orf	hap alpha | growth (colony size) | cadmium dichloride [50 uM] | Ruotolo R~Ottonello S, 2008	hap alpha | growth (colony size) | nickel dichloride [2.5 mM] | Ruotolo R~Ottonello S, 2008
YBR116C	0.023009211062319773	0.03691526217876579
YBR117C	0.023009211062319773	0.03691526217876579
YBR119W	0.023009211062319773	-3.6176956935191047
YBR120C	0.023009211062319773	0.03691526217876579
YBR125C	0.023009211062319773	0.03691526217876579
YBR126C	0.023009211062319773	0.03691526217876579
YBR127C	-4.5328145792770655	-7.272306649216975
YBR128C	-4.5328145792770655	0.03691526217876579
YBR129C	0.023009211062319773	0.03691526217876579
YBR130C	0.023009211062319773	0.03691526217876579
YBR131W	0.023009211062319773	0.03691526217876579
YBR132C	0.023009211062319773	0.03691526217876579
YBR133C	0.023009211062319773	0.03691526217876579
YBR134W	0.023009211062319773	0.03691526217876579
YBR137W	0.023009211062319773	0.03691526217876579
YBR138C	0.023009211062319773	0.03691526217876579
YBR139W	0.023009211062319773	0.03691526217876579
YBR141C	0.023009211062319773	0.03691526217876579
YBR144C	0.023009211062319773	0.03691526217876579
YBR145W	0.023009211062319773	0.03691526217876579
YBR146W	0.023009211062319773	0.03691526217876579
YBR147W	0.023009211062319773	0.03691526217876579
YBR148W	0.023009211062319773	0.03691526217876579
YBR149W	0.023009211062319773	0.03691526217876579
YBR150C	0.023009211062319773	0.03691526217876579
YBR151W	0.023009211062319773	0.03691526217876579
YBR156C	0.023009211062319773	0.03691526217876579
YBR157C	0.023009211062319773	0.03691526217876579
YBR158W	0.023009211062319773	0.03691526217876579
YBR159W	0.023009211062319773	0.03691526217876579
YBR161W	0.023009211062319773	0.03691526217876579
YBR162C	0.023009211062319773	0.03691526217876579
YBR162W-A	0.023009211062319773	0.03691526217876579
YBR163W	0.023009211062319773	0.03691526217876579
YBR164C	-2.254902684107373	0.03691526217876579
YBR165W	0.023009211062319773	0.03691526217876579
YBR166C	-2.254902684107373	0.03691526217876579
YBR168W	0.023009211062319773	0.03691526217876579
YBR169C	0.023009211062319773	0.03691526217876579
YBR170C	0.023009211062319773	0.03691526217876579
YBR171W	-2.254902684107373	0.03691526217876579
YBR172C	0.023009211062319773	0.03691526217876579
YBR173C	-2.254902684107373	0.03691526217876579
YBR174C	0.023009211062319773	0.03691526217876579
YBR175W	0.023009211062319773	0.03691526217876579
YBR176W	0.023009211062319773	0.03691526217876579
YBR177C	0.023009211062319773	0.03691526217876579
YBR178W	0.023009211062319773	0.03691526217876579
YBR179C	0.023009211062319773	0.03691526217876579
YBR180W	0.023009211062319773	0.03691526217876579
YBR181C	0.023009211062319773	0.03691526217876579
YBR182C	0.023009211062319773	0.03691526217876579
YBR183W	0.023009211062319773	0.03691526217876579
YBR184W	0.023009211062319773	0.03691526217876579
YBR185C	0.023009211062319773	0.03691526217876579
YBR186W	0.023009211062319773	0.03691526217876579
YBR187W	0.023009211062319773	0.03691526217876579
YBR188C	0.023009211062319773	0.03691526217876579
YBR189W	0.023009211062319773	0.03691526217876579
YBR191W	0.023009211062319773	0.03691526217876579
YBR194W	0.023009211062319773	0.03691526217876579
YBR195C	0.023009211062319773	0.03691526217876579
YBR197C	0.023009211062319773	0.03691526217876579
YBR199W	0.023009211062319773	0.03691526217876579
YBR200W	0.023009211062319773	0.03691526217876579
YBR201W	0.023009211062319773	0.03691526217876579
YBR203W	0.023009211062319773	0.03691526217876579
YBR204C	0.023009211062319773	0.03691526217876579
YBR205W	0.023009211062319773	0.03691526217876579
YBR206W	0.023009211062319773	0.03691526217876579
YBR207W	0.023009211062319773	0.03691526217876579
YBR208C	0.023009211062319773	0.03691526217876579
YBR209W	0.023009211062319773	0.03691526217876579
YBR210W	0.023009211062319773	0.03691526217876579
YBR212W	0.023009211062319773	0.03691526217876579
YBR213W	0.023009211062319773	0.03691526217876579
YBR214W	0.023009211062319773	0.03691526217876579
YBR215W	0.023009211062319773	0.03691526217876579
YBR216C	0.023009211062319773	0.03691526217876579
YBR217W	0.023009211062319773	0.03691526217876579
YBR218C	0.023009211062319773	0.03691526217876579
YBR219C	0.023009211062319773	0.03691526217876579
YBR220C	0.023009211062319773	0.03691526217876579
YBR221C	0.023009211062319773	0.03691526217876579
YBR222C	2.3009211062320127	0.03691526217876579
YBR223C	0.023009211062319773	0.03691526217876579
YBR224W	0.023009211062319773	0.03691526217876579
YBR225W	0.023009211062319773	0.03691526217876579
YBR226C	0.023009211062319773	0.03691526217876579
YBR227C	0.023009211062319773	0.03691526217876579
YBR228W	0.023009211062319773	0.03691526217876579
YBR229C	0.023009211062319773	0.03691526217876579
YBR230C	0.023009211062319773	0.03691526217876579
YBR231C	0.023009211062319773	0.03691526217876579
YBR232C	0.023009211062319773	0.03691526217876579
YBR233W	0.023009211062319773	0.03691526217876579
YBR235W	0.023009211062319773	0.03691526217876579
YBR238C	0.023009211062319773	0.03691526217876579
YBR239C	0.023009211062319773	0.03691526217876579
YBR240C	0.023009211062319773	0.03691526217876579
YBR241C	0.023009211062319773	0.03691526217876579
YBR242W	0.023009211062319773	0.03691526217876579
YBR244W	0.023009211062319773	0.03691526217876579
YBR245C	0.023009211062319773	0.03691526217876579
YBR246W	0.023009211062319773	0.03691526217876579
YBR248C	0.023009211062319773	0.03691526217876579
YBR249C	0.023009211062319773	0.03691526217876579
YBR250W	0.023009211062319773	0.03691526217876579
YBR251W	0.023009211062319773	0.03691526217876579
YBR255W	0.023009211062319773	-3.6176956935191047
YBR258C	0.023009211062319773	0.03691526217876579
YBR259W	0.023009211062319773	0.03691526217876579
YBR260C	0.023009211062319773	0.03691526217876579
YBR261C	0.023009211062319773	0.03691526217876579
YBR262C	0.023009211062319773	0.03691526217876579
YBR263W	0.023009211062319773	0.03691526217876579
YBR264C	0.023009211062319773	0.03691526217876579
YBR266C	0.023009211062319773	0.03691526217876579
YBR267W	0.023009211062319773	0.03691526217876579
YBR268W	0.023009211062319773	0.03691526217876579
YBR269C	0.023009211062319773	0.03691526217876579
YBR270C	0.023009211062319773	0.03691526217876579
YBR271W	0.023009211062319773	0.03691526217876579
YBR272C	0.023009211062319773	0.03691526217876579
YBR273C	0.023009211062319773	0.03691526217876579
YBR274W	0.023009211062319773	0.03691526217876579
YBR275C	0.023009211062319773	0.03691526217876579
YBR276C	0.023009211062319773	0.03691526217876579
YBR277C	0.023009211062319773	0.03691526217876579
YBR278W	0.023009211062319773	0.03691526217876579
YBR279W	-4.5328145792770655	0.03691526217876579
YBR280C	0.023009211062319773	0.03691526217876579
YBR281C	0.023009211062319773	0.03691526217876579
YBR282W	0.023009211062319773	0.03691526217876579
YBR283C	0.023009211062319773	0.03691526217876579
YBR284W	0.023009211062319773	0.03691526217876579
YBR285W	0.023009211062319773	0.03691526217876579
YBR286W	0.023009211062319773	0.03691526217876579
YBR287W	0.023009211062319773	0.03691526217876579
YBR288C	0.023009211062319773	-7.272306649216975
YBR289W	-2.254902684107373	-3.6176956935191047
YBR290W	-4.5328145792770655	3.6915262178766364
YBR291C	0.023009211062319773	0.03691526217876579
YBR292C	0.023009211062319773	0.03691526217876579
YBR293W	0.023009211062319773	0.03691526217876579
YBR294W	0.023009211062319773	0.03691526217876579
YBR295W	0.023009211062319773	0.03691526217876579
YBR296C	-2.254902684107373	0.03691526217876579
YBR297W	0.023009211062319773	0.03691526217876579
YBR298C	-4.5328145792770655	0.03691526217876579
YBR299W	0.023009211062319773	0.03691526217876579
YBR300C	0.023009211062319773	0.03691526217876579
YBR301W	-2.254902684107373	0.03691526217876579
YCL001W	0.023009211062319773	0.03691526217876579
YCL001W-A	-2.254902684107373	0.03691526217876579
YCL002C	0.023009211062319773	0.03691526217876579
YCL004W	0.023009211062319773	0.03691526217876579
YCL005W	0.023009211062319773	0.03691526217876579
YCL007C	0.023009211062319773	0.03691526217876579
YCL008C	-2.254902684107373	3.6915262178766364
YCL009C	0.023009211062319773	0.03691526217876579
YCL010C	0.023009211062319773	0.03691526217876579
YCL011C	0.023009211062319773	0.03691526217876579
YCL014W	0.023009211062319773	0.03691526217876579
YCL016C	-2.254902684107373	0.03691526217876579
YCL022C	0.023009211062319773	0.03691526217876579
YCL023C	0.023009211062319773	0.03691526217876579
YCL024W	0.023009211062319773	0.03691526217876579
YCL025C	0.023009211062319773	0.03691526217876579
YCL026C-A	0.023009211062319773	0.03691526217876579
YCL027W	0.023009211062319773	0.03691526217876579
YCL028W	0.023009211062319773	0.03691526217876579
YCL029C	0.023009211062319773	0.03691526217876579
YCL030C	0.023009211062319773	0.03691526217876579
YCL032W	0.023009211062319773	0.03691526217876579
YCL033C	0.023009211062319773	0.03691526217876579
YCL034W	0.023009211062319773	0.03691526217876579
YCL035C	0.023009211062319773	0.03691526217876579
YCL036W	0.023009211062319773	0.03691526217876579
YCL037C	0.023009211062319773	0.03691526217876579
YCL038C	0.023009211062319773	0.03691526217876579
YCL039W	0.023009211062319773	0.03691526217876579
YCL040W	0.023009211062319773	0.03691526217876579
YCL042W	0.023009211062319773	0.03691526217876579
YCL044C	0.023009211062319773	0.03691526217876579
YCL045C	0.023009211062319773	0.03691526217876579
YCL046W	0.023009211062319773	0.03691526217876579
YCL047C	0.023009211062319773	0.03691526217876579
YCL048W	0.023009211062319773	0.03691526217876579
YCL049C	0.023009211062319773	0.03691526217876579
YCL050C	0.023009211062319773	0.03691526217876579
YCL051W	0.023009211062319773	0.03691526217876579
YCL055W	0.023009211062319773	0.03691526217876579
YCL056C	0.023009211062319773	0.03691526217876579
YCL057W	0.023009211062319773	0.03691526217876579
YCL058C	0.023009211062319773	0.03691526217876579
YCL061C	0.023009211062319773	0.03691526217876579
YCL063W	0.023009211062319773	0.03691526217876579
YCL064C	0.023009211062319773	0.03691526217876579
YCL069W	0.023009211062319773	0.03691526217876579
YCL076W	0.023009211062319773	0.03691526217876579
YCR001W	0.023009211062319773	0.03691526217876579
YCR002C	0.023009211062319773	-7.272306649216975
YCR003W	0.023009211062319773	0.03691526217876579
YCR004C	0.023009211062319773	0.03691526217876579
YCR005C	0.023009211062319773	0.03691526217876579
YCR006C	0.023009211062319773	0.03691526217876579
YCR007C	0.023009211062319773	0.03691526217876579
YCR008W	0.023009211062319773	0.03691526217876579
YCR009C	-4.5328145792770655	0.03691526217876579
YCR010C	0.023009211062319773	0.03691526217876579
YCR011C	0.023009211062319773	0.03691526217876579
YCR014C	0.023009211062319773	0.03691526217876579
YCR015C	0.023009211062319773	0.03691526217876579
YCR016W	0.023009211062319773	0.03691526217876579
YCR017C	0.023009211062319773	0.03691526217876579
YCR019W	0.023009211062319773	0.03691526217876579
YCR020C	0.023009211062319773	0.03691526217876579
YCR020C-A	0.023009211062319773	0.03691526217876579
YCR020W-B	0.023009211062319773	0.03691526217876579
YCR021C	0.023009211062319773	0.03691526217876579
YCR022C	0.023009211062319773	0.03691526217876579
YCR023C	0.023009211062319773	0.03691526217876579
YCR024C	0.023009211062319773	0.03691526217876579
YCR024C-A	0.023009211062319773	0.03691526217876579
YCR025C	0.023009211062319773	0.03691526217876579
YCR026C	-2.254902684107373	0.03691526217876579
YCR027C	-2.254902684107373	0.03691526217876579
YCR028C	0.023009211062319773	0.03691526217876579
YCR028C-A	0.023009211062319773	0.03691526217876579
YCR030C	0.023009211062319773	0.03691526217876579
YCR031C	0.023009211062319773	0.03691526217876579
YCR032W	0.023009211062319773	0.03691526217876579
YCR033W	0.023009211062319773	0.03691526217876579
YCR034W	0.023009211062319773	0.03691526217876579
YCR036W	-2.254902684107373	0.03691526217876579
YCR037C	0.023009211062319773	0.03691526217876579
YCR043C	0.023009211062319773	0.03691526217876579
YCR044C	0.023009211062319773	0.03691526217876579
YCR045C	-4.5328145792770655	0.03691526217876579
YCR046C	0.023009211062319773	0.03691526217876579
YCR047C	0.023009211062319773	0.03691526217876579
YCR048W	-2.254902684107373	0.03691526217876579
YCR049C	0.023009211062319773	0.03691526217876579
YCR050C	-4.5328145792770655	0.03691526217876579
YCR051W	-2.254902684107373	0.03691526217876579
YCR053W	0.023009211062319773	0.03691526217876579
YCR059C	0.023009211062319773	0.03691526217876579
YCR060W	0.023009211062319773	0.03691526217876579
YCR061W	0.023009211062319773	0.03691526217876579
YCR063W	0.023009211062319773	0.03691526217876579
YCR065W	0.023009211062319773	0.03691526217876579
YCR066W	0.023009211062319773	0.03691526217876579
YCR067C	0.023009211062319773	0.03691526217876579
YCR068W	-2.254902684107373	0.03691526217876579
YCR069W	0.023009211062319773	0.03691526217876579
YCR071C	0.023009211062319773	0.03691526217876579
YCR073C	0.023009211062319773	0.03691526217876579
YCR073W-A	0.023009211062319773	0.03691526217876579
YCR075C	0.023009211062319773	0.03691526217876579
YCR076C	0.023009211062319773	0.03691526217876579
YCR077C	-4.5328145792770655	-3.6176956935191047
YCR079W	-4.5328145792770655	0.03691526217876579
YCR081W	-4.5328145792770655	3.6915262178766364
YCR082W	0.023009211062319773	0.03691526217876579
YCR083W	0.023009211062319773	0.03691526217876579
YCR084C	-4.5328145792770655	0.03691526217876579
YCR085W	0.023009211062319773	0.03691526217876579
YCR086W	0.023009211062319773	0.03691526217876579
YCR087C-A	-2.254902684107373	0.03691526217876579
YCR087W	0.023009211062319773	0.03691526217876579
YCR088W	0.023009211062319773	0.03691526217876579
YCR089W	0.023009211062319773	0.03691526217876579
YCR090C	0.023009211062319773	0.03691526217876579
YCR091W	0.023009211062319773	0.03691526217876579
YCR092C	0.023009211062319773	0.03691526217876579
YCR095C	0.023009211062319773	0.03691526217876579
YCR098C	0.023009211062319773	0.03691526217876579
YCR099C	0.023009211062319773	0.03691526217876579
YCR100C	0.023009211062319773	0.03691526217876579
YCR101C	0.023009211062319773	0.03691526217876579
YCR102C	0.023009211062319773	0.03691526217876579
YCR102W-A	0.023009211062319773	0.03691526217876579
YCR105W	0.023009211062319773	0.03691526217876579
YCR106W	0.023009211062319773	0.03691526217876579
YCR107W	0.023009211062319773	0.03691526217876579
YDL001W	0.023009211062319773	0.03691526217876579
YDL002C	0.023009211062319773	0.03691526217876579
YDL005C	-6.810726474446758	0.03691526217876579
YDL006W	-2.254902684107373	-3.6176956935191047
YDL009C	0.023009211062319773	0.03691526217876579
YDL010W	0.023009211062319773	0.03691526217876579
YDL011C	0.023009211062319773	0.03691526217876579
YDL012C	0.023009211062319773	0.03691526217876579
YDL013W	0.023009211062319773	0.03691526217876579
YDL018C	0.023009211062319773	0.03691526217876579
YDL019C	0.023009211062319773	0.03691526217876579
YDL020C	-4.5328145792770655	-3.6176956935191047
YDL021W	0.023009211062319773	0.03691526217876579
YDL022W	0.023009211062319773	0.03691526217876579
YDL023C	0.023009211062319773	0.03691526217876579
YDL024C	0.023009211062319773	0.03691526217876579
YDL025C	0.023009211062319773	0.03691526217876579
YDL026W	0.023009211062319773	0.03691526217876579
YDL027C	0.023009211062319773	0.03691526217876579
YDL032W	0.023009211062319773	0.03691526217876579
YDL033C	0.023009211062319773	0.03691526217876579
YDL034W	0.023009211062319773	0.03691526217876579
YDL035C	0.023009211062319773	0.03691526217876579
YDL036C	0.023009211062319773	0.03691526217876579
YDL037C	0.023009211062319773	0.03691526217876579
YDL039C	0.023009211062319773	0.03691526217876579
YDL040C	0.023009211062319773	0.03691526217876579
YDL041W	0.023009211062319773	0.03691526217876579
YDL042C	0.023009211062319773	0.03691526217876579
YDL044C	0.023009211062319773	0.03691526217876579
YDL045W-A	0.023009211062319773	0.03691526217876579
YDL046W	0.023009211062319773	0.03691526217876579
YDL047W	-6.810726474446758	3.6915262178766364
YDL048C	0.023009211062319773	0.03691526217876579
YDL049C	0.023009211062319773	0.03691526217876579
YDL050C	0.023009211062319773	0.03691526217876579
