orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [1.6 mM] | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [3.2 mM] | SC | Tun NM~Wu MJ, 2014
YER077C	0.9161608733176352	0.8531759503340941	0.8222156957419655
YER078C	0.9628141856532064	1.1116820085279318	1.193371849670939
YER079W	0.8501582984598783	1.1533724964644845	1.1166542930911059
YER080W	0.8017382233889957	1.264273175840756	1.1254126212161812
YER081W	0.9273793771944904	0.7437416366103392	0.7285853643288691
YER083C	1.011215015785355	0.31875847075556907	0.5460138861978195
YER084W	1.0095077845041471	0.5006102884860866	0.7182778835086815
YER085C	0.8957746205654449	1.114514096317775	0.9753713815286829
YER086W	0.7572563693606398	0.42416195202707807	0.832187123287884
YER087C-B	0.9665274384481946	1.04705552456163	1.004149607875003
YER087W	0.9388226013221224	0.6428972642376429	0.7754686720462736
YER088C	1.0127108099130677	1.0006607882410552	1.0658897707430084
YER089C	1.0173126947249043	0.8649930195928662	1.0027170051362917
YER090W	0.9747562227718433	1.0076951160435477	0.9936196954613029
YER091C	0.9379380710107075	0.9526078701555104	1.1734762500915406
YER091C-A	1.0168252449661723	0.8285119917742494	0.8656120762255722
YER092W	1.0167785072733628	0.7113730815020484	1.0243093377184884
YER093C-A	1.0139954901100539	1.0190314546288088	1.0176800388887863
YER095W	0.9369940874685296	0.6715895560772897	0.9886703491115254
YER096W	0.9338191025199617	1.1210528566601723	1.1068626302141795
YER097W	1.0087871180272616	1.0409524073572713	1.0312505143450945
YER098W	0.9338191025199617	1.1707939743563236	1.1543923115320176
YER099C	0.8900230322278021	1.0155203795092536	1.1473658965625326
YER101C	0.7760904078263594	1.0806056283103158	1.150820592148723
YER103W	0.8404371922679655	1.058662065509477	1.0392976343889433
YER105C	0.8481738445780403	1.0191974222756228	1.1987642834649481
YER106W	0.8255746059515817	1.1515350849397283	1.0960458531585187
YER108C	0.8293329727170481	1.097141133996549	1.0524249867882454
YER109C	0.8863873306578528	0.996917697535763	1.1376543554090435
YER110C	0.8809026867104972	0.937409871550167	0.9244793954125297
YER111C	1.0087570681762155	0.3816424511600921	0.639677794991182
YER113C	0.5471488222913277	1.5556703329268358	1.6858427738235842
YER114C	0.7842306287511753	1.193525990101716	1.0994897860754498
YER115C	0.7832950297974255	1.1573459003159279	1.1407772312002489
YER116C	0.9234433347141836	0.37686598360305923	0.6656891872096736
YER117W	0.7959970725342996	0.8655750618747606	1.0228581819632132
YER118C	0.7546195444123945	1.2018922416251216	1.145377458929979
YER119C	0.9693397490622644	0.8264659365389173	0.8920040703673608
YER119C-A	0.9413325998228039	0.9355473237494711	1.135100482257638
YER120W	0.934788765183989	0.9649199945812357	1.091453129221637
YER121W	0.7786727988858848	1.0798974856463772	1.0830287570403152
YER122C	0.9697603882976332	0.39450270812441923	0.6310010027232666
YER123W	0.7970239691610527	0.5984400225316291	0.8709349919937611
YER124C	0.7760811306024924	1.0885815321280066	1.169223271499878
YER128W	0.7470552820159694	1.083323209224154	1.1602246553997437
YER129W	0.7926350946547794	1.0269222207553874	1.0243893775060795
YER130C	0.8498697084550358	0.960098108924396	1.1138140961128913
YER131W	0.9654288791402624	0.8410287806465012	0.9245859725130806
YER132C	0.9627769272142667	0.7377367841698712	0.8233742130594994
YER134C	0.7569013397573551	1.1608260434269044	1.2155313572627486
YER135C	0.9720207930775966	0.9384707559742156	0.9100136499541236
YER137C	0.7478780597416586	1.0097974010036705	1.1593641780705861
YER139C	0.9884835517877644	0.447724951865214	0.7074273990765496
YER140W	0.8414091208348478	0.7763113954287811	0.9563768488211961
YER141W	1.021047194221023	0.4639982553706549	0.698503384483449
YER142C	0.7712300688173787	1.0292036013076593	1.0541326270977647
YER143W	1.0160961322802233	0.8342177501066539	0.813812613878583
YER144C	0.9416009283742917	0.9499840969471063	0.9243160103077772
YER145C	0.8339838569360193	0.8081376581538082	0.9342049417947977
YER149C	0.8300274055457463	1.2216971426760965	1.0849812629807727
YER150W	0.8016660326655015	0.874108802242523	0.9796238696009496
YER151C	0.7795950330289447	0.4391494189271417	0.7846024391864196
YER152C	0.7781825854333012	0.8675037070827767	1.0792785630897992
YER153C	0.9805100576459598	0.5340715431495205	0.7175833078175353
YER154W	0.8486557346924172	0.533562206367794	0.796007149879553
YER155C	0.9227038509384022	0.5725820880920129	0.787476032252677
YER156C	0.8787593571550854	0.5600688689324441	0.756536976290515
YER158C	0.9267996854491976	0.7410593566712534	0.8740099480766698
YER161C	0.8292872064402896	1.1631894823041156	1.2586631227209668
YER162C	0.8767208278502172	0.7849144637260322	1.004301869799469
YER163C	0.7564201625516286	0.9730249955342722	1.2011738750365204
YER164W	0.9192930275918735	0.7022539282505774	0.9282307350667638
YER166W	0.8897718723349015	1.36832493669461	1.7593146879735644
YER167W	0.849877198577972	0.5078378777990303	0.9362858918303771
YER169W	1.0114149017852578	0.6046766231038492	0.8167762448477487
YER170W	0.8358596475405689	0.8689446746362188	1.0576620866292252
YER173W	1.0163509229382353	0.8367197739106622	0.9593478910500788
YER174C	0.8268397524945373	0.9277043296744865	1.1279476808568127
YER175C	0.8296131913876699	0.9104159264121635	1.1421200730081569
YER175W-A	0.961451779847392	0.7466601799076797	1.0606117019794226
YER176W	0.7564871218465277	1.0142326383644236	1.2543223886389054
YER177W	0.9233961721332492	0.9697773813982079	1.2685260661829532
YER178W	1.0214868691761605	0.6142260283979031	0.9015823757383956
YER179W	0.8309204952856761	0.9613326132131198	1.088718449330699
YER180C	0.9603758728606449	0.8409626881964495	0.9535410341503642
YER180C-A	0.9564571413689305	0.7991885019731356	0.9152009924052927
YER181C	0.8855508237277471	0.883142613860151	1.0027543242072214
YER182W	0.8296524971417112	0.8941600342540107	1.1670478902217907
YER183C	0.8253848537201975	0.9562574586161325	1.1597435153313982
YER184C	0.8387990961692819	0.8882854059449793	1.136615732170325
YER185W	0.9152369297047372	0.9959233476588356	1.1724538301883796
YER186C	0.9439546429593465	0.8849682306912543	1.0869270790478827
YER186W-A	0.8302595080580786	1.0559975112500444	1.2566680586337473
YER187W	0.9432516187070412	0.8863107666666044	1.108166976271916
YER188W	1.0182465830217575	0.9067564747432334	0.8213622491365217
YFL001W	0.9392668190251149	0.46677488612731427	0.9886995568967211
YFL003C	0.9439875529394703	0.9330033624783498	1.0927118411559422
YFL004W	0.934845183975891	0.9189771674318498	1.0902661120273052
YFL007W	0.9510610950366791	0.9625706919272989	1.0291576335169141
YFL010C	0.9814475280217732	0.8374529406352722	1.0492102280050033
YFL010W-A	0.8980406167925026	0.898133235075013	1.035643850455111
YFL011W	0.9645369314040031	0.9720202350461885	1.0596857907562631
YFL012W	1.0116373610632887	0.807840344113295	0.9642627611483657
YFL013C	0.9439426403438402	0.9893597155606989	1.1152459841608646
YFL013W-A	0.7566829836524611	1.212571826451807	1.242853572925218
YFL014W	0.7560060318606605	1.2635066970952797	1.3094765589401332
YFL015C	0.9436699089708933	0.7813674733293459	0.9113118241355286
YFL016C	0.9417421731338605	0.5378782319455078	0.7587555900046515
YFL018C	1.0111494882775462	1.0579532033466643	0.8470357685469961
YFL019C	0.7562525623607721	1.3064766520660507	1.510640933674978
YFL020C	1.0125268022362246	0.655880491636513	0.8493281390461359
YFL021W	0.9603291892637239	0.8078528282295129	0.8663584044720775
YFL023W	0.45328596061563825	0.910393406063039	1.5572521607371879
YFL025C	0.9798427327828587	0.5181725959455692	0.9435218849718371
YFL027C	1.0160934989199726	0.9360988615932969	0.8591919945293447
YFL028C	0.9338191025199617	0.9473875820474127	0.8491095793917444
YFL030W	0.9389452567773664	0.7193350349703879	0.8406789815729216
YFL031W	0.9942526416776571	0.6595134678435086	0.9780395662972956
YFL032W	1.0094999528952975	0.5516898335554627	0.8271270104929288
YFL033C	0.9824775824389487	0.7153146642026145	1.039760145720244
YFL034C-A	0.9402764510474766	0.9421516846734734	1.0338037136389027
YFL034W	0.9672600008259102	1.0953651790334915	1.0736014396980886
YFL036W	0.9390069864228733	0.6726368494516248	0.9341722785882756
YFL040W	1.0095407193849215	0.7763072011277045	0.8331591413015955
YFL041W	1.0094851393345363	0.7849237803940676	0.8131999132573429
YFL041W-A	1.011703589359985	0.7458925533972948	0.8552425621157433
YFL042C	0.9194919485335417	0.9043232530678985	1.1685282286195002
YFL044C	1.0177539485340077	0.6464676853075046	0.8595316747988339
YFL046W	0.9882701719890432	0.7523399155661463	0.7468349256729381
YFL047W	1.0107759687556939	0.5955661791548433	0.6755312332791433
YFL048C	0.9880038542115805	0.7195536767551108	0.828718987824773
YFL049W	0.9705423258415882	0.6227120995800024	0.7942483672482012
YFL050C	0.9787384917627645	0.7566986464251055	0.7894880521107456
YFL051C	1.0160894157317093	0.7013303177702361	0.7703426072128225
YFL052W	1.016037629864556	0.6435381851056613	0.8403016439221723
YFL053W	0.9580834823442239	0.7923218903873994	0.8710991143481064
YFL054C	0.9439141640228145	0.8040068064338574	0.9212119831670506
YFL055W	0.9436601374252388	0.7884685997062936	0.8911811353560966
YFL056C	0.934830326727281	0.8915764348388158	1.0683950100327928
YFL063W	1.0168252449661723	0.8690545589194898	1.1311885320421062
YFR001W	0.9805100576459598	0.29891957490030135	0.6208346458056715
YFR006W	0.9877303084386398	0.7161356944689748	0.9419290609445367
YFR007W	0.93664885737608	0.6895416486577567	0.7601014327896211
YFR008W	0.9666009202630751	0.8195519714397901	1.0779704646669224
YFR009W	0.9888106718905734	0.6169306262901215	0.775966455514789
YFR010W	0.9383840772026306	0.4001017508848295	0.729936606851297
YFR011C	0.7553091305531705	0.8663816422198206	1.056618478473826
YFR012W	0.9845122291606256	1.061536528267334	1.0070972967121425
YFR012W-A	0.9432516187070412	0.824407552218078	0.8733075844576872
YFR013W	0.8217608102175664	0.9042630557858816	1.0457339663245635
YFR014C	0.969405916496395	0.769857032490422	0.7896085772819298
YFR015C	1.0087863618013437	0.845991197046117	0.8558766730220949
YFR016C	0.9439586063859821	0.9733968098303721	1.1834627596162246
YFR017C	1.0188721027810475	0.8704753404746494	0.850943753690886
YFR018C	0.9761522351675301	0.6639380756837062	0.8514758594740209
YFR019W	0.9161287214798015	0.8195662403047199	0.7794350743663072
YFR020W	1.0118686778624086	0.6799110253248615	0.7946941262845724
YFR021W	0.9439406192998688	0.7008244381156171	0.830998052731564
YFR022W	1.022074858514544	0.8274290532003264	0.9280183878122349
YFR023W	0.9805100576459598	0.7718562187616702	0.920684414794849
YFR024C-A	0.9194234660073811	1.032279485331288	1.0742465425742702
YFR025C	0.792700816202487	1.3302765137132457	1.3435630501409865
YFR026C	0.9696626640308305	0.8910879056946129	0.9540261524350024
YFR030W	0.7884058144831921	1.1454508737902938	1.4249879423606753
YFR031C-A	1.0167871170590517	0.6018802625106804	0.7206835032083335
YFR032C	1.0162763470260487	0.9216048910183597	1.013136069992177
YFR032C-A	1.0132874732717416	0.6197740944851268	0.7515376237640244
YFR032C-B	0.8497850472104281	0.7038067832786753	0.8977061807764056
YFR033C	0.9697711379669802	1.0081873359171758	0.9300970063916901
YFR034C	0.9348393356644762	0.7599109720503461	0.8601002949710016
YFR035C	1.0258082056015785	0.8259222052064111	0.8902136363161798
YFR036W	0.9440387077291343	0.9824798734807061	0.9820977688242497
YFR038W	0.8709258961818389	0.9424026914801166	1.0404408124371394
YFR039C	0.9813031976938243	0.6606492418916643	0.7666408776871207
YFR040W	0.9694002792770386	0.47810507583290585	0.7263479835275723
YFR041C	0.9656628272626936	1.1765763053360236	1.0947998701899015
YFR043C	0.9433935591612066	0.9670160970279065	1.0828476989276654
YFR044C	1.0126435245489849	0.996086268080345	0.8154542311576469
YFR045W	0.9887843089579657	0.8377410255281097	0.9210985302073804
YFR046C	1.0168252449661723	0.8983427930069564	0.8352198107287244
YFR047C	1.0174284873645134	0.8508902385767172	0.7975545435802517
YFR048W	0.9628556361164751	0.5609776615762863	0.5837362879669393
YFR049W	0.9665820851129515	0.8056488670404581	0.8231349515957538
YFR053C	0.9371149338248392	0.9515529018002286	0.9049617669186236
YFR054C	0.9754565183833092	0.9427926940164213	1.0886387079525222
YFR055W	1.0188049434432205	0.9958674182164612	1.069583075476392
YFR056C	0.9693042284157204	1.0262380096402872	0.8526672456839629
YFR057W	1.0130163949298407	0.9327439833845022	0.8297873512781261
YGL002W	1.026159804472648	1.0472845149522831	0.9647599030391768
YGL003C	0.9719570598601155	0.732300566842727	0.9022581653065634
YGL004C	1.0168902585261872	1.1073868118621375	0.8663200119835688
YGL005C	0.9439986724480504	0.4796448582246633	0.8842035550878502
YGL006W	0.9831790086918205	0.9330423425637919	1.0444680430559228
YGL006W-A	0.8268394773794245	0.9410992191858556	1.033870782164684
YGL007C-A	0.30712272705100974	0.9374063711308442	1.7823283355466124
YGL007W	1.0095106792634674	0.310393808701726	0.6397173595241807
YGL009C	0.9742381373668554	1.2313598825086738	1.0623037606531207
YGL010W	1.0261122806443579	1.0631085493152015	0.9733670023831247
YGL012W	0.9787393947840555	0.4266964791294163	0.795541803951053
YGL013C	0.9571645800829608	0.9758401679312078	1.0004213020840853
YGL014W	0.9607932900292508	0.5626410207705195	0.8452636808138367
YGL015C	0.9697711379669802	1.0367571056001132	0.921936147707372
YGL016W	0.9384881980325616	1.1145442470841675	1.143348476499349
YGL017W	1.0226076388762186	1.1299567384557403	0.9147721401579207
YGL019W	1.0164443864643606	1.0217820582211101	1.024158368197521
YGL020C	0.9605086129785965	0.30894333163035337	0.5496340843355554
YGL021W	0.9368903294502825	1.3115259515830557	1.0851354941086577
YGL023C	0.9787217632364453	1.1097770442305095	1.109145654250562
YGL025C	0.9693397490622644	0.42092853408356223	0.682313412267578
YGL026C	0.9880766613274378	1.0492281333658862	0.9213336558974239
YGL027C	1.0113156389708857	0.3298288301645891	0.5677831988283877
YGL028C	0.9429741810402994	1.1164300965888398	0.9131820949111609
YGL031C	1.0093546921460126	0.5903112187432965	0.7580569161431772
YGL032C	1.0210435732745045	0.9423052454220808	0.9315960680065792
YGL033W	1.0245135954348785	0.8608725227147032	0.9795883652164289
YGL034C	1.0094678823402647	0.9504692664889849	0.9318336643136033
YGL035C	0.9719610188512878	1.1005456920020313	1.0781231797128599
YGL036W	0.9427735322701527	1.1251319003791649	1.1482697389914347
YGL037C	0.9439455198830953	0.9592612490290705	0.915603458667
YGL038C	0.1680874384535931	2.1678783912929083	2.3224575317579914
YGL039W	0.9439354761305916	1.059017704601061	0.8107371058711103
YGL041C	0.9607980785134609	1.0845864740961837	0.9388032532652647
YGL041C-B	0.9721886918657181	0.9583111186367473	0.934215102366431
YGL042C	0.9365258246498224	1.2280007835245745	1.0203098779177064
YGL043W	0.9714506195443472	1.1547458633751018	1.1038537804511446
YGL045W	0.7594334521228627	1.7261589166131308	1.3543702844966923
YGL049C	0.9628079137329278	0.737784334104619	0.7323330859337999
YGL050W	0.7853512977354757	0.9840228879411367	0.9412077021779297
YGL051W	0.23345477562999042	3.68134138873184	3.3729825426712874
YGL053W	0.9888106718905734	1.0389235245544832	0.9010623131698147
YGL054C	0.9702608235939092	1.3738260751706637	1.0512148873683085
YGL056C	1.0122139728351436	0.9518713228310852	0.8772306885604259
YGL057C	0.9790051241678633	1.032851699276849	0.8857591053522417
YGL058W	0.756216141736853	0.48018509305139323	0.8080393160564087
YGL059W	0.9579499460790276	1.0667365858176077	0.9268869878649058
YGL060W	1.023004253222712	0.8555879962828732	0.9169839605654828
YGL062W	0.9798132708204672	1.0955585037584674	0.8572555989416575
YGL063W	0.9711718666207603	1.0611854203594233	0.8938917467522449
YGL064C	0.10108591784778585	8.1433214076755	7.07903168959282
YGL066W	1.025875910214477	1.4110172824375415	0.9989077729453851
YGL067W	0.9695941165278584	1.1144144013285373	0.9138673297852244
YGL070C	0.13073467435279465	2.4968257735126302	4.556375334639885
YGL071W	0.9338191025199617	0.8959356646086349	0.9723609487485783
YGL072C	0.9439935382520556	0.7573909810887169	0.8483478623614572
YGL076C	0.7854248713617332	0.47269448216131293	0.731878040475295
YGL077C	1.0140701154618734	0.9021986146424851	0.7693280114646858
YGL078C	1.0136683382884544	0.6121707581395961	0.6212640595162908
YGL079W	1.0094851393345363	1.094878086688169	0.7774713469150204
YGL080W	1.0176815497658327	0.8825123812877431	0.772717168271927
YGL081W	0.9671213764859081	0.9872707490911541	0.9683298966162694
YGL082W	0.9575223302230601	1.2083039733956276	0.9755510415014841
YGL083W	0.9432509423505219	1.2909281276708573	1.163492796546819
YGL084C	0.9628473185803907	0.46448617267641185	0.6740293756457103
YGL085W	1.0095077845041471	1.003274160582209	1.0235650546100517
YGL086W	1.0113576594118598	0.9264280918902967	0.8759135497199688
YGL087C	1.0177274950019157	0.7606729789469483	0.8041308378667618
YGL088W	0.9370766194214932	0.8121941128059971	0.9554304291893212
YGL089C	0.941845220564684	1.2309091994436043	1.0089762190867881
YGL090W	1.0087570681762155	1.1464553729444085	0.9797235362599134
YGL094C	1.0114277761097932	1.061935918362457	0.970635269620044
YGL095C	0.9796719933654263	0.3395677776489119	0.61968818263059
YGL096W	1.0085246307215587	1.0290454522316628	0.9792638542646933
YGL100W	0.9327368111136083	0.49166097805081943	0.8757811007865706
YGL101W	0.7880290134998456	1.2948926594030012	1.2791958359218607
YGL104C	0.8658259213276851	1.0799873084556868	1.1588252617247115
YGL105W	0.9719189219027761	0.8148564400764229	0.8702442660391675
YGL107C	1.0088981583625667	0.7545262508280727	0.8794761033649059
YGL108C	0.7927086603613889	1.3906780252413897	1.3838127514878076
YGL109W	1.0095383764271906	1.0989279003771175	1.0709378468112516
YGL110C	0.8296841614908002	1.4406228663200673	1.0653146051317446
YGL114W	0.8390458383179439	1.24540765036053	1.0600833232500972
YGL115W	0.8349359220494479	0.7032735387755509	1.0188392389901222
YGL117W	0.7502302669645373	1.492888609060889	1.3887016434229607
YGL118C	0.9439492270624946	1.1639359406016443	1.0735655891038887
YGL119W	1.020758604216198	0.5300404970713449	0.7297414538213788
YGL121C	0.821856443465852	1.1812227826190516	1.2474716078237353
YGL124C	1.0260804298489339	0.41465191866625567	0.6621620832193511
YGL125W	0.8774114868325482	0.9246851872760835	1.1295705678622623
YGL126W	0.8296875229196372	1.340959830077276	1.0594699861089607
YGL127C	0.757140528323185	0.565798124462324	1.0146840010617932
YGL129C	1.0111393242086144	0.513307443103183	0.6903126362505385
YGL131C	0.943232940457166	1.0889431274513477	1.072292873305082
YGL132W	0.9329124651178126	1.0784511332559352	1.0266225041266615
YGL133W	0.8853541579942823	1.0677767520183896	1.1127021735123646
YGL134W	1.00941276828172	0.9064718351440567	1.0239856283282867
YGL135W	0.9719189219027761	0.4153161918313928	0.5863464270064647
YGL136C	1.0089915402728187	0.6973390628319447	0.6832673708181691
YGL138C	0.7702168950829135	1.4034938908535446	1.3416351196113983
YGL139W	0.8391154584546372	1.1166932373088299	1.2343508930298082
YGL140C	0.8292668836842683	1.2477743765928329	1.1907651487132027
YGL141W	1.0750036573057178	0.8970946801627162	0.9122442510457842
YGL143C	0.9431572935451613	0.42530553348007094	0.5687223677956941
YGL144C	1.0123537823886917	0.6595428406333126	0.7661341314295842
YGL146C	0.8300087570121388	1.159146666580556	0.9858922493366494
YGL147C	0.8633582066025464	0.8347867355742976	0.9032580701705417
YGL148W	0.8964663384191633	0.36428207640699883	0.688292393172685
YGL149W	0.8666783390597431	1.2815703470626398	1.0120815426870815
YGL151W	0.8255950530421772	0.7952437039046399	0.9585731666366586
YGL152C	0.8263261480521075	1.2604643420448398	1.1329537490656951
YGL153W	0.8393959839686558	1.229171745334124	1.0703495385201456
YGL154C	0.6730906549059235	1.3441056804817222	1.5466567972057765
YGL156W	0.9177957093494542	1.039024569285135	1.0246778945591335
YGL157W	0.797377374594918	1.1853234056533297	1.3404711035226844
YGL158W	0.8726428249515079	0.9272413784634255	0.928539577498785
YGL159W	0.9271805908227404	1.180901314301949	0.9288685054495376
YGL160W	1.0112662207095067	1.0734260028985616	0.982808661287446
YGL161C	0.754759289611759	1.455000112723642	1.26102930167097
YGL162W	0.923154975642931	1.082352501843402	1.0903827103284829
YGL163C	0.9794651518203722	0.6512048777350207	0.8583217254111103
YGL164C	0.7732060459270449	1.2754686194387725	1.0821337765345038
YGL165C	0.8860406618577952	1.179080563121405	1.2545592516356703
YGL166W	0.9696626640308305	1.0495172050858494	1.006540393272604
YGL167C	1.0115128518496226	0.2964247143449037	0.5947415402922461
YGL168W	0.9700512836977362	0.30586450061350534	0.6007731242576663
YGL170C	0.7854210625183231	1.246747646348926	1.0118034303287173
YGL173C	0.906834062139859	0.4417747674215313	0.7643671750885508
YGL174W	1.0012880417534527	0.7166664852687425	0.9056763897595579
YGL175C	0.7830073174629879	1.223937990581162	1.2460155536123143
YGL176C	0.9160308580297247	1.0610989631831749	1.0302262386228187
YGL177W	0.826531210259579	1.1180621624935219	1.2193004003939578
YGL178W	0.7791655715841529	0.6831134115746982	1.0449182675715163
YGL179C	0.9431572935451613	1.03728317034692	1.1153154605798825
YGL180W	0.9710746657530276	0.9668263337998538	1.0060727317422038
YGL181W	0.77398764131152	1.0741691955675796	1.4218312892222646
YGL184C	0.8304343955414447	1.0562104609618366	1.2115937596521686
YGL185C	0.9431572935451613	1.0050961885071676	1.2013477044817051
YGL186C	0.9713996273774682	0.4904084587741337	0.9512870270220403
YGL188C-A	0.9714145104190025	0.40299458824069273	0.7227662005519906
YGL190C	1.0170232148138763	0.40254725931146496	0.8476311184174642
YGL191W	0.9439426685459056	0.9637822523233575	1.0718588562359652
YGL192W	0.8444414878498965	0.9786098782329858	1.206777352958841
YGL194C	1.0176854941015545	0.7395225323117472	0.7616429890849601
YGL195W	0.9348330529065637	0.8416464285140163	0.8613109362693826
YGL196W	0.9799016521674131	0.9409892451049995	1.0026111354813976
YGL197W	0.9664036822101069	1.1182445758114619	1.133931947320367
YGL198W	1.0188233303597358	1.0725150442878792	1.1212283800114016
YGL199C	0.9613458036174316	0.8947317682328322	0.9612014689559566
YGL200C	1.0168272246646586	0.9468111551587914	0.773438914121087
YGL202W	0.9476692978439925	0.9553026747692519	1.016509488765667
YGL203C	1.0095410750822487	0.9648853172193145	1.1686581771401394
YGL205W	0.9413906087566025	1.081847902289235	1.1498196870144615
YGL206C	0.7966233566659661	0.45188324134868646	0.8165979990374834
YGL208W	1.0114091139685588	1.1264962996733077	1.0734349519931048
YGL209W	0.9416009283742917	1.2099088285741726	1.1332695080674622
YGL210W	0.9892039451453102	1.0279013375641695	1.1447621623927413
YGL211W	0.9317750394769455	0.4724756480627448	0.8148032923852574
YGL212W	0.9883101935966063	0.49181146961617817	0.7081217761831774
YGL213C	0.9815194704142405	0.872886992296936	1.0325684054809836
YGL214W	1.0086554962614511	0.6537135562065852	0.9108203843411145
YGL215W	0.9348302682552172	1.219209367451496	1.0718562957457274
YGL216W	1.0126934020317593	0.9255127740491403	1.0680334839641974
YGL217C	0.9907173649525278	0.8460183139954318	0.9597321861610544
YGL218W	0.9945504780021757	0.377680651092422	0.6592015548924255
YGL219C	0.9626826020523961	0.34962857784343665	0.6148399833317661
YGL220W	0.9812672738146108	1.1668957330636631	1.060609295867766
YGL221C	1.009355594414664	1.111145417198846	1.0259860892196093
YGL222C	0.9793988584937181	1.1881024208548652	1.1400243587368883
YGL223C	0.8487378065125866	0.5281033130891947	1.0159201446736963
YGL224C	0.8956800430982925	1.0609640289683544	1.1124476258415652
YGL226C-A	1.0205277641409563	1.1736690009790929	1.1337189015325422
YGL226W	0.9434738423934755	1.1230625402528485	1.1049821466824887
YGL227W	1.0094851393345363	1.1625626568584657	1.1402696736508293
YGL228W	0.7567771689346259	1.1412288663929175	1.1985121656861382
YGL229C	0.9879806104661195	1.0810242713099478	0.9897595148151428
YGL230C	0.9654739873512441	1.0784961865812563	1.103304490690094
YGL231C	1.0094594289716754	0.5381053196710952	0.7109085929406833
YGL232W	1.017218808573544	0.7907471569606472	0.8179652307082789
YGL234W	1.0210777843789989	0.9125134696853884	0.9016255591317048
YGL235W	0.9942135308066686	0.6857506008114103	0.8498299275525993
YGL236C	0.9882918835002897	0.9201772117199666	1.071341729561421
YGL237C	0.9851533291245609	0.8747244312180995	0.9445942814785337
YGL240W	0.09744292899504053	5.722825275699013	8.226137332310321
YGL241W	1.025333374566918	1.035493731828979	1.0884967381117263
YGL242C	0.9374125354017981	0.9859931052175951	1.161792654613226
YGL243W	0.9432515057147991	1.1617530978879855	1.030289507186719
YGL244W	1.0121932147318442	0.3882854156404153	0.6237154196103949
YGL246C	0.9721886918657181	0.501482586450144	0.7324135807152938
YGL248W	1.0088798371869814	1.0253769097315415	0.9496420117221489
YGL249W	1.0224747758234192	0.8953229718612934	1.022725726365494
YGL250W	1.0257861353438988	0.5256966395812044	0.8388900586080624
YGL251C	0.9790051241678633	1.0419462060504356	1.0972250828629473
YGL252C	1.0160890212495226	0.8482655855015245	0.879607159401047
YGL253W	0.9338191025199617	0.8631971702175387	1.0654803366341643
YGL254W	0.9575370108589584	0.9888342785665175	1.120980793047071
YGL255W	1.009542783569636	1.09378355949537	1.053743188142441
YGL256W	0.9623524639858723	1.0361557094260507	1.0212715780170647
YGL257C	0.9600640883962853	1.0394161909195971	1.05555589171805
YGL258W	1.0094593930756972	1.1210541998494707	1.0959776671559966
YGL259W	1.0092792320165236	1.0493127085344471	1.07408535611068
YGL260W	1.0254277363199018	0.9788689762757681	1.0296194029965067
YGL261C	0.988056070595618	1.136618690502207	1.0556044562974292
YGL262W	1.0121089868726418	1.0812715960653418	1.0528349360211893
YGL263W	0.9434319380057187	1.1529960302718023	1.0888678725931584
YGR001C	1.0125268022362246	1.053415909336512	1.0160310480784978
YGR003W	1.016915471830568	0.9200234929238991	1.134495583629053
YGR004W	0.8871281473939636	0.925465805240211	0.9354375650008322
YGR006W	0.09753221737430712	3.046892670166169	4.9937397796405865
YGR007W	1.0167912260497358	0.7830763285080935	0.955070646369648
YGR008C	1.0114091139685588	1.0497693982500476	1.0549064491585252
YGR010W	0.9365655471253381	1.1320166105691714	1.1181776857472765
YGR011W	0.8634021935201925	0.9340404816693357	1.097715493701762
YGR012W	0.9805100576459598	0.8151556205647964	1.0914230898652812
YGR014W	1.0169673787717384	0.893396551804273	1.1502743242809859
YGR015C	0.9432399184086621	0.9068229937761464	1.0520273640581952
YGR016W	1.0134634961971005	1.038639372738005	1.110325101298523
YGR017W	1.0090830647471942	1.055488558042463	1.0479645612569273
YGR018C	0.929583347857381	0.8992376930506587	0.9933824920888489
YGR019W	1.0131331073064949	1.008825797682492	1.1401079558934362
YGR020C	1.0093238293462707	0.3200394743177014	0.5684124364806383
YGR021W	0.9616747674399768	1.0755705208158883	1.1556780936752702
YGR022C	1.0183072320990876	0.9313604253111767	1.0111110349179937
YGR023W	1.0125268022362246	0.9082165418248114	1.0858361198993496
YGR025W	0.9900092832629628	0.7129848009697834	0.9101670119790031
YGR026W	0.850614984758656	0.998158478696729	1.1889253697297244
YGR027C	0.9192458650109377	0.5864227795413666	0.9141053796108078
YGR028W	1.0111935817674194	0.5750428688726714	0.8023387889611518
YGR031W	0.8666822737775373	1.2019320507444788	1.1803293967857813
YGR032W	1.0167785072733628	0.42914747228224814	0.6855231916442409
YGR033C	0.8227777256893968	1.327873205735297	1.22733401739608
YGR034W	0.8734767290808245	0.7591931777755788	1.2768933583646171
YGR035C	0.774088036056063	1.3365588747774282	1.3602616204341724
YGR035W-A	0.8674141885629859	0.988788465816711	0.9988996249462374
YGR036C	0.8505513947274735	0.40464277651425296	0.761864771860317
YGR037C	0.9616541542144763	0.7917948781612076	0.9184565980068137
YGR038W	0.9706478174353	0.5253894284961474	0.8245078465545295
YGR039W	0.9327079033677182	1.1701504154901272	1.0955873909135516
