orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [1.6 mM] | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [3.2 mM] | SC | Tun NM~Wu MJ, 2014
YBR122C	0.350127865133633	-0.3986736163398551	0.06526810032084909
YBR125C	-1.2245246708984168	0.42988878869122416	0.40531905536858615
YBR126C	0.46072717084622705	-1.2909316001216395	-1.0531690102602513
YBR127C	-0.022983572316804455	-1.6187979448400016	-1.2361975236510518
YBR128C	-0.2939872679320702	-1.365325397094747	-0.946800839391607
YBR129C	-0.2699445219472409	-0.9665758054347575	-0.8431310295238019
YBR130C	-0.04647870000709374	-1.0403557760515767	-0.988463587291492
YBR131W	-0.2777089217651758	-0.7243587893237923	-0.7532217384008932
YBR133C	0.035539306901619584	-0.2153559990020833	-0.5199075826198549
YBR134W	0.3585007801481924	-0.11350050198089268	-0.7700523528560849
YBR137W	0.08611979592917854	-0.6287871400426827	-0.7145502210191039
YBR138C	0.016975196561225616	-0.423666580873541	-0.5696430625936544
YBR139W	0.3379626345414997	-0.7946154491627859	-0.8629077018211668
YBR141C	-0.29333545533380917	-0.8658350771536834	-0.8348107298506641
YBR144C	-0.22345700509434346	-0.5202334513296408	-0.672460377557694
YBR145W	0.002636754866007779	-0.9005095795075605	-0.8230269891978214
YBR146W	-0.21726670888663782	-0.8234213790147884	-0.8207860223826792
YBR147W	0.08611979592917854	-0.44586320494431936	-0.731698096578179
YBR148W	0.046402142037013365	-0.5444771315194753	-0.7876546289140662
YBR149W	0.35639811259932874	-0.5520371838886282	-0.7697397646679692
YBR150C	-1.0321010590430362	-0.04092910340261937	0.17249674603664797
YBR151W	-0.22397772642457156	-0.417795083456439	-0.6071758806517162
YBR156C	-0.26760676404184996	0.7745992377971388	-0.1511496003391836
YBR157C	0.168648982230895	-0.3188063393317568	-0.4339658456300492
YBR158W	-0.27158245502293177	-0.5771275060696981	-0.7174057154386377
YBR159W	-0.23316896238193516	-0.667746658979459	-0.8000996208206849
YBR161W	0.04413042215690291	-0.2910097414350228	-0.485072958502796
YBR162C	0.07398391078732942	-0.2247729808893118	-0.10038642591735251
YBR162W-A	0.38787565871008134	-0.21426353783449387	-0.4000916549545992
YBR163W	0.40492903927176477	-0.45643813119248855	-0.7719601832418249
YBR164C	0.31889020074939717	-1.2074934784339137	-0.7914156818711815
YBR168W	-0.0026890897281498785	-1.1627550856068487	-0.7796576675589096
YBR169C	-0.38260304346881563	-0.05631395325534293	-0.019754731771067322
YBR170C	0.38177920176402363	-0.6286819034540293	-0.7067490660774562
YBR171W	0.4184250203189627	-1.2479031793840358	-1.1749811391377032
YBR172C	-0.29377404455723427	-0.47332836615876017	-0.2523454694938177
YBR173C	0.07718799861376409	0.47767814628237043	-0.8087845240825524
YBR174C	0.07361303341990477	-1.2225390101639297	-1.027149942982283
YBR175W	-0.07814404188410233	-1.0226728669414535	-0.9472521489919256
YBR176W	-0.22339826170040125	-0.42693778595025234	-0.6923244708636396
YBR177C	-0.22027968589123167	-0.1669255503442447	-0.6978718364337633
YBR178W	-0.10544670991757435	-0.09011614986936917	-0.6527244293502233
YBR179C	0.42633782537321785	-0.9079118652115932	-1.1112328359165635
YBR180W	0.36536188908511363	-0.5194376792387051	-0.7815186536199856
YBR181C	-0.217343842947619	-0.7762843273402283	-0.4845495237154382
YBR182C	-0.27444613209004676	-0.010032784288473609	-0.5337894762353678
YBR182C-A	-0.006143449474920437	-0.12975133477157094	-0.21492115453287353
YBR183W	0.34301215775540567	-0.3281170070721702	-0.7975108752551241
YBR184W	-1.1622411622679112	0.554820193699141	0.16035703376369817
YBR185C	0.004713024283201209	-0.5257652494296898	-0.5388770501379083
YBR186W	0.34068446156056714	-0.7787811331402298	-0.9126030446500407
YBR187W	0.07139984634937876	-0.70746985423863	-1.0160432700434614
YBR188C	0.42831478090982494	-0.6621529822853885	-0.9703680759348879
YBR189W	-9.146511533793676e-05	-0.9617710923687768	0.13494424432839647
YBR191W	0.016163044869096928	-0.8137194871235415	-0.3143059619127563
YBR194W	-1.1905906062665643	-1.179771647245578	-1.0253607945260246
YBR195C	-0.07809327690093311	-0.8749769625109931	-1.1053952928031534
YBR196C-A	0.43394541598342756	-1.1507409328017177	-0.7219713596522248
YBR196C-B	0.3911274001173332	-0.13444796472023363	-0.3100806619215082
YBR197C	0.39557571859115953	-1.229772937114	-1.0850214500026962
YBR199W	0.4650242996456631	-1.375481109239398	-1.2736801799992585
YBR200W	-6.595252935021524	2.7230695509949014	4.54088395589161
YBR200W-A	0.32730873039039454	-0.10124714987468847	-0.3479048194011608
YBR201W	-0.1871530417831976	-0.056844674886025175	-0.28341112318073564
YBR203W	0.15508880476472972	-0.242074975049803	-0.738118094698852
YBR204C	0.4205411149083354	-0.595818917343503	-0.995940968934758
YBR205W	-0.22339648472856985	-1.0466043797027875	-0.9949065138704917
YBR206W	0.4260422553807719	-0.9646327616539668	-1.0907172694128136
YBR207W	0.381738986728882	-0.6702906120504225	-1.007107505929934
YBR208C	-0.4271090892097187	0.7892624792216592	-0.7881451479664072
YBR210W	0.39130766002677314	-0.6699557541474511	-0.8792960460460355
YBR212W	0.015431178448540573	-1.4436561412494269	-1.2676111291272967
YBR213W	-0.27189242582007345	-0.6089189874775126	-0.9226189307418976
YBR214W	0.4654145990106036	-0.6700251383262658	-0.870188190228684
YBR215W	-0.1121661044732636	-0.19003919903322541	-0.31518937145962655
YBR216C	0.35027497435446425	-1.0013910544183322	-1.025442026353926
YBR217W	0.12711150913455263	-1.1001885332364032	-1.0513035196996054
YBR218C	0.3197303686751909	-1.4909084953725926	-1.4006849694657366
YBR219C	-0.22515003118958857	-0.536857860244444	-0.8742565611261707
YBR220C	-1.0433994556341124	-0.16492753797526752	-0.7395926402171649
YBR221C	0.392475785461009	-0.3288931625879124	-0.49470350651252964
YBR221W-A	0.13175063266138679	-0.15774636393666988	0.22372446609106145
YBR222C	0.09396035747048018	-1.4732211956780061	-1.3510081876173219
YBR223C	-0.07768160005548708	-0.7686913444256023	-0.9029539720427577
YBR224W	0.15508880476480721	-0.997287695607706	-1.0508094801410188
YBR225W	0.42635253764139613	-0.9638326113823734	-1.2131693002977855
YBR226C	-0.9973955498693481	-0.6329869379497987	-0.8325761068053633
YBR227C	-0.21768361674197576	-0.42856139342615723	-0.7576383516210298
YBR228W	0.07828001916499551	-0.8990784534609519	-0.9997748850837938
YBR229C	0.38363209221424804	0.9249402757190027	-0.13883367159685375
YBR230C	-0.25966154971935757	-0.7478558317893539	-0.9085420877840167
YBR230W-A	-0.04587628567630286	-0.1761430607615143	0.4316355649205178
YBR231C	0.016367048356782484	-1.4819092286402213	-1.2998093435920584
YBR232C	0.32109362714869877	0.2078967975590126	-0.05887524726511022
YBR233W	-0.2235508892514284	-0.5883659092807104	-0.5651359504719995
YBR235W	0.38785920958494835	-1.2941718981218533	-1.2966116563551011
YBR238C	0.32082150130035775	-0.09036369657107442	-0.9296435281216429
YBR239C	-0.26881387021473296	-0.9645670002979353	-0.9437868125016753
YBR240C	0.3267275881170728	-0.8775453091403	-1.0232054525958936
YBR241C	-0.22572396550906423	-0.4432091393636185	-0.7742645749522773
YBR242W	0.051635291511558844	-0.741362966387721	-1.0091075374452116
YBR244W	-0.40156555768233904	-0.1249152777600356	-0.0629163386475605
YBR245C	-0.217375523060468	-0.7473364480452671	-0.6270822813045637
YBR246W	-0.2561997096423731	-1.0636011422596563	-0.7580903077181395
YBR248C	-0.06095661541281534	-0.12996064886527542	-0.7226676691905649
YBR249C	0.038808738038888624	-0.20100757025502694	-0.7441459652654867
YBR250W	-0.26454198283082925	-0.5447450023989308	-0.8167697743130355
YBR251W	0.016163408392147218	-0.578423786298033	-0.8589818775045256
YBR255W	0.016367048356782484	-1.4333485636104883	-1.150714649486705
YBR258C	0.3950069372675653	-0.7451350203623718	-0.9622471883729905
YBR259W	-0.22966409578009858	-0.49285017127130654	-0.805657355403976
YBR260C	-0.21707102094941488	-1.388885654026788	-1.0521625394145278
YBR261C	0.32687097482982885	0.2524304386552032	-0.7510675413675781
YBR262C	0.01519729831267726	-0.5187788255029298	-0.7811277251044179
YBR263W	0.3848418154484589	-0.2455396944455258	-0.8712613688655906
YBR264C	-0.21780163083334944	-0.5814122516259054	-0.7976912735611911
YBR266C	0.4151414093988594	-1.5066915256140008	-1.3897204917823862
YBR267W	0.3269508927487346	-1.4841645369082228	-1.3838160715301775
YBR268W	-1.193268913415933	-0.07136416129476908	-0.3195549860365484
YBR269C	0.36397228675547505	-0.4274688520229863	-0.26909938404859085
YBR270C	0.43611411456188925	-0.16936459549754307	-0.28859795329517607
YBR271W	-0.22148754471705603	0.19990361981009752	0.01628719213702661
YBR272C	-0.25919893649641873	0.007380390016811261	0.08024733824054571
YBR273C	0.381043733751159	0.06841081321878094	0.07874959173271526
YBR274W	-0.5460378403886689	0.1553124769915203	0.3540469522417125
YBR275C	-0.7799115081999172	-0.39039807953707195	0.18798861619145882
YBR276C	-1.1473072260657664	0.05833119934658173	0.05118856807039674
YBR277C	-0.076931929141345	-0.3326001950405672	0.18816734805611127
YBR278W	0.40353398432037707	-0.6046620653937655	-0.42440691715356654
YBR279W	-6.682396907914405	3.048290181402325	6.055595753861497
YBR280C	-1.131239289189613	0.16164255464479987	0.34789803633666266
YBR281C	-0.22199175433484236	-0.2543303020748256	-0.5068088700726788
