orf	hap a | growth (CFU) | temperature [30-62 C], time [20 min] | YPD | Stolp ZD~Hardwick JM, 2022
YJL065C	-1.094645341
YJL066C	0.43748888
YJL067W	0.208434289
YJL068C	-0.024848571
YJL070C	0.542367422
YJL071W	0.605985816
YJL073W	0.332942928
YJL075C	-0.225891677
YJL077C	0.315276647
YJL078C	0.974518267
YJL079C	0.291816663
YJL080C	-1.748327488
YJL082W	-0.224925713
YJL083W	0.439755933
YJL084C	-0.003274659
YJL088W	0.096236633
YJL089W	-0.030174345
YJL092W	-0.3665685
YJL093C	0.220666333
YJL094C	-0.060889964
YJL095W	-0.124064081
YJL096W	1.007334521
YJL098W	-0.273237801
YJL099W	1.022581764
YJL100W	1.17582419
YJL101C	-1.436305526
YJL102W	-1.706004698
YJL103C	-0.045951039
YJL105W	0.139018233
YJL106W	1.084743377
YJL107C	0.162611092
YJL108C	0.992775786
YJL110C	-0.137722313
YJL112W	-0.217294299
YJL115W	-0.947169488
YJL116C	0.665395682
YJL117W	1.449812229
YJL118W	0.922566698
YJL119C	0.933052412
YJL120W	1.017825608
YJL121C	0.739414722
YJL122W	0.970066202
YJL123C	0.774811859
YJL124C	-0.102838715
YJL126W	0.121293902
YJL127C	-0.840580661
YJL128C	-0.998139939
YJL129C	0.599124819
YJL130C	-0.355644148
YJL131C	-0.503226181
YJL132W	-0.6490563334999999
YJL133W	-0.93176561
YJL134W	-0.790794159
YJL135W	-0.858264386
YJL136C	-0.998670764
YJL137C	-0.349507414
YJL138C	-1.02709608
YJL139C	0.751612401
YJL140W	-0.4760310105
YJL141C	-1.006231472
YJL142C	-0.338766104
YJL144W	-0.748347663
YJL145W	-0.472156784
YJL146W	0.615667251
YJL147C	-0.028474733
YJL148W	2.125733497
YJL149W	-0.620674753
YJL150W	-0.500671805
YJL151C	0.1513605635
YJL152W	-0.776926718
YJL153C	-0.778577705
YJL154C	1.262305089
YJL155C	-0.125355547
YJL157C	-0.488676164
YJL158C	-0.492032849
YJL159W	-0.542724308
YJL160C	-0.534377747
YJL161W	0.260731144
YJL162C	-0.612802616
YJL163C	0.19637394799999996
YJL164C	-0.129826945
YJL165C	0.049955807500000005
YJL166W	-0.613160883
YJL168C	-0.179336732
YJL169W	-1.072217608
YJL170C	0.31153894
YJL171C	0.340105157
YJL172W	0.860709011
YJL175W	-1.030367702
YJL176C	1.953818868
YJL177W	-0.522962447
YJL178C	-0.061737567
YJL179W	-1.015864107
YJL180C	-0.926206669
YJL181W	-0.481385246
YJL182C	-0.361884184
YJL183W	-0.871140521
YJL184W	-0.702677735
YJL185C	-0.779062324
YJL186W	-0.403400631
YJL187C	-0.331641707
YJL188C	0.021730558
YJL189W	-0.47795626950000003
YJL190C	-0.645588981
YJL191W	0.1695328205
YJL192C	-0.76235607
YJL193W	-0.260974239
YJL196C	-0.12893368500000002
YJL197W	-1.064938335
YJL198W	-0.580874712
YJL199C	-0.372556715
YJL200C	0.15396262250000003
YJL201W	-0.002327267
YJL204C	-0.545028497
YJL205C	-0.219860718
YJL206C	-0.754043617
YJL207C	0.712376236
YJL208C	-0.68487603
YJL209W	-0.914630879
YJL210W	-0.88064604
YJL211C	-0.445247238
YJL212C	-0.772584444
YJL213W	-0.541390069
YJL214W	-0.533408627
YJL215C	-0.508357809
YJL216C	-0.497576387
YJL217W	-0.729430076
YJL218W	-0.58341915
YJR001W	1.646770259
YJR003C	1.054531014
YJR004C	-0.690262218
YJR005W	0.385571087
YJR008W	0.572355042
YJR009C	1.672024918
YJR010C-A	0.35264143
YJR010W	-0.005080866
YJR011C	0.245919031
YJR014W	0.177525439
YJR015W	-0.274026371
YJR018W	-0.599796991
YJR019C	0.577839164
YJR020W	0.621085631
YJR021C	0.611772171
YJR024C	0.870888431
YJR025C	0.249237412
YJR030C	0.33064243
YJR031C	0.576764303
YJR032W	-0.798827635
YJR033C	-0.730755932
YJR034W	0.66317061
YJR035W	-0.40332969
YJR036C	-0.43268458
YJR037W	-0.319373748
YJR038C	0.407169799
YJR039W	-1.039739443
YJR040W	-0.543461693
YJR043C	0.726271908
YJR044C	-0.386033923
YJR047C	0.495376377
YJR048W	0.033078706
YJR049C	-0.239134589
YJR050W	-1.171531984
YJR051W	-0.243535792
YJR052W	0.004695081
YJR053W	0.00112452
YJR054W	-0.936765312
YJR055W	-1.4750593923333335
YJR056C	-0.643884259
YJR058C	-0.327610941
YJR059W	2.824004322
YJR060W	1.440567766
YJR061W	1.087062597
YJR062C	0.700569174
YJR063W	-1.238636563
YJR066W	-0.274077387
YJR069C	0.742482854
YJR070C	-0.968457843
YJR073C	-1.226793963
YJR074W	-1.370869054
YJR075W	-1.432325722
YJR077C	0.368147752
YJR078W	-0.727709462
YJR079W	-0.456674833
YJR080C	0.217432433
YJR082C	-0.850060982
YJR083C	-0.708568571
YJR084W	-0.441896296
YJR087W	-0.900523467
YJR088C	-0.908595029
YJR090C	-0.786425696
YJR091C	0.16286249
YJR092W	0.746959441
YJR094C	-0.294618343
YJR094W-A	1.395783925
YJR095W	0.83181921
YJR096W	0.827916054
YJR097W	-0.188102324
YJR098C	0.353078654
YJR099W	0.401951749
YJR100C	-1.0121641
YJR102C	-0.475594877
YJR103W	1.730652703
YJR104C	-0.6693142
YJR105W	-1.465932043
YJR106W	1.587526663
YJR107W	0.585202029
YJR108W	-0.394345978
YJR109C	1.162860269
YJR110W	-0.068588995
YJR111C	0.108117125
YJR113C	-1.401308615
YJR115W	1.345766859
YJR116W	1.691942861
YJR117W	0.471526921
YJR118C	-1.144710877
YJR119C	-0.212543538
YJR120W	-1.26403077
YJR121W	-1.059046696
YJR122W	-1.447630636
YJR124C	-0.392794934
YJR125C	1.67289935
YJR126C	0.086320737
YJR127C	0.09361299
YJR128W	-1.029416405
YJR129C	-0.901025464
YJR130C	0.352779666
YJR131W	1.40711966
YJR133W	1.202223746
YJR134C	1.593449384
YJR135C	1.091743678
YJR137C	-0.631348504
YJR139C	1.336806326
YJR140C	-1.410262583
YJR142W	0.217269668
YJR144W	-1.153800117
YJR145C	-1.415396025
YJR146W	-0.730906781
YJR147W	-0.566026659
YJR148W	-0.372250233
YJR149W	1.437452405
YJR150C	-1.07252122
YJR152W	1.752343219
YJR153W	0.459991538
YJR154W	-0.416709055
YKL001C	-0.257281704
YKL002W	0.338323641
YKL003C	-1.090690356
YKL005C	0.563203074
YKL006W	-0.914698721
YKL007W	0.617386632
YKL008C	0.600036484
YKL009W	5.568483056
YKL010C	-0.285592199
YKL011C	0.239658084
YKL015W	-0.265879225
YKL016C	-0.220331224
YKL017C	0.237275031
YKL020C	0.060786143
YKL023W	-1.088192778
YKL025C	-0.736669317
YKL026C	-0.870951115
YKL027W	0.446310705
YKL029C	-0.272425856
YKL030W	0.142632245
YKL031W	-0.449969399
YKL032C	-1.002511215
YKL033W-A	2.076494808
YKL034W	-0.277794845
YKL037W	-1.144221423
YKL038W	-0.558637857
YKL039W	0.2292441
YKL040C	-0.310189749
YKL041W	0.666612019
YKL043W	0.486348632
YKL044W	0.31591999
YKL046C	0.971368634
YKL047W	-0.051243234
YKL048C	0.442799839
YKL050C	0.954810762
YKL051W	0.868825461
YKL053C-A	0.502764527
YKL053W	0.428626094
YKL054C	0.613228139
YKL055C	0.637652478
YKL056C	1.039842879
YKL057C	0.770425292
YKL061W	-0.131790176
YKL062W	-0.021413744
YKL063C	-0.04157499
YKL064W	-1.580156935
YKL065C	-0.270012182
YKL066W	0.021302414
YKL067W	-0.428042251
YKL068W	0.056332407
YKL069W	0.925648477
YKL070W	0.674972522
YKL071W	0.507659226
YKL072W	0.270622264
YKL073W	-1.427370995
YKL074C	-1.234435976
YKL075C	1.304913124
YKL076C	2.503897798
YKL077W	2.033364463
YKL079W	0.157076987
YKL080W	1.891501818
YKL081W	-1.907818357
YKL084W	0.846675547
YKL085W	1.009799341
YKL086W	0.285278403
YKL087C	-1.079294204
YKL090W	0.184734298
YKL091C	0.327730772
YKL092C	1.06640364
YKL093W	-1.286639147
YKL094W	0.708362744
YKL096W	0.117696865
YKL096W-A	-0.746406417
YKL097C	-0.885500311
YKL098W	1.186602727
YKL100C	0.302846832
YKL101W	-1.067806111
YKL102C	-0.038768154
YKL103C	0.580150522
YKL105C	0.07298645
YKL106W	-0.422404047
YKL107W	0.566663938
YKL109W	-1.350849034
YKL110C	-0.661204485
YKL113C	-1.457382139
YKL114C	-1.333887539
YKL115C	-1.377053222
YKL116C	0.019812573
YKL117W	0.404809355
YKL118W	-1.465845922
YKL119C	-1.444273678
YKL120W	0.385754689
YKL121W	-1.366996045
YKL123W	-0.501032125
YKL124W	0.480514108
YKL126W	-1.352133742
YKL127W	-0.216442648
YKL128C	-0.152499463
YKL129C	-1.433340961
YKL130C	0.827167308
YKL131W	1.007588643
YKL132C	-0.362654935
YKL133C	0.625051543
YKL134C	-1.210250192
YKL135C	-0.492313337
YKL136W	-0.98723453
YKL137W	-0.734213177
YKL138C	-0.598040154
YKL139W	-0.557181034
YKL140W	-0.245122764
YKL142W	1.33636827
YKL143W	-0.346539888
YKL146W	0.46877052
YKL147C	0.518180862
YKL148C	-0.68147351
YKL149C	2.447551728
YKL150W	-0.438837471
YKL151C	0.550151119
YKL155C	-0.460155635
YKL156W	-0.646527711
YKL157W	0.21166007950000001
YKL159C	0.46237961
YKL160W	1.727106415
YKL161C	1.221587358
YKL162C	1.152849504
YKL162C-A	-0.1752249
YKL163W	1.871334721
YKL164C	0.672166598
YKL166C	-0.838932784
YKL167C	-0.724478811
YKL168C	-1.039160631
YKL169C	-1.141845722
YKL170W	-1.766941759
YKL171W	0.714556432
YKL174C	0.759020841
YKL175W	0.300750507
YKL176C	1.059917293
YKL177W	0.998494075
YKL178C	0.365210705
YKL179C	-0.386631863
YKL183W	0.429827096
YKL184W	0.539923677
YKL185W	-0.186404945
YKL187C	0.498405892
YKL188C	0.353370935
YKL190W	2.671553316
YKL191W	-0.276484929
YKL194C	-1.07923674
YKL197C	0.232583749
YKL198C	0.34991485850000004
YKL201C	-0.796010377
YKL202W	-0.565627357
YKL204W	-0.948735402
YKL205W	-0.573678267
YKL206C	0.061622925
YKL207W	-0.255185968
YKL208W	-0.977673875
YKL211C	-0.726095405
YKL212W	0.361966078
YKL213C	-0.370546633
YKL214C	0.23704213
YKL215C	-0.631277026
YKL216W	0.226322678
YKL217W	-1.143100768
YKL218C	-0.86747302
YKL220C	-0.79083275
YKL221W	-0.857335183
YKL222C	0.580946724
YKR001C	1.265973029
YKR003W	-0.097626494
YKR005C	1.756543076
YKR006C	1.446895865
YKR007W	-0.429870618
YKR009C	1.290327214
YKR010C	-0.928081738
YKR011C	-0.449343198
YKR012C	-0.110957487
YKR013W	0.751133876
YKR014C	1.744525476
YKR015C	-0.173955093
YKR016W	-0.735967729
YKR017C	-0.381336098
YKR018C	0.1028287
YKR019C	-1.124954845
YKR020W	1.253561768
YKR021W	-0.454740488
YKR023W	-0.634816985
YKR024C	0.136446481
YKR026C	-0.574677075
YKR027W	-1.101964557
YKR028W	0.352534463
YKR029C	0.591852462
YKR030W	-0.227382656
YKR031C	0.121990579
YKR032W	2.890117642
YKR033C	0.975147926
YKR034W	-1.071375294
YKR035C	-0.20249283
YKR035W-A	-0.790240796
YKR036C	-0.626160476
YKR039W	-0.682760928
YKR040C	-0.171694781
YKR041W	0.522755911
YKR042W	-0.302118541
YKR043C	2.243403293
YKR044W	1.816796867
YKR045C	0.068842385
YKR046C	-0.582355567
YKR047W	2.234285568
YKR048C	4.326780661
YKR049C	-0.832342187
YKR050W	-0.717435243
YKR051W	0.314468443
YKR052C	-0.166414687
YKR053C	-1.094008177
YKR054C	-0.794876392
YKR055W	-1.025341089
YKR056W	-0.385291072
YKR057W	-0.72203145
YKR058W	-0.709278966
YKR059W	-0.87644871
YKR060W	0.106174001
YKR061W	-0.256845261
YKR064W	-0.302564731
YKR065C	0.37469935
YKR066C	0.458087856
YKR067W	-0.029728925
YKR069W	0.091064597
YKR070W	-0.025006494
YKR072C	0.785725592
YKR073C	-0.774785458
YKR074W	1.429884292
YKR075C	2.019116847
YKR076W	2.044810341
YKR077W	0.690924591
YKR078W	1.697341571
YKR080W	-0.115370454
YKR082W	2.04932211
YKR084C	-1.222652846
YKR085C	-0.532872372
YKR087C	-0.289246646
YKR088C	1.392824063
YKR089C	-0.005508981
YKR090W	-0.676256682
YKR091W	-0.933956684
YKR092C	-0.351149684
YKR093W	-0.601510974
YKR094C	0.185166265
YKR095W	-0.573378347
YKR096W	0.448934138
YKR097W	1.250491558
YKR098C	-0.664526224
YKR099W	0.399688533
YKR100C	-0.396929407
YKR101W	2.399790007
YKR102W	0.610547995
YKR103W	-0.311975955
YKR104W	0.122773811
YKR105C	-0.997072945
YKR106W	0.879596119
YLL007C	-0.96497369
YLL018C-A	-1.189155944
YLL027W	-0.740620857
YLL030C	-0.241654893
YLL040C	-1.182559522
YLL041C	-0.196162999
YLL042C	0.318073944
YLL043W	-1.224802558
YLL044W	0.688581328
YLL045C	2.236229086
YLL046C	0.712446524
YLL047W	0.348832646
YLL048C	0.035944685
YLL049W	-0.388897304
YLL051C	-0.307805245
YLL052C	0.119076284
YLL053C	0.073428517
YLL054C	-0.278420371
YLL055W	-0.009635423
YLL056C	0.143235447
YLL057C	-0.103814183
YLL058W	-0.183811962
YLL059C	-0.749649316
YLL060C	-0.299201406
YLL061W	0.298137621
YLL062C	-0.742466554
YLL063C	0.032437199
YLR001C	-0.204334975
YLR003C	-0.653019583
YLR004C	-0.31126483
YLR006C	-1.249046302
YLR011W	-0.245554371
YLR012C	0.307208707
YLR013W	0.045473739
YLR014C	0.027850099
YLR015W	-0.977679127
YLR016C	0.308249597
YLR017W	0.460978734
YLR018C	0.087345839
YLR019W	0.922226448
YLR020C	0.747049208
YLR021W	-1.00447805
YLR023C	0.427730611
YLR024C	-1.148184205
YLR025W	-0.636904554
YLR027C	-0.295890743
YLR028C	0.1913204
YLR030W	-0.704416843
YLR031W	-0.501577252
YLR032W	0.041815964
YLR034C	0.157805461
YLR035C	0.186201634
YLR036C	-0.069768086
YLR037C	0.134032214
YLR038C	-1.090173676
YLR039C	-0.449384321
YLR040C	-0.532798541
YLR041W	-0.775201816
YLR042C	-0.511227136
YLR043C	-0.961493292
YLR044C	-0.167566836
YLR046C	-0.784829606
YLR047C	-0.807684658
YLR048W	-0.082205889
YLR049C	0.121810624
YLR050C	0.07254269
YLR052W	-0.222282148
YLR053C	-0.266203227
YLR054C	-0.224181354
YLR055C	-1.26588786
YLR056W	0.063205659
YLR057W	0.460308213
YLR058C	2.240072444
YLR059C	-0.57231654
YLR061W	-0.845594411
YLR062C	-1.338131105
YLR063W	0.335272749
YLR064W	0.210685293
YLR065C	-0.103814101
YLR067C	1.129098591
YLR068W	4.461649679
YLR069C	1.214580401
YLR070C	-0.376683535
YLR072W	0.01437031
YLR073C	0.967790446
YLR074C	1.764464654
YLR077W	-0.480922843
YLR079W	-1.32917379
YLR080W	-0.924639362
YLR081W	-0.233407533
YLR082C	-0.249239963
YLR083C	0.493631028
YLR084C	-0.194806053
YLR085C	-0.218405427
YLR087C	-0.768701517
YLR089C	0.310751268
YLR090W	-0.313197983
YLR091W	-1.286422476
YLR092W	-0.406643618
YLR093C	0.024361652
YLR094C	-0.371048423
YLR095C	-0.900024159
YLR096W	-0.112358983
YLR097C	0.588969899
YLR098C	1.014787277
YLR099C	0.056315137
YLR102C	-0.412508261
YLR104W	-0.590200674
YLR107W	0.275162101
YLR108C	0.478213677
YLR109W	0.376940355
YLR110C	0.656832964
YLR111W	-0.135606493
YLR112W	-0.341067851
YLR113W	-0.352336469
YLR114C	-0.811813356
YLR118C	0.903370007
YLR119W	-1.415875115
YLR120C	-0.454535172
YLR121C	-0.705409774
YLR122C	0.333070734
YLR123C	0.295660951
YLR124W	-0.803121733
YLR125W	0.235807304
YLR126C	1.230338466
YLR128W	0.74428759
YLR130C	0.765493782
YLR131C	0.206141649
YLR133W	-0.162531535
YLR134W	1.438020131
YLR135W	1.800591952
YLR136C	1.432967176
YLR137W	1.400670753
YLR138W	-1.662775391
YLR139C	-1.672451858
YLR142W	0.899693322
YLR143W	0.632527259
YLR144C	0.013561895
YLR146C	0.517186045
YLR148W	-0.448596368
YLR149C	-0.176141419
YLR150W	2.556910993
YLR151C	-0.666772129
YLR152C	-0.509920426
YLR154C	-0.214710408
YLR164W	-0.374119309
YLR165C	-1.075039458
YLR168C	0.027678045
YLR169W	0.127596888
YLR170C	-0.401496849
YLR171W	-0.388870918
YLR172C	-0.224263911
YLR173W	-0.107378351
YLR174W	-0.223919718
YLR176C	-0.609079754
YLR177W	-1.041439493
YLR178C	-0.570306088
YLR179C	0.642539689
YLR180W	1.248406475
YLR181C	-0.693443706
YLR182W	-0.662578923
YLR183C	-0.295950084
YLR184W	2.478702887
YLR185W	0.220380086
YLR187W	-0.398781555
YLR188W	-0.395844185
YLR189C	-0.502076498
YLR190W	-0.387324464
YLR191W	-0.455105837
YLR192C	2.758505825
YLR193C	2.393334512
YLR194C	-0.223339698
YLR199C	-0.588624526
YLR200W	1.154360077
YLR201C	-1.099221749
YLR202C	-1.178546264
YLR203C	-1.121663528
YLR204W	-0.65590025
YLR205C	0.433951537
YLR206W	0.059935717
YLR207W	0.286171057
YLR209C	-0.868310459
YLR210W	-0.138067097
YLR211C	-0.549754033
YLR213C	-0.649457525
YLR214W	-0.467866595
YLR216C	-0.770425717
YLR217W	-0.534218481
YLR218C	-1.184677091
YLR219W	-0.439088288
YLR220W	0.722655143
YLR221C	0.128367462
YLR224W	-0.36701037
YLR225C	-0.354464864
YLR226W	-0.611464938
YLR227C	0.571247883
YLR228C	-0.101045401
YLR231C	-0.780933672
YLR232W	-0.064340714
YLR233C	-1.074992398
YLR234W	0.364328234
YLR235C	0.220269212
YLR236C	0.762620118
YLR237W	1.297627236
YLR238W	1.193755192
YLR239C	1.334965665
YLR240W	1.933527464
YLR241W	2.179895848
YLR242C	-1.177798538
YLR244C	-0.297206002
YLR246W	-0.459350459
YLR247C	0.457519207
YLR248W	0.029783456
YLR250W	-0.108766146
YLR251W	-0.61572315
YLR252W	-0.655227968
YLR253W	-1.140373412
YLR254C	0.591461568
YLR255C	0.293981221
YLR257W	0.241302037
YLR258W	1.9149664
YLR260W	-1.527910071
YLR261C	-0.976400028
YLR262C	-1.098235865
YLR262C-A	0.208083179
YLR263W	0.375758769
YLR264W	0.149122062
YLR265C	-0.035679167
YLR266C	0.369841959
YLR267W	0.360473994
YLR268W	-1.256429639
YLR269C	-0.311909714
YLR270W	-1.247298519
YLR271W	2.277213717
YLR273C	-0.379904309
YLR278C	-0.312731479
YLR279W	0.767027234
YLR280C	-0.211082295
YLR281C	-0.177410969
YLR282C	-0.373446412
YLR283W	-0.659858911
YLR284C	0.640098336
YLR285W	0.42060665
YLR286C	-0.368019304
YLR287C	0.828761662
YLR287C-A	2.117335053
YLR288C	-1.266116299
YLR289W	-1.361849557
YLR290C	-0.553369176
YLR292C	-0.311043796
YLR294C	-0.195538618
YLR295C	-0.268178858
YLR296W	-0.624581693
YLR297W	-0.839939078
YLR299W	-0.843574229
YLR300W	-1.482548882
YLR303W	-0.641722369
YLR304C	-0.146534089
YLR306W	-1.213304122
YLR307W	-0.389309148
YLR308W	-0.384269262
YLR309C	-0.683105998
YLR311C	-0.662672054
YLR312C	-0.865283816
YLR312W-A	-0.454533579
YLR313C	-0.818219126
YLR315W	-0.488548
YLR318W	1.091130317
YLR319C	0.05658937
YLR320W	-1.063683992
YLR322W	-1.220624834
YLR324W	1.494269957
YLR325C	0.430833344
YLR326W	1.053747432
YLR327C	0.59071896
YLR328W	0.709403632
YLR329W	1.631193058
YLR330W	3.925242054
YLR331C	0.684306362
YLR332W	0.924226009
YLR333C	0.972812085
YLR334C	-0.204575247
YLR335W	3.311378208
YLR337C	-0.801816253
YLR338W	-0.564571001
YLR341W	0.095419252
YLR342W	0.418508867
YLR343W	-0.159455823
YLR344W	0.888338273
YLR345W	0.383382712
YLR346C	-1.012206724
YLR348C	0.281419773
YLR349W	0.245199294
YLR350W	-0.001590812
YLR351C	0.539825736
YLR352W	0.305131338
YLR353W	-0.687642187
YLR354C	-0.608617979
YLR356W	-0.205040379
YLR357W	-0.178615668
YLR358C	-2.167297888
YLR360W	0.567090874
YLR361C	1.588728328
YLR362W	-0.83801242
YLR363C	-0.301536495
YLR364W	0.56290234
YLR365W	0.010423568
YLR366W	1.229240427
YLR367W	2.168703783
YLR368W	0.041796843
YLR369W	0.952762423
YLR370C	0.005527808
YLR371W	-0.695340436
YLR372W	-0.239932239
YLR373C	-0.970683495
YLR374C	-1.338690054
YLR375W	0.593450023
YLR376C	-0.722027535
YLR377C	-1.13359692
YLR380W	-0.591630218
YLR381W	-0.055797535
YLR382C	-1.136812403
YLR384C	-0.686007443
YLR385C	0.546566819
YLR386W	-0.494682679
YLR387C	-0.82036917
YLR388W	1.325786818
YLR389C	-0.330675183
YLR390W	0.510296543
YLR390W-A	-0.6452383415
YLR392C	-0.089577586
YLR393W	-0.55071234
YLR394W	-0.087920769
YLR395C	0.495058137
YLR396C	-0.575952065
YLR398C	0.808012669
YLR399C	-0.810522855
YLR400W	0.800263937
YLR401C	0.743194869
YLR402W	-0.506980547
YLR403W	-0.220998904
YLR404W	0.857136496
YLR405W	-0.81437734
YLR406C	1.577360586
YLR407W	-1.230508832
YLR408C	-1.052109664
YLR410W	0.654661582
YLR412W	-0.158372244
YLR413W	-0.550985974
YLR414C	-1.30196673
YLR415C	0.834936199
YLR416C	0.889297031
YLR417W	-0.591652215
YLR418C	-0.671950455
YLR420W	0.5640705
YLR421C	2.448822749
YLR422W	0.627949659
YLR423C	-1.188610977
YLR425W	2.165112095
YLR426W	-0.340217588
YLR427W	-0.589985814
YLR428C	-0.889455345
YLR429W	-1.46166848
YLR431C	0.008872804
YLR432W	-0.911143963
YLR433C	0.473504362
YLR434C	3.018305412
YLR435W	1.341736634
YLR436C	1.543612253
YLR437C	-0.084785979
YLR438W	-1.358550182
YLR439W	-0.755578305
YLR441C	-0.834758993
YLR442C	1.600060488
YLR443W	-0.445387485
YLR444C	-0.962461099
YLR445W	0.087292992
YLR446W	-0.979510152
YLR447C	-1.395355996
YLR448W	-0.725215966
YLR449W	-0.604100507
YLR450W	-0.831434806
YLR451W	0.48822117
YLR452C	-0.618613458
YLR453C	-0.521684005
YLR454W	-0.219348071
YLR455W	0.204620793
YLR456W	-0.778641293
YLR460C	-0.943496945
YLR461W	-0.204991024
YML001W	-1.272733599
YML002W	0.823127412
YML003W	1.521704764
YML004C	1.887229031
YML005W	0.431281801
YML006C	1.39325731
YML007W	-0.469397749
YML008C	-0.695207815
YML009C	0.501034769
YML009C-A	1.787029576
YML009W-B	0.564485944
YML011C	-1.309910934
YML012C-A	1.568996534
YML012W	-0.408288586
YML013W	0.220017531
YML014W	-2.373024407
YML016C	-0.873640657
YML017W	-0.358652438
YML018C	0.372145797
YML019W	0.176734186
YML020W	-1.193708102
YML021C	-1.376542563
YML022W	-1.812847199
YML024W	-0.385625998
YML026C	4.716475298
YML027W	-1.466788263
YML028W	-1.144096586
YML029W	0.415180586
YML030W	-1.371932598
YML032C	0.248004855
YML034C-A	0.645806271
YML034W	1.271973459
YML035C	0.05615191749999998
YML036W	3.057554295
YML037C	0.826447454
YML038C	0.263883792
YML041C	0.711266227
YML042W	-0.756713458
YML047C	0.847284786
YML047W-A	-1.449353201
YML048W	1.199338093
YML050W	1.096898981
YML051W	0.095654968
YML052W	-0.560071439
YML053C	-0.738035961
YML054C	-0.460749928
YML055W	-0.899428896
YML056C	0.066423174
YML057C-A	1.358018271
YML057W	0.243911925
YML058W	-0.41449702
YML059C	-0.138438899
YML060W	-0.83348491
YML061C	0.600649895
YML062C	-1.144532985
YML063W	-0.79857371
YML066C	0.453173245
YML067C	1.520480349
YML068W	-0.291619928
YML070W	1.75868417
YML071C	-1.05144456
YML072C	-0.065492658
YML073C	-1.706413298
YML074C	0.243342324
YML075C	-0.252314573
YML076C	-0.314859459
YML078W	-0.66909226
YML079W	-1.716409734
YML080W	0.271266868
YML081C-A	0.181583722
YML081W	-0.195313853
YML082W	-1.045287744
YML083C	-0.853350564
YML084W	0.086027247
YML086C	-0.41370447550000006
YML087C	-1.149715506
YML088W	0.479509133
YML089C	-0.380481263
YML090W	-0.630375488
YML094C-A	-0.550865025
YML094W	-0.973052495
YML095C	-0.442365141
YML096W	-0.079757183
YML097C	-0.849039895
YML099C	1.153306969
YML100W	-0.825551113
YML100W-A	0.303863447
YML101C	-0.20070011
YML101C-A	1.40930107
YML102W	0.87641662
YML103C	-1.469618606
YML104C	-0.540472485
YML106W	0.956740691
YML107C	-0.254066184
YML108W	-0.195233111
YML109W	-0.376122897
YML110C	-0.701332873
YML111W	-0.296390102
YML112W	1.247489307
YML113W	-0.656944851
YML115C	-1.118002337
YML116W	0.26555249
YML116W-A	-0.239120665
YML117W	-0.954435033
YML118W	0.661615326
YML119W	0.196715577
YML120C	0.166005136
YML121W	3.178648967
YML122C	2.0454493
YML123C	3.40967771
YML124C	0.421437899
YML128C	0.070572839
YML129C	0.335859112
YML131W	0.12553411
YMR002W	1.227258921
YMR003W	1.222885622
YMR004W	0.964768309
YMR006C	0.524466329
YMR007W	0.682947466
YMR008C	0.041631079
YMR009W	1.100945507
YMR010W	0.687166269
YMR011W	0.685367323
YMR012W	0.215203481
YMR014W	1.344108222
YMR015C	0.004591039
YMR016C	-1.70197758
YMR017W	-0.559598147
YMR018W	-1.27924061
YMR019W	1.048929189
YMR020W	0.676259807
YMR021C	0.7844088
YMR022W	0.656418888
YMR023C	-0.823657728
YMR024W	0.46584841
YMR025W	1.318525986
YMR026C	0.678375663
YMR027W	1.216519925
YMR029C	0.816427148
YMR030W	0.08601578
YMR031C	-0.591030932
YMR031W-A	-1.491649826
YMR032W	0.644148641
YMR034C	0.02860498
YMR035W	0.602330404
YMR036C	-0.38040328
YMR037C	-0.944408282
YMR038C	-0.481706649
YMR039C	-0.29587468
YMR040W	0.800900315
YMR041C	0.988218125
YMR042W	0.232881683
YMR044W	0.010745843
YMR048W	0.558773373
YMR052C-A	0.244407974
YMR052W	0.690478442
YMR053C	0.664638757
YMR054W	-0.385973209
YMR055C	1.453385016
YMR056C	0.818655524
YMR057C	0.06448887
YMR058W	-0.246089855
YMR060C	-1.555685702
YMR062C	0.633656113
YMR063W	-0.512324824
YMR064W	-0.681210451
YMR065W	1.432069086
YMR066W	-0.490213048
YMR067C	-1.580796843
YMR068W	-0.813159296
YMR069W	1.345262864
YMR070W	-0.829728001
YMR071C	-0.527854003
YMR072W	-1.231110354
YMR073C	-0.107199639
YMR074C	0.050836208
YMR075C-A	-0.774858981
YMR075W	-1.446589701
YMR077C	-0.564287912
YMR078C	-0.910209603
YMR080C	-0.803706906
YMR081C	-1.325839295
YMR082C	-1.502032952
YMR083W	-0.57418488
YMR084W	-0.369162946
YMR085W	-0.759277132
YMR086C-A	-0.249405862
YMR086W	-0.362165191
YMR087W	-0.808782592
YMR088C	-0.439018606
YMR089C	1.472828907
YMR090W	-1.387934227
YMR091C	-1.109764869
YMR092C	-1.384164567
YMR095C	0.683500226
YMR096W	0.8111547
YMR097C	-0.751493126
YMR098C	0.99942988
YMR099C	-0.873300371
YMR100W	-1.140795615
YMR101C	-0.249175564
YMR102C	-0.228527299
YMR103C	-0.08003691
YMR104C	-0.671740203
YMR105C	-0.958008639
YMR106C	-0.187536733
YMR107W	0.273538839
YMR109W	-0.05087808
YMR110C	0.761949748
YMR111C	1.031112465
YMR114C	0.501105149
YMR115W	-0.163081914
YMR116C	0.433835751
YMR118C	0.345802
YMR119W	0.345182941
YMR119W-A	0.92579894
YMR120C	0.449219232
YMR121C	-0.112316599
