orf	hap a | growth (CFU) | temperature [30-62 C], time [20 min] | YPD | Stolp ZD~Hardwick JM, 2022
YBR251W	0.06621085261648042
YBR255W	-0.04035025871169884
YBR258C	0.7580404295619764
YBR259W	0.9869792472469101
YBR260C	0.7713810442175114
YBR261C	0.17610440819442755
YBR262C	0.5208400346793863
YBR263W	0.4825241444987268
YBR264C	0.9907774789748588
YBR266C	-0.1638511836498201
YBR267W	1.4649217181828826
YBR268W	0.15389101797185292
YBR269C	-0.2858616525455328
YBR270C	0.09323952670687377
YBR271W	0.39188228707677053
YBR272C	2.2612017379635896
YBR273C	0.5616946691510997
YBR274W	-0.07382669415151692
YBR275C	1.9176406881319954
YBR276C	0.36305707457446124
YBR277C	-0.35540136071156675
YBR278W	-0.26932330198775983
YBR279W	0.02626615089530907
YBR280C	1.698919797644924
YBR281C	-0.13048924958957314
YBR282W	0.8161533000164656
YBR283C	-0.13780981541037038
YBR284W	-0.27143314906654137
YBR285W	0.9164033868241904
YBR286W	-0.14842455008522165
YBR287W	0.864117496184227
YBR288C	3.5861701690465133
YBR289W	-0.44133569790145355
YBR290W	-0.20845591122001664
YBR291C	-0.24741018786382155
YBR292C	-0.13281866211221274
YBR293W	0.5671813329519104
YBR294W	0.8818848094255426
YBR295W	-0.3299665979013891
YBR296C	0.5974793786726478
YBR297W	-0.3252286468685706
YBR298C	-0.49310946632375013
YBR299W	1.9771205591188539
YBR300C	0.0867499412376983
YBR301W	1.5572788369619979
YCL001W	-0.24089875975660668
YCL001W-A	-0.404207078713017
YCL002C	0.49492541297544446
YCL005W	-0.5710371063063752
YCL007C	0.13934774646685483
YCL008C	-0.7233607302909763
YCL009C	0.11763911257786439
YCL010C	-0.7721416635957302
YCL011C	0.2110034936356074
YCL014W	0.7783552416873809
YCL016C	-0.15209326591283792
YCL022C	1.6354495770681627
YCL023C	0.6550642609991677
YCL024W	1.5541543259290382
YCL025C	1.1818215718395642
YCL026C-A	1.2568667459592548
YCL027W	1.1621074765521842
YCL028W	0.8994779560156022
YCL029C	1.0495310023871947
YCL030C	1.37608180010534
YCL032W	-0.8896861062407938
YCL033C	-1.2108403317566288
YCL034W	1.173775631077383
YCL035C	0.9392779080929394
YCL036W	-1.0700836368678663
YCL037C	-0.217224913005185
YCL038C	1.3762572131944641
YCL039W	-0.2559788504868717
YCL040W	0.8932062734766033
YCL042W	1.2740061310043296
YCL044C	1.0905696533221154
YCL045C	0.2784559910366987
YCL046W	0.2103212957314591
YCL047C	0.8140403444487018
YCL048W	0.6711916006833307
YCL049C	0.5647803849172749
YCL050C	-1.024060558746383
YCL051W	-0.3672254855057694
YCL055W	1.1842903160725926
YCL056C	-0.7791062689522171
YCL057W	1.1166281289884086
YCL058C	-0.06150696132291128
YCL061C	-0.2169710056479292
YCL063W	0.6764628177434456
YCL064C	1.4431908926890413
YCL069W	0.8315073404311932
YCL076W	1.0336751960160215
YCR001W	1.233301582684306
YCR002C	-0.7283129335242511
YCR003W	-0.8309835794066306
YCR004C	-0.8176080367524119
YCR005C	1.0340440834637308
YCR006C	1.6978062293380751
YCR007C	1.6344859920125336
YCR008W	1.3317111934741876
YCR009C	-0.9778696580113188
YCR010C	0.41434306792509296
YCR011C	0.6271517242160175
YCR014C	0.950816614721595
YCR015C	0.5884701382917937
YCR016W	1.678699040128297
YCR017C	-0.960066448612114
YCR019W	-1.051892615282329
YCR020C	1.0215172173576232
YCR020C-A	0.4374601264965501
YCR020W-B	-0.44560806367788447
YCR021C	2.645408839434947
YCR022C	3.65556219535271
YCR023C	1.9316920658621664
YCR024C	1.952795629775855
YCR024C-A	-0.5487958050023879
YCR025C	-0.2972986085050374
YCR026C	-0.0943891716021851
YCR027C	-0.13194596591003036
YCR028C	1.0992030725531516
YCR028C-A	-0.06548057213808943
YCR030C	0.668345002345111
YCR031C	0.8422888517139773
YCR032W	1.8557050553722831
YCR033W	0.3321389291462875
YCR034W	-0.25418780517048334
YCR036W	-0.47559164198298476
YCR037C	-0.14286524928999184
YCR043C	0.12321540000373359
YCR044C	-0.14641225444162637
YCR045C	-0.32521453429279923
YCR046C	-0.42187122215348144
YCR047C	-0.13593115884420326
YCR048W	0.7354243844313535
YCR049C	0.2645347645054144
YCR050C	-0.32647328532024295
YCR051W	0.23719193080600748
YCR053W	-0.21295856914321903
YCR059C	1.2338787075763002
YCR060W	1.2611203731126952
YCR061W	0.4841823497822067
YCR063W	3.2357817848750603
YCR065W	-0.07639284217992666
YCR066W	0.5469796209701108
YCR067C	0.7232670518089499
YCR068W	-0.34758605479946186
YCR069W	0.7932704268086948
YCR071C	-0.055778925231670926
YCR073C	1.6158694241909008
YCR073W-A	0.7585305901349733
YCR075C	0.5893136384988679
YCR076C	-0.29290570601276983
YCR077C	1.4911325581277937
YCR079W	-0.05141123424935374
YCR081W	0.1618081327142443
YCR082W	0.6484905302364808
YCR083W	1.2119859131634445
YCR084C	-0.08420142645437018
YCR085W	-0.45606220203651315
YCR086W	0.6091855258409649
YCR087C-A	-0.324857687094873
YCR087W	-0.34974832295683644
YCR088W	1.7373755993577513
YCR089W	0.9266420408610818
YCR090C	0.3090104003041727
YCR091W	-0.24335426383089243
YCR092C	0.5963420591477366
YCR094W	-0.8818723411513796
YCR095C	0.6299986455722346
YCR098C	-0.19648942228331195
YCR099C	0.03897708088831877
YCR100C	0.6457908308197392
YCR101C	0.9843228286626605
YCR102C	1.688796818052962
YCR102W-A	1.2460203340078264
YCR105W	-0.36358369738898655
YCR106W	0.5733200376608496
YCR107W	1.2488165800142947
YDL001W	-0.5612379858112131
YDL002C	-0.5519504068171519
YDL006W	-0.14467002331865905
YDL009C	0.9373180979525796
YDL010W	1.2321373927149097
YDL011C	0.8189900369105073
YDL012C	1.107168633731632
YDL013W	0.41026543815648897
YDL018C	0.5428254278830651
YDL019C	-0.4825495758098654
YDL020C	0.22370292830393185
YDL021W	-0.515277401382161
YDL022W	-0.4076409434556451
YDL023C	0.10847212846077511
YDL024C	0.58841800175537
YDL025C	0.1932715817351376
YDL026W	0.09693250467575587
YDL027C	0.7698437693560144
YDL032W	-0.8268867689904084
YDL033C	-0.6599260613792262
YDL034W	2.1851158696499433
YDL035C	-0.49241774967872837
YDL036C	1.8453355378862943
YDL037C	1.8603954628087889
YDL039C	1.1998523809723716
YDL040C	-0.05613744478593219
YDL041W	0.09440609680888162
YDL042C	0.2773712796008002
YDL044C	-0.48375107480534346
YDL045W-A	-0.14615086845716427
YDL046W	0.6861483396988132
YDL047W	-1.346458021477924
YDL048C	1.4069229321373642
YDL049C	-0.16253888590211937
YDL050C	-0.0589806321972663
YDL051W	0.24332528558529037
YDL052C	1.4785960623272625
YDL053C	1.529851840520739
YDL054C	1.2380022175327487
YDL056W	0.7798050144630763
YDL057W	-0.2663487070970178
YDL059C	-0.12049316954164416
YDL061C	1.9880656463575583
YDL062W	-0.3404899936450853
YDL063C	-0.14554070714556183
YDL065C	0.3487419736769779
YDL066W	0.23383097954688736
YDL067C	1.0538482256102766
YDL068W	-0.6922617108904722
YDL069C	-0.43741775981972236
YDL070W	1.369311271298885
YDL071C	1.4241582669494388
YDL072C	1.466288455647963
YDL073W	-0.0737857701871824
YDL074C	-1.3079175917341628
YDL075W	-0.10123045119270369
YDL076C	-0.40165388003767366
YDL077C	0.3487888291823211
YDL078C	-0.03635026421599844
YDL079C	0.3257682241427741
YDL080C	0.5808959550246302
YDL081C	-0.8493210954700594
YDL082W	3.319193897325877
YDL083C	3.9516095490640204
YDL085W	0.7583271988554344
YDL086W	0.7992065723897227
YDL088C	-0.3838555454363895
YDL089W	0.34195208705513863
YDL090C	2.352705478090505
YDL091C	0.27704107288717816
YDL093W	0.6615873790471742
YDL094C	1.0878675898789225
YDL095W	-0.26149905357741376
YDL096C	0.013286876161701473
YDL099W	0.47064651861838874
YDL100C	-0.6974390344034147
YDL101C	0.06338453282915513
YDL104C	0.4269541352488803
YDL106C	-0.7304128350489051
YDL107W	0.44159310687539033
YDL109C	0.6893823860451802
YDL110C	0.9390379048261548
YDL112W	1.4441839090686799
YDL113C	-0.8465807611050862
YDL114W	1.0090154025946474
YDL115C	-0.9872542417258946
YDL116W	0.49981176617139045
YDL117W	2.714745594766923
YDL118W	-0.02264475554577883
YDL119C	0.9735311597613019
YDL121C	0.7649051507743603
YDL122W	0.40566777715061103
YDL123W	0.5984056350168875
YDL124W	1.5406054863562322
YDL125C	-0.12746773297927244
YDL127W	0.9427088826745391
YDL128W	0.5804485983628165
YDL129W	0.6994105978833676
YDL130W	2.7427824742411215
YDL130W-A	0.7278098364415406
YDL131W	0.8344631626970503
YDL133C-A	-0.10052322386769764
YDL133W	-0.1872718997188381
YDL134C	-0.9947439580237296
YDL135C	-1.0479109809148466
YDL136W	2.2147094292247185
YDL137W	0.20411636159563204
YDL138W	0.22031900071202837
YDL142C	-0.7513300157885755
YDL144C	0.8736259890656972
YDL146W	0.4101567430477891
YDL149W	0.5076666225502513
YDL151C	-0.058063206502930766
YDL154W	0.9853298556123872
YDL155W	1.4315710181696057
YDL156W	1.2226588474493725
YDL157C	1.6097616764172882
YDL159W	0.1892333691100718
YDL160C	0.07243105539249038
YDL161W	1.0923582084471284
YDL162C	1.70336396604616
YDL167C	-0.10583550045233167
YDL168W	0.44568430071552106
YDL169C	0.778270175210966
YDL170W	0.17933736826974556
YDL171C	0.10503819034563784
YDL172C	-0.36753147213310045
YDL173W	-0.2164978236524916
YDL174C	-0.19111503631713242
YDL175C	0.2760939116413566
YDL176W	0.2740315088375644
YDL177C	0.3930224654451758
YDL178W	0.6481246161649629
YDL179W	-0.2960960572404045
YDL180W	1.6368603147742389
YDL181W	0.09559389930440207
YDL182W	2.853025983580288
YDL183C	0.05726033977085392
YDL184C	0.30212807326875557
YDL185W	-0.004652169016270362
YDL186W	0.3228416658758141
YDL187C	-0.48833789189125104
YDL188C	-0.6182268279023757
YDL189W	-0.6490282018771301
YDL190C	1.8245493968687
YDL191W	4.02840682022479
YDL192W	-0.819448919003415
YDL194W	0.024126552158881053
YDL197C	1.0664767323267716
YDL198C	-0.8075788531758725
YDL199C	1.6170158293799246
YDL200C	1.2264858385165218
YDL201W	1.2201761731770586
YDL202W	-0.05048475599801332
YDL203C	0.09731253221783216
YDL204W	0.5551047253008722
YDL206W	0.38363655923586293
YDL210W	-0.26503854252080067
YDL211C	1.5612001537582938
YDL213C	1.533709613145022
YDL214C	0.46633418987853487
YDL215C	0.9112010406012904
YDL216C	1.14077876998916
YDL218W	1.2632815433667937
YDL219W	1.2863920887858895
YDL222C	0.9802382231369735
YDL223C	0.8941334228179658
YDL224C	0.936380754306388
YDL225W	-0.16544183611688842
YDL226C	0.10567167337768835
YDL227C	0.0035204404349757122
YDL229W	0.047531256019971796
YDL230W	1.7635730183970073
YDL231C	1.1245312537408056
YDL232W	-1.0558234114488838
YDL233W	0.915084480181952
YDL234C	-0.03544849370969852
YDL236W	0.6965896065508178
YDL237W	1.4734989394406814
YDL238C	0.487684493013257
YDL239C	0.019774960178800725
YDL240W	-0.39878302850605507
YDL241W	0.5948429567814835
YDL242W	0.6570655118431792
YDL243C	0.9206455794984411
YDR001C	-0.2703200451539878
YDR003W	0.2830368980564782
YDR004W	0.5367630162669854
YDR005C	-0.7453674534199177
YDR006C	-0.38696543028601404
YDR007W	0.21830597134334226
YDR008C	-0.6568223720326857
YDR009W	0.4076319019524197
YDR010C	-0.016723866972706856
YDR011W	-0.6154909281002685
YDR014W	0.4824583991514415
YDR015C	0.3872539384663618
YDR017C	-1.166163356424226
YDR018C	0.6627364668067128
YDR019C	0.7794969197182889
YDR020C	0.8624468372595101
YDR022C	0.5949195138364182
YDR024W	2.416232741319145
YDR025W	0.884184130271591
YDR026C	0.10433531213136846
YDR027C	-0.1490317496528598
YDR028C	0.1964155409569377
YDR029W	1.037197259883288
YDR030C	0.29803927298303695
YDR031W	0.8166452009495865
YDR032C	0.2938805576440291
YDR033W	1.4086596621117236
YDR034C	1.3815612742950474
YDR035W	0.641398866958716
YDR036C	0.7199781299840822
YDR042C	1.1340931161747672
YDR043C	-0.023618871346034853
YDR046C	0.7441559787639033
YDR048C	-0.41942574147976586
YDR049W	-0.6158406501117333
YDR050C	0.24401089799547115
YDR051C	0.8461855386116752
YDR055W	1.0616248758423215
YDR056C	0.6022194333489888
YDR057W	-0.01690583705874008
YDR058C	0.2402254482954768
YDR059C	0.8535009003530477
YDR061W	0.21652196978782592
YDR063W	0.3054356576597447
YDR065W	0.18202956758440023
YDR066C	0.446163542206465
YDR067C	4.510323847765478
YDR068W	1.477444099618069
YDR069C	-0.10171685992508363
YDR070C	-0.05301391801833832
YDR071C	-0.6771934519246902
YDR072C	0.08881137319792523
YDR073W	-0.6010530445723412
YDR074W	-0.955780590347092
YDR075W	-0.3714026495568782
YDR076W	0.5150483819384107
YDR077W	-0.18677525731101446
YDR078C	-0.4177380485007148
YDR079W	-0.8972115254225912
YDR080W	-0.16344581843286926
YDR083W	0.2577867950611423
YDR084C	1.7033698206355128
YDR085C	0.561908158993291
YDR089W	1.8060593554650477
YDR090C	0.4800738087123979
YDR092W	2.6910848280074258
YDR093W	0.9258105451123232
YDR094W	1.3301375696927336
YDR095C	0.8266174474590772
YDR096W	3.2813637268918416
YDR097C	-0.2733638920610773
YDR098C	0.3997531574531321
YDR099W	0.9550576209086865
YDR100W	0.8347525268719271
YDR101C	4.375708471257594
YDR102C	-0.10520500600784617
YDR103W	-0.346427824109462
YDR104C	-0.14605371609684453
YDR105C	0.28611171084676096
YDR107C	-0.23543899950738864
YDR108W	-0.1798158578235256
YDR109C	-0.8796878107010051
YDR110W	0.07603805778167418
YDR111C	0.47150787966270447
YDR112W	0.8122041356686126
YDR114C	-0.7963079544157972
YDR115W	-0.16368843537159325
YDR116C	-0.22853756967079572
YDR117C	1.2219311675374596
YDR119W	0.3814218610520282
YDR120C	-0.5121762380184638
YDR121W	-0.25837671150740565
YDR122W	0.4023380145765714
YDR123C	0.5453431214223058
YDR124W	1.0622985276387351
YDR125C	0.18886993359770202
YDR126W	1.199391777888308
YDR127W	2.4485609524685863
YDR128W	0.6686723815327731
YDR129C	0.41780297990844567
YDR130C	1.1228040621926272
YDR131C	0.5605555958442642
YDR132C	0.07178066178666959
YDR133C	0.306376294120978
YDR135C	1.28988583086465
YDR136C	-0.33305466695657504
YDR137W	-0.42387415564387504
YDR138W	0.03726475353673635
YDR139C	0.3932557980771406
YDR140W	1.4284794639202383
YDR142C	0.7741585820237367
YDR143C	1.116770167428553
YDR144C	1.308406111584698
YDR146C	0.2835570330890089
YDR147W	0.21241765569036972
YDR148C	1.2129190146259097
YDR149C	0.3793259529603991
YDR150W	0.31724403689245534
YDR151C	1.4779568625030104
YDR152W	0.5308434797166112
YDR153C	0.13839612828849976
YDR154C	0.2571135530770357
YDR155C	0.6484557767212029
YDR156W	2.6248732673254445
YDR157W	0.15816788005143204
YDR158W	0.14957613014204812
YDR159W	0.8866644423070271
YDR161W	3.1219908292544183
YDR162C	0.525145529038455
YDR163W	-0.4274381644270962
YDR165W	-0.1477628508494951
YDR169C	-0.1180906135753156
YDR171W	0.7506334819283208
YDR173C	1.2579252419345297
YDR174W	1.6830127942633577
YDR175C	-0.5172745617087913
YDR176W	-0.6139264731980895
YDR178W	1.038264804836421
YDR179C	0.6186909066543059
YDR179W-A	0.8608042934275728
YDR181C	1.055114527742649
YDR183W	0.6405537516616553
YDR184C	0.6597214678227068
YDR185C	0.45707677951272074
YDR186C	-0.3786480407681862
YDR191W	0.5579094798340339
YDR192C	-0.37979664176376227
YDR193W	0.3387972176991526
YDR194C	2.3134278998020124
YDR195W	-0.8375067614318858
YDR197W	0.33648450010668957
YDR198C	0.8165758317161818
YDR199W	1.9079457234926238
YDR200C	-0.28057265607376564
YDR202C	0.19951169262034993
YDR203W	-0.4563856092660311
YDR204W	-1.0160544082537923
YDR205W	0.10699780363292466
YDR206W	-0.1817060750338069
YDR207C	-0.573999893591875
YDR209C	0.23026926589154179
YDR210W	0.7584086271291429
YDR213W	-0.47677905614107907
YDR214W	0.5136033067928703
YDR215C	1.343883789368054
YDR216W	0.44016211477766043
YDR217C	2.083383590154949
YDR218C	0.4646853055880687
YDR219C	2.17916406619652
YDR220C	0.6189410934884793
YDR221W	1.3956720139642134
YDR222W	0.3821501145222133
YDR223W	0.5907543810872257
YDR225W	1.6399270521145892
YDR226W	-0.6597853830148593
YDR227W	2.53165629163845
YDR229W	2.2123463065080884
YDR230W	-0.7890918531522005
YDR231C	-0.48557201226088975
YDR233C	0.8320389833154229
YDR234W	0.44836103632649316
YDR237W	-0.8377035205524329
YDR239C	1.5545707748687942
YDR241W	0.4691689931385263
YDR242W	1.5878294559130273
YDR244W	0.6304918940541199
YDR245W	-0.1388006610374841
YDR247W	-0.4805271118102552
YDR248C	1.6306965864605558
YDR249C	0.5459766286135971
YDR250C	0.03178595849013144
YDR251W	0.54384363519256
YDR252W	1.3613693163830223
YDR253C	0.43765087444007233
YDR254W	0.6611063640889986
YDR255C	-0.5183974492190804
YDR256C	0.23787238656045837
YDR257C	1.6586540455623922
YDR258C	1.0571761315019215
YDR259C	0.729338611724211
YDR260C	0.8108471388515064
YDR261C	-0.2787867459382264
YDR262W	-0.6883430104504757
YDR263C	-0.3878928516425322
YDR264C	0.510343874453147
YDR265W	-0.45729944597092864
YDR266C	-0.8683346783591945
YDR268W	-0.22842627073281008
YDR269C	1.0127461584578406
YDR270W	-0.34808674790665894
YDR271C	-0.2660478109112011
YDR272W	-0.4337361116399867
YDR273W	-0.10572406640155486
YDR274C	-0.37092598236725915
YDR275W	0.13633021344692525
YDR276C	0.17425756397966816
YDR277C	0.5397005848842413
YDR278C	0.004727615957254274
YDR279W	0.08461454263002198
YDR281C	0.3093772342164144
YDR282C	1.055134716814874
YDR283C	0.061528414150290256
YDR284C	1.0538687144360446
YDR285W	1.8046460434576466
YDR286C	0.165704528806266
YDR287W	1.3901106712657432
YDR289C	1.618351526694516
YDR290W	-0.5273982866580709
YDR291W	0.27824880138763486
YDR293C	-0.3997900062425133
YDR294C	-0.16970445050790497
YDR295C	-0.12490489208249157
YDR296W	-0.1733339728886571
YDR297W	-0.33248414380082486
YDR298C	0.29625720416678425
YDR300C	-0.21828303138047433
YDR304C	2.2897466862717213
YDR305C	-0.43032693227273155
YDR306C	0.9303721999015485
YDR307W	0.643668886224826
YDR309C	1.3734690363744215
YDR310C	-0.16138657333132772
YDR312W	1.865610182142123
YDR313C	-0.4943828453241025
YDR314C	1.249281031575938
YDR315C	2.827728823752602
YDR316W	0.7224168245954943
YDR317W	0.5945097775864568
YDR318W	1.325523442822073
YDR319C	0.6805440257640475
YDR320C	-0.12877449736604427
YDR321W	2.440337463656224
