orf	het | growth (relative abundance in pooled culture) | YPD [standard] | Deutschbauer AM~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | YPD [standard] | Deutschbauer AM~Giaever G, 2005	het | growth (relative abundance in pooled culture) | minimal complete [standard] | Deutschbauer AM~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | minimal complete [standard] | Deutschbauer AM~Giaever G, 2005
YDL024C	0.2780365320907443	0.06290323374643822	-0.07702008982330853	0.14125964932302046
YDL025C	-0.0958258336407846	-0.139487920832735	0.0036676233249192404	-0.14768054247407048
YDL026W		-0.1861935718894677		0.210605295354322
YDL027C	-0.23602422079010796	-0.12391937048049251	-4.736735524133458	0.048798787947951776
YDL028C	-0.04909303792434868		0.14487112133431784	
YDL029W	0.09110534922497986		0.023839551611976182	
YDL030W	0.09110534922497986		0.14487112133431784	
YDL031W	0.2780365320907443		0.16504304962137253	
YDL032W	-0.3762226079394313	-1.8208913588751099	-0.056848161536251586	-1.627054324475167
YDL033C	-0.0023602422079023765	-1.4316776000690041	-0.13753587468447936	-0.03210446575523461
YDL034W	-1.497809705134018	-0.139487920832735	-0.4199428707032765	0.16437486466678763
YDL035C	-0.5631537908051958	-1.026895290910656	-0.17787973125859324	0.10658682630736843
YDL036C		-0.17062502153722348		-0.06677728877088408
YDL037C	0.09110534922497986	-0.04607661871926965	0.023839551611976182	0.15281725699490278
YDL039C	0.13783814494141577	-0.01493951801478465	-2.8204023368630504	0.10658682630736843
YDL040C	-0.23602422079010796	-1.3538348483077831	-0.19805165954565018	-1.2687684866467757
YDL041W	-0.23602422079010796	-2.256810768737948	-6.068082791079216	-3.314465044570169
YDL042C	0.09110534922497986		-0.3997709424162196	
YDL043C	-2.339000028029958		-0.27873937269387794	
YDL044C	0.23130373637429802	-2.801710031066496	-0.0165043049621377	-2.1702618850536957
YDL045C	0.46496771495650874		-0.09719201811036547	
YDL045W-A	-0.3294898122229902	-1.9298712113408194	-0.37959901412916264	-1.4074597787093788
YDL046W	-0.3294898122229902	0.06290323374643822	-0.07702008982330853	0.06035639561983408
YDL047W	-0.0958258336407846	-1.5873631035914464	0.18521497790843172	-1.7541880088658863
YDL048C	-0.28275701650654905	-0.6999557335135272	-0.1577078029715363	-0.598427241677529
YDL049C	0.37150212352362655	-0.03050806836702715	0.044011479899033125	0.1181444339792533
YDL050C	-0.1425586293572257	-0.014939518014781194	-0.03667623324919465	-0.18235336548971995
YDL051W	-0.1425586293572257	-0.15505647118498098	0.023839551611976182	-0.19391097316160352
YDL052C	0.1845709406578621	-0.481996028582108	-4.958626735291084	-0.2285837961772543
YDL053C	-0.0023602422079023765	0.09404033445092667	-0.1577078029715363	0.32618137207315784
YDL054C	0.6051661021058269	0.04733468339419571	0.12469919304725866	0.002568357260417434
YDL055C	0.09110534922497986		0.044011479899033125	
YDL056W	-0.04909303792434868	-2.6927301786007867	-0.07702008982330853	-1.6501695398189342
YDL057W		-0.061645169071515606		0.22216290302620428
YDL058W	0.41823491924006245		0.3869342607790011	
YDL059C	0.13783814494141577	-0.5598387803433291	-0.0165043049621377	-0.08989250411465126
YDL060W	-0.04909303792434868		-0.23839551611976406	
YDL061C	-3.554052716657422	-3.1442181388158676	-0.2989113009809349	-1.3034413096624264
YDL062W	-0.6566193822380779	-1.6496373050004234	0.10452726476020395	-0.20546858083348712
YDL063C	-0.3762226079394313	-1.6652058553526676	-0.056848161536251586	0.025683572604184607
YDL064W	0.23130373637429802		-0.056848161536251586	
YDL065C	-0.7500849736709602	-0.4664274782298638	0.023839551611976182	-0.05521968109900178
YDL066W	-0.4229554036558724	-0.43529037752537536	0.06418340818609007	-0.6677728877088306
YDL067C	0.23130373637429802	-1.1825807944330966	-0.3594270858421057	-0.5753120263337619
YDL068W	0.23130373637429802	-1.7897542581706214	-0.11736394639742241	-1.430574994053146
YDL069C		-1.3694033986600274		-1.3149989173343102
YDL070W	-0.23602422079010796	-0.09278226977600405	0.044011479899033125	-0.19391097316160352
YDL071C	0.13783814494141577	-0.12391937048049251	-0.11736394639742241	-0.043662073427116914
YDL072C	-0.28275701650654905	0.04733468339419571	-0.23839551611976406	-0.852694610458968
YDL073W	-0.0023602422079023765	-0.20176212224171192	-0.07702008982330853	0.048798787947951776
YDL074C	-0.3762226079394313	-0.9490525391494349	-0.4199428707032765	-1.8697640855847222
YDL075W	-6.591684438226094	-1.8053228085228656	-1.529398926491406	-2.9215063837261273
YDL076C	0.13783814494141577	-0.34187907541191	-0.09719201811036547	-0.19391097316160352
YDL077C	0.13783814494141577	-1.026895290910656	0.8307166830942538	-1.0722891562247547
YDL078C	0.13783814494141577	0.06290323374643822	-0.09719201811036547	0.1990476876824371
YDL079C	0.04437255350853355	0.03176613304194976	-0.27873937269387794	0.048798787947951776
YDL080C	0.7453644892551554	0.12517743515541513	-4.817423237281686	-0.18235336548971995
YDL081C	-5.14296777101642	-3.0196697359979154	-0.7628656515832446	-2.1702618850536957
YDL082W	-2.1053360494477524	-2.474770473669367	-0.4199428707032765	-1.014501117865337
YDL083C	-2.198801640880635	-1.2604235461943176	-0.1577078029715363	
YDL084W	0.37150212352362655		-0.11736394639742241	
YDL085W	-0.04909303792434868	0.03176613304194976	-0.11736394639742241	-0.08989250411465126
YDL086W	0.1845709406578621	-0.03050806836702715	-0.11736394639742241	0.23372051069808916
YDL087C	-0.1425586293572257		0.06418340818609007	
YDL088C	0.3247693278071802	-0.6999557335135272	-0.13753587468447936	0.210605295354322
YDL089W	-0.0023602422079023765	0.12517743515541513	-0.11736394639742241	0.15281725699490278
YDL090C	-0.3762226079394313	-1.758617157466133	-0.17787973125859324	-2.5516629382258524
YDL091C	-0.0958258336407846	0.0006290323374613055	-0.09719201811036547	0.025683572604184607
YDL092W	-0.18929142507366684		-0.09719201811036547	
YDL093W	-0.18929142507366684	0.04733468339419571	-0.3594270858421057	0.16437486466678763
YDL094C	0.1845709406578621	0.0006290323374613055	0.5483096870754567	0.23372051069808916
YDL095W	-0.1425586293572257	-0.3730161761163984	-0.11736394639742241	-0.6908881030525977
YDL096C	-0.23602422079010796	-0.31074197470742154	0.08435533647314476	-0.3441598728960902
YDL097C	-0.7500849736709602		-0.4804586555644474	
YDL098C	-0.18929142507366684		-0.056848161536251586	
YDL099W	-0.1425586293572257	0.016197582689707262	-0.13753587468447936	0.06035639561983408
YDL100C	-0.3294898122229902	-0.3730161761163984	-0.07702008982330853	-0.5753120263337619
YDL101C	0.09110534922497986	-0.9334839887971906	0.0036676233249192404	-0.20546858083348712
YDL102W	-0.4229554036558724		-0.46028672727739045	
YDL103C	-0.28275701650654905		0.12469919304725866	
YDL104C	-0.04909303792434868	-0.23289922294620038	-0.13753587468447936	-0.06677728877088408
YDL105W				
YDL106C	-0.3294898122229902	-2.443633372964879	-0.258567444406821	-1.4074597787093788
YDL107W	-0.3762226079394313	-1.6496373050004234	-0.27873937269387794	-1.4190173863812623
YDL108W	-0.28275701650654905		-0.09719201811036547	
YDL109C	0.09110534922497986	0.07847178409868417	0.3264184759178281	0.03724118027606691
YDL110C	0.04437255350853355	0.04733468339419571	-0.13753587468447936	-0.008989250411467435
YDL111C	-1.1706801351189302		-0.23839551611976406	
YDL112W	0.13783814494141577	0.14074598550766107	-0.21822358783270712	-0.08989250411465126
YDL113C	0.04437255350853355	-0.061645169071515606	-0.0165043049621377	0.09502921863548612
YDL114W	0.3247693278071802	0.03176613304194976	-0.11736394639742241	0.014125964932299737
YDL115C	0.2780365320907443	-2.2256736680334597	-0.03667623324919465	-2.8406031300229424
YDL116W	-1.030481747969607	-1.8520284595795984	-0.33925515755504876	-2.1933771003974627
YDL117W	-0.18929142507366684	-1.758617157466133	-0.11736394639742241	-0.6908881030525977
YDL118W	0.09110534922497986	-2.879552782827717	0.12469919304725866	-0.14768054247407048
YDL119C	0.09110534922497986	-1.5873631035914464	0.16504304962137253	-0.3441598728960902
YDL120W	-0.3762226079394313		-0.19805165954565018	
YDL121C	-0.23602422079010796	-0.014939518014781194	0.0036676233249192404	0.025683572604184607
YDL122W	-0.7033521779545191	-0.09278226977600405	0.023839551611976182	0.048798787947951776
YDL123W	-0.1425586293572257	0.06290323374643822	0.0036676233249192404	-0.03210446575523461
YDL124W	0.1845709406578621	0.03176613304194976	-0.21822358783270712	0.08347161096360126
YDL125C	-0.18929142507366684	0.09404033445092667	-0.1577078029715363	0.048798787947951776
YDL126C	0.13783814494141577		-0.13753587468447936	
YDL127W	-0.5164209950887546	0.07847178409868417	0.08435533647314476	0.014125964932299737
YDL128W	-0.5164209950887546	0.06290323374643822	-0.17787973125859324	-0.020546858083349738
YDL129W	-0.4229554036558724	-0.139487920832735	0.023839551611976182	0.002568357260417434
YDL130W	-2.8530607809108104	-1.9454397616930637	-0.3190832292679918	-1.0029435101934532
YDL130W-A	0.41823491924006245	-0.061645169071515606	0.16504304962137253	-0.2170261885053707
YDL131W	-0.23602422079010796	0.06290323374643822	-0.1577078029715363	0.048798787947951776
YDL132W	-0.46968819937231354		0.0036676233249192404	
YDL133C-A	-0.28275701650654905	0.023981857865828512	-0.1476218388280067	0.21638409919026313
YDL133W	0.23130373637429802	-0.03050806836702715	0.08435533647314476	-0.05521968109900178
YDL134C	-0.23602422079010796	-0.10835082012824655	0.16504304962137253	-0.18235336548971995
YDL135C	-0.6098865865216369	-0.04607661871926965	0.044011479899033125	-0.14768054247407048
YDL136W	-1.6847408879997825	-2.0699881645110176	-0.0165043049621377	-0.5406392033181111
YDL137W	0.09110534922497986	0.10960888480317263	-0.09719201811036547	0.014125964932299737
YDL138W	-0.1425586293572257	0.14074598550766107	0.2053869061954864	0.1181444339792533
YDL139C	0.13783814494141577		-0.23839551611976406	
YDL140C	-0.5631537908051958		-0.17787973125859324	
YDL141W	-0.28275701650654905		0.10452726476020395	
YDL142C	-0.8902833608202836	-0.26403632365068885	-0.37959901412916264	-0.11300771945841843
YDL143W	-2.806327985194369		-0.1577078029715363	
YDL144C	-5.3766317495986256	0.07847178409868417	-0.8032095081573585	0.10658682630736843
YDL145C	-0.6566193822380779		-0.27873937269387794	
YDL146W	-0.18929142507366684	-0.2484677732984446	-0.23839551611976406	-0.19391097316160352
YDL147W	-1.1706801351189302		-0.944413006166757	
YDL148C	-0.5164209950887546		-0.21822358783270712	
YDL149W	-0.6098865865216369	0.0006290323374613055	-0.19805165954565018	-0.020546858083349738
YDL150W	-1.497809705134018		-0.4804586555644474	
YDL151C	-1.918404866581988	-2.038851063806529	-0.0165043049621377	-1.349671740349961
YDL152W	-1.4043441137011359		-0.19805165954565018	
YDL153C	-0.4229554036558724		0.044011479899033125	
YDL154W	-0.04909303792434868	0.03176613304194976	-0.07702008982330853	0.025683572604184607
YDL155W	0.13783814494141577	-0.03050806836702715	-0.1577078029715363	0.03724118027606691
YDL156W	-0.18929142507366684	-0.014939518014781194	0.044011479899033125	0.09502921863548612
YDL157C	-0.8435505651038424	0.06290323374643822	-0.11736394639742241	-0.18235336548971995
YDL158C	-0.23602422079010796		0.30624654763077336	
YDL159W	-0.5164209950887546	0.09404033445092667	-0.11736394639742241	
YDL160C	-0.9370161565367247	-3.050806836702404	-0.37959901412916264	-2.817487914679175
YDL161W	-0.28275701650654905	-0.139487920832735	-0.3594270858421057	-0.1245653271303033
YDL162C	-0.18929142507366684	-0.5131331292865965	0.044011479899033125	-0.7833489644276664
YDL163W				
YDL164C	-0.04909303792434868		0.0036676233249192404	
YDL165W	0.2780365320907443		-0.056848161536251586	
YDL166C	-0.04909303792434868		-0.03667623324919465	
YDL167C	-0.0023602422079023765	-0.09278226977600405	0.14487112133431784	-0.15923815014595277
YDL168W	-0.8435505651038424	0.09404033445092667	0.2860746193437142	0.1874900800105548
YDL169C	-0.04909303792434868	0.07847178409868417	0.023839551611976182	0.07191400329171894
YDL170W	-0.5164209950887546	0.14074598550766107	-0.17787973125859324	-0.03210446575523461
YDL171C	-0.28275701650654905	0.10960888480317263	-0.27873937269387794	-0.03210446575523461
YDL172C	-0.23602422079010796	-0.43529037752537536	-0.23839551611976406	-1.4652478170687968
YDL173W	-0.5631537908051958	-0.2484677732984446	-0.11736394639742241	-1.4883630324125638
YDL174C	-0.4229554036558724	0.016197582689707262	-0.056848161536251586	0.22216290302620428
YDL175C	-0.0958258336407846	0.23415728762112645	0.14487112133431784	0.07191400329171894
YDL176W	-0.3294898122229902	0.14074598550766107	0.2255588344825456	0.10658682630736843
YDL177C	-0.3762226079394313	0.0006290323374613055	0.044011479899033125	0.07191400329171894
YDL178W	-0.04909303792434868	0.03176613304194976	-0.07702008982330853	0.14125964932302046
YDL179W	-0.3762226079394313	0.14074598550766107	-0.1577078029715363	0.4070846257763417
YDL180W	-0.5164209950887546	0.06290323374643822	0.0036676233249192404	-0.03210446575523461
YDL181W	-0.7968177693874013		-0.03667623324919465	
YDL182W	-0.7500849736709602	0.10960888480317263	0.3869342607790011	0.002568357260417434
YDL183C	-0.23602422079010796	-0.32631052505966573	0.2053869061954864	-0.05521968109900178
YDL184C	-0.3762226079394313	0.016197582689707262	0.3264184759178281	0.1874900800105548
YDL185W	-0.5164209950887546	-2.537044675078344	-0.07702008982330853	-3.649635667054793
YDL186W	0.09110534922497986	0.04733468339419571	-0.09719201811036547	0.1297020416511356
YDL187C	-0.3294898122229902	0.016197582689707262	-0.07702008982330853	0.002568357260417434
YDL188C	-0.6098865865216369	0.03176613304194976	-0.19805165954565018	-0.11300771945841843
YDL189W	-0.6098865865216369	-0.061645169071515606	0.18521497790843172	-0.15923815014595277
YDL190C	-0.4229554036558724	-0.15505647118498098	0.023839551611976182	-0.36727508823985733
YDL191W	-5.423364545315066	-2.941826984236694	-0.9847568627408709	-2.5054325075383184
YDL192W	-0.7500849736709602	-2.1633994666244827	-1.1461322890373264	-2.124031454366161
YDL193W	-4.862570996717773		-2.3766199145477978	
YDL194W	0.1845709406578621	-0.7777984852747484	0.0036676233249192404	-0.4019479112555081
YDL195W	-1.030481747969607		-0.21822358783270712	
YDL196W	-0.46968819937231354		-0.5208025121385612	
YDL197C	-0.6566193822380779	-0.03050806836702715	-0.3190832292679918	-0.14768054247407048
YDL198C	-1.3576113179846947	-2.303516419794681	-0.07702008982330853	-2.9215063837261273
YDL199C	-0.7968177693874013	0.03176613304194976	-0.07702008982330853	-0.10145011178653612
YDL200C	-0.7968177693874013	0.31200003938234583	-0.3997709424162196	-0.26325661919290505
YDL201W	-0.5164209950887546	-0.10835082012824655	-0.17787973125859324	-0.03210446575523461
YDL202W	-1.2174129308353714	-2.5681817757828327	0.023839551611976182	-2.6556814072728048
YDL203C	-1.030481747969607	-0.10835082012824655	-0.2989113009809349	-0.2863718345366722
YDL204W	-1.3108785222682535	-0.09278226977600405	-0.27873937269387794	0.014125964932299737
YDL205C	-0.5631537908051958		-0.6620060101479598	
YDL206W	-1.6847408879997825	-0.09278226977600405	-0.6620060101479598	
YDL207W	-0.46968819937231354		-0.37959901412916264	
YDL208W	-0.9370161565367247		-0.5208025121385612	
YDL209C	-0.9370161565367247		-0.6418340818609028	
YDL210W	-0.9370161565367247	0.0006290323374613055	-0.44011479899033346	-0.1361229348021856
YDL211C	-1.3108785222682535	0.04733468339419571	-1.1259603607502695	-0.1245653271303033
YDL212W	-0.6098865865216369		-0.4804586555644474	
YDL213C	0.13783814494141577	-0.5754073306955734	-0.09719201811036547	-0.6446576723650634
YDL214C	-0.9370161565367247	0.09404033445092667	-0.258567444406821	-0.1361229348021856
YDL215C	-0.7968177693874013	-0.04607661871926965	-0.0165043049621377	-0.03210446575523461
YDL216C	-2.8530607809108104	0.016197582689707262		0.09502921863548612
YDL217C	-0.7500849736709602		-0.6418340818609028	
YDL218W	-0.6566193822380779	-0.15505647118498098	-0.3594270858421057	0.002568357260417434
YDL219W	-0.9370161565367247	-0.04607661871926965	-1.226820002185552	-0.06677728877088408
YDL220C	-0.9837489522531657		-0.6418340818609028	
YDL221W	-1.6847408879997825		-0.944413006166757	
YDL222C	-0.7500849736709602	-0.014939518014781194	-0.7023498667220738	-0.1361229348021856
YDL223C	-1.7782064794326646	-0.3574476257641542		-0.24014140384913787
YDL224C	-0.7500849736709602	-0.0772137194237581	-0.7426937232961877	-0.07833489644276895
YDL225W	-0.28275701650654905	0.07847178409868417	-0.3190832292679918	-0.4712935572868096
YDL226C	-0.46968819937231354	-0.20176212224171192	-0.17787973125859324	-0.4828511649586932
YDL227C	-2.619396802328605	-0.26403632365068885	-0.6821779384350168	-0.03210446575523461
YDL229W	-0.5164209950887546	0.016197582689707262	-0.0165043049621377	-0.05521968109900178
YDL230W	-1.030481747969607	-0.0772137194237581	-0.9040691495926432	-0.1245653271303033
YDL231C	-0.9370161565367247	0.10960888480317263	-0.944413006166757	-0.1361229348021856
YDL232W	-0.8902833608202836		-1.0251007193149848	
YDL233W	-0.9370161565367247	-0.061645169071515606	-0.601490225286789	-0.10145011178653612
YDL234C	-0.6098865865216369	-0.014939518014781194	-0.19805165954565018	-0.26325661919290505
YDL235C	-0.4229554036558724		-1.1663042173243834	
YDL236W	-0.8435505651038424	-0.10835082012824655	-0.6821779384350168	-0.17079575781783635
YDL237W	-0.8902833608202836	0.09404033445092667	-0.3997709424162196	-0.1361229348021856
YDL238C	-1.2174129308353714	-0.139487920832735	-0.7426937232961877	-0.14768054247407048
YDL239C	-0.7500849736709602	-0.10835082012824655	-0.8435533647314724	-0.1245653271303033
YDL240W	-0.18929142507366684	-0.04607661871926965	-0.5208025121385612	-0.2285837961772543
YDL241W	-0.7033521779545191	0.07847178409868417	-0.4804586555644474	-0.321044657552323
YDL242W	-0.7500849736709602	0.06290323374643822	-0.44011479899033346	-0.07833489644276895
YDL243C	-0.04909303792434868	0.09404033445092667	-0.17787973125859324	-0.08989250411465126
YDR001C	-0.7033521779545191	-0.03050806836702715	0.023839551611976182	-0.1361229348021856
YDR002W	-0.23602422079010796		-2.356447986260741	
YDR003W	-0.7033521779545191	-0.061645169071515606	-0.46028672727739045	-0.05521968109900178
YDR004W	-0.46968819937231354	-1.8053228085228656	-0.056848161536251586	-1.3034413096624264
YDR005C	-0.7500849736709602	-0.17062502153722348	-0.37959901412916264	-0.6793304953807141
YDR006C	-0.28275701650654905	-0.10835082012824655	-0.056848161536251586	-0.05521968109900178
YDR007W	-0.1425586293572257	-0.23289922294620038	0.4877939022142836	-3.1873313601794497
YDR008C	-0.7500849736709602	-0.2484677732984446	-0.3997709424162196	-2.597893368913387
YDR009W	-0.28275701650654905	-0.04607661871926965	-0.3594270858421057	-0.03210446575523461
YDR010C	-1.3108785222682535	-0.0772137194237581	-0.21822358783270712	-0.19391097316160352
YDR011W	-0.28275701650654905	-0.09278226977600405	-0.601490225286789	-0.07833489644276895
YDR013W	-1.030481747969607		-0.13753587468447936	
YDR014W	-0.7968177693874013	-0.45085892787761955	-1.9530094205196018	-0.15923815014595277
YDR015C	-0.23602422079010796	-0.04607661871926965	-0.3594270858421057	-0.2170261885053707
YDR016C	-0.6566193822380779		-0.3997709424162196	
YDR017C	-0.7968177693874013	-1.9765768623975521	-0.581318296999732	-2.3089531771162983
YDR018C	-0.18929142507366684	-0.061645169071515606	-0.09719201811036547	0.014125964932299737
YDR019C	-0.18929142507366684	-0.15505647118498098	-0.17787973125859324	-0.08989250411465126
YDR020C	-0.5164209950887546	-0.6532500824567945	-0.33925515755504876	-0.5637544186618783
YDR021W	-1.030481747969607		-0.581318296999732	
YDR022C	-1.030481747969607	-0.03050806836702715	-1.3881954284820075	-0.11300771945841843
YDR023W	-0.8435505651038424		-0.37959901412916264	
YDR024W	-3.4138543295080983	-2.1478309162722384	-0.8435533647314724	-1.6617271474908177
YDR025W	-2.9465263723436927	-1.6340687546481791	-0.6821779384350168	-1.372786955693728
YDR026C	-0.6098865865216369	-0.014939518014781194	-1.1663042173243834	-0.06677728877088408
YDR027C		-0.5598387803433291		-1.3265565250061937
YDR028C	-0.18929142507366684	-2.1478309162722384	-0.7628656515832446	-2.597893368913387
YDR029W	-1.7314736837162237	-0.09278226977600405	0.16504304962137253	0.08347161096360126
YDR030C	-1.4510769094175768	-0.12391937048049251	-1.5092269982043491	-0.020546858083349738
YDR031W	-0.5164209950887546	-0.014939518014781194	-0.6418340818609028	0.03724118027606691
YDR032C	0.04437255350853355	-0.15505647118498098	-0.7830375798703015	-0.11300771945841843
YDR033W	-7.900202718286446	-0.04607661871926965	-2.941433906585392	-0.3094870498804394
YDR034C	-0.3294898122229902	-0.139487920832735	-0.5611463687126751	-2.644123799600921
YDR035W	-1.3108785222682535	-0.27960487400293305	-0.13753587468447936	-0.008989250411467435
YDR036C	0.04437255350853355	-0.04607661871926965	-0.4804586555644474	-0.05521968109900178
YDR037W	-0.3294898122229902		-0.23839551611976406	
YDR041W	0.09110534922497986		-0.0165043049621377	
YDR042C	-0.28275701650654905	-0.04607661871926965	-0.5006305838515043	-0.043662073427116914
YDR043C	-0.7500849736709602	-0.10835082012824655	-0.19805165954565018	-0.2170261885053707
YDR044W	-0.4229554036558724		-0.27873937269387794	
YDR045C	-1.2641457265518126		-0.23839551611976406	
YDR046C	0.09110534922497986	-0.12391937048049251	-0.3997709424162196	0.03724118027606691
YDR047W	0.1845709406578621		-0.5006305838515043	
YDR048C	0.13783814494141577	-0.32631052505966573		-1.6386119321470505
YDR049W	-0.7033521779545191	-1.2137178951375849	-5.079658305013425	-1.4883630324125638
YDR050C	-0.23602422079010796		0.34659040420488724	
YDR051C	0.2780365320907443	-0.04607661871926965	0.044011479899033125	0.03724118027606691
YDR052C	-0.5631537908051958		-0.1577078029715363	
YDR053W	-0.5164209950887546		-0.03667623324919465	
YDR054C	0.1845709406578621		-0.601490225286789	
YDR055W	0.04437255350853355	-0.12391937048049251	-0.07702008982330853	-0.2863718345366722
YDR056C	-0.4229554036558724	-0.04607661871926965	-0.5006305838515043	-0.05521968109900178
YDR057W	0.09110534922497986	-0.32631052505966573	-0.9242410778797001	-0.08989250411465126
YDR058C	0.2780365320907443	0.09404033445092667	-0.21822358783270712	0.41864223344822654
YDR059C	-0.3294898122229902	-0.12391937048049251	0.044011479899033125	-0.10145011178653612
YDR060W	-1.1706801351189302		-0.23839551611976406	
YDR061W	0.04437255350853355	-0.20176212224171192	0.10452726476020395	-0.07833489644276895
YDR062W	-0.28275701650654905		-0.07702008982330853	
YDR063W	0.1845709406578621	-0.09278226977600405	-0.07702008982330853	0.002568357260417434
YDR064W	-5.0962349752999785		-1.2873357870467228	
YDR065W	-0.23602422079010796	-3.8136658039623694	-0.601490225286789	-1.8466488702409551
YDR066C		-0.23289922294620038		0.07191400329171894
YDR067C	-0.5631537908051958	-0.4197218271731311	0.2860746193437142	-0.2170261885053707
YDR068W	0.04437255350853355	-0.20176212224171192	-0.27873937269387794	-0.06677728877088408
YDR069C	-0.0023602422079023765	-1.5873631035914464	-0.3190832292679918	-2.320510784788182
YDR070C	-0.1425586293572257	-0.20176212224171192	-0.3594270858421057	0.014125964932299737
YDR071C	-0.18929142507366684	0.04733468339419571	-5.321721444458109	0.09502921863548612
YDR072C	-0.28275701650654905	0.016197582689707262	-0.13753587468447936	-0.2516990115210215
YDR073W	-0.3762226079394313	-0.0772137194237581	0.2457307627696003	-0.1361229348021856
YDR074W	0.09110534922497986	-1.0580323916151444	0.2659026910566595	-1.2687684866467757
YDR075W	-0.0023602422079023765	-0.139487920832735	-0.21822358783270712	-0.24014140384913787
YDR076W	-0.5164209950887546	-1.4939518014779811	0.2053869061954864	-1.037616333209104
YDR077W	-5.797226911046596	-0.23289922294620038	-2.1345567751031145	-0.15923815014595277
YDR078C	-0.23602422079010796	-0.15505647118498098	0.14487112133431784	0.08347161096360126
YDR079W	-0.3294898122229902	-2.101125265215506	-0.46028672727739045	-1.3612293480218445
YDR080W	-0.3762226079394313	-0.964621089501679	-0.5006305838515043	-1.8119760472253044
YDR081C	-0.28275701650654905		-0.44011479899033346	
YDR082W	-0.1425586293572257		-0.601490225286789	
YDR083W	-0.6566193822380779	-2.786141480714252	-0.056848161536251586	-0.5637544186618783
YDR084C	-0.9837489522531657	-0.20176212224171192	-0.258567444406821	-0.2285837961772543
YDR085C	-0.46968819937231354	-0.3730161761163984	0.4474500456401697	-0.2863718345366722
YDR086C	-0.6566193822380779		-0.5006305838515043	
YDR087C	-0.4229554036558724		-0.601490225286789	
YDR088C	-0.5164209950887546		-0.2989113009809349	
YDR089W	-0.1425586293572257	-0.09278226977600405	0.06418340818609007	-0.020546858083349738
YDR090C		-0.1861935718894677		0.002568357260417434
YDR091C	-0.18929142507366684		0.08435533647314476	
YDR092W				
YDR093W	0.23130373637429802	-0.10835082012824655	-0.2989113009809349	-0.14768054247407048
YDR094W	-0.18929142507366684	-0.03050806836702715	-0.13753587468447936	-0.2285837961772543
YDR095C	-0.1425586293572257	-0.10835082012824655	-0.13753587468447936	-0.043662073427116914
YDR096W	-0.18929142507366684	-0.34187907541191	-0.07702008982330853	0.014125964932299737
YDR097C	-0.23602422079010796	-0.0772137194237581	-0.11736394639742241	-0.03210446575523461
YDR098C	-0.3294898122229902	-0.12391937048049251	-0.5208025121385612	-0.10145011178653612
YDR099W	-0.23602422079010796	-0.10835082012824655	0.0036676233249192404	0.1297020416511356
YDR100W	-0.04909303792434868	0.0006290323374613055	-0.7628656515832446	-0.5753120263337619
YDR101C	-0.7500849736709602	-2.023282513454285	-0.17787973125859324	-0.42506312659927525
YDR102C	-0.3762226079394313	-0.09278226977600405	-0.2989113009809349	-0.07833489644276895
YDR103W	-0.0958258336407846		-0.5006305838515043	
YDR104C	-0.5631537908051958	-0.061645169071515606	-0.3190832292679918	-0.10145011178653612
YDR105C	-0.7500849736709602	-0.2951734243551773	-0.27873937269387794	0.06035639561983408
YDR107C	0.13783814494141577	-0.0772137194237581	-0.07702008982330853	0.03724118027606691
YDR108W	0.1845709406578621	-0.10835082012824655	-0.258567444406821	-0.07833489644276895
YDR109C	0.04437255350853355	-0.04607661871926965	-0.258567444406821	-0.1361229348021856
YDR110W	-0.0023602422079023765	0.0006290323374613055	-0.7023498667220738	-0.11300771945841843
YDR111C	-0.04909303792434868	-0.014939518014781194	-0.3190832292679918	-0.07833489644276895
YDR112W	-0.5631537908051958	-0.014939518014781194	-0.17787973125859324	0.014125964932299737
YDR113C	-0.6098865865216369		-0.13753587468447936	
YDR114C	-0.1425586293572257	-4.109468260655009	-0.17787973125859324	-1.8582064779128387
YDR115W	-0.23602422079010796	-2.863984232475473	-0.44011479899033346	-1.6039391091313997
YDR116C	-0.3762226079394313	-1.4161090497167599	-0.056848161536251586	-0.20546858083348712
YDR117C	-0.7500849736709602	-0.20176212224171192	-0.5006305838515043	0.025683572604184607
YDR118W	0.1845709406578621		-0.21822358783270712	
YDR119W	-0.1425586293572257	-0.09278226977600405	-0.03667623324919465	-0.08989250411465126
YDR120C	-0.3762226079394313	-0.8867783377404579	-0.19805165954565018	-0.656215280036947
YDR121W	-0.1425586293572257	-0.6999557335135272	-0.07702008982330853	0.2915085490575058
YDR122W	0.37150212352362655	0.06290323374643822	-0.8032095081573585	-0.5406392033181111
YDR123C	-0.46968819937231354	-0.061645169071515606	-1.1663042173243834	-3.765211743773629
YDR124W	-0.28275701650654905	-0.061645169071515606	-0.19805165954565018	-0.20546858083348712
YDR125C	-0.3294898122229902	-0.9801896398539233	0.12469919304725866	-0.24014140384913787
YDR126W	0.3247693278071802	-2.786141480714252	0.10452726476020395	-0.5059663803024603
YDR127W	-0.04909303792434868	-0.43529037752537536	-0.1577078029715363	-2.8637183453667094
YDR128W	-0.3294898122229902	-0.20176212224171192	0.06418340818609007	-0.043662073427116914
YDR129C	0.23130373637429802	-2.2723793190901924	-0.3997709424162196	-3.2335617908669843
YDR130C	-0.0023602422079023765	0.0006290323374613055	-0.2989113009809349	-0.10145011178653612
