orf	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC10 (110 J/m2)] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC20] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC30] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC40] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC50] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC60] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC70] | Hanway D~Romesberg FE, 2002	hom | growth (exponential growth rate) | ultraviolet light [IC50] | Hanway D~Romesberg FE, 2002	hom | growth (undefined) | methyl methanesulfonate [0.01%] | Hanway D~Romesberg FE, 2002	hom | growth (undefined) | methyl methanesulfonate [0.001%] | Hanway D~Romesberg FE, 2002
YPL040C	0.010000000000000009	-0.06000000000000005	0.010000000000000009	-0.050000000000000044	0.010000000000000009	-0.030000000000000027	-0.010000000000000009	-0.20999999999999996	-0.15000000000000002	-0.16000000000000003
YPL042C	0.0	-0.010000000000000009	0.010000000000000009	-0.020000000000000018	-0.020000000000000018	-0.050000000000000044	-0.050000000000000044	-0.09999999999999998	0.0	0.0
YPL046C	-0.040000000000000036	-0.06000000000000005	-0.050000000000000044	-0.08999999999999997	-0.09999999999999998	-0.09999999999999998	-0.10999999999999999	-0.07999999999999996	0.0	0.0
YPL055C	-0.040000000000000036	-0.050000000000000044	-0.06999999999999995	-0.07999999999999996	-0.09999999999999998	-0.12	-0.14	-0.050000000000000044	0.0	0.0
YPL115C	-0.030000000000000027	-0.040000000000000036	-0.040000000000000036	-0.06999999999999995	-0.06999999999999995	-0.07999999999999996	-0.09999999999999998	-0.06999999999999995	0.0	0.0
YPL120W	-0.020000000000000018	-0.030000000000000027	-0.040000000000000036	-0.050000000000000044	-0.06000000000000005	-0.06000000000000005	-0.07999999999999996	-0.020000000000000018	0.0	0.0
YPL139C	-0.040000000000000036	-0.050000000000000044	-0.06000000000000005	-0.06999999999999995	-0.07999999999999996	-0.10999999999999999	-0.13	-0.06000000000000005	0.0	0.0
YPL167C	-0.16000000000000003	-0.18999999999999995	-0.16000000000000003	-0.18999999999999995	-0.16000000000000003	-0.19999999999999996	-0.18999999999999995	-0.32999999999999996	0.07000000000000006	-0.10999999999999999
YPL191C	-0.010000000000000009	-0.010000000000000009	-0.030000000000000027	-0.020000000000000018	-0.020000000000000018	-0.07999999999999996	-0.010000000000000009	-0.12	0.0	0.0
YPL271W	0.030000000000000027	0.0	0.040000000000000036	0.010000000000000009	0.040000000000000036	0.040000000000000036	0.07000000000000006	-0.16000000000000003	0.0	0.0
YPR124W	0.0	-0.06000000000000005	0.0	-0.06000000000000005	-0.010000000000000009	-0.010000000000000009	0.030000000000000027	-0.07999999999999996	0.020000000000000018	-0.36
YPR134W	-0.06000000000000005	-0.06000000000000005	-0.07999999999999996	-0.06000000000000005	-0.07999999999999996	-0.06000000000000005	-0.040000000000000036	-0.06999999999999995	0.0	0.0
YAL011W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010000000000000009	-0.16000000000000003
YAL026C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16000000000000003
YBL065W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08999999999999997	-0.08999999999999997
YBR207W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.030000000000000027
YBR221C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19999999999999996	-0.08999999999999997
YBR223C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.30000000000000004
YCL008C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06000000000000005	-0.10999999999999999
YCL011C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16000000000000003	-0.040000000000000036
YCL050C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.050000000000000044
YCL061C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.28	-0.31000000000000005
YCR007C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08999999999999997	-0.06000000000000005
YCR094W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.040000000000000036	-0.08999999999999997
YDL130W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.06999999999999995
YDR075W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010000000000000009	-0.32999999999999996
YDR078C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06999999999999995	-0.31000000000000005
YDR132C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.06999999999999995
YDR204W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.28	-0.30000000000000004
YDR237W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21999999999999997	-0.913
YDR338C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16000000000000003	-0.030000000000000027
YDR402C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08999999999999997	-0.010000000000000009
YDR540C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030000000000000027	-0.07999999999999996
YEL064C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.030000000000000027
YER019W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.14
YER028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14	-0.10999999999999999
YER039C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08999999999999997	-0.040000000000000036
YER040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	0.040000000000000036
YER041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	-0.06000000000000005
YER049W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.29000000000000004	-0.31999999999999995
YER050C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15000000000000002	0.040000000000000036
YER052C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.36	-0.37
YER056C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14	-0.020000000000000018
YER061C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13	0.010000000000000009
YER083C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020000000000000018	-0.24
YER084W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15000000000000002	-0.14
YER086W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010000000000000009	-0.17000000000000004
YER093C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06000000000000005	-0.12
YER097W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15000000000000002	-0.15000000000000002
YFR040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.24	0.030000000000000027
YFR056C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.020000000000000018
YGL194C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	-0.06999999999999995
YGL252C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.050000000000000044	-0.08999999999999997
YGR041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.050000000000000044
YGR061C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	0.06000000000000005
YGR062C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13	-0.15000000000000002
YGR123C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.020000000000000018
YGR129W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.030000000000000027
YGR132C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.12
YGR136W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.32999999999999996
YGR138C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13	-0.09999999999999998
YGR153W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030000000000000027	-0.13
YGR166W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14	0.0
YGR181W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15000000000000002	-0.24
YGR182C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.040000000000000036	-0.18000000000000005
YGR206W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.10999999999999999
YGR228W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	-0.18999999999999995
YHL006C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030000000000000027	-0.31000000000000005
YHL027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030000000000000027	-0.07999999999999996
YHR012W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33999999999999997	0.06000000000000005
YHR030C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.13
YHR045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030000000000000027	-0.37
YHR154W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.31000000000000005	-0.36
YHR189W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010000000000000009	-0.07999999999999996
YHR193C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.030000000000000027
YHR207C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	-0.16000000000000003
YKL098W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020000000000000018	-0.38
YKL117W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13	-0.06000000000000005
YKL155C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33999999999999997	-0.37
YKL176C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020000000000000018	-0.26
YKL211C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020000000000000018	-0.27
YKR021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19999999999999996	-0.10999999999999999
YKR033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	-0.06999999999999995
YLL027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17000000000000004	-0.12
YLL029W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.08999999999999997
YLR025W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06000000000000005	-0.07999999999999996
YLR135W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040000000000000036	-0.35
YLR151C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030000000000000027	-0.08999999999999997
YLR239C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.10999999999999999
YLR374C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19999999999999996	0.06000000000000005
YLR376C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.18000000000000005	-0.41000000000000003
YLR384C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	-0.27
YLR401C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.020000000000000018
YLR412W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010000000000000009	-0.08999999999999997
YLR415C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.040000000000000036
YLR417W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.09999999999999998
YMR021C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06000000000000005	-0.27
YMR022W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	0.0
YMR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.010000000000000009
YMR163C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.030000000000000027
YMR251W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08999999999999997	-0.020000000000000018
YMR256C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.18000000000000005	-0.21999999999999997
YMR257C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010000000000000009	-0.10999999999999999
YMR272C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.050000000000000044	-0.10999999999999999
YMR286W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19999999999999996	-0.09999999999999998
YNL229C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	0.010000000000000009
YNL230C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.18999999999999995	-0.050000000000000044
YNL233W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.06000000000000005
YNL273W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030000000000000027	-0.18999999999999995
YNL328C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	0.0
YOL081W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17000000000000004	-0.20999999999999996
YOR006C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17000000000000004	-0.13
YOR008C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.050000000000000044
YOR045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06999999999999995	-0.09999999999999998
YOR192C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06999999999999995	-0.07999999999999996
YOR284W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08999999999999997	-0.16000000000000003
YOR338W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	-0.16000000000000003
YOR386W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.08999999999999997
YPL047W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09999999999999998
YPL097W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12	0.050000000000000044
YPL098C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.26	-0.26
YPL170W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050000000000000044	-0.21999999999999997
YPL184C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.050000000000000044	-0.10999999999999999
YPL188W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07999999999999996	-0.12
YPR122W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.09999999999999998
YPR123C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040000000000000036	-0.33999999999999997
YPR126C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10999999999999999	-0.08999999999999997
YPR153W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030000000000000027	-0.24
