orf	hap a/hap alpha | growth (colony size) | standard [standard] | Baryshnikova A~Myers CL, 2010
YDR215C	0.04170225272594026
YDR216W	0.16276674051968731
YDR217C	-0.1860860127209536
YDR218C	-0.07266505063666347
YDR219C	-0.15401120300390556
YDR220C	-0.12046368467031
YDR221W	-0.007345103822878144
YDR222W	0.11997979550433008
YDR223W	-0.002411809940070224
YDR225W	-0.6458734823206106
YDR226W	-3.563510839192315
YDR229W	0.12383235644799802
YDR231C	-1.7268416068664272
YDR233C	0.16394266755191175
YDR237W	-3.6318321997645406
YDR239C	0.21825929713559936
YDR242W	0.005640490404398535
YDR244W	-1.0849478371955188
YDR245W	-1.1696985783036762
YDR246W-A	0.3038779843865891
YDR247W	0.08582751469701863
YDR248C	-0.2142242667063184
YDR249C	0.06519839476028565
YDR250C	-0.14289029307058515
YDR251W	-0.04565232681071392
YDR252W	0.1736692640041654
YDR253C	-0.16384979250684797
YDR254W	0.004352570321485354
YDR255C	-0.0019806366949220123
YDR256C	0.018558888801260474
YDR257C	-0.05286467927502202
YDR258C	0.0537751035901076
YDR259C	-0.16394498659993303
YDR260C	0.18017046059660466
YDR261C	-0.0256559676103684
YDR262W	-0.06570468253640382
YDR263C	0.1976525758090046
YDR264C	-3.741994164073809
YDR265W	-0.7460792644237145
YDR266C	0.12449871509959161
YDR268W	-2.8991624628584596
YDR269C	-0.2016530467665881
YDR270W	0.24753988023798246
YDR271C	-0.0872297468786406
YDR272W	0.0603882932332356
YDR273W	0.031023715342837193
YDR274C	-0.13728504088365032
YDR275W	0.02629760860380247
YDR276C	-1.1053865689460822
YDR277C	0.05037611450172737
YDR278C	-0.09983456473357702
YDR279W	0.031376493452504026
YDR281C	-0.07362259122004682
YDR282C	0.08563152685831456
YDR283C	-0.1929791849908016
YDR284C	0.23032654834723398
YDR285W	0.09891390266991369
YDR286C	0.18107200465464363
YDR287W	-0.1337236618717709
YDR289C	-0.22909134418515253
YDR290W	-0.5761186106995791
YDR291W	0.1475748831938579
YDR293C	-0.9477507504501625
YDR294C	-0.0907519283227787
YDR295C	-1.4934872868003393
YDR296W	-3.645792133532802
YDR297W	0.1575814622728322
YDR298C	-2.347887870151761
YDR300C	-4.265791261794203
YDR304C	0.17368606296176847
YDR305C	-0.14238072468995494
YDR306C	0.11693918417815062
YDR307W	0.07113962609928487
YDR309C	0.11160831496540062
YDR310C	-0.22865457128746913
YDR312W	-0.006202774705859842
YDR313C	0.2577032495879195
YDR314C	-0.009372178040331117
YDR315C	-1.0597046035704398
YDR316W	-0.5909744888733447
YDR317W	-0.03141241041573267
YDR318W	-0.07528568802276384
YDR319C	0.15995571494741806
YDR320C	-2.8935236127563178
YDR320C-A	-3.4635570414532597
YDR321W	-0.09541083923140055
YDR322C-A	-0.5769921564949453
YDR322W	-2.267252873656388
YDR323C	-3.9187919935424484
YDR326C	0.01619023577920979
YDR329C	-0.763936556355919
YDR330W	0.08579951643434644
YDR332W	-0.19862363474547776
YDR333C	0.008854690959143818
YDR334W	-0.428074996995088
YDR335W	-0.446016283715309
YDR336W	-0.07655680914807271
YDR337W	-3.0495411316697956
YDR338C	-0.11150984026780289
YDR340W	-0.2119284091672139
YDR342C	-0.3510965736046793
YDR343C	-0.2619165073418107
YDR344C	-0.059757851544869414
YDR345C	-0.08899923707951118
YDR346C	0.3150212929300477
YDR347W	-3.411284285044627
YDR348C	-0.1891994195300805
YDR349C	-0.19940198644775947
YDR350C	-2.1641240729303273
YDR351W	0.09473656187925111
YDR352W	0.2835176477715076
YDR354W	-0.9276871954194043
YDR357C	0.07526657001713825
YDR358W	0.05639574097620797
YDR359C	-2.9758329053594768
YDR360W	-0.651282746668842
YDR363W	-0.5638609713017756
YDR363W-A	-0.08804169649612907
YDR364C	-3.937108456982474
YDR366C	0.3295635905618866
YDR368W	0.10283365944399389
YDR369C	-1.5781764317306177
YDR370C	0.2173353544674234
YDR371W	0.0872834243559637
YDR372C	0.21995599185352374
YDR374C	-0.08680977293856026
YDR375C	-2.0634255214041954
YDR377W	-2.3132036223536816
YDR378C	-1.579867526796007
YDR379W	0.4225570202006824
YDR380W	0.1908098004119664
YDR381C-A	-0.8909030779209252
YDR382W	-2.808616081377197
YDR383C	0.10623264853237536
YDR384C	-0.22812260429670128
YDR385W	-0.5010776670860728
YDR386W	-0.26257726634086975
YDR387C	-0.08011258850741695
YDR388W	-2.990184814805146
YDR389W	-0.5570909913876848
YDR391C	-0.09221903728679165
YDR392W	-1.6050043670229324
YDR393W	-1.3242209899904689
YDR395W	0.1251930720138574
YDR399W	-0.2023922009011291
YDR400W	0.01942683494409332
YDR401W	-0.07804631672222266
YDR402C	-0.05139757031100907
YDR403W	0.11416175652108748
YDR405W	-4.634657173192792
YDR406W	0.06886056751778469
YDR408C	0.24916937912549333
YDR409W	0.101159363336209
YDR411C	-0.009523368658759936
YDR414C	0.12087573990983387
YDR415C	0.17440841813870644
YDR418W	-2.2798632911638586
YDR419W	0.22800269254545733
YDR420W	0.01835170165748852
YDR421W	0.15869579312717708
YDR422C	-0.032207561075618084
YDR423C	0.07549055611851452
YDR424C	-0.13622670655464858
YDR425W	-0.4871849291482238
YDR426C	-0.3806011428084374
YDR428C	0.019930803672188975
YDR430C	0.17084703912682703
YDR431W	-0.2500340446638123
YDR435C	-0.22829619352526773
YDR436W	0.04475966300972279
YDR438W	0.14447827534233407
YDR439W	-1.644061943450379
YDR440W	-0.34788237304993336
YDR441C	-0.36009521522746163
YDR443C	-3.217278723337774
YDR444W	-0.028293403954071837
YDR445C	-0.0027085915243939235
YDR446W	0.13918660369732538
YDR447C	-0.6153833742707983
YDR448W	-3.396590796794359
YDR450W	-2.5088498822531147
YDR451C	-0.068319720269969
YDR452W	0.05229119566849159
YDR453C	0.045588411584814324
YDR455C	-1.0109708275635487
YDR456W	-0.8000711141604081
YDR457W	-1.1248285625455223
YDR458C	0.005198117854179956
YDR459C	0.19254009304509692
YDR462W	-3.2131685783775237
YDR463W	-0.6203950632890869
YDR465C	0.07537296341529182
YDR466W	0.4720243506895799
YDR467C	0.19231610694372067
YDR469W	-0.7917276318841509
YDR471W	-0.6285593566842431
YDR475C	0.09078880684249874
YDR476C	-0.04522675321809965
YDR477W	-2.96719824115143
YDR479C	0.4136479730184499
YDR480W	0.15741907234933425
YDR481C	0.18281349659284202
YDR482C	-0.009198588811764049
YDR483W	0.1396793731203519
YDR484W	-2.952991922671655
YDR485C	-0.34280908785376574
YDR486C	0.027837513050762853
YDR488C	-0.20077390131868736
YDR490C	-0.05298227197824471
YDR491C	0.21462512264077374
YDR492W	0.1128290392179003
YDR493W	-0.1779777158511417
YDR494W	0.13239982482563153
YDR495C	-3.0100691809548032
YDR496C	-1.0262410800248603
YDR497C	0.035973808183248177
YDR500C	-2.276643490956578
YDR501W	0.27505657279202766
YDR502C	-0.12800081698161336
YDR503C	0.0793655156723207
YDR504C	0.12244364261946644
YDR505C	-0.18601881689054134
YDR506C	-0.18989937609688085
YDR507C	-0.013896697288126586
YDR508C	-0.17915924253590007
YDR509W	-0.38440330687929547
YDR511W	0.07892314312210212
YDR512C	-1.4836430976448622
YDR513W	-0.07656240880060665
YDR514C	0.14098409216086816
YDR515W	0.0018495256386089176
YDR516C	-0.046005104920380756
YDR517W	0.10477673887343154
YDR518W	0.02128591958551441
YDR519W	0.06922454493252064
YDR520C	-0.552992045732503
YDR522C	-0.18774910952367124
YDR523C	-0.026087140855517856
YDR524C	-0.09729792213549321
YDR524C-B	-0.2549281409788783
YDR524W-C	-0.40495403168054706
YDR525W	-0.24343765397828795
YDR525W-A	-0.20043232251408902
YDR528W	0.2070711913718667
YDR529C	-2.0123118930701844
YDR530C	0.2289042366034963
YDR532C	-3.4031199916494708
YDR533C	0.10198811191129928
YDR534C	0.008664302772974931
YDR535C	-0.23176237844406208
YDR536W	0.01846929436070997
YDR537C	-0.14719642586953954
YDR538W	0.2783939657025308
YDR539W	-0.11187381768253885
YDR540C	-0.036060122019284775
YDR541C	0.1759371232805977
YDR542W	0.7625623224369698
YDR545W	-0.07099635418141251
YER042W	-0.07298983048365935
YER044C	-3.9392811221658213
YER045C	0.10268806847810025
YER046W	0.10389199377299563
YER047C	-0.421797786504025
YER048C	-0.15020343928051286
YER049W	-0.09569642151065451
YER050C	-2.2356932319725042
YER051W	0.16594734315922646
YER052C	-0.266491423462416
YER053C	0.16908314857849163
YER053C-A	0.0967356378340319
YER054C	0.23107130213430896
YER056C	-0.07071637155469188
YER056C-A	-1.6850346010445902
YER057C	-0.04405642583840916
YER058W	-1.447306952349135
YER059W	-0.3753990656039792
YER060W	-0.020470689363513275
YER060W-A	0.05841161588859182
YER061C	-1.5383069056856833
YER062C	-0.010828087699274938
YER063W	0.18552932807202685
YER064C	0.48890170342826333
YER065C	0.07779761296268813
YER066W	-0.017614866570968765
YER067W	-0.05292627545290034
YER068W	-2.889850240693751
YER071C	-0.03509138213083354
YER072W	-0.32370867305892465
YER073W	0.14227201224378008
YER074W	-2.133981143337647
YER076C	0.1390130144687583
YER077C	-3.7729322443263738
YER078C	-0.34999904170793683
YER078W-A	0.28963806799160785
YER079W	0.11911744901403241
YER080W	0.097513989536313
YER081W	-0.10225361462843813
YER083C	-1.6211593645846791
YER084W	-0.1580149545660023
YER085C	-0.004035709175047173
YER086W	-3.9893588147809687
YER087C-B	-0.06778775327920117
YER087W	-4.332007153013493
YER088C	0.30721537729709225
YER089C	0.22052715641203166
YER090W	-0.23161678747816722
YER091C	-0.28401833589509123
YER091C-A	-0.00270299187185874
YER092W	-1.0224893128268113
YER093C-A	-0.06078258795866502
YER095W	-1.0179647935790157
YER096W	0.008513112154546112
YER097W	-0.04574752090379836
YER098W	-0.23134800415651632
YER099C	0.027271948144788886
YER100W	0.021224323407636095
YER101C	0.03993836217760362
YER102W	-1.749744185732127
YER103W	0.08928809996327843
YER106W	-0.009573765531569129
YER107C	-3.0306143061035207
YER111C	-0.2702095927452582
YER113C	0.042161424233760667
YER114C	0.05440226467396112
YER115C	0.017153376015125843
YER116C	-1.4791913738800135
YER117W	-3.8677007638185747
YER118C	-0.1852292658831905
YER119C	0.15937895073637498
YER119C-A	-0.9888857979678719
YER120W	-0.3898853667104743
YER121W	-0.1052942259546176
YER122C	-0.49641875617745096
YER123W	-0.18358296803807653
YER124C	0.007398781300199997
YER128W	0.12131811246005121
YER129W	0.09960825958417947
YER130C	0.07028847891405632
YER131W	-0.7393148841621583
YER132C	-0.1978228844330584
YER134C	-0.08392595188334358
YER135C	-0.11295455062167821
YER137C	0.1298183850072725
YER139C	-0.5136096894580617
YER140W	-0.23560933973519546
YER141W	-1.9273427655131854
YER142C	0.11534328320584586
YER143W	-0.041150206173055454
YER144C	-0.23191916871502485
YER145C	-0.3616575182845596
YER149C	-0.08627220629525849
YER150W	-0.001235882907845794
YER151C	-2.009758451514498
YER152C	0.1355188312872924
YER153C	-1.6630895627622733
YER154W	-2.0360768184261815
YER155C	-0.8130343097775459
YER156C	-0.29679114332605955
YER158C	0.27020167404470236
YER161C	-0.48324837341654
YER162C	-0.919259718355131
YER163C	0.2451320296481892
YER164W	-0.30850001677549155
YER166W	0.17745462911742108
YER167W	-0.1718404966734378
YER170W	0.22237504174838485
YER173W	-0.05209192722527486
YER174C	0.1389850162060861
YER175C	0.13622998715916124
YER175W-A	-0.2807873363827416
YER176W	0.11255465624371484
YER177W	-1.038493119770129
YER178W	-1.0215429715484976
YER179W	-0.033243496794481575
YER180C	0.02424813577621249
YER180C-A	-0.36727396977656357
YER181C	-0.12173480579561888
YER182W	0.3129998183651287
YER183C	0.17677147150822317
YER184C	0.2485982145669842
YER185W	-0.03564014807920569
YER186C	-0.010592902292829555
YER187W	0.10904927375717981
YER188C-A	-0.049280901653005596
YER188W	0.18957787685439886
YER189W	-0.041626176638480165
YFL001W	-1.2410829488122186
YFL003C	-0.20393770500062408
YFL004W	0.22504607600729318
YFL007W	-0.35130656057471943
YFL010C	-0.016147757606955818
YFL010W-A	0.039815169821846984
YFL011W	0.17768981452386523
YFL012W	0.10995641746775273
YFL012W-A	-0.7584544965247407
YFL013C	-1.4230324586125067
YFL014W	0.14215441954055738
YFL015C	0.12304280544064654
YFL016C	-3.356967655460938
YFL019C	0.16996789367892629
YFL020C	-0.008532230160170455
YFL021W	-0.03671528136581049
YFL023W	-1.6470913554714899
YFL025C	0.06057308176687055
YFL027C	0.13343576054449505
YFL028C	-0.13094623421470838
YFL030W	0.3039171819543304
YFL031W	-0.15380401586013298
YFL032W	-0.20136746448733414
YFL033C	-0.32678848195284477
YFL034C-A	0.003201841725666763
YFL034W	0.21211087865282818
YFL036W	-2.1901512579102222
YFL040W	0.001782329808195418
YFL041W	0.07554655264385889
YFL041W-A	0.0708932413877716
YFL042C	-0.010839287004344063
YFL044C	-0.046010704572915936
YFL046W	0.1112779354658708
YFL047W	0.14397430661423716
YFL048C	0.043908515824494246
YFL049W	-0.1840589385035006
YFL050C	-0.10554061066613148
YFL051C	-0.11439366132301959
YFL052W	-0.02216178442890248
YFL053W	0.03275400797596771
YFL054C	0.02294901638823143
YFL055W	0.20918226037733623
YFL058W	-0.023847279841756504
YFL059W	0.27495017939387406
YFL060C	-0.4122111813651304
YFL061W	0.180590434536685
YFL062W	0.3523037795040879
YFL064C	0.04552121575440082
YFL065C	-0.27538927133957936
YFL067W	0.02873905710880183
YFR001W	-3.9738533769132123
YFR006W	-0.20915098151015138
YFR007W	-0.07849428892497519
YFR008W	-0.505999761663811
YFR009W	-0.5885778375886206
YFR010W	-1.1699169647525178
YFR011C	-0.5239242494264282
YFR012W	-0.1522753107182411
YFR013W	-0.27972340240120536
YFR014C	0.0911975814775087
YFR015C	-0.059197886291429386
YFR016C	-0.012356792841166201
YFR017C	-0.025515976297008705
YFR018C	0.15980452432898923
YFR020W	0.059990717903293515
YFR021W	-0.08062775654058173
YFR022W	0.23749410359126683
YFR023W	-0.06885728691327078
YFR024C-A	-0.08155169920875771
YFR026C	-0.011992815426430246
YFR030W	0.008602706595096614
YFR031C-A	-0.6120683799704327
YFR032C	0.11905025318361892
YFR032C-A	-1.1072512532400378
YFR032C-B	-1.0240236176212372
YFR033C	0.057179692331024254
YFR034C	0.06623993013168432
YFR035C	0.031555682333605034
YFR036W	0.28334965819547575
YFR038W	0.05528141012186186
YFR039C	-0.11610155534601185
YFR040W	-0.6479005565380642
YFR041C	0.12904563295752533
YFR044C	-0.16677281112980535
YFR045W	0.20231148671762583
YFR046C	0.03289959894186135
YFR047C	-0.2976982870366324
YFR048W	-0.2268402838663233
YFR049W	0.1743076243930868
YFR053C	0.16865757498587736
YFR054C	0.2110301457136882
YFR055W	0.38175235218250286
YFR056C	-0.09205104771075977
YFR057W	0.12565784317421297
YGL002W	-0.13110302448567177
YGL003C	-1.4629467818777164
YGL004C	-0.15438078007117606
YGL005C	-0.25618806279911865
YGL006W	0.034730685320610244
YGL006W-A	0.018788474555171915
YGL007C-A	-2.7336927304669136
YGL007W	-0.7695754064580611
YGL009C	0.1320190484532913
YGL010W	-0.09312058134483063
YGL012W	-1.112257342605792
YGL013C	-0.20038752529381376
YGL014W	-0.18795629666744382
YGL015C	0.041819845429161714
YGL016W	-0.7641493431522267
YGL017W	-0.0720994857306895
YGL019W	-1.1183273659530824
YGL020C	-0.4712091204675781
YGL021W	0.07356427564668117
YGL023C	-0.5104682843862627
YGL024W	-3.465012951112204
YGL025C	-3.790503953979324
YGL027C	-0.34978065525909513
YGL028C	0.06594874819989581
YGL029W	-1.6367263986303136
YGL031C	-1.212015152506144
YGL032C	0.0288454505069554
YGL034C	0.12500828348022244
YGL035C	0.22460930310961102
YGL036W	-0.20706231111481946
YGL037C	0.024040948632439295
YGL039W	0.10922846263827957
YGL041C	0.15529120438626165
YGL042C	-0.8273414220029406
YGL043W	-1.1569089719151049
YGL045W	-0.8121803627660498
YGL049C	-3.5457431417006613
YGL050W	-0.15228651002331023
YGL051W	0.024886496165133897
YGL053W	0.057521271135621964
YGL054C	-0.07883586772957413
YGL056C	-0.0072779079924646444
YGL057C	-0.11471284151748029
YGL058W	-3.2744455760614724
YGL059W	0.15412647665910634
YGL060W	-0.19104730486643307
YGL062W	0.11178190419396644
YGL063W	-0.11312254019771009
YGL064C	-2.782779284583471
YGL066W	-1.611723950064214
YGL067W	-0.0707667684275023
YGL070C	-3.3953756721943944
YGL071W	-1.2679836795874806
YGL077C	-0.10752848731584376
YGL078C	-1.878189015566214
YGL079W	-0.1572086046010484
YGL080W	-0.1818078781846714
YGL081W	-0.11630314283724986
YGL082W	0.20945104369898773
YGL083W	0.09297827098344841
YGL084C	-0.7589528656003024
YGL085W	-0.10986354242268893
YGL086W	-0.14840035116443615
YGL087C	-0.10754528627344682
YGL089C	0.4490881739086733
YGL090W	0.0675110512569932
YGL094C	0.6037393776037566
YGL095C	-3.553224277486621
YGL096W	0.17948170333487407
YGL100W	-2.09675465328895
YGL101W	0.008961084357297387
YGL104C	-0.1802959720003832
YGL105W	-3.3875697565614393
YGL107C	-3.2099767764329155
YGL108C	0.041052693031949736
YGL109W	0.13455009139884117
YGL110C	-0.256630435349336
YGL114W	-0.020470689363513275
YGL115W	-0.9021583795150707
YGL117W	-0.0680901345160588
YGL118C	0.16501780083851655
YGL119W	-1.4542953187120669
YGL121C	0.1994724628826844
YGL124C	-1.0113516039358879
YGL125W	0.02743993772082077
YGL126W	-0.1637545984137629
YGL127C	-1.987679021571355
YGL129C	-3.5451943757522897
YGL131C	-0.10621816862279419
YGL132W	0.07452741588259847
YGL133W	-0.4086834002684578
YGL134W	0.3214160961243334
YGL135W	-2.5258896249152967
YGL138C	0.10713419259041435
YGL139W	0.032670013187951145
YGL140C	0.11402736486026173
YGL141W	0.15835981397511328
YGL143C	-3.098000524702501
YGL144C	-0.17118533732691332
YGL146C	-0.015570993395912728
YGL147C	-1.0408057762668368
YGL148W	-0.6121411754533801
YGL149W	-0.8982890196137997
YGL151W	-0.7104934725675969
YGL152C	-0.6761676025317196
YGL153W	-0.869697193773149
YGL156W	0.028419876914341127
YGL157W	0.05711249650061076
YGL158W	0.14451747291007414
YGL159W	-0.08030297669358707
YGL160W	0.12983518396487556
YGL161C	0.11009640878111242
YGL162W	0.06622873082661519
YGL163C	-0.6907770959939713
YGL164C	0.40659241082510456
YGL165C	0.018217309996662764
YGL166W	0.05541020213015367
YGL167C	-1.896757463370288
YGL168W	-2.4328010011834156
YGL170C	-0.06874529386258328
YGL173C	-2.6068773995203363
YGL174W	-1.009946091149753
YGL175C	-0.12914314609863106
YGL176C	0.19600067831135673
YGL177W	0.3097296212850378
YGL178W	0.5342588889569105
YGL179C	0.042514202343427496
YGL180W	-0.4546005510505456
YGL181W	0.13899621551115524
YGL183C	0.3311762904917932
YGL184C	-0.019787531754316617
YGL185C	0.12893923955937175
YGL186C	-1.284312266377794
YGL187C	-1.878877772827946
YGL188C-A	-3.777137583379709
YGL189C	-3.216483572677889
YGL190C	-2.1710004462425716
YGL191W	-0.7031411287899284
YGL192W	-0.01341512717016794
YGL194C	-0.2820752564656542
YGL195W	-0.39649855635360165
YGL196W	-0.08404354458656627
YGL197W	-0.0936637476406676
YGL198W	0.07326189440982353
YGL199C	-0.010934481097428507
YGL200C	0.11028679696728255
YGL202W	-0.4202578820570646
YGL203C	-0.26919045598399777
YGL205W	-0.22113423793376882
YGL208W	-0.10692932449466304
YGL209W	-0.18917702091994348
YGL210W	-0.2934705493731594
YGL211W	-0.8063763229141433
YGL212W	-2.2840742298697285
YGL213C	-0.5204076676348247
YGL215W	-0.12957991899631444
YGL216W	-0.19391992661658064
YGL217C	-0.2891196193539304
YGL218W	-3.0885539108769664
YGL220W	-0.4601834046273428
YGL221C	-0.28557503929965466
YGL222C	-0.03588093313818501
YGL224C	0.06600474472524018
YGL226C-A	-0.049773671076033366
YGL226W	-0.4112648400868168
YGL227W	-0.059836246680352034
YGL228W	0.04670274243916044
YGL229C	-0.03593692966352814
YGL230C	-0.1858172293993027
YGL231C	0.07607291998209278
YGL232W	0.16207238360542153
YGL234W	0.195143931473593
YGL235W	-0.4302532618309704
YGL236C	-0.5090011754222498
YGL237C	-1.191302037781395
YGL240W	-1.1756342099901416
YGL241W	-0.16801033433990809
YGL242C	-0.010212125920490535
YGL243W	0.19913088407808668
YGL244W	-2.0608104836706302
YGL246C	-3.7953756516842527
YGL248W	0.032278037510543006
YGL249W	-0.13853376339882156
YGL251C	-0.5965405434925389
YGL252C	-1.9500997534129905
YGL253W	-0.46874527335244176
YGL254W	-0.19815326393258761
YGL255W	-1.0801657339311403
YGL256W	0.19967405037392366
YGL257C	0.012197683522182161
YGL258W	-0.008929805490112538
YGL258W-A	0.24014833889257334
YGL259W	0.25320112895026103
YGL260W	0.16551616991407825
YGL261C	-0.11670631781972714
YGL262W	0.18378223648129327
YGL263W	0.12246604122960346
YGR001C	-0.0840043470188262
YGR003W	-0.17116853836930962
YGR004W	0.15291135205914186
YGR007W	-0.04363645189833007
YGR008C	0.04571160394057096
YGR010W	0.22301340213730628
YGR011W	0.08069823297550788
YGR012W	0.08803377779557262
YGR014W	0.15919416220273877
YGR015C	0.04779467468336831
YGR016W	0.030189367115211713
YGR017W	-0.13173018556952468
YGR018C	-0.3556714897252845
YGR019W	0.03265881388288202
YGR020C	-4.146205082269537
YGR021W	0.15716148833275187
YGR022C	0.08496516820672097
YGR023W	0.27594131789246357
YGR025W	0.5832894465481246
YGR026W	0.04947457044368839
YGR027C	-0.918979735728411
YGR028W	-0.2865213805779683
YGR031W	-0.0002167461465853672
YGR032W	-0.019574744958009482
YGR033C	0.008832292349006815
YGR034W	-0.7810322955434453
YGR035C	-0.022906538215977455
YGR035W-A	0.4361921741219484
YGR036C	-3.3498672960473184
YGR037C	0.15399768465081576
YGR038W	-0.15862531669225216
YGR039W	-0.15820534275217182
YGR040W	-0.1600532280885244
YGR041W	-0.16869909160163932
YGR042W	-0.13489958890399534
YGR043C	0.032390030561231756
YGR044C	0.24642554938363634
YGR045C	0.10958684040048158
YGR049W	0.19130816948752813
YGR050C	0.1524297819411832
YGR051C	0.3842721958229836
YGR052W	0.1046143489499336
YGR053C	-0.20458166504208003
YGR054W	-0.20933017039125176
YGR055W	-0.08101973221798987
YGR057C	-1.3247473573287023
YGR058W	-0.40996572069883574
YGR059W	0.12037737083427216
YGR061C	0.1289448392119057
YGR062C	-1.6595953795808067
YGR063C	-2.8126870287697066
YGR066C	0.1515282378831442
YGR067C	0.1319406533178099
YGR068C	-0.0564652558546415
YGR069W	0.0024822863749963844
YGR070W	0.10175852615738909
YGR071C	0.25576017015848307
YGR072W	-0.07801831845955172
YGR076C	-2.634158906667938
YGR077C	-0.9022927711758965
YGR078C	-1.9572897072671616
YGR079W	-0.24780538295512067
YGR080W	-0.09671555827191555
YGR081C	-0.9524992557993349
YGR084C	-0.2214086209079549
YGR085C	-1.207042661055596
YGR086C	-0.13877454845780088
YGR087C	0.04148946592963313
YGR088W	0.15152263823061027
YGR089W	-0.3146932324785392
YGR092W	-1.6072386283841584
YGR093W	-0.06194731568582033
YGR096W	0.27089603095896814
YGR097W	-3.1118540650726083
YGR100W	-0.22882816051603558
YGR101W	-1.5575865093616261
YGR102C	-0.0914182869743723
YGR104C	-3.181160964490888
YGR105W	-3.3398663166208786
YGR106C	0.09335344770325349
YGR107W	-0.1602828138424346
YGR108W	-0.0553901225680367
YGR109C	0.0825013210915846
YGR110W	-0.1180558340805174
YGR111W	-0.049180107907385966
YGR112W	-1.2214897645943503
YGR117C	-0.048446553425380116
YGR118W	-1.1736407336878947
YGR121C	0.27512376862244114
YGR121W-A	0.0316620757317586
YGR122C-A	-0.3041770850189341
YGR122W	-0.8073394631500606
YGR123C	0.26081105674451244
YGR124W	0.03071013480091043
YGR125W	-0.8425724768965107
YGR126W	0.26608592943191806
YGR127W	-0.009383377345398998
YGR129W	-0.08057176001523735
YGR130C	0.07845837196174778
YGR131W	0.2753981515966266
YGR132C	-0.072032289900276
YGR133W	-0.60541039310703
YGR134W	-0.165893665681904
YGR135W	-0.9591628423152715
YGR136W	0.16874156977389268
YGR137W	0.02098913800119071
YGR138C	-0.04184456308732124
YGR139W	-0.05626366836340349
YGR141W	-0.33781419779308014
YGR142W	-0.10434788467630399
YGR143W	0.1264697927917002
YGR144W	0.22333258233176698
YGR146C	0.34015253350443797
YGR146C-A	0.020238784561581798
YGR148C	-0.7903837152758945
YGR149W	0.04727390699766835
YGR150C	-3.9515555605212285
YGR151C	-0.088971238816839
YGR152C	-0.004326891106835689
YGR153W	-0.052595895953370504
YGR154C	-0.2302336733021702
YGR155W	-3.236435134657959
YGR157W	-2.186276298356417
YGR161C	0.05283996161686373
YGR161W-C	0.10891488209635405
YGR162W	-2.7033314144253917
YGR163W	-1.468154458734709
YGR164W	-0.1516873472021295
YGR165W	-2.3915483609624846
YGR166W	-0.33436481183188943
YGR168C	-0.09244302338816791
YGR169C	0.09943467035561242
YGR169C-A	-0.3144580470720944
YGR170W	-0.08149570268341458
YGR171C	-3.321796237892366
YGR173W	0.2781139830758114
YGR174C	-0.2794938166472951
YGR176W	0.02421453786100636
YGR177C	0.2246485006773511
YGR178C	0.17845696692107846
YGR181W	0.269960888985723
YGR182C	-0.019675538703627867
YGR183C	-1.050515573761488
YGR184C	-0.09235902860015135
YGR187C	-0.21715848463434426
YGR188C	-3.3574436259263627
YGR189C	-0.03706245982294338
YGR192C	-0.161744323153913
YGR193C	-0.03063405871345033
YGR194C	-0.024760023204864607
YGR196C	0.2643500371462536
YGR197C	0.009257865941621085
YGR199W	-0.0015102658820312456
YGR200C	-1.2822627935502033
YGR201C	0.2399355520962662
YGR202C	0.09545331740365391
YGR203W	-0.09163667342321462
YGR204C-A	0.1872652203576913
YGR204W	-4.116034154414185
YGR205W	-0.046464276428202396
YGR206W	0.061967395247936055
YGR207C	0.0564293388914141
YGR208W	-0.5329732879220198
YGR209C	0.4176573242330806
YGR210C	0.0976987780699492
YGR212W	0.2041145748337038
YGR213C	0.24429768142056374
YGR214W	-1.0808152936251307
YGR215W	-2.5191084456961366
YGR217W	0.29013083741463563
YGR220C	-3.2821115003810677
YGR221C	-0.011875222723207554
YGR222W	-1.5935586772426173
YGR223C	-0.17016060091311772
YGR224W	-0.08248124152946887
YGR225W	-0.01969233766123093
YGR226C	-0.08525866918653201
YGR227W	-0.006113180265309338
YGR228W	-0.260594989343692
YGR229C	-1.3386456949190857
YGR230W	0.20547529039956317
YGR231C	-0.2735413860032268
YGR232W	-0.1172718827257011
YGR233C	0.06415125973635304
YGR234W	0.19789336086798395
YGR235C	0.21953041826090947
YGR236C	-0.08585223235517817
YGR237C	-0.5286055589451871
YGR238C	0.0756081488217372
YGR239C	-0.16082598013827157
YGR240C	-3.1154210437370216
YGR240C-A	0.4751377574987068
YGR241C	0.1653817782532525
YGR242W	-0.10034413311420723
YGR243W	0.21978240262495669
YGR244C	0.18797637622956015
YGR247W	0.07653769114244836
YGR248W	0.12785290696769783
YGR249W	0.18784198456873438
YGR250C	0.0873338212287729
YGR254W	0.03231163542574913
YGR255C	-1.195104201852253
YGR256W	0.10117616229381206
YGR257C	-1.546359206030152
YGR258C	-0.3996175628152631
YGR259C	-0.04638588129272102
YGR260W	-0.2054440115323777
YGR261C	-0.2899091703612806
YGR262C	-0.042012552663353124
YGR263C	-0.05453897538280816
YGR266W	0.41417994000921776
YGR268C	-0.1252401882821539
YGR269W	-0.173990763246648
YGR270W	-1.1769557279882596
YGR271W	-0.10915798620335465
YGR273C	0.030228564682953027
YGR275W	-0.05214792375061923
YGR276C	0.004677350168481241
YGR279C	0.089573682242533
YGR281W	-0.17091095435272724
YGR282C	0.21185889428877974
YGR283C	-0.2520947167964714
YGR284C	-0.09703473846637627
YGR285C	-3.6398900997615433
