orf	hap a | phosphatase activity of a specific protein (Pho5) | phosphate starvation [unknown] | Huang S~O'Shea EK, 2005
YHR112C	153.295559666975
YHR113W	288.3941040652604
YHR114W	171.93122828636922
YHR115C	201.90381751503355
YHR116W	114.98357800419153
YHR117W	167.52961552621582
YHR120W	125.24243122928121
YHR121W	407.79978949621807
YHR123W	116.92083551449784
YHR124W	129.92366383184802
YHR125W	272.24325560700146
YHR126C	89.60044759749294
YHR127W	128.32941006751486
YHR129C	73.58468227165095
YHR130C	187.0796241345203
YHR131C	131.9319902714142
YHR132C	117.25964477870073
YHR132W-A	99.1986266241167
YHR133C	175.54420989081348
YHR134W	112.41815511004816
YHR135C	99.34219718692358
YHR136C	93.12499349768828
YHR137W	101.3044830335235
YHR138C	94.20600380875314
YHR139C	95.53832126839512
YHR139C-A	108.46137134849863
YHR140W	80.83128530848042
YHR142W	85.87086958441074
YHR143W	175.46688060897532
YHR146W	268.21283075061655
YHR147C	205.08709246845572
YHR150W	130.33158890004592
YHR151C	130.2917769216593
YHR152W	133.68759333187853
YHR153C	178.35977743650318
YHR154W	89.68629832189309
YHR155W	91.65720280700607
YHR156C	160.0590992479422
YHR157W	85.08214600023675
YHR158C	74.71909586828941
YHR159W	136.0915036261417
YHR160C	145.4038087261464
YHR161C	156.8203971430495
YHR162W	104.41065495625939
YHR163W	114.50757082736777
YHR167W	65.1393793391724
YHR168W	102.82875619934019
YHR171W	91.52735906118582
YHR176W	86.63015905182328
YHR177W	61.32139151085777
YHR178W	72.71029579016114
YHR179W	78.57038022671253
YHR180W	101.44893315712613
YHR181W	98.53677551841727
YHR182W	71.61547700569459
YHR183W	86.07887246015972
YHR184W	107.11445904443049
YHR185C	103.97715839483047
YHR189W	73.46206159905566
YHR191C	115.32571195018454
YHR193C	83.94133025038536
YHR194W	102.22988879151572
YHR195W	162.29876317088326
YHR198C	173.42951432107122
YHR199C	197.20148379841766
YHR200W	136.40034516488248
YHR202W	105.98152619311043
YHR203C	70.77516059451833
YHR204W	100.83175603660553
YHR206W	161.78250895642202
YHR207C	143.56204969232687
YHR209W	82.7481652430053
YHR210C	126.9838632660474
YIL001W	111.30571943625041
YIL002C	97.5419928908301
YIL005W	127.69747434695887
YIL006W	195.58335008413317
YIL007C	170.69215723244446
YIL008W	106.24963861101129
YIL009C-A	132.2397603374881
YIL009W	104.5538412988183
YIL010W	88.66661485949453
YIL011W	105.97312060981312
YIL012W	84.51928197640882
YIL013C	146.85942144216796
YIL014C-A	96.84309431491349
YIL014W	72.39876263186224
YIL015W	89.53302069755478
YIL016W	148.85281385281388
YIL017C	141.51387265723068
YIL018W	345.8825432679449
YIL020C	87.33710068042902
YIL023C	74.85328028524819
YIL024C	137.35696933566078
YIL025C	116.08505547609116
YIL027C	123.45284483334441
YIL028W	153.98412230965138
YIL029C	141.18259104961234
YIL030C	75.44028249597712
YIL032C	72.43909684233489
YIL034C	72.5328835281235
YIL035C	52.09824004638278
YIL036W	69.24301978856059
YIL037C	61.82063702353893
YIL038C	128.85451771781794
YIL039W	92.63822433183849
YIL040W	116.19549758019045
YIL041W	130.31511151391874
YIL042C	118.26907130124198
YIL043C	138.6611747930885
YIL044C	166.70110176671056
YIL045W	102.13348953786094
YIL047C	75.90310029723969
YIL049W	121.51146966723563
YIL050W	110.17309046294554
YIL052C	104.66419098887835
YIL053W	113.88493532654141
YIL054W	74.6982679875617
YIL055C	95.26066715994574
YIL056W	131.04110719103602
YIL057C	76.51462214225866
YIL058W	79.50376309381176
YIL059C	105.90013464494096
YIL060W	128.6247335990024
YIL064W	114.16396103896105
YIL065C	121.72398121496745
YIL066C	178.5341531031358
YIL067C	101.63914615870016
YIL069C	73.67650030309153
YIL070C	90.99767839687195
YIL071C	76.31397147114953
YIL072W	76.02082602082602
YIL073C	122.41954337995004
YIL074C	70.35324016197076
YIL076W	90.1464656518073
YIL077C	159.5191515455267
YIL079C	100.12128265194183
YIL084C	144.51841835013403
YIL085C	113.75740722495644
YIL086C	81.05732453699343
YIL087C	83.31836454634538
YIL088C	81.01022714033718
YIL089W	78.71835339186444
YIL090W	44.60551868736893
YIL092W	98.24825081782282
YIL093C	76.32783882783883
YIL094C	96.02145503399424
YIL095W	64.22059857698353
YIL096C	64.60592422770631
YIL097W	82.19321670128373
YIL098C	240.4503643964189
YIL099W	74.58828390268191
YIL100W	59.7240027147274
YIL101C	59.92555831265509
YIL102C	177.37946767985227
YIL103W	91.29137476214284
YIL105C	62.42752519348264
YIL107C	65.28520499108735
YIL108W	58.6734693877551
YIL110W	82.06855857280688
YIL111W	136.0286075191628
YIL112W	86.17696813614099
YIL113W	83.28989271688033
YIL114C	75.13987548838192
YIL116W	87.01179075660947
YIL117C	69.01727827281148
YIL119C	144.52890718058316
YIL120W	75.13227513227514
YIL121W	53.808525506638716
YIL122W	181.04368694289352
YIL123W	81.28583128583129
YIL124W	65.55411408578057
YIL125W	50.69484896396771
YIL128W	47.16215137578066
YIL130W	110.99376554355602
YIL131C	114.74461491981745
YIL132C	88.69874750747759
YIL133C	93.26951143508546
YIL134W	95.06016700400039
YIL135C	57.231478199220135
YIL136W	96.55502040929375
YIL137C	89.59986772486774
YIL138C	104.53736727169559
YIL139C	67.37077774504694
YIL140W	68.752212214535
YIL141W	61.46769781714141
YIL145C	69.52576978127921
YIL146C	63.89058991630946
YIL148W	128.81870839041508
YIL149C	73.2477424852134
YIL152W	100.09037134406834
YIL153W	139.73063973063975
YIL154C	94.60654288240498
YIL155C	60.79956487311362
YIL156W	69.51406293511559
YIL157C	55.98007584762553
YIL158W	120.96056204732295
YIL159W	58.5609369749916
YIL160C	63.46483704974272
YIL161W	63.638666333012615
YIL162W	56.43166357452071
YIL163C	97.06920994386782
YIL164C	83.63300974491791
YIL165C	81.47030330128922
YIL166C	83.89600039594443
YIL173W	64.85893735893735
YIR001C	89.26072320983667
YIR002C	59.47474747474748
YIR003W	64.90731490731493
YIR004W	104.67578213274055
YIR005W	97.17397648432132
YIR007W	94.2180276945644
YIR009W	59.30944047855815
YIR013C	73.95411605937922
YIR014W	66.87729133509119
YIR016W	94.39882336357164
YIR017C	152.57079370592058
YIR018W	124.54822388491866
YIR019C	104.81766620978463
YIR020C	100.19038044791134
YIR020W-A	87.63656412407812
YIR021W	104.43525194867493
YIR023W	72.8228883362179
YIR024C	110.07843877562189
YIR025W	107.76691696312058
YIR026C	85.07861985324054
YIR027C	86.90667704316402
YIR028W	93.87120880373608
YIR029W	118.1324397813679
YIR030C	82.58989636566275
YIR031C	134.76347111939205
YIR032C	62.217936260986875
YIR033W	132.1362980669254
YIR034C	116.4694926036141
YIR035C	112.73768818658323
YIR036C	83.0233279082384
YIR037W	119.1135597241252
YIR038C	90.39601114694472
YIR039C	76.60716595234993
YIR042C	105.57494616024562
YJL003W	119.10506673568752
YJL004C	212.12795443508062
YJL006C	
YJL007C	60.62937613632279
YJL012C	109.51260083758878
YJL013C	154.6424935677119
YJL016W	90.76574120302797
YJL020C	72.07282762595833
YJL022W	117.32637924979936
YJL023C	66.78065051377686
YJL024C	65.71015689165176
YJL027C	145.93664166593257
YJL028W	127.11373325204018
YJL029C	38.19754444779281
YJL030W	93.23520001895915
YJL036W	90.64539913370207
YJL037W	128.27013340614832
YJL038C	123.27091485429105
YJL042W	85.60833091244542
YJL043W	84.70845159055729
YJL044C	70.58356073823671
YJL045W	69.8764175605524
YJL046W	134.52589313642855
YJL047C	101.6822803546209
YJL048C	83.64844304211081
YJL049W	81.0033398208169
YJL051W	89.78944025273279
YJL052W	118.49869721711451
YJL053W	94.76085725181423
YJL055W	121.91016128304119
YJL056C	155.6567943900693
YJL057C	90.31586155726994
YJL058C	84.74413493657178
YJL059W	98.74752498847077
YJL060W	74.27256488580029
YJL062W	207.41081581488217
YJL063C	203.00327011118378
YJL064W	107.72275974118216
YJL065C	78.31007970625582
YJL066C	120.35584408670442
YJL067W	119.29234819862496
YJL068C	119.66788837039937
YJL070C	82.76984597312818
YJL071W	134.50178715461433
YJL073W	90.29936387468149
YJL075C	117.18088803978617
YJL077C	85.60449214978695
YJL078C	77.20169226295694
YJL079C	82.96234196731422
YJL080C	178.28113862638244
YJL082W	100.84448693606888
YJL083W	84.81881421167404
YJL084C	91.9870575501997
YJL088W	129.64903229270035
YJL089W	104.50460189182927
YJL092W	114.38398805350278
YJL093C	132.37243756281805
YJL094C	72.87118475800817
YJL095W	79.73085337290004
YJL096W	96.2269629434839
YJL098W	93.71582145662862
YJL099W	95.08135666581107
YJL100W	87.4420110320684
YJL101C	48.24993528764641
YJL102W	116.65582025828483
YJL103C	115.79424428350123
YJL105W	79.35532935532935
YJL106W	108.34675288362862
YJL107C	120.7407315403639
YJL108C	114.10086288117039
YJL110C	119.40675512970853
YJL112W	117.76216975837939
YJL115W	130.61753710478177
YJL116C	100.60202018566059
YJL117W	21.57920000360792
YJL118W	95.77807974371382
YJL119C	84.48009493771244
YJL120W	92.08530835743225
YJL121C	105.88834251765165
YJL122W	104.88545523338931
YJL123C	169.00325701695567
YJL124C	119.50672873637993
YJL126W	133.90039435777317
YJL127C	225.93154025395125
YJL128C	167.72772925989352
YJL129C	191.74162911750946
YJL130C	192.38438681395135
YJL131C	155.3604679431063
YJL132W	172.2230116031517
YJL133W	283.9103076196194
YJL134W	304.7267739429936
YJL135W	283.4467811916065
YJL136C	148.8703510601321
YJL137C	135.54014761798254
YJL138C	104.13340657779455
YJL139C	102.71543498798599
YJL140W	
YJL141C	168.574375524583
YJL142C	289.74697333496664
YJL144W	271.3325695033012
YJL145W	202.0790574469504
YJL146W	145.49651479600664
YJL147C	316.064867378088
YJL148W	57.35423431251317
YJL149W	115.27660308471128
YJL150W	274.6981168165287
YJL151C	147.5130112992289
YJL152W	295.5100679997528
YJL153C	167.2229368028203
YJL154C	70.72917832979354
YJL155C	291.35397123202
YJL157C	211.83513337181728
YJL158C	225.82707378893326
YJL159W	155.44724244267712
YJL160C	245.44106345136757
YJL161W	188.62897802980893
YJL162C	250.63835562473577
YJL163C	167.0555073746386
YJL164C	186.44808330469485
YJL165C	202.11384046226252
YJL166W	75.69715773487603
YJL168C	298.0111885300731
YJL169W	167.05151942682858
YJL170C	123.88205100510265
YJL171C	305.4722950344494
YJL172W	141.19690819977387
YJL175W	24.615384615384613
YJL176C	47.4754236229437
YJL177W	127.57036429602802
YJL178C	181.58733855440028
YJL179W	161.65721233080768
YJL180C	164.58357223759202
YJL181W	222.66171128737045
YJL182C	254.5062100296439
YJL183W	161.2886289422766
YJL184W	100.22894816841458
YJL185C	337.2537947788199
YJL186W	127.70077105125273
YJL187C	137.47066856439454
YJL188C	82.66085330828562
YJL189W	256.6523433889323
YJL190C	194.79367272404716
YJL191W	164.82505285128138
YJL192C	135.86549052870464
YJL193W	171.44728204138306
YJL196C	207.44488328062636
YJL197W	328.924621711183
YJL198W	313.05936086441477
YJL199C	295.43804578466484
YJL200C	179.35209414190933
YJL201W	179.41305265927252
YJL204C	209.37415173362328
YJL205C	156.02773763169571
YJL206C	227.96677643014692
YJL207C	73.12275570028463
YJL208C	105.00626659410611
YJL209W	84.15689202215124
YJL210W	292.843445526721
YJL211C	339.633988738115
YJL212C	164.99950788448055
YJL213W	252.86036346905908
YJL214W	185.78975608821565
YJL215C	98.33276931007946
YJL216C	264.46842912952593
YJL217W	368.45210023266054
YJL218W	329.8424925878956
YJR001W	58.98609443777511
YJR003C	77.79492656979173
YJR004C	137.8359343108741
YJR005W	59.838436725026526
YJR008W	74.94402605564547
YJR009C	74.97297368559828
YJR010C-A	109.47962328177785
YJR010W	106.01066580979693
YJR011C	97.68255796393046
YJR014W	84.47478041204806
YJR015W	63.259421702404154
YJR018W	118.38857888718441
YJR019C	82.61855860955067
YJR020W	66.67066178330714
YJR021C	87.90307540968978
YJR024C	68.70002133685207
YJR025C	96.62208137530772
YJR030C	92.74834764915067
YJR031C	85.2532649369883
YJR032W	115.67593360590584
YJR033C	89.56179403517048
YJR034W	102.03189875821336
YJR035W	72.3682652889301
YJR036C	77.5377641951925
YJR037W	103.85351024606325
YJR038C	199.2710604419555
YJR039W	135.25174690675144
YJR040W	139.38348387291626
YJR043C	87.03684195248115
YJR044C	105.32166407741818
YJR047C	115.49256685928705
YJR048W	70.11600781623665
YJR049C	77.43219318388556
YJR050W	73.76901500831255
YJR051W	62.645123541985875
YJR052W	74.43847828358358
YJR053W	91.81618213795372
YJR054W	123.86821018426204
YJR055W	196.43270676354936
YJR056C	78.36286992904158
YJR058C	68.31830365863273
YJR059W	87.544786161328
YJR060W	75.3272026815659
YJR061W	67.51146633381305
YJR062C	75.39406253099388
YJR063W	61.078007909764594
YJR066W	158.3359966932337
YJR069C	41.70867884730165
YJR070C	50.90556969964008
YJR073C	36.080687700406
YJR074W	102.83171958243797
YJR075W	154.60247790771103
YJR077C	58.88946855817211
YJR078W	90.69537337569537
YJR079W	78.7234724092958
YJR080C	78.87808999502586
YJR082C	75.04962038939821
YJR083C	101.59637733398242
YJR084W	109.39061396395216
YJR087W	65.44745520303255
YJR088C	90.56551530133876
YJR090C	142.40765894341752
YJR091C	128.41712758163004
YJR092W	260.33552878234923
YJR094C	69.29638150387399
YJR094W-A	52.8502317887164
YJR095W	53.67360674839883
YJR096W	66.4771803772047
YJR097W	50.52878965922444
YJR098C	54.333246481254456
YJR099W	53.91889787882769
YJR100C	80.29114963967095
YJR102C	86.00734259473374
YJR103W	117.50641109003894
YJR104C	118.5338374729343
YJR105W	327.7466779219585
YJR106W	87.99753911738301
YJR107W	91.12466124661248
YJR108W	100.64205025743487
YJR109C	99.97508269963718
YJR110W	137.29941440810933
YJR111C	62.561336800725336
YJR113C	95.73247811227115
YJR115W	64.06908488454508
YJR116W	63.56207884917927
YJR117W	88.49276781733693
YJR118C	133.77109542881402
YJR119C	85.60529646848607
YJR120W	62.049481525112746
YJR121W	68.56353187874927
YJR122W	109.90498406555155
YJR124C	117.84599819588982
YJR125C	95.01296633357309
YJR126C	95.00998317417883
YJR127C	136.51581291740666
YJR128W	128.66059641567836
YJR129C	117.68629708391073
YJR130C	65.76817283880634
YJR131W	80.32678272669752
YJR133W	65.1396068375079
YJR134C	93.99987605183787
YJR135C	141.8400885312579
YJR137C	107.75277406456445
YJR139C	66.15327806365542
YJR140C	138.59028730022814
YJR142W	67.07505973374398
YJR144W	
YJR145C	58.157728128488365
YJR146W	119.62849405642544
YJR147W	101.53152314778967
YJR148W	149.6490808528623
YJR149W	117.81842818428184
YJR150C	326.88812009280764
YJR152W	114.095243791038
YJR153W	131.58613158613161
YJR154W	87.92467436396562
YKL001C	64.54100423506969
YKL002W	31.091515236887826
YKL003C	96.1104432559288
YKL005C	189.12275224775226
YKL006W	90.75174010893363
YKL007W	122.55005174565034
YKL008C	102.96411265128143
YKL009W	141.40271493212683
YKL010C	100.97110718702432
YKL011C	90.33265718516111
YKL015W	85.81133897437437
YKL016C	110.2437417654809
YKL017C	73.90382760817842
YKL020C	83.2522756569675
YKL023W	125.37060375669614
YKL025C	89.2124000913262
YKL026C	90.66473661793933
YKL027W	68.6488231095288
YKL029C	113.87280321780355
YKL030W	110.6984191188863
YKL031W	107.71252858816314
YKL032C	142.0719711655825
YKL033W-A	93.73021993612176
YKL034W	92.61326780100794
YKL037W	135.84058557243333
YKL038W	61.787883602434945
YKL039W	79.11650302941426
YKL040C	87.36115473395054
YKL041W	23.83238515315714
YKL043W	71.6040783705262
YKL044W	79.04881547066148
YKL046C	65.80882352941177
YKL047W	105.93368034775963
YKL048C	118.58464821371311
YKL050C	83.59977499730229
YKL051W	76.75977789823003
YKL053C-A	84.25002107866558
YKL053W	91.81948510198188
YKL054C	129.1315249601094
YKL055C	99.1382494795663
YKL056C	68.84295924182119
YKL057C	110.26457759412304
YKL061W	74.2011880915942
YKL062W	94.69631616370748
YKL063C	123.19144334807015
YKL064W	114.7507655662784
YKL065C	117.85264049230176
YKL066W	126.64556466664258
YKL067W	105.12804677206852
YKL068W	125.71051524325779
YKL069W	196.68003720497614
YKL070W	109.45326789508547
YKL071W	91.37957534637596
YKL072W	95.45952975328038
YKL073W	124.86043954481727
YKL074C	145.86087407267414
YKL075C	101.50810760167954
YKL076C	92.66542375707219
YKL077W	107.92573925044529
YKL079W	134.77749377072377
YKL080W	
YKL081W	113.06743328358503
YKL084W	114.4078390973155
YKL085W	111.93693322793844
YKL086W	108.96093222252267
YKL087C	117.90898655053917
YKL090W	97.99031310719812
YKL091C	109.35633667375242
YKL092C	126.62465001374039
YKL093W	115.49609963731567
YKL094W	110.98726637717465
YKL096W	112.40866995532392
YKL096W-A	121.95121951219512
YKL097C	119.25850985555512
YKL098W	99.76357331652078
YKL100C	106.48870830166177
YKL101W	137.8379145937674
YKL102C	111.37108772032438
YKL103C	103.26843805704101
YKL105C	93.61853347526748
YKL106W	134.03341663438232
YKL107W	120.79109461472967
YKL109W	119.15643707672479
YKL110C	109.19637505351793
YKL113C	146.41062890768018
YKL114C	106.51117959846196
YKL115C	202.1902526953032
YKL116C	108.94170721771481
YKL117W	92.3239611590378
YKL118W	
YKL119C	297.61904761904776
YKL120W	105.44163315626633
YKL121W	85.04804117223797
YKL123W	126.586957437739
YKL124W	108.68052906064298
YKL126W	118.58609734147342
YKL127W	123.29152524464124
YKL128C	106.34963695732515
YKL129C	113.03079005896055
YKL130C	100.3384857592672
YKL131W	96.96584300835771
YKL132C	97.50119231904904
YKL133C	104.00613025131355
YKL134C	131.09066551911104
YKL135C	90.19630657577838
YKL136W	126.8496757135432
YKL137W	118.4088213464505
YKL138C	107.98666649004926
YKL139W	55.680434080118765
YKL140W	107.92544407329878
YKL142W	106.07432172344744
YKL143W	76.4581972617404
YKL146W	99.50867147909224
YKL147C	101.50577801401685
YKL148C	89.41046584161084
YKL149C	54.80337441373956
YKL150W	100.29499640373841
YKL151C	97.90542866414361
YKL155C	199.4563453424213
YKL156W	112.18087176078978
YKL157W	99.89960243116502
YKL159C	96.23103936134062
YKL160W	56.37133357413427
YKL161C	85.55078560282519
YKL162C	84.94062244062243
YKL162C-A	158.2887155753886
YKL163W	87.8132951459524
YKL164C	113.61245664496016
YKL166C	75.00685994722846
YKL167C	118.05552333029206
YKL168C	130.59347994451647
YKL169C	268.9350581348207
YKL170W	104.67425087213383
YKL171W	92.97723534871604
YKL174C	84.85262698430931
YKL175W	63.30861272721739
YKL176C	111.64644362810162
YKL177W	84.41179716347503
YKL178C	92.90995713335703
YKL179C	101.12341437159316
YKL183W	108.21662813832613
YKL184W	100.46740130232351
YKL185W	120.14142984614038
YKL187C	106.60424770555906
YKL188C	94.38331266557584
YKL190W	90.08405693645655
YKL191W	68.41926957560794
YKL194C	102.90672892298909
YKL197C	92.48316782108674
YKL198C	124.12551546043916
YKL201C	220.8878277900682
YKL202W	286.28672166408006
YKL204W	136.75213675213678
YKL205W	95.38273438295107
YKL206C	121.8606129320415
YKL207W	227.89354587645215
YKL208W	74.51722032650878
YKL211C	68.79171237589343
YKL212W	68.9700801920675
YKL213C	72.79679382626557
YKL214C	83.93070797277201
YKL215C	358.44838508362983
YKL216W	70.78958417748652
YKL217W	233.4540809490586
YKL218C	223.2113035462392
YKL220C	373.8064743661136
YKL221W	288.1130680352071
YKL222C	120.59401709401709
YKR001C	63.91457154523714
YKR003W	135.0854189669979
YKR005C	69.12745726096526
YKR006C	162.29387046370806
YKR007W	256.6080059003508
YKR009C	45.56426686382635
YKR010C	359.5127748068924
YKR011C	108.71582030904625
YKR012C	77.23151123165347
YKR013W	63.000162846020594
YKR014C	83.81022769035094
YKR015C	197.19710063184544
YKR016W	229.31458890643634
YKR017C	130.8510374470997
YKR018C	107.18388790760159
YKR019C	332.3513392537107
YKR020W	72.77839493791541
YKR021W	273.7722927830882
YKR023W	400.04732779962137
YKR024C	64.86676016830296
YKR026C	91.02316490030853
YKR027W	291.5009746588694
YKR028W	82.95903514244125
YKR029C	72.90684531194
YKR030W	124.47599952085707
YKR031C	116.34281209067632
YKR032W	66.94314231123974
YKR033C	63.92507915218313
YKR034W	214.47698983670205
YKR035C	53.14963512999633
YKR035W-A	72.03425885945722
YKR036C	156.46868581817043
YKR039W	221.51933897965645
YKR040C	143.35508337516032
YKR041W	329.47786543000615
YKR042W	81.32099343565423
YKR043C	116.13834833880918
YKR044W	83.37487639540069
YKR045C	85.67809567803161
YKR046C	247.99354750972125
YKR047W	72.31299181447389
YKR048C	78.74635955939321
YKR049C	57.8480008573257
YKR050W	135.61751966832588
YKR051W	67.98782771801956
YKR052C	122.21231442214142
YKR053C	403.5587582008366
YKR054C	91.46260115040016
YKR055W	267.7721496579368
YKR056W	106.31897868063477
YKR057W	166.57235226312085
YKR058W	249.89108507712547
YKR059W	239.95315181153512
YKR060W	63.26421395646011
YKR061W	120.39676271183978
YKR064W	63.76135108489394
YKR065C	58.98752302069495
YKR066C	109.9684114977182
YKR067W	106.16265459007394
YKR069W	69.00153443799002
YKR070W	84.11933016928882
YKR072C	89.80023841897231
YKR073C	95.54876938697095
YKR074W	67.00348235031475
YKR075C	81.2914759740363
YKR076W	84.54397242223071
YKR077W	104.13813421133973
YKR078W	121.77628049721073
YKR080W	113.20293088544412
YKR082W	120.25779960931045
YKR084C	73.9095844676119
YKR085C	201.68837738574132
YKR087C	77.34786147633339
YKR088C	61.86996647871906
YKR089C	71.35127468959881
YKR090W	66.8341925987543
YKR091W	100.70365928097291
YKR092C	138.69990843665184
YKR093W	142.16465169833046
YKR094C	97.4312151144748
YKR095W	98.14802821961216
YKR096W	82.80571602755319
YKR097W	128.17805983517815
YKR098C	108.26804085966387
YKR099W	89.0780163962493
YKR100C	116.70142479954251
YKR101W	70.07502150189688
YKR102W	97.40623161971226
YKR103W	105.49058711192401
YKR104W	92.8643560394544
YKR105C	80.39950318382935
YKR106W	72.25480019553805
YLL001W	47.06469486981595
YLL002W	55.452016318225105
YLL005C	127.32410816092155
YLL006W	51.84754168187903
YLL007C	319.7198504117097
YLL009C	219.64705536644897
YLL010C	168.0954865438922
YLL012W	62.66830129455596
YLL013C	59.740164572158704
YLL014W	52.90165203255916
YLL015W	43.02172900989493
YLL018C-A	66.48214797129525
YLL019C	59.73365739242472
YLL020C	44.112712575306944
YLL021W	100.69870556376131
YLL023C	97.17283736591483
YLL024C	56.71502537283697
YLL025W	81.03814405538544
YLL026W	50.35526265882591
YLL027W	109.46907498631627
YLL028W	66.31674272519342
YLL029W	52.4503707554545
YLL030C	86.39934707054772
YLL032C	61.0641673141673
YLL033W	63.30933082452839
YLL038C	56.04030701168508
YLL039C	54.366193447075794
YLL040C	63.374891681251626
YLL041C	85.17707452836243
YLL042C	57.714576434063126
YLL043W	50.650035442310994
YLL044W	79.87839975149387
YLL045C	50.29916688955589
YLL046C	52.794953457739595
YLL047W	45.21490124712306
YLL048C	71.19156977236908
YLL049W	57.10705978024471
YLL051C	42.771995930192446
YLL052C	45.02659691751373
YLL053C	42.04103098458635
YLL054C	40.55234794625939
YLL055W	65.81639823851054
YLL056C	53.82923191648025
YLL057C	55.662884981469965
YLL058W	44.169590188918306
YLL059C	69.23240954891405
YLL060C	41.802191163679375
YLL061W	46.979953810054354
YLL062C	55.109953194371116
YLL063C	52.18588600941541
YLR001C	40.74699833783405
YLR003C	48.04263297948657
YLR004C	68.55107416529829
YLR006C	232.5259108040201
YLR011W	57.885511601391286
YLR012C	71.35929324828489
YLR013W	56.043160819280224
YLR014C	55.92801351444117
YLR015W	112.67036519308054
YLR016C	59.50796225448359
YLR017W	54.961110267893815
YLR018C	47.24926608152048
YLR019W	49.73366916172289
YLR020C	41.94192254816463
YLR021W	56.75707052924606
YLR023C	50.099488794713665
YLR024C	26.800537866260534
YLR025W	41.55533313358245
YLR027C	72.34527948454435
YLR028C	71.94524723338353
YLR030W	61.51752579407729
YLR031W	73.04604626821941
YLR032W	135.16022438844004
YLR034C	100.52873661097067
YLR035C	99.85140313675377
YLR036C	96.19279113145313
YLR037C	89.67499551547317
YLR038C	90.03093786876076
YLR039C	81.36207126012825
YLR040C	62.41938686883235
YLR041W	75.22627746822613
YLR042C	52.535695298853184
YLR043C	153.79913267333575
YLR044C	73.58525371797434
YLR046C	45.85360491790458
YLR047C	58.53842299790524
YLR048W	35.01206715586061
YLR049C	52.62967642532125
YLR050C	59.87335329255705
YLR052W	107.46502818681617
YLR053C	50.71322706400475
YLR054C	60.351946711769756
YLR055C	106.46515932839134
YLR056W	92.12459532728059
YLR057W	63.488791454893146
YLR058C	57.821267896721295
YLR059C	64.05439456015797
YLR061W	38.164418576003925
YLR062C	34.73305368466657
YLR063W	41.3883471001283
YLR064W	57.31690734977563
YLR065C	48.89977843492469
YLR067C	49.11711267964231
YLR068W	41.18348084470786
YLR069C	94.67222980020861
YLR070C	110.46982848302557
YLR072W	50.28764199699861
YLR073C	52.543661084055515
YLR074C	
YLR077W	163.83127867393668
YLR079W	32.147366522366525
YLR080W	33.13318773363184
YLR081W	46.98574064255095
YLR082C	46.701601336859696
YLR083C	38.805458837653255
YLR084C	42.36206533874194
YLR085C	94.40323099945387
YLR087C	60.01583331493471
YLR089C	23.55191904485571
YLR090W	43.669569977622146
YLR091W	41.17290066163776
YLR092W	37.70761570205655
YLR093C	39.9763585762526
YLR094C	42.6044541734082
YLR095C	51.688444111025646
YLR096W	29.726727774818293
YLR097C	45.458034272494515
YLR098C	46.65340055676017
YLR099C	76.79589310700064
YLR102C	74.65704715704717
YLR104W	88.60039507666161
YLR107W	49.69364911040414
YLR108C	47.30107788043473
YLR109W	55.29347552828837
YLR110C	76.80962359966213
YLR111W	40.0936619947085
YLR112W	53.07083985558534
YLR113W	103.00444207861707
YLR114C	48.50569680710181
YLR118C	46.86622929991806
YLR119W	82.80824019240931
YLR120C	92.26143228961456
YLR121C	75.3669896411832
YLR122C	77.19512550737441
YLR123C	78.97143047733404
YLR124W	77.16359191028536
YLR125W	66.24492213947191
YLR126C	94.1377070510135
YLR128W	79.3370947425826
YLR130C	94.5570343483229
YLR131C	79.87839247185616
YLR133W	118.26949568076927
YLR134W	104.71616659693194
YLR135W	123.55260142502942
YLR136C	104.2987232065147
YLR137W	92.02694570088607
YLR138W	116.99799959167774
YLR139C	115.83663549401008
YLR142W	83.12398445570963
YLR143W	92.98150516903047
YLR144C	92.08426084268379
YLR146C	103.02381411403967
YLR148W	122.31761601230627
YLR149C	142.8141001200682
YLR150W	95.16990139303996
YLR151C	107.66153412998429
YLR152C	95.59309127579527
YLR154C	97.70280289072787
YLR164W	88.11010235351335
YLR165C	109.99060080425497
YLR168C	45.66199429107219
YLR169W	73.7103236700806
YLR170C	76.03238725027862
YLR171W	102.24163834716114
YLR172C	127.00746409773734
YLR173W	116.82774393471016
YLR174W	115.68954881046955
YLR176C	115.47934450619017
YLR177W	184.50267195451568
YLR178C	83.89254628533828
YLR179C	105.50471549421957
YLR180W	106.58840279858401
YLR181C	104.14733135252887
YLR182W	172.6553326120287
YLR183C	83.11899058070829
YLR184W	78.07563759097266
YLR185W	140.1114163614164
YLR187W	108.65568555937239
YLR188W	110.07054451283086
YLR189C	104.56558227876059
YLR190W	120.10365693238622
YLR191W	127.13849646182422
YLR192C	60.12540013124614
YLR193C	123.35433309364272
YLR194C	99.43961818961822
YLR199C	89.75456621004568
YLR200W	54.18118937115923
YLR201C	88.68912039669303
YLR202C	78.53516882310672
YLR203C	116.78244047714595
YLR204W	116.83936715543038
YLR205C	105.89675250768832
YLR206W	103.32440749367522
YLR207W	111.41441561330743
YLR209C	100.39599899028147
YLR210W	90.10192705844882
YLR211C	89.9744158367541
YLR213C	94.06055212339902
YLR214W	147.62575395470583
YLR216C	94.8942712404071
YLR217W	88.58305266049736
YLR218C	128.60437217447432
YLR219W	96.12700252124033
YLR220W	111.28722549693015
YLR221C	99.64207017920063
YLR224W	107.72251983896163
