orf	hap a | phosphatase activity of a specific protein (Pho5) | phosphate starvation [unknown] | Huang S~O'Shea EK, 2005
YDR221W	0.2686963089779562
YDR222W	0.1284963729309835
YDR223W	-0.013349721561096976
YDR225W	0.3466284182507092
YDR226W	2.95033024370013
YDR227W	-0.43467647927740466
YDR229W	0.07913783834861125
YDR230W	-0.2076805743382945
YDR231C	0.8074887661345094
YDR233C	0.32747856359416394
YDR234W	1.1045041794330843
YDR237W	-0.11562285368496925
YDR239C	-0.3050866801567452
YDR241W	0.03525817749553964
YDR242W	0.7555572716937501
YDR244W	-0.4039641927769117
YDR245W	2.291544412515618
YDR247W	3.927264424618113
YDR248C	-0.39236350858498464
YDR249C	0.6319556695379108
YDR250C	1.305492114500881
YDR251W	-0.2885158403501961
YDR252W	-0.1192621307860292
YDR253C	-0.44885785572555986
YDR254W	-0.08463043701902627
YDR255C	0.548714212970823
YDR256C	-0.5073760511170049
YDR257C	-0.6173202287510553
YDR258C	-0.3981714996453519
YDR259C	0.12098301642840514
YDR260C	0.30389220501615355
YDR261C	1.3303067928536465
YDR262W	1.2976238889855995
YDR263C	2.394592666449605
YDR264C	0.01630972854948434
YDR265W	2.0332413769138222
YDR266C	0.151669528784316
YDR268W	0.9033521978899828
YDR269C	-0.3214622970428044
YDR270W	3.2263690761706747
YDR271C	-0.4613741482558556
YDR272W	1.6318731642926911
YDR273W	0.9330299515944493
YDR274C	2.913991572003706
YDR275W	1.3169322313746343
YDR276C	-0.3632738113771048
YDR277C	-0.03974278487242552
YDR278C	0.11126928157531833
YDR279W	-0.0010119091641463136
YDR281C	-0.28753290245098384
YDR282C	-0.1516940805622736
YDR283C	0.4057370003640122
YDR284C	-0.1497656756157777
YDR285W	-0.12773688171252634
YDR286C	-0.19357014417474
YDR287W	-0.14169401768159567
YDR289C	-0.16816750124225396
YDR290W	-0.19473482553588384
YDR291W	0.3571863142521705
YDR293C	1.0017709443546254
YDR294C	-0.28071423034843446
YDR295C	0.6979791066199785
YDR296W	1.9046429729875194
YDR297W	0.057573562004440096
YDR298C	-0.012561751677464743
YDR300C	
YDR304C	-0.34378558301728596
YDR305C	-0.12289297071234034
YDR306C	-0.20743156582492536
YDR307W	0.16054583736316164
YDR309C	0.06498490278920865
YDR310C	0.4852896529662876
YDR312W	-0.08665647551714675
YDR313C	2.320040458997153
YDR314C	-0.37593008151104595
YDR315C	-0.4635879792924911
YDR316W	-0.29386523361437333
YDR317W	-0.254344856513171
YDR318W	-0.015924281140304024
YDR319C	-0.3118129900033642
YDR320C	-0.3163315814819539
YDR321W	0.11250649417391481
YDR322W	0.13727230135159516
YDR323C	-0.22078420941898377
YDR326C	0.6776347322071522
YDR329C	0.5127151230551507
YDR330W	-0.10160032213014457
YDR332W	-0.4954204516701791
YDR333C	-0.4177514832804315
YDR334W	0.4264852348832346
YDR335W	1.031937478686045
YDR336W	0.5896491275045936
YDR337W	-0.44340088022376917
YDR338C	-0.37923911050737485
YDR340W	-0.30270989161108297
YDR344C	0.21526049011107917
YDR345C	-0.17089833340147834
YDR346C	-0.26307480610227435
YDR347W	0.41167892423274155
YDR348C	0.9321525676807967
YDR349C	0.14155229724339
YDR350C	0.3757429559326354
YDR351W	-0.23278625956240226
YDR352W	-0.15597275623916684
YDR354W	-0.4237551715088301
YDR357C	-0.3350427452770443
YDR358W	-0.2912177584005985
YDR359C	-0.2687790400397919
YDR360W	-0.7002370916638793
YDR363W	-0.1899397605279048
YDR363W-A	-0.23037901552298495
YDR364C	
YDR368W	-0.009222235644405963
YDR369C	0.15583625362694153
YDR370C	-0.15121954379936292
YDR371W	-0.009244081934640401
YDR372C	0.018978604438114836
YDR374C	-0.1474359046776721
YDR375C	-0.33863387856124405
YDR377W	-0.3094620252749863
YDR378C	-0.1334200541889973
YDR379W	-0.028512552337015037
YDR380W	0.740701041248166
YDR382W	-0.092309506999386
YDR383C	0.3346597535084378
YDR384C	0.2707415385158893
YDR385W	0.07178801280270482
YDR386W	0.30697664046313633
YDR387C	0.14907345032070946
YDR388W	-0.3992363337444857
YDR389W	3.509144657656368
YDR391C	-0.08460464335886721
YDR392W	0.12254278275053722
YDR393W	0.948692575674892
YDR395W	2.285114066363059
YDR399W	0.6710524716240368
YDR400W	0.3775143651110866
YDR401W	0.06838172440718314
YDR402C	0.21808747409244972
YDR403W	0.08906352858302852
YDR405W	0.6805189754101569
YDR406W	0.1716928572098753
YDR408C	0.28689098988499506
YDR409W	0.03926472007043621
YDR410C	0.3478247152049141
YDR411C	0.47683132918780763
YDR414C	1.2805590216960372
YDR415C	0.46297533608233415
YDR417C	0.853154665492767
YDR418W	0.45785839345432655
YDR419W	0.21522139153822012
YDR420W	0.09578389442839236
YDR421W	0.0293359512935155
YDR422C	0.11805374253913263
YDR423C	0.06998842902699766
YDR424C	0.26207960568376426
YDR425W	0.10750821044663972
YDR426C	-0.3011589315732825
YDR428C	-0.054557107504165626
YDR430C	0.6502388489663975
YDR431W	0.3744393863237044
YDR432W	0.46017434007138114
YDR433W	0.32614715285853946
YDR435C	-0.21737340137505184
YDR436W	0.36530407241064344
YDR438W	-0.14500706125588989
YDR439W	0.317659168539711
YDR440W	0.1176895589730938
YDR441C	0.21743111086839603
YDR442W	-0.4960015979894194
YDR443C	-0.21062343182674131
YDR444W	0.4882483202085264
YDR445C	3.7106428167420877
YDR446W	0.2935098745040543
YDR447C	0.2692129161722745
YDR448W	-0.948140379929719
YDR450W	-0.17586178794393711
YDR451C	-0.13187012834970888
YDR452W	0.11354629361077323
YDR453C	0.26906382024011294
YDR455C	-0.11446171928846123
YDR456W	-0.21838790222586715
YDR457W	-0.3651927068186408
YDR458C	-0.038461857589753436
YDR459C	0.5741860469047594
YDR461W	0.13995699337526857
YDR462W	0.6984088876553887
YDR463W	1.0424383219238809
YDR465C	0.22019294649703358
YDR466W	0.767845309289435
YDR467C	0.6261356336841791
YDR469W	0.9635228218313011
YDR470C	1.3519476258817231
YDR471W	-0.22255913985151873
YDR475C	-0.08097265838968219
YDR476C	-0.05113413701771907
YDR477W	1.2466784296368354
YDR479C	0.7346469913364452
YDR480W	0.4721129195531775
YDR481C	1.0796865975357335
YDR482C	-0.021803086977720827
YDR483W	0.3743032429561558
YDR484W	-0.07394347355873668
YDR485C	0.13507334599209708
YDR486C	-0.538328145846608
YDR488C	-0.3192168743513293
YDR490C	1.4527771814974135
YDR491C	-0.004669724990561958
YDR492W	-0.19003233918383342
YDR493W	-0.007833651261958834
YDR494W	0.5409759071712027
YDR495C	0.44085382453217076
YDR496C	-0.13323790271542538
YDR497C	0.19607453214969137
YDR500C	1.1174488723954927
YDR501W	0.499843237958614
YDR502C	0.057331379537688236
YDR503C	0.618525814124717
YDR504C	-0.0426049817165637
YDR505C	-0.2827950754617823
YDR506C	0.01325637369721121
YDR507C	0.0850555813507968
YDR508C	0.15370419327278248
YDR509W	1.2429947844619884
YDR511W	0.4323430964665589
YDR512C	0.7301796063619665
YDR513W	1.7973803776218056
YDR514C	0.10036876828602061
YDR515W	0.26290867364842313
YDR516C	0.13559078829176874
YDR517W	-0.22407315641996098
YDR518W	-0.11867866227782958
YDR519W	-0.270083560592351
YDR520C	-0.23076029317421423
YDR521W	
YDR522C	-0.13699124322263254
YDR523C	0.17167397239025628
YDR524C	-0.24395237163780106
YDR525W	0.8148438459778573
YDR525W-A	0.08707571635758166
YDR528W	0.3895709267799645
YDR529C	0.2559859816821618
YDR530C	0.13542440834850542
YDR532C	0.862302292634797
YDR533C	-0.169400638824521
YDR534C	0.24640138977861134
YDR535C	-0.25359933567337967
YDR536W	-0.34176788132706465
YDR537C	-0.7410237213040477
YDR538W	-0.4545539019823816
YDR539W	-0.43295095605312645
YDR540C	-0.4180901014600956
YDR541C	-0.38875337370294394
YEL001C	-0.005582611210540498
YEL003W	0.28085213812991067
YEL004W	0.0839123505331219
YEL005C	0.3749587599474581
YEL006W	0.13996527075676454
YEL007W	0.5534868754216994
YEL008W	0.9678978213377991
YEL009C	0.7598092912583112
YEL010W	0.5481442574096744
YEL011W	0.7961698775585743
YEL012W	0.8738423859040629
YEL013W	6.539711539266725
YEL014C	-0.04396408287819971
YEL015W	0.055807168193976665
YEL016C	0.1296565750141689
YEL017C-A	-0.004980716915869222
YEL017W	0.21749856727056346
YEL020C	-0.11078561139860689
YEL023C	-0.05832429089476742
YEL024W	0.6720230182348347
YEL025C	0.5149825120141976
YEL027W	0.4177342932250657
YEL028W	0.2854453663396628
YEL029C	3.574475324051989
YEL030W	0.23273302978465082
YEL031W	0.773736747679479
YEL033W	0.21257843606529733
YEL036C	2.270052934487259
YEL037C	1.0009072159019021
YEL038W	0.057244916002516376
YEL039C	-0.052476276481123144
YEL040W	0.10501903574199199
YEL041W	0.5008750979464794
YEL042W	0.7022297137408086
YEL043W	0.40885749785855435
YEL044W	1.018908203834548
YEL045C	-0.5520615037261792
YEL046C	-0.7387375420572334
YEL047C	0.13658291223191224
YEL048C	0.1858105341832384
YEL049W	0.04888362414026069
YEL050C	-0.6042052576892383
YEL051W	-0.8824876497274845
YEL052W	0.10628119054366915
YEL053C	-0.20443493661815093
YEL054C	0.16635647561747277
YEL056W	0.1737886403003288
YEL057C	0.7965715357951666
YEL059W	-0.07389620036544091
YEL060C	0.07951729061699563
YEL061C	1.5525839657184985
YEL062W	0.058037255754886774
YEL063C	-0.08494951275774447
YEL064C	-0.06777970724186484
YEL065W	0.012801326292934394
YEL066W	0.017381893044092593
YEL067C	0.7381363962260925
YEL068C	0.4292879019729063
YEL071W	0.3393390987314957
YEL072W	0.15075367719496538
YER001W	0.1424162769083882
YER002W	0.22889989823384244
YER004W	0.24214864935664457
YER005W	0.31572189733676814
YER007C-A	0.11072086148241811
YER007W	-0.0086542552584968
YER010C	-0.0599964131698351
YER011W	0.1662380190488761
YER014C-A	
YER014W	2.9215150757699746
YER016W	0.9255480224553402
YER017C	1.3314210704917002
YER019C-A	0.3195155657174783
YER019W	0.35133914217992934
YER020W	0.1526563817574991
YER024W	0.646952260807349
YER027C	0.2838031568201249
YER028C	0.26252139958680454
YER030W	0.5961136572657553
YER031C	-0.15174857431481972
YER032W	0.249474246057492
YER033C	0.2617869836173825
YER034W	0.06356001678804316
YER035W	0.08115586350218865
YER037W	0.24935621564118965
YER038W-A	0.7129978602017215
YER039C	0.6021431033751343
YER039C-A	0.04230635552461087
YER040W	0.2851994192414764
YER041W	0.29720656973265136
YER042W	0.15638937897304162
YER044C	
YER044C-A	0.23422744558679365
YER045C	0.1690491917314097
YER046W	-0.16048560568939824
YER046W-A	0.2536095076516515
YER047C	0.3297092907450451
YER048C	0.7526278638789253
YER049W	0.05670362310346194
YER050C	0.037134448586164125
YER051W	0.579501623053986
YER052C	0.34957658895086313
YER053C	0.467852826808647
YER054C	0.3966722597038677
YER055C	0.10868687013346208
YER056C	2.0973685643617284
YER056C-A	0.0013090992604583077
YER057C	0.051686941341268285
YER058W	0.3208513221296351
YER059W	-0.29058638044341023
YER060W	0.42693909887956916
YER060W-A	0.11850764401533675
YER061C	1.0519747719404524
YER062C	0.6511641032366029
YER063W	-0.005664840601680657
YER064C	0.6403338338259252
YER065C	0.7096952032790812
YER066C-A	0.4088235348768521
YER066W	-0.1827565929445324
YER067C-A	0.29498877476041724
YER067W	0.3843957739395767
YER068C-A	0.5039390760766268
YER068W	3.0118543423414805
YER069W	0.6541124361033759
YER070W	3.554368193944164
YER071C	0.20840138712048162
YER072W	-0.3265188368767674
YER073W	0.12780727923242147
YER074W	-0.21297503131223716
YER075C	1.4704112523295578
YER077C	-0.006964922498020946
YER078C	-0.047680722732076235
YER079W	0.0725786632449967
YER080W	0.42287722258790966
YER081W	0.25473181140742024
YER083C	0.21595662864849657
YER084W	0.18736968143742896
YER085C	0.1290423648849612
YER086W	-1.5176236959480272
YER087C-B	0.02362348120359107
YER087W	
YER088C	0.8626306211941446
YER089C	0.14567292638588675
YER090W	-0.14285422552749966
YER091C	0.32192126905631235
YER091C-A	-0.39409501825621746
YER092W	0.1314394755464865
YER093C-A	-0.25991734398551986
YER095W	-0.3320271108589995
YER096W	-0.510291724523018
YER097W	0.5273605462587914
YER098W	0.05132794630522029
YER101C	-0.05429226323954364
YER103W	0.42361228082352403
YER106W	-0.11518803062201903
YER110C	2.0245183152188577
YER111C	1.8522407055412267
YER113C	0.29350978807310457
YER114C	0.2674945874191044
YER115C	0.12707372663355673
YER116C	0.21211709815234261
YER117W	-0.00035534159381612774
YER118C	-0.05981133813817793
YER119C	-0.07537684327973171
YER119C-A	-0.39976505729974693
YER120W	-0.1256647744102715
YER121W	0.06111802305559534
YER122C	4.5502316211199965
YER123W	0.6758298672910172
YER124C	0.41609051882865494
YER128W	1.140562250469488
YER129W	0.6948300508650193
YER130C	0.053514548262565985
YER131W	-0.20806726695090771
YER132C	2.472228594699787
YER134C	0.0007020001012065599
YER135C	-0.23357989713439498
YER137C	0.00048135158213772326
YER139C	0.799806828384101
YER140W	0.05502849722282594
YER141W	1.5958270309278892
YER142C	0.29324668433673445
YER143W	0.4920777533538319
YER144C	-0.2672652380530879
YER145C	0.6154502253543698
YER149C	-0.02772248668169523
YER150W	0.018472743130493085
YER151C	1.164456284918083
YER152C	-0.12748904850945633
YER153C	0.04339893106456888
YER154W	0.1711802959523467
YER155C	2.2682511969948123
YER156C	-0.35320145196749825
YER158C	0.5923606950676371
YER161C	0.463267932983932
YER162C	3.5238779694623985
YER163C	0.39882574898983336
YER164W	0.4313161088645904
YER166W	-0.3184483234141066
YER167W	0.2925994502447858
YER169W	0.42393297387831413
YER170W	0.42286138380192756
YER173W	0.2211746263278355
YER174C	0.37489885443751686
YER175C	1.01475155727008
YER176W	0.7532921332373779
YER177W	3.533140459749598
YER178W	1.565616033851133
YER179W	0.2588685080423749
YER180C	0.1759459604192251
YER181C	0.4343010488684641
YER182W	-0.49141824857292143
YER183C	0.08926543923161999
YER184C	0.03958543546043992
YER185W	0.14774408498545394
YER186C	0.07952849128575516
YER187W	1.0860344365033328
YER188W	0.11423129735057831
YFL001W	2.24560301983394
YFL003C	0.7096738252726693
YFL004W	0.6020736530427587
YFL007W	-0.04177123073590347
YFL010C	0.16714526936433008
YFL010W-A	0.13684844741980284
YFL011W	-0.47185591141086586
YFL012W	-0.03689161022997428
YFL012W-A	0.2529972528226816
YFL013C	0.6924942914156837
YFL014W	-0.11523383524716507
YFL015C	0.834619795155895
YFL016C	0.5263011896775388
YFL018C	1.9626405635700137
YFL019C	-0.38549578779147625
YFL020C	0.20598087979911425
YFL021W	-0.014928085260565268
YFL023W	0.957620353437139
YFL025C	-0.00824330525248785
YFL026W	-0.32940417638039765
YFL027C	-0.33990989529367843
YFL028C	-0.4316981988489593
YFL030W	-0.4651721891446259
YFL031W	-0.33549560638010256
YFL032W	-0.3063178545540755
YFL033C	1.4779432725593769
YFL034C-A	0.2153257018209962
YFL034W	-0.22909480616333805
YFL036W	0.5521371274989966
YFL040W	0.22270827297165663
YFL041W	-0.1253531570469347
YFL042C	-0.21506108082862327
YFL044C	-0.3890689082828028
YFL046W	-0.2817769596237924
YFL047W	-0.407096173103653
YFL048C	-0.20479440469185692
YFL049W	-0.11647722621510684
YFL050C	-0.12486718054533318
YFL051C	-0.2645334118027504
YFL052W	0.2605214240532789
YFL053W	0.3977183199012551
YFL054C	-0.12364129592193018
YFL055W	0.029316172192829316
YFL063W	0.3494038922745687
YFR001W	-0.12029813992459006
YFR006W	-0.4840937153204632
YFR007W	-0.48060020233092726
YFR008W	-0.40009029354822806
YFR009W	-0.049500661012094445
YFR010W	-0.2095703215054327
YFR011C	2.282213682728746
YFR012W	-0.33176704409539937
YFR013W	2.162335332821332
YFR014C	0.7349443750635065
YFR015C	0.6298841926560059
YFR016C	0.25406767860718316
YFR017C	0.09558419415487607
YFR018C	-0.24398613500837596
YFR019W	-0.43533026444951894
YFR020W	-0.33124871313516
YFR021W	-0.4417775184940254
YFR022W	-0.568673360219948
YFR023W	-0.11557139778607937
YFR024C-A	-0.2135349282400904
YFR025C	0.19302160071477636
YFR026C	-0.3982406203196974
YFR030W	-0.21897017599096227
YFR031C-A	-0.7108144552875163
YFR032C	-0.07877122525686814
YFR032C-A	-0.3048814930934508
YFR033C	-0.27195002429211823
YFR034C	-1.37463365121788
YFR035C	-0.9607288995123144
YFR036W	-0.5510895681914838
YFR038W	-0.524085601745038
YFR039C	-0.2925479373459182
YFR040W	-0.18753985450022886
YFR041C	-0.29998290743348816
YFR043C	-0.2979109760656487
YFR044C	0.10715997181067882
YFR045W	0.1420800247222489
YFR046C	0.27751201688411553
YFR047C	0.047138574696808815
YFR048W	-0.5964919021876852
YFR049W	-0.4143622543554848
YFR053C	-0.47426025717629045
YFR054C	-0.3852859264891854
YFR055W	-0.3257933139603389
YFR056C	0.48354949931837543
YFR057W	-0.5449095037212373
YGL002W	-0.18625959596556554
YGL003C	-0.07115711757427208
YGL004C	-0.2612795564136291
YGL005C	-0.11654542992386527
YGL006W	-0.25615836315650425
YGL007W	-0.5828664692102867
YGL010W	-0.7062121360875921
YGL012W	-0.7148956315536075
YGL013C	-0.19134048724030867
YGL014W	-0.48291074625141905
YGL015C	0.391592125370654
YGL016W	0.09074871652818597
YGL017W	-0.11098795432072435
YGL019W	-0.7469391547629373
YGL020C	0.8518482240460986
YGL021W	-0.321101688806426
YGL023C	-0.5449790132411159
YGL024W	-0.48144831730798676
YGL025C	-0.3407114127154647
YGL026C	-0.3090384183819286
YGL027C	0.41884198760666785
YGL028C	-0.3198126498907306
YGL029W	0.7521319144391477
YGL031C	0.6382339524197332
YGL032C	0.5175508741329432
YGL033W	1.454830745349045
YGL034C	0.20541728163256204
YGL035C	0.5036597449687819
YGL036W	-0.002376022485537576
YGL037C	-0.012047767265589308
YGL038C	
YGL039W	0.03582793712456124
YGL041C	-0.01933160685612702
YGL042C	0.08310321687386588
YGL043W	0.3065029169543286
YGL045W	1.1989819741181513
YGL049C	0.7269996328386406
YGL050W	0.3708963954392143
YGL051W	0.4279342793573589
YGL053W	0.21330313090121059
YGL054C	-0.5632538333147965
YGL056C	0.096624680294467
YGL057C	0.10444004080237933
YGL058W	1.8962273528156346
YGL059W	-0.11312749731504088
YGL060W	0.5873788692825906
YGL062W	0.6077551756723826
YGL063W	0.43747513508956853
YGL064C	0.3560957066518443
YGL066W	0.3402482662695483
YGL067W	0.30318993906118985
YGL070C	3.2930053828629324
YGL071W	0.04060570467734139
YGL072C	0.4359217586123272
YGL076C	-0.3959352036201045
YGL077C	0.08693011698415132
YGL078C	-0.26588618248412343
YGL079W	-0.4358285114751213
YGL080W	0.11883646710356326
YGL081W	0.6502545214811061
YGL082W	0.7323219801374286
YGL083W	0.51044318780629
YGL084C	1.2411541551959115
YGL085W	-0.15717415909581361
YGL086W	-0.06058831541240971
YGL087C	0.29651031295471925
YGL088W	0.7009811649279843
YGL089C	-0.007214857533766404
YGL090W	0.18888266730947437
YGL094C	0.36465332269124784
YGL095C	
YGL096W	0.18603500874202522
YGL101W	-0.31014157882488597
YGL104C	-0.17041563531943027
YGL105W	-0.05985241890276925
YGL107C	-0.06748509532200225
YGL108C	-0.13391606921403298
YGL109W	0.4916066828415498
YGL110C	0.013112629545145
YGL114W	0.13025693219479662
YGL115W	0.5686847094130815
YGL117W	-0.15791964040262543
YGL118C	-0.1565317245150464
YGL121C	-0.12347304466708575
YGL124C	-0.7813382581341187
YGL125W	-0.4750707087936433
YGL126W	-0.3810884214690266
YGL127C	0.33084915058755415
YGL129C	1.7641063132239456
YGL131C	0.6487763666113634
YGL132W	0.9752601761304639
YGL133W	2.2154296731798375
YGL135W	0.48462659213862314
YGL136C	0.7995378248481987
YGL138C	-0.03897890410639683
YGL139W	0.06723501315042046
YGL140C	0.26477042252985283
YGL141W	0.05897892914575915
YGL143C	0.4534055260271377
YGL144C	0.05313398922642077
YGL146C	0.7630320034484536
YGL147C	0.383905493771342
YGL148W	-0.6543143150638873
YGL149W	0.3646843030592569
YGL151W	0.1283840287300638
YGL152C	1.7664324087531786
YGL153W	0.4691224879232802
YGL154C	-0.3447298759226259
YGL156W	0.12995957594166335
YGL157W	0.161057169643014
YGL158W	-0.23176543059777865
YGL159W	0.7033146965726219
YGL160W	0.9911300204725624
YGL161C	0.4569608425530441
YGL162W	1.312379221805316
YGL163C	0.5862044638279239
YGL164C	0.6161911621706841
YGL165C	0.11949057640411404
YGL166W	0.032415246114801
YGL167C	
YGL168W	
YGL170C	0.042383389993237035
YGL173C	-1.3890490368707327
YGL174W	-0.18675005023609387
YGL175C	0.7935440752079098
YGL176C	1.0472063489293648
YGL177W	0.19627377594845524
YGL179C	0.200707285911261
YGL180W	-0.05998519660125212
YGL181W	-0.023091726531703247
YGL194C	-0.0472716840184664
YGL195W	-0.5596739838104371
YGL196W	-0.22568400315585885
YGL197W	0.6127358995884888
YGL198W	-0.2912986666713667
YGL199C	0.21748857912720723
YGL200C	0.5125804589787599
YGL202W	0.11293828803463271
YGL203C	-0.1452735712826449
YGL205W	-0.23548666107847663
YGL206C	
YGL208W	-0.04286100855630107
YGL209W	0.006669015258087835
YGL210W	-0.2373853396151175
YGL211W	-0.1359036115058369
YGL212W	-0.5168529119865698
YGL213C	-0.39120141602576836
YGL214W	-0.2154177900445389
YGL215W	0.42299992170567485
YGL216W	0.35671976216016893
YGL217C	1.3205984738404632
YGL218W	0.23081054020472633
YGL219C	-0.18611696350650775
YGL220W	0.1570804928287621
YGL221C	-0.06571002846948193
YGL222C	0.004421306484627379
YGL223C	
YGL224C	-0.10340708115856334
YGL226C-A	-0.167252888797478
YGL226W	-0.25577966306907685
YGL227W	0.6295341518677813
YGL228W	0.42386945889096883
YGL229C	0.4965998121901201
YGL230C	0.12307406330119895
YGL231C	0.549183126177372
YGL232W	-0.35124897847634784
YGL234W	0.04319761879244185
YGL235W	-0.26941841334086136
YGL236C	-0.16729333526955298
YGL237C	-0.2798349540151084
YGL240W	4.195301715590154
YGL241W	-0.2218850986349734
YGL242C	-0.25266927226210195
YGL243W	-0.3517919159416703
YGL244W	3.0737798804121996
YGL246C	0.5945035874476043
YGL248W	0.22921564397592836
YGL249W	-0.14253825224078098
YGL250W	0.0255025233847146
YGL251C	-0.18222733824237453
YGL252C	-0.5028554584358286
YGL253W	-0.2280723078032648
YGL254W	-0.17595016279726605
YGL255W	-0.11662127640621532
YGL256W	-0.19960696993199128
YGL257C	-0.23937676837811805
YGL258W	0.6255050956900369
YGL259W	0.40079319214831666
YGL260W	0.2580167933987105
YGL261C	0.25611143270804587
YGL262W	-0.10837870221133372
YGL263W	0.033150942036062406
YGR001C	-0.24334536820203592
YGR003W	-0.2939799783717939
YGR004W	-0.20721072358483564
YGR006W	
YGR007W	-0.09712102022292748
YGR008C	-0.26015507523326803
YGR010W	0.671113420405205
YGR011W	0.043220489442512625
YGR012W	0.05248089363122583
YGR014W	0.09272778882840596
YGR015C	0.04876498868237974
YGR016W	0.363987896544443
YGR017W	0.04171844816362796
YGR018C	-0.28979840093411297
YGR019W	-0.06639291470230163
YGR020C	-0.7578548258261047
YGR021W	-0.3284525273069328
YGR022C	-0.29291706093550957
YGR023W	0.6689425380510201
YGR025W	-0.14495137751473494
YGR026W	0.12683824510888067
YGR027C	0.34968286014271843
YGR028W	1.9202821317780474
YGR031W	1.4359439025683078
YGR032W	4.445314805246031
YGR033C	0.04131834362583146
YGR034W	0.11598435479139439
YGR035C	-0.021487483479945703
YGR036C	
YGR037C	-0.12906715641830083
YGR038W	4.3242995512023885
YGR039W	0.28730422611508816
YGR040W	4.292518742531865
YGR041W	0.34596467605849685
YGR042W	0.505129446138516
YGR043C	0.38739477347767787
YGR044C	1.2189285170637554
YGR045C	0.4825214116211674
YGR049W	0.25686726790281267
YGR050C	2.212878806772182
YGR051C	0.9929738502710365
YGR052W	0.8049791251813453
YGR053C	0.6059697581878629
YGR054W	-0.08909833105469916
YGR055W	-0.11081992499054125
YGR056W	2.301752271081936
YGR057C	2.018659946455175
YGR058W	3.825110320117173
YGR059W	0.4930959634976183
YGR061C	0.7580426969542285
YGR062C	0.9512569693347166
YGR063C	-0.13414913829456698
YGR064W	0.027367366609484002
YGR066C	0.4750175031551552
YGR067C	0.3286097107459407
YGR068C	0.2980295925099663
YGR069W	0.20096057391949546
YGR070W	0.18059795546135593
YGR071C	1.762038031904408
YGR072W	0.8782380053355304
YGR076C	2.2110056847840713
YGR077C	0.962299539115692
YGR078C	10.138427759382342
YGR079W	1.053111012314011
YGR080W	0.6225842846848251
YGR081C	0.9100481248946001
YGR084C	0.9114890609195908
YGR085C	4.108087216190507
YGR086C	4.807626985124638
YGR087C	0.3470308724901025
YGR088W	0.13882363029465927
YGR089W	0.5943376302204979
YGR092W	-0.1795927121881838
YGR093W	4.172832059110128
YGR096W	1.0529530996278202
YGR097W	0.9076030903742265
YGR100W	0.7131627072073455
YGR101W	1.420250927506023
YGR102C	1.1301943368493603
YGR104C	0.47218236598923424
YGR105W	
YGR106C	1.65254787114253
YGR107W	0.14964372444286872
YGR108W	0.189749565736239
YGR109C	0.9793169396338026
YGR110W	2.6334327806369253
YGR111W	0.5325787377116366
YGR112W	0.5494185703695543
YGR117C	2.411963782946182
YGR118W	0.3449693468426431
YGR121C	2.3187269414403504
YGR122C-A	0.22991519277752046
YGR122W	1.1001870854549016
YGR123C	0.6481820441177186
YGR124W	0.08964195793792096
YGR125W	0.4644429063451289
YGR126W	0.41389715706946
YGR127W	0.4880963071067629
YGR129W	-0.4998622201128068
YGR130C	0.11352453706834016
YGR131W	0.1268151810711886
YGR132C	0.26248268161046445
YGR133W	0.30574342777795727
YGR134W	-0.11699803879872019
YGR135W	-0.4907966946898911
YGR136W	0.043727240804108
YGR137W	0.3946352374189429
YGR138C	0.20586349140219715
YGR139W	0.6533794913268708
YGR141W	0.38581809469458134
YGR142W	0.23848772736531004
YGR143W	0.5514362619349236
YGR144W	0.21143849413150223
YGR146C	0.23409658439409056
YGR148C	-0.13000249227762836
YGR149W	0.10589927477333679
YGR150C	0.3806110696333455
YGR151C	0.20195651820692673
YGR152C	0.2522923736324668
YGR153W	0.7319358044638538
YGR154C	0.639896704297618
YGR155W	
YGR157W	-0.7387150747203078
YGR159C	0.06593655783698778
YGR160W	-0.18921990208702102
YGR161C	0.29275696229856
YGR162W	2.0113735238331896
YGR163W	0.7193314257826856
YGR164W	0.2113707220915544
YGR165W	0.38190641516350954
YGR166W	0.6436909277834675
YGR167W	3.4956996232239312
YGR168C	0.2149671301529236
YGR169C	0.7876213292975628
YGR170W	0.6477272683063504
YGR171C	0.844243182968946
YGR173W	0.4845731482298803
YGR174C	0.5036082123953025
YGR176W	0.6376807482174306
YGR177C	0.10921757881632091
YGR178C	0.026335377701322004
YGR180C	1.4744109212623926
YGR181W	0.20151642567236
YGR182C	0.15778168280422386
YGR183C	0.7558548199514623
YGR184C	0.8640990731461184
YGR187C	0.5250166814370671
YGR188C	0.5771507465147395
YGR189C	0.3917723559836558
YGR192C	0.35034150746214243
YGR193C	0.7085210695810251
YGR194C	0.20969909661175637
YGR196C	0.1231027445273834
YGR197C	0.9364942329179676
YGR199W	0.43814397880219963
YGR200C	0.06088280901125504
YGR201C	-0.14310489615574556
YGR202C	-0.09911063473233357
YGR203W	0.785955827259308
YGR204W	0.31504336897810836
YGR205W	0.5719951359947878
YGR206W	0.4801970073598638
YGR207C	0.33279699650830935
YGR208W	-0.5391177173185622
YGR209C	0.716979838636819
YGR210C	0.25592946674198835
YGR212W	0.37240604523200865
YGR213C	0.3394190748524541
YGR214W	-0.0597305342199965
YGR215W	0.3443837009124748
YGR217W	0.15386086460296913
YGR219W	0.9308966194403145
YGR220C	-0.3119776491914574
YGR221C	0.3754096415748579
YGR222W	0.8361494793331719
YGR223C	0.2087192783033348
