orf	hap a | calcium uptake (calcium-45) | FK506 [1 ug/ml] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | tunicamycin [5 ug/ml] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | FK506 [1 ug/ml], tunicamycin [5 ug/ml] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | alpha factor pheromone [40 uM] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | FK506 [1 ug/ml], alpha factor pheromone [40 uM] | YPD | Martin DC~Cunningham KW, 2011
YER087W	0.40720003974041413	-2.4309091105395653	-2.6368870100441226	-1.1246439155833767	0.7481370982493627
YER088C	0.4829118145716393	0.20749538963076308	0.07342885711500245	0.7903001030647968	0.44906748389790213
YER089C	0.14307357926536882	-0.13613062802484183	0.30106783482507865	0.7739320287237715	0.12513710594188526
YER090W	-0.41607770466665345	0.02429369592044846	0.15646373093775182	-0.0021416350117854405	-0.026243387791392073
YER091C	0.22248316548503638	0.09891420741829557	0.47433836845350696	0.4621558460379297	0.4625711715076684
YER091C-A	0.035993389727508325	1.7716295174827394	1.8016750119997758	0.6982026448805888	1.536516926617417
YER092W	0.1744648922034921	0.6568085237775063	0.1869043487519682	0.6581958583242268	-0.02562142338634274
YER093C-A	-0.2270439415873339	0.023754672417228045	0.0151088442642915	0.055943733530895406	0.03766060116924916
YER095W	1.0726375623137987	0.29070299452632	-0.7180923148002591	-0.34861776892314755	-0.564789307262103
YER096W	0.33495456916666044	1.6060472824991074	0.8671443344388554	0.8885366905856632	0.898275792290075
YER097W	-0.3226288275322943	0.4709693035409074	0.3220667762850017	-0.03656978862759967	0.27825177811722906
YER098W	0.34408549102801594	-0.10226250129354102	0.12970821222474216	0.11983201998390346	0.08206673738487143
YER101C	-0.5900924110753876	-0.6207398640255154	-0.4927399779159467	-0.4622602719508008	-0.6017276726014518
YER103W	-0.42083317572364637	0.003179529157719522	-0.12910583239516352	0.11192384057122243	-0.20380568538946695
YER106W	-0.20310179973084666	0.12042561608192207	0.15070610388584596	0.037512168272781636	0.09892026410698458
YER110C	0.2288229830864323	2.5758860217406885	-0.19893500978646725	0.7440778107915031	1.3061668046213404
YER111C	0.25072008204766405	-1.4385561198537116	-2.1608648360883698	-0.9586790982990885	-1.9121913554331669
YER113C	-0.6753746716213959	-0.9478018925965288	-0.7131322233515988	-1.0891315921985423	-0.8046826120253361
YER114C	-0.736488983236174	-0.6792224646502125	-0.6362705249822328	-0.7675322747865891	-0.4898461568137885
YER115C	-0.45767648969163977	-0.9598069914381173	-0.6784303195543144	-0.6059149050085703	-0.542638327174385
YER116C	0.08455905466228875	-2.553930886631655	-2.4924251994478137	-2.5148341761824846	-2.4188609781814847
YER117W	-0.5359608496424236	-0.6233666730408538	-0.800305836366754	-0.8362585399491681	-0.8768299757317463
YER118C	-0.30670075584026246	-0.07004761655523473	-0.12942930239632228	-0.48277032528877434	-0.35740963882637644
YER119C	-0.8284804806794778	-0.5852096245356339	-0.5049020097513216	-0.6937271000376336	-0.3425436275613947
YER119C-A	-0.37790252268438795	0.14759512623232562	0.050527329309351235	-1.0426517126350954	0.7756502934316872
YER120W	0.014822086353383388	-0.13846703072261965	0.20299257549217703	-2.1342461129509354	0.531341217004003
YER121W	0.015155431177227814	0.3690789567909767	0.21274806760918513	-0.899070091901299	0.663415068431494
YER122C	-2.0502124337901444	-2.856474805339729	-2.881392568294748	-2.945714952583831	-3.0098194464201633
YER123W	0.28175861323721724	-0.16179422860228246	0.07128581646588565	-0.01251900740545779	0.34641734673534574
YER124C	-0.5803550591390148	0.1327197062101877	-0.22057262663923793	0.09115804505130959	-0.13909701329888777
YER128W	-0.3090555439382123	0.020992582917952262	-0.08012646323897975	-0.04813614156020733	-0.09323534063514657
YER129W	-0.5530164770208557	-0.6377964357500989	-0.6635685514313847	-0.5334073314109166	-0.4320040288183217
YER130C	-0.5716944671303658	-0.7763466064622431	-0.5647779605245165	-0.31773235873749445	-0.2574731534160199
YER131W	-0.306408544691617	-0.7856396192056617	0.3553524110118443	-0.7519420624955065	-0.21714936093383322
YER132C	-0.1236405169163356	-0.3317409389672571	-0.18331892914257897	-0.38416159306489095	-0.4344726010217452
YER134C	-0.11986100777477975	0.02570332845821302	-0.1387950249023715	-0.5903075944715112	-0.3878953484590643
YER135C	-0.214221760331507	0.24129715082957146	0.003443201084796898	-0.31281971248703966	-0.04425700373990788
YER137C	-0.36458457947536776	-0.15642088646433547	-0.06850380953480414	-0.4748452099655124	-0.3457243792358624
YER139C	-1.1705004423007341	-1.47263227772125	-1.38438813114602	-1.2093885706513783	-1.3753074823644837
YER140W	-0.26090859681452666	-0.5625124398445065	0.19239021270148396	-0.02862643076766916	0.28596320664114294
YER141W	-0.2045813752379337	-0.6175437691871976	-0.19224510648677556	0.016088268609077735	-0.2469441954584764
YER142C	0.3104736819548885	0.5928915413255313	0.6671587821459904	0.7758424114503499	0.363085979810568
YER143W	-0.37169947541545856	-0.38635114769065954	-0.6920321815158283	-0.10903626418580553	-0.4611466354188965
YER144C	0.2452374901774963	2.8174773239748716	2.725126937841062	1.4433129894210919	2.1625417928055857
YER145C	-0.20030160766215346	0.37208791751863995	0.14983870990290316	0.7427194375477102	0.25673039914490486
YER149C	-0.11668662212994403	1.2970778125695397	-0.048003802978234304	-2.4517674777366603	-1.6093010883771106
YER150W	-0.25765591023083784	0.1173400611023943	-0.05236434869450168	0.14879888816691547	-0.1839054252435885
YER151C	0.6209560460056319	-1.302449380930316	-0.7826183157438213	-1.2012841192871264	-0.9811183309898042
YER152C	-0.3941046227557915	-0.3574924815015645	-0.1838751024429917	-0.3342760913490927	-0.6266142817882538
YER153C	0.4031674995180917	-2.781455733065818	-2.8167914305902886	-2.725820027518738	-2.468778718436623
YER154W	0.37829833326705725	-1.198770395215133	-0.7646479729514064	-0.4821693739271126	-0.5509364380043605
YER155C	-0.6848951352969144	-2.035737931918848	-2.344078678646599	-2.233109643830767	-2.2978921331075486
YER156C	0.6662163774537131	0.8340967837889249	-0.47162430005145806	-0.7434689319058003	-0.11296596665187131
YER158C	-0.08776358067876926	-0.021869022808660935	0.5089280669569449	0.3962629810909492	0.519908405375656
YER161C	0.19572168611377203	0.5223080148858017	-0.02651881753134705	-0.6015866389911232	-0.3974321253753677
YER162C	0.1629136672380784	-0.6003012601950457	0.04508965199482656	-0.37464636754953184	0.0552470112709097
YER163C	-0.018214441494803328	0.2021719722797103	0.09175829292949096	0.6586510457521042	0.21516555211172048
YER164W	0.011715105439004253	0.3274544062273142	2.2981796897619398	1.720727092326939	1.5336196667267272
YER166W	-0.432528876853356	-0.16136752695123505	0.3489672935559414	0.3640713704641433	0.0994240241539714
YER167W	1.3230443178549507	2.5658058963371593	0.5635853608421031	0.748254408323778	0.3837811861115089
YER169W	-0.30232471992832327	-0.519383199012758	0.6592609463648812	0.8492593916931435	0.14870020396590553
YER170W	-0.9812083073283531	0.03394219857209122	-0.17385995086863332	-0.19861213004593317	-0.5203779305811671
YER173W	0.33958310645387396	0.054950448202812134	0.30658400085555365	0.27473567688417394	0.06506915794049285
YER174C	-0.3828208746951265	0.5470367488594139	0.6853780830493534	-0.30380176681979015	-0.24242626570002437
YER175C	-0.09741906812598317	0.2651774675736161	0.5143598447649517	0.8678628367721205	0.6768732870704613
YER176W	0.9104066894899776	1.6705451567235645	2.1378451635045668	2.60975769870487	2.6273247737010075
YER177W	0.10976165598931768	-0.9736974867851106	1.6626923591865121	-0.6467461492517388	0.3277797537242128
YER178W	0.27700134309536806	-0.526074758699958	-0.5281187905532726	0.3465141620509576	0.1365387340158648
YER179W	-0.013900739655682571	0.62520158037223	1.0246118109552402	0.9866100044861412	1.0742043368389416
YER180C	0.06461311685762987	0.6576708856072072	0.7203691856164464	1.0742559810357926	0.9558116753032766
YER181C	-0.043853612505941414	0.6631599659081361	0.9406297180300298	1.4143530875588808	1.0480923502067538
YER182W	0.007186876297923833	0.9276607206907346	1.2197958578801071	1.794310359734976	1.2829925866509246
YER183C	0.07588687426403963	0.5582264355514905	1.4081433082446955	1.1481677539561428	1.1643703603356235
YER184C	0.07626907161822281	1.340871232016296	1.7380373680376051	1.9949709703665826	1.6066041725641897
YER185W	-0.2573610692371083	-0.3264737360753353	0.3805400069329536	0.23760628002975587	0.18955810942254037
YER186C	0.2860871883460485	0.897584130309997	1.753394915628063	2.1447457995436636	1.2036843705598854
YER187W	0.1101888677877029	0.23723189601448763	0.3305279652442661	0.3160292712398647	0.35773877836694734
YER188W	-0.2165436939531987	0.6732786220123416	1.345759604610408	0.144719929190472	1.2124908836558066
YFL001W	-0.15328536016292182	-2.438167693329972	-1.8976689889331533	-1.1060497297397258	-1.0532404367756196
YFL003C	-0.00789755179104029	-0.08793239285340854	0.06129876237786697	-0.06242919510922749	0.0018653082507628527
YFL004W	0.19709655713293664	0.14959183294298561	0.058251671332183376	-0.04819454440995275	0.1439529823992336
YFL007W	-0.035006999793448776	-0.171988298854157	0.21147199059569002	-0.041741828316612474	0.3778025424738387
YFL010C	-0.3102294455414403	-0.13461860617997798	-0.028682179772154502	-0.48044665606743686	-0.2893159195693808
YFL010W-A	-0.15584388463864313	0.0815638230745257	0.27216202517729265	-0.18517213254905415	0.12157782081213939
YFL011W	-0.15298845697868024	0.9195221957724217	0.6501266842689055	0.2820332320618276	0.3887864716929076
YFL012W	-0.011954039825358299	0.4189313959623755	0.35415737359154276	-0.06335220204367893	0.3427740473071329
YFL012W-A	-0.1599280699378412	-0.522344075451296	-0.8127809496977954	-0.5954453539585113	-0.8319402758807464
YFL013C	-0.08986674641954026	0.7459329214563973	-0.0699023340223465	-0.3881745793507796	-0.28448853727651835
YFL014W	-0.1453573653243246	-0.48436449299430584	-0.8534452047208024	-0.2009694812868887	-0.634724351316347
YFL015C	0.21504706392970838	0.7406297360198147	0.7458587002095908	0.1569271404583407	0.44771454298806235
YFL016C	0.061914898358046255	-0.09062371410763244	-1.5287650813613816	-1.013097827938638	-1.3563258003028942
YFL018C	0.1634612584472619	0.9764093859867478	1.8293024922176255	0.7417211933736304	0.7432614264979444
YFL019C	-0.2202565696938784	-0.34842610400633905	-0.13794585945392993	-0.37555636077307064	-0.2887929103088642
YFL020C	-0.10134138723870387	0.054124386723135055	0.5790091523481047	0.33461024721727295	0.537363292022165
YFL021W	-1.7611452107407388	-2.3788636825929648	-1.5622987945334783	-1.8814391698995436	-1.6695244178287247
YFL023W	-0.21568509754610654	0.7497139603564212	-0.731812214275122	-0.7011560242790501	0.6030174326940965
YFL025C	7.504509918895231	-1.4822278284625616	-2.147997258202789	-2.128034736237939	0.13440167901042332
YFL026W	-0.3277265429713211	-0.3846550690757509	-0.800784672133158	-2.769336228258397	-2.9730831609826893
YFL027C	0.013808695453755957	-0.03188282893326308	-0.10801100596232859	-0.5188826106251566	-0.2875523497468147
YFL028C	-0.1432469042896581	-0.19613464637434058	-0.11454034989455888	-0.4780581551750767	-0.2915176274553153
YFL030W	-0.21963438397525295	-0.3444407083989168	-0.10449947007644429	-0.3788277290731174	-0.055216139245032554
YFL031W	0.12793179107547503	-0.33733003936190437	-0.5257575445608684	-0.25307399085272086	-0.2136269262167124
YFL032W	-0.06044183364344763	-0.20602501567804002	-0.24341597560654327	-0.171681199234911	-0.10665461222182585
YFL033C	0.24587685294076322	1.8687711794808513	3.1734700178913235	2.868020812741477	2.0536438998085202
YFL034C-A	-0.4530754965787132	-0.3051868260092427	-0.02714100969848887	-0.4471312183487834	0.02211663008157898
YFL034W	0.04262027076129673	0.045358769232203396	0.5987728643143105	-0.165937175611168	0.3290269469167708
YFL036W	-0.19534489469447402	-0.49936334158065626	-0.4491907796069017	-0.803824088565326	-0.39576488056746784
YFL040W	-0.12442994651099057	0.22678112122556224	0.5078831388831316	-0.21533546012865815	0.41559721476557265
YFL041W	-0.1728874284127894	0.08790403948079155	-0.0017125280387541503	-0.4335439407862891	0.11532485577867231
YFL042C	0.023870965128009906	-0.19648293860329386	0.01847036618764023	-0.4223524270081963	-0.2374475920579345
YFL044C	0.23043953989498567	-0.09777382606582743	-0.1585604131614042	-0.4931179709349395	-0.26226658795699703
YFL046W	0.04959699295602901	0.1504678256195601	-0.1228346791666114	-0.425474758186283	-0.32548437580034095
YFL047W	0.02059218626907859	0.013257910449192643	0.1032671445262386	-0.298665129117409	-0.06348411067390293
YFL048C	-0.12039749775814565	-0.0783475556288413	-0.021583642792838566	-0.5940245653579925	-0.29644832110702024
YFL049W	0.29596011273927925	-0.0778467124978791	0.16065790317245807	-0.024395261939398723	0.325438666869984
YFL050C	0.21069359768805415	0.5057484694408451	0.4872378653546384	-0.050850014654755006	0.36991908124696604
YFL051C	0.4611703197206186	0.5011785485353504	0.4745722238665125	-0.028585961064364226	0.298139608187048
YFL052W	-0.6827993001159158	-1.020015893725917	-1.010527876666364	-1.1373329817807267	-0.8292139459488391
YFL053W	-0.42333735913355897	0.5778508604450707	-0.34962084573972435	0.18794475014526532	0.46567020024308947
YFL054C	0.06741407028809956	-0.18177424998532468	0.5249605199468792	0.24479888733806168	0.39452551491610877
YFL055W	-0.1029384750877935	-0.5812830679917946	-0.725371294706389	-0.6931630315264451	-0.6530111481324179
YFL063W	0.47934905799862726	2.653917492911486	2.4912484865066618	1.878080105698831	1.699885575117524
YFR001W	0.11299494478598854	-0.502512299807613	-0.04978831899229979	-0.3020337316011246	-0.3047445450648579
YFR006W	0.229744964510749	0.047572946029102	0.11885653229592402	0.45140049129903	0.17489535138066697
YFR007W	-0.16627119481052957	-0.4835017176963037	-0.25439786621523097	-0.3370081421847561	-0.2727528469754176
YFR008W	-0.027802068787091568	-0.1546190230784191	-0.7879200575214923	-1.0062390765609686	-1.1559035730824898
YFR009W	0.1656254251404007	0.029543614434568925	-0.03143676513320614	0.2644882033031516	-0.02495213281841711
YFR010W	0.3814741125627649	1.34270177511393	-0.2811359357444214	1.189663657454833	-0.1075037752952285
YFR011C	-0.13567403162032385	0.028890971963499965	0.11719926532083762	0.23495393402621986	0.019518743435176115
YFR012W	0.4907049642638589	0.3724373768948489	0.3377332262409466	-0.027084994824341947	0.4359034167862979
YFR013W	0.18991366162174525	0.0166559335511255	0.1265635806196609	0.5425005314543175	0.33756431704071793
YFR014C	0.4461227310586762	0.5403008719959488	0.4560824384324113	-0.02318806858794246	0.5732227819102004
YFR015C	-0.4520158019381607	-0.16922174369618978	-0.3044296154929926	-0.5572275112669408	0.011069428125031082
YFR016C	1.3561160641586314	0.7535148360214082	-0.3382156976314035	-0.15625567937561832	1.1323754611347834
YFR017C	-0.20673406046327264	-0.1732489773045536	-0.553604313676115	-0.5844829627993358	-0.3219670227234688
YFR018C	-0.1926178371935556	-0.0953031154371446	-0.5958480917775724	-0.34672698779313005	-0.45179116540954106
YFR019W	0.19500239146810625	-1.3932524300115794	-1.6724418385876922	-0.3074332699412086	-0.9788258749234591
YFR020W	-0.07148344371001202	-0.07989035250915406	-0.15189239483725486	-0.45374863176082664	-0.11781707206557933
YFR021W	0.06528579833516969	-0.07745690481625807	-0.06399102787939069	-0.26595019736462666	-0.18078751866761447
YFR022W	0.3324026009385659	0.4187164018154613	0.11425767740462395	0.037602306745445985	0.21746723110007443
YFR023W	-0.09378021006473763	0.7852154093540397	-0.16975060294286912	0.09053848252173206	-0.19538162986947485
YFR024C-A	-0.5990844319503378	-0.8090864259880618	-0.6601932244000349	-0.5888560905207423	-0.76455073383351
YFR025C	-0.2304047069045579	0.22249439912147426	0.3340979215853364	0.053805006794120716	-0.043818849231108736
YFR026C	0.19484772025309183	0.46515655618490764	0.3420484979605562	0.10532574605651823	0.1791705190571846
YFR030W	-0.12995514085867133	0.5373882636364241	0.6617035784260409	0.2017160266916416	0.05660801091074282
YFR031C-A	0.26195647269955585	0.6489620772145509	1.1693248538798302	-0.5444130401706011	0.03139788738564486
YFR032C	0.28884975351519115	0.6864475989744693	1.1249941035158963	0.2967607397474789	1.033256765641269
YFR032C-A	-0.08621333938776693	1.5553450889502236	1.8861464665328267	-0.1407992310791264	0.8431459227628623
YFR033C	-0.21115405791720615	-0.29881596094995844	0.06323882460176809	0.639120427909071	0.6165475186620829
YFR034C	-0.1534657147972177	0.9320254454406671	1.1779598305165904	0.2546614495639446	0.4498751803698723
YFR035C	-0.12038446248601187	0.1139454927279278	0.8524692110922596	0.02056681576639913	0.9012331280831484
YFR036W	-0.5543818202315031	0.2847134990067577	0.7368039061476566	0.469848642422314	0.660126270470082
YFR038W	0.15639997521333085	1.5162459375693667	1.47846161997227	0.8378325420059377	0.7378018365702322
YFR039C	0.10087959868859328	-0.5061018585572341	-0.2302597881843414	-0.24259851036198546	0.05369237433329808
YFR040W	-0.8407381134424625	-0.7756689579808457	-0.32981499563402394	-0.3575391163496413	-0.09353726989834135
YFR041C	0.4766350680348901	0.9027417235965991	0.563297953500224	0.3485993831044083	1.1171451960222134
YFR043C	0.3338580933418088	0.9072766813877405	1.4563018496524176	0.19907127554223192	0.9018507022756149
YFR044C	-0.09264115363247692	0.27938090751988887	0.41772005856531214	-0.07081457954830478	0.10081546042798778
YFR045W	0.0049782667759593205	0.4352577960932653	0.04611162038238366	0.44708377578723313	0.3683949997603638
YFR046C	0.7373809204936425	-0.5570212281809426	0.4277416487142265	0.4890245092533274	0.04244013751745605
YFR047C	-0.12794510602780623	-0.073352751919372	-0.20564100764261536	0.3200456221049536	-0.012224834260572595
YFR048W	0.4793224451760792	-0.7600196519405982	-1.1264327718192118	-0.6090586701263341	-1.3613673188912137
YFR049W	0.18399265371243734	-0.3294379886415674	-0.024358495828852158	0.519974413206331	0.039398849758879396
YFR053C	-0.05065330669844602	-0.6446645032846727	-0.5791629427012995	0.22888475314834086	-0.021830260251526328
YFR054C	-0.2696914008892975	-0.3770190686236966	-0.011088329955154037	0.31857902542874494	0.10635759689846241
YFR055W	-0.016609991603051585	0.16076041362230417	0.3949547535208319	0.1842320433121339	0.10526786524892157
YFR056C	-0.3295485795647779	-0.08109120074878973	0.2853164475964163	0.057660348373491314	0.11758114465911197
YFR057W	-0.18709609660210486	0.3186927986169931	0.6190993295158876	0.022191420504057622	0.20437534038982724
YGL002W	1.159251801475062	0.20450740736290693	0.11064185787575953	0.7277568047059318	0.7403129723917236
YGL003C	0.2785475919604697	-1.6796939765394565	-1.529126591092267	-1.072544500560033	-1.2247646660271407
YGL004C	0.2699028346772101	-0.8550188154841019	-0.72898337520066	-0.2333307497772321	-0.188933416296127
YGL005C	-0.2900672112604156	1.4638818356102403	1.358099988469959	0.9524136861051359	1.5826663265710827
YGL006W	0.387671784835712	-1.5486515572378887	2.1253196188168486	0.6481169105628786	1.2174199535735153
YGL007W	-0.3991968387625918	-0.954434144948271	-0.6263882266948	-0.9190099454573583	-1.126342988845523
YGL010W	0.09802370707503756	-0.987809846742272	-0.6542168341786851	-0.2666369712762717	-0.6920231523766014
YGL012W	1.8402727714731724	-1.074995624664253	-1.9434252628645072	-2.7014624268726304	-2.8906798291936795
YGL013C	0.3924860230485956	-0.18211200778867903	-0.41928540195009967	0.3403974370239135	-0.5656395652124636
YGL014W	0.6199712938619901	-0.1306689770271424	-0.22717862597616778	0.288715039455251	-0.07179613560698055
YGL015C	1.5878831186510576	-0.5794875572909237	-1.32991962218619	0.2525869632212638	-0.06604474271423884
YGL016W	1.8617473459602505	-0.638878936649388	-0.9594373904076473	0.38206665352605035	0.03435448159550862
YGL017W	0.8257808114725699	-0.7928546773365741	-1.0428745673169062	0.0005119559825894114	-0.2530530705006395
YGL019W	0.05955820584942669	-0.9685083287701589	-0.30805260581138466	0.3230831325271527	0.09654309729972374
YGL020C	4.559043053202158	-1.1558622909183054	-0.4103347886857176	-0.48213562569350255	0.31503514118546466
YGL021W	-0.5751714738464688	0.5033205005651857	0.3042362533782803	0.1924404685663345	0.1909854990182816
YGL023C	0.09511008103665539	0.17854186131886143	0.3743419276620338	-0.2451643430972051	0.36226194244595183
YGL024W	-0.044379559371159595	-0.6425676941593463	-1.5466175268955387	-2.353912558748603	-2.753889458102806
YGL025C	0.023157629282085177	-0.923823523748157	-2.076567273832702	-2.31807209320378	-2.8138311039569546
YGL026C	0.2309839418846158	-0.6419252396111121	-0.7506900394499944	-0.025703796903291037	-0.26915823274383766
YGL027C	1.7239703921908904	-0.026108534081953533	0.4317163262664445	-0.3105873540933968	1.3256100354945624
YGL028C	0.4853694180926648	-0.7827534080216814	-0.9890175986347666	-0.30214488873340345	-0.40413095809253485
YGL029W	0.9950974516172605	0.887284380050576	1.9803536893637308	0.7514820589999996	1.1180903283689374
YGL031C	-0.08831274413833708	-0.3306571572719545	0.838561949382209	-1.1736980350222368	-0.4115109401519767
YGL032C	0.4781159282579732	-0.725847500832182	-0.7856025619202421	-0.19330660159096635	-0.1710182899511271
YGL033W	0.19860102976013455	0.9435485796904302	-0.35598522428025287	1.209890814700981	0.5471806509005724
YGL034C	0.44646527243346235	0.6866385550269313	0.001904903244588658	0.14879958776602978	0.06544561802229454
YGL035C	-0.24736104309996682	0.872722442673106	1.5261843368939205	0.7474731848336212	1.045217090412235
YGL036W	-0.27922189291543953	0.33661717907803007	2.5040078805966446	1.665192775855048	2.6572678064800437
YGL037C	0.31116020986049436	-0.558902393705582	-0.14175500994976828	-0.08773157965972557	-0.10659721735169245
YGL038C	1.5200821010923513	-2.540834087385381	-2.53380839804269	-2.491129350748874	-2.385743234415719
YGL039W	-0.31406399052746825	0.07801925736146491	0.291333008870887	0.14311361977975767	0.14833110382915535
YGL041C	0.12384262212906175	-0.26627942770942026	-0.08822512875027795	-0.0409034153566759	-0.23381783523184407
YGL042C	0.5703242445195883	-0.9841939575245909	-0.8747045072831658	-0.307018218595822	-0.764161956521137
YGL043W	1.6617636437002978	-0.4636413406013257	0.0014822300676940237	-0.26381282670072026	-0.5482985944148786
YGL045W	1.0461095661629893	-1.6048769709278203	-1.4048602920488358	-1.507531937187631	-0.9577842719191718
YGL049C	-0.3654202548400254	0.2068533069528198	0.33471342727408876	0.08707953611833838	0.01700265730809348
YGL050W	0.057606018913204514	0.5187670248269456	0.8860215459763876	0.7826086611758191	0.7449892510290356
YGL051W	-0.14805228695223446	1.4827809473762645	1.3281303744525483	0.8533739005287471	1.0671130507022675
YGL053W	-0.07426967036642111	2.0871047479694975	1.4867837455852173	2.0693718635557787	1.5048390856850746
YGL054C	5.586780256512139	-1.3844058341024486	-0.48535252221023195	-0.9648153488012157	1.9811364585172806
YGL056C	-0.2173200607068527	-0.24071849562660413	-0.1465066645601644	-0.36733646547374865	-0.42363952828433593
YGL057C	-0.5771852950482875	0.44312653428055104	0.5165790163524928	0.21550082765026263	0.05783965391405959
YGL058W	0.10494106677012839	0.46539311253325555	-0.014261383251276875	-0.24563378208732298	-0.8712767675563828
YGL059W	1.0035228837620767	0.7017571306602763	1.5647973946932405	0.8106962679287415	0.9132368672797863
YGL060W	0.7854861666531173	1.8737898067273067	1.0646520825023589	0.40703712086514915	0.5262130675346031
YGL062W	0.8299734221565053	2.0655108992478852	1.5438176404695656	1.0766121231664467	1.2277230842879676
YGL063W	0.5941121276686568	1.3995896919037916	1.3506426339678068	0.944092873197662	1.2056762299346235
YGL064C	-0.11014271877239688	-0.6368704416303385	-0.07218224378043178	-0.023442742902410323	-0.8564679668925578
YGL066W	-0.6940773980786187	-1.2010122201319557	-0.0016118771419533925	-1.472125804581984	-1.5325798723572335
YGL067W	-0.1546439257436681	0.2658639784188602	0.48026333664666543	0.7717954575412315	0.7731472670851122
YGL070C	0.888429721254175	-0.43666695916488557	-1.6546730951402089	-2.2482836777832556	-2.1246931255358423
YGL071W	0.25755620713130933	-1.1710326286181272	0.3800207860725234	-0.17123378535429262	0.19040324842749481
YGL072C	0.20721789653559405	1.2359290657125424	-1.1096873705577568	-0.4907485063982751	-0.8164425824315961
YGL076C	0.1257458627193215	0.8567642336342888	0.5574143799617046	-0.429578095382625	0.46249241968228716
YGL077C	0.08128145890376601	1.2482115498508473	0.9070147206608717	0.9003334271724546	0.8607992387850282
YGL078C	-0.24170434839657348	1.2826420183080804	1.2903111414145767	-0.4831737938311257	0.29009001562774306
YGL079W	-0.40744028586917336	0.10231635704786136	0.46253586147954157	0.32940510642064696	0.29628792493754674
YGL080W	0.19879749591239232	2.5311488063585994	2.0108696288810597	0.9768567580358054	1.2669263138025622
YGL081W	-0.14705753697545437	2.276000464951224	2.308128578938909	1.876743043620265	1.6923076164062127
YGL082W	-0.07304289026202264	2.0590555934537766	2.5729323074241353	1.4939435787130195	1.2753930495172434
YGL083W	0.23427480773720044	2.739080737401838	3.106641389410633	1.6083143422619208	1.9818715970830445
YGL084C	3.141743889626133	-2.6638156379147344	-2.111772399115642	-2.4908903864622527	-2.196300721961381
YGL085W	0.4190210508080687	-0.241073525579308	1.0029483569514106	0.6853656576324617	0.3863141565278321
YGL086W	0.19714928648812138	1.4188411670258798	1.6090501925048928	0.22198928211106211	1.4276737190637536
YGL087C	0.3392956136085949	1.0841768369325835	1.131354821024129	0.6422726831975722	0.6583663879974431
YGL088W	0.8269573858462471	-0.30500843170182207	1.8055411965727748	1.4292861899877383	2.4693873125435686
YGL089C	0.12436971455493323	1.311458428442575	1.3032599914223235	1.13347495663631	0.8908044923448241
YGL090W	-0.5895935809516448	0.04412763535152661	0.16484842894840468	0.0903448540627344	0.04857284671935358
YGL094C	-0.13861206719481778	0.9736122207793222	0.47110559777566396	1.5980406104762184	0.7789181921004035
YGL095C	1.7958017217004099	-2.4283467166157386	-2.3820803028753468	-2.4273326428210305	-2.517726474833491
YGL096W	0.33964137857771215	1.4543056567040555	1.3462149841290385	0.9584503482776936	0.9554362417362748
YGL101W	0.11657460845719328	0.714746415968804	0.903753117424079	0.9207875107637705	0.7874839736771314
YGL104C	0.2772755003966002	0.8064631474928343	1.2647858807857342	1.4696088090371142	1.036458140626055
YGL105W	0.6300501875837666	-0.9045565157658406	-0.7896484473601738	-1.348643972648056	-0.3167230807471712
YGL107C	-0.15467770424682947	0.7584261208622988	1.7513315681538326	1.359290475368766	1.2440052041125813
YGL108C	-0.3802014231517684	0.21889464168793116	1.1672451500855487	0.6035658273727338	0.5174231969620606
YGL109W	0.10830047838343536	0.7660764677063229	1.3072277025867498	1.8820275731837406	0.9976401050745178
YGL110C	-1.2540183945532979	-1.065268635804934	-0.8731064727515857	-0.6150481241634164	-0.9656499596378482
YGL114W	-0.21429576666990177	0.47440681526537154	0.5769123376701748	0.6221967430143733	0.21050398006997528
YGL115W	0.420907578834653	-1.0315194944351769	0.3020360587370427	-0.12375519805330656	-0.28459445395514354
YGL117W	0.0489110659067093	1.252194929004582	1.4318105531546979	0.41585919427338175	1.023466661776368
YGL118C	0.48766354077708624	1.7563006784034652	1.597655468132129	0.6299210944347436	1.3510199510006022
YGL121C	-0.38185406377251147	0.38607856029015986	0.8140023776606058	0.12702673121715216	0.6370330528285417
YGL124C	0.35630497261485183	-0.698833285037721	-1.3980731283693395	-1.4205854287664115	-1.0783589699896297
YGL125W	0.41137628883229016	1.641490012197035	0.5834709553577742	-0.18607083287471893	1.0697110048993195
YGL126W	-0.43925680206178186	0.6460585613552018	0.8465326473399956	1.2037507001927554	1.6576348550857813
YGL127C	0.2854240084765255	2.341723823842701	1.4363569816919155	-2.46379489951182	-2.680126836047667
YGL129C	-0.15729933982110345	-0.8366254737065427	-1.0099827373618298	-1.6396474144004023	-2.057228981961918
YGL131C	-0.05951791100484128	-0.012860991696170406	0.14636033571675067	0.4279771768225351	0.17283886388242264
YGL132W	-0.811190245011633	-0.9192797249488059	-0.8309644665314194	-0.41226690132019383	-0.8030540112212919
YGL133W	-0.12271531369011661	-0.31435049448950947	0.2887147000141647	-0.13395066492328875	-0.3999041020770977
