orf	hap a | calcium uptake (calcium-45) | FK506 [1 ug/ml] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | tunicamycin [5 ug/ml] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | FK506 [1 ug/ml], tunicamycin [5 ug/ml] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | alpha factor pheromone [40 uM] | YPD | Martin DC~Cunningham KW, 2011	hap a | calcium uptake (calcium-45) | FK506 [1 ug/ml], alpha factor pheromone [40 uM] | YPD | Martin DC~Cunningham KW, 2011
YDL114W	1.0444310565554635	5.187740040665712	35.08509676933504	10.69410347164696	26.250621281723017
YDL115C	0.9525813933510867	5.184348423674942	30.114337256249467	8.383300403745384	22.043467056094837
YDL116W	1.172283412789742	3.8246753246753253	14.241081703107021	5.599046523097156	11.053016603649516
YDL117W	1.1906833423962297	4.007008639961332	20.834148994018488	6.76152498338469	17.28493746601414
YDL118W	0.9842124408875954	3.7924336122226263	19.43041105856675	3.9369952710076395	9.703746817024372
YDL119C	1.4927927927927926	8.272715572715573	49.53706563706563	15.484942084942086	43.35057915057915
YDL121C	0.8514125928068654	6.313566676308938	40.66676308938386	10.44556937614502	30.841191784784495
YDL122W	1.510161443494777	6.52326685660019	30.515479582146252	11.831718898385565	26.951092117758787
YDL123W	1.1531975705609145	3.993712040014291	29.77513397642015	8.615076813147553	23.358913897820653
YDL124W	1.2722792950805981	4.827612127286394	34.1960243882068	10.89643364236198	26.734068320387536
YDL125C	1.1712741312741313	4.75011583011583	30.83683397683398	11.15119691119691	26.236602316602315
YDL127W	1.1498784980794858	4.773536097828643	30.853570588696403	7.927490789370541	16.03652896449008
YDL128W	1.4502250225022502	5.3590459045904595	27.620882088208823	10.702430243024303	24.72016201620162
YDL129W	1.5062952314860714	6.254981659561813	43.558639833449	12.866660057499754	35.25835233468822
YDL130W	1.698061780738946	7.302342014940439	56.68645265495659	11.54542701393095	39.85463355542095
YDL130W-A	1.1189565217391304	7.838608695652173	56.997565217391305	13.102840579710143	48.47443478260869
YDL131W	1.3164824603555982	6.814223930802499	40.40211436809226	12.362998558385392	34.2381547333013
YDL133C-A	0.9918139163422183	5.92063492063492	42.47254667065987	11.452331037236696	34.65358889887192
YDL133W	1.1725407268170427	5.1581296992481205	27.35996240601504	6.582863408521303	24.326362781954888
YDL134C	1.0045033562749595	3.4524598521539636	28.419321947489166	10.86014104851729	31.124564533945108
YDL135C	1.3313643292682926	6.492949695121951	37.481707317073166	10.336604420731707	27.992378048780488
YDL136W	1.5719496976096763	7.050302390323509	58.49640011519631	9.87510799654411	37.70644139387539
YDL137W	1.0234005014393166	4.959049122481196	35.14876033057851	12.604234376450924	31.843810938805834
YDL138W	1.1316208868472861	5.506327927252273	39.378831911502765	12.795162651167152	30.592012749601576
YDL142C	0.6429874244024191	2.629643851396755	15.886339637131611	6.2457521359316495	14.790006719784966
YDL144C	1.3236644024233524	5.84964200477327	37.177437121351204	11.313383513860842	32.62373783734166
YDL146W	1.9528470977526544	3.2122569971046464	20.719633255204744	10.105266786157452	22.296911622776783
YDL149W	1.3048002685464921	5.394343739509903	32.04775092312857	9.55840886203424	28.043554884189323
YDL151C	1.2707187145227492	4.680901231333508	27.897039559863767	9.016767094576894	26.987948650772857
YDL154W	1.0003487723214286	3.862932477678571	26.84423828125	7.718889508928571	23.260811941964285
YDL155W	1.2232607666824422	7.700307619498345	55.54744439185992	14.207524846190251	44.78454803596782
YDL156W	1.2259533898305086	6.262500000000001	45.49777542372882	11.151377118644067	35.842161016949156
YDL157C	0.9069352963967455	4.549399457574584	30.653157690817512	8.27927160015498	24.775125920185975
YDL159W	1.3926785545806206	5.609963204075855	31.937352580432115	1.3920181149165016	1.2954052269081988
YDL160C	1.8803237618038158	4.300154172287531	25.583638465985736	7.048660628252072	29.061379841973405
YDL161W	0.7880015944724953	4.237244220037204	29.88293914429976	7.723491894764815	25.872707945787937
YDL162C	0.9177807918362074	4.302977459148744	27.157915132726217	7.304915068139249	22.802815991732867
YDL167C	0.6658254877220228	2.193438804231777	17.236144812190627	7.101620887120256	15.737066873726098
YDL168W	1.0137270952710786	3.747434040677539	26.103205087840816	7.3295762231597505	22.189156854102386
YDL169C	1.3316928219890427	6.043550933234284	38.72764416380352	11.07001578605256	33.122852632556416
YDL170W	1.1451902906802518	4.475352112676056	31.183173509139948	8.938867246029368	26.47632604135451
YDL171C	0.48763885408836544	2.9642111417355714	16.81174308861605	4.648834878476572	14.433433558840726
YDL172C	1.1412103746397695	5.971050563269584	47.855252816347914	13.86664920094315	38.43332460047158
YDL173W	1.0549379524301965	6.56282316442606	42.7887797311272	13.282187176835574	39.049508790072395
YDL174C	0.9444926279271465	5.524718126626192	36.01300954032958	9.17849089332177	28.71561144839549
YDL175C	1.115913738613125	5.806097787692879	39.24874511991076	9.136363636363637	27.390593047034763
YDL176W	2.05051575526353	5.425180161085206	31.945669068814468	11.706937968065565	27.062173237247425
YDL177C	1.4633937316356513	7.540768854064643	50.61092066601371	12.57970127326151	40.62793829578844
YDL178W	0.6408424420154626	3.2440949080245267	23.222020794454814	6.050919754732071	18.59226872833911
YDL179W	1.0186295674422323	5.338450467738067	35.0785959862477	8.72287518989366	27.718237786839374
YDL180W	1.1247689463955637	6.581792975970425	53.28650646950092	11.994685767097966	43.79309149722735
YDL181W	1.1829918907383696	3.729940247545881	20.1973965002134	2.345710627400768	4.856914212548015
YDL182W	1.0996705107084022	6.076297364085668	41.74526359143328	11.607701812191104	38.171437397034595
YDL183C	1.1277132207849154	7.023569392677045	47.00734488050866	10.752356939267703	37.494299495724626
YDL184C	1.2381703470031546	6.787066246056783	47.428008111762054	12.571428571428573	40.32514646237044
YDL185W	4.336326090860118	5.042916142934099	19.6893517687197	3.938409050098761	13.956365595259474
YDL186W	1.1154268962990106	7.126297789177965	43.33650909979235	12.673262489312325	35.205203371198245
YDL187C	1.320202996616723	7.071169647172547	44.012808119864665	14.757612373127115	34.659376510391496
YDL188C	1.114755998609018	6.598585835168656	40.88918511649473	14.300683899385648	34.46122638228817
YDL189W	1.046516457273388	7.6673242653930025	44.75267365797944	13.689232686117746	33.30972900010383
YDL190C	1.2654528030666028	6.430522280785817	44.43723047436512	13.65093435553426	37.44022520364159
YDL191W	1.4164276609305289	4.563017845761632	27.096558317399616	10.731676226896111	33.8591459528362
YDL192W	2.5603914625749975	3.1158650536048	14.464591324874595	6.787498770532114	13.300088521687814
YDL194W	1.458007363092499	6.482857800276117	41.208122411412795	9.765646571560056	28.324896456511738
YDL197C	1.3267125606590677	6.7623293082044915	45.27592822480533	14.726667419027198	44.449497799345444
YDL198C	1.531085012390906	6.401034371296197	37.3836871026829	12.602090291994397	39.122831591423335
YDL199C	1.5024749163879598	8.45123745819398	55.69190635451505	16.560936454849497	51.10207357859531
YDL200C	1.2328389830508475	6.7716101694915265	46.23877118644068	12.37584745762712	44.57648305084746
YDL201W	1.0621425109064468	5.16703829374697	35.51429956374212	9.895588948133785	34.018322830828886
YDL202W	1.4217423678332093	8.262844378257633	41.23574087862993	15.36842889054356	47.33715562174237
YDL203C	1.2191338582677165	7.9870866141732275	17.91251968503937	9.808897637795276	31.531889763779525
YDL204W	1.1705236409837554	5.440421090843088	32.685452400399306	10.75469643343316	34.64651964788093
YDL206W	1.241928114529394	4.4426591532135244	28.456670727992694	9.426819981724034	30.701035638135853
YDL210W	1.2024995471834812	5.338435066111211	33.74171345770693	12.503260278934976	36.58331823944937
YDL211C	1.294878120990822	5.882265864008684	37.324879107865385	13.706306128491068	38.65538340076976
YDL213C	1.4803878360511238	6.5877038342882335	58.36249449096518	14.666593212869106	48.77313794623182
YDL214C	1.6115212527964207	7.007494407158837	42.2758389261745	14.545413870246085	45.827293064876955
YDL215C	1.26056338028169	5.276324614352783	34.15367203219316	10.35856807511737	32.65501341381623
YDL216C	1.023251605898851	5.898941463855968	38.8018637473989	12.877137428752375	34.06387406134081
YDL218W	1.0823829033329642	5.73402723950836	42.45565275163327	12.083600930129553	39.355220905769016
YDL219W	1.4925117183034184	7.347204755916313	40.40905453298273	13.012918714987997	42.01611981250714
YDL222C	1.1244656043528956	5.614846482705015	33.51039642440731	10.6974349008939	34.49232413525068
YDL223C	0.9558906691800189	5.369651272384543	33.2813383600377	10.554476908576815	35.99849198868992
YDL224C	1.001358234295416	5.0799660441426155	37.79626485568761	8.666213921901528	29.251952461799657
YDL225W	1.2198008936270284	4.107783961746493	31.62577408481618	7.279924747197617	24.624911813122207
YDL226C	1.4944064869734963	2.7210000750807115	12.719948945116	4.885464374202267	13.471619490952774
YDL227C	1.0761523046092185	4.616590323504151	28.34039507586602	7.9547666762095615	26.703192098482678
YDL229W	1.5504642469552634	8.05583021825636	50.75726516339081	15.149282527432774	45.71180513686241
YDL230W	1.2853349070522277	6.3689387233205474	35.09107898101702	13.447526310612767	38.33972656634209
YDL231C	1.5179326168337157	7.836976210602584	48.36577708006279	15.361550537374715	51.89783842531095
YDL232W	3.820826857320485	3.5230960522225674	27.430276655268884	6.788933789244638	31.808206403481503
YDL233W	0.5114476162874945	3.7299666714968844	27.207723518330678	7.609984060281118	26.491450514418197
YDL234C	0.5190474078673112	2.6503614350969	15.748858042485251	5.1902079914852095	16.763891968601712
YDL236W	1.2066106687029563	5.9161121413766775	35.083124250027275	11.973382786080508	38.69510199629105
YDL237W	0.9815746822485714	4.917086070118571	30.51249680116011	9.644118399727033	31.767636270579207
YDL238C	0.9525200267022698	4.800150200267024	31.67423230974633	10.360564085447264	32.14002002670227
YDL239C	0.9387316923548807	4.40602714515758	27.0101219231654	9.134652250594279	28.96388313779618
YDL240W	1.3192576196151882	4.377319938702537	42.07636642261195	5.446960667461263	32.356887451047164
YDL241W	1.1266441187523488	5.347519729425028	35.88359639233371	11.756200676437428	36.91055993987223
YDL242W	1.3345070422535212	5.784607645875251	40.14919517102616	12.251006036217303	40.062877263581484
YDL243C	1.369718309859155	5.75973487986744	39.51439519469759	13.346416735708367	41.3589478044739
YDR001C	1.605927552140505	5.944456641053787	39.385510428100986	12.462019758507134	42.87936333699231
YDR003W	0.9319812239837039	7.451510052254008	42.79045257284563	12.295367992206183	47.230449030201044
YDR004W	1.023307933662035	4.96683101748095	23.469475571492605	8.218556701030929	24.070372030479607
YDR005C	1.178245541269183	4.965470759021153	31.798527581916215	10.923060970551639	34.69711737868104
YDR006C	1.0968044311887515	5.234086067319983	29.987984661269707	9.247805709416276	31.570004260758417
YDR007W	1.1834703196347032	4.2636529680365305	23.673059360730594	8.214155251141554	26.37068493150685
YDR008C	0.9307521139296842	4.0631063640409435	24.415398308856254	9.148197596795729	29.058388963061862
YDR009W	0.8775891829689297	4.629746835443037	25.981012658227847	9.697640966628308	28.98065304948216
YDR010C	1.0030186832014358	5.2228114546789595	30.25511952353757	10.446928285877458	32.89867014767072
YDR011W	1.185147787773086	5.083440425922526	38.39517165412154	12.131081329172023	40.402331558656144
YDR014W	1.172526791249668	5.6498095828536	33.2607386413958	10.742095474271544	34.262332831458686
YDR015C	1.0789047172225539	5.486564872472917	34.36756802866161	10.642753561375075	36.13784867354773
YDR017C	1.8420259270425083	4.60184906039594	17.718420259270424	10.948648377047533	35.28901617927847
YDR018C	1.302800401651233	7.108445832868459	45.30313511101194	14.386477741827514	46.75365391052103
YDR019C	1.1391819917596222	6.818209225203497	44.07094764345292	11.854286001406894	45.07325896894785
YDR020C	0.9589517862626676	6.1540587572934795	35.62022724946259	13.182925580919234	33.38182004299314
YDR022C	0.8219348659003831	5.894731800766283	35.16446360153257	11.472509578544061	38.116187739463605
YDR024W	0.9209277807063785	3.053919722870698	24.426688756683482	8.497401912794638	29.236087054748097
YDR025W	1.1214881661842329	3.757364209092457	26.451728247914183	9.334411714626254	29.551336625234118
YDR026C	1.0709014232999472	5.345545598313126	34.36548936917941	12.261729045861887	33.92567211386399
YDR027C	2.143446638528791	1.2714614109134759	5.204458094663853	3.2511870666264695	5.814497286704854
YDR028C	1.0189316290847703	2.202098155070541	15.06740624623176	11.3797178343181	43.82587724587001
YDR029W	0.8541738234283751	5.504551700446582	37.49527653727241	11.237203710065268	35.14136035726554
YDR030C	1.0740660530590147	6.635300487276665	42.724742826204654	13.73795343800758	45.01050351922036
YDR031W	1.2550813008130082	8.061864837398375	47.3583587398374	14.73996443089431	50.20236280487805
YDR032C	1.1748357064622124	8.42921686746988	57.31024096385542	18.426341730558597	60.69564622124862
YDR033W	0.9446835987946621	5.890443392165303	46.084481274214376	15.579100301334481	38.023999139044335
YDR034C	0.8970454774629424	5.09700514268428	35.609660179489765	9.96763134012302	33.35978622567309
YDR035W	1.177550786181568	5.88132675312751	46.38448295650178	11.988867209916217	37.466085160105585
YDR036C	1.323379783233798	5.4504534395045345	44.29661579296616	12.044459190444591	37.85346162353461
YDR042C	1.1378558977338755	5.307524694944799	40.31348053457292	14.51321905868681	38.27803602556653
YDR043C	0.9270551508844954	5.980437044745058	41.85681581685744	10.797814776274715	35.9270551508845
YDR046C	1.020606322149099	6.056964073794369	47.44783687560686	11.415902470600928	39.02567698780883
YDR048C	1.2787529712927408	6.035472664106783	38.09718412872554	11.873560065825561	33.015450722252695
YDR049W	1.1489583333333333	8.0853125	36.22291666666667	17.09791666666667	37.29979166666667
YDR050C	1.1210767894802132	7.049001364594963	48.55911177273291	12.24910060786503	39.70921721870735
YDR051C	0.9778751603249253	5.478088926891834	44.86778537836682	11.232898674647284	33.76378794356563
YDR055W	1.133262386188956	8.363604114934374	51.76977651649521	13.894288754877618	33.85562256119191
YDR056C	1.2046959662853702	9.119807344972907	52.54990969295605	14.648163756773029	37.56953642384106
YDR057W	1.0879351740696277	7.390456182472989	43.528911564625844	14.111344537815127	36.376650660264104
YDR058C	1.178168130489335	6.2109697078329456	40.25578060584335	11.127352572145547	35.50277827567665
YDR059C	1.055416666666667	5.595625000000001	48.20822916666667	13.980416666666668	31.269166666666667
YDR061W	0.9605662285136501	7.043983822042467	45.80323559150657	12.516076845298281	28.42881698685541
YDR063W	0.8992628992628993	8.253071253071253	46.28204340704341	11.745700245700245	29.917280917280916
YDR065W	0.9237391128215515	7.064816690297751	24.537674701235566	4.0260279521976905	5.863277293903179
YDR066C	1.1001674691228804	7.489742516223571	48.53244714255809	13.234561440234456	35.354615867699394
YDR067C	1.1039123630672927	5.50151278038602	51.51017214397496	9.386645800730307	25.446635367762127
YDR068W	1.1257251631617113	4.0009064539521395	26.082306018854243	11.84608411892676	33.63007614213198
YDR069C	3.176671048147607	3.3856676890122195	7.139331093909741	5.404654106421304	15.501436152086072
YDR070C	1.195483061480552	7.159598494353826	44.9	15.145545796737766	42.575784190715176
YDR071C	1.250485436893204	6.7070245573957745	54.99040548258139	14.666704740148488	41.34368932038835
YDR072C	1.1006751389992055	6.15210484511517	40.20959094519459	14.596604447974583	41.92235901509134
YDR073W	1.1245465538089479	6.996042651423546	50.026822029240414	15.638562163350556	34.241837968561065
YDR074W	1.2075763432547353	5.184898853240561	39.71047545419405	18.618219301636387	50.94626981059142
YDR075W	1.3997136379906934	7.2917312969812675	48.6062522372032	20.34077079107505	45.63107027800979
YDR076W	1.0450278005651263	4.626743232157506	27.97666575517273	10.279008294594842	23.982043569410266
YDR077W	1.3044337137840212	6.487379280070237	43.94776119402985	14.116549604916592	32.96685689201053
YDR078C	1.0184017500965126	5.525543688071033	34.65898854716252	20.600308840561063	38.225196242439836
YDR079W	1.2396386822529224	5.549946865037194	31.55074388947928	16.82133368756642	35.61171625929862
YDR080W	1.678930366116296	2.94891122278057	12.244137353433837	3.202799712849964	12.634242641780329
YDR083W	1.1935303959843837	3.183956125673917	37.08877114705336	11.632366610894216	44.07166759620747
YDR084C	1.3239333263444806	5.305902086172555	34.83593668099381	11.808260823985743	33.88185344375721
YDR085C	1.051146384479718	5.837185556483803	33.17887310869767	8.712150747238468	24.89241622574956
YDR089W	1.3352646239554318	6.21091922005571	38.55610027855154	12.079554317548746	34.10217270194986
YDR090C	1.3254623044096727	5.9342816500711235	34.66353722143196	11.785111427216691	32.46884779516358
YDR092W	1.3204789741655667	6.205449745427117	33.90071657552329	12.627663586649065	33.69781255892891
YDR093W	1.249620893007582	4.607413647851727	42.16411120471778	12.968576242628476	44.89654591406908
YDR094W	0.9624649859943977	5.162785114045618	37.84929971988796	13.171108443377351	31.703881552621045
YDR095C	1.2875991721283202	5.3895308727147295	40.02466367713004	14.415056916177992	43.190755432907906
YDR096W	1.2598669218849696	5.345638501503966	35.529851426488015	11.40488560751071	28.54598486920062
YDR097C	1.1455702495774087	5.569155811872328	40.4077756786318	16.847867157203936	38.20990354976633
YDR098C	1.1562874251497006	5.729580838323354	44.20646706586826	13.051497005988024	42.908742514970065
YDR099W	0.7697173354417869	4.559893259537458	40.6677208934572	10.411247282071555	32.880608815971534
YDR100W	1.2945397815912636	5.523140925637025	39.167654706188245	11.354030161206449	32.701300052002075
YDR101C	1.678148736972266	3.6984631690514043	46.55458399576046	9.553877406818582	37.766472354707645
YDR102C	1.547263189151737	5.198257943185193	33.942591309512025	11.899336830644364	32.900722557656145
YDR103W	1.9607786450804663	5.629758118916834	28.704731618001347	1.6064373132890044	1.6711959140406667
YDR104C	1.2889053665770693	5.67782000185374	33.404486050607105	11.067661507090556	30.979516173880807
YDR105C	1.0322870627013259	5.1538692036856695	28.109820960371565	9.2940295153195	26.991385122481084
YDR107C	1.2980813791825008	6.634813235703031	38.19862823245899	11.349059226990454	35.01825933821485
YDR108W	1.3253813409010287	4.9245299751685	42.99263923377084	14.840812344803123	39.37539907768713
YDR109C	1.5957318905921252	5.3766155695822055	37.12654042681094	12.895100691313495	36.59002103997595
YDR110W	1.1288981288981288	5.37702250745729	39.84561149778541	12.034439121395643	34.53520744825092
YDR111C	0.9926788391990826	4.988533121637118	37.20746229161154	11.131428067389963	34.24362706183294
YDR112W	2.0165145588874402	7.700709836303057	40.14674779081559	15.241054613935969	46.85759814573373
YDR114C	2.3290971168437027	1.4984825493171472	7.37443095599393	7.840857359635812	18.0201062215478
YDR115W	1.7597907324364723	5.589985052316891	41.08325859491779	20.10388639760837	58.18938714499252
YDR116C	1.8641904978922184	4.122707075310471	21.860886407656373	10.813717671186053	25.87786259541985
YDR117C	1.74375	5.408731617647058	34.06875	10.475827205882352	33.1046875
YDR119W	1.5828209069946195	4.333013066871637	34.72963105303613	10.670061491160645	31.369715603382016
YDR120C	1.5912447257383966	6.024939722724533	31.654761904761905	9.707504520795661	27.286769138034966
YDR121W	1.226332340284674	4.971284342932804	34.72724263488911	10.849056603773585	20.748675935120822
YDR122W	1.3576460098082925	5.528666963887651	38.95042353990192	10.283994650022292	24.888452964779315
YDR123C	1.4184777976647063	5.034773715162363	36.20037501065371	12.943237023779083	31.976220915366913
YDR124W	1.385795935647756	6.341342082980525	44.47502116850127	12.504762912785775	36.25074089754445
YDR125C	1.0580957504034427	5.4060426752734445	38.820064550833784	11.05540613232921	33.94477317554241
YDR126W	2.3995799318379962	1.7613141000237773	13.25988745343584	6.300665768407704	15.655108187366253
YDR127W	1.6422627198988726	2.7030443484672912	15.368482039397449	7.264721373643737	17.830928052249025
YDR128W	1.3784259492079456	3.667085743022379	20.395105188165285	6.4535244321515375	22.685022211046853
YDR129C	2.2200147167034587	4.287644658505586	26.87771757308181	8.545320757241287	27.68760452204161
YDR130C	1.1793780081451315	5.447982228804147	36.11764161421696	11.411791928915216	30.661236579044793
YDR131C	1.151721054984354	5.657845328565042	34.13232007152436	10.41278497988377	27.531694233348233
YDR132C	1.1524064171122994	3.820779220779221	31.03101604278075	10.422994652406418	27.151336898395723
YDR133C	1.026378896882494	5.480335731414868	33.217585931255	10.184172661870504	25.615667466027183
YDR135C	1.0312919088064372	6.114081358962896	33.60357621814931	12.88109074653554	34.66571300849352
YDR136C	1.9933153361614602	4.184920940994987	31.246175600976986	12.502892402622445	33.38648926597249
YDR137W	1.7791268989665106	3.7717851697068956	28.362624950584514	11.6042243180663	31.224882814706053
YDR138W	2.4705540488182876	1.7845796203022084	4.1158465710964744	3.0626695079426582	8.159628051142967
YDR139C	1.308515057113188	6.3653167185877475	40.466251298027004	10.993665628245068	30.094288681204567
YDR140W	1.537235136803127	5.086813412878009	34.678872659946514	11.426866899814852	34.12188850030858
YDR142C	1.3039965057872898	6.34134090412754	37.93066171653199	13.125245686831185	36.094452937322565
YDR143C	1.1679262672811062	5.499815668202765	35.63723502304148	9.439447004608295	30.67124423963134
YDR144C	1.6861705837227146	2.5745867912685685	12.561754655136342	8.07371504289002	25.897691610293606
YDR146C	1.440717514948228	5.152690681055855	30.444290506052212	9.072845267609743	26.25295318652472
YDR147W	1.317675312199808	5.088088376561	36.3507204610951	11.847646493756004	34.602881844380406
YDR148C	1.3758882932302703	5.490337863109338	33.11407555167685	15.613015833437226	34.65066699912729
YDR149C	1.3968760787021055	4.403779772178115	27.33551950293407	12.42777010700725	25.590438384535727
YDR150W	1.1871210729377182	3.8942678669851185	18.305897483005698	9.724324820870844	24.395186478045193
YDR151C	1.2162777980313526	4.54739336492891	25.93957345971564	12.669886985052862	27.125227852716005
YDR152W	1.0818903664019899	5.414426480436239	32.825121974552765	15.399980866736824	36.17219936860232
YDR153C	1.4544864664441972	6.7344271412680765	42.17982944011865	15.096588802373008	38.2760474601409
YDR154C	1.289951798294401	6.245457916203188	44.9154616240267	11.142936596218021	44.836855765665554
YDR155C	1.3158678455095392	6.363890181479758	44.19218241042345	10.629129827826896	40.99264774313634
YDR156W	2.114413331042776	8.839460573784574	72.67454045696616	10.14396151863941	60.32374162515032
YDR157W	1.34725437540513	4.712102972497453	38.96388554495786	7.993054912491897	31.38068339661079
YDR158W	1.478020686412788	3.1667842031029623	19.04501645510108	4.771509167842031	24.73201692524683
YDR159W	1.5118916631400763	1.7336436732966567	7.476005078290309	2.2445196783749473	8.459415996614473
YDR161W	1.1899477806788512	5.375699365908243	45.96409921671018	12.050634091756807	38.74990675121223
YDR162C	1.2490217998882058	2.6362958822433393	26.32914104713993	7.621203651947085	19.07946711384386
YDR163W	1.220441749675184	4.631875270679948	33.16985708098744	10.663230835859679	27.080121264616714
YDR165W	1.2337074583635046	4.651882693700218	36.00262490948588	14.918265749456916	31.323950036205645
YDR169C	1.1315093935281093	4.131937995571112	31.810343595971144	11.030002143010215	28.839559968569187
YDR171W	1.1156364254740245	4.9490689567213675	32.91369781481167	9.773743729274722	31.0164101692033
YDR173C	1.4446728637826243	5.6793886306757235	41.44118698605649	8.385412942438327	29.51564175902753
YDR174W	1.3163604802545927	4.563792854043107	36.12158252567626	8.728771879068422	41.842470707362935
YDR175C	1.4987828627069133	4.710686465433301	28.887414800389482	10.142283349561831	33.49342745861733
YDR176W	1.368698650978801	7.842681813571356	30.67116340399635	8.466984481184705	35.292118876153765
YDR178W	0.7226598702502317	3.417747914735867	25.443060704355887	6.969589898053753	25.819045412418905
YDR179C	1.5883515614705495	7.8418764000527075	50.70365001976545	12.83515614705495	43.818816708393726
YDR179W-A	1.3288779458318678	7.230155938562551	50.908781803259465	18.253253605346465	46.97807480361121
YDR181C	1.1459908522356017	6.128815457854944	40.980304303183054	8.122934752170261	29.548305796695608
YDR183W	1.258963327187052	7.169637369391518	42.055521409547225	16.082769924195862	42.92747387830363
YDR184C	1.3915162454873646	6.630144404332129	39.67987364620938	14.987906137184114	42.758303249097466
YDR185C	1.3663307055184113	7.047101087715797	43.05847719788444	14.831453946711905	40.98972158467219
YDR186C	1.249605055292259	8.548797612778657	50.43540459891171	11.656134807793576	39.00614358434264
YDR191W	1.3465657311669128	6.012370753323486	43.791728212703106	9.687869276218612	38.05216026587888
YDR192C	1.418069694596711	6.056284259984338	46.27300313234142	10.17531323414252	40.97406029757243
YDR193W	1.230688276152389	6.8959166491265	52.29656914333824	11.040307303725532	46.974321195537776
YDR194C	1.437555810690139	3.418165582344687	28.041842071692816	19.515244291363693	35.08113279755071
YDR195W	2.718938885157824	2.821524513096038	15.884989926124916	15.945265278710544	18.279550033579582
YDR197W	1.1766505477153852	4.380045396230138	34.335043915918284	15.293792558965754	30.855620250666135
YDR198C	1.3571428571428572	6.187195478464237	46.08828688364841	19.67735334242838	42.32917559929838
YDR199W	1.1789139793066987	6.320519598217657	37.84902952949173	9.906049392039876	26.288195755607582
YDR200C	1.4179994184355917	5.441988950276243	23.37539982553068	8.078656586216924	16.98909566734516
YDR202C	1.431533399441089	5.690886144415397	24.22735058144776	8.37185612548454	26.833228161903907
YDR203W	1.9403356121814792	7.717339962709757	37.65369794903667	19.417650714729646	39.500310752019885
YDR204W	1.4037179487179487	5.106410256410256	28.00602564102564	17.177820512820514	36.691153846153846
YDR205W	1.1379523935934872	4.523139545172993	31.81780373418281	9.373241306079107	29.817449783205024
YDR206W	1.5797158128014601	6.621170642680225	50.237126841350545	19.14991526528484	46.33763524964151
YDR207C	2.097863664568744	5.215672369470791	13.774222143427	9.72901338533818	22.01524687527701
YDR209C	1.1076136944302504	5.381911088400614	34.61216147164026	13.228615227388861	34.174348492590696
YDR210W	0.8258947915763931	5.405667735505676	33.75907790969755	8.872085969321432	32.02989860473178
YDR213W	1.4856452100332427	6.242570766596152	49.46076357409086	13.264228870756522	41.61992545582754
YDR214W	1.220840270296739	6.93369895211047	42.05758495739889	13.81421995886789	35.3629419253746
YDR215C	1.023914578185669	5.5466819625838335	39.821743734557	11.090098835157077	32.41175432403812
YDR216W	1.4124608763693272	5.397593896713616	43.01320422535211	15.223004694835682	38.658157276995304
YDR217C	1.1348107109879964	4.163742690058479	32.785934133579566	11.818636503539551	27.774930747922436
YDR218C	0.9727550736725048	5.197942730052821	31.720183486238533	9.698846260772866	25.818459827634136
YDR219C	1.2740085791823512	4.917359712860018	26.814497067320314	11.167906854591612	23.87840322157051
YDR220C	1.129392033542977	4.948595387840672	31.267589098532497	10.809811320754719	30.32067085953879
YDR221W	1.4136965130879937	5.253259924659519	38.83801796580701	10.685018835120255	34.96657973534241
YDR222W	1.2167610636459634	4.470768935394067	33.583277335125274	8.912738792358644	33.82288566765863
YDR223W	1.158065497313191	4.0059819527527125	29.80077055662577	8.289871235932273	29.847510899320696
YDR225W	0.642812026275897	1.715354977261243	12.301162203132897	2.9119188984335524	7.714786508337545
YDR226W	1.1234925229136519	2.474577906415823	17.47698986975398	6.141051616015436	20.403569705740473
YDR227W	0.9692761950363098	3.707285930891389	29.010533875987548	0.8554784135344345	1.1191445215864655
YDR229W	1.0072490032620516	3.953334541500544	35.64443638999638	8.353479521565784	31.04014135556361
YDR230W	1.5412544169611309	2.7090106007067143	14.858480565371027	6.223939929328623	21.404593639575975
YDR231C	0.9950043821209466	2.6889570552147237	15.397195442594215	6.616476774758984	21.654864154250657
YDR233C	1.238335809806835	3.485884101040119	28.170356612184246	7.999108469539375	31.23380386329866
YDR234W	1.3241367343397534	4.526201631094915	35.52758979698074	9.08849557522124	34.045375672392844
YDR237W	1.2829560585885484	3.489680426098535	21.29993342210386	7.561362627607634	31.165224145583664
YDR239C	1.113968439509059	4.492527344076146	27.53786423979294	8.609000584453536	32.51206479084913
YDR241W	1.866397203408346	2.280860825868473	9.62661131745685	5.061066200568058	18.462967008957833
YDR242W	1.1208371063487272	6.629137740215314	38.501257671797966	12.16068014890834	38.0847167723111
YDR244W	1.0911794776466213	4.717910586485732	39.213309787154934	10.85277442141463	20.1395111069802
YDR245W	4.292103692333931	2.9798755009806426	16.660825445552998	4.253943890167988	13.955231517012024
YDR247W	1.5495072735804785	5.873416236508681	34.23603941811356	14.602885969028623	36.2338104176443
YDR248C	1.3220180264544072	6.3910804167154405	40.17780639119748	15.087908228959382	36.38791993444926
YDR249C	1.4740468534680753	6.656982085438677	43.1231051906293	15.525493798805696	36.23553054662379
