orf	hom | growth (colony size) | standard | SC | Jaeger PA~Ideker T, 2018	hom | growth (colony size) | standard | SC, Gal [2%] | Jaeger PA~Ideker T, 2018	hom | gene expression (prGAL1-GFP) | standard | SC - Ura | Jaeger PA~Ideker T, 2018	hom | gene expression (prGAL1-GFP) | standard | SC - Ura, Gal [2%] | Jaeger PA~Ideker T, 2018	hom | gene expression (prTEF1-GFP) | glucose [2%] | None | Jaeger PA~Ideker T, 2018	hom | gene expression (prTEF1-GFP) | galactose [2%] | None | Jaeger PA~Ideker T, 2018	hom | degradation of misfolded proteins (del-ssCPY*-GFP) | standard | None | Jaeger PA~Ideker T, 2018
YDR277C	0.475019338402769	0.0872378532865612	0.106580626091867	0.038961674190096	0.140182693721758	-0.00402597625792928	-0.49342753174142484
YDR278C	0.247399978473724	0.055762210454748	0.302758162028203	0.168801675683422	0.146893720778762	-0.00653307608135379	-0.5137889566531489
YDR279W	0.240317467640294	0.286966728645083	1.57515599623194	0.159519368296223	0.0855877339982011	-0.0251089864904327	-0.20351179084515478
YDR281C	0.478412676621393	0.747454688124656	0.979911957918852	0.0887205920849276	0.042947193955666	-0.0195001961586539	-0.579377075334633
YDR282C	0.227810784052819	0.574572290020302	0.0773468057847462	-0.0112499967979326	0.136901110190131	-0.00790861161855999	-0.607212670689803
YDR283C	1.14716498429978	1.14456942025037	-0.205296654316833	0.00316609651905375	0.132202171548469	-0.0445070845583627	-0.47263736455390204
YDR284C	0.968852530194995	0.248038725553492	0.0468948566724638	0.065729268637088	0.0542214720876171	-0.0379016221809891	0.2081534939337372
YDR285W	0.40364387363566	0.631537986999222	1.20619506023304	0.177009274854804	0.0875308607293101	0.0193865462843557	-0.2934041547984568
YDR286C	0.53307741712481	0.105145322542865	0.707892289245384	0.284975098473265	0.19205907721152	0.0136542467275411	0.02371345559106397
YDR287W	0.146995801146582	0.489820335042712	-0.317907806801772	0.217062371013969	0.168628544050256	-0.0169484632975147	-1.102602360796262
YDR289C	-0.703873794301769	-2.3133427222142	-0.529487495943637	-0.756052716561299	-0.609484955556942	-0.39122681453529	3.333437569857228
YDR290W	0.0484137438784648	-1.73042388638944	-0.812640718272037	-0.756889074319281	-0.464303120434238	-0.383252324819433	1.62070034074704
YDR291W	0.588055519394492	0.32006134188439	0.515225674894503	0.0269401867309111	0.0749016982798076	-0.0607431025407229	-0.09180069849787281
YDR293C	-1.22587505466518	-0.644288246941021	-1.71164626901524	0.0367036818709512	-0.308269735822928	-0.072748411297009	0.9024183596420849
YDR294C	0.0138298840264218	0.275552406268944	-0.255890975561392	0.276146438448253	0.0926599133639664	-0.0233780033476462	-0.4098520203833188
YDR295C	-1.39175354453227	-3.80307448024479	1.03530129486746	-0.365787730302701	0.0386636562423526	-0.116287816831068	-0.896641255586785
YDR296W	-0.774632993629829	-3.85968773754926	-1.65514520936969	-0.738115377346521	-0.6132745024045	-0.36820487706793	
YDR297W	0.0141259760684199	0.804506457311802	0.0437212504248016	0.279439452660412	0.0999820906993515	-0.0728133173278916	0.808546546604067
YDR298C	-2.49417590636396	-4.00139917735241	0.148147994450981	-0.698117079709465	-0.171840473974277	-0.227756614593537	0.07127540381652797
YDR300C	-2.606257652519	-4.01631030197999	-1.92237122777301	-0.753732405174436	-0.754745654968133	-0.387829348798375	
YDR304C	0.055371743177994	0.417027959316241	0.704084664301858	0.00668949266572879	0.0595464736331749	-0.0398516167646606	-0.3228644007481809
YDR305C	0.41046464140564	0.137674589831078	-0.083370202809936	0.108057079427388	0.162662978515619	-0.057236321661586	-0.12997286706160305
YDR306C	0.49470253251926	0.182707928902664	0.338552659448175	0.127742287006657	0.0693608729010823	-0.0507833549315836	-0.721659847407738
YDR307W	0.539940457968766	0.252970017599407	0.740155884687687	0.35980365071181	0.0500737385137486	0.00531008165943863	-0.569669602495543
YDR309C	0.403886713227814	0.325126071347578	0.230573869449862	-0.264896935513187	-0.0274597789582211	-0.103538553439402	-0.668109690194121
YDR310C	0.766921715940723	0.647567037465539	1.40152716876082	0.0190427562548979	0.0769152826988125	-0.0256545324077065	-0.793822329049604
YDR312W	0.234747116949683	0.55878101470614	0.217135155177728	0.365010597333731	0.229307516185947	-0.016850599271428	-0.5093075880600639
YDR313C	0.691516391322704	-0.0582998469967471	-0.360106902962141	0.134845563726878	0.129500007806535	0.0426320039436781	-0.03277425478177298
YDR314C	-0.652688676104493	0.225486620797792	0.292136405009561	0.278739805134635	0.13253014299739	0.0642712254258039	-0.06831932399836299
YDR315C	-1.09415506113729	-0.860171375094913	-0.0918379463040891	0.133635918608566	-0.183368401537033	-0.0981912863696026	1.256067316944031
YDR316W	0.272666638045239	-0.0262438907770499	0.50612233533946	0.0926344513778782	0.164587290180798	-0.0240040692674567	0.008279800512422053
YDR317W	0.0755438723895223	0.124067281154327	1.9240391465581	0.180644035170293	0.177882232477194	0.0451689243551918	-0.48345834791960896
YDR318W	-0.00428242780128356	0.0750145955922588	-0.423821836231874	0.0968977920428033	-0.120295595441518	-0.0603114251039905	0.5528789843567053
YDR319C	0.598012748951803	0.239533838083081	0.433736797944952	0.0376760883371904	-0.16342752318129	-0.0342393923165762	0.4841903244493976
YDR320C	-0.833678360687921	-1.13087886244848	-0.785726148528005	0.215837493855348	-0.157470399648005	-0.0290061873568136	1.823522830838353
YDR321W	0.825043429154082	0.819448452353163	0.039953063446775	-0.0625511765720963	-0.0430083469895883	-0.0145849859120677	0.3392452667306393
YDR322C-A	0.165483032641962	0.225084289175346	0.262583883903934	0.0234312151675024	-0.168028425212765	-0.0777844516128153	0.134195500543559
YDR322W	-1.91545499344324	-4.14865270913816	-1.54805429460363	-0.754078915297694	-0.380307150314534	-0.364704215546849	1.2075670140560537
YDR323C	-0.403990037403683	-0.587546696551202	-0.546539794360186	0.0852669827949113	0.0833334652114582	-0.0239052167538024	0.863145863993804
YDR326C	0.0993254845203121	0.288052776395746	-0.265711034611896	0.109129465640499	0.145563437413582	-0.0427874917965064	0.5146217173783321
YDR329C	-0.0694741147068624	0.212109133809721	0.74248096180328	0.223956199979325	0.0567952953257157	-0.0261129396842206	-0.2168435704765449
YDR330W	0.94199106964764	0.376535638150268	0.223671864121652	0.0788024227002795	0.193476490292297	0.00612480761288694	-0.2135925813214381
YDR332W	0.0866434965057968	0.221326184070312	0.569697206309179	0.24731531669385	0.134167128804028	-0.00314970238096758	-0.10322755422846397
YDR333C	0.860838324082225	-0.238247967030035	-0.817017620941108	0.175384116341346	-0.0348998937870949	-0.0556106210908212	1.4476047108961974
YDR334W	-0.154482496363403	0.0868204033186001	-0.84307572002853	-0.307806772622929	-0.239797050117651	-0.236686385203876	2.2075593843546133
YDR335W	-0.142733167204779	0.152982692362427	0.151224131854995	-0.00407372219287413	-0.0715936963946484	-0.120826808204164	0.40462059971474984
YDR336W	0.97637208374528	0.914491948253101	-0.288379381516642	0.171873136297292	0.105934669245744	-0.0639367308908569	0.9651058388256339
YDR337W	-0.124291226984191	0.173229227078364	0.0467910120050021	0.0520052671086207	-0.0329956812409554	-0.0476264644132772	0.568040135030428
YDR338C	0.434395444883052	0.627100830861812	1.16827273388693	0.138852335645729	0.139106866065019	0.0109855875403932	-0.615252095737088
YDR340W	0.201069979746767	0.420161031156409	0.336620976647424	0.0620480194280944	0.179989246886465	0.0224992366284136	-1.1983619018463307
YDR344C	1.14971134936019	0.602824386249007	0.618445440218666	0.0205493673849811	0.0918913628317523	-0.0483344136483995	-0.43836735081825295
YDR345C	0.39243712441079	0.268241214809234	1.15312412484353	0.284405849038641	0.159713879501194	-0.0286501374092072	-0.785154677182562
YDR346C	0.195856965578477	0.285771761719234	0.460489396403567	0.246396544523788	0.183544252680239	-0.0382193413863849	0.18534145145702602
YDR347W	0.149944466260321	-3.74940536452308	-1.58815672342629	-0.749989045742068	-0.383398969496566	-0.356161993976152	0.8740198163372599
YDR348C	0.156828733145944	0.74072080058991	-0.27090728627126	-0.0339970638159026	-0.347439469660859	-0.0220513176582818	0.867702408283145
YDR349C	0.141024938267424	0.586161488803602	-0.0654034030666406	0.191226216899987	0.092724810386858	-0.0076795622697803	-0.06730363878102896
YDR350C	-1.78504866357697	-4.01769373125527	-0.389051022669395	-0.751060446893556	-0.0635352287161633	-0.388240407720595	0.2607851864152093
YDR351W	0.149773130506797	0.662906379445666	-0.112622537672453	0.0790984197704883	0.223610223898295	0.0174901255157639	-0.9854671804031401
YDR352W	0.694265310124232	0.243130698006871	0.171567222472288	0.304450577296036	0.236099596264342	0.0678080247032611	-0.5315466588334999
YDR354W	-0.293439559585183	-0.144850848717894	-0.0655013123342588	0.0509075246736839	-0.100232994364761	-0.0560735699191446	-0.2005913622770601
YDR357C	0.610984340669165	-0.304960764082785	0.303790151511447	0.325391349048413	0.0601075824041525	-0.0075705309057098	0.443810997665561
YDR358W	-0.159652300374731	0.233639602184326	0.496349607337881	0.0883529407347706	0.0236476423547584	-0.0367981736737291	0.557142438103583
YDR359C	-0.340948969810077	-0.0623723296652236	0.950609917617822	0.113138410109092	0.199251733059362	-0.0312245361173362	0.017267838184895967
YDR360W	0.0515385980586629	0.0622870359827572	-0.530000494199225	0.0500082159684985	-0.0169539714640588	-0.0557079233552919	0.996340209754911
YDR363W	-1.02919001732971	0.232045655272751	-1.51493281767837	-0.160405389540277	-0.260967886933667	-0.149420997509967	3.355267870169922
YDR363W-A	-0.64047782327099	-0.763640072968736	0.818373764497579	0.194528255027026	0.0652546690912096	-0.0567726179645699	3.390086414076952
YDR364C	-2.85676386074918	-1.80626696728247	-2.6748879488959	-0.609192193815239	-0.551080868110089	-0.251878842720924	3.4728529437847597
YDR368W	1.5266348694831	1.50646900912385	1.56869348680557	0.152885970103245	0.108735227888072	0.0269225019702252	-0.31979180242183697
YDR369C	-0.481240525481366	-0.220420984612162	-0.612263795058762	-0.508955702474982	-0.339466855517954	-0.149366903631122	2.760793186641261
YDR370C	1.07310206212585	0.663299288075541	0.231987828202652	0.142552601839078	0.0860441677210797	-0.00543573051870712	0.907831939869687
YDR371W	1.4811594279021	0.522020254607265	0.173351987095292	0.14070326697043	0.0797547547983583	0.0068012249313843	0.808382916478137
YDR372C	0.313616103666285	0.627015053032149	0.673889205911903	0.141792620955274	0.119078421157675	-0.00809761830692961	-0.17299757154700196
YDR374C	0.924231069758629	0.701418108834449	0.390352197188747	0.156501141069078	0.123608916011601	-0.0217074254846857	0.08894046302136904
YDR375C	-1.31727190635097	-3.73115303946077	0.70489068516133	-0.739477602759842	0.0392179254204031	-0.20341921817103	0.3144926529301965
YDR377W	-1.15249128967108	-3.79802880864191	-0.463302531346529	-0.757005195834774	0.048713708505246	-0.323083574033868	0.457337391334896
YDR378C	-1.5765008626231	-0.455754216055087	-1.98202620895426	-0.120572621533304	-0.362964248434656	-0.0973268610559572	-0.23282151411552032
YDR379C-A	0.958266665841252	0.629823896752393	-0.45541901796092	-0.0410147959465509	0.181726223718415	0.0155942088996628	-0.8016571180255297
YDR379W	0.830154553339037	1.38689529515835	0.823906802936946	0.181187910469951	0.219313011548704	0.0238443125400534	-0.3815449082115141
YDR380W	0.318620815835957	0.244765371841295	-0.268718084270172	-0.135432014921586	0.0438323477292215	-0.199909281019243	0.2296922508430188
YDR382W	-2.72885048081921	-1.79197205388326	-1.54839825666627	-0.74369708262228	-0.749388109514083	-0.389630734446942	
YDR383C	0.356574225590475	0.193563518103406	0.517955119735338	0.209567668002316	0.0887784910801781	-0.0221557460066442	-0.683552259709048
YDR384C	0.471759468166331	0.172270241006104	1.07907866762547	0.155764149667353	0.0545515666905045	-0.0203014820752108	-0.166016902868144
YDR385W	-0.138847446796009	0.136400437776588	-0.553518182537587	-0.0272918562859914	-0.251711619225819	-0.0923812843077205	1.2904308513940732
YDR386W	0.0204587440912976	0.268022830201356	0.251838262554892	0.082419048800835	-0.0122437533640271	-0.0381038902403696	0.12174987661537083
YDR387C	0.951423962269075	0.378013043201563	-0.0562989852521767	0.0666030749302406	0.0346536776091169	-0.0657105387686282	0.0298936509378996
YDR388W	0.0442247875237287	0.333124152307976	-1.08937403101709	-0.267713901982784	-0.19345024471072	-0.297163464834901	1.1588398162789353
YDR389W	0.66346458333264	-1.03473724018435	-1.05843426446279	-0.30033576519799	-0.282219497457987	-0.235956091111414	2.286477407736982
YDR391C	0.03101426213972	-0.0723648341232155	0.107134587963378	0.179332609592961	0.0646235132029871	-0.0491421380713226	-0.456418189694457
YDR392W	-0.398236148742821	-0.881719934317527	-1.59460385135258	-0.357887497608339	-0.597708940630881	-0.330026080100313	3.755383730488087
YDR393W	0.173778570180766	0.182403526314239	-1.25026199138322	0.129598430911306	0.0449265686938539	-0.0267577081757843	0.08893089592329469
YDR395W	0.316034709549276	0.622968310078318	-0.741907963463558	0.00849355177584265	-0.151807962027271	-0.12543375737917	1.2489849741168149
YDR399W	0.269200995168373	0.242776397996791	0.992499069307125	0.212636587161288	-0.0370859492529663	-0.0189751542294686	-0.388063859399017
YDR400W	1.32676554516693	0.896569686089012	0.165852445427864	0.156223907794547	0.0776555749718751	0.01264824607302	-0.059411341174211985
YDR401W	0.797059227857492	0.650353054447396	0.300340268082919	0.11651887824032	0.145720860557167	0.00680293641092018	0.060439823779754986
YDR402C	-0.117517491644433	0.196191618255577	-0.441330205530387	0.0656088395690998	0.115675313257481	-0.0304150749261924	0.7444823864032141
YDR403W	0.366969907415415	0.35469737806544	0.419376236296904	0.153208485710199	-0.0245153535848212	-0.0177644861833741	0.1326710456335422
YDR405W	-2.31637300423184	-3.8726820653949	-1.91554948689008	-0.739121313868446	-0.143267902123031	-0.340311851265766	1.1962263920493519
YDR406W	1.38912122954895	0.816707336003069	1.28065252203034	0.123794432400637	0.135802082672634	-0.0341570610107078	-0.6405179515501132
YDR408C	-2.10157443051224	-0.492667678774208	-0.0676270574229677	0.17217073473519	0.13491632027486	0.0177446423325289	-0.692846197396779
YDR409W	0.359259480716416	0.229097121051956	-0.173711588930675	0.123614038561149	0.105303353418856	0.00694790581772657	-0.49765046137101177
YDR410C	0.368148467929019	0.591672435635685	-2.12497342228959	-0.75462373847629	-0.749519314439857	-0.388547787171265	-3.6153255196980942
YDR411C	0.888217117817357	0.819433255712497	0.604373534119422	0.0973705007972373	0.146473514281274	-0.0673130730963886	-0.5778552217703893
YDR414C	0.877753050058003	0.19209543194844	-0.566363065319136	0.0420755776081529	-0.044817732518269	-0.00939069886455347	-0.007856290412325703
YDR415C	0.363536557167287	0.434389611836627	0.371411918446297	0.238353706083934	0.13396539636931	0.00205075339531191	-0.335855794275325
YDR417C	0.196927207519363	-0.145468917111922	-1.90368054786487	-0.503823152536829	-0.492285582190344	-0.115342221571964	-1.3715324333543228
YDR418W	-0.226204058963941	-1.11712870029268	-1.21363745635222	-0.017447649742626	-0.270365325167633	-0.217659252900606	-1.9645728477983002
YDR419W	0.68567367156941	0.556685132666154	-0.0400582231492441	-0.0809388409049493	0.0654889117176593	-0.170525014455262	-2.650195458590637
YDR420W	0.699513964566884	0.79373817986869	0.344612244183202	0.124709841879087	0.0613580990572665	-0.0198004838058728	0.324877077907739
YDR421W	1.99885561091127	1.08640422619282	0.812186227069984	-0.077544460175364	0.113916953598183	-0.0371315503928055	-0.2180765201992917
YDR422C	0.0655851201576006	0.399678574525182	0.410853762480587	0.190618295046309	0.092693792376616	0.00160332956033127	0.289023990704165
YDR423C	0.343284041243036	0.463797706916865	0.311987635135328	0.184320333569937	0.190596221139516	0.0056369297016151	-0.020128980246742034
YDR424C	0.674739922575965	0.397525519804612	0.314176992836529	0.157775594845362	0.149066354221737	-0.0147209059000607	-0.13616184261775804
YDR425W	-0.161014312226205	-0.257434506399529	0.105470424402984	-0.165810190795476	0.0529204139035284	-0.110868516043327	0.495318320468622
YDR426C	-0.178623559904629	-0.0596624857199585	0.510001061293168	0.117963735248455	0.0845599399212372	-0.0977896440302238	0.47299205106879194
YDR428C	0.393162112099791	0.638873086851948	0.560834840251365	0.129766100980219	0.153565026284417	-0.0233136570435951	0.07666953743487703
YDR430C	0.61370589639929	0.583613935270618	1.36596262051245	0.132681173297117	0.212345353158652	0.0394554962715731	-1.1420458341640138
YDR431W	0.350988896277362	-1.29174892998005	1.02159149311963	-0.218905395927666	0.0761534348232785	-0.0189751542294686	-0.2721379165155188
YDR432W	-2.01040330133345	-2.47450121382725	-2.20918849711862	-0.756375383389018	-0.709723228347518	-0.374300133756562	
YDR433W	0.534454129975826	0.381256489675995	-0.168591561567892	0.0934856094295282	0.10301315848323	-0.0178745469148372	-0.010175834830469993
YDR435C	0.81842610994538	0.598786003854611	0.941005399443273	0.0886922307234015	-0.0538826459044194	-0.0827134757859409	-0.867031475274329
YDR436W	0.181009799659838	0.281750143301413	0.795873922834701	0.0518635902306126	0.141120380362754	-0.0189751542294686	-0.925054703893518
YDR438W	-0.0624547938278025	0.620024491927127	0.347172617969915	0.126277667939903	0.105658242633726	0.0412143434387267	-0.6367428856242329
YDR439W	-0.120501926320564	-0.211498282513369	-0.429816126978833	0.0404356246186317	0.0882253830519099	-0.0843816358451942	-0.5721722516595356
YDR440W	-0.765392446576912	-0.957961993698507	0.270712622622067	0.110861924113619	0.1308849670534	-0.0145917009591263	0.055779279526550984
YDR441C	0.558658728882843	0.141419161967934	0.435212541548395	0.245232955118948	0.213687063724394	0.0319091900576853	0.28062822788596997
YDR442W	0.595773103396801	-0.103906701632802	7.41635067211692	-0.75508161106101	0.0848983253439046	-0.368467928667589	0.33493356035406596
YDR443C	-0.991915617815808	-0.650744196524085	5.05575253727231	-0.706020859647126	-0.704648276941289	-0.389867701491781	-1.4282473309973418
YDR444W	0.729416830165289	0.558169262039449	0.527128804693556	0.00502777372412129	0.0474522185081058	-0.0365981281925792	0.389092852578476
YDR445C	0.563605620943115	0.355641908132221	0.541939729756773	0.140687971310178	0.12265121625536	-0.0115743605923782	-0.35303941842122477
YDR446W	-0.188159131928236	0.0164849770009512	-0.13769744790221	0.174794805407668	0.121508768003435	0.00250912198456904	0.14119357724195603
YDR447C	-0.846157153177258	-0.300163017752402	-0.98905105920429	-0.00518406710904221	0.00374774944455618	-0.0246455521183848	-0.65769976877638
YDR448W	-0.825137278861296	-0.743954491313793	-2.15918566890147	-0.324863214110359	-0.651021433455866	-0.292441290245134	
YDR450W	-2.34469057463981	-1.67482220333392	-1.62115034210084	-0.0172498328413003	-0.273618799768107	-0.11223732682066	-0.8933899722441403
YDR451C	0.524279365962632	0.564649324420196	-0.121582658984397	0.0229852099028343	0.0119576166084572	-0.102086083296669	-1.985473881212086
YDR452W	0.0123785296669281	0.369105065349476	0.517205728317335	0.103507902658098	0.147774565066121	0.0128696071051771	0.119035690801302
YDR453C	1.09743332504053	0.48710160047504	1.0676181825546	0.284050047085527	0.195231734449817	0.00307910843689418	-0.7328966156766717
YDR455C	-0.621292650061827	0.366987624252534	-1.37794872291406	-0.618433150261403	-0.511036980766843	-0.342130394225475	3.365660568392775
YDR456W	-0.247162029142772	-0.0324147546408743	-1.09217160403146	-0.715758575787094	-0.698469277956716	-0.388848828673354	0.818060640408137
YDR457W	0.358206627594288	-0.290297281018487	0.114577900760679	-0.0838591513219196	-0.0518507093417676	-0.133502908426836	0.16222051521001402
YDR458C	1.86904209793818	1.19363786850279	0.0265582676877606	0.162041230382796	0.0885365791351683	0.0308748522335189	-0.44670317706532076
YDR459C	0.465591266426054	0.873852876949825	0.899946957178611	0.326520471981176	0.13442350399437	0.00877185378885217	-0.493932933198605
YDR461W	0.904956620525138	0.696418188166993					
YDR462W	0.846927333300217	0.655139374963909	-1.96571817536932	-0.754584799513252	-0.75150601061002	-0.388173106702784	
YDR463W	0.306080991859602	0.140685093839628	-1.36721375136866	0.0603836450682287	0.0278996681979987	-0.121804385865359	-3.090924047737682
YDR465C	0.0892512066723505	-0.240618778268367	0.478812773040548	0.107530896014873	0.157514600870108	-0.018536247576825	-0.27162084845450596
YDR466W	0.00189283188900385	0.202273750639436	-0.0998842427124206	0.104762862794043	0.0909015156338689	-0.0408026106344456	0.1860509694869147
YDR467C	-0.0336817611223549	0.0678069718272086	0.9843032150517	0.25917336196158	0.122405081629167	0.00680293641092018	-0.6327307284580199
YDR469W	0.170608026987814	-0.43720422895143	0.653362627390215	-0.466259123620914	0.0450550437903156	-0.0517166534303101	0.5864104142177725
YDR470C	-4.26104291576415	-4.34978933570919	-1.99965436702514	-0.753348264538454	-0.65386749539039	-0.381032465664711	
YDR471W	-1.09504457295505	-0.232356227584725	-1.07546703012701	-0.0279092239252432	-0.232330825171685	-0.0165530808416272	-0.023011761893469984
YDR475C	0.2489623121462815	0.18359868837472001	0.3610483263358315	0.2071009944667965	0.0772297739326773	-0.0005880728612300402	-0.3542012479459642
YDR476C	0.898814265383228	0.502435006856384	0.240580444807616	0.157226057081681	0.111233720038025	-0.0270697008136655	-0.6874857088068309
YDR477W	-1.81639285942999	-1.88460878666358	-0.0564783868638322	-0.350797597977366	0.0466516792998059	-0.0855893927089562	0.673837086843025
YDR479C	0.33223008878035	0.359168174707863	1.78098557612017	0.240818994326865	0.208596679042028	0.0378616494029333	-0.7968480876008192
YDR480W	0.311838163589146	0.249594033778919	0.304632417960306	0.203798015564358	0.125663116870045	0.0232022774073669	-0.378068247423149
YDR481C	0.225216748837611	0.455327255612432	0.228298552833806	0.0949674155074636	0.164581698418537	-0.0286501374092072	-0.40438746455407704
YDR482C	0.309107085193298	-0.06236198114558	0.567851964757189	0.22766014653201	0.0267754914740661	-0.0307619865645483	0.0408519710687471
YDR483W	0.439815869981075	0.766408308851628	1.42941864205686	0.027764835892051	0.0816686958153881	0.0101146029146011	-0.5585656364640471
YDR484W	-1.2616826543022	-1.34161022469909	-1.56574056195648	-0.754642515707689	-0.687191418427356	-0.368422894893198	
YDR485C	-0.316749888609256	0.0125868862699878	-0.733412045285578	-0.749824456563852	-0.155225306527422	-0.275796827131418	1.300060940091293
YDR486C	-0.0206485431051629	0.250146304767373	0.294686536388565	0.161516154828346	0.218832255322671	0.0419230495540924	-1.208044354705934
YDR488C	-0.161637171457621	-0.0220948385835744	0.075980657914579	-0.00365037736427249	0.0401547907480054	-0.0101812951065962	0.18692470838169462
YDR490C	-0.466229843769722	-0.429157092460691	0.785051766375666	0.124690844827968	0.146104640716613	0.0249135554530799	-1.124857686285615
YDR491C	0.272910211885384	-0.0411420846056877	0.421101929266314	0.204340996962741	0.0367484513760319	-0.0407537162752636	0.904980027503642
YDR492W	0.00290732027518774	0.434724856572478	0.12269617588766	0.18869074976895	-0.00898251618415161	-0.0202045560170889	-0.5296158362044809
YDR493W	0.803441949273867	0.367378981831117	-0.152559613606105	0.0729596430339033	-0.0473633188832348	-0.141587357110002	0.719367185937184
YDR494W	-1.43688505825672	-0.939616608063108	0.985662374843308	0.0743977535197621	0.145915365833627	0.0173566564473998	-0.4658104484674742
YDR495C	-1.93483342011842	-0.665240312070078	-1.78257966783448	-0.75392584415907	-0.651943129439739	-0.389742243345924	1.1673765206424598
YDR496C	-0.919750626279096	-0.550525966098772	-1.29803188616704	-0.310525138070241	-0.332536332913476	-0.149754534598244	-0.84237243520383
YDR497C	0.0106237677406227	0.25931763552663	-0.184539736809642	0.118624700356834	0.0638578351940966	-0.070937703729332	0.7192868812012412
YDR500C	0.720258979221674	0.38575391927841	-1.26484198009747	-0.0454730524985794	-0.172698825265322	-0.142013418160003	0.4756275420032301
YDR501W	0.63044149539982	0.660498919049714	0.307820753540207	-0.0431733944921779	0.0508799790593467	-0.0401462890241592	0.077551838211917
YDR502C	0.0388695773728799	0.212758567413074	0.385336009758493	0.217352924690255	0.19600408360998	0.0132090211693107	-0.7169776042230998
YDR503C	0.175453483826274	0.228434921089062	0.198734277142979	0.207185335567061	0.125752822202721	0.0760661971788549	-0.324715368562823
YDR504C	0.521272881734659	0.693251798051342	0.619350582087993	0.0352693462981786	0.0343844847491877	-0.029010955137884	-0.3259570922567693
YDR505C	0.160968296511029	0.848074423768964	0.34800160645246	0.199548141927014	0.119301858636634	-0.0139138212843129	-0.39637013629342
YDR506C	0.487920791867902	0.367789079117744	0.997843199519204	0.17793369869778	0.153156738468967	0.0262180965193974	-0.34933898253213264
YDR507C	0.0114201561520411	0.382281427430139	0.921011758676843	0.0840319159764989	0.0651824829725759	-0.0410061998193851	-0.3772023340241659
YDR508C	0.49613674937712	0.58706021379285	-0.39035174627191	0.0386809441713926	-0.0698549646312547	-0.0320803238005952	0.8810567952435819
YDR509W	-0.093096066151544	-0.0197263089547529	0.715697150116566	0.00210891194640433	0.0970842437172287	-0.0208922898993258	-0.201175127141331
YDR511W	0.461422601625677	0.169021933500849	-0.245262879888557	-0.194980911990509	-0.0856410859662838	-0.140595334672972	0.00042959815553749586
YDR512C	-0.284370328247724	-1.05681137158169	-0.466422622180604	-0.749648224893068	0.106669504656248	-0.360369411185806	0.703084259762786
YDR513W	0.673610223337218	0.518395131338236	-0.0587206806155192	0.134799905917713	0.157101948174001	-0.0147378160681377	-0.07699663021423409
YDR514C	0.281826512796381	-0.0333704637211482	-2.21756007460691	-0.753097232389072	-0.749672019707997	-0.38955508176636	
YDR515W	0.0979294618866799	0.256063536839024	-0.108249388783046	0.160967506568863	0.101173232739521	-0.0472805061121105	-0.004875405647993936
YDR516C	0.194004335351873	0.0202275781123834	1.96455554344463	0.242058066324034	0.134334451054084	0.0388864289390501	-0.523256382825443
YDR517W	0.335305749887458	-0.0857708988933181	-1.35246495851037	-0.0713722282071397	-0.194830755632419	-0.0524956364433053	1.0620239071781867
YDR518W	-0.414169414063472	-1.92254487566748	0.504803453639167	0.246931123640828	0.195265396704379	0.0446329611152162	-0.912407971179042
YDR519W	0.201126748739039	0.126942782958156	0.418472583813994	0.00457644922469069	0.0454859918468703	-0.0305108906074052	0.155981078419573
YDR520C	-0.276504293736997	0.0792548064662685	0.348172324443149	0.0209275129286361	0.0816881762280254	-0.0291416134262143	0.08671162640892752
YDR521W	0.97078952713375	0.369286801082043	-2.09782800538222	-0.752491070689185	-0.751774174335681	-0.388267879290159	0.31295059874589576
YDR522C	-0.00346849735299313	-0.218249882986384	1.00291075609477	0.0141160330568904	-0.0458790720746759	-0.0512474145905735	0.1447357938024921
YDR523C	1.0092804365682	0.348828142088684	0.841206259105713	0.24390212467483	0.322303499858042	0.0708353398451274	-1.155731686030404
YDR524C	0.322695725468763	0.423377642553633	0.349426854894445	0.0707836643545592	-0.0037116082964353	-0.0165103021263096	-0.13923856520043992
YDR524C-B	1.25054891785015	1.06555241655444	0.495133575555488	0.0903351953944379	0.0153168510096666	-0.0189751542294686	-1.00286240652298
YDR524W-C	0.795112858864849	0.788098134200099	1.02198423216469	0.272922748144588	0.0656546516423454	-0.114315262859414	-0.773277666604143
YDR525W	0.469948820856352	0.620112755031955	0.515899586830961	0.00991033529753547	-0.0115040864039348	-0.0132189259720854	1.1069149031336014
YDR525W-A	-0.398617184857086	-0.287755123997471	0.752565106719018	0.190266232971774	0.155377796729681	0.000283460599299267	-0.6848176495922443
YDR528W	1.7499935373087	0.503969059383882	-0.00184255177152949	0.129796505487374	0.140570612518933	-0.0456789880435548	0.2679543228877264
YDR529C	0.244339799780308	-0.186278334109899	-0.822528518788408	-0.751269399095625	0.00131182230979206	-0.3885336792986	1.196977690357677
YDR530C	0.710338276905621	0.588524618100735	-0.745037331696465	-0.347763670526687	-0.0946040445921061	-0.134737238426007	0.673047643741895
YDR532C	-2.70145986055229	-1.08662827959701	-2.20495787527217	-0.754068501333064	-0.74048292221663	-0.389598150704111	
YDR533C	0.44986077271774	0.74160045782439	0.191822933271841	0.164371719102358	-0.00871862829888344	-0.0461118700224979	0.266975455746135
YDR534C	0.15960073948039	0.331678732085089	0.292874537626765	0.230797711832086	0.0208637029542782	-0.00710095188687428	0.28591973180654934
