orf	hap a | expression level of a particular gene (HTA1) | standard [standard] | Fillingham J~Andrews BJ, 2009
YDR519W	0.32557955398218597
YDR520C	0.5445346563800599
YDR522C	-1.5499972661689685
YDR524C	-1.1090940932603497
YDR525W	0.09032640372315653
YDR525W-A	-0.46935418850803856
YDR528W	0.2930775403489314
YDR530C	-0.7714199889671471
YDR533C	0.477230662169429
YDR534C	0.5703364357943368
YDR535C	0.5567155743562837
YDR536W	0.26765642982578725
YDR537C	-1.5303323283006127
YDR538W	-0.11930864162588543
YDR539W	0.48990580692943675
YDR540C	0.6999924697115166
YDR541C	0.3276320779323205
YEL001C	0.7614519996914431
YEL003W	1.0661544903974354
YEL004W	0.5943023538447136
YEL005C	0.8109638978826349
YEL006W	0.016249019574455723
YEL007W	0.03546270262120754
YEL008W	0.3972636876492059
YEL010W	0.5495861806690581
YEL011W	-0.887852253826087
YEL012W	-0.5244373665115174
YEL014C	-0.06794060740476297
YEL015W	1.7000878253751728
YEL016C	0.9981461986877435
YEL017C-A	0.39276516067006134
YEL017W	0.44372237820648996
YEL020C	0.43807463944833086
YEL023C	0.6843126910803368
YEL025C	0.29556785294948473
YEL028W	0.055042757958837424
YEL030W	0.6935426834564142
YEL031W	-0.8026023258565904
YEL033W	0.9956134178274431
YEL038W	1.0733772705965234
YEL039C	-1.6446634116923784
YEL040W	-0.19856778784170295
YEL041W	0.502375639863142
YEL042W	-0.12453192261130065
YEL043W	0.1396439756425936
YEL047C	0.8851778596767697
YEL048C	1.036686214195725
YEL049W	0.7321731921688073
YEL052W	1.1320052448821558
YEL053C	-0.40151140400845536
YEL056W	0.5417581021614954
YEL057C	0.8523404709171282
YEL059W	1.029353269855696
YEL060C	-0.6304425279120051
YEL061C	-1.3636997406110458
YEL063C	1.169860235813913
YEL064C	0.9605842707291025
YEL065W	0.5085558404241313
YEL066W	0.4707824537579904
YEL067C	0.11690229365927222
YEL068C	1.3995491220755385
YEL071W	0.572834619118758
YER001W	0.49881616192468947
YER002W	-0.03805861981582978
YER004W	0.9840338314698867
YER005W	0.5415956065661004
YER007C-A	0.29737266501120707
YER007W	0.7029944884700418
YER010C	0.31843278036459033
YER011W	0.8729766190009625
YER019C-A	0.2073585792767011
YER019W	-0.11060875616259963
YER020W	0.2383847891274964
YER024W	0.5143357041717915
YER027C	-0.1941719665386972
YER028C	0.10809345018761247
YER030W	0.3934758472619929
YER031C	0.309430528881306
YER032W	0.8227390081049835
YER033C	0.31085257775447966
YER034W	0.6164164521611728
YER035W	-0.027508014155707364
YER038W-A	0.5707434634174327
YER039C	0.26741346131132965
YER039C-A	0.1948767790727521
YER041W	0.19242618845287449
YER042W	0.6335607792197525
YER044C-A	-0.19982653202938022
YER045C	0.5169535756238206
YER046W	0.8312240745054774
YER046W-A	0.5073696524667821
YER047C	1.166009355477603
YER048C	0.2444371914025741
YER049W	0.5418085807875316
YER051W	0.11114105910521438
YER052C	0.4843200146852442
YER053C	-0.16090417681520247
YER054C	-0.12102884565120908
YER056C	-0.5408422444551862
YER056C-A	-0.8724669716335266
YER059W	1.5245115134945442
YER060W	0.7166566019994203
YER060W-A	2.0235466614750703
YER062C	-1.2055871871799446
YER063W	0.9290243813570391
YER064C	0.9101923579387554
YER065C	-0.21663312102138016
YER066C-A	0.12626326024683993
YER066W	-1.4141330467991013
YER067C-A	1.1375110817494802
YER067W	1.6337591633465283
YER071C	-0.63738487527852
YER072W	0.03633133277513368
YER073W	0.37794680566794775
YER074W	0.03824330723978778
YER075C	0.08059585824096017
YER077C	-1.3647569379060867
YER078C	-0.9614728576716877
YER079W	0.9867935033313117
YER080W	0.9382170482409793
YER081W	0.9351492510230238
YER084W	0.0754233924828281
YER085C	0.7629154333826845
YER087C-B	-0.04210611471706343
YER088C	0.4962076942193276
YER089C	-1.10484927140131
YER090W	-1.2929951718490955
YER091C	0.4460434743245988
YER091C-A	0.21954678890830334
YER093C-A	0.5070602450857286
YER095W	-2.153902317105068
YER096W	0.28549847867632727
YER097W	0.07384575060569244
YER098W	-1.9622416471942328
YER101C	0.5381403861549084
YER106W	0.46164363921845425
YER111C	-3.95061079131757
YER113C	-1.0302375981442384
YER114C	0.2889125855250055
YER115C	0.6504052041364111
YER116C	-0.049139932750476234
YER117W	0.4472006669995431
YER118C	0.9029299579427756
YER119C	0.7393066927278453
YER120W	0.038994316979967754
YER121W	0.2649275779005504
YER123W	-1.2275506916091452
YER124C	0.6560219286260242
YER128W	0.3341008767199756
YER129W	-0.4366239028033146
YER130C	0.7006763572929171
YER131W	-0.9886220258270576
YER132C	0.6038795255206749
YER134C	-0.24868808364738806
YER135C	0.6350590860958351
YER137C	0.5372296485782231
YER139C	0.32415599306053405
YER140W	0.3429325959135511
YER142C	0.8241983951411241
YER143W	0.5953297155990591
YER144C	1.1448231645556064
YER145C	0.7252078283550941
YER149C	0.5782556523420385
YER150W	-1.5112441305836122
YER152C	0.08801904982458143
YER156C	0.7191418958681836
YER158C	0.44778470904326606
YER161C	-0.11249974411316951
YER162C	-0.541961526412959
YER163C	0.5414260829908687
YER164W	1.49643417175102
YER166W	1.3123000002048806
YER167W	-1.8008459850486505
YER170W	1.422385092329355
YER173W	0.25823484108794925
YER174C	0.39522795896371926
YER175C	0.39770147428319286
YER176W	-1.0933526857845763
YER179W	-0.6871511707514919
YER180C	0.4176753478825117
YER181C	-1.3596313582549968
YER182W	0.192003281663018
YER183C	0.8340297245326742
YER184C	0.6707378048350742
YER185W	0.6357540746619119
YER186C	0.7509858472897475
YER187W	0.6371995497522815
YER188W	0.7682167202517238
YFL001W	0.8485837197546051
YFL003C	0.3033501475768316
YFL004W	-0.26760579319196953
YFL007W	0.3889739063039484
YFL010C	0.12991382271958862
YFL010W-A	0.3066666423964966
YFL011W	0.7873427322119168
YFL012W	0.3638098227930527
YFL012W-A	-1.4648904217409726
YFL013C	-1.9035130368286715
YFL014W	-0.44533084793063515
YFL015C	0.6950197013594497
YFL019C	-0.5615054626949938
YFL020C	-1.5104513753384965
YFL021W	1.4640450083266041
YFL025C	0.8832687722477495
YFL027C	-0.8758725067791429
YFL028C	1.2465403568352418
YFL030W	0.3966947159702221
YFL031W	0.5235738049676554
YFL032W	0.6644165726408386
YFL033C	-0.25683503515938827
YFL034C-A	0.6789406117784781
YFL034W	0.28012118639614375
YFL040W	1.049385259421852
YFL041W	-0.03757048540600071
YFL042C	-0.9456499097322579
YFL044C	0.6943977278570583
YFL046W	0.1860928939479277
YFL047W	-0.2921944172228697
YFL048C	0.5459137614768963
YFL049W	-1.1714558542779476
YFL050C	0.7370197748963603
YFL051C	0.4148952172917784
YFL052W	0.8162459534248003
YFL053W	0.8641672823343283
YFL054C	0.6369104294581452
YFL055W	0.5330726151270085
YFL063W	-0.6916695567380716
YFR006W	0.2457586867670857
YFR007W	0.9020405556236294
YFR008W	0.3552507784972699
YFR009W	0.3822669693732056
YFR010W	0.39800319405641393
YFR011C	-1.6483541763229903
YFR012W	-1.1595753782832463
YFR013W	-0.9691460981818062
YFR014C	0.364204802829868
YFR015C	0.6177832214116092
YFR016C	0.042261065866783534
YFR017C	-0.8877126616670937
YFR018C	0.13064349063992103
YFR019W	0.3638038600554693
YFR020W	0.05221896894951512
YFR021W	-1.1905113802117504
YFR022W	0.3416432216169813
YFR023W	0.8112310666994214
YFR024C-A	0.23006414710858838
YFR026C	0.12482549465094521
YFR030W	-2.143163670040506
YFR032C	-0.5285270952339449
YFR032C-A	-1.250125653818882
YFR033C	-1.2223226466912362
YFR034C	-0.18014652773158493
YFR035C	0.29559870290966767
YFR038W	0.04094339204451727
YFR039C	-1.6563960417588428
YFR040W	1.047494076280763
YFR041C	-0.32262073854314166
YFR043C	-0.5704054626217303
YFR044C	-1.143171974842818
YFR045W	-0.27268887699103317
YFR046C	-0.07626763020986112
YFR047C	-0.15675801710155254
YFR048W	-0.4027575580438316
YFR049W	-0.10804894099187182
YFR053C	0.010455228099115685
YFR054C	0.162747841073286
YFR055W	-0.27615471145266157
YFR056C	0.1462200277943706
YFR057W	-0.266091827335039
YGL002W	-0.07574174683762688
YGL004C	-0.46923019327178933
YGL006W	-0.5989761138816239
YGL007W	1.3152434301614524
YGL010W	0.7360952924447878
YGL013C	-0.1196068487325284
YGL014W	-1.2618891209895624
YGL015C	-0.6815786770365289
YGL016W	0.5618688184860571
YGL017W	-0.20274392192494825
YGL019W	-0.832609348541228
YGL020C	-0.25913227452655785
YGL021W	0.43140838514362917
YGL023C	-1.6034841917823945
YGL027C	-0.854624936474433
YGL028C	-0.19567622312876073
YGL029W	-2.02402780554537
YGL031C	-0.26214422743643706
YGL032C	-0.22068700360233387
YGL034C	-0.8366206834510896
YGL035C	-1.5945430791479285
YGL036W	0.10833741014872642
YGL037C	-0.13462412749754674
YGL039W	-0.3687097394653119
YGL041C	-0.056774658490484624
YGL042C	-0.2947700586906755
YGL045W	-0.6988518858590688
YGL049C	-1.4424432703845143
YGL050W	0.14211879159683838
YGL051W	-0.4373674249618172
YGL053W	0.46380691556533493
YGL054C	0.7665778463699572
YGL056C	-0.13831923765947035
YGL057C	0.05958901872930759
YGL058W	0.5012919248127927
YGL059W	0.27292202034365004
YGL060W	-0.36821778958317575
YGL062W	0.2923199718222871
YGL063W	-1.3818387185147947
YGL067W	0.39489971450754036
YGL071W	-0.9950315332488178
YGL077C	-0.36132348032216255
YGL078C	-1.3599476176488796
YGL079W	-0.3961985425071611
YGL080W	-0.8445313167827371
YGL081W	-0.26508070415845114
YGL082W	0.5053720945657092
YGL083W	-0.029223294042403695
YGL084C	-1.0418354542856767
YGL085W	0.4585292137648624
YGL087C	-0.3024540827282996
YGL089C	0.19200708419131265
YGL090W	0.21683466682349767
YGL094C	0.030897229052419897
YGL096W	-0.49729059182083296
YGL101W	-1.7983382731748583
YGL104C	-0.931754425594505
YGL108C	0.44958598886223233
YGL109W	0.22320213802563066
YGL110C	1.0122648653174244
YGL114W	0.5315586688840738
YGL115W	-1.6095467064996085
YGL117W	0.011888037933125243
YGL118C	-0.35554159720252554
YGL121C	-2.028717105637478
YGL125W	0.20614509897790106
YGL126W	-0.4533137829900959
YGL131C	-0.07152850272941545
YGL132W	-1.3619296229158029
YGL133W	-2.151363621530371
YGL136C	1.6301051750031754
YGL138C	-0.11419714563170788
YGL139W	0.11226848334543688
YGL140C	-0.059310006873044295
YGL141W	-0.2853728530845213
YGL144C	-0.7112549283919635
YGL146C	-0.11072041646140522
YGL147C	-1.5794936916070292
YGL149W	-0.2683555709367153
YGL152C	-2.863928133749798
YGL153W	-2.3826833071240694
YGL156W	-0.07860324905017606
YGL157W	-0.4366838207465289
YGL158W	-0.6425665093435722
YGL159W	-0.15881623609478418
YGL160W	-0.01124118504160718
YGL161C	0.14094045529228394
YGL162W	-1.6276425519635207
YGL163C	-1.1043023403336798
YGL164C	-0.16377457509737217
YGL165C	-0.5492881201345693
YGL166W	-0.09439293247970124
YGL170C	-0.43289179380146764
YGL174W	-0.22750398343502795
YGL175C	-0.16822011997019234
YGL176C	0.3998499524273868
YGL177W	0.10332373829146091
YGL179C	-0.16605906376381094
YGL180W	-1.5360634057122444
YGL181W	-0.32371827968092076
YGL194C	1.1862264678453591
YGL195W	-0.027766887545344586
YGL196W	-0.7279669880127106
YGL197W	1.0563525807259344
YGL198W	0.14159076842635568
YGL199C	-0.03181403410363235
YGL202W	1.1853747887618162
YGL203C	-0.26965046285307176
YGL205W	-1.383904269122566
YGL208W	-1.7633453506722598
YGL209W	-1.9852902380420119
YGL210W	-0.9651521299232887
YGL211W	0.11179867410347939
YGL213C	-0.24829656773550474
YGL214W	-0.9153791514732267
YGL215W	-0.5770648417705689
YGL216W	-1.1006206903388025
YGL217C	0.3449802658453452
YGL221C	-1.8961385621435893
YGL222C	-0.2438476702148412
YGL224C	-0.8393048176634538
YGL226C-A	-0.032326049656593685
YGL226W	-1.9880492460452663
YGL227W	-0.41770085448705224
YGL228W	0.2107543660025991
YGL229C	-0.014741193277359189
YGL230C	0.36888542110628003
YGL231C	0.1323914701274042
YGL232W	-0.44235446049702853
YGL234W	-0.11792802819115959
YGL236C	-1.415875250693806
YGL241W	0.8404284028718123
YGL242C	0.638959459513474
YGL243W	-0.6588856617821713
YGL248W	0.29803131552182965
YGL249W	-0.30401192173198693
YGL250W	-0.5192760987006628
YGL251C	-0.1182161915471489
YGL252C	0.2737432728646689
YGL253W	1.7311093447193164
YGL254W	-2.207896670434985
YGL255W	-1.941944351289392
YGL256W	-0.2505941163005284
YGL257C	0.30998109820982794
YGL258W	-0.0016771515827721302
YGL259W	-0.20379700230786493
YGL260W	-0.05152292291876208
YGL261C	-2.14634213991498
YGL262W	-0.6654936244524072
YGL263W	-0.6462811180794288
YGR001C	-0.25211754957527804
YGR003W	0.42247667316130916
YGR004W	-0.28566895888868854
YGR007W	-0.3867014386832008
YGR008C	0.7709059590281103
YGR010W	0.20406264536439161
YGR011W	-2.0566707465239444
YGR012W	-1.6022796847849523
YGR014W	0.03855638250933084
YGR015C	0.24910405332370997
YGR016W	-0.08270885404379547
YGR017W	0.536337239933335
YGR018C	0.5663131295165723
YGR019W	0.03623399315555345
YGR021W	-0.9586913129660793
YGR022C	-1.1472397759792308
YGR023W	0.3392308522637547
YGR025W	-0.803568236870874
YGR026W	0.0529408102568447
YGR028W	-1.6131942812460511
YGR031W	-1.5497929745762649
YGR032W	-1.7079279871153241
YGR033C	-0.07972986981646295
YGR035C	-2.0126476802203594
YGR037C	-0.13051544995867365
YGR038W	-1.6220295263646678
YGR039W	-0.3410778420083947
YGR040W	-1.5452439531818465
YGR041W	0.0968516707611691
YGR042W	-0.39070057519853707
YGR043C	-0.8775442432147227
YGR044C	-0.12281475325902941
YGR045C	-1.9322473898716837
YGR049W	-0.07771805279061327
YGR050C	-1.8113420108889091
YGR051C	0.2012644826246832
YGR052W	-0.9543852644610449
YGR053C	-1.2469414394349372
YGR054W	0.0990401162614259
YGR055W	-0.14676307212766854
YGR058W	0.9422071571852779
YGR059W	-0.2810970537734561
YGR061C	0.8081720484871191
YGR066C	0.023572721985361804
YGR067C	0.11142749441470316
YGR068C	-0.45029498578347094
YGR069W	0.024857625053266805
YGR070W	0.12148845400925891
YGR071C	-2.453403244710337
YGR078C	0.6383144140450555
YGR079W	-1.8137107220813908
YGR080W	-1.5888858408492006
YGR086C	-2.387013817732364
YGR087C	-2.0242269249982656
YGR088W	-0.14843328190074076
YGR089W	-1.9779551288001427
YGR092W	0.1443316704204526
YGR093W	-1.458379504524207
YGR096W	0.2002134146424579
YGR097W	-2.2022473054092764
YGR100W	-1.7023359843005854
YGR101W	0.3022164459317316
YGR106C	-0.19968613256226997
YGR107W	-2.6403536437714505
YGR108W	-0.17270757194951464
YGR109C	-1.4494558917847729
YGR110W	-1.8036788519924767
YGR111W	-1.8832964646260077
YGR117C	0.056207166555900905
YGR118W	-0.9770527075360342
YGR121C	-1.7525327538586544
YGR122C-A	-0.42643807309424325
YGR122W	-0.29587550337507723
YGR123C	-0.08037844804925488
YGR124W	-0.04743214289007318
YGR125W	-1.524998544647725
YGR126W	0.07379776818524014
YGR127W	0.030476099891676045
YGR129W	-0.8293151262361995
YGR130C	-0.014438995630222102
YGR131W	0.22419532893554878
YGR132C	-0.6174351898734969
YGR134W	-0.06802947444158373
YGR135W	-0.5629623331008593
YGR136W	0.18334806160194841
YGR137W	0.08624464864465319
YGR138C	0.03360292424719495
YGR139W	-0.23297625153944393
YGR141W	-1.2000654403580826
YGR142W	0.30560946181535564
YGR143W	0.24595885129273876
YGR144W	0.48568167394854805
YGR146C	-0.27034697395927504
YGR148C	-0.6092190871623446
YGR149W	0.15204238228803596
YGR151C	0.32705075351782287
YGR152C	-0.6097170741267744
YGR153W	-0.4099768559283535
YGR154C	0.08972735961781982
YGR157W	1.5709532648037323
YGR161C	0.8229029124806699
YGR163W	-1.374879992404057
YGR164W	0.6866360745209572
YGR166W	-0.6737547005555944
YGR168C	0.08258417986588977
YGR169C	-0.694380454581202
YGR170W	-1.4284908440234758
YGR173W	0.014584711669505217
YGR176W	-2.07334878879236
YGR177C	-0.1569512787043947
YGR178C	-0.6066034143322031
YGR181W	-0.14751544309608933
YGR182C	0.5230019517392818
YGR184C	1.4156685461363403
YGR187C	-0.5705388707149057
YGR188C	-2.5694899615834186
YGR189C	-0.13560910729134182
YGR192C	-0.464881814090635
YGR194C	-2.538914611859388
YGR196C	-0.4981046615184701
YGR197C	-0.3728366518979244
YGR199W	-0.49442691264780386
YGR201C	-0.1285752563930106
YGR202C	-0.49560378328208643
YGR203W	-0.6946355532919505
YGR205W	-2.39288251540708
YGR206W	0.07087240633639323
YGR207C	-0.6421566790326467
YGR209C	-0.5204550925695945
YGR210C	-1.1606210996879915
YGR212W	0.292821934500144
YGR213C	-0.6066243065766824
YGR214W	-0.8873831522375805
YGR217W	-1.459616060052349
YGR221C	-2.9464672528574973
YGR224W	-0.4017605911970254
YGR225W	-2.112416580446488
YGR226C	-0.056152556308157665
YGR227W	0.11456294448873044
YGR228W	-1.1165632444606794
YGR230W	-0.3185888811322983
YGR231C	-2.2079571599207366
YGR232W	-0.7067955219570189
YGR233C	-0.21490702040986814
YGR234W	-0.5076730548945965
YGR235C	-0.3427145801731584
YGR236C	-0.2854212514936636
YGR237C	-0.17854392586093584
YGR238C	-1.6052982234969144
YGR239C	-1.6800947443174212
YGR241C	-0.4482796737865056
YGR242W	-0.2847257820541547
YGR243W	-0.8173213505513441
YGR244C	-0.4265706118780931
YGR247W	-0.38395206925940356
YGR248W	-2.4442270353407416
YGR249W	-0.2600110480729635
YGR254W	-0.16126472823104945
YGR255C	-0.2803249781314543
YGR256W	-0.48266043909577067
YGR259C	0.05061819823274245
YGR260W	-0.22412920386949708
YGR261C	-1.460654096119936
YGR263C	0.12586193162210327
YGR266W	0.1544670067823803
YGR268C	1.976424440039135
YGR269W	0.28756058527564904
YGR270W	-4.7557024637010885
YGR271C-A	0.13360189359643018
YGR271W	1.4443195085430922
YGR273C	0.1770535888218328
YGR275W	-2.425457930640218
YGR276C	-0.48037782681199653
YGR279C	-0.19809583552394847
YGR281W	-1.8563284359136534
YGR282C	-0.8147808294763458
YGR283C	0.9716024697967073
YGR284C	0.8580358843726388
YGR286C	-1.3013818522657696
YGR287C	-1.6174608918745048
YGR288W	0.26894003648615705
YGR289C	-0.4044838699086723
YGR290W	0.04938111464036062
YGR291C	-0.021176665301640828
YGR292W	0.143681820715605
YGR295C	-0.07549005821365393
YHL002W	0.49986248560504043
YHL003C	-1.267265855489231
YHL005C	-1.6908821945802714
YHL006C	-1.496398620393678
YHL007C	1.2173021979196952
YHL008C	-1.078981535113682
YHL009C	-0.9866626810485388
YHL010C	-1.5939169458144278
YHL012W	-1.8412521897952767
YHL013C	-1.1459525018592864
YHL014C	-2.014929700542583
YHL016C	-2.0926865776456425
YHL017W	-1.8255642350488406
YHL019C	-2.11287144951077
YHL021C	-1.6018999783770933
YHL022C	-2.6699576879355034
YHL024W	-1.2785442766155484
YHL025W	-2.470050893525814
YHL026C	-2.3679294172639485
YHL027W	-0.7384581041067023
YHL028W	-2.288671607536281
YHL029C	-1.1863872109076046
YHL032C	-1.5788945637553606
YHL034C	-1.8991395914787423
YHL035C	-0.05982419334032328
YHL036W	-2.386214323020642
YHL037C	-2.17282893964235
YHL039W	-0.7719146499660576
YHL040C	-2.546637712189726
YHL041W	-2.841739964252633
YHL042W	-1.7826834199826969
YHL043W	-2.054093775525438
YHL044W	-2.0790834439994623
YHL045W	-2.084038547109051
YHL046C	-2.7833491409720996
YHL047C	-2.4317777350781093
YHR001W-A	-3.152592983282965
YHR003C	-2.210874808055963
YHR006W	-0.6316933802745966
YHR008C	-1.0073192820682457
YHR009C	-0.9066454393493361
YHR014W	0.8577941178682481
YHR015W	-2.0619618733890204
YHR016C	-0.1472586281590866
YHR017W	-0.6761394915933158
YHR018C	1.6676341530527898
YHR021W-A	-0.6018274354091071
YHR022C	-2.419426468310752
YHR025W	-0.5288762585481349
YHR028C	-2.405407145558147
YHR029C	0.18066609473160666
YHR030C	-0.7829060610395118
YHR031C	-3.5934238735651696
YHR032W	-1.7040656761002542
YHR033W	-1.6406460030453456
YHR034C	-0.15585599907912148
YHR035W	0.3295987202264632
YHR037W	-1.8607228451717093
YHR039C	-0.4498610094656105
YHR041C	-1.8138649879659245
YHR043C	-1.7598895145881592
YHR044C	-1.7413236611047473
YHR045W	0.4726362945556474
YHR046C	0.36025783765562513
YHR047C	-0.8760560031048562
YHR048W	0.022049062442408736
YHR049C-A	-0.035152600210619646
YHR049W	-0.7197289254143522
YHR050W	-0.37388326813916506
YHR057C	0.03422115211020276
YHR059W	0.6144274996376209
YHR061C	-1.9371866677091492
YHR066W	-0.8186564153909067
YHR073W	0.6169294460049406
YHR075C	0.8134257500173527
YHR076W	-0.04829273627365848
YHR077C	-1.2228506349880233
YHR078W	-1.5597279308886214
YHR079C	-0.3828675544850071
YHR079C-A	-0.3476426285946419
YHR080C	-0.556111371455337
YHR082C	-1.064311388125831
YHR086W	0.024738998782921812
YHR087W	-0.1932777440595629
YHR092C	-0.15021816632331222
YHR093W	0.23976780332309858
YHR094C	-0.39591281892637226
YHR095W	-0.7893217497030055
YHR096C	-0.5406100455547007
YHR097C	-2.0323896681891784
YHR103W	-0.276462375093749
YHR104W	-2.1006899111980855
YHR105W	-1.6328018156597268
YHR106W	-0.9432718976133163
YHR108W	-1.7853036114412497
YHR109W	-0.24546513765181122
YHR110W	-2.2658712745525453
YHR112C	-1.7657936960097689
YHR113W	-0.9849037351482028
YHR114W	-0.4491057127239944
YHR115C	-0.49238322362114806
YHR117W	-1.833161207249553
YHR121W	-2.0380575258681963
YHR123W	-2.216312408254517
YHR124W	-2.3649212464362037
YHR125W	-2.5334866855956126
YHR126C	-2.789955655116121
YHR127W	-0.3046905166368146
YHR130C	-2.7760984011385244
YHR131C	-0.26028205212843514
YHR132C	-0.37042124603808313
YHR132W-A	0.08094643080750871
YHR133C	0.04287282504172841
YHR134W	-1.0190733000103038
YHR135C	-0.47168786397044177
YHR136C	-0.7661710023863237
YHR137W	0.12639958684424288
YHR138C	-0.42625369406428126
YHR139C	-0.2470014935972175
YHR139C-A	-1.001316002211845
YHR140W	-0.5831228646869187
YHR142W	-0.8702294729488579
YHR143W	0.12117309326421456
YHR146W	-0.1284024677321972
YHR150W	-1.7736379239115734
YHR151C	-1.69072162031211
YHR152W	-0.5034261192831944
YHR153C	0.06115459553977392
YHR154W	-0.23430693363226587
YHR155W	-0.17407768340694893
YHR156C	-2.4114031976482035
YHR157W	-1.963111452591763
YHR158C	-0.9250094549106752
YHR159W	-0.07218534168159037
YHR160C	0.7798861596124164
YHR161C	-1.3532301713074364
YHR163W	-1.6159486696289111
YHR167W	-2.219129293495765
YHR176W	0.16260701596260885
YHR178W	-2.1743327922800457
YHR179W	-0.39600991546721376
YHR180W	0.1062550338836021
YHR181W	-0.4185675022712283
YHR182W	0.643179973694193
YHR184W	-1.2698566082258624
YHR185C	0.40484281717560605
YHR193C	-0.7248668244758623
YHR195W	-0.26734679543271755
YHR199C	-1.7578722570298435
YHR202W	-0.6897058925325595
YHR203C	-0.3491170387293989
YHR204W	0.5596124057140356
YHR207C	-0.5015898186856292
YHR209W	-1.7796012977633642
YHR210C	-2.172524424982954
YIL001W	-1.0157631918480396
YIL002C	-1.7216075870566505
YIL005W	-2.1962459200406426
YIL006W	-0.7767513938738597
YIL007C	-1.744428086080601
YIL009C-A	-0.687847257783411
YIL010W	-0.6031557305823617
YIL011W	-0.0497709959602272
YIL012W	-0.4880192721509174
YIL013C	-1.0595563558174064
YIL014C-A	-2.705681624193717
YIL014W	-0.49803961649745165
YIL015W	-1.9284292309593185
YIL016W	-0.5223349491046618
YIL017C	-1.5664908180216432
YIL020C	-0.0029722551187992678
YIL023C	-1.870220997172757
YIL024C	0.05860906706911781
YIL025C	-0.24572564232373414
YIL027C	-0.8446056222261654
YIL028W	-2.308425807468131
YIL029C	-2.886934170988277
YIL030C	-0.49977744160223675
YIL032C	-0.05177986022812275
YIL034C	0.36029402909151853
YIL035C	0.9979779976312516
YIL036W	-0.030190322760134763
YIL037C	0.1353045437312595
YIL038C	-2.4424519871509727
YIL039W	-3.195869185077786
YIL040W	-2.087935832387115
YIL041W	-2.4189758664688226
YIL042C	-2.674143999547439
YIL043C	0.13285206310201228
YIL044C	-1.9383026213295487
YIL045W	0.1174896874619962
YIL047C	-0.4622270861467899
YIL049W	-2.240678174709789
YIL050W	-1.6127864429227332
YIL052C	-1.6715704407946015
YIL053W	-1.9855354911407055
YIL054W	-0.11757029650964082
YIL055C	-0.13874877208823944
YIL056W	0.05984120856260857
YIL057C	0.7423778670857711
YIL058W	-1.8638507549677739
YIL059C	0.07302511634090995
YIL060W	1.0213683617758915
YIL064W	-0.8489930201210112
YIL065C	-1.998500102534525
YIL066C	0.1891529884173473
YIL067C	-1.602772479733599
YIL070C	-1.084562258589734
YIL071C	0.2561025371223707
YIL072W	-0.30493027121232624
YIL073C	-2.267358427664694
YIL074C	-0.39760697540376666
YIL079C	0.7588984956320215
YIL085C	-0.18341669664289453
YIL086C	-1.6164395715632829
YIL087C	-0.4990183839647595
YIL088C	-0.7447838509880574
YIL089W	-0.7503387651626459
YIL092W	-0.4435170753166874
YIL093C	0.21341960841296279
YIL094C	-1.3138822969142738
YIL095W	-0.2816880159468601
YIL096C	0.41576690333838684
YIL097W	-1.810134859870981
YIL099W	-0.7689253557593138
YIL100W	-0.4222444339792145
YIL101C	-0.3662319596249981
YIL102C	-0.4332258845183781
YIL103W	0.2523948711356978
YIL105C	-1.3776208691884604
YIL107C	-0.3447037787711721
YIL108W	-0.40462782059256397
YIL111W	-0.11305250815089549
YIL112W	1.7982359838925899
YIL113W	-0.5669838099261649
YIL114C	-0.7027661528513227
YIL116W	0.5570964844074443
YIL117C	-1.3071482757329596
YIL119C	-1.9255745939375564
YIL120W	-0.9519665164861933
YIL122W	-0.8659632205051416
YIL123W	-0.8291253498199586
YIL124W	-0.5019972380518386
YIL128W	2.2018704365468498
YIL130W	-1.0135931336921173
YIL131C	-1.172418364289774
YIL132C	-1.6200829668811
YIL134W	-1.34279899779036
YIL135C	-0.10455398725206552
YIL136W	0.1002690298867995
YIL137C	-2.3215946083814143
YIL138C	-0.993712499823983
YIL139C	-1.0665273521608958
YIL140W	-1.1227084344441312
YIL141W	-0.8746218068674304
YIL145C	-3.010661503674047
YIL146C	-0.3420152604054912
YIL148W	-0.818345964184897
YIL149C	-0.7279385910444366
YIL151C	0.44741703011904005
YIL152W	-2.2056343277036308
YIL153W	-0.7110047020974704
YIL154C	-1.1888155434927528
YIL155C	-2.2788974282606436
YIL156W	-1.4443391877007248
YIL157C	-0.6124518599372022
YIL158W	0.09419090580284527
YIL159W	-0.9667303736824474
YIL160C	0.10434005436669824
YIL161W	-0.4262060921953007
YIL162W	-0.49192063930152424
YIL163C	-0.839613251101775
YIL164C	-0.6846002748673552
YIL165C	-0.4247969090012253
YIL166C	-2.7490342656904247
YIL173W	-0.7188508486488113
YIR002C	-1.942272309532391
YIR003W	0.4859141702520485
YIR004W	0.04398897457912266
YIR005W	-0.2969314166690355
YIR007W	-1.0853001799525845
YIR009W	-0.28560922091621815
YIR013C	-1.223162614688039
YIR014W	-0.8843261284618591
YIR016W	-2.264479454851826
YIR017C	0.5451828927456945
YIR018W	-0.7866796026840656
YIR019C	-0.29604231829335226
YIR020C	-0.409840003075771
YIR020W-A	-0.5450486253329888
YIR024C	-0.19538815505523244
YIR025W	-0.6397283711384435
YIR027C	-0.25993529348950795
YIR028W	-0.5979146982889828
YIR029W	-0.7330245112491314
YIR030C	-1.1953920868318384
YIR031C	-0.7682568941774982
YIR032C	-0.5055682910479598
YIR033W	0.3029942867924747
