orf	hap a | expression level of a particular gene (HTA1) | standard [standard] | Fillingham J~Andrews BJ, 2009
YDR541C	0.144803660509672
YEL001C	0.2473644955356025
YEL003W	0.3194002419682875
YEL004W	0.207848082405438
YEL005C	0.259069770852643
YEL006W	0.07118853848251236
YEL007W	0.07573091027864344
YEL008W	0.161265504880039
YEL010W	0.197276580660053
YEL011W	-0.14255310153247128
YEL012W	-0.0566369588327546
YEL014C	0.05128498401111445
YEL015W	0.46927056586316396
YEL016C	0.303322171698601
YEL017C-A	0.1602019929013892
YEL017W	0.1722489610533865
YEL020C	0.1709137600310445
YEL023C	0.22912773067612507
YEL025C	0.13722324862963647
YEL028W	0.0803598973872536
YEL030W	0.231309824392649
YEL031W	-0.12239887771767215
YEL033W	0.3027233884087125
YEL038W	0.32110780386499205
YEL039C	-0.3214733871499815
YEL040W	0.020402970459569354
YEL041W	0.1861153770264195
YEL042W	0.03790603977253974
YEL043W	0.10036075740924749
YEL047C	0.276614944576627
YEL048C	0.3124335471199575
YEL049W	0.2404425936185385
YEL052W	0.334968241565112
YEL053C	-0.02757561626103085
YEL056W	0.19542591814292234
YEL057C	0.2688517464330205
YEL059W	0.3106999409460815
YEL060C	-0.08169799758405749
YEL061C	-0.2550498153573235
YEL063C	0.343917668009423
YEL064C	0.2944420292630005
YEL065W	0.187576459144531
YEL066W	0.178646325040667
YEL067C	0.0949843194516595
YEL068C	0.39821919449452603
YEL071W	0.202772822627876
YER001W	0.185273868807655
YER002W	0.058349485767806845
YER004W	0.299985819231921
YER005W	0.195387502009601
YER007C-A	0.13764993035362122
YER007W	0.23354435758506
YER010C	0.1426288234566095
YER011W	0.2737304079998168
YER019C-A	0.11636939588763459
YER019W	0.04119766264544385
YER020W	0.123704407099393
YER024W	0.1889428962825315
YER027C	0.021442201441938508
YER028C	0.09290179097209425
YER030W	0.1603700087223655
YER031C	0.14050057073484604
YER032W	0.2618535644876365
YER033C	0.14083676211879395
YER034W	0.213076151185647
YER035W	0.06084379013756395
YER038W-A	0.20227844543554352
YER039C	0.13056717367497
YER039C-A	0.113418531283831
YER041W	0.1128391788666755
YER042W	0.21712929953336602
YER044C-A	0.020105386488670253
YER045C	0.1895617961270152
YER046W	0.263859547734686
YER046W-A	0.187296028437453
YER047C	0.3430072683641615
YER048C	0.12513527599247595
YER049W	0.195437851965639
YER051W	0.09362228650432865
YER052C	0.181846785608
YER053C	0.029307152133168354
YER054C	0.038734214045243104
YER056C	-0.0605152915141554
YER056C-A	-0.138915814931201
YER059W	0.427761976114146
YER060W	0.23677426405433952
YER060W-A	0.545740563350603
YER062C	-0.21766989181158147
YER063W	0.286980849070538
YER064C	0.2825287067180725
YER065C	0.016132083939613497
YER066C-A	0.09719737722452004
YER066W	-0.26697292385541
YER067C-A	0.33626989508148253
YER067W	0.45358958252743853
YER071C	-0.08333926140629655
YER072W	0.07593626607132839
YER073W	0.15669873547474825
YER074W	0.07638828242144903
YER075C	0.08640099225401035
YER077C	-0.255299750945636
YER078C	-0.15995799749690898
YER079W	0.300638242590806
YER080W	0.28915411854121853
YER081W	0.288428850224614
YER084W	0.08517815212913565
YER085C	0.24771047084436698
YER087C-B	0.05739260380823605
YER088C	0.1846571921347275
YER089C	-0.19385410041331252
YER090W	-0.23833430911000936
YER091C	0.1727976992373855
YER091C-A	0.119250851751209
YER093C-A	0.18722288039197976
YER095W	-0.441864279193468
YER096W	0.1348427137997559
YER097W	0.08480517647685394
YER098W	-0.3965531319598955
YER101C	0.1945706416654897
YER106W	0.1764857869848735
YER111C	-0.8666302066460025
YER113C	-0.1762149023771835
YER114C	0.1356498543474936
YER115C	0.221111547001345
YER116C	0.0557297150962515
YER117W	0.1730712750716785
YER118C	0.2808117781711775
YER119C	0.2421290486135655
YER120W	0.076565831174289
YER121W	0.1299794775697455
YER123W	-0.2228623581815452
YER124C	0.22243941583555948
YER128W	0.1463329711106845
YER129W	-0.03587668086323986
YER130C	0.2329963203527875
YER131W	-0.166376424168011
YER132C	0.210112253954523
YER134C	0.008553861804683996
YER135C	0.2174835193297115
YER137C	0.19435533111456899
YER139C	0.14398186752786105
YER140W	0.1484209077170411
YER142C	0.2621985831129815
YER143W	0.208090964472661
YER144C	0.337998569309568
YER145C	0.23879588840016802
YER149C	0.204054427427924
YER150W	-0.2899312836347995
YER152C	0.08815593408399017
YER156C	0.237361820783942
YER158C	0.17320935042665894
YER161C	0.040750607788101204
YER162C	-0.060779904747575275
YER163C	0.1953474243677955
YER164W	0.4211241167856775
YER166W	0.37759233448761653
YER167W	-0.35839703757840047
YER170W	0.40361792346105596
YER173W	0.12839722502282286
YER174C	0.1607842313759935
YER175C	0.16136900349891944
YER176W	-0.191136153722395
YER179W	-0.09510467964517866
YER180C	0.16609109451479948
YER181C	-0.2540879953239115
YER182W	0.1127391980420745
YER183C	0.26452284094725453
YER184C	0.225918445904115
YER185W	0.21764782392729953
YER186C	0.244890157046319
YER187W	0.21798955358249
YER188W	0.248963766003787
YFL001W	0.26796360018411003
YFL003C	0.13906308722478905
YFL004W	0.004081462105281552
YFL007W	0.15930568963341676
YFL010C	0.0980604190461156
YFL010W-A	0.13984715098259148
YFL011W	0.253485411181812
YFL012W	0.15335656353732954
YFL012W-A	-0.278972646543694
YFL013C	-0.382668902543735
YFL014W	-0.037935119210565894
YFL015C	0.23165901119087
YFL019C	-0.06540035282808558
YFL020C	-0.2897438656859405
YFL021W	0.4134668851096185
YFL025C	0.2761636107603655
YFL027C	-0.13972092901362548
YFL028C	0.36204587477767647
YFL030W	0.1611309923609595
YFL031W	0.1911269069380025
YFL032W	0.224424022020572
YFL033C	0.006627813442040002
YFL034C-A	0.22785769923821875
YFL034W	0.1335714499440118
YFL040W	0.315435771354249
YFL041W	0.058464887274667005
YFL042C	-0.15621724085609062
YFL044C	0.231511968331449
YFL046W	0.1113419032914585
YFL047W	-0.0017316176687451022
YFL048C	0.19640837161749433
YFL049W	-0.20960078795673248
YFL050C	0.24158839063390952
YFL051C	0.1654338344385205
YFL052W	0.26031851946903
YFL053W	0.2716477629223595
YFL054C	0.2179212016758525
YFL055W	0.1933725527759015
YFL063W	-0.09617288655894594
YFR006W	0.12544769518133575
YFR007W	0.2806015115606545
YFR008W	0.15133309092583702
YFR009W	0.15772007998853474
YFR010W	0.16144033409102299
YFR011C	-0.3223459332996945
YFR012W	-0.206792084443115
YFR013W	-0.16177205423935043
YFR014C	0.15344994210378654
YFR015C	0.21339927372700956
YFR016C	0.0773381343278493
YFR017C	-0.1425201000780167
YFR018C	0.09823292230714029
YFR019W	0.1533551538663695
YFR020W	0.07969231587656875
YFR021W	-0.2141057692948515
YFR022W	0.14811608237849755
YFR023W	0.259132933136273
YFR024C-A	0.12173729597653202
YFR026C	0.09685747019699448
YFR030W	-0.439325519319269
YFR032C	-0.05760382543284265
YFR032C-A	-0.2281993813535585
YFR033C	-0.22162637839952049
YFR034C	0.024758002869013654
YFR035C	0.1372305419730681
YFR038W	0.07702661860271745
YFR039C	-0.3242471379076405
YFR040W	0.3149886703512555
YFR041C	-0.008924807203980506
YFR043C	-0.0675044319135169
YFR044C	-0.2029141003540126
YFR045W	0.002879753071669648
YFR046C	0.049316364385008325
YFR047C	0.0302873597747596
YFR048W	-0.027870223751440396
YFR049W	0.041802837208099505
YFR053C	0.06981880864330288
YFR054C	0.10582282038065301
YFR055W	0.0020603834239944496
YFR056C	0.10191542414083848
YFR057W	0.004439383894253152
YGL002W	0.0494406902517502
YGL004C	-0.04358524427818055
YGL006W	-0.07425891621328665
YGL007W	0.378288200719306
YGL010W	0.241369830610627
YGL013C	0.0390703931464536
YGL014W	-0.23098042241532651
YGL015C	-0.09378726755800235
YGL016W	0.2001803606103245
YGL017W	0.0194156764758788
YGL019W	-0.1294929394442502
YGL020C	0.0060847153132219944
YGL021W	0.16933776830338698
YGL023C	-0.311738068489283
YGL027C	-0.1346977190515593
YGL028C	0.021086575053586902
YGL029W	-0.4111602066369675
YGL031C	0.005372649338373753
YGL032C	0.015173691847074821
YGL034C	-0.13044127269795566
YGL035C	-0.3096242698095605
YGL036W	0.0929594663716547
YGL037C	0.035520107480198196
YGL039W	-0.019820863800277796
YGL041C	0.053924763760881525
YGL042C	-0.0023405337798227503
YGL045W	-0.09787088527946008
YGL049C	-0.273665839567803
YGL050W	0.10094583701963886
YGL051W	-0.03605245945157
YGL053W	0.17699721446295763
YGL054C	0.24857631428618351
YGL056C	0.034646533988729744
YGL057C	0.0814346942729622
YGL058W	0.1858591722858827
YGL059W	0.1318694707475745
YGL060W	-0.019704560264704324
YGL062W	0.1364554060669445
YGL063W	-0.259338112475588
YGL067W	0.16070662999387664
YGL071W	-0.1678917174966692
YGL077C	-0.0180746532934677
YGL078C	-0.2541627632769135
YGL079W	-0.026319584703650197
YGL080W	-0.132311452280276
YGL081W	0.004678426944384225
YGL082W	0.186823779017657
YGL083W	0.0604382750179046
YGL084C	-0.178956790775377
YGL085W	0.17574949512937002
YGL087C	-0.004157139892475251
YGL089C	0.11274009701065005
YGL090W	0.1186096697958437
YGL094C	0.07465157123030056
YGL096W	-0.0502190980087344
YGL101W	-0.357804180932404
YGL104C	-0.15293216245194852
YGL108C	0.17363519708118652
YGL109W	0.1201150251996394
YGL110C	0.306660013430537
YGL114W	0.193014635623941
YGL115W	-0.313171328099015
YGL117W	0.07015754406239914
YGL118C	-0.016707738748907998
YGL121C	-0.41226881993251097
YGL125W	0.11608251290580245
YGL126W	-0.039822391888907
YGL131C	0.050436757541961405
YGL132W	-0.254631335845866
YGL133W	-0.4412640975859435
YGL136C	0.452725730784186
YGL138C	0.04034931935392865
YGL139W	0.09388882468228235
YGL140C	0.05332537347437149
YGL141W	-0.00011890861800580022
YGL144C	-0.10080313051586515
YGL146C	0.04117126465653105
YGL147C	-0.30606639319899653
YGL149W	0.0039042046126491984
YGL152C	-0.609723884049248
YGL153W	-0.495951166857046
YGL156W	0.04876419283513192
YGL157W	-0.035890846266857505
YGL158W	-0.0845642690416205
YGL159W	0.02980076926099045
YGL160W	0.0646894862282395
YGL161C	0.10066726254835495
YGL162W	-0.3174494281312895
YGL163C	-0.19372479858971178
YGL164C	0.02862855156664163
YGL165C	-0.0625120095502711
YGL166W	0.0450313003696117
YGL170C	-0.0349943603508828
YGL174W	0.013562066587540899
YGL175C	0.027577565266951046
YGL176C	0.16187693248385399
YGL177W	0.0917741672499775
YGL179C	0.028088467874110498
YGL180W	-0.2957988924149795
YGL181W	-0.009184280616611
YGL194C	0.347786864280002
YGL195W	0.06078258900392415
YGL196W	-0.10475408505653436
YGL197W	0.3170829393495385
YGL198W	0.10082100527595556
YGL199C	0.0598257893972874
YGL202W	0.3475855159472005
YGL203C	0.0035980748349494496
YGL205W	-0.2598264362811485
YGL208W	-0.34953138576589504
YGL209W	-0.4020021272801975
YGL210W	-0.160827826694429
YGL211W	0.09377775549034051
YGL213C	0.008646421405649002
YGL214W	-0.149060828510329
YGL215W	-0.06907879826232276
YGL216W	-0.1928544072618615
YGL217C	0.1489050042915154
YGL221C	-0.38092547804051546
YGL222C	0.009698200316156008
YGL224C	-0.1310758379457328
YGL226C-A	0.0597047420686054
YGL226W	-0.40265439369412703
YGL227W	-0.031403019006766855
YGL228W	0.1171722053131811
YGL229C	0.0638620374430367
YGL230C	0.1545565029019165
YGL231C	0.09864616805002255
YGL232W	-0.0372314613902575
YGL234W	0.03946728878896647
YGL236C	-0.2673848041708685
YGL241W	0.2660355741358625
YGL242C	0.218405619801732
YGL243W	-0.0884223350664157
YGL248W	0.137805644148612
YGL249W	-0.0045254338804651545
YGL250W	-0.05541676605247096
YGL251C	0.039399163115312996
YGL252C	0.13206362583381695
YGL253W	0.47660446817637997
YGL254W	-0.45462926689100447
YGL255W	-0.39175457958284554
YGL256W	0.008103250178320504
YGL257C	0.14063073269200999
YGL258W	0.06695055172697587
YGL259W	0.01916671418068635
YGL260W	0.05516634433050395
YGL261C	-0.4400769521329325
YGL262W	-0.08998454587160754
YGL263W	-0.08544245225690311
YGR001C	0.00774309016508035
YGR003W	0.16722619206363448
YGR004W	-0.00018891199269700787
YGR007W	-0.024074342266272794
YGR008C	0.24959953803881
YGR010W	0.11559019300348389
YGR011W	-0.418877434722965
YGR012W	-0.3114533069159755
YGR014W	0.0764622976048461
YGR015C	0.1262385846041265
YGR016W	0.0477935728720726
YGR017W	0.194144353768409
YGR018C	0.20123105521318252
YGR019W	0.07591325368262855
YGR021W	-0.1593004031049494
YGR022C	-0.20387578297932452
YGR023W	0.147545765980268
YGR025W	-0.12262723200759035
YGR026W	0.07986296882154124
YGR028W	-0.31403366358212903
YGR031W	-0.299044746228078
YGR032W	-0.3364299794074965
YGR033C	0.04849784460916895
YGR035C	-0.4084697927175235
YGR037C	0.036491453834073304
YGR038W	-0.3161224337643505
YGR039W	-0.013288313462246385
YGR040W	-0.29796929669392447
YGR041W	0.0902440838744623
YGR042W	-0.0250197916562695
YGR043C	-0.140116149878728
YGR044C	0.038312001587146455
YGR045C	-0.3894620881357455
YGR049W	0.048973465076882494
YGR050C	-0.3608784385483365
YGR051C	0.114928669885875
YGR052W	-0.15828239561339
YGR053C	-0.22744659046098098
YGR054W	0.09076146167722651
YGR055W	0.03265029852225435
YGR058W	0.290097433692612
YGR059W	0.0008919475592945036
YGR061C	0.2584097402940885
YGR066C	0.0729199597406652
YGR067C	0.09369000364466411
YGR068C	-0.03910870783071542
YGR069W	0.07322372802091695
YGR070W	0.0960685491319152
YGR071C	-0.5126703065000995
YGR078C	0.21825312242078548
YGR079W	-0.361438433573118
YGR080W	-0.308286822968702
YGR086C	-0.496974957517176
YGR087C	-0.4112072811403145
YGR088W	0.032255438580598955
YGR089W	-0.400268009294555
YGR092W	0.1014689911870196
YGR093W	-0.27743337858239703
YGR096W	0.1146801833491366
YGR097W	-0.45329368139725046
YGR100W	-0.335107955108056
YGR101W	0.13879506498431599
YGR106C	0.02013857880156735
YGR107W	-0.556867882670391
YGR108W	0.02651667156646855
YGR109C	-0.2753237171120495
YGR110W	-0.359066765234286
YGR111W	-0.377889434330151
YGR117C	0.08063517916210144
YGR118W	-0.16364128249955862
YGR121C	-0.346975143181402
YGR122C-A	-0.033468614409864
YGR122W	-0.0026018756966427197
YGR123C	0.048344512035447915
YGR124W	0.0561334594734611
YGR125W	-0.2931830111856865
YGR126W	0.08479383279054235
YGR127W	0.07455201066101061
YGR129W	-0.128714141206966
YGR130C	0.06393348101092905
YGR131W	0.1203498288219542
YGR132C	-0.0786228888032425
YGR134W	0.05126397465436186
YGR135W	-0.06574477648835515
YGR136W	0.1106929881926122
YGR137W	0.08773644189943004
YGR138C	0.07529123378285585
YGR139W	0.01226834917595025
YGR141W	-0.21636447696904598
YGR142W	0.1395972193456686
YGR143W	0.1254950167538682
YGR144W	0.1821687000800209
YGR146C	0.0034334102885003534
YGR148C	-0.07668049217171466
YGR149W	0.10329190665981985
YGR151C	0.14466622763860865
YGR152C	-0.0767982229543326
YGR153W	-0.02957696238238
YGR154C	0.08855980138027995
YGR157W	0.438741427622557
YGR161C	0.2618923136754715
YGR163W	-0.2576929764990289
YGR164W	0.22967700961377552
YGR166W	-0.09193757481486124
YGR168C	0.08687105809452314
YGR169C	-0.096813779087196
YGR170W	-0.2703672992600565
YGR173W	0.07079507382146169
YGR176W	-0.4228203471063115
YGR177C	0.03024167014555685
YGR178C	-0.0760621121108679
YGR181W	0.03247242795684185
YGR182C	0.1909917131820854
YGR184C	0.40203004205797854
YGR187C	-0.0675359713720549
YGR188C	-0.5401147598798425
YGR189C	0.035287245075618756
YGR192C	-0.0425572292483033
YGR194C	-0.532886338035611
YGR196C	-0.05041155497940649
YGR197C	-0.02079652112705831
YGR199W	-0.049542085929525845
YGR201C	0.03695014155730983
YGR202C	-0.04982031389674339
YGR203W	-0.0968740878362325
YGR205W	-0.49836239618433753
YGR206W	0.08410223810131245
YGR207C	-0.08446737967163258
YGR209C	-0.0556954959807734
YGR210C	-0.20703930697738748
YGR212W	0.13657407676142092
YGR213C	-0.07606705131704974
YGR214W	-0.1424421996392753
YGR217W	-0.277725716857246
YGR221C	-0.629237236372175
YGR224W	-0.027634527447114407
YGR225W	-0.4320564958714925
YGR226C	0.05407183704196135
YGR227W	0.09443126600179695
YGR228W	-0.19662344040482
YGR230W	-0.00797162215640405
YGR231C	-0.4546435674149265
YGR232W	-0.09974886715738834
YGR233C	0.0165401572234258
YGR234W	-0.0526736512209364
YGR235C	-0.013675260267769499
YGR236C	-0.00013035064961060272
YGR237C	0.025136879397784844
YGR238C	-0.3121669298625695
YGR239C	-0.329849828336386
YGR241C	-0.03863226110505926
YGR242W	3.406763289200143e-05
YGR243W	-0.12587865213038213
YGR244C	-0.033499948352044055
YGR247W	-0.023424354541513648
YGR248W	-0.5105009278060499
YGR249W	0.005876961486812646
YGR254W	0.0292219129534435
YGR255C	0.0010744765732360467
YGR256W	-0.04676033411897365
YGR259C	0.07931387225707905
YGR260W	0.01435990963925182
YGR261C	-0.27797112247496647
YGR263C	0.09710249776691954
YGR266W	0.10386512033741199
YGR268C	0.534600239597952
YGR269W	0.13533022339563
YGR270W	-1.0569646520012435
YGR271C-A	0.0989323283563886
YGR271W	0.40880351298761597
YGR273C	0.1092048905926705
YGR275W	-0.506063660280462
YGR276C	-0.0462206940284148
YGR279C	0.020514546303308956
YGR281W	-0.371513831447446
YGR282C	-0.1252780389501569
YGR283C	0.2970468789717765
YGR284C	0.270198218391815
YGR286C	-0.24031703259385
YGR287C	-0.31504234743189397
YGR288W	0.1309280764754345
YGR289C	-0.028278346978366654
YGR290W	0.07902140914077706
YGR291C	0.0623406057348755
YGR292W	0.10131535802028935
YGR295C	0.04950019281063805
YHL002W	0.1855212337279405
YHL003C	-0.23225155440429252
YHL005C	-0.332400125939761
YHL006C	-0.286421606358358
YHL007C	0.3551335827353015
YHL008C	-0.187738621384291
YHL009C	-0.1659132088417675
YHL010C	-0.309476243510397
YHL012W	-0.36794960510973596
YHL013C	-0.20357145415064049
YHL014C	-0.40900929286045
YHL016C	-0.4273920591759315
YHL017W	-0.364240762666265
YHL019C	-0.43216403300549755
YHL021C	-0.31136353923980054
YHL022C	-0.5638666748819106
YHL024W	-0.234917924090126
YHL025W	-0.516606033464436
YHL026C	-0.49246314985266604
YHL027W	-0.10723432529674906
YHL028W	-0.473725542978749
YHL029C	-0.21313076048034998
YHL032C	-0.3059247513571345
YHL034C	-0.38163496153611554
YHL035C	0.0532038129124929
YHL036W	-0.49678594626822153
YHL037C	-0.44633878604362154
YHL039W	-0.11514390046449355
YHL040C	-0.534712182306793
YHL041W	-0.604478303850675
YHL042W	-0.3541031641393395
YHL043W	-0.4182682042930375
YHL044W	-0.4241760963403285
YHL045W	-0.4253475490262685
YHL046C	-0.590673931821794
YHL047C	-0.5075577466232986
YHR001W-A	-0.677968117487644
YHR003C	-0.455333338479029
YHR006W	-0.08199371582189531
YHR008C	-0.17079670575631203
YHR009C	-0.146996062086809
YHR014W	0.2701410615547775
YHR015W	-0.42012832792148347
YHR016C	0.032533142444731954
YHR017W	-0.09250137133024319
YHR018C	0.461598083420346
YHR021W-A	-0.07493300677971405
YHR022C	-0.5046377418707471
YHR025W	-0.05768637231293643
YHR028C	-0.5013233863608045
YHR029C	0.11005893533349324
YHR030C	-0.1177424171329665
YHR031C	-0.782186439295537
YHR032W	-0.335516877396807
YHR033W	-0.320523617983528
YHR034C	0.030500608906366647
YHR035W	0.14526860106626677
YHR037W	-0.37255272860349253
YHR039C	-0.039006110021558196
YHR041C	-0.361474904092659
YHR043C	-0.348714379868469
YHR044C	-0.3443251636505815
YHR045W	0.1790845978139455
YHR046C	0.1525168267169985
YHR047C	-0.1397643100006328
YHR048W	0.07255974623459376
YHR049C-A	0.05903650769179669
YHR049W	-0.1028064968137965
YHR050W	-0.02104395521265325
YHR057C	0.0754373911230012
YHR059W	0.21260593619225698
YHR061C	-0.3906297995155765
YHR066W	-0.1261942793247352
YHR073W	0.21319742979536746
YHR075C	0.25965178564261204
YHR076W	0.05593000368083545
YHR077C	-0.2217512018985954
YHR078W	-0.3013935028531995
YHR079C	-0.023167960735509925
YHR079C-A	-0.014840316863386598
YHR080C	-0.06412511747351275
YHR082C	-0.1842704023155905
YHR086W	0.0731956831831113
YHR087W	0.02165360760278765
YHR092C	0.03183346801718774
YHR093W	0.124031370163188
YHR094C	-0.026252035825504
YHR095W	-0.11925917178988996
YHR096C	-0.06046039658671795
YHR097C	-0.413137062867183
YHR103W	0.0019876476219845007
YHR104W	-0.429284154330993
YHR105W	-0.3186691471120505
YHR106W	-0.15565504696782595
YHR108W	-0.3547226124644125
YHR109W	0.009315809368570602
YHR110W	-0.468335239139776
YHR112C	-0.3501102073682515
YHR113W	-0.16549737049213065
YHR114W	-0.03882754776420865
YHR115C	-0.049058930494300046
YHR117W	-0.366036788559715
YHR121W	-0.414477020271654
YHR123W	-0.4566188599337365
YHR124W	-0.4917519780126475
YHR125W	-0.531603103628545
YHR126C	-0.592235800176004
YHR127W	-0.004685862797148499
YHR130C	-0.5889597598933315
YHR131C	0.005812892501433
YHR132C	-0.02022548685802951
YHR132W-A	0.08648387230022078
YHR133C	0.07748276238357045
YHR134W	-0.173575512893981
YHR135C	-0.0441662705207064
YHR136C	-0.11378602531324761
YHR137W	0.09722960665651384
YHR138C	-0.033425024739759654
YHR139C	0.008952594263051748
YHR139C-A	-0.1693774500603768
YHR140W	-0.0705109959502197
YHR142W	-0.13838684029919585
YHR143W	0.09599399363152464
YHR146W	0.036990991109041284
YHR150W	-0.3519646878182975
YHR151C	-0.3323621640339095
YHR152W	-0.05166961880850005
YHR153C	0.08180481758202456
YHR154W	0.011953758121578048
YHR155W	0.026192758882645148
YHR156C	-0.5027409333160515
YHR157W	-0.39675876559589596
YHR158C	-0.1513375611188564
YHR159W	0.05028147202363055
YHR160C	0.2517225776329625
YHR161C	-0.2525746690667015
YHR163W	-0.314684837855976
YHR167W	-0.45728480930126
YHR176W	0.1057895274399206
YHR178W	-0.4466943169322275
YHR179W	-0.02627499074713705
YHR180W	0.09246716475552949
YHR181W	-0.031607906140714154
YHR182W	0.2194034058343745
YHR184W	-0.2328640430215445
YHR185C	0.16305731252650502
YHR193C	-0.10402116490900674
YHR195W	0.004142692641562647
YHR199C	-0.34823747318607345
YHR202W	-0.09570865006235725
YHR203C	-0.0151888871502886
YHR204W	0.19964691443495453
YHR207C	-0.051235492773252005
YHR209W	-0.3533745092007075
YHR210C	-0.446266794703024
YIL001W	-0.1727929590274565
YIL002C	-0.3396640198985695
YIL005W	-0.45187487358357603
YIL006W	-0.1162873714512091
YIL007C	-0.345059091259318
YIL009C-A	-0.09526924393479189
YIL010W	-0.07524703353435795
YIL011W	0.0555805233083692
YIL012W	-0.0480272339668916
YIL013C	-0.18314624904445947
YIL014C-A	-0.5723122914829155
YIL014W	-0.050396177465983696
YIL015W	-0.3885594242729935
YIL016W	-0.05613991922252693
YIL017C	-0.30299233987464447
YIL020C	0.066644371919554
YIL023C	-0.3747982188439605
YIL024C	0.0812030205864552
YIL025C	0.009254222577968103
YIL027C	-0.13232901908148254
YIL028W	-0.4783957001998935
YIL029C	-0.615162819126845
YIL030C	-0.0508070225769068
YIL032C	0.0551056009121508
YIL034C	0.1525253828567695
YIL035C	0.303282406717924
YIL036W	0.06020965648793395
YIL037C	0.09933485763369106
YIL038C	-0.510081282659705
YIL039W	-0.6881991907284251
YIL040W	-0.42626891942076695
YIL041W	-0.5045312135652116
YIL042C	-0.5648563749695825
YIL043C	0.09875505839302784
YIL044C	-0.3908936258855005
YIL045W	0.09512318720732213
YIL047C	-0.0419296160359285
YIL049W	-0.4623792531945305
YIL050W	-0.313937245144669
YIL052C	-0.32783456890853446
YIL053W	-0.402060108394787
YIL054W	0.03955186134576152
YIL055C	0.034544986301596546
YIL056W	0.08149431532444254
YIL057C	0.24285511533125298
YIL058W	-0.37329220833800847
YIL059C	0.08461116755465946
YIL060W	0.3088122018193275
YIL064W	-0.13336625865743784
YIL065C	-0.4051251160250155
YIL066C	0.1120653505752284
YIL067C	-0.311569810236581
YIL070C	-0.18905797909712213
YIL071C	0.12789311983016122
YIL072W	-0.004742543987274701
YIL073C	-0.468686822037064
YIL074C	-0.0266525570885239
YIL079C	0.246760813004117
YIL085C	0.023984891175895105
YIL086C	-0.314800893642674
YIL087C	-0.05062757119344612
YIL088C	-0.10872981651274416
YIL089W	-0.1100430725613207
YIL092W	-0.03750631909212195
YIL093C	0.11780230428614896
YIL094C	-0.2432723049938526
YIL095W	0.000752236193049996
YIL096C	0.1656399126851305
YIL097W	-0.360593051893203
YIL099W	-0.1144371913102928
YIL100W	-0.0324771820024017
YIL101C	-0.019235083487556003
YIL102C	-0.0350733438672732
YIL103W	0.12701657797369584
YIL105C	-0.258340956450184
YIL107C	-0.0141455334364553
YIL108W	-0.028312378846434436
YIL111W	0.0406199269723111
YIL112W	0.4924741039878905
YIL113W	-0.06669550742659403
YIL114C	-0.098796270378448
YIL116W	0.199052116969183
YIL117C	-0.241680292269685
YIL119C	-0.3878845498793495
YIL120W	-0.1577105712236475
YIL122W	-0.13737824112909616
YIL123W	-0.1286692755225157
YIL124W	-0.051331812163645005
YIL128W	0.5878986901654726
YIL130W	-0.1722799282389585
YIL131C	-0.2098283382041565
YIL132C	-0.3156622410529305
YIL134W	-0.250108600053841
YIL135C	0.0426290910428198
YIL136W	0.09105199330399455
YIL137C	-0.481508980965055
YIL138C	-0.1675798803432955
YIL139C	-0.18479428586824548
YIL140W	-0.19807624555387848
YIL141W	-0.13942524681721563
YIL145C	-0.6444136163339625
YIL146C	-0.013509931716163895
YIL148W	-0.1261208845050735
YIL149C	-0.10474737163321675
YIL151C	0.1731224262085706
YIL152W	-0.4540944187938915
YIL153W	-0.1007439736712357
YIL154C	-0.213704850800231
YIL155C	-0.4714147961966795
YIL156W	-0.2741140597931495
YIL157C	-0.07744476291772845
YIL158W	0.0896150434310754
YIL159W	-0.16120094463967555
YIL160C	0.0920144379708424
YIL161W	-0.03341377102090865
YIL162W	-0.04894956937068419
YIL163C	-0.1311487557381105
YIL164C	-0.094501613721234
YIL165C	-0.03308062125567235
YIL166C	-0.582561436092164
YIL173W	-0.10259890771570811
YIR002C	-0.3918321133003365
YIR003W	0.18222366531751105
YIR004W	0.07774663507089374
YIR005W	-0.0028515077299163527
YIR007W	-0.18923243358240838
YIR009W	-0.00017478913657164967
YIR013C	-0.221824958074695
YIR014W	-0.1417194783085887
YIR016W	-0.46800619433673296
YIR017C	0.19623558446871048
YIR018W	-0.11863453287652484
YIR019C	-0.0026413129756955034
YIR020C	-0.029544608536619256
YIR020W-A	-0.061509736244851954
YIR024C	0.02115467820119149
YIR025W	-0.08389329518902135
YIR027C	0.0058948708841145
YIR028W	-0.0740079833629708
YIR029W	-0.10594975123107755
YIR030C	-0.215259633655075
YIR031C	-0.114279158046777
YIR032C	-0.0521760568809436
YIR033W	0.13897895697312004
YIR035C	-0.09989446518732395
YIR036C	-0.00402606254112875
YIR037W	-0.1147875923090525
YIR038C	0.00856059138652496
YIR039C	-0.3832334246166735
YIR042C	-0.1062382335578579
YJL004C	-0.197522777620962
YJL007C	-0.368789747558491
YJL012C	0.0016463219858434963
YJL016W	-0.07568335666256705
YJL020C	-0.19938224400674487
YJL022W	-0.1654305549116465
YJL023C	-0.15372894482163804
YJL024C	-0.3472412169620505
YJL027C	-0.1800782944914862
YJL028W	-0.063597960046142
YJL036W	-0.05039073547099155
YJL037W	-0.1063758234498183
YJL038C	-0.0388932363390741
YJL042W	-0.40571491916617397
YJL043W	-0.2304034277087359
YJL044C	-0.2041509010395335
YJL045W	-0.2095516115366275
YJL047C	-0.333489551361455
YJL048C	-0.07249446827060305
YJL049W	0.05404783247411095
