orf	hap a (post-SGA) | mitotic recombination rate (leu2-URA3-leu2, patch) | standard | SC - Leu | Novarina D~Chang M, 2020	hap a (post-SGA) | mitotic recombination rate (leu2-URA3-leu2, replica pinning) | standard | SC - Leu | Novarina D~Chang M, 2020
YFR034C	0.0	-0.1071428571428571
YFR035C	0.0	-0.22360248447204967
YFR036W	0.0	-0.03273809523809523
YFR038W	0.0	0.07886904761904767
YFR039C	0.0	0.48809523809523836
YFR040W	0.0	-0.06994047619047616
YFR041C	0.0	0.07886904761904767
YFR043C	0.0	0.1160714285714286
YFR044C	0.0	0.1160714285714286
YFR045W	0.0	0.23172230848861297
YFR046C	0.0	0.1160714285714286
YFR047C	0.0	0.3586956521739133
YFR048W	0.0	-0.293154761904762
YFR049W	0.0	-0.21875
YFR053C	0.0	0.07886904761904767
YFR054C	0.0	-0.1071428571428571
YFR055W	0.0	0.04166666666666674
YFR056C	0.0	-0.21875
YFR057W	0.0	-0.3303571428571429
YGL002W	0.0	0.2276785714285714
YGL003C	0.0	-0.1071428571428571
YGL004C	0.0	0.0044642857142858094
YGL005C	0.0	-0.1071428571428571
YGL006W	0.0	-0.06994047619047616
YGL006W-A	0.0	0.04166666666666674
YGL007C-A	0.0	-0.18154761904761918
YGL007W	0.0	0.2276785714285714
YGL010W	0.0	0.11111111111111116
YGL012W	0.0	-0.21875
YGL013C	0.0	0.1160714285714286
YGL014W	0.0	0.26488095238095255
YGL015C	0.0	0.30208333333333326
YGL017W	0.0	0.1160714285714286
YGL019W	0.0	-0.03273809523809523
YGL020C	0.0	0.21173469387755106
YGL021W	0.0	0.0044642857142858094
YGL023C	0.0	0.004464285714285532
YGL024W	0.0	-0.08637873754152814
YGL025C	0.0	-0.0665584415584416
YGL026C	0.0	0.2276785714285714
YGL027C	0.0	0.30208333333333326
YGL028C	0.0	0.30208333333333326
YGL029W	0.0	0.30208333333333326
YGL031C	0.0	0.0869565217391306
YGL032C	0.0	0.15327380952380976
YGL033W	0.0	-0.14434523809523814
YGL034C	0.0	-0.1071428571428571
YGL035C	0.0	0.1160714285714286
YGL036W	0.0	0.07886904761904767
YGL037C	0.0	0.3392857142857142
YGL039W	0.0	0.15327380952380976
YGL041C	0.0	0.41369047619047605
YGL041C-B	0.0	-0.14434523809523803
YGL042C	0.0	0.5625
YGL043W	1.0	0.7485119047619047
YGL045W	0.0	0.2276785714285714
YGL049C	0.0	0.15327380952380976
YGL050W	0.0	0.0044642857142858094
YGL051W	1.0	0.07886904761904767
YGL053W	0.0	-0.14434523809523803
YGL054C	0.0	-0.18154761904761918
YGL056C	0.0	0.15327380952380976
YGL057C	0.0	0.15327380952380976
YGL058W	1.0	-0.14434523809523803
YGL059W	0.0	0.3392857142857142
YGL060W	0.0	0.30208333333333326
YGL062W	0.0	-0.06994047619047616
YGL063W	0.0	0.02583586626139822
YGL066W	0.0	0.19047619047619024
YGL067W	0.0	-0.06994047619047616
YGL070C	0.0	-0.03273809523809523
YGL071W	0.0	-0.14434523809523803
YGL072C	0.0	0.19047619047619024
YGL076C	0.0	-0.03273809523809523
YGL077C	0.0	-0.2021276595744681
YGL078C	0.0	0.0044642857142858094
YGL079W	0.0	0.19047619047619024
YGL080W	0.0	0.26488095238095255
YGL081W	0.0	0.1160714285714286
YGL082W	0.0	-0.21875
YGL083W	0.0	0.1160714285714286
YGL084C	0.0	-0.14434523809523803
YGL085W	0.0	-0.2559523809523808
YGL086W	0.0	-0.1071428571428571
YGL088W	0.0	-0.3675595238095237
YGL089C	0.0	-0.1071428571428571
YGL090W	0.0	0.2276785714285714
YGL094C	0.0	0.26488095238095255
YGL095C	0.0	-0.2559523809523808
YGL096W	0.0	0.1160714285714286
YGL100W	0.0	0.5252976190476188
YGL101W	0.0	0.26488095238095233
YGL104C	0.0	0.060267857142857206
YGL105W	0.0	-0.1269841269841271
YGL107C	0.0	0.03174603174603163
YGL108C	0.0	0.1160714285714286
YGL109W	0.0	0.04166666666666674
YGL114W	0.0	-0.03273809523809523
YGL115W	0.0	0.19047619047619024
YGL117W	0.0	0.0714285714285714
YGL118C	0.0	-0.06994047619047616
YGL119W	0.0	0.3392857142857142
YGL121C	0.0	-0.21875
YGL124C	0.0	0.1160714285714286
YGL125W	0.0	-0.1071428571428571
YGL126W	0.0	0.15327380952380976
YGL129C	0.0	0.3180272108843538
YGL131C	0.0	0.0073260073260073
YGL132W	0.0	0.3392857142857142
YGL133W	0.0	0.3605442176870748
YGL134W	0.0	0.5625
YGL138C	0.0	0.04166666666666674
YGL139W	0.0	0.26488095238095255
YGL140C	0.0	0.37648809523809534
YGL141W	0.0	0.41369047619047605
YGL143C	0.0	0.37648809523809534
YGL144C	0.0	0.4508928571428572
YGL146C	0.0	0.1160714285714286
YGL147C	0.0	0.19047619047619024
YGL148W	0.0	0.10182370820668685
YGL149W	0.0	0.07886904761904767
YGL151W	0.0	-0.06994047619047616
YGL152C	0.0	0.15327380952380976
YGL153W	0.0	0.3392857142857142
YGL156W	0.0	0.0044642857142858094
YGL157W	0.0	0.1160714285714286
YGL158W	0.0	0.15327380952380976
YGL159W	0.0	0.5997023809523812
YGL160W	0.0	0.30208333333333326
YGL161C	0.0	0.15327380952380976
YGL162W	0.0	0.15327380952380976
YGL163C	0.0	-0.47916666666666663
YGL164C	0.0	-0.06994047619047616
YGL165C	0.0	0.04166666666666674
YGL166W	0.0	0.07886904761904767
YGL167C	0.0	-0.2559523809523808
YGL168W	0.0	-0.1071428571428571
YGL170C	0.0	0.1160714285714286
YGL173C	1.0	0.1160714285714286
YGL174W	0.0	0.15327380952380976
YGL175C	0.0	0.15327380952380976
YGL176C	0.0	0.1160714285714286
YGL177W	0.0	0.07886904761904767
YGL178W	0.0	0.26488095238095255
YGL179C	0.0	0.2276785714285714
YGL180W	0.0	-0.21875
YGL181W	0.0	-0.06994047619047616
YGL184C	1.0	0.2276785714285714
YGL185C	0.0	0.1160714285714286
YGL186C	0.0	0.41369047619047605
YGL188C-A	0.0	0.05519480519480524
YGL190C	0.0	0.30208333333333326
YGL191W	0.0	0.19047619047619024
YGL192W	0.0	0.0044642857142858094
YGL194C	0.0	-0.06994047619047616
YGL195W	0.0	0.15327380952380976
YGL196W	0.0	0.2276785714285714
YGL197W	0.0	0.3392857142857142
YGL198W	0.0	0.07886904761904767
YGL199C	0.0	0.2276785714285715
YGL202W	0.0	-0.03273809523809523
YGL203C	0.0	0.0044642857142858094
YGL205W	0.0	0.37648809523809534
YGL206C	0.0	-0.3697478991596638
YGL208W	0.0	0.26488095238095255
YGL209W	0.0	0.41369047619047605
YGL210W	0.0	0.3392857142857142
YGL211W	0.0	0.04166666666666674
YGL212W	0.0	-0.293154761904762
YGL213C	0.0	0.2276785714285714
YGL214W	0.0	0.06026785714285715
YGL215W	0.0	0.20431893687707636
YGL216W	1.0	0.13467261904761918
YGL217C	0.0	0.15327380952380976
YGL218W	0.0	-0.027665043290043212
YGL219C	0.0	-0.5820668693009119
YGL220W	0.0	0.04166666666666674
YGL221C	0.0	0.2276785714285714
YGL222C	0.0	0.1160714285714286
YGL224C	0.0	0.07886904761904767
YGL226C-A	0.0	0.19047619047619024
YGL226W	0.0	0.07886904761904767
YGL227W	0.0	0.2276785714285714
YGL228W	0.0	0.19047619047619024
YGL229C	0.0	0.19047619047619024
YGL230C	0.0	-0.1071428571428571
YGL231C	0.0	-0.1071428571428571
YGL232W	0.0	-0.2559523809523808
YGL234W	0.0	-0.1071428571428571
YGL235W	0.0	-0.0513392857142857
YGL236C	0.0	0.04166666666666674
YGL237C	0.0	-0.06994047619047611
YGL240W	0.0	0.04166666666666674
YGL241W	0.0	-0.1071428571428571
YGL242C	0.0	-0.06994047619047616
YGL243W	0.0	0.26488095238095255
YGL244W	0.0	0.0044642857142858094
YGL246C	0.0	0.05519480519480524
YGL248W	0.0	-0.03273809523809523
YGL249W	0.0	0.15327380952380976
YGL250W	0.0	-0.4047619047619049
YGL251C	0.0	-0.18154761904761918
YGL252C	0.0	0.0044642857142858094
YGL253W	0.0	-0.14434523809523803
YGL254W	0.0	0.07886904761904767
YGL255W	0.0	0.1479591836734695
YGL256W	0.0	0.07886904761904767
YGL257C	0.0	0.5625
YGL258W	0.0	0.0044642857142858094
YGL259W	0.0	-0.03273809523809523
YGL260W	0.0	0.07886904761904767
YGL261C	0.0	-0.2559523809523808
YGL262W	0.0	-0.293154761904762
YGL263W	0.0	0.2276785714285714
YGR001C	0.0	-0.293154761904762
YGR003W	0.0	-0.3675595238095237
YGR004W	0.0	0.0044642857142858094
YGR007W	0.0	-0.06994047619047616
YGR008C	0.0	0.26488095238095255
YGR010W	0.0	0.1160714285714286
YGR011W	0.0	0.04166666666666674
YGR012W	1.0	-0.1071428571428571
YGR014W	0.0	-0.21875
YGR015C	0.0	-0.03273809523809523
YGR016W	0.0	0.1160714285714286
YGR017W	0.0	-0.293154761904762
YGR018C	0.0	-0.12574404761904767
YGR019W	0.0	0.3392857142857142
YGR021W	0.0	0.15327380952380976
YGR022C	0.0	0.06026785714285704
YGR023W	0.0	0.07886904761904767
YGR025W	0.0	0.20907738095238082
YGR026W	0.0	0.26488095238095255
YGR027C	0.0	0.26488095238095255
YGR028W	0.0	0.2276785714285714
YGR031W	0.0	0.26488095238095255
YGR032W	0.0	0.15327380952380976
YGR033C	0.0	0.2276785714285714
YGR034W	0.0	0.48809523809523836
YGR035C	0.0	0.41369047619047605
YGR035W-A	0.0	0.26488095238095255
YGR036C	0.0	-0.25958188153310113
YGR037C	0.0	0.06026785714285704
YGR038W	0.0	-0.06994047619047616
YGR039W	0.0	0.2276785714285714
YGR040W	0.0	0.1160714285714286
YGR041W	0.0	0.1160714285714286
YGR042W	0.0	0.15327380952380976
YGR043C	0.0	0.37648809523809534
YGR044C	0.0	0.26488095238095255
YGR045C	0.0	0.26488095238095255
YGR049W	0.0	-0.1071428571428571
YGR050C	0.0	0.0044642857142858094
YGR051C	1.0	0.0044642857142858094
YGR052W	0.0	0.26488095238095255
YGR053C	0.0	0.04166666666666674
YGR054W	0.0	0.04166666666666674
YGR055W	0.0	0.37648809523809534
YGR056W	0.0	0.07886904761904767
YGR057C	0.0	0.1160714285714286
YGR058W	0.0	-0.2559523809523808
YGR059W	0.0	0.07886904761904767
YGR061C	0.0	0.04166666666666674
YGR062C	0.0	-0.0513392857142857
YGR063C	0.0	-0.1071428571428571
YGR064W	0.0	-0.03273809523809523
YGR066C	0.0	-0.2559523809523808
YGR067C	0.0	0.04166666666666674
YGR068C	0.0	0.04166666666666674
YGR069W	0.0	0.15327380952380976
YGR070W	0.0	0.4508928571428572
YGR071C	0.0	0.3392857142857142
YGR072W	0.0	0.2276785714285714
YGR076C	0.0	-0.08814589665653494
YGR077C	0.0	0.2276785714285714
YGR078C	0.0	-0.18154761904761918
YGR079W	0.0	-0.2559523809523808
YGR080W	0.0	0.0044642857142858094
YGR081C	0.0	-0.3303571428571429
YGR084C	0.0	0.04166666666666674
YGR085C	0.0	0.07886904761904767
YGR086C	0.0	0.3392857142857142
YGR087C	0.0	-0.03273809523809523
YGR088W	0.0	0.41369047619047605
YGR089W	0.0	-0.06994047619047616
YGR092W	0.0	-0.21875
YGR093W	0.0	0.41369047619047605
YGR096W	0.0	0.04166666666666674
YGR097W	0.0	0.15327380952380976
YGR100W	0.0	-0.03273809523809523
YGR101W	0.0	-0.12613981762917936
YGR102C	0.0	-0.1071428571428571
YGR105W	0.0	-0.5163690476190477
YGR106C	0.0	0.19047619047619024
YGR107W	0.0	-0.3303571428571429
YGR108W	1.0	-0.03273809523809523
YGR109C	1.0	-0.1071428571428571
YGR110W	0.0	0.26488095238095255
YGR111W	0.0	0.19047619047619024
YGR112W	0.0	0.37648809523809534
YGR117C	0.0	0.6741071428571428
YGR118W	0.0	0.30208333333333326
YGR121C	0.0	0.19047619047619024
YGR122C-A	0.0	0.30208333333333326
YGR122W	0.0	0.2276785714285714
YGR123C	0.0	0.15327380952380976
YGR124W	0.0	-0.06994047619047616
YGR125W	0.0	-0.03273809523809523
YGR126W	0.0	0.19047619047619024
YGR127W	0.0	0.15327380952380976
YGR129W	0.0	0.3392857142857142
YGR130C	0.0	0.04166666666666674
YGR131W	0.0	0.1160714285714286
YGR132C	0.0	-0.03273809523809523
YGR133W	0.0	-0.14434523809523803
YGR134W	0.0	-0.14434523809523803
YGR135W	0.0	0.2276785714285714
YGR136W	0.0	0.19047619047619024
YGR138C	0.0	0.3392857142857142
YGR139W	0.0	-0.7209821428571428
YGR142W	0.0	-0.06994047619047616
YGR143W	0.0	0.41369047619047605
YGR144W	1.0	0.07886904761904767
YGR146C	0.0	0.3392857142857142
YGR146C-A	0.0	0.19047619047619024
YGR148C	0.0	0.19047619047619024
YGR149W	0.0	0.1160714285714286
YGR151C	0.0	0.1160714285714286
YGR152C	0.0	0.04166666666666674
YGR153W	0.0	0.2276785714285714
YGR154C	1.0	0.3392857142857142
YGR155W	0.0	-0.9441964285714286
YGR157W	0.0	0.23299319727891166
YGR159C	0.0	-0.19217687074829926
YGR160W	0.0	0.02583586626139822
YGR161C	0.0	0.48809523809523836
YGR161W-C	0.0	0.26488095238095255
YGR162W	0.0	-0.2063492063492064
YGR163W	0.0	0.15327380952380976
YGR164W	0.0	0.2276785714285714
YGR165W	0.0	0.23299319727891166
YGR166W	0.0	0.41369047619047605
YGR168C	0.0	-0.017857142857142683
YGR169C-A	0.0	0.26488095238095255
YGR170W	0.0	-0.2559523809523808
YGR171C	0.0	0.15327380952380976
YGR173W	1.0	0.07886904761904767
YGR174C	0.0	0.07886904761904767
YGR174W-A	0.0	-0.1071428571428571
YGR176W	0.0	0.04166666666666674
YGR177C	0.0	0.1160714285714286
YGR178C	0.0	-0.1071428571428571
YGR180C	0.0	-0.08854166666666657
YGR181W	0.0	0.30208333333333326
YGR182C	0.0	0.19047619047619024
YGR183C	0.0	0.19047619047619024
YGR184C	0.0	0.1160714285714286
YGR187C	0.0	-0.06994047619047616
YGR188C	0.0	-0.5209059233449477
YGR189C	0.0	0.04166666666666674
YGR192C	0.0	-0.06994047619047616
YGR193C	0.0	-0.293154761904762
YGR194C	0.0	-0.1071428571428571
YGR196C	0.0	-0.14434523809523803
YGR197C	0.0	0.0044642857142858094
YGR199W	0.0	0.1160714285714286
YGR200C	0.0	0.26488095238095255
YGR201C	0.0	0.3392857142857142
YGR202C	0.0	0.2276785714285714
YGR203W	0.0	0.3392857142857142
YGR204C-A	0.0	0.26488095238095255
YGR205W	0.0	0.2276785714285714
YGR206W	0.0	-0.06994047619047616
YGR207C	0.0	0.1160714285714286
YGR208W	0.0	-0.18154761904761918
YGR209C	0.0	-0.3675595238095237
YGR210C	0.0	-0.18154761904761918
YGR212W	0.0	-0.1496598639455783
YGR213C	0.0	0.04166666666666674
YGR214W	0.0	0.04166666666666674
YGR215W	0.0	0.2276785714285714
YGR217W	0.0	0.020408163265306145
YGR219W	0.0	0.30208333333333326
YGR220C	0.0	-0.03273809523809523
YGR221C	1.0	-0.16943521594684385
YGR222W	0.0	0.3392857142857142
YGR223C	0.0	0.41369047619047605
YGR224W	0.0	-0.04761904761904756
YGR225W	0.0	0.004464285714285754
YGR227W	0.0	0.0044642857142858094
YGR228W	0.0	-0.4047619047619049
YGR229C	0.0	0.1160714285714286
YGR230W	0.0	-0.06994047619047616
YGR231C	0.0	0.15327380952380976
YGR232W	0.0	-0.18154761904761918
YGR233C	0.0	0.15327380952380976
YGR234W	0.0	0.2276785714285714
YGR235C	0.0	0.2276785714285714
YGR236C	0.0	0.07886904761904767
YGR237C	0.0	0.07886904761904767
YGR238C	0.0	0.15327380952380976
YGR239C	0.0	0.26488095238095255
YGR240C	0.0	0.04166666666666674
YGR241C	0.0	0.07886904761904767
YGR242W	0.0	0.1160714285714286
YGR243W	0.0	0.0044642857142858094
YGR244C	0.0	0.3206845238095237
YGR248W	0.0	0.1160714285714286
YGR249W	0.0	0.04166666666666674
YGR250C	0.0	0.19047619047619024
YGR252W	0.0	-0.4047619047619049
YGR254W	0.0	0.19047619047619024
YGR255C	0.0	0.26488095238095255
YGR256W	0.0	-0.1071428571428571
YGR257C	0.0	0.2276785714285714
YGR258C	0.0	0.30208333333333326
YGR259C	0.0	0.07886904761904767
YGR260W	0.0	0.30208333333333326
YGR261C	0.0	0.30208333333333326
YGR263C	0.0	0.2276785714285714
YGR266W	0.0	-0.2559523809523808
YGR268C	0.0	0.07886904761904767
YGR269W	0.0	0.26488095238095255
YGR270W	1.0	0.6369047619047616
YGR271C-A	0.0	-0.5848997493734336
YGR271W	0.0	0.07886904761904767
YGR273C	0.0	0.41369047619047605
YGR275W	0.0	0.15327380952380976
YGR276C	0.0	0.41369047619047605
YGR279C	0.0	0.30208333333333326
YGR281W	0.0	0.37648809523809534
YGR282C	0.0	0.1160714285714286
YGR283C	0.0	-0.03273809523809523
YGR284C	0.0	0.07886904761904767
YGR285C	0.0	-0.025974025974026094
YGR286C	0.0	-0.21875
YGR287C	0.0	0.19047619047619024
YGR288W	0.0	0.1160714285714286
YGR289C	0.0	0.2276785714285714
YGR290W	0.0	-0.06994047619047616
YGR291C	0.0	-0.03273809523809523
YGR292W	0.0	0.19047619047619024
YGR295C	0.0	-0.1071428571428571
YHL002W	0.0	0.24584717607973405
YHL003C	0.0	0.04166666666666674
YHL004W	0.0	-0.06994047619047616
YHL005C	0.0	0.04166666666666674
YHL006C	0.0	0.1160714285714286
YHL007C	0.0	0.04166666666666674
YHL008C	0.0	-0.1071428571428571
YHL009C	0.0	0.15327380952380976
YHL010C	0.0	-0.14434523809523803
YHL012W	0.0	-0.18154761904761918
YHL013C	0.0	-0.1071428571428571
YHL014C	0.0	-0.1071428571428571
YHL015W-A	0.0	-0.18154761904761918
YHL016C	0.0	0.37648809523809534
YHL017W	0.0	0.07886904761904767
YHL019C	0.0	0.26488095238095255
YHL020C	0.0	0.37648809523809534
YHL021C	0.0	0.19047619047619024
YHL022C	0.0	-0.18154761904761918
YHL023C	0.0	-0.4047619047619049
YHL024W	0.0	-0.4047619047619049
YHL025W	0.0	-0.5535714285714286
YHL026C	0.0	-0.18154761904761918
YHL027W	0.0	-0.3675595238095237
YHL028W	0.0	-0.24603174603174605
YHL029C	0.0	-0.1071428571428571
YHL030W	0.0	0.07886904761904767
YHL031C	0.0	-0.293154761904762
YHL032C	0.0	-0.1071428571428571
YHL033C	0.0	0.04166666666666674
YHL034C	0.0	0.37648809523809534
YHL035C	0.0	0.30208333333333326
YHL036W	0.0	-0.14434523809523803
YHL037C	0.0	0.07886904761904767
YHL039W	0.0	0.26488095238095255
YHL041W	0.0	-0.7180451127819549
YHL042W	0.0	-0.1071428571428571
YHL043W	0.0	0.04166666666666674
YHL044W	0.0	0.1160714285714286
YHL045W	0.0	0.3392857142857142
YHL046C	0.0	0.41369047619047605
YHL047C	0.0	-0.06832298136645965
YHR001W	0.0	0.1160714285714286
YHR001W-A	0.0	0.26488095238095255
YHR003C	0.0	-0.47916666666666663
YHR004C	0.0	-0.14434523809523803
YHR006W	0.0	-0.14434523809523803
YHR007C-A	0.0	-0.06994047619047616
YHR008C	0.0	-0.06994047619047616
YHR009C	0.0	-0.06994047619047616
YHR010W	0.0	0.020408163265306145
YHR011W	0.0	-0.1071428571428571
YHR012W	0.0	0.19047619047619024
YHR013C	0.0	0.26488095238095255
YHR014W	0.0	0.15327380952380976
YHR015W	1.0	0.1160714285714286
YHR016C	0.0	-0.2559523809523808
YHR017W	0.0	-0.14434523809523803
YHR018C	0.0	-0.06994047619047616
YHR021C	0.0	-0.14434523809523803
YHR021W-A	0.0	0.04166666666666674
YHR022C	0.0	0.30208333333333326
YHR022C-A	0.0	0.15327380952380976
YHR025W	0.0	-0.1071428571428571
YHR026W	0.0	0.23299319727891166
YHR028C	0.0	0.1160714285714286
YHR029C	0.0	0.19047619047619024
YHR030C	0.0	0.0044642857142858094
YHR031C	1.0	0.7857142857142858
YHR032W	0.0	0.04166666666666674
YHR033W	0.0	-0.06994047619047616
YHR034C	0.0	0.41369047619047605
YHR035W	0.0	0.30208333333333326
YHR037W	0.0	0.2276785714285714
YHR038W	0.0	-0.1071428571428571
YHR039C	0.0	0.19047619047619024
YHR041C	0.0	0.1778115501519757
YHR043C	0.0	-0.1071428571428571
YHR044C	0.0	0.26488095238095255
YHR045W	0.0	0.15327380952380976
YHR046C	0.0	0.07886904761904767
YHR047C	0.0	0.26488095238095255
YHR048W	0.0	0.19047619047619024
YHR049C-A	0.0	0.0044642857142858094
YHR049W	0.0	0.5997023809523812
YHR050W	0.0	-0.1269841269841271
YHR050W-A	0.0	0.1160714285714286
YHR051W	0.0	-0.03273809523809523
YHR059W	0.0	0.4534883720930232
YHR060W	0.0	-0.18831168831168832
YHR061C	0.0	-0.1071428571428571
YHR064C	0.0	-0.06994047619047616
YHR066W	0.0	-0.3589743589743589
YHR067W	0.0	-0.06994047619047616
YHR071W	0.0	0.0044642857142858094
YHR073W	0.0	-0.013157894736841924
YHR075C	0.0	-0.18478260869565222
YHR076W	0.0	-0.33554817275747506
YHR077C	0.0	-0.029503105590062195
YHR078W	0.0	0.41369047619047605
YHR079C	0.0	-0.49633699633699635
YHR079C-A	0.0	0.2276785714285714
YHR080C	0.0	-0.9255952380952381
YHR081W	0.0	-0.5408163265306123
YHR082C	0.0	-0.3466898954703833
YHR086W	0.0	-0.3622448979591837
YHR086W-A	0.0	0.2276785714285714
YHR087W	0.0	-0.4318181818181819
YHR090C	0.0	0.26488095238095255
YHR091C	0.0	-0.06994047619047611
YHR093W	0.0	0.2537993920972643
YHR094C	0.0	-0.03273809523809523
YHR095W	0.0	-0.03273809523809523
YHR096C	0.0	0.48809523809523836
YHR097C	0.0	0.04166666666666674
YHR098C	0.0	0.26488095238095255
YHR100C	0.0	-0.3303571428571429
YHR103W	0.0	0.0044642857142858094
YHR104W	0.0	0.0044642857142858094
YHR105W	0.0	-0.21875
YHR106W	0.0	0.0044642857142858094
YHR108W	0.0	-0.2559523809523808
YHR109W	0.0	0.2276785714285714
YHR110W	0.0	-0.03273809523809523
YHR111W	0.0	-0.293154761904762
YHR112C	0.0	0.15327380952380976
YHR113W	0.0	0.41369047619047605
YHR114W	0.0	0.15327380952380976
YHR115C	0.0	0.15327380952380976
YHR116W	0.0	-0.18154761904761918
YHR117W	0.0	0.26488095238095255
YHR120W	0.0	0.26488095238095255
YHR121W	1.0	-0.1071428571428571
YHR123W	0.0	-0.21875
YHR124W	0.0	0.0044642857142858094
YHR125W	0.0	0.1160714285714286
YHR126C	0.0	-0.03273809523809523
YHR127W	0.0	-0.21875
YHR129C	0.0	0.3392857142857142
YHR130C	0.0	0.4508928571428572
YHR131C	0.0	-0.18154761904761918
YHR132C	0.0	-0.14434523809523803
YHR132W-A	0.0	-0.18154761904761918
YHR133C	0.0	-0.06994047619047616
YHR134W	0.0	0.038205980066445155
YHR135C	0.0	-0.5656370656370656
YHR136C	0.0	-0.2772108843537415
YHR137W	0.0	-0.06994047619047616
YHR138C	1.0	-0.18154761904761918
YHR139C	0.0	0.02678571428571419
YHR139C-A	0.0	0.3289036544850499
YHR140W	0.0	0.3392857142857142
YHR141C	0.0	0.04166666666666674
YHR142W	0.0	-0.050151975683890626
YHR143W	0.0	0.1160714285714286
YHR146W	0.0	0.26488095238095255
YHR147C	0.0	0.19047619047619024
YHR150W	0.0	0.26488095238095255
YHR151C	0.0	0.07886904761904767
YHR152W	0.0	-0.24012158054711252
YHR153C	0.0	0.30208333333333326
YHR154W	0.0	0.15327380952380976
YHR155W	0.0	0.1160714285714286
YHR156C	0.0	-0.6506211180124224
YHR157W	0.0	-0.9255952380952381
YHR158C	0.0	0.30208333333333326
YHR159W	0.0	0.26488095238095255
YHR160C	0.0	0.07886904761904767
YHR161C	0.0	-0.1071428571428571
YHR162W	0.0	-0.06994047619047616
YHR163W	1.0	
YHR167W	1.0	0.2276785714285714
YHR168W	0.0	0.2276785714285714
YHR171W	0.0	0.37648809523809534
YHR175W-A	0.0	0.2276785714285714
YHR176W	0.0	0.26488095238095255
YHR177W	0.0	0.07886904761904767
YHR178W	0.0	-0.03273809523809523
YHR179W	0.0	0.1160714285714286
YHR180W	0.0	-0.06994047619047616
YHR181W	0.0	0.1160714285714286
YHR182W	0.0	0.19047619047619024
YHR183W	0.0	0.3392857142857142
YHR184W	0.0	0.1160714285714286
YHR185C	0.0	-0.14434523809523803
YHR187W	0.0	0.07886904761904767
YHR189W	0.0	0.37648809523809534
YHR191C	0.0	0.04166666666666674
YHR192W	0.0	-0.18154761904761918
YHR193C	0.0	0.1160714285714286
YHR194W	0.0	-0.3303571428571429
YHR195W	0.0	0.0044642857142858094
YHR198C	0.0	0.2276785714285714
YHR199C	0.0	0.30208333333333326
YHR200W	0.0	0.0044642857142858094
YHR202W	0.0	0.26488095238095255
YHR203C	0.0	-0.012158054711246202
YHR204W	0.0	-0.3087557603686636
YHR206W	1.0	0.2276785714285714
YHR207C	0.0	-0.1071428571428571
YHR209W	0.0	0.19047619047619024
YHR210C	0.0	0.3392857142857142
YIL001W	0.0	0.30208333333333326
YIL002C	0.0	0.19047619047619024
YIL002W-A	0.0	0.15327380952380976
YIL005W	0.0	0.3677811550151977
YIL006W	0.0	0.19047619047619024
YIL007C	0.0	0.30208333333333326
YIL008W	0.0	0.04166666666666674
YIL009C-A	0.0	0.15327380952380976
YIL009W	0.0	0.48809523809523836
YIL010W	0.0	0.04166666666666674
YIL012W	0.0	-0.1071428571428571
YIL013C	0.0	-0.14434523809523803
YIL014C-A	0.0	0.19047619047619024
YIL014W	0.0	0.0044642857142858094
YIL015W	0.0	0.1160714285714286
YIL016W	0.0	0.0044642857142858094
YIL017C	0.0	0.26488095238095255
YIL018W	0.0	0.04166666666666674
YIL023C	0.0	-0.03273809523809523
YIL024C	0.0	0.07886904761904767
YIL025C	0.0	-0.06994047619047616
YIL027C	0.0	0.15327380952380976
YIL028W	0.0	0.15327380952380976
YIL029C	0.0	-0.03273809523809523
YIL030C	0.0	-0.4047619047619049
YIL032C	0.0	-0.06994047619047616
YIL034C	0.0	0.1160714285714286
YIL035C	0.0	0.04166666666666674
YIL036W	0.0	0.04166666666666674
YIL037C	0.0	-0.06994047619047616
YIL038C	0.0	0.1160714285714286
YIL039W	0.0	0.07886904761904767
YIL040W	0.0	0.4437689969604861
YIL041W	0.0	0.2276785714285714
YIL042C	0.0	0.0044642857142858094
YIL043C	0.0	0.19047619047619024
YIL044C	0.0	-0.03273809523809523
YIL045W	0.0	0.0044642857142858094
YIL046W-A	0.0	0.04166666666666674
YIL047C	0.0	-0.293154761904762
YIL049W	0.0	0.04166666666666674
YIL050W	0.0	0.0044642857142858094
YIL052C	0.0	-0.23469387755102045
YIL053W	0.0	0.07886904761904767
YIL054W	0.0	0.07886904761904767
YIL055C	0.0	0.37648809523809534
YIL056W	0.0	0.30208333333333326
YIL057C	0.0	0.0044642857142858094
YIL058W	0.0	-0.1071428571428571
YIL059C	0.0	-0.08637873754152814
YIL060W	0.0	0.04166666666666674
YIL064W	0.0	0.3392857142857142
YIL065C	0.0	0.26488095238095255
YIL066C	1.0	-0.293154761904762
YIL067C	0.0	0.37648809523809534
YIL070C	0.0	-0.06994047619047616
YIL071C	0.0	0.0044642857142858094
YIL072W	1.0	0.30208333333333326
YIL073C	0.0	0.37648809523809534
YIL074C	0.0	-0.03273809523809523
YIL076W	0.0	0.04166666666666674
YIL077C	0.0	0.2276785714285714
YIL079C	0.0	0.37648809523809534
YIL084C	0.0	0.0044642857142858094
YIL085C	0.0	0.15327380952380976
YIL086C	0.0	0.19047619047619024
YIL087C	0.0	0.19047619047619024
YIL088C	0.0	-0.2559523809523808
YIL089W	0.0	0.04166666666666674
YIL090W	0.0	0.04166666666666674
YIL092W	0.0	0.2276785714285714
