orf	hap a (post-SGA) | mitotic recombination rate (leu2-URA3-leu2, patch) | standard | SC - Leu | Novarina D~Chang M, 2020	hap a (post-SGA) | mitotic recombination rate (leu2-URA3-leu2, replica pinning) | standard | SC - Leu | Novarina D~Chang M, 2020
YDL213C	0.0	-1.5963052976334193
YDL214C	0.0	-0.9635356301030548
YDL215C	0.0	1.567543040018401
YDL216C	0.0	0.14381128807508195
YDL218W	0.0	-1.4381128807508274
YDL219W	0.0	-0.48895837945528214
YDL222C	0.0	-0.48895837945528214
YDL224C	0.0	-1.0051652134932108
YDL226C	0.0	-0.647150796337873
YDL227C	0.0	-1.9126901313986007
YDL229W	0.0	-0.8053432132204639
YDL230W	0.0	-1.0702235391634072
YDL231C	0.0	-3.451470913801986
YDL232W	0.0	-2.815317451258091
YDL233W	0.0	-1.279920463868237
YDL234C	0.0	-1.564666814256901
YDL236W	0.0	0.14381128807508195
YDL237W	0.0	0.6183885387228546
YDL238C	0.0	1.409350623135809
YDL239C	0.0	0.4601961218402628
YDL240W	0.0	0.9347733724880365
YDL241W	0.0	-0.8053432132204639
YDL242W	0.0	-0.48895837945528214
YDL243C	0.0	-0.647150796337873
YDR001C	0.0	-0.33076596257269075
YDR003W	0.0	-0.33076596257269075
YDR003W-A	0.0	-0.17257354569009986
YDR004W	0.0	0.14381128807508195
YDR005C	0.0	-0.48895837945528214
YDR006C	0.0	-0.647150796337873
YDR007W	0.0	-1.7544977145160103
YDR008C	0.0	-1.5323551716596062
YDR009W	0.0	0.6183885387228546
YDR010C	4.884226663771122	0.7765809556054465
YDR011W	0.0	1.2511582062532192
YDR014W	4.884226663771122	-0.01438112880750895
YDR015C	0.0	0.7765809556054465
YDR017C	0.0	-0.2991274791961731
YDR018C	0.0	0.4601961218402628
YDR019C	0.0	0.7765809556054465
YDR020C	0.0	1.0929657893706273
YDR022C	0.0	0.9347733724880365
YDR024W	0.0	0.4601961218402628
YDR025W	0.0	0.7765809556054465
YDR026C	0.0	0.6183885387228546
YDR027C	0.0	0.7765809556054465
YDR028C	0.0	0.7765809556054465
YDR029W	0.0	1.7257354569009928
YDR030C	0.0	-0.17257354569009986
YDR031W	0.0	0.9347733724880365
YDR032C	0.0	-0.01438112880750895
YDR033W	0.0	-0.647150796337873
YDR034C	0.0	-1.60463121431145
YDR034W-B	0.0	0.14381128807508195
YDR035W	0.0	1.7257354569009928
YDR036C	0.0	-0.33076596257269075
YDR042C	0.0	1.0929657893706273
YDR043C	0.0	0.7765809556054465
YDR046C	0.0	1.0929657893706273
YDR048C	0.0	0.6183885387228546
YDR049W	0.0	0.6183885387228546
YDR050C	0.0	1.409350623135809
YDR051C	0.0	0.4601961218402628
YDR055W	0.0	-0.48895837945528214
YDR056C	0.0	1.409350623135809
YDR057W	0.0	-0.33076596257269075
YDR058C	0.0	0.7765809556054465
YDR059C	0.0	-1.279920463868237
YDR061W	0.0	0.4601961218402628
YDR063W	0.0	1.7257354569009928
YDR065W	0.0	0.4601961218402628
YDR066C	0.0	1.2511582062532192
YDR067C	0.0	0.7765809556054465
YDR068W	0.0	0.3020037049576738
YDR069C	0.0	-0.17257354569009986
YDR070C	0.0	-0.33076596257269075
YDR071C	0.0	1.409350623135809
YDR072C	0.0	0.7765809556054465
YDR073W	0.0	-0.8053432132204639
YDR074W	0.0	-0.40569921267497033
YDR075W	0.0	-0.17257354569009986
YDR076W	0.0	-2.3872673820463737
YDR077W	0.0	1.409350623135809
YDR078C	0.0	0.3020037049576738
YDR079C-A	0.0	-1.1217280469856468
YDR079W	0.0	0.4601961218402628
YDR080W	0.0	0.14381128807508195
YDR083W	0.0	0.14381128807508195
YDR084C	0.0	-0.33076596257269075
YDR085C	0.0	-0.17257354569009986
YDR089W	0.0	0.3020037049576738
YDR090C	0.0	-0.17257354569010008
YDR092W	0.0	-0.17257354569010008
YDR093W	0.0	-0.33076596257269075
YDR094W	0.0	-0.647150796337873
YDR095C	0.0	-0.33076596257269075
YDR096W	0.0	-0.48895837945528214
YDR097C	4.884226663771122	1.567543040018401
YDR098C	0.0	0.9347733724880365
YDR099W	0.0	0.27940478826016024
YDR100W	0.0	-0.17257354569009986
YDR101C	0.0	-0.8053432132204639
YDR102C	0.0	-0.8861223197137023
YDR104C	0.0	-0.48895837945528214
YDR105C	0.0	-1.9126901313986007
YDR107C	0.0	-0.33076596257269075
YDR108W	0.0	-0.9635356301030548
YDR109C	0.0	0.6183885387228546
YDR110W	0.0	-0.33076596257269075
YDR111C	0.0	-0.01438112880750895
YDR112W	0.0	0.4601961218402628
YDR114C	0.0	-1.279920463868237
YDR115W	0.0	-1.5323551716596062
YDR116C	0.0	-0.647150796337873
YDR117C	0.0	-0.8053432132204639
YDR119W	0.0	0.9347733724880365
YDR120C	0.0	-0.48895837945528214
YDR121W	0.0	-1.5963052976334193
YDR122W	0.0	-0.33076596257269075
YDR124W	0.0	-1.1217280469856468
YDR125C	0.0	-0.48895837945528214
YDR126W	0.0	-0.01438112880750895
YDR127W	0.0	-0.9635356301030548
YDR128W	0.0	-1.279920463868237
YDR129C	0.0	-1.5963052976334193
YDR130C	0.0	-1.279920463868237
YDR131C	4.884226663771122	-1.7544977145160103
YDR132C	0.0	-1.5963052976334193
YDR133C	0.0	-0.48895837945528214
YDR135C	0.0	-0.17257354569009986
YDR136C	0.0	-0.48895837945528214
YDR137W	0.0	-1.1217280469856468
YDR138W	0.0	-1.4381128807508274
YDR139C	0.0	-0.33076596257269075
YDR140W	0.0	-0.33076596257269075
YDR142C	0.0	-1.5963052976334193
YDR143C	0.0	-0.647150796337873
YDR144C	0.0	-1.1217280469856468
YDR146C	0.0	-0.9635356301030548
YDR147W	0.0	0.6183885387228546
YDR148C	0.0	2.2003127075487656
YDR149C	0.0	-0.647150796337873
YDR150W	0.0	0.4601961218402628
YDR151C	0.0	-1.1217280469856468
YDR152W	0.0	-1.279920463868237
YDR153C	0.0	-0.647150796337873
YDR154C	0.0	-1.4381128807508274
YDR155C	0.0	0.6183885387228546
YDR156W	0.0	-0.48895837945528214
YDR157W	0.0	-2.3872673820463737
YDR158W	0.0	-0.48895837945528214
YDR159W	0.0	2.3585051244313546
YDR161W	0.0	-0.01438112880750895
YDR162C	0.0	0.3020037049576738
YDR163W	0.0	1.364152789740784
YDR165W	0.0	-0.9635356301030548
YDR169C	0.0	-1.9126901313986007
YDR169C-A	0.0	-0.33076596257269075
YDR171W	0.0	-2.3872673820463737
YDR173C	0.0	-0.9635356301030548
YDR174W	0.0	0.7976732778564586
YDR175C	0.0	0.14381128807508195
YDR176W	0.0	-2.3009806092013245
YDR178W	0.0	-0.9635356301030548
YDR179C	0.0	-1.9126901313986007
YDR179W-A	0.0	0.5392923302815588
YDR181C	0.0	0.6183885387228546
YDR182W-A	0.0	-0.48895837945528214
YDR183W	0.0	0.3020037049576738
YDR184C	0.0	-0.8053432132204639
YDR185C	0.0	-0.8053432132204639
YDR186C	0.0	-1.279920463868237
YDR191W	0.0	-2.5454597989289653
YDR192C	0.0	-1.649036103260949
YDR193W	0.0	-0.48895837945528214
YDR194C	0.0	-0.17257354569009986
YDR194W-A	0.0	0.7765809556054465
YDR195W	0.0	-0.33076596257269075
YDR197W	0.0	-0.48895837945528214
YDR198C	0.0	-0.33076596257269075
YDR199W	0.0	-0.8053432132204639
YDR202C	0.0	1.0929657893706273
YDR203W	0.0	-0.9635356301030548
YDR204W	0.0	0.14381128807508195
YDR205W	0.0	1.2511582062532192
YDR206W	0.0	-1.4381128807508274
YDR207C	0.0	-1.5963052976334193
YDR209C	0.0	0.14381128807508195
YDR210W	0.0	-0.9635356301030548
YDR213W	0.0	0.9347733724880365
YDR214W	0.0	0.3020037049576738
YDR215C	0.0	0.4601961218402628
YDR216W	0.0	0.9347733724880365
YDR217C	0.0	0.3020037049576738
YDR218C	0.0	0.7765809556054465
YDR219C	0.0	1.0929657893706273
YDR220C	0.0	0.4601961218402628
YDR221W	0.0	-0.33076596257269075
YDR222W	0.0	-0.8053432132204639
YDR223W	0.0	-0.33076596257269075
YDR225W	0.0	-0.9635356301030548
YDR226W	0.0	-0.08217787890004764
YDR229W	0.0	1.409350623135809
YDR230W	0.0	2.3585051244313546
YDR231C	0.0	1.002570122580576
YDR233C	0.0	0.6183885387228546
YDR237W	0.0	0.9347733724880365
YDR239C	0.0	0.3020037049576738
YDR241W	0.0	-0.9635356301030548
YDR242W	4.884226663771122	-0.01438112880750895
YDR244W	0.0	-0.01438112880750895
YDR245W	0.0	-1.4381128807508274
YDR246W-A	0.0	0.6183885387228546
YDR247W	0.0	-0.33076596257269075
YDR248C	0.0	0.9347733724880365
YDR249C	0.0	-0.08217787890004764
YDR250C	0.0	0.14381128807508195
YDR251W	0.0	-0.8053432132204639
YDR252W	0.0	0.7765809556054465
YDR253C	0.0	0.9347733724880365
YDR254W	4.884226663771122	0.3020037049576738
YDR255C	0.0	0.7765809556054465
YDR256C	0.0	0.7765809556054465
YDR257C	0.0	-0.9635356301030548
YDR258C	0.0	0.6183885387228546
YDR259C	0.0	1.0929657893706273
YDR260C	0.0	0.4601961218402628
YDR261C	0.0	0.4601961218402628
YDR262W	0.0	-0.01438112880750895
YDR263C	0.0	-0.01438112880750895
YDR264C	0.0	-0.48895837945528214
YDR265W	0.0	0.3020037049576738
YDR266C	0.0	-0.9635356301030548
YDR268W	0.0	0.6183885387228546
YDR269C	0.0	0.3020037049576738
YDR270W	0.0	0.9347733724880365
YDR271C	0.0	1.7257354569009928
YDR272W	0.0	0.3020037049576738
YDR273W	0.0	1.409350623135809
YDR274C	0.0	0.14381128807508195
YDR275W	4.884226663771122	-1.4381128807508274
YDR276C	0.0	-0.8053432132204639
YDR277C	0.0	0.7765809556054465
YDR278C	0.0	-1.1217280469856468
YDR279W	4.884226663771122	2.8330823750791283
YDR281C	0.0	0.9347733724880365
YDR282C	4.884226663771122	-0.48895837945528214
YDR283C	0.0	-0.17257354569009986
YDR284C	0.0	-1.1217280469856468
YDR285W	0.0	0.3020037049576738
YDR286C	0.0	0.4601961218402628
YDR287W	0.0	0.6183885387228546
YDR289C	0.0	-0.01438112880750895
YDR290W	0.0	0.9347733724880365
YDR291W	0.0	1.0929657893706273
YDR293C	0.0	-1.279920463868237
YDR294C	0.0	-1.4381128807508274
YDR295C	0.0	-1.279920463868237
YDR296W	0.0	-0.18728911935359713
YDR297W	0.0	1.7257354569009928
YDR298C	0.0	0.6409874554203682
YDR300C	0.0	0.9347733724880365
YDR304C	0.0	0.14381128807508195
YDR305C	0.0	-0.01438112880750895
YDR306C	0.0	0.4601961218402628
YDR307W	0.0	-0.48895837945528214
YDR309C	0.0	0.3020037049576738
YDR310C	0.0	0.6183885387228546
YDR312W	0.0	-1.1217280469856468
YDR313C	0.0	-1.9126901313986007
YDR314C	0.0	-1.7544977145160103
YDR315C	4.884226663771122	-0.17257354569010008
YDR316W	0.0	-1.1217280469856468
YDR317W	0.0	0.3020037049576738
YDR318W	0.0	0.855677164046741
YDR319C	0.0	0.6183885387228546
YDR320C	0.0	-0.17257354569009986
YDR321W	0.0	-0.17257354569009986
YDR322C-A	0.0	0.7765809556054465
YDR322W	0.0	-0.14506182101486645
YDR323C	0.0	-0.33076596257269075
YDR326C	0.0	-0.01438112880750895
YDR329C	0.0	-0.9635356301030548
YDR330W	0.0	-1.279920463868237
YDR332W	0.0	-1.9126901313986007
YDR333C	0.0	-0.8053432132204639
YDR334W	0.0	-1.4381128807508274
YDR335W	0.0	-2.0708825482811926
YDR336W	0.0	-0.8053432132204639
YDR337W	0.0	-0.48895837945528214
YDR338C	0.0	-1.1217280469856468
YDR340W	0.0	-0.647150796337873
YDR344C	0.0	1.567543040018401
YDR345C	0.0	0.14381128807508195
YDR346C	0.0	0.7765809556054465
YDR347W	0.0	1.0929657893706273
YDR348C	0.0	-1.7544977145160103
YDR349C	0.0	-0.48895837945528214
YDR350C	0.0	-1.4381128807508274
YDR351W	0.0	-0.9635356301030548
YDR352W	0.0	-0.01438112880750895
YDR354W	4.884226663771122	-1.5963052976334193
YDR357C	0.0	-1.1217280469856468
YDR358W	0.0	1.0929657893706273
YDR359C	0.0	0.3020037049576738
YDR360W	0.0	-0.8053432132204639
YDR363W	0.0	1.0929657893706273
YDR363W-A	0.0	-0.647150796337873
YDR364C	0.0	-2.8496759852416402
YDR368W	0.0	0.4601961218402628
YDR369C	0.0	-1.4381128807508274
YDR370C	0.0	-0.647150796337873
YDR371W	0.0	-0.17257354569009986
YDR372C	0.0	-0.9635356301030548
YDR374C	0.0	0.3020037049576738
YDR375C	0.0	0.4601961218402628
YDR377W	0.0	0.14381128807508195
YDR378C	0.0	-0.7245641067272262
YDR379C-A	0.0	-0.647150796337873
YDR379W	0.0	-0.17257354569009986
YDR380W	0.0	0.7765809556054465
YDR382W	0.0	-0.01438112880750895
YDR383C	0.0	-0.17257354569009986
YDR384C	0.0	-0.17257354569009986
YDR385W	0.0	-0.647150796337873
YDR386W	0.0	-0.647150796337873
YDR387C	0.0	-1.1217280469856468
YDR388W	0.0	-0.647150796337873
YDR389W	0.0	-0.17257354569009986
YDR391C	0.0	0.14381128807508195
YDR392W	0.0	0.4063433841781052
YDR393W	0.0	-0.33076596257269075
YDR395W	0.0	1.409350623135809
YDR399W	0.0	-0.33076596257269075
YDR400W	0.0	-0.33076596257269075
YDR401W	0.0	-1.9126901313986007
YDR402C	0.0	-1.279920463868237
YDR403W	0.0	-0.8053432132204639
YDR405W	0.0	-0.33076596257269075
YDR406W	0.0	-1.279920463868237
YDR408C	4.884226663771122	0.14381128807508195
YDR409W	0.0	1.0929657893706273
YDR411C	0.0	1.1392660089460198
YDR414C	0.0	-0.8053432132204639
YDR415C	0.0	-0.647150796337873
YDR417C	0.0	-0.620785393524108
YDR418W	0.0	1.0929657893706273
YDR419W	0.0	-0.3834967682002214
YDR420W	0.0	-0.647150796337873
YDR421W	0.0	0.5152195711907306
YDR422C	0.0	0.14381128807508195
YDR423C	0.0	-0.33076596257269075
YDR424C	0.0	0.4601961218402628
YDR425W	0.0	1.002570122580576
YDR426C	0.0	-0.632769667530365
YDR428C	0.0	1.0442911995606006
YDR430C	0.0	0.6409874554203682
YDR431W	0.0	0.8217787890004716
YDR432W	0.0	-4.059587217662336
YDR433W	0.0	-0.9635356301030551
YDR435C	0.0	-1.5963052976334193
YDR436W	0.0	-1.5963052976334193
YDR438W	0.0	0.4601961218402628
YDR439W	0.0	-0.17257354569009986
YDR440W	0.0	-0.9861345468005683
YDR441C	0.0	0.21326161743817063
YDR442W	0.0	-0.1022658048533933
YDR443C	0.0	0.966411855864555
YDR444W	0.0	-0.8053432132204639
YDR445C	0.0	-0.6055212129477181
YDR446W	0.0	1.7257354569009928
YDR447C	0.0	0.8820425668605059
YDR448W	0.0	-0.8053432132204639
YDR450W	0.0	0.8820425668605059
YDR451C	0.0	-0.26296921248015204
YDR452W	0.0	-1.227189658240707
YDR453C	0.0	-1.3005542573746618
YDR455C	0.0	-0.47991881277627707
YDR456W	0.0	-0.04601961218402751
YDR457W	0.0	0.3020037049576738
YDR458C	0.0	-0.513295674360296
YDR459C	0.0	-1.1504903046006627
YDR461W	0.0	-0.8053432132204639
YDR465C	0.0	-0.8053432132204639
YDR466W	0.0	-1.05845108023261
YDR467C	0.0	-0.3497490525986011
YDR469W	0.0	-0.8053432132204639
YDR470C	0.0	-3.5895297503540653
YDR471W	0.0	-0.5522353462083183
YDR475C	0.0	-0.9484696856380463
YDR476C	0.0	0.14381128807508195
YDR477W	0.0	-0.8053432132204639
YDR479C	0.0	0.14381128807508195
YDR480W	0.0	-0.8936366552014456
YDR481C	0.0	-0.9635356301030548
YDR482C	0.0	-1.5963052976334193
YDR483W	0.0	-1.166925880380672
YDR484W	0.0	-0.8053432132204639
YDR485C	0.0	-1.0426318385443507
YDR486C	0.0	-2.229074965163783
YDR488C	0.0	-1.9126901313986007
YDR490C	0.0	-0.647150796337873
YDR491C	0.0	-1.3477172139607763
YDR492W	0.0	0.6183885387228546
YDR493W	0.0	-0.6245518796403595
YDR494W	0.0	0.6183885387228546
YDR495C	0.0	-1.047680532700178
YDR496C	0.0	-1.1217280469856468
YDR497C	0.0	-1.1217280469856468
YDR500C	0.0	-1.52850854754088
YDR501W	0.0	-0.24447918972764154
YDR502C	0.0	-1.279920463868237
YDR503C	0.0	-0.647150796337873
YDR504C	0.0	-1.5963052976334193
YDR505C	0.0	-0.48895837945528214
YDR506C	0.0	0.6183885387228546
YDR507C	0.0	-0.01438112880750895
YDR508C	0.0	-0.647150796337873
YDR509W	0.0	-0.48895837945528214
YDR511W	0.0	1.2511582062532192
YDR512C	0.0	-0.014381128807508714
YDR513W	0.0	0.4601961218402628
YDR514C	0.0	-1.1217280469856468
YDR515W	0.0	-0.8053432132204639
YDR516C	0.0	-1.279920463868237
YDR517W	0.0	-1.1217280469856468
YDR518W	0.0	0.3020037049576733
YDR519W	0.0	-0.8053432132204639
YDR520C	0.0	0.3020037049576738
YDR521W	0.0	-1.9126901313986007
YDR522C	0.0	-1.5963052976334193
YDR523C	0.0	-1.5285085475408802
YDR524C	0.0	0.4601961218402628
YDR524C-B	0.0	-1.279920463868237
YDR524W-C	0.0	-0.01438112880750895
YDR525W	0.0	-0.48895837945528214
YDR525W-A	0.0	-0.17257354569009986
YDR528W	0.0	0.7765809556054465
YDR529C	0.0	-0.01438112880750895
YDR530C	0.0	-0.9635356301030548
YDR532C	0.0	0.6183885387228546
YDR533C	0.0	-0.01438112880750895
YDR534C	0.0	-0.647150796337873
YDR535C	0.0	-2.3872673820463737
YDR536W	0.0	-1.7544977145160103
YDR537C	0.0	-0.647150796337873
YDR538W	0.0	-0.01438112880750895
YDR540C	0.0	-0.8053432132204639
YDR541C	0.0	-0.647150796337873
YEL001C	0.0	-1.4381128807508274
YEL003W	0.0	-0.9635356301030548
YEL004W	4.884226663771122	
YEL005C	0.0	-1.5963052976334193
YEL006W	0.0	-0.8053432132204639
YEL007W	0.0	0.9347733724880365
YEL008W	0.0	1.0929657893706273
YEL009C	0.0	-4.385011618106524
YEL010W	0.0	-1.7544977145160103
YEL011W	0.0	0.4601961218402628
YEL012W	0.0	-0.33076596257269075
YEL013W	0.0	-0.9635356301030548
YEL014C	0.0	-2.861844632694147
YEL015W	0.0	-1.1217280469856468
YEL016C	0.0	-0.9635356301030548
YEL017C-A	0.0	-1.4381128807508274
YEL017W	0.0	-0.17257354569009986
YEL020C	0.0	2.0421202906661735
YEL022W	0.0	1.567543040018401
YEL023C	0.0	1.2511582062532192
YEL024W	0.0	-0.17257354569009986
YEL025C	0.0	-0.48895837945528214
YEL027W	0.0	-0.08217787890004764
YEL028W	0.0	-0.647150796337873
YEL030W	0.0	-1.279920463868237
YEL031W	0.0	-0.9635356301030548
YEL033W	0.0	-1.709299881120984
YEL037C	0.0	-0.01438112880750895
YEL038W	0.0	-0.647150796337873
YEL039C	0.0	0.9347733724880365
YEL040W	0.0	0.9347733724880365
YEL041W	0.0	-0.647150796337873
YEL042W	0.0	-0.6245518796403595
YEL043W	0.0	-0.647150796337873
YEL045C	0.0	-4.601961218402648
YEL046C	0.0	-4.601961218402648
YEL047C	0.0	-0.26296921248015204
YEL048C	0.0	0.7765809556054465
YEL049W	0.0	-0.17257354569009986
YEL050C	0.0	-1.1307676136646512
YEL051W	0.0	-1.07653021359062
YEL052W	0.0	0.6183885387228546
YEL053C	0.0	-0.8053432132204639
YEL054C	0.0	1.409350623135809
YEL056W	0.0	-1.564666814256901
YEL057C	0.0	0.6711193443503852
YEL059C-A	0.0	-0.647150796337873
YEL059W	0.0	-2.0708825482811926
YEL060C	0.0	-1.227189658240707
YEL061C	0.0	-0.5522353462083183
YEL062W	0.0	-1.4753346258996733
YEL063C	0.0	-0.647150796337873
YEL064C	0.0	-0.8053432132204639
YEL065W	0.0	-1.1504903046006627
YEL066W	0.0	1.2655393350607262
YEL067C	0.0	0.464715905179766
YEL068C	0.0	-0.0934773372488044
YEL071W	0.0	-0.010702235391635577
YER001W	0.0	1.2511582062532192
YER002W	0.0	0.3020037049576738
YER004W	0.0	1.0929657893706273
YER005W	0.0	-0.8053432132204639
YER007C-A	0.0	0.14381128807508195
YER007W	4.884226663771122	0.6974847471641505
YER010C	0.0	0.14381128807508195
YER011W	0.0	-0.33076596257269075
YER014C-A	0.0	-1.0973907520806323
YER014W	0.0	-1.279920463868237
YER015W	0.0	0.9347733724880365
YER016W	0.0	0.22290749651637787
YER019C-A	4.884226663771122	0.7765809556054465
YER019W	0.0	0.4601961218402628
YER020W	0.0	0.7765809556054465
YER024W	0.0	-0.8053432132204639
YER027C	0.0	0.4601961218402628
YER028C	0.0	-1.9126901313986007
YER030W	0.0	-0.647150796337873
YER031C	0.0	-0.48895837945528214
YER032W	4.884226663771122	-0.647150796337873
YER033C	0.0	0.9347733724880365
YER034W	0.0	-0.632769667530365
YER035W	0.0	0.9347733724880365
YER037W	0.0	2.0421202906661735
YER038W-A	0.0	-3.1654030542796594
YER039C	0.0	0.6183885387228546
YER039C-A	0.0	-1.9021439702730947
YER040W	0.0	0.3020037049576738
YER041W	0.0	-0.8053432132204639
YER042W	0.0	0.3020037049576738
YER044C	0.0	-3.33642188334192
YER044C-A	0.0	0.6183885387228546
YER045C	0.0	0.3020037049576738
YER046W	0.0	-0.647150796337873
YER046W-A	0.0	-0.9635356301030548
YER047C	0.0	-1.279920463868237
YER048C	0.0	-0.9635356301030548
YER049W	0.0	-0.17257354569009986
YER050C	0.0	-0.48895837945528214
YER051W	0.0	-0.07833125478132263
YER052C	0.0	0.14381128807508195
YER053C	0.0	-0.33076596257269075
YER053C-A	0.0	-0.17257354569009986
YER054C	0.0	0.6183885387228546
YER055C	0.0	-0.8053432132204639
YER056C	0.0	0.7765809556054465
YER056C-A	4.884226663771122	0.7765809556054465
YER057C	0.0	0.14381128807508195
YER058W	0.0	-1.1217280469856468
YER059W	0.0	-0.01438112880750895
YER060W	0.0	-0.48895837945528214
YER060W-A	0.0	-1.1217280469856468
YER061C	0.0	0.3020037049576738
YER062C	0.0	-0.01438112880750895
YER063W	0.0	-0.17257354569009986
YER064C	0.0	0.7765809556054465
YER065C	0.0	0.3020037049576738
YER066C-A	0.0	-0.33076596257269075
YER066W	0.0	-0.17257354569009986
YER067C-A	0.0	-0.647150796337873
YER067W	0.0	-0.48895837945528214
YER068C-A	0.0	-0.33076596257269075
YER068W	0.0	0.14381128807508195
YER069W	0.0	0.14381128807508195
YER070W	0.0	-2.460279266761416
YER071C	0.0	-0.8053432132204639
YER072W	4.884226663771122	0.6183885387228546
YER073W	0.0	1.0929657893706273
YER074W	0.0	0.27940478826016024
YER075C	0.0	0.5152195711907306
YER077C	0.0	-0.8053432132204639
YER078C	0.0	-1.5963052976334193
YER079W	0.0	-0.8053432132204639
YER080W	0.0	-0.48895837945528214
YER081W	0.0	-0.17257354569009986
YER083C	0.0	0.14381128807508195
YER084W	0.0	-0.33076596257269075
YER085C	0.0	0.14381128807508195
YER086W	0.0	-0.01438112880750895
YER087C-B	4.884226663771122	0.22290749651637787
YER087W	0.0	0.7294598101510564
YER088C	0.0	-0.33076596257269075
YER089C	0.0	0.4601961218402628
YER090W	0.0	-1.9126901313986007
YER091C	0.0	-0.9635356301030548
YER091C-A	0.0	-1.047680532700178
YER092W	0.0	-0.48895837945528214
YER095W	0.0	-2.0708825482811926
YER096W	0.0	0.9347733724880365
YER097W	0.0	1.0929657893706273
YER098W	0.0	-0.6245518796403595
YER099C	0.0	0.4601961218402628
YER101C	0.0	-0.9635356301030548
YER103W	0.0	-1.5963052976334193
YER105C	0.0	1.2511582062532192
YER106W	0.0	-0.17257354569009986
YER110C	0.0	0.14381128807508195
YER111C	0.0	-0.17257354569009986
YER115C	0.0	-0.647150796337873
YER116C	0.0	-0.8053432132204639
YER117W	0.0	-0.3834967682002214
YER119C	0.0	-0.17257354569009986
YER119C-A	0.0	-0.17257354569009986
YER120W	0.0	0.4601961218402628
YER121W	0.0	0.4601961218402628
YER124C	0.0	1.567543040018401
YER128W	0.0	0.3020037049576738
YER129W	0.0	-0.9635356301030548
YER130C	0.0	0.14381128807508195
YER131W	0.0	-1.279920463868237
YER132C	0.0	-3.403029216766169
YER135C	0.0	0.3020037049576738
YER137C	0.0	0.14381128807508195
YER139C	0.0	0.14381128807508195
YER140W	0.0	1.2511582062532192
YER142C	0.0	0.7765809556054465
YER143W	0.0	-0.8053432132204639
YER144C	0.0	0.4601961218402628
YER145C	0.0	-0.647150796337873
YER149C	0.0	-0.9635356301030548
YER150W	0.0	-1.1217280469856468
YER151C	0.0	0.7765809556054465
YER152C	0.0	-0.48895837945528214
YER153C	0.0	-0.48895837945528214
YER154W	0.0	0.3020037049576738
YER155C	0.0	-1.1217280469856468
YER156C	0.0	0.6183885387228546
YER162C	4.884226663771122	-0.8053432132204639
YER163C	0.0	-1.4381128807508274
YER164W	0.0	-0.647150796337873
YER166W	0.0	-0.33076596257269075
YER167W	0.0	0.4601961218402628
YER169W	0.0	1.409350623135809
YER170W	0.0	0.7765809556054465
YER173W	0.0	0.9347733724880365
YER174C	0.0	0.14381128807508195
YER175C	0.0	1.8839278737835818
YER175W-A	0.0	0.6183885387228546
YER176W	0.0	-0.17257354569009986
YER177W	4.884226663771122	1.002570122580576
YER178W	0.0	0.6183885387228546
YER179W	0.0	0.7765809556054465
YER180C	0.0	1.409350623135809
YER180C-A	0.0	0.3020037049576738
YER181C	0.0	-0.01438112880750895
YER182W	0.0	0.14381128807508195
YER183C	0.0	0.6183885387228546
YER184C	0.0	0.6183885387228546
YER185W	0.0	0.3020037049576738
YER186C	0.0	1.409350623135809
YER187W	0.0	1.0929657893706273
YER188W	4.884226663771122	0.14381128807508195
YFL001W	0.0	1.0929657893706273
YFL003C	0.0	0.4601961218402628
YFL004W	0.0	-0.01438112880750895
YFL007W	0.0	-0.5680545878965776
YFL010C	0.0	-0.647150796337873
YFL010W-A	0.0	0.6183885387228546
YFL011W	0.0	1.0929657893706273
YFL012W	0.0	-0.8053432132204639
YFL012W-A	0.0	-0.33076596257269075
YFL013C	0.0	-0.647150796337873
YFL014W	0.0	0.3020037049576738
YFL015C	0.0	0.7765809556054465
YFL016C	0.0	-0.7079940336004082
YFL018C	0.0	-0.9635356301030548
YFL019C	0.0	0.6183885387228546
YFL020C	0.0	0.4601961218402628
YFL021W	0.0	0.3020037049576738
YFL023W	0.0	-1.564666814256901
YFL025C	0.0	-0.48895837945528214
YFL027C	0.0	-1.4381128807508274
YFL028C	0.0	-1.1217280469856468
YFL030W	0.0	0.3020037049576738
YFL031W	0.0	-1.4381128807508283
YFL032W	0.0	-0.647150796337873
YFL033C	0.0	1.0138695809293328
YFL034C-A	0.0	0.3020037049576731
YFL034W	0.0	-0.17257354569009986
YFL036W	0.0	-0.33076596257269075
YFL040W	0.0	-0.17257354569009986
YFL041W	0.0	-0.647150796337873
YFL041W-A	0.0	-0.647150796337873
YFL042C	0.0	-0.4362275738277518
YFL044C	0.0	-1.9126901313986007
YFL046W	0.0	-0.48895837945528214
YFL047W	0.0	0.14381128807508195
YFL048C	0.0	-0.9635356301030548
YFL049W	0.0	-0.9635356301030548
YFL050C	0.0	0.9347733724880365
YFL051C	0.0	0.14381128807508195
YFL052W	0.0	-0.01438112880750895
YFL053W	0.0	-1.279920463868237
YFL054C	0.0	-1.7544977145160103
YFL055W	0.0	-0.8053432132204639
YFL063W	0.0	0.7765809556054465
YFR001W	0.0	-2.9145754383216778
YFR006W	0.0	-0.48895837945528214
YFR007W	0.0	-1.279920463868237
YFR008W	0.0	0.7765809556054465
YFR009W	0.0	-0.01438112880750895
YFR010W	0.0	-0.9635356301030548
YFR011C	0.0	-0.48895837945528214
YFR012W	0.0	-1.4381128807508274
YFR012W-A	0.0	0.14381128807508195
