orf	hap a | growth (pooled culture, barseq) | plant defensin DmAMP1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NaD1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NbD6 [3 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin SBI6 [5 uM] | YPD | Parisi K~Bleackley MR, 2019
YDR528W	-0.027221409316592782	-0.8132831952510906	0.18906645660675822	0.43847254078752235
YDR529C	-0.36478923642894373	0.1066125296228778	-0.1407483428000625	-0.9377583024945796
YDR530C	-0.2102644984681095	-1.598211462849302	-0.22392608802460623	0.11672671810188087
YDR532C	-1.661961720589877	-1.79366710514236	-1.0578737669279354	-0.44248387596236005
YDR533C	-0.4843228705242383	-0.29387655010904895	-0.5540187716317593	0.23619128963418176
YDR534C	-0.6363743253255946	-0.09322850494321845	-0.3086063265380099	-0.125616157891763
YDR535C	-1.2349289618731585	-0.15630909787774955	0.928307759300527	-0.11130359408707151
YDR536W	0.1611837817665975	0.4509664804093954	0.6718311562826468	0.7555284842440866
YDR537C	-2.390475287635361	-0.8931320089803164	-0.4032565218035203	-0.469465999533333
YDR538W	0.3123541606685061	0.21624793051146585	1.0971916469650729	0.80735929075095
YDR539W	-0.04507840380328249	0.16090498085757302	0.33135575239991283	0.41086315399333917
YDR540C	-0.0797713474164296	0.5571504119533435	0.35173328720170877	0.5371034425548188
YDR541C	0.9450297324325715	0.5739972315185022	0.9003914409942432	1.2365981384380478
YEL001C	-0.13671366031257579	0.17050616047989323	0.24868315207729869	0.04788101967208331
YEL003W	0.6923225403241077	-0.30907116687702685	-0.6439353440260874	-0.463276837169796
YEL004W	-0.9587598736107397	-2.107355218410488	-1.422959615278863	-1.5739800714096206
YEL005C	1.0373606766585983	1.6419190429369284	2.424927382195107	1.994326490949082
YEL006W	0.17894091638290271	0.22782748582812545	0.23968849687256522	-0.11132803049179701
YEL007W	1.235364332353254	0.5117272118770937	0.028453410427206498	0.09566135274969043
YEL008W	0.49737185228352065	1.05152880461326	0.8212266502618183	0.9395951996033229
YEL009C	1.0214078443830534	1.4326708757217774	2.1120073342868366	1.6450246803338282
YEL010W	-0.572485698520262	0.19288393812277685	-2.445912747016896	-0.02666494275953676
YEL011W	0.9169114563152747	0.4870603198013402	-1.5524484894293098	-1.615522979975363
YEL012W	0.09867759850014259	-1.2570725663906723	0.6507537710939535	0.14809084009261558
YEL013W	-2.1171731088123398	-3.2629302383559087	-1.8556511725910503	-0.7790060789295818
YEL014C	0.6274228715773548	0.7041906608456964	0.5759567213015512	0.4093669362461141
YEL015W	1.6826284943107828	1.0236062196340494	2.2039958106402784	1.7987575741556507
YEL016C	0.44472002419523643	1.3201486524870854	1.7920736296923714	1.4310193801941602
YEL017C-A	-0.516400132035542	0.8278536476270484	0.07735066575720895	-0.1718924080550556
YEL017W	0.9776689717751629	0.8466138637488738	0.9532667187114336	1.4190847677282974
YEL020C	0.44821874368271886	0.1046548098456524	-1.17498161821424	0.042931106872163886
YEL022W	0.25741514875441596	-0.19679351727347827	-0.6416979403721048	0.04079100014794616
YEL023C	-0.2870928592862581	0.1559063319395633	-0.2883699595192559	-0.23257341248673233
YEL024W	-0.15998179666995826	0.34806048299098424	-1.2431871015262663	-3.520306066738572
YEL025C	0.9204173878826841	0.6802387653459474	1.214045742210109	0.9182453145467918
YEL027W	0.13515641713228174	-0.08007349528013101	-0.8030677399179206	-0.5626420123320317
YEL028W	0.6093781066724216	0.7650758154881339	1.334714323997546	1.0001830562890646
YEL029C	-2.402524072639749	-3.8954079177259513	-4.035699007437338	-4.306518394150615
YEL030W	-1.0287929766180206	0.2672281214362275	-0.009794273527491354	0.5904413114088501
YEL031W	0.12807405118025675	-0.08007349528013101	-0.755302524664866	-0.15913046945726028
YEL033W	1.307706711123969	2.2211625865413547	1.6991690989184765	1.9651002597970681
YEL036C	0.7864829586663815	0.17244778880874825	0.1187736170476598	-2.659644616005819
YEL038W	-0.061662847244660764	-0.3634241581447807	0.06199104045395643	-0.09127056910270995
YEL039C	0.3968651978013823	0.0014307332062853898	0.3326503362799298	0.48881313801804294
YEL040W	0.5633201025919232	0.03526479676952013	-0.06250265807250123	-0.36600042708378927
YEL041W	-0.07931048701945474	-0.09287552261311746	-0.0015196267737071368	0.11830273254104078
YEL042W	1.0296320753240713	1.3535790523426414	0.3203985420156855	0.27299624192628186
YEL043W	-0.5049817484714043	-1.316787962547839	-0.47821677373714644	-0.2870856123607842
YEL044W	-0.003887435455256115	-0.9606016579145674	-1.0681855217257819	-1.3294362357651248
YEL045C	-1.4172079847129173	-1.7759413784010503	-2.6253796549765545	-0.6095362944860088
YEL047C	0.4479797801819933	-0.5447434630114502	-0.6352474429007963	-0.2659364740476574
YEL048C	-0.4064366100668987	-0.4545955392789931	0.10639956242248537	0.0777194009085546
YEL049W	-0.8373057698855744	-0.6027224468874849	-2.290863259255707	-1.1194145503220339
YEL050C	-0.7439087410458309	-1.3593114903304944	0.6883400495679931	0.5104884514876483
YEL051W	0.26711790376779465	-1.7294169695944914	0.028453410427206498	-0.1396282044522176
YEL052W	-0.24838446205718848	0.43738464709678143	0.14649499222095363	-0.11349208783691155
YEL053C	-0.32505176037442374	-1.913146011527961	1.725770984823662	2.144820050544158
YEL056W	0.5458491766597877	0.3521769242643855	0.6137857452717671	0.6185073498028298
YEL059C-A	0.04372730855069108	0.20841683712077327	-1.0788038655274734	-0.45864504535509293
YEL059W	-0.7477986049272535	-1.52061674701071	-0.9286177037341449	-0.3484560943986826
YEL060C	-0.17027946640457275	-0.07998935740545614	-0.19485482474635182	0.8241219465263786
YEL061C	0.5256750589870608	-0.7425244621000798	-0.8837991916178453	-0.1716615902708405
YEL062W	-1.1496413435844235	2.413969133093571	3.0579560877889707	4.0093837541660715
YEL063C	0.39830949114824166	-0.096319397271827	-0.26669070646280074	0.29330565327326985
YEL064C	-0.5678817010725966	0.24162554665813907	0.30289334181425825	0.053177911309661215
YEL065W	0.0862161164745284	0.06050020499606555	0.4372784032644924	-0.32765146250278293
YEL066W	-0.3022676427309824	-0.17205003607731276	0.39187153095357685	-0.17766683376517567
YEL067C	0.00490060177878345	0.11684607112745744	0.32979308404554397	0.23404874848153454
YEL068C	-0.17475084529755086	0.1409033592452754	0.492754478632832	0.5320857735495482
YEL071W	-0.9453034533409989	-0.13704930579246413	0.4519946734869957	0.61977725196746
YEL072W	-0.8854303778830799	-1.9480548112298421	-0.9689025477766678	-0.9176657114362602
YER001W	-0.6781606774724378	-0.0693039942574151	-0.2802819460777153	-0.09678453357481548
YER002W	0.6821433996609455	1.6650697811325212	0.12239609850444169	0.1532656946229071
YER004W	-1.1908368431651448	-0.10591484650483154	-1.3873290854187648	-1.1530738783630752
YER005W	1.492912683055402	-0.4076726451903471	-0.27991787093274234	-0.3180914635732661
YER007C-A	1.7675228614775262	1.0994316352424989	1.1603807388804586	0.8422745159520926
YER007W	0.4123531208366268	0.08772652965580537	-0.08599302762365534	0.015500461606149667
YER010C	0.07963503809742525	-0.28670338301507825	-0.10527974643653214	-0.011859622382436713
YER011W	-0.9015587713193483	-1.089229147530094	-0.9586443429864557	-1.1253984740216179
YER014C-A	-0.18683278820353905	-0.7321549761871933	-0.08386533162416558	-0.04446045937284089
YER015W	0.8328358559264623	0.5331959349564915	-0.13730153522605354	0.04483209636662159
YER016W	-1.3216679634448913	-1.604361153181363	-1.1732303099517913	-1.2913837372322694
YER017C	0.19365672379791785	-2.6145155993801796	-1.2609918318508841	-1.7369214897407765
YER019C-A	-0.5194580150189612	-0.5787997519528284	-1.1657806370527717	-1.112947937072208
YER019W	0.8206719761399843	1.8831612207898083	-0.01831598623015404	0.0852217710597171
YER020W	0.2740804289753633	-0.7478040872633499	-0.10667255523485611	-0.14796881693565292
YER024W	0.2636334602792139	-0.12295519455437631	-0.27220884446203264	-1.3327683016108185
YER026C	-0.7122664588576852	-1.7974757134126655	-2.5082032498533535	-3.1086596435204448
YER027C	-0.19529140957310354	0.16298677969574366	0.09195579019852627	0.05248971019033784
YER028C	0.9296246469569652	0.5747657841630868	-0.08332062993450108	-0.009300975405992427
YER030W	1.5819952122251604	1.1370287152928642	1.0631946691621683	0.5224948448926262
YER032W	0.08995237247258742	0.614893954521363	-0.6311248548299546	-0.9113486708912125
YER034W	-0.2863895105517103	0.18513048910228153	-0.38921113579011857	-0.39644185404513593
YER035W	-0.9368800101550626	-1.994386924009631	-0.7947784274157476	-0.3802184799918097
YER037W	0.1866431778749788	-0.3761462710319404	0.040935588364126786	-0.3092105487029778
YER038W-A	0.3989251906449158	0.5566918664817286	-0.3320537685599657	-0.4236688793714318
YER039C	-0.05335248437095295	-0.7655557884705403	-1.2291518424687646	-2.430741938536545
YER039C-A	-0.05296239666499448	0.42231286221780007	-0.4070656523290089	-0.22147311031588215
YER040W	-0.5131993899329879	-4.020702391358076	-1.4891014616404226	-0.9048876087563464
YER041W	-0.15538673640431744	-0.5581545103196562	0.5299737888337921	0.8665371221678888
YER042W	1.2911572405206677	-0.5487090902347601	-1.456676434603066	-0.647477813933081
YER044C-A	0.2935066631834456	0.25157129334398476	-0.7629193219993854	-1.0162520268438855
YER045C	0.9047599814063856	0.3590047471190626	-0.16625531577809433	-0.2326357790173567
YER046W	-0.14727419640512576	0.24776941913584283	0.68241832716186	-0.04149529899153177
YER047C	0.26711790376779465	-0.28842392050489596	0.2713399912143798	0.5098075363325618
YER048C	1.8642421490294359	-2.051016191903217	-0.24479436571519844	-0.2841922594097634
YER050C	0.4047205436387965	1.407957576065326	-0.41750812605516635	-0.49194936017134283
YER051W	-0.3083235601636123	-0.03737786129293282	-0.635697867446912	-0.9111948376144611
YER053C	0.45462940049105677	0.21628257907121115	0.5226736637611428	-0.2758549057167105
YER054C	0.5209756408610042	0.37787414813889153	0.11981115118963212	0.0031505664907739346
YER055C	-0.09516631808219173	0.3104099088817088	-0.16078990860150397	0.2554270625380049
YER056C	-2.3165344875121217	-2.9910411199103093	-0.37392306845286327	-0.04034214701133363
YER056C-A	-0.2726263508894961	-0.19355839485894802	-0.4810586639318043	-0.16931079934294685
YER057C	0.07873118871472766	0.009224864607296691	-0.2581937012849261	0.35645153415609154
YER058W	0.6693569916485252	1.7354023833077257	1.5524240022941733	-0.8116119388318852
YER059W	0.9810119856677129	0.16342060321475174	-0.10514074179587225	-0.5545072494782787
YER060W	-0.659402207029549	-0.07862088349904144	-0.8561109479740542	-0.8507558686591765
YER060W-A	-0.46809898952957535	-0.3549479815357413	-1.1664478817810555	-1.2369587788043952
YER061C	-0.1782730408750962	-0.345597443753834	-1.2296633505089176	-1.5809125752256419
YER062C	0.42040227412876985	0.6725592076287241	1.0820144921924573	0.5728506335204993
YER063W	0.5186509569524309	-0.04321782788116583	-0.17086616938032256	0.28184214917448885
YER064C	1.9436709884519874	1.3845633503589654	0.7150910147465842	0.2075659900087572
YER065C	-0.1673475171492271	1.129895617255246	0.7481891094081591	0.37000417288818027
YER066C-A	0.7354186787920286	0.17240723852671938	1.1004763215711453	0.2199742642937222
YER066W	-0.7986151566392	-0.829336062739265	-0.9795324753759795	-1.6365705688674759
YER067C-A	0.7803399692788892	0.7675023077759511	-0.5886490806091613	-1.224085809354152
YER067W	-0.8856539707471606	-1.1944117627002302	-0.3374852373692043	-0.45128427574462476
YER068C-A	0.5189780773426823	0.6485822371288756	0.2487947476868561	0.645294541941671
YER068W	0.5287460924606483	0.48505727290802264	0.4374508535764004	-0.69371040280584
YER069W	-0.251448176649091	0.19695517042137606	-0.9528493127922549	-1.02432085025109
YER070W	0.4904049520466801	0.055671410741570185	-0.011202934632065812	-1.3156888856447582
YER071C	-0.07613786863014611	0.14426841085257622	-0.33989032407892894	-0.72015820277111
YER072W	0.4453770216880264	-1.0778027652047242	-1.673595561505464	-2.736265425746832
YER073W	-0.26918751040371897	0.2941666238411915	0.28033385122658205	0.11099844946204451
YER074W	-0.2555301145528388	0.3744787886137795	1.5174984697419465	2.0050233082772286
YER075C	-0.822001754570318	-0.08200509522762559	-1.626594688876301	-0.21819380670844027
YER076C	0.7483236039057294	-0.9953063261345461	-0.06424179240509881	-0.8312106658378781
YER078C	1.2641585780114566	0.31014608798064697	-0.09728832234683009	-0.29952169271109885
YER079W	0.13616312175943165	-0.27366141696247603	-0.06550862665732464	-0.8813907865720064
YER080W	-0.030131680201590638	-0.2414969579946935	0.04856059456331333	0.26404965653144635
YER081W	-1.0673584314284497	-0.6742520187473473	-0.12978012507121364	-0.5952926732190466
YER083C	-0.002745056270035058	0.35479989120374567	-0.07697819872499531	0.31935841297839873
YER084W	-0.6168369039953934	0.5923033505073648	-0.16544586580078285	-0.5752436852265049
YER085C	0.44426571874878806	0.31595852268698243	0.4833920998397089	0.2747698249316751
YER086W	0.1660689174859098	0.8898259717960636	0.4471667152904873	-0.3245746702018555
YER087C-B	-0.434701126614491	0.09324458825585054	0.20332483455496145	-0.6728343469638346
YER087W	0.7020711037593335	0.3796293480473456	0.5647944227000503	-0.2155727448482391
YER088C	0.8747242832454637	0.2020074295780756	-0.2836525860239014	-2.1898592742268206
YER089C	-0.7429853088415375	-0.156881567265861	-0.8370492688831522	-0.924620813018915
YER090W	1.591590416836846	2.44460052378311	2.9614077656122797	2.4839023497804296
YER091C	1.238506995269561	0.8931542333076685	0.7556019737145488	0.28413279224013144
YER091C-A	0.840584498835285	0.7935689767769438	0.7425366076475358	0.944065800125597
YER092W	4.262369498624681	3.0173328799051493	3.7959099978065503	3.4539477874923326
YER093C-A	0.07151336564037675	-0.3898519126136618	-1.0217167782390255	-0.3984539274024708
YER095W	-0.9306017854713647	-1.4229070383067468	-0.8389752256988877	-1.8540058272451934
YER096W	-0.08428876364400406	-1.301199663993729	0.009229287678329853	0.06855730933829196
YER097W	0.8618070014981397	0.1584056397553871	-0.025019536010195735	0.5487864990792036
YER098W	1.0429317839846388	-1.067715361945355	-0.8277666743067746	-0.2493925271582148
YER099C	-1.1399641791805941	-0.3494189563038503	0.1930359228939064	-0.18447731591898583
YER101C	-0.06268854208846403	-0.9841106621795707	-0.3769306434439959	-0.576520547758923
YER103W	1.0434540627607398	2.2951777145960937	1.8684368966118359	1.5848547880092243
YER105C	-0.2966179141363211	-0.17783839737579216	-0.8903722795160098	-1.0388919584383165
YER106W	0.6363653180283685	0.3488408949346461	-0.48351534718756745	0.07245656054618041
YER110C	0.25535935378757946	-0.47055706671735154	0.04926078772517622	0.5247539230654736
YER111C	-0.6002429974744726	-1.913926531702759	-2.285316293920699	-2.022213120579204
YER113C	0.003088425450210607	-0.5014816470563632	0.5248345176568276	0.04293686253378534
YER114C	-0.8053389674714017	-0.7367002759014684	-0.7584068500782348	-1.2388852611303127
YER115C	1.4044519852655732	1.1324104668450916	0.9949626437691756	1.1137675630534503
YER116C	1.9185416852906911	0.7576325786621361	1.446981867936559	1.153604953450684
YER118C	0.10521844176547303	-0.15976926209506923	-0.20399511304240284	-0.613894260750884
YER119C	1.0115804132236266	0.37202650218729	0.9690102229748475	0.7384093996858216
YER120W	-1.0904148523424846	-1.5739699566433463	1.3510781807878292	1.2696704462349522
YER121W	0.5810245787127872	-0.08162536875341928	-0.11920860674874346	-0.061966114880768496
YER123W	0.9735480223109891	-0.0819462049320651	1.1901912725543387	1.6241498912041066
YER124C	0.194758517284532	-0.15591100943479425	-0.004263646184493396	-0.657239420745502
YER128W	0.8600035929499549	0.6193254524607992	-0.010820713028243818	0.3866901590287626
YER129W	0.4343831247564409	0.7532345427091932	1.6118425339277382	1.757172541691864
YER130C	-0.27956789038931307	0.1944113468126938	0.16141468303292703	0.27986416954320437
YER131W	-0.12990879354831317	-1.0201120302367208	0.06384164426741559	0.3254220971610461
YER132C	0.022193947866587425	0.07651536585041761	-0.3088049530291913	0.4777738151505353
YER134C	-0.018870921643999162	-0.9242435142892946	-0.5701033123902608	0.2661427083308859
YER135C	0.7718589092421554	-1.0434294248229814	0.003607056410771612	-0.9178360869285479
YER139C	1.178940855828227	-0.6237962564761126	0.09857963333761031	-0.20180911962438117
YER140W	0.22876571966226078	0.3900177014634965	0.8771465843107321	1.0121081864650157
YER142C	-0.17336812449460148	-0.007199004064586826	-0.34316150029898573	0.02879405883901215
YER143W	0.10688488631581339	0.17248158082796314	0.12761301310733011	-0.09333349257431554
YER144C	-1.0416121414212316	-0.6101056881624831	-0.9414166524926749	-0.7868653699781417
YER145C	-0.036230474757824156	-1.2690919339519153	-0.851446279737718	-0.16672742192841677
YER149C	1.3777608059817539	1.1130279984985543	0.6738450052520627	1.0722333180852777
YER150W	0.7217301300057252	0.21717148399776137	-0.2954434811089056	-1.4860440200827623
YER151C	-1.3218707452217386	-0.5085003501114569	1.273661463602029	1.3516255236500998
YER152C	-0.33493757083464765	-0.006226916131051864	-0.8589561662377294	-0.2180383762209611
YER153C	1.2228915408544552	0.5808601621871814	0.706603990683853	0.9465755685515418
YER154W	1.7759560495060749	1.4398254517817266	1.1543417610382063	-0.0893447016508303
YER155C	-1.0311053354124504	-1.9899747987251777	-2.6181757710478157	-3.8670474827036667
YER156C	-0.7484771642680024	-0.1408053982180752	-0.0737913198388393	-0.08658700978372952
YER158C	0.10120128300853269	-0.08078668855785916	0.1292216167740736	0.01341309657065533
YER161C	-1.3359538704294505	-1.019376199194915	-0.41999047151196095	0.3722256668577184
YER162C	0.7924735315233934	-1.1635657256407772	0.7227873082570708	0.9739596309784918
YER163C	1.0581854106538586	-0.5915822366968256	0.5100291499999443	0.9958353066051431
YER164W	-0.4227777590155415	0.4145819541471204	0.3569619806802699	-0.019676647315340974
YER166W	0.4246971852655393	-1.0812492005445464	0.21739123178908237	0.04064101908732687
YER167W	-0.6768587841246774	-3.0030712767424688	-1.5309549332105137	-1.911585828870901
YER169W	0.21329515859141718	-0.24980574281773096	-0.24775672278457878	-0.6952572887480676
YER170W	0.7306377784716019	0.005431384320231847	0.6573043518998537	0.6802203746312232
YER173W	-0.20660214590389475	-0.19979864249797616	0.23984179131475333	0.0738938974627974
YER174C	0.16207092206545845	-0.2751277839950109	0.15609755314803536	0.6088311867958072
YER175C	-0.24396891384302408	-0.6947775550834657	-0.48089048035132514	-0.4013311589994978
YER175W-A	0.569087881029445	-0.2867488232762918	0.5874420611795369	0.5691890187498443
YER176W	-1.072437647594457	-2.085179008402617	-0.6889889461723955	-0.49472751312132246
YER177W	-2.9573901787929695	-1.2285437856759596	-2.027166580358278	-1.241568023604251
YER178W	-1.885317704081905	0.6132798513932216	0.9701945643333075	0.7347380198170621
YER179W	-0.2835357309575113	-0.9739771667515913	-0.19550381157657945	-0.15415597614494014
YER180C	-0.33622393910039083	-0.47122695267670595	-0.3072518614072582	-0.07511512866538674
YER181C	-0.17994258231648017	0.20399579526149197	0.8393599584158675	0.9492734658652081
YER182W	0.10831678928679701	-0.3497098386317036	0.21672700665211386	-0.09219239547068124
YER183C	-0.11092205900574144	-0.37345801280472785	0.2761352272261822	-0.09109301753996919
YER184C	-0.29224418427892773	-0.4873683121930102	-0.7300291898542411	-0.12659865818466978
YER185W	0.15522625690419953	-0.8733672532607123	-0.6848632333283413	-0.3696988387899057
YER186C	-0.7280816422125693	-0.3299824303513202	-0.3559863879922517	0.05145841364460218
YER187W	-0.22487144468371387	-0.3692636875612488	-0.1184868119552603	-0.0486912402332033
YER188W	-1.015713200447689	-1.5065314736569908	-0.20013516053214148	-0.29746978378824446
YFL001W	2.364396052272783	-0.116325364884769	1.4027438786796074	1.350372801565095
YFL003C	1.1631444204350119	0.21906602664677555	-0.16294848221438826	-0.34773854515527103
YFL004W	1.463715361663011	-0.1920910311934869	-0.8297866930267294	-0.3225907651140896
YFL007W	0.5543404904485953	-1.004321007018743	-1.1128072147458152	-1.467379241377933
YFL010C	-0.6351173598262171	-0.22728515046548176	-0.9107768244042072	-0.7615174979707905
YFL010W-A	-0.5082517992644733	-0.09209680583808115	-0.954663019146415	-0.47981758560733495
YFL011W	0.9855267968327837	-0.1788993944053473	-0.7079059665937617	-0.15775831337193028
YFL012W	-0.04024205975219684	0.5974735687110351	0.9958574474629759	0.38971820597239965
YFL012W-A	1.1605345666551956	1.1069790062960114	0.8093409303483708	0.9297238658845001
YFL013C	0.9024859200564296	-1.3191251460424165	-0.3275838402152283	-0.2605515607613606
YFL014W	2.969693992362988	1.078555177983931	-0.2687868915536565	0.20372369367729548
YFL015C	-0.019312207657355647	0.04780432199107856	-0.3222910348235486	-0.42224382867444205
YFL016C	0.7280016114178222	-0.9684744756717247	-0.4921371995590248	-1.585665832420896
YFL018C	-0.2812203558709408	-0.3326577709626579	0.16415983958954708	-0.46938182672893464
YFL019C	-0.03072534698744775	-0.471757674906935	0.6733592940596212	0.6524945869521231
YFL021W	1.055816215684672	0.07669806537492016	0.47794859600625883	1.116277815794909
YFL023W	0.459091166288623	0.2335280249584448	2.361781142682797	2.9415511042204328
YFL025C	0.43448797455421423	-2.6723979409707	-0.05213965960563423	1.0071411555518335
YFL026W	-0.0362172011423465	-0.056633051362168126	0.20504210007630905	-0.14328980680808087
YFL027C	0.3977473563148993	0.49149687279601034	0.5476576433096106	1.0691788664015818
YFL028C	-0.4635525336344181	0.1083334964474911	-1.5787644051301286	0.2915326696057735
YFL030W	0.0037535985691054944	-0.9788442630550881	-0.1195243852363093	-0.33969817015941356
YFL031W	0.4537496783592819	0.2942670033077835	0.42944168367256197	-0.24295579710138693
YFL032W	-0.4075368073450983	-1.2055646403294737	-0.8287114862358408	-0.5365468124317787
YFL033C	0.15481294862554873	-0.6726482864020796	-0.7139571101926233	-0.3449107114145765
YFL034C-A	0.18572624665096138	0.11098719824351932	0.06920036854320649	-0.021440584532249504
YFL034W	-0.6154741276936558	-1.2690210907859956	-0.07207393097043549	-0.8441654891705765
YFL036W	0.7205787308505114	0.27597575343691727	0.1251912049533168	-1.2143713069804758
YFL040W	-0.07359696560291455	0.2087502102088759	0.3468056894549586	-0.022097767326399193
YFL041W	-0.12737298848680437	0.692974994916521	1.159236972371464	1.122602021677454
YFL041W-A	1.235364332353254	-0.14315352008708762	0.6982506536003212	1.0016889592560678
YFL042C	0.35930089960974704	0.35146797803883156	0.6056895134450299	0.6402723606832385
YFL044C	-0.8479995125612209	-0.34059107988949877	0.04412034613757656	-0.8892144321666096
YFL046W	-0.02140040376952228	0.5758279826568005	1.0589620481614117	0.6682314702620018
YFL047W	1.5166547161961794	0.06635593856959074	-0.14233351652340376	-0.09667623982267318
YFL048C	-0.04348979182286001	-0.34092068505058803	0.2463916871461095	-0.2238956811883277
YFL049W	0.23647187652832105	-1.125021546701829	-0.29576244913649247	-0.49181217751268946
YFL050C	-0.09005307906107529	-0.05688211158718858	1.30361067209339	0.6165305132611255
YFL051C	-0.14417622432988622	-0.09234619245240432	0.48277380310862994	0.05936447779996972
YFL052W	-0.005513995259519023	-0.5667478777465352	0.14172546206082837	0.6823368354960285
YFL053W	1.1162030083340633	0.6286089052570397	0.7649881928523039	0.5613087663409939
YFL054C	0.10997978305748574	0.9718373856641267	1.6467923569057166	1.8636517531542596
YFL055W	-0.4740952709442148	-0.3459326514287232	-0.07355211774696363	-0.5218831523422967
YFL063W	-0.48963393321093385	-0.9900494118033011	-0.4081376749186182	-0.36738530970569006
YFR006W	0.5384867636674019	0.5327357969219045	0.3863996344938477	0.3301903909164387
YFR007W	-0.3438145201353069	0.30493416927407024	0.6069961089713183	0.26082536446850607
YFR008W	-0.3385428947775377	0.6486386154837019	1.464036049333622	1.5919877198198513
YFR009W	0.3643000170653309	1.0129842203802097	1.012347120000606	0.7794137712976296
YFR010W	1.762618196416424	2.7718316406468126	3.0970029139002633	3.340264267657158
YFR011C	-0.043470230235365774	-0.20889903038632512	-0.21119484077784184	0.19833515043567382
YFR012W	-0.5236124523143705	-0.5339431815629659	-1.2004122444672374	-0.4578854053265564
YFR012W-A	0.6215698915866977	1.0041498830455915	1.3326052308812573	0.5198086218612944
YFR013W	0.2507424746307682	-0.41455742908815774	0.1442113248365797	0.41193987138390187
YFR014C	-0.039604814867970364	0.3813754537666425	0.35016597186511095	0.5590289195030186
YFR016C	0.010181340777193277	-0.06566534422637324	-1.1049533424187012	-1.0429238965728223
YFR017C	1.0311195966220261	1.0899656432619802	1.609865234174777	1.7573116801397353
YFR018C	-0.37972783756449896	-0.6014137910074071	0.33702210260866333	-0.05475628131156094
YFR019W	-0.5133013085125143	-1.2064777034834222	-1.031689875395651	-0.5763927795298769
YFR021W	0.9300105121764367	0.772373611474687	0.8939658453595464	1.3525860158837333
YFR022W	0.2991722281292947	0.0822848289895508	0.9033404085328356	0.4695500509870399
YFR023W	0.16260856696916232	0.6679845057531059	0.6436540696281519	0.8206934745240491
YFR024C-A	0.7624858305372932	-1.6633479431089941	0.3930135167218005	0.8620407815845204
YFR025C	0.6044771031440177	-1.312016501764614	-0.3281640380058513	-0.12327135647540631
YFR026C	-0.42929669555622324	0.07045258197612708	-0.08878922822698047	-0.39097452587721604
YFR030W	2.408951192072556	0.857798328379951	0.8260913821633271	0.8591704936057872
YFR031C-A	-1.6858012743295756	-0.252246810014993	-0.481288542729293	-0.9515843074815588
YFR032C-A	0.2268342969385551	1.1151128806259876	0.9541180282546151	-0.08925567777848446
YFR032C-B	0.26711790376779465	-0.7349542272443125	0.028453410427206498	0.09566135274969043
YFR033C	-0.6003062287904574	1.0389538011310988	1.0387908030417243	-0.5867985852142562
YFR036W	0.005491700456647112	1.375649095264749	0.532549746983442	-0.33011561777255516
YFR038W	-0.04044603244897929	0.11194652521088715	-0.28702648170539835	-0.3530532622806802
YFR039C	0.5020945317123683	0.10074731823724012	0.6306267275037155	0.3078204790787104
YFR040W	0.5718553550121919	-2.745148333781597	-1.3329576772414857	-1.5231955901459298
YFR041C	1.2515097027469957	0.13789731033831756	0.6219285451925025	1.4147050675340105
YFR043C	-0.9121067132168748	-1.4319137277486416	-0.4636391192797269	0.05046322949420275
YFR044C	-0.5827205991695951	0.014557980005281308	0.2070764745122063	0.2637030149785173
YFR045W	0.22140395106783187	0.4539067543839348	0.9177908596019976	0.8149204681324667
YFR046C	-0.8064368187815333	0.4575229127610038	-0.10829150945300164	-0.33940122264942735
YFR047C	-0.13284618385828512	0.03652925231253818	0.594587441217032	0.32968007011730444
YFR048W	-0.6856364838569404	-1.0323270841303003	1.1158755285498723	-2.658842055813844
YFR053C	-0.27466138996669465	-0.16751508974646726	-0.1672581377404612	-0.1384960878143695
YFR054C	0.2477892755762588	-0.22003646701017038	0.7305525195296092	0.2142851504555193
YFR055W	-0.5756987829926847	-0.2378450385711912	0.13907121941990527	-0.528302195091606
YFR056C	0.2653760038873127	0.35771637838713854	0.0685181739392408	0.1579869305785225
YFR057W	-0.05878691056930264	0.09231701461947982	-0.1042786593228169	0.2816404355333714
YGL002W	-0.6318824396488528	0.3025771803470454	0.49398009844287494	-1.3254218139181797
YGL003C	-0.6304998549449247	-1.4109003172181982	-1.0520859205925641	-0.7749664049354366
YGL004C	-1.453792217035441	-0.5852392048269426	-0.49712509791144754	-0.832454522576501
YGL005C	0.20044159548548263	-0.32572744527073294	0.03568922631790693	-0.39974147109426944
YGL006W	0.473408753660156	0.7819134481012422	1.352892587087087	0.9873899987903815
YGL006W-A	0.184709453841953	0.4838818290806371	-0.5326330007881194	0.026326632547855996
YGL007W	1.1383931992546599	2.2754816153363504	1.7955162502259878	1.3221310678659774
YGL010W	-0.06039172745925715	-0.7174787090504574	-0.6836859619163141	-1.8345985454761686
YGL012W	-2.016623597775634	-1.1750168763704167	-3.278846395073766	-1.1427246106568443
YGL014W	-0.3417036432636632	-0.7361947145596177	-0.9300993105214811	-1.0777682916662061
YGL015C	-1.1817473589808205	-0.07649981188396274	-0.8114909635466164	-0.9752706563517446
