orf	hap a | growth (pooled culture, barseq) | plant defensin DmAMP1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NaD1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NbD6 [3 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin SBI6 [5 uM] | YPD | Parisi K~Bleackley MR, 2019
YER164W	-0.6508895693457605	0.5225147465527402	0.21751174652051417	-0.07387616386946473
YER166W	0.14866988764370992	-1.0575625326612987	0.12509931012315592	-0.03524156118106425
YER167W	-0.8906050769705018	-3.087622802343423	-1.03251380048323	-1.2856796687328937
YER169W	-0.050779654545909304	-0.17929167141820646	-0.1828839607906669	-0.506598303540533
YER170W	0.43731286903873734	0.09032056665935277	0.4163741191756918	0.37442107603344094
YER173W	-0.44693633509346054	-0.12646814065620082	0.13996425081261704	-0.013942465561125194
YER174C	-0.0991077178329481	-0.20603986542529665	0.08451560455464968	0.32869495510136687
YER175C	-0.482190418868417	-0.6493245680098736	-0.33724623737349607	-0.3183330751285635
YER175W-A	0.2848968605806579	-0.2183154087388671	0.3701169732546766	0.3033033989702291
YER176W	-1.263818259739839	-2.118034280656968	-0.47503217310756823	-0.37815520103697325
YER177W	-3.042197234205593	-1.2131528388181305	-1.3610649306159601	-0.8565206305197348
YER178W	-2.0307387934365937	0.7324034307678285	0.6235446551624636	0.40934065576653406
YER179W	-0.519520162975127	-0.9442488723864081	-0.14828631857732102	-0.16001270974393386
YER180C	-0.5692294262126448	-0.4131834590955172	-0.2222768189475491	-0.10938555652913474
YER181C	-0.4217840797620514	0.3000682465393569	0.536916584495987	0.5467546542676813
YER182W	-0.14982263926570663	-0.28482242694563703	0.12465951407913321	-0.12032386792901313
YER183C	-0.35666591607843	-0.309908112797225	0.16399482214974834	-0.11961969563438375
YER184C	-0.5277362480120676	-0.4302339098414738	-0.5022056957769742	-0.1423617279661329
YER185W	-0.10556539165155694	-0.8379725470992826	-0.4723004604899612	-0.29807197757131787
YER186C	-0.9389318397551487	-0.26398395897828286	-0.254544872061617	-0.02831281599297932
YER187W	-0.4641727038032896	-0.3054775605934763	-0.09729190437833046	-0.09246055773616295
YER188W	-1.2103009628984882	-1.5067969632250788	-0.15135282244141882	-0.251807905882623
YFL001W	1.9786998882864388	-0.038293597049144	0.9099437489432969	0.8036663419628985
YFL003C	0.8453659662143247	0.31598724256353933	-0.1267308183884953	-0.28400599541228005
YFL004W	1.1289428910270598	-0.11832643197401528	-0.5682570280964278	-0.2678983681062051
YFL007W	0.2709832744806717	-0.9763016962762202	-0.7556502761107584	-1.0011569734284553
YFL010C	-0.8512236760556275	-0.1555027055455406	-0.6218821280847493	-0.5490392169585124
YFL010W-A	-0.7315309826044223	-0.012700470754312673	-0.6509400088552983	-0.3686051113207988
YFL011W	0.677790686688355	-0.10439183414243051	-0.48755749062864817	-0.16232007466394413
YFL012W	-0.2899821017609217	0.7157069285880051	0.6405365361535318	0.18834895926209408
YFL012W-A	0.8429036712696852	1.2539080237042335	0.5170404174334973	0.5342327668503257
YFL013C	0.5994448679815193	-1.308835796741841	-0.2357390072165884	-0.22816108789925468
YFL014W	2.5497748157061824	1.223883348015849	-0.1968084338571062	0.06921596700120088
YFL015C	-0.27023560507833566	0.13507997406791042	-0.23223454051774217	-0.3317280343872907
YFL016C	0.4348257485494799	-0.9384362663830096	-0.3446929031807476	-1.076921765418287
YFL018C	-0.5173356971576559	-0.26680997640737214	0.08985379711227755	-0.3619208109812036
YFL019C	-0.281003455558039	-0.41374407192600177	0.4270044004702307	0.35666218622404333
YFL021W	0.7441060036762769	0.16560103073199609	0.2976192760893445	0.6537240894526476
YFL023W	0.181119263257819	0.33126374945579656	1.5449404862000897	1.82284604827152
YFL025C	0.1579071143251336	-2.73832574227344	-0.05336219815144938	0.5838200006723879
YFL026W	-0.2861848051136665	0.024760624040551283	0.11692271611591894	-0.15305272338982204
YFL027C	0.12324377829718275	0.603761560411727	0.34377495664146185	0.6235563242625176
YFL028C	-0.6893589741029635	0.1990181886104966	-1.064169357382242	0.12545927182046723
YFL030W	-0.2484739192303859	-0.9493900865273095	-0.09797890129999413	-0.2788559836171128
YFL031W	0.1760797783537281	0.3954235841747399	0.2655019306822151	-0.2168906694871125
YFL032W	-0.6365103276656895	-1.188879493966436	-0.5675451133150973	-0.4049412507952795
YFL033C	-0.1059553318439807	-0.6259489653962962	-0.49156406741786524	-0.2821947145793771
YFL034C-A	-0.07678984447500574	0.2018213485129777	0.026979332741249085	-0.0750059989179163
YFL034W	-0.8326910549753049	-1.2559098504819006	-0.06656105678954106	-0.6019768137428755
YFL036W	0.42782255111485673	0.3761021599359595	0.06405192602953307	-0.839100620697503
YFL040W	-0.3214511505981808	0.3050904330413257	0.21078707373378394	-0.07542693688949047
YFL041W	-0.3721867244888886	0.8165870534647525	0.7487132141049213	0.6577748625704378
YFL041W-A	0.9135026278901007	-0.06663273034333556	0.4434854410799079	0.5803277661376521
YFL042C	0.08697105040855128	0.45584615275003854	0.38219895701771683	0.34883361983498945
YFL044C	-1.0520696592816463	-0.27519009413989187	0.010373374875310204	-0.6308315111803605
YFL046W	-0.2722057364206231	0.6928422499026502	0.6823192875162215	0.3667419567206684
YFL047W	1.1788891010590514	0.15467642902638454	-0.11308125914426519	-0.1231958547843961
YFL048C	-0.2930462099193872	-0.27553826286502864	0.14430106090164524	-0.20468230584485905
YFL049W	-0.028913327837986242	-1.1038001640972281	-0.2146694614664845	-0.3762878736077095
YFL050C	-0.33697684988823573	0.024497536591492314	0.8443057752181776	0.33362651888186984
YFL051C	-0.38803992016980365	-0.01296390297511929	0.30081413710423804	-0.023248832823727934
YFL052W	-0.2572175314624855	-0.5140841810245607	0.07499957082949558	0.37577670912560057
YFL053W	0.8010785802296071	0.7485958263106663	0.48767362986900914	0.2982559487113315
YFL054C	-0.1482536696988285	1.1111551444324954	1.0715328688062655	1.1324311889081216
YFL055W	-0.6993056343263575	-0.28083250625168177	-0.06753979225205421	-0.39554890000815024
YFL063W	-0.7139657543076746	-0.961226316098898	-0.2890752269132669	-0.29659011856868284
YFR006W	0.25602590345516774	0.6473230859396456	0.23700297467789544	0.15022027125479553
YFR007W	-0.5763908424780667	0.4066915314454392	0.38306407866340164	0.10579066385924589
YFR008W	-0.5714172701772532	0.7697536220546075	0.9505264560450267	0.9584252530263079
YFR009W	0.09168752216407201	1.1546193940187797	0.6514546606653163	0.43795631700141735
YFR010W	1.4109460226367971	3.012526175576849	2.0317447464792804	2.0782293476382185
YFR011C	-0.2930277543268292	-0.13608106795037717	-0.1586756462092967	0.06576450344789421
YFR012W	-0.7460231578533297	-0.4794319043096384	-0.8136552255828807	-0.3545571362950148
YFR012W-A	0.3344115844625182	1.145287501408066	0.8635036217665415	0.2716743236401485
YFR013W	-0.015449576789408698	-0.3533222733157584	0.07664550765710247	0.20258235497267463
YFR014C	-0.2893808861414633	0.4874380357830539	0.21301198036337765	0.29679566382253003
YFR016C	-0.24240959590820588	0.01521962692388179	-0.7504500784857658	-0.7292853214975018
YFR017C	0.720805709714246	1.235936457669674	1.047082721423515	1.064318366980549
YFR018C	-0.610273652555401	-0.5507024996997049	0.2043091755756522	-0.09634533091002717
YFR019W	-0.736294997044816	-1.189843981395058	-0.7019409493143233	-0.43046334406217035
YFR021W	0.6254132438937993	0.900457448616701	0.5730721765107453	0.8050839474666335
YFR022W	0.030242001080500274	0.17150244428668113	0.5792792523478179	0.2394827613132652
YFR023W	-0.09860047089879441	0.7901890846835123	0.40733600873879006	0.46439674529320657
YFR024C-A	0.46736026027744604	-1.672445432044909	0.24138215137205232	0.4908804751154523
YFR025C	0.3182852072310842	-1.3013267892752287	-0.2361231671630657	-0.1402305284813308
YFR026C	-0.6570399309532508	0.15900379789245442	-0.07762857170119124	-0.3116994563277674
YFR030W	2.020735919705181	0.9906933377689908	0.5281312088441207	0.4890420015425631
YFR031C-A	-1.8425028469820626	-0.18187022101140807	-0.3375098020134968	-0.6707805923737862
YFR032C-A	-0.03800600716200209	1.2625000028059303	0.6129000761252023	-0.11844284487204353
YFR032C-B	0.0	-0.6917640148930819	0.0	0.0
YFR033C	-0.8183807357233293	1.182051597423884	0.6689635240665899	-0.43712845881619394
YFR036W	-0.24683408809346177	1.5377097762298535	0.3337717323309839	-0.2727181781235189
YFR038W	-0.29017454202099147	0.20283470536125625	-0.20888521196571858	-0.2874101719460781
YFR039C	0.2216912562576799	0.19100475220860738	0.3987103587722653	0.13589192091286398
YFR040W	0.28750786402071205	-2.8151734816548877	-0.9014160671153714	-1.0369083972944384
YFR041C	0.928735153255042	0.23024705456190553	0.3929511275150463	0.8448723713732741
YFR043C	-1.1125522952477536	-1.4279767002788564	-0.32582378445651816	-0.028950250206627448
YFR044C	-0.8017893821200643	0.09996117778935164	0.11826971396223938	0.10763385327224743
YFR045W	-0.043129326057693734	0.5640543435646966	0.588847169701211	0.4606990258428646
YFR046C	-1.0128568836193552	0.5678741661908834	-0.09054140148623561	-0.2786657831376871
YFR047C	-0.3773504702122867	0.12316988557647966	0.37484806471542936	0.14989340116027697
YFR048W	-0.8988864932871795	-1.0058850927612395	0.72000278085802	-1.7643113724470965
YFR053C	-0.5111475694115781	-0.09236635848982937	-0.12958432293985536	-0.1499822559833826
YFR054C	-0.018235804569167346	-0.14784577180938432	0.4648731183290538	0.07598077921580842
YFR055W	-0.7951645732482776	-0.16665733300101263	0.07324214650393944	-0.39966041792735907
YFR056C	-0.0016434143946870983	0.4624464668234729	0.026527638772774708	0.039920707818288666
YFR057W	-0.30747844303842614	0.18209964874053267	-0.08788441740917129	0.11912310936788591
YGL002W	-0.8481716554172926	0.4042017954620229	0.308234037499222	-0.9102305643734057
YGL003C	-0.846867240835393	-1.4057798016290253	-0.7154455571529389	-0.5576534954636467
YGL004C	-1.6236113775426888	-0.5336169509435623	-0.34799548515377343	-0.5944757188159134
YGL005C	-0.06290648850921794	-0.2594893305383394	0.004790970752071161	-0.31731485004991
YGL006W	0.1946273468435744	0.9105345746705041	0.8769362645655239	0.571169012336386
YGL006W-A	-0.07774914871370651	0.5957176327818314	-0.37150594019010946	-0.04441019567346538
YGL007W	0.8220141572902548	2.4882214135918406	1.1700057754963495	0.7855769789989367
YGL010W	-0.3089925249941919	-0.6733042648377398	-0.4715209667898077	-1.2363678620366847
YGL012W	-2.1546207674934625	-1.1566112612778017	-2.1898258435306834	-0.7932095607231145
YGL014W	-0.5743993127264765	-0.6930743672118709	-0.6346759121228613	-0.7516038135851034
YGL015C	-1.3669476962730904	0.0037749554284112383	-0.5561430790751872	-0.6859521454579087
YGL016W	-0.6879869379455529	-2.3898861239095894	-0.7023557428271993	-0.2989429573179377
YGL017W	0.10572589848687051	0.712091974634473	0.38970536664047817	0.06722979046835127
YGL019W	0.06380506467360252	-1.5698562156906393	-1.527740567969813	-1.4210622579824126
YGL020C	-0.2683457541853536	-0.3777960597874781	0.6089571046689518	1.2392563126011507
YGL021W	-0.41718627801303104	-0.3068144890368807	-0.325576118416713	-0.6806668376919515
YGL023C	1.3507402480790058	-1.1326553496961609	-0.9206434623971571	-1.0008461507702922
YGL026C	1.1912346539058876	1.7045362350317994	0.8664676815154418	1.0074985602053381
YGL027C	-2.5276886588543026	-1.5592795775627801	0.6610323744002446	0.7662456340143962
YGL028C	-2.0014643488893156	-0.6330987320158293	-0.6492242578471007	-0.49277117856916913
YGL029W	-1.622881964512161	0.5557689785016314	-0.7021644497044535	-0.2666534937059
YGL031C	-1.2437488790989073	0.19043825715298346	0.11943068503896553	-0.012588903356497982
YGL032C	-0.16014147521746086	0.4943255186464349	0.5060849554648345	-0.10007593134121257
YGL033W	-0.5874742980146078	-0.9941948309495433	-0.888281595896096	-0.8034546767588204
YGL034C	-0.5895488639060819	-1.1917416839978665	-0.08307187464161693	-0.5968089791986367
YGL035C	-3.362144169436157	-1.8981011323465873	-0.20803471817929106	-0.4473172669899194
YGL036W	-1.809519419321882	0.3512363910083079	-0.18677012200898532	-0.503565915931544
YGL037C	0.8367619729421536	0.5068488048753004	0.045030623414871185	-0.6377562725447975
YGL038C	0.2961010069532059	-0.7774434200278234	-1.095085438052332	0.27386019854446153
YGL039W	0.1915232148872175	-0.1712075723716512	-0.13925870247760416	-0.4672468558060963
YGL041C	0.053022425520943224	0.08975026453239271	-0.056464428812886824	-0.2074924599993864
YGL041C-B	-1.9780103586043272	-2.211893972781408	-0.7542009808103473	-0.9006545026062195
YGL042C	0.7139633679682763	-0.8358472248787888	-0.6701677422803418	-0.1721928385183201
YGL043W	0.5429038616674062	0.8854124284152715	-0.09348525714080945	-0.354840055551579
YGL045W	-1.3323207044933287	-2.7863058867923622	-0.8744616671748797	0.03068708020281309
YGL049C	-0.2614030043526437	0.2622954859607977	-0.7088622264003406	-0.7927898646157834
YGL050W	-0.4789809019357698	0.4615213829345173	0.08990485503101346	-0.16603229517063148
YGL051W	-0.010039087025027649	0.6374588331236822	0.37240788303725103	0.2281633081129154
YGL053W	-1.1628884682521032	0.5466599470497359	-0.25874028172173524	-0.4544442297988192
YGL054C	1.349817401733535	2.00645245768381	-0.460927889286254	-0.22403024301432595
YGL056C	0.03697726080070762	0.5908968000588456	-0.1820644185286692	-0.26484831751757
YGL057C	-0.7007342354045057	0.16606436748174627	0.03145458932050665	-0.09804230675137442
YGL058W	0.45303104404038413	-0.7289471278007085	-0.733951748135326	-2.8337842122341237
YGL059W	0.022738480003051093	-0.3723969839448777	-0.9714936506124863	-0.3381639357953213
YGL060W	1.002912891580647	0.3940056888508819	0.6369265787550988	0.5122628725815896
YGL062W	-0.5341879554542034	0.03603144543692246	-0.5925425815066422	-0.17479150700893106
YGL063W	-0.6067566568895549	0.11198211245970124	-0.4631618383450314	0.14741130526138657
YGL064C	-0.09155291527936633	0.42685595086301054	-0.357073508643255	-0.5976406976565162
YGL066W	-2.234956800661394	-1.4713883835431627	-1.564112363202499	-0.672748917752557
YGL067W	0.7098743518327101	0.7779139630605775	-0.08417905013591298	-0.005383621209653966
YGL070C	1.2338424961210446	0.09518940588859144	-0.6007108757007168	0.6144539694780002
YGL071W	-0.031494736377200495	1.0160396083488132	0.3004268024510097	-2.379683763559339
YGL072C	-0.3426663849938316	-0.7192776454439932	0.7989667778685411	-0.5443787945658478
YGL076C	-1.1892100801825605	0.19859453266804084	-0.5396256812605181	-0.7895540705142774
YGL077C	-1.3362117435609349	-0.30040489285580696	-0.0029543308184272568	-0.3412109843683791
YGL078C	-1.3122350538786571	0.10215530605918673	-0.10145366474614054	-0.2647759328843158
YGL079W	0.9316832954366815	1.8246252146912987	0.6663129985048122	0.5609276153985511
YGL080W	-0.16281130002000463	0.2357319131792239	-0.1241936763217067	0.14681818855796247
YGL081W	0.8058466340133547	1.1232057914734592	0.7090063647252126	0.7822751573551829
YGL082W	0.05151306699045046	0.7291694591787626	0.9275668158755339	0.652721991805602
YGL083W	-0.1715532964346901	0.3853389593606644	-0.12090567943236315	0.027116433263027335
YGL084C	-1.4429117500992668	-2.0586294988215603	0.39912814740436575	-0.3614055443006395
YGL085W	0.4645134539265731	0.580198693509448	0.48339994585354473	0.03496438482711598
YGL086W	-0.240787120340855	0.1555963179649197	-0.2127054115046877	-0.1799586234090523
YGL087C	-0.7033803272918114	0.6812674903911528	0.6731539961595733	1.0693073097727683
YGL088W	-2.960619371175309	-1.3887001841051931	-0.8849621563178953	-1.0617280873153216
YGL089C	-1.1942166983795497	-0.2961240871129173	-0.25056404389225834	0.08973137632168243
YGL090W	0.0761401463746805	-0.39918483448135694	0.013419765836339933	-0.29560063894550276
YGL094C	0.6063916463661718	0.6845652487223072	0.038563987098334564	0.1179874752762316
YGL095C	0.0	0.0	-0.3585018061384093	1.415139045859413
YGL096W	-0.6321500879148944	0.26806543478894235	0.20830363621040818	0.24664948740657378
YGL100W	0.4617862579488836	0.31091175663711795	-0.8106267741014048	-1.056322670563928
YGL104C	0.24380176175925028	0.3119365102701445	0.27010721633858564	0.09894385652694752
YGL105W	0.29094557998256443	0.11861303311290206	0.40311428108923675	0.4521172736608672
YGL107C	0.7591151038685058	1.0918958801822487	0.300731285536523	0.08488053585659443
YGL109W	-1.4854579422706562	-1.2137940424086628	-1.5073037625320784	-1.6594937143386914
YGL114W	0.6120457998066797	0.10174450817693141	-0.2736150824903963	-0.047397641566153226
YGL115W	0.6150000962500114	-0.14827219346054762	-0.22095336642182586	0.25354317638509877
YGL117W	0.3557204751591234	1.1709102363541215	0.4652983180678177	0.7535910853785674
YGL119W	0.34599051259669644	-0.44242354103768317	-0.5549986145364897	-0.3450782757562964
YGL121C	-0.7393430920630594	0.3661399050688625	-1.0702502238958356	0.2909856204016024
YGL124C	-0.8339767811046356	-1.9975282684946238	-1.689094970536753	-2.1950382896115332
YGL125W	0.0	0.0	0.0	1.3651218670635734
YGL126W	-1.477626286434617	-0.7751773431431651	-0.06721147314328606	-0.0641411957204752
YGL131C	-0.7082497904819265	-0.3722451939581188	-0.9156115662195523	-0.7613779602397285
YGL132W	-1.2556829359176456	0.07585392261261308	-0.6895495103598935	0.6541002946920521
YGL134W	0.4250104485152905	-0.18076070525913326	-0.6569816747465935	-0.7707702739506579
YGL136C	-0.17074496957470356	-0.1666023244736998	-0.8952647479135748	0.2895901257653513
YGL138C	-0.936105882835986	-0.37820804895471777	-0.3824733942060626	-0.8606545772360094
YGL139W	0.46454043443345067	0.5032431713059791	-0.21898789780238426	-0.012258605905672145
YGL140C	-0.8520241360238127	-1.4068210719913072	-0.3970132925952028	-0.21136215221338214
YGL141W	-1.9278633953794049	-2.5927521438805265	-1.536153684705714	-1.3437224858902326
YGL144C	-0.2638234454691853	0.16371960653955733	-0.08277138037980682	-0.40493892749903626
YGL146C	-2.522429545934788	-0.3484357455183537	-1.0783686985092864	-0.7646945186168198
YGL147C	-1.729060053123818	0.7117565927834048	0.0007703165543365328	0.4099336542206112
YGL148W	0.5156512044499456	-0.17116396284396349	-0.18072355591734848	0.07726867663766794
YGL149W	-1.0423986716178029	0.38042464054813996	-0.46131219313538824	0.2769289792185239
YGL151W	-2.410086139924827	-0.8248414609510647	-0.6121214206404834	0.07056979524361144
YGL152C	-0.5203025951874651	0.15650272221990974	0.1737146352369707	-0.5160097706140067
YGL153W	-0.11346511323945953	-0.6656630471684227	-1.4166760897917559	-0.723605075946166
YGL154C	-1.076593805648745	-0.7204980594838221	-0.5186760768726836	-0.8069783553791439
YGL156W	0.33625637355326815	0.47413842531447	-0.732208060206319	-0.564721939031701
YGL157W	-0.10073877084741789	-0.5747468301381158	0.5402460313388555	0.46309181152129764
YGL158W	-0.5644485124449048	-1.0250973482264152	-0.5565145589200922	0.0
YGL159W	-0.23757817471701195	0.42157308262698723	0.1267845142638757	-0.6247517195119402
YGL160W	0.026731204856004553	0.3555835346505416	0.08741797166995773	-0.05472077494825552
YGL161C	-2.3528681654403907	-0.38248102261947187	-0.45721335828381965	-0.5209453941923649
YGL163C	-0.5836499378951162	0.42762192709932884	0.7492863675175653	0.7276396925751655
YGL164C	0.3987465164376422	1.3664250689405033	0.5008003506642799	1.1002150318672752
YGL165C	0.11403302977430936	0.18610616403163247	0.009008437260575689	0.26642105019411383
YGL166W	0.6375951882545432	0.8072488483766337	0.5689085730948561	-0.009641877463768286
YGL167C	2.0740210718533407	1.82809554522318	-0.2344899971413682	-0.9543806630479557
YGL168W	1.2246836627040345	1.2608431760870527	-0.07470663787070941	-1.4917904086515519
YGL170C	0.39730353598868	0.3257013076327107	0.7724853404512952	0.8914993400674266
YGL173C	-0.044085642677863336	-0.9181623475692148	-1.5316979434597708	-1.2589532483360648
YGL175C	0.2813390893023893	0.5588048533716709	0.3735205232315029	0.23780410186139359
YGL176C	-0.6575675633575155	-0.11798676070522114	-0.3825866376601166	-0.40680966561663956
YGL177W	-1.4609718641366445	0.1119217880023935	0.16954671148786396	0.34729713027458087
YGL178W	-2.863879626121968	-1.0476282083974315	-0.5678944641881581	-0.8619814718926554
YGL179C	-0.6157592732413403	-0.13828249226915848	-0.4422219549455628	-1.4836725830922444
YGL180W	0.7373436656279484	0.859031357775193	0.6050263870589334	0.6823864505561515
YGL181W	0.697356448148258	0.3628555765203861	-0.06960300314625495	-0.18849442183879397
YGL184C	0.1541459314632964	0.014600308279224095	-0.016852881121866094	-0.47770392512985005
YGL185C	0.6135516733745986	0.972730930691862	-0.05384012655434711	0.6915656880946562
YGL186C	-0.30387139355771353	0.3967909723172582	0.7856071952399416	0.927471902523668
YGL191W	0.35414532618588807	1.751087834663524	1.2577587375051205	0.8783099030746434
YGL192W	-1.1477500180456572	-1.4737732089660842	-1.5584742575383792	-1.5418347284456353
YGL194C	1.0861418972691241	-0.08315399338516617	-0.20076510357945546	-0.3045071099968109
YGL196W	0.0010967007433866545	-0.06047166716854991	-0.31068501698982853	-0.27254898276050277
YGL197W	-0.48273420622100144	-0.8301233400423497	-0.2912120081778846	-0.5995942762760987
YGL198W	-3.0949409268347323	-0.08404017730691382	-0.4266569711323549	-0.888717146975169
YGL199C	-2.5801323896768644	-0.5501921217154374	-0.4236709371977665	-0.6998998410406351
YGL202W	-0.04478581905849796	0.18790054767814834	0.02938405278978988	-0.03150083314292329
YGL205W	-0.10211061665071795	-0.7252958587999524	0.21086742859450913	0.28293335992316787
YGL206C	-0.46895961192021635	-2.4105388097576506	-0.45223872931295334	-1.4694363495361582
YGL208W	-1.008177341951783	-0.9077659086000337	-0.017020832278826965	0.10896614049869598
YGL209W	-0.4951992487402617	-1.8679427748387376	-0.39416472666526975	-0.03958065917456736
YGL211W	1.9014925602751842	-0.27978320161020154	0.22815206936585436	0.7253957951436656
YGL213C	1.8040571027161334	1.5950331076550437	-0.6568432918943846	-0.7227221804941294
YGL214W	0.5918613817828392	1.03891577842434	0.598432185128969	0.6340954828962735
YGL215W	-0.1861847373237703	-0.7692129016341646	-0.004939826481619262	0.12222039369598191
YGL216W	-0.38107300762748225	-0.6050654660324316	0.3575146128294117	0.05544766725002316
YGL217C	-0.2743509176048964	-0.6909419772833587	-0.23122832579429844	-0.2515787150152715
YGL218W	0.0647996013750225	-0.09552036666862745	0.029688035945055424	-0.34485710536418024
YGL219C	-1.7437530446692036	-1.2841482485721984	-0.556118285233128	-0.5890159778898311
YGL220W	1.2515347665956609	1.5829486628358633	-0.11696215629533675	-0.5290948638074471
YGL221C	0.39177508824843016	1.2020433379451596	1.1269914226895776	0.7128767825355894
YGL222C	-0.6593338593356807	-0.7069526372370243	-0.5960392723557968	-0.21322640985477181
YGL223C	0.7244890969821361	-0.1869062906164957	0.0	-0.5001158330846593
YGL224C	0.4610942467659301	0.134775993483514	0.16935672067546087	0.4076850464016699
YGL226C-A	-1.6076548081574529	0.3523933182129571	-1.296167295085542	-0.7037278935007293
YGL227W	-0.3260193639437365	-0.8659732997446881	-0.31565580093297363	-0.03727593079656778
YGL228W	-1.6701971425493767	-0.6360182090668174	-1.2925449115977712	-1.0772321626064738
YGL230C	0.09361094643248856	0.440319624543166	0.6214993978946963	0.41030937884311
YGL231C	-1.2330538229664956	0.11643180811220495	0.2781524842067192	0.11624708384693376
YGL232W	-0.6572307952948492	0.01895465263253504	-0.5752495130721893	-0.5435273528649783
YGL235W	-0.6508615957985745	-0.49972418059041424	-0.13025533035579392	0.09494257361874836
YGL237C	-0.18878234966108268	0.45665304726144734	-0.3658870084178763	-0.2194377250128479
YGL241W	0.0	0.0	0.34271451745933507	0.5601093673039588
YGL242C	1.0382969287254662	0.5360269180050093	0.11859462490889106	0.3066448345735407
YGL243W	-0.5218530626904829	-0.09028164183869981	0.27482064810397744	0.17044148309861837
YGL244W	-0.06038729782186958	-0.695075196729356	-1.512467058939091	0.3762791493093283
YGL246C	0.6753033675108501	2.2242670346307984	1.1118424534965319	2.4911260079719124
YGL248W	-0.8728043599734713	0.2911770781924521	-0.3640958402680739	-0.8851072270216473
YGL249W	-0.39769930413323246	-0.2865559172068847	-0.565195295560715	-0.5331974677613819
YGL251C	0.3011179751647795	-0.05725177085478265	0.627079581667067	0.4163985911696801
YGL252C	0.0868383566808066	-0.3413145555438275	-0.2444782279911301	-0.576712522175247
YGL253W	1.0353178719168636	1.9728413188548009	1.320770910503137	1.199360941723374
YGL254W	-0.2476605161142816	-0.094683756125797	-0.33768316452589486	-0.34522880111657445
YGL255W	0.0	-0.9943350727006065	-0.7903204339804665	-0.3892229348810246
YGL256W	1.051408258490907	0.4508499410234794	-0.27041140235485694	-0.22395558202550325
YGL257C	-0.9719529337559001	-0.04603818090709066	0.029692944029551138	-0.24702853447622353
YGL258W	-1.4283172845443948	-0.920072671924994	0.0026647318010411813	-0.059415088745224755
YGL259W	-0.6941463778446616	-0.5452325425540004	-0.038359562364395215	-0.3761265756442241
YGL260W	-0.2060654347115157	-0.040258635728644625	-0.19468999080720398	0.10614192971364118
YGL261C	-1.4211512619509925	-1.7326740088158925	-0.08178448516330274	-0.11617834436477416
YGL262W	-0.08028126134416594	0.6628903922361938	0.17165293274786164	0.4614272542136086
YGL263W	-0.011252177697374757	-0.05656735464739595	-0.03233254383415431	0.13800367846177325
YGR001C	-0.7548041380727365	0.4168040903793397	0.03691949768559558	-0.25137658491480247
YGR003W	0.23558615286556048	1.4741845406050016	1.1815941804916343	1.089603006724743
YGR004W	0.770259318213169	0.06183021485799656	0.07977188663271158	-0.7571544665692667
YGR006W	-0.4821961818542069	-1.8099064870828252	-1.3588280919357472	-0.9811490226205222
YGR007W	0.026683527472004587	-0.764437973848556	0.3352183603092486	1.0178278842017634
YGR008C	-0.44514274810520904	-0.21844690321336627	-0.32373492061207354	-0.23720058634495356
YGR010W	0.9407150851717606	1.3277302018649504	0.5633447821016994	0.8584628914565736
YGR011W	0.16685096982024897	-0.8664832053210868	-0.24850535408153704	-0.30057971232205016
YGR012W	0.2908140380813908	-0.4467576445724007	0.147121775783976	-0.5635898591899916
YGR014W	0.8537598992569065	0.6111903176066936	-0.14578748730516602	-0.39446243948586185
YGR015C	0.3097474032672651	0.8750433129939114	0.5377912739126528	0.38995203948154566
YGR016W	0.1334803322641646	0.4077290643176778	0.3504714554862134	0.28709338804131185
YGR017W	0.3301132546388105	2.1294678652329275	1.0857653465043349	1.3168230460960084
YGR018C	-0.4342834000389619	1.059889603776125	0.9401303471771362	0.544455155859175
YGR019W	0.15823045399090363	-0.6195764252635544	0.33607800217155787	0.2134773949122115
YGR021W	0.3843044823589219	0.2749543856823761	0.1870768030143977	-0.04372292976034431
YGR022C	-0.4299421465053521	-0.01438587186325154	-0.25648146263610866	-0.32238831835883364
YGR023W	-0.36494059251380634	0.3424833170750796	-0.1792793166153348	-0.20649213442840617
YGR025W	-0.011508120865954596	1.0854430607852084	0.5350578107833309	0.5619605426622015
YGR026W	0.0792184910170081	-1.0938506087454358	-0.41807871924555556	-0.5063457403484171
YGR027C	-0.01982325132014495	0.17398069195868793	0.18217856489898654	0.385626156770073
YGR028W	-0.49464149191136925	-0.5189772497433006	-0.618804486294125	-0.23757764663083047
YGR031W	-0.166374778903123	0.4983465370646017	-0.2642197217057622	0.07303642028778472
YGR032W	-0.05267869308644313	0.3190358474655386	-0.15417630276554203	-0.17105461899367613
YGR033C	0.3997428107678888	0.49389316037775105	0.5350698520552791	0.306495091115588
YGR034W	-0.8557015482115778	0.5616517263973243	0.6273666890501011	0.6421907732810501
YGR035C	-0.6243025180505559	-1.016118538642649	-0.01594515417863236	-0.4196389348651151
YGR035W-A	-0.49881395973270365	-0.009143992263964479	-0.9375156304010194	-0.5140110578319065
YGR036C	-0.9100641868779085	-1.0418931473387916	-1.4920815605905215	-2.2214952772293657
YGR037C	0.7825398471157018	0.15277849996030984	0.05847543165609326	-0.45371914539704233
