orf	hom | growth (relative abundance in pooled culture) | Osmotic Stress-Sorbitol (glucitol [0.6 M]) | Gonzalez R~Valero E, 2016	hom | growth (relative abundance in pooled culture) | High Osmostic Stress-Glucose (glucose [200 g/L]) | Gonzalez R~Valero E, 2016
YEL023C	-0.018623555673751915	0.13509298376677928
YEL024W	0.027208394962118423	-0.09602781441744405
YEL025C	-0.01648894388157726	0.0790471989245156
YEL027W	-5.75779358425379	0.19171524947999155
YEL028W	0.06019674969903097	0.1720389007061458
YEL029C	-0.42951758909737625	-0.11103894009084457
YEL030W	-0.10704307054310833	0.03018844907904437
YEL031W	-0.11841603223872252	0.26162996010275413
YEL033W	-0.1552410721337184	0.043601971071056844
YEL036C	-0.5069289280031741	-0.10683995967646431
YEL037C	-0.12385000676601998	0.03270926050211475
YEL038W	0.0752937452717275	0.12480421510412971
YEL039C	0.0034126946480072186	0.11477928925722007
YEL042W	0.17718241281014085	0.16499715363884174
YEL043W	-0.19321347714502332	0.18648998526329477
YEL044W	0.02184925145176108	0.06172897012531807
YEL045C	-6.408210052776599	-0.8751037470439001
YEL046C	-0.5901063874293724	-0.2621499105979003
YEL047C	-0.05904363040000132	0.06365640355438378
YEL048C	-0.04711367483670766	0.06267327094030124
YEL049W	0.005574800389263579	0.13416393102841995
YEL050C	-0.021376176974084036	-0.10402023726074472
YEL051W	0.02184925145176108	0.06172897012531807
YEL052W	-0.03185542767121634	0.15277925428347228
YEL053C	0.06433334637351847	0.10393352823713031
YEL054C	-0.22780184035777634	0.258459208200628
YEL056W	0.0007791293527472155	0.08702568008474311
YEL057C	-0.0855052250615322	0.007015926703404307
YEL059C-A	0.07071075379413581	-0.14671666717290655
YEL059W	0.05137516485560434	0.14125619339742773
YEL060C	-0.1005861816027336	0.10464703502102177
YEL061C	0.05948154261817418	0.1048477923828581
YEL062W	-0.06513668286387327	-0.010788869580471101
YEL063C	0.018650258286393696	0.11472130634961733
YEL065W	-0.025626133985040284	0.11538328651178417
YEL066W	-0.045089497533540294	0.05876496027885304
YEL067C	-0.05557033223907543	0.0800257468605824
YEL068C	-0.0022050808902995323	0.09634259585913077
YEL071W	0.003824197780675309	0.15093135483181064
YEL072W	0.008357298792528401	0.1211350543233092
YER001W	-0.02287293887569067	0.10550513462930307
YER002W	-0.10787863017988288	-0.039737346152327914
YER004W	-0.29382643060775715	-0.27785343286072844
YER005W	-0.06916265938155719	0.07727908323509246
YER007C-A	0.13620474561825205	0.17457699814275834
YER007W	-0.002549903812061908	0.057136926504936715
YER010C	0.053173853376354094	0.11645590882801089
YER011W	0.06426799675660712	0.08636585510233519
YER015W	-0.0014512823843495731	-0.005675179683379506
YER016W	-0.3112115865526558	-0.07969411575813501
YER017C	-0.034763066919629514	-0.33470476214050904
YER019C-A	-0.02204392490693169	0.139499340215186
YER019W	0.2114965387589559	0.17023165558659292
YER020W	0.1709310734182008	0.09365677767752592
YER024W	0.0028112138538566368	0.07506799016130579
YER028C	0.039254487132315566	-0.009039482081085026
YER030W	0.09247450223426289	0.24381204085555724
YER031C	-0.18626860704188988	0.11868590639851459
YER032W	-0.03347033060677862	0.057199381187429225
YER033C	-0.06036717304686932	0.07094834388267954
YER034W	-0.048972627790114534	0.10354449616762346
YER037W	0.05531253740769928	0.00480639174123644
YER038W-A	-0.004448403132406225	0.05646927298708278
YER039C	-0.04658113215150615	0.07788337047371373
YER039C-A	-0.007021449323239981	0.011111864674366208
YER040W	0.29487112664718207	-0.24546238312488763
YER041W	0.022212936230931842	0.12351052845299475
YER042W	-0.021443835712575444	0.06371168460063678
YER044C-A	-0.07581763849471997	0.054214127224763216
YER045C	-0.0060103461454295015	0.0707364006864351
YER046W	0.007575168692267034	0.05636916954979735
YER046W-A	-0.03465894366300233	0.09602722105900892
YER047C	-0.10737743470383164	0.015074836142129755
YER048C	-0.04506339640059505	0.14573654235528669
YER049W	0.02117782766793488	0.12391229948106468
YER050C	0.04169836792187101	-0.15651972096562872
YER051W	-0.06431471939560153	0.04643610540518193
YER052C	0.02184925145176108	0.06172897012531807
YER053C	-0.05023274163569412	0.10239261686442458
YER053C-A	-0.019592072314743792	-0.05741690192650079
YER055C	-0.08094672798372163	0.06814960075776844
YER056C	0.11372028627021126	0.08630770087024092
YER056C-A	-0.0011703555330177726	0.016119407541353797
YER057C	-0.04485211072455405	0.08211193623897708
YER058W	0.031222871144779944	0.02891701734497687
YER059W	-0.09857526052852192	-0.008473749065621407
YER060W	-0.02832769507107842	0.04379191444804459
YER060W-A	-0.01301331244041747	0.04775004550514131
YER061C	-0.0934388208212159	-0.11805160005769703
YER062C	-0.07081823485795039	0.021601250806030634
YER063W	0.0404877581260168	0.10162521954693347
YER064C	0.08130401450074225	0.09925049959988451
YER065C	0.04862051968583021	0.03355126679071527
YER066C-A	-0.06408282234276699	-0.012810025688490635
YER066W	0.007355902959122214	-0.00024181787532773731
YER067C-A	-0.04524252659345168	0.09892169739124179
YER067W	0.008346654432291475	0.08955053502902921
YER068C-A	0.02184925145176108	0.06172897012531807
YER068W	5.908574634366774	0.06172897012531807
YER069W	0.02184925145176108	6.763967950321631
YER071C	-0.02663312448195007	0.10073669829342607
YER072W	-0.19013532176361067	0.07439148686293637
YER073W	-0.010111904761178302	0.008194203552987557
YER074W	-0.10848817867586524	-0.07663981039383032
YER075C	-0.01873393277079757	0.0951805469349525
YER076C	-0.03427579754363022	-0.1135332438584305
YER077C	0.04003360104624154	-0.248639737269311
YER078C	0.004473892686824818	0.08484460445242255
YER079W	0.005349567363733799	0.10725362366977363
YER080W	0.006855384027547213	0.11088284833421147
YER081W	0.040709154609215335	0.10936522133589102
YER084W	-0.109412493088578	0.16477316321530353
YER085C	0.021812956474364553	0.07281251946824875
YER086W	0.02184925145176108	0.06172897012531807
YER087C-B	-0.01678809079155293	-0.05255950068403829
YER087W	-0.3151946155557241	-0.402768740483561
YER088C	0.006799658824865886	0.05186366442579149
YER089C	0.14295898097930454	0.05321478111210039
YER090W	0.02184925145176108	6.603744616221478
YER091C	-6.068158769025835	-6.694980803718209
YER091C-A	-5.872320125702166	-0.2800697991351147
YER092W	-0.17337127021770432	0.17790229765062063
YER093C-A	-0.07410218391671988	0.13618830788711556
YER095W	0.18569197553788647	0.2202226252771926
YER096W	0.006326051405282805	0.09053641830488696
YER097W	-0.035728942174512265	0.1372720273741386
YER098W	-0.06623090003007082	0.046522181710026485
YER099C	0.06876387074641391	-0.20448525210299462
YER101C	-0.019448020619533036	-0.6197204018478042
YER103W	0.12416179263491034	-0.020327058722554924
YER105C	-0.027796671898885055	0.014248463156878347
YER106W	0.33713979940483535	0.09446253651006462
YER110C	-0.24051118540216687	-0.02982040673028045
YER113C	0.10434971194114578	-0.15284277759865716
YER114C	0.11457919443726493	0.1715410149587987
YER115C	0.12449292493134773	-0.18417822297866102
YER116C	0.02184925145176108	0.06172897012531807
YER118C	-0.06645202465826283	-0.08500699753768766
YER119C	0.008016169156911602	-0.03525725557890961
YER119C-A	0.0774038439896864	0.19171873282417293
YER120W	-6.149440294079456	0.02259846761371579
YER121W	-0.003289513049410533	-0.1724987275455654
YER122C	0.1919110082192771	0.4218467197023229
YER123W	0.45053755029826675	0.2560321532856956
YER124C	0.14828799871836415	0.10148983308827353
YER128W	0.09692713865027786	-0.07466757407595101
YER129W	0.43578168198995904	0.35885404251937786
YER130C	0.22664264508341678	0.12776084966525067
YER131W	0.15169878061327377	0.13457518531397655
YER132C	-0.15483510919344753	-0.24465868159487228
YER134C	0.07857983420786659	-0.22306953427603296
YER135C	-0.18142529720754744	-0.27040184603072054
YER139C	0.34730281537905655	0.16440479735286792
YER140W	-0.004999388567852874	-0.10301151475430251
YER141W	0.039302991598209186	0.13463335152199266
YER142C	0.005811045542417059	0.06442576183070747
YER143W	-0.08694457241555825	-0.110906537353942
YER144C	-0.001800876293936623	0.05102078501315179
YER145C	0.06841235250941986	0.0012763178671027532
YER149C	0.13034005941580157	-0.051276134979756194
YER150W	-0.03014829603127457	-0.11829521111301229
YER151C	0.21022023048383814	0.6265564904413049
YER152C	0.12451489183547679	0.006267818972022199
YER154W	-0.03469836501059631	-0.10081542479295284
YER156C	0.8063014893547463	0.8304374683752761
YER158C	-0.04455594520340047	-0.01965519156949654
YER162C	0.20691545000074257	-0.02339776246976286
YER163C	0.03131368551832436	-0.072452243070801
YER164W	0.21549492723346894	-0.21691966942105564
YER166W	0.025873385351149927	0.08949640312091059
YER167W	0.12893612069049828	-0.08302424437032994
YER169W	0.25936154353668756	-0.1109926385461993
YER170W	0.1629870198653543	0.08324271860470867
YER173W	0.07474316104046005	-0.18425393731117537
YER174C	0.2821111008658116	0.20783802055010134
YER175C	0.009778471354198211	-0.16384719986473817
YER175W-A	0.1318680173163995	0.11647469460399881
YER176W	0.11962028095653389	-0.011593486223854288
YER177W	0.12892416643983318	0.24003598008371385
YER179W	-0.0019446205783056761	-0.1433085918283507
YER180C	0.1187894930900242	0.11233575802770711
YER180C-A	0.06406316356056058	0.05969560373258027
YER181C	0.0031491921205752324	-0.09003556890187668
YER182W	0.1489267951868261	-0.04602713253859824
YER183C	0.20218133410208514	0.1456769923797485
YER184C	0.10030180824920228	0.03527981137998938
YER185W	0.1251252760364472	0.02875879760432937
YER186C	0.3410041307421413	0.49469830541458826
YER187W	-0.11389620138117985	0.038557664007002314
YER188W	-0.001406948638995797	0.0018540133160260318
YFL003C	0.05401959591304743	0.0645230022564267
YFL004W	0.10469711180694566	-0.05260733137053651
YFL007W	0.08134802570194744	0.2278305808651979
YFL010C	0.22162749345715035	0.10129663915731862
YFL010W-A	-0.05855876164668123	-0.07738695170674731
YFL011W	-0.009590567180327783	0.14389520928611887
YFL012W	-0.17113328429797	-0.2800393399175594
YFL012W-A	-0.014334762725138952	0.009283370938667497
YFL013C	0.02635607020215954	0.24583698941720553
YFL014W	0.13383361616259196	0.08454604438242538
YFL015C	0.011767582888176687	0.11484905081233787
YFL016C	-0.13640149830452553	0.011968240963156107
YFL018C	-0.06516529897048501	0.020632641910737198
YFL019C	0.1027153949490729	0.08740287092192131
YFL020C	0.004552054441720947	0.11835876691831015
YFL021W	-0.12188443634825856	0.05125153783985627
YFL023W	-0.11541329194999543	-0.15123378642891064
YFL025C	-0.0744431522482652	0.18286334488027772
YFL027C	-0.05042868185397968	0.06033421252076212
YFL028C	-0.03168960731230122	0.11523927361277886
YFL030W	-0.09162456523802309	0.0210398387067455
YFL031W	-0.02742853805753529	0.09561102165958996
YFL032W	-0.10544057697182595	-0.012960671534455537
YFL033C	0.18255433440280833	0.12676825426433763
YFL034C-A	-0.005132647034089721	0.07653363188033438
YFL034W	0.016520125561097287	0.11272148122163508
YFL040W	-0.040071696107999516	0.07780085682068018
YFL041W	-0.0978018917359238	0.08413375044723793
YFL041W-A	0.09329481966089415	-0.038375277152476996
YFL042C	0.1060360654954205	0.08834420808646304
YFL044C	-0.054121754945913654	0.09946653042038998
YFL046W	-0.013166480446717348	0.06150774438766561
YFL047W	-0.026031351262910105	0.09476027390489832
YFL048C	-0.03956103476018017	0.044834270953540145
YFL049W	-0.13441735552706563	0.102511977699754
YFL050C	-0.018803923082693384	0.10898909437986679
YFL051C	0.003297075332613668	0.11346415224588734
YFL052W	-0.006672039280642453	0.11526481679728802
YFL053W	-0.054664786649789944	0.05724082254556335
YFL054C	-0.051178599475067886	0.10188182568010697
YFL055W	-0.0007460379197619872	0.12963011721611156
YFL063W	0.2537020756090105	0.04289174263164416
YFR001W	0.14194475999751163	0.2118403019194703
YFR006W	0.008214515325011888	0.12493426908139689
YFR007W	-0.002620762001600835	0.1325825955970033
YFR008W	0.043779888707101075	0.18872954588647817
YFR009W	0.3013318662064248	0.33648809582584793
YFR010W	0.24347797707126115	-0.5877684982624531
YFR011C	-0.022156899589251534	0.031002620914453473
YFR012W	0.024676649230285057	0.11645631501470927
YFR012W-A	0.1833613898504211	-0.14373120254547841
YFR013W	0.05235314284647784	0.08883670755913169
YFR014C	-0.04153783819134253	0.06857515870257995
YFR015C	-0.006569301739095238	0.11531409139627559
YFR016C	-0.09010474090712112	0.0852322513467547
YFR017C	-0.06864779516186897	0.049153549214154914
YFR018C	0.024063563590447673	0.14044616437657598
YFR019W	0.02184925145176108	6.259179664089718
YFR020W	0.0013169582295455824	0.13319574425756944
YFR021W	-0.026211433194063438	0.05020871466649375
YFR022W	-0.09504369273885398	0.1228373307150333
YFR023W	-0.043626395836846334	0.07928407122291038
YFR024C-A	0.05639568597112195	0.013625416823341277
YFR025C	0.10664089696948942	0.10467047133003107
YFR026C	-0.0018778333365208019	0.1528072464762559
YFR030W	0.1289713358412591	-6.567789495259063
YFR031C-A	0.08849766862129094	0.1665272897619644
YFR032C	-0.027924310084994342	0.007833603502752823
YFR032C-A	0.008170862026770651	0.09448392299020994
YFR032C-B	0.13432219213022656	-0.1719719603021206
YFR033C	0.05860300124482898	0.060970202269530524
YFR034C	0.013475521397774125	0.09738762457534578
YFR035C	-0.012645135331045975	0.026397897194947926
YFR036W	0.013914280688237772	-0.021717404883711426
YFR039C	0.0658296181362826	0.03903715155595635
YFR040W	0.1853121530716026	0.09138805559715996
YFR041C	0.03364626693817194	0.10501023543037825
YFR043C	0.007612899183669637	-0.0048540050479457695
YFR044C	-0.007794925700795932	-0.005601684062670588
YFR045W	0.05956488820550578	0.06537762315151484
YFR046C	0.0026572538332351164	0.05836001109510767
YFR047C	0.02348836000767869	-0.025886378103710545
YFR048W	0.0770629023110393	0.21458290047444206
YFR049W	0.04426075570582208	0.09334497233004062
YFR053C	0.001155297208513794	0.039682126818436345
YFR054C	-0.03581840465795201	0.04234551805923036
YFR055W	0.06456153609401281	0.07767146581317981
YFR056C	0.04622147339396341	0.05832372926984815
YFR057W	0.003906489561787659	0.03984681554233438
YGL003C	-0.2959639734004738	0.24969964994058283
YGL004C	-0.06686984764141846	-0.1230426274449939
YGL005C	-0.15695169123013422	0.285663654943335
YGL006W-A	0.11847447431922908	-0.05985492437651745
YGL007W	0.02184925145176108	0.06172897012531807
YGL009C	0.006702941805008994	0.14116296560187447
YGL010W	-0.01909437431294484	0.07641582431004545
YGL012W	-0.7070347599607983	-0.15994331051765745
YGL013C	0.06814358837907229	0.15852435778891752
YGL014W	-0.025702242665839592	0.1621272588282128
YGL015C	-0.05481898664225357	0.06267028436617716
YGL016W	0.09528089365712784	0.06902982934093113
YGL017W	0.040080534168165066	0.004793754817662837
YGL019W	-0.009136111741017083	0.012908960977743444
YGL020C	0.02184925145176108	6.259201320848415
YGL021W	-0.014270601191652731	0.07624186412162508
YGL023C	0.4689617645812574	-0.02574094857369093
YGL025C	0.12910093326251365	0.23614301866261847
YGL026C	-0.09279808629234308	-0.07963158434283076
YGL027C	-0.0341312199961812	0.10385036527151725
YGL028C	-0.004364193237268122	0.07972508177910485
YGL031C	-0.04119754823985284	0.11122419704968113
YGL032C	-0.043297405729234864	0.14732757177200523
YGL033W	0.17546746752342168	-0.03391225771141635
YGL034C	-0.009480134725979911	0.06595642845316328
YGL035C	0.03385162698824748	-0.3483240340314612
YGL037C	0.1777910881698671	-0.005448488816621126
YGL038C	0.02184925145176108	0.06172897012531807
YGL039W	0.02523803375084629	0.12308668414304315
YGL041C	-0.06146323933708204	-0.021895767800531648
YGL041C-B	0.1875421605494456	-0.019698166893717742
YGL042C	0.10271672121888194	-0.06412990031485656
YGL043W	0.04918653569006014	0.10192792944275049
YGL045W	0.06471252349279798	0.0864221798717689
YGL049C	0.18235989474464157	0.1642808465597519
YGL050W	-0.05821317819592214	0.08311467108529043
YGL051W	0.0798795753902312	0.13939417197852103
YGL053W	-0.02293115771231572	0.04032033967190157
YGL054C	-0.0892351672944596	0.24414692285056974
YGL056C	-0.026635758373016936	0.0872900700585986
YGL057C	0.0938432955402004	-0.09142822565766154
YGL058W	6.1043610804490855	7.063697295374508
YGL059W	0.03245454555159042	0.12494099777928913
YGL060W	-0.14529856035418595	0.11324910538753062
YGL062W	-0.006165268569886429	0.06505077804210387
YGL063W	0.11829924538032306	0.052770475818436476
YGL064C	-0.0469727783157326	-0.14551341669776643
YGL066W	0.11091647885121847	-0.08061370459209344
YGL067W	-0.08281019551339627	0.062373381939322174
YGL071W	0.4847582167908685	0.292854846713843
YGL072C	0.17129128010022787	-0.058578723502883207
YGL077C	0.04014479807286379	0.07342858416334563
YGL078C	0.06045437898015295	0.13726964503552253
YGL079W	-0.039616700900868496	0.12136042535589757
YGL080W	0.014346869364489135	0.058190718056160114
YGL081W	0.1413001338471753	0.028597797637723684
YGL082W	0.02774036328250833	0.053601002093564235
YGL083W	0.1883570339964394	0.06908095699911265
YGL084C	-0.17553474930776686	-0.07873439850692383
YGL085W	0.0022326116793649976	0.13845554313015418
YGL086W	-0.029517381816275865	0.10069399764438755
YGL087C	0.10291567235360219	0.15354194898165566
YGL088W	0.6350179801169913	-6.132972380209882
YGL089C	0.010529065979686838	0.09238798453775117
YGL090W	0.04272785861916693	0.1917248588445844
YGL094C	0.054803888311680836	-0.13217003236224178
YGL095C	-5.562014914095472	-6.132972380209882
YGL096W	-0.04303616450609615	-0.05212522791202919
YGL100W	5.5982506898428985	6.476621697517775
YGL105W	5.908603495362786	6.259201320848415
YGL108C	0.13473934251517747	0.09511795293305474
YGL109W	0.07072806583827317	0.14665532530453043
YGL110C	0.02056589882270101	-0.20580849556841316
YGL114W	-0.12248769571921579	-0.14578042061676716
YGL115W	0.02184925145176108	0.06172897012531807
YGL117W	0.2419987881291807	0.17654866652110188
YGL118C	0.08442457327130323	-0.07964682177388287
YGL119W	0.03652470875112861	-0.15774573090336325
YGL121C	0.06451559648750228	0.05578642233137003
YGL124C	5.5982506898428985	0.06172897012531807
YGL125W	-5.562003899663323	-6.132961923597802
YGL126W	-0.014043597582780962	0.008233444250287653
YGL129C	-0.09728491004419472	-0.22798721206499753
YGL131C	-0.015273837892831271	-0.07865525675934305
YGL132W	0.09708147116072575	-0.42100968034257247
YGL133W	0.3715499330734834	0.03764660094555783
YGL134W	-0.0017296221085740075	-0.08752411928855669
YGL135W	0.06041679891917537	-0.01955478893275405
YGL136C	-0.08566691761903088	-0.09753873975146314
YGL138C	0.0887725526817869	0.04904193931143828
YGL139W	0.0659313418324871	0.07828173432589282
YGL140C	0.03151263474175761	0.07422370042933203
YGL141W	-0.08636063533040607	-0.3403424468404107
YGL143C	-0.025603670408235656	-0.16410464153984342
YGL144C	0.06579719336131361	0.03153637501688067
YGL146C	-0.10294148198879573	-0.09581703610919326
YGL147C	0.2102948474360695	0.12880128845095998
YGL148W	0.02184925145176108	0.06172897012531807
YGL149W	0.2658468695894315	0.1667315706103731
YGL151W	-0.13780926741279234	0.03735985154260186
YGL152C	-0.026478686407019565	-0.029358256735478892
YGL153W	-0.06893583623962936	-0.16415291894356268
YGL154C	0.02184925145176108	0.06172897012531807
YGL156W	0.05484632360819689	0.08788280483735537
YGL157W	0.13436480471235943	-0.12635479321958526
YGL158W	0.03490198968644049	0.007152512437569529
YGL159W	-0.030411416755150113	-0.2116450176543372
YGL160W	0.13260178294304148	0.058138909271023505
YGL161C	0.35435201879109773	-0.06281575970675168
YGL162W	0.284438676469175	0.22470665733835476
YGL163C	0.1289125291381417	-6.35037460123435
YGL164C	-0.0016530970402465791	-0.01806030522189651
YGL165C	0.021242765040430222	-0.17674571089087715
YGL166W	-0.05974342292338932	-0.22302260158886017
YGL167C	0.40602724870907875	0.4993204696285533
YGL168W	0.01437231390226262	-6.350388570997766
YGL170C	-0.06684555286710157	-0.21014824049057024
YGL175C	-0.24677551358255467	-0.0598246781023509
YGL176C	-0.06688290202651614	-0.1528344669629358
YGL177W	0.07634175041336178	0.04079353927804708
YGL178W	0.12398391992074846	-0.08513883974541633
YGL179C	0.48273243910044855	0.33580827080993225
YGL180W	0.16386286518660367	-0.08641457891001092
YGL181W	0.23775257082032228	0.35201822620729456
YGL184C	0.12659103843207067	-0.08298830781469578
YGL185C	0.12389961966745056	0.16296613698196674
YGL186C	-0.08708954198964378	-0.07797324089853223
YGL191W	0.08750840964492916	-0.037269715828812784
YGL192W	0.12629984463217886	-0.11320219659572092
YGL194C	-0.10653745710142871	0.22725008398730256
YGL195W	0.02184925145176108	0.06172897012531807
YGL196W	0.01054456455532979	0.11438288015081904
YGL197W	0.11485817472500866	0.22654261801616762
YGL199C	0.03356429145986219	0.09416884675334014
YGL200C	-0.13296751410419733	0.02647780598309885
YGL202W	-0.061894814860288416	0.3069204889519008
YGL203C	0.15192861524264054	0.1118160828191544
YGL206C	0.02184925145176108	0.06172897012531807
YGL209W	-0.023548250318534653	0.07702343530168074
YGL210W	-0.032098327848977634	0.05346648461638583
YGL211W	0.04971256496096673	0.0816821923696514
YGL212W	0.14214786042045272	-0.11101107257037954
YGL213C	-0.01183547531402568	0.14790684896229112
YGL214W	-0.021953472600337923	0.11052078202036969
YGL215W	-0.1813519066285707	0.23888960609852733
YGL217C	-0.01656739206744486	0.11640196857469211
YGL218W	-0.090796762922674	-0.02345823162340109
YGL219C	-0.1765886903695455	-0.137346932382739
YGL221C	-0.026697362977376918	0.07582002151551366
YGL223C	-0.5352972624876158	-0.041124848679411435
YGL230C	-0.03553530199769203	0.1000870261386535
YGL231C	-0.10525042232137344	0.06966790694190506
YGL232W	-0.07080785709577254	0.08832899958239387
YGL234W	0.02184925145176108	0.06172897012531807
YGL235W	-0.03401355512598042	0.09928653056294069
YGL236C	-0.09850221816290552	-0.08434017565908974
YGL237C	0.07290558808575962	0.015106108286832443
YGL240W	-0.2822389685027223	-0.22293915371385314
YGL244W	-0.2444671055510509	0.4482215102911573
YGL246C	0.014359551515165242	0.17637880401706305
YGL249W	0.07105522006356513	0.264271330198872
YGL250W	-0.08189058839491181	-0.0037504270204106512
YGL251C	-0.10566245305959852	-0.03387019211975426
YGL252C	-5.562016594599844	0.28187377696293775
YGL253W	0.1669344404140215	0.14019152211439254
YGL255W	0.16355962523387674	0.48684700076572657
YGL261C	-0.05979877692323099	0.08742496271434452
YGR011W	-0.010228725626984314	0.08170176186918106
YGR012W	-0.053089976107183114	0.17327535908429392
YGR018C	0.10140119495793587	0.11080316497028081
YGR020C	0.02184925145176108	0.06172897012531807
YGR022C	-0.026454772103947366	0.10396237539422559
YGR025W	0.04148341452324302	0.10895927261041442
YGR027C	0.17116479593044098	0.19186712740530737
YGR028W	0.08601371204121318	0.029523092376009787
YGR032W	0.07079720014615427	0.05102442609178264
YGR034W	0.13853212388434422	0.1884951713098542
YGR035W-A	0.16637081281710653	-0.0006253910829643153
YGR036C	0.02184925145176108	0.06172897012531807
YGR037C	0.20795883696593515	0.1404387716368493
YGR038W	0.0776164893228379	0.09457669717643773
YGR053C	0.05567715140311205	-0.043321893658258
YGR054W	0.00829371756715711	-0.03309459405369672
YGR056W	0.10937725773712678	0.17002301056922456
YGR058W	0.13066550129064863	0.07221384058178673
YGR059W	0.02843616880484454	0.03538966745423349
YGR061C	0.02184925145176108	0.06172897012531807
YGR062C	0.0804370456684643	-0.2122532550799849
YGR063C	0.038445889082163134	0.24019170857996622
YGR064W	-0.026810478137834645	0.2915402293470873
YGR072W	0.1699697831822315	-0.010092866266325325
YGR076C	0.025564870010640353	-0.06325408542856652
YGR078C	0.10434677364055875	0.08725382496235315
YGR081C	0.038425766103223506	-0.01576698794227344
YGR085C	-0.23462775544502792	-0.15605721926206603
YGR086C	0.1077433049708514	0.036086589138755544
YGR089W	-0.1146629747763951	-0.0535786916415865
YGR093W	0.15961122943616227	0.045845052253073844
YGR096W	-0.0517959569030068	-0.006200264698032164
YGR101W	-0.022455655410878298	-0.05007591204458306
YGR102C	0.031255201359513304	0.005071776744923486
YGR104C	-6.068158769025835	-0.15292259889924675
YGR106C	0.03057681759952286	-0.06630341135206919
YGR109C	0.07448853966631214	0.11810391331873006
YGR110W	0.11495335946335818	0.009331487355641016
YGR111W	0.08388829289378426	0.03714238980472406
YGR117C	0.09121399331248355	0.046913894360094806
YGR118W	0.15876996092258702	0.1039813700323415
YGR121C	0.04193442105285271	0.09313391436663329
YGR121W-A	0.12626975272208946	-0.011445056050052181
YGR122C-A	0.025138469764651356	0.10424604274487347
YGR122W	0.0967388248349021	0.06449200097906285
YGR123C	0.016666027189568867	0.12926963734627084
YGR124W	-0.01680912240063175	0.08134371859875227
YGR125W	-0.02776635985783265	0.05236451212288865
YGR126W	-0.07139163017001558	0.032479962651394786
YGR127W	-0.08891924269545817	0.03540813078747077
YGR129W	-0.042443129433217416	0.037329416044084365
YGR130C	0.0043252446088644725	0.1339063011392209
YGR131W	-0.0012264774414863899	0.05827329871736713
YGR132C	-0.10652989055013666	0.1903974845013959
YGR134W	-0.1722096311432016	0.022554948747022546
YGR135W	0.09351491105865123	0.18017918165240696
YGR136W	-0.03876157904780611	0.07935880296426635
YGR137W	0.01158984078550714	0.10557146573443311
YGR138C	-0.01230823844759607	0.14238203712100908
YGR139W	-0.006148744001255942	0.16181416915014143
YGR141W	-0.007120163549811267	-0.01792362338823896
YGR142W	-0.004250268817845856	0.1279469401758616
YGR143W	0.07164364972643725	0.08677534510687852
YGR144W	0.01568833702167637	0.11568254863352181
YGR146C	-0.08391625778160852	0.09096599186973024
YGR146C-A	-0.28389935761734986	0.025895722102246783
YGR148C	0.07927720684491797	0.09223684115447311
YGR149W	-0.03694448778505586	0.08711803685659188
YGR150C	-0.07606335546923881	-0.29568350621621287
YGR151C	0.06338374295544817	0.15912111248385977
YGR152C	-0.046633358365321335	0.026991904746095058
YGR153W	-0.06545700593857896	0.03212069181045917
YGR154C	-0.04801329041792482	0.08832098333598343
YGR155W	-0.039705970150196564	-2.0308485481922887
YGR157W	-0.22130322884217543	0.3669765760476445
YGR159C	0.5010436357780322	0.3118345764613917
YGR160W	0.01445110972391221	0.16443871017720743
YGR161C	-0.23442499850410436	0.04740715510818284
YGR161W-C	0.11777701903752585	-0.023669661433088754
YGR162W	6.471337442769174	6.476621697517775
YGR163W	0.027820926066730034	-0.03673359229116375
YGR164W	0.002167569400980696	0.09174640109283493
YGR165W	0.040291607749540964	-0.11067401164567153
YGR166W	-0.06097601675174589	0.07704786669081119
YGR168C	0.012941138605059374	0.07904299762046439
YGR169C	-0.001929211597442735	0.09496562516625463
YGR169C-A	5.989891414256304	6.693992049251009
YGR170W	-0.08024316763302759	0.13307537025644584
YGR171C	0.0031627999239899644	-0.14483107272123566
YGR173W	-0.0659529467560311	0.047057175007665736
YGR174C	0.023356136592171693	0.042002226662520625
YGR174W-A	0.053512488501166106	-0.02469971430202484
YGR176W	-0.01176363041429894	0.10929954270958646
YGR177C	-0.006271311992409765	0.0877195683459833
YGR178C	0.0604840971517678	0.1076692325315065
YGR181W	-0.1780781973780261	0.2220558854936764
YGR182C	-0.0892252696411805	0.1952972758358703
YGR184C	-6.362317298012005	-0.21375261931566292
YGR187C	-0.004356927559477941	0.1139079443954277
YGR189C	0.03432288449958579	0.10322168577468467
YGR192C	0.0425552287036099	0.19599321377808565
YGR193C	-0.06405023104985968	0.0007650139536470734
YGR194C	-0.0008440718367593301	0.0770333620429127
YGR196C	-0.18368050932549174	-0.10084969951992884
YGR197C	-0.23241326165587825	-0.020346879713100594
YGR199W	-0.0441076034897812	0.11096100783362746
YGR200C	0.017937933923346975	0.1482474852938298
YGR201C	0.03199844067593759	0.013930688718807309
YGR202C	0.10926945097223009	0.08206918994749449
YGR203W	-0.0524862874874146	0.09051154294144853
YGR204C-A	0.09630130221493154	0.04078331009976266
YGR204W	0.02184925145176108	0.06172897012531807
YGR205W	0.05323219705718984	0.13911910858232476
YGR206W	0.14511777373722012	0.3611867711299582
YGR207C	0.017491806511195244	0.11786817313346303
YGR208W	0.02184925145176108	0.06172897012531807
YGR209C	-0.03935701180852826	0.05363857919782641
YGR210C	-0.003693728375123253	0.10733629312056009
