orf	hom | growth (relative abundance in pooled culture) | dieldrin (dieldrin [115 uM]) | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | dieldrin (dieldrin [230 uM]) | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | dieldrin (dieldrin [460 uM]) | Gaytan BD~Vulpe CD, 2013
YJR073C	-2.8182666430556997	-3.294416753092947	-5.066663860044074
YJR075W	-0.05032619005456457	0.030788941617690985	-2.133332151597504
YJR079W	-3.9254428242561534	-3.8486177022113868	-3.0024674726187097
YJR088C	-4.479030914856381	-5.234120075007486	-4.088886623895217
YJR102C	-0.05032619005456457	2.24759273809145	2.103702538380875
YJR105W	-0.05032619005456457	0.030788941617690985	3.0814797745297318
YJR111C	-3.5102517563059834	0.030788941617690985	0.03950615095551106
YJR113C	3.409599376196854	4.533671653205014	4.330861798497716
YJR121W	-2.8874651543807275	-2.324565092135678	-1.9160483213422024
YJR129C	-0.05032619005456457	-2.532390448055093	0.03950615095551106
YJR144W	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YKL039W	-0.05032619005456457	-2.601665566694898	-3.2197513028740112
YKL040C	-2.4030755751055293	-2.8787660412541176	-2.133332151597504
YKL048C	3.409599376196854	0.030788941617690985	2.3209863686361767
YKL063C	-1.7110904618552454	-2.047464617576458	-1.4814806608315993
YKL068W	-1.987884507155359	-1.908914380296848	-1.698764491086901
YKL071W	-1.987884507155359	0.030788941617690985	-1.4814806608315993
YKL074C	-2.0570830184803874	-2.393840210775483	0.03950615095551106
YKL077W	-0.05032619005456457	0.030788941617690985	-2.839504599927234
YKL091C	-1.8494874845053024	-1.770364143017238	-1.9160483213422024
YKL097C	-1.572693439205189	0.030788941617690985	-1.4814806608315993
YKL098W	-2.2646785524554724	0.030788941617690985	-2.133332151597504
YKL110C	3.2712023535467973	3.2174443990487194	0.03950615095551106
YKL113C	-0.05032619005456457	3.0788941617691097	2.918516901838256
YKL138C	-0.05032619005456457	0.030788941617690985	2.538270198891478
YKL150W	-4.202236869556267	-4.125718176770607	-3.0024674726187097
YKL170W	2.8560112855966273	3.355994636328329	0.03950615095551106
YKL176C	-3.0950606883558134	0.030788941617690985	0.03950615095551106
YKL190W	-2.9566636657057566	-3.502242109012362	-4.795059072224947
YKL191W	-2.541472597755586	0.030788941617690985	-2.893825557491059
YKL207W	-0.05032619005456457	0.030788941617690985	-1.9160483213422024
YKR019C	-4.3406338922063235	-4.264268414050217	-5.283947690299376
YKR024C	3.2712023535467973	3.6330951108875493	0.03950615095551106
YKR026C	1.8872321270462298	1.97049226353223	0.03950615095551106
YKR027W	1.333644036446003	1.8319420262526203	1.5604929627426214
YKR036C	-1.8494874845053024	0.030788941617690985	-1.3728387457039488
YKR042W	2.1640261723463436	0.030788941617690985	2.212344453508526
YKR047W	2.440820217646457	0.030788941617690985	1.7777767929979231
YKR048C	1.8872321270462298	0.030788941617690985	1.7777767929979231
YKR057W	-0.05032619005456457	0.030788941617690985	2.592591156455304
YKR067W	-2.4030755751055293	0.030788941617690985	0.03950615095551106
YKR072C	-4.479030914856381	-4.679919125889047	-4.958021944916423
YKR073C	-1.8494874845053024	0.030788941617690985	-2.5678998121081067
YKR074W	2.7176142629465705	2.9403439244894995	0.03950615095551106
YKR078W	-2.1262815298054156	0.030788941617690985	0.03950615095551106
YKR082W	-0.05032619005456457	3.0788941617691097	0.03950615095551106
YKR092C	-0.05032619005456457	2.10904250081184	2.103702538380875
YKR093W	-1.987884507155359	0.030788941617690985	-2.2419740667251546
YLL007C	-2.2646785524554724	0.030788941617690985	0.03950615095551106
YLL014W	2.5792172402965137	2.8017936872098894	0.03950615095551106
YLL019C	-0.05032619005456457	1.5548415516934004	0.03950615095551106
YLL028W	1.4028425477710313	0.030788941617690985	2.212344453508526
YLL033W	4.516775557397308	4.533671653205014	4.1135779682424145
YLL042C	-0.05032619005456457	0.030788941617690985	-1.59012257595925
YLL045C	2.440820217646457	2.6632434499302797	2.646912114019129
YLR006C	-1.8494874845053024	-2.4631153294152877	-2.459257896980456
YLR014C	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YLR015W	-3.2334577110058693	0.030788941617690985	-2.7851836423634087
YLR020C	-2.1262815298054156	0.030788941617690985	0.03950615095551106
YLR024C	-0.05032619005456457	1.6933917889730101	1.8864187081255737
YLR044C	-5.240214539431693	-6.68889756644339	-6.044441096192931
YLR048W	3.547996398846911	4.464396534565209	3.9506150955509383
YLR049C	-2.541472597755586	0.030788941617690985	0.03950615095551106
YLR055C	-4.06383984690621	-4.264268414050217	0.03950615095551106
YLR058C	-1.572693439205189	0.030788941617690985	-1.698764491086901
YLR061W	-0.05032619005456457	0.030788941617690985	3.1901216896573827
YLR062C	-0.05032619005456457	0.030788941617690985	3.4074055199126843
YLR067C	-2.9566636657057566	-3.4329669903725573	-2.6765417272357577
YLR068W	3.409599376196854	4.464396534565209	4.222219883370065
YLR069C	4.7935696026974215	6.126999381920529	5.68888573759335
YLR073C	-3.0950606883558134	0.030788941617690985	0.03950615095551106
YLR074C	2.8560112855966273	2.6632434499302797	2.3209863686361767
YLR079W	-2.541472597755586	0.030788941617690985	0.03950615095551106
YLR080W	-0.05032619005456457	-1.770364143017238	0.03950615095551106
YLR083C	-3.2334577110058693	0.030788941617690985	-2.133332151597504
YLR087C	-2.8182666430556997	-2.7402158039745075	0.03950615095551106
YLR091W	3.686393421496968	4.325846297285599	4.16789892580624
YLR093C	-3.9254428242561534	-3.0173162785337277	-2.459257896980456
YLR109W	-2.6798696204056425	-2.7402158039745075	-2.024690236469853
YLR111W	-2.1262815298054156	0.030788941617690985	0.03950615095551106
YLR119W	1.7488351043961732	2.6632434499302797	2.4296282837638277
YLR121C	-3.2334577110058693	-3.294416753092947	-2.133332151597504
YLR131C	-0.05032619005456457	0.030788941617690985	2.3209863686361767
YLR150W	-0.05032619005456457	0.030788941617690985	1.5604929627426214
YLR168C	-1.8494874845053024	0.030788941617690985	0.03950615095551106
YLR169W	-2.1262815298054156	-1.908914380296848	-4.197528539022868
YLR171W	-0.05032619005456457	0.030788941617690985	-3.9802447087675668
YLR181C	2.3024231949964	2.8017936872098894	2.103702538380875
YLR193C	2.7176142629465705	3.0788941617691097	2.7555540291467797
YLR201C	-0.05032619005456457	0.030788941617690985	-3.0024674726187097
YLR206W	-0.05032619005456457	0.030788941617690985	1.5604929627426214
YLR231C	-3.0950606883558134	0.030788941617690985	0.03950615095551106
YLR233C	2.7176142629465705	0.030788941617690985	0.03950615095551106
YLR239C	-0.05032619005456457	-1.770364143017238	0.03950615095551106
YLR246W	-0.05032619005456457	0.030788941617690985	-4.740738114661123
YLR248W	-3.787045801606097	-3.8486177022113868	-2.5678998121081067
YLR252W	-0.05032619005456457	2.5246932126506696	2.3209863686361767
YLR262C	-0.05032619005456457	0.030788941617690985	-2.459257896980456
YLR264W	2.025629149696287	2.6632434499302797	2.646912114019129
YLR267W	-0.05032619005456457	-4.472093769969632	-3.437035133129313
YLR287C-A	2.7868127742715987	3.494544873607939	3.5703683926041605
YLR297W	-3.3718547336559266	-3.294416753092947	-2.133332151597504
YLR349W	2.994408308246684	0.030788941617690985	0.03950615095551106
YLR352W	-0.05032619005456457	0.030788941617690985	-3.4913560906931385
YLR358C	3.2712023535467973	4.325846297285599	0.03950615095551106
YLR360W	2.8560112855966273	2.6632434499302797	0.03950615095551106
YLR366W	-0.05032619005456457	0.030788941617690985	2.3209863686361767
YLR369W	3.409599376196854	4.1872960600059885	3.0271588169659065
YLR370C	2.3024231949964	2.38614297537106	0.03950615095551106
YLR374C	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YLR382C	4.516775557397308	5.849898907361308	5.525922864901874
YLR384C	2.648415751621542	2.6632434499302797	0.03950615095551106
YLR386W	4.03238597812211	4.6029467718448185	4.27654084093389
YLR388W	-0.05032619005456457	2.10904250081184	2.103702538380875
YLR412W	2.440820217646457	2.9403439244894995	0.03950615095551106
YLR418C	-3.3718547336559266	0.030788941617690985	0.03950615095551106
YLR420W	-3.3026562223308984	0.030788941617690985	0.03950615095551106
YLR426W	2.3024231949964	3.2174443990487194	0.03950615095551106
YLR436C	-4.06383984690621	-4.957019600448267	-4.306170454150519
YLR439W	-0.05032619005456457	3.0788941617691097	0.03950615095551106
YLR441C	-0.05032619005456457	0.030788941617690985	2.538270198891478
YLR448W	3.409599376196854	3.6330951108875493	3.1901216896573827
YLR450W	-3.6486487789560402	-3.7100674649317775	-2.024690236469853
YLR451W	-2.8182666430556997	-4.472093769969632	0.03950615095551106
YML001W	-0.05032619005456457	0.030788941617690985	-2.7851836423634087
YML026C	2.025629149696287	0.030788941617690985	2.4296282837638277
YML048W	-0.05032619005456457	0.030788941617690985	-2.6765417272357577
YML061C	2.7176142629465705	3.494544873607939	2.7555540291467797
YML062C	-3.3718547336559266	0.030788941617690985	0.03950615095551106
YML071C	-3.2334577110058693	-2.8787660412541176	-3.3827141755654875
YML072C	-2.3338770637805006	-1.9781894989366529	-5.22962673273555
YML075C	3.2712023535467973	3.6330951108875493	2.4296282837638277
YML079W	-6.831780299907345	-6.7581726850831965	-5.175305775171725
YML094C-A	2.7176142629465705	0.030788941617690985	0.03950615095551106
YML097C	2.7176142629465705	3.6330951108875493	0.03950615095551106
YML100W-A	1.4720410590960598	2.10904250081184	0.03950615095551106
YML106W	-1.572693439205189	0.030788941617690985	-2.2419740667251546
YML115C	-0.05032619005456457	0.030788941617690985	-2.893825557491059
YML116W-A	1.8872321270462298	0.030788941617690985	0.03950615095551106
YML117W	-2.8182666430556997	0.030788941617690985	-3.2197513028740112
YML119W	3.686393421496968	3.494544873607939	2.4296282837638277
YML121W	-2.6106711090806147	0.030788941617690985	0.03950615095551106
YML122C	-0.05032619005456457	0.030788941617690985	-3.1111093877463607
YML123C	-0.05032619005456457	0.030788941617690985	-2.5678998121081067
YML128C	1.8872321270462298	0.030788941617690985	0.03950615095551106
YMR007W	-0.05032619005456457	0.030788941617690985	-1.698764491086901
YMR008C	-1.572693439205189	-1.6318139057376282	0.03950615095551106
YMR015C	-0.05032619005456457	0.030788941617690985	-1.698764491086901
YMR016C	-1.8494874845053024	-2.186014854856068	-5.283947690299376
YMR035W	-0.05032619005456457	0.030788941617690985	-1.59012257595925
YMR066W	2.3024231949964	0.030788941617690985	0.03950615095551106
YMR067C	-2.9566636657057566	-3.5715172276521674	0.03950615095551106
YMR070W	-4.825023471481523	-4.818469363168656	-2.839504599927234
YMR072W	-0.05032619005456457	0.030788941617690985	2.646912114019129
YMR075C-A	-0.05032619005456457	0.030788941617690985	2.212344453508526
YMR075W	-0.05032619005456457	1.97049226353223	2.538270198891478
YMR099C	-2.8182666430556997	0.030788941617690985	0.03950615095551106
YMR100W	-0.05032619005456457	0.030788941617690985	1.7777767929979231
YMR115W	3.409599376196854	0.030788941617690985	0.03950615095551106
YMR116C	-0.05032619005456457	3.2867195176885247	0.03950615095551106
YMR140W	-0.05032619005456457	0.030788941617690985	1.34320913248732
YMR150C	-0.05032619005456457	0.030788941617690985	-1.861727363778377
YMR152W	-1.987884507155359	0.030788941617690985	-2.0790111940336784
YMR158W-B	-1.8494874845053024	-2.7402158039745075	-3.328393218001662
YMR159C	-0.05032619005456457	0.030788941617690985	-2.024690236469853
YMR193W	4.101584489447138	5.295697958242868	4.711108501444493
YMR207C	-0.05032619005456457	-2.7402158039745075	0.03950615095551106
YMR214W	-3.5794502676310116	-3.2251416344531427	-4.958021944916423
YMR228W	-0.05032619005456457	0.030788941617690985	-2.024690236469853
YMR230W	2.1640261723463436	0.030788941617690985	2.3209863686361767
YMR245W	1.8872321270462298	0.030788941617690985	0.03950615095551106
YMR263W	-0.05032619005456457	0.030788941617690985	-3.7629608785122652
YMR264W	-1.987884507155359	0.030788941617690985	-3.5456770482569633
YMR274C	-0.05032619005456457	0.030788941617690985	-1.698764491086901
YMR276W	-0.05032619005456457	0.030788941617690985	-2.29629502428898
YMR284W	3.2712023535467973	0.030788941617690985	0.03950615095551106
YMR289W	-5.724604118706891	-2.4631153294152877	-2.133332151597504
YMR293C	3.1328053308967405	3.355994636328329	3.1358007320935575
YMR295C	-3.5102517563059834	0.030788941617690985	-2.5678998121081067
YMR312W	3.1328053308967405	0.030788941617690985	0.03950615095551106
YNL005C	-0.05032619005456457	0.030788941617690985	1.9950606232532246
YNL010W	-0.05032619005456457	1.5548415516934004	0.03950615095551106
YNL016W	3.547996398846911	3.494544873607939	2.212344453508526
YNL027W	-0.05032619005456457	0.030788941617690985	-1.698764491086901
YNL032W	-5.863001141356948	-4.818469363168656	-4.849380029788772
YNL041C	-3.787045801606097	-3.5715172276521674	-3.328393218001662
YNL051W	-0.05032619005456457	0.030788941617690985	-3.1111093877463607
YNL054W	1.6104380817461164	2.8017936872098894	2.375307326200002
YNL056W	-3.9254428242561534	-3.155866515813337	-2.459257896980456
YNL067W	-0.05032619005456457	2.38614297537106	2.4296282837638277
YNL069C	-0.05032619005456457	0.030788941617690985	2.4296282837638277
YNL091W	-0.05032619005456457	3.0788941617691097	0.03950615095551106
YNL096C	-0.05032619005456457	0.030788941617690985	2.212344453508526
YNL099C	-3.5794502676310116	-3.294416753092947	-2.2419740667251546
YNL104C	2.025629149696287	2.10904250081184	0.03950615095551106
YNL105W	2.994408308246684	2.3168678567312546	1.9407396656893992
YNL106C	2.1640261723463436	2.5246932126506696	0.03950615095551106
YNL108C	4.3783785347472515	3.7716453481671595	3.1901216896573827
YNL115C	-0.05032619005456457	0.030788941617690985	1.5604929627426214
YNL119W	2.5792172402965137	0.030788941617690985	0.03950615095551106
YNL160W	-2.1262815298054156	0.030788941617690985	0.03950615095551106
YNL170W	-3.0950606883558134	0.030788941617690985	0.03950615095551106
YNL183C	-4.5482294261814085	-4.610644007249242	-3.599998005820789
YNL187W	-3.3718547336559266	-3.155866515813337	-2.459257896980456
YNL217W	-3.0950606883558134	0.030788941617690985	0.03950615095551106
YNL226W	3.2712023535467973	3.2174443990487194	3.2444426472212085
YNL228W	2.3024231949964	0.030788941617690985	2.9728378594020817
YNL229C	-5.724604118706891	-6.342521973244366	-4.143207581459043
YNL231C	-0.05032619005456457	-3.155866515813337	-2.3506159818528056
YNL235C	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YNL236W	-0.05032619005456457	0.030788941617690985	-3.7629608785122652
YNL239W	-0.05032619005456457	-2.324565092135678	0.03950615095551106
YNL242W	-0.05032619005456457	0.030788941617690985	-2.187653109161329
YNL248C	2.440820217646457	3.0788941617691097	3.4074055199126843
YNL266W	2.3024231949964	0.030788941617690985	1.6691348778702724
YNL271C	-0.05032619005456457	4.1872960600059885	2.7555540291467797
YNL284C	-0.05032619005456457	2.9403439244894995	3.0814797745297318
YNL288W	2.025629149696287	2.10904250081184	2.212344453508526
YNL324W	-0.05032619005456457	0.030788941617690985	1.9950606232532246
YNL325C	-0.05032619005456457	2.8017936872098894	2.103702538380875
YNL329C	-2.2646785524554724	-2.324565092135678	0.03950615095551106
YNL334C	-2.6798696204056425	0.030788941617690985	-2.024690236469853
YNL336W	2.3024231949964	0.030788941617690985	1.7777767929979231
YNR005C	2.1640261723463436	2.24759273809145	1.6691348778702724
YNR006W	2.025629149696287	2.5246932126506696	0.03950615095551106
YNR007C	-0.05032619005456457	0.030788941617690985	-2.730862684799583
YNR008W	-0.05032619005456457	-2.601665566694898	0.03950615095551106
YNR031C	-0.05032619005456457	-2.047464617576458	-2.024690236469853
YNR042W	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YNR045W	-0.05032619005456457	0.030788941617690985	-2.133332151597504
YNR051C	-4.271435380881295	-3.779342583571582	-4.414812369278169
YOL004W	-0.05032619005456457	0.030788941617690985	-4.306170454150519
YOL013W-A	-0.05032619005456457	-2.4631153294152877	0.03950615095551106
YOL020W	-2.4030755751055293	-2.7402158039745075	0.03950615095551106
YOL023W	-0.05032619005456457	0.030788941617690985	2.646912114019129
YOL024W	-2.2646785524554724	0.030788941617690985	0.03950615095551106
YOL027C	-0.05032619005456457	0.030788941617690985	-2.2419740667251546
YOL041C	1.8872321270462298	0.030788941617690985	2.7012330715829544
YOL046C	-0.05032619005456457	-1.770364143017238	-1.3728387457039488
YOL049W	-0.05032619005456457	0.030788941617690985	-1.698764491086901
YOL050C	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YOL058W	-0.05032619005456457	-2.8787660412541176	0.03950615095551106
YOL081W	-5.447810073406778	-6.827447803723	-7.34814407772474
YOL087C	-3.787045801606097	-3.4329669903725573	-2.459257896980456
YOL089C	-0.05032619005456457	0.030788941617690985	-3.2197513028740112
YOL093W	-2.6798696204056425	0.030788941617690985	-4.306170454150519
YOL110W	-0.05032619005456457	0.030788941617690985	-4.849380029788772
YOL121C	-0.05032619005456457	0.030788941617690985	2.3209863686361767
YOR001W	3.2712023535467973	0.030788941617690985	2.646912114019129
YOR009W	-2.4030755751055293	-2.324565092135678	-1.698764491086901
YOR021C	-4.202236869556267	-4.679919125889047	-3.1111093877463607
YOR039W	-0.05032619005456457	0.030788941617690985	-3.437035133129313
YOR043W	-0.05032619005456457	0.030788941617690985	1.7777767929979231
YOR051C	-0.05032619005456457	2.5246932126506696	1.8864187081255737
YOR068C	2.025629149696287	2.5246932126506696	0.03950615095551106
YOR069W	-0.05032619005456457	5.018597483683648	0.03950615095551106
YOR070C	-5.586207096056834	-6.065421498685146	-6.5876506718311845
YOR078W	4.239981512097195	4.6029467718448185	4.385182756061541
YOR086C	-4.479030914856381	-3.987167939490997	-3.7629608785122652
YOR089C	2.994408308246684	3.9101955854467687	2.918516901838256
YOR091W	-0.05032619005456457	2.10904250081184	2.103702538380875
YOR092W	3.824790444147024	0.030788941617690985	0.03950615095551106
YOR096W	3.755591932821996	4.6029467718448185	4.819750416572145
YOR109W	-0.05032619005456457	0.030788941617690985	-2.459257896980456
YOR123C	-0.05032619005456457	0.030788941617690985	-3.599998005820789
YOR125C	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YOR127W	2.440820217646457	2.5246932126506696	1.8864187081255737
YOR138C	-0.05032619005456457	-2.8787660412541176	-1.8074064062145516
YOR140W	-0.05032619005456457	0.030788941617690985	-1.59012257595925
YOR153W	-6.831780299907345	-6.203971735964756	-5.446910562990851
YOR161C	-3.9254428242561534	-3.8486177022113868	-2.6765417272357577
YOR167C	-0.05032619005456457	1.97049226353223	1.9950606232532246
YOR171C	-1.8494874845053024	0.030788941617690985	-1.3728387457039488
YOR172W	-1.987884507155359	0.030788941617690985	-1.4814806608315993
YOR182C	2.1640261723463436	2.5246932126506696	1.9950606232532246
YOR183W	2.440820217646457	0.030788941617690985	2.7555540291467797
YOR199W	-3.0950606883558134	0.030788941617690985	0.03950615095551106
YOR201C	3.617194910171939	4.533671653205014	4.059257010678589
YOR205C	3.755591932821996	4.810772127764234	4.16789892580624
YOR211C	3.1328053308967405	4.048745822726379	2.9728378594020817
YOR216C	-0.05032619005456457	-1.770364143017238	-2.893825557491059
YOR231W	-2.8182666430556997	-3.5715172276521674	-2.459257896980456
YOR235W	-0.05032619005456457	2.10904250081184	0.03950615095551106
YOR258W	2.994408308246684	0.030788941617690985	0.03950615095551106
YOR267C	-0.05032619005456457	0.030788941617690985	1.8864187081255737
YOR270C	2.5792172402965137	0.030788941617690985	2.7555540291467797
YOR292C	-3.5102517563059834	-3.8486177022113868	-2.893825557491059
YOR297C	-5.79380263003192	-6.134696617324951	-5.066663860044074
YOR301W	-3.2334577110058693	-3.294416753092947	-2.3506159818528056
YOR304C-A	3.824790444147024	4.1872960600059885	3.4074055199126843
YOR304W	-0.05032619005456457	0.030788941617690985	1.7777767929979231
YOR309C	2.8560112855966273	2.8017936872098894	2.9728378594020817
YOR327C	-0.05032619005456457	0.030788941617690985	-3.0024674726187097
YOR352W	-4.617427937506437	-4.541368888609436	-3.5456770482569633
YOR366W	-2.8182666430556997	-3.0173162785337277	0.03950615095551106
YOR371C	-0.05032619005456457	-1.6318139057376282	-1.59012257595925
YOR381W	2.3024231949964	0.030788941617690985	0.03950615095551106
YPL005W	3.1328053308967405	4.048745822726379	3.3530845623488585
YPL030W	-2.9566636657057566	-3.0173162785337277	-2.459257896980456
YPL051W	-0.05032619005456457	0.030788941617690985	-3.0024674726187097
YPL054W	1.6104380817461164	0.030788941617690985	0.03950615095551106
YPL065W	-0.05032619005456457	0.030788941617690985	1.9407396656893992
YPL080C	-0.05032619005456457	2.10904250081184	0.03950615095551106
YPL084W	2.8560112855966273	0.030788941617690985	0.03950615095551106
YPL090C	-0.05032619005456457	3.0788941617691097	3.1901216896573827
YPL101W	-0.05032619005456457	2.8017936872098894	0.03950615095551106
YPL102C	2.5792172402965137	0.030788941617690985	0.03950615095551106
YPL118W	2.5792172402965137	2.9403439244894995	0.03950615095551106
YPL120W	-0.05032619005456457	0.030788941617690985	-6.750613544522661
YPL123C	-0.05032619005456457	0.030788941617690985	-1.9160483213422024
YPL125W	2.8560112855966273	0.030788941617690985	2.8641959442744307
YPL148C	-0.05032619005456457	0.030788941617690985	-2.29629502428898
YPL149W	-0.05032619005456457	0.030788941617690985	-2.513578854544282
YPL154C	-0.05032619005456457	0.030788941617690985	-1.9160483213422024
YPL166W	-0.05032619005456457	0.030788941617690985	-1.59012257595925
YPL191C	-1.987884507155359	-2.186014854856068	0.03950615095551106
YPL195W	-0.05032619005456457	0.030788941617690985	-2.133332151597504
YPL213W	-0.05032619005456457	0.030788941617690985	4.059257010678589
YPL221W	-3.787045801606097	0.030788941617690985	0.03950615095551106
YPL226W	1.7488351043961732	1.8319420262526203	2.375307326200002
YPL250C	-0.05032619005456457	0.030788941617690985	-2.024690236469853
YPL259C	-0.05032619005456457	0.030788941617690985	-2.024690236469853
YPR023C	-0.05032619005456457	1.8319420262526203	2.04938158081705
YPR038W	1.8872321270462298	0.030788941617690985	1.4518510476149709
YPR040W	-0.05032619005456457	0.030788941617690985	2.103702538380875
YPR044C	3.547996398846911	3.494544873607939	2.918516901838256
YPR057W	-0.05032619005456457	0.030788941617690985	2.1580234959447004
YPR067W	-0.05032619005456457	0.030788941617690985	-2.730862684799583
YPR074C	-2.8874651543807275	0.030788941617690985	-2.9481465150548845
YPR083W	-3.2334577110058693	-3.0173162785337277	-2.459257896980456
YPR101W	2.7176142629465705	3.494544873607939	0.03950615095551106
YPR106W	3.824790444147024	0.030788941617690985	3.0814797745297318
YPR111W	-2.8182666430556997	-2.7402158039745075	0.03950615095551106
YPR116W	-0.05032619005456457	0.030788941617690985	2.3209863686361767
YPR132W	-0.05032619005456457	0.030788941617690985	2.646912114019129
YPR133W-A	-0.05032619005456457	0.030788941617690985	-3.328393218001662
YPR146C	-0.05032619005456457	-3.0173162785337277	0.03950615095551106
YPR173C	-0.05032619005456457	0.030788941617690985	-2.459257896980456
YPR185W	-0.05032619005456457	-1.908914380296848	-2.3506159818528056
YPR201W	-2.9566636657057566	-3.7100674649317775	-2.2419740667251546
