orf	hap a | growth (relative abundance in pooled culture) | selenomethionine [12 uM] | Plateau P~Lazard M, 2017	hap a | growth (relative abundance in pooled culture) | selenomethionine [20 uM] | Plateau P~Lazard M, 2017
YDR528W	0.6197513556622192	0.4000357965511686
YDR529C	-0.27186631061825445	-1.3270121210609698
YDR530C	-0.02685512679868729	0.2535107351143982
YDR533C	0.44505829520715456	1.3507525312285609
YDR534C	0.09130433047377688	-0.16687351383002086
YDR535C	-0.27044905736673924	-0.432972991725481
YDR536W	-0.2154689699806884	-0.1215687720248611
YDR537C	-0.4669884302117321	-0.47154273769045946
YDR538W	-0.13401309445712867	-0.17813972500394132
YDR539W	-0.19000537561786446	-0.29882998134005284
YDR540C	-0.07824216211061945	-0.25691431049474134
YDR541C	-0.11162313421968918	0.1138524731234059
YEL001C	-0.08285767242079262	0.10982633995425863
YEL003W	-0.6548818739786372	-0.7584011587569962
YEL004W	-0.02686195008540206	0.08411034140411551
YEL005C	-0.0283143170423799	-0.07059463291844019
YEL006W	0.3014809600787409	0.4868820842060128
YEL007W	1.3112201678675954	1.5017214487832942
YEL008W	-0.49344110870125696	-0.49741030183701385
YEL009C	-1.167515105329651	-1.0720798463706818
YEL010W	-0.009238082699279788	-0.0005259317367356096
YEL011W	0.024637320533365967	0.16132102546402433
YEL012W	-0.945520165020233	-0.7529645908898757
YEL013W	0.3681227244307313	-0.6950562913635085
YEL014C	0.3274253130464491	0.4362354572729274
YEL015W	1.138805541598381	0.5282647696742054
YEL016C	0.01987161656033737	-0.06811651801610995
YEL017C-A	-0.11563037604385938	-0.3766725235990027
YEL017W	-0.20074605467085788	-0.20440526238832302
YEL020C	-0.0024119936632304687	-0.014343229608697746
YEL023C	0.048733745564419666	-0.12425978148598185
YEL024W	0.4096424449853362	-0.3486945712459125
YEL025C	-0.1850365794220012	-0.5142659184945526
YEL028W	0.19450602900828082	-0.02848761418383122
YEL030W	-0.7921967896982388	
YEL033W	-0.5242905365400145	-1.1539405423912976
YEL037C	-1.304171000709194	-1.752723482736134
YEL038W	-1.2455268033451041	-1.215257118366636
YEL039C	-0.1578816388483997	-0.45578391911289146
YEL040W	0.11928207262834764	-0.8362656293792078
YEL041W	0.005603634855122114	0.042760619513385965
YEL042W	-0.22925607876812806	-0.01906737252526649
YEL043W	1.266808320463299	0.4706045495459066
YEL047C	-0.12716125217141497	-0.47852792190450877
YEL048C	-0.22630200129279596	-0.035092918373329764
YEL049W	-0.12396468179191301	0.01379239047146769
YEL052W	0.08610203979225432	-0.24898819458235244
YEL053C	1.9519419598757912	0.6092884385426486
YEL054C	1.5300824430755167	1.3742412186797532
YEL056W	-0.13164145364765542	-0.5994958086933783
YEL057C	1.05413193469306	0.8581873013508807
YEL059W	3.1458352968018852	2.2475719032970143
YEL060C	-0.12905223177153702	0.0845173664414624
YEL061C	2.678268939802496	2.295645524551523
YEL062W	1.8876363381728984	1.273999520885587
YEL063C	1.2033002295405264	0.19055535545298138
YEL064C	0.12701823786703795	-0.45223882184291037
YEL065W	0.004338377692835692	-0.07955267248365273
YEL066W	0.15753859372404308	0.38707155801545284
YEL067C	0.25009546389762005	0.31026671569539727
YEL068C	-0.19452836338805615	-0.3612214195834487
YEL071W	0.04649365027478515	0.19793098757481092
YEL072W	-0.06841342925675159	0.6318918064090122
YER001W	-0.0213857816557184	-1.1259130934808543
YER002W	1.7979244874346978	1.2649631465765068
YER004W	0.4053734439826034	0.3363621069990254
YER005W	0.0850965738652808	0.21384463365709758
YER007C-A	0.3202136673183165	-0.33975048959051546
YER007W	0.32006607625520267	0.14126387727089912
YER010C	-0.047669133019743785	-0.06493233847275676
YER011W	-0.5027861662959199	-0.20557838851779697
YER016W	0.6917098786816046	0.6666212720074565
YER019C-A	-0.16951050777846272	-0.0724162081976694
YER019W	-0.34361104882554017	0.1705386325529587
YER020W	1.6030006201573774	0.6881531049018127
YER024W	-0.11204883067377358	-0.3676518439561097
YER027C	0.23295379519613899	0.47903744425633354
YER028C	-0.06427894272025815	0.13439524565642993
YER030W	-0.12304034732764545	-0.5502849898842455
YER032W	0.5099120731306216	0.2635974466198878
YER033C	-0.08337619340586469	-0.7047871292314115
YER034W	0.10282006489244395	-0.026383751931967143
YER035W	0.2246019290365834	0.4803062871345526
YER037W	1.5828292423765233	1.2391022644970349
YER038W-A	-0.05680993545035429	-1.4027013058868376
YER039C	-0.13519225730320986	-0.3365156955311935
YER039C-A	0.09774857651945412	0.11078529585308387
YER040W	-0.32834736127183484	-0.395966106519224
YER041W	-0.023869301346289083	0.2238478151583873
YER042W	-0.13088115229866823	-0.34558218473858276
YER044C-A	-0.09798668306753062	-0.797822041598168
YER045C	0.25692089723305195	-0.15591723834990634
YER046W	-0.11351640737506606	-0.5239299745205873
YER046W-A	0.5530932451576849	0.433699427499453
YER047C	-0.4499944392528906	-1.0811008533118525
YER048C	1.757718298334766	1.6799489293931438
YER049W	-0.28787144017112143	0.082961522503566
YER050C	1.1842554017524793	0.2856127900771571
YER051W	-0.04414348601856365	-0.057099013570171525
YER053C	0.15280176695804776	0.6007203896067146
YER054C	0.8136228513771907	0.5807418583362434
YER055C	-0.11864173712303261	-0.3589852004647
YER056C	-1.5073270196873736	-2.080097526694642
YER056C-A	3.9057014193118724	1.7223465000112346
YER057C	0.5918868557612155	0.5594144963272185
YER058W	-0.4616818676208903	-1.0246216301038462
YER059W	-0.18871222564860826	-0.5228624670350236
YER060W	-0.13590563054094587	0.21124689238825567
YER060W-A	0.1940443066762682	0.022310551596415765
YER062C	0.7015477222750889	-1.8369228941927518
YER063W	0.27192039753248776	0.6327653831591618
YER064C	2.9374809343947623	1.2924445849992776
YER065C	-0.15217482475752817	-0.10466031950944714
YER066C-A	0.1630049451102703	0.1053242206611717
YER066W	-0.12970189004094942	-0.6532697428486313
YER067C-A	-0.2600203282904015	-0.020801574302415464
YER067W	-0.15729761281392277	-0.8357693439240248
YER068C-A	2.1030910821575346	1.715703588538012
YER069W	1.5995593168211744	1.0881202856053687
YER071C	-0.3842010615811085	-0.06744509349915546
YER072W	0.11022419225716198	0.11415350309720398
YER073W	-0.033746609747076314	-0.7138341483399586
YER074W	4.185771883787656	1.7813889157039875
YER075C	0.4127055314268423	0.3840112458436112
YER078C	-0.370286180215742	-1.4443962995364392
YER079W	0.22486056468277243	0.08785021683982311
YER080W	0.06856522979521867	0.23869573538562108
YER081W	0.12332077500339192	0.06199613571043045
YER083C	-2.1519494371236805	-3.423953967401299
YER084W	-1.0878136349573992	-0.5486625648728842
YER085C	-0.19682496413530665	-0.38581675781641434
YER087C-B	0.04648810956381463	-0.07632007429818304
YER088C	-0.7037630388660226	-0.48887880591009036
YER089C	-1.0165311254387877	-0.5108424277960428
YER090W	0.046113223539259486	-0.28226038356475874
YER091C	-0.13542018706941644	-4.311677598872724
YER091C-A	-4.101738602519964	-7.421382946083639
YER092W	2.186771246289916	1.72056410004739
YER093C-A	0.6184878161120038	-0.6158268653176466
YER095W	-0.7685904659926104	-0.04317875347052363
YER096W	-0.4764970474007648	-0.24073788448543348
YER097W	-0.4524825423064232	-0.1385636357192876
YER098W	-0.3437853539384012	-0.01829320402811003
YER101C	-0.3336054393942199	-0.6652311103528747
YER103W	0.6523941617641118	-0.36905384742584696
YER106W	0.0032544834255993516	-0.3369314784375768
YER110C	0.9262338842607235	1.414153939930995
YER111C	-0.04136896563590694	0.3179887584093428
YER113C	-0.10668829154269188	-0.04476508633305896
YER114C	0.06096923540601711	-0.09218045857331207
YER115C	-0.14226840327030368	-0.1891250311667813
YER116C	0.09026662190635362	-0.13333172284551006
YER118C	-0.20107920885965064	-1.0419621972264743
YER119C	-0.2837973446454037	-0.30130943528686466
YER120W	1.8683243652691086	0.2410363521440736
YER121W	0.2085961387132985	0.7769558021804567
YER122C	-0.2478520829035967	-1.7154108691156895
YER123W	0.14772405623938897	-0.14132393259132553
YER124C	-0.1411381285216666	-0.39642086480473443
YER128W	-0.4110556091935209	-0.4643228637848986
YER129W	-0.28367578964997076	0.013169615270936337
YER130C	0.07087492089836939	-1.2567844991443529
YER131W	1.405213473402762	1.0110428229098776
YER132C	0.42793409625013173	0.295442360670327
YER134C	-0.10088313711816613	-0.07495252179600131
YER135C	0.19737405750044185	0.3492678690930728
YER137C	0.09042674967981817	-0.8139381692444628
YER139C	-0.6525056522224452	-1.158050326101043
YER140W	-0.5157178645831889	-0.2933873585106383
YER141W	-0.7045318914347536	-0.586048213907102
YER142C	-0.37676316134319976	-0.4891191629963776
YER143W	-0.36933018018781655	0.117178047991588
YER144C	0.02382334267226256	0.13232618316296474
YER145C	-1.6543415162065926	-3.0388517320483457
YER149C	0.18081054629268006	0.02648735139371479
YER150W	0.15095826969559178	-0.6592810226926981
YER151C	1.2574936431131165	
YER152C	0.029211550986862525	0.2231675378973585
YER153C	-0.7634960479841961	-1.9782215422091964
YER154W	1.3841046352475168	0.7703686921442335
YER155C	4.060895201302146	-0.22319062137602352
YER156C	1.8240583837142224	0.5895609255625123
YER158C	-0.26120822706327773	-0.1576982808072921
YER161C	0.2066554793687409	0.028352492607516707
YER162C	0.056703662338943715	-0.19886591687879077
YER163C	0.2663059426003677	0.2670754551591538
YER164W	1.9290074768661853	1.643060239999687
YER166W	0.36912441275010127	0.42291520108737174
YER167W	0.8593914162503656	1.1600009931623203
YER169W	0.3567623637174473	-0.49843452757946766
YER170W	0.29868536402883844	0.43198940438495464
YER173W	-0.3341510319020939	0.40853608256672086
YER174C	-0.21054374344547497	-0.09854290953210605
YER175C	-0.1139185800484624	-0.3684573318364204
YER176W	0.27578555282135975	-0.21243242614216978
YER177W	2.2767208746950467	1.5587788606945077
YER178W	0.22521339676724145	-0.2924318969498273
YER179W	-0.33571720910828023	-0.13760375908259134
YER180C	-0.07837792878105632	-0.13364206255891203
YER181C	-0.07934674145241156	-0.26207182704216925
YER182W	-0.31584317888991686	-0.18235152883746303
YER183C	0.08249589429781767	0.21722299990908528
YER184C	-0.11354685100772255	-0.9415990752769864
YER185W	-0.2584868377069147	-0.863809392591204
YER186C	0.07835854425991055	0.08042405881361382
YER187W	-0.17614093796608665	-0.40903011575628523
YER188W	-0.04452082303140322	-0.31114239164885843
YFL003C	0.2623154596475465	0.09625747809041613
YFL004W	0.32318626714535975	0.2615377616575232
YFL007W	1.7239770145533673	1.5120397362395028
YFL010C	-0.07513749704749545	0.5765551339785678
YFL010W-A	-0.0469922625201612	0.3706148622152696
YFL011W	0.29346282627470194	0.263973050092113
YFL012W	0.11685302160923677	-0.5257887674165153
YFL012W-A	1.0459190030402454	0.14514131387920107
YFL013C	1.2707929173669863	0.5428270651506946
YFL014W	-1.2704076959156523	-1.4644650382015432
YFL015C	0.3611300559815804	0.5839887407478536
YFL018C	-0.5713469757163737	-0.8538469106341997
YFL019C	-0.12980231383543073	-0.6867105904132268
YFL020C	0.24468034253970214	0.6352454317831506
YFL021W	0.09030851639903069	0.13299478642422805
YFL025C	2.2070519436062934	2.587380934505284
YFL026W	0.09249162858963879	-0.21209222312107068
YFL027C	-0.04916489066112711	0.5834581044901643
YFL028C	-0.6265939585759189	0.6531072144472373
YFL030W	0.13543071335013046	0.4806876066454458
YFL031W	0.01879224224751028	0.1527272680910847
YFL032W	-0.3042297959357649	-0.3214861590309475
YFL033C	-0.2928803500620812	-0.26787436396982267
YFL034C-A	-0.06536882366563816	-0.4507866026291385
YFL034W	0.12250545791971253	0.5165579574003516
YFL036W	0.46435629868206707	-0.2223405578372606
YFL040W	-0.12324400098868869	-0.20682181246882775
YFL041W	-0.14759866363694912	-0.07949652683212022
YFL042C	0.265298171392488	0.47247634279832174
YFL044C	-0.35823233810534105	0.034442404847335205
YFL046W	-0.35920476347485225	-1.0999505515779315
YFL047W	0.0011237997003148742	0.4303768206460902
YFL048C	0.33750712729637017	0.607480032407909
YFL049W	0.7569079001222384	0.4090482214629901
YFL050C	0.07328846201048148	-0.9316960609965698
YFL051C	0.2265102613599959	0.345911892893642
YFL052W	-0.05387820348380511	-0.07166391690886925
YFL053W	0.08165979797330666	0.20247823570620926
YFL054C	0.27719471951360725	0.14416539761573993
YFL055W	0.09709446374723218	0.4955956252568213
YFL063W	-0.01522999699319741	0.4301516533065695
YFR001W	2.456899492372981	
YFR006W	0.14475637674389308	-0.250710439974105
YFR007W	-0.043047534138942634	-0.2777799375057633
YFR008W	1.2313105941823315	0.847247749770278
YFR009W	-0.4041034411876166	-0.930466181424258
YFR010W	-3.091420556124708	-3.606195739755647
YFR011C	-1.698120131109416	-1.9102257920776187
YFR012W	-0.03688738224015472	-0.3179745681355459
YFR013W	0.2070028274104637	-0.10350541178673467
YFR014C	0.12953120943389773	0.15092952738367896
YFR015C	-0.17257627387419716	0.541491314199376
YFR016C	-0.13273333664854872	-0.7930930334136109
YFR017C	0.10931133825071648	0.08790616874021084
YFR018C	0.047649833129584165	-0.5601695888973676
YFR020W	0.05651176223862889	0.01562606808070245
YFR021W	1.044000895945224	-0.2754319616299807
YFR022W	0.32082110197698077	0.19459072871138164
YFR023W	-0.008902059571988495	0.1411259866385797
YFR024C-A	-0.10079446062965945	-0.0349071143132807
YFR025C	-0.08304656470652026	-0.17884142940187156
YFR026C	-0.22797742468420504	-0.16866436416067548
YFR030W	-0.31701467183577625	-0.9008699481163719
YFR031C-A	2.438658594034232	1.70170509799536
YFR032C	-0.208883827713779	-0.11485379614536194
YFR032C-A	2.8106698993210433	2.188772203949019
YFR033C	-0.0928470765883415	0.4810562243794255
YFR034C	-0.3433112673511497	0.2999497805456566
YFR035C	-0.02869369982117182	0.5317263058849336
YFR036W	-0.6750569770485523	-0.5713130390152773
YFR038W	-0.40540910520038603	0.11608774124113111
YFR039C	-0.20815123688073778	-0.8269042142020617
YFR040W	-1.6321962638057865	-2.294185414140533
YFR041C	-0.4738965161031027	-1.253427562879724
YFR043C	0.536071775596192	0.7911170577341404
YFR044C	0.6470082737826744	0.05496316775966877
YFR045W	0.15874119881462653	0.31228025911771146
YFR046C	-0.23950334549120758	-0.4911618611125452
YFR047C	-0.4727792997135013	-0.25435116432304344
YFR048W	-0.29937873684009847	-0.1394727635716213
YFR049W	0.0454768087789339	0.3912234699989887
YFR053C	-0.005734657265337816	-0.2258619384349699
YFR054C	0.13040047278187367	-0.1391958655439953
YFR055W	-0.2550364869026428	-0.04163529670975288
YFR056C	0.20148960461029122	0.15086025355214708
YFR057W	-0.06812408620882274	0.43331627081624047
YGL002W	-0.09688014915809898	0.10138703287150286
YGL003C	-0.4274811347891117	0.05973456571498271
YGL004C	0.08720079421144429	0.12235899925245614
YGL005C	-0.6665117243398713	0.03761541772035849
YGL006W	0.372227052887265	1.0155907815064993
YGL007W	1.5498943175545499	1.174915229148141
YGL009C	0.0773208430319504	-1.2817408236756926
YGL010W	0.2533581592128484	0.8444173558619023
YGL012W	1.5180473534411605	0.763399153082971
YGL013C	-0.04440035418768525	0.0967522070140287
YGL014W	2.2740296452221287	1.5251824864085055
YGL015C	0.2591273012081088	-0.19561088686835676
YGL016W	-0.26356407298842666	-0.5943725348086666
YGL017W	-0.37427022284862077	-0.1653514901241658
YGL019W	-2.4666439980438173	-7.447419327782618
YGL020C	-1.2094148895311463	-2.5249927540616857
YGL021W	-0.12838759219859464	0.09513519644675678
YGL024W	1.7073239747387896	
YGL025C	2.6899238906546548	3.3956817884817445
YGL026C	-0.31842861790300314	-1.0483786634315428
YGL027C	0.3841620194864315	0.09567807409477298
YGL028C	0.05374842612692149	0.20410367168031437
YGL029W	3.053862096230672	1.3244037603954666
YGL031C	2.7282132215182386	1.615558092469721
YGL032C	-0.060934670727583004	0.22045224603402847
YGL033W	0.572643932071661	0.31210565385741773
YGL034C	-0.44638349006772826	-0.7440376326193212
YGL035C	-0.956319421582163	-0.8866926110306312
YGL036W	-0.0805155636999319	-0.8181056442702302
YGL037C	-0.3821211233783645	-1.11165081142116
YGL039W	-0.3907138960023187	-0.49780775139981226
YGL042C	-0.45856966042071573	-0.32654657562962625
YGL043W	-1.3352032486952505	-2.098379227294217
YGL045W	-0.6739786295107734	-1.2465474082124144
YGL049C	-0.35404376153266925	0.16284945990071395
YGL050W	0.3199437293979152	0.32603544190613165
YGL051W	-0.20834646178489946	-1.5482076094991017
YGL053W	-0.04046372575762494	0.10329248636835214
YGL054C	0.5341970757777922	0.12372060426751838
YGL056C	0.6590052207142943	0.7141886662200412
YGL057C	0.267430004848066	-0.9575265171547301
YGL059W	0.039001463876133326	-0.48786528492397924
YGL060W	0.7729193248971767	0.33948746288651066
YGL062W	-0.052563114977928205	-0.30114933759387946
YGL063W	-0.07311635679166757	-0.1580845744452393
YGL064C	0.34484001945339027	-0.49575210710404827
YGL067W	0.09155826950379442	0.3727135999286764
YGL071W	-1.1707639673510901	-1.4731074333058949
YGL072C	1.6539624808609033	-0.7925970667447745
YGL076C	2.3956980431518664	
YGL077C	-0.28051734476863266	-0.46306523688212353
YGL078C	3.276540143575615	1.3887268815488456
YGL079W	-0.19611608544104667	-0.5903830991672778
YGL080W	1.540855331105966	0.17191189088358266
YGL081W	0.3257796352097766	0.9640551714786497
YGL082W	-0.3591571773671461	-0.29355015085216885
YGL083W	0.7195589597681322	0.8383997423155872
YGL084C	0.7377285932859983	1.0571860177611625
YGL085W	0.2456120138719488	0.5173060948209618
YGL086W	0.060889870531859035	0.07566584372818444
YGL087C	0.5866768262526325	1.3732296195629121
YGL088W	2.9435530984514235	
YGL089C	0.22377811892421773	0.3794118774009545
YGL090W	0.1980737649741668	0.4320763752577371
YGL094C	0.8154802950144073	0.018086092661260773
YGL096W	-0.22966915253308134	-0.4008808834135363
YGL101W	0.1823602393883715	0.5838549643987571
YGL107C	0.43291127883914216	-2.577580068706306
YGL109W	0.1123998926425991	-0.5252936481101296
YGL110C	-0.26517574279112854	0.07566983305038867
YGL114W	-0.41593923864424026	-0.31630207876956595
YGL115W	-0.7092429311219844	-0.6110134491395299
YGL117W	0.14286771315836275	0.4439156926220783
YGL121C	-0.024921447022253157	0.28906880109917166
YGL124C	-0.2503211194932027	-0.3420184768074432
YGL125W	-3.765769099139373	-10.303061793122955
YGL126W	-1.9309942301030907	-2.745790723616844
YGL127C	0.45199571997087434	-1.0503493884515462
YGL129C	0.799726600888192	-0.5282523962491414
YGL131C	-0.01856026429155776	-0.23722021206561386
YGL132W	0.042423495925919825	1.5362628526942812
YGL133W	0.5868280254962205	0.35470740865806777
YGL136C	1.3714143392185252	-0.579936342667426
YGL138C	-0.2653001339174264	-0.19917074806413987
YGL139W	-0.05448797947803413	0.6379190307563818
YGL140C	0.0537675342368127	0.28365555044488594
YGL143C	0.8345177533494519	0.5047452272215688
YGL144C	0.13588433821899992	1.1128279005822446
YGL146C	-0.07739496237504492	0.253217403993001
YGL147C	4.211706195852349	2.207286123478224
YGL148W	0.2274134425477295	-0.5912322604740439
YGL149W	1.645593612954469	1.3171320948530398
YGL151W	1.139776949313307	1.6096679262879199
YGL152C	-0.7306574996584775	-1.030729145316147
YGL153W	-1.2720954101323443	-1.354497888838086
YGL154C	-0.24660644830271636	0.027443595399715567
YGL156W	0.11435868652579304	-0.03313286433423511
YGL157W	0.052206880817436074	-0.31402454530570445
YGL158W	0.22803622776302654	0.2812576207699058
YGL159W	-0.47025615313956687	-1.2209645512537104
YGL160W	-0.7115118996363506	-0.26125807698840314
YGL161C	-0.2829566132142782	-0.42561380077375477
YGL162W	0.8166147326473207	-0.5273362004923202
YGL163C	-0.5552123180274546	-0.14000293397559763
YGL164C	0.1472076452331803	0.01319622370070767
YGL165C	0.21234605925092379	0.08293523919712412
YGL166W	-0.1341813804332587	-0.028699790561335602
YGL168W	-0.1527433932043852	1.2835988730715573
YGL170C	-0.1051009101666058	0.6201829503276317
YGL175C	1.2514767556818303	0.36033123274128287
YGL176C	-0.09441689373194238	0.6089134760008711
YGL177W	0.41114694900263327	0.3498389062906617
YGL179C	0.32463213000656366	0.1357909371216337
YGL180W	0.1271187796233804	0.6018889504258119
YGL181W	0.09029334338870644	0.4522076306149232
YGL194C	-0.05956275557885344	0.3297433541655782
YGL196W	0.3844331357241962	0.20234173355580948
YGL197W	0.7426479786708838	0.26554206554899334
YGL198W	0.0822123893181361	0.3235193724325146
YGL199C	2.031167526518458	1.492421118505123
YGL202W	0.7681722022209063	0.7345649163305943
YGL203C	0.16506840257202196	0.8132986847284268
YGL205W	0.10327940219826635	1.178470200828367
YGL208W	-0.023226408234278587	0.5518643500340801
YGL209W	0.5091658271074739	0.7207165530703196
YGL211W	2.5508315510525748	2.7375210082763974
YGL212W	1.3472835095665263	0.5185692333552342
YGL213C	1.683280612446791	1.6560831992564788
YGL214W	2.2867646972054203	1.2827112921075268
YGL215W	0.5982582553620591	0.48711202801813225
YGL216W	0.25503147322721237	0.5838412564850664
YGL217C	2.1103347029395314	1.050060987418192
YGL219C	2.3680307323286613	1.329600436454178
YGL221C	-0.12553890994141606	-0.0032760625595989585
YGL222C	0.6707771002811352	0.17390840782263012
YGL227W	-0.5816986084170118	
YGL228W	0.41197538682699913	-0.9359254958589208
YGL229C	-0.22110376060945144	-1.0232730624385074
YGL230C	-0.5619675730856057	0.05978977465002121
YGL231C	-0.9100702658099096	-1.9369607526502004
YGL232W	0.24551771654631382	0.05774214393072362
YGL235W	1.5700558884009341	0.972049622885087
YGL236C	0.30134399671976725	0.33269418123011496
YGL241W	0.3428545720717817	1.0097241904954466
YGL242C	0.283849979161307	0.4878704083049949
YGL243W	0.33530822782486874	-0.4593355097311594
YGL244W	-1.0750268826440477	
YGL248W	0.3241222312022192	0.06858827860609969
YGL249W	0.22116260622619413	-0.41980474492175623
YGL250W	0.2626468456183723	0.7338037546240257
YGL252C	-0.8920716205372435	-0.6187859057059869
YGL253W	-0.28104879171795644	-0.3931777438162634
YGL254W	0.08694133238803949	0.4735801965566026
YGL255W	-0.14113992927038924	-0.4219311655736563
YGL256W	-0.12250706429285377	0.4012280545025647
YGL257C	0.04949827754289786	-0.6552658193118205
YGL258W	-0.11586604586612569	-0.17818197057889953
YGL259W	0.2745433230072279	0.836590351582596
YGL260W	0.01624916945832716	-0.3794591322879943
YGL261C	0.09626496950363467	0.03525046648539113
YGL262W	-0.27611321386693544	-0.5854588108443378
YGL263W	-0.13142636083911277	-0.5183601914403267
YGR001C	0.4245841423637419	0.07922630653619522
YGR003W	-0.33576149182716575	-0.6428528655024354
YGR004W	-0.22950559093106362	-0.1362313192873663
YGR007W	0.05352226942505749	0.16009628079536722
YGR008C	-0.4443778036274632	-0.7015279438458548
YGR010W	-0.09466527763401128	0.23491337915104515
YGR011W	2.3738366200283925	0.8580612205088207
YGR012W	0.46371803758981606	-0.45594172536419275
YGR014W	-0.08267582039332456	-0.6281511125628105
YGR015C	-0.3405989513157803	-0.8260158026263537
YGR016W	0.022394789747046832	0.3233507623335531
YGR017W	-0.051698983106981684	0.15290371155548582
YGR018C	1.004548594366017	1.0528737791304186
YGR019W	0.3072700009641088	0.26623974106433995
YGR021W	0.24033284568066396	0.4602207074518387
YGR022C	0.6506807644375413	-0.7601925280953248
YGR023W	-0.3468691606734648	-0.2196910921535926
YGR025W	1.2137555550699832	0.17201912217684814
YGR026W	0.3919750413165426	0.6025738642106417
YGR027C	2.6708436116325105	0.3452129346677833
YGR028W	-2.3300425804910665	-3.0121753979721593
YGR031W	-0.07814155626121032	-0.19142376550684706
YGR032W	-0.32536523664060696	-1.1702982696310422
YGR033C	0.2562935662201967	0.28648461070231274
YGR034W	2.895032627595008	1.5870378131443739
YGR035C	0.07275301698529238	0.1810552388917813
YGR036C	2.282207482018264	
YGR037C	0.49487209795970877	0.4312739724922253
YGR038W	-0.36520401693681254	-0.36797822736551256
YGR039W	0.021302865875627446	0.5167671789099549
YGR040W	0.27673884153862843	0.025352403009392222
YGR041W	-0.1443582711682229	-0.011460628436874815
YGR042W	-0.0286990963355865	0.22000428743987466
YGR043C	-0.010425305813572192	0.13645519070865225
YGR044C	0.08239429209339676	0.20941437400576987
YGR045C	0.3129033548426631	-0.09887866445521729
YGR049W	-0.008269636357432556	0.29657466393127324
YGR050C	0.17629290985979248	-0.1040946095312836
YGR051C	-0.5018164511090195	-0.3828100852239239
YGR052W	-0.2699227326241366	0.5627758349061336
YGR053C	0.09353127570870821	0.4412683519342304
YGR054W	0.6957311249771316	2.010225342289314
YGR055W	2.155303783034646	
YGR056W	-2.028347570643675	-3.0802555904901774
YGR057C	-1.3167857141948431	-1.2634523014773387
YGR058W	-0.10102513965260945	0.31215091528628497
YGR059W	-0.136427837547871	0.10256565389428667
YGR061C	0.4337207056200241	0.2106193974129276
YGR062C	-0.31042455989323364	-0.7115770016993365
YGR063C	1.8525705533566206	1.149486639596504
YGR064W	2.195800614818313	0.15538987213840533
YGR066C	0.14275049538767645	0.1835667649532717
YGR067C	-0.010703036061060956	0.06550487403703846
YGR068C	0.11273474791647965	-0.4590423628281413
YGR069W	0.12555930239503615	0.0015668894064995399
YGR071C	-0.05131236644492702	-0.7276649750023922
YGR072W	0.33857734766225883	0.12603496755249746
YGR076C	1.2569958443690221	0.3470043019329862
YGR077C	-1.2572678898421004	-1.3362307302263328
YGR078C	-2.2132131929605525	-6.075046258161728
YGR079W	0.040885879488976075	-1.2351839217338108
YGR080W	0.22515859442922886	0.2774701559115208
YGR081C	3.1493502555008996	2.7671113840442625
YGR084C	-0.12818719629751543	-0.39698356470258117
YGR085C	3.9786979494113806	2.231663492874633
YGR087C	-0.16802902008720916	-0.10730770391454451
YGR088W	-0.3520829133292411	-0.5071600546268702
YGR089W	0.9514140915315591	0.260273150715065
YGR092W	-2.148218432812825	-3.3303490296391938
YGR093W	-0.2844270483312292	-0.19504367889638088
YGR096W	0.22064241736270687	0.010173092111017587
YGR100W	0.10353112243255451	0.10818996617205294
YGR101W	1.148920053056353	0.991703210476692
YGR102C	0.23824925871912223	-0.46680015911337347
YGR106C	-0.18686709224567064	-0.3245317599810024
YGR107W	-0.22074905244957596	0.13467640500928946
YGR108W	-0.29169058708107676	0.09566396376169374
YGR109C	-0.04918691775761345	0.5870519386973814
YGR110W	-0.15019194791093596	-0.8226651841684121
YGR111W	3.488041319802943	1.3657650869102635
YGR112W	-0.5928396933076764	-1.1762286653450829
YGR117C	-0.6415373265828338	-1.2854854353877143
YGR118W	3.050313965159057	2.0269051706751458
YGR121C	-0.35359633869476065	-1.0485066887739038
YGR122C-A	-0.6874416948482489	-0.5138410359451608
YGR122W	-1.3444255227615434	-1.889436003761186
YGR123C	-0.03859713983361912	-0.639881487087258
YGR124W	-0.1191540404840828	0.11468728757958989
YGR125W	-0.07950683527904077	-0.00740174240491647
YGR126W	-0.14878362394981495	-0.045632555075153666
YGR127W	0.15259733012233237	0.5530781706543392
YGR129W	0.8633964821426583	0.42249094224653905
YGR130C	-0.1710718754099823	-0.24620338790246382
YGR131W	0.023173530727510726	-0.3735002300501027
YGR132C	0.4926123988034405	-0.2322880384964711
YGR133W	-0.9927501859323722	-0.816415866706409
YGR134W	0.16478253331866385	-0.15585982958171649
YGR135W	-0.6220810510473996	-0.2987930625952606
YGR136W	-0.035129255188965196	0.3665723787197765
YGR137W	-0.2522439348305646	-0.597370849041479
YGR138C	-0.2870126469441776	-0.2638165924640754
YGR139W	0.06662058661141333	0.6967478739942289
YGR141W	0.05116486428058144	0.39802901121423484
YGR142W	0.1570809432767072	-0.4988655173946868
YGR143W	-0.181418778762155	-0.10167682293220569
YGR144W	0.2955957225081516	-0.03262547449403749
YGR146C	-0.4228140331734601	-0.7565637232378336
YGR148C	2.437804268420165	2.0003448128724064
YGR149W	0.04191539802686924	0.3668543306354427
YGR150C	0.4621447273059335	-0.16070974984031497
YGR151C	-0.4572538827738591	-0.39702791555873085
YGR152C	-0.2666320974686313	-0.36568828018471866
YGR153W	-0.25248633471467474	-1.976090544876114
