orf	hap a | growth (relative abundance in pooled culture) | selenomethionine [12 uM] | Plateau P~Lazard M, 2017	hap a | growth (relative abundance in pooled culture) | selenomethionine [20 uM] | Plateau P~Lazard M, 2017
YEL025C	-0.28212402920255614	-0.186452542873279
YEL028W	0.05521526552246234	0.030834652116484555
YEL030W	-0.8217709425406221	
YEL033W	-0.583654576985268	-0.47257710524926905
YEL037C	-1.2768160821999768	-0.74041093883281
YEL038W	-1.2246928376969797	-0.500003827854682
YEL039C	-0.257988587494748	-0.16029371797255612
YEL040W	-0.01164414848795047	-0.33048205869308905
YEL041W	-0.11268209040035622	0.06270377576952661
YEL042W	-0.32142653277181205	0.03504829827554805
YEL043W	1.0082826964164642	0.254077096943416
YEL047C	-0.23068416015217866	-0.17046704297611331
YEL048C	-0.3188009345123359	0.02788011913991046
YEL049W	-0.22784303303388267	0.04974637282154875
YEL052W	-0.04113472115954735	-0.06779460362269991
YEL053C	1.6172327683666865	0.31610998923804356
YEL054C	1.242282002077208	0.6582710994001311
YEL056W	-0.23466618475930143	-0.22457562001824496
YEL057C	0.819254902469643	0.427441712486741
YEL059W	2.6783709049285735	1.0489093248520336
YEL060C	-0.23236487191016234	0.08138144484487421
YEL061C	2.2627956793704835	1.0704125130815165
YEL062W	1.5600776226985225	0.613433285233828
YEL063C	0.951836399939172	0.12881192288436003
YEL064C	-0.004768207638280703	-0.1587080064763355
YEL065W	-0.11380665704792375	0.007993402967449492
YEL066W	0.022358431350000138	0.2167130375408245
YEL067C	0.10462342245453621	0.1823584593283705
YEL068C	-0.290560372415862	-0.1179961923489525
YEL071W	-0.07633884814881324	0.13211102126073304
YEL072W	-0.17846881276173365	0.32622040865657403
YER001W	-0.1366704135255558	-0.46004051046430783
YER002W	1.4803412985433393	0.6093913418018675
YER004W	0.24263523753067048	0.19403085047513272
YER005W	-0.04202838410842701	0.13922914796296665
YER007C-A	0.16694481869289302	-0.10839230903307283
YER007W	0.16681363904656968	0.10676399086261
YER010C	-0.16003118255441398	0.014533035015341492
YER011W	-0.5645413893469924	-0.0483775260975917
YER016W	0.4971324370280503	0.34175479563189803
YER019C-A	-0.2683243820964172	0.011185522280077506
YER019W	-0.42306577983029897	0.11985850208882924
YER020W	1.307092028364276	0.35138592063498253
YER024W	-0.21725216728401034	-0.12087250210204431
YER027C	0.08938782491758734	0.25784910574045905
YER028C	-0.17479406125481034	0.10369167230971846
YER030W	-0.22702148011903167	-0.20256376669482767
YER032W	0.33554967360456	0.16148343366408383
YER033C	-0.1917677894591702	-0.2716721154637135
YER034W	-0.0262756600917593	0.031775703462944005
YER035W	0.08196464612995526	0.258416655397256
YER037W	1.28916361083464	0.5978238459356561
YER038W-A	-0.1681555716919495	-0.5838470570849195
YER039C	-0.23782215611605037	-0.106945395242806
YER039C-A	-0.030783223334859	0.09313101177569683
YER040W	-0.4094993409644086	-0.13353738778332724
YER041W	-0.13887777776410007	0.1437035413850295
YER042W	-0.23399042526577166	-0.1110008089794773
YER044C-A	-0.20475366289888153	-0.31328635587935905
YER045C	0.1106899004109635	-0.026164240892815993
YER046W	-0.2185565565103383	-0.190775246475904
YER046W-A	0.37392930686169135	0.2375695452905955
YER047C	-0.517619848596496	-0.439996128323063
YER048C	1.4446058444117298	0.7950132518556801
YER049W	-0.37352414773398035	0.08068552046515737
YER050C	0.934909265458145	0.1713308315081557
YER051W	-0.15689757055299372	0.018036858015303
YER053C	0.018148316951819274	0.312277526356718
YER054C	0.6054892731604917	0.303341188563832
YER055C	-0.22311197422631732	-0.116995938168427
YER056C	-1.4573821283803499	-0.8868443778994911
YER056C-A	3.3537435670734066	0.8139775594672706
YER057C	0.40840925443584064	0.29380152278141763
YER058W	-0.5280076911080817	-0.41473313926577754
YER059W	-0.285390961236539	-0.19029775354320116
YER060W	-0.23845620567873016	0.13806718599676332
YER060W-A	0.054804884494403044	0.0535565210329578
YER062C	0.5058763597016245	-0.7780730858921711
YER063W	0.124021528375387	0.32661115694640885
YER064C	2.4931845461216136	0.621683707714834
YER065C	-0.252916343699767	-0.003237173092897505
YER066C-A	0.027216950737258203	0.09068828903664305
YER066W	-0.23294229130273658	-0.248628541304506
YER067C-A	-0.34876994562211006	0.0342725949632364
YER067W	-0.2574695023480597	-0.33026007168067206
YER068C-A	1.7515748347810687	0.8110062048642075
YER069W	1.304033381417703	0.530290054499821
YER071C	-0.4591423782719681	0.013409087143364546
YER072W	-0.019694836100486685	0.09463760088790002
YER073W	-0.1476567769481011	-0.27571882028290934
YER074W	3.602671542117674	0.8403870569220846
YER075C	0.2491520320943461	0.2153441689814185
YER078C	-0.4467747648295967	-0.6024971041019286
YER079W	0.08219452273547524	0.08287221894481651
YER080W	-0.056721522179315705	0.15034497207260455
YER081W	-0.008054530404130102	0.07130776512340792
YER083C	-2.0303256315123432	-1.4879473787517101
YER084W	-1.0845166155521364	-0.20183806079838973
YER085C	-0.2926016021991177	-0.1289976142054692
YER087C-B	-0.07634377275935644	0.00943933454985386
YER088C	-0.7431705997253367	-0.17509696269726788
YER089C	-1.021160378457468	-0.18492122563586502
YER090W	-0.07667697325995038	-0.08267715508908252
YER091C	-0.23802474118784764	-1.885023526650593
YER091C-A	-3.7633076137924295	-3.27598550692859
YER092W	1.8259501668884166	0.813180297248977
YER093C-A	0.4320523158587887	-0.2318804532181165
YER095W	-0.8007895285622494	0.024263349078694985
YER096W	-0.5411754941087433	-0.06410426438184205
YER097W	-0.5198312865500717	-0.018402025896564853
YER098W	-0.4232207030524444	0.03539458154860458
YER101C	-0.414172746073654	-0.2539788255188795
YER103W	0.4621884388524364	-0.12149961409655251
YER106W	-0.11477002748261149	-0.10713137370386741
YER110C	0.7055785004762302	0.6761239412585097
YER111C	-0.15443156350056675	0.18581250613535
YER113C	-0.2124876943377347	0.0235537870933991
YER114C	-0.0634728785041989	0.0023450316960191356
YER115C	-0.24411146866460234	-0.041017988145317014
YER116C	-0.037433220558587166	-0.0160618067828541
YER118C	-0.2963827953590457	-0.42248952351796
YER119C	-0.3699030720477167	-0.0911977394362661
YER120W	1.5429130483545332	0.1513919230077885
YER121W	0.06773862275538786	0.3911071037919385
YER122C	-0.3379547506330613	-0.72372111740732
YER123W	0.01363522325798	-0.019636698502034908
YER124C	-0.24310687503510797	-0.1337407998158945
YER128W	-0.48301082927196876	-0.1641131626029331
YER129W	-0.369795033383496	0.0494678073211305
YER130C	-0.05466865762481434	-0.5185789021311368
YER131W	1.1312978616228315	0.495813534001864
YER132C	0.262687253708618	0.17572756928584285
YER134C	-0.20732804518150813	0.010051036728735504
YER135C	0.05776438303208333	0.19980355958901497
YER137C	-0.03729089822384371	-0.32049505198473405
YER139C	-0.6976127880970061	-0.4744153993154735
YER140W	-0.5760351449436724	-0.08765421798641
YER141W	-0.743853959584078	-0.218560550747881
YER142C	-0.45253153678866703	-0.17520447370920852
YER143W	-0.44592506740955934	0.0959904708501636
YER144C	-0.09648832651558527	0.10276618679199552
YER145C	-1.5880493195430434	-1.315692290861643
YER149C	0.04304265465458901	0.055424791196395165
YER150W	0.01650980772378716	-0.25131736895289003
YER151C	1.0000037664146464	
YER152C	-0.09169926106600079	0.1433992553834675
YER153C	-0.7962615853489683	-0.8412755521424975
YER154W	1.1125362248063344	0.3881607090061715
YER155C	3.4916805464782468	-0.056255425627708966
YER156C	1.5035692311747055	0.30728593118205405
YER158C	-0.3498257557613303	-0.026960895902496063
YER161C	0.06601375540175365	0.056259063330433484
YER162C	-0.06726414034959693	-0.04537505743864751
YER163C	0.11903137384464824	0.1630391365700007
YER164W	1.5968484896282835	0.7785130504798156
YER166W	0.21041692433255266	0.2327457927960485
YER167W	0.6461685936161005	0.5624420818347825
YER169W	0.1994294757315147	-0.179371208663415
YER170W	0.14781035924884134	0.236804657022388
YER173W	-0.41465767131715875	0.226314055721642
YER174C	-0.3047949191922227	-0.0005008737506184968
YER175C	-0.21891400951558138	-0.12123279444231112
YER176W	0.12745689697482646	-0.0514433168019902
YER177W	1.9058978289768966	0.7408142394448606
YER178W	0.08250812158811367	-0.08722684286358776
YER179W	-0.4160496971461807	-0.017972675923391645
YER180C	-0.18732530783541967	-0.016200620816376493
YER181C	-0.18818639319452415	-0.07364687362373354
YER182W	-0.3983855635593507	-0.03798822063957681
YER183C	-0.044339880608707104	0.14074028116926346
YER184C	-0.2185836149573772	-0.37759739668705306
YER185W	-0.3474069718204587	-0.342802302299458
YER186C	-0.04801717720945093	0.0795505204812441
YER187W	-0.2742175403177487	-0.13938088037501306
YER188W	-0.15723294950375605	-0.09559599165830801
YFL003C	0.1154846134150766	0.08663276197128936
YFL004W	0.16958687970760167	0.160562142688214
YFL007W	1.4146164292021737	0.719907967676475
YFL010C	-0.1844451965348072	0.3014684791739686
YFL010W-A	-0.15942957680086312	0.209352006310137
YFL011W	0.1431685425897275	0.1616514399833945
YFL012W	-0.013803100709485991	-0.19160667902618256
YFL012W-A	0.8119552093394207	0.10849835675934145
YFL013C	1.0118242252972731	0.286382014004576
YFL014W	-1.246807094608979	-0.6114737913949325
YFL015C	0.20331150161011702	0.3047935094382305
YFL018C	-0.6254785663119885	-0.3383461136628635
YFL019C	-0.2330315484539799	-0.2635865332545612
YFL020C	0.09981043656268744	0.32772047534157556
YFL021W	-0.03739598453212101	0.10306525104808051
YFL025C	1.8439757481466934	1.2009048968407852
YFL026W	-0.03545562392351597	-0.051291144999491604
YFL027C	-0.16136061913575236	0.3045561574137165
YFL028C	-0.674582350233913	0.3357099977598383
YFL030W	0.002708841007442631	0.2585872184837125
YFL031W	-0.10095999275615818	0.11189153158290592
YFL032W	-0.3880635329675079	-0.10022272813487802
YFL033C	-0.37797609092145495	-0.07624233118461271
YFL034C-A	-0.17576275267780841	-0.15805843312843051
YFL034W	-0.008779188147099113	0.2746319200063375
YFL036W	0.29505948230117623	-0.055875194727601246
YFL040W	-0.2272024884718715	-0.048933705943634706
YFL041W	-0.2488490296995057	0.008018516750885503
YFL042C	0.11813566195101831	0.25491434451460004
YFL044C	-0.43606125202251933	0.05898306301626051
YFL046W	-0.43692554836511	-0.44842754246052907
YFL047W	-0.11666378941922834	0.23608335309795453
YFL048C	0.1823153290460766	0.3153010945366275
YFL049W	0.5550807518726274	0.22654313393124503
YFL050C	-0.052523490683171005	-0.37316780776585057
YFL051C	0.08366078107180903	0.19830244138683134
YFL052W	-0.16554983422808803	0.011522019942711004
YFL053W	-0.04508300704080712	0.13414499186548445
YFL054C	0.12870937110435512	0.10806183230868027
YFL055W	-0.031364601910941876	0.26525553100029825
YFL063W	-0.13119912252842034	0.23598263641469883
YFR001W	2.06604145043585	
YFR006W	0.010997535457601232	-0.06856495887927926
YFR007W	-0.155923483254461	-0.08067306485322186
YFR008W	0.9767321466705771	0.42254848350491603
YFR009W	-0.47683170893124843	-0.37261768628024405
YFR010W	-2.8653320778479867	-1.5694635831055186
YFR011C	-1.6269599628998865	-0.8108612547434415
YFR012W	-0.15044831063673944	-0.09865200394064695
YFR013W	0.066322480010839	-0.0027205862932949965
YFR014C	-0.0025346664305239963	0.11108740749550895
YFR015C	-0.27104924973856204	0.28578453656509106
YFR016C	-0.23563665561886302	-0.3111710845418215
YFR017C	-0.020506185129242165	0.08289724606394001
YFR018C	-0.07531122727002934	-0.20698511852157797
YFR020W	-0.06743470208116535	0.05056657137856645
YFR021W	0.8102503865335763	-0.0796228222066789
YFR022W	0.16748470953727757	0.13061693337633465
YFR023W	-0.12557482133187423	0.1067023127916748
YFR024C-A	-0.20724922909228102	0.027963228744986496
YFR025C	-0.1914748138867625	-0.036418163570896
YFR026C	-0.32029005887589873	-0.0318659924676084
YFR030W	-0.39942679212066023	-0.3593793788863845
YFR031C-A	2.049828852313617	0.8047447215556446
YFR032C	-0.3033195781111537	-0.007796684964376396
YFR032C-A	2.38047428860391	1.022608393698478
YFR033C	-0.20018555595556775	0.2587521001030215
YFR034C	-0.4227993326148974	0.17774372482976153
YFR035C	-0.1431657263180721	0.28141667730322556
YFR036W	-0.717656514000184	-0.21196955071449902
YFR038W	-0.47799218938174937	0.0955027798738831
YFR039C	-0.30266844785739316	-0.32629472544471994
YFR040W	-1.5683665127633464	-0.982605255097183
YFR041C	-0.5388641293913751	-0.5170773544946371
YFR043C	0.3588005428981267	0.3974413914072721
YFR044C	0.45740143572612	0.06816193941461621
YFR045W	0.02342731253508758	0.183259111330204
YFR046C	-0.3305343526909497	-0.17611816651914725
YFR047C	-0.5378711420941594	-0.07019344408434465
YFR048W	-0.3837518883256334	-0.018808676088983303
YFR049W	-0.07724262175799051	0.218570175458968
YFR053C	-0.12275961893693098	-0.05745029782664417
YFR054C	-0.0017620609885440064	-0.01868482042234041
YFR055W	-0.34434028344077766	0.024953732710816495
YFR056C	0.06142230108556901	0.11105642151608956
YFR057W	-0.17821164326994565	0.23739816044240852
YGL002W	-0.20377017024138835	0.08892719661367252
YGL003C	-0.4976099153741083	0.0702961715709105
YGL004C	-0.040158142950374766	0.09830789498554171
YGL005C	-0.7100614523181358	0.060402342265102056
YGL006W	0.21317456579996277	0.49784782239560305
YGL007W	1.2598908913441567	0.5691131753645206
YGL009C	-0.048939491048793325	-0.5297417920884464
YGL010W	0.10752332173354934	0.42128245670295805
YGL012W	1.231585156560977	0.38504325485156055
YGL013C	-0.15712587621640042	0.08685405275175065
YGL014W	1.9035058512854002	0.7257866808535196
YGL015C	0.11265096286954346	-0.043919092167456
YGL016W	-0.3519196429434766	-0.22228399480218494
YGL017W	-0.4503158010718467	-0.030384153735084095
YGL019W	-2.310027669904427	-3.28763150325418
YGL020C	-1.192596395119548	-1.085844693807145
YGL021W	-0.23177413706299985	0.08613076872009784
YGL024W	1.399815127368603	
YGL025C	2.27315465570988	1.56245547188671
YGL026C	-0.40068351418164366	-0.42535958982407923
YGL027C	0.22378242148125457	0.0863735962822045
YGL028C	-0.069890768499813	0.13487204455662902
YGL029W	2.59662468217215	0.635978952097716
YGL031C	2.307186397027237	0.7662114214446115
YGL032C	-0.17182165623276682	0.14218471338493452
YGL033W	0.39130605136536367	0.18318101091504957
YGL034C	-0.5144104196039293	-0.2892287492355665
YGL035C	-0.9676439266493531	-0.35303789804945007
YGL036W	-0.1892252480263127	-0.32235915120551706
YGL037C	-0.45729371919970435	-0.45366103399242
YGL039W	-0.464931016810862	-0.17909085353689908
YGL042C	-0.5252415463890814	-0.10248623747329265
YGL043W	-1.3043976933730768	-0.895021728365072
YGL045W	-0.7166980735252997	-0.5139998817143805
YGL049C	-0.43233842503144543	0.11641915796297551
YGL050W	0.16670489657172635	0.18941176380180458
YGL051W	-0.30284196469060204	-0.6489315952058615
YGL053W	-0.1536269819455219	0.08977950031237576
YGL054C	0.35713430068839	0.0989169368710715
YGL056C	0.468064379824818	0.3630315500066955
YGL057C	0.12003044577344646	-0.38472169420768454
YGL059W	-0.08299793943272067	-0.1746436177656785
YGL060W	0.5693117831749075	0.19542881289566527
YGL062W	-0.16438097724281234	-0.091126128212948
YGL063W	-0.18264879736038733	-0.02713368390123356
YGL064C	0.18883283884234017	-0.17817136993921753
YGL067W	-0.0362851979654032	0.21029076546574083
YGL071W	-1.1582432697020448	-0.615339509096925
YGL072C	1.3523871751165804	-0.31094924012159203
YGL076C	2.011645308190355	
YGL077C	-0.36698779239122636	-0.16355062981869234
YGL078C	2.79454200100168	0.6647504934456485
YGL079W	-0.29197154740828335	-0.220499532070076
YGL080W	1.2518569967408466	0.12047275646785302
YGL081W	0.17189187770883	0.4747960968539965
YGL082W	-0.43688325360384805	-0.0877270345180317
YGL083W	0.521884834160281	0.41859079600834037
YGL084C	0.5380340917671641	0.5164532482256771
YGL085W	0.1006385105210645	0.27496655965604755
YGL086W	-0.06354341838583473	0.07742218498355664
YGL087C	0.40377855516549843	0.657818614114967
YGL088W	2.4985815147223205	
YGL089C	0.08123243974226628	0.21328688511599897
YGL090W	0.05838628639802267	0.23684355883587993
YGL094C	0.6071401779934473	0.05166693307848601
YGL096W	-0.32179367471962933	-0.1357357529138592
YGL101W	0.044420029326968674	0.30473367167398047
YGL107C	0.267110997517616	-1.1093668437051054
YGL109W	-0.017761063139944036	-0.1913852136286645
YGL110C	-0.35335210281095136	0.07742396939554864
YGL114W	-0.4873514226019706	-0.09790390440684901
YGL115W	-0.7480411543027019	-0.2297274264353635
YGL117W	0.009318882184519105	0.24213925038460296
YGL121C	-0.13981292989825866	0.1728766949898375
YGL124C	-0.340149242221852	-0.1094067729897086
YGL125W	-3.464696304278963	-4.56495190987029
YGL126W	-1.833939581444297	-1.1846069708342148
YGL127C	0.28407334052892047	-0.4262410892815329
YGL129C	0.5931382189305894	-0.19270865289736402
YGL131C	-0.13415908011084032	-0.06253081993977296
YGL132W	-0.07995642089814635	0.7307428958353961
YGL133W	0.40391294177997067	0.2022366495060105
YGL136C	1.1012570286971626	-0.215826728866535
YGL138C	-0.3534626622419173	-0.04551140752390685
YGL139W	-0.16609180606277665	0.3289163682340035
YGL140C	-0.0698737851198945	0.170455364024645
YGL143C	0.624060762469223	0.26934812082687304
YGL144C	0.003112024971338112	0.5413416974109431
YGL146C	-0.18645164256891988	0.15684047137808652
YGL147C	3.6257220833395536	1.0308896150026594
YGL148W	0.0844635328527989	-0.22087935940448702
YGL149W	1.3449488850946	0.6327263576640071
YGL151W	0.8953766031350773	0.7635767675782081
YGL152C	-0.7670745257516103	-0.41746501270899594
YGL153W	-1.248307143117132	-0.5622858115815685
YGL154C	-0.3368476246123915	0.055852516304630506
YGL156W	-0.016020077721202303	0.028756845499247445
YGL157W	-0.07126090138064868	-0.09688517044226824
YGL158W	0.08501706734570434	0.16938277719185416
YGL159W	-0.5356285572912064	-0.502556745660232
YGL160W	-0.7500578244245498	-0.07328288563778078
YGL161C	-0.3691558259105781	-0.14679871350601853
YGL162W	0.6081484716144961	-0.19229884125222751
YGL163C	-0.6111380050034171	-0.01904581973851302
YGL164C	0.013176234673422533	0.0494797091928625
YGL165C	0.071071570154019	0.0806737640201265
YGL166W	-0.23692368389504334	0.030739746252015303
YGL168W	-0.2534216900682786	0.617727047000665
YGL170C	-0.21107682214058357	0.32098307205284904
YGL175C	0.9946559279442714	0.204752169341528
YGL176C	-0.20158081697845984	0.31594226960502153
YGL177W	0.24776675654405156	0.2000589828341411
YGL179C	0.1708719695684867	0.1043159609633165
YGL180W	-0.004678845641968233	0.3128002201458465
YGL181W	-0.037409470376629506	0.245848209659865
YGL194C	-0.17060229145417435	0.19107030196000102
YGL196W	0.22402339089655768	0.1340839348583945
YGL197W	0.5424064651433214	0.162353255944494
YGL198W	-0.04459186119737501	0.18828633338741554
YGL199C	1.6876488328132069	0.711132618140994
YGL202W	0.5650925177221847	0.3721457862573535
YGL203C	0.02905096164770977	0.407363167384354
YGL205W	-0.025867398886442	0.5707033036551621
YGL208W	-0.1383063712759428	0.290424364733723
YGL209W	0.33488640655219637	0.36595145443701005
YGL211W	2.14952871569467	1.2680621066127848
YGL212W	1.0798094313125066	0.27553155777671284
YGL213C	1.3784452713939457	0.7843381815370566
YGL214W	1.9148248267018833	0.6173300346674895
YGL215W	0.41407218502655635	0.261460843112717
YGL216W	0.10901057127265536	0.3047275401648361
YGL217C	1.75801299975011	0.5132662432818526
YGL219C	1.9870544693418832	0.6383034098885391
YGL221C	-0.22924221458002303	0.0421117043955938
YGL222C	0.47852728296786634	0.1213657925742117
YGL227W	-0.6346791472136375	
YGL228W	0.24850307606441036	-0.3750596214378015
YGL229C	-0.314180713206531	-0.414129928948118
YGL230C	-0.6171421081696704	0.07032086636383648
YGL231C	-0.9265374546925811	-0.8228197233276261
YGL232W	0.10055469860478002	0.06940496721514487
YGL235W	1.2778105924232965	0.478371991261326
YGL236C	0.15017336476382168	0.192390198155577
YGL241W	0.1870681636660918	0.49522371363316553
YGL242C	0.13462459786915013	0.2618000643661275
YGL243W	0.1803609366263287	-0.16188233392421003
YGL244W	-1.073151688633788	
YGL248W	0.17041876906024842	0.0742564110922807
YGL249W	0.07890775948424546	-0.14420034004961102
YGL250W	0.11577915085882366	0.37180532088315654
YGL252C	-0.910540172259923	-0.23320402320907394
YGL253W	-0.367460144994298	-0.132290161414912
YGL254W	-0.04038875386617533	0.2554080950273079
YGL255W	-0.24310847554922835	-0.14515148170151182
YGL256W	-0.22654749559437062	0.22304519643979304
YGL257C	-0.07366832099053534	-0.24952138038731952
YGL258W	-0.2206449264952287	-0.036123189594941756
YGL259W	0.12635279714498457	0.41778146089904605
YGL260W	-0.10322028807500379	-0.1261538671595285
YGL261C	-0.03210186038179166	0.05934450659073455
YGL262W	-0.363073379676407	-0.21829691250572414
YGL263W	-0.23447500923717943	-0.18828389902075465
YGR001C	0.25970979859212967	0.07901476943937291
YGR003W	-0.4160890558395804	-0.2439691029577915
YGR004W	-0.3216483003815624	-0.017358787672824505
YGR007W	-0.07009177766349996	0.1151876691134394
YGR008C	-0.5126277558550637	-0.270214291505552
YGR010W	-0.20180158178452867	0.14865313534508912
YGR011W	1.9922147702366366	0.42738531689996806
YGR012W	0.294492192774446	-0.16036430424080406
YGR014W	-0.19114529455913284	-0.237393052464519
YGR015C	-0.42038861308533776	-0.32589734158140404
YGR016W	-0.09775803122216015	0.18821091459014694
YGR017W	-0.16361293268228164	0.11197045422130657
YGR018C	0.7751849912541077	0.5145243966736706
YGR019W	0.15544042582079087	0.1626653241336195
YGR021W	0.095946360457207	0.24943243516701552
YGR022C	0.46066556307277234	-0.296454786076208
YGR023W	-0.4259616053015412	-0.05469009658402992
YGR025W	0.9611291435254968	0.12052072070734668
YGR026W	0.23072667283880663	0.31310658005075553
YGR027C	2.2561960120015834	0.19798979944509754
YGR028W	-2.1886156733798066	-1.303760045735445
YGR031W	-0.18711521880360582	-0.0420462051989548
YGR032W	-0.40684881425795766	-0.47989386813635404
YGR033C	0.11013232559133794	0.17172079428848835
YGR034W	2.4554562870011867	0.7534543850765045
YGR035C	-0.05299939679528934	0.124562548918209
YGR036C	1.9107743519383156	
YGR037C	0.3221820713798167	0.23648464645831405
YGR038W	-0.4422577136787867	-0.12101849243321186
YGR039W	-0.09872853840764177	0.274725504167157
YGR040W	0.12830418456891962	0.05491713214966698
YGR041W	-0.245968953297667	0.0384507723492242
YGR042W	-0.14317052276602335	0.14198434283414726
YGR043C	-0.1269286899132005	0.10461307962301035
YGR044C	-0.044430185136369	0.13724750595843285
YGR045C	0.16044737782596222	-0.00065105593207751
YGR049W	-0.12501272053890036	0.17623404517672867
YGR050C	0.0390273576780592	-0.002984132697223002
YGR051C	-0.5636795018277333	-0.12765273847084405
YGR052W	-0.3575712501919441	0.295305039560043
YGR053C	-0.0345315805668023	0.24095510274536053
YGR054W	0.5007065400644893	0.942744911941484
YGR055W	1.797981734292085	
YGR056W	-1.9204676984662832	-1.33421211396355
YGR057C	-1.288028100181322	-0.5215613903419606
YGR058W	-0.2074542577166867	0.18320125621796352
YGR059W	-0.23892034577658414	0.08945439030207744
YGR061C	0.2678304199311457	0.13778650935507453
YGR062C	-0.3935694689493552	-0.2747092052839084
YGR063C	1.52891098460267	0.557739042664088
YGR064W	1.8339755130380342	0.11308250647757852
YGR066C	0.00921469846650099	0.12568594707782685
YGR067C	-0.12717553789213795	0.07287721337207666
YGR068C	-0.017463442162965987	-0.16175121018378874
YGR069W	-0.006064916498479196	0.04427794244872556
YGR071C	-0.16326930593469233	-0.28190530803504155
YGR072W	0.18326654605152007	0.09995214470542291
YGR076C	0.9995613204981201	0.19879107271069701
YGR077C	-1.2351283718115367	-0.5541149657040175
YGR078C	-2.084777152177413	-2.67377309885192
YGR079W	-0.08132306177818203	-0.5089170279098175
YGR080W	0.08245941300666898	0.16768865539205804
YGR081C	2.6814950171156533	1.281297793946363
YGR084C	-0.23159602422287517	-0.1339924938115694
YGR085C	3.4186232338991798	1.0417935400449498
YGR087C	-0.26700762871534567	-0.004421340286736006
YGR088W	-0.430595613723005	-0.18327411103701444
YGR089W	0.7279587897325648	0.1599964859637335
YGR092W	-2.02700949694699	-1.44607816766708
YGR093W	-0.370462755710483	-0.0436653817235914
YGR096W	0.07844541312197967	0.048127471397597495
YGR100W	-0.025643668732259914	0.09197012850557001
YGR101W	0.903503037690167	0.48716298271024405
YGR102C	0.09409445835058534	-0.165221249457181
YGR106C	-0.28375099779898233	-0.1015850164084035
YGR107W	-0.31386544688905355	0.10381743405450175
YGR108W	-0.3769186238650897	0.08636728477206099
YGR109C	-0.16138019692498734	0.30616366879743806
YGR110W	-0.25115395322739703	-0.32439861988110064
YGR111W	2.9825252630578674	0.6544797507947846
YGR112W	-0.6445813970164517	-0.4825465165532315
YGR117C	-0.6878640875469321	-0.5314167458029511
YGR118W	2.593471086220853	0.9502057497160541
YGR121C	-0.43194075346247934	-0.42541685518007055
YGR122C-A	-0.7286641107103318	-0.18626249416888402
YGR122W	-1.3125944948920174	-0.801562044079601
YGR123C	-0.15196795140412372	-0.24264001420401704
YGR124W	-0.22356731191611368	0.09487636110398515
YGR125W	-0.1883286853571572	0.04026630003508651
YGR126W	-0.24990222812134436	0.023165770897454516
YGR127W	0.017966612509566344	0.29096730309769764
YGR129W	0.6497283154323703	0.23255602307464246
YGR130C	-0.26971213315235704	-0.06654896785285971
YGR131W	-0.09706588249553987	-0.1234884678590659
YGR132C	0.32017363990800135	-0.060324673328177494
YGR133W	-1.0000237651160278	-0.3216033187120912
YGR134W	0.02879687968123379	-0.026138562121044803
YGR135W	-0.6705712563303162	-0.09007217339337066
YGR136W	-0.148885678862831	0.20754381543019546
YGR137W	-0.3418582497361197	-0.22362513186731203
YGR138C	-0.3727608481859006	-0.0744273020230196
YGR139W	-0.0584499303884225	0.3552303353630666
YGR141W	-0.07218705068727894	0.2216142738633755
YGR142W	0.02195166943261392	-0.17956398912970406
YGR143W	-0.27890851058635735	-0.0019026639211669888
YGR144W	0.1450642710142365	0.028983799470152505
YGR146C	-0.49346177302470173	-0.2948316324243209
YGR148C	2.0490695236013368	0.9383253804330525
YGR149W	-0.08040802075310301	0.2076699316859719
YGR150C	0.293093827031681	-0.028307917070748007
YGR151C	-0.5240720768919904	-0.134012331818007
YGR152C	-0.354646517848594	-0.1199942058498589
YGR153W	-0.34207369591826337	-0.8403223633546755
YGR154C	-0.2793628968244272	0.07836315308787431
YGR157W	-0.12863481615341668	-0.5855108840718035
YGR161C	-0.24897974323626407	-0.6474544558551825
YGR162W	1.83864308861737	0.48751340214002803
YGR163W	-0.11051656406383785	-0.16585973625123154
YGR164W	-0.66453621444202	-0.16344177022350648
YGR165W	0.877153920401193	0.11007699557658501
YGR166W	-0.5743184955054564	0.37764628734968203
YGR168C	-0.09526663559359437	0.1150979395088368
YGR169C	-0.3541990562389245	0.0787850715609466
YGR170W	-0.6027109542783003	-0.22044308534386237
YGR171C	0.6056956395975285	0.0297609465797304
YGR173W	-0.5558679940007907	-0.05955435789292049
YGR174C	-0.03731660953642838	0.017176923192387547
YGR176W	-0.19849801492058994	0.031016122330955492
YGR177C	-0.019130920355259803	0.207933376540605
YGR178C	-0.12217163006678733	-0.13991810185213224
YGR181W	-0.6103685863386411	-0.007552689786318505
YGR182C	-0.2105349332912109	-0.25832641765540354
YGR183C	-0.131022537478377	-0.6571531309071386
YGR187C	0.51776379018104	0.21720720612615713
YGR188C	-0.4284874449237373	-1.000743397558016
YGR189C	-0.1582601568040943	0.05418818164594402
YGR192C	-0.23261744452787134	-0.007724800161909951
YGR193C	-0.20647429416841426	0.0017778895110174484
YGR194C	-0.09599925156807206	-0.15153983713856017
YGR196C	-0.1423530017264144	-0.29807912721341806
YGR197C	0.285248536237519	0.394561651973101
YGR199W	-0.19831714893425956	-0.20831600862093452
YGR200C	2.09099704866978	0.9656956813974031
YGR201C	-0.35298870122318676	0.14382839986815296
YGR202C	-0.06361304283461734	0.040127934208064
