orf	hom | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	hom | growth (relative abundance in pooled culture) | micafungin [0.045 ug/ml], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	hom | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], micafungin [0.045 ug/ml], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], time [20 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | micafungin [0.045 ug/ml], time [20 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], micafungin [0.045 ug/ml], time [20 generations] | Singh-Babak SD~Cowen LE, 2012
YDR194C	-0.2496029	-2.317513	-0.686893			
YDR195W						
YDR197W	0.017059999999999853	0.11253000000000002	-0.11024000000000012			
YDR198C	-0.21105100000000004	-0.618747	0.36550900000000003			
YDR199W	-0.533191	-1.1558565	-0.31534799999999996			
YDR200C	0.44471000000000016	0.38199000000000005	1.2044200000000003			
YDR202C	0.3383799999999999	0.23358999999999996	0.30677999999999983			
YDR203W	0.83395	0.07664000000000004	-0.48349			
YDR204W	1.476753	-1.60822	-0.584032			
YDR205W	-0.21787800000000013	0.11197400000000002	0.098993			
YDR206W	-1.8415941	-2.336142	-1.991738			
YDR207C	0.6834999999999998	-0.816416	0.9969699999999999			
YDR209C	1.9444409999999999	-1.238349	0.017920999999999965			
YDR210W	-0.08865000000000012	0.23814299999999988	0.1456139999999999			
YDR213W	-0.14489699999999994	-0.10006799999999993	0.3580150000000001			
YDR214W	1.94879	-0.16016999999999992	0.28670400000000007			
YDR215C	0.535234	-0.594445	0.484037			
YDR216W	-0.015786700000000008	-0.5305009	-0.1623187			
YDR217C	-0.354466	-0.540994	-0.721427			
YDR218C	0.2285250000000001	-0.578855	-0.868118			
YDR219C	0.041444000000000036	-0.4876409999999999	-0.17815199999999998			
YDR220C	0.14535199999999993	0.27253099999999997	0.31461799999999995			
YDR221W	1.1136400000000002	1.6179910000000002	0.9927500000000002			
YDR222W	0.5255529999999999	-0.4493420000000001	0.77738			
YDR223W	0.407682	0.514214	0.06519699999999995			
YDR225W	1.262804	1.3171940000000002	1.325164			
YDR226W						
YDR229W	0.0590174	-1.3441729999999998	-0.875963			
YDR230W	2.53918	2.0814500000000002	0.25451999999999986			
YDR231C	0.750442	0.056103000000000014	-0.4907968			
YDR233C	0.12301000000000001	0.684966	-0.030436999999999992			
YDR234W	-0.10893900000000001	-0.008860000000000007	-0.07022700000000001			
YDR237W	-0.126873	-1.148351	-0.900768			
YDR239C	-4.11374	0.20520500000000003	-1.04736			
YDR241W	0.41311999999999993	0.22087000000000012	1.02051			
YDR242W	0.837906	-0.04116900000000001	0.34588500000000005			
YDR244W	-0.809942	-0.7808280000000001	-0.7296520000000001			
YDR245W						
YDR247W	0.06928000000000001	0.15889399999999998	-0.02604899999999999			
YDR248C	-0.21977699999999994	-0.50474	-0.32495599999999997			
YDR249C	0.894251	0.706356	0.4426366			
YDR250C	-0.24841000000000002	0.690434	0.8791538999999999			
YDR251W	-0.12012800000000001	0.05908300000000011	0.1958430000000001			
YDR252W	0.459726	-0.5940799999999999	-0.09666999999999992			
YDR253C	0.76454	6.16788	3.1971800000000004			
YDR254W	1.7908570000000001	1.278167	1.760097			
YDR255C	-1.1845318	-0.8788230000000001	-0.34806800000000016			
YDR256C	0.8667606999999999	0.8807672999999999	0.5812809999999999			
YDR257C	-0.7915399999999999	2.35388	1.348805			
YDR258C	-2.033791	-0.9678150000000001	-1.9967709999999999			
YDR259C	-2.232024	-0.9026360000000001	-1.541819			
YDR260C	0.822408	0.30104200000000003	0.1669400000000001			
YDR261C	0.615504	0.39480200000000004	0.27491200000000005			
YDR262W	-0.8261552	-0.6163540000000001	-1.473499			
YDR263C	-1.059898	-0.49554299999999996	1.12252			
YDR264C	-0.311514	-0.368863	-0.315789			
YDR265W	-0.546329	-1.2656999999999998	-1.623434			
YDR266C	0.572819	0.807281	0.862515			
YDR268W	-0.19750999999999985	-1.085617	-0.925402			
YDR269C	-0.06634100000000001	0.03394599999999999	0.042126			
YDR270W	0.0	1.822218	0.5365999999999997			
YDR271C	-1.010262	-0.9667490000000001	-0.24589499999999997			
YDR272W	1.26122	1.426555	1.779139			
YDR273W	-0.6677076	-1.086659	-1.5097969999999998			
YDR274C	0.132098	-0.07408700000000001	0.0013980000000000103			
YDR275W	0.530936	0.13229400000000002	0.309608			
YDR276C	-0.24417999999999962	3.0783300000000002	2.7969060000000003			
YDR277C	-0.676636	-1.892871	-1.113785			
YDR278C	0.44222100000000003	0.008716000000000057	-0.33389199999999997			
YDR279W	0.23587800000000003	-0.680443	-0.3704930000000001			
YDR281C	0.12382000000000026	-1.4783	-0.28268999999999966			
YDR282C	-0.444866	-0.17583800000000005	0.10189999999999988			
YDR283C	0.009663000000000088	0.30112300000000003	-0.19169499999999995			
YDR284C	0.6926770999999999	0.418269	0.909393			
YDR285W	-0.048203699999999995	0.5970454000000001	0.0901564			
YDR286C	0.660767	0.53403	0.5429900000000001			
YDR287W	-0.457051	-0.7060350000000001	-0.844747			
YDR289C	4.69314	3.0273700000000003	3.1148800000000003			
YDR290W	-0.909802	-0.24936099999999994	-0.734717			
YDR291W	-0.570757	0.21045899999999998	0.3065353			
YDR293C	-1.517908	1.668652	1.7141819999999999			
YDR294C	0.581179	0.869685	0.683239			
YDR295C	-0.2916249999999999	-0.289775	0.05044599999999999			
YDR296W						
YDR297W	0.7207300000000001	-0.3616300000000001	0.7288300000000001			
YDR298C						
YDR300C						
YDR304C	1.125793	-0.3737539999999999	0.59646			
YDR305C	0.2509800000000002	-0.4339099999999996	-0.2225299999999999			
YDR306C	1.5013640000000001	-1.2713960000000002	0.25155379			
YDR307W	2.107282	1.251754	0.871644			
YDR309C	0.39747899999999997	1.047565	0.42807799999999996			
YDR310C	-0.2488598	3.8453041999999997	1.1257142			
YDR312W	-0.9680109999999998	0.2696100000000001	0.9619200000000003			
YDR313C	-0.15217599999999992	-0.302745	-0.463602			
YDR314C	0.847384	0.009916000000000036	0.27680800000000005			
YDR315C						
YDR316W	-0.58153	-0.480159	-0.704726			
YDR317W	-0.21538999999999997	1.51718	0.43256000000000006			
YDR318W	0.3108000000000002	1.43978	-1.433236			
YDR319C	1.6245340000000001	-0.011249999999999982	1.346922			
YDR320C	-2.5491200000000003	-5.41376	-2.16297			
YDR321W	-0.067047	-0.706852	-0.07631929999999999			
YDR322W						
YDR323C	1.0416860000000001	-0.2610688	0.5153570000000001			
YDR326C	-0.33204400000000006	-0.99223	-0.644674			
YDR329C	0.5515400000000001	-0.041630000000000056	0.30111			
YDR330W	-0.366733	-0.17079	-0.11157299999999998			
YDR332W	0.9248529999999999	-0.30392389999999997	-0.8055869999999999			
YDR333C	0.15447900000000003	0.569154	0.6274190000000001			
YDR334W	-2.505694	0.49536599999999986	-0.42168000000000005			
YDR335W	2.78479	2.95763	1.36732			
YDR336W	-0.24690299999999998	0.825598	-0.41257600000000005			
YDR337W	0.6707369999999999	-0.08034700000000006	-0.328673			
YDR338C	0.00959500000000002	-1.274475	-0.008959999999999968			
YDR340W	0.819711	1.3477540000000001	1.056084			
YDR344C	0.307794	0.402235	-0.766122			
YDR345C	0.04319600000000001	0.49665689999999996	0.355685			
YDR346C	0.9001129999999999	-1.353465	-0.8238447			
YDR347W	-0.9244080000000001	-1.570973	-1.387853			
YDR348C	-0.501258	13.055971000000001	17.013871			
YDR349C	0.3987989999999999	-1.191959	1.3522390000000002			
YDR350C						
YDR351W	-1.910945	11.644345	10.346745			
YDR352W	-0.407602	-0.29032800000000003	-0.340098			
YDR354W	0.39613699999999996	0.30422099999999996	0.22752099999999997			
YDR357C	0.4524229999999999	0.740912	0.5669749999999999			
YDR358W	-0.5120790000000001	-2.30107	-0.614011			
YDR359C						
YDR360W	0.39822599999999997	4.029875	1.5961750000000001			
YDR363W	-2.0073469999999998	-0.31137999999999977	-1.17116			
YDR363W-A	0.0022719999999999962	0.6995660000000001	-0.2837203			
YDR368W	0.912376	0.5489726	0.5663557			
YDR369C	-0.4802479999999999	-1.067496	0.2118			
YDR370C	-0.19676500000000002	0.431775	0.8929130000000001			
YDR371W	0.28573000000000004	-0.11037000000000008	0.19107000000000007			
YDR372C	0.969322	-1.325765	0.503883			
YDR374C	-0.6397387999999999	-1.1373028	-0.6784958			
YDR375C	-0.42737999999999987	-0.53905	0.4733100000000001			
YDR377W	-0.5575963	-1.669397	-2.287087			
YDR378C	0.275819	0.269918	-0.47103599999999995			
YDR379W	0.7027030000000001	0.311476	0.10190540000000001			
YDR380W	0.08492380000000001	0.8039648	-0.1196856			
YDR382W						
YDR383C	-1.3044440000000002	1.137152	0.928655			
YDR384C	0.883391	0.938418	-0.719871			
YDR385W	-0.8089900000000001	-1.9899760000000002	-1.2457660000000002			
YDR386W	0.25502899999999995	-0.725329	1.029077			
YDR387C	-0.675419	-1.3340770000000002	-0.441341			
YDR388W	-0.006720000000000059	4.524	5.86449			
YDR389W	-0.9467930000000001	4.406387	5.723397			
YDR391C	-0.578684	-0.12891299999999994	-0.25729499999999994			
YDR392W	0.29403999999999986	-1.08772	-0.79268			
YDR393W	0.04153000000000007	0.8465400000000001	-0.12005999999999983			
YDR395W	0.4629899999999998	-1.8094270000000001	-1.23178			
YDR399W	0.976244	-0.267892	-0.24139200000000005			
YDR400W	0.01271599999999995	0.05540400000000001	-0.6793821			
YDR401W	0.35702599999999995	0.40686600000000006	0.9260859999999999			
YDR402C	0.7748822999999999	1.2902573000000002	0.8465332999999999			
YDR403W	-0.041854	2.48347	1.22875			
YDR405W	0.65238	-0.08752999999999989	-0.986933			
YDR406W	1.954036	1.543396	2.912686			
YDR408C	-0.026459999999999928	-1.066798	-2.003228			
YDR409W	0.22433419999999998	0.5591432	-0.018487160000000002			
YDR411C	-1.088989	-2.158066	-0.46750999999999987			
YDR414C	3.4235571	6.8302171000000005	3.2450171			
YDR415C	-0.18683209	-0.85511609	0.00521639			
YDR417C	-0.65641	-1.979513	-1.194458			
YDR418W	1.312474	-1.057559	-0.081734			
YDR419W	-0.4496702	0.0978378	-0.8109072			
YDR420W	-0.08934799999999998	-2.035518	-1.569706			
YDR421W	1.544623	0.3332153	0.8903070000000001			
YDR422C	-0.36920200000000003	1.905385	-0.132653			
YDR423C	-0.700469	-0.746082	-0.785863			
YDR424C	-0.719632	-0.7653010000000001	-0.2999100000000001			
YDR425W	1.0595320000000001	-0.8420300000000001	1.316122			
YDR426C	0.299875	-0.5657409999999999	1.45969			
YDR428C	0.3967200000000002	0.46621000000000024	0.9046099999999999			
YDR430C	0.436867	0.3322593	-0.28082500000000005			
YDR431W	0.5297339999999999	3.017894	0.9200139999999999			
YDR432W	-0.09174299999999999	-0.498641	-0.153755			
YDR433W						
YDR435C	-0.14953799999999995	1.4298540000000002	1.1229840000000002			
YDR436W	-0.25197800000000004	1.625792	0.8403719999999999			
YDR438W	0.14243000000000006	-0.967524	-0.05725400000000003			
YDR439W	2.537884	1.4447	2.635845			
YDR440W	0.242128	0.19116699999999998	-0.24305400000000005			
YDR441C	0.749692	0.04640700000000003	0.42628350000000004			
YDR442W						
YDR443C	-0.6908699999999999	-2.85509	-2.4392			
YDR444W	-0.0042759999999999465	2.436925	2.947165			
YDR445C	0.45773600000000003	-0.054830000000000045	0.353916			
YDR446W	0.567779	-0.511921	-0.22275299999999998			
YDR447C	0.10266199999999998	-0.8224739999999999	-0.867494			
YDR448W						
YDR450W	0.20713099999999995	-0.2793810000000001	-0.3901150000000001			
YDR451C	-0.11692999999999998	-0.7590399999999999	0.4818110000000001			
YDR452W	0.1090423	-0.466377	0.0467621			
YDR453C	0.397277	0.9868399999999999	-0.47672000000000003			
YDR455C	1.381147	-1.359983	2.2959870000000002			
YDR456W	0.42728199999999994	0.017449999999999966	1.2498969999999998			
YDR457W	0.490167	-0.04235999999999995	-0.19999999999999996			
YDR458C	-0.18713	-1.020253	-1.0240230000000001			
YDR459C	-0.6903159999999999	-1.153406	-0.14673000000000003			
YDR461W	-1.158299	-1.3693650000000002	-0.40343200000000007			
YDR462W	-1.3650749999999998	-1.641395	-1.602198			
YDR463W	0.2406100000000002	-0.80705	-0.99884			
YDR465C	-1.7775770000000002	-1.9810670000000001	-1.579177			
YDR466W	3.2063426500000003	2.916758	2.985541			
YDR467C	-0.703105	-0.598757	0.1118016			
YDR469W	-1.5746573000000001	-0.18559000000000014	-1.0921690000000002			
YDR470C	0.2102657	-0.153596	-0.252432			
YDR471W	-1.7048679999999998	-3.8104880000000003	-2.188768			
YDR475C	-0.801575	5.868647	3.0433969999999992			
YDR476C	0.65427	0.044072	0.6811959999999999			
YDR477W						
YDR479C	0.1126682	-0.215108	0.353897			
YDR480W	0.17463300000000004	-0.14039999999999986	0.4517770000000001			
YDR481C	-0.39932999999999996	-0.01533799999999999	0.4223100000000001			
YDR482C	1.273455	0.09660000000000002	-0.24429499999999993			
YDR483W	-0.1665689	2.658667	1.4384670000000002			
YDR484W						
YDR485C	0.29072	-0.3296000000000001	0.09921000000000002			
YDR486C	0.497154	-0.17161000000000004	0.69587			
YDR488C	3.5618719999999997	1.084369	2.5715619999999997			
YDR490C	-0.137097	-0.943952	0.10221700000000003			
YDR491C	-1.246831	-0.7735160000000001	-0.283856			
YDR492W	-0.5797220000000001	-0.8518601	-0.6071420000000001			
YDR493W	0.626061	-0.2979510000000001	0.5308			
YDR494W	0.3742690000000001	-0.787754	-0.27279			
YDR495C	1.242934	-0.43128999999999995	1.0283641000000001			
YDR496C	0.04783999999999988	-1.270671	-0.000520000000000076			
YDR497C	0.7229983999999999	0.19586899999999996	-0.162725			
YDR500C	0.18724499999999997	-0.23081190000000001	-0.19756490000000002			
YDR501W	-0.7752410000000001	-0.9550460000000001	-1.190976			
YDR502C	0.387119	-0.877339	1.120212			
YDR503C	-0.24889400000000006	-1.088424	-0.501337			
YDR504C	-0.839521	-0.5307667	-0.5275897			
YDR505C	0.3031533	0.6718173	1.1772483			
YDR506C	0.17868325000000002	-0.29059549999999995	-0.08796999999999994			
YDR507C	1.098414	0.683634	0.8925179999999999			
YDR508C	-1.103726	-1.842006	-0.44666000000000006			
YDR509W	-0.682894	-1.463654	-3.1630900000000004			
YDR511W	-0.07930400000000001	-0.862766	0.24368800000000002			
YDR512C	-0.9338175	-0.973585	-1.006062			
YDR513W	0.13622299999999998	-0.983214	0.713337			
YDR514C	1.6552229999999999	1.0951089999999999	0.5114422			
YDR515W	0.79275	0.6883317	1.24589			
YDR516C	0.5549999999999997	-0.94808	-0.32125000000000004			
YDR517W	0.1675865	-0.12487899999999999	-0.188211			
YDR518W	0.052819000000000005	-1.15914	-0.328272			
YDR519W	-0.148392	-1.193501	-1.9032010000000001			
YDR520C	-1.6526260000000002	-0.679079	-1.9024960000000002			
YDR521W	-0.139356	-0.21082900000000002	-0.08480100000000002			
YDR522C	-0.851849	0.02806499999999998	-1.108657			
YDR523C	1.0298479999999999	0.849328	0.35719799999999996			
YDR524C	1.079111	0.24409499999999995	0.6234001			
YDR525W	-0.666197	-0.7655850000000001	-1.6875740000000001			
YDR525W-A	0.35733499999999985	-1.099399	0.627085			
YDR528W	-0.510764	0.8853019999999999	0.16657500000000003			
YDR529C	0.61836	-1.089067	-1.6376680000000001			
YDR530C	0.181703	-0.135189	-0.495529			
YDR532C						
YDR533C	0.13856200000000007	-0.441647	0.514842			
YDR534C	-0.023859999999999992	1.435115	1.610765			
YDR535C	0.07658799999999999	-0.07162200000000007	0.33986599999999995			
YDR536W	-0.35346200000000005	-0.821829	0.31850999999999996			
YDR537C	0.22266999999999992	1.344423	0.67289			
YDR538W	0.332205	0.1757402	-0.602384			
YDR539W	0.11912900000000004	-0.46679400000000004	-0.276814			
YDR540C	0.9875800000000001	4.46138	3.8143000000000002			
YDR541C	-0.2704121	-0.9443541000000001	-1.0117561			
YEL001C	-0.208801	0.604038	-0.31497699999999995			
YEL003W	-1.927007	0.33243	1.43155			
YEL004W	0.180002	0.281672	-0.2794850000000001			
YEL005C	-0.7212652	-1.383081	-0.5710566			
YEL006W	-0.0831599999999999	0.0335700000000001	0.12848700000000002			
YEL007W	1.3769400000000003	5.16973	2.3755300000000004			
YEL008W	0.7632781000000001	2.4838351	2.2222851			
YEL009C	-0.720491	-0.09284700000000001	0.745416			
YEL010W	-1.1961339999999998	0.324149	-0.644796			
YEL011W	1.418225	1.204277	1.19808			
YEL012W	0.10503600000000002	-0.342381	0.026880000000000015			
YEL013W	0.4348599999999998	-0.66039	0.20509			
YEL014C	-0.24189899999999998	-0.651121	-0.04862			
YEL015W	0.03066800000000003	0.27546600000000004	0.18961100000000009			
YEL016C	0.05125000000000002	-1.1354060000000001	-2.323553			
YEL017C-A	0.049848	-0.30440599999999995	-0.652274			
YEL017W	0.523871	-0.149839	-2.210381			
YEL018W	0.8961890000000001	1.1552835000000001	0.9759600000000002			
YEL020C	-1.0205617	0.0894375	-0.1716437			
YEL023C	0.09207400000000002	-0.683913	0.045928000000000024			
YEL024W	-0.5409900000000001	-2.870941	-2.9269510000000003			
YEL025C	0.560928	-1.673439	-0.869813			
YEL027W						
YEL028W	0.3202099999999999	0.13661999999999996	0.59436			
YEL029C	0.5502595	0.5710115	0.2581065			
YEL030W	0.386607	0.15961199999999998	0.26612			
YEL031W						
YEL033W						
YEL036C						
YEL037C						
YEL038W						
YEL039C						
YEL040W						
YEL041W						
YEL042W						
YEL043W						
YEL044W						
YEL045C						
YEL046C	0.34045999999999976	-1.502069	-0.982021			
YEL047C	0.21870999999999996	0.46394999999999986	0.30118			
YEL048C	0.44872899999999993	-0.34487700000000004	0.4049989999999999			
YEL049W	-1.099132	-1.29082	-1.04492			
YEL050C	0.20408	-0.21556600000000004	0.10486600000000001			
YEL051W						
YEL052W	-0.18269599999999997	-0.12658599999999998	-0.34186400000000006			
YEL053C	0.34343300000000004	0.24383800000000005	0.029525000000000023			
YEL054C	-0.330713	-1.4061029999999999	-0.7377007			
YEL056W	0.5988260000000001	0.6288340000000001	-0.47256999999999993			
YEL057C	0.564163	-0.1493660000000001	-0.3859460000000001			
YEL059W	-0.02892499999999998	-0.578112	-1.117045			
YEL060C	-1.4439681	-0.8733679999999999	-1.192446			
YEL061C	-0.1545700000000001	4.04988	0.7272899999999998			
YEL062W	-0.401764	-0.587061	-0.585164			
YEL063C	0.43641769999999996	0.26343469999999997	-0.14257129999999998			
YEL064C	0.46438	0.03464100000000003	-0.03185100000000002			
YEL065W	-0.848317	-0.947295	-0.580922			
YEL066W	-0.933572	-0.849172	-0.42579900000000004			
YEL067C	0.667605	0.48767	-0.10440700000000003			
YEL068C	0.02704200000000001	0.307686	-0.717091			
YEL071W	0.390266	0.432866	0.352116			
YEL072W	-0.38381499999999996	-0.8668579999999999	-0.513706			
YER001W	-0.7602999999999998	-0.1563699999999999	-1.01005			
YER002W	0.21687000000000012	-0.09467000000000003	-0.11534			
YER004W	0.18746829999999998	-0.4718857	-0.28366070000000004			
YER005W	-0.6081669999999999	-1.4284029999999999	-1.5515999999999999			
YER007C-A	-0.20889199999999997	-0.9489120000000001	-0.375522			
YER007W	0.7486340000000001	1.3523939999999999	1.448064			
YER010C	0.26833700000000005	-0.3439399999999999	0.444071			
YER011W	0.766655	0.656296	0.22946100000000003			
YER014C-A						
YER014W						
YER016W	0.062370000000000037	-0.45282	-0.7077200000000001			
YER017C						
YER019C-A	1.580941	0.08624999999999994	1.467533			
YER019W	0.293802	-0.7514386	-0.40527199999999997			
YER020W	-0.68818	-1.1970669	-0.24188900000000002			
YER024W	0.499764	-0.04732300000000006	0.16197899999999998			
YER027C	1.390524	1.309484	0.594207			
YER028C	-0.6408500000000001	-2.421325	-0.943729			
YER030W	-0.328021	-0.408197	-0.4475074			
YER031C	0.27821000000000007	1.49143	1.775692			
YER032W	0.8071300000000001	0.5839000000000001	1.119482			
YER033C	0.649869	-1.2503799999999998	-1.26018			
YER034W	1.0555679999999998	0.6437959999999999	1.153535			
YER037W	-2.2772983	-2.1834542999999997	-2.691281			
YER038W-A	-1.3833846	-2.093215	-1.168208			
YER039C	0.5594370000000001	-0.212345	0.38701700000000006			
YER039C-A	-0.1596473	-1.041983	-0.869653			
YER040W	-0.6487101	1.213443	-1.047593			
YER041W	-0.6427900000000002	-2.3691310000000003	-1.54733			
YER042W	0.56435	1.054499	0.693522			
YER044C	-0.02426000000000017	0.38473	0.16872999999999982			
YER044C-A	0.14847	1.105964	-0.40975500000000004			
YER045C	-2.163274	-0.260141	-0.6858438			
YER046W	-1.003485	1.1648049999999999	-0.136187			
YER046W-A	-0.818549	0.06215399999999999	0.060152999999999984			
YER047C	-0.20806500000000006	-0.9105780000000001	-0.23904100000000006			
YER048C	-0.28854199999999997	0.5645519999999999	0.570059			
YER049W	-0.57259	-0.09753900000000004	-0.706519			
YER050C	0.36476700000000006	-1.3270140000000001	-0.011222999999999983			
YER051W	-0.90262	-0.20643519999999999	-0.372722			
YER052C	-0.5155214400000001	0.368625	-0.273282			
YER053C	-0.364602	0.288833	-1.394389			
YER054C						
YER055C	0.499268	0.604364	0.506184			
YER056C	0.822648	-0.050039	-0.9610390000000001			
YER056C-A	-1.294477	-1.308296	-2.127698			
YER057C	0.38985899999999996	-0.01492199999999999	-1.4490310000000002			
YER058W	-0.483333	0.7292159999999999	1.285066			
YER059W	1.815402	2.006211	1.7276905			
YER060W	0.43779899999999994	0.4811639999999999	-0.2797100000000001			
YER060W-A	-0.705952	1.6202869999999998	0.7278669999999999			
YER061C	0.7698300000000002	-1.4730341	-1.246026			
YER062C	-0.0012699999999998823	1.188808	-0.3145199999999999			
YER063W	-0.3932629999999999	-0.43768300000000004	-0.42621299999999995			
YER064C	0.482161	-0.013497000000000009	0.799995			
YER065C	0.46960994	-0.28002806	1.04596594			
YER066C-A	0.390374	3.601608	-0.386809			
YER066W	-0.7911699999999999	0.419262	-0.56223			
YER067C-A	1.0998636	-1.0265964	0.6731506			
YER067W	2.5270989999999998	0.8752242	-0.239541			
YER068C-A	-1.2371999999999999	-1.1233499999999998	-3.4882799999999996			
YER068W						
YER069W	-0.522146	0.7041959999999999	-0.165659			
YER070W						
YER071C	-0.1285355	0.9499781	0.3346421			
YER072W	0.6239300000000001	0.6038999999999999	-1.01942			
YER073W	0.6494399	-0.281621	0.06847400000000003			
YER074W	0.42511600000000005	0.15400999999999998	0.25276999999999994			
YER075C	-0.524033	-1.4314719999999999	-0.5803259999999999			
YER077C						
YER078C	1.0792220000000001	-0.750427	0.532966			
YER079W	-0.585749	-0.626708	-0.305126			
YER080W	-0.06513200000000002	-0.8043550000000002	-0.512165			
YER081W	-0.16189900000000002	0.3066129999999999	0.4202459999999999			
YER083C	2.990061	0.6400393999999999	1.947631			
YER084W	-0.37625	0.18079	-1.0324909999999998			
YER085C	0.587942	-0.297403	0.27660830000000003			
YER086W	0.6348010000000001	0.182245	-0.008960000000000079			
YER087C-B	-1.2896675	0.1742785	0.1237985			
YER087W	0.2282654	-1.1590799999999999	-0.36959500000000006			
YER088C	-2.0044000000000004	-0.5177300000000002	-1.0078400000000003			
YER089C	-1.5090700000000001	-0.6126200000000002	-1.4893300000000003			
YER090W	0.34793699999999994	1.174587	0.5639669999999999			
YER091C	0.279399	1.4197670000000002	0.610662			
YER091C-A	0.807612	-0.7791520000000001	0.05747399999999997			
YER092W	0.20281300000000002	-0.33539800000000003	-0.21566400000000002			
YER093C-A	-0.25336299999999995	-0.859757	-0.31620299999999996			
YER095W	-0.49126099999999995	1.845305	0.199457			
YER096W	0.5093170000000001	0.7472690000000001	0.41828300000000007			
YER097W	0.511795	0.5626660000000001	0.332969			
YER098W	0.3897791	0.7014711	-0.06669560000000001			
YER101C	1.740663	0.887715	0.22217700000000007			
YER103W	0.8933019999999999	1.0919789999999998	0.7236809999999999			
YER106W	0.44850300000000004	0.498224	-0.17301199999999994			
YER107C	0.202283	-0.5338339999999999	-0.401467			
YER110C	1.1292564	-0.023900000000000032	-1.29044			
YER111C	-0.7215130000000001	2.101007	1.272705			
YER113C	0.3558220000000001	1.123632	0.49566200000000005			
YER114C	0.683817	4.973893	4.158103			
YER115C	0.06864000000000003	0.557949	0.523968			
YER116C	0.4166660000000001	1.6852389999999997	-1.200861			
YER117W	-0.7670199999999998	-1.4472500000000001	-0.2614399999999999			
YER118C	0.7955749999999999	0.21082099999999998	0.22843899999999995			
YER119C	0.6052690000000001	1.9465249999999998	0.8735109999999999			
YER119C-A	-0.17209999999999992	0.360379	1.443963			
YER120W	0.17056899999999997	0.7689794999999999	0.989607			
YER121W	0.6472880000000001	-0.0770519999999999	-0.6836819999999999			
YER122C	-0.10883699999999999	-0.298169	-1.423338			
YER123W	-1.45674	1.5960199999999998	-0.7750699999999999			
YER124C	0.526706	2.355328	1.5343879999999999			
YER128W	-0.5771358	0.6298392	-0.2572188			
YER129W	-0.08288499999999999	5.563525	2.788205			
YER130C	-0.646219	2.0787880000000003	0.5001690000000001			
YER131W	-0.07167999999999997	-1.5535679	-0.889912			
YER132C	1.419363	0.757934	1.326051			
YER134C	0.11736999999999997	1.9261750000000002	0.28580000000000005			
YER135C	3.742523	3.064937	2.944098			
YER137C	-0.39637500000000003	-1.035815	-0.946023			
YER139C	-1.7615337999999998	0.31129000000000007	-0.873863			
YER140W	-0.8074600000000001	-2.1116479999999997	-0.6997930000000001			
YER141W	-0.3321799999999999	2.6029899999999997	1.02582			
YER142C	-0.11895400000000003	-0.5822400000000001	0.18655399999999994			
YER143W	0.189237	0.41134000000000004	0.29422100000000007			
YER144C	0.416594	-0.1517491	0.3886029999999999			
YER145C	-0.9372783	-0.759974	0.579515			
YER149C	-0.4628000000000001	1.77972	0.7646499999999998			
YER150W	-1.4367157000000002	0.6560313	0.17862129999999998			
YER151C	0.65666	-1.6255920000000001	1.1160099999999997			
YER152C	0.7174449999999999	1.2773789999999998	0.6802819999999999			
YER153C	-3.076657	-2.718357	-2.9235456			
YER154W	-0.35098000000000007	-1.2708490000000001	-0.467712			
YER155C						
YER156C	-0.87514	-0.4551373000000001	-1.388817			
YER158C	0.5835999999999999	0.17561000000000004	-0.40601300000000007			
YER161C	0.9019739999999998	-1.252723	-1.130372			
YER162C	1.25651	-0.319014	-1.0992220000000001			
YER163C	-1.993732	-1.862507	-1.298891			
YER164W	1.3149045	4.0351300000000005	1.560726			
YER166W	0.08579200000000009	-1.38165	0.885394			
YER167W	0.195056	1.525382	1.284894			
YER169W	0.19008940000000002	0.4059974	0.3480744			
YER170W	0.48327580000000003	0.7694030000000001	-0.20998900000000004			
YER173W	0.28827899999999995	-0.8856440000000001	-0.033264000000000016			
YER174C	0.823725	-1.2807520000000001	-0.45392200000000005			
YER175C	0.402961	-0.36749526	-0.6956089999999999			
YER176W	-0.5237534100000001	-1.5281630000000002	-0.698025			
YER177W	0.19898899999999997	-0.05249300000000001	0.23452299999999993			
YER178W	-0.9438199999999999	-2.315902	-2.9243259999999998			
YER179W	0.3350959	-0.2382981	0.9679499			
YER180C	0.07211129999999999	0.79262	0.46055899999999994			
YER181C	0.15295999999999998	-1.134077	-0.841315			
YER182W	1.511509	1.035784	1.521638			
YER183C	0.21376499999999998	0.3656678	1.718742			
YER184C	0.764713	-1.388483	-1.178413			
YER185W	0.29505000000000003	-0.17414399999999997	0.06218299999999999			
YER186C	0.10429600000000003	-0.29369	-0.28298			
YER187W	-0.7856622999999999	-0.2549119999999999	-0.9334669999999999			
YER188W	-0.277593	0.019794000000000034	0.7074100000000001			
YFL001W						
YFL003C	0.5078812	-1.4540549999999999	0.03460200000000002			
YFL004W	0.7275599999999998	-0.6536940000000001	0.5424899999999999			
