orf	hap a | growth (spot assay) | nigericin [0.15-0.5 mg/l] | Jakubkova M~Tomaska L, 2016	hap a | growth (spot assay) | valinomycin [0.5-15 mg/l] | Jakubkova M~Tomaska L, 2016
YDR332W	0.10799271867566909	0.0682218961797901
YDR333C	0.10799271867566909	0.0682218961797901
YDR334W	0.10799271867566909	0.0682218961797901
YDR335W	0.10799271867566909	0.0682218961797901
YDR336W	0.10799271867566909	0.0682218961797901
YDR337W	0.10799271867566909	0.0682218961797901
YDR338C	0.10799271867566909	0.0682218961797901
YDR340W	0.10799271867566909	0.0682218961797901
YDR344C	0.10799271867566909	0.0682218961797901
YDR345C	0.10799271867566909	0.0682218961797901
YDR346C	0.10799271867566909	0.0682218961797901
YDR347W	0.10799271867566909	0.0682218961797901
YDR348C	0.10799271867566909	0.0682218961797901
YDR349C	0.10799271867566909	0.0682218961797901
YDR350C	0.10799271867566909	0.0682218961797901
YDR351W	0.10799271867566909	0.0682218961797901
YDR352W	0.10799271867566909	0.0682218961797901
YDR354W	0.10799271867566909	0.0682218961797901
YDR357C	0.10799271867566909	0.0682218961797901
YDR358W	0.10799271867566909	0.0682218961797901
YDR359C	0.10799271867566909	0.0682218961797901
YDR360W	0.10799271867566909	0.0682218961797901
YDR363W	0.10799271867566909	0.0682218961797901
YDR363W-A	0.10799271867566909	0.0682218961797901
YDR364C	0.10799271867566909	0.0682218961797901
YDR368W	0.10799271867566909	0.0682218961797901
YDR369C	0.10799271867566909	0.0682218961797901
YDR370C	0.10799271867566909	0.0682218961797901
YDR371W	0.10799271867566909	0.0682218961797901
YDR372C	0.10799271867566909	0.0682218961797901
YDR374C	0.10799271867566909	0.0682218961797901
YDR375C	0.10799271867566909	0.0682218961797901
YDR377W	0.10799271867566909	0.0682218961797901
YDR378C	0.10799271867566909	0.0682218961797901
YDR379C-A	0.10799271867566909	0.0682218961797901
YDR379W	0.10799271867566909	0.0682218961797901
YDR380W	0.10799271867566909	0.0682218961797901
YDR382W	0.10799271867566909	0.0682218961797901
YDR383C	0.10799271867566909	0.0682218961797901
YDR384C	0.10799271867566909	0.0682218961797901
YDR385W	0.10799271867566909	0.0682218961797901
YDR386W	0.10799271867566909	0.0682218961797901
YDR387C	0.10799271867566909	0.0682218961797901
YDR388W	0.10799271867566909	0.0682218961797901
YDR389W	0.10799271867566909	0.0682218961797901
YDR391C	0.10799271867566909	0.0682218961797901
YDR392W	0.10799271867566909	0.0682218961797901
YDR393W	0.10799271867566909	0.0682218961797901
YDR395W	0.10799271867566909	0.0682218961797901
YDR399W	0.10799271867566909	0.0682218961797901
YDR400W	0.10799271867566909	0.0682218961797901
YDR401W	0.10799271867566909	0.0682218961797901
YDR402C	0.10799271867566909	0.0682218961797901
YDR403W	0.10799271867566909	0.0682218961797901
YDR405W	0.10799271867566909	0.0682218961797901
YDR406W	0.10799271867566909	0.0682218961797901
YDR408C	0.10799271867566909	0.0682218961797901
YDR409W	0.10799271867566909	0.0682218961797901
YDR410C	0.10799271867566909	0.0682218961797901
YDR411C	0.10799271867566909	0.0682218961797901
YDR414C	0.10799271867566909	0.0682218961797901
YDR415C	0.10799271867566909	0.0682218961797901
YDR417C	0.10799271867566909	0.0682218961797901
YDR418W	0.10799271867566909	0.0682218961797901
YDR419W	0.10799271867566909	0.0682218961797901
YDR420W	0.10799271867566909	0.0682218961797901
YDR421W	0.10799271867566909	0.0682218961797901
YDR422C	0.10799271867566909	0.0682218961797901
YDR423C	0.10799271867566909	0.0682218961797901
YDR424C	0.10799271867566909	0.0682218961797901
YDR425W	0.10799271867566909	0.0682218961797901
YDR426C	0.10799271867566909	0.0682218961797901
YDR428C	0.10799271867566909	0.0682218961797901
YDR430C	0.10799271867566909	0.0682218961797901
YDR431W	0.10799271867566909	0.0682218961797901
YDR432W	0.10799271867566909	0.0682218961797901
YDR433W	0.10799271867566909	0.0682218961797901
YDR435C	0.10799271867566909	0.0682218961797901
YDR436W	0.10799271867566909	0.0682218961797901
YDR438W	0.10799271867566909	0.0682218961797901
YDR439W	0.10799271867566909	0.0682218961797901
YDR440W	0.10799271867566909	0.0682218961797901
YDR441C	0.10799271867566909	0.0682218961797901
YDR442W	0.10799271867566909	6.82218961797904
YDR443C	0.10799271867566909	0.0682218961797901
YDR444W	0.10799271867566909	0.0682218961797901
YDR445C	0.10799271867566909	0.0682218961797901
YDR446W	0.10799271867566909	0.0682218961797901
YDR447C	0.10799271867566909	0.0682218961797901
YDR448W	0.10799271867566909	0.0682218961797901
YDR450W	0.10799271867566909	0.0682218961797901
YDR451C	0.10799271867566909	0.0682218961797901
YDR452W	0.10799271867566909	0.0682218961797901
YDR453C	0.10799271867566909	0.0682218961797901
YDR455C	0.10799271867566909	0.0682218961797901
YDR456W	0.10799271867566909	0.0682218961797901
YDR457W	0.10799271867566909	0.0682218961797901
YDR458C	0.10799271867566909	0.0682218961797901
YDR459C	0.10799271867566909	0.0682218961797901
YDR461W	0.10799271867566909	0.0682218961797901
YDR462W	0.10799271867566909	0.0682218961797901
YDR463W	0.10799271867566909	0.0682218961797901
YDR465C	0.10799271867566909	0.0682218961797901
YDR466W	0.10799271867566909	0.0682218961797901
YDR467C	0.10799271867566909	0.0682218961797901
YDR469W	0.10799271867566909	0.0682218961797901
YDR470C	0.10799271867566909	0.0682218961797901
YDR471W	0.10799271867566909	0.0682218961797901
YDR475C	0.10799271867566909	0.0682218961797901
YDR476C	0.10799271867566909	0.0682218961797901
YDR477W	0.10799271867566909	0.0682218961797901
YDR479C	0.10799271867566909	0.0682218961797901
YDR480W	0.10799271867566909	0.0682218961797901
YDR481C	0.10799271867566909	0.0682218961797901
YDR482C	0.10799271867566909	0.0682218961797901
YDR483W	0.10799271867566909	0.0682218961797901
YDR484W	0.10799271867566909	0.0682218961797901
YDR485C	0.10799271867566909	0.0682218961797901
YDR486C	0.10799271867566909	0.0682218961797901
YDR488C	0.10799271867566909	0.0682218961797901
YDR490C	0.10799271867566909	0.0682218961797901
YDR491C	0.10799271867566909	0.0682218961797901
YDR492W	0.10799271867566909	0.0682218961797901
YDR493W	-10.58328643021562	0.0682218961797901
YDR494W	0.10799271867566909	0.0682218961797901
YDR495C	0.10799271867566909	0.0682218961797901
YDR496C	0.10799271867566909	0.0682218961797901
YDR497C	0.10799271867566909	0.0682218961797901
YDR500C	0.10799271867566909	0.0682218961797901
YDR501W	0.10799271867566909	0.0682218961797901
YDR502C	0.10799271867566909	0.0682218961797901
YDR503C	0.10799271867566909	0.0682218961797901
YDR504C	0.10799271867566909	0.0682218961797901
YDR505C	0.10799271867566909	0.0682218961797901
YDR506C	0.10799271867566909	0.0682218961797901
YDR507C	0.10799271867566909	0.0682218961797901
YDR508C	0.10799271867566909	0.0682218961797901
YDR509W	0.10799271867566909	0.0682218961797901
YDR511W	0.10799271867566909	0.0682218961797901
YDR512C	0.10799271867566909	0.0682218961797901
YDR513W	0.10799271867566909	0.0682218961797901
YDR514C	0.10799271867566909	0.0682218961797901
YDR515W	0.10799271867566909	0.0682218961797901
YDR516C	0.10799271867566909	0.0682218961797901
YDR517W	0.10799271867566909	0.0682218961797901
YDR518W	0.10799271867566909	0.0682218961797901
YDR519W	0.10799271867566909	0.0682218961797901
YDR520C	0.10799271867566909	0.0682218961797901
YDR521W	0.10799271867566909	0.0682218961797901
YDR522C	0.10799271867566909	0.0682218961797901
YDR523C	0.10799271867566909	0.0682218961797901
YDR524C	0.10799271867566909	0.0682218961797901
YDR524C-B	0.10799271867566909	0.0682218961797901
YDR524W-C	0.10799271867566909	0.0682218961797901
YDR525W	0.10799271867566909	0.0682218961797901
YDR525W-A	0.10799271867566909	0.0682218961797901
YDR528W	0.10799271867566909	0.0682218961797901
YDR529C	0.10799271867566909	0.0682218961797901
YDR530C	0.10799271867566909	0.0682218961797901
YDR532C	0.10799271867566909	0.0682218961797901
YDR533C	0.10799271867566909	0.0682218961797901
YDR534C	0.10799271867566909	0.0682218961797901
YDR535C	0.10799271867566909	0.0682218961797901
YDR536W	0.10799271867566909	0.0682218961797901
YDR537C	0.10799271867566909	0.0682218961797901
YDR538W	0.10799271867566909	0.0682218961797901
YDR539W	0.10799271867566909	0.0682218961797901
YDR540C	0.10799271867566909	0.0682218961797901
YDR541C	0.10799271867566909	0.0682218961797901
YEL001C	0.10799271867566909	0.0682218961797901
YEL003W	0.10799271867566909	0.0682218961797901
YEL004W	0.10799271867566909	0.0682218961797901
YEL005C	0.10799271867566909	0.0682218961797901
YEL006W	0.10799271867566909	0.0682218961797901
YEL007W	0.10799271867566909	0.0682218961797901
YEL008W	0.10799271867566909	0.0682218961797901
YEL009C	0.10799271867566909	0.0682218961797901
YEL010W	0.10799271867566909	0.0682218961797901
YEL011W	0.10799271867566909	0.0682218961797901
YEL012W	0.10799271867566909	0.0682218961797901
YEL013W	0.10799271867566909	0.0682218961797901
YEL014C	0.10799271867566909	0.0682218961797901
YEL015W	0.10799271867566909	0.0682218961797901
YEL016C	0.10799271867566909	0.0682218961797901
YEL017C-A	0.10799271867566909	0.0682218961797901
YEL017W	0.10799271867566909	0.0682218961797901
YEL018W	0.10799271867566909	0.0682218961797901
YEL020C	0.10799271867566909	0.0682218961797901
YEL022W	0.10799271867566909	0.0682218961797901
YEL023C	0.10799271867566909	0.0682218961797901
YEL024W	0.10799271867566909	0.0682218961797901
YEL025C	0.10799271867566909	0.0682218961797901
YEL027W	0.10799271867566909	0.0682218961797901
YEL028W	0.10799271867566909	0.0682218961797901
YEL029C	0.10799271867566909	0.0682218961797901
YEL030W	0.10799271867566909	0.0682218961797901
YEL031W	0.10799271867566909	0.0682218961797901
YEL033W	0.10799271867566909	0.0682218961797901
YEL036C	0.10799271867566909	0.0682218961797901
YEL037C	0.10799271867566909	0.0682218961797901
YEL038W	0.10799271867566909	0.0682218961797901
YEL039C	0.10799271867566909	0.0682218961797901
YEL040W	0.10799271867566909	0.0682218961797901
YEL041W	0.10799271867566909	0.0682218961797901
YEL042W	0.10799271867566909	0.0682218961797901
YEL043W	0.10799271867566909	0.0682218961797901
YEL044W	0.10799271867566909	0.0682218961797901
YEL045C	0.10799271867566909	0.0682218961797901
YEL046C	0.10799271867566909	0.0682218961797901
YEL047C	0.10799271867566909	0.0682218961797901
YEL048C	0.10799271867566909	0.0682218961797901
YEL049W	0.10799271867566909	0.0682218961797901
YEL050C	0.10799271867566909	0.0682218961797901
YEL051W	0.10799271867566909	0.0682218961797901
YEL052W	0.10799271867566909	0.0682218961797901
YEL053C	0.10799271867566909	0.0682218961797901
YEL054C	0.10799271867566909	0.0682218961797901
YEL056W	0.10799271867566909	0.0682218961797901
YEL057C	0.10799271867566909	0.0682218961797901
YEL059C-A	0.10799271867566909	0.0682218961797901
YEL059W	0.10799271867566909	0.0682218961797901
YEL060C	0.10799271867566909	0.0682218961797901
YEL061C	0.10799271867566909	0.0682218961797901
YEL062W	0.10799271867566909	0.0682218961797901
YEL063C	0.10799271867566909	0.0682218961797901
YEL064C	0.10799271867566909	0.0682218961797901
YEL065W	0.10799271867566909	0.0682218961797901
YEL066W	0.10799271867566909	0.0682218961797901
YEL067C	0.10799271867566909	0.0682218961797901
YEL068C	0.10799271867566909	0.0682218961797901
YEL071W	0.10799271867566909	0.0682218961797901
YEL072W	0.10799271867566909	0.0682218961797901
YER001W	0.10799271867566909	0.0682218961797901
YER002W	0.10799271867566909	0.0682218961797901
YER004W	0.10799271867566909	0.0682218961797901
YER005W	0.10799271867566909	0.0682218961797901
YER007C-A	0.10799271867566909	0.0682218961797901
YER007W	0.10799271867566909	0.0682218961797901
YER010C	0.10799271867566909	0.0682218961797901
YER011W	0.10799271867566909	0.0682218961797901
YER014C-A	0.10799271867566909	0.0682218961797901
YER014W	0.10799271867566909	0.0682218961797901
YER015W	0.10799271867566909	0.0682218961797901
YER016W	0.10799271867566909	0.0682218961797901
YER017C	0.10799271867566909	0.0682218961797901
YER019C-A	0.10799271867566909	0.0682218961797901
YER019W	0.10799271867566909	0.0682218961797901
YER020W	0.10799271867566909	0.0682218961797901
YER024W	0.10799271867566909	0.0682218961797901
YER026C	0.10799271867566909	0.0682218961797901
YER027C	10.799271867566956	0.0682218961797901
YER028C	0.10799271867566909	0.0682218961797901
YER030W	0.10799271867566909	0.0682218961797901
YER031C	0.10799271867566909	0.0682218961797901
YER032W	0.10799271867566909	0.0682218961797901
YER033C	0.10799271867566909	0.0682218961797901
YER034W	0.10799271867566909	0.0682218961797901
YER035W	0.10799271867566909	0.0682218961797901
YER037W	0.10799271867566909	0.0682218961797901
YER038W-A	0.10799271867566909	0.0682218961797901
YER039C	0.10799271867566909	0.0682218961797901
YER039C-A	0.10799271867566909	0.0682218961797901
YER040W	0.10799271867566909	0.0682218961797901
YER041W	0.10799271867566909	0.0682218961797901
YER042W	0.10799271867566909	0.0682218961797901
YER044C	0.10799271867566909	0.0682218961797901
YER044C-A	0.10799271867566909	0.0682218961797901
YER045C	0.10799271867566909	0.0682218961797901
YER046W	0.10799271867566909	0.0682218961797901
YER046W-A	0.10799271867566909	0.0682218961797901
YER047C	0.10799271867566909	0.0682218961797901
YER048C	0.10799271867566909	0.0682218961797901
YER049W	0.10799271867566909	0.0682218961797901
YER050C	0.10799271867566909	0.0682218961797901
YER051W	0.10799271867566909	0.0682218961797901
YER052C	0.10799271867566909	0.0682218961797901
YER053C	0.10799271867566909	0.0682218961797901
YER053C-A	0.10799271867566909	0.0682218961797901
YER054C	0.10799271867566909	0.0682218961797901
YER055C	0.10799271867566909	0.0682218961797901
YER056C	0.10799271867566909	0.0682218961797901
YER056C-A	0.10799271867566909	0.0682218961797901
YER057C	0.10799271867566909	0.0682218961797901
YER058W	0.10799271867566909	0.0682218961797901
YER059W	0.10799271867566909	0.0682218961797901
YER060W	0.10799271867566909	0.0682218961797901
YER060W-A	0.10799271867566909	0.0682218961797901
YER061C	0.10799271867566909	0.0682218961797901
YER062C	0.10799271867566909	0.0682218961797901
YER063W	0.10799271867566909	0.0682218961797901
YER064C	0.10799271867566909	0.0682218961797901
YER065C	0.10799271867566909	0.0682218961797901
YER066C-A	0.10799271867566909	0.0682218961797901
YER066W	0.10799271867566909	0.0682218961797901
YER067C-A	0.10799271867566909	0.0682218961797901
YER067W	0.10799271867566909	0.0682218961797901
YER068C-A	0.10799271867566909	0.0682218961797901
YER068W	0.10799271867566909	0.0682218961797901
YER069W	0.10799271867566909	0.0682218961797901
YER070W	0.10799271867566909	0.0682218961797901
YER071C	0.10799271867566909	0.0682218961797901
YER072W	0.10799271867566909	0.0682218961797901
YER073W	0.10799271867566909	0.0682218961797901
YER074W	0.10799271867566909	0.0682218961797901
YER075C	0.10799271867566909	0.0682218961797901
YER076C	0.10799271867566909	0.0682218961797901
YER077C	0.10799271867566909	0.0682218961797901
YER078C	0.10799271867566909	0.0682218961797901
YER079W	0.10799271867566909	0.0682218961797901
YER080W	0.10799271867566909	0.0682218961797901
YER081W	0.10799271867566909	0.0682218961797901
YER083C	0.10799271867566909	6.82218961797904
YER084W	0.10799271867566909	0.0682218961797901
YER085C	0.10799271867566909	0.0682218961797901
YER086W	0.10799271867566909	0.0682218961797901
YER087C-B	0.10799271867566909	0.0682218961797901
YER087W	0.10799271867566909	0.0682218961797901
YER088C	0.10799271867566909	0.0682218961797901
YER089C	0.10799271867566909	0.0682218961797901
YER090W	0.10799271867566909	0.0682218961797901
YER091C	0.10799271867566909	0.0682218961797901
YER091C-A	0.10799271867566909	0.0682218961797901
YER092W	0.10799271867566909	0.0682218961797901
YER093C-A	0.10799271867566909	0.0682218961797901
YER095W	0.10799271867566909	0.0682218961797901
YER096W	0.10799271867566909	0.0682218961797901
YER097W	0.10799271867566909	0.0682218961797901
YER098W	0.10799271867566909	0.0682218961797901
YER099C	0.10799271867566909	0.0682218961797901
YER101C	0.10799271867566909	0.0682218961797901
YER103W	0.10799271867566909	0.0682218961797901
YER105C	0.10799271867566909	0.0682218961797901
YER106W	0.10799271867566909	0.0682218961797901
YER107C	0.10799271867566909	0.0682218961797901
YER110C	0.10799271867566909	0.0682218961797901
YER111C	0.10799271867566909	0.0682218961797901
YER113C	0.10799271867566909	0.0682218961797901
YER114C	0.10799271867566909	0.0682218961797901
YER115C	0.10799271867566909	0.0682218961797901
YER116C	0.10799271867566909	0.0682218961797901
YER117W	0.10799271867566909	0.0682218961797901
YER118C	0.10799271867566909	0.0682218961797901
YER119C	0.10799271867566909	0.0682218961797901
YER119C-A	0.10799271867566909	0.0682218961797901
YER120W	0.10799271867566909	0.0682218961797901
YER121W	0.10799271867566909	0.0682218961797901
YER122C	0.10799271867566909	0.0682218961797901
YER123W	0.10799271867566909	0.0682218961797901
YER124C	0.10799271867566909	0.0682218961797901
YER128W	0.10799271867566909	0.0682218961797901
YER129W	0.10799271867566909	0.0682218961797901
YER130C	0.10799271867566909	0.0682218961797901
YER131W	0.10799271867566909	0.0682218961797901
YER132C	0.10799271867566909	0.0682218961797901
YER134C	0.10799271867566909	0.0682218961797901
YER135C	0.10799271867566909	0.0682218961797901
YER137C	0.10799271867566909	0.0682218961797901
YER139C	0.10799271867566909	0.0682218961797901
YER140W	0.10799271867566909	0.0682218961797901
YER141W	0.10799271867566909	0.0682218961797901
YER142C	0.10799271867566909	0.0682218961797901
YER143W	0.10799271867566909	0.0682218961797901
YER144C	0.10799271867566909	0.0682218961797901
YER145C	0.10799271867566909	0.0682218961797901
YER149C	0.10799271867566909	0.0682218961797901
YER150W	0.10799271867566909	0.0682218961797901
YER151C	0.10799271867566909	0.0682218961797901
YER152C	0.10799271867566909	0.0682218961797901
YER153C	0.10799271867566909	0.0682218961797901
YER154W	0.10799271867566909	0.0682218961797901
YER155C	0.10799271867566909	0.0682218961797901
YER156C	0.10799271867566909	0.0682218961797901
YER158C	0.10799271867566909	0.0682218961797901
YER161C	0.10799271867566909	0.0682218961797901
YER162C	0.10799271867566909	0.0682218961797901
YER163C	0.10799271867566909	0.0682218961797901
YER164W	0.10799271867566909	0.0682218961797901
YER166W	0.10799271867566909	0.0682218961797901
YER167W	0.10799271867566909	0.0682218961797901
YER169W	0.10799271867566909	0.0682218961797901
YER170W	0.10799271867566909	0.0682218961797901
YER173W	0.10799271867566909	0.0682218961797901
YER174C	0.10799271867566909	0.0682218961797901
YER175C	0.10799271867566909	0.0682218961797901
YER175W-A	0.10799271867566909	0.0682218961797901
YER176W	0.10799271867566909	0.0682218961797901
YER177W	0.10799271867566909	0.0682218961797901
YER178W	0.10799271867566909	0.0682218961797901
YER179W	0.10799271867566909	0.0682218961797901
YER180C	0.10799271867566909	0.0682218961797901
YER180C-A	0.10799271867566909	0.0682218961797901
YER181C	0.10799271867566909	0.0682218961797901
YER182W	0.10799271867566909	0.0682218961797901
YER183C	0.10799271867566909	0.0682218961797901
YER184C	0.10799271867566909	0.0682218961797901
YER185W	0.10799271867566909	0.0682218961797901
YER186C	0.10799271867566909	0.0682218961797901
YER187W	0.10799271867566909	0.0682218961797901
YER188W	0.10799271867566909	0.0682218961797901
YFL001W	0.10799271867566909	0.0682218961797901
YFL003C	0.10799271867566909	0.0682218961797901
YFL004W	0.10799271867566909	0.0682218961797901
YFL007W	0.10799271867566909	0.0682218961797901
YFL010C	0.10799271867566909	0.0682218961797901
YFL010W-A	0.10799271867566909	0.0682218961797901
YFL011W	0.10799271867566909	0.0682218961797901
YFL012W	0.10799271867566909	0.0682218961797901
YFL012W-A	0.10799271867566909	0.0682218961797901
YFL013C	0.10799271867566909	0.0682218961797901
YFL014W	0.10799271867566909	0.0682218961797901
YFL015C	0.10799271867566909	0.0682218961797901
YFL016C	0.10799271867566909	0.0682218961797901
YFL018C	0.10799271867566909	0.0682218961797901
YFL019C	0.10799271867566909	0.0682218961797901
YFL020C	0.10799271867566909	0.0682218961797901
YFL021W	0.10799271867566909	0.0682218961797901
YFL023W	0.10799271867566909	0.0682218961797901
YFL025C	0.10799271867566909	0.0682218961797901
YFL026W	0.10799271867566909	0.0682218961797901
YFL027C	0.10799271867566909	0.0682218961797901
YFL028C	0.10799271867566909	0.0682218961797901
YFL030W	0.10799271867566909	0.0682218961797901
YFL031W	0.10799271867566909	0.0682218961797901
YFL032W	0.10799271867566909	0.0682218961797901
YFL033C	0.10799271867566909	0.0682218961797901
YFL034C-A	0.10799271867566909	0.0682218961797901
YFL034W	0.10799271867566909	0.0682218961797901
YFL036W	0.10799271867566909	0.0682218961797901
YFL040W	0.10799271867566909	0.0682218961797901
YFL041W	0.10799271867566909	0.0682218961797901
YFL041W-A	0.10799271867566909	0.0682218961797901
YFL042C	0.10799271867566909	0.0682218961797901
YFL044C	0.10799271867566909	0.0682218961797901
YFL046W	0.10799271867566909	0.0682218961797901
YFL047W	0.10799271867566909	0.0682218961797901
YFL048C	0.10799271867566909	0.0682218961797901
YFL049W	0.10799271867566909	0.0682218961797901
YFL050C	0.10799271867566909	0.0682218961797901
YFL051C	0.10799271867566909	0.0682218961797901
YFL052W	0.10799271867566909	0.0682218961797901
YFL053W	0.10799271867566909	0.0682218961797901
YFL054C	0.10799271867566909	0.0682218961797901
YFL055W	0.10799271867566909	0.0682218961797901
YFL063W	0.10799271867566909	0.0682218961797901
YFR001W	0.10799271867566909	0.0682218961797901
YFR006W	0.10799271867566909	0.0682218961797901
YFR007W	0.10799271867566909	0.0682218961797901
YFR008W	0.10799271867566909	0.0682218961797901
YFR009W	0.10799271867566909	0.0682218961797901
YFR010W	0.10799271867566909	0.0682218961797901
YFR011C	0.10799271867566909	0.0682218961797901
YFR012W	0.10799271867566909	0.0682218961797901
YFR012W-A	0.10799271867566909	0.0682218961797901
YFR013W	0.10799271867566909	0.0682218961797901
YFR014C	0.10799271867566909	0.0682218961797901
YFR015C	0.10799271867566909	0.0682218961797901
YFR016C	0.10799271867566909	0.0682218961797901
YFR017C	0.10799271867566909	0.0682218961797901
YFR018C	0.10799271867566909	0.0682218961797901
YFR019W	0.10799271867566909	0.0682218961797901
YFR020W	0.10799271867566909	0.0682218961797901
YFR021W	0.10799271867566909	0.0682218961797901
YFR022W	0.10799271867566909	0.0682218961797901
YFR023W	0.10799271867566909	0.0682218961797901
YFR024C-A	0.10799271867566909	0.0682218961797901
YFR025C	0.10799271867566909	0.0682218961797901
YFR026C	0.10799271867566909	0.0682218961797901
YFR030W	0.10799271867566909	0.0682218961797901
YFR031C-A	0.10799271867566909	0.0682218961797901
YFR032C	0.10799271867566909	0.0682218961797901
YFR032C-A	0.10799271867566909	0.0682218961797901
YFR032C-B	0.10799271867566909	0.0682218961797901
YFR033C	0.10799271867566909	0.0682218961797901
YFR034C	0.10799271867566909	0.0682218961797901
YFR035C	0.10799271867566909	0.0682218961797901
YFR036W	0.10799271867566909	0.0682218961797901
YFR038W	0.10799271867566909	0.0682218961797901
YFR039C	0.10799271867566909	0.0682218961797901
YFR040W	0.10799271867566909	0.0682218961797901
YFR041C	0.10799271867566909	0.0682218961797901
YFR043C	0.10799271867566909	0.0682218961797901
YFR044C	0.10799271867566909	0.0682218961797901
YFR045W	0.10799271867566909	-6.685745825619461
YFR046C	0.10799271867566909	0.0682218961797901
YFR047C	0.10799271867566909	0.0682218961797901
YFR048W	0.10799271867566909	0.0682218961797901
YFR049W	0.10799271867566909	0.0682218961797901
YFR053C	0.10799271867566909	0.0682218961797901
YFR054C	0.10799271867566909	0.0682218961797901
YFR055W	0.10799271867566909	0.0682218961797901
YFR056C	0.10799271867566909	0.0682218961797901
YFR057W	0.10799271867566909	0.0682218961797901
YGL002W	0.10799271867566909	0.0682218961797901
YGL003C	0.10799271867566909	0.0682218961797901
YGL004C	0.10799271867566909	0.0682218961797901
YGL005C	0.10799271867566909	0.0682218961797901
YGL006W	0.10799271867566909	0.0682218961797901
YGL006W-A	0.10799271867566909	0.0682218961797901
YGL007C-A	0.10799271867566909	0.0682218961797901
YGL007W	0.10799271867566909	0.0682218961797901
YGL009C	0.10799271867566909	0.0682218961797901
YGL010W	0.10799271867566909	0.0682218961797901
YGL012W	0.10799271867566909	0.0682218961797901
YGL013C	0.10799271867566909	0.0682218961797901
YGL014W	0.10799271867566909	0.0682218961797901
YGL015C	0.10799271867566909	0.0682218961797901
YGL016W	0.10799271867566909	0.0682218961797901
YGL017W	0.10799271867566909	0.0682218961797901
YGL019W	0.10799271867566909	0.0682218961797901
YGL020C	0.10799271867566909	0.0682218961797901
YGL021W	0.10799271867566909	0.0682218961797901
YGL023C	0.10799271867566909	0.0682218961797901
YGL024W	0.10799271867566909	0.0682218961797901
YGL025C	0.10799271867566909	0.0682218961797901
YGL026C	0.10799271867566909	0.0682218961797901
YGL027C	0.10799271867566909	0.0682218961797901
YGL028C	0.10799271867566909	0.0682218961797901
YGL029W	0.10799271867566909	0.0682218961797901
YGL031C	0.10799271867566909	0.0682218961797901
YGL032C	0.10799271867566909	0.0682218961797901
YGL033W	0.10799271867566909	0.0682218961797901
YGL034C	0.10799271867566909	0.0682218961797901
YGL035C	0.10799271867566909	0.0682218961797901
YGL036W	0.10799271867566909	0.0682218961797901
YGL037C	0.10799271867566909	0.0682218961797901
YGL038C	0.10799271867566909	0.0682218961797901
YGL039W	0.10799271867566909	0.0682218961797901
YGL041C	0.10799271867566909	0.0682218961797901
YGL041C-B	0.10799271867566909	0.0682218961797901
YGL042C	0.10799271867566909	0.0682218961797901
YGL043W	0.10799271867566909	0.0682218961797901
YGL045W	0.10799271867566909	0.0682218961797901
YGL049C	0.10799271867566909	0.0682218961797901
YGL050W	0.10799271867566909	0.0682218961797901
YGL051W	0.10799271867566909	0.0682218961797901
YGL053W	0.10799271867566909	0.0682218961797901
YGL054C	0.10799271867566909	0.0682218961797901
YGL056C	0.10799271867566909	0.0682218961797901
YGL057C	0.10799271867566909	0.0682218961797901
YGL058W	0.10799271867566909	0.0682218961797901
YGL059W	0.10799271867566909	0.0682218961797901
YGL060W	0.10799271867566909	0.0682218961797901
YGL062W	0.10799271867566909	0.0682218961797901
YGL063W	0.10799271867566909	0.0682218961797901
YGL064C	0.10799271867566909	0.0682218961797901
YGL066W	0.10799271867566909	0.0682218961797901
YGL067W	0.10799271867566909	0.0682218961797901
YGL070C	0.10799271867566909	0.0682218961797901
YGL071W	0.10799271867566909	0.0682218961797901
YGL072C	0.10799271867566909	0.0682218961797901
YGL076C	0.10799271867566909	0.0682218961797901
YGL077C	0.10799271867566909	0.0682218961797901
YGL078C	0.10799271867566909	0.0682218961797901
YGL079W	0.10799271867566909	0.0682218961797901
YGL080W	0.10799271867566909	0.0682218961797901
YGL081W	0.10799271867566909	0.0682218961797901
YGL082W	0.10799271867566909	0.0682218961797901
YGL083W	0.10799271867566909	0.0682218961797901
YGL084C	0.10799271867566909	0.0682218961797901
YGL085W	0.10799271867566909	0.0682218961797901
YGL086W	0.10799271867566909	0.0682218961797901
YGL087C	0.10799271867566909	0.0682218961797901
YGL088W	0.10799271867566909	0.0682218961797901
YGL089C	0.10799271867566909	0.0682218961797901
YGL090W	0.10799271867566909	0.0682218961797901
YGL094C	0.10799271867566909	0.0682218961797901
YGL095C	0.10799271867566909	0.0682218961797901
YGL096W	0.10799271867566909	0.0682218961797901
YGL100W	0.10799271867566909	0.0682218961797901
YGL101W	0.10799271867566909	0.0682218961797901
YGL104C	0.10799271867566909	0.0682218961797901
YGL105W	0.10799271867566909	0.0682218961797901
YGL107C	0.10799271867566909	0.0682218961797901
YGL108C	0.10799271867566909	0.0682218961797901
YGL109W	0.10799271867566909	0.0682218961797901
YGL110C	0.10799271867566909	0.0682218961797901
YGL114W	0.10799271867566909	0.0682218961797901
YGL115W	0.10799271867566909	0.0682218961797901
YGL117W	0.10799271867566909	0.0682218961797901
YGL118C	0.10799271867566909	0.0682218961797901
YGL119W	0.10799271867566909	0.0682218961797901
YGL121C	0.10799271867566909	0.0682218961797901
