orf	hap a | carotenoid production | expression of BTS1 [TDH3p-CYC1t], expression of X.dendrorhous crtI [TDH3p-CYC1t], expression of X.dendrorhous crtYB [TDH3p-CYC1t] | SC - Ura | Özaydın B~Keasling JD, 2013
YGR182C	-0.7179576295261086
YGR183C	0.6489232420716756
YGR184C	-0.03451719372721654
YGR187C	-0.7179576295261086
YGR188C	-0.7179576295261086
YGR189C	-0.03451719372721654
YGR192C	-0.7179576295261086
YGR193C	-0.03451719372721654
YGR194C	0.6489232420716756
YGR196C	0.6489232420716756
YGR197C	-0.03451719372721654
YGR199W	-0.03451719372721654
YGR200C	-0.03451719372721654
YGR201C	-1.4013980653250009
YGR202C	3.382684985267244
YGR203W	3.382684985267244
YGR204C-A	-0.03451719372721654
YGR204W	-0.03451719372721654
YGR205W	-0.7179576295261086
YGR206W	-0.03451719372721654
YGR207C	-0.03451719372721654
YGR208W	
YGR209C	-2.768278936922785
YGR210C	-0.7179576295261086
YGR212W	-0.03451719372721654
YGR213C	-0.03451719372721654
YGR214W	-0.03451719372721654
YGR215W	
YGR217W	-0.7179576295261086
YGR219W	
YGR220C	
YGR221C	0.6489232420716756
YGR222W	
YGR223C	-0.03451719372721654
YGR224W	-0.7179576295261086
YGR225W	-0.03451719372721654
YGR226C	-0.03451719372721654
YGR227W	-0.03451719372721654
YGR228W	-0.7179576295261086
YGR229C	2.0158041136694598
YGR230W	-0.7179576295261086
YGR231C	-0.7179576295261086
YGR232W	3.040964767367798
YGR233C	-0.03451719372721654
YGR234W	-1.4013980653250009
YGR235C	0.6489232420716756
YGR236C	-0.03451719372721654
YGR237C	-0.03451719372721654
YGR238C	-0.7179576295261086
YGR239C	-0.7179576295261086
YGR240C	-0.03451719372721654
YGR241C	0.6489232420716756
YGR242W	-0.03451719372721654
YGR243W	-0.03451719372721654
YGR244C	-0.37623741162666263
YGR247W	-3.4517193727216773
YGR248W	-0.03451719372721654
YGR249W	-0.03451719372721654
YGR250C	-0.03451719372721654
YGR252W	0.6489232420716756
YGR254W	0.6489232420716756
YGR255C	-2.084838501123893
YGR256W	0.6489232420716756
YGR257C	-0.03451719372721654
YGR258C	-0.03451719372721654
YGR259C	-0.03451719372721654
YGR260W	2.0158041136694598
YGR261C	-0.7179576295261086
YGR262C	
YGR263C	1.3323636778705676
YGR266W	-0.03451719372721654
YGR268C	-0.03451719372721654
YGR269W	2.699244549468352
YGR270W	
YGR271C-A	-0.03451719372721654
YGR271W	-0.03451719372721654
YGR273C	1.3323636778705676
YGR275W	1.3323636778705676
YGR276C	-0.03451719372721654
YGR279C	1.3323636778705676
YGR281W	0.6489232420716756
YGR282C	-3.4517193727216773
YGR283C	-0.03451719372721654
YGR284C	0.6489232420716756
YGR285C	-2.084838501123893
YGR286C	-0.03451719372721654
YGR287C	-0.03451719372721654
YGR288W	-0.03451719372721654
YGR289C	-0.03451719372721654
YGR290W	0.6489232420716756
YGR291C	-0.03451719372721654
YGR292W	2.699244549468352
YGR295C	-0.03451719372721654
YHL001W	-0.03451719372721654
YHL002W	-0.03451719372721654
YHL003C	1.3323636778705676
YHL004W	-0.03451719372721654
YHL005C	-0.03451719372721654
YHL006C	-0.7179576295261086
YHL007C	-2.084838501123893
YHL008C	-0.7179576295261086
YHL009C	-0.03451719372721654
YHL010C	-0.03451719372721654
YHL011C	0.6489232420716756
YHL012W	-0.03451719372721654
YHL013C	-0.7179576295261086
YHL014C	-0.03451719372721654
YHL015W-A	-0.03451719372721654
YHL016C	-0.03451719372721654
YHL017W	-1.4013980653250009
YHL019C	-0.03451719372721654
YHL020C	-0.03451719372721654
YHL021C	-0.03451719372721654
YHL022C	-0.03451719372721654
YHL023C	-0.03451719372721654
YHL024W	-0.7179576295261086
YHL025W	
YHL026C	-0.03451719372721654
YHL027W	-0.03451719372721654
YHL028W	-0.03451719372721654
YHL029C	-0.03451719372721654
YHL030W	-0.03451719372721654
YHL031C	-0.03451719372721654
YHL032C	-1.4013980653250009
YHL033C	-0.03451719372721654
YHL034C	-0.03451719372721654
YHL035C	-0.03451719372721654
YHL036W	-0.03451719372721654
YHL037C	-0.03451719372721654
YHL038C	-0.03451719372721654
YHL039W	-0.03451719372721654
YHL040C	-0.03451719372721654
YHL041W	-0.03451719372721654
YHL042W	-0.03451719372721654
YHL043W	-0.7179576295261086
YHL044W	-0.03451719372721654
YHL045W	-0.03451719372721654
YHL046C	-2.084838501123893
YHL047C	-0.7179576295261086
YHR001W	-0.03451719372721654
YHR001W-A	-0.03451719372721654
YHR003C	
YHR004C	0.6489232420716756
YHR005C	
YHR006W	-0.03451719372721654
YHR007C-A	-0.03451719372721654
YHR008C	-0.03451719372721654
YHR009C	2.357524331568906
YHR010W	0.6489232420716756
YHR011W	-0.03451719372721654
YHR012W	-0.7179576295261086
YHR013C	0.6489232420716756
YHR014W	-0.7179576295261086
YHR015W	-0.03451719372721654
YHR016C	0.6489232420716756
YHR017W	0.6489232420716756
YHR018C	-0.03451719372721654
YHR021C	0.6489232420716756
YHR021W-A	0.6489232420716756
YHR022C	-0.03451719372721654
YHR022C-A	-0.03451719372721654
YHR025W	-0.7179576295261086
YHR026W	-0.03451719372721654
YHR028C	-0.03451719372721654
YHR029C	
YHR030C	
YHR031C	-0.03451719372721654
YHR032W	-0.03451719372721654
YHR033W	-0.7179576295261086
YHR034C	-0.7179576295261086
YHR035W	0.6489232420716756
YHR037W	
YHR038W	0.6489232420716756
YHR039C	-0.03451719372721654
YHR039C-A	
YHR041C	-1.4013980653250009
YHR043C	-0.03451719372721654
YHR044C	-0.03451719372721654
YHR045W	-2.084838501123893
YHR046C	-0.03451719372721654
YHR047C	-0.03451719372721654
YHR048W	-0.03451719372721654
YHR049C-A	-0.03451719372721654
YHR049W	-0.03451719372721654
YHR050W	-0.03451719372721654
YHR050W-A	-0.03451719372721654
YHR051W	1.3323636778705676
YHR057C	-0.03451719372721654
YHR059W	-0.03451719372721654
YHR060W	
YHR061C	-0.03451719372721654
YHR063C	-0.03451719372721654
YHR064C	-0.7179576295261086
YHR066W	0.6489232420716756
YHR067W	-0.03451719372721654
YHR071W	-0.03451719372721654
YHR073W	-0.03451719372721654
YHR075C	-0.03451719372721654
YHR076W	-0.03451719372721654
YHR077C	1.3323636778705676
YHR078W	-0.03451719372721654
YHR079C	-0.03451719372721654
YHR079C-A	1.3323636778705676
YHR080C	-0.7179576295261086
YHR081W	-0.03451719372721654
YHR082C	-0.7179576295261086
YHR086W	1.3323636778705676
YHR086W-A	-0.03451719372721654
YHR087W	-0.03451719372721654
YHR090C	-0.03451719372721654
YHR091C	-0.7179576295261086
YHR092C	-0.03451719372721654
YHR093W	-0.03451719372721654
YHR094C	-0.03451719372721654
YHR095W	0.6489232420716756
YHR096C	-0.03451719372721654
YHR097C	-0.03451719372721654
YHR098C	-0.03451719372721654
YHR100C	
YHR103W	-1.4013980653250009
YHR104W	
YHR105W	-0.03451719372721654
YHR106W	-0.03451719372721654
YHR108W	-0.03451719372721654
YHR109W	-0.03451719372721654
YHR110W	-0.03451719372721654
YHR111W	0.6489232420716756
YHR112C	0.6489232420716756
YHR113W	-0.03451719372721654
YHR114W	-0.03451719372721654
YHR115C	-0.03451719372721654
YHR116W	
YHR117W	-0.03451719372721654
YHR120W	
YHR121W	1.3323636778705676
YHR123W	-0.03451719372721654
YHR124W	-0.03451719372721654
YHR125W	0.6489232420716756
YHR126C	-0.03451719372721654
YHR127W	
YHR129C	1.3323636778705676
YHR130C	
YHR131C	
YHR132C	-0.7179576295261086
YHR132W-A	-0.03451719372721654
YHR133C	-0.03451719372721654
YHR134W	-0.7179576295261086
YHR135C	0.6489232420716756
YHR136C	-0.03451719372721654
YHR137W	0.6489232420716756
YHR138C	-0.03451719372721654
YHR139C	-0.03451719372721654
YHR139C-A	-0.03451719372721654
YHR140W	-0.03451719372721654
YHR141C	-0.03451719372721654
YHR142W	-0.03451719372721654
YHR143W	1.3323636778705676
YHR146W	-0.03451719372721654
YHR147C	1.3323636778705676
YHR149C	-0.03451719372721654
YHR150W	-0.03451719372721654
YHR151C	-0.03451719372721654
YHR152W	
YHR153C	0.6489232420716756
YHR154W	-0.03451719372721654
YHR155W	
YHR156C	-0.03451719372721654
YHR157W	0.6489232420716756
YHR158C	-0.03451719372721654
YHR159W	-0.03451719372721654
YHR160C	
YHR161C	2.699244549468352
YHR162W	-0.03451719372721654
YHR163W	0.6489232420716756
YHR167W	-3.4517193727216773
YHR168W	-0.03451719372721654
YHR171W	-0.7179576295261086
YHR175W-A	1.6740838957700137
YHR176W	0.6489232420716756
YHR177W	-0.03451719372721654
YHR178W	2.0158041136694598
YHR179W	-0.03451719372721654
YHR180W	
YHR181W	-0.03451719372721654
YHR182W	-0.03451719372721654
YHR183W	-2.768278936922785
YHR184W	3.382684985267244
YHR185C	-0.03451719372721654
YHR187W	0.6489232420716756
YHR189W	2.0158041136694598
YHR191C	-0.03451719372721654
YHR192W	-0.03451719372721654
YHR193C	-0.03451719372721654
YHR194W	-0.03451719372721654
YHR195W	-0.03451719372721654
YHR198C	-0.03451719372721654
YHR199C	-0.03451719372721654
YHR200W	1.3323636778705676
YHR202W	-0.03451719372721654
YHR203C	-0.03451719372721654
YHR204W	0.6489232420716756
YHR205W	-0.03451719372721654
YHR206W	-0.03451719372721654
YHR207C	-0.03451719372721654
YHR209W	-0.03451719372721654
YHR210C	-0.03451719372721654
YIL001W	1.3323636778705676
YIL002C	1.3323636778705676
YIL002W-A	0.6489232420716756
YIL005W	-0.03451719372721654
YIL006W	-0.03451719372721654
YIL007C	-0.03451719372721654
YIL008W	-0.03451719372721654
YIL009C-A	
YIL009W	-0.03451719372721654
YIL010W	0.6489232420716756
YIL011W	1.3323636778705676
YIL012W	1.3323636778705676
YIL013C	2.699244549468352
YIL014C-A	-1.4013980653250009
YIL014W	-0.03451719372721654
YIL015W	-0.03451719372721654
YIL016W	-0.03451719372721654
YIL017C	-0.03451719372721654
YIL018W	-0.7179576295261086
YIL020C	-0.03451719372721654
YIL023C	-0.03451719372721654
YIL024C	1.3323636778705676
YIL025C	0.6489232420716756
YIL027C	-0.03451719372721654
YIL028W	-0.03451719372721654
YIL029C	-0.03451719372721654
YIL030C	0.6489232420716756
YIL032C	-0.03451719372721654
YIL034C	
YIL035C	0.6489232420716756
YIL036W	-0.03451719372721654
YIL037C	0.6489232420716756
YIL038C	-0.7179576295261086
YIL039W	-0.03451719372721654
YIL040W	-0.7179576295261086
YIL041W	0.30720302417222956
YIL042C	-0.7179576295261086
YIL043C	0.6489232420716756
YIL044C	-0.03451719372721654
YIL045W	1.3323636778705676
YIL046W-A	-0.03451719372721654
YIL047C	-0.03451719372721654
YIL049W	1.3323636778705676
YIL050W	-0.03451719372721654
YIL052C	2.0158041136694598
YIL053W	0.6489232420716756
YIL054W	-0.03451719372721654
YIL055C	1.3323636778705676
YIL056W	-3.4517193727216773
YIL057C	0.6489232420716756
YIL058W	
YIL059C	0.6489232420716756
YIL060W	-0.03451719372721654
YIL064W	
YIL065C	-0.03451719372721654
YIL066C	-0.7179576295261086
YIL067C	-0.03451719372721654
YIL069C	-0.03451719372721654
YIL070C	-0.03451719372721654
YIL071C	-0.03451719372721654
YIL072W	-0.03451719372721654
YIL073C	2.699244549468352
YIL074C	2.699244549468352
YIL076W	-0.03451719372721654
YIL077C	-0.03451719372721654
YIL079C	-0.03451719372721654
YIL084C	-0.03451719372721654
YIL085C	0.6489232420716756
YIL086C	
YIL087C	0.6489232420716756
YIL088C	0.6489232420716756
YIL089W	-0.03451719372721654
YIL090W	-0.03451719372721654
YIL092W	
YIL093C	-0.03451719372721654
YIL094C	-0.7179576295261086
YIL095W	0.6489232420716756
YIL096C	0.6489232420716756
YIL097W	-0.7179576295261086
YIL098C	-1.4013980653250009
YIL099W	-0.03451719372721654
YIL100W	-0.03451719372721654
YIL101C	
YIL102C	-0.7179576295261086
YIL103W	-0.03451719372721654
YIL105C	0.6489232420716756
YIL107C	0.6489232420716756
YIL108W	
YIL110W	-0.03451719372721654
YIL111W	-0.03451719372721654
YIL112W	
YIL113W	1.3323636778705676
YIL114C	-0.03451719372721654
YIL116W	-0.7179576295261086
YIL117C	-0.7179576295261086
YIL119C	-0.03451719372721654
YIL120W	-0.03451719372721654
YIL121W	0.6489232420716756
YIL122W	-0.03451719372721654
YIL123W	0.6489232420716756
YIL124W	-0.03451719372721654
YIL125W	-0.03451719372721654
YIL127C	0.6489232420716756
YIL128W	-0.03451719372721654
YIL130W	0.6489232420716756
YIL131C	0.6489232420716756
YIL132C	-0.03451719372721654
YIL133C	-0.03451719372721654
YIL134C-A	-0.03451719372721654
YIL134W	
YIL135C	-1.4013980653250009
YIL136W	0.6489232420716756
YIL137C	-0.7179576295261086
YIL138C	-1.4013980653250009
YIL139C	-0.03451719372721654
YIL140W	-2.084838501123893
YIL141W	0.6489232420716756
YIL145C	-1.4013980653250009
YIL146C	0.6489232420716756
YIL148W	-0.03451719372721654
YIL149C	2.0158041136694598
YIL152W	-1.4013980653250009
YIL153W	-0.7179576295261086
YIL154C	-0.7179576295261086
YIL155C	-0.03451719372721654
YIL156W	-0.03451719372721654
YIL157C	0.6489232420716756
YIL158W	0.6489232420716756
YIL159W	0.6489232420716756
YIL160C	-0.03451719372721654
YIL161W	-1.4013980653250009
YIL162W	-0.03451719372721654
YIL163C	0.6489232420716756
YIL164C	-1.4013980653250009
YIL165C	1.6740838957700137
YIL166C	-1.4013980653250009
YIL173W	-0.7179576295261086
YIR001C	-3.4517193727216773
YIR002C	
YIR003W	-0.03451719372721654
YIR004W	-1.4013980653250009
YIR005W	2.0158041136694598
YIR007W	
YIR009W	
YIR013C	2.0158041136694598
YIR014W	1.3323636778705676
YIR016W	-1.4013980653250009
YIR017C	-0.03451719372721654
YIR018C-A	0.6489232420716756
YIR018W	-0.7179576295261086
YIR019C	-1.4013980653250009
YIR020C	-2.768278936922785
YIR020W-A	-0.7179576295261086
YIR021W	-0.03451719372721654
YIR021W-A	-0.03451719372721654
YIR023W	-0.03451719372721654
YIR024C	-0.03451719372721654
YIR025W	-0.7179576295261086
YIR026C	-1.4013980653250009
YIR027C	-0.03451719372721654
YIR028W	-0.03451719372721654
YIR029W	-0.03451719372721654
YIR030C	
YIR031C	
YIR032C	
YIR033W	
YIR034C	0.6489232420716756
YIR035C	-0.03451719372721654
YIR036C	
YIR037W	-0.03451719372721654
YIR038C	
YIR039C	
YIR042C	-0.03451719372721654
YJL003W	-0.03451719372721654
YJL004C	-0.03451719372721654
YJL006C	
YJL007C	1.3323636778705676
YJL012C	-0.03451719372721654
YJL013C	0.6489232420716756
YJL016W	-0.26233067232684726
YJL020C	0.4211097634720449
YJL022W	-0.03451719372721654
YJL023C	-2.768278936922785
YJL024C	-0.03451719372721654
YJL027C	-3.4517193727216773
YJL028W	-0.03451719372721654
YJL029C	
YJL030W	
YJL036W	0.6489232420716756
YJL037W	
YJL038C	2.699244549468352
YJL042W	-0.03451719372721654
YJL043W	-0.03451719372721654
YJL044C	-0.03451719372721654
YJL045W	-0.03451719372721654
YJL046W	-0.03451719372721654
YJL047C	2.0158041136694598
YJL047C-A	-0.03451719372721654
YJL048C	-0.03451719372721654
YJL049W	-0.03451719372721654
YJL051W	-0.7179576295261086
YJL052W	
YJL053W	0.6489232420716756
YJL055W	-0.7179576295261086
YJL056C	2.0158041136694598
YJL057C	-0.03451719372721654
YJL058C	-0.03451719372721654
YJL059W	0.30720302417222956
YJL060W	-0.03451719372721654
YJL062W	0.6489232420716756
YJL062W-A	-0.03451719372721654
YJL063C	-2.768278936922785
YJL064W	3.382684985267244
YJL065C	-0.03451719372721654
YJL066C	-0.03451719372721654
YJL067W	-0.03451719372721654
YJL068C	-0.03451719372721654
YJL070C	-0.03451719372721654
YJL071W	-0.03451719372721654
YJL073W	-0.03451719372721654
YJL075C	-0.7179576295261086
YJL077C	0.9906434599711217
YJL077W-B	-0.7179576295261086
YJL078C	0.6489232420716756
YJL079C	-0.03451719372721654
YJL080C	0.6489232420716756
YJL082W	-0.03451719372721654
YJL083W	-0.7179576295261086
YJL084C	-0.7179576295261086
YJL088W	0.30720302417222956
YJL089W	-0.03451719372721654
YJL092W	0.6489232420716756
YJL093C	
YJL094C	-1.4013980653250009
YJL095W	-0.7179576295261086
YJL096W	-0.03451719372721654
YJL098W	
YJL099W	-0.03451719372721654
YJL100W	-2.084838501123893
YJL101C	
YJL102W	
YJL103C	0.6489232420716756
YJL105W	1.3323636778705676
YJL106W	-2.084838501123893
YJL107C	-1.4013980653250009
YJL108C	-1.4013980653250009
YJL110C	-0.03451719372721654
YJL112W	2.0158041136694598
YJL115W	-0.03451719372721654
YJL116C	0.6489232420716756
YJL117W	-0.03451719372721654
YJL118W	-0.03451719372721654
YJL119C	-0.7179576295261086
YJL120W	-0.7179576295261086
YJL121C	-0.03451719372721654
YJL122W	-0.7179576295261086
YJL123C	0.6489232420716756
YJL124C	1.6740838957700137
YJL126W	-2.084838501123893
YJL127C	0.6489232420716756
YJL127C-B	0.6489232420716756
YJL128C	0.6489232420716756
YJL129C	0.6489232420716756
YJL130C	
YJL131C	-0.03451719372721654
YJL132W	0.30720302417222956
YJL133W	-0.03451719372721654
YJL134W	0.6489232420716756
YJL135W	-0.03451719372721654
YJL136C	
YJL136W-A	-0.03451719372721654
YJL137C	-0.03451719372721654
YJL138C	-0.03451719372721654
YJL139C	-0.37623741162666263
YJL140W	
YJL141C	0.6489232420716756
YJL142C	-0.03451719372721654
YJL144W	-0.03451719372721654
YJL145W	0.6489232420716756
YJL146W	-0.03451719372721654
YJL147C	
YJL148W	-0.03451719372721654
YJL149W	-0.03451719372721654
YJL150W	-0.03451719372721654
YJL151C	-0.03451719372721654
YJL152W	-0.03451719372721654
YJL153C	-0.7179576295261086
YJL154C	0.6489232420716756
YJL155C	-0.03451719372721654
YJL157C	-0.03451719372721654
YJL158C	-0.03451719372721654
YJL159W	-0.03451719372721654
YJL160C	-0.37623741162666263
YJL161W	0.6489232420716756
YJL162C	-0.03451719372721654
YJL163C	-0.03451719372721654
YJL164C	-0.03451719372721654
YJL165C	0.6489232420716756
YJL166W	-0.7179576295261086
YJL168C	-0.7179576295261086
YJL169W	-0.03451719372721654
YJL170C	-0.03451719372721654
YJL171C	0.6489232420716756
YJL172W	0.30720302417222956
YJL175W	0.6489232420716756
YJL176C	-0.03451719372721654
YJL177W	0.6489232420716756
YJL178C	-0.03451719372721654
YJL179W	-0.03451719372721654
YJL180C	
YJL181W	1.3323636778705676
YJL182C	
YJL183W	-0.03451719372721654
YJL184W	-0.03451719372721654
YJL185C	-0.03451719372721654
YJL186W	-0.03451719372721654
YJL187C	-0.03451719372721654
YJL188C	0.6489232420716756
YJL189W	0.30720302417222956
YJL190C	-0.03451719372721654
YJL191W	0.6489232420716756
YJL192C	-0.7179576295261086
YJL193W	-1.4013980653250009
YJL196C	1.3323636778705676
YJL197W	-0.7179576295261086
YJL198W	-0.7179576295261086
YJL199C	-0.7179576295261086
YJL200C	-0.03451719372721654
YJL201W	3.382684985267244
YJL204C	-0.7179576295261086
YJL205C	-1.4013980653250009
YJL206C	-0.7179576295261086
YJL207C	
YJL208C	-0.03451719372721654
YJL209W	-0.7179576295261086
YJL210W	-0.7179576295261086
YJL211C	-0.7179576295261086
YJL212C	
YJL213W	0.6489232420716756
YJL214W	0.6489232420716756
YJL215C	-0.03451719372721654
YJL216C	-0.03451719372721654
YJL217W	-0.03451719372721654
YJL218W	-0.03451719372721654
YJR001W	
YJR003C	
YJR004C	
YJR005C-A	-2.768278936922785
YJR005W	1.3323636778705676
YJR008W	
YJR009C	1.3323636778705676
YJR010C-A	1.6740838957700137
YJR010W	-0.03451719372721654
YJR011C	1.3323636778705676
YJR014W	0.6489232420716756
YJR015W	0.6489232420716756
YJR018W	-0.03451719372721654
YJR019C	2.0158041136694598
YJR020W	1.3323636778705676
YJR021C	
YJR024C	-0.03451719372721654
YJR025C	1.6740838957700137
YJR030C	
YJR031C	3.382684985267244
YJR032W	2.357524331568906
YJR033C	-0.03451719372721654
YJR034W	-0.03451719372721654
YJR035W	-0.03451719372721654
YJR036C	0.6489232420716756
YJR037W	2.0158041136694598
YJR038C	0.6489232420716756
YJR039W	-0.7179576295261086
YJR040W	1.3323636778705676
YJR043C	0.6489232420716756
YJR044C	-0.03451719372721654
YJR047C	-0.03451719372721654
YJR048W	0.6489232420716756
YJR049C	
YJR050W	0.6489232420716756
YJR051W	0.6489232420716756
YJR052W	0.6489232420716756
YJR053W	0.6489232420716756
YJR054W	-0.03451719372721654
YJR055W	-0.26233067232684726
YJR056C	0.6489232420716756
YJR058C	-0.7179576295261086
YJR059W	-0.03451719372721654
YJR060W	-1.0596778474255548
YJR061W	
YJR062C	
YJR063W	0.6489232420716756
YJR066W	-0.03451719372721654
YJR069C	
YJR070C	-0.03451719372721654
YJR073C	0.6489232420716756
YJR074W	1.6740838957700137
YJR075W	-0.03451719372721654
YJR077C	
YJR078W	-0.7179576295261086
YJR079W	-0.7179576295261086
YJR080C	-0.03451719372721654
YJR082C	-0.03451719372721654
YJR083C	
YJR084W	-0.7179576295261086
YJR085C	-2.768278936922785
YJR086W	-3.4517193727216773
YJR087W	0.6489232420716756
YJR088C	
YJR090C	
YJR091C	
YJR092W	-0.03451719372721654
YJR094C	0.6489232420716756
YJR094W-A	0.6489232420716756
YJR095W	-0.03451719372721654
YJR096W	1.6740838957700137
YJR097W	
YJR098C	0.6489232420716756
YJR099W	0.6489232420716756
YJR100C	
YJR101W	0.6489232420716756
YJR102C	-0.03451719372721654
YJR103W	-0.7179576295261086
YJR104C	
YJR105W	-0.03451719372721654
YJR106W	
YJR107W	
YJR108W	-0.7179576295261086
YJR109C	-0.7179576295261086
YJR110W	-0.7179576295261086
YJR111C	-0.03451719372721654
YJR112W-A	-0.03451719372721654
YJR113C	1.3323636778705676
YJR114W	-0.7179576295261086
YJR115W	-0.7179576295261086
YJR116W	
YJR117W	-0.7179576295261086
YJR118C	-0.03451719372721654
YJR119C	3.382684985267244
YJR120W	
YJR121W	0.6489232420716756
YJR122W	
YJR124C	-0.03451719372721654
YJR125C	0.6489232420716756
YJR126C	
YJR127C	-0.03451719372721654
YJR128W	
YJR129C	-0.03451719372721654
YJR130C	-0.03451719372721654
YJR131W	-0.7179576295261086
YJR133W	-0.7179576295261086
YJR134C	
YJR135C	0.6489232420716756
YJR135W-A	0.9906434599711217
YJR137C	-0.03451719372721654
YJR139C	
YJR140C	
YJR142W	-0.03451719372721654
YJR143C	-0.03451719372721654
YJR144W	-0.03451719372721654
YJR145C	
YJR146W	-0.03451719372721654
YJR147W	-0.03451719372721654
YJR148W	-0.03451719372721654
YJR149W	
YJR150C	
YJR151C	-0.03451719372721654
YJR151W-A	-0.03451719372721654
YJR152W	0.6489232420716756
YJR153W	-2.768278936922785
YJR154W	-0.03451719372721654
YKL001C	-0.03451719372721654
YKL002W	-0.03451719372721654
YKL003C	0.6489232420716756
YKL005C	-0.7179576295261086
YKL006W	1.3323636778705676
YKL007W	0.6489232420716756
YKL008C	3.382684985267244
YKL009W	0.6489232420716756
YKL010C	-0.7179576295261086
YKL011C	0.6489232420716756
YKL015W	0.6489232420716756
YKL016C	
YKL017C	-0.03451719372721654
YKL018C-A	-0.03451719372721654
YKL020C	-0.03451719372721654
YKL023W	-0.03451719372721654
YKL025C	0.6489232420716756
YKL026C	2.0158041136694598
YKL027W	-0.03451719372721654
YKL029C	-0.03451719372721654
YKL030W	0.6489232420716756
YKL031W	-0.03451719372721654
YKL032C	1.3323636778705676
YKL033W-A	0.30720302417222956
YKL034W	0.6489232420716756
YKL037W	0.6489232420716756
YKL038W	-0.03451719372721654
YKL039W	-0.03451719372721654
YKL040C	2.0158041136694598
YKL041W	-0.03451719372721654
YKL043W	
YKL044W	-0.03451719372721654
YKL046C	2.699244549468352
YKL047W	-0.03451719372721654
YKL048C	0.6489232420716756
YKL050C	-0.03451719372721654
YKL051W	-0.03451719372721654
YKL053C-A	
YKL053W	-0.03451719372721654
YKL054C	2.0158041136694598
YKL055C	-0.03451719372721654
YKL056C	-0.03451719372721654
YKL057C	-0.03451719372721654
YKL061W	3.382684985267244
YKL062W	1.6740838957700137
YKL063C	2.0158041136694598
YKL064W	0.6489232420716756
YKL065C	-0.03451719372721654
YKL066W	-0.03451719372721654
YKL067W	0.6489232420716756
YKL068W	-0.03451719372721654
YKL068W-A	-0.03451719372721654
YKL069W	0.6489232420716756
YKL070W	0.6489232420716756
YKL071W	1.3323636778705676
YKL072W	0.6489232420716756
YKL073W	-0.03451719372721654
YKL074C	1.3323636778705676
YKL075C	-0.03451719372721654
YKL076C	-0.7179576295261086
YKL077W	-0.03451719372721654
YKL079W	0.6489232420716756
YKL080W	
YKL081W	-2.084838501123893
YKL084W	0.6489232420716756
YKL085W	0.6489232420716756
YKL086W	-0.03451719372721654
YKL087C	1.3323636778705676
YKL090W	0.6489232420716756
YKL091C	0.6489232420716756
YKL092C	-0.03451719372721654
YKL093W	0.6489232420716756
YKL094W	-0.03451719372721654
YKL096C-B	2.357524331568906
YKL096W	-0.03451719372721654
YKL096W-A	-0.03451719372721654
YKL097C	-0.03451719372721654
YKL098W	-0.03451719372721654
YKL100C	-0.7179576295261086
YKL101W	-0.7179576295261086
YKL102C	0.6489232420716756
YKL103C	-0.7179576295261086
YKL105C	-0.03451719372721654
YKL106C-A	0.6489232420716756
YKL106W	0.6489232420716756
YKL107W	-0.03451719372721654
YKL109W	0.6489232420716756
YKL110C	-0.03451719372721654
YKL113C	-0.03451719372721654
YKL114C	-0.7179576295261086
YKL115C	-0.03451719372721654
YKL116C	-0.7179576295261086
YKL117W	-0.03451719372721654
YKL118W	
YKL119C	
YKL120W	-0.03451719372721654
YKL121W	0.6489232420716756
YKL123W	0.6489232420716756
YKL124W	-0.03451719372721654
YKL126W	-0.03451719372721654
YKL127W	2.699244549468352
YKL128C	-0.7179576295261086
YKL129C	-0.03451719372721654
YKL130C	-0.03451719372721654
YKL131W	0.6489232420716756
YKL132C	-0.03451719372721654
YKL133C	-0.03451719372721654
YKL134C	
YKL135C	-0.03451719372721654
YKL136W	-0.03451719372721654
YKL137W	0.6489232420716756
YKL138C	-0.03451719372721654
YKL139W	-0.7179576295261086
YKL140W	-0.03451719372721654
YKL142W	2.0158041136694598
YKL143W	2.0158041136694598
YKL146W	-0.03451719372721654
YKL147C	-0.7179576295261086
YKL148C	0.6489232420716756
YKL149C	-0.03451719372721654
YKL150W	-0.03451719372721654
YKL151C	-0.03451719372721654
YKL155C	0.6489232420716756
YKL156W	-0.03451719372721654
YKL157W	0.19329628487241415
YKL159C	-0.03451719372721654
YKL160W	-0.03451719372721654
YKL161C	-0.03451719372721654
YKL162C	0.6489232420716756
YKL162C-A	
YKL163W	-0.03451719372721654
YKL164C	-0.03451719372721654
YKL166C	-0.03451719372721654
YKL167C	3.382684985267244
YKL168C	-0.03451719372721654
YKL169C	1.3323636778705676
YKL170W	1.3323636778705676
YKL171W	-0.7179576295261086
YKL174C	
YKL175W	1.3323636778705676
YKL176C	2.0158041136694598
YKL177W	1.3323636778705676
YKL178C	0.6489232420716756
YKL179C	1.3323636778705676
YKL183W	0.6489232420716756
YKL184W	-0.03451719372721654
YKL185W	-0.03451719372721654
YKL187C	-0.03451719372721654
YKL188C	1.3323636778705676
YKL190W	-3.4517193727216773
YKL191W	-0.03451719372721654
YKL194C	0.6489232420716756
YKL197C	-0.7179576295261086
YKL198C	-0.49014415092647795
YKL201C	0.07938954557259881
YKL202W	0.6489232420716756
YKL204W	-0.03451719372721654
YKL205W	-0.7179576295261086
YKL206C	-0.03451719372721654
YKL207W	
YKL208W	2.357524331568906
YKL211C	-0.03451719372721654
YKL212W	0.6489232420716756
YKL213C	-0.03451719372721654
