orf	hom | growth (relative abundance in pooled culture) | gamma-irradiation [200 Gy] | Game JC~Brown JM, 2003
YKL159C	0.32899999999999996
YKL160W	0.42100000000000004
YKL161C	0.147
YKL162C	0.12300000000000001
YKL162C-A	0.045
YKL163W	0.19699999999999998
YKL164C	0.063
YKL166C	0.141
YKL167C	0.073
YKL168C	0.188
YKL171W	-0.08
YKL174C	0.015
YKL175W	0.05
YKL176C	0.06
YKL179C	0.054000000000000006
YKL183W	0.016
YKL184W	0.079
YKL185W	-0.055999999999999994
YKL187C	-0.077
YKL188C	0.015
YKL190W	0.09
YKL191W	0.08900000000000001
YKL194C	
YKL197C	0.135
YKL198C	0.018000000000000002
YKL201C	0.0
YKL202W	0.01
YKL205W	0.075
YKL206C	0.005
YKL207W	-0.016
YKL208W	0.207
YKL211C	-0.158
YKL212W	0.384
YKL213C	-0.18
YKL214C	0.002
YKL215C	-0.054000000000000006
YKL216W	-0.062
YKL217W	-0.002
YKL218C	0.015
YKL220C	0.004
YKL221W	-0.051
YKL222C	0.003
YKR003W	-0.006
YKR005C	0.34600000000000003
YKR006C	0.027000000000000003
YKR007W	0.521
YKR009C	0.21100000000000002
YKR010C	0.187
YKR011C	0.21100000000000002
YKR012C	0.159
YKR013W	0.132
YKR014C	0.01
YKR015C	0.132
YKR016W	0.11800000000000001
YKR017C	0.102
YKR018C	0.055999999999999994
YKR019C	0.013999999999999999
YKR021W	0.008
YKR023W	-0.04
YKR026C	0.008
YKR027W	0.051
YKR028W	-0.033
YKR029C	-0.027000000000000003
YKR030W	0.063
YKR031C	-0.09
YKR032W	0.055
YKR033C	0.03
YKR034W	-0.09699999999999999
YKR035C	-0.08199999999999999
YKR035W-A	0.14800000000000002
YKR036C	-0.046
YKR039W	0.048
YKR040C	0.128
YKR041W	0.016
YKR042W	0.18899999999999997
YKR043C	0.077
YKR044W	-0.009000000000000001
YKR045C	0.069
YKR046C	0.043
YKR047W	-0.135
YKR048C	-0.091
YKR049C	-0.085
YKR050W	-0.033
YKR051W	-0.052000000000000005
YKR052C	-0.06
YKR053C	-0.063
YKR054C	0.001
YKR055W	-0.024
YKR056W	0.006999999999999999
YKR057W	0.366
YKR058W	-0.003
YKR059W	0.125
YKR060W	-0.037000000000000005
YKR061W	-0.024
YKR064W	-0.046
YKR065C	0.055
YKR066C	-0.032
YKR067W	-0.121
YKR069W	0.044000000000000004
YKR070W	-0.046
YKR072C	-0.063
YKR073C	-0.008
YKR074W	0.193
YKR075C	0.001
YKR076W	-0.045
YKR077W	0.039
YKR078W	-0.114
YKR080W	0.049
YKR084C	0.10300000000000001
YKR085C	0.024
YKR087C	0.037000000000000005
YKR088C	0.004
YKR089C	0.05
YKR090W	0.085
YKR091W	-0.07400000000000001
YKR092C	0.193
YKR093W	0.022000000000000002
YKR094C	0.27699999999999997
YKR095W	0.033
YKR096W	-0.036000000000000004
YKR097W	0.02
YKR098C	-0.052000000000000005
YKR099W	0.138
YKR100C	0.008
YKR101W	-0.001
YKR102W	-0.027000000000000003
YKR103W	0.031
YKR104W	0.002
YKR105C	-0.064
YKR106W	0.075
YLL001W	-0.08900000000000001
YLL005C	0.18600000000000003
YLL007C	0.3
YLL009C	0.047
YLL010C	0.027999999999999997
YLL012W	0.036000000000000004
YLL013C	-0.027000000000000003
YLL014W	0.001
YLL015W	-0.004
YLL019C	-0.04
YLL020C	-0.016
YLL021W	0.051
YLL023C	0.023
YLL024C	0.07400000000000001
YLL025W	0.138
YLL026W	0.085
YLL028W	0.001
YLL029W	0.11900000000000001
YLL030C	0.055
YLL032C	-0.245
YLL033W	1.149
YLL038C	-0.018000000000000002
YLL039C	0.002
YLL040C	-0.349
YLL041C	0.07
YLL042C	0.061
YLL043W	0.139
YLL044W	0.604
YLL045C	0.431
YLL046C	0.048
YLL047W	0.004
YLL048C	0.03
YLL049W	0.003
YLL051C	-0.017
YLL052C	-0.031
YLL053C	-0.023
YLL054C	0.004
YLL055W	0.015
YLL056C	0.07
YLL057C	0.021
YLL058W	0.011000000000000001
YLL059C	0.03
YLL060C	-0.027999999999999997
YLL061W	-0.045
YLL062C	-0.023
YLL063C	-0.037000000000000005
YLR001C	0.004
YLR003C	0.0
YLR004C	-0.011000000000000001
YLR006C	-0.272
YLR011W	0.292
YLR012C	-0.10400000000000001
YLR013W	-0.051
YLR014C	-0.062
YLR015W	0.031
YLR016C	0.14300000000000002
YLR017W	0.073
YLR018C	-0.142
YLR019W	-0.016
YLR020C	0.136
YLR021W	0.20199999999999999
YLR023C	0.086
YLR024C	0.127
YLR025W	-0.052000000000000005
YLR027C	-0.198
YLR028C	-0.027999999999999997
YLR030W	0.035
YLR031W	0.042
YLR032W	-2.403
YLR034C	0.043
YLR035C	0.066
YLR036C	-0.033
YLR037C	0.044000000000000004
YLR038C	0.011000000000000001
YLR039C	0.009000000000000001
YLR040C	0.071
YLR041W	0.042
YLR042C	0.018000000000000002
YLR043C	0.011000000000000001
YLR044C	0.006
YLR046C	0.01
YLR047C	-0.031
YLR049C	-0.20600000000000002
YLR050C	0.004
YLR053C	-0.009000000000000001
YLR054C	-0.21899999999999997
YLR055C	-0.168
YLR056W	
YLR057W	-0.086
YLR058C	0.175
YLR059C	0.12
YLR063W	-0.049
YLR064W	0.10800000000000001
YLR065C	0.08199999999999999
YLR067C	
YLR068W	0.341
YLR069C	
YLR070C	-0.131
YLR072W	-0.04
YLR073C	-0.064
YLR077W	0.08800000000000001
YLR080W	0.19699999999999998
YLR081W	0.033
YLR082C	0.011000000000000001
YLR083C	0.179
YLR084C	0.114
YLR085C	-0.131
YLR087C	0.205
YLR089C	-0.051
YLR090W	-0.024
YLR092W	0.023
YLR093C	-0.264
YLR094C	0.018000000000000002
YLR095C	-0.026000000000000002
YLR096W	-0.009000000000000001
YLR097C	-0.003
YLR098C	-0.09300000000000001
YLR099C	0.055
YLR102C	0.057
YLR104W	0.008
YLR107W	-0.23600000000000002
YLR108C	-0.057999999999999996
YLR109W	-0.012
YLR110C	0.157
YLR111W	0.22899999999999998
YLR112W	-0.005
YLR113W	-0.17300000000000001
YLR114C	-0.01
YLR118C	-0.006
YLR119W	0.11
YLR120C	-0.001
YLR121C	-0.043
YLR122C	-0.043
YLR123C	0.032
YLR124W	-0.131
YLR125W	-0.099
YLR126C	-0.152
YLR128W	-0.019
YLR130C	-0.107
YLR131C	-0.43799999999999994
YLR133W	-0.18
YLR134W	-0.133
YLR135W	-0.612
YLR136C	-0.077
YLR137W	0.008
YLR138W	-0.113
YLR142W	0.032
YLR143W	0.017
YLR144C	0.126
YLR146C	-0.039
YLR150W	-0.066
YLR151C	-0.045
YLR152C	0.013999999999999999
YLR154C	0.21
YLR164W	0.027999999999999997
YLR165C	-0.046
YLR168C	-0.057
YLR169W	-0.086
YLR170C	-0.08199999999999999
YLR171W	0.037000000000000005
YLR172C	-0.039
YLR173W	-0.068
YLR174W	-0.078
YLR176C	-0.004
YLR177W	-0.040999999999999995
YLR178C	-0.18899999999999997
YLR179C	-0.091
YLR180W	0.11800000000000001
YLR181C	0.17300000000000001
YLR182W	0.068
YLR183C	0.035
YLR187W	0.008
YLR188W	-0.015
YLR189C	-0.031
YLR190W	0.067
YLR191W	-0.156
YLR192C	0.27899999999999997
YLR193C	
YLR194C	-0.031
YLR199C	0.006999999999999999
YLR200W	0.34600000000000003
YLR201C	-0.045
YLR202C	0.12
YLR203C	-0.16399999999999998
YLR204W	0.08900000000000001
YLR205C	-0.055
YLR206W	-0.102
YLR207W	-0.042
YLR209C	-0.086
YLR210W	-0.033
YLR211C	0.032
YLR213C	-0.113
YLR214W	-0.18
YLR216C	0.013000000000000001
YLR217W	0.031
YLR218C	-0.006999999999999999
YLR219W	0.084
YLR220W	-0.045
YLR221C	0.036000000000000004
YLR224W	0.015
YLR225C	-0.023
YLR227C	0.027000000000000003
YLR228C	0.021
YLR231C	0.027000000000000003
YLR232W	-0.19399999999999998
YLR236C	0.13699999999999998
YLR237W	0.11
YLR238W	0.17800000000000002
YLR239C	0.08199999999999999
YLR241W	0.063
YLR246W	0.22699999999999998
YLR247C	0.032
YLR248W	-0.043
YLR250W	0.038
YLR252W	-0.248
YLR253W	0.035
YLR254C	0.033
YLR255C	0.085
YLR257W	-0.057
YLR258W	-0.002
YLR261C	0.08199999999999999
YLR262C	0.231
YLR262C-A	0.04
YLR263W	0.065
YLR264W	0.45
YLR265C	0.076
YLR266C	0.015
YLR267W	0.049
YLR268W	0.053
YLR269C	0.03
YLR271W	-0.003
YLR273C	0.024
YLR278C	0.031
YLR279W	0.035
YLR280C	0.067
YLR281C	-0.002
YLR282C	0.025
YLR283W	0.07400000000000001
YLR284C	-0.012
YLR285W	0.02
YLR286C	-0.004
YLR287C	0.05
YLR287C-A	0.41700000000000004
YLR288C	-1.925
YLR289W	-0.071
YLR290C	-0.011000000000000001
YLR292C	0.138
YLR294C	0.098
YLR296W	0.057
YLR297W	-0.021
YLR299W	0.0
YLR300W	0.048
YLR303W	-0.134
YLR306W	0.063
YLR307W	0.016
YLR308W	0.09
YLR309C	0.005
YLR311C	-0.11800000000000001
YLR312C	0.011000000000000001
YLR313C	0.039
YLR318W	0.82
YLR319C	0.06
YLR324W	0.175
YLR325C	-0.002
YLR326W	-0.075
YLR327C	0.024
YLR328W	0.011000000000000001
YLR329W	0.039
YLR330W	-0.214
YLR331C	-0.07
YLR332W	-0.11800000000000001
YLR334C	0.079
YLR335W	0.451
YLR341W	0.024
YLR343W	0.015
YLR344W	0.025
YLR345W	0.077
YLR346C	-0.015
YLR348C	0.085
YLR349W	0.045
YLR350W	-0.19699999999999998
YLR351C	0.073
YLR352W	0.062
YLR353W	0.023
YLR354C	0.034
YLR356W	0.1
YLR358C	-0.43200000000000005
YLR360W	0.17600000000000002
YLR361C	0.013999999999999999
YLR363C	0.057
YLR364W	0.035
YLR365W	0.02
YLR366W	0.08800000000000001
YLR367W	0.10400000000000001
YLR368W	
YLR374C	0.278
YLR375W	-0.027999999999999997
YLR376C	-0.515
YLR377C	-0.035
YLR380W	-0.006
YLR381W	0.14400000000000002
YLR384C	0.40399999999999997
YLR385C	0.046
YLR387C	0.038
YLR388W	0.322
YLR389C	0.048
YLR390W	-0.016
YLR390W-A	0.031000000000000003
YLR392C	0.040999999999999995
YLR393W	
YLR394W	0.04
YLR395C	0.021
YLR398C	0.282
YLR400W	0.057999999999999996
YLR401C	0.09300000000000001
YLR402W	-0.092
YLR404W	0.001
YLR405W	0.032
YLR406C	0.184
YLR407W	-0.171
YLR408C	0.057999999999999996
YLR410W	0.094
YLR412W	0.17300000000000001
YLR413W	0.063
YLR414C	0.045
YLR415C	-0.018000000000000002
YLR416C	0.026000000000000002
YLR417W	0.038
YLR418C	0.16899999999999998
YLR420W	-0.09300000000000001
YLR421C	0.032
YLR422W	0.078
YLR426W	-0.895
YLR427W	0.057999999999999996
YLR428C	-0.005
YLR429W	-0.025
YLR431C	-0.013000000000000001
YLR432W	-0.017
YLR433C	0.048
YLR434C	0.166
YLR436C	-0.084
YLR437C	-0.019
YLR438W	0.047
YLR441C	0.12300000000000001
YLR443W	-0.006999999999999999
YLR444C	0.061
YLR445W	-0.009000000000000001
YLR446W	0.066
YLR448W	0.509
YLR449W	-0.008
YLR450W	-0.17800000000000002
YLR451W	-0.11199999999999999
YLR452C	0.012
YLR453C	0.07400000000000001
YLR454W	0.024
YLR455W	-0.059000000000000004
YLR456W	0.027000000000000003
YLR460C	0.037000000000000005
YLR461W	0.076
YML001W	0.095
YML002W	0.009000000000000001
YML003W	-0.034
YML004C	-0.106
YML005W	-0.091
YML006C	0.001
YML007W	-0.07200000000000001
YML009C	-0.019000000000000003
YML009W-B	0.19399999999999998
YML011C	0.22399999999999998
YML012C-A	
YML012W	0.188
YML013W	0.36700000000000005
YML014W	0.16
YML016C	0.325
YML017W	0.175
YML018C	0.004
YML019W	0.22699999999999998
YML020W	0.18100000000000002
YML021C	-0.14800000000000002
YML022W	0.113
YML026C	0.40700000000000003
YML027W	-0.032
YML028W	0.552
YML029W	0.115
YML030W	-0.035
YML034C-A	0.040999999999999995
YML034W	-0.023
YML035C	0.009000000000000001
YML037C	-0.012
YML038C	0.039
YML041C	-0.26
YML042W	0.038
YML047C	0.131
YML047W-A	-0.11800000000000001
YML048W	0.048
YML051W	0.018000000000000002
YML052W	0.006
YML053C	0.036000000000000004
YML054C	0.001
YML055W	0.002
YML057C-A	0.013000000000000001
YML057W	0.035
YML058W	0.012
YML059C	0.0
YML060W	0.08800000000000001
YML061C	0.345
YML062C	0.08199999999999999
YML066C	0.01
YML067C	0.077
YML068W	0.016
YML070W	0.023
YML071C	-0.011000000000000001
YML072C	0.036000000000000004
YML073C	
YML074C	-0.019
YML075C	0.094
YML076C	0.021
YML078W	-0.086
YML079W	-0.155
YML080W	-0.10400000000000001
YML081C-A	0.125
YML081W	0.038
YML082W	0.031
YML083C	-0.001
YML084W	0.027999999999999997
YML086C	0.046
YML087C	0.005
YML088W	-0.008
YML089C	-0.004
YML090W	0.046
YML094C-A	0.525
YML095C	-0.575
YML096W	0.021
YML097C	0.162
YML099C	-0.076
YML100W	0.009000000000000001
YML100W-A	-0.049
YML101C	-0.067
YML101C-A	-0.096
YML102W	-0.162
YML103C	0.057
YML104C	0.02
YML106W	-0.066
YML107C	0.054000000000000006
YML108W	0.147
YML109W	-0.177
YML110C	
YML111W	-0.009000000000000001
YML113W	-0.054000000000000006
YML116W	0.04
YML116W-A	-0.201
YML117W	-0.963
YML118W	-0.091
YML119W	-0.111
YML120C	0.006
YML121W	0.177
YML122C	
YML123C	-0.07200000000000001
YML124C	0.603
YML128C	0.466
YML129C	0.022000000000000002
YML131W	0.055999999999999994
YMR003W	-0.177
YMR004W	-0.063
YMR006C	-0.018000000000000002
YMR007W	-0.012
YMR008C	-0.027000000000000003
YMR009W	0.002
YMR010W	-0.038
YMR011W	-0.071
YMR012W	0.019
YMR015C	-0.005
YMR016C	0.066
YMR017W	-0.077
YMR018W	-0.084
YMR019W	-0.044000000000000004
YMR020W	0.01
YMR022W	-0.006999999999999999
YMR023C	-0.001
YMR025W	-0.022000000000000002
YMR026C	0.09699999999999999
YMR027W	-0.081
YMR029C	0.02
YMR030W	-0.12
YMR031C	0.012
YMR031W-A	-0.158
YMR034C	-0.071
YMR035W	0.125
YMR036C	-0.06
YMR037C	-0.021
YMR038C	-0.465
YMR039C	-0.36
YMR040W	-0.22399999999999998
YMR042W	-0.235
YMR044W	-0.44
YMR048W	-0.16399999999999998
YMR052C-A	0.12
YMR052W	0.111
YMR053C	0.047
YMR054W	0.063
YMR055C	-0.20800000000000002
YMR056C	0.01
YMR057C	-0.083
YMR058W	-0.106
YMR062C	0.015
YMR063W	-0.12
YMR064W	
YMR065W	-0.049
YMR067C	-0.073
YMR068W	-0.159
YMR069W	-0.128
YMR070W	-0.023
YMR071C	-0.018000000000000002
YMR072W	0.087
YMR073C	-0.21
YMR074C	0.053
YMR075C-A	-0.162
YMR075W	-0.16
YMR077C	0.023
YMR080C	-0.133
YMR081C	-0.009000000000000001
YMR082C	0.009000000000000001
YMR083W	-0.087
YMR084W	0.038
YMR085W	-0.009000000000000001
YMR086C-A	0.031
YMR086W	-0.006999999999999999
YMR087W	0.057999999999999996
YMR088C	-0.001
YMR090W	0.037000000000000005
YMR092C	0.033
YMR095C	0.075
YMR096W	0.051
YMR097C	
YMR099C	0.052000000000000005
YMR100W	0.034
YMR101C	-0.004
YMR102C	0.046
YMR103C	0.035
YMR104C	0.0
YMR105C	0.002
YMR106C	0.107
YMR107W	-0.013999999999999999
YMR109W	0.07
YMR110C	-0.012
YMR111C	-0.11
YMR114C	-0.013000000000000001
YMR115W	0.043
YMR116C	0.429
YMR118C	0.033
YMR119W	-0.006999999999999999
YMR119W-A	-0.09
YMR120C	0.039
YMR121C	-0.473
YMR122C	-0.086
YMR123W	0.28600000000000003
YMR124W	-0.040999999999999995
YMR126C	-0.006
YMR127C	-0.046
YMR129W	0.013000000000000001
YMR130W	0.024
YMR132C	-0.012
YMR133W	0.048
YMR135C	-0.006
YMR135W-A	0.035
YMR136W	0.049
YMR137C	-0.508
YMR138W	
YMR139W	-0.003
YMR140W	-0.079
YMR141C	-0.059000000000000004
YMR143W	0.27399999999999997
YMR144W	0.174
YMR145C	-0.015
YMR147W	-0.002
YMR148W	0.026000000000000002
YMR150C	0.095
YMR151W	0.006999999999999999
YMR152W	-0.653
YMR153C-A	0.018000000000000002
YMR153W	-0.027999999999999997
YMR154C	-0.20800000000000002
YMR155W	-0.05
YMR156C	0.057999999999999996
YMR157C	0.037000000000000005
YMR158C-A	-0.057999999999999996
YMR158W-B	0.0
YMR159C	0.006
YMR160W	0.047
YMR161W	-0.022000000000000002
YMR162C	0.05
YMR163C	0.017
YMR164C	-0.11
YMR166C	-0.057999999999999996
YMR167W	-0.382
YMR169C	-0.10699999999999998
YMR170C	0.134
YMR171C	0.08800000000000001
YMR172C-A	-0.177
YMR172W	0.085
YMR173W	-0.083
YMR173W-A	-0.027999999999999997
YMR174C	0.14150000000000001
YMR175W	0.061500000000000006
YMR176W	0.265
YMR177W	-0.02
YMR178W	0.22
YMR180C	0.20800000000000002
YMR181C	0.027999999999999997
YMR182C	-0.099
YMR183C	0.13699999999999998
YMR184W	0.006
YMR186W	0.086
YMR187C	-0.102
YMR189W	0.032
YMR190C	0.011000000000000001
YMR191W	0.059000000000000004
YMR192W	-0.040999999999999995
YMR193C-A	0.5660000000000001
YMR193W	
YMR194C-A	-0.038
YMR194W	0.56
YMR195W	-0.132
YMR196W	-0.14400000000000002
YMR199W	0.064
YMR201C	-0.3
YMR204C	-0.064
YMR206W	-0.098
YMR207C	-0.127
YMR209C	-0.085
YMR210W	-0.036000000000000004
YMR214W	-0.247
YMR215W	-0.043
YMR216C	0.17600000000000002
YMR219W	0.701
YMR221C	-0.03
YMR222C	-0.019
YMR223W	-1.005
YMR225C	-0.10300000000000001
YMR226C	-0.095
YMR230W	-0.005
YMR232W	-0.006999999999999999
YMR233W	0.081
YMR234W	0.055999999999999994
YMR237W	-0.006999999999999999
YMR238W	0.099
YMR241W	0.11199999999999999
YMR242C	-1.263
YMR243C	0.36
YMR244C-A	-0.019
YMR244W	0.124
YMR245W	-0.08800000000000001
YMR246W	-0.002
YMR247C	0.424
YMR250W	
YMR251W	-0.019
YMR251W-A	-0.12300000000000001
YMR252C	-0.024
YMR253C	0.028999999999999998
YMR254C	0.306
YMR255W	0.27
YMR256C	
YMR257C	
YMR258C	-0.045
YMR259C	0.309
YMR261C	-0.122
YMR262W	-0.121
YMR263W	0.34
YMR264W	-0.22899999999999998
YMR265C	0.03
YMR267W	0.67
YMR269W	0.627
YMR271C	0.085
YMR272C	0.156
YMR273C	-0.036000000000000004
YMR274C	0.037000000000000005
YMR275C	0.012
YMR276W	-0.09
YMR278W	0.002
YMR279C	0.027000000000000003
YMR280C	-0.273
YMR282C	
YMR283C	0.071
YMR284W	
YMR285C	0.09
YMR286W	-0.027999999999999997
YMR287C	0.807
YMR289W	-0.02
YMR291W	0.092
YMR292W	0.124
YMR293C	0.479
YMR294W	-0.613
YMR294W-A	-0.054000000000000006
YMR295C	-0.055
YMR297W	-0.139
YMR299C	-0.05
YMR300C	0.348
YMR302C	0.012
YMR303C	0.165
YMR304C-A	-0.035
YMR304W	-0.081
YMR305C	0.085
YMR306C-A	0.018000000000000002
YMR306W	0.027999999999999997
YMR310C	-0.10099999999999999
YMR311C	0.04
YMR312W	0.452
YMR313C	-0.016
YMR315W	0.001
YMR316C-A	-0.05
YMR316C-B	-0.059000000000000004
YMR316W	-0.182
YMR317W	-0.081
YMR318C	-0.04
YMR319C	-0.06
YMR320W	-0.081
YMR322C	0.034
YMR326C	-0.002
YNL001W	0.204
YNL004W	0.018000000000000002
YNL009W	-0.015
YNL010W	0.035
YNL011C	0.055
YNL012W	-0.018000000000000002
YNL013C	0.002
YNL014W	-0.076
YNL016W	-0.001
YNL020C	0.006999999999999999
YNL022C	-0.39899999999999997
YNL023C	-0.094
YNL024C	0.038
YNL025C	0.14400000000000002
YNL027W	-0.027000000000000003
YNL031C	-0.006
YNL032W	-0.38299999999999995
YNL034W	-0.005
YNL035C	-0.040999999999999995
YNL041C	-0.13699999999999998
YNL042W	
YNL043C	-0.008
YNL044W	0.018000000000000002
YNL045W	-0.027999999999999997
YNL046W	-0.008
YNL047C	0.009000000000000001
YNL049C	0.073
YNL050C	
YNL051W	-0.028999999999999998
YNL052W	0.018000000000000002
YNL053W	0.076
YNL055C	-0.12300000000000001
YNL056W	-0.322
YNL057W	0.024
YNL058C	0.076
YNL063W	0.057999999999999996
YNL065W	-0.14400000000000002
YNL066W	0.038
YNL067W	0.31
YNL068C	0.07200000000000001
YNL069C	0.12
YNL070W	-0.52
YNL071W	-0.013999999999999999
YNL072W	0.22899999999999998
YNL073W	
YNL074C	0.11
YNL076W	0.204
YNL077W	-0.08199999999999999
YNL078W	0.34700000000000003
YNL079C	
YNL082W	0.084
YNL083W	0.138
YNL084C	0.262
YNL085W	-0.168
YNL086W	0.052000000000000005
YNL087W	0.065
YNL089C	0.006999999999999999
YNL090W	0.04
YNL091W	-0.7390000000000001
YNL092W	0.08800000000000001
YNL093W	-0.027000000000000003
YNL094W	0.024
YNL095C	0.006999999999999999
YNL096C	0.231
YNL097C	0.402
YNL098C	-0.145
YNL099C	-0.18100000000000002
YNL100W	0.022000000000000002
YNL101W	-0.129
YNL104C	0.049
YNL105W	0.065
YNL106C	0.044000000000000004
YNL107W	-0.612
YNL108C	0.004
YNL109W	
YNL111C	0.265
YNL115C	-0.059000000000000004
YNL116W	-0.02
YNL117W	-0.027000000000000003
YNL119W	0.479
YNL120C	0.344
YNL121C	0.28800000000000003
YNL122C	-0.019
YNL123W	-0.019
YNL125C	0.047
YNL127W	0.111
YNL128W	-0.075
YNL129W	0.0
YNL130C	0.006999999999999999
YNL134C	0.006999999999999999
YNL135C	-0.278
YNL136W	-0.569
YNL140C	-0.045
YNL141W	-0.016
YNL142W	-0.022000000000000002
YNL143C	-0.009000000000000001
YNL144C	0.049
YNL145W	0.067
YNL146W	0.019
YNL147W	-0.529
YNL148C	-0.534
YNL154C	-0.115
YNL155W	0.023
YNL157W	-0.004
YNL159C	0.036000000000000004
YNL160W	0.040999999999999995
YNL166C	
YNL168C	-0.005
YNL170W	0.278
YNL173C	-0.012
YNL175C	-0.16699999999999998
YNL176C	0.081
YNL177C	0.449
YNL179C	0.079
YNL180C	
YNL183C	0.018000000000000002
YNL184C	0.135
YNL187W	-0.273
YNL190W	-0.052000000000000005
YNL191W	-0.028999999999999998
YNL193W	0.004
YNL194C	0.067
YNL195C	-0.06
YNL196C	-0.158
YNL197C	0.025
YNL198C	0.13
YNL200C	0.175
YNL201C	-0.364
YNL202W	0.099
YNL203C	0.36200000000000004
YNL204C	-0.23
YNL205C	-0.132
YNL206C	-0.092
YNL211C	-0.23600000000000002
YNL212W	-0.043
YNL213C	
YNL214W	0.15
YNL215W	-0.7190000000000001
YNL217W	-0.048
YNL218W	
YNL219C	-0.047
YNL224C	-0.085
YNL226W	0.364
YNL227C	
YNL229C	0.10800000000000001
YNL230C	-0.10099999999999999
YNL231C	0.0
YNL233W	0.006999999999999999
YNL235C	-0.011000000000000001
YNL236W	-0.012
YNL237W	-0.11900000000000001
YNL239W	-0.054000000000000006
YNL241C	
YNL242W	-0.006999999999999999
YNL249C	0.344
YNL250W	
YNL252C	0.12300000000000001
YNL253W	0.139
YNL254C	0.11
YNL255C	0.179
YNL257C	0.086
YNL259C	0.275
YNL264C	-0.028999999999999998
YNL265C	0.048
YNL266W	0.124
YNL268W	0.182
YNL269W	0.152
YNL270C	0.16699999999999998
YNL271C	-0.237
YNL273W	0.081
YNL274C	0.261
YNL275W	-0.047
YNL276C	
YNL278W	0.16699999999999998
YNL279W	0.294
YNL281W	0.08
YNL283C	-0.643
YNL285W	0.091
YNL286W	0.122
YNL288W	0.175
YNL289W	0.127
YNL291C	-0.711
YNL292W	0.051
YNL293W	0.079
YNL294C	-0.16699999999999998
YNL295W	0.0
YNL298W	
YNL299W	-0.052000000000000005
YNL300W	-0.125
YNL301C	-0.06
YNL303W	-0.01
YNL304W	0.023
YNL305C	-0.043
YNL307C	-0.43
YNL311C	-0.053
YNL314W	-0.344
YNL315C	0.35100000000000003
YNL316C	-0.076
YNL318C	-0.15
YNL319W	-0.044000000000000004
YNL321W	-0.096
YNL322C	0.026000000000000002
YNL323W	0.13699999999999998
YNL324W	-0.263
YNL325C	-0.1
YNL326C	-0.054000000000000006
YNL327W	-0.059000000000000004
YNL328C	-0.022000000000000002
YNL329C	-0.021
YNL332W	0.087
YNL333W	0.066
YNL334C	-0.043
YNL335W	0.1
YNL336W	0.184
YNL338W	0.22899999999999998
YNL339C	0.26899999999999996
YNR001C	-0.099
YNR002C	0.006999999999999999
YNR004W	0.257
YNR005C	-0.005
YNR006W	0.185
YNR007C	-0.52
YNR008W	0.271
YNR009W	0.114
YNR012W	0.175
YNR013C	-0.003
YNR014W	0.053
YNR015W	0.011000000000000001
YNR018W	-0.115
YNR019W	0.053
YNR020C	-0.002
YNR021W	0.06
YNR024W	0.028999999999999998
YNR025C	-0.07400000000000001
YNR027W	-0.161
YNR028W	0.05
YNR029C	0.105
YNR030W	0.031
YNR031C	-0.27
YNR032C-A	0.079
YNR032W	0.086
YNR033W	0.008
YNR034W	-0.064
YNR036C	
YNR037C	0.28800000000000003
YNR039C	0.039
YNR040W	-0.311
YNR041C	0.313
YNR042W	0.047
YNR044W	
YNR045W	0.11900000000000001
YNR048W	0.259
YNR049C	0.303
YNR050C	0.254
YNR051C	0.135
YNR055C	0.018000000000000002
YNR056C	0.027000000000000003
YNR057C	0.057999999999999996
YNR058W	0.016
YNR059W	0.052000000000000005
YNR060W	-0.011000000000000001
YNR061C	0.018000000000000002
YNR062C	0.068
YNR063W	0.057
YNR064C	0.031
YNR065C	-0.031
YNR066C	-0.037000000000000005
YNR067C	0.019
YNR068C	-2.324
YNR069C	0.037000000000000005
YNR070W	0.068
YNR071C	0.009000000000000001
YNR072W	-0.046
YNR074C	-0.076
YNR075W	-0.044000000000000004
YOL001W	0.36700000000000005
YOL002C	0.09699999999999999
YOL003C	0.11599999999999999
YOL004W	0.413
YOL006C	0.306
YOL007C	0.09300000000000001
YOL008W	0.040999999999999995
YOL011W	0.019
YOL012C	-0.11599999999999999
YOL013C	-0.022000000000000002
YOL013W-A	0.024
YOL014W	-0.10800000000000001
YOL015W	-0.025
YOL016C	-0.017
YOL017W	0.023
YOL018C	-0.087
YOL019W	0.015
YOL020W	0.048
YOL024W	-0.059000000000000004
YOL025W	0.035
YOL027C	0.235
YOL028C	-0.134
YOL029C	0.040999999999999995
YOL030W	0.023
YOL031C	0.031
YOL032W	-0.064
YOL035C	-0.004
YOL036W	0.105
YOL037C	0.106
YOL039W	0.488
YOL041C	0.257
YOL042W	0.35200000000000004
YOL043C	0.27899999999999997
YOL044W	0.32899999999999996
YOL045W	0.162
YOL046C	0.07200000000000001
YOL047C	0.078
YOL048C	0.131
YOL049W	0.055
YOL050C	0.21100000000000002
YOL052C	0.171
YOL052C-A	0.07
YOL053W	0.076
YOL054W	-0.028999999999999998
YOL055C	0.078
YOL056W	0.006
YOL057W	-0.068
YOL058W	-0.006999999999999999
YOL059W	-0.07200000000000001
YOL060C	-0.057999999999999996
YOL061W	-0.061
YOL062C	0.038
YOL063C	0.003
YOL064C	0.342
YOL065C	-0.045
YOL067C	-0.366
YOL068C	0.019
YOL070C	0.044000000000000004
YOL071W	0.046
YOL072W	0.154
YOL075C	0.049
YOL076W	-0.5760000000000001
YOL079W	-0.019
YOL080C	-0.062
YOL081W	-0.22
YOL082W	-0.026000000000000002
YOL083W	-0.002
