orf	hap a | growth (colony size) | Fe(NH4)2(SO4)2 (ferrous ammonium sulfate (anhydrous) [10 mM]) | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | copper(II) chloride [7 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | manganese(II) chloride [4 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | nickel dichloride [3 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (exponential growth rate) | zinc dichloride [7 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (exponential growth rate) | cobalt dichloride [2.5 mM] | Bleackley MR~MacGillivray RT, 2011
YFL033C	0.9190885350396998	1.0087051742552364	1.0119213918141592	0.9517970200828089	0.9989801085893311	0.9014982260634374
YFL034C-A	1.1034932312044636	0.9859781472655029	1.0592928762684632	1.0091101964420328	0.9789123634143164	1.0667859526504464
YFL034W	0.9411531040734956	1.0291106115565274	1.15676460952722	1.0568045530203065	1.023447567927046	0.8726468881656929
YFL036W	0.7169500203065527	0.4321816865558364	1.1925245819307027	1.0815262659526892	0.7910349479997237	0.6132420832518769
YFL040W	1.284512631071312	0.9697631731830589	0.747189303147589	1.091913754144765	0.918961882124131	1.1608271663614815
YFL041W	0.8429200973631105	0.9333919068711891	1.0125237917245837	0.9520823242452128	1.0841874764635073	0.6096651348038299
YFL042C	1.0162699521551644	0.9710199072273068	1.0367262336407066	0.9687049925012994	1.0410999342885034	0.8118509084045322
YFL044C	0.7694940561825917	0.9284657148811277	0.9654175650085812	0.9270675763524362	1.011206271218393	0.9070193224305197
YFL046W	1.2761381699789183	0.974554027165985	0.838138267639757	0.7975403120863813	0.799511923409153	1.066957329567643
YFL047W	1.14329191211949	1.05671213212115	1.013619990183971	0.9882157117062733	0.8982101808715192	1.0884228194907133
YFL048C	0.8581539528386037	0.9762991038433876	1.0130327293284909	0.9943754783439293	1.0909895613161547	1.030382095173468
YFL049W	0.9981288420810039	1.0326056958339445	0.6749907060864371	0.962290592062461	1.095867643546119	0.35213503748602476
YFL050C	1.298424013672452	1.0197913400424112	0.9259269000226297	0.9349265686525351	0.9667520705056237	1.1013453383818004
YFL051C	0.8957158262872219	1.035214307853675	1.0510009698711062	1.008398578343211	1.0316945688338752	0.9013456756922794
YFL052W	1.0553361440753082	1.0279143676887434	0.9737429951451483	0.9257061035234475	0.886702935706659	1.1421391230517701
YFL053W	1.4488576579011483	1.0943630397407766	0.8687428522249575	0.9848223940025971	0.8391799768467246	1.2113795125075464
YFL054C	0.914364845419116	0.899075236311306	1.0531196040177186	0.8793265310381995	0.9479253676441984	0.9259960642685542
YFL055W	0.9701204374738515	0.8681557209955932	0.9898472135372386	0.8638766564130776	1.0633660907729223	0.9025050164068037
YFL063W	1.0399750651935447	1.0342548245391918	1.0110477660232042	1.0583889723925857	1.07965848277217	1.0785217458934113
YFR001W	1.4351609382754338	1.1057268743575341	1.5420273839277001	1.326013132467196	1.0327145671433973	1.5717901785343604
YFR006W	0.8715780211519525	1.001167223012403	1.0238962169131052	1.0604654588465696	0.9767438851886657	1.1191276722881751
YFR007W	0.8699012416889923	1.029939025132763	1.1065675611165686	1.041406685722892	0.9791231735787385	1.1761907118857173
YFR008W	1.6721569198503812	1.0387325594648529	0.6029067103441704	0.6255029753756451	0.9456247799653824	0.9493781646004669
YFR009W	1.1765318688797097	1.0664385973510406	0.9850641001567978	0.9950130027304236	0.9088334033704796	1.1623996210228575
YFR010W	0.9333460362829821	1.046536276920494	0.932290860995491	0.969350028270938	0.9999697085611033	1.153809077670703
YFR011C	1.071472473547398	1.1304797179544532	0.9427223461295468	1.150746185616306	1.1276591944457481	0.8692781439845126
YFR012W	1.1545017785275806	0.9380542771738739	1.079260609898134	1.2330718060184735	1.1231367708009836	0.5993174282661261
YFR013W	1.128599888539134	0.9718562345225253	0.6584967519454148	0.7805291658123131	1.1033921230347554	0.9890912104969871
YFR014C	0.958938646148426	1.0568476436785499	1.0887609773682108	1.0281367890535102	0.9452704122414786	1.2097286613281535
YFR015C	0.8435103755194792	1.0314024909486916	1.2595977429947391	1.1263035000705177	1.0021934320915238	1.0596146490824971
YFR016C	1.1838921594080896	1.0183837964253235	0.9108240855073252	1.1616417926772564	0.8366039396706949	1.3104064124813124
YFR017C	0.8294611269814259	0.9928244310951121	1.1802428296651117	1.1378633905472968	1.0493310625077008	0.9986820437438091
YFR018C	1.3516738189737822	1.1476325388690565	0.9333895628082433	0.9571074429596713	0.8671685642530257	1.1905466770140654
YFR019W	0.8341988623728479	0.9511334129573457	0.7255192537814538	0.8319537948377335	0.24284845338964342	0.28647687660668225
YFR020W	1.1985839672093497	1.0670718092411005	0.931280735452968	1.1111630780442148	0.9826910150514622	1.090674117662046
YFR021W	0.7859194603177513	0.9016299452809061	1.2039748050251966	1.0518946658037374	1.0935547963080978	1.1085772434314096
YFR022W	1.150729872083435	1.262255958471689	1.0508135584199152	1.058086451389162	0.9552800819334473	1.2684895159955492
YFR023W	1.220440653410704	0.9100073643583743	0.8991451365870113	0.9315708348399783	0.9444123632027083	1.3735972453533065
YFR024C-A	1.0301575497908333	1.0664779051563382	1.0238586101820744	1.0440824241371855	1.0060266387346428	1.040362779212511
YFR025C	1.0838499945975768	0.9213495975328372	0.827772564042286	0.9838791885707643	1.0247573749223011	0.621093915115003
YFR026C	0.9239844965538917	1.020394344962219	1.1475095156365913	1.050673641405924	0.9854774502545713	1.1607870761663346
YFR030W	1.0526800703315182	0.9124056226370204	1.0203145865538223	0.9500317196127158	1.003399635285901	1.0018525244829044
YFR031C-A	0.8785464106963676	1.0452823351053406	1.0429755620888292	1.079590223904614	0.9304339708377444	0.9981423468385232
YFR032C	0.8927172421953041	0.9581609594981609	1.0176657354943583	1.010475553097592	1.0231116681279409	1.0556218425876565
YFR032C-A	0.9978921249639591	1.029675560187849	1.1885619072677789	1.1653954260637918	1.0867861171289985	1.1171117636376648
YFR033C	0.8436621296485605	1.0792392451906105	1.2638526362673614	1.1082952681896685	0.989952859151105	0.962985073234439
YFR034C	0.047452586621268854	1.1651906514157897	1.5362913732665484	1.3157545462154496	1.2116689314399982	1.686183087587363
YFR035C	0.7821255736874723	0.9532275774390503	1.1101705581291996	0.9946503789403907	0.965310554258481	1.1687742555293186
YFR036W	0.8571386277984981	1.0788340787216275	1.1838069650499363	1.1111087988066515	0.9322987195682434	1.1187295280156369
YFR038W	0.9744583189853243	0.9830494444357271	0.8272746328335439	0.9825989856075813	1.078176429356755	0.8448579079556814
YFR039C	1.0320421835400082	1.0078079232715587	1.0939376085085204	0.9421795771238356	0.9756260463300143	1.284907604164911
YFR040W	0.8900378235964598	1.0268266581812722	1.0765706091605987	1.1349741438988645	1.0347167995356674	0.9519062084998092
YFR041C	0.8268447005501868	1.0771097356515398	1.0695366957330021	1.1581666730347633	1.0742307214951046	1.0888082598180437
YFR043C	1.1220778260559041	1.043976453617854	1.0431320245340279	0.9548371021973775	1.0125106876294059	0.9695053671631708
YFR044C	0.7967814441701325	0.9927911098010617	1.1161565774911641	1.0696906612180568	1.0338763511696132	1.0378085068282816
YFR045W	0.8721964323064393	0.9527298147624661	1.0736002473130954	1.0584952140699606	1.0789633133395862	0.9274118127992934
YFR046C	0.8783754272006044	0.9449587086714102	1.0161107161411902	1.0026011708805747	1.0455256765571332	0.9291255074309398
YFR047C	0.8631987631173889	0.9963002250037931	1.06457022248453	1.0701736043113836	1.0770477878986522	1.0801202770346643
YFR048W	1.2493197475086257	0.8305966285773224	1.4075180792653825	1.3684734489517145	1.3160491750883914	1.523849321609734
YFR049W	1.0264873680938778	1.025523784594232	1.1050969586621482	0.9734424496794342	0.8587315846758257	1.059202787098933
YFR053C	0.9776563506542916	1.0362569763265876	0.9949536341236652	0.9585990901775219	1.08246717876385	0.938931491581758
YFR054C	1.3116938169593897	1.1297072634709802	0.9660607656260422	1.0394418835743162	1.028635989563563	1.0564234402720671
YFR055W	0.9212865286905262	0.9943703568144807	1.0192348548399195	1.0223502425995479	1.0518980429573033	1.0180112460431552
YFR056C	1.000039581890259	0.9968345190522837	1.0163635794831447	1.041328005149374	1.0091182755698114	0.9671314814367117
YFR057W	0.8704277824251091	1.0126643578868462	1.0444025841373554	1.0697798717449352	1.0536584115357168	1.0353761937883204
YGL002W	0.7478922975599186	0.9729900989497788	1.194158666160786	0.9956618113079619	1.0067675177811832	0.8845679134886367
YGL003C	0.9726572178376752	0.9398431884895002	0.9987677326118126	0.9458795500709662	1.1362696311703637	0.922611442951823
YGL004C	0.8728331299984825	1.046419774619861	0.9164683719428918	0.9963923527581712	1.0900126563375165	0.6700649539475813
YGL005C	1.4036854890924435	1.1419485991102303	0.6113009702362702	1.070145638399396	0.7336221718180997	0.9128766831960657
YGL006W	1.0058879403091296	1.1385831528378219	0.9959951877254579	1.005375020191728	1.176437517466643	0.6492941170226562
YGL007W	1.4520375484049717	1.1383092386716138	1.3478789270844265	1.1146295404203541	0.943620288163913	1.5347890610940425
YGL010W	0.957296237228913	0.9826682906117995	1.168638830107451	0.9342532165587588	0.9863781658337244	1.0260225436243717
YGL012W	1.2249869913143183	0.5665985037557495	0.9111078226460135	1.0706577279328282	0.975923004050856	0.8611027146012041
YGL013C	1.063466206335476	1.0542771406686808	0.7550839875995496	0.9300850345575826	1.0758455643306295	0.6919414697117671
YGL014W	1.4109911681076275	1.0938042187213453	0.8801959911594199	1.1302253447307185	1.0978357105774035	1.2770778872823831
YGL015C	1.0196685196306456	0.978278447454137	1.042210602540222	1.126078453862102	1.046482623771821	1.0491285995371322
YGL016W	0.9615918242532772	0.9605858732821346	0.6298788054403975	1.0163463466108296	1.02559885478906	0.9322644335516287
YGL017W	1.0229783344142191	0.9769706977506463	1.073833284433772	1.0549885786336726	1.056372520255545	1.202938548962561
YGL019W	0.9498813302396577	1.1274452113493096	0.7985842597015377	1.2372452221445083	1.075363001046443	0.42812394809294513
YGL020C	0.8835476635865305	0.9414654061614703	0.49122796903884947	1.0197164745218465	0.7920287369731783	0.8521340897775931
YGL021W	0.9381083372763287	1.062387739188466	0.9493899370492729	0.9514827332537655	1.0534032261602342	0.8417284688875114
YGL023C	1.08205813296755	1.065838185600945	1.0380879334358237	1.0800176127619443	0.8996982793091005	1.0491350170573404
YGL024W	1.1714998715750948	1.0910149664825337	1.0808523040367797	1.080635232095796	0.9336346333756295	1.0532635828492747
YGL025C	1.2303101918591304	1.0834286514400897	1.0905344034641231	1.0057752656940877	0.910412926941607	1.1889381010690305
YGL026C	1.1843874872437152	0.9318326549810436	0.9645932162141714	0.8787000315443706	0.9972707711096556	1.3340895813516866
YGL027C	0.9387343651316474	0.9624442959432894	1.0878638837489403	1.0544327856417361	0.9912913559817479	0.8389778162933651
YGL028C	0.8635370454675003	0.963154098584647	0.9978303240889493	0.9470604093258773	0.9656350922613584	0.9799839541604679
YGL029W	1.121701640137872	0.9843752634661173	0.9880104207476952	1.1209948200144282	1.12414251537914	0.870211993526371
YGL031C	1.363305244547026	1.0120093539413761	0.9053170850356574	0.9991086703835381	1.0905289230275979	1.1163956936967232
YGL032C	0.8761776684637771	0.959140823069707	0.8487706670396178	0.9026830594629995	0.997920721915538	0.9847100839199454
YGL033W	0.9667954879029524	0.8730058013029947	0.8175931353302195	0.9796533115515801	0.9988705356718786	1.1692436897922338
YGL034C	0.7571725234529958	1.0093743279632694	1.137899501122082	1.0287395202049068	1.0452454261017163	0.8247434630323202
YGL035C	1.3116717953161114	1.0550278931522128	1.0184375547208395	0.8430916591073228	0.7606706185121913	0.9502839046209899
YGL036W	0.8182688397530383	1.0752890201270966	1.0151815004997549	1.0560980099274349	1.0937803237014956	1.1097958535086663
YGL037C	0.8915761377956487	1.0375294641997386	1.1548607714578945	1.0449226724370941	1.0035010302912415	1.1740077998277585
YGL038C						
YGL039W	1.495158166379862	1.0211777176574823	0.8247718686436207	0.93248999398621	0.8529842916797	1.0022111848681026
YGL041C	1.1583969306807116	0.9621659169758452	0.9880371280595467	0.989559739966486	1.001218240522052	0.9344447441778364
YGL042C	1.325516448558719	1.0021844711916084	0.46528334602346705	0.3452155856151917	1.1416747143835855	0.5475930631023566
YGL043W	0.8624081238234415	1.1147610806202346	1.0700407317491427	0.9521338189657222	1.0808404319788754	0.6898030656685035
YGL045W	1.026084646907019	0.9923453009264698	1.0939107880987786	1.1498735132488167	1.0412776908868704	1.2546424505285612
YGL049C	0.8352421509172143	0.9272418186874251	1.0488280794387685	0.9844555397562585	0.9591371896345832	0.8588802129325707
YGL050W	1.0942076974468593	1.0208314238211995	0.8378692528584671	0.9670035967772984	1.0480384477799807	0.6236165447594425
YGL051W	1.1516313438948715	1.1126241107866106	0.9847913991741253	1.097606363618505	0.8381968410308995	1.0344392461895044
YGL053W	0.8067686073423374	1.0236072585257041	1.1726828621514127	1.0896611242167935	1.018922198709056	1.09251898231617
YGL054C	1.0767740336994802	1.0479363138935154	0.3743010398656639	0.7260141846609282	0.7686233605360969	0.6914765204033282
YGL056C	1.037764556730311	0.9856294654236922	1.088422515100184	1.0256775236778821	0.9825366724251002	0.8454217184104585
YGL057C	0.7851459804705591	1.0298764215808631	1.0759747247850096	1.0243322319532027	0.9625380414271792	0.8360869939931442
YGL058W	2.036615080738891	1.2524282468916834	0.6899643419858608	1.1464021824277302	1.1361159657794229	0.8335199200656441
YGL059W	0.8730845593001613	0.9719619747492184	1.020534667635326	0.9457003309333519	0.9833855660956824	0.9298544923230329
YGL060W	1.0750711776972655	1.036735397870902	1.1835935282537935	1.101621787741444	0.9595639816223979	1.0064193072439744
YGL062W	0.9970974197197808	1.052351941151158	1.059666076997542	1.0201448439224186	0.9726142687531465	0.9611166399761687
YGL063W	1.244826156921497	0.9840057859020371	0.9982060685863413	0.9453460859740387	0.8635050224279585	1.0784284169219855
YGL064C		1.0454786962088962	0.7617216784250552	1.2333416772718993	0.9386277321476157	1.2519881473955512
YGL066W	0.8551673453499125	0.8914812418229916	0.9578450656561732	1.3059069018589475	1.0490809772894443	0.7366546921974932
YGL067W	0.9757395331917587	1.1157258863484492	1.0840943157436886	1.0278956779820578	0.956962259967761	1.0874299362448276
YGL070C	1.1568785674076354	0.9445107636914332	0.9568921924390243	1.0453530184379094	1.0836469407996314	0.8944887102383743
YGL071W	1.102322710797863	1.441363698724319	0.07681161293036212	0.08422835253364001	0.07681161293036212	0.062296825537379474
YGL072C	1.0588037683850133	0.9373846152759736	1.0156402658445443	0.9987126532565508	0.9864459332830853	0.832965701182705
YGL076C	0.8214021717777885	0.9484202855197829	1.3056896790603176	1.2060349011673461	1.1679930948897	0.8188878144743118
YGL077C	0.7888785703294882	1.018488330204054	0.8459719338909005	0.9582871392682262	1.0164942954117102	0.38285346238784834
YGL078C	1.0294805545369823	0.9847964378967932	1.0152820008788053	1.1247158522359075	1.1692548946751886	1.058080452545041
YGL079W	1.6907351184194053	1.1738850468271895	1.046635723830982	0.9524878574732364	0.8813926695756079	1.09810828220659
YGL080W	1.3640501969917704	1.0829321863502617	0.9578267095220551	0.8827259335026282	0.8565213883672383	1.123264223435693
YGL081W	0.9300695759393213	0.444413285873457	0.45008590027123985	0.052157759239709466	0.4685640721974109	0.06092874815940643
YGL082W	1.2645421590815482	1.0477329314116985	0.8959818798869913	0.932506593075856	0.8355007073404682	1.075436446610282
YGL083W	1.073511836922893	1.0055724828538217	1.059730390886869	1.0249201161554693	1.0383319969794023	0.8597097307415001
YGL084C	1.6214550167108521	1.0696025165242384	1.2092311840134264	1.0811674445506287	1.069930298327512	0.7047160142343429
YGL085W	1.2578072075609275	1.1710382875181231	1.0258023845174467	1.1492708137158072	0.7887345082968568	1.1484867958930707
YGL086W	0.8266197444592819	1.0408504687088824	1.0348746265535385	0.9933836365720307	1.0164147148793534	1.1154930374907626
YGL087C	0.8917150752321681	0.995097703780932	0.6262522253321012	0.8702556459897388	1.152295350103653	0.4360040745710338
YGL088W	1.3267364573651308	0.965651341001773	0.8711101094365381	0.9314058515356436	1.0433276576407058	1.310416356459251
YGL089C	1.1551558183965758	1.0580632478253094	0.8835674530561338	0.8651474280004643	0.8977430698832144	0.9070041690171328
YGL090W	1.0441078689273289	1.0422274452585383	1.0071177689181081	0.978020744795332	1.0114555650503967	0.963973408807508
YGL094C	0.9425476752868683	1.0015921397275644	1.1197081462640683	0.9954754718174721	0.9790674349481776	1.1815411253836798
YGL095C						
YGL096W	1.1002587713453578	1.0948819481943186	0.7692141990716439	0.932361910682009	1.1296526913450675	0.633547450257885
YGL101W	1.0793374346925022	0.997858311469637	0.9266480416942594	0.6907530320921089	0.9499224385565719	0.9448647013946049
YGL104C	0.9524172220124033	1.1639634955569036	1.0671920123957612	0.9832427134485328	0.9495803710627845	1.1240712453827546
YGL105W	1.0522376396556894	1.4941875826597064	1.2632156110985924	1.153486161891941	1.0705809206338863	1.488653072704466
YGL107C	0.5127570230261472	0.7049965433559119	1.2478487461984056	1.3534560288797521	0.8689877492601942	0.7947746656121818
YGL108C	0.8131939179760979	1.2325697056411338	0.9216474349859981	0.9870092664785167	0.867830750652289	1.2774353961931826
YGL109W	1.214067461199369	0.9693277237655398	1.16944327826799	0.9225573032891788	0.8875676788007777	1.2534070607547185
YGL110C	1.0022128827907155	0.634009627176925	1.0993602980183468	0.6772571855962535	0.7712566101903038	0.4991777184990167
YGL114W	1.1037079764311766	0.9577437013012932	1.0673699520742614	1.0198050849449303	0.9858265797360058	1.1345302592058397
YGL115W	1.0200860768522633	1.0571722063360969	0.9877892582515121	0.9414639677431192	1.0672079506623318	0.9286533247867258
YGL117W	1.190272297582383	0.9878072990146035	1.040578762253517	0.8664165457922987	0.9308891361588731	0.9442601668873861
YGL118C	0.9378861722530515	1.0119291865146571	1.0362166368189414	0.7625852157290609	1.0907959867914563	0.8667575547231837
YGL121C	1.0269058913232556	1.0113016961401897	0.7604810928224744	0.9730498901307354	1.0629389991776754	0.7968164664424123
YGL124C	0.733781920518051	0.9844557808155611	0.8894236386706451	0.7907603953911354	0.05945880363863376	0.044743917349343194
YGL125W	1.0644617306211326	1.0828988907737835	0.898252497113366	0.9888347470282821	0.8758825456595692	1.282706079628751
YGL126W	0.8216417726540803	0.9847069440722672	1.0656485633323254	0.590099724660555	1.0322686669557766	0.5731409328664684
YGL127C	0.7912007056010575	0.9921073158706665	1.1533494794729369	1.4052219950041354	0.9879117350563561	1.2610598746008266
YGL129C	0.6095890233572777	1.032731931053772	0.9769869202718571	1.2147232199766322	1.0138530510095725	0.9219927742496321
YGL131C	0.896962723244755	0.9865336345911432	1.0934463501088634	0.9786964766425548	0.9997182172499313	1.11668594331811
YGL132W	0.9750977580758542	0.9660318017106815	1.187472983595688	1.0070154229755743	0.9600808503173448	1.0539845115819366
YGL133W	0.9737061464669026	0.9708096393081815	0.9662275240572749	0.9921728615235044	0.8206815075240173	1.1437157460671208
YGL135W	1.399010148226031	1.0757791341096086	1.018525714534488	0.9145599476539209	0.8243775538269567	1.0453675280579888
YGL136C	1.0887500735325202	1.0403457906107378	1.0507469396291762	1.0766650103393136	0.7873137214659084	0.9968022266037665
YGL138C	1.042707983168952	1.027900123011226	0.934122649423698	1.0103869797996832	1.1873365100223237	0.7715556657663415
YGL139W	1.3161048557091608	1.0077849336852658	1.0098981349100298	0.8785479724322699	0.9046658308415487	1.0548990263387688
YGL140C	0.9277798994299102	0.9788906546558528	0.8640096779051873	0.9545153995170135	1.0373759343796536	0.7475865300391371
YGL141W	0.8845271666975306	1.0087236748893018	0.9305468776741486	1.0388792542846441	1.0774803292169586	0.8339700026584724
YGL143C	0.5956370973958297	1.0471908645419479	1.105201100508827	1.1658398446582874	0.9770227420085928	0.9191717253977059
YGL144C	1.084074122327178	1.0398735776419348	0.946132792087013	0.9422888456276739	0.8460530894274617	1.1778099541846627
YGL146C	0.9077137945570917	0.7033066704169515	0.9121934505992286	1.0391275996843834	1.1069868153347229	0.8169227547511161
YGL147C	1.0562228941844658	1.0310757961073973	0.8761944908524332	1.1263856240890968	1.0422509949165741	0.5634975204598922
YGL148W	1.066633271077054	0.9501601417678063	0.9911587908602228	0.8596301554060157	0.9153683136593651	0.48382881076351547
YGL149W	0.9382704930367428	0.9914009929344239	1.1703929287853745	1.0488493680770823	1.0042056838627045	1.1375965466776454
YGL151W	1.1506443420702408	1.0190808486487466	1.0670649951606341	1.2723130345367664	0.8424062584385495	1.0978236453460317
YGL152C	0.8707118546659592	0.9484370097597761	0.9923256750613145	1.058258853375071	1.076382513621867	1.3125565115557394
YGL153W	0.7907912425723322	1.011112292461971	1.1939408797845292	1.1420853084338907	1.0983602944607669	1.2561139164939625
YGL154C	1.1987620796670482	0.9216507513249199	0.9375359179351441	1.0295655178821426	1.2209979325716342	1.3126876575011748
YGL156W	0.9894252732668656	1.0944200302154354	1.1030171601851377	1.0070795764160545	0.9126267936091854	1.2213880149404162
YGL157W	0.946720727254847	1.1501365121174016	1.0424539047226942	1.1178309337635643	1.1991290823261918	0.7458375464909022
YGL158W	1.0120689547297934	1.0769830141276477	1.027433627277334	1.0127886791129992	1.0025241297198633	1.1746821757834154
YGL159W	1.2314176295300066	0.9497841755607199	1.0514513240780592	1.0277298112447735	0.8949519445661842	1.2710663331527816
YGL160W	1.0083930705650703	1.014492401959239	0.9488373674763471	0.8142298050629686	1.0734793395229585	1.0604092431958319
YGL161C	1.1071425077693537	1.0193145200291578	1.0869552682232044	0.9600297806201556	1.02770287392119	1.0835044079811849
YGL162W	0.8965721918662131	0.916950294034489	1.1073005307062878	0.9342355643730516	1.012945739505477	0.8534882880186905
YGL163C	0.9708605112494332	0.9522095351893229	0.768874743795861	0.9469189845589036	0.8500217936427681	0.7328309438363654
YGL164C	1.026056378544291	1.1259290597117213	1.0030137143717188	0.9870586818379616	0.9343663221980285	1.0358084517205581
YGL165C	0.8311859795596548	0.045240157889155266	0.95217044812274	0.9131929430172762	0.9657081570909607	1.0144701525863686
YGL166W	0.9883573196176667	0.04814034644068003	1.0976685410320135	0.9991492887669267	1.032287017592136	1.0686115152067366
YGL167C	0.7622329960446699	0.8801600315252499	0.04471183318902831	1.0515919586688907	0.942647740415547	0.9309639626815756
YGL168W	0.46099285560235215	0.8596974785676914	0.048521153310384424	1.0011206249001257	0.5772431508730489	0.8494529632570799
YGL170C	1.0091024365719323	1.0334398567365288	1.116642817540816	1.0056102273667333	0.9903489167705346	0.9876244168347976
YGL173C	1.1228375567180557	0.8508728114091606	0.9291183392409998	0.8817495920199838	0.4937707047645951	0.17697074326339363
YGL174W	0.9610963891785034	1.0387781301886025	1.1646683352702776	1.1675812391701177	1.1482774324033094	1.211785994367799
YGL175C	1.2422833675252822	1.0766209693227264	0.9074194577010093	0.9670987935226281	0.9750887608819195	1.2419719119530896
YGL176C	1.2802976006524167	1.0123671402425773	0.8976452876834633	1.0122356091261617	0.9482881609332395	1.2812370145159808
YGL177W	1.12782407844674	0.9712504059201905	0.8817570449514778	0.8562685712477962	0.9669962807609671	1.043276411952898
YGL179C	0.9992710958651903	0.9146660821054217	0.7973693965236297	0.9212556833465713	0.8584258917355412	1.15633249088587
YGL180W	0.8605710488516369	1.0806966520381183	1.0074899977009208	1.0164993282697075	1.064730181501625	1.1938558701587905
YGL181W	0.9783739790411632	1.0867002587051002	0.9259442538058671	1.0202851699514026	0.9393521911908549	1.2058038454505584
YGL194C	0.9042641693433303	1.0321381704447712	1.0121126630220616	1.0427369773843147	1.0023538899343623	1.2124005851624415
YGL195W	0.9576871493441571	1.0424593790845242	1.0193327348001495	0.9859692367277452	1.0709024028324572	0.9925282207838299
YGL196W	0.8743489563257419	1.064483927896485	1.139380122479291	1.0772994548922226	0.9139444848398887	1.0784101099106609
YGL197W	1.3528230180860656	0.9935579995268672	0.9830380848133794	0.977346864008767	0.8793712691761651	1.1100217025228212
YGL198W	0.7633424567682133	0.9333131121847232	0.9810197366676148	1.0102706294613395	0.9840949307743552	0.7569451566762799
YGL199C	1.0948140299660998	0.9709493915429444	1.0445257700627921	0.954895521757672	0.887431949079129	1.163466970661259
YGL200C	0.8343700379986151	0.9691725607213438	0.9654900662462985	1.0811006982693672	0.9419004277848538	1.2864189878809154
YGL202W	0.983130559098631	0.8760678252606612	1.001223728581043	0.9783680959388822	0.9637679454673886	0.9999148960141225
YGL203C	0.9286062838578096	0.9403882755199621	1.1529055509818873	1.087366334774594	0.8515650792698147	1.0074272431789346
YGL205W	0.9844561233640476	1.116207763431411	0.7667294660065912	0.9801582702325264	1.1023508288144945	0.6372292196508429
YGL206C	1.071667815033336	1.0833871390460112	1.1186613333565436	1.021908542318805	0.9931992321764789	1.1289177747313368
YGL208W	1.0594365613709833	1.0672187907625879	0.7865678328482143	0.9786342828205972	1.1125647639851428	0.7653227552985006
YGL209W	1.113263888455138	1.0701365051278744	0.8090542960380368	0.8938273476960815	1.1360147124511981	0.6405555399507564
YGL210W	1.143444563318108	1.04986816721731	0.8874250651336747	1.0893168810212297	1.0892416132938312	0.6299564531278072
YGL211W	1.0856782214088927	0.9411947038188492	0.7532508071722974	1.1188259616569658	1.125249036996103	0.44841195402748607
YGL212W	0.6412910576929347	0.9632069352340115	0.9070405819020575	0.7104068341415295	0.6144652516125424	0.8700712667771837
YGL213C	1.1597596708664273	0.8651322410230771	1.125482653124059	0.9188973275870306	0.9775617676125842	1.1396789071125644
YGL214W	1.172377422306627	0.8959215766632438	1.0680249427545228	0.9800616509105009	1.015437159229925	0.5742527092752222
YGL215W	0.8328527792004813	0.9183300693398816	1.027941905223293	1.1744711891574173	1.0068330088711763	1.1907341964844518
YGL216W	0.9562228696796846	0.8964787053655616	1.0613460254818687	0.9346237973441099	1.0302623122858063	0.8798428271214956
YGL217C	0.9711441290538045	0.9644665649636079	1.0923304651497963	1.1109134569022108	0.9674823342199456	1.1865001980588308
YGL218W	0.8915267305869484	1.077406672471659	0.6146134491825315	1.0984064434751282	1.027241799736294	0.475331641876991
YGL219C	0.869590215777604	1.001397565989613	0.6797443547568754	1.1233774294128498	0.8759684851226629	0.43730880705237013
YGL220W		0.607749391676163	1.2682072705142364	1.1653146737014997	0.9306746703291203	0.9528025340495999
YGL221C	0.7519851029948077	1.0123070652425512	1.1411398727387365	1.0355513417936641	1.016666586544473	1.0904449948157438
YGL222C	1.097694040132671	1.0874651846447434	1.054210530200794	1.033671569556425	1.0362679590438308	0.9438780770693711
YGL223C						
YGL224C	1.1386588316364583	1.0320035824540086	1.0605112963583911	1.0256594696460515	0.9035332293860877	1.0911363804320378
YGL226C-A	1.1847082838596454	0.9435629769674789	1.2020049230888639	1.067639430227808	1.0178131277595548	0.6824344308066554
YGL226W	1.046832410135796	0.9388945162947008	1.1542368301209445	0.976850656449361	1.0149029379639003	0.8792765315244715
YGL227W	0.9520296848331063	1.0269640606151087	1.0937817557450449	1.0961495563284414	1.0985669006988088	1.1215780669351922
YGL228W	0.8735478915047183	0.921270638690638	1.1919267257394546	1.0807202716642494	1.0621963124687281	0.9141651884596781
YGL229C	1.3390548548809835	0.880286317358275	0.9236663499722225	1.0050837787551161	1.2774226944966374	1.3094823182279312
YGL230C	1.0882222200938687	0.995630092241839	1.0433989843121647	1.0140904482975177	1.017190015988901	1.0983956503108472
YGL231C	0.6961606176109175	0.8980445622182752	1.133362061967173	0.9936356272625471	1.0051612079940793	0.7479445381887104
YGL232W	1.1707747428212814	1.1128507102817704	0.8447566555128606	0.8913828655973536	0.8447699965960355	1.0427723696253823
YGL234W	1.15468560837077	1.0422108937281584	1.1395585352407502	1.0450231191925983	0.9997233700717899	1.0983972713347707
YGL235W	0.9067206262052945	0.9953095528200244	1.0484475623612268	1.0457276958360564	1.0431220034622155	1.0435182865094306
YGL236C	0.9512169590454129	1.0345202172894818	0.9875849955128668	1.071346476708223	1.3422678334839995	1.1150338730568203
