orf	het | growth (relative abundance in pooled culture) | heptadepsipeptide [6.8 uM] | Junne T~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | HUN-7293 [200 uM] | Junne T~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | decatransin [1.8 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | heptadepsipeptide [6.8 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | HUN-7293 [200 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | decatransin [1.8 uM] | Junne T~Hoepfner D, 2015
YFL052W	0.0290870945773331	-0.410150271514738	1.129459844262689	0.0529229239600093	-0.0832624900343349	-0.1452442766086965
YFL053W	0.239983854530403	-0.355935378911563	-0.07170645422401614	-0.019681164781857	0.522737584503312	0.38932092020754905
YFL054C	-0.383165278101344	-0.344509646138835	-0.04187123968093545	0.0245207160349981	-1.12643922061875	0.6946004008888885
YFL055W	-0.0051917571678396	-0.0983203338614885	0.014033284298695	0.0443507846666639	0.138480715556674	-0.06490447684233844
YFL060C	0.222321211467675	-0.479943323171623	-0.5995108038954704			
YFL063W	-0.0613095187230159	-0.110881342820352	-0.025625495026997697	-0.585283452764079	0.103006662433866	0.8254344612825915
YFR001W	0.442808643942179	-0.469872046559439	0.5821649435937515	1.28939672238652	0.255696110977016	0.008028338385179344
YFR002W	0.331962711811026	0.0894408837131299	0.09320232335411117			
YFR003C	1.88048670044945	-0.376212244236305	0.3749283224838239			
YFR004W	-0.117740969966603	-0.327076471445484	0.113301915724694			
YFR005C	0.0751660892915736	-0.244530349244972	-0.244050554012297			
YFR006W	-0.122471556246076	-0.395258060147701	0.7730686050348541	-0.271403797292389	-0.0510358293550105	-0.006357595525673354
YFR007W	0.226627123557522	-0.0881871602441083	0.34680619288606573	0.833028918631187	0.0428236977379124	0.850311597514003
YFR008W	-0.792666648517191	-0.422271726711229	0.9654137490142556	-1.71249068825499	-0.245012274712051	0.024618948048691667
YFR009W	-0.138879613644845	-1.71572491071739	0.20219236987180872	1.17798182889647	-0.456150869853824	0.02006608966163155
YFR010W	-0.52014526601585	-0.553076459291232	-0.529994165448324	-0.168276737809936	0.0527208075744414	-0.0741933547907791
YFR011C	0.00918463662604558	-0.345296789036405	-0.015152787817579103	-0.15797893659165	-0.214713483587686	-0.01435632665475938
YFR012W	0.640646030149415	-2.14236839357284	0.12188646351199948	0.507879944876101	-0.0696278084081271	0.9390103522747629
YFR013W	0.81223841443216	-0.349738749867658	0.16392315755547934	-0.0228138018190841	1.31547781383582	0.3326805370779396
YFR014C	0.394189799247465	-0.340713522609448	0.187922821775449	0.0211119529621361	-0.295647538254291	0.19650923034540485
YFR015C	1.18400086826175	-1.33798202165758	0.040702873269257395	1.37514548133467	0.637067893725292	0.01484951568204717
YFR016C	0.272705782089667	-0.490597305754936	-0.9660830230672414	0.00379077052756442	1.10915076438544	-0.11465747756869424
YFR017C	0.734011207751969	-0.814664442093762	-0.7341546378933721	0.0314938707977327	0.0127049496562224	-0.8548306391234346
YFR018C	0.00762033373821488	-0.191424842818605	0.6837102875201031	-0.0385547044049661	2.2658907460796	0.35725320731176324
YFR019W	1.49673430310441	-0.21460380700956	-0.741452576264128	-0.0165056109367607	0.927565061826914	0.122993133885818
YFR020W	0.98873640959137	-1.33377424675139	0.2125898956995578	-0.0100540871362794	-0.278017980065168	0.4433068182339612
YFR021W	-1.54774642326152	-0.133101215656064	0.107710309866632	0.058397635435649	0.00779851996077988	-0.2356042675041845
YFR022W	0.00276284964268793	-0.288115043221851	0.135035342651911	0.31767320978891	0.00576195541522419	-0.3645235977119194
YFR023W	0.189328516890974	0.0168153577826757	-0.02016280088461235	0.231860972978613	-1.50607516210743	0.06518541969717731
YFR024C-A	2.31360392979732	-0.135770533348985	0.902170045231535	0.0479760988334544	0.312348461471618	-1.2095378362874352
YFR025C	0.796247636168653	-0.22076803651352	-0.6607410445631806	0.291074080150747	-0.00505452305918535	0.41897578013388304
YFR026C	0.351527365924845	-0.056895931703304	0.12049088419226016	-0.0453232537121328	-0.0719307998467098	0.0076465437687529975
YFR027W	0.0946418759576594	-0.272482419757515	0.05117555929505125			
YFR028C	-0.106430446614304	-2.56935672503654	-0.1983170436219884			
YFR029W	0.332551224663946	-0.225788269221468	-0.66470992092839			
YFR030W	0.176259887419142	-0.413362419997495	-0.10683060640107636	1.03499024541958	-1.56005076047557	-0.009805698936957551
YFR031C	0.441524901370231	-0.489408890466366	0.12068888709719926			
YFR031C-A	-0.142687923614082	-0.53866413447722	0.6320602794838444	0.983818490241622	0.233568955960277	0.5937144057987804
YFR032C	-0.102570242186521	-0.307282987404787	0.05619890187835991	0.0306395909111491	-1.11286378745045	0.191965490626971
YFR032C-A	0.0481990490044704	-0.046871108405799	0.1775776168626275	1.6124566619972	0.540832976781007	0.0002348892564211988
YFR033C	0.253339005390611	-0.836591100530493	-0.0886979836049958	0.815965009336208	-1.33069534894846	-0.17400685377770872
YFR034C	0.0443599239038486	-0.078258446446448	-0.02034078663308335	0.182823093850769	0.103202538977701	0.4179508011024024
YFR035C	0.0419507431290305	-1.75405471662955	-0.04705897235527398	1.61725826464887	-0.0624597060262546	0.00959156575321975
YFR036W	0.238070347796544	-1.32388243703747	-0.07562887902377566	0.199460932338322	-0.00975669256106045	0.014274473784052
YFR037C	-0.503310266325984	-0.931350827397137	-1.59095357666458			
YFR039C	0.0170017506326442	-1.46849058661715	-1.1310646452907227	-0.249965628527034	-1.13493172154432	-0.23736266663400596
YFR040W	-0.152807804557013	-0.594921155596905	-0.0370151325874949	0.0790071911871137	-0.0461000860459828	1.0443375404431
YFR041C	-0.0126306397475777	-0.239533228832993	0.03286178748013376	0.440009646690885	-0.0889415111115097	-0.00018670410700719758
YFR042W	-0.0104078306392509	-1.66743036125313	-0.2986893818184269			
YFR043C	0.172188283324826	-0.605469543567494	-0.0658469033688275	-0.106507689124361	-0.0143521130799272	0.0890608583801025
YFR044C	0.0900080678436918	-1.86832786876381	-0.00873530231459885	0.275082653217539	0.0205889797474838	0.07027367212116016
YFR045W	0.0692617904518775	-1.29687688801069	-0.0004692581097060014	0.348755513526703	0.0112421293361987	-0.03178546006201699
YFR046C	0.0327711212476862	-0.00814808349805937	-0.20227983986983036	0.288783955651676	-1.25494010541225	0.1317123147920485
YFR047C	0.005452718993191	-1.98844524611689	-0.1336922275268835	0.264735770376853	0.653872439254945	1.2422380089377225
YFR048W	0.263163779263748	-0.252891128231012	0.00683310208714095	3.07103080573011	-0.000892965748885082	-0.2256129701256855
YFR049W	0.0197070904608416	-0.286403383298437	0.41800918259233544	1.40925627286561	-0.86482387723126	0.014679853084643556
YFR050C	0.00691369924388888	-0.917034169269098	-0.6032471107301375			
YFR051C	-0.0417509095627322	-0.655404241387221	-0.36900848162587013			
YFR052W	-0.00280150842900166	-0.128422764289784	-0.1012474031695193			
YFR053C	-0.121128823799604	-0.305291612991143	-0.02864527905121925	-0.0457097292311512	-1.1251488843422	0.5832196784835304
YFR054C	-0.0202668943329896	-0.180420446035306	0.04020374439819125	-0.0242742361787853	-0.0882065413075548	0.15025608323940845
YFR055W	0.0634690743223158	-0.142397308851865	-0.4492871748761402	0.047999180540894	-0.787222684095397	-0.2645798374178871
YFR056C	-0.00856983415166686	-0.0766885998371794	-0.04069130374868674	0.121246881449442	-0.276477322034475	-0.2154969833293754
YFR057W	0.063295657078182	-0.185625788874023	-0.8320146279502614	0.319152181685162	-0.785401223354605	-0.00033608380496749635
YGL001C	-0.321266839630266	0.0249474957914576	-0.9786915088545456			
YGL002W	0.313567073009454	1.19061623642879	-0.30068841130990437	1.04104367471855	-2.32792254138923	0.3360097684415854
YGL003C	0.951932093069818	0.089123067279952	-0.08597472973985945	0.480296481398225	0.325789240450746	-0.15556962282959239
YGL004C	0.00089163321511023	0.0101225233966714	-1.538576104982865	0.48166990390946	-1.98024284990326	0.05105051962374535
YGL005C	0.0166721460537551	0.241975515754936	-0.650703504510673	-2.15260258636659	-2.04296442789547	-3.076805142877325
YGL007W	0.0557405854056615	0.186685592571813	-0.2279111244312847	0.0245762414747982	-1.18182804245607	-0.004150973433622501
YGL008C	0.722138669950513	0.0966824653213316	-0.5402223419043595			
YGL009C	-0.0412929460425906	-0.0131942511947514	-0.09023748969808686			
YGL010W	-0.680320646575823	0.510433127382561	-0.1492697327745329	0.0190682947442524	-0.817495241871099	-1.2987182763180374
YGL011C	-0.0646207927827217	0.10682687299422	0.05819087927502145			
YGL012W	-0.641832615449081	0.380840428536945	0.20506241574726902	-0.427612291786802	-0.00388329861394776	-1.1094405759938386
YGL013C	-0.0108402581327999	-0.00839530660885766	0.05414446463266295	-1.08783686953584	-0.58530976157301	-0.39933929623049647
YGL014W	-0.192121151512253	0.182640640949572	-0.009009688766431875	2.46856493958855	0.0941790473204664	-0.14434665298941565
YGL015C	0.0399631474986627	1.12172194080511	-0.294849111555373	0.0289140758074157	-1.29829691916434	0.5283785656597407
YGL016W	1.92876815891929	0.909737138515593	-0.10965890121690344	0.499169839202276	0.0707481505611768	-0.09164795034552783
YGL017W	-0.0535739721505254	-0.0205151387944463	-0.153679216024048	-0.350749641776517	-0.563568500884896	-0.14969304155300572
YGL019W	0.304147711415136	-0.266193485254729	-0.032613787886509996	0.30795357462452	-1.29368199942871	0.8056750380804845
YGL020C	0.0840928553295112	0.67778204499286	0.03716387391515834	-1.28992685893302	-0.400060760943458	-2.0863603963359
YGL021W	-0.191146475710301	0.185251739044673	-0.5585368726037455	0.00982725378481681	-1.51881262287266	-0.04279785573122585
YGL022W	-0.0271924723476219	0.00379705805219825	0.011993556040588799			
YGL023C	-0.67161377938872	0.0249127884379866	0.3587260044021974	0.0719856267025648	1.40147812864914	1.0740085359827416
YGL024W	-0.040358347047967	0.0255263623567169	0.5392786800924126			
YGL025C	-0.0947211706691022	0.584745998480648	0.17852020876176175	0.295105634646689	-0.00304126796434542	1.193292519787836
YGL026C	-0.0479688255062303	-0.0543979035731935	-0.0313248372825044			
YGL027C	-0.547500018071427	0.261615527493128	0.061553423710905546	-3.09162055393422	-2.61739070445337	-2.4411499536914647
YGL028C	0.0879906172486392	0.730112731533033	0.08267752865085623	1.87322282633855	-1.42839360158822	0.015580872155681231
YGL029W	-0.0522274940050107	1.26663833592547	0.8962013519425175			
YGL031C	-0.037597025548243	0.317848137224277	0.54611719547414	0.716448852604569	0.00384186014647731	0.15924905713818918
YGL033W	-2.06148355865937	0.316478036030926	0.1476600977469518	0.148443420123355	0.119122351667745	-0.669632355277611
YGL034C	-0.0753865017278972	-0.114104986618998	-0.053061268397458505	0.631574817945733	0.51668226196227	1.044473212822344
YGL035C	-0.0539298214512581	0.517366800232554	-0.07978963201776555	-0.163329201844181	-0.20453357267156	-0.1762372550323045
YGL036W	-0.0933143305415932	0.0733104868634066	-0.20690401884731274			
YGL037C	-0.16998855036491	0.0160779050803209	-0.0730636345369795	-0.0189463080627867	-0.304164263054679	0.0245659926971991
YGL038C	0.350543014719795	-0.0134861847749642	0.058918183054279			-2.17451477613878
YGL039W	-2.01133945757989	0.0284322209462669	0.039961290317313596	-0.124901875173587	-0.031033476411603	-0.7040720111288404
YGL040C	-0.129716964999546	0.147332654149096	-0.821379633324848			
YGL041C	0.100178365717658	0.0155245913578106	-0.1116180414416025	-0.0296287066283136	-0.187475692205869	0.09755891188648375
YGL042C	-0.310825355951791	-0.14313939282997	-0.1779405755490305	-1.11384358217501	-1.08062015403082	0.00917729737512965
YGL043W	-2.49178405788766	0.0322171072701396	-0.795723462287746	-0.677207169984218	-0.282680300818132	-0.83078879891192
YGL045W	-0.272888196907977	-0.0224239932074404	0.246370340608335	0.0177656509577122	-0.00338353333758754	-0.1202719383442097
YGL047W	-0.210940869233112	-0.0367961913349031	-0.07517399852882085			0.515002710020805
YGL048C	-0.282115886589905	-0.0985852982577597	-0.003796671519988498			
YGL049C	-0.00976942860364074	0.917169194464326	0.6402420670076054	0.00487231321686739	0.0501676480160422	-0.31400780350372304
YGL050W	-0.227909639290988	0.116556467821265	-0.0199855470219453	0.0398155658706422	-0.00919150068217968	0.3590114021942405
YGL051W	0.0231240477285626	0.161894579331086	-0.23947159792772466	-0.327200512405365	-0.0874074002341863	-0.0212291905905415
YGL053W	-0.0286068405775494	0.626165982170462	0.039955642924801096	-0.0958631840740577	-0.31246189506482	-0.03290408944994965
YGL054C	-0.00134662420915269	0.186166823202211	0.1438259135505245	-0.113286015610384	0.0057907013278628	-2.442861560962485
YGL055W	-0.312527988796298	0.00639361885582578	-0.44214054108687023			
YGL056C	0.306728359759527	0.0309202417529481	0.0387424263198238	-0.00566093159329025	-0.337577980491634	1.1196248750948445
YGL057C	-0.00928876265240823	0.811575548080922	0.054345154162778506	0.0801630896188618	-0.459026666663044	0.16084795517669392
YGL058W	0.744309352165941	0.0537047039573441	1.340176077954292		0.047197425319506	-0.0255098314949838
YGL059W	-0.116880729202629	0.17083565236107	0.49015723826011903	-0.101951250951855	-0.261294202009362	-0.029919875635332497
YGL060W	0.0279619657497468	0.129828381106467	0.008401132221208349	0.746935758858307	-0.329381861787315	0.33203027486685815
YGL061C	0.0763403993859444	0.408283958693376	-0.01694605797804198			
YGL062W	-0.959545222001802	0.281350121594799	-0.06625899038446731	-0.15785494863208	-0.201214906048302	-0.04096246994280505
YGL063W	-0.560598478862775	-0.00193808731298799	-0.007629627420029844	-0.209689896559847	-0.0560581265553157	-0.1933365687193964
YGL064C	-0.348007401555431	-0.141577258887843	-0.020792060734044	0.0362757276651647	0.563241791367169	-0.34669572985288283
YGL065C	0.525799523285676	-0.0552659770727541	-0.285312759043438			
YGL066W	-1.19662226507942	0.00239013045653836	0.3154182684661095	0.199372463426275	0.0845119056260394	0.2699082920308725
YGL067W	-0.327499949775427	0.616068815752637	-0.002243920016683899	-0.232433912649331	-0.140967294974429	0.5760830138747589
YGL068W	1.1674613420305	-0.00103825925381753	-0.18114135144212395			
YGL069C	-0.296125642844043	-0.0318651711279285	-0.6346835508394535			
YGL070C	-0.129917494427881	-0.161143250124154	0.09525271078108451		-0.0462234252569334	1.23328381765386
YGL071W	-0.188543686346994	-0.186276735893348	-0.0784811515327098	-0.674007020340815	-0.160767297900432	0.06625554678478675
YGL072C	-0.575660843715626	-0.0885870531069472	0.14475621441829042	-7.22799090179257	-2.90606959395525	-3.50711008870584
YGL073W	0.0428175519352758	-1.89472551084692	-1.5538894485828663			
YGL074C	-0.456412823066024	0.0255527994649755	-0.19158855244840403			
YGL075C	0.789515003784117	2.03812534016415	-0.287430124388176			
YGL076C	0.0141106595391608	0.297833571543322	1.1875739751835694	0.0825830681917703	0.607087149895167	0.20413383981894698
YGL077C	-0.00641844034173281	-0.0332103445179701	0.009381258507474698	-0.189316105813079	0.245941051764898	-0.008661234017866004
YGL078C	-3.07131452202413	-0.0618314056941565	0.0218999175687103	0.775296720082234	-0.077069680295747	0.741568827735968
YGL079W	-1.51466101860466	0.288978366213892	-0.06591827704749549	-0.0270412853970643	-0.129015818129409	0.02860154159154049
YGL080W	0.0835465372025735	1.08035789507463	-0.38517424919299154	0.601315609170893	-0.00346376125754038	1.411799744124735
YGL082W	0.00694395568079316	0.387758929186186	-0.2969192829772723	-0.00546324417711254	-1.78225882208921	0.01769485777320095
YGL083W	-0.0217769895151645	0.0166128282744372	0.038700790264625196	-1.31667183132426	-0.0618242997989548	-0.010294256248097568
YGL084C	0.0247365183819026	-0.00104028308082151	0.020771491920562005	-2.95751333415451	-1.37234618302144	-2.7711743258770527
YGL085W	-0.409828367864152	-0.199275599084362	0.076206703396873	-0.0841122964391986	-1.00522452547794	0.12941386008535835
YGL086W	1.06267995853129	0.386133225905185	-0.09020975995528485	0.181711764798495	-0.0090217209720932	0.5595332471400799
YGL087C	-1.25668188541103	0.00433860893136467	0.20427155513942552	-0.415164766099945	-0.0371189427275513	-0.18523451451154557
YGL088W	0.207526925528145	0.184745761548971	0.40404659225652306	1.26672638992104	-0.0168013398401506	0.47778178768260127
YGL089C	1.5760896648112	-0.00116539294205803	-0.1881710177778409	0.0147372761939839	0.0303547292487742	0.7505426425632498
YGL090W	1.40967102493129	1.06156100524393	0.9117285647240843	0.370771008628277	-1.04940901592157	0.117288002726712
YGL091C	-0.00864993507600319	0.11535600513881	0.086282838933156			
YGL092W	0.511266112600105	-0.0676138001965059	-0.6458596025798786			
YGL093W	-0.079012506593416	1.28235158643748	0.638236792785261			
YGL094C	0.213197918825668	0.165104998399342	-0.10594047884718866	-0.0739924458021696	-1.38713892768243	-0.026124535149583825
YGL095C	-0.0848752109493784	0.0970235628118884	0.04243325568329965	-2.91573930300969	-1.93168170094584	-3.23688006815722
YGL096W	-0.00841818091534445	0.1844871017854	-0.23061388009303418	-0.087253459605629	0.249964662039971	-0.044801216284122494
YGL097W	-0.0890995579919712	-0.0218062120613467	-1.2854148599799116			
YGL098W	0.223706724135475	-0.0356209436808246	-0.7236754944834981			
YGL102C	0.120751917424741	-0.0274892442665519	0.10506995000049543			
YGL103W	0.0689263799519875	-0.253693582783344	-0.10439406091763531			
YGL105W	-0.702528155913865	0.0361932676310885	0.022419099221581147	-0.00294072019023824	-0.0477646382516764	-0.018719334101366503
YGL107C	0.128321888946795	-0.00946531692702258	-0.35578705466254346	0.189431567592603	0.0759111665516236	0.3189180472903485
YGL108C	-0.945736434302613	-1.76537714656281	-0.1737185333656175	-0.136374411028659	1.38094272623185	0.07209065734800375
YGL109W	0.0376588744727043	0.0514373598416666	-0.13233124162096302	-0.0509023391864594	-0.00782345334883083	-0.13548001155882783
YGL110C	0.369998272376889	-0.350218255312922	0.26105667165584384	-1.49561175993007	-1.39086455427354	-0.10910119310981305
YGL111W	-0.012954140812455	0.0383722852362905	-0.5291658504758694			
YGL112C	0.0204138896465135	-0.204847168520826	-0.2989062000316267			
YGL113W	-1.83264286736709	0.189632694366846	0.09450972116074806			
YGL114W	2.08665163305298	-0.376351135770861	0.02602577625843301	1.42734107520062	0.0266759863647625	0.01321616077225845
YGL115W	-0.380040321485789	-0.0976549790208533	-0.37046971498863196	0.0294592871743348	-0.115338196997713	-0.162559279033016
YGL116W	0.0769567595173535	-0.132658950498499	0.22477022618014442			
YGL117W	0.0436524275010133	0.297266349929265	0.1082608116642185	-1.06416803388697	1.4510039452393	-0.025058405343550083
YGL118C	-1.09142462400619	-0.914027225756073	-1.303822701926435	-0.14739791169268	-0.492421669206214	0.3746373955228435
YGL120C	-1.31529053937499	0.0576096643581394	-0.0541171284605576			
YGL121C	-0.41483294787031	-0.0982749462049753	-0.2812929078495059	-0.148297638041538	0.0274137622907587	-0.033485741976666
YGL122C	0.6722474285129	-0.0427845788907668	0.0100112267667649			
YGL123W	1.31272491477661	0.129594978236502	0.060191930783670106			
YGL124C	0.0421479447378514	0.212857785022908	0.2578755496882924	1.05208072274209	1.45073827623665	-0.0427320111787235
YGL125W	-0.0325717922502054	0.0610344023565014	0.23003248928502948	0.227143212642138	-0.0048252048914	0.7588776142597315
YGL126W	0.317602508912898	-0.0280426209598152	-0.1328853740162625	0.0157823621889462	-1.59211541972162	-1.3678508112174321
YGL127C	1.09872019939466	0.112141254809632	-1.1362714202179791	0.145003198341572	0.0186102337770873	-0.027369014310770698
YGL128C	-2.28214976391546	-0.0114798348680994	-1.1546156780487546			
YGL130W	-0.421551428554897	-0.0248660608041879	-0.6334026806232524			
YGL131C	0.0351324000820904	-0.00280238004839523	-0.0328375397312146	-0.033531180998533	-0.340616852078622	0.0011054368424051053
YGL132W	-0.113638546142421	0.00192376451753415	-0.39628217760378304	-0.11240962347862	0.475376001895301	6.52062195998001e-05
YGL133W	0.789630698574189	0.145998495401618	0.42214667697435715	-0.172885983056644	0.0357536597857892	0.15034267119646275
YGL135W	0.661869169550487	-0.0131504082153717	0.3430983698903725	0.10496985585613	0.227664724699703	0.0942543625086726
YGL136C	-0.0659416364775563	0.00709886101460015	0.236271231697286	-0.386354750711352	0.885318947740432	0.2356122686257819
YGL137W	-0.318524077920999	0.117017647274362	-0.06463024706647749			
YGL138C	-0.0575595682802415	-0.0419425552756542	-0.927670345522887	-0.00637054810033366	-0.512817984814732	-0.029535460840290004
YGL139W	1.08008629099395	-0.287671381574337	-1.1472611678699176	-0.125349211339222	0.0550302124368668	-0.14975891622479545
YGL140C	0.00839132629999207	0.0260901895069955	-0.4406088748019743	0.0135148894923828	0.33977683170174	0.1515789189415645
YGL141W	0.0331175250886451	0.120503222827473	0.530101250089524	1.12892119906856	0.0785425869138937	0.0163151741203549
YGL142C	1.88799617910993	-0.0394164902173701	0.7610498809649365			
YGL143C	0.156975000281239	-0.378756564760868	0.3340117296477628	-0.2344102533524	-0.0407684108447303	0.11546885491053775
YGL144C	-0.0193967887293068	-0.0545296619020328	0.0767749947794483	-0.631293573880874	-1.61066242282836	0.05159761091240388
YGL145W	0.0613306488426916	-0.338974447684807	0.41505007639539737			
YGL146C	-0.624941587353291	-0.241781903332346	-0.41447626313263264	0.00682935209339751	-0.285709394080226	0.2953837623696355
YGL147C	0.0744632852627308	1.77394550614134	0.8315072471825795	0.12285083958109	0.0526218855416218	0.025180829889101898
YGL148W	-0.00597422329041864	-1.67081563808634	-0.9043626205223595	0.0646257993896913	-0.259865604042664	0.6659546233587008
YGL149W	-0.0932921728083439	0.932437998444034	-0.05439658214057881	-0.196311848922963	-0.23370841766285	-0.46348863589170974
YGL150C	1.81824520481663	-0.0694013032249928	-0.09131465026604094			
YGL151W	-0.690846557346629	-0.0108698892056303	-0.8877883428169767	0.88676567045286	-1.25690936566756	0.13019456750631733
YGL152C	-0.10809954418492	-0.931758288230793	-1.4133887211162641	1.5397007380239	-0.525916294750713	0.055786488264579506
YGL153W	1.82243615987547	0.0687440874620016	0.14320640862800102	0.0931757270609864	0.0163281477786123	0.12147657563417755
YGL154C	-1.68548442019876	0.0674665018581721	-0.04099641353358365	-0.123947406028141	-0.0406968817495735	0.057414995410909546
YGL155W	-0.0516949961550193	-0.020913321257258	-0.526880932168106			
YGL156W	-0.000909286840049015	-0.348948541055409	0.12376730508228061	0.0811318122970661	0.03210598963306	0.299483994045182
YGL157W	-0.462391770019289	-0.109445706651411	-0.11171436064578391	1.12276677784514	-0.186395654028535	0.004133605848246499
YGL158W	0.118054471121254	0.0775936298550021	-0.6841659906288575	0.165414680382856	-1.06159656347423	0.5270189332093865
YGL159W	0.0404616394769054	-1.11706084248709	-0.08108436805571535	0.00773440996821847	-0.0798877994560225	-0.10411511749183315
YGL160W	-1.07038785260625	0.0410575566766639	-0.07938703633278049	-0.17579343678056	-0.0159278246499293	0.837258462959966
YGL161C	-0.530990992867066	0.0224090337458182	-0.0001418164641097501	0.0587953112583196	0.105316069790506	0.13920386061047615
YGL162W	0.254522492885902	0.68228867855329	-0.13231114047594955	-0.0945940410876808	-0.0673771650896784	0.064041058697247
YGL163C	0.259802207151612	-0.000678690525498184	-0.7150289952249218	-0.0203777740988088	-0.140783726555523	0.5882591998451849
YGL164C	-0.0740093176602015	0.131288120687196	-0.13919703904743164	0.183114810449236	1.04408398897039	0.2786617020205534
YGL166W	-0.0312922503476209	0.0987781894448635	0.20858781725756295	0.0505688988634886	-0.553479764809424	-0.14232970757348484
YGL167C	0.093437286748571	-0.86576693947357	0.011021137642793999	-3.96481005791436	-2.64991294323357	-0.9955474384584599
YGL168W	0.0872312997921247	-0.0110479361710575	-0.0505546230978003	-4.08395868702144	-3.11454663220764	-0.8260287958842305
YGL169W	-0.0176564145895652	0.376196623965478	0.0063309043811216985			
YGL170C	-0.25164839118374	-0.209079305758866	-0.265628239773465	-0.221921874895615	-1.35952591167053	-0.03230026865532695
YGL171W	-0.103450327889629	-0.0126767101150217	-1.325673026433827			
YGL172W	0.0963617866832985	0.0379482182436286	-0.0033807494832037988			
YGL173C	-0.274298110710502	0.207764891419939	-0.1032632961850075			
YGL174W	-0.00777810319885051	0.00483705139714584	-0.284829028546577			
YGL175C	0.360722944533306	0.272486955916815	-0.8731003512307285	-0.919840487806076	-0.0176176697173823	0.120125811188379
YGL176C	-2.72218323378404	-0.114466342646887	-0.49143118967770955	0.206319171507149	-0.315808397360429	0.012380865471698444
YGL177W	1.02129923335182	-0.185490634477085	0.07926284730827404	0.93908951563507	-1.98618290668409	0.25500635668488747
YGL179C	-0.0138570129556237	-0.338731895264835	0.6710990711108775	-0.3938870486738	-1.31472694178293	0.1495138441823019
YGL180W	0.271514165548086	-0.326492338144169	-0.1667302096961255	-0.217390579095526	-1.14250244309503	0.06656440995263645
YGL181W	0.158198764773256	-0.24568657115191	-0.409040189999111	0.0589061459877372	-0.921323730016775	0.42662716296098446
YGL194C	-0.0202175524863546	-0.0256781685494415	-0.8378411677082935	0.0176017838412668	0.0691340037126691	0.33046014565286497
YGL196W	-0.349832387682169	0.0763667749659222	0.13896860128685962	-0.504804678919962	-0.15623375344993	0.6787889619915413
YGL197W	0.0576197534433116	-0.14100417040763	-0.1354986474697453	0.173441566863986	-0.0250033787251601	-0.342463153689606
YGL198W	-0.0281699317729452	0.684162120922396	-0.3368437466038693	-0.319615576205513	-0.00115477633141661	-0.42894255963645356
YGL199C	0.0828006960962877	0.448037888504051	0.0479556800394646	-0.187121291763834	0.879443988578086	0.14582933531175019
YGL200C	-0.189276742920677	-0.444451518512144	0.899187794964133	-1.0009234114563	0.15073855273068	0.28347606787901347
YGL201C	-0.239391352313877	-0.358764759509418	-0.4898099185558965			
YGL203C	-0.0196388967899221	-0.109993810924389	0.09803895525969505	0.166122877843018	0.0093073356833199	0.13741666043324635
YGL205W	0.0795705679762381	-0.615518971343032	-0.8088575707801138	0.0253584147652116	-2.00378482610349	-0.31471550677565396
YGL206C	-0.113002729264082	-0.161240294408483	0.10702385331606798			
YGL207W	0.168554786173498	0.0386256457709579	0.06475703280739925			
YGL208W	-0.506478958417498	-0.163052610448585	0.191916089413819	-0.256709226756504	0.121764072561093	0.251598845745648
YGL209W	-0.0723024209971042	-0.00270177022817557	-0.3679720080007725	-0.0656741449464347	-0.277320633404809	-1.0650050218849367
YGL210W	-0.0105524256211828	0.374686743313956	-0.1728439272873592	-0.037505311756385	0.00412908848575485	0.36706447315749663
YGL211W	-0.277161248371682	-0.212251274742473	0.027771356474851433	-0.145833051859659	0.678654773134829	-0.5163484558211897
YGL212W	0.08283099089847	-0.445394755897269	-0.022342702877052145	-0.872165259293615	0.988367627452534	-3.38656122005954
YGL213C	0.178575957393608	-0.0967790322109107	-0.6299602660563637	0.221513810317055	-0.370676507032356	1.0741473818364495
YGL214W	0.380581677483659	-0.0373029812623746	0.03404256498665564	0.290136493476135	0.0205447974047051	0.003478416337390995
YGL215W	-0.0829514409150732	-0.056824027489867	-0.02225313389409355	-0.0307606770994442	1.14154593660923	0.21268905813914502
YGL216W	1.12659035864058	0.00433387455028397	-0.09391735740767751	1.7340111020868	0.149885547494485	-0.572600399939081
YGL217C	0.00327541912707701	-0.280497943164235	0.035093596224644974	-0.0917820887237269	-0.231481794942461	-0.0035162681661644497
YGL218W	0.131802048863619	-0.362100172871354	0.028054098111095903	-1.85816327317335	0.0934221315740776	0.203603529982315
YGL219C	-0.316665175579455	-0.532394804220737	-0.4722607430005368	0.0259983468116714	0.137844912378638	0.1311322518004149
YGL220W	-0.0570928634534709	-0.592339878947738	-0.275815451264974	-0.0119502304951803	1.6512900117681	-0.3560708463250465
YGL221C	0.0520901664109122	-1.66692877446567	0.005001517646344652	-0.0551079659670723	0.129911484186194	0.2574642361752295
YGL222C	0.065883077498386	-0.503631906651555	-0.6521521043611935	-0.0798967413617923	0.093268649194817	0.033980885821780424
YGL223C	-0.3771969239521	-0.259270134594851	-0.18599705395945193			
YGL225W	-0.013876998825109	-0.159265162491058	0.10164520574620506			
