orf	het | growth (relative abundance in pooled culture) | heptadepsipeptide [6.8 uM] | Junne T~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | HUN-7293 [200 uM] | Junne T~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | decatransin [1.8 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | heptadepsipeptide [6.8 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | HUN-7293 [200 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | decatransin [1.8 uM] | Junne T~Hoepfner D, 2015
YCL076W	0.1134782747733744	-1.8980486040830298	-0.4257568659115466	-0.672964673601051	0.1596080488553123	0.07256259968663571
YCR001W	0.20017324842976175	-0.6892030541018903	-0.9286513165923382	0.19990092840903664	-0.11074076227038447	0.019887447441870106
YCR002C	-0.28390785999731727	-0.4511941669219941	-1.0100621928744316			
YCR003W	0.1461921639924945	-0.3331048356781902	-0.21803938730425657	0.36486252979773504	-0.09207253164760335	0.08890713092165468
YCR004C	-0.007718378199508976	-1.3386246611839219	-0.07410102111812375	0.46511841044212937	0.713525255783433	0.2924224750003711
YCR005C	0.24228275254917836	-0.5023015970170124	0.07306691201367145	0.2795613105554973	-0.6014155760043022	0.03782392013104399
YCR006C	-0.23950373990276302	-0.5450454233468577	0.2760615993124613	0.410406803402658	-0.1071259115100896	-1.3611748101181211
YCR007C	0.1450148637995885	-1.5543878834748894	-1.715064921273585	-0.12647240981324387	-1.4869111654044411	0.7299142789298603
YCR008W	0.14618118859434318	-1.4219154077470835	0.07544821850855887	0.2209844713500751	-0.002319626081063749	0.19282866090768316
YCR009C	0.19763179408871556	-2.083272386869578	0.03706462520911502	-1.1173329294732963	-0.2602783665805618	0.0029791381236571827
YCR010C	0.13118266043725307	-2.6183238857512037	0.36190837766944906	-0.051327047052046375	-1.1013073322599722	0.10624435442977596
YCR011C	-0.5809752208916538	-0.3175866043476659	-0.09809122597774145	-0.07903450598010194	-0.09067697137784893	0.17386179663238102
YCR012W	0.18041154800841838	-0.5776344500394839	-0.1777143449498994			
YCR013C	-0.061735218120056876	-0.4870820360739768	-0.11404876780934468			
YCR014C	0.38700652566936633	-0.23081094339991182	-0.16810723304379907	1.1223373638661271	-1.3269706971969635	-0.03586759083395192
YCR015C	0.31492453833397654	-0.22237638851115887	1.0129748051886842	-0.35211504222923207	-0.10474589551633173	0.23483667008334083
YCR016W	0.004197731827325887	-0.5377661166984833	-0.09963120847263025	1.1663867022415293	-0.3219086725278994	0.1872845760698776
YCR017C	0.7059204636063701	-1.7438341524312264	0.40816703823259187	-0.44818298982022	-0.13048216151400296	-0.8208953515079203
YCR019W	0.005787891593651207	-0.2535844651023554	-0.28364387453367357	-0.10490002326739721	0.4699298756583055	-0.10398982008516819
YCR020C	0.11322236806329142	-0.42826095096184696	-0.2350033435045442	-0.050059495606647665	-0.29545238828429	0.21331677554844775
YCR020C-A	0.27324643378365016	-0.2766376156555703	-0.08153112172139916	0.7160360914092441	-0.2471631120830509	0.46578372912731525
YCR020W-B	0.10905947636885524	-0.18021566129878333	0.058333718907292255	-0.19088751417675312	0.0687982332816792	0.30929748149229896
YCR021C	0.09034041270097588	-0.2527498790786708	0.3883729272478044	-0.08679234704113836	-0.48989674533747113	0.09865064792298744
YCR022C	0.17320561603269685	-0.38850258864985554	0.46990110158077625	0.42265235072905066	-0.056857707200887606	0.5832192785656376
YCR023C	0.08210515170891686	-0.44176654422729567	-0.06264338446817112	0.12197632905019345	-0.16618350355603076	0.0782351884468488
YCR024C	0.11377162532304771	-0.3642918071759695	-0.06487437677196432	-0.0754520054582846	0.7319538991512851	0.38052759536581726
YCR024C-A	0.06220708108190932	-1.2498637156928596	0.18927434196191426	-0.003769877082607954	0.5234235331603945	0.2555066533557802
YCR025C	0.054102835984884495	-0.8681927145419107	0.2591029061112899	0.09176671368369446	-1.14098263603707	0.19317766969005803
YCR026C	-0.4571102796373455	-0.38803891664151946	-0.19748916093972257	-0.10017933434084977	-0.12630495397162148	0.1255814673657943
YCR027C	-0.2306316850597923	-0.3395793483804254	0.5268288874390239	-0.1131728113023262	-0.09657735272205796	0.2743574744568023
YCR028C	0.1605963389231799	-0.1369910862052139	-0.03486692242307395	0.1573032910551531	-0.08087186775235569	0.09263750832291018
YCR028C-A	-0.012765600301030725	-0.17137301188619677	-0.18540309025770965	0.9446636483006344	-0.09579988429020078	0.34658668754568034
YCR030C	0.1895451667770483	1.0911887054338418	-0.05747867453497423	0.04067785117488015	-0.11506044611578685	0.09618661208770532
YCR031C	-0.42971653604180077	-0.19804865417776604	0.3296474058862791	-0.12113628454139136	-0.2946910374924952	0.10375990845194612
YCR032W	0.29946886270103606	-0.2825188399432933	0.5629912739708458	0.3990109441289644	-0.14930176950925916	0.09469076321000715
YCR033W	0.15557405658432868	-0.9520901981317155	-0.085573262221865	-0.04871264826796586	-0.5257152304071242	-0.128312400549484
YCR034W	0.12336144965350539	-0.2633099088083413	0.010381072171442912	-7.14826238622963	-6.798818695330736	-5.73819946940074
YCR035C	0.1492615558446259	-0.3296654554793597	-0.0339041434466422			
YCR036W	0.15952060456127581	-1.2872067202601043	0.16231618485375707	-0.4913879465161888	0.043388433391070756	-0.012564305201237313
YCR037C	0.103092271035309	-0.30298835065055013	0.25196385952024286	-0.1634045859684004	-0.8702142826929905	0.43459341358608294
YCR043C	0.5821981695850412	-0.16313705364558273	-0.07018241531747359	-0.021325835886087354	-0.24509998654331636	-0.011077795928506015
YCR044C	0.07882592760333328	-0.284865992031143	0.5639106698647826	-1.5435826156022503	-1.368477983819976	-2.3889068854302926
YCR045C	0.04591464837007381	-0.18613901846882444	-0.08344708680291436	-0.05458230533483177	-0.12292417459610255	0.24673994748807543
YCR046C	0.19804406809084202	-0.2729721497126734	0.55911937062341			
YCR047C	0.15764544647435202	-0.23971056095915447	-0.5520180010286853	-0.06590121663466135	0.32571184637736655	-0.9670134913933065
YCR048W	0.051958745205899264	-2.329461811357475	-0.380978768738134	0.14924119444976272	-0.8843536474743643	-0.5409857610904281
YCR049C	0.10491565812928876	-0.30269519191673205	0.42760401759647054	0.045978561873731866	-0.09705478274498217	0.24265859435256712
YCR050C	0.16189167714481642	-0.32967963895937746	0.5418597161095993	0.12929246125274071	-0.08842488052473658	0.5368807194684886
YCR051W	-0.12659420729423107	-0.3608504099795521	-0.1277391158523349	0.8514906452118798	-0.08481826131792956	0.17449519590072196
YCR052W	-0.42849740011313897	-0.3472292647152722	-0.6049939329506859			
YCR053W	0.13274590422857452	-2.222558612259684	-0.2943829063187865	0.3861862951325793	-1.4403401296033087	0.11039775003501201
YCR054C	0.26055267378151326	-0.27392447003198933	0.05226155581920719			
YCR057C	1.1943815596981224	-0.3179683645407328	-0.013904258975125653			
YCR059C	0.209071308349056	-1.9765789060244883	0.09831285729046366	-0.12665843754729955	-0.19432089676072983	0.6770744141868649
YCR060W	0.21954189440016142	-0.40827465660312895	-0.13258434734082716	0.4467777097081999	0.5875398350615031	-0.15512836488626755
YCR061W	-0.06598825119095196	-0.329031511435145	-0.41155370387016943	-0.11701424449338398	-0.2661119818951063	0.10237500202684786
YCR063W	0.11488514411832987	-0.43743177428435986	-0.10442961999378225	0.2900686192301972	-0.0828628662457462	-0.36730928181595296
YCR064C	-0.0007297622422223035	-0.5016247944680079	-0.10744937232549066			
YCR065W	0.9878232522314377	-0.20482677489626508	-0.03309979334558237	-0.04761016357146169	1.5102748126954835	0.5678892515741497
YCR066W	0.1400931248919132	-0.2540224170148854	-0.12534112252275365	-0.16049846732555417	-0.07440259806950734	0.36485282089904764
YCR067C	0.08046007216045807	-0.31910475845532293	-0.004424375366736458	0.9698920926324698	2.0824109401210547	0.34845538124097863
YCR068W	0.09620002856481996	-0.22388403025695908	0.3857127392692493	-0.04631395591532895	0.12816702174791053	0.09560929087635532
YCR069W	0.07980713497605024	-0.7564361838831797	0.33413453392867426	-0.08636805524746778	2.4305681142499176	-0.09520927605101573
YCR071C	0.32716339365649544	-0.18705025803247594	0.23339222361768241	-0.20115511899371002	-0.11918947455760354	0.42196314345750924
YCR072C	-0.3425978190055001	-0.44132117680003147	-0.06601001446813932			
YCR073C	0.180355857600558	-2.2096950164721805	-0.10795284497756547	-0.03935694228977454	1.0644512120807263	0.1271337098562471
YCR073W-A	0.11353687776036359	-0.4281348664201931	-0.062350796547726656	-0.0755231447059661	-0.13626267319182025	0.05695137162123701
YCR075C	0.7425991093229014	-0.2616950622159924	-0.1651403240757272	-0.40303478518942826	0.2233825546920672	-0.630160492278722
YCR076C	0.006717314972294597	-0.4878536631358285	0.14583215093260818	-0.2039359398902279	0.3517292523866346	-0.040925358026448436
YCR077C	0.08045229698512406	-0.2647367080509913	-0.09264992520273163	0.5129503383951479	0.06571807410678047	0.057665133176372785
YCR079W	0.12309966915774298	-0.1794651129036246	0.1401559989182176	-0.07768667025413666	-1.3362072100988243	0.03273678223671703
YCR081W	0.08706744553198993	-0.21474311731741014	0.15600667868336585	1.202511960483364	-0.09695587848699759	0.5237088777574062
YCR082W	0.07321380591733073	-0.32779324748719	-0.13634095762161755	-0.06338677272369585	-0.07123209742452385	0.11319785922196186
YCR083W	-0.14045965140890915	-0.23055920711249223	-0.18455097400784276	0.038122059981515855	0.2419331079878674	-0.07988548328085586
YCR084C	0.11993010522515878	-1.139172589380983	0.2999105700474866		-2.220809243384609	-0.40563064216467176
YCR085W	0.13276443129441234	-0.21289354651148687	-0.13933222104842996	0.47959599720537327	-0.1030314700281452	0.019240617844127655
YCR086W	0.0782617357543768	-0.29721043025898874	0.06973885920922543	-0.10538790464886101	0.34960559894922916	0.20530142606500942
YCR087C-A	0.10229045266882944	-0.7259647964099272	-0.16363656648212035	0.12532474898564144	-0.03599112018969602	0.48445507046826214
YCR087W	-0.5270435788658763	-0.21779739693561953	-0.02755138266593328	0.26326147177965276	0.7040546491253734	0.9168835719535184
YCR088W	0.09403138190848108	-0.27962702438124615	-0.14669997311968	-0.0036978482753479342	-0.0065377011374279535	0.3758575066882605
YCR089W	1.7395388779232168	-0.5768238294764942	-0.6897042597279714	0.02666266192177589	-0.025817356194556752	0.2525706213623591
YCR090C	0.025281767070285645	-0.3377773475969295	-0.324225326202954	0.0061877015822856055	-0.034180040105595694	-0.948570534652891
YCR091W	0.10022273512660156	-0.3428920677943677	-0.21920800298199836	-0.006244679607536275	-0.09570623332032824	-0.05068362856140943
YCR092C	0.39692205876422937	-0.7180041935670926	-0.10672264747247517	0.006092992113345093	-0.5565661824840554	0.4584165225901794
YCR093W	-0.7973355374246859	-0.38294973949539596	-0.21490710601236462			
YCR094W	0.06582746008517562	-0.2833812692423784	-0.11481221574350095	-0.8474265430945221	-0.5016980905740478	-0.7396946403468122
YCR095C	0.11774053200549708	-0.35669732006599464	-0.09827225855231272	0.04390099210810002	-0.1712465055175136	0.27136254100872503
YCR098C	0.19796837736386536	-2.0813881976634074	0.08938980755838855	-0.05195869180091902	-0.10800229986194887	-0.3033669125040207
YCR099C	0.06065792306719547	-0.20192355755150723	-0.15130829635953605	0.1321426597497338	0.7243802396196704	-0.5173390929102132
YCR100C	0.12818708330855805	-2.6213588584090695	-0.4753574585317483	-0.04880123166333315	-0.03316417650208027	1.098559718311715
YCR101C	0.10957661228414828	-0.6789129387576729	-0.6813941623691658	-0.09500818990119766	-1.5509646971579292	-0.03817797338094158
YCR102C	0.1672795647023011	-0.16156285724507688	-0.11619285652622267	-0.05674052962433212	0.6174218351711168	0.09905229282705816
YCR102W-A	0.13391723417866214	-1.4869585743262035	-0.18003507566453636	-0.04328485699609363	-0.9919277505064302	0.10052193688363475
YCR105W	0.15281713680778167	-1.956552061380236	-0.7336332170353944	-0.06475270066071304	-0.13198451046427426	0.5093089312915209
YCR106W	-0.036536097454003845	-0.28176860480768273	-0.11662222959020024	-0.22950198919103065	-0.27063280400305467	0.0681711131928898
YCR107W	0.12235593829475848	-0.49172297975746004	0.08759539327891336	0.28361473453881153	0.5484530121807684	-1.0983472712310365
YDL001W	-0.6924949313806467	-0.14481888515375294	-0.16485065470827037	0.6635664361054668	-0.49942551514297984	-0.05256024082566302
YDL002C	-0.4787406190223992	-0.05894552779662253	-0.09795026914613368	-0.28033069283151657	0.3745917059356977	0.002734318733566683
YDL003W	-0.028962870143368527	-0.17312816555294497	0.22127813676955502			
YDL004W	0.12215665837733057	-0.15798929007731125	-0.0728469591539431			
YDL005C	-0.7584242983081987	0.2603419655931375	0.29031213024880864			
YDL006W	0.7255368241092157	-0.14315854576594164	-0.23417407572989904	-0.36182216121481375	-0.44853395600126095	-1.099276861054265
YDL007W	0.6698296039355713	-0.5815826371277392	-0.18324409294791566			
YDL008W	0.03808293963317324	0.5314434365804447	-0.057663253296707816			
YDL009C	-0.02692187046961405	-0.029556115866260477	0.516952150285292	0.7445385224316975	-0.17661352948477121	0.09674379009227829
YDL010W	0.11006184425086787	-0.06713216910847516	-1.3318930516781031	-0.07605183688909473	0.07570386370748593	-0.06850333948878314
YDL011C	0.561352691999737	0.042222191749952086	-0.5089977702157172	0.032050540756402006	-1.3614054123093788	0.5865612478955363
YDL012C	0.1345753705585975	-0.16400068369535048	-0.18334661787803083	-0.05239934129210685	-1.7580922097701814	0.050461733358489205
YDL013W	-0.9249599989399468	-0.07179142170581873	-0.0888983161240625	0.618398516543482	-1.0386131115226556	0.10472676781955549
YDL014W	0.49482207252864796	0.06397123882570259	-0.2680316888301749			
YDL015C	0.10447068245018748	0.8975970131854456	-0.1940620414916003			
YDL016C	0.2244633263097696	-0.10857813493440066	-0.18019231123501966			
YDL017W	0.13479610320684549	-0.01765403394688348	-0.25638428797350465			
YDL018C	0.1559246432158987	1.2503311316142445	0.014558327209353898	-2.9382993197910703	-2.8517295959463773	-0.32461256071022415
YDL019C	0.37542728253914254	0.1335474911390476	0.6050147568774468	0.3879927990420045	-0.5056503702521388	1.1745379126885276
YDL020C	-0.13077630924735562	-0.07919521081434827	-0.27615355940183667	-1.174443490293207	-0.6285321356373708	-0.7874053995905577
YDL021W	0.047427316664359405	0.4492360092378177	0.1418031910661642	-0.34732647747421697	-0.22459681205595483	-0.16309719646652887
YDL022W	0.11881710612463041	0.5537556353813311	-0.16377988963046217	1.5334204742066657	-0.7567675175991061	0.25821321202340664
YDL023C	0.2216594578607597	0.15900016207718753	-1.0967224844661398	-0.2580321798030153	-0.5114076844522949	-1.4419251118598706
YDL024C	-1.0582137393307067	-0.1919856977576132	-0.31708123828755164	-0.07656846514951793	-0.10623598047429372	0.13994598479373466
YDL025C	0.1752231088616915	0.1388879688674333	-0.21719593280964844	0.13933003239321337	-0.6783944366390943	-0.052748710618934484
YDL027C	0.013380114472874034	2.0999510874438494	-0.6918080684422308	0.8438375608090107	-1.2433073696032442	0.20980650157463357
YDL028C	0.09787326361550082	0.7509087666423284	0.5930541349067896			
YDL029W	0.14479101526508328	-0.1284643946049602	0.04831287846149072			
YDL030W	0.15376032379847707	0.11619845986878269	-0.08173067484595602			
YDL031W	0.1758306641185652	0.5962184377686689	0.6533212798925534			
YDL032W	0.3603985461808179	-0.17271997907126518	-0.1901073006294213	-0.08691160135404509	1.200637331830727	0.26357815762242304
YDL033C	-0.8648380427431916	-0.15806585339254955	-0.19627073867151149	0.06570107596117562	-1.2174102190591214	0.12061539059875842
YDL034W	-0.05810883319233421	-0.18551747903489682	-0.33164455431887724	0.13633190895481082	-0.19218298690746907	-0.048705909682022056
YDL035C	0.1252955543893281	0.13364790103422597	-0.04574394784759171	-0.07130159387529707	0.15092225014212376	0.548824241150199
YDL037C	0.0847065883533316	-0.2007679727154277	-0.24096626585115077	0.47509726158131055	-1.084529056885812	-0.04996322894382991
YDL039C	0.16928479443896308	0.5488991519599699	-0.03869992362287275	0.5197084563392368	-0.8331217124561724	-0.17688611278794186
YDL040C	0.184578584790895	0.5571581732920309	-0.41988514724787956	-0.010082180300784265	0.3885547211688861	0.01908226470024292
YDL041W	-0.03808865700603807	0.38914103894181556	-0.20949801670372512	0.0030270446512955605	-0.3984694583922252	0.08755743378718832
YDL043C	-0.1216328404712724	-0.10711473570567069	-0.15506194336011764			
YDL044C	0.4072561091172759	1.117799846858119	-0.13331316235653773	-0.0564652053209847	0.1186775682445509	-1.3239614450011776
YDL045C	0.15581578335835547	0.43525343525464666	-0.19506380848325972			
YDL045W-A	-0.026875954553762692	-0.1583611917960092	-0.14779456549532968		-0.5788391806460769	0.2514073477047862
YDL046W	0.12099986784658999	-0.08007972658802334	0.0756789139504225	-0.024341925587019638	-0.47088719334566853	0.3039796039536628
YDL047W	-0.9747634242149061	-0.42363455094328367	0.4400678170005284			
YDL048C	0.1383000791524321	-0.11898113915410323	-0.12561423361112017	-0.002744380546893385	-0.5757738215526816	0.14338461579829198
YDL049C	0.06117181143928804	0.13754584146116025	-0.9920596668471484	-0.06573383940002896	-1.630092661335686	0.11393801979696386
YDL050C	-0.9796274216888047	-0.13556087486729346	-0.3130663113153581	-0.14662609500984963	-0.10977805707641002	0.08071109155478265
YDL051W	-0.16759682612196472	0.03755289994904612	-0.15840262435420718	-0.15914387178750175	-0.2612383907465502	-0.9024056420068104
YDL052C	0.1398496814998588	-0.29423559741029126	-1.004382399955876	0.015477051009096243	-0.265838958737001	0.08609587629473689
YDL053C	0.4863756402556733	2.064058881414214	-0.3166408372049255	-0.10192672974759176	-0.09237530518928352	0.04879185686609889
YDL054C	0.2934093829546497	0.47990674975939374	-0.08538435994126488	-0.15617327693505223	-1.59374950822964	-0.18089825802359077
YDL055C	0.3660972714152374	-0.13623901732086952	-0.07955221773830955			
YDL056W	-0.408481290073414	-0.35210747210170307	-0.062051148964442096	0.12538104066993883	0.7229439897786235	0.07857974668190917
YDL057W	0.13681831458083205	-0.3330463485445767	0.1434065300903972			
YDL058W	-0.3411511470834387	-0.06440718617211019	-0.020114665845902605			
YDL059C	0.026313787467025562	0.14958846369798665	-0.7726933964174747	-0.06546698189527304	-0.17534792667143226	0.35929399712303844
YDL060W	0.028354805237512805	0.5596263187965881	-0.20372287554150295			
YDL061C	0.19572039982456416	0.9066229947475184	-0.10874348547130028	-0.3874236155400406	1.2901689305493216	0.03474097301547787
YDL062W	0.15999537317378987	0.8420090379906013	-0.22415834654954866	0.3785528173346154	0.15199519239594236	0.3386368149659252
YDL063C	0.5001901178869904	-0.04323816887426801	-0.04652655961162067	0.8546922953552484	-0.9308260824812494	0.07291275357432997
YDL064W	0.06488142402399347	0.08925501909174247	0.15241722392440865			
YDL065C	0.5267959877330849	-0.41080979102933546	-0.16504349007849264	-0.025419386422630398	-0.4859154419493487	-0.4695221436924224
YDL066W	0.4341914749877408	0.6040304455821041	0.202572592140724	-0.07069699308275307	-0.39374124095923024	-0.39701985172351867
YDL067C	0.12240378353126101	-0.3757178420482013	-0.13617423500467848	1.5898062636006738	-0.08068180094314893	-0.014195631408783521
YDL068W	0.6337901538596962	0.22078320160695458	-0.4245844277812272	0.22864015776243324	0.15831033139880957	0.030083433909921048
YDL070W	0.02729478880259477	-0.458562708752646	-1.1042958872627189	0.03527377699410633	0.042437050491632364	0.17376976671355085
YDL071C	0.07184082459315841	-0.1739323392273053	0.011841033576243594	-0.06669564053746344	-2.2069991156889874	0.6648815500609065
YDL072C	-0.1376878945627451	0.8383040210941121	-0.9626668610006777	-0.15835807999891266	-0.009499608736248236	0.16995540384502117
YDL073W	-0.9018462904142693	-0.02882427161731435	-0.09029996947701029	0.013205510570932038	-0.16335331481381551	-0.027455038300279577
YDL074C	0.129082077798224	-0.35090317730886406	0.0556590880898685	-0.136118498892721	-1.3011082522756607	0.0662167492237073
YDL076C	-0.1764566517517622	0.8811327922102081	-0.07708781565278865	-0.9517788034341007	-1.0132716562366098	-0.8713986491821191
YDL077C	0.5932047006668125	-0.08866311978250337	-0.1250285041326372	-0.16660114838189535	-0.784489543384032	-5.048154425989312
YDL078C	-0.09929741616606455	1.9352820971128544	-0.19778019442015496	-0.43642427167341197	-0.38116276296929225	0.33857570106717294
YDL079C	0.2676814152880718	0.004797111087727303	-0.6784720780091119	0.010313692165138194	-2.011805477261719	0.1802045889408089
YDL080C	-0.033176683293794654	-0.680763148061075	-0.20491859394381648	-0.07442209141544964	-2.180855193626853	0.036429193600001915
YDL081C	0.11244224396126244	1.7922199547552018	0.046210797659429294	0.886286745087672	-0.07908012610097247	0.5169593403503204
YDL082W	0.14991502791729291	-0.01932641146179067	-0.0353342971111535	-0.08608184439301826	0.4631129292929893	0.12706104387618092
YDL084W	0.1310058030345972	-0.33563397541179424	-0.4839829738334961			
YDL085W	0.4298718664281823	0.1983488583290311	-0.32899874614549957	1.2604125153596692	-0.4224523785474377	0.08912353129059039
YDL086W	0.13806650672416862	0.6809252185592477	-1.7495772137042103	-0.030819420569081973	-0.5312358958934502	0.3588820411411468
YDL087C	-0.9387974464976707	-0.16278001683826673	-0.005829016180566032			
YDL088C	0.18940175262378262	0.15450004688922217	-0.403054912814463	-0.0830616931361835	-1.1218677511756638	0.6801807424617817
YDL089W	0.060525889779744414	-0.14928346388395702	-0.18764362312748395	-0.9054608837170546	-0.17582304590949271	-1.5095361571920491
YDL090C	0.09559274126567073	0.12213284037001437	0.05208958596190177	-0.021304414019010655	-0.00917788688653645	0.3522520864579219
YDL091C	-0.1235803913315078	-0.07012334303636476	-0.25027481368594795	-0.07637846034958855	-0.1932118733490201	0.08737304331843578
YDL092W	0.16269062377046403	-0.30964215676209894	-0.12327983132187532			
YDL093W	0.12519338029097013	-0.09201559485210092	-0.15985778073025025	0.5738044838589843	-1.0118200624575386	0.039403273496257
YDL094C	-1.4388808266418849	-0.09323858451263858	-0.3033122557709539	0.5905511667361449	-1.6810772055631256	-0.3241780171500686
YDL095W	-0.0741908525288637	2.3444958227522625	-0.041563505393851424	-1.2712499332112925	-0.5434588438357354	-1.075914888306542
YDL096C	0.15906085666929023	-0.060192946066386775	-0.5904149971987359	-1.8202094799784805	-1.5736669886479926	-0.7584893868037401
YDL097C	0.11257763472382266	-0.27170552920555563	-0.5769185606968659			
YDL098C	0.3653716103734036	1.0230282755427331	-0.09034901760277836			
YDL099W	-0.3380435717098876	0.8509477234664345	0.003413636983858789	-0.8539425999341439	-0.25327653497836866	0.00844890578256785
YDL100C	0.17143978894532252	0.4217427513437035	0.0956990170049889	-0.0713171508887634	-1.4524846748404805	-0.5887829714848165
YDL101C	0.5025607045344551	0.11368378876538203	-0.34223774145074704	0.09411040462217438	-0.06208588454518951	0.08321987631669112
YDL102W	0.13002855560574594	0.5997938441088683	-0.09875787749806662			
YDL103C	-0.18715858745078873	-0.09935464064169301	-0.13197936017335704			
YDL104C	0.11305171984761465	0.7257417623132933	-0.8375029152240143	-0.07734407552554662	0.21263805218132684	0.6921439464761108
YDL105W	0.27501666037046396	-0.21102619873205627	-0.14194215146691022			
YDL106C	0.11432219399876668	1.1769965877633288	-0.29087440825323563	0.296839086446967	1.4744582516600087	0.46091339707962187
YDL107W	0.3636575569966623	-0.17597557331696947	-0.18588450769318055	0.4934759721190666	-0.09930038031750071	-0.8512471438524186
YDL108W	-0.7075932402381143	0.028543864105367325	0.19126976127110504			
YDL109C	-0.011916941179981846	0.8206660878510522	-1.1926543044877325	-0.0939697341507933	0.03404772122310846	0.026554627311062184
YDL110C	1.092095876537121	-0.18940167906015085	-0.9161767991671987	-1.1937139969613542	-0.1168657004294877	0.10192760128027369
YDL111C	0.09635716399269172	0.1233814449867417	-0.23737398380301158			
YDL112W	-0.4586257544128177	-1.1549569631225378	-0.15688485946188382	-0.010059086627438705	-0.4182585519403704	1.5455409514726905
YDL113C	0.11795936814964238	-0.15101781427101066	0.4812455094329329	-0.0835207406043899	-0.08215062287200947	0.17321392107968608
YDL114W	-0.8167082921986828	-0.034445380748686284	-0.04787715449795101	-0.06554506465004153	-0.24796978469257114	-0.013948261602800155
YDL115C	-0.44637754185913187	-0.19904538635242552	-0.3023350894713604	0.0504654872228387	-0.7894119706335206	1.3871717487539716
YDL116W	-0.25016517065085614	1.5173858434279972	-0.8466195624490658	-0.07828382300536393	-0.17409864425317342	0.19502450885048322
YDL117W	0.12267852516688796	0.08471157703942496	0.11016896772793361	-0.05780981784413769	-0.2530252147074566	0.06204827934115109
YDL118W	-0.05844926308260303	-0.10487141719320227	-0.8310555413603878	-0.530562565796013	-0.02304097141847148	0.21350400328267022
YDL119C	-0.04595175911972165	1.7070151528707205	-0.13733418182257442			
YDL120W	0.1152807105363923	-0.42855621678621264	-0.09066810931655862			
YDL121C	0.23606135637182002	1.6308076991721756	-0.1022440286482821	0.6613427388013285	-0.12726014236311825	-0.8140400537882092
YDL122W	0.2535716160358948	0.24863672926171362	0.08645833843196092	-1.1985880528219828	-1.4963294695185971	0.06238441214538665
YDL123W	0.12468484668018716	0.8804429674522057	-0.6883617764652474	0.0922793636936939	-0.8555545132953938	0.1261970755326163
YDL124W	0.15879771960733116	1.4199231335054943	-0.18448942276644106	-0.11423934062282701	-1.58864544376988	0.2759878937148076
YDL125C	0.11695291194320676	0.44814012517676594	-0.542104480696188	-0.06540267369511579	0.022644459269997468	0.16007611251490123
YDL126C	-0.2695983649099157	-0.6458364641061574	-0.15644265087730846			
YDL127W	0.11928687324612995	0.5175845229263645	-0.5932134314181918	-0.3715934919552925	0.22467061521531953	-0.17202641280688835
YDL128W	0.14019546551328066	-0.0953674018444686	-0.14157891842309547	1.1016861218019354	-0.045665387812353984	0.11322620601472161
YDL129W	0.10499333516538126	-0.15762034150310864	0.21589278232841488	0.020684837498537424	0.16737967219791486	-0.047071538468572496
YDL130W	0.2790482160276381	-0.05805980027846892	-0.0738942961912939	1.4554533923858881	-0.12834845762569044	0.1079827828787629
YDL130W-A	0.011441256545121634	-0.09974322958820091	-0.25468605206128875	1.337641761316779	0.7124640111908527	0.9357837247396317
YDL131W	0.13839399552033335	-0.18695791546946525	-0.5456766006389827	-0.18455670327177892	-2.349758843194395	0.04633602890097186
YDL132W	-0.08478984365510286	-1.2100743545559751	-1.4856656692937678			
YDL133C-A	0.07945708013688492	0.08519597768978264	0.7616647944912271	-0.07572391421755152	-1.1608892739885337	0.13866798071289296
YDL133W	-0.04751300220664701	-0.05689792726770454	-0.15889758053464892	-0.07360649562338661	-0.13508216190417557	0.5347253738723227
YDL134C	-0.5049650655088695	0.31496260825961436	-0.5716176797731052	-0.032448034804462476	0.16289055720523463	0.2667496508737153
YDL135C	0.5258556383217108	-0.20184741627240707	-0.1628368413306346	0.2162251557236615	-0.305874029041166	0.8406492229406132
YDL136W	0.5662148296419924	-0.14916888267601214	-0.1859067399597154	0.08473761863337127	0.34269180284533346	0.5499826972337232
YDL137W	0.6463970877585316	-0.41407750277594085	-0.3939731330305425	-0.09026685518705517	-0.1777903478630832	0.1351525410299417
YDL138W	0.37152273796172064	-0.26772221447617656	-0.9267409728853998	-0.32785616382919786	-0.015747059069150186	-0.16643276838447835
YDL139C	-0.09575456535869926	-0.4376370321049613	-0.31338978316995364			
YDL140C	0.12339384228808181	-0.272561828025036	-1.5797460669562808			
YDL141W	0.33203677600183545	0.8557261653203242	-0.2869689659594573			
YDL142C	0.1586008599116243	-0.15139672280167188	-0.32702519633316396	0.12372455618507272	-0.29783818381022226	0.21289912300232355
YDL143W	1.2775788619640405	-0.2444238579385751	-0.01524985473901814			
YDL144C	-0.014047767555411986	0.48003197169874884	-0.26421957696251563	0.522189077893436	0.37263473888289517	-0.06577547620182912
YDL145C	0.23849781554330252	-0.7665284682474186	-0.5651237040719064			
YDL146W	0.3203196461138425	-0.1748391940260132	-0.10598252826098241	-0.16661961662014443	-0.10531848997651462	-1.2762986837459678
YDL147W	0.1815553072134189	-0.815672144828477	-0.4974049079065522			
YDL148C	0.092224624105669	-0.19288834471054866	0.019928975601820647			
