orf	hom | growth (relative abundance in pooled culture) | YPGal, time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | glucitol [1.5 M], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SD + His + Leu + Ura, time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | sodium chloride [1 M], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | pH [8], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | YPGal, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | glucitol [1.5 M], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | pH [8], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | sodium chloride [1 M], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SD + His + Leu + Ura, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | nystatin [10 uM], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | nystatin [10 uM], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Lys, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Trp, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Thr, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | standard | YPD | Giaever G~Johnston M, 2002	hom | cell size | standard | YPAD | Giaever G~Johnston M, 2002	hom | elongated cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | round cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | football cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | clumped cell shape | standard | YPAD | Giaever G~Johnston M, 2002
YDR181C	-1.2840289999999999	3.6665885000000005	2.64236	-1.0569865	-4.704791	-1.1178615	1.1322095	1.711223	0.0362929999999998	-1.3227155000000002	0.751886	1.4170705	1.457106	1.3888604999999998	1.2085979999999998	1.12435	0.0	0.0	0.0	0.0	0.0	0.0
YDR183W	-0.16332100000000016	7.3666315	0.4215579999999999	-99.629514	-21.207584999999998	0.6948235	-0.31891100000000006	0.5114095000000001	0.7057315	-0.8099315	3.612127	-0.8963205000000001	-1.1982095	-0.784509	-0.941364	-1.043876	0.0	0.0	0.0	0.0	0.0	0.0
YDR184C	8.8888935	0.7235885000000001	-0.3689635	8.994229999999998	3.6457949999999997	-0.9797775	0.01656550000000001	0.3471335000000001	-0.37348500000000007	0.4747029999999999	-2.5871845	0.49596450000000014	-1.0960375000000002	1.8407689999999999	-0.025303499999999923	-4.368468	0.0	0.0	0.0	0.0	0.0	0.0
YDR185C	1.9712640000000001	2.9917605000000003	-1.5186355000000002	-37.807054	-11.158587999999998	2.1787035	-0.45079800000000014	1.2155815	-1.1409565	2.075381	1.1424835	-2.355663	-0.7204245	-0.34698550000000006	-1.8979575	-2.372268	0.0	0.0	0.0	0.0	0.0	0.0
YDR186C	1.6127029999999998	0.03999200000000003	-1.1993445	-14.106858	-7.227001	1.1576899999999999	1.3492739999999999	1.2151835	0.6946860000000001	1.933625	-4.62107	-2.091844	-1.4411359999999998	-1.8203565	-3.5495835	-5.042875	0.0	0.0	0.0	0.0	0.0	0.0
YDR191W	1.4133345	-0.5457735000000001	-1.1716539999999998	-14.27629	-5.988735	2.253182	-1.432929	1.6031695000000001	-0.3804195	2.603341	-3.7870065	-1.5238644999999997	-0.46051199999999987	-0.10616199999999999	0.17969599999999997	-2.347766	0.0	0.0	0.0	0.0	0.0	0.0
YDR192C	1.6027784999999999	3.9931330000000003	-1.0282825	-10.464594	-6.333789	2.3895335	-1.276688	-1.8185125000000002	-2.6524345	-0.367198	-0.132851	-2.6823925	-1.3154694999999998	-1.230995	-2.015958	-2.977748	0.0	0.0	0.0	0.0	0.0	0.0
YDR193W	1.5659990000000001	9.3459245	-0.6645969999999999	-17.073977499999998	-5.132668	2.584254	1.7908895	1.8360965	-1.0541289999999999	1.876015	-2.9288540000000003	-2.5105275000000002	-2.3294025	-1.995113	-2.173105	1.3873540000000002	0.0	0.0	0.0	0.0	0.0	0.0
YDR194C	-0.04181199999999996	1.3882365	1.2463294999999999	1.027625	0.3300145000000001	1.858886	7.4009945	1.8746874999999998	1.9662135	0.23217749999999993	-0.02087950000000005	2.3026625000000003	1.470867	1.194098	1.7625760000000001	-2.0412310000000002	-5.2	0.0	0.0	0.0	0.0	0.0
YDR195W	0.22033199999999975	1.554952	-0.6174255	31.682493500000003	8.3541385	-3.7806509999999998	2.661975	-5.078353	-3.790629	-1.626751	-0.22688650000000002	2.0220675	-1.3464465	-4.838554	-5.8056905	-1.922484	-6.6	0.0	0.0	0.0	3.0	0.0
YDR197W	-19.217372	-1.9032095	-6.457622999999999	-0.538574	2.0723	-2.5245625	-1.8608310000000001	1.696315	1.5677415	-5.7502115	-0.40282100000000004	1.021453	0.11585049999999997	-1.08088	0.056755	-0.357757	-3.4	0.0	0.0	0.0	0.0	0.0
YDR198C	-2.33779	2.642817	0.12034650000000013	-15.706554500000001	0.40636649999999996	-0.2621570000000002	-0.12785100000000005	0.5989630000000001	0.08479999999999999	-1.1738975	-1.6259134999999998	1.361258	-0.037614999999999954	-0.6955815	-1.1052114999999998	-1.925598	0.0	0.0	0.0	0.0	0.0	0.0
YDR199W	-0.5490355	7.404667	1.6787454999999998	2.6331355	-9.8653795	-1.341079	1.4145105000000002	-16.960366	-1.4799375	-1.2405109999999997	1.110206	-12.1212935	-4.2648744999999995	-2.559543	-10.751751500000001	-13.049703	0.0	0.0	0.0	0.0	0.0	0.0
YDR200C	-0.253475	0.20723249999999993	2.0617194999999997	17.3276905	0.3101845000000001	-2.3665760000000002	1.134933	-11.5571965	-0.08386099999999996	0.3251649999999999	-2.1708165	-6.56297	-2.553736	0.6939139999999999	0.5940074999999999	-1.817981	0.0	0.0	3.0	0.0	3.0	0.0
YDR202C	-20.0022235	-23.083554999999997	0.777711	2.7513695	-31.842734	0.7187465	-30.840105999999995	-11.849712499999999	1.992975	-8.000347000000001	-38.935399000000004	-33.3665895	-5.3299535	-2.990202	-3.6654234999999997	-6.592308999999999	0.0	0.0	0.0	0.0	0.0	0.0
YDR203W	-28.8747625	1.31911	1.4209775	0.6014315000000001	-44.750713	-0.646691	1.3268205	-12.4094985	1.9849905	-0.49648000000000003	-24.306723499999997	-15.788142	-2.2573345	1.202214	0.36720450000000004	-2.463836	0.0	0.0	0.0	0.0	0.0	0.0
YDR204W	-2.4703535	2.384329	0.406109	1.3112745000000001	-0.022566499999999823	-1.6132764999999998	3.6604124999999996	-1.3511160000000002	2.0839014999999996	0.6135459999999999	0.637648	-5.9544965	-4.591115	-7.7845465	-6.4684655	-7.14458	-4.0	0.0	0.0	0.0	0.0	0.0
YDR205W	-1.351793	-3.7492965000000007	-16.561358	-30.2697105	-26.0859455	1.8446375	-5.5842365	-13.528483999999999	-11.436021499999999	-9.732113	-2.9644320000000004	-0.31506950000000006	-0.33239850000000004	0.686421	1.270613	-0.2745	0.0	0.0	0.0	0.0	0.0	0.0
YDR206W	1.1793215000000001	6.5112945	3.1474095	-5.255698499999999	-4.225859	-1.0942435000000001	1.983867	2.317308	2.5116445	1.2371425	-0.816549	-4.7450775	-4.835603	-2.3662150000000004	-5.9453890000000005	-9.945564	0.0	0.0	0.0	0.0	0.0	0.0
YDR207C	-0.23344549999999997	1.336746	0.9863965	-0.451061	0.058162500000000006	-1.4400454999999999	-0.39510599999999996	-4.1019735	-2.861966	0.6789065000000003	1.3196409999999998	-0.2229465	-0.09772399999999992	1.4018575	0.374996	2.3526290000000003	-3.1	0.0	0.0	0.0	0.0	0.0
YDR209C	0.7950569999999999	-5.875066499999999	-4.139808	-7.479262999999999	-0.6850324999999999	1.604771	-1.929349	0.14378350000000006	-1.1108414999999998	-1.1510695	-3.1682275	0.010001499999999997	2.042129	2.0612285	2.11822	0.8060109999999999	0.0	0.0	0.0	0.0	0.0	0.0
YDR210W	1.9142055	-2.8108805	-1.4852839999999998	39.8447665	8.227412	2.3710815	-2.3433835	2.3592805	4.0370925	2.0081569999999997	1.4806515	-0.22932399999999992	3.6960224999999993	2.4448055	2.95151	-0.161392	0.0	0.0	0.0	0.0	0.0	0.0
YDR213W	0.4254165	-55.7667835	-2.3743795	-73.0021935	-6.218373	-1.9496244999999999	-48.031504500000004	-1.0088975000000002	-0.9217460000000002	-46.750254000000005	2.993105	1.5777914999999998	-2.165145	-0.10789649999999984	0.6193220000000002	-8.922414	0.0	0.0	0.0	0.0	0.0	0.0
YDR214W	-1.6535009999999999	0.12153550000000002	1.2928765000000002	-13.096527	-3.7596795	1.364639	-0.9434610000000001	0.19534400000000007	-0.08159600000000011	-0.37962399999999996	1.5163955	-1.0922105	-0.9643190000000001	2.2711235	-0.4281530000000001	-0.6400399999999999	0.0	0.0	0.0	0.0	0.0	0.0
YDR215C	-0.6951805	-56.224287499999996	-1.016329	-66.3741075	-6.2242365	-1.7876225000000001	-27.859551	0.628927	-0.8265310000000001	-29.088854	-5.4010514999999995	2.747348	5.0272975	2.515492	3.1538105	9.954312	0.0	0.0	0.0	0.0	0.0	0.0
YDR216W	-0.8294485	-3.2087965	-0.3684479999999999	-14.831948500000001	-3.159542	0.0035055000000000225	-1.2983354999999999	-0.6772595000000001	1.5213745	-0.6375724999999999	0.35591950000000006	0.319114	0.09507299999999999	-0.7283025000000001	-0.032411499999999926	-1.754764	0.0	0.0	0.0	0.0	0.0	0.0
YDR217C	0.7159340000000001	-0.16292399999999985	-0.7338265000000002	-17.144638999999998	-1.241204	0.2874320000000001	-0.31944150000000004	-0.780349	-0.6277835	-0.45057350000000007	0.945317	-3.4114735	-1.524507	-0.03855749999999991	-1.586949	-2.271516	0.0	0.0	0.0	0.0	0.0	0.0
YDR218C	0.23582100000000006	5.037927	-0.05455500000000013	-36.27993549999999	-2.375922	0.017310999999999854	1.9875660000000002	0.2959455	-1.26562	-0.359303	-2.139965	-0.5426804999999998	-1.4820820000000001	-2.029708	-3.945277	-12.530872	0.0	0.0	0.0	0.0	0.0	0.0
YDR219C	2.6732585	0.1931815	1.0124305	-5.8111295	0.7928120000000001	-0.5486475	2.367376	-0.344004	-0.7518425000000001	0.21213749999999998	-1.9726115000000002	-0.947773	-0.7872384999999998	-1.6414265	0.718968	-0.073907	0.0	0.0	0.0	0.0	0.0	0.0
YDR220C	0.6587339999999999	-30.844019	-8.669295499999999	-100.0502695	-24.417797	-0.426705	-6.393748499999999	-14.7980385	-16.485352499999998	-27.4533505	-1.844268	-1.2253855	0.06629949999999996	0.3638704999999999	-0.872928	-1.0953760000000001	0.0	0.0	0.0	0.0	0.0	0.0
YDR221W	1.0804385	-6.1806115	-10.915788500000001	-26.406476499999997	-39.2438935	-0.20206650000000015	-0.624071	-1.8738665	-4.0608195	-4.203469999999999	-10.8160975	-0.5877135	1.3692315000000002	0.112279	0.3713645	-0.276798	0.0	0.0	0.0	0.0	0.0	0.0
YDR222W	0.06676499999999996	-5.155309	2.3684494999999997	-20.9947425	-3.7072749999999997	1.7507785	-0.537439	0.8910825	-0.397673	0.676731	2.2145894999999998	-1.6863145	1.3265325000000001	0.26630550000000003	0.7459509999999999	1.596889	0.0	0.0	0.0	0.0	0.0	0.0
YDR223W	1.1223235	-2.0650595	-5.149633	-26.232575	-2.4930849999999998	-0.36300750000000004	-3.52726	1.76417	1.837996	-0.1290635	-3.6412485	2.2784035	0.15076499999999993	0.841859	-0.11649400000000001	-1.089676	0.0	0.0	0.0	0.0	0.0	0.0
YDR225W	-4.2639465	-2.553693	-0.7153125	0.378876	-25.403655	-2.1062795	-2.4635215	-6.4552724999999995	1.7199185	-0.1299674999999999	1.4011095	-0.10289999999999999	0.18637099999999984	-1.9839509999999998	1.8480219999999998	0.784038	0.0	0.0	0.0	0.0	0.0	0.0
YDR226W	-2.4805145	0.8993535000000001	-3.3160920000000003	35.5118125	5.471057	1.8891429999999998	1.7850074999999999	6.2859505	7.4847905	4.0306334999999995	2.163343	3.7459275	4.430803500000001	2.9944885	2.8113780000000004	-1.061313	-9.7	0.0	0.0	2.0	0.0	0.0
YDR229W	0.050295000000000034	2.7392665000000003	0.7677855000000002	-10.1760725	-8.168571	-0.06815850000000001	2.2303129999999998	0.8823570000000001	0.9856455000000001	2.2609630000000003	-2.486994	-1.2013924999999999	-1.45939	-0.769215	1.2761870000000002	-0.232819	0.0	0.0	0.0	0.0	0.0	0.0
YDR230W	-10.0663525	-6.441634	-3.4047110000000003	0.36748100000000006	1.2308475	-1.1858370000000003	-1.68438	-1.6219685	-1.6384645	-13.179023	2.138865	-1.480734	-1.2081304999999998	-2.5445835	-0.7630030000000001	-5.164157	0.0	0.0	0.0	0.0	0.0	0.0
YDR231C	-5.163031999999999	-2.7505949999999997	-1.391067	0.020358000000000098	0.937054	-1.6766755	-4.8264515	1.9367425000000003	0.8187895000000001	-3.9664805	0.48892050000000004	0.820363	-0.25709150000000003	-0.9118485000000001	-0.25225999999999993	0.588923	-3.6	-2.0	0.0	0.0	0.0	0.0
YDR233C	1.153108	-2.3292490000000003	-1.0273975	-11.291285499999999	-1.4924325000000003	1.6534299999999997	-6.975344	1.8720325	-105.18202050000001	2.316376	1.9312814999999999	-2.9981655	-1.95012	-1.1372054999999999	-4.8673269999999995	-1.0447	0.0	0.0	0.0	0.0	0.0	0.0
YDR234W	1.1609254999999998	-4.0791995	-151.712775	-6.766262499999999	-4.151106	0.1431	-6.86291	-1.4342265	-8.2873075	-31.556908	-0.1562745	1.45968	-1.9676355	-22.335119	0.9768299999999999	0.33361399999999997	0.0	0.0	0.0	0.0	2.0	0.0
YDR237W	0.7491174999999999	4.7149015	0.27798049999999996	18.919714	14.1971975	1.1113895	-5.487470500000001	0.46898549999999994	0.6730815	-1.1779390000000003	-1.5646555000000002	0.8826624999999999	-5.873683499999999	-11.93181	-3.6872739999999995	-4.74036	0.0	-3.0	0.0	0.0	0.0	0.0
YDR239C	0.8022305000000001	-2.033126	-0.7981705	-27.929274	-4.52727	-0.5570180000000001	-4.171898	1.727689	1.2562765	0.568053	2.035305	-0.17782650000000005	1.097596	-1.2682725000000001	-1.7232425	0.051637999999999996	0.0	0.0	0.0	0.0	0.0	0.0
YDR241W	0.744351	1.7103575000000002	-0.8942005000000002	25.3272315	57.17985350000001	-1.4430875	8.7998865	2.4102249999999996	3.3082285	8.0503805	-1.287328	-1.706284	2.201069	1.1928455	0.37184300000000003	-0.637822	-6.5	-2.0	0.0	0.0	0.0	0.0
YDR242W	-1.1194855	2.5584824999999998	3.2299495	-54.118573500000004	-2.910854	-1.654802	-1.534026	-1.25766	-4.547275	0.6612685000000001	-9.3059545	2.908323	-5.1234955	5.8400565	4.6353855	-0.129342	0.0	0.0	0.0	0.0	0.0	0.0
YDR244W	-0.296703	0.5264439999999999	-2.1530125	4.4530515	-1.1967555	0.5042015000000001	0.49239950000000005	-0.5643670000000001	-0.3150705	1.7035575	-2.6719169999999997	-1.7804975	2.3424455	2.4970375000000002	2.2615730000000003	1.6748150000000002	0.0	0.0	0.0	0.0	0.0	0.0
YDR245W	0.5116084999999999	0.9336729999999995	-3.503546	59.863628999999996	9.549550499999999	0.991042	-2.9704995	4.2367965	0.22558050000000018	1.862513	3.382317	-1.1552280000000001	4.4690069999999995	3.2558255000000003	5.538937	1.8944470000000002	-14.7	3.0	0.0	4.0	0.0	0.0
YDR247W	-3.0720375000000004	-21.5158125	-2.363199	-38.536997	-26.791008499999997	1.081952	-15.6398685	-0.5710525	-1.9323815	-5.205063	3.440759	0.055471999999999966	-0.3865185000000001	-2.08758	-1.4157354999999998	-5.443479	0.0	0.0	0.0	0.0	0.0	0.0
YDR248C	-0.8178495	-1.6940065	1.809927	-8.6346325	0.36500900000000003	-0.012165500000000051	-2.056975	2.053666	0.39685399999999993	0.14995400000000003	1.3514395000000001	-0.9450825	0.270546	1.088475	-0.281329	-0.102782	0.0	0.0	0.0	0.0	0.0	0.0
YDR249C	-1.0804875	-6.742719999999999	-4.536501499999999	-28.547456500000003	-10.2250975	1.6071975	-10.344576	-8.769005	-10.594988	-4.833989000000001	-4.070259	-3.412379	-4.135967	-6.204898	-5.459998000000001	-5.601257	0.0	0.0	0.0	0.0	0.0	0.0
YDR250C	-0.41995700000000014	-12.606648	0.21933199999999986	-20.7342585	-2.010381	-0.6679605	-16.225538500000003	-0.58857	-2.0930325000000005	-3.9765050000000004	0.7618910000000001	-2.2039370000000003	-4.763535000000001	-4.92466	-6.6889395	-8.069495	0.0	0.0	0.0	0.0	0.0	0.0
YDR251W	-1.4785475000000001	-11.132851	-3.918356	-25.0638425	-0.5208830000000001	-1.0378545	-7.639361500000001	-2.187955	-1.4269775	-3.7131570000000003	-2.382514	0.30005200000000004	1.53724	4.192686	2.944112	1.771742	0.0	0.0	0.0	0.0	0.0	0.0
YDR252W	-1.354779	-28.647697	1.3279545	-7.1036114999999995	-6.822960500000001	-0.14487400000000017	-38.594474	1.2968955	-0.15020149999999988	-20.396019	2.3612535	-3.9590064999999997	-8.396218	-8.281331999999999	-9.0611265	-8.679436	0.0	0.0	0.0	0.0	0.0	0.0
YDR253C	-1.9425590000000001	-9.3779015	-5.6769095	-11.0484315	-189.7720905	-2.186635	-10.090914	-16.26605	0.7024630000000001	-4.068542	-14.5734455	-18.1789125	-2.7979725	-4.997612	-8.684679	-11.984881	0.0	3.0	0.0	0.0	0.0	0.0
YDR254W	1.1544865	-0.6728089999999998	-0.7133379999999998	-0.883754	-24.7350415	-3.520746	1.6777065	-11.861982999999999	-1.6585925000000001	-0.1414655	-0.6584595	-4.756056999999999	-9.7703615	-20.0734995	-23.355142999999998	-12.413197	0.0	0.0	0.0	0.0	0.0	0.0
YDR255C	0.08238600000000001	6.052233	-2.4505425	-7.592544999999999	-45.647746000000005	-2.257184	41.6097645	-17.7639755	0.5394594999999995	-7.7561990000000005	-0.763081	66.680572	76.59185500000001	92.0431	82.66830250000001	99.248478	0.0	0.0	0.0	0.0	0.0	0.0
YDR256C	-0.18585799999999997	-36.2767425	-11.2062825	-17.217754	-16.4224405	-2.566517	-6.973487	-0.32453800000000005	1.002191	-8.9951525	-1.3822215	-0.7136104999999999	-0.06349800000000028	-2.7681535	-2.8681780000000003	-3.9384379999999997	0.0	0.0	0.0	0.0	0.0	0.0
YDR257C	1.6487495	-6.827691000000001	1.7418269999999998	-16.9490975	-1.4355144999999998	0.47378600000000004	-9.847954	-1.0897549999999998	-2.4299045	-4.123047	-0.21699200000000018	-0.5623644999999999	-1.2007344999999998	-3.0025185000000003	-1.87029	-3.4452760000000002	0.0	0.0	0.0	0.0	0.0	0.0
YDR258C	1.5462585	-11.6804505	0.5729779999999999	-11.0419135	-4.4744684999999995	0.8056585	-16.463862	-6.664228	-4.4167695	-15.0006825	2.404127	2.775672	-8.229796499999999	-7.642172	-8.177029999999998	-7.37096	0.0	0.0	0.0	0.0	0.0	0.0
YDR259C	1.8984395	1.6263644999999998	-2.1895905	-49.0634	-3.2516085000000006	0.7617265000000001	0.14558500000000008	0.48282800000000003	-1.111165	-1.3847905	-2.9473160000000003	-2.55067	2.023775	1.7892895	1.8980685	0.439525	0.0	0.0	0.0	0.0	0.0	0.0
YDR260C	0.0682084999999999	-4.6523995	-0.8768639999999999	-5.7991215	-35.155395	-2.376396	-3.4140639999999998	0.34661600000000004	1.6820565	-0.06824649999999988	0.276659	-0.4960199999999999	-2.7096595	-6.751569	-6.95641	-6.587548	0.0	0.0	0.0	0.0	0.0	0.0
YDR261C	-2.0566455	5.6257435	1.2615414999999999	-16.806662999999997	-11.7145565	-0.32504900000000003	-0.14619549999999992	-7.575177500000001	-5.1689810000000005	-1.262547	3.13187	-1.5015085	-4.89599	-10.174014	-9.748803500000001	-13.128903	0.0	0.0	0.0	0.0	0.0	0.0
YDR262W	-1.9815975	-15.175752000000001	1.882533	-21.067136	-7.995760000000001	-0.888666	-7.6603150000000015	0.36417900000000003	0.28065949999999995	-3.2492339999999995	-0.0902385	-1.8734615	-3.8665535	-3.281639	-5.747749000000001	-4.942282	0.0	0.0	0.0	0.0	0.0	0.0
YDR263C	-1.0122865	-2.9011250000000004	-1.5478135000000004	-19.743598499999997	-19.512766	1.9456319999999998	-3.0029360000000005	0.6064339999999999	0.430514	1.3711389999999999	-1.4918605	0.478892	-3.352139	-4.1742665	-4.101293	-8.174472999999999	0.0	0.0	0.0	0.0	0.0	0.0
YDR264C	2.0180135	1.9223675	2.4343605000000004	4.1916839999999995	-1.8541180000000002	1.5457345	1.030847	0.840006	0.6673225	-0.053584500000000035	-2.047066	1.1188265	0.951036	0.711318	0.265851	0.21628200000000003	-11.5	0.0	4.0	0.0	0.0	0.0
YDR265W	1.1582495	-4.401996499999999	-1.421774	-24.2729385	-33.795145	-0.0639805000000001	-11.036754	0.30329249999999996	1.263614	-3.475194	-0.27185249999999994	-1.0488355	-0.30374450000000003	-1.0440334999999998	0.11337150000000007	-0.096058	0.0	0.0	0.0	0.0	0.0	0.0
YDR266C	-0.581925	-14.9666465	2.2066825	-50.046732999999996	6.163912	0.7831325	-7.305887500000001	-1.6554529999999998	-3.4340495	-0.43482350000000003	-27.187800000000003	-2.075661	-10.3674865	-6.8045595	-6.989005000000001	-8.278300999999999	0.0	0.0	0.0	0.0	0.0	0.0
YDR268W	1.783353	-1.658853	2.6564435	17.784931	41.621584	-1.8186880000000003	8.988115	11.868528000000001	0.15084050000000016	-0.6155225	-1.5049345	-1.662125	1.2952115000000002	0.21663099999999996	2.099343	-2.623886	-4.3	0.0	0.0	0.0	0.0	0.0
YDR269C	-484.55078249999997	-34.014582000000004	-744.0316909999999	-7.1260259999999995	-83.685761	-9.8911795	-19.7087925	0.012214000000000058	0.8528119999999999	-15.901618	-149.8464795	-0.019406499999999882	-0.5303565	-1.3593279999999999	0.636961	-0.195345	0.0	0.0	0.0	0.0	0.0	0.0
YDR270W	-98.634391	0.2718554999999999	-112.512722	42.2331745	-39.384419	-10.2972845	-4.165753	-25.5861715	-17.028647999999997	-18.115446	-3.124792	-5.2513045	-6.2941139999999995	-9.690401999999999	-9.5560015	-8.420419	0.0	0.0	0.0	0.0	0.0	0.0
YDR271C	-47.7054975	8.3201555	-70.0414815	10.5286375	-33.230392499999994	-7.093541500000001	-9.343684999999999	-1.6438380000000001	1.9211589999999998	-17.1472695	-2.7870290000000004	0.29286599999999996	1.1830175	0.3939115	1.5624920000000002	1.658759	0.0	0.0	0.0	0.0	0.0	0.0
YDR272W	-1.3539664999999999	-7.7157935	-0.4678294999999997	-19.0176965	-5.810427000000001	-0.012771499999999991	-6.2964685	-0.789961	3.9065774999999996	-2.6748990000000004	-11.333290499999999	0.3919259999999998	-6.881871499999999	-11.645736499999998	-10.771704499999998	-19.402847	0.0	0.0	0.0	0.0	0.0	0.0
YDR273W	-2.279151	3.292839	1.470742	-32.317170499999996	-5.1439695	-0.6644825000000001	1.1663395	0.13707399999999992	-2.489386	-0.5442799999999999	-18.2037125	1.259566	-2.0388615	-1.5832705	-1.8301785	-3.576088	0.0	0.0	0.0	0.0	0.0	0.0
YDR274C	0.826993	-7.1104385	-2.9608410000000003	-36.4703215	-21.949427	2.3140009999999998	60.20864	-8.8916025	-9.879819	-5.935528	1.3502405	157.33584050000002	191.8610435	184.15227249999998	184.297254	191.020078	0.0	0.0	0.0	0.0	0.0	0.0
YDR275W	1.1263015	-2.0009755	2.5566765	-1.7062434999999998	-1.0474089999999998	1.2193095	-5.571897	-2.08367	-4.970609	-2.2919825	-0.06736900000000023	0.543846	0.07297000000000001	-2.0415989999999997	-1.8396154999999998	-2.028546	0.0	0.0	0.0	0.0	0.0	0.0
YDR276C	-7.2867845	-2.953401	-10.207179	-67.8937025	-57.022998	-2.5115245	1.6172309999999999	-5.1944775	-31.828489	-2.4055535	1.37996	-6.7396155	-9.67075	-7.13823	-6.139017	-16.165657999999997	-3.4	0.0	0.0	3.0	0.0	0.0
YDR277C	3.1989045000000003	4.3676189999999995	-10.464697000000001	-25.435211499999998	-2.546337	1.7035155	-5.2481795	-7.876789	-8.340011	-7.208258	1.5011459999999999	1.4045445	-6.626175	-6.757334500000001	-7.249777	-9.825961	0.0	0.0	0.0	0.0	0.0	0.0
YDR278C	-0.36369549999999995	-9.491599	-2.830172	-17.285853499999998	-5.731751	0.2941585000000001	-21.237194	-2.676862	-4.0091235	-11.9625925	0.16880450000000002	1.6620844999999997	-2.9198069999999996	-2.9411515	-5.896814	-1.754168	0.0	0.0	0.0	0.0	0.0	0.0
YDR279W	1.8233564999999998	4.4940865	-9.706913	-32.4994365	-32.923986	0.4453435	1.586533	-7.262029999999999	-4.710552	-1.316116	0.29930999999999985	-2.0601435	-6.6007655000000005	-5.241351	-9.27764	-8.755224	0.0	0.0	0.0	0.0	0.0	0.0
YDR281C	1.0459525	-7.053911500000001	-73.2661435	3.6222614999999996	35.8970935	0.627788	-2.4950785	-1.9505284999999999	0.5738365	-27.2641195	3.8990370000000003	2.360492	2.954357	-0.04666349999999997	-2.1250555	-1.7631439999999998	0.0	0.0	0.0	0.0	0.0	0.0
YDR282C	-0.7198209999999999	-8.490089999999999	-0.20348850000000002	-16.5689515	-5.7431855	1.0972970000000002	-8.0620275	1.228884	0.7787405000000002	-6.331351	1.12102	-1.2987375	-2.4534685000000005	-3.5292434999999998	-3.4283840000000003	-6.38282	0.0	0.0	0.0	0.0	0.0	0.0
YDR283C	2.7598010000000004	-13.15793	-96.99751849999998	7.591044999999999	-34.341859	8.869804	-19.472829500000003	-38.711799	-31.084367500000003	-52.0951565	-0.9885615	-2.9519855	0.224633	-0.6821909999999999	-123.5456345	1.233118	0.0	0.0	0.0	0.0	0.0	0.0
YDR284C	-0.5532559999999999	6.5431535	2.421093	-19.5310125	-9.7504405	1.4555125	-0.040596000000000076	-4.387983999999999	-5.6609645	0.36028400000000005	0.19326600000000005	-0.11070600000000008	-0.7960940000000001	-1.5537679999999998	-0.11748250000000005	0.7355729999999999	0.0	0.0	0.0	0.0	0.0	0.0
YDR285W	-0.03466849999999988	-12.526033	0.786163	-5.6393925000000005	0.554274	1.1315115	-20.153995499999997	-1.1481569999999999	1.177332	-17.235153999999998	1.5720205	0.031949499999999964	0.09489549999999997	0.8949245000000001	-0.494574	0.219284	0.0	0.0	0.0	0.0	0.0	0.0
YDR286C	-0.44238999999999995	-1.192439	-0.8818690000000002	-25.163978	-3.8239825	-3.010606	-2.7795655	-0.6718085	-2.6021995	-2.9693105	0.567974	-9.937863499999999	-3.9515949999999993	-16.5051575	-17.01143	-14.752031	0.0	0.0	0.0	0.0	0.0	0.0
YDR287W	-2.4098385	5.111738	3.2928985	-6.354291	2.5823775	-0.030395999999999868	2.1500415	-1.9353829999999999	-3.8476454999999996	-0.6750414999999998	-0.03003649999999991	0.769482	-11.9090965	-8.328761	-9.743335	-9.607158	0.0	0.0	0.0	0.0	0.0	0.0
YDR289C	-59.516168500000006	-4.145185	-29.8614755	-150.062386	-145.414641	-5.9954025	0.5063379999999998	-17.316175	-3.1774940000000003	0.3287899999999999	-0.741131	1.431156	-4.05999	-6.8435965	-22.122157	-1.48737	0.0	0.0	0.0	0.0	0.0	0.0
