orf	hom | growth (relative abundance in pooled culture) | YPGal, time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | glucitol [1.5 M], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SD + His + Leu + Ura, time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | sodium chloride [1 M], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | pH [8], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | YPGal, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | glucitol [1.5 M], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | pH [8], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | sodium chloride [1 M], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SD + His + Leu + Ura, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | nystatin [10 uM], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | nystatin [10 uM], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Lys, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Trp, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Thr, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | standard | YPD | Giaever G~Johnston M, 2002	hom | cell size | standard | YPAD | Giaever G~Johnston M, 2002	hom | elongated cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | round cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | football cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | clumped cell shape | standard | YPAD | Giaever G~Johnston M, 2002
YBR185C	-3.468221463224862	0.03384589270550664	-0.07311324196259633	-0.2670451037517232	-0.1578726165796586	-0.4240576921986668	0.15582429888189975	0.19370594749341827	-0.05697655645986382	-0.158950653689884	-0.10047171437684496	-0.0738586474998844	-0.1091619176679553	-0.24152339088488978	-0.03604020562886635	0.2584677204528324	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR186W	-0.2927414191546233	-0.004477502796022855	-0.04971053867129689	-0.2851271159109046	0.08582649347887766	-0.4847564555409193	0.17964103478454144	0.18365675638887577	-0.14800028899866488	-0.16913374597799716	-0.17086527089012177	0.3558978858075335	0.19189239854082704	0.09437494585243936	0.21791469605753033	0.07130762641531514	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR187W	-2.1716154185470455	0.17805001288138944	0.010225736356828632	-0.6740552239938732	0.1714825162189583	-0.6816348633445817	0.17911362026969796	0.4423590378377586	0.11310225238118658	-0.11368320536753664	0.0668093692324344	0.24244170760885955	-0.3147954609697851	0.390561760371319	0.28194254100264743	0.5277669039940387	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR188C	-0.1110471019244046	-0.08580384310015925	-0.03799112913188735	-0.380266402494801	-0.11178330873561888	0.0657804149442152	-0.2811738564029426	0.2564861409128433	-0.04344311250105442	-0.17258440476792752	-0.18808457192015032	0.04624762321188145	0.05057639368594982	0.06110933068635303	0.20256787550494465	0.3840528899995665	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR189W	-0.1314422007807135	-0.004556589479559544	-0.010052885336014493	0.48612707507274283	0.14467138392924644	0.5181257774854536	0.07048053191164483	0.4121101062265092	0.11229038079170257	-0.13616702002470754	-0.050868490224703536	0.05809308389190204	0.13846024830475484	0.01075835061911473	0.055241865128513944	0.4307364891020834	-4.3021514229666264	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR191W	0.1295896449501739	-0.11521141597886302	-0.06210239032473575	0.7263435700760434	0.2561357897206688	1.635509045552308	0.09606962955262471	-0.6825644384543685	0.37013817116018466	-0.3012160655347072	-0.09397841590552693	0.16081165894121752	-0.2165312580397239	-0.6867987063193012	-0.875106354008672	0.36150224394619573	-1.5205880029451004	-4.490373600658085	0.0	5.365535582759381	0.0	0.0
YBR194W	0.1046533946232892	0.010184777780154398	-0.04426707767573528	0.37549063849520364	0.10727523027235457	-0.2851096257084741	0.11060148521182216	0.24648607482036636	-0.04076906808145203	-0.14641716960776519	-0.1350544033770665	0.19885868222199052	0.06863693726222499	-0.03614704291317394	0.07517819714908777	0.35853093762086347	-2.039813174682452	-0.05967273887917759	6.392250743299843	0.0	0.0	0.0
YBR195C	-0.0895972784571408	-0.13674722762288236	-0.04524310468199682	0.05167307227313357	0.05677054831481223	0.08851931621837346	0.10766844787902667	0.09826258714251147	-0.1357325246274765	-0.23861203158795427	-0.016792343275991863	0.11266191619344908	-0.1846086898388218	-0.2929186759202599	-0.2237792414806842	0.13360812220914708	0.0	-0.05967273887917759	0.0	0.0	4.96004982241486	0.0
YBR197C	-0.1656450375267495	0.10836363113260579	-0.03998200689884177	-0.11274939072266778	-0.003989397299896198	-0.3775693137040164	0.13003466273779532	0.15503523817733483	-0.2767054994872413	-0.18320442936103382	-0.11827376565020459	-0.13153212865180552	-0.14860533699442277	-0.11047642847804079	0.026680940804587643	0.11377389794842173	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR199W	-0.2618606124964674	-0.09166145201713814	-0.05030841416254737	-0.3247244968365322	0.04352383903578848	-0.6799373360875609	-0.04410692400134359	0.15957081656404418	-0.2176467077387173	-0.06666983738984504	-0.17571027195318276	0.022066817098759697	-0.697826454789595	-0.12112419085990697	-0.016004520750566714	-0.11905673031883775	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR200W	-0.02614951550981171	-0.1762332754827058	-0.06708319632087378	0.38001400868527946	0.1091016733724636	-0.488255772087195	0.30317285761169305	0.3882350288171038	0.08846492535415837	0.001948207046685445	-0.0691716756273149	0.08491933531527777	0.22741794784382505	0.06810297931035067	0.22392505760728196	0.5760565183996572	-7.528764990191596	4.371028122899729	0.0	0.0	0.0	0.0
YBR201W	-0.14524355282809742	-0.040329156287176406	-0.03408303374030806	0.4709989641421819	0.025428125467600197	-0.6417144038296597	0.3558482904920462	-0.030663095250160522	-0.49686892467189114	-0.47441784596881176	-0.15033984383959928	-0.16678416590718645	0.9466361458630816	0.8559728268304083	0.24646446923903356	0.7928143707828531	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR203W	-0.17845839591084756	-0.9512518815166724	-0.013950068538894432	-0.0068132188191741385	0.12243019405477863	0.1953292297759384	-1.4531936709579736	0.27153243542654115	0.09649362474203049	-1.1332702194648239	-0.0030856845926894466	0.05639938430274287	-0.26097884321654236	-0.24331403099556853	-0.16214576566799777	0.21652197977647974	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR204C	-0.2878027766186113	-2.192966533404661	-0.02471833912387091	-0.0554798884208097	0.07432292115991743	-0.4319033806717428	-0.07689107038808031	0.2981703392417962	0.03168928378856544	-0.4930766804672024	-0.12573203636445293	0.11544690062658465	-0.3863654694191727	-0.39060032902948605	0.1435628385992891	0.15367781122864038	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR205W	-0.14258914156567115	-0.6157424634765813	-0.02075664664142451	-0.12772486830813995	0.037740718185397856	0.05157886586205663	-0.2658168031613153	0.23830324117421933	-0.2555641472202075	-0.4756488927855245	-0.06279706136555421	0.11522749371626424	0.05808250513530024	-0.2091403210976626	0.14324358938163165	0.2938359837028183	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR206W	-0.2215292673862648	-1.0261854010958364	-0.078175470557063	-0.08489296950898279	0.05196739566252198	-0.36634117640893166	0.15929656973809256	0.06593732883947784	-0.12931383077265643	-0.1901502880816769	-0.10502779563926565	-0.1661031396132058	-0.45908421133009136	-0.7774798764519494	-0.34346389728733545	0.05228223573831628	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR207W	-0.25845077155228385	-0.967447213516162	-0.07455872830886894	-0.09661157124096062	0.05640472910237192	-0.18548743062395337	0.08960624037781433	0.15558197276616362	-0.20268873975086615	-0.4157851601083549	-0.1660747427298063	0.10039663022301357	-0.12474734002492635	-0.15728320071320961	-0.1053169732116749	0.21543204496527568	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR208C	-0.20511703386682154	-1.4089134161398347	-0.05031403663622	-0.06104188690295587	-1.6477881091395463	-0.4104370652418721	0.007876222691588592	-0.6658163106135929	-0.4398257482731225	-0.4209239617401364	-0.07619571712024806	0.2547423132118527	-0.06276933608625755	-0.1952103211544404	0.033057379422421304	0.4313393112508191	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR210W	-0.3230480745067425	-0.6680979846708983	-0.08095896794419033	-0.4217717747054728	-0.013213558675443155	-0.16677386846547876	-0.6907038315566733	0.28889099959906395	0.03795635128710697	-0.6434422981600597	-0.030045005849725324	0.1183071144275619	-0.24190231481545432	-0.273155436845823	-0.07733094065086206	0.21929941202552067	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR212W	-0.2889403846019855	-0.9625432923647544	-0.019842076714735715	-0.10093033529832429	0.018272812799293263	0.1763490631214794	-0.1640810154489134	0.011842258916839852	-0.27093452399528306	0.2937414598632551	-0.16554799866986097	-0.4907975363698369	-0.1574649810089857	-0.17385658518995034	-0.26675188837668445	0.06477351981736762	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR213W	-0.17790236360384679	-0.4900913762656616	-0.7254396827656533	0.18245426393860695	0.3498409933597748	-0.48453143804762283	-0.04476462735012637	0.3446736833907417	0.11928116610441014	-0.7270251835643747	-0.08398327021199034	0.17700592789481207	0.038475760369003555	0.09674130069880262	0.13144467327393938	0.6032960688657715	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR214W	-0.20891333980263777	-0.6424187923850279	-0.01577376377235842	-0.36154132948700385	0.10230467492943834	-0.30930701733185284	-0.27227592630345243	0.321597503723008	-0.09726851311169857	-0.32676435203918075	-0.11131453634433418	-0.026426361966682757	0.013428015186769598	-0.0670662897407339	0.05476681256578649	0.37126796275571483	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR215W	-0.5439186285622817	-2.714370333697142	-0.042153061998132076	-2.7988486964066968	-0.6551006090589914	-0.31144986716723	-0.13783606773563992	0.24485741096580524	-0.24953886228978567	-0.3204837409777907	-0.5707200600120297	-0.04165724083331874	0.17393764189539856	0.11916167248113495	0.06431149570470747	0.43505415217007526	0.0	-3.013473313398449	0.0	0.0	0.0	0.0
YBR216C	-0.16482267803026057	-0.48103919257835764	-0.01073712890753831	-0.19524255039020896	-0.11514497952171068	-0.24520907611835177	-0.1526670352266991	0.1803603430337901	-0.14344288317642967	-0.48050312745402574	-0.19692192497024325	-0.11036098042105737	0.012002981459297273	-0.12725404884003363	-0.008889640280747874	0.26734700749867363	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR217W	-0.19785898268348578	-0.4506305775618414	-0.06307422342461494	-0.374864037672714	-1.3298574449996192	-0.6975001281546634	0.2181204746600147	-0.13309346140805287	-0.13377069565410377	-0.21240731258906043	-0.17133530428638719	0.13218686031903823	0.419605702160227	0.03139281070912337	0.20657002399446142	0.13697640107967368	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR218C	-0.15223600600117448	-0.4319196446158715	-0.035266748039375156	0.0801670930968049	0.0682692764345533	-1.197834771213902	0.11155763601032907	0.20919340247910578	-0.14126758515601123	-0.5376385536900062	-0.027861510617993017	-0.14920271959281256	-0.40342202132333177	-0.7991597938137225	-0.49773529771650654	0.15451091952976564	0.0	-3.013473313398449	0.0	0.0	0.0	0.0
YBR219C	-0.3347787122167411	-0.3501099772736569	-0.088111574877963	-0.45133887099759984	-0.8311449050187035	-0.3768910803485672	0.2285700867257039	0.17156467932803515	-0.2037114259947951	-0.2962542651745082	-0.07408206903768087	-0.14590659098344277	-0.05200813651379649	-0.11341933248685715	0.12221514017882562	0.3655374302193908	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR220C	-0.12287312953542541	-0.6944920034104832	-0.07455266980662577	-0.5090587599943065	-0.3285688148653868	-0.2266800047423391	0.052256005363962736	0.03081580339510837	-0.7742476892280251	-0.2834719401050586	-0.29436458253804404	-0.28147430866932077	-0.473301452996419	-0.2394444364583765	-0.07422911664165296	0.04689292481289404	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR221C	-0.16550233936117126	0.5171821868547462	-0.07598995766832878	0.26761892915000307	0.8612737274674249	-0.23963099848871625	0.03207833520154244	0.24561654424316484	-0.055490841696132255	-0.38206136401638163	-0.17893958890160458	-0.14793676926088015	0.008848416096956599	-0.0551776155502247	0.03125169334139677	0.12172807551419643	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR222C	-0.20909934679517997	-0.5603995746228054	-0.006715499708297998	-0.2527926693369761	0.04917463264127261	-0.3519560790259583	0.24059253608355372	0.05873302970639565	-0.06447111754720933	-0.10173878627381443	-0.18380027501121493	0.25861027198718645	-0.06351318620579839	-0.07838596434431493	0.03599732080330792	0.38924865051159596	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR223C	-0.24807293808372166	-0.27105145250182894	-0.04749078606533991	-0.09302550681717124	0.034703201802953255	-0.3892053099319769	0.1734777015635779	0.1930134813233419	-0.17825943328080854	-0.2319083443164401	-0.08125695219359892	0.03956723602079551	-0.053070629136852614	-0.07194784527512478	0.10870916133384437	0.3785012621304712	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR224W	-0.12129704177538128	-0.42525511719590425	-0.01872302660012198	-0.1860763247285285	0.05153253682889975	-0.024900221131813585	0.1686222220642993	0.1546837531819158	0.027753797495844886	-0.2926591255744603	-0.18427542624961737	0.07525789382933411	-0.2558614290464533	-0.2517827872079127	-0.2691973929659587	0.271530997789523	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR225W	-0.13752567680337374	-0.31180991722566476	-0.05297837200479564	0.05908752289838346	0.09163223885260051	-0.3418600978097111	0.23318596904566083	-0.05764951869646995	-0.012117740622672114	-0.18709256332534588	-0.12161455624517294	0.3132681039647542	-0.20895305034801795	-0.16163048470808677	-0.3377584378467655	-0.0027792965800329285	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR226C	-0.14240978557155556	-0.4813414404025011	-0.02940359233302335	-0.026133542013767525	0.08894976549144144	-0.2679894465849919	0.06787741276140902	0.250260376292826	-0.14805849936271528	-0.15426607863075864	-0.08817233796116218	0.0822283755127265	0.1290753316673162	0.021951907576822128	0.16745146898670957	0.4816791682879365	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR227C	-0.13283749628452332	-0.723520077373668	-0.020266028441306625	-0.11199829664443706	-0.035132801035084066	-0.023688660974189733	0.06367771339946218	0.16265007950215926	-0.15526713114184515	-0.2790522594566104	-0.03733094825201687	-0.1717352439753308	-0.39105579918216543	-0.5384773217463139	-0.10415433634371421	-0.099235047995435	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR228W	-0.24419233460970768	-0.32806266029912895	-0.05054256150492252	-0.3051775074150054	-0.05114534459624055	-0.17737183896912734	0.055103617140850096	-0.6457384001368087	-0.8665152142575643	-0.5513768459017258	-0.06698795247548743	0.08352790606986767	-0.08442777969611975	-0.07217310076802255	-0.043375086674901135	0.2013663027157411	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR229C	-0.7801241090665355	-0.04903179636082438	-0.07428434585642622	-0.012206365732423032	-1.36451598437823	-0.6205825515743799	0.11887587519139671	-0.37952402902470195	-0.042283282639422694	-0.13454265141054644	-0.40720065253346205	-1.7065537904339216	-0.3043515764144722	-0.20901805770876744	-0.011046153113581139	0.2919936135679775	0.0	-0.05967273887917759	0.0	5.365535582759381	0.0	0.0
YBR230C	-0.11350801553493109	-0.025059665729623058	-0.028434295083514884	-0.1892264168176095	-0.0020650372036153204	-0.19116529349799843	-0.009160668333840424	0.20005529278015186	-0.5939442532256647	-0.17135759750262985	-0.09392332140252188	0.05239038858153261	-0.3410314437768216	-0.3029615186295426	-0.12819203075648486	0.1532220938673411	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR231C	-0.0871677637461632	-0.1530369168704827	-0.05136426308330624	-0.28592263633792536	-0.37394234727617326	-0.6489470079911573	0.18735160910162602	-1.4339991654685784	-0.7077137553696028	-0.20717764496200908	-1.1223996972493677	-2.2679673705380927	-0.6126037068076752	-0.9197008066547491	-0.8238598720836051	0.029232825158125805	0.0	-0.05967273887917759	4.2615004955332285	0.0	0.0	0.0
YBR232C	-0.16497885496341436	-1.279380031980616	-0.06502358094466236	-0.7564676566249465	-0.004584685994573655	-0.5907247329874317	-0.0005937404088186382	0.3454943747741297	-0.20415685170050887	-0.1748702209556219	-0.04424013873699327	0.060278552592103095	0.13471568391529037	-0.08297960290895148	0.10680141277170148	0.34002454040185	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR233W	-0.1778819244890806	-0.24353112222322457	-0.07061326067902071	-0.3190353094165481	-0.02820791260233373	-0.12254579658150232	0.18954872083080185	-0.006107913310078542	-0.278302652171911	-0.31428308682205347	-0.062364054624749504	-0.07104428640930008	-0.07270332855039728	-0.14010517470614167	0.004809798726707192	0.3607632406328529	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR235W	-0.23429516283142476	-0.262743991987374	-0.047615914790646245	-0.25594309241021634	-0.21813281926425654	-0.2561218354922037	0.20053700694019347	0.19299358122754515	-0.10823292414765252	-0.21141833381778347	-0.20087754038193562	-0.1606686029357979	-0.09986127352713661	-0.12498933512100015	-0.05824685466475936	0.1780874960561324	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR238C	-0.33711855997883106	-0.3932389335253656	-0.0357394948053193	-0.20098526622336543	0.09073993579125823	-0.11186571236433138	0.131904024268229	0.08257945383603621	-0.05498864924339651	-0.4054175697809128	-0.2214973056318496	-0.12288336046104034	0.06834250994106274	-0.04290915797620573	0.16157627595773108	0.42949370448699176	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR239C	-0.3734791927393263	-0.11390172097191939	-0.05258828707627533	-0.0026694626360718415	0.008691628463199964	-0.5485764824786682	0.09704613142503198	0.2393843487124771	-0.07219893920537762	-0.18542055145961087	-0.09165605517581045	0.044099696720295	-0.3915816211097448	-0.26134754311343006	0.04010816687737857	0.027468619613308976	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR240C	-0.1972272704109995	0.11382590426978216	-0.06152064215337688	-0.03537692835759863	0.033766205330075065	-0.3980631058840638	0.04488667869325866	0.08438043036928261	-0.26543583330220694	0.01032881785935464	-0.16437207601884699	-0.1867871088356384	-0.6123829778675876	-0.37748933882688984	-0.28519723275614217	-0.019687608236961744	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR241C	-0.14928309527780112	-0.3631331912154304	-0.0611856574668484	0.00397118839761527	0.008790054139419053	-1.0096830366031435	-0.21698915691484524	0.12238693379495795	-0.2981675210077561	-0.06933798873260093	-0.10912472150996307	0.148099973401425	-0.5251034041982015	-0.7350692617795292	-0.2770955630287851	-0.22684432439460192	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR242W	-0.11067754063309208	-0.3847606457744714	-0.015165435069851255	-0.04350093454907961	0.07487089478435391	-0.36133000149015626	0.21348203831485887	0.27654468720305336	0.0784314144600987	-0.29647415312778425	-0.1267534706309593	0.01573537434861938	-0.17622895503369065	-0.28076604472863587	-0.045432072956201365	-0.002554593612645082	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR244W	-0.17524768718533706	-0.6285579235353558	-0.048012431140581895	0.1049232932596205	-0.00892374244929523	-0.7617665379626223	0.08992975951136413	0.11387176497627707	0.10949274412714834	-0.24140615447977132	-0.11127643224842355	-0.33107940388257284	-0.2385493589043081	-0.4141718521409313	-0.2284116900578154	0.013592381990934063	0.0	2.8941278356400937	0.0	0.0	0.0	0.0
YBR245C	-0.13036062911630908	-0.10965734370605554	-0.057245972952777745	-0.1545641090032811	0.0012003130590683522	-0.5262506237864458	0.07520747095103049	0.004640282057055317	-0.18818369496361836	-0.04722433344563459	-0.38398535395976663	-0.33572120566070146	0.03268073307155684	0.006157679028857607	0.07599177894207329	0.28336670266735864	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR246W	-0.16708881240115062	-0.1069669514251709	-0.07165579925394232	-0.07552550547841173	-0.7887023244333865	0.10871281018354492	0.23827090515479174	0.14205719598980168	0.029540250284406523	-0.15112423497012947	-0.07527854593727741	0.14247115458651466	-0.16560421190469732	-0.1264381781334417	-0.04300838430911313	0.27322440207526016	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR248C	-0.18634130950118039	-0.22939862478886217	-0.04777863376850677	-0.10964995575917683	0.10080269144100493	-1.437100819864746	0.14176324538592264	0.22927142013773458	-0.0023938157287781664	-0.1982180510210159	-0.12138622174983041	-0.012144329808893316	-0.2942998954175731	-0.296069829009739	-0.1430503548456648	0.03255198818378227	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR249C	-0.21170468208582718	-0.09173800011577117	-0.05814562611257995	-0.08755921240470389	0.03192722522326308	-0.3275055132700696	0.21188224109490242	0.020074932120682478	-0.3254899757077019	-0.25624207689324274	-0.041830298130749004	-0.06659227329968906	-0.44800867214096024	-0.48154323102519964	-0.43758488910732735	-0.2510382069844191	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR250W	-0.4003276603547123	-0.006650531473544334	-0.03650797221200808	-0.1903475263621923	-0.007016700952161431	-0.20619021810929292	0.17746899473919128	-0.014203429480234096	-0.387038680852264	-0.15092577743223853	-0.1466492787785804	-0.12641967223517628	-0.25886516449224706	-0.20690294478895074	-0.10388396456340653	0.11699458653716385	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR251W	-0.09735908200635651	-0.10614853117981142	-0.04811741075615527	0.681458377945883	0.1670633543955655	-0.35834398401104955	1.015537372581788	0.35465538566052657	0.1924135474218402	-0.07467222334425162	0.024767394237540603	0.09795126507475843	0.07218288222592406	-0.0034361228751265778	0.000576567996074294	0.1561371637640329	-1.8543756133476836	-3.013473313398449	0.0	0.0	0.0	0.0
YBR255W	-0.34561354219513435	-0.3576289923721916	-0.02622337779332919	-2.2001070073609776	-0.6021203378284292	-0.16252068441155668	0.15717666620680665	-0.19036490101992906	-0.6625763680142114	-0.31416714543121843	0.1276843195311567	0.1761056879579942	-0.22381526728722748	-0.07641628008987232	0.00897775532458945	0.38177543601321523	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR258C	-0.6741703896795855	-0.154617752272712	-0.08569384808933085	-0.7210446561917658	-0.12409141724315385	-0.0139005178259968	0.07084643163207989	-0.00710316819088644	-0.5433810079846972	-0.30916625847504553	0.32723024837282716	0.4059492356395302	0.5868384522385298	0.14292837198720248	0.2567618718608926	0.5084395358325993	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR259W	-0.4783670951524969	-0.526144300484522	-0.042309452824501874	-0.3213713790641001	0.03827495744855864	-0.6233247019272438	0.05988342701139953	0.22565824870485005	-0.1414740689593709	-0.28205872183211067	-0.14775274355933912	0.052214563488677285	-0.09803890939734955	-0.12197963723609254	0.0793776965423599	0.19834078285488496	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR260C	-0.47369765233021055	-0.24456161194591947	-0.05047123067311447	-0.34659041920076017	-5.228127707064703	-0.5369344779302061	0.0039821041454752605	-2.2529097939646157	-0.8869543166926939	-0.5363476361350161	-0.422889262924341	0.007384721250714165	-0.33795240781123426	-0.3026476946953556	-0.3185300470456303	-0.07935996129375515	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR261C	-0.35096211603616456	-0.15468313059776898	-0.06348567375309128	-0.48886963647981013	0.0654976979808101	-0.6092810185210105	0.11691524853573983	0.04589171582517156	-0.33443206555996186	-0.07592974150638583	-0.2615006389754956	-0.13872254873109718	-0.43900369125688704	-0.050653194672768936	-0.24696277922710436	-0.03490826062460436	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR262C	-0.4232635289953476	0.2814157810192763	-0.054666146805832656	-0.4603432205815414	0.00015419297728506707	0.2316137129057238	0.25294350492472606	0.22080241096675463	-0.059618189348762965	0.07358478623988	-0.003264622587406145	0.025381596020259824	-0.03803936367509144	-0.12080508222285248	-0.08905336200585773	0.42090110185362983	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR263W	-0.4996847383121594	-0.04623099516420726	-0.04730058581309986	-0.043140790685280435	0.0017141346877172761	-0.4828703141442295	0.026549137247215884	0.05802930944264607	-0.1472215274642528	-0.2534599229788965	-0.1727252853467826	-0.1482737311178664	-0.608845684452971	-0.7743785505609344	-0.5434692940208172	-0.3745457843847184	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR264C	-1.2475177424712662	-0.18075289393485344	-0.06082684037660958	-0.28010347971316474	-0.12277939836190355	-0.40658549617991224	0.21335507139160775	0.14807738583205513	-0.11650228846465469	-0.12329434597845337	0.05358260666951565	0.1809086265002538	-0.1348616417580428	-0.06495256753219811	0.02654212471386305	0.26907609561898693	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR266C	-0.054207161154763844	-0.09621815333645523	-0.009695077996149527	0.6006477679778423	0.12015859330655233	-0.4668791102240251	0.08605564236434188	0.07946539252573796	-0.4671025660476527	-0.24520187139341773	0.07210382872316959	0.1050020010805561	-0.009684117545939215	-0.08992851036431215	0.06722962114340815	0.4420768279135351	-2.1139881992163594	-4.490373600658085	0.0	0.0	0.0	0.0
YBR267W	-0.1268406158194508	-0.04354882399289519	-0.022328799287436366	0.18184319270899327	0.11409248983295406	-0.3062785881786169	-0.0005739138471322285	-0.009132942234873228	-0.2868682839577842	-0.24783016061250188	-0.19609146702348026	0.01089363735910427	0.03616291291423928	-0.06922876631331726	-0.035952976598884	0.36730026019688833	-3.0040884936232475	-4.490373600658085	0.0	0.0	0.0	0.0
YBR268W	-0.14327753095099552	-0.12029420972809658	-0.04602271802888823	0.4700411290834112	0.241651853179034	-0.20426084036703257	0.5352377268339616	0.2686081217083013	0.2903037279357371	-0.1450355928648913	-0.08099136312270051	0.07079177219344836	-0.0011096542233602728	-0.10997704392437364	-0.07928770560540042	0.11942448574877926	-1.706025564279869	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR269C	-0.606281947320969	-0.16380424662899498	-0.04758424534710241	-0.8565130469315942	0.08132132559826546	0.2500061244428757	-0.4806018972356259	0.2989436205226307	0.027468054460794183	-0.1061969847979247	-0.04488208604504244	-0.12029260984853632	-0.05033751780839575	-0.2739164737933395	-0.13877807774717044	0.15900813459078367	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
YBR270C	-0.182043924856659	-0.04482715771249071	-0.016892767989227894	-0.04208409893271304	-0.036828427278734595	0.0014989254298995208	0.09761050656721679	0.030775931748951883	-0.3635265834464761	-0.29701180062981053	-0.21114971259114637	0.10293384574266684	0.09307509154957125	-0.011527241372794384	0.055586404164501585	0.3490750451210771	0.0	-0.05967273887917759	0.0	0.0	0.0	0.0
