orf	hap a | growth (colony size) | sodium bicarbonate [40 mM] | YPD + G418 [200 ug/ml] | Cao X~Liu B, 2022
YDR515W	-0.06426333333333333
YDR516C	-0.07250666666666668
YDR517W	0.00798
YDR519W	-0.13972333333333334
YDR520C	-0.013336666666666669
YDR522C	0.11401
YDR524C	-0.13304333333333332
YDR525W	-0.13722
YDR525W-A	0.3234966666666667
YDR528W	-0.08717666666666667
YDR530C	0.19012333333333334
YDR532C	0.10549666666666667
YDR533C	0.3667533333333333
YDR534C	-0.043673333333333335
YDR535C	-0.13953666666666667
YDR536W	0.10021000000000001
YDR537C	0.18382333333333334
YDR538W	0.039959999999999996
YDR539W	-0.16123666666666667
YDR540C	-0.2773333333333334
YDR541C	-0.345065
YEL001C	-0.09684666666666668
YEL003W	-0.20501
YEL004W	0.13549333333333333
YEL005C	-0.14693333333333333
YEL006W	-0.10021999999999999
YEL008W	0.24800333333333335
YEL010W	-0.055996666666666674
YEL011W	-0.04569333333333333
YEL012W	-0.11601
YEL013W	-0.1798
YEL014C	0.19937333333333332
YEL015W	-0.046163333333333334
YEL016C	0.18512000000000003
YEL017C-A	0.21644
YEL017W	0.12358333333333334
YEL020C	-0.13254000000000002
YEL023C	0.058609999999999995
YEL025C	-0.0049366666666666665
YEL028W	-0.030146666666666665
YEL030W	0.004783333333333334
YEL031W	-0.08407333333333333
YEL033W	-0.025423333333333326
YEL037C	0.16757666666666668
YEL038W	-0.16719666666666666
YEL039C	-0.1024
YEL040W	-0.25389
YEL041W	0.17876666666666666
YEL042W	0.12036666666666666
YEL043W	0.11351
YEL047C	-0.05342666666666667
YEL048C	0.008863333333333332
YEL049W	0.38038
YEL052W	0.2936566666666667
YEL053C	0.21557
YEL056W	-0.26931
YEL057C	-0.00461
YEL059W	0.27365666666666666
YEL066W	0.17416333333333334
YEL067C	0.20380333333333334
YEL068C	0.11034
YEL071W	0.05146
YER001W	-0.19475333333333333
YER002W	0.11863666666666667
YER004W	-0.14933333333333332
YER005W	-0.0326
YER007C-A	-0.14899
YER007W	0.07496666666666667
YER010C	-0.14249333333333333
YER011W	0.10058333333333332
YER016W	-0.12485000000000002
YER019C-A	-0.13008
YER019W	-0.12430333333333332
YER020W	0.21938
YER024W	-0.16278666666666666
YER027C	-0.05400666666666667
YER028C	0.21675666666666668
YER030W	0.20084666666666665
YER031C	0.03051
YER032W	-0.14379
YER033C	0.06639333333333333
YER034W	-0.09991666666666665
YER035W	0.3168533333333334
YER038W-A	-0.13779666666666665
YER039C	-0.15953000000000003
YER039C-A	-0.17079666666666668
YER041W	0.25835
YER042W	0.010783333333333344
YER044C-A	-0.20333
YER045C	-0.06909666666666668
YER046W	-0.08024666666666666
YER046W-A	-0.21101
YER047C	-0.0011099999999999999
YER048C	0.06777666666666667
YER049W	0.14914666666666665
YER051W	0.31617
YER052C	-0.05504333333333333
YER053C	-0.11169666666666667
YER054C	-0.008990000000000003
YER056C	0.14124333333333333
YER059W	-0.11858
YER060W	-0.026943333333333336
YER061C	0.07842
YER062C	-0.2451966666666667
YER063W	-0.2585266666666666
YER064C	0.04313666666666666
YER065C	-0.15937666666666664
YER066C-A	0.19742666666666667
YER066W	0.25311
YER067C-A	-0.10302
YER067W	-0.22944666666666666
YER071C	-0.22126
YER072W	0.15700333333333336
YER073W	-0.26716999999999996
YER074W	0.06841333333333334
YER075C	0.26488666666666666
YER078C	0.07717666666666667
YER079W	-0.08971333333333335
YER080W	0.18326333333333333
YER081W	-0.15713333333333332
YER083C	-0.22351333333333331
YER084W	-0.09260666666666667
YER085C	-0.16238666666666668
YER087C-B	0.2803333333333333
YER088C	-0.13332
YER089C	-0.12079
YER090W	0.1613
YER091C	-0.07611
YER091C-A	-0.17756666666666668
YER092W	0.06807
YER093C-A	-0.25278
YER095W	0.10924333333333332
YER096W	-0.12228666666666665
YER097W	-0.13720666666666667
YER098W	0.01797333333333333
YER101C	0.006736666666666668
YER106W	0.17004666666666665
YER111C	-0.33649
YER113C	0.19398666666666667
YER114C	-0.2712033333333333
YER115C	-0.06586666666666667
YER116C	0.08313
YER118C	-0.039303333333333336
YER119C	0.11121333333333333
YER119C-A	-0.29535
YER120W	-0.09810666666666668
YER121W	0.23984666666666665
YER123W	-0.25075000000000003
YER124C	0.18131333333333333
YER128W	-0.26552333333333333
YER129W	0.17223666666666668
YER130C	-0.12019000000000002
YER131W	0.38926
YER132C	-0.18369333333333335
YER134C	0.16374333333333332
YER135C	-0.17919333333333332
YER137C	0.12187666666666667
YER139C	-0.2719466666666666
YER140W	0.16469666666666666
YER142C	-0.23493666666666668
YER143W	-0.4080866666666667
YER144C	-0.17943333333333333
YER145C	-0.07426333333333333
YER149C	0.07892333333333333
YER150W	0.20188333333333333
YER151C	-0.00633
YER152C	-0.016560000000000002
YER153C	-0.039523333333333334
YER155C	-0.23759666666666668
YER156C	0.09704
YER158C	-0.24755333333333332
YER161C	0.031389999999999994
YER162C	0.025533333333333335
YER163C	-0.005773333333333333
YER164W	-0.029903333333333334
YER166W	0.10067999999999999
YER167W	0.17429000000000003
YER170W	0.15164999999999998
YER173W	0.15468666666666667
YER174C	-0.11764999999999999
YER175C	-0.11942666666666667
YER176W	0.22277
YER177W	0.03284
YER178W	0.24522333333333332
YER179W	0.19525
YER180C	0.16330999999999998
YER181C	0.02060333333333333
YER182W	-0.12042333333333333
YER183C	0.05018999999999999
YER184C	-0.15101
YER185W	0.17884333333333333
YER186C	-0.03165
YER187W	0.23043
YER188W	0.1539
YFL003C	0.007966666666666667
YFL004W	0.08411666666666666
YFL007W	-0.04603833333333333
YFL010C	-0.10879666666666667
YFL010W-A	-0.18249
YFL011W	0.15641666666666668
YFL012W	-0.08738999999999998
YFL012W-A	0.002659999999999999
YFL013C	-0.14055666666666666
YFL014W	0.08537666666666667
YFL015C	-0.12476666666666665
YFL018C	-0.21313666666666667
YFL019C	-0.040176666666666666
YFL020C	0.27116999999999997
YFL021W	0.23616333333333336
YFL023W	-0.11664666666666666
YFL025C	-0.15247333333333332
YFL027C	-0.09680333333333334
YFL028C	0.0073933333333333325
YFL030W	0.06158666666666667
YFL031W	-0.10905666666666665
YFL032W	0.14043
YFL033C	-0.14792333333333332
YFL034C-A	0.22742333333333334
YFL034W	0.24725333333333335
YFL036W	-0.13527
YFL040W	0.020853333333333335
YFL041W	-0.15240666666666666
YFL042C	0.13846500000000003
YFL044C	0.08033333333333333
YFL046W	-0.14751333333333336
YFL047W	0.0038433333333333336
YFL048C	-0.13962333333333332
YFL049W	0.19061000000000003
YFL050C	-0.11019333333333332
YFL051C	0.20097666666666666
YFL052W	-0.055670000000000004
YFL053W	-0.040703333333333334
YFL054C	-0.14665666666666666
YFL055W	-0.04002
YFL063W	-0.11071666666666667
YFR006W	0.15633333333333335
YFR007W	0.1714
YFR008W	0.12586666666666665
YFR009W	0.10948666666666668
YFR010W	-0.04021
YFR011C	0.04783333333333332
YFR012W	0.0024433333333333325
YFR013W	0.12036999999999999
YFR014C	0.09748
YFR015C	0.15417333333333336
YFR016C	0.11972666666666666
YFR017C	0.15147000000000002
YFR018C	0.08985666666666665
YFR019W	-0.5109066666666666
YFR020W	0.08460333333333332
YFR021W	-0.3234033333333333
YFR022W	-0.12305333333333333
YFR023W	-0.008306666666666665
YFR024C-A	0.02137
YFR026C	-0.17864666666666665
YFR030W	0.08485
YFR031C-A	-0.11247666666666667
YFR032C	-0.13715
YFR032C-A	0.20132000000000003
YFR033C	-0.04605
YFR034C	-0.29332
YFR035C	-0.20339666666666667
YFR038W	-0.13631000000000001
YFR039C	0.10745
YFR040W	0.18809
YFR041C	-0.16449666666666668
YFR044C	0.02007
YFR045W	0.13252333333333333
YFR046C	0.12294999999999999
YFR047C	0.030883333333333332
YFR048W	0.21828
YFR049W	0.04534666666666667
YFR053C	0.12595
YFR054C	0.19226333333333334
YFR055W	0.20473666666666665
YFR056C	-0.09193666666666667
YFR057W	-0.12438666666666669
YGL002W	0.22483333333333336
YGL004C	0.20228666666666664
YGL005C	0.18698
YGL006W	-0.015283333333333335
YGL007W	0.14945
YGL009C	0.04166333333333334
YGL010W	-0.15109333333333333
YGL013C	0.1886566666666667
YGL014W	0.06530000000000001
YGL015C	0.17078000000000002
YGL016W	0.18702666666666667
YGL017W	-0.19092333333333333
YGL019W	-0.12169999999999999
YGL020C	-0.2839766666666667
YGL021W	-0.07523
YGL023C	-0.04935666666666666
YGL024W	-0.06321333333333333
YGL027C	-0.02265333333333333
YGL028C	-0.00778
YGL029W	-0.17895333333333333
YGL031C	-0.06621333333333333
YGL032C	0.15646666666666667
YGL034C	-0.009726666666666666
YGL035C	0.19197666666666668
YGL036W	-0.10102666666666667
YGL037C	0.024899999999999995
YGL039W	0.32214666666666664
YGL041C	-0.15402666666666667
YGL042C	-0.14100666666666667
YGL043W	0.19524333333333332
YGL045W	-0.021795
YGL050W	-0.2087133333333333
YGL051W	0.18386999999999998
YGL053W	-0.13915666666666668
YGL054C	-0.16162666666666667
YGL056C	0.025296666666666665
YGL057C	-0.08945666666666667
YGL059W	-0.10704
YGL060W	0.03270333333333334
YGL062W	-0.23500666666666667
YGL066W	0.20137666666666668
YGL067W	0.022153333333333334
YGL077C	-0.18703333333333336
YGL078C	-0.08009000000000001
YGL079W	-0.02143666666666667
YGL080W	0.22198333333333334
YGL081W	-0.05139
YGL082W	-0.0063633333333333346
YGL083W	-0.06718666666666667
YGL084C	0.050969999999999994
YGL085W	0.13139333333333333
YGL086W	-0.19223333333333334
YGL087C	0.01675666666666667
YGL089C	0.12170666666666667
YGL090W	-0.04446999999999999
YGL094C	0.12712666666666667
YGL096W	0.04188
YGL101W	0.15224000000000001
YGL104C	0.048690000000000004
YGL105W	-0.11234333333333334
YGL108C	0.16764
YGL109W	0.0005400000000000035
YGL110C	0.019796666666666667
YGL114W	0.09306999999999999
YGL115W	-0.2563666666666667
YGL117W	-0.12011333333333334
YGL118C	0.18538999999999997
YGL121C	0.20863666666666666
YGL124C	-0.17335
YGL125W	-0.16324666666666668
YGL126W	0.12714333333333333
YGL131C	0.07310666666666667
YGL132W	0.09993666666666667
YGL133W	0.1261533333333333
YGL136C	-0.39810000000000006
YGL138C	-0.18424333333333331
YGL139W	-0.08640666666666667
YGL140C	0.23216666666666663
YGL141W	-0.11810666666666668
YGL144C	-0.11782666666666668
YGL146C	-0.14495666666666668
YGL147C	-0.16479333333333335
YGL148W	-0.07041333333333334
YGL149W	-0.2137
YGL151W	0.06725
YGL152C	-5.333333333333232e-05
YGL153W	-0.11107666666666667
YGL156W	-0.06175666666666666
YGL157W	-0.07753
YGL158W	0.21747666666666668
YGL159W	0.21741333333333332
YGL160W	-0.07242333333333334
YGL161C	-0.12108000000000001
YGL162W	0.22068333333333334
YGL163C	0.052616666666666666
YGL164C	-0.014179999999999998
YGL165C	-0.025393333333333334
YGL166W	0.030773333333333333
YGL167C	-0.16799333333333333
YGL168W	-0.05603
YGL170C	0.12460333333333333
YGL173C	-0.17532666666666666
YGL174W	-0.19297
YGL175C	-0.04435
YGL176C	-0.07314333333333334
YGL177W	0.17174666666666663
YGL179C	0.03587
YGL180W	-0.0020800000000000033
YGL181W	-0.03061
YGL194C	-0.14910333333333334
YGL195W	0.19628333333333334
YGL196W	-0.0054833333333333305
YGL197W	0.16002333333333332
YGL198W	-0.2557066666666667
YGL199C	0.03973000000000001
YGL202W	-0.21961333333333333
YGL203C	-0.16454
YGL205W	0.05543999999999999
YGL208W	0.11566
YGL209W	0.11450666666666669
YGL210W	0.08962999999999999
YGL211W	0.14648333333333333
YGL212W	0.04978
YGL213C	0.049699999999999994
YGL214W	-0.2461433333333333
YGL215W	-0.2877133333333333
YGL216W	0.07264666666666666
YGL217C	0.05390333333333334
YGL219C	-0.2734566666666667
YGL221C	0.0035400000000000015
YGL222C	0.03151
YGL224C	0.026663333333333334
YGL226C-A	-0.17361000000000001
YGL226W	0.007513333333333333
YGL227W	0.14297666666666667
YGL228W	-0.07390999999999999
YGL229C	-0.20881666666666665
YGL230C	0.06047
YGL231C	-0.033883333333333335
YGL232W	-0.15485333333333332
YGL234W	0.008406666666666668
YGL235W	0.10560000000000001
YGL236C	-0.18167
YGL237C	-0.12427333333333335
YGL241W	-0.004536666666666665
YGL242C	-0.17220666666666665
YGL243W	-0.04364666666666667
YGL244W	-0.26493
YGL248W	-0.26011999999999996
YGL249W	-0.18503000000000003
YGL250W	-0.19082666666666667
YGL251C	-0.06971000000000001
YGL252C	-0.02111
YGL253W	0.24267000000000002
YGL254W	0.07865666666666667
YGL256W	-0.05226
YGL257C	0.04650666666666666
YGL258W	-0.2019466666666667
YGL259W	-0.18579333333333334
YGL260W	-0.14192000000000002
YGL261C	0.18896333333333334
YGL262W	0.20304
YGL263W	-0.07004333333333333
YGR001C	-0.06755333333333334
YGR003W	-0.04948
YGR004W	-0.2752233333333333
YGR007W	0.37864666666666663
YGR008C	0.18719666666666668
YGR010W	0.02477333333333333
YGR011W	0.17722666666666667
YGR012W	-0.08971666666666667
YGR014W	-0.14457
YGR015C	-0.00774
YGR016W	0.10817333333333334
YGR017W	0.18522333333333332
YGR018C	0.07164
YGR019W	0.14128
YGR021W	0.13471999999999998
YGR022C	0.20115333333333332
YGR023W	0.047273333333333334
YGR025W	0.15083
YGR026W	0.2231466666666667
YGR027C	0.18221999999999997
YGR028W	0.17858333333333332
YGR031W	-0.11496
YGR032W	0.30804000000000004
YGR033C	0.20602666666666666
YGR034W	0.014443333333333334
YGR035C	0.06304333333333334
YGR037C	-0.4013866666666667
YGR038W	-0.12901
YGR039W	-0.27991666666666665
YGR040W	0.11491666666666667
YGR041W	-0.17320666666666665
YGR042W	-0.039696666666666665
YGR043C	-0.21968333333333334
YGR044C	-0.08481
YGR045C	0.07785000000000002
YGR049W	-0.07819666666666668
YGR050C	0.05139333333333334
YGR051C	-0.009960000000000005
YGR052W	0.08413333333333334
YGR053C	8.999999999999986e-05
YGR054W	-0.3276566666666667
YGR055W	0.42641
YGR058W	-0.3287333333333333
YGR059W	0.05945666666666666
YGR061C	0.38018
YGR066C	0.018426666666666664
YGR067C	-0.05902666666666667
YGR068C	0.17948666666666668
YGR069W	-0.22856
YGR070W	0.12037666666666667
YGR071C	0.06593
YGR072W	0.08329333333333334
YGR077C	0.27363333333333334
YGR078C	-0.050826666666666666
YGR079W	0.07072666666666666
YGR080W	0.08126
YGR081C	0.10813
YGR084C	0.04225333333333333
YGR085C	0.10638666666666667
YGR086C	0.18372333333333332
YGR087C	0.09165333333333332
YGR088W	0.09868333333333333
YGR089W	0.10077333333333334
YGR092W	-0.1381933333333333
YGR093W	0.19708666666666666
YGR096W	0.07638333333333333
YGR097W	0.15391666666666667
YGR100W	0.19113333333333335
YGR105W	-0.31093666666666664
YGR106C	0.008383333333333333
YGR107W	0.16261666666666666
YGR108W	-0.15777333333333335
YGR109C	-0.12287999999999999
YGR110W	0.3709766666666667
YGR111W	0.18266666666666667
YGR117C	-0.047020000000000006
YGR118W	0.30580333333333337
YGR121C	-0.05527666666666666
YGR122C-A	-0.092465
YGR123C	-0.10006333333333334
YGR124W	-0.05400333333333333
YGR126W	-0.12955333333333333
YGR127W	0.0018400000000000003
YGR129W	0.07993666666666667
YGR130C	-0.04716
YGR131W	0.06059
YGR132C	-0.36638666666666664
YGR133W	-0.14706333333333332
YGR134W	0.26071666666666665
YGR135W	-0.005840000000000001
YGR136W	-0.05764333333333333
YGR137W	-0.1781
YGR138C	-0.17741333333333334
YGR139W	-0.09931666666666668
YGR141W	0.1600666666666667
YGR142W	-0.20898000000000003
YGR143W	-0.10636666666666666
YGR144W	0.021819999999999996
YGR146C	-0.13241333333333336
YGR148C	0.040530000000000004
YGR149W	-0.09351333333333334
YGR151C	0.19152333333333335
YGR152C	-0.08951666666666667
YGR153W	-0.18877666666666668
YGR154C	-0.08987666666666666
YGR157W	-0.1780466666666667
YGR161C	-0.3445566666666667
YGR163W	-0.18664333333333336
YGR164W	-0.20303333333333332
YGR166W	0.006053333333333335
YGR169C	0.2794433333333334
YGR170W	0.016913333333333332
YGR173W	-0.05618
YGR174C	-0.11720666666666668
YGR176W	-0.14107
YGR177C	-0.08984666666666667
YGR178C	-0.11903999999999999
YGR181W	0.015163333333333332
YGR182C	0.13475
YGR183C	-0.20468666666666666
YGR184C	-0.39310333333333336
YGR187C	0.14950333333333332
YGR188C	-0.15670333333333333
YGR189C	0.021593333333333336
YGR192C	-0.19430666666666666
YGR193C	-0.17634000000000002
YGR194C	-0.2124
YGR196C	-0.22268999999999997
YGR197C	-0.26953
YGR199W	-0.11395999999999999
YGR200C	-0.0071200000000000005
YGR201C	0.03621666666666667
YGR202C	-0.16321333333333332
YGR203W	-0.02032666666666667
YGR205W	-0.15603
YGR206W	-0.11699
YGR207C	0.09922666666666667
YGR208W	-0.17038
YGR209C	0.19697666666666666
YGR210C	-0.21595333333333333
YGR212W	-0.29002
YGR213C	-0.02886
YGR214W	0.09703
YGR217W	-0.30283333333333334
YGR221C	0.0575
YGR223C	0.01775
YGR224W	0.018593333333333333
YGR225W	0.05376
YGR226C	0.03756
YGR227W	-0.11275999999999999
YGR228W	-0.2654433333333333
YGR229C	0.04024333333333333
YGR230W	-0.3472633333333333
YGR231C	0.050186666666666664
YGR232W	-0.23939
YGR233C	-0.5019333333333333
YGR234W	-0.11003666666666667
YGR235C	-0.09602333333333334
YGR236C	-0.020113333333333334
YGR237C	-0.08166666666666667
YGR238C	0.15969999999999998
YGR239C	0.14132333333333333
YGR241C	-0.01535
YGR242W	0.04773666666666667
YGR243W	-0.21059000000000003
YGR244C	-0.029979999999999996
YGR247W	0.06221000000000001
YGR248W	0.08879
YGR249W	-0.09771666666666667
YGR250C	0.10346666666666667
YGR254W	0.03848333333333332
YGR256W	0.08114666666666666
YGR259C	-0.27403
YGR260W	0.12052
YGR261C	-0.005466666666666666
YGR263C	0.03657666666666667
YGR266W	-0.15034666666666666
YGR268C	0.017746666666666664
YGR269W	0.08008
YGR270W	0.21093666666666666
YGR271W	0.14389
YGR273C	0.29613
YGR275W	-0.13480333333333336
YGR276C	0.40773333333333334
YGR279C	-0.23886333333333334
YGR281W	-0.26309333333333335
YGR282C	-0.5480166666666667
YGR283C	-0.15392999999999998
YGR284C	0.09950999999999999
YGR286C	0.2513
YGR287C	0.18542666666666666
YGR288W	0.05124
YGR289C	-0.02365666666666667
YGR290W	-0.11447
YGR291C	0.13194
YGR292W	-0.0077466666666666665
YHL002W	-0.28185666666666664
YHL006C	0.03652
YHL008C	-0.009793333333333334
YHL009C	0.14160333333333333
YHL010C	0.13231666666666667
YHL012W	0.23961000000000002
YHL013C	0.2075233333333333
YHL014C	0.07726000000000001
YHL016C	-0.03337333333333334
YHL017W	0.005399999999999999
YHL019C	-0.015133333333333334
YHL020C	0.08998
YHL021C	0.29556333333333334
YHL022C	0.2548833333333333
YHL023C	0.09097666666666666
YHL024W	0.26225666666666664
YHL025W	0.02539
YHL026C	0.29316666666666663
YHL028W	0.06876333333333333
YHL029C	0.16435
YHL031C	0.04087
YHL032C	0.10606666666666666
YHL033C	0.03503666666666667
YHL034C	0.042126666666666666
YHL035C	-0.008553333333333335
YHL036W	0.10889666666666668
YHL037C	0.024846666666666666
YHL039W	-0.08605666666666667
YHL040C	-0.02580666666666667
YHL041W	0.00828333333333333
YHL042W	-0.03392
YHL043W	0.05437
YHL044W	0.25915666666666665
YHL045W	0.02564
YHL046C	0.14527666666666667
YHL047C	0.03454666666666667
YHR001W-A	0.09580333333333334
YHR003C	-0.22117
YHR004C	0.09755333333333333
YHR006W	-0.18999000000000002
YHR008C	-0.20517666666666667
YHR009C	0.07210000000000001
YHR012W	0.12685666666666667
YHR014W	-0.15219666666666667
YHR015W	-0.014600000000000002
YHR016C	0.00829
YHR017W	-0.19845666666666664
YHR021C	-0.014700000000000003
YHR021W-A	0.020283333333333334
YHR022C	0.053663333333333334
YHR028C	0.04567000000000001
YHR029C	0.06602
YHR030C	-0.7753199999999999
YHR031C	0.009143333333333331
YHR032W	-0.12662666666666667
YHR033W	0.17821666666666666
YHR034C	-0.17927
YHR035W	-0.24112999999999998
YHR037W	0.020106666666666665
YHR039C	0.10854666666666667
YHR041C	0.07696333333333334
YHR043C	0.054683333333333334
YHR044C	-0.0361
YHR045W	-0.3066333333333333
YHR046C	0.012060000000000001
YHR047C	-0.10620666666666667
YHR048W	-0.08167333333333333
YHR049C-A	0.10123
YHR049W	-0.12340333333333332
YHR050W	0.1877
YHR057C	-0.022819999999999997
YHR059W	-0.37277
YHR061C	0.04876
YHR066W	-0.29085999999999995
YHR067W	-0.1840966666666667
YHR073W	-0.2559633333333333
YHR075C	0.2718966666666667
YHR076W	0.3334533333333334
YHR077C	-0.19219
YHR078W	0.29094333333333333
YHR079C	0.20140666666666665
YHR079C-A	-0.10848666666666666
YHR080C	0.13112666666666664
YHR081W	0.04009
YHR082C	-0.30963333333333337
YHR086W	-0.12748666666666666
YHR087W	-0.06235333333333334
YHR092C	-0.19427666666666665
YHR093W	0.29846
YHR094C	-0.17881333333333335
YHR095W	-0.15211666666666665
YHR096C	-0.18126333333333333
YHR097C	0.07407000000000001
YHR103W	-0.24677666666666664
YHR104W	0.17240333333333333
YHR105W	0.2390766666666667
YHR106W	-0.12877
YHR108W	0.15642666666666669
YHR109W	0.11873
YHR110W	0.10357
YHR111W	0.16894666666666666
YHR112C	0.13213333333333332
YHR113W	0.05780999999999999
YHR114W	-0.19706333333333334
YHR116W	-0.12349666666666666
YHR117W	0.21053333333333335
YHR121W	0.11573666666666667
YHR123W	0.06685999999999999
YHR124W	0.07578333333333333
YHR125W	0.013326666666666667
YHR126C	0.03287333333333334
YHR127W	-0.23460999999999999
YHR129C	-0.25134666666666666
YHR130C	0.11518666666666667
YHR131C	-0.12495666666666667
YHR132C	0.14207999999999998
YHR132W-A	-0.04200666666666667
YHR133C	0.11017666666666666
YHR134W	-0.18825666666666666
YHR135C	-0.01031
YHR136C	-0.31736000000000003
YHR137W	0.056299999999999996
YHR138C	-0.12523
YHR139C	-0.24244333333333334
YHR139C-A	0.08595333333333333
YHR140W	-0.03313
YHR142W	-0.05083333333333334
YHR143W	0.24755666666666667
YHR146W	0.12274666666666667
YHR150W	0.046476666666666666
YHR151C	0.00897
YHR152W	-0.16894666666666666
YHR153C	-0.07757
YHR154W	-0.20471333333333333
YHR155W	-0.32021
YHR156C	0.22601333333333332
YHR157W	0.10547333333333332
YHR158C	-0.2688633333333333
YHR159W	0.034946666666666674
YHR160C	
YHR161C	-0.08681
YHR162W	-0.19340333333333334
YHR163W	0.13319666666666666
YHR167W	0.036423333333333335
YHR171W	0.04479
YHR176W	0.12797666666666666
YHR178W	0.18128666666666668
YHR179W	0.10678333333333334
YHR180W	-0.017920000000000002
YHR181W	-0.03780666666666666
YHR182W	-0.09399
YHR184W	0.11159999999999999
YHR185C	-0.04957
YHR189W	-0.03993666666666667
YHR191C	-0.05573
YHR193C	-0.07505333333333335
YHR194W	-0.08285
YHR195W	0.12096
YHR198C	0.10176999999999999
YHR199C	0.09047666666666666
YHR200W	-0.07067666666666667
YHR202W	-0.13820333333333332
YHR203C	-0.06391000000000001
YHR204W	0.07951
YHR206W	-0.11885666666666667
YHR207C	-0.13763666666666666
YHR209W	0.2202933333333333
YHR210C	0.18911333333333333
YIL001W	-0.005606666666666667
YIL002C	0.11891333333333333
YIL005W	0.03121
YIL006W	0.11353333333333333
YIL007C	0.14262666666666668
YIL008W	0.17928666666666668
YIL009C-A	-0.25860666666666665
YIL010W	-0.06849
YIL011W	-0.3328333333333333
YIL012W	-0.17467
YIL013C	-0.11054000000000001
YIL014C-A	-0.12529333333333334
YIL014W	0.008956666666666667
YIL015W	0.039753333333333335
YIL016W	0.06627333333333334
YIL017C	0.14581666666666668
YIL023C	-0.0070533333333333325
YIL024C	-0.23028
YIL025C	-0.26174333333333333
YIL027C	0.010023333333333334
YIL028W	0.11945333333333331
YIL029C	0.08533333333333333
YIL030C	-0.10445333333333333
YIL032C	0.09466333333333334
YIL034C	-0.17378666666666664
YIL035C	-0.12367
YIL036W	-0.15716333333333335
YIL037C	0.03828666666666667
YIL039W	-0.000223333333333333
YIL041W	0.19860333333333335
YIL042C	0.13941333333333333
YIL043C	-0.07166666666666667
YIL044C	0.07115
YIL045W	-0.18901333333333334
YIL047C	-0.02040666666666667
YIL050W	0.016316666666666663
YIL052C	-0.03375
YIL053W	0.07067333333333334
YIL054W	0.0218
YIL055C	0.017873333333333335
YIL056W	-0.24885666666666664
YIL057C	0.01043
YIL058W	0.044033333333333334
YIL059C	-0.24067000000000002
YIL064W	-0.16363666666666665
YIL065C	-0.07274666666666667
YIL066C	-0.01688
YIL067C	0.12935
YIL071C	-0.26478
YIL072W	0.13807333333333333
YIL073C	0.13485
YIL074C	-0.6253566666666667
YIL077C	0.023126666666666667
YIL079C	0.12455333333333334
YIL084C	0.23100333333333334
YIL085C	-0.030906666666666666
YIL086C	0.09051333333333333
YIL087C	-0.028516666666666673
YIL088C	-0.12370333333333333
YIL089W	0.09861333333333333
YIL090W	0.00797
YIL092W	0.006536666666666667
YIL093C	-0.11098666666666668
YIL095W	0.02777
YIL096C	-0.010529999999999998
YIL097W	0.07731
YIL098C	0.03187
YIL099W	0.03738666666666667
YIL100W	-0.16861333333333337
YIL101C	-0.41314333333333336
YIL102C	-0.17279666666666663
YIL103W	0.03188666666666667
YIL105C	-0.30571
YIL107C	0.09032
YIL108W	0.03915
YIL110W	0.11180666666666667
YIL111W	0.13427333333333333
YIL112W	-0.038393333333333335
YIL113W	-0.19160666666666668
YIL114C	-0.2293966666666667
YIL117C	-0.2556433333333334
YIL119C	-0.00048333333333333214
YIL120W	0.06903333333333332
YIL122W	-0.11025333333333333
YIL123W	-0.2247233333333333
YIL124W	0.16470333333333334
YIL125W	-0.3246866666666667
YIL130W	-0.05017333333333333
YIL131C	0.11026333333333334
YIL132C	-0.14945666666666668
YIL133C	0.09346333333333333
YIL134W	-0.11071333333333333
YIL135C	0.14694666666666667
YIL136W	0.03039
YIL137C	-0.16108333333333333
YIL138C	0.05226666666666666
YIL139C	0.08295000000000001
YIL140W	0.15523333333333333
YIL141W	-0.07614333333333333
YIL145C	-0.022720000000000004
YIL146C	-0.07356
YIL149C	0.08614666666666666
YIL151C	-0.10759333333333333
YIL152W	0.09571
YIL153W	0.027263333333333334
YIL154C	-0.10598666666666667
YIL155C	0.08631333333333331
YIL156W	0.04666
YIL158W	0.16039666666666666
YIL159W	-0.13602
YIL160C	0.10289333333333334
YIL161W	0.13205999999999998
YIL162W	-0.06050333333333333
YIL163C	-0.22568999999999997
YIL164C	0.11273
YIL165C	0.19206333333333334
YIL166C	0.2873866666666667
YIL173W	-0.031219999999999998
YIR001C	0.032016666666666665
YIR002C	-0.37211
YIR003W	-0.12757
YIR005W	0.055376666666666664
YIR007W	0.46752666666666665
YIR013C	0.14921333333333334
YIR014W	0.055303333333333336
YIR016W	0.0038066666666666665
YIR017C	-0.011563333333333333
YIR018W	-0.20110333333333333
YIR019C	-0.04035333333333333
YIR020C	-0.07683
YIR020W-A	-0.14167
YIR023W	0.11993999999999999
YIR024C	-0.26864
YIR025W	0.20488333333333333
YIR027C	-0.20587999999999998
YIR028W	0.025473333333333334
YIR029W	-0.3972533333333333
YIR030C	0.11330666666666667
YIR031C	0.09444666666666668
YIR032C	-0.017906666666666668
YIR033W	0.10594666666666668
YIR035C	0.012273333333333332
YIR036C	0.09698666666666667
YIR037W	0.13243333333333332
YIR038C	0.14073333333333335
YIR039C	0.03377666666666667
YIR042C	-0.06793333333333333
YJL004C	-0.11822666666666666
YJL007C	-0.09210666666666666
YJL012C	0.15449000000000002
YJL013C	-0.07919666666666665
YJL016W	0.19552999999999998
YJL020C	0.12303666666666664
