orf	hap a | growth (colony size) | sodium bicarbonate [40 mM] | YPD + G418 [200 ug/ml] | Cao X~Liu B, 2022
YDR441C	-0.19402633009406328
YDR444W	0.9347565808014097
YDR445C	0.054010930886019014
YDR446W	-1.3060949884951794
YDR447C	-0.24516108688530874
YDR451C	0.5691580433184675
YDR452W	-1.2444412956436557
YDR453C	-1.7598130116930495
YDR455C	0.6108407312299257
YDR458C	-0.7931939122321855
YDR459C	1.2481347773445364
YDR461W	-0.758305483733327
YDR463W	-1.04613501884891
YDR465C	-0.022934524885873327
YDR466W	-1.0337443859807531
YDR467C	-0.04726658338829614
YDR469W	-0.950547462870546
YDR471W	-0.7784823753222591
YDR475C	0.408734909915186
YDR476C	-0.7297808243812559
YDR477W	-0.7736159636217744
YDR479C	0.19485611567888958
YDR480W	-0.805097903930294
YDR481C	-0.9161082416055781
YDR482C	-0.6803867456213377
YDR485C	-0.9962168649827857
YDR486C	-0.15560039462831401
YDR488C	-0.5763578370394407
YDR490C	-0.18199131961940337
YDR491C	-1.5419287862878928
YDR492W	-1.199745175871513
YDR493W	-1.193942915767089
YDR494W	0.846917849607663
YDR496C	-0.3838912542852763
YDR497C	-0.7635649517634662
YDR501W	0.08145000608952041
YDR502C	0.6454671221756811
YDR503C	-1.8127633143879371
YDR504C	-0.8951265203892584
YDR505C	0.2682266305477336
YDR506C	0.8943466467193091
YDR508C	0.16824058707085474
YDR509W	-0.2686508818241861
YDR511W	-0.6859269681726585
YDR513W	0.9210557601677377
YDR514C	1.4609279874322634
YDR515W	-0.7577439746909633
YDR516C	-0.804031036749803
YDR517W	-0.35209112551941757
YDR519W	-1.1814586980585384
YDR520C	-0.471786136383259
YDR522C	0.24327691209871094
YDR524C	-1.1439498940286497
YDR525W	-1.1674022550313696
YDR525W-A	1.419563487978145
YDR528W	-0.8864044132645437
YDR530C	0.6706601612097282
YDR532C	0.19547377562548954
YDR533C	1.6624535827365605
YDR534C	-0.6421292628682975
YDR535C	-1.1804105478461262
YDR536W	0.16578866425253372
YDR537C	0.6352850915408211
YDR538W	-0.17252053377153728
YDR539W	-1.3022580100390282
YDR540C	-1.954151291255093
YDR541C	-2.3344707241320006
YEL001C	-0.9407023376611042
YEL003W	-1.5480492348496562
YEL004W	0.36390777136649166
YEL005C	-1.2219435000129542
YEL006W	-0.9596439093568362
YEL008W	0.9956615949297818
YEL010W	-0.7113258938555721
YEL011W	-0.6534717455240422
YEL012W	-1.0483061871460493
YEL013W	-1.4064928052697916
YEL014C	0.7225997476283613
YEL015W	-0.6561108380231512
YEL016C	0.6425659921234694
YEL017C-A	0.8184306241917497
YEL017W	0.2970320444209866
YEL020C	-1.141123631848753
YEL023C	-0.06779909737072529
YEL025C	-0.42461937682471634
YEL028W	-0.5661758064045808
YEL030W	-0.3700406979069741
YEL031W	-0.8689789159831931
YEL033W	-0.5396538626369398
YEL037C	0.5440585891248144
YEL038W	-1.335723948963899
YEL039C	-0.9718848064803628
YEL040W	-1.8225148547569854
YEL041W	0.6068914509653015
YEL042W	0.2789701702249573
YEL043W	0.2404693668868929
YEL047C	-0.6968951114668276
YEL048C	-0.3471311289785391
YEL049W	1.738968548242641
YEL052W	1.2520091897368455
YEL053C	0.8135454955231864
YEL056W	-1.909099549089453
YEL057C	-0.42278511395299523
YEL059W	1.1397073812641247
YEL066W	0.5810433180484971
YEL067C	0.7474745982050691
YEL068C	0.22266953024396666
YEL071W	-0.1079469938997229
YER001W	-1.4904571240712292
YER002W	0.26925606379206696
YER004W	-1.2354197170296806
YER005W	-0.5799514949105677
YER007C-A	-1.2334918693175656
YER007W	0.024045064991881446
YER010C	-1.19701249853201
YER011W	0.1678849646773577
YER016W	-1.0979435864909919
YER019C-A	-1.1273105094066083
YER019W	-1.0948740037260707
YER020W	0.8349389900372396
YER024W	-1.310961400195664
YER027C	-0.7001518639125365
YER028C	0.8202087361592345
YER030W	0.7308726475191851
YER031C	-0.2255831382748978
YER032W	-1.2042933991146583
YER033C	-0.02409497690675815
YER034W	-0.9579406652616667
YER035W	1.3822605705971227
YER038W-A	-1.1706402905089994
YER039C	-1.2926749223826894
YER039C-A	-1.3559382744889887
YER041W	1.0537590638463359
YER042W	-0.33635015536515783
YER044C-A	-1.5386158829379477
YER045C	-0.7848835784052043
YER046W	-0.8474918366287459
YER046W-A	-1.5817397773914725
YER047C	-0.40313229747026913
YER048C	-0.016327435154061636
YER049W	0.4405724726172022
YER051W	1.3784235921409713
YER052C	-0.7059728409850391
YER053C	-1.0240864304520991
YER054C	-0.44737921000852104
YER056C	0.3961945413023989
YER059W	-1.062736969534794
YER060W	-0.5481888000808666
YER061C	0.04343584392150456
YER062C	-1.77370100200751
YER063W	-1.8485501573545775
YER064C	-0.15468326319245349
YER065C	-1.291813941851065
YER066C-A	0.71166903827035
YER066W	1.024335990026483
YER067C-A	-0.9753661625430172
YER067W	-1.685263327835242
YER071C	-1.6392944542337418
YER072W	0.4846883663789029
YER073W	-1.8970832555828716
YER074W	-0.01275249425101332
YER075C	1.0904630382488367
YER078C	0.0364544148281171
YER079W	-0.9006480259725006
YER080W	0.632140640903585
YER081W	-1.2792174223340416
YER083C	-1.6519471246550015
YER084W	-0.9168943542648873
YER085C	-1.3087153640262097
YER087C-B	1.1771974683259345
YER088C	-1.145503402379189
YER089C	-1.0751463193710296
YER090W	0.5088145382324589
YER091C	-0.8242640792429716
YER091C-A	-1.3939524366570046
YER092W	-0.014680341963128363
YER093C-A	-1.8162821043867494
YER095W	0.21651164774604575
YER096W	-1.0835502380384046
YER097W	-1.1673273871590544
YER098W	-0.2959776552192149
YER101C	-0.359072554612805
YER106W	0.5579278624711953
YER111C	-2.2863213237493216
YER113C	0.692353127213042
YER114C	-1.9197307869582036
YER115C	-0.7667468363368599
YER116C	0.06988291981683023
YER118C	-0.6175913177170079
YER119C	0.2275733758806088
YER119C-A	-2.055316503720935
YER120W	-0.9477773515948855
YER121W	0.9498611740409904
YER123W	-1.8048834708267685
YER124C	0.6211912145774947
YER128W	-1.8878370733519512
YER129W	0.5702249104989584
YER130C	-1.071777265116848
YER131W	1.7888305512045288
YER132C	-1.428354223985815
YER134C	0.5225340758342095
YER135C	-1.4030863170794525
YER137C	0.28744895676464777
YER139C	-1.9239046708397731
YER140W	0.5278871287047425
YER142C	-1.716090174261004
YER143W	-2.688343081113583
YER144C	-1.404433938781125
YER145C	-0.8138948789273237
YER149C	0.046262106101401336
YER150W	0.7366936245916879
YER151C	-0.43244306948164923
YER152C	-0.48988544451544586
YER153C	-0.6188266376102078
YER155C	-1.7310263147878757
YER156C	0.14798882760960747
YER158C	-1.7869338984392116
YER161C	-0.2206418587020981
YER162C	-0.2535275716165264
YER163C	-0.4293173358124918
YER164W	-0.5648094677348293
YER166W	0.16842775675164257
YER167W	0.5817545628354911
YER170W	0.4546289156443711
YER173W	0.47168007356414593
YER174C	-1.0575149354408122
YER175C	-1.0674910794268058
YER176W	0.8539741465733658
YER177W	-0.2124999775878258
YER178W	0.9800516435520734
YER179W	0.6994468581149023
YER180C	0.5201008699839672
YER181C	-0.28120996740505205
YER182W	-1.0730874528823628
YER183C	-0.1150781587377407
YER184C	-1.2448343519733105
YER185W	0.6073219412311136
YER186C	-0.5746171590081135
YER187W	0.8969857392184178
YER188W	0.4672628690975523
YFL003C	-0.35216599339173277
YFL004W	0.07542314236815109
YFL007W	-0.6554089517201965
YFL010C	-1.0078026682235546
YFL010W-A	-1.4215973985093728
YFL011W	0.4813941799970363
YFL012W	-0.8876022992215858
YFL012W-A	-0.3819634065731613
YFL013C	-1.186137940078235
YFL014W	0.08249815630193257
YFL015C	-1.0974756622890218
YFL018C	-1.5936812030257381
YFL019C	-0.6224951633536501
YFL020C	1.1257445230773495
YFL021W	0.9291789243139312
YFL023W	-1.0518811280490976
YFL025C	-1.2530511009598977
YFL027C	-0.9404590170760799
YFL028C	-0.35538531190128403
YFL030W	-0.05108484487636864
YFL031W	-1.0092625917337
YFL032W	0.3916276010911749
YFL033C	-1.2275024395323537
YFL034C-A	0.8801030340113521
YFL034W	0.9914502771120548
YFL036W	-1.1564528287052793
YFL040W	-0.27980619479914304
YFL041W	-1.252676761598322
YFL042C	0.3805939484087303
YFL044C	0.054179383598728106
YFL046W	-1.2252002524586632
YFL047W	-0.37531888290519194
YFL048C	-1.1808971890161746
YFL049W	0.6733928385492312
YFL050C	-1.0156450778485662
YFL051C	0.7316026092742579
YFL052W	-0.709491630983851
YFL053W	-0.6254524443100985
YFL054C	-1.2203899916624148
YFL055W	-0.6216154658539471
YFL063W	-1.0185836418369358
YFR006W	0.4809262557950667
YFR007W	0.5655269515111828
YFR008W	0.3098531675549554
YFR009W	0.21787798641579734
YFR010W	-0.622682333034438
YFR011C	-0.128311055169443
YFR012W	-0.3831800094982824
YFR013W	0.27898888719303605
YFR014C	0.1504594673960073
YFR015C	0.4687976604800129
YFR016C	0.2753765123538302
YFR017C	0.4536181993681168
YFR018C	0.1076537613998219
YFR019W	-3.2656866784718392
YFR020W	0.07815581970765395
YFR021W	-2.212838507072005
YFR022W	-1.0878551406965258
YFR023W	-0.44354223155236977
YFR024C-A	-0.2769050647469311
YFR026C	-1.4000167343145313
YFR030W	0.0795408753454842
YFR031C-A	-1.0284662009825352
YFR032C	-1.1670091987017148
YFR032C-A	0.7335304569863731
YFR033C	-0.6554744611084724
YFR034C	-2.0439178701609544
YFR035C	-1.5389902222995233
YFR038W	-1.1622925227458607
YFR039C	0.20644191891965857
YFR040W	0.6592428106816682
YFR041C	-1.3205632048200817
YFR044C	-0.28420468229765794
YFR045W	0.34723095280829264
YFR046C	0.293475820486017
YFR047C	-0.22348683785007364
YFR048W	0.82876239057124
YFR049W	-0.14227391335621783
YFR053C	0.3103210917569252
YFR054C	0.6826764547163093
YFR055W	0.7527153492671292
YFR056C	-0.9131322436810512
YFR057W	-1.0953419279280405
YGL002W	0.865559949814135
YGL004C	0.7389583777292209
YGL005C	0.6530100603114323
YGL006W	-0.48271684574127044
YGL007W	0.4422757167123719
YGL009C	-0.1629561630832772
YGL010W	-1.24530227617528
YGL013C	0.6624246952550621
YGL014W	-0.030234142436600143
YGL015C	0.5620455954485286
YGL016W	0.6532720978645352
YGL017W	-1.4689513277487032
YGL019W	-1.080256051656538
YGL020C	-1.991454208636115
YGL021W	-0.819322799670172
YGL023C	-0.6740416934426289
YGL024W	-0.7518481297461456
YGL027C	-0.524100062163468
YGL028C	-0.4405849505959214
YGL029W	-1.40173869537778
YGL031C	-0.7686934010170536
YGL032C	0.4816749345182181
YGL034C	-0.4515156599539329
YGL035C	0.6810667954615337
YGL036W	-0.9641734156319026
YGL037C	-0.25708379555149596
YGL039W	1.4119831159062357
YGL041C	-1.2617732080846125
YGL042C	-1.1886647307688714
YGL043W	0.6994094241787446
YGL045W	-0.5192804428831804
YGL050W	-1.568843786385188
YGL051W	0.6355471290939241
YGL053W	-1.1782768134851447
YGL054C	-1.3044478953042462
YGL056C	-0.2548564763501203
YGL057C	-0.8992068194304339
YGL059W	-0.997938826046034
YGL060W	-0.21326737327905604
YGL062W	-1.7164832305906585
YGL066W	0.7338486454437123
YGL067W	-0.2725065772484162
YGL077C	-1.4471086260007593
YGL078C	-0.8466121391290429
YGL079W	-0.5172683688147109
YGL080W	0.8495569421067721
YGL081W	-0.6854590439706888
YGL082W	-0.43263023916243704
YGL083W	-0.7741587556960594
YGL084C	-0.11069838820730458
YGL085W	0.34088590062958396
YGL086W	-1.4763070962036666
YGL087C	-0.302809348567972
YGL089C	0.2864943913926296
YGL090W	-0.6466026182391273
YGL094C	0.31692818148873686
YGL096W	-0.16173956015815608
YGL101W	0.4579418189943165
YGL104C	-0.12350079437319468
YGL105W	-1.027717522259384
YGL108C	0.5444142115183114
YGL109W	-0.39386739827126965
YGL110C	-0.2857394736801184
YGL114W	0.12569691862777232
YGL115W	-1.8364215620395241
YGL117W	-1.071346774851036
YGL118C	0.6440820665378507
YGL121C	0.7746142019193099
YGL124C	-1.3702754720373393
YGL125W	-1.3135443417905366
YGL126W	0.3170217663291308
YGL131C	0.013600996803918424
YGL132W	0.1642538728700732
YGL133W	0.31146282680973103
YGL136C	-2.632267044749538
YGL138C	-1.4314425237188144
YGL139W	-0.882080793638344
YGL140C	0.9067372795874655
YGL141W	-1.0600791600676063
YGL144C	-1.0585069347489882
YGL146C	-1.2108443379422336
YGL147C	-1.3222290149790938
YGL148W	-0.7922767807963249
YGL149W	-1.5968443706310533
YGL151W	-0.019284716110509918
YGL152C	-0.39719901858929374
YGL153W	-1.0206050743894448
YGL156W	-0.7436688146957157
YGL157W	-0.8322375076445346
YGL158W	0.8242516012642525
YGL159W	0.8238959788707554
YGL160W	-0.8035631125478334
YGL161C	-1.076774695593884
YGL162W	0.8422573245560453
YGL163C	-0.10145220597638388
YGL164C	-0.47652152930719205
YGL165C	-0.5394854099242308
YGL166W	-0.22410449779667363
YGL167C	-1.340197304334729
YGL168W	-0.71151306353636
YGL170C	0.3027594366530953
YGL173C	-1.38137463410806
YGL174W	-1.4804435461490781
YGL175C	-0.6459288073882912
YGL176C	-0.8076059776528514
YGL177W	0.5674735161913764
YGL179C	-0.19548625360420865
YGL180W	-0.40857893518119603
YGL181W	-0.568777464967532
YGL194C	-1.2341282462322443
YGL195W	0.7052491182193261
YGL196W	-0.4276889595896373
YGL197W	0.5016459394582835
YGL198W	-1.8327156023599243
YGL199C	-0.1738120045689735
YGL202W	-1.6300482720028209
YGL203C	-1.3208065254051058
YGL205W	-0.08559893401365154
YGL208W	0.25254181129771036
YGL209W	0.24606574034245027
YGL210W	0.1063810075704644
YGL211W	0.42561761512225166
YGL212W	-0.11738034581143143
YGL213C	-0.11782955304532235
YGL214W	-1.7790166209418845
YGL215W	-2.0124359298524346
YGL216W	0.011018055209045837
YGL217C	-0.09422745629797216
YGL219C	-1.9323834573794638
YGL221C	-0.37702212700036153
YGL222C	-0.21996804785126173
YGL224C	-0.24718251943781772
YGL226C-A	-1.3717353955474847
YGL226W	-0.35471150105044774
YGL227W	0.405927364703368
YGL228W	-0.8119108803109721
YGL229C	-1.5694240123956305
YGL230C	-0.057355029182762224
YGL231C	-0.5871575276209007
YGL232W	-1.2664150161681513
YGL234W	-0.3496953536053329
YGL235W	0.19605400163593198
YGL236C	-1.416993024361991
YGL237C	-1.0947055510133616
YGL241W	-0.4223733406552619
YGL242C	-1.3638555519863154
YGL243W	-0.6419795271236671
YGL244W	-1.8845054530339271
YGL248W	-1.8574968680962376
YGL249W	-1.4358597281854084
YGL250W	-1.4684085356744185
YGL251C	-0.7883275005317009
YGL252C	-0.5154341059429898
YGL253W	0.965714446003723
YGL254W	0.0447647486550984
YGL256W	-0.6903441726392522
YGL257C	-0.13576040846480006
YGL258W	-1.5308483411852514
YGL259W	-1.4401459138754504
YGL260W	-1.1937931800224588
YGL261C	0.6641466563183104
YGL262W	0.7431884125150269
YGL263W	-0.7901991973395797
YGR001C	-0.776217622184726
YGR003W	-0.674734221261544
YGR004W	-1.9423034504612207
YGR007W	1.7292357248416717
YGR008C	0.6542266632365534
YGR010W	-0.2577950403384898
YGR011W	0.5982442117129021
YGR012W	-0.9006667429405791
YGR014W	-1.2086731696450943
YGR015C	-0.44036034697897597
YGR016W	0.21050350099275536
YGR017W	0.6431462181339115
YGR018C	0.005365530849252215
YGR019W	0.39640042795126545
YGR021W	0.35956543477221303
YGR022C	0.7325946085824335
YGR023W	-0.13145550580667908
YGR025W	0.4500245414969896
YGR026W	0.8560891639662689
YGR027C	0.6262822298949245
YGR028W	0.6058620177209683
YGR031W	-1.0424103422012314
YGR032W	1.3327729069968104
YGR033C	0.7599588159136198
YGR034W	-0.31579892441465
YGR035C	-0.042905529825938815
YGR037C	-2.650721975275222
YGR038W	-1.1213023626533176
YGR039W	-1.9686569415161523
YGR040W	0.24836792741614094
YGR041W	-1.3694706424099514
YGR042W	-0.6197999199503048
YGR043C	-1.6304413283324755
YGR044C	-0.873115365928605
YGR045C	0.040235242380032094
YGR049W	-0.8359809012602922
YGR050C	-0.1083213332612986
YGR051C	-0.45282584771944806
YGR052W	0.0755167272085451
YGR053C	-0.3963941889619058
YGR054W	-2.236721358340537
YGR055W	1.9974311604426076
YGR058W	-2.242766939029985
YGR059W	-0.06304498747871347
YGR061C	1.7378455301579139
YGR066C	-0.29343214756049985
YGR067C	-0.7283396178391893
YGR068C	0.6109343160703197
YGR069W	-1.6802846143262846
YGR070W	0.27902632112919373
YGR071C	-0.02669663546970949
YGR072W	0.07080005125269087
YGR077C	1.1395763624875732
YGR078C	-0.6822958763653738
YGR079W	0.00023708159566462715
YGR080W	0.059382700724630866
YGR081C	0.2102601804077311
YGR084C	-0.159643259733332
YGR085C	0.2004712061025256
YGR086C	0.6347235824984575
YGR087C	0.11774220719428798
YGR088W	0.15721629287244934
YGR089W	0.16895183185784868
YGR092W	-1.172867609710375
YGR093W	0.7097599075263137
YGR096W	0.031999776425365806
YGR097W	0.4673564539379462
YGR100W	0.6763314025376006
YGR105W	-2.142837046457342
YGR106C	-0.34982637238188435
YGR107W	0.5162077406235797
YGR108W	-1.2828110802051689
YGR109C	-1.0868818583564288
YGR110W	1.6861679812923835
YGR111W	0.6287903036174821
YGR117C	-0.6609210988193994
YGR118W	1.3202138214159447
YGR121C	-0.7072830287505542
YGR122C-A	-0.916098883121539
YGR123C	-0.9587642118571333
YGR124W	-0.7001331469444576
YGR126W	-1.1243532284501598
YGR127W	-0.3865677807205429
YGR129W	0.05195206439735254
YGR130C	-0.6617072114787085
YGR131W	-0.05668121833192593
YGR132C	-2.45419381044796
YGR133W	-1.2226734617680268
YGR134W	1.0670481111822743
YGR135W	-0.42969167517406753
YGR136W	-0.7205720760864928
YGR137W	-1.3969471515496106
YGR138C	-1.3930914561253804
YGR139W	-0.954571611007485
YGR141W	0.5018892600433079
YGR142W	-1.5703411438314914
YGR143W	-0.9941579984941191
YGR144W	-0.27437827405629495
YGR146C	-1.140412387061759
YGR148C	-0.1693199322300647
YGR149W	-0.9219853695823174
YGR151C	0.6785212878028187
YGR152C	-0.8995437248558521
YGR153W	-1.4568976003059648
YGR154C	-0.9015651574083609
YGR157W	-1.39664768006035
YGR161C	-2.3316163864999857
YGR163W	-1.4449187407355413
YGR164W	-1.5369500727789354
YGR166W	-0.3629095330689563
YGR169C	1.1722000378488988
YGR170W	-0.301929651068269
YGR173W	-0.7123553270999055
YGR174C	-1.0550255786863338
YGR176W	-1.1890203531623682
YGR177C	-0.9013967046956519
YGR178C	-1.0653199111296663
YGR181W	-0.31175605930963207
YGR182C	0.3597338874849223
YGR183C	-1.546233688946014
YGR184C	-2.6042103095994364
YGR187C	0.44257518820163244
YGR188C	-1.2768029334518782
YGR189C	-0.2756510278856524
YGR192C	-1.4879490503486716
YGR193C	-1.3870645924040113
YGR194C	-1.5895447530803266
YGR196C	-1.647324033539541
YGR197C	-1.910334868982653
YGR199W	-1.0367952517775954
YGR200C	-0.43687899091632165
YGR201C	-0.1935396889240148
YGR202C	-1.3133571721097488
YGR203W	-0.5110356184444749
YGR205W	-1.2730221058999633
YGR206W	-1.0538089757612124
YGR207C	0.16026715866929162
YGR208W	-1.3535986534791404
YGR209C	0.7091422475797137
YGR210C	-1.609497041052313
YGR212W	-2.025388071762955
YGR213C	-0.558951056726169
YGR214W	0.14793267670537114
YGR217W	-2.0973360970578114
YGR221C	-0.07403184774096125
YGR223C	-0.29723169208049355
YGR224W	-0.29249629915656045
YGR225W	-0.09503228592536
YGR226C	-0.18599675078826372
YGR227W	-1.030057143269232
YGR228W	-1.88738786611806
YGR229C	-0.17092959148484038
YGR230W	-2.3468145645799603
YGR231C	-0.11509687570581946
YGR232W	-1.7410960436142628
YGR233C	-3.215300600403746
YGR234W	-1.0147653803488634
YGR235C	-0.9360792465456438
YGR236C	-0.5098377324874325
YGR237C	-0.8554652650303091
YGR238C	0.49983039355464115
YGR239C	0.39664374853628975
YGR241C	-0.4830911851028462
YGR242W	-0.1288538472437277
YGR243W	-1.5793814394135455
YGR244C	-0.5652399580006413
YGR247W	-0.0475847718456355
YGR248W	0.10166433161461016
YGR249W	-0.9455874663296675
YGR250C	0.18407514206550835
YGR254W	-0.18081215063043987
YGR256W	0.058746323809952074
YGR259C	-1.935602775889015
YGR260W	0.2798311507565815
YGR261C	-0.4275953747492434
YGR263C	-0.19151825637150585
YGR266W	-1.2411096753256317
YGR268C	-0.29725040904857236
YGR269W	0.05275689402474035
YGR270W	0.7875289098936727
YGR271W	0.4110558139569555
YGR273C	1.2658971800513052
YGR275W	-1.1538324531742492
YGR276C	1.892559988297165
YGR279C	-1.7381387626578144
YGR281W	-1.8741924036225157
YGR282C	-3.474062684092973
YGR283C	-1.2612304160103276
YGR284C	0.1618581009559884
YGR286C	1.0141726763597019
YGR287C	0.6442879531867175
YGR288W	-0.10918231379292281
YGR289C	-0.5297338695551829
YGR290W	-1.0396589478936498
YGR291C	0.343955483394505
YGR292W	-0.4403977809151336
YHL002W	-1.9795502169380064
YHL006C	-0.19183644482884524
YHL008C	-0.45188999931550866
YHL009C	0.3982159738549078
YHL010C	0.3460705007874079
YHL012W	0.9485322693073966
YHL013C	0.768362734580995
YHL014C	0.03692233903008679
YHL016C	-0.5842938315048464
YHL017W	-0.3665780588123985
YHL019C	-0.48187458217772505
YHL020C	0.1083462892187371
YHL021C	1.2627152954779115
YHL022C	1.0342934170443974
YHL023C	0.1139426626742943
YHL024W	1.0756953504346738
YHL025W	-0.25433240124391426
YHL026C	1.2492577954292634
YHL028W	-0.01078721260274077
YHL029C	0.5259405640245488
YHL031C	-0.1674108014860285
YHL032C	0.19867437716696199
YHL033C	-0.20016549562390532
YHL034C	-0.16035450452032587
YHL035C	-0.44492728719019997
YHL036W	0.21456508306585212
YHL037C	-0.2573832670407565
YHL039W	-0.8801155119900713
YHL040C	-0.5418063139660003
YHL041W	-0.350387881424248
YHL042W	-0.5873634142697673
YHL043W	-0.09160708076694203
YHL044W	1.0582885701214022
YHL045W	-0.25292862863800525
YHL046C	0.4188420726777309
YHL047C	-0.20291688993148696
YHR001W-A	0.1410448324523776
YHR003C	-1.6387890960956142
YHR004C	0.15087124069374058
YHR006W	-1.463710576686643
YHR008C	-1.5489850832535954
YHR009C	0.007948472444124879
YHR012W	0.3154121070743552
YHR014W	-1.2514975926093586
YHR015W	-0.4788798672851192
YHR016C	-0.3503504474880904
YHR017W	-1.511251675606761
YHR021C	-0.4794413763274828
YHR021W-A	-0.2830067963406156
YHR022C	-0.09557507799964483
YHR028C	-0.14045836745257548
YHR029C	-0.02619127733158229
YHR030C	-4.7503914543535215
YHR031C	-0.34555890365992104
YHR032W	-1.107919730476985
YHR033W	0.6038031512323018
YHR034C	-1.4035168073452646
YHR035W	-1.7508663009513894
YHR037W	-0.2839987956487913
YHR039C	0.21259980141757942
YHR041C	0.03525652887107477
YHR043C	-0.08984768576753607
YHR044C	-0.5996043113932938
YHR045W	-2.1186734406676284
YHR046C	-0.3291815565909826
YHR047C	-0.9932595840263374
YHR048W	-0.8555026989664666
YHR049C-A	0.17151605648464244
YHR049W	-1.0898204223447983
YHR050W	0.6570529254164502
YHR057C	-0.5250359105674073
YHR059W	-2.490036804318837
YHR061C	-0.1231077380435402
YHR066W	-2.030104747718809
YHR067W	-1.430618977123348
YHR073W	-1.8341568089019906
YHR075C	1.1298248221185254
YHR076W	1.475471071629481
YHR077C	-1.476063775618642
YHR078W	1.236773577720713
YHR079C	0.7340170981564212
YHR079C-A	-1.0060619901922276
YHR080C	0.3393885431832809
YHR081W	-0.17179057201646458
YHR082C	-2.135518711938537
YHR086W	-1.1127487082413121
YHR087W	-0.7470191519818186
YHR092C	-1.4877805976359626
YHR093W	1.278980340738377
YHR094C	-1.400952582718471
YHR095W	-1.2510483853754675
YHR096C	-1.4147095542563792
YHR097C	0.01901020057868786
YHR103W	-1.7825728448768543
YHR104W	0.5711607589028976
YHR105W	0.9455375544147908
YHR106W	-1.119954740951645
YHR108W	0.48145033090127276
YHR109W	0.269780138898273
YHR110W	0.18465536807595073
YHR111W	0.5517512630051957
YHR112C	0.34504106754307456
YHR113W	-0.07229116970963412
YHR114W	-1.5034279829498287
YHR116W	-1.0903444974510041
YHR117W	0.7852641567561397
YHR121W	0.2529723015635225
YHR123W	-0.021474601375728056
YHR124W	0.02863072217118417
YHR125W	-0.3220691087210436
YHR126C	-0.2123128079070379
YHR127W	-1.7142559113892826
YHR129C	-1.808233808112871
YHR130C	0.2498840018305227
YHR131C	-1.0985425294695128
YHR132C	0.40089250029017426
YHR132W-A	-0.6327707788289041
YHR133C	0.2217523988081061
YHR134W	-1.4539777532856735
YHR135C	-0.4547911293677206
YHR136C	-2.1789046439451645
YHR137W	-0.08076995624932452
YHR138C	-1.1000773208519734
YHR139C	-1.7582407863744316
YHR139C-A	0.08573619177956261
YHR140W	-0.5829274928350948
YHR142W	-0.6823333103015314
YHR143W	0.9931535212072243
YHR146W	0.2923340854332111
YHR150W	-0.13592886117750913
YHR151C	-0.3465321860000179
YHR152W	-1.345550357205262
YHR153C	-0.8324621112614802
YHR154W	-1.5463834246906438
YHR155W	-2.194907651652527
YHR156C	0.8721857565140253
YHR157W	0.19534275684893793
YHR158C	-1.9065914753668953
YHR159W	-0.20067085376203253
YHR160C	
YHR161C	-0.8843455467758771
YHR162W	-1.4828767519993207
YHR163W	0.3510117803602076
YHR167W	-0.19237923690313002
YHR171W	-0.1453996470253752
YHR176W	0.3217010083488275
YHR178W	0.6210414788328644
YHR179W	0.20269852530390126
YHR180W	-0.49752196749159083
YHR181W	-0.6091873990496326
YHR182W	-0.9246618960175839
YHR184W	0.22974454417774803
YHR185C	-0.6752395793996713
YHR189W	-0.6211475416519775
YHR191C	-0.7098285364092692
YHR193C	-0.8183308003619962
YHR194W	-0.8621097886982783
YHR195W	0.2823017905429813
YHR198C	0.1745482053134058
YHR199C	0.11113511746247628
YHR200W	-0.7937554212745491
YHR202W	-1.1729237606146115
YHR203C	-0.7557599760746121
YHR204W	0.0495562924832678
YHR206W	-1.064290477885333
YHR207C	-1.1697418760412177
YHR209W	0.8400674392908272
YHR210C	0.6649889198818557
YIL001W	-0.4283814874085525
YIL002C	0.27080957214260626
YIL005W	-0.22165257497835253
YIL006W	0.2406003856634444
YIL007C	0.40396208305509546
YIL008W	0.6098112979855924
YIL009C-A	-1.8489993645884686
YIL010W	-0.781477090214865
YIL011W	-2.2657888097668923
YIL012W	-1.3776873913965388
YIL013C	-1.0175916425287603
YIL014C-A	-1.1004329432454705
YIL014W	-0.34660705387233304
YIL015W	-0.17368098579242203
YIL016W	-0.024768787757594446
YIL017C	0.4218742215064944
YIL023C	-0.4365046515547459
YIL024C	-1.6899425698549388
YIL025C	-1.866612031550607
YIL027C	-0.34061762408712126
YIL028W	0.2738417209713696
YIL029C	0.0822548357169083
YIL030C	-0.9834144588168955
YIL032C	0.1346436293694325
YIL034C	-1.3727273948556602
YIL035C	-1.0913177797911013
YIL036W	-1.2793858750467508
YIL037C	-0.1819164517470882
YIL039W	-0.39815358396131184
YIL041W	0.7182761280021618
YIL042C	0.38591892582714493
YIL043C	-0.7993143607939487
YIL044C	0.002614136541670613
YIL045W	-1.4582265050395586
YIL047C	-0.5114848256783657
YIL050W	-0.30527998835437187
YIL052C	-0.5864088488977492
YIL053W	-6.23898935958971e-05
YIL054W	-0.2744905758647676
YIL055C	-0.2965391642615784
YIL056W	-1.794252232958017
YIL057C	-0.3383341539815093
YIL058W	-0.1496483987792598
YIL059C	-1.7482833593565172
YIL064W	-1.3157342270557546
YIL065C	-0.8053786584514757
YIL066C	-0.4916822734510094
YIL067C	0.32941239919728765
YIL071C	-1.883663189470382
YIL072W	0.3783947046594726
YIL073C	0.3602953965272858
YIL074C	-3.9083337774569835
