orf	hap a | growth (colony size) | 2,4-dichlorophenoxyacetic acid [3 mM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 5-fluoro-uracil [500 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM], temperature [39 C], time [48 h] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM], temperature [39 C], time [72 h] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | acetic acid [0.63%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | amphotericin B [100 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | amphotericin B [100 uM], oxygen [0%] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | oxygen [0%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | cadmium chloride [250 uM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caffeine [15 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caffeine [20 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caspofungin [6.5 nM], time [48 h], caspofungin [6.5 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caspofungin [6.5 nM], time [72 h], caspofungin [6.5 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | clozapine [350 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | cycloheximide [625 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SC + DMSO [1%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | doxorubicin [75 uM], doxorubicin [75 uM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | glucose [20%] | SC (-C) | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | time [48 h] | SC, Glycerol [2%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | time [72 h] | SC, Glycerol [2%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | maltose [2%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], sodium chloride [0.4 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], time [48 h], sodium chloride [0.6 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], time [72 h], sodium chloride [0.6 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | nickel sulfate [2 mM], nickel sulfate [2 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SD + His + Leu + Lys + Ura, -N | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | paraquat [1.2 mM], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | paraquat [1.2 mM], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SC, HEPES [25 mM] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sorbitol [1 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SD + His + Leu + Lys + Ura (2) | Galardini M~Beltrao P, 2019
YDR501W	-0.310492498108	0.40550540159799997	0.468353791562	0.45618571365449995	0.16502307655899995	0.24784140756399997	0.3269308599135	0.15211350700086998	-0.364919024968	-0.05954975840795	-0.41360349567009996	0.254573152968	0.7870202831605	0.780797281676	0.11635964840850002	0.18729162759100002	-0.14223068448600001	0.026642717338828496	0.036095276686999994	-0.2765586456555	-0.48301477688085	-0.34425979954545	-0.4019146112435	-0.3173059739395	0.20246827418375	-0.15912561991425	-0.19341138530555	-0.010926336075699997	-0.01580817358575	-0.25876641786355	-0.25398879468464997	0.03974427401555	-0.03071594292245	-0.34125199719835003	-0.143597395663	0.10588392794939999	-0.1570060150725	0.1384446381195
YDR502C	-0.28457522021399995	0.061243308107999994	0.532462424385	0.7784856972765001	0.3037400718565	0.0740806116795	0.015001913733500002	-1.168669728015	-0.2130563257985	0.48736257625350005	0.23863366068299996	-1.3818894079435	-0.6003227252995	-0.08291474012755001	0.35012303076905	0.6948880512469999	0.8486720631540001	-0.13517346786099999	-0.04718564997399999	-0.11235457257700002	1.3998735608099997	0.6123428281215	0.6653026326	-0.18198839925100002	0.13696808856299997	-0.16726030897385	-0.02527144235565	0.15351408651025	0.023093459014499995	-0.330556995895	-0.5480789758455	-0.42646154708999995	0.059020349573684995	-0.6903135292510001	-0.6532670524849999	0.07921656938050001	1.42876015135	1.2104544125249999
YDR503C	0.489137516648	0.180670749891	0.139225342635	-0.5290826734440001	-0.0865235662859	-0.0914856391745	0.0633662695462	0.706871085046	-0.413053024582	0.481395586809	-0.283900461946	-0.307794929722	0.52347648909	0.233771499256	-0.408155931295	-0.788037150089	0.319087364833	0.880964432826	0.0691918422481	0.48390186962	0.801699702548	0.759645529274	0.447292128394	-0.638650681301	-0.31885562604	-0.234242245057	-0.147869089476	-0.216850644868	-0.166496089192	0.455141567569	0.5102694755780001	0.17773707907699998	-0.265969845192	-0.127828306226	0.0391738546328	0.0274495435167	-0.55661899175	0.252295712625
YDR504C	1.2601376028	-0.38551236884	-0.34838750747	0.274236774591	-0.425173591099	-0.588600074211	-0.49235579985	2.0812044171400004	-1.12304122616	-1.02678945781	-0.7091920235629999	-0.971562397558	-1.06784517235	-0.0202548106383	0.415922873395	-1.49360187817	0.395003168484	0.341213446394	0.48601598223	-0.556079470079	0.789414045768	0.604294728644	0.395781915223	0.38537534108	0.826644358952	-0.00530748114489	-0.310060245261	0.333206123014	0.351912091242	-0.785802198115	-0.252153992085	-0.8589828622069999	0.235122311426	-0.403888039841	-0.0695588393162	0.930090142525	0.227053645534	0.8201292824940001
YDR505C	-1.64446539619	0.552518374447	0.421274320264	0.419146987158	0.600998389403	-0.0778201764104	-0.0254656130423	-0.498484897321	-2.8797961545	-1.14576883859	-0.0716280524828	0.254468107246	0.179390238033	0.354684867782	0.651009545098	-0.0088732781944	-0.580193314948	0.512226585544	-1.8925588834	0.427832217382	1.37412615411	-1.18818363916	-1.6263711966299998	-0.0164334801675	0.6196546911590001	-0.214903114507	-0.436142135384	0.564713354806	0.33144762083	-0.32580167343000005	0.00803315202212	-0.897982118805	-0.676029188872	0.380164630235	0.27946447887200004	0.270868488404	0.246851427649	1.38281085533
YDR506C	-0.06289306550149998	-0.1242720554225	-0.15202205084250003	-0.07256374839999999	0.2553056275865	0.029913757148499975	-0.100306831057	-0.9628881312969999	0.077497435351	0.54395503239	0.609257486009	-0.632250900395	0.400740990259	0.3058001791125	0.1917515083297	0.5328651127274999	0.22764213226750002	-0.34300239379200004	-0.162932852968	0.3782375861735	0.1819844117251	1.091568163975	0.8526085666109999	0.16052469737355002	-0.218019518104	-0.6640394909435	-0.564830384055	-0.2015033373705	-0.41923242108000003	-0.15575325432750003	-0.36173177908935	-0.130282570718	-0.5564729262175001	-0.417673207609	-0.36957822093000003	-0.2147404908375	0.9866817652365001	0.5940952611914001
YDR507C	1.22410479208	-2.20709700375	-1.81214557304	0.360328842064	0.7535103498119999	-0.840772624981	-1.0867763780500002	2.0521551219400003	0.4101432913350001	1.2539625175	-0.557683486165	-0.031827318563700004	1.21918053412	0.64900970686	-3.47308539307	-0.094565140657	-0.608078184842	0.630616987087	-0.455851846563	0.291375946287	1.24550577674	-6.23891137911	-9.819967203500001	-6.984751869760001	0.465640074659	0.25836597662	0.6075138442600001	0.773075691374	-0.421872110298	1.05012189317	0.439868127558	0.152331276968	-0.0808046155624	0.999327522144	1.10606104625	-0.6572952538260001	-0.7900302586650001	1.53936581805
YDR508C	-0.0231031390428	-0.0916769309523	0.853070853776	-0.554947732456	0.615803524063	-0.300892587627	0.214333667702	2.57502072775	-0.237989347778	-1.2102930671799998	-0.826413345804	-1.55243936097	-1.6443801805899998	-1.04749367638	0.152872867163	-1.2246177069700002	2.12666238953	-1.5562417517899998	1.81476283158	-0.734702021192	0.161669910744	-1.30134775395	-0.938329524155	-0.403971271683	-0.403979827718	0.030077378557700006	0.0405464538737	-1.0300172692899998	-0.29253467614900003	-0.0110173579937	0.722356270056	-0.0427358205222	1.95657062453	-0.0773214853041	0.4696988726950001	2.16929114069	0.731194541526	-0.302062428198
YDR509W	0.4598259328630001	-0.192594252781	-0.5004940405899999	0.647565295224	0.8336643583259999	0.778425775153	0.706991811581	1.05121559307	0.120972887488	-0.20785211131	-0.785951000607	-0.454686568642	0.463554944012	0.973515244174	-0.278523363732	-0.8276625180949999	-0.0169811233174	-0.927512447274	0.367496082993	-0.74084741294	-0.592070066536	-1.10590675563	-1.13029539883	-0.252000732871	0.4898685355100001	-0.0468919397522	-0.230134487716	0.180543205711	0.234393029392	0.192314468164	0.16132556526900002	1.6111198242200002	-0.493260645137	0.790873301938	0.6911580626330001	-0.537480628569	0.00847337034324	-0.111238398915
YDR511W	-0.874721790776	0.367189327556	0.253916741876	2.03930311637	0.5224656208699999	0.565500117933	0.313061209301	-0.517210362633	-0.455226437538	-0.0888399026623	0.284568210368	-1.90139554664	-0.911686937968	0.493339546496	-0.530310522929	0.340381107262	-0.184309259945	-0.605930325824	0.634880335019	0.973212029945	0.70113579623	-0.423132459032	-0.93513585093	-0.362093275594	0.049382452825	-0.8833719081739999	-0.892223136171	0.723130837889	0.315353282186	-0.430081874846	-0.682089791387	-1.2925932555600002	-0.0239878969782	-1.1976580812	-0.71418036316	1.13474858492	0.980089096659	0.921921296976
YDR512C	0.239349309379	0.3177613139005	0.21550558733025	0.5538543429915	1.079518228949	0.8956387678035	0.7444752180545	1.093057810225	1.22377507739	0.8965469741069999	-0.827858694052	0.23431007448244998	1.575457531685	0.582689176043	-1.27319227398	0.501374462572	-1.0937723627899998	1.08119792273	-1.4109199325715	-0.013096116840500008	0.48410644186849994	-3.8742238007800003	-5.375810875285	-4.18320568784	-0.2503866325198	0.027255746379000006	0.02506999472275	-0.1861045855805	-1.0786279496864999	0.493423822477	0.27316382168299497	0.3716716328815	-0.730998685522	-0.3096989948005	0.045884636972	-0.796759162094	-0.964542913055	0.29544923460995004
YDR513W	-0.30419653525	-0.324011113156	-0.08151125677469999	0.778770130575	0.68589510588	-0.590424502227	-0.7844147880210001	-0.966352632985	0.051667699146	0.514778039521	0.0220529779037	-0.330786565347	0.470961918546	0.651473055842	-1.14510557782	0.988981253137	-0.56233541756	1.0258899710200002	-0.649479496736	-0.137855834093	0.591741432253	1.0269878500799998	0.5632899947950001	0.534098584277	-0.662894982906	0.31006482033000005	0.30732720315	0.501922537651	0.291865123289	0.596264368546	0.43807983414	-0.377385142404	-0.149735941951	-0.905176960358	-0.7532838721430001	-0.7260038078030001	0.528717430743	1.3133698322299998
YDR514C	2.632670654	0.137146573306	0.405200207316	0.367121033166	-0.264593096764	-0.329966697727	-0.474816792151	3.27119544831	0.958412847581	-0.0697082383897	0.7758249228820001	-1.25844862331	-2.35415422462	-1.48114887123	-0.417821654489	-4.20535698317	0.970400545717	0.0660612396971	0.59788717407	-1.75661877939	0.331237938239	1.10035620045	0.633344814642	-0.697476192032	0.5620345761509999	0.103412556049	-0.193297755786	0.379802420717	0.19482948723	-1.1915161335100002	-0.975121041654	-0.311432420506	0.493651705073	0.133572339925	0.113518607287	0.323446761288	0.336028009379	0.0105195284801
YDR515W	-0.4303582134729	-0.939605861873	-0.5828711500604999	1.72729467692	1.0000241765014999	-0.12591353447000003	-0.378605348404	-1.469724245825	-0.6682191643385	-0.270435653945	0.6766112080215001	-1.369965950975	-0.29031942222850005	-0.24160128340249998	-0.061399942167850004	0.5254226969560001	-0.161999636801	-1.6637304040000003	-0.17171943884995	0.2915265058225	1.0547167804955	1.293997456165	0.9885727027565001	1.2816194045999998	-0.160966979979	-0.6737772041005	-0.5999419054035	-0.6259917817045	-0.584648359472	-0.5583273485735	-0.664911887111	-0.32957118939	-0.03337127288840001	-0.7847931811605	-0.7230875198029999	-0.06372357804050001	1.636905303675	2.341442281975
YDR516C	0.469015745907	0.23495175953000005	0.11238100838	-0.191023881578	-0.439317567586	-0.17475938035	-0.154872675205	1.19550412299	-0.341956306265	0.296876408823	-0.476374932999	-0.130322046958	0.0191952959579	0.742756480449	-0.829242122533	0.0846604828157	-0.7787793519220001	0.727926354077	0.206598187341	-0.2920851778	0.404746709453	0.165112830566	0.0643638422994	0.344744897894	0.17305691158599998	0.14110948761199998	0.435259207321	0.132074767453	0.07467379347999999	0.0325027782478	-0.169031304975	0.0628124649333	-0.240305093109	-0.5335798684499999	-0.445575614554	-0.873066202752	-0.30987973834800003	0.553052255832
YDR517W	-0.664912516225	-0.600720660845	-0.858419705942	0.222324213829	1.07678784604	-2.13237931777	-2.04917712615	0.459073958565	-0.8635712378139999	-1.1545541357	2.14958461432	-1.07561248759	-3.03261800528	-0.236645634363	-1.08328927054	-0.244090263887	-0.180067680319	0.48986749235	0.150025303554	0.226434173018	0.563607795688	0.632471426797	1.25784660926	0.708884023072	-0.145082805977	-0.0193849754901	-0.773624773424	0.00848614979867	0.00626811539975	-0.195148859815	0.5224290084000001	-0.8053196311740001	-0.475841152547	0.611482567493	0.5654494213719999	0.547049523829	0.30009010371100003	-0.960263782885
YDR518W	-0.0902833595695	0.4523089796459999	0.6039003479930001	0.16523008926100002	0.3285006457995	0.138976770347	0.209550371374	-0.1580152392345	-0.2414221115875	-0.0228080366175	-0.43773501025	0.007671627216999995	0.2644015858035	0.04464802932949999	-0.2134020058677	0.04305701263049999	-0.283438602972	-0.02759349160085	-0.042422458358500004	0.016343077368000003	-0.592184906969	-0.07766126957354999	-0.042713960159500006	-0.343257665462	-0.43062257566800005	-0.5138124359184999	-0.48374103650199995	-0.3609367552975	-0.36079880036	-0.744475394602	-0.7877777476009998	0.09601372297941499	-0.0390375168552	-0.2035876046805	-0.038968840425	-0.016582819093000002	0.03662132565199999	0.04332377606099999
YDR519W	-0.475865990165	0.239033960909	-0.021446170545700003	0.209703990815	0.258859052242	0.217971427222	0.171771110579	-0.309361969207	-0.289253304033	0.325403130455	-0.449725476128	-0.119291588272	0.0640267653831	0.0595083655731	-0.240769347667	0.227427408385	-0.521080976828	0.548910167606	0.423160790401	-0.353720407406	0.452491279127	1.07263271371	0.648986082021	0.411938234453	0.246984797912	0.460511187635	-0.00608199774933	0.215593677324	-0.0999914520622	-0.0664635003108	0.273758892796	0.00820959869012	-0.982669679913	-0.228372685611	-0.237462825449	-0.194069883532	-0.141193660781	-0.508199362705
YDR520C	0.836678939568	-1.83544522122	-1.69229604128	1.7111120694	2.1384836548500004	1.01387637437	0.894754325446	1.31780260814	-0.134876704184	0.515366845807	0.128722393944	-1.08272445576	-1.3975257818200002	-0.5477206082280001	-0.452100266598	-0.0177018700074	-1.11591872172	-0.0912810230637	0.043699504200300006	-0.0973393021727	-0.561972794738	0.8658131286570001	0.444249839713	0.58866854497	-0.00392117652202	-0.198524080247	-1.14581752096	0.272488187081	0.0196383828206	-0.717436055458	-0.040373357383	-0.767523244391	-0.597117583907	0.0763876250258	0.176395573436	0.31901770129900003	0.0177442801357	0.791111829708
YDR521W	1.171201118275	0.161165798146	0.069415425142	0.5537536193965	1.9474373925850001	0.76752061755	0.715496764405	1.215167927315	0.1482299623925	0.302606618516	-0.31689352882099997	0.07395701273185501	1.4810578800299998	1.33145562619	-0.8274678116670001	0.5825451411005	-0.7157120718534999	0.870996483906	-1.5575990631355001	0.8160554244685001	-0.5663353694555	-2.918499077525	-5.072936358185	-2.89471254872	0.3708366017823	-0.45362577320249997	-0.2645203228936	-0.07021426457079999	-0.5766895466690001	-0.20088790933599998	-0.593534462302	0.4839695173075	-0.039742084756500005	1.0484314535650001	1.3096953228700001	0.0624597930195	-1.079659627473	0.03763837662899999
YDR522C	-0.244681751196	-0.194080975739	-0.381849015805	0.923612560598	-0.7080242702930001	0.351978938383	0.190667612432	-1.7976684786099997	-0.699406720581	0.251008888064	0.575906476358	0.490829753183	-0.6830707347339999	-0.784435998725	-0.530522366373	0.351837887054	-1.39952305638	-0.302525038342	0.47474899622	0.272601492597	-0.126864635099	1.04050249106	0.637642513722	0.807162537016	-0.0791481429719	-0.560322437755	-0.416471471249	0.312691721975	0.173657553202	-0.365819407672	-0.674084052061	0.341379141629	0.271151801854	-1.14898586192	-1.44560167437	1.0150510383	0.671067199523	0.953939025059
YDR523C	-0.332345319656	0.8599575941195	0.791608002831	0.3651920813005	0.6675754146514999	1.8335639593600002	1.902098971645	1.8015282731099997	-1.019812775436	0.3269785190415	0.08644564915445	0.28560572060167	1.5799105054	0.8895299981405	-1.37634782795	1.0048159509755	-0.838624117162	0.651618172861	-1.471100820795	-0.44959928208799993	1.0381502536534999	-5.4269982931400005	-8.09106866162	-6.23456104233	-0.13861134150600002	0.18512868427228504	0.2416908768054	-0.5130053651065	-1.353043730555	0.48703537192650004	0.3238939421018	-0.06160715323999999	-0.955209682215	0.937377181106	1.1668611293335	-1.419248846446	-1.718627160977	-0.03764652709049998
YDR524C	0.23262315184	0.587084111717	1.29885156098	-0.477463414723	1.04243647157	-0.356077394055	0.0583699581069	1.40022168528	-0.322911412385	-1.23478824684	-0.356799828429	-0.661628394831	-0.609618294947	0.0459451286919	-0.0919839850999	-0.0120026722199	2.1786725286900004	-0.6895219590549999	0.673096199434	-1.4326966666999998	-0.124144777882	-0.6051800838170001	-0.42292732665	-0.184693081752	-0.0886892373061	-0.416119655716	-0.082270738531	-0.7306352291220001	-0.21043710069	0.132217921433	0.365636394257	-0.603653598675	2.02369515501	-1.28251062255	-0.7782907872920001	2.27537684247	0.6359774089760001	-0.284929253326
YDR524C-B	-0.4691250408294	-0.0174909031648	0.45079598128099996	-0.040828214201599995	1.72492120338	-0.7182776253215	-0.65611212141	-2.287557770425	-1.62545337378	-0.582578769053	2.6828014774050004	-1.9865860918385	-0.8576477888105001	-0.42095889451025004	2.38761325645	-0.581214879174	0.5217459597885	1.43026021745	0.930725583239	-1.0904011652985	1.4946595861999998	-0.7077672102775	-0.9809713063259999	-1.20491281032	0.1419801732405	0.26298113721150007	0.3431958590475	-0.0216760347545	0.1377747173751	0.002129804366999999	-0.017186836502949995	-1.715540205565	0.186850334944075	0.324427118889	0.5498572597345	1.4089442655600002	0.8407194021135	-0.7393346670609999
YDR524W-C	-0.4401811974865001	0.474901681995	0.5669674520075	-0.2242024871566	0.902641588095	-0.563362153326	-0.41975505798449997	-1.5819457402645	-0.8295745676340001	-0.868429203934	0.5708533117785	-1.4451968897955	-0.09583253410095	0.559239032933	1.056500349202	-0.2856807099	0.1792891937735	1.18960507499	0.43915473977499997	-0.6900870665225	0.878936021736	-0.4303499278435	-0.597595354508	-1.09656661303	-0.06354938942149999	0.10520453564599999	-0.02837059106235	-0.2325400749	-0.009681917787500008	0.06270794741579999	0.18425428360149998	-0.5986543388900001	0.645745144423	-0.26022399152935	-0.068834182751	0.8196779283644999	0.48904762401800006	-0.9136476733365
YDR525W	0.185594285642	-0.17884339896600002	-0.199215736378	-0.364741042309	0.355440236801	-1.79148498246	-2.12613360713	-0.713441558889	-1.04481762315	-1.13786919553	-0.109163906909	-2.26822617197	-1.03260616055	-0.530012580379	0.939895665289	-0.7801058787790001	0.0277631414113	1.18079517247	-0.00855233730507	-0.07820030220360001	1.61550077249	0.00263448402352	-0.0989406128739	-1.01908649022	0.210382798346	0.284698319165	0.051551606289	0.246945915866	0.200249502341	0.301561432402	0.5363435697950001	-1.52954737627	0.236567748151	0.110363439754	0.347690123564	1.06125558331	0.369881289577	-0.34203953436499995
YDR525W-A	-0.198926622835	1.32987711584	1.08353995656	-0.181892875931	0.391844006528	0.488270731226	0.370925733702		-0.17037380444800002	-2.35573572245	1.01472580636	-1.1043467688700002		-0.26912919688000003	-1.20133195165	0.443992882327	-0.272634788899	0.0899298095538	0.0923738059358	0.110222713627	0.299113483142	-1.15017451429	-0.948095989898	-0.226514682659	0.447216492776	0.306087461984	0.243368914818	0.291377955771	-0.006970687304369999	0.366131274174	0.418647004595	1.1380276589	0.30865395469900003	-0.172580831247	-0.0236163840011	0.408949872322	-1.02799592972	-1.23880488591
YDR528W	-0.551825962329	-0.891263361724	-0.120405736967	1.5025280742899998	-0.11397405224	-0.7272376728990001	-0.7211752586489999	-2.64151185029	-1.8795414947	-0.820023460112	1.01261888112	-2.936352489	-0.935857356781	-1.20116552865	2.3034372154	0.15706634306	1.90819348541	-2.595265652	2.32115885164	0.394480397298	1.41034673597	1.06720085675	1.06558012813	1.16273950161	-0.100284488486	-1.13502531818	-1.22894329937	-0.8031148413249999	-0.27238633251999994	-0.660751430938	-0.457496031263	-2.21033066744	1.7198250843599998	-1.7480805535799997	-0.930760648592	2.76361718487	2.65509311918	0.581379636243
YDR529C	0.36199875824	0.14044693062799998	-0.0361852459614	0.112202917396	1.08294903881	0.24459955752300006	-0.0876652621913	2.00593912459	-0.362211163167	0.820927972734	1.14890991337	0.839206104014	0.233766413874	0.586528726932	-1.85284133013	0.129959449375	-1.71953818965	1.21919430799	-1.22540741058	0.07427806614389999	1.10919789906	-7.55271062844	-10.5233581874	-15.0767046551	0.569008699766	0.886121365548	0.7431673154269999	0.7415191146629999	-0.650966194412	1.05851918752	0.858771086654	0.459650595738	-0.982702680751	0.616919668094	0.7849100239219999	-1.1156880164799998	-1.6289529276	0.932841103657
YDR530C	-2.3122286198700004	-0.943790937468	-0.93095843725	1.79706920527	0.0697069079712	-0.159763260403	-0.445469570404	-2.3519761441	-2.40738976085	-1.40155173729	0.557813086136	-4.40297103045	-0.34799146990099994	0.408201956477	1.3591797229	0.28034102415600004	0.282047361565	-1.73315939754	0.69302503087	1.0287249322399998	0.0356268613533	1.35391822234	1.07623381543	2.68697479472	0.150169600455	-1.65654558959	-2.18102575407	-0.437109923818	-0.192229543158	-1.7706156520900005	-1.81526165914	-1.8200294479	0.396605314344	-2.72447578851	-2.60400277558	1.67969484498	1.6445107825100005	1.09136304433
YDR532C	0.69582736615	-1.16745091801	-1.1122668315200002	-0.916834939574	2.92697768677	-1.26776134763	-1.56112209377	-1.12637444717	-0.5364812763579999	-0.523841325842	1.01384205799	-1.15177611838	-2.76710603074	-0.992968087228	0.48743321474	0.468763509117	0.429641501691	-2.41841207654	0.794528356016	-1.06373354789	0.885223648934	0.591907463898	0.600602500349	1.19338723528	-1.77935751697	-1.58913060468	-1.8761438107	-1.95227097682	-2.4011712545	-1.49624050828	-1.35221809898	0.451823883745	0.351592170661	-0.156530282639	-0.0513542522161	2.06162363178	1.1465777261	1.23516434661
YDR533C	1.7419548248400003	0.00913065837672	0.10515541686899997	0.30652533833900003	-0.943808501584	-0.820172284951	-1.00516257742	3.28805824066	0.4578703839280001	-0.745133307326	-0.390113192375	-0.74563821734	-1.15922646285	0.307221973264	0.426769843438	-2.76593004441	0.0421279248433	-0.0640965771662	0.534028295018	-1.51084155018	0.159059900898	1.07993291159	0.587664528403	0.467718405292	0.497352571647	-0.145101095061	-0.338771428197	0.888515245259	0.840799410943	-0.809943617247	-0.6248791863800001	-0.313185201571	-0.127513177321	-0.293723780076	-0.057428069143900015	-0.447996843822	-0.234274943782	-0.297498169974
YDR534C	-0.0320899757993	0.479202586342	0.456141207598	-0.5766280111640001	-0.00449106715571	-0.0112715418701	-0.08175428371280001	0.460315507124	-0.249732064204	-0.0398139216117	-0.395152779815	0.0120098620121	0.4024202412820001	0.5824103794659999	-0.5458073101199999	0.23561512114	-0.191547169718	0.147667172395	0.0962601092072	0.06721458157060001	0.420331418678	-0.656511671588	-0.907138901441	0.864115575246	0.306546642396	-0.131355047245	-0.181441717052	-0.242953407049	-0.227177145105	-0.0996503314226	-0.0527460316182	0.182999329279	-0.582439635973	-0.38327594295	-0.227915089749	-0.387999438766	-0.157763029143	-0.529738314613
YDR535C	0.5215216847990001	0.718141293345	0.960019615468	-0.710690482597	0.191169277752	0.605159538873	0.5400024703399999		0.365233539414	-0.7032211958169999	-0.563529061995	0.0969341744159		0.965487817647	-1.4573559797100002	0.08599882871060001	0.146937793308	0.17232275479200002	0.697257972633	-0.000171381598491	0.755401305286	-1.95729573742	-1.22753077295	-0.192042745895	-0.326853926726	0.248814121327	0.23550504007	-0.6295374806499999	-0.878896662916	-0.212623651177	-0.154573417781	0.0831704138565	0.179097612965	-0.525808583617	-0.486284064373	-0.34723448355400005	-2.40097565327	-0.919688976237
YDR536W	0.173639228845	0.791634634731	0.964811537256	-0.07011059040310001	-0.356279306628	0.920660170967	0.924193166595		0.0792247335018	-0.0215392743178	0.15321925701300002	-0.183911593389		0.7048187176970001	-1.92946129628	0.208902096365	0.974950558998	0.6976717942560001	0.134878601228	-0.301448699527	1.0053903179	-2.78114261979	-1.3988450924899998	-0.620150012831	-0.0910806762615	0.8829072635070001	0.5989094492	-0.901500792045	-1.15381812435	0.263782591633	0.49490111726	0.144671101153	1.27962359984	-0.536033000919	-0.562528149594	-0.30124831926600004	-2.22858588031	-1.0462094897399998
YDR537C	0.599598527069	0.427450758405	0.124448558391	0.909841934763	0.738917587172	0.478252546951	0.156106483164	-0.00466928696399	-0.5269357312740001	0.119610094983	-0.321854739135	-0.0981596347352	1.21309675265	1.1063072161399998	-0.639319106229	0.396271419875	-0.665544720978	1.0497523251	-0.981647271579	0.0137627432074	0.120816674893	-1.4776803931	-2.30044386027	-1.81333338715	0.17810888984700002	0.546518154473	0.333129114383	0.496327701004	0.0978427682738	0.38259025345	0.297113893955	-0.978225207584	-1.29206656599	-0.394539174857	-0.592415896528	-1.01508840383	0.205918201724	0.0816259624678
YDR538W	0.0959831309433	0.762386351488	0.7539822071369999	0.08531605235419999	0.206912054913	0.205444950215	0.276436352983		-0.360493040991	-0.809430534685	0.119310967487	0.0520061850305		0.556694073833	-0.855534139203	-0.5263775034570001	0.55011075245	0.127160379675	0.672972694033	0.00151104112165	-0.739265543547	-0.963291092908	-1.4225151473100002	-0.388680556072	0.484932611309	0.6766967214219999	0.293869670569	0.235419516292	0.366927807745	-0.228805415783	0.15673932879	0.25754551331500003	0.719607621101	-0.219942287605	-0.101923620427	0.0808755986001	-0.417137771363	-0.669351185493
YDR539W	0.161325060155	0.748956312827	0.7108628879100001	-0.203120215202	0.169051332993	-0.051060321303000006	0.0524711955487		-0.329118801123	-0.383877252232	0.577798635933	0.123560523593		0.203761316015	-0.28380871120900003	-0.0535511265081	0.353322678063	0.13657153874000005	0.7326924954269999	0.0070586794817899985	-0.0328035115722	-1.57828356348	-1.88083888371	-0.6719794724600001	0.133657283858	0.565639831319	0.164845280267	0.0438992497131	0.17260766985999998	0.165164114812	0.541008656277	0.08695093161139998	0.857085814111	-0.189868441522	0.0176109854458	-0.52000684934	-0.8604711473989999	-1.39749979748
