orf	hap a | growth (colony size) | 2,4-dichlorophenoxyacetic acid [3 mM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 5-fluoro-uracil [500 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM], temperature [39 C], time [48 h] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM], temperature [39 C], time [72 h] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | acetic acid [0.63%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | amphotericin B [100 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | amphotericin B [100 uM], oxygen [0%] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | oxygen [0%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | cadmium chloride [250 uM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caffeine [15 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caffeine [20 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caspofungin [6.5 nM], time [48 h], caspofungin [6.5 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caspofungin [6.5 nM], time [72 h], caspofungin [6.5 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | clozapine [350 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | cycloheximide [625 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SC + DMSO [1%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | doxorubicin [75 uM], doxorubicin [75 uM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | glucose [20%] | SC (-C) | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | time [48 h] | SC, Glycerol [2%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | time [72 h] | SC, Glycerol [2%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | maltose [2%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], sodium chloride [0.4 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], time [48 h], sodium chloride [0.6 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], time [72 h], sodium chloride [0.6 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | nickel sulfate [2 mM], nickel sulfate [2 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SD + His + Leu + Lys + Ura, -N | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | paraquat [1.2 mM], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | paraquat [1.2 mM], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SC, HEPES [25 mM] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sorbitol [1 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SD + His + Leu + Lys + Ura (2) | Galardini M~Beltrao P, 2019
YAL014C	-0.6491346845785687	-0.05321862243508601	-0.006447479276952065	0.782968231941377	0.5629689722619169	-0.21770965191383634	-0.16462008551655627	-1.1605757045489569	-0.47058865901096897	-0.5210443671050202	0.11626173440080449	-1.1516594124613848	0.027001499427359712	0.0864919082717051	-0.23311539845925347	-0.5230178171531336	0.38392584802455243	-1.844931563297656	0.04045364438172833		0.9441782583526771	0.19482064936391721	0.16570412729274356	0.5417205086927525	-0.6395800999480623	0.3060798878285622	0.30587101765125624	-0.7224455148161558	-0.25356850225715327	-0.5456669686783213	-0.7220699225789525	-0.30971172842591965	-1.5756942860712357	-0.5687502543325584	-0.49493229824192414	-0.05801595688168619	0.49836510603738843	0.43082921353695064
YAL015C	-0.1128804891221007	0.5681150744589102	0.6866138464887397	0.15074605544761147	-0.39596974919162176	0.35371994460783146	0.43170309689442926	-1.2874893368518228	-0.15768344489852681	-0.0976996449244269	0.28074601277974953	-0.2901867726273472	0.11237197440454405	0.14981038074721445	-0.12159459650305254	0.3475928303518645	0.63117092460842	-0.20454446196975076	-0.37262447251537817		0.2956463202198079	-0.15253659238291073	-0.13931730239471968	0.2855283495169213	0.01846717830864913	0.862424612632281	0.8946725744673304	-0.2549059805574759	-0.1545606045298053	-0.22039916976914492	-0.07715367560344472	-0.8986623562543183	-1.8415834035966088	-0.6956426473188797	-0.7738418133555014	-0.38590413675716	0.36972404557052624	0.41416177602568466
YAL016C-B	0.8590676022550834	0.07974140895037385	0.31337338473923887	0.40499469910488883	-0.04806409348790929	-0.0421342608515872	0.26995518872632746	-0.3204600344385544	0.5776194826144805	-0.471846990437274	-1.2758153699332686	0.021066450291197705	-0.018691078798462435	0.5904378022417907	-0.09053410105771192	0.35281474469430607	0.1796068913722153	0.3140675730140536	0.6984258620058047	0.414965885243325	-0.23400159239236856	-0.09485704423570654	-0.20038718551698664	-0.7762157466965302	-0.7256301118959345	-1.4998889813999392	-0.6137388622437508	-1.2852433210563687	-1.2096583902777365	-0.6247676272518418	-0.7315184452879936	-0.04997760520711542	0.9203577757525014	-0.3377747358284767	-0.49356357749189494	0.42442094802336144	-0.1056257309233156	0.09970019996284939
YAL016W	-3.3104143179582914	-1.098236511956416	-1.5758258999909196	0.9646022489225392	2.2506201676583166	-0.5210723493406265	-0.6708995216666667	-2.37737998725568	0.8174193487277676	-0.9691026625613234	1.2167709016391812	-0.44949444506896363	-1.7988476847505077	-1.377199473955572	2.4627553957584096		1.1986856870897276	0.2630532605772206	1.4309735983807041	0.29794891260197803	0.20039213456948032	0.030663573123075893	-0.7450316151968992	0.009950851223863225	0.38651078966684194	-1.3827571866353978	-1.711668406459898	1.1156320250630092	0.7628403237926253	-1.5481187999822281	-1.9992244334531315	0.13951270286738943	1.3508962640165727	1.2466371971531625	1.39861808649564	1.4156542463618973	1.343616762672097	0.8710370417913562
YAL017W	-0.8338649782870964	0.5364234954065231	0.5843509670437973	1.4901148568949054	0.2613235084680575	0.30850982635397567	0.2675531507836153	-1.2388997317039243	0.11137913473242318	-0.7160230348345619	0.4874319683730373	-1.016792084956735	0.3187922222632625	0.49711733757492854	0.04648604833793842	0.29132145206807347	-0.12631280574372122	-0.5980618489259614	0.3948792268958927		1.644946967343824	-0.3821106503202436	-0.21787249985644794	0.3243665198199326	-0.12053436270353358	-0.3314541792416216	-0.48725740295059905	-1.1303470458905853	-1.0129487962664305	-0.11960580952071789	-0.021277885343179644	-0.6901932522349896	0.833181945365674	-1.050078016081961	-1.0785996573036367	0.7599833067206944	0.7567016453368645	1.2972532947712534
YAL018C	1.7230878504524465	0.40975463843680654	0.17410043866030991	-0.0226415013037812	-0.5317094669866919	0.3629364787259027	0.2409266588336013	0.38467113188009483	1.3362549244926218	-0.771427000669672	0.5078160337594327	-0.7549126434750338	-0.749272430634944	-0.057583927102189666	-0.6657279832713165	-1.7170093084593288	-0.45047889037530287	0.02349968337706266	-0.14504655900151353		0.3543327935821885	0.09396046566506834	0.08216806457894237	0.03208789822410662	0.17545359901361948	-0.6430236726346948	-0.7285719021985333	-0.04168139735537307	-0.16849310518967855	-1.2046288044005171	-1.1187146091500957	0.23357626628512176	0.08213377753506586	-0.5388929921712773	-0.7164285229154518	0.2566622718148582	0.12551374975445231	-0.10185283833760927
YAL019W	-0.44420255361184346	0.017438604567319882	0.00999959500139363	-0.12944502190216292	0.5392387377643675	0.8008649274395273	0.6866563659469926	0.7728915568861119	-0.3574809580988915	-0.05046161700395184	-0.5487948594960614	-0.2575108938722135	0.2347967713834786	0.8655441178577238	-0.276702455054053	0.36819762747899837	-1.3333590207359836	0.5904724696818429	-0.8866622368063936		-0.9377924589697941	-0.45750861423677996	-0.6189076133976068	0.0945430197408833	0.5080417448385101	-0.31851055602862705	-0.4090984469163966	0.25162042133963974	0.28205245116762284	-0.015167239889558932	-0.12665423672662351	1.4210548786406196	-0.12768900209073128	1.1939081870224082	1.0730880073315088	-0.5782042099912261	-1.0265143989221592	-0.1724849873070061
YAL020C	0.4579017986338094	-0.3620799482226081	0.36975336099649586	-0.9272987114274054	0.46488239119717956	0.5027778747749025	0.542934223521931	0.4649783579058621	0.43919299481667506	0.030792862767745923	0.49740142002301907	0.10026742424265872	-0.9700267352802857	-0.06660979973940104	-0.06422617216020396	0.15839948814674268	0.612676844264557	-0.8213736278215111	1.7746051226716433		-1.0408377747748885	-0.37829168683991543	-0.22885551893611994	0.23561515257152224	-0.024261871698375563	-0.5487404655336053	-0.5813629281408778	-0.3960879002913801	0.20256251685777196	-0.8945039772365205	-0.5355265247801125	-0.6912291840476145	1.9387428618852585	-0.6085189310142308	-0.5644650065494244	0.8674226211360682	-0.6633574970549336	-0.5113033340235603
YAL021C	-0.3674089426937951	0.5602865707744278	0.32489439863765246	-0.606202499375495	-0.5186772187051979	-0.030404097420363495	-0.15398169621916555	0.3887423194480688	-0.3872425601594835	0.2967543153523014	0.4053306934118072	0.5723441076172708	0.1772576472726472	0.3784648346743756	-0.31041772127064066	-0.07717071126253333	0.021182557940540584	0.1365282496324674	-0.24432298608538525		-0.5474823845141988	-0.1814095565544746	-0.1643994922374473	0.19707647832293143	0.2892144509930002	-0.12683739109893694	-0.012872316309601794	0.39204348340082534	0.4552744945149457	0.4154651100145923	0.0579970406916456	0.6055817673541058	-0.8670737679175116	-0.05607735280472873	-0.34813479858873525	0.20901238038792985	-1.1811772387917976	-0.4140617182685203
YAL022C	-0.5638279710435501	-0.38222946559033755	-0.4183609729287316	0.7703999762157869	-0.6925731133358045	-1.0417793197765963	-1.200558752688879	-0.8509657322272433	-0.3861140665428409	-0.17647429110065607	-0.34050569778197187	0.33097611180067965	0.07270486685758688	0.07798336966026347	-0.19359705494420362	-0.26416717226130687	-0.22730860410556003	0.19850966026310682	-0.8181267279982726		0.1648018890473959	0.43149139996361857	0.2179421360509789	0.3783679082159315	-0.5710380016222432	-0.3140402088301809	0.1046739460480225	-0.1309536801991202	-0.43497519344741153	0.060498528352671006	-0.41283118916434225	0.3423858655446207	-1.0878886964628072	0.3027109320688617	0.1667661533332766	-0.47035943359921945	0.5447386411846356	0.7228121502259768
YAL023C	-0.08635445914344429	-2.5866968306790397	-2.7830517431062796	-1.2847390513758643	0.9528086749789038	-0.6738247032349859	-0.7754455103534811	-1.602041279662543	2.392556662556937	-0.2627199613719698	0.9633725005431165	-0.983868367920561	-1.9961801262222538	-2.138989041719986	0.3930373947057445	-3.6381936223426905	-0.6141266845043917	0.6172207194239707	0.8147983987441008		1.2351151751965446	-0.4349125919138612	-0.5847466179159078	0.028284087416719596	2.219089094235643	1.738407069491451	1.5103806963143382	1.4795608604581703	0.9090027072198981	1.352567876054794	1.2365516313158615	1.0358290735582913	-0.8302095204935281	1.3446966197053292	1.1984623067465834	-0.29601483851320975	-0.7397388631511029	-0.14466384094207219
YAL024C	0.17326837558390057	0.11932610355376584	0.5696585424318873	-0.7109397406284619	0.3301288659786269	-0.8006940051605556	-0.4112417478600897	0.22439796590620373	0.5885501692492965	-0.789165166315115	-1.0894784582316144	-0.21638928728810247	-1.305569028589549	-0.8666901158734768	0.705578858743479	-0.8279104266901529	1.337963364836538	-1.1118187765705556	1.277077371661058	-0.582663977484242	0.03730856114120896	0.016603203007508806	0.1690263404422243	-0.0008085093887031772	-0.7833495241688252	-0.8354981262127	-0.526318076052047	-1.187380636230616	-0.06917317307471157	-0.5553652277571532	-0.43266566677255874	-1.9458643437874847	1.8662733462401477	-0.2822535271662023	-0.14888281111761417	1.6765292926752358	0.5954961597122497	-0.22838955922763396
YAL026C	-0.4019011240534184	0.44951584255161164	0.3781543390578839	-1.9593376120973935	-0.234299678860775	0.3588880407345341	0.33009430244693094	-1.6812628008838282	0.28175305252958815	-2.2894305163838786	-1.177953644908326	0.4960380270417337	0.372693886158336	0.3346406409916713	2.5851264576728474	0.25493235506095213	-1.8782965818627895	-1.4013363158105323	-0.37371366992337457		-1.8027667075328813	-0.4061609213021249	-0.3902618102487349	-0.3446524775276097	-0.6593330128832455	0.8064055743171312	0.8777080870065573	0.4966371470263312	0.3618879364183781	0.9745942189608019	0.6058016974041031	-2.5521794802677675	-0.895345368398104	1.1004975726906996	0.9461146406851715	-0.15747902330467028	-0.2332861015129608	-0.27641458274695196
YAL027W	-0.8212696305378849	-0.029313675689289418	-0.3874720253656165	2.099300783948174	0.38123423098411363	0.757824346876683	0.6497330475894167	-1.2292676972444352	-1.5038092606609237	-1.2046097971446659	-0.16240039342702708	-2.3165109972098423	-0.7864487305831512	-0.5976087974256682	1.042942268197081	-0.0720233532926926	1.0763435301913626	-1.6981431478549824	0.6801575595934239		0.576346960477665	0.6650694195433259	0.5780830101837605	1.005804760842476	0.24544851822026292	-1.100425942854057	-1.6209044331643723	-0.8338555842023533	-0.5155839197389707	-0.948151217721152	-0.8590359700573562	-2.506508731560554	-0.6270719356088654	-1.932305920013111	-2.5445552938686378	1.1935324447854565	0.7082455329211824	0.2928390760498981
YAL028W	0.4186445118115192	0.10544285435106364	-0.13457879516918814	1.266571550747959	-0.04490858920626066	0.01201295711441272	0.017587069852065644	0.11024876205760493	0.012339317242224777	-0.7863760540390349	-1.0284850261741625	-1.5046308956786159	-0.8941837267477094	-0.9353091488138058	0.766774066872295	-0.7580484868427447	0.37111917610075335	-1.1383293342735783	0.240231845632958		-0.53087136755762	0.40558910879273974	0.3080491050724084	0.4595735215808779	0.5698387726485067	-0.4370046293578841	-0.22700635282956583	0.4677628344804439	0.6860137752905028	-1.3249303395967336	-1.1116396492186598	-2.123888509812211	-0.7983336048111566	-1.5308055765472564	-1.3484275913151422	1.0171816238421383	0.4832948685909899	-0.3582361932180956
YAL029C	1.5636913435255255	0.25600655118189874	0.41780230806205376	0.7911980340021131	-0.487615857107436	-1.122001640843289	-1.0777520967090193	-0.07349670906646205	0.5322492436819533	-0.7642761132857073	0.8282004334771752	-1.3358976132593825	-0.7583185787083486	-0.8725418230456585	0.15115648796906017	-2.8250479535013295	0.2140038040038058	-1.4509783725067555	0.7135906978317313		0.2751155727612981	0.192281638746795	0.17121607173710646	-0.24864500985540616	-0.9581010054197795	-0.8492614888000878	-1.4330989148945583	0.25701563312397135	0.519250513335637	-2.0944170029235787	-1.2695380872952384	-0.9362361282468991	-0.40693534728486014	0.09675448360378497	0.053176992450390745	1.037330651280868	0.5831104471823408	-0.712611410820628
YAL030W	-0.2834988884758149	0.2798356962963994	-0.2845436436603785	-1.0651184109842184	0.2934650414529892	-0.018989217941195145	-0.022131638657231112	-1.0164629793488473	0.5508125382769934	-0.8495403578880857	0.29874394711469143	0.2801573071297698	0.29570362561250085	0.10908216070405224	0.2763608107136886	0.03489432578667253	0.12519735082187355	-0.013013098620201311	0.18612074222252928		-0.25885351230420406	0.38236164645011006	0.4078741840054373	-0.1886164391194122	-1.4217831280355009	-1.111441025954249	-0.9520895920318511	-0.45374777009954315	-0.3184112308173477	-0.2352504862624798	0.14312865306994324	-0.07127316478792216	-1.1465924616482939	-0.8679981833242052	-1.1384011227255675	0.7623876962386694	-0.05559438749631062	-0.8560873452088706
YAL031C	0.12090470071728261	0.25525431023418377	0.030532948004658417	0.10678714511228306	0.201828292421708	0.012802927462202244	-0.03214485688855261	-0.4090390818646986	0.7488449915508292	-0.3014487975732444	0.5318392213861033	0.4321713604968784	-0.004963914733855151	0.2439664413022302	-0.6356341297552528	-0.4065656526839577	-0.3594374857445999	0.17532784381957714	0.5166362035589626		-0.7883426235551577	-0.2686277819637254	-0.2729615773469341	0.217921684946251	-0.48058982923692106	-0.8460053750595845	-1.2157034517772378	-0.18023616070255277	-0.5176515606176334	-0.5903547138030454	-0.13710360742458855	0.2112980036454673	-0.24698677304685532	0.07588470151535118	0.06740373852830955	-0.0808799577113705	-0.10794026676579532	-0.36137013625439507
