orf	hap a (post-SGA) | protein stability (tFT-Pex15Δ30) | standard | SC - Leu, + Ade [200 mg/L] | Dederer V~Lemberg MK, 2019	hap a (post-SGA) | protein stability (tFT-Tom5) | standard | SC - Leu, + Ade [200 mg/L] | Dederer V~Lemberg MK, 2019
YDR481C	-0.09727511006328708	0.039411561288888175
YDR482C	-0.3348403877314496	-0.02691811821133995
YDR485C	0.7518252632511329	0.008731679331389903
YDR486C	0.27935008021612656	0.20644994851516116
YDR488C	2.7186955868090177	-0.13723938970925864
YDR491C	0.26847907276067534	0.029321707992798294
YDR492W	-0.5001753838938435	-0.06450489891100074
YDR493W	0.43803313413859574	1.271732682775005
YDR494W	0.31036753602600226	0.1892975228814523
YDR497C	0.0999365230987554	0.0624664731350732
YDR500C	0.123060059191982	0.24070726757719768
YDR501W	-0.012758611832179141	-0.059419864095394306
YDR502C	0.24344347226270444	0.011447942479385508
YDR503C	-0.3713647050497408	-0.06824807826961342
YDR504C	0.18295295787505184	-0.18725472455384592
YDR505C	-0.2519845732297238	-0.057372233631455424
YDR506C	-0.14072119553058116	-0.07893396254625842
YDR508C	-0.06519657616243477	-0.06288863663835316
YDR509W	2.303298366279821	-0.08210703315964366
YDR511W	-0.09349064293528886	-0.2287652771861217
YDR512C	2.041346548704349	3.635916213779272
YDR513W	-0.04290116368194718	-0.04567236803771677
YDR514C	-0.008932564730560054	-0.0606345504832083
YDR515W	0.2588918125782591	-0.015127841198426105
YDR516C	0.997202708924329	
YDR517W	-0.07354042748391734	-0.16774021944812326
YDR518W	-0.06611990373357157	0.0030543138998252468
YDR519W	-0.03203158788038195	-0.14528048429262055
YDR520C	-0.5864967159598943	-0.02171812478292599
YDR522C	0.10493374406673203	0.0619980595834037
YDR523C	-0.0592192679957243	-0.161791390163145
YDR524C	0.44154979951600665	-0.26628637134117406
YDR524C-B	0.885494867368699	-0.31349458529617863
YDR524W-C	0.3337389598256881	-0.23029606522912272
YDR525W	0.44251382049793747	-0.2709095692316465
YDR525W-A	0.2606648801897246	0.025679814042451406
YDR528W	0.09178911860301975	-0.08509917291444961
YDR529C	4.124844324305716	6.480329925199128
YDR530C	0.20857457768650398	0.06097094211144571
YDR533C	0.38752391932939817	-0.11522436480175705
YDR535C	-0.1857184817966229	-0.12781673183569087
YDR536W	-0.04088848598289715	-0.09391293168594934
YDR537C	-0.07541039483654656	-0.14926889712256738
YDR538W	0.04362648743940577	-0.04431298038894577
YDR539W	-0.16411224008567776	-0.20291711750062494
YDR540C	0.09170948667311653	-0.019601105091952585
YDR541C	-0.035278943528023014	-0.0639099085672435
YEL001C	-0.064878386463725	0.0008356699511480807
YEL003W	1.58289612323966	0.1064094934548231
YEL004W	0.3103557907304341	-0.07855162037741356
YEL005C	-0.2942492478923454	0.04781579860747409
YEL006W	-0.2139334606837201	-0.16085732653039897
YEL007W	0.25742065043501133	-0.30733975131525315
YEL008W	-0.19972958333861981	-0.07321261827965354
YEL010W	0.15041084867195958	-0.1390576285267479
YEL011W	0.38057046372256936	0.20450838431691704
YEL012W	-0.24807263715182837	0.09571656693228568
YEL014C	0.18594741540136908	-0.01843637138391375
YEL015W	-0.38309098339999587	-0.09521711216533064
YEL016C	-0.10181683780840238	0.060974497531613714
YEL017C-A	0.19116819739147287	0.08582441877605125
YEL017W	0.11629209775372827	0.03960566414837553
YEL018W	-0.1426008159639057	0.27236295070570316
YEL025C	0.6606738533763635	0.03805659563380395
YEL028W	0.1444844250608855	-0.08132337092916318
YEL030W	0.06383977433836169	-0.14837915960980558
YEL031W	7.770905443295239	-0.5574246711510705
YEL037C	-0.4086454005549395	0.03945937562720799
YEL038W	-0.06049443587039796	-0.1750562130266545
YEL039C	-0.21864870380978718	-0.0792164537086629
YEL040W	0.1652187839303487	-0.18463280689707412
YEL041W	0.021881514166524042	0.009178881140908805
YEL042W	-0.003968814104122494	-0.3934163424512551
YEL043W	0.3117578709060893	0.03524964171669699
YEL047C	0.059347878977733984	-0.15920534941311779
YEL048C	-0.1744396592808333	0.0976046823722084
YEL049W	-0.02863124884820095	0.15845473755222794
YEL052W	0.4453479830753085	-0.004214478817917706
YEL053C	0.36849971320540426	0.3450412060272656
YEL056W	-0.1952919398803122	-0.04723610301129213
YEL057C	0.0015630980765416278	-0.0671951622086425
YEL059C-A		5.35662396130322
YEL059W	0.3755681682906681	0.1421768082133202
YEL064C	0.5855864355875613	
YEL065W	0.06556892004176847	0.013599484142469961
YEL066W	-0.19068212760018596	-0.04544003313857081
YEL067C	-0.40556041672241533	-0.03876486303332761
YEL068C	0.1471730687048945	-0.17764567262160208
YEL071W	0.5978587997385809	-0.0322128137907008
YEL072W	0.26829860394368604	-0.005022815358145084
YER001W	0.3125943148001516	-0.07602236079714468
YER002W	-0.6165168608452153	0.05915826424376116
YER004W	0.17760606130045822	-0.075302553020226
YER005W	0.06761602658447619	-0.2711096340574558
YER007C-A	0.3377089433470419	0.08481179800648726
YER007W	-0.0614640815032151	-0.06544505170890723
YER010C	-0.07299866099244927	0.13061826447650088
YER011W	-0.21385258546253091	-0.1943886586008819
YER014W	6.435058883689634	
YER015W	-0.051016732116366224	-0.17397530714375095
YER016W	2.2930448709698554	-0.07120339568478516
YER019C-A	0.07178900749875726	-0.10452678556859947
YER019W	5.296037291444811	
YER020W	0.6424434250054252	-0.2020147528398933
YER024W	0.47955164401723577	-0.045235382469719566
YER027C	0.33432318512208514	-0.23256240823695962
YER028C	0.016855860650842446	-0.052434593208246214
YER030W	-0.23960222832442468	-0.08076172073471928
YER031C	1.0941494725018848	0.19413273704018996
YER032W	-0.34243949057537654	-0.09392057428608055
YER033C	0.20004620111687213	-0.1014432585413563
YER034W	0.116852718126531	-0.16251405269390157
YER035W	0.04365079024396626	-0.0754457472953112
YER037W	-0.02227510637453029	-0.10066793610918656
YER038W-A	-0.17994916710948633	-0.04716959343318353
YER039C	-0.4837462592050478	0.06498469743250522
YER039C-A	0.10603498480254339	0.006634143033436138
YER041W	0.36917281884990866	0.07097148874747605
YER042W	0.003915371080429327	-0.07103495868205066
YER044C-A	-0.05932392822568357	-0.047751420421728495
YER045C	0.4772955865907967	-0.04448065329479207
YER046W	-0.17722989468798847	0.05256219002210847
YER046W-A	0.3226788821223179	0.1768939542261305
YER047C	0.7089537856203113	0.09747620893069986
YER048C	2.612371152719928	0.058213722314570525
YER049W	-0.3214352161992261	-0.19711717693515027
YER051W	-0.05321740529719165	-0.04652145807311056
YER052C	1.1036943713115233	0.7009622648291163
YER053C	-0.1679978855552707	0.032131698939329705
YER053C-A	0.08128015543025026	-0.04958827242106422
YER054C	0.19236054701565622	-0.1615611813779637
YER056C	0.38705518818703827	0.0185832829753687
YER057C	-0.28967878179473117	-0.023320776434731863
YER058W	5.385724774183567	7.241322480069613
YER059W	-0.2817846507770187	-0.07556081053297747
YER060W	-0.2001565779637476	-0.04506785959484452
YER060W-A	-0.05012523933927112	-0.10307066953955606
YER062C	-0.822962898282639	-0.03671673700913999
YER063W	0.2360014014970856	0.03146414052787812
YER064C	-0.20378190942658717	-0.0401730328479754
YER065C	0.6110437996072535	-0.0569740750668548
YER066C-A	0.30706045088656003	-0.06312065943816451
YER066W	-0.07409829323384183	0.13302920498366494
YER067C-A	0.1669703483672829	-0.05179081993722291
YER067W	-0.19892386859261135	-0.0008777908308523964
YER071C	0.2036844024484362	-0.017631832204514284
YER072W	0.1836173031606446	-0.003081180814120725
YER073W	0.5877609092926073	-0.03295629261048924
YER075C	0.2399741017086301	-0.029079999166642924
YER076C	-0.05129694693731361	0.08425934500283758
YER078C	0.4408283526291312	1.2329224480958805
YER079W	0.2314581837301833	-0.07819710405227147
YER080W	0.09061820523747326	-0.10862697909797138
YER081W	-0.9371910925602911	-0.0302047896168954
YER084W	2.112794972699648	-0.03847328359074962
YER085C	0.12938605119954127	-0.09178012516260359
YER086W	0.34909698663346467	0.1496762289514392
YER087C-B	-0.2642649149872195	-0.06622434537600014
YER088C	0.15672206320185816	-0.14423750529643645
YER089C	0.25126859724305045	-0.040365302347781976
YER090W	0.002775067243887898	0.06793298805001775
YER091C	-0.7500383752331696	-0.1290822001392795
YER091C-A	-0.3065945371172398	-0.11156797363442959
YER092W	0.7220369921991203	0.1533882295405884
YER093C-A	0.9568974504051512	0.6521620420583611
YER095W	0.6791093782745504	-0.18010836199336766
YER096W	-0.018287699253915834	0.03394110177680661
YER097W	0.13394082763439596	-0.0725513553859585
YER098W	0.5471508083306629	-0.04677252552083444
YER099C	0.1659630015752968	-0.15003708050238454
YER101C	0.1376880213912506	0.1122159096708525
YER103W	0.29825056559955976	-0.09025868624164295
YER105C	-0.09549249272846745	-0.1183775658429494
YER106W	-0.0018552222595578757	0.06579028713511165
YER110C	0.27864967597189244	
YER111C	1.3103068135067661	0.27386967266563367
YER113C	-0.13297186533274144	-0.15781807398384112
YER114C	-0.09744672930845977	-0.14916734633204212
YER115C	-0.08446310356815372	0.005792541465073616
YER116C	3.3000327824418645	-0.07959621559142414
YER118C	1.0907706893264475	0.031283236127391506
YER119C	-0.10285963048503524	-0.06566161146257589
YER119C-A	0.11261645765247841	-0.16706069128386117
YER120W	0.3325659304414234	-0.0815825886089847
YER121W	-0.37692076778894695	-0.13149065202432522
YER122C	1.653709404373136	-0.2607287506079918
YER123W		0.3082009891212685
YER124C	-0.34695696426385314	-0.011211096814935434
YER128W	-0.03935754633856339	-0.20059761730612677
YER129W	0.13646200739349695	-0.06179948799834172
YER130C	-0.47852067541863913	0.0014785419860076094
YER131W	-0.17029112012564343	0.04297290016620453
YER132C	-0.19058589012635582	-0.07576975817941474
YER134C	0.2250188930946744	0.1098863008730406
YER135C	0.39403618605942886	-0.032997319697898035
YER137C	0.35251906131438243	-0.042699573720113654
YER139C	2.411724149703019	0.2098093717268686
YER140W	0.09003036053596596	-0.023281737174771736
YER141W	4.832886725566758	7.5172916703746315
YER142C	-0.4075665301855416	0.001788108441956034
YER143W	0.25738555961549586	0.09266238867312596
YER144C	0.39166333208101695	0.035153493345199
YER145C	0.016217301378508634	-0.026875907003274677
YER149C	0.4650032989269015	-0.11987919020852034
YER150W	0.6231342209897496	0.05473891106947014
YER151C	1.7976774608934332	0.1303554234354596
YER152C	0.030492961217754556	-0.10352788069683054
YER153C	5.006778984617664	7.817748851084095
YER154W		6.75431487368631
YER155C	4.196525868997535	0.24686257947935872
YER156C	-0.3301518197255118	-0.11908133939579787
YER158C	-0.0730917402001719	-0.03289100570926877
YER161C	-0.3299988922916119	-0.047993597954193286
YER163C	-0.17510833606483675	-0.0028259503902664626
YER164W	0.16332035490014984	0.06888402503003499
YER166W	0.31985533436254027	-0.029257938190146434
YER167W	-0.368219889414423	-0.3555004209814449
YER169W	0.09598119529988396	-0.03309663908301956
YER170W	-0.16890328409998823	0.04440691856752234
YER173W	-0.09176632003910941	0.04287471781980455
YER174C	-0.03928425390118203	-0.0333725941586595
YER175C	0.0920152380790363	-0.027615366963937307
YER175W-A	0.3200253980590225	-0.10086479756439612
YER176W	0.005054965307875306	-0.021655818670554352
YER177W	0.8873978600716373	0.2927637916924902
YER179W	0.52048019328206	-0.049465763473445536
YER180C	0.4562592234342619	-0.06623828495738893
YER180C-A	-0.5793290395048032	-0.04896605549773148
YER181C	-0.17396201528168498	-0.0660622637976893
YER182W	-0.012050683439502856	0.06383798395184112
YER183C	0.4958492969131355	-0.0030413075554616385
YER184C	0.28475220218677094	-0.05158775355766374
YER185W	-0.22022992298821747	-0.026714385152718192
YER187W	-0.13852752346199576	-0.09430601818932113
YER188W	-0.35945356493415476	-0.11298658624317863
YFL001W	0.2756994392552148	-0.1939697574347644
YFL003C	0.5797849721828469	-0.11739772285401072
YFL004W	0.28894159196606223	-0.06948569592118281
YFL007W	0.3759804130444976	0.1893790514392649
YFL010C	-0.3734448105608044	-0.04910013078662646
YFL010W-A	-0.16701746105895687	-0.061883914171519505
YFL011W	0.4535383564221965	-0.14881381252950332
YFL012W	0.3648231869161674	-0.13695745154694416
YFL012W-A	0.5770252462248032	-0.04274784194663128
YFL013C	0.561198275313924	0.08123245581620936
YFL014W	0.6880156182885556	0.16246602438916316
YFL015C	-0.22359558285545944	-0.022153838864623132
YFL018C	1.637489001813501	
YFL019C	0.38571916076524004	-0.06341536407795324
YFL020C	0.06804412799331697	-0.1194972351780579
YFL021W	-0.009840622609660935	0.032780502423248176
YFL025C	0.25780668635280446	-0.3100479007946731
YFL027C	0.24394169012403172	0.0027082787353901153
YFL028C	0.3881903821971401	-0.17167501674413724
YFL030W	0.006961522659160539	0.010002168523485086
YFL031W	3.093096983433258	-0.1889901908692915
YFL032W	0.673067139897618	0.0012406433883526361
YFL033C	0.24667303524360584	-0.18473389125220602
YFL034C-A	-0.13688959223696281	-0.034925541934150296
YFL034W	-0.0012156701106860912	-0.02641242890694207
YFL040W	-0.3961303327815613	-0.16814241098513635
YFL041W	0.2033282995954513	0.11414463762782809
YFL041W-A	-0.472517872947256	-0.14428201183060752
YFL042C	0.1415385439264397	-0.07433506836280375
YFL044C	0.023214675967861583	0.02387968447643474
YFL046W	-0.0025599707116260085	-0.15475202067511795
YFL047W	0.3013980193649355	0.10186444563925776
YFL048C	-0.0417613556072829	0.06719521850901566
YFL049W	0.021131404246364765	0.021477772511629734
YFL050C	0.258402422278385	-0.07083371843307935
YFL051C	0.35241305226548514	-0.2575998262230947
YFL052W	-0.3476764181077915	-0.12581306051703142
YFL053W	-0.08857201428807737	0.014780549441067568
YFL054C	0.02418932131276362	0.014922766159343532
YFL055W	-0.4736435682717951	-0.05169702494343606
YFL060C	0.42343144197861243	-0.0181171681277303
YFL063W	0.20627463917204525	-0.026928679246652397
YFR006W	0.06481446416655212	0.0005623177247663464
YFR007W	0.20660228121502422	0.03346240708676615
YFR008W	-0.08106878805792722	-0.16314296172484274
YFR009W	0.1117008274661992	-0.06830985949933613
YFR010W	-0.6186491496661782	0.4369192899793261
YFR011C	0.2258853806025925	0.3896352415693658
YFR012W	-0.43379889964059504	0.024144619623944347
YFR012W-A	0.2760112826015972	0.015838079998725326
YFR013W	0.08360253507426647	-0.1668080965422743
YFR014C	0.0522451697553274	-0.06826226474042082
YFR015C	-0.1704822007379365	0.00026290411606936706
YFR016C	-0.5199434520683832	-0.2859209546723243
YFR017C	0.11001779525727218	-0.2477069232806391
YFR018C	0.19310361693629016	-0.2694150157048814
YFR020W	0.27804197512611983	0.0006564064825372493
YFR021W	-0.278462017649865	0.03842437757625018
YFR022W	-0.26368493190399667	0.16719708685954476
YFR023W	0.04988240912063949	-0.15749985246544093
YFR024C-A	0.0417534401946246	-0.06566750166588389
YFR026C	0.15574804074462914	-0.08908382832814232
YFR030W	0.32220970740007954	-0.05954425418533287
YFR032C	-0.05468727034280171	-0.03018938953290028
YFR032C-A	-0.0828024955764662	-0.04794644061436184
YFR032C-B	-0.1531307674848329	-0.0171935860771655
YFR033C	0.4566959225414659	1.6772889335832923
YFR034C	0.480611427941202	0.24044940504063583
YFR035C	0.6425168700443984	-0.772776126048037
YFR036W	1.097961368101194	0.11710722998989394
YFR038W	-0.10216029248113943	-0.08677723123877623
YFR039C	-0.10722715086574658	-0.14160684109522306
YFR040W	1.3900445171625038	0.20851216234994166
YFR041C	0.056360166254396965	-0.07170501059647096
YFR043C	-0.4214767030565389	0.12034924259873757
YFR044C	0.3567662026962528	-0.009754910769503458
YFR045W	0.01124218094934322	-0.0982604963353051
YFR046C	0.24743183014490214	0.0016032510667301843
YFR047C	0.34112775458664224	-0.07916973517548896
YFR048W	0.4122917431347909	0.04977381724994479
YFR049W	-0.12490839664365631	-0.21539567396515863
YFR053C	0.13778590054651607	0.03574080398068501
YFR054C	-0.033815328355159435	-0.07109374619011065
YFR055W	-0.1609793903277445	-0.04941964317278718
YFR056C	0.04065694857325998	-0.1264949645159256
YFR057W	0.05377869816161703	-0.08098739361382733
YGL002W	-0.06280856305880402	-0.02066899788812098
YGL003C	4.300381138735304	0.11506357103539822
YGL004C	0.12082755425057809	-0.021762003520997997
YGL006W	-0.2122201734475325	-0.11248009946016317
YGL007W	0.37693443171677915	0.6006162613891584
YGL010W	-0.25120949599786646	-0.07252249869539347
YGL012W	5.658062514867136	0.19560147873998596
YGL013C	-0.38192757771481356	0.03650311475821455
YGL014W	0.4210933544077989	-0.05774785175553313
YGL015C	0.12660418899773132	0.041504637790251854
YGL016W	0.5031175186871903	0.03794496969158917
YGL017W	0.3152235349507171	0.025272875684773148
YGL019W	-0.2883103324611664	0.05362980092864829
YGL021W	-0.026983710602705824	0.08673475333085459
YGL023C	-0.11619736725100305	-0.297856250831692
YGL025C	0.11610102382646349	-0.7224936068831794
YGL026C	-0.3436076075947161	-0.16984022712543292
YGL027C	1.383093231032835	-0.07025651908127716
YGL028C	0.4682270023050759	-0.012999337184584852
YGL031C	-0.6571857875138922	
YGL032C	0.3685300351239401	-0.0055254043668591804
YGL033W	-0.012304666343621979	-0.0978581818531804
YGL034C	-0.12973353524829026	0.09929778678121541
YGL035C	-0.40659974527030707	-0.10120549770127935
YGL036W	0.11048064171797602	-0.11986506510419563
YGL037C	0.2515785780727144	-0.15113603548186683
YGL039W	0.2954760339616345	-0.03841721895215116
YGL041C	-0.04571946786428979	-0.15045147174860965
YGL041C-B	-0.1362487017394003	-0.31621230928258404
YGL042C	0.48997213834108433	-0.014300440527252859
YGL043W	0.6670785108963618	-0.013290158854249393
YGL045W	0.734498064430472	0.09658274604727884
YGL049C	-0.10085594961051281	0.1328123305411431
YGL050W	-0.05931991391668655	0.0413174470380239
YGL051W	-0.10206201691909404	0.03368428713628537
YGL053W	-0.1314527544815786	-0.054609492115871364
YGL054C	0.706009306410321	-0.41609903346238636
YGL056C	-0.36896851910622386	-0.13535423086455642
YGL057C	0.18485157764465532	0.6928890077063843
YGL058W	2.6385792087756443	
YGL059W	0.36389460746590674	-0.04908148425452675
YGL060W	0.9716268176821341	-0.15152839694870712
YGL062W	0.7152354689670156	-0.10760273493253257
YGL063W	0.023084225936998284	0.0042889598792463235
YGL067W	0.6293104456883446	0.12033869736083226
YGL071W	0.236881389538578	0.23039768892545465
YGL077C	-0.11764706260287947	-0.09388838624900292
YGL078C	-0.2573601919691882	
YGL079W	-0.008075172214588108	-0.13004719441300702
YGL081W	0.08764092423258123	-0.046906880120060425
YGL082W	0.41807140335401044	0.02868883840005284
YGL083W	-0.02510410411871222	-0.0498983747198463
YGL084C	2.9492552851213847	-0.04775254300749297
YGL085W	0.37632044844266527	0.06909102019585435
YGL086W	0.637029623179193	-0.08405215819629712
YGL087C	0.16747380982187784	-0.06641476440667841
YGL089C	0.0006882893152166028	-0.11695324415997291
YGL090W	0.15487556663117732	-0.048010712425010295
YGL094C	0.1762982058935407	0.11791513265779514
YGL095C	-0.061342127176192245	-0.0325048167536166
YGL096W	0.309705016340766	-0.12965292691346722
YGL100W	1.4307592804657268	-0.9613128587677688
YGL101W	-0.4501376741847254	-0.1314708662657987
YGL104C	-0.1461570587388491	-0.007682422603260669
YGL107C	1.2233721728145592	
YGL108C	0.23507108264305832	0.09630119809567535
YGL109W	-0.041556581989280195	0.08263977525846129
YGL110C	0.14542985183276338	0.02930812394966169
YGL114W	-0.01399179294757959	0.10574249342716857
YGL115W	2.4749476473216383	0.35584112251231814
YGL117W	0.05905189296338634	0.11222752509717293
YGL118C	0.3993615122065029	0.024805118820987026
YGL119W	5.620927850747077	7.678031923867539
YGL121C	0.1911532920818252	-0.10524797442369606
YGL124C	1.3271477880716376	0.14943528654868155
YGL125W	0.05563528828582178	0.07935313464822244
YGL126W	0.5453311038073315	0.06613722053708353
YGL131C	0.07250788567381251	-0.07746205406471124
YGL132W	-0.11704903544342202	-0.11541115325083755
YGL133W	0.09155951776061456	-0.03126222324646516
YGL134W	0.27538016728667236	-0.09334613051289532
YGL135W	0.9688608856889646	
YGL136C	0.626995258006483	0.7349232295631694
YGL138C	-0.26202072123846376	-0.05512979982558605
YGL139W	-0.006722053199934889	-0.2398542450679766
YGL140C	0.5266646167136219	0.07023613589255563
YGL141W	-2.3433483099404886	-0.539841435915395
YGL144C	0.06222259512345492	-0.09694942622235064
YGL146C	-0.5677658038375976	-0.20142211653322425
YGL147C	0.05214949783969498	
YGL148W	-0.0022304827112352827	0.056757069082984925
YGL149W	-0.06560963097332449	-0.43004213466489505
YGL151W	0.5273097977985234	-0.10902975942166197
YGL152C	-0.2341078440727011	0.21764109771752926
YGL153W	-0.0023705854207259577	0.0766307546380102
YGL156W	-0.047055559921709414	0.05907778586141513
YGL157W	-0.018435362739748787	0.05231558965255059
YGL158W	0.5927614276742968	0.020361836186969712
YGL159W	-0.20164742667800928	-0.0788066402368866
YGL160W	0.2364380578862685	-0.06929005288075296
YGL161C	0.18795253868884848	-0.11801556836976301
YGL162W	0.0364064531294681	0.2290039766916501
YGL163C	0.47655897827688937	-0.10393864895508241
YGL164C	-0.02301868979275617	-0.035075328466052866
YGL165C	0.08461557456980391	-0.07099888252685421
YGL166W	-0.03792213558213458	-0.19705306311441229
YGL167C	0.6932732400498033	1.2313757663254032
YGL168W	0.7451664915576018	1.5576742107559596
YGL170C	-0.08034917367581978	0.04025743416150867
YGL175C	-0.03623297291216419	-0.11823389849900111
YGL176C	0.012971669478297634	-0.05330239324826532
YGL177W	0.15640645199296085	-0.07387677807196279
YGL178W	0.17017028572219656	-0.24464335903088524
YGL179C	-0.13794460068286626	-0.10877495695015224
YGL181W	-0.18742769150343686	-0.07138377416975857
YGL184C	0.06145731642758051	-0.049149736661717
YGL185C	0.46544540403125484	-0.029332667680293308
YGL186C	2.0948010222558002	1.6522330944029442
YGL190C	1.1206446907970011	
YGL191W	0.37868689471899614	1.338167971921444
YGL192W	0.5309694571548946	-0.1456276720603963
YGL194C	0.43309721765151266	-0.310084552861731
YGL195W	1.1261846425451076	0.10832321099109816
YGL196W	0.04275626033235905	-0.09964220830339227
YGL197W	0.28800006681587187	0.37441271579559543
YGL198W	-0.3166944760763168	-0.11355051102748064
YGL199C	0.25122282472259166	-0.08937583680225941
YGL202W	0.4582907431830945	-0.20122839046360477
YGL203C	0.773697915959805	0.14169714530933936
YGL205W	0.1413124711321115	-0.13105772996894088
YGL208W	-0.42093055768616494	-0.020332709183870933
YGL210W	-0.6520279304955483	0.0728106422082039
YGL211W	0.4529233104729854	-0.06649532266178393
YGL213C	-0.19502607421696203	0.1220272013636611
YGL214W	-0.4039941961115306	0.001667923021432502
YGL216W	1.6572166438261813	-0.13043446404392336
YGL217C	1.151952854219658	0.08664764479639277
YGL220W	-0.0862896782462466	0.1621130473107221
YGL221C	0.08138474409549822	-0.06896587686643817
YGL222C	0.2813882645888973	-0.08098611500998787
YGL224C	-0.015000398698002347	0.015907660668985045
YGL226C-A	0.14470850349084913	0.0073675321573881975
YGL226W	0.009735256264772785	0.30410142332460394
YGL227W	-0.11508809280949374	0.11138872250122597
YGL228W	-0.08469467684807397	-0.04705373077207365
YGL229C	0.10492538813007626	0.20821682504861475
YGL230C	0.12033541185830705	-0.0975889041790092
YGL231C	0.07667045848688708	-0.06674765383220646
YGL234W	-0.32083279111325624	-0.016803714710822416
YGL235W	-0.14204591256989932	0.3551531795068913
YGL236C	-0.0646611366228772	0.08188824349770474
YGL237C	1.7582720804390888	2.4247281216101713
YGL241W	0.01945022541153894	-0.0653002043771809
YGL242C	-0.3415818748152269	-0.036209094271707626
YGL243W	0.380638952576806	0.10061336957695911
YGL244W	2.2589626887057133	
YGL248W	-0.009433869322033772	-0.17628811453987145
YGL249W	0.30045328596069476	-0.0856767921316912
YGL251C	-0.2256745641995707	-0.010803424356618314
YGL253W	0.34439612427464594	-0.2330088376073256
YGL254W	0.11825437822096975	0.013230272153944804
YGL255W	-0.20990255217678722	-0.12020786350512247
YGL256W	-0.37577540901021494	0.2777719020177477
YGL257C	-0.25387748868788856	-0.17779504441502772
YGL258W	-0.24113440755173515	0.05258177657537666
YGL259W	-0.35256488425335797	-0.03437543122687171
YGL260W	0.6002270965936284	-0.0974789170378917
YGL261C	0.11313575272155281	-0.06447102138832637
YGL262W	0.5032984649359357	-0.0945669199738492
YGL263W	-0.22284921483486286	0.06765860699249111
YGR001C	0.2713657903162661	-0.34113180812121546
YGR003W	0.26222538229569337	-0.04269006284710518
YGR004W	0.446819151814851	0.1393691260989758
YGR007W	0.04439636634551631	-0.0653923170645625
YGR008C	0.14068636454452182	0.16592724617017612
YGR010W	-0.10853368842024388	-0.30452199182100137
YGR011W	0.29503533176108593	0.15312102005396905
YGR012W	-0.14064005094387427	-0.08111073150415644
YGR014W	0.29140562934383735	-0.039906295776614524
YGR015C	0.16820051403072978	-0.051056099089206046
YGR016W	-0.18274869731537338	-0.0017652078636356048
YGR017W	0.25618921266537426	-0.08063042509102777
YGR018C	-0.15641560366327004	0.017445580733451288
YGR019W	0.3387094400422627	0.11568396001432835
YGR021W	0.20915731517807554	-0.13832276784034853
YGR022C	0.18844093819908542	-0.23222069489681155
YGR023W	0.07916540441814143	-0.05498500758611169
YGR025W	0.09330908148711872	-0.05841076702540735
YGR027C	0.3039769929215904	-0.14707369459211017
YGR028W	4.040962559774915	0.06861037616350134
YGR031W	-0.2426388041920819	-0.1636839863837834
YGR032W	0.15938852912455004	0.13525464807851545
YGR033C	0.19458714248798753	0.20893390473983828
YGR034W	-0.3145061691054793	-0.008180748247073296
YGR035C	0.004139373064244086	-0.11564787660108533
YGR035W-A	0.3937517616827898	-0.09162095675243206
YGR037C	1.0002281647155638	0.2848413905841779
YGR038W	0.2688803805227384	0.034517829299388854
YGR039W	0.012699376025166244	-0.1144743418007204
YGR040W	-0.15463894774844186	-0.07357672654801582
YGR041W	-0.03721904476374925	-0.0197914384638343
YGR042W	-0.010827313560506497	-0.147313502436977
YGR043C	-0.47147662113420663	-0.03667306481642555
YGR044C	0.3469972196899284	0.05648359462803543
YGR045C	-0.3379146791894564	-0.08885611798552248
YGR049W	-0.09301054964213028	-0.16238860560144966
YGR050C	0.034600560158310874	0.08374997391944994
YGR051C	0.19896239999233206	0.07619726635093074
YGR052W	0.47361825790254053	0.04178966953397883
YGR053C	-0.1700461521629077	-0.23054682158313536
YGR054W	-0.11796200961415064	-0.22687651207994416
YGR055W	-0.0788973567059843	-0.026634639883728328
YGR056W	2.4975729368140835	
YGR057C	0.6224626268212048	-0.36009002381487043
YGR058W	6.26060266918699	0.4022207812807266
YGR059W	-0.04341816859659161	-0.12537451930509397
YGR061C	-0.01896854488439579	-0.19044963700633508
YGR062C	4.202864704234392	6.4817227652015434
YGR064W	1.1907259163616741	
YGR066C	0.06070551457138319	-0.13279065025642525
YGR067C	0.1167251286685388	0.02972542331369615
YGR068C	0.9176701100114278	-0.0365269476979609
YGR069W	-0.21713617362483673	0.03450164898266184
YGR070W	0.6915080568518238	-0.03181773265813024
YGR071C	0.5351640710079743	0.11984403522007553
YGR072W	0.10111474114135427	0.4686657775373705
YGR077C	-0.009210213283473153	0.017968310936640832
YGR078C	4.778691536443146	
YGR079W	0.05222695543259655	0.028444850907975418
YGR080W	0.11747513979963567	-0.15570601591374283
YGR081C	-0.7984594466229024	
YGR084C	0.3617061007498088	0.8777911072181936
YGR086C	0.1864649352491081	-0.1831566690750953
YGR087C	-0.04537320438644007	0.054111016884749744
YGR088W	0.14403522570374583	0.1995180161850834
YGR089W	-0.03352650844417203	0.02158414223748605
YGR093W	0.15327479224600543	-0.06669204140407506
YGR096W	-0.1810943100595731	0.05522496494903303
YGR097W	0.4668351433250735	0.12464607035990044
YGR100W	-0.0635646316998618	0.041316957574104675
YGR101W	3.392100793674188	
YGR106C	-0.1077369916093905	-0.05179553407776745
YGR107W	-0.15487580441227874	-0.054868186813494535
YGR108W	-0.30511926457085725	-0.13461819176122908
YGR109C	-0.4250761838512074	0.030578097172546212
YGR110W	0.06577042646442365	0.05144161261016142
