orf	hap a (post-SGA) | protein stability (tFT-Pex15Δ30) | standard | SC - Leu, + Ade [200 mg/L] | Dederer V~Lemberg MK, 2019	hap a (post-SGA) | protein stability (tFT-Tom5) | standard | SC - Leu, + Ade [200 mg/L] | Dederer V~Lemberg MK, 2019
YEL003W	2.22052540031979	0.729960506305756
YEL004W	0.256314817195156	-0.325777074305778
YEL005C	-0.676914240568113	0.395514176720292
YEL006W	-0.552944009372298	-0.795568941818484
YEL007W	0.174607573714366	-1.63167442118287
YEL008W	-0.531019827096961	-0.295302640838203
YEL010W	0.00943419590354402	-0.671138676712536
YEL011W	0.364693624733492	1.28989812537394
YEL012W	-0.605639024221528	0.668926464378436
YEL014C	0.0642861315747577	0.0173541180583763
YEL015W	-0.814044571646261	-0.42090185818784
YEL016C	-0.379888074271478	0.470622574795615
YEL017C-A	0.0723445914719995	0.612463176797965
YEL017W	-0.0432292913938988	0.348651637288323
YEL018W	-0.442839573307272	1.67720448544332
YEL025C	0.797043019304117	0.339809725537842
YEL028W	0.00028655344415104	-0.341597919892905
YEL030W	-0.124191290106181	-0.724344945150931
YEL031W	11.77193456545045	-3.05913148361368
YEL037C	-0.853488709752554	0.34781663858936
YEL038W	-0.31610549926522	-0.876614615508204
YEL039C	-0.560222152322757	-0.329571869428388
YEL040W	0.0322907627295243	-0.931276754126305
YEL041W	-0.188955334571878	0.174978925156891
YEL042W	-0.228856221851678	-2.12299008310971
YEL043W	0.258478977064243	0.323787943034832
YEL047C	-0.131124687956319	-0.786139639145675
YEL048C	-0.491983943351907	0.679703618479418
YEL049W	-0.266923553858688	1.0270290032849
YEL052W	0.464679995153927	0.0985311078496486
YEL053C	0.346061998445214	2.09204392842942
YEL056W	-0.524170168958618	-0.147031564751297
YEL057C	-0.220317521605729	-0.260955667129948
YEL059C-A		30.6976040024701
YEL059W	0.356972406492902	0.934116382996447
YEL064C	0.68114295946912	
YEL065W	-0.121522293137182	0.200211238160506
YEL066W	-0.517054762212344	-0.13677979656744
YEL067C	-0.84872692913326	-0.0986786638965378
YEL068C	0.00443656909780028	-0.891394964475722
YEL071W	0.700085783464223	-0.0612802914919872
YEL072W	0.191398076033727	0.0939172122819911
YER001W	0.259770057517204	-0.31134034036378
YER002W	-1.17434559090667	0.460255716068311
YER004W	0.0514109593039563	-0.307231757185595
YER005W	-0.118362512473852	-1.42487691901324
YER007C-A	0.298535366500201	0.60668324944358
YER007W	-0.31760218126830003	-0.2509662299638785
YER010C	-0.335406208791712	0.868141493749346
YER011W	-0.552819175635155	-0.986962076631039
YER014W	9.71000860304569	
YER015W	-0.30147633149599	-0.870444924279374
YER016W	3.3166648705194453	-0.283834220491533
YER019C-A	-0.111921370243927	-0.474040444301488
YER019W	7.95188887297534	
YER020W	0.768903714461429	-1.030490979083
YER024W	0.51747454404753	-0.135611673184492
YER027C	0.29330933006939647	-1.20485361744549
YER028C	-0.196712606833068	-0.176703971830025
YER030W	-0.592564651459313	-0.338392082702878
YER031C	1.46612782303208	1.23067507828986
YER032W	-0.75129756835994	-0.41350136337328
YER033C	0.0860481012382196	-0.45644001307547
YER034W	-0.0423639542087087	-0.805025351521869
YER035W	-0.155353694320555	-0.308049094270151
YER037W	-0.25711262528087697	-0.452014558385166
YER038W-A	-0.500488061695653	-0.146651935435572
YER039C	-0.96940951602784	0.493512352292175
YER039C-A	-0.0590615045633592	0.160453841493576
YER041W	0.347100960587883	0.527684294964548
YER042W	-0.216686705818913	-0.282872800709461
YER044C-A	-0.314298779710137	-0.149972939534726
YER045C	0.51399224037515	-0.131303762528863
YER046W	-0.496290769450956	0.422606053952749
YER046W-A	0.27533594046362	1.13227801263794
YER047C	0.871564786075242	0.678970306284758
YER048C	3.80955617310516	0.454864375205094
YER049W	-0.718876735034259	-1.00253615750237
YER051W	-0.304873147645033	-0.142952450485601
YER052C	1.48086070872363	4.1236019663475
YER053C	-0.482040839936949	0.30599107051357
YER053C-A	-0.0972714509158063	-0.160457487586697
YER054C	0.0741850248875656	-0.799586467440349
YER056C	0.374703024118611	0.228658210678586
YER057C	-0.66985956603293	-0.0105255257447782
YER058W	8.09032464453309	41.4552546954115
YER059W	-0.657674698258257	-0.30870586250448
YER060W	-0.53167890825941	-0.134655471143137
YER060W-A	-0.300100281163584	-0.465729095057634
YER062C	-1.4930022819517	-0.0869881870781261
YER063W	0.14154621261511	0.302180720934566
YER064C	-0.537274734375666	-0.106716341451588
YER065C	0.720437292661167	-0.20261483220138
YER066C-A	0.251228344703108	-0.23769885596584
YER066W	-0.337103529678846	0.881902875508435
YER067C-A	0.0349943637991006	-0.173029385201892
YER067W	-0.529776178160531	0.117576553834122
YER071C	0.0916637924477117	0.0219463387104253
YER072W	0.0606895217022245	0.104999847509844
YER073W	0.684499335809472	-0.0655239863647987
YER075C	0.147678214564086	-0.0433985321146772
YER076C	-0.301908852888666	0.603529908801375
YER078C	0.457703787227622	7.15997185636186
YER079W	0.13453359683295	-0.323753534332223
YER080W	-0.0828578439058616	-0.497443895475903
YER081W	-1.66931750148503	-0.0498187116001964
YER084W	3.03844283798759	-0.0970143606876884
YER085C	-0.0230183155401958	-0.401283916515281
YER086W	0.316113210261087	0.976922247115707
YER087C-B	-0.630632372311687	-0.25541435202389595
YER088C	0.0191757766262178	-0.700704840407122
YER089C	0.165111664092572	-0.107813794491016
YER090W	-0.218446804737975	0.510340869048922
YER091C	-1.38044072591784	-0.614200034783175
YER091C-A	-0.695969626969468	-0.514230767008956
YER092W	0.891759173763238	0.998109935922401
YER093C-A	1.25427451868449	3.84505569219373
YER095W	0.825498897821597	-0.905451723030408
YER096W	-0.250957922702536	0.316318941785594
YER097W	-0.0159878585491256	-0.291528225378254
YER098W	0.621816222313238	-0.144385515708547
YER099C	0.0334394887360885	-0.733808174235744
YER101C	-0.0102039337129522	0.76310288786329
YER103W	0.237629978132896	-0.392599711429232
YER105C	-0.370126226084831	-0.553099166177954
YER106W	-0.225593818795805	0.498110569214499
YER108C	-0.728997199314477	0.193537597474509
YER109C	0.298028924075161	0.116739102929897
YER110C	0.207375318330164	
YER111C	1.79977425134188	1.68580468774354
YER113C	-0.427976950684676	-0.778221224431354
YER114C	-0.37314265870727	-0.728843827786115
YER115C	-0.35310197753204	0.155650072824515
YER116C	4.87098598888569	-0.331739508252614
YER118C	1.46091255283456	0.301148138625049
YER119C	-0.38149766129919	-0.252202329085791
YER119C-A	-0.0489027706559637	-0.830977061724224
YER120W	0.290596945909285	-0.343077505739229
YER121W	-0.804520627694335	-0.62794721176246
YER122C	2.32982818049485	-1.36562398443431
YER123W		1.88176404494635
YER124C	-0.758270447255178	0.0585951861654053
YER128W	-0.283479969800939	-1.02240212619485
YER129W	-0.0120963292684614	-0.230157755512062
YER130C	-0.961343644389784	0.131026240936697
YER131W	-0.485580527833388	0.36787144805371
YER132C	-0.516906216300076	-0.309898512560233
YER134C	0.124594326154478	0.749805738505701
YER135C	0.38547843889441	-0.0657581644420338
YER137C	0.321395302413913	-0.121137557308272
YER139C	3.49985049484117	1.32015557520802
YER140W	-0.0837652027961355	-0.0103026939667616
YER141W	7.23699974935596	43.0304563108181
YER142C	-0.851823435542178	0.132793212028458
YER143W	0.174553409805135	0.651493552674594
YER144C	0.381815855652419	0.323239138764562
YER145C	-0.197698245440056	-0.0308178178240517
YER149C	0.495018663739959	-0.561670271973376
YER150W	0.739099281619197	0.43503053694052
YER151C	2.55204791925272	0.866641226157932
YER152C	-0.175663264370306	-0.468338805774706
YER153C	7.50540854303069	44.7454326670228
YER154W		38.6754691423851
YER155C	6.25475447411596	1.5316511868855736
YER156C	-0.732331117938942	-0.55711622777857
YER158C	-0.335549879809602	-0.0651513359535201
YER161C	-0.732095069087332	-0.151355262104619
YER163C	-0.49301606939324	0.106456674540107
YER164W	0.0293604710152532	0.515769282943889
YER166W	0.270977695581293	-0.0444141883803524
YER167W	-0.791090517112283	-1.9065701969519
YER169W	-0.0745798808671514	-0.0663250685073452
YER170W	-0.48343835430883	0.376056666482557
YER173W	-0.364374748002753	0.367311034079662
YER174C	-0.283366840356245	-0.0679001895578047
YER175C	-0.080701474773765	-0.0350385734934685
YER175W-A	0.27124019485452	-0.453138221798153
YER176W	-0.214927702206349	-0.00102213097517556
YER177W	1.14699946628066	1.79365022941395
YER179W	0.580649193655206	-0.159758220063473
YER180C	0.481521876892805	-0.255493917612712
YER180C-A	-1.11694488589628	-0.156905942206998
YER181C	-0.491246683106298	-0.254489208301509
YER182W	-0.241330870296559	0.486967038573806
YER183C	0.542630542235105	0.105227439660192
YER184C	0.216794781327792	-0.171870304766997
YER185W	-0.562662819518262	-0.0298958689657794
YER186W-A	-0.29507363550204	-0.206600244045936
YER187W	-0.436552303634147	-0.415701434541957
YER188W	-0.777559388173293	-0.522328050877738
YFL001W	0.202821524604668	-0.984571035106314
YFL003C	0.672188197465875	-0.547506330770077
YFL004W	0.223261251215699	-0.274029780222605
YFL007W	0.3576087207122815	1.20354156664881
YFL010C	-0.799155365942243	-0.157671229126962
YFL010W-A	-0.4805275203804545	-0.2306396507708235
YFL011W	0.477322123341705	-0.72682589594291
YFL012W	0.340387151320946	-0.659151098796428
YFL013C	0.643498979715676	0.586252760105306
YFL013W-A	0.667928463770343	-0.121413067006653
YFL014W	0.83924599128846	1.04992498489218
YFL015C	-0.567857833429844	-0.00386477516069206
YFL018C	2.30479142090755	
YFL019C	0.372640818989076	-0.239380997454714
YFL020C	-0.117701722951969	-0.559490114904639
YFL021W	-0.237919563982389	0.309694369040555
YFL025C	0.17520343367717	-1.64713223888357
YFL027C	0.153802326276638	0.138045442290338
YFL028C	0.376455235841555	-0.857315121096015
YFL030W	-0.211984864143728	0.179678158479077
YFL031W	4.55157333369811	-0.9561482199026019
YFL032W	0.816172491213855	0.129668342053438
YFL033C	0.15801825315374896	-0.9318537324452255
YFL034C-A	-0.4340240994079625	-0.07676424370055696
YFL034W	-0.224606647649098	-0.0281723361119744
YFL040W	-0.834171264213897	-0.837151398138309
YFL041W	0.0911141352190606	0.774111853719768
YFL041W-A	-0.952078108483784	-0.700958878781641
YFL042C	-0.00426051728758442	-0.3017094617671527
YFL044C	-0.186897552627913	0.25888948465196
YFL046W	-0.226681622720466	-0.760720531258013
YFL047W	0.242488183282006	0.7040178760677
YFL048C	-0.287190333617952	0.506129762107963
YFL049W	-0.19011315551165	0.245179636814078
YFL050C	0.176122972948248	-0.281724143625987
YFL051C	0.321231673733209	-1.34776443011186
YFL052W	-0.759380949467353	-0.595540147394067
YFL053W	-0.359444225172454	0.206952628256246
YFL054C	-0.185393153394079	0.207764385554655
YFL055W	-0.953815658652802	-0.172494013751308
YFL056C	0.619713656708584	-0.506643080252447
YFL060C	0.430851046186367	0.0191760949400256
YFL063W	0.095661913572312	-0.031119035952515
YFR006W	-0.122686822210833	0.125796534190133
YFR007W	0.096167640543674	0.313586605439624
YFR008W	-0.347862732631641	-0.808615094711634
YFR009W	-0.0503160779250321	-0.267318235977033
YFR010W	-1.17763685340061	2.6164738696913
YFR011C	0.12593177997791954	2.346581751096425
YFR012W	-0.892314016773856	0.260401705171482
YFR012W-A	0.20330286573437	0.21298889571394
YFR013W	-0.0936867765771823	-0.8295352788768304
YFR014C	-0.142087968464685	-0.267046570357239
YFR015C	-0.485875467452438	0.124087514427554
YFR016C	-1.02528115127996	-1.50941829891532
YFR017C	-0.0529138970998441	-1.29129683429512
YFR018C	0.0753319793414436	-1.4152042248856
YFR020W	0.206437310785612	0.126333582413047
YFR021W	-0.652546097627323	0.34190898418776
YFR022W	-0.629737148104645	1.07692936620626
YFR023W	-0.145734972277046	-0.776404851200389
YFR024C-A	-0.158282320590074	-0.2522359497148025
YFR026C	0.0176723388413282	-0.385893752401074
YFR030W	0.274611752843619	-0.217285130341677
YFR032C	-0.307141935835549	-0.0497308096240385
YFR032C-A	-0.350538770922107	-0.151086093224576
YFR032C-B	-0.459092922367267	0.0244477991342592
YFR033C	0.482195937263308	9.69636660752477
YFR034C	0.519110357660742	1.49504549650182
YFR035C	0.769017079452026	-4.28833376977807
YFR036W	1.47201161742873	0.791022003252618
YFR038W	-0.3804182085908229	-0.3727279513301434
YFR039C	-0.388239082010697	-0.685689300104367
YFR040W	1.92285219032227	1.31275124755899
YFR041C	-0.135736327210961	-0.286697382927623
YFR043C	-0.873294274672621	0.809527052649526
YFR044C	0.327950913923567	0.0669069350550613
YFR045W	-0.2053775181119227	-0.4382731584244645
YFR046C	0.15918947966616	0.131738066576338
YFR047C	0.303812421417028	-0.329305205208213
YFR048W	0.41365653077269	0.406690330569956
YFR049W	-0.415530704281967	-1.10686779690404
YFR053C	-0.0100528538078771	0.326591442913951
YFR054C	-0.274925362187426	-0.283208353303428
YFR055W	-0.471207546679883	-0.159494970488331
YFR056C	-0.159974793820172	-0.599432379999537
YFR057W	-0.139720913646692	-0.339680198536865
YGL002W	-0.319677435649508	0.00461053290620841
YGL003C	6.41505872123554	0.779357023973939
YGL004C	-0.0362286554039592	-0.0016282223572087
YGL006W	-0.550299490503009	-0.519437080338939
YGL007W	0.359081281954328	3.55083807722091
YGL010W	-0.610480875741477	-0.291363514580128
YGL012W	8.51068748787035	1.23905849346594
YGL013C	-0.812248814214513	0.330942628518689
YGL014W	0.427242126112448	-0.207031463958798
YGL015C	-0.0273122173034626	0.359490768805113
YGL016W	0.55384929716521	0.339172577005777
YGL017W	0.263828350926987	0.266841665978866
YGL019W	-0.667747316546772	0.428699858926951
YGL021W	-0.264380520859865	0.617659265751597
YGL023C	-0.40208492524781975	-1.5775436493206052
YGL025C	-0.0435242206943734	-4.0013267117523
YGL026C	-0.753100597901008	-0.846842344884584
YGL027C	1.91212263666223	-0.278429553565533
YGL028C	0.499994562837616	0.0483881079191209
YGL031C	-1.23711950394204	
YGL032C	0.3461088013887178	0.091048489807801
YGL033W	-0.2417229018066486	-0.43597679185744354
YGL034C	-0.422978474753475	0.689367671184621
YGL035C	-0.850331169156904	-0.45508290049723
YGL036W	-0.0521994773732146	-0.561589647440161
YGL037C	0.165590130362471	-0.740080887711572
YGL039W	0.233347391351791	-0.0966943499314519
YGL041C	-0.293299818548051	-0.736173473636531
YGL041C-B	-0.433034862473166	-1.6823180007342
YGL042C	0.533558942089307	0.0409615539443227
YGL043W	0.806928832555524	0.04672812999425
YGL045W	0.9109932752911941	0.673870518965329
YGL049C	-0.378404909676001	0.880664980177354
YGL050W	-0.31429258348357	0.358422304695142
YGL051W	-0.380266516817996	0.314853072221814
YGL053W	-0.4256321498681	-0.189118054245713
YGL054C	0.867019879263016	-2.25246037464121
YGL056C	-0.792246053267728	-0.650000092461412
YGL057C	0.0625946676076546	4.07752070761255
YGL058W	3.85000922575321	
YGL059W	0.338953856409281	-0.157564796784088
YGL060W	1.27700981307876	-0.742320443568177
YGL062W	0.881260784382113	-0.49159762306344
YGL063W	-0.187098906820503	0.147067795432343
YGL067W	0.748632500808262	0.809466861597891
YGL071W	0.142904504985077	1.43767141266028
YGL077C	-0.404322580809469	-0.413317637617715
YGL078C	-0.619974690445668	
YGL079W	-0.23519452944997	-0.61970811536693
YGL081W	-0.0874533814376376	-0.14515239690098794
YGL082W	0.42257763879531	0.286339603344012
YGL083W	-0.261479282405057	-0.162227517210087
YGL084C	4.32954863326155	-0.149979347130109
YGL085W	0.358133577261544	0.516950788456224
YGL086W	0.760547321685212	-0.357173535803288
YGL087C	0.0357714741916339	-0.256501242790206
YGL089C	-0.221667819575316	-0.544969295544919
YGL090W	0.0163256444825214	-0.151452949611141
YGL094C	0.0493922386663174	0.795633422325025
YGL095C	-0.317413940492211	-0.0629470121080824
YGL096W	0.25531032412664	-0.617457680086488
YGL100W	1.98569685380882	-5.3644805875274
YGL101W	-0.917533487666057	-0.627834276841143
YGL104C	-0.448328758613431	0.07873646828581249
YGL107C	1.66558758792111	
YGL108C	0.140110232872796	0.672263474397455
YGL109W	-0.286874258364893	0.594285583828774
YGL110C	0.00174585278693117	0.289874416766712
YGL114W	-0.244327040823626	0.726153343919707
YGL115W	3.59743817827418	2.15368865722943
YGL117W	-0.131581552738508	0.763169187432033
YGL118C	0.393698266360348	0.264171761535406
YGL119W	8.45336883289179	43.947943899498
YGL121C	0.0723215846043924	-0.478156910521162
YGL124C	1.82576888555927	0.975546974529574
YGL125W	-0.136855201749532	0.575525802735866
YGL126W	0.61900744463321	0.500090826701288
YGL131C	-0.11081175659684	-0.319557950301521
YGL132W	-0.403399504938635	-0.536167211194528
YGL133W	-0.0814048950501376	-0.0558544258030846
YGL134W	0.202328717136421	-0.410222501850798
YGL135W	1.2727405001506	
YGL136C	0.745058927515174	4.31744739688531
YGL138C	-0.627168380641422	-0.19208791310548365
YGL139W	-0.233105942848107	-1.24647461558229
YGL140C	0.590195067875825	0.523486982200452
YGL141W	-3.83977042730241	-2.95876832163644
YGL144C	-0.126687462877747	-0.43078971522722
YGL146C	-1.09909662655828	-1.02710827659153
YGL147C	-0.142235641418062	
YGL148W	-0.226173046449171	0.446549959668545
YGL149W	-0.324000982103162	-2.33204605416469
YGL151W	0.591190927482488	-0.499742921015059
YGL152C	-0.58408387688637	1.36485820095503
YGL153W	-0.226389299889377	0.559986758739334
YGL156W	-0.295362123444932	0.459796354362982
YGL157W	-0.251185846465897	0.421198486317905
YGL158W	0.692217811110806	0.238809995698153
YGL159W	-0.533980085477594	-0.327232699457842
YGL160W	0.142220207048851	-0.272913071386421
YGL161C	0.0673811096128767	-0.551032924638795
YGL162W	-0.166535582441902	1.42971625737764
YGL163C	0.512855259637619	-0.470683425560853
YGL164C	-0.258260372336277	-0.0776192086579071
YGL165C	-0.0921231146268107	-0.282666882005709
YGL166W	-0.281264363012784	-1.00217020290474
YGL167C	0.847361314663041	7.15114356788269
YGL168W	0.927460366300469	9.01361899930163
YGL170C	-0.346751982623178	0.35237186843596
YGL175C	-0.278657081256588	-0.55227912886865
YGL176C	-0.202707991979681	-0.181657278477688
YGL177W	0.0186886196687275	-0.299093591475038
YGL178W	0.0399335792072784	-1.27381034839508
YGL179C	-0.435652541903489	-0.498288536689446
YGL181W	-0.512031426086932	-0.284863800933468
YGL184C	-0.127868697354231	-0.15795437397545
YGL185C	0.495701068456446	-0.0448407360448499
YGL186C	3.01066854510971	9.55335064871926
YGL190C	1.50702412065657	
YGL191W	0.361786269990897	7.76070166595078
YGL192W	0.596839739904992	-0.708639758540026
YGL194C	0.445770509550945	-1.64734144482853
YGL195W	1.51557523025651	0.740883794341064
YGL196W	-0.15673443257647798	-0.446159817517648
YGL197W	0.221807974162676	2.25969325762761
YGL198W	-0.711559236575958	-0.5255468711751
YGL199C	0.1650410126037315	-0.38756050447449647
YGL202W	0.484657598793749	-1.0260025096127101
YGL203C	0.971499619384042	0.931378520192392
YGL205W	-0.00460946856545897	-0.625476140552544
YGL208W	-0.872451280160771	0.00653003163573029
YGL210W	-1.22915817094311	0.538181979503598
YGL211W	0.4763727783726806	-0.256961060400412
YGL213C	-0.523759795993376	0.819104655693445
YGL214W	-0.8463094127521944	0.1321072069409055
YGL216W	2.335241727456965	-0.6219186075872505
YGL217C	1.55534936769351	0.6171620598713018
YGL220W	-0.355921359536619	1.04791023076855
YGL221C	-0.0971100146470243	-0.271062710551357
YGL222C	0.211602425799315	-0.339672900407566
YGL224C	-0.2458838591330892	0.21338605448399345
YGL226C-A	0.000632426350761899	0.164639945498498
YGL226W	-0.207703509153455	1.8583641768008
YGL227W	-0.400372721287018	0.758381394987947
YGL228W	-0.35345941900212	-0.145990604180645
YGL229C	-0.0607742058989328	1.31106549490803
YGL230C	-0.0369882944272638	-0.434439784676031
YGL231C	-0.104386679635746	-0.258401338812751
YGL234W	-0.717946870809784	0.0266731417726372
YGL235W	-0.4419830604791325	2.1497619546426
YGL236C	-0.322536947845396	0.589995923659591
YGL237C	2.4912243340639852	13.962666824215049
YGL241W	-0.192708113938609	-0.250139457414847
YGL242C	-0.749973808389976	-0.0840906184793667
YGL243W	0.364799339679322	0.696876872276113
YGL244W	3.26405782822067	
YGL248W	-0.237291726033471	-0.883646173094384
YGL249W	0.241029954176464	-0.366446766618107
YGL251C	-0.571066813965785	0.0609221354679276
YGL253W	0.308857264528666	-1.20740178691538
YGL254W	-0.0402004427496956	0.198103816965736
YGL255W	-0.546722160880225	-0.563546302798326
YGL256W	-0.802752726294916	1.70807818128948
YGL257C	-0.614599015924199	-0.892247562151717
YGL258W	-0.594929623772287	0.422717851832484
YGL259W	-0.766926468216794	-0.0736242726269746
YGL260W	0.703741332626655	-0.433811990239374
YGL261C	-0.0481012205247949	-0.245406572624093
YGL262W	0.554128594039095	-0.41719063307168
YGL263W	-0.566705788243134	0.508774732319763
YGR001C	0.196132385650113	-1.82455574394876
YGR003W	0.182023845661691	-0.121083270297065
YGR004W	0.466950795641699	0.918090444024146
YGR007W	-0.154202871488636	-0.250665226446537
YGR008C	-0.00557588601729936	1.06968125599877
YGR010W	-0.390255768496958	-1.61559096164064
YGR011W	0.23266715206647348	0.996584733726788
YGR012W	-0.439813063808927	-0.340384197573397
YGR014W	0.227064579228963	-0.10519383575002
YGR015C	0.0368931675960493	-0.1688356798633
YGR016W	-0.504809234642162	0.112511275561448
YGR017W	0.172706806376948	-0.3376426616903
YGR018C	-0.46416318208374646	0.2221643321143185
YGR019W	0.300079668198882	0.782898135649163
YGR021W	0.100111424974123	-0.666944173191923
YGR022C	0.06813497136664029	-1.20290315549424
YGR023W	-0.100535643187392	-0.191261455016933
YGR025W	-0.0787043821471994	-0.210815310999221
YGR027C	0.246468919313839	-0.716893495217488
YGR028W	6.01463705660476	0.514207325479936
YGR031W	-0.597251712688997	-0.811703203626242
YGR032W	0.0232915601900795	0.894605458554497
YGR033C	0.077621853001663	1.3151585064748
YGR034W	-0.708181508105247	0.0758920806269416
YGR035C	-0.216340950909611	-0.537518401895572
YGR035W-A	0.385039419905054	-0.40037540083443
YGR037C	1.3211569941931751	1.74843004012427
YGR038W	0.192296068564412	0.319610838697046
YGR039W	-0.20312828646363	-0.530819995050853
YGR040W	-0.461420851439031	-0.297380930562767
YGR041W	-0.280179117703783	0.00961954503985938
YGR042W	-0.239442556030981	-0.718262291872665
YGR043C	-0.950470899832993	-0.0867389110323614
YGR044C	0.312872146424268	0.444988997726624
YGR045C	-0.744313363471642	-0.38459400695071
YGR049W	-0.366295259983125	-0.804309313392903
YGR050C	-0.1693230415073	0.600622474995062
YGR051C	0.0843752162345464	0.557512455541529
YGR052W	0.508316154719886	0.361117698473112
YGR053C	-0.485202411201137	-1.19334887175418
YGR054W	-0.404808712554655	-1.172399151055
YGR055W	-0.344511052269884	-0.0294406917904033
YGR056W	3.6323611052196	
YGR057C	0.738062652492622	-1.93276714230401
YGR058W	9.4407293243746	2.41841861977799
YGR059W	-0.289747682508766	-0.593037002660038
YGR061C	-0.252008831784707	-0.964478577034603
YGR062C	6.264538688367439	37.119543536495144
YGR064W	1.61519694741566	
YGR066C	-0.12902912985655	-0.635367457888364
YGR067C	-0.04256089300686	0.29225631538231
YGR068C	1.19372574456646	-0.085904890681069
YGR069W	-0.557887508995015	0.31951848323875
YGR070W	0.844636692558696	-0.0590252120841954
YGR071C	0.603314273333802	0.806643384809271
YGR072W	-0.0666560730214002	2.79767930943494
YGR077C	-0.236946505102788	0.22514801829891
YGR078C	7.15334757636657	
YGR079W	-0.142116082909908	0.284946949724836
YGR080W	-0.0414032245514666	-0.766165830565922
YGR081C	-1.4551803459049	
YGR084C	0.335575819624763	5.13292144101021
YGR086C	0.0650849415896054	-0.922851122702834
YGR087C	-0.292765348739616	0.431446586380739
YGR088W	-0.000406801500038995	1.26141365602412
YGR089W	-0.274479558536818	0.245786783444519
YGR093W	0.0138547931403486	-0.258083909223845
YGR096W	-0.502255629955997	0.43780487872634
YGR097W	0.49784617974209	0.834052870270786
YGR100W	-0.320844454083734	0.358419510889227
YGR101W	5.01309618956843	
YGR106C	-0.389026039059358	-0.173056292994725
YGR107W	-0.461786447997275	-0.190594654967492
YGR108W	-0.693692492112073	-0.64579886266731
YGR109C	-0.878850199376949	0.297123283460852
YGR110W	-0.121211260914599	0.416209922023905
YGR111W	0.398708597145012	-0.301864450180887
YGR112W	4.45948961402852	28.6933780459025
YGR117C	-0.722853416208928	0.234465396036957
YGR118W	-1.05170134212793	
YGR121W-A	0.176548734363227	-0.202486080101817
YGR122C-A	0.440631309990791	1.62719243407318
YGR122W	2.46273833451458	1.7075005456059
YGR123C	0.60393752898343	-0.380458885803355
YGR124W	-0.0856888167257744	0.404121216931636
YGR125W	0.0801650501909379	-0.120113999940634
YGR126W	-0.003586146018618475	0.291788633827317
YGR127W	2.54154036823871	-0.468594834025202
YGR129W	-0.0166208768998665	0.566889053126727
YGR130C	0.381032696364727	-0.358428260599444
YGR131W	0.210805885600502	0.613800658411419
YGR133W	-0.337008669139174	0.255784712859461
YGR134W	-0.787274997118089	-0.706918951679204
YGR135W	-2.38808739441114	1.83077590796433
YGR136W	-0.310786183468352	-0.408964564949929
YGR137W	-0.71050705222449	-0.191371934914171
YGR138C	-2.21130007049926	-0.219110712571549
YGR139W	-0.223720139528234	-0.898051410047082
YGR141W	-0.581519596799338	0.0739741967046118
YGR142W	-0.611177780555538	0.190928577714432
YGR143W	-0.153954103517587	0.392853358746284
YGR144W	-0.6243544761026389	-0.0956861416926968
YGR146C	-0.0795614403350874	-0.109934050761326
YGR146C-A	-0.208430787603081	0.745226385722446
YGR148C	-0.824187013129103	0.290860069755842
YGR149W	-0.170021503591679	-0.378213778439801
YGR150C		-3.90367640437731
YGR151C	-0.695926163796304	0.790058654462175
YGR152C	0.299227385801802	1.48879244493406
YGR153W	-0.303924568822395	0.037608984688941
YGR154C	-0.464545347587133	0.243669819565894
YGR155W		-1.56512689942174
YGR161C	-0.727998848145171	-0.903755539790598
YGR161W-C	0.469923695849961	0.0843322282654546
YGR163W	-0.251701510226042	-1.01710060971402
YGR164W	-0.85804127414939	-0.262079734735366
YGR166W	-0.317015176996032	-0.296550346210608
YGR168C	0.348489952770356	0.396500065756839
YGR169C	-0.0362542798844061	-0.173060239313379
YGR169C-A	0.131149247107836	-1.18776621722467
YGR170W	0.693541959538116	-0.479806595460184
YGR173W	-0.264431403204892	-0.161343184831328
YGR174C	2.1412078243337	19.7889869498073
YGR174W-A	-1.35217963468379	-0.784287204522616
YGR176W	1.02372975521978	-0.219986846025178
YGR177C	-0.0147636369489492	0.197418053867439
YGR178C	-0.629362728475233	0.458447913774258
YGR180C	-0.144434922199957	
YGR181W	-0.489012977621755	-0.459059106787282
YGR182C	0.672563071517096	2.43241951165461
YGR183C	3.34923225385449	15.5763942871922
YGR184C	-0.236098653931573	1.11608350395421
YGR187C	0.093822458450706	0.0438597676861691
YGR188C	2.05667424626308	
YGR189C	-0.542614370461667	-0.569099592158778
YGR192C	-0.780668587874468	-0.489384235716435
YGR194C	-0.924993462335801	-0.362611293553392
YGR196C	2.14609709294553	0.985741536350212
YGR197C	0.538968411570562	-0.489998192859097
YGR199W	0.799290378220401	-0.725653606007101
YGR200C	0.926682470354902	
YGR201C	-0.182792850202872	0.222318528554054
YGR202C	0.365094013713945	-0.00513781408950778
YGR203W	-0.0714393262494371	-0.442776874603392
YGR204C-A	-0.483811124536194	-0.602133170131111
YGR205W	0.416720173410003	0.819605740301739
YGR206W	-0.247380092771617	0.768134188459535
YGR207C	0.213834676658613	0.153604635334629
YGR208W	0.151354613374081	0.101327079127897
YGR209C	-0.862191910375371	-0.23091466501085
YGR210C	-0.115924255546391	0.093127311466237
YGR212W	-0.523499371099244	-0.0493207715565844
YGR213C	0.73176230044926	0.335793283988352
YGR214W	-0.74612176324422	
YGR221C	0.413100616129951	-0.354483423396272
YGR222W	6.93767181898362	43.2734980383807
YGR223C	0.272166135099507	-0.688145550191976
