orf	hap alpha | abundance of calcium | hypotonic shock (sodium 2-(N-morpholino)ethanesulfonate [10 mM], minimal complete-leu [standard]) | Loukin SH~Saimi Y, 2007
YDR300C	0.16342412451361868
YDR304C	0.42857142857142855
YDR305C	0.5185185185185185
YDR306C	0.6086956521739131
YDR307W	1.1666666666666667
YDR309C	0.6774193548387096
YDR310C	0.4666666666666667
YDR312W	0.5060240963855421
YDR313C	0.6885245901639344
YDR314C	0.7241379310344828
YDR315C	0.7
YDR316W	0.75
YDR317W	0.711864406779661
YDR318W	0.0748663101604278
YDR319C	0.8235294117647058
YDR320C	0.8936170212765957
YDR321W	0.6176470588235294
YDR322C-A	0.7636363636363637
YDR322W	0.711864406779661
YDR323C	0.032915360501567396
YDR326C	1.024390243902439
YDR329C	1.3125
YDR330W	0.5060240963855421
YDR332W	0.35294117647058826
YDR333C	0.7
YDR334W	0.25766871165644173
YDR335W	1.024390243902439
YDR336W	0.7241379310344828
YDR337W	0.01212471131639723
YDR338C	1.826086956521739
YDR340W	0.6086956521739131
YDR344C	0.5
YDR345C	0.5675675675675675
YDR346C	0.3559322033898305
YDR347W	0.4666666666666667
YDR348C	0.5675675675675675
YDR349C	0.6176470588235294
YDR350C	0.05630026809651475
YDR351W	0.30434782608695654
YDR352W	0.7777777777777778
YDR354W	0.3111111111111111
YDR357C	0.3925233644859813
YDR358W	0.3684210526315789
YDR359C	0.4827586206896552
YDR360W	0.21105527638190955
YDR363W	0.05817174515235457
YDR363W-A	1.4482758620689655
YDR364C	1.2
YDR368W	0.4375
YDR369C	21.0
YDR370C	0.49411764705882355
YDR371W	0.525
YDR372C	0.5833333333333334
YDR374C	0.6666666666666666
YDR375C	0.8571428571428571
YDR378C	0.4
YDR379C-A	1.0769230769230769
YDR379W	0.4772727272727273
YDR380W	0.358974358974359
YDR382W	0.21
YDR383C	0.7
YDR384C	0.49411764705882355
YDR385W	0.2937062937062937
YDR386W	0.7368421052631579
YDR387C	0.3684210526315789
YDR388W	2.0
YDR389W	0.49411764705882355
YDR391C	0.9333333333333333
YDR392W	1.024390243902439
YDR393W	0.375
YDR395W	0.8235294117647058
YDR399W	0.2413793103448276
YDR400W	0.358974358974359
YDR401W	0.42857142857142855
YDR402C	0.34146341463414637
YDR403W	0.21
YDR405W	21.0
YDR406W	0.6
YDR408C	0.9545454545454546
YDR409W	0.4827586206896552
YDR410C	0.9333333333333333
YDR411C	0.7
YDR414C	0.4827586206896552
YDR415C	0.09655172413793103
YDR417C	0.6979010494752623
YDR418W	0.2048780487804878
YDR419W	0.5316455696202531
YDR420W	0.6774193548387096
YDR421W	0.3559322033898305
YDR422C	0.5526315789473685
YDR423C	0.5454545454545454
YDR424C	0.3783783783783784
YDR425W	1.2352941176470589
YDR426C	0.8936170212765957
YDR428C	1.135135135135135
YDR430C	0.5675675675675675
YDR431W	0.1990521327014218
YDR432W	1.3548387096774193
YDR433W	0.8571428571428571
YDR435C	0.5915492957746479
YDR436W	0.525
YDR438W	0.8936170212765957
YDR439W	0.11797752808988764
YDR440W	0.7241379310344828
YDR441C	1.75
YDR442W	0.4772727272727273
YDR443C	0.9545454545454546
YDR444W	0.75
YDR445C	0.8936170212765957
YDR446W	0.84
YDR447C	0.8076923076923077
YDR448W	0.47191011235955055
YDR450W	1.0
YDR451C	0.7
YDR452W	1.2727272727272727
YDR453C	1.105263157894737
YDR455C	0.46153846153846156
YDR456W	0.029227557411273485
YDR457W	0.711864406779661
YDR458C	1.3548387096774193
YDR459C	1.05
YDR461W	0.5675675675675675
YDR462W	0.9545454545454546
YDR463W	1.4482758620689655
YDR465C	1.75
YDR466W	0.875
YDR467C	0.5454545454545454
YDR469W	0.49411764705882355
YDR470C	0.42857142857142855
YDR471W	0.8936170212765957
YDR475C	2.0
YDR476C	0.7924528301886793
YDR477W	2.4705882352941178
YDR479C	1.2
YDR480W	0.6461538461538462
YDR481C	0.65625
YDR482C	0.65625
YDR483W	0.6774193548387096
YDR484W	0.7636363636363637
YDR485C	0.5185185185185185
YDR486C	0.7368421052631579
YDR488C	0.75
YDR490C	1.3548387096774193
YDR491C	10.5
YDR492W	0.7636363636363637
YDR493W	1.5555555555555556
YDR494W	1.135135135135135
YDR495C	0.01700404858299595
YDR496C	0.05526315789473684
YDR497C	0.6363636363636364
YDR500C	1.9310344827586208
YDR501W	1.4482758620689655
YDR502C	0.5915492957746479
YDR503C	0.7777777777777778
YDR504C	0.8571428571428571
YDR505C	0.7368421052631579
YDR506C	0.4963235294117647
YDR507C	0.8936170212765957
YDR508C	0.6268656716417911
YDR509W	0.35
YDR511W	0.8936170212765957
YDR512C	2.7
YDR513W	0.5833333333333334
YDR514C	1.2352941176470589
YDR515W	0.38181818181818183
YDR516C	1.75
YDR517W	0.7924528301886793
YDR518W	1.105263157894737
YDR519W	0.45161290322580644
YDR520C	0.4375
YDR521W	0.46153846153846156
YDR522C	0.6086956521739131
YDR523C	7.0
YDR524C	1.5555555555555556
YDR524C-B	1.4
YDR524W-C	1.0
YDR525W	1.105263157894737
YDR525W-A	1.3125
YDR528W	1.05
YDR529C	8.4
YDR530C	1.2352941176470589
YDR532C	0.2028985507246377
YDR533C	1.0
YDR534C	1.024390243902439
YDR535C	1.05
YDR536W	1.2
YDR537C	0.875
YDR538W	1.826086956521739
YDR539W	2.210526315789474
YDR540C	1.0769230769230769
YDR541C	1.4
YEL001C	0.3
YEL003W	0.09699769053117784
YEL004W	1.3548387096774193
YEL005C	0.4329896907216495
YEL006W	0.3088235294117647
YEL007W	0.9545454545454546
YEL008W	0.2198952879581152
YEL009C	0.04477611940298507
YEL010W	0.15730337078651685
YEL011W	0.49411764705882355
YEL012W	0.875
YEL013W	0.711864406779661
YEL014C	0.6176470588235294
YEL015W	0.75
YEL016C	1.68
YEL017C-A	1.135135135135135
YEL017W	0.65625
YEL018W	0.3652173913043478
YEL020C	0.4375
YEL023C	0.875
YEL024W	2.1
YEL025C	0.30434782608695654
YEL027W	0.07969639468690702
YEL028W	0.6666666666666666
YEL029C	0.5
YEL030W	0.7636363636363637
YEL031W	0.4117647058823529
YEL033W	0.8571428571428571
YEL036C	1.135135135135135
YEL037C	0.4375
YEL038W	0.4375
YEL039C	0.6774193548387096
YEL040W	0.4421052631578947
YEL041W	0.5675675675675675
YEL042W	0.375
YEL043W	0.5753424657534246
YEL044W	0.3
YEL045C	0.1875
YEL046C	0.011627906976744186
YEL047C	1.4482758620689655
YEL048C	1.5
YEL049W	1.0
YEL050C	6.0
YEL051W	0.025941939468807906
YEL052W	1.4482758620689655
YEL053C	0.1423728813559322
YEL054C	0.2857142857142857
YEL056W	0.358974358974359
YEL057C	0.47191011235955055
YEL059C-A	1.4
YEL059W	0.9767441860465116
YEL060C	0.7368421052631579
YEL061C	0.2857142857142857
YEL062W	1.024390243902439
YEL063C	0.9767441860465116
YEL064C	0.7368421052631579
YEL065W	0.6885245901639344
YEL066W	0.75
YEL067C	0.35294117647058826
YEL068C	0.45652173913043476
YEL071W	0.5121951219512195
YEL072W	0.42424242424242425
YER001W	0.5526315789473685
YER002W	0.45161290322580644
YER004W	0.2441860465116279
YER005W	0.4883720930232558
YER007C-A	0.32061068702290074
YER007W	0.267515923566879
YER010C	1.4
YER011W	0.7241379310344828
YER014C-A	0.014314928425357873
YER016W	0.12
YER017C	0.25
YER019C-A	1.024390243902439
YER019W	0.75
YER020W	0.75
YER024W	0.711864406779661
YER027C	0.22950819672131148
YER028C	1.05
YER030W	0.875
YER031C	0.8235294117647058
YER032W	1.105263157894737
YER033C	0.6666666666666666
YER034W	0.2937062937062937
YER035W	0.34146341463414637
YER037W	0.6666666666666666
YER038W-A	0.03376205787781351
YER039C	0.875
YER039C-A	2.3333333333333335
YER040W	0.45161290322580644
YER041W	0.7241379310344828
YER042W	0.6268656716417911
YER044C	21.0
YER044C-A	0.4827586206896552
YER045C	0.1810344827586207
YER046W	0.28187919463087246
YER046W-A	0.44680851063829785
YER047C	0.6268656716417911
YER048C	0.22580645161290322
YER049W	0.47191011235955055
YER050C	2.3333333333333335
YER051W	0.2545454545454545
YER052C	0.3333333333333333
YER053C	0.4077669902912621
YER053C-A	0.7241379310344828
YER054C	0.6461538461538462
YER055C	0.5454545454545454
YER056C	0.7368421052631579
YER056C-A	1.3548387096774193
YER057C	1.5555555555555556
YER058W	4.2
YER059W	0.6268656716417911
YER060W	0.3783783783783784
YER060W-A	3.230769230769231
YER061C	1.2352941176470589
YER062C	0.358974358974359
YER063W	0.7636363636363637
YER064C	0.6774193548387096
YER065C	0.7368421052631579
YER066C-A	1.1666666666666667
YER066W	0.25609756097560976
YER067C-A	1.2
YER067W	0.6774193548387096
YER068C-A	1.05
YER068W	0.029850746268656716
YER069W	0.8571428571428571
YER070W	0.5915492957746479
YER071C	0.56
YER072W	0.6885245901639344
YER073W	0.40384615384615385
YER074W	0.1510791366906475
YER075C	0.21105527638190955
YER077C	10.5
YER078C	0.9767441860465116
YER079W	2.210526315789474
YER080W	0.37168141592920356
YER081W	0.041666666666666664
YER083C	0.03763440860215054
YER084W	0.358974358974359
YER085C	0.336
YER086W	0.6666666666666666
YER087C-B	0.49754901960784315
YER087W	3.230769230769231
YER088C	1.2352941176470589
YER089C	1.105263157894737
YER090W	0.4772727272727273
YER091C	1.3125
YER091C-A	3.5
YER092W	0.84
YER093C-A	0.56
YER095W	0.19626168224299065
YER096W	0.5384615384615384
YER097W	14.0
YER098W	0.42
YER101C	1.2352941176470589
YER103W	1.1666666666666667
YER106W	0.84
YER110C	3.8181818181818183
YER111C	1.1666666666666667
YER113C	2.4705882352941178
YER114C	3.230769230769231
YER115C	1.6153846153846154
YER116C	2.3333333333333335
YER117W	0.34710743801652894
YER118C	0.8936170212765957
YER119C	1.68
YER119C-A	1.2
YER120W	1.0769230769230769
YER121W	0.875
YER122C	21.0
YER123W	0.23863636363636365
YER124C	0.25301204819277107
YER128W	1.2
YER129W	1.2352941176470589
YER130C	0.2916666666666667
YER131W	0.6461538461538462
YER132C	0.47191011235955055
YER134C	0.07167235494880546
YER135C	0.3387096774193548
YER137C	0.6461538461538462
YER139C	0.8235294117647058
YER140W	0.84
YER141W	0.7241379310344828
YER142C	0.45161290322580644
YER143W	0.12612612612612611
YER144C	3.0
YER145C	14.0
YER149C	0.20095693779904306
YER150W	0.07792207792207792
YER151C	0.0498812351543943
YER152C	0.3333333333333333
YER153C	0.7
YER154W	1.105263157894737
YER155C	21.0
YER156C	1.68
YER158C	1.2
YER161C	0.56
YER162C	0.4827586206896552
YER163C	0.6774193548387096
YER164W	0.2876712328767123
YER166W	0.2727272727272727
YER167W	0.4883720930232558
YER169W	1.2352941176470589
YER170W	0.9767441860465116
YER173W	0.7
YER174C	0.5185185185185185
YER175C	0.6
YER175W-A	0.5
YER176W	1.2727272727272727
YER177W	0.5833333333333334
YER178W	3.230769230769231
YER179W	1.2727272727272727
YER180C	0.6885245901639344
YER180C-A	0.7368421052631579
YER181C	0.8936170212765957
YER182W	0.6086956521739131
YER183C	0.25
YER184C	0.8076923076923077
YER185W	1.6153846153846154
YER186C	0.84
YER187W	0.7777777777777778
YER188W	2.8
YFL001W	0.0673076923076923
YFL003C	0.6268656716417911
YFL004W	0.2727272727272727
YFL007W	1.3033763654419068
YFL010C	0.7
YFL010W-A	1.135135135135135
YFL011W	0.3181818181818182
YFL012W	2.0
YFL012W-A	0.5526315789473685
YFL013C	1.826086956521739
YFL014W	1.0
YFL015C	0.9130434782608695
YFL016C	0.08155339805825243
YFL018C	0.44680851063829785
YFL019C	0.84
YFL020C	0.5833333333333334
YFL021W	0.9130434782608695
YFL023W	0.49411764705882355
YFL025C	0.9545454545454546
YFL026W	0.4329896907216495
YFL027C	1.1666666666666667
YFL028C	1.3125
YFL030W	0.84
YFL031W	1.68
YFL032W	0.5384615384615384
YFL033C	1.7559322033898304
YFL034C-A	1.8181818181818181
YFL034W	0.6086956521739131
YFL036W	0.5060240963855421
YFL040W	0.5833333333333334
YFL041W	0.7368421052631579
YFL041W-A	0.84
YFL042C	0.5342809364548495
YFL044C	0.4421052631578947
YFL046W	1.5555555555555556
YFL047W	0.84
YFL048C	0.9333333333333333
YFL049W	1.4
YFL050C	2.3333333333333335
YFL051C	0.30434782608695654
YFL052W	1.1666666666666667
YFL053W	0.7924528301886793
YFL054C	0.8571428571428571
YFL055W	1.1666666666666667
YFL063W	1.75
YFR001W	0.45161290322580644
YFR006W	0.65625
YFR007W	0.8076923076923077
YFR008W	0.2727272727272727
YFR009W	1.105263157894737
YFR010W	0.28378378378378377
YFR011C	0.29577464788732394
YFR012W	0.6885245901639344
YFR012W-A	0.9767441860465116
YFR013W	0.875
YFR014C	1.105263157894737
YFR015C	0.7636363636363637
YFR016C	1.024390243902439
YFR017C	0.8936170212765957
YFR018C	0.6774193548387096
YFR019W	0.05907172995780591
YFR020W	0.7368421052631579
YFR021W	1.0402097902097902
YFR022W	1.2014106583072102
YFR023W	0.5308426073131955
YFR024C-A	1.8800675675675675
YFR025C	0.9767441860465116
YFR026C	1.5555555555555556
YFR030W	0.8076923076923077
YFR031C-A	0.375
YFR032C	3.0
YFR032C-A	1.105263157894737
YFR032C-B	0.31343283582089554
YFR033C	2.8
YFR034C	1.826086956521739
YFR035C	0.65625
YFR036W	1.5555555555555556
YFR038W	2.0
YFR039C	1.4482758620689655
YFR040W	3.0
YFR041C	1.826086956521739
YFR043C	2.3333333333333335
YFR044C	2.625
YFR045W	1.2727272727272727
YFR046C	1.2727272727272727
YFR047C	1.5
YFR048W	1.5555555555555556
YFR049W	1.2727272727272727
YFR053C	1.135135135135135
YFR054C	1.75
YFR055W	1.826086956521739
YFR056C	2.4705882352941178
YFR057W	3.5
YGL002W	0.6885245901639344
YGL003C	0.711864406779661
YGL004C	0.49411764705882355
YGL005C	10.5
YGL006W	0.06774193548387097
YGL006W-A	2.1
YGL007C-A	0.059322033898305086
YGL007W	0.40384615384615385
YGL010W	0.5675675675675675
YGL012W	0.03346613545816733
YGL013C	0.4666666666666667
YGL014W	0.4
YGL015C	0.84
YGL016W	0.09032258064516129
YGL017W	0.4827586206896552
YGL019W	0.4375
YGL020C	0.07984790874524715
YGL021W	0.5753424657534246
YGL023C	0.6176470588235294
YGL024W	1.024390243902439
YGL025C	0.5915492957746479
YGL026C	0.28
YGL027C	0.5753424657534246
YGL028C	1.105263157894737
YGL029W	0.33070866141732286
YGL031C	0.18834080717488788
YGL032C	1.024390243902439
YGL033W	0.7
YGL034C	0.2131979695431472
YGL035C	1.6153846153846154
YGL036W	0.6666666666666666
YGL037C	0.5
YGL038C	0.15053763440860216
YGL039W	0.10096153846153846
YGL041C	1.2352941176470589
YGL041C-B	0.5
YGL042C	0.1206896551724138
YGL043W	0.13043478260869565
YGL045W	0.42124505928853756
YGL049C	0.6774193548387096
YGL050W	0.5915492957746479
YGL051W	0.5526315789473685
YGL053W	0.65625
YGL054C	0.711864406779661
YGL056C	0.5915492957746479
YGL057C	0.5915492957746479
YGL058W	0.5060240963855421
YGL059W	0.6086956521739131
YGL060W	0.75
YGL062W	0.6268656716417911
YGL063W	0.22702702702702704
YGL064C	0.7
YGL066W	0.6086956521739131
YGL067W	0.6461538461538462
YGL070C	1.826086956521739
YGL071W	0.9333333333333333
YGL072C	0.4827586206896552
YGL076C	0.28187919463087246
YGL077C	0.40384615384615385
YGL078C	0.17427385892116182
YGL079W	0.45161290322580644
YGL080W	1.0
YGL081W	0.7368421052631579
YGL082W	0.6176470588235294
YGL083W	0.8076923076923077
YGL084C	1.0769230769230769
YGL085W	0.75
YGL086W	0.2916666666666667
YGL087C	1.9090909090909092
YGL088W	0.1640625
YGL089C	0.6
YGL090W	0.4666666666666667
YGL094C	0.6666666666666666
YGL095C	0.008379888268156424
YGL096W	0.09271523178807947
YGL101W	0.7368421052631579
YGL104C	0.1794871794871795
YGL105W	0.029640084685956247
YGL107C	0.2346368715083799
YGL108C	0.5316455696202531
YGL109W	0.5060240963855421
YGL110C	0.34146341463414637
YGL114W	0.7777777777777778
YGL115W	0.6363636363636364
YGL117W	0.7924528301886793
YGL118C	0.49411764705882355
YGL121C	0.2048780487804878
YGL124C	0.15671641791044777
YGL126W	2.8
YGL127C	3.8181818181818183
YGL129C	5.25
YGL131C	1.5555555555555556
YGL132W	1.6153846153846154
YGL133W	2.3333333333333335
YGL135W	0.5915492957746479
YGL136C	2.625
YGL138C	1.1666666666666667
YGL139W	0.8076923076923077
YGL140C	0.6774193548387096
YGL141W	0.3230769230769231
YGL143C	21.0
YGL144C	0.6
YGL146C	0.711864406779661
YGL147C	0.6774193548387096
YGL148W	0.33070866141732286
YGL149W	0.8235294117647058
YGL151W	1.2352941176470589
YGL152C	1.3125
YGL153W	1.0
YGL154C	0.7368421052631579
YGL156W	1.1666666666666667
YGL157W	1.5
YGL158W	0.8076923076923077
YGL159W	4.2
YGL160W	0.711864406779661
YGL161C	0.9767441860465116
YGL162W	2.625
YGL163C	1.68
YGL164C	2.625
YGL165C	7.0
YGL166W	1.68
YGL167C	2.625
YGL168W	0.7241379310344828
YGL170C	0.25149700598802394
YGL173C	0.11023622047244094
YGL174W	0.07567567567567568
YGL175C	0.6086956521739131
YGL176C	0.8936170212765957
YGL177W	0.49411764705882355
YGL179C	1.0
YGL180W	0.9333333333333333
YGL181W	0.711864406779661
YGL188C-A	0.13680781758957655
YGL194C	1.2
YGL195W	0.5753424657534246
YGL196W	1.0769230769230769
YGL197W	5.25
YGL198W	0.9333333333333333
YGL199C	1.1561085972850678
YGL200C	1.75
YGL202W	1.5
YGL203C	2.625
YGL205W	2.210526315789474
YGL206C	0.015753938484621154
YGL208W	2.625
YGL209W	1.0769230769230769
YGL210W	2.1
YGL211W	2.210526315789474
YGL212W	0.1253731343283582
YGL213C	0.6774193548387096
YGL214W	0.19241516966067862
YGL215W	1.826086956521739
YGL216W	1.3125
YGL217C	0.6538461538461539
YGL218W	10.956521739130435
YGL219C	0.6885245901639344
YGL220W	2.0
YGL221C	1.2352941176470589
YGL222C	10.5
YGL223C	0.5675675675675675
YGL224C	1.2
YGL226C-A	2.4705882352941178
YGL226W	2.0
YGL227W	2.3333333333333335
YGL228W	1.135135135135135
YGL229C	2.3333333333333335
YGL230C	1.3548387096774193
YGL231C	1.024390243902439
YGL232W	1.3125
YGL234W	2.4705882352941178
YGL235W	1.6231884057971016
YGL236C	1.75
YGL237C	3.230769230769231
YGL240W	0.6461538461538462
YGL241W	0.7241379310344828
YGL242C	2.0
YGL243W	2.625
YGL244W	0.15
YGL246C	0.1453287197231834
YGL248W	1.1666666666666667
YGL249W	0.4827586206896552
YGL250W	0.6176470588235294
YGL251C	0.5753424657534246
YGL252C	1.3125
YGL253W	0.3111111111111111
YGL254W	0.39622641509433965
YGL255W	1.0
YGL256W	2.210526315789474
YGL257C	2.210526315789474
YGL258W	1.3125
YGL259W	2.3333333333333335
YGL260W	1.68
YGL261C	2.0
YGL262W	2.8
YGL263W	1.826086956521739
YGR001C	1.0
YGR003W	1.3125
YGR004W	0.8076923076923077
YGR006W	4.666666666666667
YGR007W	1.5555555555555556
YGR008C	1.05
YGR010W	8.4
YGR011W	1.1527093596059113
YGR012W	0.9333333333333333
YGR014W	1.5555555555555556
YGR015C	1.3125
YGR016W	1.5
YGR017W	1.68
YGR018C	0.9961389961389961
YGR019W	1.68
YGR020C	0.046357615894039736
YGR021W	1.4482758620689655
YGR022C	0.5638529954690384
YGR023W	2.4705882352941178
YGR025W	0.6864853005704257
YGR026W	0.9767441860465116
YGR027C	2.210526315789474
YGR028W	1.2352941176470589
YGR031W	1.9090909090909092
YGR032W	0.7636363636363637
YGR033C	0.7636363636363637
YGR034W	0.7241379310344828
YGR035C	1.826086956521739
YGR035W-A	0.267515923566879
YGR036C	0.03984819734345351
YGR037C	0.6774193548387096
YGR038W	0.3888888888888889
YGR039W	2.625
YGR040W	0.711864406779661
YGR041W	1.5555555555555556
YGR042W	2.4705882352941178
YGR043C	2.3333333333333335
YGR044C	3.0
YGR045C	2.625
YGR049W	2.4705882352941178
YGR050C	0.6885245901639344
YGR051C	3.5
YGR052W	3.5
YGR053C	0.5833333333333334
YGR054W	0.8936170212765957
YGR055W	1.68
YGR056W	3.8181818181818183
YGR057C	4.2
YGR058W	1.3548387096774193
YGR059W	3.8181818181818183
YGR061C	1.4
YGR062C	0.525
YGR063C	0.5675675675675675
YGR064W	2.3333333333333335
YGR066C	2.8
YGR067C	3.5
YGR068C	3.0
YGR069W	2.8
YGR070W	0.6363636363636364
YGR071C	0.875
YGR072W	0.7
YGR076C	0.3783783783783784
YGR077C	0.5
YGR078C	1.105263157894737
YGR079W	1.826086956521739
YGR080W	0.7777777777777778
YGR081C	1.3125
YGR084C	0.9130434782608695
YGR085C	4.2
YGR086C	0.6
YGR087C	1.1666666666666667
YGR088W	0.75
YGR089W	0.40384615384615385
YGR092W	0.12352941176470589
YGR093W	0.03969754253308128
YGR096W	1.024390243902439
YGR097W	1.2352941176470589
YGR100W	0.6086956521739131
YGR101W	0.3853211009174312
YGR102C	0.27631578947368424
YGR104C	3.0
YGR105W	21.0
YGR106C	1.0769230769230769
YGR107W	2.0
YGR108W	1.68
YGR109C	0.9767441860465116
YGR110W	0.8076923076923077
YGR111W	1.6153846153846154
YGR112W	8.4
YGR117C	0.37168141592920356
YGR118W	0.45652173913043476
YGR121C	1.68
YGR121W-A	0.8076923076923077
YGR122C-A	0.65625
YGR122W	3.230769230769231
YGR123C	0.17872340425531916
YGR124W	0.21105527638190955
YGR125W	0.6363636363636364
YGR126W	0.5675675675675675
YGR127W	1.4482758620689655
YGR129W	0.8076923076923077
YGR130C	1.0769230769230769
YGR131W	1.68
YGR132C	2.3333333333333335
YGR133W	1.1666666666666667
YGR134W	0.39622641509433965
YGR135W	0.18502202643171806
YGR136W	0.358974358974359
YGR137W	0.4077669902912621
YGR138C	0.40384615384615385
YGR139W	0.4117647058823529
YGR141W	1.2727272727272727
YGR142W	1.2727272727272727
YGR143W	2.210526315789474
YGR144W	1.9090909090909092
YGR146C	0.9130434782608695
YGR146C-A	0.5753424657534246
YGR148C	1.6153846153846154
YGR149W	1.75
YGR150C	1.1666666666666667
YGR151C	1.4482758620689655
YGR152C	0.8076923076923077
YGR153W	1.2
YGR154C	0.7777777777777778
YGR155W	0.711864406779661
YGR157W	0.03511705685618729
YGR159C	2.0
YGR160W	0.39622641509433965
YGR161C	1.5555555555555556
YGR162W	0.6774193548387096
YGR163W	1.5555555555555556
YGR164W	2.210526315789474
YGR165W	1.75
YGR166W	1.135135135135135
YGR167W	14.0
YGR168C	0.6774193548387096
YGR169C	0.46153846153846156
YGR169C-A	1.68
YGR170W	0.2545454545454545
YGR171C	8.4
YGR173W	0.29577464788732394
YGR174C	1.4482758620689655
YGR174W-A	1.105263157894737
YGR176W	0.17796610169491525
YGR177C	0.525
YGR178C	0.5316455696202531
YGR180C	0.5316455696202531
YGR181W	0.302158273381295
YGR182C	2.1
YGR183C	3.230769230769231
YGR184C	1.1666666666666667
YGR187C	0.9767441860465116
YGR188C	0.015730337078651686
YGR189C	0.6176470588235294
YGR192C	0.35
YGR193C	3.8181818181818183
YGR194C	1.6153846153846154
YGR196C	0.9545454545454546
YGR197C	1.4
YGR199W	1.2727272727272727
YGR200C	1.05
YGR201C	0.6363636363636364
YGR202C	2.0
YGR203W	1.2727272727272727
YGR204C-A	0.875
YGR204W	0.9545454545454546
YGR205W	0.7924528301886793
YGR206W	0.9333333333333333
YGR207C	0.46153846153846156
YGR208W	0.27631578947368424
YGR209C	1.826086956521739
YGR210C	0.65625
YGR212W	0.2131979695431472
YGR213C	0.6086956521739131
YGR214W	0.9545454545454546
YGR215W	3.230769230769231
YGR217W	0.5316455696202531
YGR219W	1.4482758620689655
YGR220C	1.3548387096774193
YGR221C	1.3125
YGR222W	4.666666666666667
YGR223C	1.4482758620689655
YGR224W	2.4705882352941178
YGR225W	1.9090909090909092
YGR226C	1.105263157894737
YGR227W	1.826086956521739
YGR228W	1.75
YGR229C	2.625
YGR230W	2.210526315789474
YGR231C	2.625
YGR232W	1.75
YGR233C	2.210526315789474
YGR234W	1.5555555555555556
YGR235C	1.5555555555555556
YGR236C	1.2352941176470589
YGR237C	0.17573221757322174
YGR238C	1.2
YGR239C	1.2727272727272727
YGR240C	0.7636363636363637
YGR241C	1.75
YGR242W	1.75
YGR243W	8.4
YGR244C	2.210526315789474
YGR247W	1.68
YGR248W	1.105263157894737
YGR249W	1.2727272727272727
YGR250C	1.826086956521739
YGR252W	0.5454545454545454
YGR254W	0.6176470588235294
YGR255C	3.5
YGR256W	0.9767441860465116
YGR257C	4.2
YGR258C	1.0769230769230769
YGR259C	0.6885245901639344
YGR260W	0.15730337078651685
YGR261C	0.5526315789473685
YGR262C	0.051407588739290085
YGR263C	0.7241379310344828
YGR266W	0.7241379310344828
YGR268C	0.7777777777777778
YGR269W	0.8235294117647058
YGR270W	1.2352941176470589
YGR271C-A	1.2471550497866288
YGR271W	1.5555555555555556
YGR273C	1.5
YGR275W	0.8235294117647058
YGR276C	1.2727272727272727
YGR279C	0.7777777777777778
YGR281W	1.0
YGR282C	0.8235294117647058
YGR283C	0.6268656716417911
YGR284C	0.8076923076923077
YGR285C	0.07279029462738301
YGR286C	0.84
YGR287C	0.8571428571428571
YGR288W	0.875
YGR289C	1.3548387096774193
YGR290W	0.4421052631578947
YGR291C	0.5
YGR292W	0.7
YGR295C	0.2781456953642384
YHL002W	0.9130434782608695
YHL003C	3.5
YHL005C	3.230769230769231
YHL006C	0.5753424657534246
YHL007C	1.105263157894737
YHL008C	0.5526315789473685
YHL009C	0.9130434782608695
YHL010C	0.8936170212765957
YHL011C	0.75
YHL012W	1.05
YHL013C	1.3548387096774193
YHL014C	1.4482758620689655
YHL015W-A	0.5915492957746479
YHL016C	3.230769230769231
YHL017W	0.5915492957746479
YHL019C	0.13861386138613863
YHL020C	0.04630650496141125
YHL021C	2.8
YHL022C	2.210526315789474
YHL023C	2.3333333333333335
YHL024W	0.5675675675675675
YHL025W	0.2079207920792079
YHL026C	0.75
YHL027W	1.105263157894737
YHL028W	0.7636363636363637
YHL029C	1.2
YHL030W	4.666666666666667
YHL031C	0.8936170212765957
YHL032C	2.0
YHL033C	2.210526315789474
YHL034C	2.8
YHL035C	0.8076923076923077
YHL036W	0.3620689655172414
YHL037C	2.1
YHL038C	2.4705882352941178
YHL039W	0.875
YHL040C	0.17796610169491525
YHL041W	1.3548387096774193
YHL042W	3.0
YHL043W	1.0769230769230769
YHL044W	1.1666666666666667
YHL045W	1.105263157894737
YHL046C	1.1666666666666667
YHL047C	0.8076923076923077
YHR001W-A	1.0927033492822966
YHR003C	0.42857142857142855
YHR004C	0.2153846153846154
YHR005C	0.3333333333333333
YHR006W	14.0
YHR007C-A	0.525
YHR008C	0.875
YHR009C	21.0
YHR011W	8.4
YHR012W	0.33070866141732286
YHR013C	0.9333333333333333
YHR014W	2.3333333333333335
YHR015W	2.8
YHR016C	0.4883720930232558
YHR017W	0.4883720930232558
YHR018C	1.68
YHR021C	1.0
YHR021W-A	0.6176470588235294
YHR022C	1.105263157894737
YHR022C-A	0.75
YHR025W	0.11023622047244094
YHR026W	0.11731843575418995
YHR028C	0.4375
YHR029C	1.826086956521739
YHR030C	0.7777777777777778
YHR031C	2.0
YHR032W	0.5675675675675675
YHR033W	1.75
YHR035W	0.9767441860465116
YHR037W	1.2352941176470589
YHR038W	1.9090909090909092
YHR039C	2.210526315789474
YHR039C-A	0.11602209944751381
YHR041C	0.4421052631578947
YHR043C	1.5
YHR044C	2.1
YHR045W	0.5915492957746479
YHR046C	1.9090909090909092
YHR047C	1.0
YHR048W	0.5526315789473685
YHR049C-A	0.8235294117647058
YHR049W	0.9767441860465116
YHR050W	0.4077669902912621
