ORF	hom | cell size | standard [standard] | Zhang J~Schneider BL, 2002	het | cell size | standard [standard] | Zhang J~Schneider BL, 2002
YHR004C	51.733	NaN
YHR006W	53.877	NaN
YHR009C	57.160	NaN
YHR026W	52.306	NaN
YHR041C	54.188	NaN
YHR059W	63.890	NaN
YHR067W	42.891	NaN
YHR127W	50.270	NaN
YHR131C	52.713	NaN
YHR180W	53.912	NaN
YHR185C	50.139	NaN
YHR194W	41.167	NaN
YLL007C	41.543	NaN
YMR154C	50.369	NaN
YNL274C	50.369	NaN
YOL141W	47.491	NaN
YGR100W	55.339	NaN
YOL150C	55.550	NaN
YOL158C	52.577	NaN
YOL159C	46.483	NaN
YOL160W	45.985	NaN
YOL162W	47.459	NaN
YOL163W	69.230	NaN
YOR008C-A	52.815	NaN
YJR073C	62.620	NaN
YJR075W	68.140	NaN
YJR078W	54.535	NaN
YJR079W	69.750	NaN
YJR082C	57.149	NaN
YJR083C	55.164	NaN
YJR088C	44.481	NaN
YJR092W	50.832	NaN
YJR102C	45.861	NaN
YJR103W	50.007	NaN
YJR105W	51.599	NaN
YJR108W	50.270	NaN
YJR110W	57.257	NaN
YJR111C	72.420	NaN
YJR115W	45.060	NaN
YJR127C	57.617	NaN
YJR128W	54.954	NaN
YJR129C	52.713	NaN
YJR130C	50.237	NaN
YJR135C	53.499	NaN
YJR137C	45.336	NaN
YJR146W	52.104	NaN
YJR147W	50.700	NaN
YJR149W	45.830	NaN
YJR152W	53.259	NaN
YJR154W	49.712	NaN
YKR087C	51.365	NaN
YKR088C	49.614	NaN
YKR089C	49.974	NaN
YKR090W	48.706	NaN
YKR091W	49.419	NaN
YKR092C	50.040	NaN
YKR093W	50.932	NaN
YKR097W	44.938	NaN
YKR098C	49.321	NaN
YKR099W	56.470	NaN
YKR100C	51.432	NaN
YKR101W	44.450	NaN
YKR103W	52.781	NaN
YKR104W	48.609	NaN
YKR105C	48.770	NaN
YLR262C-A	48.706	NaN
YLR422W	47.872	NaN
YLR423C	55.974	NaN
YLR425W	51.230	NaN
YLR426W	48.000	NaN
YLR427W	48.513	NaN
YLR428C	49.909	NaN
YLR429W	48.513	NaN
YLR431C	50.369	NaN
YLR432W	47.649	NaN
YLR433C	46.109	NaN
YLR434C	49.159	NaN
YLR436C	45.336	NaN
YLR437C	46.922	NaN
YLR438W	49.745	NaN
YLR441C	48.900	NaN
YLR443W	50.998	NaN
YLR444C	47.396	NaN
YLR445W	55.445	NaN
YLR446W	51.868	NaN
YLR447C	57.221	NaN
YLR448W	46.985	NaN
YLR449W	47.713	NaN
YLR450W	51.032	NaN
YLR452C	49.942	NaN
YLR453C	56.863	NaN
YLR454W	54.989	NaN
YLR456W	59.182	NaN
YLR460C	53.396	NaN
YLR461W	55.938	NaN
YML010C-B	NaN	53.293
YML021C	58.305	NaN
YML081C-A	57.078	NaN
YMR060C	57.042	NaN
YMR158C-B	NaN	60.031
YMR194C-A	58.560	NaN
YMR326C	53.636	NaN
YNR032C-A	52.374	NaN
YNR051C	58.633	NaN
YNR056C	51.834	NaN
YNR057C	54.431	NaN
YNR058W	57.761	NaN
YNR059W	49.517	NaN
YNR060W	51.432	NaN
YNR061C	51.633	NaN
YNR062C	49.942	NaN
YNR063W	51.165	NaN
YNR064C	50.567	NaN
YNR065C	51.801	NaN
YNR066C	55.129	NaN
YNR067C	51.132	NaN
YAL016W	64.500	NaN
YAL054C	52.036	NaN
YAL058C-A	NaN	51.198
YAR050W	49.843	NaN
YCL006C	48.110	NaN
YCL022C	52.849	NaN
YCL023C	49.400	NaN
YCL038C	49.125	NaN
YCL058C	52.577	NaN
YCL074W	54.605	NaN
YCL075W	52.442	NaN
YCL076W	50.567	NaN
YGL199C	48.390	NaN
YGL214W	51.094	NaN
YGL217C	49.696	NaN
YGL235W	49.883	NaN
YGR011W	50.536	NaN
YGR018C	51.357	NaN
YGR022C	53.508	NaN
YGR025W	50.092	NaN
YJR069C	56.364	NaN
YJR070C	53.122	NaN
YJR074W	58.706	NaN
YJR080C	61.390	NaN
YJR084W	49.974	NaN
YJR087W	51.365	NaN
YJR090C	51.032	NaN
YJR091C	49.942	NaN
YJR094C	53.671	NaN
YJR094W-A	49.745	NaN
YJR095W	50.633	NaN
YJR096W	57.653	NaN
YJR097W	49.811	NaN
YJR098C	50.932	NaN
YJR099W	50.402	NaN
YJR100C	50.139	NaN
YJR106W	51.265	NaN
YJR107W	50.468	NaN
YJR109C	50.237	NaN
YJR116W	48.416	NaN
YJR117W	52.986	NaN
YJR118C	49.614	NaN
YJR119C	52.205	NaN
YJR124C	51.868	NaN
YJR125C	68.760	NaN
YJR126C	49.843	NaN
YJR131W	51.198	NaN
YJR133W	52.476	NaN
YJR134C	55.974	NaN
YJR140C	52.239	NaN
YJR142W	74.390	NaN
YJR144W	32.614	NaN
YJR145C	53.877	NaN
YJR148W	50.204	NaN
YJR150C	49.517	NaN
YJR153W	51.633	NaN
YKL005C	52.036	NaN
YKL030W	51.767	NaN
YLR146C	62.340	NaN
YLR286C	49.517	NaN
YLR343W	51.969	NaN
YML067C	49.811	NaN
YML068W	50.237	NaN
YML072C	53.912	NaN
YMR136W	59.840	NaN
YMR172W	54.396	NaN
YOR300W	51.002	NaN
YOR309C	49.242	NaN
YDL191W	46.560	NaN
YDL192W	51.935	NaN
YDL197C	53.568	NaN
YDL199C	50.040	NaN
YDL200C	54.535	NaN
YDL201W	56.684	NaN
YDL203C	51.098	NaN
YDL204W	57.257	NaN
YDL206W	61.676	NaN
YDL210W	54.709	NaN
YDL211C	60.626	NaN
YDL213C	60.588	NaN
YDL214C	53.088	NaN
YDL215C	54.849	NaN
YDL216C	54.849	NaN
YDL218W	57.617	NaN
YDL219W	53.054	NaN
YDL222C	52.986	NaN
YDL223C	48.770	NaN
YDL224C	54.015	NaN
YDL225W	53.270	NaN
YDL226C	39.238	NaN
YDL227C	53.430	NaN
YDL229W	56.364	NaN
YDL230W	47.872	NaN
YDL231C	55.304	NaN
YDL232W	49.778	NaN
YDL233W	44.938	NaN
YDL234C	57.257	NaN
YDL236W	55.445	NaN
YDL237W	50.040	NaN
YDL238C	53.362	NaN
YDL239C	50.899	NaN
YDL240W	50.667	NaN
YDL241W	56.328	NaN
YDL242W	46.078	NaN
YDL243C	52.543	NaN
YDR001C	48.932	NaN
YDR003W	46.797	NaN
YDR004W	61.979	NaN
YDR005C	58.596	NaN
YDR006C	57.545	NaN
YDR008C	45.768	NaN
YDR009W	52.509	NaN
YDR010C	54.258	NaN
YDR011W	52.815	NaN
YDR014W	70.360	NaN
YDR015C	59.439	NaN
YDR017C	67.820	NaN
YDR018C	49.876	NaN
YDR019C	53.568	NaN
YDR020C	50.007	NaN
YDR022C	57.797	NaN
YDR024W	48.256	NaN
YDR025W	48.481	NaN
YDR026C	50.970	NaN
YDR027C	66.516	NaN
YDR028C	47.459	NaN
YDR029W	47.936	NaN
YDR030C	55.832	NaN
YDR031W	47.396	NaN
YDR032C	56.222	NaN
YDR033W	55.515	NaN
YDR034C	47.840	NaN
YDR035W	49.321	NaN
YDR036C	50.139	NaN
YDR042C	45.459	NaN
YDR043C	54.814	NaN
YDR046C	45.336	NaN
YAL064C-A	51.935	NaN
YBL091C-A	48.192	NaN
YBR269C	61.650	NaN
YBR271W	53.740	NaN
YBR273C	49.942	NaN
YBR274W	50.633	NaN
YBR277C	60.290	NaN
YBR278W	62.810	NaN
YBR279W	73.930	NaN
YBR281C	63.391	NaN
YBR283C	72.390	NaN
YBR284W	55.445	NaN
YBR285W	53.273	NaN
YBR286W	53.430	NaN
YBR290W	57.042	NaN
YBR291C	58.414	NaN
YBR292C	68.210	NaN
YBR293W	51.666	NaN
YBR295W	57.906	NaN
YBR296C	57.725	NaN
YBR297W	70.840	NaN
YBR298C	65.725	NaN
YBR300C	67.140	NaN
YCL001W-A	62.017	NaN
YCR020W-B	70.870	NaN
YCR024C-A	72.570	NaN
YCR025C	53.636	NaN
YCR026C	58.779	NaN
YCR027C	59.956	NaN
YCR028C	56.613	NaN
YCR031C	48.835	NaN
YCR034W	50.369	NaN
YCR036W	58.123	NaN
YCR037C	47.544	NaN
YCR043C	53.054	NaN
YCR049C	59.145	NaN
YCR050C	60.663	NaN
YCR051W	52.104	NaN
YCR059C	53.465	NaN
YCR061W	55.199	NaN
YCR063W	54.362	NaN
YCR065W	65.686	NaN
YCR066W	55.269	NaN
YCR068W	55.030	NaN
YCR071C	49.843	NaN
YCR073W-A	56.222	NaN
YCR076C	58.523	NaN
YCR077C	73.283	NaN
YCR079W	58.232	NaN
YCR081W	91.890	NaN
YCR082W	55.269	NaN
YCR085W	57.834	NaN
YCR086W	60.680	NaN
YCR087C-A	64.395	NaN
YCR087W	57.930	NaN
YJL004C	53.981	NaN
YJL006C	58.123	NaN
YJL012C	57.293	NaN
YJL013C	52.137	NaN
YJL016W	53.946	NaN
YJL017W	NaN	57.790
YJL020C	62.663	NaN
YJL021C	NaN	53.774
YJL024C	50.832	NaN
YJL027C	50.965	NaN
YJL028W	55.094	NaN
YJL029C	59.366	NaN
YJR001W	58.742	NaN
YJR004C	52.272	NaN
YJR005W	51.566	NaN
YJR008W	52.577	NaN
YJR009C	53.225	NaN
YJR010C-A	55.129	NaN
YJR010W	52.239	NaN
YJR011C	50.733	NaN
YJR014W	50.932	NaN
YJR015W	50.040	NaN
YJR018W	52.509	NaN
YJR019C	49.321	NaN
YJR020W	50.600	NaN
YJR021C	53.843	NaN
YJR024C	51.935	NaN
YJR025C	66.990	NaN
YJR026W	50.899	NaN
YJR031C	50.106	NaN
YJR032W	61.225	NaN
YJR033C	49.712	NaN
YJR035W	51.700	NaN
YJR036C	50.865	NaN
YJR037W	52.645	NaN
YJR038C	54.119	NaN
YJR040W	54.884	NaN
YJR043C	62.620	NaN
YJR047C	53.890	NaN
YJR048W	64.902	NaN
YJR049C	51.600	NaN
YJR050W	82.340	NaN
YJR051W	52.130	NaN
YJR052W	46.660	NaN
YJR053W	61.010	NaN
YJR054W	95.380	NaN
YJR055W	61.596	NaN
YJR056C	51.580	NaN
YJR058C	65.050	NaN
YJR059W	51.432	NaN
YJR060W	52.374	NaN
YJR061W	54.085	NaN
YJR062C	50.733	NaN
YJR063W	51.398	NaN
YDL096C	49.419	NaN
YDL099W	51.566	NaN
YDL100C	50.799	NaN
YDL101C	59.476	NaN
YDL104C	49.549	NaN
YDL106C	68.926	NaN
YDL109C	51.465	NaN
YDL110C	52.645	NaN
YDL112W	53.877	NaN
YDL113C	50.468	NaN
YDL114W	52.577	NaN
YDL115C	80.740	NaN
YDL116W	68.764	NaN
YDL117W	78.570	NaN
YDL118W	43.457	NaN
YDL122W	52.171	NaN
YDL123W	50.402	NaN
YDL124W	51.132	NaN
YDL125C	55.938	NaN
YDL127W	49.517	NaN
YDL128W	50.932	NaN
YDL129W	49.094	NaN
YDL130W	51.065	NaN
YDL131W	51.599	NaN
YDL133W	60.179	NaN
YDL134C	58.925	NaN
YDL134C-A	NaN	49.256
YDL135C	52.781	NaN
YDL136W	58.880	NaN
YDL137W	67.810	NaN
YDL138W	57.149	NaN
YDL142C	79.810	NaN
YDL144C	58.087	NaN
YDL146W	64.085	NaN
YDL149W	65.690	NaN
YDL151C	46.421	NaN
YDL154W	56.080	NaN
YDL155W	74.420	NaN
YDL156W	51.733	NaN
YDL157C	80.670	NaN
YDL160C	59.760	NaN
YDL161W	69.520	NaN
YDL162C	62.131	NaN
YDL167C	54.292	NaN
YDL168W	51.700	NaN
YDL169C	49.451	NaN
YDL170W	48.738	NaN
YDL171C	55.129	NaN
YDL172C	51.767	NaN
YDL173W	54.327	NaN
YDL174C	50.303	NaN
YDL175C	53.156	NaN
YDL177C	76.800	NaN
YDL178W	52.374	NaN
YDL179W	50.435	NaN
YDL180W	47.618	NaN
YDL182W	48.867	NaN
YDL183C	50.007	NaN
YDL184C	49.256	NaN
YDL185W	59.771	NaN
YDL186W	51.032	NaN
YDL187C	62.587	NaN
YDL188C	58.706	NaN
YDL189W	61.639	NaN
YDL190C	49.224	NaN
YGR027C	78.620	NaN
YGR031W	55.480	NaN
YGR033C	59.771	NaN
YGR034W	46.483	NaN
YGR035C	59.109	NaN
YGR036C	65.489	NaN
YGR037C	51.432	NaN
YGR039W	50.600	NaN
YGR041W	59.698	NaN
YGR042W	54.362	NaN
YGR043C	63.429	NaN
YGR044C	56.756	NaN
YGR045C	55.304	NaN
YGR049W	56.791	NaN
YGR051C	55.620	NaN
YGR052W	53.430	NaN
YGR054W	56.009	NaN
YGR055W	53.362	NaN
YGR056W	88.990	NaN
YGR057C	52.137	NaN
YGR058W	65.520	NaN
YGR059W	65.883	NaN
YGR064W	52.747	NaN
YGR066C	47.459	NaN
YGR067C	54.188	NaN
YGR068C	52.205	NaN
YGR105W	62.663	NaN
YCR045C	46.920	NaN
YMR014W	38.490	NaN
YBR244W	44.700	NaN
YOR126C	39.940	NaN
YOR142W	40.230	NaN
YOR152C	41.340	NaN
YOR156C	42.920	NaN
YOR161C	39.240	NaN
YOR182C	42.390	NaN
YOR188W	41.530	NaN
YLR414C	39.180	NaN
YDR245W	39.940	NaN
YPL137C	44.520	NaN
YNL054W	46.160	NaN
YNL058C	46.210	NaN
YOR303W	45.360	NaN
YGL004C	47.300	NaN
YGL017W	44.960	NaN
YGL020C	42.540	NaN
YGL023C	42.400	NaN
YGL033W	48.220	NaN
YGL035C	48.010	NaN
YGL036W	47.550	NaN
YGL037C	42.870	NaN
YGL042C	40.320	NaN
YGL049C	46.600	NaN
YGL051W	46.930	NaN
YGL057C	47.400	NaN
YGL063W	47.570	NaN
YCL030C	45.470	NaN
YGL076C	39.200	NaN
YPL036W	45.420	NaN
YGL083W	46.440	NaN
YGL088W	43.030	NaN
YGL094C	40.180	NaN
YGR104C	44.980	NaN
YGL096W	48.940	NaN
YOR141C	46.940	NaN
YOR155C	45.290	NaN
YIL006W	41.440	NaN
YIL007C	45.870	NaN
YIL008W	49.460	NaN
YIL009W	40.620	NaN
YIL010W	39.650	NaN
YPL034W	44.760	NaN
YPL027W	45.820	NaN
YIL038C	52.480	NaN
YIL042C	45.030	NaN
YIL052C	32.770	NaN
YIL054W	46.570	NaN
YIL055C	46.000	NaN
YIL059C	44.990	NaN
YIL060W	38.070	NaN
YIL066C	44.260	NaN
YIL069C	44.870	NaN
YIL070C	46.720	NaN
YIL071C	46.360	NaN
YIL074C	46.080	NaN
YIL089W	46.890	NaN
YIL092W	44.788	NaN
YDR269C	43.880	NaN
YDR271C	41.540	NaN
YDR290W	48.460	NaN
YOR325W	47.540	NaN
YPL017C	47.020	NaN
YOR333C	48.020	NaN
YOR345C	48.470	NaN
YOR366W	NaN	49.310
YOR379C	45.850	NaN
YNL001W	39.720	NaN
YNL004W	43.160	NaN
YNL009W	41.790	NaN
YNL010W	48.490	NaN
YNL012W	46.990	NaN
YNL013C	37.740	NaN
YNL016W	56.820	NaN
YNL020C	41.940	NaN
YNL022C	51.090	NaN
YNL023C	39.400	NaN
YNL024C	58.710	NaN
YNL025C	51.640	NaN
YNL027W	51.500	NaN
YNL031C	45.570	NaN
YNL032W	47.450	NaN
YNL034W	54.310	NaN
YNL035C	49.000	NaN
YNL041C	50.910	NaN
YNL043C	49.100	NaN
YNL044W	45.200	NaN
YNL045W	55.850	NaN
YNL046W	56.160	NaN
YNL049C	53.700	NaN
YNR001C	46.970	NaN
YNR002C	46.440	NaN
YNR004W	45.490	NaN
YNR005C	47.150	NaN
YNR006W	48.180	NaN
YNR007C	62.410	NaN
YNR008W	47.170	NaN
YNR009W	47.950	NaN
YNR012W	48.260	NaN
YNR013C	49.210	NaN
YNR014W	50.360	NaN
YNR015W	44.510	NaN
YNR018W	64.860	NaN
YNR019W	42.710	NaN
YNR020C	45.430	NaN
YNR021W	44.900	NaN
YNR024W	46.330	NaN
YNR025C	49.660	NaN
YNR027W	50.800	NaN
YNR028W	49.840	NaN
YNR029C	48.550	NaN
YNR030W	47.290	NaN
YNR031C	46.920	NaN
YNR032W	50.120	NaN
YNR034W	44.850	NaN
YNR039C	46.440	NaN
YNR040W	52.530	NaN
YNR048W	51.630	NaN
YNR049C	48.930	NaN
YBL095W	49.110	NaN
YBL096C	49.470	NaN
YBL098W	42.990	NaN
YBL101C	44.380	NaN
YBL102W	44.860	NaN
YBL104C	39.280	NaN
YBL106C	44.850	NaN
YBL107C	42.580	NaN
YBR001C	48.660	NaN
YBR005W	43.760	NaN
YBR006W	53.120	NaN
YBR007C	45.250	NaN
YBR008C	41.370	NaN
YBR009C	49.120	NaN
YBR010W	42.030	NaN
YBR012C	42.980	NaN
YBR013C	43.200	NaN
YBR014C	43.980	NaN
YBR015C	46.280	NaN
YBR016W	42.710	NaN
YBR018C	45.670	NaN
YBR019C	46.170	NaN
YBR020W	47.027	NaN
YBR022W	46.640	NaN
YBR023C	43.910	NaN
YBR024W	44.160	NaN
YBR025C	43.690	NaN
YBR026C	37.780	NaN
YBR027C	57.020	NaN
YBR028C	44.130	NaN
YBR029C	NaN	43.245
YBR031W	42.900	NaN
YBR032W	42.710	NaN
YBR033W	46.060	NaN
YBR034C	42.210	NaN
YPL004C	42.210	NaN
YBR036C	36.310	NaN
YBR038W	43.995	NaN
YBR040W	50.965	NaN
YBR041W	44.087	NaN
YBR042C	47.586	NaN
YBR043C	50.139	NaN
YBR044C	54.919	NaN
YBR045C	54.954	NaN
YBR046C	46.327	NaN
YBR047W	44.027	NaN
YBR048W	42.125	NaN
YBR050C	47.808	NaN
YBR051W	43.696	NaN
YBR052C	46.483	NaN
YBR053C	43.756	NaN
YBR054W	43.876	NaN
YBR056W	50.633	NaN
YBR057C	47.777	NaN
YBR058C	47.427	NaN
YBR059C	51.532	NaN
YBR062C	49.386	NaN
YBR063C	48.288	NaN
YBR064W	55.515	NaN
YBR065C	51.499	NaN
YBR066C	48.770	NaN
YBR067C	50.237	NaN
YBR068C	49.061	NaN
YBR069C	49.680	NaN
YBR071W	48.000	NaN
YBR072W	49.191	NaN
YBR073W	51.666	NaN
YBR074W	49.876	NaN
YBR075W	NaN	48.899
YBR076W	47.520	NaN
YBR077C	51.733	NaN
YIL098C	33.100	NaN
YIL099W	47.649	NaN
YIL100W	50.534	NaN
YIL101C	45.060	NaN
YIL105C	46.891	NaN
YIL107C	50.303	NaN
YIL108W	49.256	NaN
YIL110W	39.742	NaN
YIL112W	50.600	NaN
YIL113W	50.237	NaN
YIL114C	47.586	NaN
YIL116W	47.491	NaN
YIL117C	47.936	NaN
YIL119C	46.016	NaN
YIL120W	49.647	NaN
YIL121W	50.633	NaN
YIL123W	53.981	NaN
YIL124W	50.633	NaN
YIL128W	49.516	NaN
YIL130W	47.364	NaN
YIL132C	52.272	NaN
YIL133C	44.329	NaN
YIL134W	45.644	NaN
YIL135C	49.256	NaN
YIL137C	50.998	NaN
YIL138C	50.534	NaN
YIL139C	50.007	NaN
YIL140W	49.680	NaN
YIL141W	49.484	NaN
YIL145C	51.499	NaN
YIL146C	45.521	NaN
YIL148W	59.439	NaN
YIL149C	49.159	NaN
YIL152W	51.065	NaN
YIL153W	46.047	NaN
YIL154C	46.985	NaN
YIL155C	46.859	NaN
YIL156W	49.942	NaN
YIL157C	44.299	NaN
YIL159W	49.191	NaN
YIL160C	49.321	NaN
YIL161W	50.998	NaN
YIL162W	48.900	NaN
YIL163C	49.094	NaN
YIL164C	47.936	NaN
YIL165C	48.609	NaN
YIL166C	46.483	NaN
YIL167W	46.358	NaN
YIL168W	44.178	NaN
YIL170W	47.332	NaN
YIL173W	45.213	NaN
YIR001C	40.736	NaN
YIR002C	45.768	NaN
YIR003W	44.420	NaN
YIR005W	47.332	NaN
YIR007W	44.178	NaN
YIR009W	46.954	NaN
YIR013C	45.490	NaN
YIR014W	47.174	NaN
YIR016W	48.803	NaN
YNL146W	48.609	NaN
YNL145W	45.954	NaN
YNL144C	43.876	NaN
YNL143C	47.936	NaN
YNL141W	46.734	NaN
YNL139C	79.372	NaN
YNL136W	46.765	NaN
YNL135C	62.282	NaN
YNL134C	49.126	NaN
YNL133C	87.637	NaN
YNL129W	44.178	NaN
YNL128W	51.868	NaN
YNL127W	53.225	NaN
YNL123W	47.174	NaN
YNL122C	50.965	NaN
YNL117W	45.275	NaN
YNL116W	51.969	NaN
YNL108C	50.766	NaN
YNL101W	48.224	NaN
YNL098C	49.321	NaN
YNL094W	48.770	NaN
YNL092W	50.534	NaN
YNL084C	47.111	NaN
YNL077W	49.909	NaN
YNL063W	51.131	NaN
YNL057W	50.965	NaN
YDL194W	54.779	NaN
YDR048C	47.143	NaN
YFR011C	46.859	NaN
YFR013W	49.094	NaN
YNL051W	46.859	NaN
YNL052W	51.733	NaN
YNL056W	49.061	NaN
YNL065W	59.956	NaN
YNL066W	47.522	NaN
YNL067W	38.876	NaN
YNL068C	62.816	NaN
YNL070W	63.314	NaN
YNL071W	55.761	NaN
YNL072W	65.058	NaN
YNL074C	53.293	NaN
YNL076W	57.689	NaN
YNL078W	54.709	NaN
YNL079C	58.888	NaN
YNL080C	47.713	NaN
YNL082W	49.712	NaN
YNL083W	49.810	NaN
YNL085W	48.064	NaN
YNL087W	50.007	NaN
YNL090W	48.128	NaN
YNL091W	50.899	NaN
YNL093W	50.766	NaN
YNL095C	49.484	NaN
YNL097C	48.192	NaN
YNL099C	47.840	NaN
YNL100W	46.389	NaN
YNL104C	47.459	NaN
YNL105W	52.917	NaN
YNL106C	52.645	NaN
YNL107W	46.265	NaN
YNL115C	55.269	NaN
YNL119W	55.797	NaN
YNL120C	58.232	NaN
YNL121C	46.985	NaN
YNL125C	48.835	NaN
YNL130C	49.974	NaN
YBR189W	43.492	NaN
YCR095C	44.329	NaN
YCR102W-A	46.891	NaN
YDL133C-A	48.932	NaN
YDR058C	49.386	NaN
YDR174W	43.516	NaN
YDR202C	49.289	NaN
YDR205W	49.974	NaN
YDR445C	47.364	NaN
YDR537C	50.501	NaN
YFR039C	45.923	NaN
YGL219C	44.329	NaN
YGR028W	47.840	NaN
YGR032W	48.192	NaN
YGR038W	46.327	NaN
YGR040W	42.921	NaN
YGR050C	47.143	NaN
YGR053C	45.213	NaN
YGR063C	38.296	NaN
YGR086C	43.546	NaN
YGR089W	47.872	NaN
YGR092W	60.625	NaN
YGR093W	47.586	NaN
YGR106C	61.525	NaN
YGR110W	47.936	NaN
YGR117C	58.014	NaN
YGR238C	42.096	NaN
YGR239C	47.301	NaN
YGR248W	46.421	NaN
YGR250C	40.679	NaN
YJL129C	48.448	NaN
YJL136C	44.359	NaN
YJL137C	47.713	NaN
YJL139C	44.968	NaN
YJL140W	50.007	NaN
YJL141C	51.098	NaN
YJL151C	48.256	NaN
YJL160C	56.115	NaN
YJL161W	49.549	NaN
YJL163C	49.680	NaN
YJL165C	50.700	NaN
YJL172W	49.647	NaN
YJL175W	54.050	NaN
YJL177W	47.206	NaN
YJL184W	49.159	NaN
YJL189W	47.872	NaN
YJL191W	47.681	NaN
YJL196C	43.039	NaN
YJL200C	50.468	NaN
YJL206C	49.354	NaN
YJL213W	48.545	NaN
YKL096W-A	47.808	NaN
YKL115C	46.922	NaN
YKL139W	54.930	NaN
YKL201C	53.190	NaN
YKL202W	47.237	NaN
YKL215C	51.331	NaN
YKL220C	48.609	NaN
YKR010C	44.876	NaN
YKR019C	45.305	NaN
YKR023W	51.532	NaN
YKR027W	47.904	NaN
YKR028W	52.849	NaN
YKR029C	58.159	NaN
YKR034W	47.936	NaN
YKR036C	53.671	NaN
YKR039W	55.374	NaN
YKR040C	54.050	NaN
YKR041W	48.256	NaN
YKR046C	46.954	NaN
YKR053C	47.459	NaN
YML035C	54.084	NaN
YAR002C-A	54.396	NaN
YBR083W	51.969	NaN
YBR084C-A	48.513	NaN
YBR090C	53.396	NaN
YBR100W	NaN	50.435
YBR125C	48.513	NaN
YBR131W	51.065	NaN
YBR150C	45.892	NaN
YBR168W	50.633	NaN
YBR169C	48.706	NaN
YBR270C	60.514	NaN
YBR272C	52.679	NaN
YBR275C	58.510	NaN
YBR276C	49.354	NaN
YBR280C	49.191	NaN
YBR287W	49.224	NaN
YBR288C	49.191	NaN
YBR289W	51.231	NaN
YBR294W	52.171	NaN
YBR301W	50.204	NaN
YCL026C-A	47.301	NaN
YCR030C	53.843	NaN
YCR032W	49.354	NaN
YCR033W	47.301	NaN
YCR047C	58.341	NaN
YCR048W	53.156	NaN
YCR060W	50.567	NaN
YCR062W	NaN	43.099
YCR067C	51.265	NaN
YCR069W	52.815	NaN
YCR073C	49.451	NaN
YCR075C	48.320	NaN
YCR083W	49.321	NaN
YCR088W	50.832	NaN
YCR089W	48.964	NaN
YBR191W	45.615	NaN
YCL035C	44.785	NaN
YDR071C	40.308	NaN
YDR074W	58.051	NaN
YER027C	45.367	NaN
YER037W	45.183	NaN
YLR192C	40.536	NaN
YLR237W	42.331	NaN
YLR246W	48.674	NaN
YLR334C	46.171	NaN
YLR346C	44.481	NaN
YLR358C	61.827	NaN
YLR361C	46.233	NaN
YLR370C	49.061	NaN
YLR394W	45.152	NaN
YML027W	44.907	NaN
YML036W	54.709	NaN
YML038C	47.269	NaN
YML041C	47.618	NaN
YML042W	47.681	NaN
YML047C	48.160	NaN
YML075C	46.765	NaN
YML076C	47.840	NaN
YML086C	48.160	NaN
YMR048W	50.501	NaN
YMR137C	46.016	NaN
YMR138W	36.618	NaN
YMR139W	50.799	NaN
YMR160W	52.781	NaN
YMR173W	52.205	NaN
YMR198W	64.902	NaN
YOR298C-A	46.295	NaN
YPL183C	49.029	NaN
YPL189W	52.781	NaN
YPL224C	49.942	NaN
YGR295C	52.645	NaN
YHR132W-A	57.149	NaN
YIL030C	50.303	NaN
YIL058W	51.700	NaN
YIR023W	52.747	NaN
YIR030C	47.491	NaN
YIR032C	48.352	NaN
YIR043C	46.859	NaN
YIR044C	48.641	NaN
YJR003C	45.644	NaN
YKL053C-A	44.027	NaN
YKR106W	47.491	NaN
YMR322C	48.192	NaN
YNL138W	51.834	NaN
YNL140C	51.868	NaN
YNL142W	50.567	NaN
YOL151W	46.997	NaN
YOL152W	46.901	NaN
YOL155C	47.491	NaN
YOR265W	47.396	NaN
YOR266W	50.106	NaN
YOR267C	48.513	NaN
YOR268C	47.681	NaN
YOR269W	53.567	NaN
YOR270C	53.739	NaN
YOR271C	46.985	NaN
YOR273C	48.096	NaN
YOR274W	46.891	NaN
YOR275C	40.650	NaN
YOR276W	53.774	NaN
YOR302W	50.865	NaN
YFL013W-A	NaN	48.658
YFL014W	48.386	NaN
YFL019C	49.731	NaN
YFL042C	47.671	NaN
YFR024C	NaN	48.432
YFR025C	49.338	NaN
YHR146W	49.762	NaN
YHR171W	48.176	NaN
YJL042W	46.224	NaN
YJL070C	49.821	NaN
YJL078C	47.571	NaN
YJL094C	47.175	NaN
YJL101C	44.046	NaN
YJL105W	49.648	NaN
YJL128C	45.211	NaN
YKR094C	48.226	NaN
YKR095W	48.965	NaN
YKR096W	46.867	NaN
YKR102W	48.981	NaN
YLR110C	48.572	NaN
YLR390W-A	46.234	NaN
YML066C	47.209	NaN
YML115C	45.026	NaN
YMR037C	44.567	NaN
YMR104C	46.179	NaN
YNR055C	46.567	NaN
YNR069C	45.091	NaN
YOL147C	46.255	NaN
YPR007C	46.518	NaN
YPR008W	43.561	NaN
YPR013C	46.516	NaN
YPR022C	49.461	NaN
YPR023C	44.123	NaN
YPR024W	43.667	NaN
YPR026W	48.687	NaN
YPR031W	50.123	NaN
YPR037C	47.183	NaN
YPR043W	48.437	NaN
YPR050C	49.200	NaN
YPR064W	49.748	NaN
YPR078C	46.888	NaN
YFR030W	49.484	NaN
YOL153C	49.909	NaN
YNR052C	70.730	NaN
YPL268W	54.420	NaN
YPR067W	41.659	NaN
YBR084W	46.047	NaN
