orf	hom | cell size | standard [standard] | Zhang J~Schneider BL, 2002	het | cell size | standard [standard] | Zhang J~Schneider BL, 2002
YDR188W		54.0846032525568
YDR189W		52.13733798734999
YDR190C		43.726232266239606
YDR191W	49.23	
YDR192C	43.96676108326039	
YDR193W	46.29592470195001	
YDR195W	55.7615276064	
YDR196C		49.22372779912279
YDR198C	48.28789988003519	
YDR199W	42.389586796233594	
YDR200C	57.97838382754878	
YDR201W		49.71248588694081
YDR202C	49.28855271914783	
YDR203W	45.213324956799994	
YDR205W	49.974315661478336	
YDR206W	49.9416759119124	
YDR207C	60.29040089765001	
YDR208W		53.94639734865919
YDR209C	49.516596282137606	
YDR210W	60.439235393552394	
YDR211W		40.05
YDR212W		44.58
YDR213W	46.6397049220256	
YDR214W	43.7562502736128	
YDR215C	46.171333807583586	
YDR216W	49.353748584663606	
YDR217C	47.9679722584832	
YDR218C	42.65470505835	
YDR219C	49.745184298009185	
YDR220C	47.58592826408961	
YDR221W	48.35205562879998	
YDR222W	44.2384084980992	
YDR223W	52.7811410430304	
YDR224C		36.77
YDR225W	68.87	
YDR226W	51.2648584137844	
YDR228C		39.35
YDR229W	51.90147361118719	
YDR232W		40.65
YDR233C	49.5818355310432	
YDR235W		43.33
YDR236C		38.67
YDR238C		44.14773540485
YDR239C	46.6397049220256	
YDR240C		42.68423069532161
YDR241W	39.7422269357344	
YDR242W	48.44824154436841	
YDR243C		49.974474734800005
YDR244W	55.51484751825319	
YDR245W	39.94	
YDR246W		44.05718629484479
YDR247W	52.72	
YDR248C	52.92	
YDR249C	61.22463648839997	
YDR250C	53.69	
YDR251W	49.05	
YDR252W	61.33738901348519	
YDR253C	97.66	
YDR254W	64.67	
YDR255C	64.78467723355318	
YDR256C	46.8	
YDR257C	60.8	
YDR258C	63.72	
YDR259C	49.28870960961641	
YDR260C	49.28870960961641	
YDR261C	52.103599417654415	
YDR262W	58.450537911150015	
YDR263C	58.1233901393376	
YDR264C	83.12	
YDR265W	57.9059712	
YDR266C	52.89	
YDR267C		42.43
YDR269C	43.88	
YDR270W	56.11519375	
YDR271C	41.54	
YDR272W	49.22372779912279	
YDR273W	58.742364482001214	
YDR274C	66.35737113664119	
YDR275W	60.10470164160001	
YDR276C	61.03702281984999	
YDR277C	52.8832760973748	
YDR278C	50.89868224253119	
YDR279W	51.83421469047361	
YDR280W		43.18825324995719
YDR282C	49.71248588694081	
YDR283C	51.16481860557759	
YDR284C	50.9983749542036	
YDR285W	51.699871220412795	
YDR286C	49.777897044198404	
YDR287W	55.47966700756481	
YDR288W		51.46532906515001
YDR289C	51.90147361118719	
YDR290W	48.46	
YDR291W	58.66931699049959	
YDR292C		46.57707327651841
YDR293C	69.6	
YDR294C	54.848956865718414	
YDR295C	56.9700868970464	
YDR297W	47.90415678269761	
YDR299W		55.33909359390719
YDR300C	56.16	
YDR301W		50.56731165713921
YDR302W		51.666321661939605
YDR303C		48.77045362201321
YDR304C	55.5500428981344	
YDR305C	71.62	
YDR306C	53.464531070966416	
YDR307W	54.0846032525568	
YDR308C		46.07803747205122
YDR309C	58.85204936663359	
YDR310C	59.14520972261439	
YDR311W		47.936057440994794
YDR312W	70.22	
YDR313C	54.95374151408679	
YDR314C	53.49885454374999	
YDR315C	51.76701390192639	
YDR316W	50.60038380236842	
YDR317W	70.61	
YDR318W	64.78467723355318	
YDR319C	52.27243791070841	
YDR320C	51.23149733560319	
YDR321W	56.934294173341186	
YDR323C	61.67647700786881	
YDR324C		61.751999216230395
YDR325W		49.38628951674878
YDR326C	47.079549392213345	
YDR327W		44.6
YDR328C		49.06152320287679
YDR329C	57.43675826661079	
YDR330W	57.00589461875001	
YDR331W		58.63281596480001
YDR333C	54.465886174977214	
YDR334W	53.0879413125292	
YDR335W	75.8965160094372	
YDR336W	54.848956865718414	
YDR338C	49.48399812894999	
YDR339C		45.6443160886944
YDR340W	48.80273768117439	
YDR341C		46.04696664540279
YDR344C	48.73818380372481	
YDR345C	49.516596282137606	
YDR346C	64.43	
YDR348C	52.57726561669119	
YDR349C	49.029125103635614	
YDR351W	47.58592826408961	
YDR352W	45.61344056589319	
YDR353W		42.9802367921696
YDR354W	52.7811410430304	
YDR355C		47.71305
YDR356W		47.2059182169344
YDR357C	53.49885454374999	
YDR358W	52.6112083306964	
YDR360W	49.843365554505596	
YDR361C		51.064909029257194
YDR362C		48.96
YDR363W	72.44	
YDR363W-A	49.54920874845481	
YDR364C		69.59
YDR365C		44.66319142626881
YDR367W		50.86548023298281
YDR368W	50.96512959999998	
YDR370C	49.974474734800005	
YDR371W	50.07	
YDR373W		51.19815073391481
YDR374C	49.45141428575041	
YDR376W		57.7974653484228
YDR378C	55.902815193702395	
YDR379W	51.39844755426922	
YDR380W	51.11	
YDR381W		54.1
YDR382W	65.38	
YDR383C	49.5818355310432	
YDR384C	50.435167181414386	
YDR385W	62.63	
YDR386W	54.74430550287161	
YDR387C	70.36	
YDR388W	48.9967412704	
YDR389W	43.696227990800004	
YDR390C		56.541563181980784
YDR391C	48.28789988003519	
YDR392W	37.045991959961604	
YDR393W	59.64	
YDR394W		64.4342801012064
YDR395W	51.16481860557759	
YDR396W		50.204468670078796
YDR397C		54.1
YDR398W		38.7094094261028
YDR399W	71.69	
YDR400W	52.57726561669119	
YDR401W	52.407771016185194	
YDR402C	62.06	
YDR403W	47.87227028045	
YDR404C		51.699871220412795
YDR406W	49.810624128650005	
YDR407C		46.98518281875881
YDR409W	52.9514392805244	
YDR411C	48.448395760041194	
YDR412W		52.91735037216321
YDR413C		49.48399812894999
YDR414C	72.79	
YDR415C	51.16481860557759	
YDR416W		41.804373024937604
YDR417C	34.83823615250529	
YDR418W	42.56620984788479	
YDR419W	54.91879848322561	
YDR420W	51.031634762908816	
YDR421W	52.57726561669119	
YDR422C	53.94639734865919	
YDR423C	50.204468670078796	
YDR424C	51.22	
YDR425W	50.66657134637561	
YDR426C	49.0939355712652	
YDR427W		48.28829814106881
YDR428C	70.71	
YDR429C		56.862753707359595
YDR430C	51.131500947450014	
YDR431W	65.66	
YDR432W	50.931898697156406	
YDR433W	59.33	
YDR434W		47.522452156502396
YDR435C	60.70028479567361	
YDR436W	45.01	
YDR437W		45.45
YDR438W	44.937553918034034	
YDR439W	53.53302230246731	
YDR440W	50.270150572826154	
YDR441C	48.93186063429775	
YDR442W	61.33719377096859	
YDR443C	59.40233318641674	
YDR444W	49.61431870562961	
YDR445C	47.36385813971812	
YDR446W	45.33604287653803	
YDR447C	44.23826768320074	
YDR448W	63.505867404374996	
YDR449C		44.9
YDR450W	40.5928780019055	
YDR451C	48.38400079047166	
YDR452W	51.699706654996376	
YDR453C	48.35190171978664	
YDR454C		41.61
YDR455C	46.108975502984975	
YDR456W	49.25605477334688	
YDR457W	37.50455776170122	
YDR458C	54.77900011910057	
YDR459C	44.937553918034034	
YDR460W		42.79
YDR461W	47.80838755258465	
YDR463W	52.577098258448196	
YDR464W		43.9
YDR465C	46.29577733778938	
YDR466W	50.07279797190034	
YDR467C	50.865318323509186	
YDR468C		46.41
YDR469W	48.35190171978664	
YDR470C	49.38613231567444	
YDR471W	46.67089323059418	
YDR472W		42.75
YDR473C		43.1
YDR475C	50.9993421260026	
YDR476C	59.29196554359174	
YDR477W	73.7921423641876	
YDR478W		43.72
YDR479C	47.17419219270887	
YDR480W	52.06970966295963	
YDR481C	52.20469264099269	
YDR482C	52.40760419745901	
YDR483W	48.09767902032822	
YDR484W	53.877211279566836	
YDR485C	53.43005220873917	
YDR486C	60.439043009940875	
YDR487C		42.56
YDR488C	61.714033968379965	
YDR489W		43.85
YDR490C	46.04682007369842	
YDR491C	47.967819572042345	
YDR492W	53.12193434336681	
YDR493W	45.02930479382848	
YDR494W	56.86257270801624	
YDR495C	59.4391528133773	
YDR496C	56.82682507324498	
YDR497C	49.67964367250079	
YDR498C		49.07
YDR499W		46.14
YDR500C	46.86640343978134	
YDR501W	53.43005220873917	
YDR502C	45.95369170179509	
YDR503C	50.10565413750101	
YDR504C	48.41611406428505	
YDR505C	55.16353541554608	
YDR506C	46.54619817912601	
YDR507C	38.90329420613429	
YDR508C	50.10565413750101	
YDR509W	47.33221191038209	
YDR510W		45.17
YDR511W	50.63330919343499	
YDR512C	45.10731778060503	
YDR513W	49.093779300780184	
YDR514C	49.451256877377965	
YDR515W	48.802582337598885	
YDR516C	32.36	
YDR517W	44.6934944178858	
YDR519W	54.81388379463071	
YDR520C	49.093779300780184	
YDR521W	48.02028989025098	
YDR522C	49.5164386662849	
YDR523C	48.38400079047166	
YDR524C	48.77029838120081	
YDR525W	47.30057978050196	
YDR525W-A	47.71305	
YDR526C		64.25
YDR527W		42.91
YDR528W	49.22357111549725	
YDR530C	47.427192909324305	
YDR533C	37.153461215159986	
YDR534C	56.82682507324498	
YDR535C	50.171569281433584	
YDR536W	54.848956865718414	
YDR537C	50.50104985455151	
YDR538W	53.258898484915214	
YDR539W	49.029125103635614	
YDR540C	52.54333750484281	
YDR541C	56.719852613146806	
YEL001C	74.34	
YEL002C		49.12636221194239
YEL003W	52.3	
YEL004W	49.23	
YEL005C	53.07	
YEL006W	49.99	
YEL007W	57.14	
YEL008W	46.72	
YEL009C	48.85	
YEL010W	48.23	
YEL011W	54.674611933264394	
YEL012W	68.07	
YEL013W	43.277608228377595	
YEL014C	59.69	
YEL015W	50.699686751436786	
YEL016C	49.0939355712652	
YEL017C-A	58.67	
YEL017W	49.71248588694081	
YEL018W	60.19	
YEL019C		48.319970655972405
YEL020C	48.1277588437492	
YEL023C	48.673686877200005	
YEL025C	48.86734853468159	
YEL026W		55.33909359390719
YEL027W	53.0537938384608	
YEL028W	51.49879156674559	
YEL029C	60.51374440763962	
YEL030W	50.00728791479958	
YEL031W	51.73343529936121	
YEL032W		41.2534323540108
YEL033W	47.17434235295318	
YEL034W		42.743322838339196
YEL035C		47.07969925120002
YEL037C	47.42734387489559	
YEL038W	48.899675335310796	
YEL039C	49.38628951674878	
YEL040W	49.38628951674878	
YEL041W	58.62	
YEL042W	57.63	
YEL043W	50.040115455052806	
YEL044W	64.09	
YEL045C	51.666321661939605	
YEL046C	66.88	
YEL047C	52.44164075082241	
YEL048C	50.36918136268479	
YEL049W	54.292354382851215	
YEL051W	56.43476907200441	
YEL052W	50.799119536549995	
YEL053C	55.69097317241921	
YEL054C	69.96	
YEL055C		44.571938622996406
YEL056W	51.39844755426922	
YEL057C	58.08711592144999	
YEL058W		50.89868224253119
YEL059W	52.64516565000002	
YEL060C	50.07295735870121	
YEL061C	83.51	
YEL062W	49.19125832272962	
YEL063C	51.064909029257194	
YEL064C	50.699686751436786	
YEL065W	50.4021670730732	
YEL066W	53.15628021165	
YEL067C	51.29823397160001	
YEL068C	62.15	
YEL071W	54.32703121023639	
YER001W	54.98869936387519	
YER002W	53.29313390179238	
YER003C		48.28789988003519
YER004W	56.00893736256279	
YER005W	57.58086045733561	
YER006W		51.93512487896038
YER007C-A	50.26	
YER007W	54.431150279228795	
YER008C		45.8
YER009W		55.05865953279999
YER011W	49.9416759119124	
YER012W		53.842897573849974
YER013W		50.435167181414386
YER014W	42.72	
YER018C		42.5
YER019C-A	51.49879156674559	
YER019W	67.58	
YER020W	55.02367203573241	
YER021W		51.699871220412795
YER022W		50.3032531232
YER023W		47.522452156502396
YER024W	53.911882700090814	
YER025W		43.96676108326039
YER027C	45.36679307414062	
YER028C	50.171569281433584	
YER030W	49.843365554505596	
YER031C	52.81517143595	
YER033C	60.812392824660385	
YER034W	47.55418314955	
YER036C		49.353748584663606
YER037W	45.182500301605614	
YER038C		54.848956865718414
YER038W-A	48.86734853468159	
YER039C	51.0981977563904	
YER039C-A	44.60234240000002	
YER040W	53.0879413125292	
YER041W	51.29823397160001	
YER042W	51.031634762908816	
YER043C		55.44450136292759
YER044C	54.570182524457614	
YER044C-A	50.931898697156406	
YER045C	50.56731165713921	
YER046W	46.76513660279999	
YER046W-A	49.745184298009185	
YER047C	51.666321661939605	
YER048C	46.171333807583586	
YER049W	48.673686877200005	
YER051W	49.45141428575041	
YER053C	44.48081019880959	
YER055C	53.15628021165	
YER056C	52.9514392805244	
YER056C-A	52.103599417654415	
YER057C	52.407771016185194	
YER059W	47.74486576912361	
YER060W	51.43188106203839	
YER060W-A	50.10581362888639	
YER062C	49.029125103635614	
YER063W	52.509423992009594	
YER064C	53.0537938384608	
YER065C	45.36693748125	
YER066C-A	51.800607031249996	
YER066W	52.340075303115604	
YER067C-A	47.776695678588794	
YER067W	50.799119536549995	
YER071C	48.673686877200005	
YER072W	48.673686877200005	
YER073W	49.9416759119124	
YER074W	51.56576007795521	
YER075C	51.90147361118719	
YER078C	52.7811410430304	
YER079W	52.44164075082241	
YER080W	49.9416759119124	
YER081W	52.8832760973748	
YER082C		47.522452156502396
YER083C	46.73375762603241	
YER084W	48.0638016975116	
YER085C	50.171569281433584	
YER087C-B	48.41626817769281	
YER088C	62.0547045572608	
YER089C	47.55403178023771	
YER091C-A	51.365028538700805	
YER092W	52.23864107689919	
YER093C		53.12210343587839
YER093C-A	57.36479741685	
YER094C		52.13733798734999
YER095W	76.06	
YER096W	55.902815193702395	
YER097W	50.732816582725185	
YER098W	48.73818380372481	
YER101C	49.94151694299238	
YER103W	48.38400079047166	
YER104W		45.32
YER106W	48.99658530929332	
YER107C		50.32
YER110C	46.8592086457615	
YER111C	57.2927143287854	
YER112W		48.67
YER113C	50.93173657626674	
YER114C	47.079549392213345	
YER115C	47.68109659430389	
YER116C	51.632622268919995	
YER117W	46.79638066488775	
YER118C	49.81046557687979	
YER119C	51.56559593942682	
YER119C-A	50.270150572826154	
YER120W	48.70577318774543	
YER121W	51.46516524630271	
YER122C	42.831926934302565	
YER123W	55.16353541554608	
YER124C	50.69952536969897	
YER125W		52.11
YER126C		49.73
YER127W		46.98
YER128W	48.095620089937896	
YER129W	46.95355601741664	
YER130C	51.03147232455013	
YER131W	46.57692501743617	
YER132C	51.46516524630271	
YER133W		47.91
YER134C	49.64697402623999	
YER135C	50.20430886466541	
YER136W		48.48
YER137C	49.5164386662849	
YER139C	51.86767178267231	
YER140W	46.702244031089805	
YER141W	37.45039956391868	
YER142C	47.20576795618122	
YER143W	48.31981684908846	
YER144C	53.464531070966416	
YER145C	49.64697402623999	
YER146W		50.5
YER147C		49.27
YER148W		46.42
YER149C	50.99821262171393	
YER150W	49.06136703556331	
YER151C	50.600222736720966	
YER152C	49.64697402623999	
YER155C	55.05848427605332	
YER157W		46.91
YER158C	49.84320689851643	
YER159C		44.83
YER161C	51.13133819120814	
YER162C	53.395758209652044	
YER164W	46.04682007369842	
YER165W		48.36
YER166W	47.427192909324305	
YER167W	81.37	
YER168C		45.34
YER169W	51.666157203314505	
YER170W	49.87596256465302	
YER171W		52.44
YER172C		59.92
YER173W	50.03995617279072	
YER174C	47.458881455877645	
YER175C	49.15864665108562	
YER176W	49.02896903944824	
YER177W	51.3314606189397	
YER178W	47.64930919762122	
YER179W	49.25605477334688	
YER180C	48.31981684908846	
YER181C	44.906998012064996	
YER182W	53.53302230246731	
YER183C	54.43097701990144	
YER184C	48.609092148790594	
YER185W	52.67896989523284	
YER186C	48.83488053796604	
YER187W	49.12620583824041	
YER188W	59.586773138569605	
YFL001W	57.65281833378977	
YFL002C		52.74
YFL003C	47.872117898637285	
YFL004W	50.89852022737253	
YFL005W		47.46
YFL007W	48.251382382935724	
YFL008W		44.389806068885186
YFL009W		48.2238009062656
YFL010C	45.213181038653325	
YFL010W-A	46.51434966752224	
YFL011W	51.800607031249996	
YFL012W	49.54905102879365	
YFL012W-A	48.6576069411665	
YFL013C	41.4267554783956	
YFL014W	48.38630169727084	
YFL015C	51.29823397160001	
YFL017C		43.42680693049159
YFL018C	39.91142256640001	
YFL019C	49.730626157641765	
YFL020C	48.9967412704	
YFL021W	52.8832760973748	
YFL022C		46.92224219374999
YFL023W	48.480537551846396	
YFL024C		48.673686877200005
YFL025C	51.800607031249996	
YFL027C	49.54920874845481	
YFL028C	50.799119536549995	
YFL029C		51.07
YFL030W	52.509423992009594	
YFL031W	55.85	
YFL032W	48.9967412704	
YFL033C	44.62064866048367	
YFL034C-A	53.409569520907596	
YFL034C-B		44.45201500739999
YFL034W	45.213324956799994	
YFL037W		47.74486576912361
YFL038C		45.5517312972876
YFL039C		52.21
YFL040W	51.064909029257194	
YFL041W	50.66657134637561	
YFL042C	49.114611775848495	
YFL044C	50.56731165713921	
YFL045C		40.222860501423604
YFL046W	48.2238009062656	
YFL047W	53.258898484915214	
YFL048C	54.1537946342624	
YFL049W	48.319970655972405	
YFL050C	58.55985933779519	
YFL051C	51.064909029257194	
YFL052W	48.899675335310796	
YFL053W	52.509423992009594	
YFL054C	54.2576923147028	
YFL055W	53.019661010531586	
YFL060C		48.31
YFL063W	48.44824154436841	
YFR001W	46.57707327651841	
YFR002W		51.99
YFR003C		44.511172525542804
YFR004W		54.36172280000002
YFR005C		48.75
YFR006W	49.5818355310432	
YFR007W	46.2024605484288	
YFR008W	51.800607031249996	
YFR009W	47.1112328732276	
YFR010W	46.67104178878679	
YFR011C	46.8592086457615	
YFR012W	53.258898484915214	
YFR013W	49.093779300780184	
YFR014C	53.29313390179238	
YFR015C	48.80273768117439	
YFR016C	46.07803747205122	
YFR017C	49.6471320576	
YFR018C	49.48399812894999	
YFR020W	63.31382123605002	
YFR021W	55.409350581200016	
YFR022W	49.0939355712652	
YFR023W	50.468181690849995	
YFR024C-A	48.43767850850338	
YFR025C	49.33772850415409	
YFR026C	47.17434235295318	
YFR027W		51.56576007795521
YFR028C		45.15
YFR029W		46.24
YFR030W	49.4838406168602	
YFR031C		49.73
YFR031C-A	47.55418314955	
YFR032C	50.63347036439999	
YFR032C-A	45.61344056589319	
YFR033C	54.2576923147028	
YFR034C	56.6128340515584	
YFR035C	54.98869936387519	
YFR036W	49.71248588694081	
YFR037C		52.64516565000002
YFR038W	52.23864107689919	
YFR039C	45.92267683780133	
YFR040W	56.862753707359595	
YFR041C	54.465886174977214	
YFR042W		53.911882700090814
YFR043C	52.002471045047606	
YFR044C	53.9809267250484	
YFR045W	59.54989252904999	
YFR046C	58.55985933779519	
YFR047C	62.396428658779605	
YFR048W	50.171569281433584	
YFR049W	57.041717341593596	
YFR050C		53.0879413125292
YFR051C		44.389806068885186
YFR052W		56.3281095198976
YFR053C	48.6414597626804	
YFR054C	51.73343529936121	
YFR055W	51.93512487896038	
YFR056C	44.69363668181719	
YFR057W	51.9687906892	
YGL001C		56.75555541483519
YGL002W	46.51449772742078	
YGL003C	43.277608228377595	
YGL004C	47.3	
YGL005C	58.414127693398406	
YGL006W	58.58	
YGL007W	51.19815073391481	
YGL008C		46.6397049220256
YGL010W	55.5500428981344	
YGL011C		48.159758682358415
YGL012W	55.0936618582196	
YGL013C	51.93512487896038	
YGL014W	50.07295735870121	
YGL015C	51.16481860557759	
YGL016W	47.649460870211215	
YGL017W	44.96	
YGL018C		48.84
YGL019W	48.2238009062656	
YGL020C	42.54	
YGL021W	59.66058003333119	
YGL022W		51.56576007795521
YGL023C	42.4	
YGL025C	48.96437170002839	
YGL027C	61.0745148475616	
YGL028C	58.55985933779519	
YGL030W		49.614476633044404
YGL031C	57.58086045733561	
YGL032C	46.07803747205122	
YGL033W	48.22	
YGL034C	59.51302714058241	
YGL035C	48.01	
YGL036W	47.55	
YGL037C	42.87	
YGL039W	53.4302222820212	
YGL040C		45.52089754519999
YGL041C	53.49885454374999	
YGL042C	40.32	
YGL043W	45.12132409772679	
YGL044C		50.204468670078796
YGL045W	45.89769008187441	
YGL047W		33.51
YGL048C		51.39844755426922
YGL049C	46.6	
YGL050W	44.420126973622395	
YGL051W	46.93	
YGL053W	49.19125832272962	
YGL054C	52.103599417654415	
YGL055W		52.0698754061332
YGL056C	50.99	
YGL057C	47.4	
YGL058W	65.31	
YGL059W	50.534253925570795	
YGL060W	64.86271538285	
YGL061C		50.33621004710761
YGL062W	50.96512959999998	
YGL063W	47.57	
YGL065C		53.6019130965472
YGL066W	44.7850554558176	
YGL067W	46.171333807583586	
YGL068W		46.69
YGL069C		49.54920874845481
YGL070C	76.76	
YGL072C	50.73	
YGL073W		49.38628951674878
YGL074C		52.9514392805244
YGL075C		46.76513660279999
YGL076C	39.2	
YGL077C	55.69097317241921	
YGL078C	44.35949896519681	
YGL079W	47.74486576912361	
YGL080W	51.46532906515001	
YGL082W	53.190471642985614	
YGL083W	46.44	
YGL084C	52.407771016185194	
YGL085W	60.92463880444478	
YGL086W	50.138684268750005	
YGL087C	48.673686877200005	
YGL088W	43.03	
YGL089C	48.96437170002839	
YGL090W	48.480537551846396	
YGL091C		50.07295735870121
YGL092W		45.6443160886944
YGL093W		44.36
YGL094C	40.18	
YGL096W	48.94	
YGL097W		39.224999999999994
YGL098W		42.86
YGL099W		42.66
YGL101W	52.10343356713424	
YGL102C		41.84
YGL103W		42.71
YGL104C	52.61104086441065	
YGL105W	60.47628974862834	
YGL108C	48.609092148790594	
YGL109W	49.12620583824041	
YGL110C	54.43097701990144	
YGL111W		39.44
YGL112C		44.64
YGL113W		41.91
YGL114W	48.83488053796604	
YGL115W	58.74217749968493	
YGL116W		41.78
YGL117W	46.60823372690895	
YGL118C	52.849048229130226	
YGL120C		43.74
YGL121C	51.56559593942682	
YGL122C		41.84
YGL123W		43.35
YGL124C	49.02896903944824	
YGL125W	46.51434966752224	
YGL126W	53.4986842520052	
YGL127C	46.326959943839576	
YGL128C		45.04
YGL130W		46.9
YGL131C	42.98009998214671	
YGL132W	52.20469264099269	
YGL133W	46.264608727522614	
YGL136C	44.571796746441066	
YGL137W		46.8
YGL138C	53.98075489882378	
YGL139W	48.22364740549877	
YGL140C	48.802582337598885	
YGL141W	52.27227152275987	
YGL142C		48.02
YGL144C	51.76684912278868	
YGL145W		46.31
YGL146C	49.22357111549725	
YGL147C	50.30309300334667	
YGL148W	51.23133426106366	
YGL149W	55.023496890354146	
YGL150C		49.63
YGL151W	52.95127073125242	
YGL152C	52.71295632637578	
YGL153W	53.25872895697248	
YGL154C	51.298070684631675	
YGL155W		46.66
YGL156W	52.17092505300917	
YGL157W	49.4838406168602	
YGL158W	55.549866077269556	
YGL159W	47.904004299387246	
YGL160W	44.56	
YGL161C	46.108975502984975	
YGL162W	47.39551847165167	
YGL164C	50.36902103297584	
YGL165C	48.255689695086126	
YGL166W	47.33221191038209	
YGL167C	55.05848427605332	
YGL168W	47.142630512984525	
YGL169W		45.56
YGL170C	46.326959943839576	
YGL171W		46.17
YGL172W		42.75
YGL175C	48.15960538544383	
YGL176C	45.39755717327897	
YGL177W	47.52230088819275	
YGL179C	47.04802994488334	
YGL180W	48.576893590233496	
YGL181W	51.03147232455013	
YGL194C	44.99885054122921	
YGL195W	41.195721801850006	
YGL196W	54.74430550287161	
YGL197W	52.71312411706881	
YGL198W	54.13	
YGL199C	48.38984337571839	
YGL200C	48.0638016975116	
YGL201C		54.0500296738556
YGL202W	48.899675335310796	
YGL203C	43.696227990800004	
YGL207W		53.842897573849974
YGL208W	45.61344056589319	
YGL209W	42.21345300480001	
YGL210W	47.14278057276481	
YGL211W	54.96	
YGL212W	49.06152320287679	
YGL213C	47.01667422710719	
YGL214W	51.094342134375	
YGL215W	48.96437170002839	
YGL216W	48.70592822316758	
YGL217C	49.695610974999994	
YGL219C	44.329064555501475	
YGL220W	42.56620984788479	
YGL221C	52.64516565000002	
YGL222C	47.71305	
YGL224C	51.43188106203839	
YGL225W		49.256211560371206
YGL226C-A	49.321221949999995	
YGL226W	52.54333750484281	
YGL227W	59.36571773439999	
YGL228W	50.040115455052806	
YGL229C	52.74712527111719	
YGL230C	47.36400890368841	
YGL231C	49.38628951674878	
YGL232W	49.28870960961641	
YGL233W		57.00589461875001
YGL235W	49.88290681444319	
YGL237C	36.27	
YGL238W		48.0638016975116
YGL239C		49.535
YGL240W	46.23360127567721	
YGL241W	53.49885454374999	
YGL242C	52.340075303115604	
YGL243W	74.64	
YGL244W	48.448395760041194	
YGL245W		53.327383986799994
YGL246C	59.07182857748479	
YGL247W		49.38628951674878
YGL248W	53.911882700090814	
YGL249W	53.67069227519999	
YGL250W	53.63629533610041	
YGL252C	44.511172525542804	
YGL253W	55.16371100668119	
YGL254W	53.6019130965472	
YGL255W	56.50595018921161	
YGL256W	54.53540229445	
YGL257C	63.33	
YGL258W	49.12636221194239	
YGL259W	48.80273768117439	
YGL260W	48.673686877200005	
YGL261C	47.936057440994794	
YGL262W	48.2238009062656	
YGL263W	52.407771016185194	
YGR001C	51.2648584137844	
YGR002C		50.138684268750005
YGR003W	54.32703121023639	
YGR004W	55.62047827804159	
YGR005C		44.9071409556
YGR006W	71.47	
YGR007W	48.031844383599996	
YGR008C	45.45927178974719	
YGR009C		48.899675335310796
YGR010W	48.6414597626804	
YGR011W	50.5359493485782	
YGR012W	50.435167181414386	
YGR013W		48.86734853468159
YGR014W	51.19815073391481	
YGR015C	51.031634762908816	
YGR016W	51.83421469047361	
YGR017W	51.93512487896038	
YGR018C	51.356896919230394	
YGR019W	48.96437170002839	
YGR020C	56.15064238682361	
YGR021W	72.39	
YGR022C	53.507551958493806	
YGR023W	53.0537938384608	
YGR024C		42.0
YGR025W	50.092107345236805	
YGR026W	46.76513660279999	
YGR027C	78.62	
YGR028W	47.840245650750276	
YGR029W		45.12132409772679
YGR030C		48.83503598435001
YGR031W	55.47966700756481	
YGR032W	48.19161930333186	
YGR033C	59.7714046119036	
YGR034W	46.48323098117161	
YGR035C	59.1085115583732	
YGR036C	65.48927785452362	
YGR037C	51.43188106203839	
YGR038W	46.326959943839576	
YGR039W	50.60038380236842	
YGR040W	42.92078982494976	
YGR041W	59.69750632485641	
YGR042W	54.36172280000002	
YGR043C	63.42912359365122	
YGR044C	56.75555541483519	
YGR045C	55.30398738205881	
YGR046W		41.13
YGR047C		49.321221949999995
YGR048W		39.17
YGR049W	56.7912731956724	
YGR050C	47.142630512984525	
YGR051C	55.62047827804159	
YGR052W	53.4302222820212	
YGR053C	45.213181038653325	
YGR054W	56.00893736256279	
YGR055W	53.36164874307962	
YGR056W	88.99	
YGR057C	52.13733798734999	
YGR058W	65.52	
YGR059W	65.8829210309116	
YGR060W		47.840397931110395
YGR063C	38.295728975810526	
YGR064W	52.74712527111719	
YGR065C		46.327107407257614
YGR066C	47.45903252231679	
YGR067C	54.188412443550014	
YGR068C	52.20485881383078	
YGR069W	47.90415678269761	
YGR070W	47.42734387489559	
YGR071C	45.36693748125	
YGR072W	46.93	
YGR073C		49.38628951674878
YGR074W		51.064909029257194
YGR075C		46.327107407257614
YGR077C	42.76	
YGR078C	53.190471642985614	
YGR079W	50.237382437827215	
YGR080W	51.666321661939605	
YGR081C	47.840397931110395	
YGR082W		42.13
YGR083C		56.6128340515584
YGR084C	49.810624128650005	
YGR085C	46.01590978944959	
YGR086C	43.54627387043813	
YGR087C	46.79652962251961	
YGR088W	49.353748584663606	
YGR089W	47.872117898637285	
YGR090W		49.029125103635614
YGR091W		49.321221949999995
YGR092W	60.625429730227005	
YGR093W	47.585776793729714	
YGR094W		41.51379686952961
YGR095C		48.095773183180775
YGR096W	53.258898484915214	
YGR097W	55.0936618582196	
YGR098C		47.90415678269761
YGR099W		45.5517312972876
YGR100W	55.33909359390719	
YGR103W		55.2688960205536
YGR104C	44.98	
YGR105W	62.6630797033472	
YGR106C	61.52542152582653	
YGR107W	47.14278057276481	
YGR108W	50.9983749542036	
YGR109C	53.842897573849974	
YGR110W	47.93590485614171	
YGR111W	54.0500296738556	
YGR112W	49.56	
YGR113W		51.632786620800005
YGR114C		51.49879156674559
YGR115C		56.3281095198976
YGR116W		44.57
YGR117C	58.01442810288114	
YGR118W	43.05	
YGR119C		43.57634814554559
YGR120C		45.737026248790805
YGR121C	52.33990869987106	
