orf	hom | cell size | standard [standard] | Zhang J~Schneider BL, 2002	het | cell size | standard [standard] | Zhang J~Schneider BL, 2002
YBR211C		-0.10214070748025433
YBR212W	-0.19330553895525152	
YBR213W	-0.11245932441682385	
YBR214W	0.44309776063695133	
YBR215W	-0.43200545235897353	
YBR216C	-0.07179485922133573	
YBR217W	-0.3838462950429123	
YBR218C	-0.22903112702096137	
YBR219C	-0.22903112702096137	
YBR220C	-0.03551323937339087	
YBR221C	-0.11696765348877922	
YBR222C	-0.16194171163107293	
YBR223C	0.07409869254286194	
YBR224W	0.5769275648940739	
YBR225W	0.4241100254995207	
YBR226C	0.414628391418651	
YBR227C	0.3061745698093833	
YBR228W	0.23136138481350935	
YBR229C	-0.5535256391658626	
YBR230C	0.20808843345001823	
YBR231C	-0.05366999725802574	
YBR232C	-0.42326686531066293	
YBR233W	0.06950850442898727	
YBR234C		0.20609446487753386
YBR235W	0.4193681893668765	
YBR236C		-0.050124188525657386
YBR237W		1.2541589837385037
YBR238C	0.19879338525129955	
YBR239C	0.019148690212127544	
YBR240C	0.10168195757830319	
YBR241C	-0.04459560705839922	
YBR242W	-0.3001030571428424	
YBR243C		0.5885034447465155
YBR244W	-0.6981503930791949	
YBR245C	0.17559106495203378	
YBR246W	-0.34426687782941984	
YBR247C		0.5613582236546057
YBR248C	0.1941488877594166	
YBR249C	0.09707972831600428	
YBR250W	-0.07632109426044056	
YBR252W		0.8971300407026761
YBR253W		-0.21206700429725325
YBR254C		-0.7741629277745716
YBR255W	-0.5059678610447892	
YBR256C		0.8694545945318274
YBR257W		0.4128964534847315
YBR258C	0.4668783412839463	
YBR259W	0.028286998436061372	
YBR260C	0.1720864649284798	
YBR261C	0.010018384008894654	
YBR262C	0.16632424771059823	
YBR263W	0.13857213057475115	
YBR264C	0.3767833298963865	
YBR265W		-0.5871924019101851
YBR266C	-0.22457235054106073	
YBR267W	-0.3530760477475774	
YBR269C	1.665714149105115	
YBR270C	1.5072239051480358	
YBR271W	0.5625118529680772	
YBR272C	0.41460500624216	
YBR273C	0.03285915440111911	
YBR274W	0.12933752470880217	
YBR275C	1.2278064994025348	
YBR276C	-0.04915570810385799	
YBR277C	1.476103051191796	
YBR278W	1.8274889496321836	
YBR279W	3.378295658133042	
YBR280C	-0.07181669606815301	
YBR281C	1.9084703374292267	
YBR283C	3.1635256643298644	
YBR284W	0.8002888868780629	
YBR285W	0.4974796478638405	
YBR286W	0.5193754416026517	
YBR287W	-0.06728848370025257	
YBR288C	-0.07181669606815301	
YBR289W	0.21271624248906115	
YBR290W	1.0230382802809412	
YBR291C	1.214436048302067	
YBR292C	2.580578538292671	
YBR293W	0.27338003559983187	
YBR294W	0.34375254675117756	
YBR295W	1.1435680178227043	
YBR296C	1.118357963190371	
YBR297W	2.9473610601773172	
YBR298C	2.2340562218279945	
YBR299W	-0.3706917069023985	
YBR300C	2.4313552309099453	
YBR301W	0.06948621780064744	
YCL001W	-0.008218236355658864	
YCL001W-A	1.7168701877427168	
YCL002C	0.712366641058403	
YCL004W		0.2620959169679535
YCL005W	3.601433314032445	
YCL007C	0.712366641058403	
YCL008C	-0.5836671718482569	
YCL009C	0.6058144219295587	
YCL010C	0.17559106495203378	
YCL011C	0.668656564460941	
YCL014W	-0.2566352335728521	
YCL016C	4.306323418069247	
YCL017C		-0.3976850011920178
YCL022C	0.4383477673853048	
YCL023C	-0.042641200271514426	
YCL024W	-0.021874722393514984	
YCL025C	-0.2690712295566144	
YCL026C-A	-0.33547084545382383	
YCL027W	-0.4145204497414404	
YCL028W	-0.2601872474921257	
YCL029C	2.1175679023014085	
YCL030C	-0.5907653961776074	
YCL031C		-0.17982156297599147
YCL032W	-0.6051386017057095	
YCL033C	0.16169386109698938	
YCL034W	0.55291163572269	
YCL035C	-0.6863083520412977	
YCL036W	0.48117119695586497	
YCL037C	0.21739155552288647	
YCL038C	-0.08101365603297177	
YCL039W	-0.22457235054106073	
YCL040W	-0.7877978576719105	
YCL041C		-0.9403745471360991
YCL042W	-0.6436650723418645	
YCL043C		0.5342598854890135
YCL044C	-0.13947949719239616	
YCL045C	-0.410144305166165	
YCL046W	0.03285915440111911	
YCL047C	0.12933752470880217	
YCL048W	0.0878812932134684	
YCL049C	1.239846181930406	
YCL050C	1.3017208479192126	
YCL051W	1.008056934060235	
YCL052C		0.5046314380429653
YCL054W		0.7112382023456173
YCL055W	0.3108676104399784	
YCL056C	0.21273898503311575	
YCL057W	1.0530574823931735	
YCL058C	0.4004212222992081	
YCL059C		0.4465135819251027
YCL061C	1.5764590867453545	
YCL063W	0.7149286984366103	
YCL064C	-0.2912466742510427	
YCL069W	0.06492032163972716	
YCL076W	0.12011096292411091	
YCR001W	-0.29567585061495066	
YCR004C	1.7857363876283514	
YCR005C	1.1301837749465462	
YCR006C	-0.3706708214050932	
YCR007C	-0.308951562443085	
YCR008W	-0.5146322519586584	
YCR009C	1.727077004477452	
YCR010C	-0.021874722393514984	
YCR011C	-0.07632109426044056	
YCR012W		-0.3941833866807358
YCR013C		-0.23033848862263737
YCR014C	0.20808843345001823	
YCR015C	0.5145927497740835	
YCR016W	-0.6479361115319098	
YCR017C	-0.22457235054106073	
YCR019W	-0.3177921936568207	
YCR020C	0.051167800838330224	
YCR020C-A	0.06950850442898727	
YCR020W-B	2.9515448912254314	
YCR021C	-0.10343670243663877	
YCR022C	-0.06726663243967698	
YCR023C	-0.2201115972150407	
YCR024C	-1.182855709846325	
YCR024C-A	3.1886286506185466	
YCR025C	0.5481146029971933	
YCR026C	1.2653090993653537	
YCR027C	1.4295253227174387	
YCR028C	0.9632257727853927	
YCR030C	0.5769036631044779	
YCR031C	-0.12147399519947968	
YCR032W	-0.04915570810385799	
YCR033W	-0.33547084545382383	
YCR034W	0.09247950700710034	
YCR035C		0.17209867994736472
YCR036W	1.1738894881176583	
YCR037C	-0.301576120116571	
YCR043C	0.4668783412839463	
YCR045C	-0.38854689551877214	
YCR047C	1.204260863317646	
YCR048W	0.4811475999675409	
YCR049C	1.3163935047204633	
YCR050C	1.5280585898007562	
YCR051W	0.33436324396680367	
YCR052W		-0.5010282364400933
YCR054C		-1.4301046090587113
YCR057C		-1.1560170023859737
YCR059C	0.5241601808163913	
YCR060W	0.1200885152235188	
YCR061W	-0.07771321231690108	
YCR063W	0.6492834678844481	
YCR065W	2.228565338461659	
YCR066W	0.7757987840900975	
YCR067C	0.2173687981692752	
YCR068W	0.7424820978213316	
YCR069W	0.43357636850634323	
YCR071C	0.019148690212127544	
YCR072C		-1.337398506801757
YCR073C	-0.03553519170791981	
YCR073W-A	0.9086616971554664	
YCR075C	-0.19332698902246678	
YCR076C	1.2296757974891948	
YCR077C	3.2880749449965547	
YCR079W	1.189078643713986	
YCR081W	5.88301584560385	
YCR082W	0.7757987840900975	
YCR083W	-0.05369189179793498	
YCR085W	1.1334776899533485	
YCR086W	1.5304369452161017	
YCR087C-A	2.048593997204625	
YCR087W	1.146919099139001	
YCR088W	0.15704292324037875	
YCR089W	-0.10345843856457482	
YCR090C	1.311275540755095	
YCR091W	0.7953867224794865	
YCR092C	-0.2067174717790068	
YCR093W		1.0152797520909107
YCR094W	-0.8297667066427852	
YCR095C	-0.7498814340638231	
YCR098C	0.6832080255157069	
YCR099C	0.8297454173359775	
YCR100C	0.7269738192053964	
YCR101C	0.4859395693559114	
YCR102C	2.1803253680231163	
YCR102W-A	-0.39264095366817475	
YCR105W	0.051167800838330224	
YCR106W	0.010018384008894654	
YCR107W	-0.295696974828104	
YDL001W	-0.08086714603343204	
YDL002C	0.572096389039291	
YDL003W		-0.6159031892367555
YDL004W		-0.906113596302008
YDL006W	-1.101996085494466	
YDL007W		7.2338852518684895
YDL008W		0.40990998573694587
YDL009C	-0.26020848466874846	
YDL010W	-0.1574748006441162	
YDL011C	-0.044617530482920525	
YDL012C	-0.17989727972958763	
YDL013W	1.6015620730340363	
YDL014W		-1.0088964488042842
YDL015C		-0.8275149443885023
YDL016C		-0.6159031892367555
YDL017W		-0.5090896366363501
YDL018C	-0.5276346158857671	
YDL019C	0.27335710002977104	
YDL020C	-0.4538383140358541	
YDL021W	2.005294058622285	
YDL022W	-0.021896718140690375	
YDL023C	-1.3856561509110683	
YDL024C	-0.30454939030786	
YDL025C	0.40039788234543444	
YDL026W	0.11547826444121044	
YDL027C	-0.07181669606815301	
YDL028C		-0.6602408903161686
YDL029W		-0.1846182787370063
YDL030W		-0.5312584871760582
YDL031W		-0.6058264389914347
YDL032W	-1.8809044908471637	
YDL033C	0.06031188631144336	
YDL034W	-0.09894415914949058	
YDL035C	0.2266799679829393	
YDL036C	-0.6265816343184927	
YDL037C	0.5672911671721743	
YDL039C	0.10233840271501195	
YDL040C	-0.242416893574369	
YDL041W	-0.4320261426225414	
YDL043C		-0.9302977968907785
YDL045C		-0.7892232934562806
YDL046W	-0.008240275572678198	
YDL047W	2.0377345087380174	
YDL048C	0.3202366916689886	
YDL049C	-0.3089726443984339	
YDL050C	0.11547826444121044	
YDL052C	0.42883046979713635	
YDL053C	-0.7287385753986367	
YDL054C	0.1431699299624463	
YDL055C		-0.7005478912974542
YDL058W		-0.281355081092091
YDL059C	0.03283698443101046	
YDL060W		-0.847668444879145
YDL061C	-0.19332698902246678	
YDL062W	-0.8506986297889868	
YDL063C	0.184843289978346	
YDL064W		-1.597378663131045
YDL065C	0.29677156101724456	
YDL066W	4.438923193159425	
YDL070W	0.36731918102998673	
YDL071C	0.20806570570909513	
YDL072C	-1.0162812421398402	
YDL073W	0.1339313301488803	
YDL074C	1.244908512843476	
YDL075W	3.1411197066708447	
YDL076C	1.2144101172646875	
YDL077C	0.8100747905066454	
YDL078C	-0.08538938450706253	
YDL079C	-0.12600001436287514	
YDL080C	0.29677156101724456	
YDL081C	-0.8214077257536618	
YDL082W	0.6299192481995683	
YDL083C	0.12470077614348112	
YDL084W		-1.274922655280765
YDL085W	0.03741112765567346	
YDL086W	0.543295825473209	
YDL087C		-0.8577451951244657
YDL088C	-0.6137337113505615	
YDL089W	-0.19779959838913613	
YDL090C	-2.127788868163257	
YDL091C	-0.5146526792135695	
YDL092W		-0.3539076828584038
YDL093W	-0.3089726443984339	
YDL094C	-1.1667439874595509	
YDL095W	-0.35309698925065525	
YDL096C	-0.04005542062063161	
YDL097C		-0.8113921439959872
YDL098C		-1.2729073052317013
YDL099W	0.2593556130224514	
YDL100C	0.1524391296933202	
YDL101C	1.3625505395746675	
YDL102W		-1.2628305549863792
YDL103C		-1.6900847653880005
YDL104C	-0.021874722393514984	
YDL105W		-1.3736748076849137
YDL106C	2.680471928015313	
YDL108W		-0.8658065953207226
YDL109C	0.24534940003685396	
YDL110C	0.40989063121672215	
YDL111C		-0.8718526454679155
YDL112W	0.5817369069040489	
YDL113C	0.1062861952321349	
YDL114W	0.4004212222992081	
YDL115C	4.328025306054878	
YDL116W	2.6578142341506577	
YDL117W	4.025394860241311	
YDL118W	-0.8715440048334278	
YDL120W		-1.2205082039560298
YDL121C	-0.7794006477638374	
YDL122W	0.3437757063970948	
YDL123W	0.09707972831600428	
YDL124W	0.19879338525129955	
YDL125C	0.8691370314669709	
YDL126C		-0.9081289463510719
YDL127W	-0.026422890697964437	
YDL128W	0.17095664884957334	
YDL129W	-0.08536759086349228	
YDL130W	0.18950640742168032	
YDL130W-A	0.47164058335801473	
YDL131W	0.2640283966760932	
YDL132W		-0.837591694633823
YDL133C-A	-0.08535357139383204	
YDL133W	1.4605579739165275	
YDL134C	1.285717474457057	
YDL135C	0.4288539002547223	
YDL136W	1.2794070823292727	
YDL137W	2.524794124317821	
YDL138W	1.0380384591154097	
YDL139C		-1.1701244527294234
YDL140C		-1.083464400619661
YDL141W		-1.2406617044466726
YDL142C	4.1983265435633506	
YDL143W		-0.43049098472284575
YDL144C	1.1688306481495174	
YDL145C		-1.333367806703628
YDL146W	2.005322507123565	
YDL147W		-1.1822165530238096
YDL148C		-1.016957849000541
YDL149W	2.22913673025111	
YDL150W		-1.385766907979298
YDL151C	-0.4581742774289192	
YDL152W		-1.8029443681355974
YDL153C		-1.1701244527294234
YDL154W	0.8888827188463425	
YDL155W	3.4466315652522335	
YDL156W	0.2827397729330442	
YDL157C	4.31826303360928	
YDL158C		-0.6803943908068114
YDL160C	1.4021327930739442	
YDL161W	2.763272494060308	
YDL162C	1.7327300777614103	
YDL163W		-1.2628305549863792
YDL164C		-1.393828308175555
YDL165W		-0.9847122482155138
YDL166C		-0.8093767939469234
YDL167C	0.6396092766369258	
YDL168W	0.27805889174618664	
YDL169C	-0.03551323937339087	
YDL170W	-0.13498110054538748	
YDL171C	0.7562439753983297	
YDL172C	0.28742267959852646	
YDL173W	0.6444453428723986	
YDL174C	0.08328508649696864	
YDL175C	0.48117119695586497	
YDL177C	3.778548828402596	
YDL178W	0.3720618558920843	
YDL179W	0.10168195757830319	
YDL180W	-0.2912466742510427	
YDL182W	-0.11696765348877922	
YDL183C	0.04200947222806378	
YDL184C	-0.06273641347732252	
YDL185W	1.4037232920530764	
YDL186W	0.18486594379996182	
YDL187C	1.7963635238535156	
YDL188C	1.2551175948295368	
YDL189W	1.664143679149857	
YDL190C	-0.06726663243967698	
YDL191W	-0.43875286809613795	
YDL192W	0.3108676104399784	
YDL193W		-1.8634048696075256
YDL194W	0.7074773946620017	
YDL195W		-1.1237714016009466
YDL196W		-1.46235020984374
YDL197C	0.5385266871499222	
YDL199C	0.04658763496621844	
YDL200C	0.6735049899278001	
YDL201W	0.9731736310378372	
YDL203C	0.1941488877594166	
YDL204W	1.0530574823931735	
YDL205C	-0.8459790901125503	
YDL206W	1.6694066600245383	
YDL207W		-0.17454152849168567
YDL208W		-0.9867275982645777
YDL209C		-1.2406617044466726
YDL210W	0.6977780471050169	
YDL211C	1.5228534316748676	
YDL212W		-1.4119664586171339
YDL213C	1.5176504089984422	
YDL214C	0.47164058335801473	
YDL215C	0.7172336349461601	
YDL216C	0.7172336349461601	
YDL217C		-1.4079357585190047
YDL218W	1.1032571439615237	
YDL219W	0.4668783412839463	
YDL220C		-0.7952693436034736
YDL221W		-1.2930608057223425
YDL222C	0.4573599843948721	
YDL223C	-0.1304807182896544	
YDL224C	0.6009948101339337	
YDL225W	0.49703067633198755	
YDL226C	-1.4599548375456892	
YDL227C	0.5193754416026517	
YDL229W	0.9284739944347038	
YDL230W	-0.25574229666734627	
YDL231C	0.7806926616829668	
YDL232W	0.010018384008894654	
YDL233W	-0.6650009291991335	
YDL234C	1.0530574823931735	
YDL235C		-1.218492853906966
YDL236W	0.8002888868780629	
YDL237W	0.04658763496621844	
YDL238C	0.5098121048925578	
YDL239C	0.16632424771059823	
YDL240W	0.13395382191255759	
YDL241W	0.9235177949279887	
YDL242W	-0.5059678610447892	
YDL243C	0.39568957270737004	
YDR001C	-0.10794900754548568	
YDR002W		-2.1052468754952347
YDR003W	-0.40576620214626574	
YDR004W	1.7115878616412554	
YDR005C	1.239846181930406	
YDR006C	1.0932004294861752	
YDR008C	-0.5492119334853547	
YDR009W	0.3909599591092962	
YDR010C	0.6347752687398868	
YDR011W	0.4335998140706064	
YDR013W		-1.3253064065073712
YDR014W	2.8804197634074957	
YDR015C	1.357413498518552	
YDR016C		-1.083464400619661
YDR017C	2.526188734667191	
YDR018C	0.023716843852442136	
YDR019C	0.5385266871499222	
YDR020C	0.04200947222806378	
YDR021W		-1.08749510071779
YDR022C	1.1284356794650128	
YDR023W		-1.8855737201472322
YDR024W	-0.20224880668722994	
YDR025W	-0.17091271348002274	
YDR026C	0.17627029597659377	
YDR027C	2.3443351532476955	
YDR028C	-0.3133728620917026	
YDR029W	-0.246846473242069	
