orf	hap a | growth (pooled culture, microarray) | cordycepin [20 ug/ml], time [12 gen] | SC | Holbein S~Dichtl B, 2009	hap a | growth (pooled culture, microarray) | cordycepin [20 ug/ml], time [18 gen] | SC | Holbein S~Dichtl B, 2009
YJL205C	-0.004543009640667547	-0.0892417436315375
YJL206C	0.04055116993819865	0.0046508144646085076
YJL207C	-0.186027929224321	-0.3001400793238415
YJL208C	0.12769146480572652	0.4227821162771215
YJL210W	-2.229816882813335	-3.80875954062322
YJL211C	-1.851725735684685	-3.891317364926885
YJL212C	-0.14624391790413702	-0.27997949516235
YJL213W	0.022294451236953047	-0.12202267557437296
YJL214W	0.1000676332339338	-0.15787754205401655
YJL215C	0.1511784842993715	-0.0168965485731378
YJL216C	0.00013567831284209964	0.030793152023600445
YJL217W	0.0485171112790012	-0.05522955851877461
YJL218W	0.2624879477942945	0.24798708224586202
YJR001W	-0.015970652944534106	-0.1618867304658195
YJR003C	-0.1948249990126065	-0.11134161920834254
YJR004C	-0.926691516236812	-1.549219961451735
YJR005W	-0.08949968450289636	-0.0990439831775872
YJR008W	0.06199673262782349	-0.20946333250359767
YJR009C	-0.1436496543693914	-0.333829525602522
YJR010C-A		-0.0101398022874639
YJR010W	0.16384113320654303	0.1960476362272035
YJR011C	0.9041	0.941159919779852
YJR014W	0.6695	0.7168673423550931
YJR015W	-0.1387935848876005	-0.25775549200308934
YJR018W		-0.284590277688637
YJR019C	-0.1676853560582805	-0.39485513926260796
YJR020W	-0.07711317966429464	-0.3720566383474315
YJR021C	-0.0911965131589705	-0.28860567701407247
YJR024C	0.2689368087572165	0.4309674335506055
YJR025C	-0.047812626960353696	0.03755079800705452
YJR030C	-0.04678840781567894	-0.04392768371336655
YJR031C	-0.209926112569017	-0.347940305503814
YJR032W		0.5773136477427
YJR033C	0.229591013304919	0.1834428566635985
YJR034W	-0.549899968808377	-1.41769958912224
YJR035W	0.26587229149929203	0.144268808779634
YJR036C	0.16537667604504103	0.23045859737213698
YJR037W	-0.09975516531112794	-0.189709316565701
YJR038C	-0.1691541411536507	-0.1406798056810836
YJR039W	0.05484462551981586	0.014640503773810015
YJR040W	-1.1997643026121652	-1.1296571552098165
YJR043C	0.4755838356946655	0.7852864286623745
YJR044C	0.160664671580047	0.475395969717906
YJR047C	-0.22980145768860225	-0.049679690271378196
YJR048W	-0.5509754098463739	-1.08239403461833
YJR049C	0.2287572044175438	0.142856021947513
YJR050W	-0.20060163486183752	-0.45494688777276504
YJR051W	-0.20359832050349352	-0.16255821265529985
YJR052W	-0.26178076453800003	-0.20179738194324404
YJR053W	-0.18415069836033102	-0.2661100173955855
YJR054W	-0.49946331907118946	-0.2383589797124882
YJR055W	0.200531073461827	0.3759342344045635
YJR056C	0.029580469352592696	0.2060750066935415
YJR058C	0.01977809685146002	0.05260424820294825
YJR059W	-0.52910240308297	-1.0881267542416495
YJR060W	-0.9875	
YJR061W	-0.14110989219870684	-0.015499072051285978
YJR062C	-0.017454140085878894	-0.1962995015954755
YJR063W	-0.041641960162589	-0.195920564655434
YJR066W	-0.18024142406982802	-0.4077724816226955
YJR069C	-0.045484119499958106	-0.09792393822014106
YJR070C	0.513997781356675	0.9027158292718325
YJR073C	-3.14296975816745	
YJR074W	-0.20262408785225	-0.0884398224019616
YJR075W	-2.77424983861668	-3.91666960486981
YJR077C	-0.0418567341350235	0.16547179288686198
YJR078W	-0.181374319634947	-0.5751879362579735
YJR079W	-0.18772866790885	-0.22885277701266402
YJR080C	-0.3535681688112665	-0.451334328298153
YJR082C	0.348001924057435	0.5907860316967115
YJR083C	0.435728226174823	0.7646200446604929
YJR084W	0.5659661388526585	0.8836702660128419
YJR087W	-0.8060432631041929	-1.024636999315655
YJR088C	-0.3865	-0.583827673679593
YJR090C	-0.0029038507328387475	-0.06505463633879904
YJR091C	0.007993953719100977	0.027539117979857503
YJR092W	-0.0363908913008215	-0.13936907760968426
YJR094C	-0.24727940639904	-0.3681958959988695
YJR094W-A	0.4418935612310685	0.615480145348982
YJR095W	-0.26085444571425	-0.1827095404275738
YJR096W	-0.24794863079497098	-0.506242188461892
YJR097W	0.03594312387785429	-0.0320997033120533
YJR098C	0.02976000899899415	0.1368881298335166
YJR099W	-0.1436936916236235	-0.08508293837890643
YJR102C	0.12821772286397926	-0.22486988982528847
YJR103W	0.07751333122961085	0.14400434609124746
YJR104C	-2.05975540728023	-0.6435
YJR105W	0.308821627591233	0.291610142072097
YJR106W	-0.10837497877236793	-0.42173125746256546
YJR107W	-0.166164181629917	-0.1857382246880685
YJR108W	-0.1756027303496275	-0.30877049219810104
YJR109C	-0.2509268681937395	-0.4784274752822345
YJR110W	-0.26922242717357	-0.158644608194428
YJR111C	-0.026034506023175266	0.053532318252975
YJR113C	0.3154	0.455325690149473
YJR115W	-0.333351582832861	-0.4537858888234635
YJR116W	-0.23895458615441864	-0.2256696885379312
YJR117W	-0.11416882975898004	0.23910402166080197
YJR119C	-0.13239662410349745	-0.12887315786617615
YJR120W	-0.1381316832767615	-0.05209247083473001
YJR121W	-0.1015334806025745	-0.112216629061536
YJR122W		-0.0969064808375133
YJR124C	0.0080864720222983	-0.06576401506241836
YJR125C	0.5671361703590689	0.5255223793589919
YJR126C	-0.317647260198686	-0.12086902003599151
YJR127C	-0.17512353930039298	-0.3334471295062865
YJR128W	-0.008104128485680151	-0.10294335562156401
YJR129C	0.0010091464704587508	-0.048479656999029896
YJR130C	-0.1599114765875477	0.04237344240457576
YJR131W	-0.0007082434377140012	-0.1393557664203455
YJR133W	-0.11171794216822695	-0.2385102132260225
YJR134C	0.018365422459259186	-0.07228929273325119
YJR137C	-0.2901499176758645	-0.4426799673926845
YJR140C	-3.1228690051167547	-4.12641392169684
YJR142W	0.0695440071887565	-0.236768341456335
YJR144W	0.001368871762106788	-0.3410658741191125
YJR145C	1.002668885255539	1.222333442157694
YJR146W	-0.1061323695437488	-0.1696617223233289
YJR147W	-0.14661589566638059	-0.249261529005607
YJR148W	0.04838357264045431	0.06159092022569755
YJR149W	-0.045791431157703205	-0.13772238401516862
YJR150C	-0.2711101619082845	-0.02389511550934001
YJR152W	-0.10254162313738416	0.0714208506177724
YJR153W	-0.12121426318912311	0.017504747023788014
YJR154W	-0.2068432500338115	-0.128989062758127
YKL001C	-0.03649272342086121	0.006576477855976294
YKL002W	-0.9704060336202509	-0.72995254589163
YKL003C	-0.07794973965425411	0.20696071504749664
YKL005C	-0.03671865421683421	-0.0316949236174523
YKL006W	0.5999	0.922569346888864
YKL007W	0.2449249459674555	0.487801272791041
YKL008C	-0.00357035493211172	0.12242399020685149
YKL010C	0.0035158364583900495	-0.2134796775096135
YKL015W	-0.04159979032299824	0.11747432614043747
YKL016C	-0.498339603642873	-1.1264529226290525
YKL017C	0.335398965673926	0.467443535343169
YKL020C	-0.15626932601758775	-0.2386069333978265
YKL023W	0.8458441050410039	1.35656550521916
YKL025C	-1.6163072519622301	-2.642647738070795
YKL027W	0.057177887040596856	-0.0558291356387369
YKL029C	0.029750037355105008	-0.0012890257067006555
YKL030W	0.1250792185751543	0.1771002249767665
YKL031W	-0.02517751472165635	-0.1620203869505107
YKL032C	-0.0673339995319372	-0.839836567726455
YKL033W-A	-0.224591943404842	-0.145733461874932
YKL034W	-0.1970897112304415	-0.2618045126735685
YKL037W	-0.405000183644008	-0.5524801840760725
YKL038W	0.026774913084104394	0.1388777393478211
YKL039W	0.273417779431108	0.595652122761158
YKL040C	-0.178788765602677	-0.1804314620877894
YKL041W	-0.5943340654194684	-0.476796757583939
YKL043W	0.04897847717444242	-0.012027830017309553
YKL044W	-0.23229374883522852	-0.11877030321648296
YKL046C	-0.07399687137123401	-0.27679776580499704
YKL047W	0.05789500252630114	0.011595890629263604
YKL048C	-0.014610790183434851	0.4033644337077775
YKL050C	0.010483254412722347	0.1606346983627425
YKL051W	-0.1120935553858205	-0.2580418050488165
YKL053C-A	-0.19185761327748665	-0.2865837637284345
YKL053W	-2.321576050861555	-2.2602758844487196
YKL055C	-0.929757194739872	-2.243847448102395
YKL056C	0.01225555391053601	0.377649012103414
YKL061W	0.27636182207744303	0.230082189583703
YKL062W	-0.182373027564802	-0.40075829830628995
YKL063C	-0.06663245457017755	0.033779498008581495
YKL064W	-0.32963365218560603	-0.41469608834299
YKL066W	0.043000183908633596	-0.11746368102347851
YKL067W	0.09437439339697257	0.029446063014755025
YKL068W	-0.422530499068261	-0.5660410957592035
YKL069W	-0.0167963768693033	0.038847025800745644
YKL070W	-0.06952692548948425	-0.205034482693859
YKL071W	0.05750563007332655	-4.2053211244650474e-05
YKL072W	0.0682239754853097	-0.0736425336917712
YKL074C	-1.676078645830645	-3.4670152094068696
YKL075C	0.4410599465181825	0.7521995580010186
YKL076C	0.385106505189439	0.5276773456664935
YKL077W	-0.22400557200996601	-0.30341709275955
YKL079W	0.20109370144629402	0.3695116699245755
YKL084W	0.07247823168072781	0.07611709482827875
YKL085W	0.210697033690495	0.16885629973347996
YKL086W	0.10787314665552131	0.021396161654816604
YKL087C	-0.539935595744206	-0.9624052244291394
YKL090W	-0.08013892397337241	0.0574623946563273
YKL091C	0.00026343869422048444	-0.0243721711639647
YKL092C	0.029401409862058497	0.024027374576173502
YKL093W	0.10874441197453785	0.01680000000000001
YKL094W	0.2638295003311345	0.01528684148586655
YKL096W	0.09124649797354126	-0.0257872837890427
YKL096W-A	0.0136568408654529	0.05417739645232914
YKL097C	-0.1125655128687087	-0.2169583642286575
YKL098W	-0.1429637054699395	-0.34799267091660047
YKL100C	0.1504611458796375	-0.025831283171164204
YKL101W	0.391938815981141	0.6168288750971744
YKL102C	-0.22528695106179802	-0.0368833100654647
YKL103C	0.026721766097824604	-0.1235742457693556
YKL105C	-0.0028444530311111	-0.017619727775731748
YKL106W	0.0894147777987086	0.19629960822348003
YKL107W	-0.12436479377292001	-0.40713018379403854
YKL109W	-0.5515442881002175	-0.7833476950703251
YKL110C	0.3345175016494485	1.40347778933283
YKL113C	0.78636404811673	1.29990706459605
YKL114C	0.0166122452786268	0.02205160841755395
YKL115C	-0.44605126047281796	-1.097068217378405
YKL116C	-0.10766237076342575	-0.196886531200053
YKL117W	-0.0183374065650884	0.0341669755057999
YKL120W	0.18888372362343753	0.3576794740529125
YKL121W	-1.550050735088785	-3.057644553677175
YKL123W	-0.009041871057401799	0.0903890238007019
YKL124W	0.0005801535049954482	0.0065102823811478
YKL127W	-0.1203721960710295	-0.15315683743063263
YKL128C	0.17704224897759502	0.18502196088565825
YKL129C	0.08752057511278086	0.06276143609897905
YKL130C	0.10550286353932155	0.09101961994034016
YKL131W	-0.10166669952051641	0.006172323367344425
YKL132C	0.04634189564662965	0.042697058627619
YKL133C	-0.0929470870528945	0.08556103044186919
YKL134C	-0.46081374197275	-1.1720343522226855
YKL135C	-0.877365502434984	-1.081158409125669
YKL136W	-0.980472563157187	-1.42975771352103
YKL137W	-0.01829014311446628	-0.23332422739856234
YKL138C	-0.376152327594862	-0.532720485656953
YKL140W	-0.1155703341628821	-0.13203680683482086
YKL142W	-0.059264728632350994	0.06665908539568635
YKL143W		1.1303
YKL146W	0.045683929948227765	-0.15688564140976355
YKL147C	-0.0348399116456585	-0.014728324565232653
YKL148C	-0.1406209073051415	-0.08857485472494869
YKL149C	0.7224323183701065	1.33565493331683
YKL150W	-0.5619337436660465	-0.652389961549025
YKL151C	0.04170932111875705	-0.037213789677408515
YKL156W	0.47454717757754705	0.7634813325836025
YKL157W	0.07453223173946756	-0.12053522683682358
YKL159C	0.014440523474907999	0.03351459333538499
YKL160W	-0.700096580310297	-1.185244130837505
YKL161C	-0.07511917021469695	-0.09986027442107726
YKL162C	-0.1473541983366915	-0.07202669160237495
YKL162C-A	-0.04595207423644211	0.003428550573121702
YKL163W	0.030175896325733045	-0.0555628505504519
YKL164C	0.046948664205547996	0.054210875008584056
YKL166C	-0.05211573280431705	0.06092052517872548
YKL167C	-0.1361864367770277	-0.316721740287931
YKL168C	0.047921919792106846	0.34475899496359996
YKL170W	-0.4136857358980395	-0.5644795599997214
YKL171W	-0.0012617847934975057	-0.0997405376061575
YKL174C	0.0223173430815135	-0.1873698069300755
YKL175W	-0.01255357198124254	-0.01172716070875812
YKL176C	-3.86335203513098	-4.66559793363766
YKL177W	-0.09167495797795255	-0.07420831540283279
YKL178C	-0.023778724407820445	-0.05659622293511399
YKL179C	0.0403818256229024	-0.0051223219624029065
YKL183W	0.13990533027414048	0.0895364151340419
YKL184W	-1.11240203495803	-1.4852658617710102
YKL185W	0.7236378552741956	1.124349734597185
YKL187C	0.05073158877124098	0.03159434931918645
YKL188C		0.0835999999999999
YKL190W	0.0348327368711205	-0.1472062900119632
YKL191W	0.245237299078126	0.326745660602689
YKL194C	-0.2977771686857165	-0.20754818686044402
YKL197C	-2.34204253697947	-4.532691231106355
YKL198C	0.005561574373998287	0.0527877724683118
YKL201C	0.004633895671072048	0.27504867996302007
YKL202W	-0.11525729096836676	0.07305032872077985
YKL204W	1.0408949201451239	1.72921453863808
YKL205W	-0.016612694408341896	-0.204877665255836
YKL206C	0.3407935965007915	0.5672310385296295
YKL207W	-0.220757177675038	-0.44814283621183204
YKL208W	-0.6603798817948661	-0.9458239459885875
YKL211C	-0.00119580174175993	0.07545008491052607
YKL213C	0.07645	0.2252018771362425
YKL214C	0.457400003465736	0.626941352711149
YKL215C	0.0275613802313261	0.178338902236606
YKL216W	-0.689065509403519	-1.0382946932081119
YKL217W	0.04942281214977825	0.016421094065647707
YKL218C	0.266729287335789	0.2449836230894305
YKL220C	0.1209353107134531	0.031692558286376404
YKL221W	-0.05293666808825401	-0.030299823518183396
YKL222C	0.17612929895520596	0.1284949885764048
YKR001C	-1.04331575484322	-1.78657139536903
YKR003W	0.1489502440811635	-0.03199022232587409
YKR005C	-0.0349520734541441	-0.1994730347150795
YKR006C	-0.5737344595885625	-1.0705765663267335
YKR007W	-2.676206875237365	-3.24325970086404
YKR009C	-0.06014691814838975	-0.253675701898162
YKR011C	-0.3623812939617125	-0.3133073555916625
YKR012C	0.14202862309827094	0.013015456271543099
YKR013W	-0.11354900186852035	-0.057259212059946
YKR014C	0.0095778440674564	-0.10063453326426317
YKR015C	0.05314486796027275	-0.019113155035451003
YKR016W	-0.34546438832240245	-0.8299139785966645
YKR017C	-0.154399828689184	-0.494076353989389
YKR018C	-0.08755423097589671	0.042522820104482495
YKR019C	-0.260076590729837	-0.13506997775181
YKR020W	-0.5443690849264755	-0.6046778770816835
YKR021W	0.0437270720898281	-0.27963655545848853
YKR023W	0.08742811345590196	0.156381512199013
YKR026C	0.5987953008935845	0.7009659527364804
YKR027W	0.8906114569660044	1.6181
YKR028W	-0.16599780142096401	-0.09711187633823265
YKR029C	-0.9139042890857549	-1.29297490714781
YKR030W	0.16662446013741844	0.0394380550354401
YKR031C	-0.1721275704951	-0.5412797677833185
YKR032W	-0.11768605027169751	-0.20846860927712707
YKR033C	-0.10922507850722657	-0.06893417050245751
YKR034W	-0.14843741755241752	-0.2843891632568455
YKR035C	0.26143171432958345	0.24512047463201647
YKR035W-A	0.210246730546409	0.44113804921051747
YKR036C	0.019711685776147105	0.06796804800842725
YKR039W	-0.10300936506320446	-0.36353937703925254
YKR040C	-0.1979537356783615	-0.33719780127349597
YKR041W	-0.0841933152275828	-0.13741748986899485
YKR042W	-0.2039447549146035	-0.533716387651971
YKR043C	-0.060712373100558596	-0.05110157674456345
YKR044W	0.0320654627968719	-0.1786930342977905
YKR045C	-0.0945	-0.051732123938795505
YKR046C	-0.19608163472102	-0.39283668387670145
YKR047W	-3.327893928260772e-05	-0.13588720767935905
YKR048C	0.1057268022059105	0.05701020451941295
YKR049C	-0.0388096874159571	-0.030933492565650048
YKR050W	0.02098166596805815	-0.0007122651931905505
YKR051W	0.12339601896600949	0.164488721020413
YKR052C	-0.19248285759442407	-0.34252293952796353
YKR053C	-0.165329125285647	-0.336850990292313
YKR054C	0.1329849494952309	0.1615398972535125
YKR055W	-0.43609461846859254	-0.589029218373107
YKR056W	-0.16148903465063902	-0.2284261851034905
YKR057W	1.407239876614925	2.0872234474428453
YKR058W	0.1450230580288026	0.08360199265322224
YKR059W	-0.20685786106579052	-0.5859337303946415
YKR061W	-0.1087947029956868	-0.26448333885173203
YKR064W	-0.1507314214909404	-0.1839757385482705
YKR065C	-0.635588429791482	-1.2082158530433151
YKR066C	-0.10298565971084435	-0.18569607167340751
YKR067W	-0.2034970917730085	-0.2989861771266215
YKR069W	-0.1516975038002955	0.015685403111208
YKR070W	0.024614172782124757	-0.1129358436273946
YKR072C	-0.7852301995501809	-0.6583425755570955
YKR073C	-0.490657592343119	-0.6228440002247531
YKR074W	0.38985831716167796	0.48659298983377103
YKR075C	-0.0696939145464402	-0.1340757332387144
YKR076W	-0.023093856534964	0.1558782776142695
YKR077W	0.0958223986595069	-0.005849118859746101
YKR078W	0.05786451883781299	0.10455461466980864
YKR080W	-0.15416600355037752	0.009621326481275505
YKR082W	-1.09183689176008	
YKR084C	-0.157046570517483	0.07033609158547391
YKR085C	-0.485847715214877	-0.269533854436893
YKR087C	-0.122815439897133	-0.3187800117047175
YKR088C	-0.1020553447176532	-0.32213073514324597
YKR089C	-0.0535942137106528	-0.1114978724399337
YKR090W	-0.289418278707661	-0.1277387292128802
YKR091W	-0.07153069321466604	-0.1333160921645308
YKR092C	0.42005347539987103	0.8212525568062015
YKR093W	-0.06780757565845955	-0.15897345370837251
YKR094C	0.8123	1.2868058831651101
YKR095W	0.807784601261832	1.208258278508945
YKR096W	0.3589479884292665	0.7708230559999175
YKR097W	-0.15592210803776146	-0.17097410367592714
YKR098C	-0.144123388000789	-0.1554231941144218
YKR099W	-0.318060762879658	-0.43952920800406103
YKR100C	0.0650808100380089	-0.1085178795248724
YKR101W	-0.11492654891178415	-0.24909082768656052
YKR102W	-0.2900959919745335	-0.2738587668812495
YKR103W	0.06873844668014756	-0.05456871945647744
YKR104W	-0.1363567799356081	-0.1527115470246185
YKR105C	-0.0056949641242562965	-0.023779453654770702
YKR106W	0.007295338786301104	0.015977095358785564
YLL001W	-0.21662440692610602	-0.2355627317833535
YLL002W	1.5007522535936	1.42279695778831
YLL005C	0.042779812302204	-0.0621172978547198
YLL006W		0.4653
YLL007C	-0.10890138773070315	-0.13233224963162704
YLL009C	-0.804558484846374	-1.32693516909662
YLL010C	0.163459029618593	0.0394392428897804
YLL012W	0.113702109236213	-0.031701797247110045
YLL013C	0.134908204951692	0.564389802113984
YLL014W	-0.173742977262258	-0.3929727234320035
YLL015W	-0.06903252149811916	-0.0772084664067802
YLL018C-A	-0.7802	-1.96635842433144
YLL019C	-0.061962499649352756	-0.201457228943554
YLL020C	-0.3237170167907355	-0.521284171758332
YLL021W	0.14212383150625152	0.14951552899710574
YLL023C	0.003402832024763852	-0.19926376677097202
YLL024C	0.15067341066411746	-0.16010364195200338
YLL025W	0.006838604382546146	-0.10862035572564795
YLL026W	-0.0537263839043201	-0.287196858916557
YLL028W	0.350195070200669	
YLL029W	-0.8438191672715275	-1.501758629048825
YLL030C	0.4315473025525075	0.6446916037653976
YLL032C	-0.05242012364280291	-0.282001078740474
YLL033W	-0.6379218515816505	-0.9707858334078234
YLL038C	-0.22790097631491102	-0.013162188587619451
YLL039C	0.12835992323325152	0.14449846797734806
YLL040C	-0.262657680214484	-0.368594170647914
YLL041C	0.10853431425476584	0.011702765408994509
YLL042C	0.0490103128564698	0.056651680458812456
YLL043W	0.818245476430841	1.02256673834735
YLL044W	-0.939846097661709	-0.7808465659404764
YLL045C	-1.071323188893585	-1.4270434390190694
YLL046C	0.0950635934385021	0.0258284187570511
YLL047W	0.1866158294975423	0.18817265384040016
YLL048C	0.23532691615302148	0.2413717772342625
YLL049W	0.310951859553088	0.647073960403183
YLL051C	0.0296931716765825	0.19127042489199303
YLL052C	0.053151655973254726	-0.02698555735549249
YLL053C	-0.003483256785524552	-0.056003703022906
YLL054C	0.145719716985265	-0.1178331746455422
YLL055W	0.1084601121795635	0.011361498703024192
YLL056C	-0.2073195174551582	-0.477406751000986
YLL057C	-0.12149458460402507	-0.002071415655685402
YLL058W	-0.021293026681133198	0.1332448494890455
YLL059C	0.020417107494949946	0.051290298519508094
YLL060C	-0.00016978535543885065	-0.029257860020637017
YLL061W	0.11576475130869725	0.024939147808637218
YLL062C	-0.236861177066841	-0.41575424735097555
YLL063C	0.05374056434249824	-0.2538421245006203
YLR001C	0.0801016670176879	0.146956178689791
YLR003C	0.12825740573023411	0.1169016482732011
YLR004C	-0.07678585257456035	-0.364549647464108
YLR006C	-0.0807786476975554	-0.09700864909531642
YLR011W	0.054344456243105195	-0.003917668321309992
YLR012C	-0.021385698444054607	-0.06187022379325041
YLR013W	0.01885291233352998	0.00802210409480145
YLR014C	-0.1803882679033995	-0.4493810635533
YLR015W	-1.5031986067534748	-1.4354391456041316
YLR016C	0.20177385046254798	0.24103331739553452
YLR017W	0.678812967879795	1.183331655391375
YLR018C	-0.7098173541722805	-1.235190079330035
YLR019W	-0.0684155557639566	0.008767115265472296
YLR020C	0.08505961919742185	0.17158782015832988
YLR021W	-0.00379536143648649	0.683796374193778
YLR023C	0.15694131731087965	0.32027936377834754
YLR024C	-0.2791602321786415	-0.578185445985856
YLR025W	-0.3873	-1.2461456862044016
YLR028C	0.006307041981877085	-0.19972268316846442
YLR030W	-0.1626244960953815	-0.23877047983489944
YLR031W	-0.06075032920044895	0.0525199660199685
YLR032W	0.363162308475577	0.7146974634642145
YLR034C	-0.170348093000815	-0.10339608372467124
YLR035C	-0.3890956219922165	-0.2600755809567725
YLR036C	-0.2048059299690255	-0.47308920272200505
YLR037C	-0.33214006505343796	-0.5371215250698296
YLR038C	-0.7410031442042064	-1.45818883692598
YLR039C	0.9706846065939989	2.28600372883952
YLR040C	-0.303964733794863	-0.12164100061682505
YLR041W	-0.1070759206098819	-0.023268051226617296
YLR042C	0.05518293010484236	0.040405857082896
YLR043C	-0.7331718216253535	-0.574370510352046
YLR044C	-0.380682218940029	-0.5379515753998785
YLR046C	-0.242761073688057	-0.24297252224378801
YLR047C	0.8787150389657374	0.2031588531901865
YLR048W		1.3769250559387
YLR049C	-0.465266988270742	-0.5879302396189675
YLR050C	-0.259217981955599	-0.2691180031988414
YLR053C		-1.09895706709538
YLR054C	-0.3150282017347985	-0.44821839316229
YLR055C	-2.559941504853115	-2.98835
YLR057W	-0.032598430843427006	-0.12243383229940534
YLR058C	-0.3092652584544675	-0.10901235807524799
YLR059C	0.03226713602683916	0.10386112673771289
YLR061W	-0.0392	-0.151651401014715
YLR063W	-0.0887873659561848	-0.10241793297891824
YLR064W	-0.22076950570034498	-0.3041909692230565
YLR065C	0.11903592011894445	0.03338067847469335
YLR068W	1.329873722959595	1.5898278759209599
YLR069C	-0.1866360667237565	-0.367114631652191
YLR070C	-0.051078575517276154	-0.0611765081123692
YLR072W	-0.06356697874268075	-0.01364727394317096
YLR073C	-0.7601959599425729	-0.3699044331874905
YLR074C	0.853315171621625	1.72112440093925
YLR077W	-0.470115726119723	-0.490337670162012
YLR079W	-0.21299239944634546	0.0181447941251225
YLR080W	-0.527870974118562	-0.729506599751623
YLR081W	-0.08589286222076514	-0.11020451007343593
YLR082C	0.0342347113876817	0.1044056673419901
YLR083C	-0.433489513982639	-0.7018180249020705
YLR085C	-2.302676007822785	-3.231308881482385
YLR087C		0.6614
YLR089C	0.32059669372959554	0.301271227278594
YLR090W	-0.253605418313396	-0.1855936933154425
YLR091W	-0.1178952031601133	-0.029267683273412504
YLR092W	0.14801224607494054	0.1154319761300115
YLR093C	0.180377974791798	0.07469895612177409
YLR094C	-0.506990320567001	-0.6913069199425985
YLR095C	0.12698056800545499	0.04372319890647297
YLR096W	0.1305729660399606	0.1560525939588795
YLR097C	0.013281171512002653	0.10824383348235875
YLR098C	-0.12182605056490275	-0.25897168484678046
YLR099C	-1.180494596291005	-1.863476234092345
YLR102C	0.17962986776239448	0.2426893814526985
YLR104W	0.0791679488518411	0.07337920618734231
YLR107W	-0.01802082891059465	-0.016189188357680465
YLR108C	0.511264386701792	0.729295394360561
YLR109W	-0.0695343269556334	-0.3161713963952075
YLR110C	-0.391626018228525	-0.3051894390803735
YLR111W	0.004276389557881045	-0.0642421212037791
YLR112W	-0.20675444504117715	-0.354410946284075
YLR113W	-0.13188404807765275	-0.3031061903754405
YLR114C	-0.806221181760939	-1.01912868434314
YLR119W	0.18041120989937154	0.2596042516067615
YLR120C	-0.06598352761134249	-0.06961310942633775
YLR121C	-0.1848457755256571	-0.3287858694205995
YLR122C	-0.11723377752141954	-0.030777516751806303
YLR123C	-0.136106631332668	-0.10784085529486365
YLR126C	-0.0005542651098530103	-0.001055743625730651
YLR128W	-0.20683762541863498	-0.19065033766472256
YLR130C	-0.1835495644995675	-0.1777390778994809
YLR133W	-0.051765603484776296	-0.379387219870446
YLR134W	-0.12757597041027652	-0.3273047236712795
YLR135W	0.160942424322089	0.1727890048758845
YLR136C	-0.08980526094151539	-0.232588845583097
YLR137W	-0.2443917230236815	-0.16238778127255615
YLR138W	-0.3597139728005555	-0.3944
YLR139C	-0.344377070962107	-0.6507371445291585
YLR142W	-0.180688160945209	-0.03605837587351089
YLR143W	0.14314904676667414	0.5009011250472045
YLR144C	0.07348083678341764	0.11146447746214211
YLR146C	-0.06511142004799345	-0.17347304348435172
YLR149C	-0.206828640245107	-0.30864650249368414
YLR150W	0.439732811977371	0.928984154250017
YLR151C	-0.2531868289996	-0.3217341935064585
YLR152C	0.224016768121582	-0.10313495316780145
YLR154C	0.08937951968362515	0.15854067750762102
YLR164W	-0.007671493766746501	-0.0794019019518749
YLR165C	-0.025059020876482055	-0.254269114515318
YLR168C	-0.16141383958071712	-0.434366623131627
YLR169W	-0.6979579449562086	-1.0471234090253176
YLR170C	-0.35952089677726495	-0.695095158743287
YLR171W	-0.5529729068457749	-0.6387529998268505
YLR172C	0.16533491519659307	0.21046919463853553
YLR173W	-0.09676188328289537	-0.13205167709438614
YLR174W	0.0043783191539435405	0.15356932069971901
YLR176C	0.645985460811891	1.0479389972338524
YLR177W	-1.0037664504421762	-0.978203482041604
YLR178C	0.032532059393314	0.04164111359958225
YLR179C	-0.0023012231552608023	0.0189176328542823
YLR180W	0.903205307707289	1.592793351336625
YLR181C	0.469388067173173	0.4425281473508855
YLR182W	-0.5449499999999999	-0.3216374825214655
YLR183C	-0.0823653681927817	-0.1381216741895142
YLR184W	1.44288216231404	1.74972745191997
YLR185W	1.17371121522681	1.75242450827924
YLR187W	0.024350062383244546	0.04683144419901594
YLR188W	-0.00451339536065985	-0.20690078128956801
YLR189C	-0.0935240940221928	-0.1193411977946925
YLR190W	0.007039541618676301	-0.36651698130152344
YLR191W	-2.091954553289225	-3.30699176409815
YLR192C	1.43888187711961	
YLR193C	0.03134183537547515	0.715054017605002
YLR194C	0.0005535663042414984	0.048568331396732556
YLR199C	0.34085479551132203	0.528665168029462
YLR200W		-0.7894
YLR201C	-0.9855069108457339	-0.45611601846709104
YLR202C	-0.823662849235598	-1.49245936167818
YLR203C	-0.550076997468385	-1.0738572913480535
YLR204W	-0.2176861359006665	-0.4704143429572075
YLR205C	-0.16770559588217127	-0.09764753386436595
YLR206W	-0.03321221640315419	0.10649809181443944
YLR207W	0.05888173843225165	0.0038623298578100013
YLR209C	0.0029249837492724	0.0221741390898508
YLR210W	-0.19416179033008552	-0.2782959279266835
YLR211C	0.16281606564121798	0.27928862487759354
YLR213C	0.040004176831317254	0.1259504204770253
YLR214W	0.07427916952572795	0.06729359424276145
YLR216C	-0.5664712472764835	-1.168371018610924
YLR217W	-0.5069944805132585	-0.877307869991674
YLR218C	-0.14979650219654	-0.1029278429222735
YLR219W	-0.2493598391117	-0.13795045225659866
YLR220W	-0.158235757545034	-0.15948624803192135
