orf	hap a | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hap alpha | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hom | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008
YKL054C	-0.19560753979081397	-0.016854771181280797	0.0
YKL055C	-0.08232837310534481		-0.06685788482951205
YKL056C	-0.01034216533651933	-0.00999940391036907	0.0
YKL057C	-0.013880594313858052	-0.011087632561564979	0.0
YKL061W	-0.03425623242304231	-0.02828700372995825	0.0
YKL062W	-0.0020902329116531497	-0.02064279773059984	0.0
YKL063C	-0.04996214606579161	-0.03987839771108079	-0.007835951455807906
YKL064W	-0.022812843848007306	-0.0361379351454615	0.0
YKL065C	-0.01767196916227894	-0.013456723891318561	-0.0005893077475517455
YKL066W	-0.024277467108231067	-0.007078564616121325	-0.0018231708439731611
YKL067W	-0.031353493675018156	-0.006009581008739488	0.0
YKL068W	-0.021843386358296083	-0.03272159602763848	0.0
YKL069W	-0.02039560598657147	-0.0028612303290240153	0.0
YKL070W	-0.016251334672516472	-0.002891034811661867	-0.1275820423269348
YKL071W	-0.015608882132587936	-0.007227587029102696	0.0
YKL072W	-0.017707747977632398	-0.014227998946990292	0.0
YKL073W	-0.057806409007986184	-0.017359337945452243	-0.013093311982577172
YKL074C	-0.017246683678079116	-0.01597520267055299	-0.0002578221395799805
YKL075C	-0.014805669192239726	-0.005758472512386195	0.0
YKL076C	-0.010559748086208999	-0.006882551034939496	0.0
YKL077W		-0.01148339625866212	-0.014827331788717072
YKL079W	-0.01979839658324651	-0.007122854422886149	0.0
YKL080W	-0.1665369254832858	-0.3083667662062614	-0.11118661343749231
YKL081W	-0.6453771118558881	-0.003956522513027616	0.0
YKL084W	-0.022006261650100507	-0.003009958929874518	0.0
YKL085W	-0.014821651555433291	-0.002438758857522565	-0.014744755891827766
YKL086W		-0.005008187005339729	0.0
YKL087C	-0.001312050961882333	-0.002870633982757596	0.0
YKL090W	-0.028970802115854635	-0.006545750105937863	0.0
YKL091C	-0.04411302799137211	-0.01296455578254671	0.0
YKL092C	-0.021406364804941146	-0.0029815702113392384	0.0
YKL093W	-0.020639918924293885	-0.0069071186966734345	0.0
YKL094W	-0.014079664114945331	-0.005317777880094639	0.0
YKL096W	-0.017064464049844692	-0.004348295355698056	0.0
YKL096W-A	-0.023580735428143353	-0.017805514886262624	-0.029443373792188816
YKL097C		-0.0033151554483516767	-0.012414362360678301
YKL098W	-0.01105742258897454	-0.007681234715646447	-0.017710993299024355
YKL100C	-0.01845816050457817	-0.0034763287101751256	0.0
YKL101W	-0.02188114700416827	-0.0031089846969951348	-0.001551795295088385
YKL102C	-0.017717954331997958	-0.004560441529595798	0.0
YKL103C	-0.020504189514451605	-0.00422172126303337	0.0
YKL105C	-0.034786389327202995	-0.00431853205746965	0.0
YKL106W	-0.024005464875574836	-0.0067052781709635535	0.0
YKL107W	-0.012993828836175541	-0.007931868769799878	0.0
YKL109W	0.0	-0.005273919942175432	-0.019444864957339218
YKL110C	-0.00013572940984227932	-0.0015696766800022193	0.0
YKL113C	-0.02044844282177405	-0.06807257892628321	-0.010306377021092944
YKL114C	-0.014776408418861272	-0.010887084766796524	0.0
YKL115C	-0.025863997182462326	-0.02006790911922479	-0.07010364073884985
YKL116C	-0.00497674502778166	-0.0038130690322292406	-0.01797388630044065
YKL117W	-0.016893787212508126	-0.004638863047620179	-0.020027255483334828
YKL118W	-0.23027295635709485	-0.3264991403023917	-0.8167560874948038
YKL119C	-0.3254944336198479	-0.14458733538467394	-0.7232356582748491
YKL120W	-0.0173699349857136	-0.0053252631908515535	0.0
YKL121W	-0.016747880585714792	-0.004354370497770746	0.0
YKL123W	-0.02001709141129756	-0.0033526390854817776	0.0
YKL124W	-0.019701822530669988	-0.0033735780821887457	0.0
YKL126W	-0.00809852145428031	-0.003032172786746166	0.0
YKL127W	-0.012930488444898981	-0.006475312496478	0.0
YKL128C	-0.013916788823140906	-0.0048757372097590745	0.0
YKL129C		-0.004124675440421068	0.0
YKL130C	-0.018558734639961452	-0.007351174900477163	0.0
YKL131W	-0.019382159726367396	-0.004035079339668324	-0.009714369901098991
YKL132C	-0.021315863962995008	-0.005431033595391315	-0.016803256284027332
YKL133C	-0.01588211493585808	-0.006828967795656904	-0.03590558757247943
YKL134C	0.0	-0.01001186358565298	-0.003839293298222105
YKL135C	-0.17677912080033106	-0.01098351129628547	-0.042865509378477065
YKL136W	-0.031000959970370216	-0.009290175538164646	-0.03557145609913254
YKL137W	-0.011700639015111586	-0.011833429940130867	-0.0003314856080038784
YKL138C	-0.012849050798980991	-0.01710797131090032	0.0
YKL139W	-0.21753385570520045	-0.03081828232139891	-0.08712739154064908
YKL140W	-0.009392475161489661	-0.00969604302052589	0.0
YKL142W	-0.013816214687757622	-0.001863598896188275	0.0
YKL143W	0.0	-0.0036912240435246595	0.0
YKL146W	-0.01893877698752614	-0.009199735520827819	0.0
YKL147C	-0.018395859348157028		-0.005745750538669665
YKL148C	-0.019695335568639807	-0.008942225044422313	-0.004097530432235372
YKL149C		-0.01340387583504532	-0.00934605255888316
YKL150W	-0.01915594404328641	-0.006265886940485798	-0.03684944400840542
YKL151C	-0.0336618362381268	-0.006973596417057218	0.0
YKL155C	-0.0391783876952603		-9.20793355298667e-06
YKL156W	-0.012490066554040625	-0.007861067870986423	0.0
YKL157W	-0.017876873247118452	-0.005815424370560272	0.0
YKL159C	-0.017717212298882516	-0.004354370497801993	0.0
YKL160W	-0.0736139049409347	-0.04323413242625827	-0.0004235649435337508
YKL161C	-0.014694970772943282	-0.011212289740438957	0.0
YKL162C		-0.00951167667675841	-0.007799119721563845
YKL162C-A	-0.03508173058169999	-0.016891338139819925	-0.011450447498661916
YKL163W	-0.043174481424579844	-0.021690233249539212	-0.006784635129070195
YKL164C	-0.017492250981943812	-0.03929167213523512	-0.005263385091871166
YKL166C	-0.018839242086966725	-0.005832770291231368	0.0
YKL167C	-0.004777675226662821	-0.004650607406169589	-0.0071948792672105605
YKL168C	-0.020067984780216843	-0.006453468976339254	0.0
YKL169C	0.0	-0.007630223222457884	-0.002853987938478843
YKL170W	-0.00012668078255312167	-0.003827642899007509	-0.002446275375830544
YKL171W	-0.010595942595491854	-0.007032353798570557	0.0
YKL174C	-0.07581801613624589	-0.011486754306550174	-0.01335150365555655
YKL175W	-0.039415820620015606	-0.00529512955595578	0.0
YKL176C	-0.0027507827062862307	-0.001460416442675939	-0.02113220751001442
YKL177W	-0.022929221637097433	-0.0024928570435532754	
YKL178C		-0.038467386324153904	
YKL179C	-0.016359918200396607	-0.023193051301486852	-0.02487983646710783
YKL183W	-0.01703794170874546	-0.01389741655697135	0.0
YKL184W	-0.06532305414318267	-0.014264593196299104	0.0
YKL185W	-0.02022463194749527	-0.009451039070299495	0.0
YKL187C	-0.031856697975442404	-0.01066065408506655	0.0
YKL188C	-0.01703856524963956	-0.00812226761933213	0.0
YKL190W	-0.041124140561389834	-0.010410928078165627	0.0
YKL191W	-0.013330410755328597	-0.017806498327662727	-0.03267371770870189
YKL194C	-0.045650537893765206		
YKL197C	-0.005483785059190171	-0.015260373517093391	-0.01735507460646224
YKL198C	-0.02635174747064838	-0.01977763811493511	-0.019943622688088004
YKL201C	-0.010648446433519981	-0.020350098377286734	-0.00982132522267627
YKL202W		-0.03997323650064118	-0.017630300446895897
YKL204W	-0.04470618008343706	-0.018784105218989426	-0.019085692410535895
YKL205W	-0.048508698160908775	-0.009256257680651438	-0.04215344910034327
YKL206C	-0.02361214059999797	-0.014114623360621335	-0.003966123417460536
YKL207W	-0.047178707407719456	-0.012589234021105632	-0.01313670136302655
YKL208W	-0.007266024265612831	-0.016097883595812906	-0.006434125980696541
YKL211C	-0.007734170795448371	-0.009023125975202195	-0.006286911792723471
YKL212W	-0.33149613590858495	-0.0043140713128644965	-0.3064123592283281
YKL213C	-0.0008582686380828431	-0.0037481796897542597	-0.006910829108355219
YKL214C	-0.0036671478172661492	-0.01402683897542672	-0.016860451721946938
YKL215C	-0.02395125740617868	-0.01775072227064203	-0.01876771471623439
YKL216W	-0.002916162758947913	-0.016922885733088307	-0.002398773982696945
YKL217W	-0.011942875388964592	-0.01510657007412875	-0.01099787940506938
YKL218C	-0.02340732649317154		-0.009516996726478228
YKL220C	-0.022145123974344424	-0.01730655791816687	-0.018980408267331793
YKL221W	-0.022363749853701844	-0.03336290567643595	-0.011534664611430587
YKL222C	-0.021924862481940633	-0.017001043904519834	-0.03157316833853102
YKR001C	-0.9671016550870468	-0.614022022423762	-0.8833480610230419
YKR003W	-0.026898919361753617	-0.017005657136195996	-0.009534283586486841
YKR005C	-0.019350056567726117	-0.011566168301662167	-0.0065207225618696
YKR006C	-0.00030469474474111605	-0.004116600066269656	-0.000764461054980371
YKR007W	-0.0023699918074220963	-0.0037290644110456353	-0.0033780699351602366
YKR009C	-0.0076073811102782005	-0.016940703705612164	-0.019632733133114425
YKR010C		-0.026783900863011474	-0.01591684253567271
YKR011C	-0.014261532494142257	-0.01945075196443799	-0.01969701213553362
YKR012C	-0.003347866516702853	-0.020587845241803675	-0.006478122080646479
YKR013W	-0.00020328325802910761	-0.017544834057440523	-0.007213787317475422
YKR014C	-0.09165489838359749	-0.06663516622888213	-0.05485109823875394
YKR015C	-0.019291538251475417	-0.01988907514607428	-0.007620515370811045
YKR016W	-0.02539694924511714	-0.01752716781379409	-0.015535426661348266
YKR017C	-0.020510669839663206	-0.02287805465738601	-0.0059145464937185605
YKR018C	-0.02320251238637912	-0.025261608273164017	-0.004243232477178099
YKR019C	-0.6749051173154157	-0.3742692757181541	-0.6322211014458218
YKR020W	-0.48587921386946903	-0.7107943951322774	-0.46062015234860404
YKR021W	-0.02022783131118051	-0.014030081359650434	-0.012002286149753046
YKR023W	-0.02537472255156368	-0.025973352860857134	-0.0161546382698956
YKR024C	0.0	-0.010513912311844759	-0.21804251316072637
YKR026C	-0.015513006566950822	-0.021920919874418486	-0.012943647229493569
YKR027W	-0.024846075176220055	-0.012885391240234072	-0.007260639389229242
YKR028W	-0.06000153070884823	-0.015989495138180963	-0.01646084680968498
YKR029C		-0.02748229066649605	-0.06002083695062299
YKR030W	-0.009722305956536045	-0.02315732156367281	-0.009831389603071538
YKR031C		-0.028050273904037488	-0.006852093964064742
YKR032W	-0.001940451745376553	-0.02653760143363266	-0.0054131626416933755
YKR033C	-0.0021765913757725444	-0.022820981356478264	-0.0049970284364594655
YKR034W	-0.020406218185542842	-0.01530790715877512	-0.01807964690128481
YKR035C	-0.167524896719784	-0.0611110554433842	-0.07296913153451962
YKR035W-A	-0.2231956512039429	-0.04013307468826838	-0.10190206502006655
YKR036C	-0.007322457754650755	-0.009246095042300246	-0.011644826564373182
YKR039W	-0.01418559561712988	-0.018415990198532045	-0.020427930736658103
YKR040C	-0.009338479873326927	-0.009323311167548108	-0.01350744731512692
YKR041W	-0.10901161431327652	-0.049465458695417394	-0.01605204746530953
YKR042W	-0.025631022510051924	-0.03841197536561881	-0.019458998281991175
YKR043C	-0.01980845004485888	-0.03271441072163474	-0.007040302048877781
YKR044W	-0.020120547731415903	-0.07115038072403498	-0.004199934186606668
YKR045C	-0.019008699723026733	-0.016954627997132807	-0.003896943521236312
YKR046C	-0.04533332335733942	-0.01486562473115231	-0.012610024218651577
YKR047W	-0.019223266882521933	-0.015229508941483177	-0.012166819653954686
YKR048C	-0.029993293023959127	-0.014976421600281207	-0.015301615892202136
YKR049C	-0.009431201966208495	-0.012115203115666832	-0.011878395684258808
YKR050W	-0.02270482512157867	-0.013751375866337675	-0.011490512390909403
YKR051W	-0.09843429738891202	-0.018026247287193674	-0.03391486244566567
YKR052C	-0.015878834962421023	-0.0063814084286159065	-0.004191874969120483
YKR053C		-0.021824993006141543	-0.014148999902526955
YKR054C	-0.006705842963747815	-0.015469176205349214	-0.005386956473599372
YKR055W	-0.13923024582257482	-0.025907261128457527	-0.0041743122310156314
YKR056W	-0.02273436585650957	-0.01146778836811323	-0.0021908935035184394
YKR057W	-0.00475948972028377	-0.0074318383842891435	-0.010729316406590556
YKR058W	-0.019593882885363678	-0.011375150900947553	-0.003091497947645817
YKR059W	-0.016287598018168457	-0.023915405324926288	-0.008815531962789681
YKR060W	-0.014073655054024876	-0.011875888337108072	-0.004477043246324229
YKR061W	-0.01248390746302936	-0.04589669167441362	-0.0026758343580392738
YKR064W	-0.00812893952236421	-0.012855534274393725	-0.00833408631581097
YKR065C	-0.007946460506993394	-0.01335105973445443	-0.006915340527128072
YKR066C	-0.04320602348536164	-0.016101345117752637	-0.014761420269369841
YKR067W	-0.03469160847345269	-0.015295614517129652	-0.05984607155007733
YKR069W	-0.018004135294334145	-0.020967746896642755	-0.023875217713730423
YKR070W	-0.0119669956696459	-0.025438853713073573	-0.021064339788607726
YKR072C	-0.01163539187768331	-0.032469120262206067	-0.05275033899488506
YKR073C	-0.008709476065998601	-0.03769000661999704	-0.030925156437843934
YKR074W	-1.9506105405562418e-05	-0.02676806199144245	-0.005104416354847655
YKR075C	-0.00828310584623867	-0.014623768801707335	-0.024358067909442997
YKR076W	-0.0042710472279539995	-0.005054987787704876	-0.016218593181458935
YKR077W	-0.002328015229334321	-0.004532697180101438	-0.011993653968883671
YKR078W	-0.01579019233022457	-0.0046628075610774915	-0.00807911845350495
YKR080W	-0.021437209846665518	-0.006989480862727504	-0.010381279208121125
YKR082W	-0.01277448675113401	-0.015660758349753327	-0.05538092856109535
YKR084C	-0.00584207857059861	-0.007041637211071929	-0.0021469589060028674
YKR085C	-0.009959898225526861		-0.001087233500375714
YKR087C	-0.014773759722092203	-0.018844779011923468	-0.00611275110358225
YKR088C	-0.0038830708198186767	-0.015092478152648667	-0.004964580600888436
YKR089C		-0.014987470391114904	-0.004659626332413367
YKR090W	-0.004800142550107094	-0.016708722706677306	-0.0018796975675965451
YKR091W	-0.018429628724702368	-0.015409426816713385	-0.0017146447633620476
YKR092C	-0.005672452008976899	-0.018775671298877025	-0.0007793854586222471
YKR093W	-0.009629464784143307	-0.011324651783073092	-0.002009040683058027
YKR094C	-0.024166988438916685	-0.009689784783273758	-0.004255548373200165
YKR095W	-0.000919890067479722	-0.0173602915838394	-0.026385502574824596
YKR096W	0.0	-0.015698228379647485	-0.0033960000279936553
YKR097W	-0.005423561610634115	-0.0161369062090943	-0.05615099825498973
YKR098C	-0.04673901990288136	-0.020531838736167703	-0.001160426643896723
YKR099W	-0.008731954250986489	-0.0126162204970304	-0.0176751736224351
YKR100C	-0.018871641782946886	-0.010166874022406293	-0.029220429038864727
YKR101W	-0.012106045107830952	-0.01472244197290132	-0.032034331083070744
YKR102W	0.0	-0.009355947201469227	-0.00912159735688748
YKR103W	-0.004557817641887355	-0.013626517199372886	-0.012167355182082363
YKR104W	-0.005829299771568381	-0.01575736423789083	-0.005689752401438538
YKR105C	-0.007435967127352483	-0.0835734538364511	-0.003186754186933167
YKR106W		-0.021020736654789856	-0.03399051928465848
YLL001W	0.0	-0.006357478737677211	-0.001068120292435533
YLL002W	-0.0030785215400454405	-0.004872086509218908	-0.05849292417616736
YLL005C	-0.029796026024279738	-0.0076985757210692105	0.0
YLL006W	-0.0046755045889276545	-0.0032845297241335817	0.0
YLL007C	-0.01002007136345589	-0.023818159101004866	-0.012588594388603101
YLL009C	-0.015658519430274083	-0.014773483399697536	-0.002038562813241492
YLL010C	-0.013029716898210015	-0.006476310115947956	-0.007099316771344135
YLL012W	-0.011174608756830176	-0.022162231375434265	0.0
YLL013C	-0.01401952203266713	-0.013257663999180021	0.0
YLL014W	-0.01231756637946673	-0.03649151476237674	0.0
YLL015W	-0.00254088271496177	-0.015962868199427993	0.0
YLL018C-A	-0.0004541774118617076		-0.0035504968996450015
YLL019C	-0.0001418205028832335	-0.009391664876569042	0.0
YLL020C	-0.0034152348334596013	-0.053932598262379845	0.0
YLL021W	-0.019231478758313256	-0.01002427555298177	0.0
YLL023C	-0.010805345524877859	-0.005296484288799566	0.0
YLL024C	-0.02721406697723608	-0.0071383706520405	0.0
YLL025W	-0.015298048180032001	-0.007146858607629155	0.0
YLL026W	-0.019219272023929188		0.0
YLL027W			0.0
YLL028W	-0.01640583787585829	-0.028312002078995403	0.0
YLL029W	-0.04114203706375508	-0.022338919426444434	-0.02088382162116851
YLL030C	-0.01290354355414202	-0.02559783610059268	-0.001991757057389559
YLL032C	-0.004091342676212771	-0.009620509699187704	0.0
YLL033W	0.0		0.0
YLL038C	-0.0001154445577525428	-0.009066416499424752	0.0
YLL039C	0.0	-0.005814440014103745	0.0
YLL040C	-1.0	-0.8820682080996259	-0.8669800249709215
YLL041C	-0.006504190434127295	-0.003894299712559685	0.0
YLL042C	-0.012444100509873724	-0.008377910986170297	0.0
YLL043W	-0.00810620713910128	-0.00469223175667993	-0.04056252049625082
YLL044W	-0.019271519024672192	-0.02776987821491724	-0.00900170722035372
YLL045C		-0.004804182864509684	-0.035705266651275346
YLL046C	-0.008985405310369605	-0.003700748637688775	-0.018367954361441972
YLL047W	-0.005491940566097003	-0.006933691996810697	-0.00931728000232381
YLL048C	-0.027063999902771696	-0.014939897964206215	-0.03337782344712898
YLL049W	-0.01760354018337985	-0.041970770397066204	-0.03276483471001714
YLL051C	-0.008762768542102103	-0.005464053305717991	-0.002782748600414982
YLL052C	-0.021782066097010763	-0.0031955215136558867	-0.5183546485856255
YLL053C	-0.036851098995663696	-0.003576706671278768	-0.5104828032414355
YLL054C	-0.03152315181874244	-0.007633050384108463	-0.001058922033807006
YLL055W	-0.0001934235976863896	-0.004909510576098644	-0.001116382919345337
YLL056C	-0.002505714788120848	-0.005434091919057315	-0.001346226461555917
YLL057C	-0.004826797960265537	-0.0049315021983690815	-0.00287304427771813
YLL058W	-0.00661157024793287	-0.0065136699642480405	-0.051890402220607056
YLL059C	-0.015222595576852935	-0.004187027261813199	-0.018675955784748566
YLL060C	-0.004949885704239423	-0.00643727836392056	-0.041277685696002785
YLL061W	-5.2751890261381504e-05	-0.009774386836571988	-0.00516220845572608
YLL062C	-0.00010550378055342506	-0.0094978916478708	-0.002117844067556757
YLL063C	-0.00013187972568411583	-0.006017572981351839	-0.011178072069644421
YLR001C	0.0	-0.006063485003761023	-0.023611581806975084
YLR003C	-2.8861139429747913e-05	-0.007355197720218715	-0.014288747152551524
YLR004C	-0.005991738666750075	-0.007243693920861266	-0.009355467687571105
YLR006C	-0.004648337885850618	-0.025338090905669738	-0.0020521744840843784
YLR011W	-0.012295174256121436	-0.004838519998158761	-0.008274421281133136
YLR012C	-0.0017847722876673338	-0.008099309974664005	-0.007322158559202755
YLR013W	-0.0018551081413798376	-0.009082240919486858	-0.006775358800251776
YLR014C	-0.0014594689642968282	-0.006510261938302566	-0.0028484181838873603
YLR015W	-0.014348514155081836	-0.01287828584656061	-0.0006156523452253135
YLR016C	-0.00790399155970466	-0.013054604136101334	-0.0017668740323180969
YLR017W	-0.001011077896952437	-0.01514932660486727	-0.0025611137561384494
YLR018C	-0.0008791981712683216	-0.011569594997582998	-0.011243432372284782
YLR019W	-2.6375945130690742e-05	-0.004130419002515446	-0.001231304690450627
YLR020C	0.0	-0.004918448061543695	-0.0009850437523719526
YLR021W	0.0	-0.0055919550493139635	-0.01941275433492757
YLR023C	0.0	-0.0068422554846116895	-0.0009522089606071356
YLR024C	-0.010369265336460341	-0.005480068160046145	-8.208697934047282e-06
YLR025W	-0.34243552411131806	-0.3671208441899716	-0.5754777634121341
YLR027C	-0.00015825567081480653	-0.00020860650849961976	-0.018740730527038212
YLR028C	-0.003982767715838137	-0.009231551875604807	-0.0033819835497722007
YLR030W	-0.011946192413593919	-0.005608677215720659	-0.019624411526331136
YLR031W	-0.01069105212729679	-0.003992824400610717	-0.011385934874005316
YLR032W	-0.017154846653075567	-0.0067116824193806796	-0.010112471407143515
YLR034C	-0.020144920453288112	-0.011016834535816589	-0.008129922324400574
YLR035C	-0.02477836348005394	-0.009349451462769729	-0.03256069954403456
YLR036C	-0.012715066370947516	-0.006947981523066754	-0.03343299008452899
YLR037C	-0.01588890496067928	-0.018610897767999252	-0.02136404298579423
YLR038C	-0.0030099144655788704	-0.017414232385968616	-0.03640276455929755
YLR039C	-0.6491769577637527	-0.32774665385214624	-0.7298372361763688
YLR040C	-0.018079737019628207	-0.02144288089868083	-0.019055338081375578
YLR041W	-0.01489525301945498	-0.010388357450638729	-0.01157978237251135
YLR042C	-0.0028134341480708937	-0.007757991410189781	-0.0017566613583727927
YLR043C	-0.004439950764892759	-0.00781239138821722	-0.0010014611482114196
YLR044C	-0.004378406892921147	-0.009464070483982666	-0.000993252450306
YLR046C	-0.0018199402145389165	-0.017501960666080514	-0.000508939272054071
YLR047C	-0.00024617548794777106	-0.009576406903136485	-0.001280556878083539
YLR048W	0.0	-0.01027569885041713	-0.00019700875047439057
YLR049C	0.0	-0.007511904916580091	-0.07808314189104504
YLR050C	-0.011083926544260703	-0.010785562117167951	-0.009743227163795241
YLR052W	-0.006834987413124263	-0.024296193763053708	-0.000698408318835064
YLR053C	-0.0002020279760753377	-0.006542927168253935	-0.00372674886308807
YLR054C	-0.004463856233042403	-0.007305556579078158	-0.0054259493359225305
YLR055C	-0.007147881132410226	-0.014902726362880727	-0.004703583917525976
YLR056W	0.0		-0.004219369299816047
YLR057W	-0.005345524881322435	-0.012404375362951374	-0.0054341580338279506
YLR058C	-0.0007121505187126225	-0.007104418829685891	-0.0014857743264919765
YLR059C	-0.0018463161596696072	-0.00881049790347877	-0.0006074436472912661
YLR061W		-0.006832804250760185	-0.11387466143864933
YLR062C	0.0	-0.007680056343276577	-0.10977183276056073
YLR063W	-0.00104624582382402	-0.035045798692860244	-0.001469356930623882
YLR064W	-0.001072621768954711	-0.007943953589172955	-0.001477565628529301
YLR065C	-0.05203601272711568	-0.023040868769674823	-0.05431742914105855
YLR067C	0.0	-0.011266055142903776	-0.0002038562813241496
YLR068W	0.0	-0.0071757947188906355	-0.006504252092321191
YLR069C	0.0	-0.010037108425171687	-0.014015119340872332
YLR070C	-0.0049674696676598835		-0.010018489360214456
YLR072W	-0.002505714788120848	-0.0055073323676217995	-0.0002955131257115858
YLR073C	-0.002241955336721955	-0.010865289560534114	-0.010302543430716906
YLR074C	0.0		-0.0014447308367931122
YLR077W	-0.003129945489700506	-0.012107232698739265	-0.010303027585207566
YLR079W	-0.00043080710389326835	-0.007483033023868657	-0.004440905583579206
YLR080W	-0.0017144364339854916	-0.008915761396517681	-0.0017566613583727927
YLR081W	-0.0009407420432705951	-0.008182389189740841	-0.001592487399663219
YLR082C	0.0	-0.013614680767988455	-0.09285899962750074
YLR083C	0.0	-0.01309800274949777	-0.013408524651463196
YLR084C	-0.0008658341831272956	-0.007006673349767123	-0.0021424701613875267
YLR085C	-0.3057264273010951	-0.0954086419743727	-0.20672058902334756
YLR087C	-0.007960377439753991	-0.011233097267173494	-0.0360186768208665
YLR089C	-0.005837875857217976	-0.0075183334357509825	-0.026934719053746618
YLR090W		-0.006704326761621416	-0.0034596769831987534
YLR091W	-0.0004923509758955421	-0.005696526018439466	0.0
YLR092W	-0.01208897485493942	-0.006398246611922763	-0.01389936975284343
YLR093C	-0.009045612783531044	-0.012044408983643621	-0.020839113228951055
YLR094C	-0.008871109548075285	-0.005591890830793519	-0.013220966348132314
YLR095C	-0.03386513880578983	-0.019391763155146614	-0.19491686983755285
YLR096W	-0.000747130842229372	-0.007146858607629155	-0.331472184298512
YLR097C	0.0	-0.00903967270443161	-0.018244559410760756
YLR098C	-0.0035306793912456957	-0.01988289531717138	-0.007764894659079652
YLR099C	-0.018348303024373697	-0.010469050605491435	-0.00813653660033356
YLR102C	-0.020661157024774893	-0.008852288831727546	-0.0014118960450569232
YLR104W	-0.017372955864228917	-0.010544926236016484	-0.00010671307317124255
YLR107W		-0.010906374084785491	-0.0032506443827988157
YLR108C	-0.01525408827151151	-0.009044812409815159	-0.0022081397448885324
YLR109W	-0.0143246234042502	-0.01212838725846286	-0.003337169707963696
YLR110C	-0.08294684308811814	-0.03486807961154144	-0.12107663578255397
YLR111W	-0.04830182144969632	-0.015736025258870814	-0.07116227734990216
YLR112W	-0.003675048355888092	-0.005126725176967306	-0.051226255291984706
YLR113W	-0.0014911588709395891	-0.00732510567505007	-0.06330468385606255
YLR114C	-0.006541858272554621	-0.0026142903220451722	-0.05457142791147697
YLR118C	-0.0017882186741339965	-0.012723445430943076	-0.0005499827617243076
YLR119W	-0.945023125129687	-0.7521920550718882	-0.6201843264771525
YLR120C	-0.010841099437240929	-0.018588937172869156	-0.0002955131257115858
YLR121C	-0.010629505890642592	-0.015033183520133282	-0.0013872699512547811
YLR122C	-0.008967821346918481	-0.007982338712913723	-0.01120946335329389
YLR123C	-0.0014770529277172886	-0.007348700539676208	-0.04328198878100595
YLR124W		-0.020346781042811894	-0.06336673106917472
YLR125W	-0.03390615632352627		-0.008892158245421958
YLR126C		-0.010538911065000345	-0.002787680062460041
YLR128W	-0.017539068693952418	-0.012890438722030937	-0.009389638462238264
YLR130C	-0.01081766768265668	-0.00624403910350881	-0.0017238265666079755
YLR131C	-0.00449267957505392	-0.004243497277914162	0.0
YLR133W	-0.0022022939093371443	-0.007171955829900624	-0.004864736157086089
YLR134W	-0.017380503532462937	-0.02393716424415731	-0.5319262939011109
YLR135W	-0.007188287320067836	-0.036397516504234305	-0.09087153132704753
YLR136C	-0.05793766384736862	-0.0447961373391022	-0.008777025756824527
YLR137W	-0.01716908331716411	-0.03317238912733493	-0.006882529148693936
YLR138W	-0.01314329005094374	-0.014474054065468018	-0.016710420565765927
YLR139C	-0.00040522207929714356	-0.027818424348214243	-0.00030578442195660103
YLR142W	-0.015169400447521625	-0.004738912732506116	-0.002224557140728
YLR143W	-0.02470092848711558	-0.004858130662901607	-0.0026103659437427327
YLR144C	-0.014200391127407137	-0.005179882188669908	-0.002602157245808686
YLR146C	-0.0235924816599159	-0.006080155819705114	-0.027811566038693614
YLR148W	-0.8230575985038264	-0.428517239704461	-0.9767027909160451
YLR149C	-0.007938459380854145	-0.006914639961847015	
YLR150W	-0.0026602964330475257	-0.000894134477836246	-0.0093332895536169
YLR151C	-0.02467560671046875	-0.0034871244635353727	-0.004399862093880343
YLR152C	-0.057784667147076155	-0.007808774439683261	-0.003562574904349869
YLR154C	-0.031543099154855314	-0.02889297139865778	-0.00644016504987579
YLR164W	-0.025182329840555007	-0.0058416785884954905	-0.007398843210903865
YLR165C	-0.030530068588580647	-0.052988266221919655	-0.005130050616233656
YLR168C	-0.01665852290207487	-0.03390476040777045	-0.2497567541390162
YLR169W	-0.02290145221417807	-0.02105774083741331	-0.017549120051603997
YLR170C		-0.020438971493768814	-0.00620577563985742
YLR171W	-0.07916957806602627	-0.011471449343552133	-0.008444782042112344
YLR172C	-0.026825023074103362	-0.016712094834954807	-0.02282055659339534
YLR173W	-0.06703483269695316	-0.010845877102100113	-0.015290894214188114
YLR174W	-0.026127906782411878	-0.008561842036529483	-0.006006166605131964
YLR176C	-0.013419114320343806	-0.013009656652426427	-0.0007469915121986981
YLR177W	-0.053146759777392465	-0.017839793634101663	-0.001141009013147479
YLR178C	-0.018712561304445156	-0.016198150028442205	-0.0009440002626730885
YLR179C	-0.030266203467463535	-0.004482605687090295	-0.0011984698987144381
YLR180W	-0.0031378991350062627	-0.03671194911405043	-0.00013133916700201233
YLR181C		-0.1306936894767133	-0.07861385234170383
YLR182W	-0.048235808997667176	-0.0195525425606197	-0.01076298810922239
YLR183C	-0.04522403460600179	-0.005842029243837476	-0.002035757088216284
YLR184W	-0.004126174059382011	-0.06684459526027584	-0.005787132045135125
YLR185W	-0.60079641556757	-0.00794289461137169	-0.17308380642157778
YLR187W	-0.024812626908221884	-0.006549717568315785	-0.00990165321476504
