orf	hap a | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hap alpha | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hom | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008
YEL011W	-0.13376395623068804	-0.010851409266113658	0.019912554579732844
YEL012W	-0.27459722890319654	-0.017192438427053584	-2.2410337026486773
YEL013W	-0.7807892394194622	0.04525150847943301	0.03499602611485328
YEL014C	0.08587028132885446	0.09652427336656696	0.020881095951581736
YEL015W	0.08646107909449569	-0.028374116927538474	0.027617515343469234
YEL016C	0.07793671133074627	-0.20379286859992773	-0.0007860715354183508
YEL017C-A	0.07118473686421486	-0.1372855952159917	0.021118425141670467
YEL017W	-0.23595936197235012	-0.016883961432192875	0.06659925018305822
YEL018W		0.053685961304188685	0.011663393584589718
YEL020C	-0.2167846241487011	0.0660790986014822	-0.07337081797041403
YEL023C	-0.38901696421125553	0.06280889567150348	-0.0189027096008306
YEL024W		0.10907919655346776	
YEL025C	0.08646107909449569	0.10698395911603674	-0.04561970364497721
YEL027W	-2.4588274688484146	-1.8495751914822514	-4.368452028927348
YEL028W	0.08561708228614247	-0.08114431121606354	-0.029756281624823865
YEL029C	-0.3284649666428238	0.10602177647889177	-0.19545326116996375
YEL030W	0.07894950750071128	-0.06729172206574693	-0.012452387800946369
YEL031W	-5.169912966568375		-6.958167828236792
YEL033W	0.032614082725327787		0.07595138697616043
YEL036C		-3.0392288172859674	-4.3745244530865905
YEL037C	0.05523319718778128	-0.07588236618891794	-0.0766462475727556
YEL038W	0.010501366348004023	-0.12157119168186109	-0.05687850827901004
YEL039C	-0.14825443329202226	-0.003701437398314828	-0.0204901351020496
YEL040W	-0.48106765649845296	0.0013492358441171976	-0.02747582230303455
YEL041W	-0.048352842862815666	0.019173650465769455	-0.0013117042519615834
YEL042W	-0.45726827534027753	-0.0698752080672154	-0.13004206769874335
YEL043W	-0.4868525156441336	-0.3064793833098165	-0.4310233794400996
YEL044W	-3.567663429030727	-1.9815089999753372	-6.799382821864094
YEL045C	0.07371672728898017	0.04187942444656187	-0.15423856498193128
YEL046C	0.04873442176366752	0.07458306798629274	-0.1640100841853696
YEL047C	0.08072190079822361	-0.024785485683397418	0.06476696873980285
YEL048C	-0.03440192490628538	-0.16683600974211057	0.006367445996169753
YEL049W	0.0824942940954416	-0.04322261395351881	-0.12551534367887338
YEL050C	0.08646107909449569		0.06352393360468014
YEL051W	-4.528642372507903	-2.11793390300267	-4.776875201030718
YEL052W	0.0717755346301504	-0.03565492999555741	-0.013102905578817247
YEL053C	-6.522161114326202	-3.6832462023758534	-5.505818395134978
YEL054C	-0.10665408386773802	0.04440156021238761	-1.8819177709467094
YEL056W	0.07633311739514007	-0.0011062558464910153	0.004055550795428496
YEL057C	0.05751198857012893	-0.06412852528853967	0.02154069792200219
YEL059W	0.08460428611617747	-0.9291425232698907	-0.006931373884956201
YEL060C	-0.2521229439704873	-0.0629042242758255	-0.051786677295704214
YEL061C	0.07903390718122281	-0.18763652916173149	0.05020831375884633
YEL062W	0.028383454471072437	-0.17004486243686384	-0.06705290798249953
YEL063C	0.08646107909449569	-0.0543900047896557	-0.01123600028500934
YEL064C	0.07776791196884017	-0.06191139449934359	-0.05234703884483963
YEL065W	0.03227648400210425	-0.07450508393993059	0.04216209886267934
YEL066W	-0.0847014736275282	-0.028848773365667726	-0.03513055180632713
YEL067C	-0.02031018107403112	-0.09206791534825308	-0.0037964582486564795
YEL068C	-0.021365829126248407	0.016339319306866124	0.010096228119506435
YEL071W	-0.02196905658492125	-0.03598571060333552	0.0062571759073490425
YEL072W	-0.6336043791009867	-0.012619652067053682	0.049346403782271696
YER001W	-0.17730012716859167	-0.10656509473589444	-0.15376064554001323
YER002W	-0.11283019253315404	-0.004455436732216477	0.0029490041417248735
YER004W	-0.09556280653143787	-0.16803981055155268	0.046220353074417755
YER005W	-0.24757612609306506	-0.09635370082504588	-0.02500999016441503
YER007C-A		-0.08255140468949225	0.02563451682871484
YER007W	-0.23450980269030283	-0.01282437176611509	-0.02427502500624074
YER010C	-0.11242402730329097	-0.011874307010158024	0.05422069518810242
YER011W	-0.27603423852790226	-0.007510350696721697	0.04501319592788438
YER014C-A	-0.044525770634112706	0.03564916018030655	
YER014W	-0.03484572101434124		
YER016W	-0.6272454578803265	-0.24137695083169539	-0.004968416141184705
YER017C	0.08631027222989322	0.06081536966913139	0.08158709257490478
YER019C-A	-0.12776007213300603	-0.019578621143452775	-0.0028560064146381575
YER019W	-0.20238573403153812	-1.234184023110408	-1.166668386361279
YER020W	-0.09906139321495377	0.05852887357524911	0.06623877144203519
YER024W	-0.11554471609678744	-0.013861412011078838	0.03846338254782131
YER027C	0.025997041929902775	-0.3249868814583413	-0.020781613422525495
YER028C	-0.5536482320568349	-0.05643652662233839	0.04726586846289592
YER030W	-0.07882324455583037	0.03616493742186259	0.028776739951262422
YER031C	-0.3231269845317448	-0.04403813548155015	-0.863810391252424
YER032W	-0.07135830475590439	0.06894040871081406	-0.02438866113672131
YER033C	0.0019449821690163986	0.035927702804189124	0.04875731460247253
YER034W	-0.018802112427217535	-0.06128041480136306	0.05111711044954104
YER035W	-0.23713753559316886	-0.08376785854381816	
YER037W	0.08646107909449569	-0.27212250430101037	-0.08636395077165229
YER038W-A	0.009851191855140745	0.022883085604740238	0.016124277138791093
YER039C	0.04604483936972622	0.09002238674443143	0.010480584094864279
YER039C-A	0.04630340797110564	-0.004061679343130675	-0.23019084971328313
YER040W	0.08178606629050429	0.060377902951908737	0.020011481154316977
YER041W	0.06278440134533377	0.03385504934920013	0.03199884310881208
YER042W	-0.020611794802973083	-0.0008094356068064232	0.035787099054406454
YER044C	-0.4042674351336896		0.06410013237115414
YER044C-A	-0.07962894621067919	-0.062026247811823434	0.045573306318918386
YER045C	-0.04202636958257204	-0.051675314415184734	-0.025049025882028612
YER046W	-0.04082888576080483	-0.10131094712638253	-0.12728906782950233
YER046W-A	-0.039010232289733736	-0.04818293285496989	0.003975995006302074
YER047C	0.04513999818184844	0.015957757730828262	-0.08057744268267904
YER048C	0.06685618669065231	0.04063494239395929	-0.01341389433814358
YER049W	0.06338762880374364	0.09222919528245795	-0.007316816880540794
YER050C	0.07376813167902116	-0.00202092967640655	0.08592225072743616
YER051W	0.008493930073192579	0.038240632150132715	-0.05462040994500929
YER052C	0.050116624715307735	0.06911813288806273	0.0061273673621748004
YER053C	0.04423515699397064	0.00048695369737724166	0.03720220926991912
YER054C	0.07077716517136838	-0.005828232259897575	0.039171136322670455
YER055C	-0.17119574916710772	-0.028370606114128286	-0.01214657368225114
YER056C	0.04468757758804103	0.044123794727881846	0.05829135843921348
YER056C-A	0.002914076081586383	-0.0009194830327908976	-0.09027874144710622
YER057C	0.03262302841642489	0.08316895658288889	-0.03529230784776327
YER058W	0.08646107909449569		0.08592225072743616
YER059W	0.06957071025428567	0.024279910562888512	0.05715952328480475
YER060W	0.0731900750057968	-0.34406325992481257	0.03653316696761154
YER060W-A	0.07334088187039929	-0.004812574300738855	0.02984858966584693
YER061C	0.06640376609684491	-0.016551019364898275	0.08592225072743616
YER062C	-0.004475460286038373	-0.061731643312395654	0.021896618619891166
YER063W	-0.1214660580344471	-0.07698969765068034	-0.108512976480945
YER064C	-0.15116912512492783	-0.17954277742616787	-0.07616822536864203
YER065C	0.026590753830748277	-0.10450588303097105	0.009462238894606567
YER066C-A	-0.031168275328301583	-0.059012095912205	0.04198721220260165
YER066W	-0.18091436401821534	-0.07301228913821116	-0.058712327942670464
YER067C-A	0.07349168873500175	-0.1260369922704156	0.014700699328750448
YER067W	0.04589403250512375	-0.023432533616562418	0.03971427963144319
YER068C-A	0.05373598946681888	0.05155884727831953	-0.010915246948188082
YER068W	0.08631027222989322	0.03573621503427905	0.08592225072743616
YER069W	0.05418841006062628	0.010767075462127807	-0.03572087418215818
YER070W	0.08630220523685753		0.08592225072743616
YER071C	0.03209520439005326	0.031668030535296036	-0.08530181168379729
YER072W	0.0579585816767399	0.04901989091059018	0.0031678088079014283
YER073W	-0.05951996588119192	0.06344755373949673	-0.02573713621927688
YER074W	-0.018500498698012593	0.0858238237725778	-0.7635300218829079
YER075C	-0.007189983849934722	0.1005854772705019	-0.4646862621927195
YER077C	-0.1257547207699396		-0.030115482493928494
YER078C	-0.0532879116310472	-0.10249697485434564	-0.0620861568572241
YER079W	-0.08530793973557732	-0.2237536477545907	0.04421828652472271
YER080W	-0.36120004079210283	0.08244774097279983	0.02201434237130053
YER081W	0.0036681104048616763	-0.09869542866108046	-0.027028480286369394
YER083C	-0.9089219277257451	-0.39942026382536594	-0.05884783266514341
YER084W	-0.09674905759853807	-0.4091193981547282	-0.15538367693131117
YER085C	0.026892367559690242	0.08324899204818341	0.021443234206739742
YER086W	-0.022873897772536084	0.061110275798382276	-0.11724250501322873
YER087C-B	-0.13107506270908115	0.021341783312938543	-0.30544963482427995
YER087W		0.09759671942813487	
YER088C	-0.15819583739104232	-0.24607487661580288	-0.23041478845616759
YER089C	0.03587709356303693	-0.030694245940774464	-0.03880247218508078
YER090W	0.00790666250214064	-0.3965226244855143	-0.08584964747016194
YER091C	-0.05151696319594462	-0.05770797228096131	0.017565543161035285
YER091C-A	-0.013255482593595888	-0.06513262878021825	-0.11452719324118166
YER092W	0.07816492238295406	0.09575600328231988	0.0374417961122589
YER093C-A	0.0018790977634079724	0.06871867497299942	-0.15149262308381362
YER095W	-0.5568769566532267	0.06452950001898773	-0.11320699931808438
YER096W	-0.09554473594223188	0.08970447490245764	0.009864411943905534
YER097W	-0.24267051318714888	0.022564818383864472	-0.028054491287516407
YER098W	-0.18070323031112323	0.04657288683255969	-0.009205055832148814
YER101C	0.009507811017206083	0.04525399415944878	-0.008851880226016264
YER103W	0.0803449486852411	-0.00364346870181645	-0.016106950685901244
YER106W	-0.013417950918641305	-0.011478692834836058	-0.0037351463231663326
YER110C	0.08646107909449569	0.031424492602012424	0.07034294152941499
YER111C	0.05865484950093784	0.028176376356668288	0.054916370657086565
YER113C	0.0018138342304235397	-0.2206157310809978	-0.16769973871395705
YER114C		0.07798664908912672	-0.05809999556753288
YER115C	0.058897718050133045	0.05388935230567161	-0.0019022864172504128
YER116C	-0.07156302755067587	-0.005356496759608694	-0.0704817945528831
YER117W	-0.022953784355937243	0.04849535673602205	-0.13363909213428032
YER118C	-0.028302222440964805	0.05591322491576061	0.04239182796865889
YER119C	-0.06207925230369825	0.008936121316499911	-0.013968614129398906
YER119C-A	0.040630875227803245	0.014927905724996885	0.016502681801691947
YER120W	0.04487139231179201	0.0376055357138097	0.010622256271177289
YER121W	0.056045300526197404	-0.04381674583314023	0.055832800609911346
YER122C	-0.13813480339496026		
YER123W	-0.9874969356003088	-0.9653626985429272	-1.4509352649071574
YER124C	0.08442236895807749	-0.058281948871573994	0.06392793185964156
YER128W	0.04315887579682531	0.012633846741562945	0.0018878536239593116
YER129W	-0.12365274009174956	0.024009454130835745	-0.1596046074639605
YER130C	0.07439902175528441	0.047624804334166784	0.03735146322825577
YER131W	0.08646107909449569		-0.20626616589477806
YER132C	0.03965069597670091	0.06691947740997405	-0.03145715239551649
YER134C	-0.0008015765159129772	0.04247824111677279	-0.16846343034135544
YER135C	-0.02186878174579226	0.05201315431552388	-0.09904386141561118
YER137C	0.02762150697897313	-0.0065439739955106754	-0.1321880780424631
YER139C	0.06835733308331826	-0.030474850270845334	-0.06345583158140408
YER140W	-0.007776897605415054	-0.10720326000780515	-0.17364154147394276
YER141W	-0.7788113846340626		
YER142C	0.08385153012003965	-0.024110544566678785	-0.04032635430347421
YER143W	0.08548249822928798	0.022868883701138633	0.01292025050685867
YER144C	-0.10999123842359823	-0.0036006033119614584	-0.1536196021818245
YER145C	0.049518231318271176		-0.024464120421966176
YER149C	0.03472154825503996	0.03543031704432938	0.003187026343633374
YER150W	0.07577130959287048	0.05775733802579153	-0.17008704386644138
YER151C	-0.6067113592621424	-0.3409749375469829	-1.8342167163303646
YER152C	-0.0016016023374122467	-0.025177025166514714	-0.17948724210006622
YER153C	0.07871593552488038	0.0038417356384186155	-0.09744010899810122
YER154W	-0.044839132492952107		0.0372239741450491
YER155C	-0.258094431097112	-0.13092111347943447	-0.041521608581879706
YER156C	-0.07312382038284132	0.04272026657162159	-0.047252371055268
YER158C	-0.06626238119604544	0.015091664871223827	-0.007833966419689552
YER161C	-0.09057819149296616	0.04645582046590932	-0.24114098975655093
YER162C	-0.2215932633785259	0.06694864840860378	-0.037763502585315405
YER163C	-0.23482418017154885	0.09451223861728575	-0.022435468434585933
YER164W		0.09319515926411345	0.004963634466465296
YER166W	0.02795640872868133	0.0891345800936388	-0.127400654119329
YER167W	-0.3092085720411806	-0.1034645917013568	-0.1944289456710355
YER169W	0.043064183743519585	0.036828492416321024	-0.030769829930831327
YER170W	-0.25777836263324566	0.01640123169240505	-0.1250093767452913
YER173W	-0.08252657899437656	-0.07764033142474794	-0.03535197969495521
YER174C	-0.14323537089301155	-0.11454150176225186	0.03254020597599229
YER175C	-0.12071153446655868	-0.10762161621390243	-0.04757911831201952
YER176W	-0.08828359296077166	-0.15439537544497528	-0.06650701027773218
YER177W	-0.10784217617808801	-0.09028159349295306	-0.021873847562137453
YER178W	-0.3587190611230561	-0.05732862829243335	-0.001131675436365777
YER179W	-0.29815054628365584	-0.0971606546622117	0.020964767965864533
YER180C	-0.2029706889030458	0.008044690258309518	0.0016932147678614237
YER181C	-0.047322252680983036	0.04705108884060067	-0.14101525128342643
YER182W	-0.22695252391405232	0.035557925356237786	0.0025271250211806916
YER183C	-0.12568998103827386	0.02148390870852425	-0.017099749801439246
YER184C	-0.03671848869941976	0.006529255860476564	0.0029089708350130265
YER185W	-0.1788093612538031	-0.05478832084366189	-0.0144268291056781
YER186C	-0.4177512851858428	-0.05364289744068936	0.01573899017429354
YER187W	-0.22315552417902806	-0.06279452501100061	-0.0265838772323896
YER188W	-0.09085103990827414	-0.038575066424071706	-0.06824706183082555
YFL001W	-0.05982701906018	0.10073445089255571	0.08592225072743616
YFL003C	-0.08616626384858199	-0.03379756755855752	-0.021953298025815037
YFL004W	-0.16115472467485123	-0.12625979846150454	0.03271884348305465
YFL007W	-0.04238830579424665	-0.22514805551419853	-0.018725236566173385
YFL010C	-0.0619356775867984	-0.18767936644761993	0.016386744348398263
YFL010W-A	0.007622669167239818	-0.11374265365273291	-0.06412853167377282
YFL011W	-0.0083583061567419	-0.10259938338438092	0.009748409575176378
YFL012W	0.04743783743755623	-0.10285257632255068	-0.525788813111579
YFL012W-A	0.08646107909449569	0.04239207489470123	0.08592225072743616
YFL013C	0.08605287816990287	-0.03597123585499516	-0.3422353390871259
YFL014W	0.08403085252035937	0.04282543120134281	-0.056200761121519005
YFL015C	-0.14077879403991167	0.018846688548562914	0.04827158535966597
YFL016C	0.010862267838839033		0.08592225072743616
YFL018C	-0.4254540564098186	0.023554020097059994	0.06070608080593793
YFL019C		0.03663497305922855	-0.0693362571116524
YFL020C	-0.141446655533432	0.020306423564702643	0.046873369138104644
YFL021W	-0.11974115699736952	-0.034204394581660476	-0.021795916072638803
YFL023W	-0.05600015779098091	0.08657302586210787	-0.0831970336896421
YFL025C	-0.07816677903220724	0.012665517438237258	-0.10707682406184421
YFL026W	-0.10504820414225148	-0.1409757241470485	
YFL027C	-0.12756662862485157	-0.14291322753032343	-0.09727238462557719
YFL028C	0.01090924765198213	-0.09072158152227554	-0.15934182296509464
YFL030W	0.0028685175454913107	-0.313521466260403	-0.004410584771327215
YFL031W	-0.1566153602777506	-0.29183980501352397	0.002478506469714737
YFL032W	0.02587598600622477	-0.09154050855585402	0.02355839337666804
YFL033C	-0.17189942582754475	-0.008547786525582657	-0.13659358270211247
YFL034C-A	-0.05078445780224105	0.007152158135392462	0.010006382328230253
YFL034W	0.009037579530508953	0.02980347168538234	0.03400358601384673
YFL036W	0.07661012206674496		0.03998066069833915
YFL040W	-0.10713527130946618	0.07410143000243949	0.013864150941179649
YFL041W	-0.13151221581902758	0.024365858299876933	0.015079378348591134
YFL042C	-0.021423271987348773	0.0434714606397331	-0.01253743201057231
YFL044C	-0.04277011988145285	-0.04390599166844836	0.0045382063492342955
YFL046W	-0.017975761938332016	-0.04417879674139353	-0.0030137067275696353
YFL047W	-0.011130181630694898	-0.015469998129999636	-0.04777823731102486
YFL048C	-0.11882335485442136	-0.23095654267922905	-0.06521773092004614
YFL049W	-0.12952761122178094	-0.343191671825123	0.02405143010599037
YFL050C	-0.009725049732762343	-0.008934294974974905	0.03865885348939713
YFL051C	0.08162760295837838	0.0809716904377522	0.008388977913919593
YFL052W	-0.14179378237289753	0.06305590418031892	0.033276439958984876
YFL053W		0.08026900838524534	0.03914961119701849
YFL054C	-0.03834553748764493	0.08201553115705922	0.043247371548575796
YFL055W	-0.024988307618985302	0.06195749757213858	0.035774365769414784
YFL063W	-0.0035069547672326516	-0.33957495478700234	0.04863489254979527
YFR001W	0.08228694476064873	0.06185533276352611	-0.06101668744082165
YFR006W	0.003896701971037739	0.03182986398805409	0.04573893071638716
YFR007W	0.013176198580773502	-0.04120417588621361	0.0031693662500880304
YFR008W	-0.5949290459726131	-0.16298456137697562	-0.07729933672474121
YFR009W	-0.08292950230606341	-0.0016410514124009748	0.005591750804021653
YFR010W		-0.020130047597823032	0.05965321529798752
YFR011C	0.04672241738381673	0.050223538098380836	0.039413430622044957
YFR012W	0.08531862109866942	0.04818964501337724	0.0010156417842156471
YFR013W	0.013378482844812469	-0.07524648229187601	-0.04566181666416732
YFR014C	-0.012070669808450374	0.05568088490060254	0.04594076830032487
YFR015C	-0.03734374524721884	0.0723549072312918	0.054516849710538835
YFR016C	-0.03659240106704492	0.04696176627996505	0.059482959769342605
YFR017C	-0.08092170769265097	0.014644042727231313	0.020069657994656688
YFR018C	-0.20422563591444365	0.013511337460710178	0.01577855954740826
YFR019W	-0.1582074706664702	-2.366302774447691	0.06265690197437546
YFR020W	-0.008208287597234958	-0.006273501097102946	0.04162539528404275
YFR021W	-0.10823466800946725	-0.07194628502578551	-0.012590622745555108
YFR022W	0.021520253687039	-0.16011232467998138	0.045801843669395804
YFR023W	-0.07530873296886205	-0.042657748216795764	0.031012299227694322
YFR024C-A	-0.15808586677444708	-0.17705444828731828	0.007649424380810733
YFR025C	0.012193354988930566	0.0476923930147275	-0.11447043228793959
YFR026C	-0.013903305059644561	-0.12529767552232152	0.021970821699108228
YFR030W	0.08198946219797638	-0.14967418339119393	-0.02277221031339015
YFR031C-A	-0.044670772094412364	-0.13066688656894043	-0.02454585913476675
YFR032C	0.019257341957518007	-0.06517505390426434	-0.0001103865851114376
YFR032C-A	0.010425417606919873	-0.07173285835187758	-0.061132683468434146
YFR033C	0.009108433021135494	-0.003937717211520475	-0.1026688864695521
YFR034C	0.01139904256489236	0.0030458776977842286	-0.11989771796359285
YFR035C	0.040411192567165286	0.023847385748763005	-0.09303736993961947
YFR036W	-0.03937534687754111	0.009340718729017107	-0.699920146358836
YFR038W	-0.417238237152223	-0.05940195858899658	-0.027907803073895725
YFR039C	-0.21730697084964704	-0.08874524511935591	-0.023407435583157835
YFR040W	0.05714526589425731	-0.028258152151612665	-0.027467738433033843
YFR041C	-0.03349805385404895	-0.06288193186399278	-0.09765804866994841
YFR043C	-0.27879552399879126	-0.07363375887782393	-0.13411006976490822
YFR044C	0.022305757306759637	-0.018330076585023856	0.00891093855511559
YFR045W	0.05832949441565651	-0.05651416303067033	-0.03626903125282993
YFR046C	0.06390824324548601	-0.08760163917185178	0.025780083126348816
YFR047C	0.057729508478442604	-0.10261414487744132	-0.020940112924869206
YFR048W	0.046446063996370975	-0.055520641518953175	-0.02821680519120046
YFR049W	0.00986710809165177	-0.018660671836811915	-0.02029368844241466
YFR053C	0.0334370321424524	-0.03545959301986786	0.021966189570933353
YFR054C	0.029369162259015605	-0.027266809899073013	0.03009957258427694
YFR055W	0.003950360100610824	0.0019437688782461943	-0.0634589887973119
YFR056C	0.03681678228822353	-0.029977182763851827	0.0013564955513507221
YFR057W	0.07276610066529075	-0.006843953862248297	-0.1459918150715051
YGL002W	0.001034411060739662	-0.010964693822943346	0.040511394967739214
YGL003C	0.024175594355945032	-0.016202562623532524	0.03480565672667009
YGL004C	0.02864009048741723	-0.07702307286521201	0.05553001301415738
YGL005C	-2.3726156203453654	-3.2037912109960596	-6.00952944724925
YGL006W	-0.02114773160945838	-0.3309774943942467	-1.4240154000495937
YGL007W	0.08389327063897312	-0.0056495387012481186	0.014995588761413978
YGL009C			0.019979355589044713
YGL010W	0.06677454760240475	-0.09970383494112081	0.008544869627891043
YGL012W	-1.1179883303435107	-1.197771889646921	-1.0391544516252713
YGL013C	0.03362909138843662	-0.016076687334720525	0.04453383332718309
YGL014W	0.07386282318877024	-0.02975978031012295	-0.053649097634944604
YGL015C	-0.15466701034573987	0.01664890331656139	-0.0015527968181636897
YGL016W	-0.02172999420127208	0.05883766719023141	0.07635506739348365
YGL017W	0.01678394532662252		0.0484494711880878
YGL019W	-0.03013926265042534	-0.007812446064477741	-0.1581898420584668
YGL020C	-0.5757281554872679	-0.18034571881210473	-1.7423844063347576
YGL021W	-0.04783300440484859	-0.007896941509120384	0.05698282802549921
YGL023C	0.037378810325711914	0.09680766918142025	0.03914384209743968
YGL024W	0.041340050383729066	-0.04115462283748421	
YGL025C	0.06244778166214527	0.03556917461678743	-0.08906420372602625
YGL026C	0.017740088401983645	0.08252525417570573	-0.034061127289773195
YGL027C	-0.19302989095432344	0.01956374917446658	-0.010416240910153756
YGL028C	0.025191958170711654	-0.07010824377164077	-0.03449157531196251
YGL029W	0.02035235859713459	0.06893808354897975	
YGL031C	-0.26523252895396415	-0.06027961410070266	0.03712122539518877
YGL032C	-0.13466575667443328	-0.08588287466193546	-0.020182909718300918
YGL033W	-0.19884585251129533	-0.010325149819011467	-0.003192020831878656
YGL034C		0.021155168742945592	-0.0033951351905241317
YGL035C	-0.30159938422792465	-0.0211510386149108	-0.06167566185785181
YGL036W	-0.5146093625949054	-0.0035080308668207594	0.04867719833696247
YGL037C	-0.24917971782988246	-0.04522755300668798	0.032400486476881894
YGL038C		-0.588852292860983	
YGL039W	-0.11782147987744263	-0.006241539016358623	0.006515089379460359
YGL041C	-0.10444045094711589	0.0010411031878226442	0.00036367154539425855
YGL042C	-0.3700007751993771	0.04959712282026181	-0.07062011793462647
YGL043W	-0.3259863206809524	-0.020216628433559508	-0.49830840560894163
YGL045W	-0.9693185857208121	-0.015721363660086186	-0.04167367429789039
YGL049C	-0.03787895567933821	-0.07799156506676358	-0.013085449760275982
YGL050W	-0.00016729934332867982	-0.37507626194176474	0.02676989609432955
YGL051W	-0.18702462282327226	0.006338390674812805	0.07496174062099863
YGL053W	-0.02994628584714938	-0.3678314585021616	-0.08078185164046357
YGL054C	-0.012789749788122699	-0.029389116595025695	-0.05460792781732671
YGL056C	-0.07802054540246539	-0.06487524656463782	-0.03823200369979623
YGL057C	0.011067369720613935	-0.01635842751684334	-0.019688671246022964
YGL058W	0.035889518123750026	0.04085285135123352	0.08167209645171562
YGL059W	0.03125319730138237	0.006411011120850823	-0.07089166784171869
YGL060W	-0.07909123827196289	0.05917391321248174	-0.10237637349016539
YGL062W	-0.22819431143717409	-0.010325327220901698	-0.015015035163612772
YGL063W	-0.15837814358075758	-0.11890255231442222	-0.021698682511770016
YGL064C	0.029755309035598657	-0.12086499040179521	0.0833842591174239
YGL066W	-0.023475091740327823	-0.02629328783352595	-0.053963735486713044
YGL067W	-0.13721048131821026	-0.07610187738026775	-0.38216748704091075
YGL070C	-0.09751925461395165	0.05379608654837253	-0.09877049385972385
YGL071W	-0.12517618514987022	-0.18902558799204178	-0.011842832099654926
YGL072C		-0.2597145493954072	0.0717301168834644
YGL076C	0.035967945133097756	-0.011060668208681491	-0.30131148317450923
YGL077C	0.03767271844006439	-0.30435194539788707	-0.08569337016495923
YGL078C	0.01898477912507966	-0.00945472256126505	-0.07020135157133606
YGL079W	-0.5683178107625149	-0.21970780532335613	-0.06486600282458992
YGL080W	-0.035641661048320054	-0.11562069165423122	0.013134945129245125
YGL081W	0.061763863371722266	-0.17755599320585438	-0.04189490216717611
YGL082W	0.019356824493730856	-0.17218190415568352	-0.054572833544289864
YGL083W	-0.07991081017647504	-0.22374491771706428	-0.005974232856544691
YGL084C	0.014559882838695639	-0.24742623302632027	-0.8924170717109384
YGL085W	-0.00983975454026273	-0.1497767879868915	0.017607004526519417
YGL086W	-0.046082981031682395	-0.31906344021422534	-0.13639868915893158
YGL087C	-0.04854435283179305	-0.8656596430344409	0.06113507492959283
YGL088W	-0.01567926889374591	0.07408829120701582	0.02956390761869417
YGL089C	-0.2133025967307283	-1.5868801484515707	0.04758582713216077
YGL090W	0.00813306953353958	-0.0711427016239758	0.05940065453631002
YGL094C	-0.1337542841551908	0.05015695209149644	-0.078734594641102
YGL095C		-9.705381260148792	-8.401047046963951
YGL096W	-0.11141345235247098	0.048130396853797344	0.0068400914529230215
YGL101W	0.08646107909449569	0.042482501770441765	0.00970582631835248
YGL104C	-1.4028604218048528	-2.599461757047372	-2.418031800565225
YGL105W	0.08616945190568069	-0.08718685539218593	0.06961102767447483
YGL107C	0.08646107909449569	0.03629846060353751	-0.0007809123272230594
YGL108C	0.08203102471752703	0.049935537057758	8.331181355919533e-05
YGL109W	0.041453282941504695	0.021931836872252	-0.01961993217177399
YGL110C	-0.058672051912775934	0.05968829074456756	-0.1220309793986774
YGL114W	0.06526950336817618	0.058573388219082714	-0.013968614129398906
YGL115W	0.03642752377945349	-0.0015780961821115502	-0.8744963398212084
YGL117W	0.07664296373501209	0.08919558345115598	0.04712671605820916
YGL118C	0.06585275774614517	0.09873357887888039	0.013753391943217598
YGL121C	0.08646107909449569	0.005227329578194696	0.05659649223730971
YGL124C	-3.8463647737707016	-2.5350737490083897	-2.657914644476672
YGL125W	0.07161912821581864		0.032311098487586364
YGL126W	0.06390857648670052	0.005405826477237186	0.01968084345132355
YGL127C	0.06449183086433051	0.07056911760237762	0.08592225072743616
YGL129C	0.07968563305483582	0.10109463732982144	0.05731020691931799
YGL131C	0.08295449765998153	0.02151688975963502	0.07484872213109199
YGL132W	0.07031449481430246	-0.00942932066883899	0.07790348864041913
YGL133W	0.08646107909449569	0.05975537438547046	0.08592225072743616
YGL135W	0.05183143344910305		-0.18011195457846865
YGL136C	0.07479965711402434	0.05083792181884805	0.04055896806327567
YGL138C	0.04731784447538008	0.04654882453014752	0.06514983846358549
YGL139W	0.03167298729725641	0.040521957186774024	0.05636738474890376
YGL140C	0.05541245662062124	0.03399705873815586	0.06721180585737464
YGL141W	0.05400481372295691	0.07822766446547773	0.05018148256753629
YGL143C	0.0355926407605481	0.07668565426224024	0.05658768056073075
YGL144C	-0.03190190061739408	-0.02226968203065382	0.0027295801843145373
YGL146C	-0.01464295366754204	-0.046277141150480955	0.03781288160915793
YGL147C	0.06229450268699613	0.03533064348412234	-0.032602689836480875
YGL148W	0.08531940141813563	0.05310222059141651	-0.039781391133652644
YGL149W	0.056369717481111005	0.03010365763423521	0.044148318711595226
YGL151W	0.08646107909449569	0.07306193449282464	0.06935014241414335
YGL152C	-0.05772396191064604	0.05865381085145265	-0.008699141900856215
YGL153W	0.04186120797802724	0.05113635328477969	0.00901850385366732
YGL154C	-0.02160974491085265	0.030900625246010435	0.03681687908899701
YGL156W	0.05034224214543593	-0.0409034907609093	0.06912103492600374
YGL157W	-0.2926697101142379	-0.10180727646271148	0.004154454495662735
YGL158W	0.006090241219267499	-0.307856033647665	0.011767793712141627
YGL159W	-0.11087450762711669	0.01741789290688206	0.008716743151944215
YGL160W	0.053125547933687685	-0.03550840093820102	0.03877544058632069
YGL161C	0.0035327473614789493	-0.012060397147745046	-0.08399913635684873
