orf	hap a | growth (GI50) | methyl methanesulfonate [0.004-0.016%] | Svensson JP~Samson LD, 2011
YJL134W	0.011900581
YJL135W	0.011734204
YJL136C	0.012344866
YJL137C	0.012888598
YJL138C	0.010792294
YJL139C	0.0123872095
YJL140W	0.002679038
YJL141C	0.007364748
YJL142C	0.0121685
YJL144W	0.011374133
YJL145W	0.00932206
YJL146W	0.009752284
YJL147C	0.009406116
YJL148W	0.013529779
YJL149W	0.01098803
YJL150W	0.011407378
YJL151C	0.0115826885
YJL152W	0.010693592
YJL153C	0.01091424
YJL154C	0.01046596
YJL155C	0.01091811
YJL157C	0.011560018
YJL158C	0.013744049
YJL159W	0.012228502
YJL160C	0.009789135
YJL161W	0.0099930015
YJL162C	0.014852328
YJL163C	0.012284879
YJL164C	0.01059737
YJL165C	0.010817035999999999
YJL166W	0.010752123
YJL168C	0.010841856
YJL169W	0.010710827
YJL170C	0.011412426
YJL171C	0.014104123
YJL172W	0.014206247
YJL175W	0.010104229
YJL176C	0.00785641
YJL177W	0.014266308
YJL178C	0.010992994
YJL179W	0.013753438
YJL180C	0.004185519
YJL181W	0.011047892
YJL182C	0.012783564
YJL183W	0.011372423
YJL184W	0.0
YJL185C	0.011686042
YJL186W	0.012003201
YJL187C	0.011116409
YJL188C	0.016347389
YJL189W	0.005686673
YJL190C	0.012032626
YJL191W	0.0090688825
YJL192C	0.013228311
YJL193W	0.010014609
YJL196C	0.0094739135
YJL197W	0.010711545
YJL198W	0.012257696
YJL199C	0.012174406
YJL200C	0.009797659
YJL201W	0.013536015
YJL204C	0.003472579
YJL206C	0.010163086333333333
YJL207C	0.011955686
YJL208C	0.01338535
YJL209W	0.014120902
YJL210W	0.011019218
YJL211C	0.010453859
YJL212C	0.011319873
YJL213W	0.010750419
YJL214W	0.011139042
YJL215C	0.011977896
YJL216C	0.010491724
YJL217W	0.009815827
YJL218W	0.010284183
YJR001W	0.011478297
YJR003C	0.010021239
YJR004C	0.0
YJR005W	0.011587266
YJR008W	0.015834089
YJR009C	0.013754641
YJR010C-A	0.010083365
YJR010W	0.010490135
YJR011C	0.010015009
YJR014W	0.009255973
YJR015W	0.011737796
YJR018W	0.006638972
YJR019C	0.01211963
YJR020W	0.013068628
YJR021C	0.011462769
YJR024C	0.016399108
YJR025C	0.016417905
YJR030C	0.010804091
YJR031C	0.011154626
YJR032W	0.0
YJR033C	0.009561351
YJR034W	0.013515015
YJR035W	0.007544059
YJR036C	0.010689997
YJR037W	0.0
YJR038C	0.0
YJR039W	0.008961417
YJR040W	0.0
YJR043C	0.005766814
YJR044C	0.009313943
YJR047C	0.0
YJR048W	0.012315779
YJR049C	0.013735509
YJR050W	0.017275939
YJR051W	0.013456088
YJR052W	0.01737505
YJR053W	0.010591518
YJR054W	0.009872978
YJR055W	0.009247924666666666
YJR056C	0.012382232
YJR058C	0.009539967
YJR059W	0.010332259
YJR060W	0.01049336
YJR061W	0.011884027
YJR062C	0.012120665
YJR063W	0.012835776
YJR066W	0.010420603
YJR069C	0.013935575
YJR070C	0.011595961
YJR073C	0.012866237
YJR074W	0.010165339
YJR075W	0.008803902
YJR077C	0.012821125
YJR078W	0.015999519
YJR079W	0.013678732
YJR080C	0.010228224
YJR082C	0.013033573
YJR083C	0.012609631
YJR084W	0.010301134
YJR087W	0.010464246
YJR088C	0.01207625
YJR090C	0.0
YJR091C	0.01172179
YJR092W	0.008253585
YJR094C	0.013040321
YJR094W-A	0.013792008
YJR095W	0.012722763
YJR096W	0.010465872
YJR097W	0.011467736
YJR098C	0.01085455
YJR099W	0.012196951
YJR100C	0.01279965
YJR102C	0.013499188
YJR103W	0.013509516
YJR104C	0.006445598
YJR105W	0.010023468
YJR106W	0.008158027
YJR107W	0.01090294
YJR108W	0.012324367
YJR109C	0.011677094
YJR110W	0.009795255
YJR111C	0.011127287
YJR113C	0.011489015
YJR115W	0.009589213
YJR116W	0.013258798
YJR117W	0.012338598
YJR118C	0.010942508
YJR119C	0.013764554
YJR120W	0.012602604
YJR121W	0.013341851
YJR122W	0.008654691
YJR124C	0.01114715
YJR125C	0.0
YJR126C	0.008137679
YJR127C	0.010812043
YJR128W	0.011303884
YJR129C	0.009806241
YJR130C	0.014353203
YJR131W	0.011252872
YJR133W	0.010002154
YJR134C	0.009320922
YJR135C	0.011584102
YJR137C	0.012191721
YJR139C	0.009842447
YJR140C	0.011076553
YJR142W	0.013352907
YJR144W	0.010386248
YJR145C	0.010649684
YJR146W	0.0
YJR147W	0.009900428
YJR148W	0.009473695
YJR149W	0.014521176
YJR150C	0.010731884
YJR152W	0.010147232
YJR153W	0.011945958
YJR154W	0.010227727
YKL001C	0.012727731
YKL002W	0.013530097
YKL003C	0.014343787
YKL005C	0.011055329
YKL006W	0.011787083
YKL007W	0.012939868
YKL008C	0.013012719
YKL009W	0.01133596
YKL010C	0.016459442
YKL011C	0.01259604
YKL015W	0.01610292
YKL016C	0.011655873
YKL017C	0.011644929
YKL020C	0.012175604
YKL023W	0.014225547
YKL025C	0.012604392
YKL026C	0.013612234
YKL027W	0.012965088
YKL029C	0.013995252
YKL030W	0.0
YKL031W	0.015307156
YKL032C	0.01790044
YKL033W-A	0.012535308
YKL034W	0.011284253
YKL037W	0.01297527
YKL038W	0.011822258
YKL039W	0.013188221
YKL040C	0.013769683
YKL041W	0.012638133
YKL043W	0.01303053
YKL044W	0.013208066
YKL046C	0.013612448
YKL047W	0.012667087
YKL048C	0.010513806
YKL050C	0.014356808
YKL051W	0.012098517
YKL053C-A	0.012579925
YKL053W	0.012685791
YKL054C	0.003858499
YKL055C	0.01159865
YKL056C	0.012361399
YKL057C	0.009045009
YKL061W	0.013551323
YKL062W	0.012951956
YKL063C	0.013774903
YKL064W	0.012417927
YKL065C	0.013200108
YKL066W	0.012146801
YKL067W	0.012277772
YKL068W	0.012806819
YKL069W	0.01343374
YKL070W	0.013070476
YKL071W	0.011498849
YKL072W	0.013782497
YKL073W	0.020731677
YKL074C	0.012987184
YKL075C	0.013556605
YKL076C	0.012919872
YKL077W	0.012955945
YKL079W	0.0
YKL080W	0.011551714
YKL081W	0.011667628
YKL084W	0.012438163
YKL085W	0.011712512
YKL086W	0.013742386
YKL087C	0.0
YKL090W	0.011092791
YKL091C	0.013860765
YKL092C	0.013900469
YKL093W	0.013942666
YKL094W	0.013486437
YKL096W	0.012408283
YKL096W-A	0.01143204
YKL097C	0.012507618
YKL098W	0.007181709
YKL100C	0.012701054
YKL101W	0.012907478
YKL102C	0.0109361
YKL103C	0.014315538
YKL105C	0.014135208
YKL106W	0.011245952
YKL107W	0.012599623
YKL109W	0.013684508
YKL110C	0.01106163
YKL113C	0.003280829
YKL114C	0.007536592
YKL115C	0.012243091
YKL116C	0.011880259
YKL117W	0.010842263
YKL118W	0.010684922
YKL119C	0.007042995
YKL120W	0.013022921
YKL121W	0.015430905
YKL123W	0.013178615
YKL124W	0.013107831
YKL126W	0.012980784
YKL127W	0.01291353
YKL128C	0.011889178
YKL129C	0.013362049
YKL130C	0.012199614
YKL131W	0.011218353
YKL132C	0.013731748
YKL133C	0.01507977
YKL134C	0.010689647
YKL135C	0.010729587
YKL136W	0.011572963
YKL137W	0.011021025
YKL138C	0.013458187
YKL139W	0.008584996
YKL140W	0.012618832
YKL142W	0.011562476
YKL143W	0.012553792
YKL146W	0.013763436
YKL147C	0.011172324
YKL148C	0.012731799
YKL149C	0.012718059
YKL150W	0.012472457
YKL151C	0.012535252
YKL155C	0.0
YKL156W	0.014401655
YKL157W	0.013586498
YKL159C	0.01192485
YKL160W	0.012532421
YKL161C	0.01277256
YKL162C	0.014302584
YKL162C-A	0.012505394
YKL163W	0.013377536
YKL164C	0.011996602
YKL166C	0.011913825
YKL167C	0.011300772
YKL168C	0.011128789
YKL169C	0.010693794
YKL170W	0.011148454
YKL171W	0.012446719
YKL174C	0.014063969
YKL175W	0.014805781
YKL176C	0.009681248
YKL177W	0.012907982
YKL178C	0.01238146
YKL179C	0.012412368
YKL183W	0.012534978
YKL184W	0.012837778
YKL185W	0.013092911
YKL187C	0.013894549
YKL188C	0.013548945
YKL190W	0.011408283
YKL191W	0.010189733
YKL194C	0.012316647
YKL197C	0.009386448
YKL198C	0.011467907999999999
YKL201C	0.0108434305
YKL202W	0.012451725
YKL204W	0.009608885
YKL205W	0.009473668
YKL206C	0.009029603
YKL207W	0.010237955
YKL208W	0.009302196
YKL211C	0.006793494
YKL212W	0.00767094
YKL213C	0.007227766
YKL214C	0.010617998
YKL215C	0.009123963
YKL216W	0.009458576
YKL217W	0.011431164
YKL218C	0.008919323
YKL220C	0.006943385
YKL221W	0.009573258
YKL222C	0.013643376
YKR001C	0.009820356
YKR003W	0.009259305
YKR005C	0.009519915
YKR006C	0.0
YKR007W	0.009075773
YKR009C	0.010808277
YKR010C	0.006809007
YKR011C	0.011504723
YKR012C	0.011073551
YKR013W	0.009993594
YKR014C	0.01175648
YKR015C	0.008772339
YKR016W	0.009910412
YKR017C	0.009916803
YKR018C	0.01014725
YKR019C	0.00973772
YKR020W	0.008049301
YKR021W	0.009972053
YKR023W	0.009849951
YKR024C	0.009375912
YKR026C	0.010601735
YKR027W	0.009956969
YKR028W	0.010268505
YKR029C	0.009363455
YKR030W	0.011807899
YKR031C	0.009710029
YKR032W	0.010528063
YKR033C	0.011076171
YKR034W	0.012693189
YKR035C	0.009935015
YKR035W-A	0.011349826
YKR036C	0.011896952
YKR039W	0.013496868
YKR040C	0.017344557
YKR041W	0.010117565
YKR042W	0.010370168
YKR043C	0.010388057
YKR044W	0.009682532
YKR045C	0.012144501
YKR046C	0.0
YKR047W	0.010441903
YKR048C	0.011061253
YKR049C	0.010255253
YKR050W	0.011077769
YKR051W	0.011051149
YKR052C	0.009405065
YKR053C	0.006312564
YKR054C	0.011000144
YKR055W	0.00915022
YKR056W	0.010004348
YKR057W	0.010879402
YKR058W	0.010704703
YKR059W	0.010957207
YKR060W	0.009821356
YKR061W	0.009605094
YKR064W	0.010010211
YKR065C	0.011185375
YKR066C	0.01459122
YKR067W	0.011688691
YKR069W	0.011667637
YKR070W	0.010241862
YKR072C	0.010689292
YKR073C	0.010621463
YKR074W	0.012671435
YKR075C	0.012164836
YKR076W	0.013193628
YKR077W	0.012871532
YKR078W	0.01089241
YKR080W	0.009671878
YKR082W	0.010414969
YKR084C	0.009792353
YKR085C	0.0
YKR087C	0.012168024
YKR088C	0.00896632
YKR089C	0.009914442
YKR090W	0.011511487
YKR091W	0.010259938
YKR092C	0.01258926
YKR093W	0.010967707
YKR094C	0.007799298
YKR095W	0.007993492
YKR096W	0.011796374
YKR097W	0.008655508
YKR098C	0.01030378
YKR099W	0.011641969
YKR100C	0.010354003
YKR101W	0.011327902
YKR102W	0.011637293
YKR103W	0.009187766
YKR104W	0.011808565
YKR105C	0.013002876
YKR106W	0.011361032
YLL001W	0.010871997
YLL002W	0.002707081
YLL005C	0.014295404
YLL006W	0.010691608
YLL007C	0.013555448
YLL009C	0.011129318
YLL010C	0.013449463
YLL012W	0.013953627
YLL013C	0.010890417
YLL014W	0.011374245
YLL015W	0.010909243
YLL018C-A	0.012506456
YLL019C	0.011367808
YLL020C	0.005248398
YLL021W	0.011496518
YLL023C	0.012792251
YLL024C	0.012199766
YLL025W	0.011067126
YLL026W	0.012063028
YLL027W	0.0
YLL028W	0.010878941
YLL029W	0.010326296
YLL030C	0.012205061
YLL032C	0.01048893
YLL033W	0.009998858
YLL038C	0.011163864
YLL039C	0.010417049
YLL040C	0.010419548
YLL041C	0.012394537
YLL042C	0.011352621
YLL043W	0.008198171
YLL044W	0.013716833
YLL045C	0.012061279
YLL046C	0.011729661
YLL047W	0.011124659
YLL048C	0.011623691
YLL049W	0.011059879
YLL051C	0.011780173
YLL052C	0.011229428
YLL053C	0.00596993
YLL054C	0.011310394
YLL055W	0.010677159
YLL056C	0.011092174
YLL057C	0.01105693
YLL058W	0.011933077
YLL059C	0.011301404
YLL060C	0.011232504
YLL061W	0.011230078
YLL062C	0.010490948
YLL063C	0.010268759
YLR001C	0.010361064
YLR003C	0.010655762
YLR004C	0.013308968
YLR006C	0.007660384
YLR011W	0.011818079
YLR012C	0.012393979
YLR013W	0.011222072
YLR014C	0.010374245
YLR015W	0.010733482
YLR016C	0.010857133
YLR017W	0.01016107
YLR018C	0.010677779
YLR019W	0.01081128
YLR020C	0.010113547
YLR021W	0.010449588
YLR023C	0.010590425
YLR024C	0.011140639
YLR025W	0.007864198
YLR027C	0.009905232
YLR028C	0.012372474
YLR030W	0.009947338
YLR031W	0.012885172
YLR032W	0.002293927
YLR034C	0.008809326
YLR035C	0.010371847
YLR036C	0.011563053
YLR037C	0.009636116
YLR038C	0.011005456
YLR039C	0.011430079
YLR040C	0.011591227
YLR041W	0.011862016
YLR042C	0.012405705
YLR043C	0.010307301
YLR044C	0.010308809
YLR046C	0.010095665
YLR047C	0.009891794
YLR048W	0.010666353
YLR049C	0.010585187
YLR050C	0.010608871
YLR052W	0.010541686
YLR053C	0.011075946
YLR054C	0.010391176
YLR055C	0.010188055
YLR056W	0.003706967
YLR057W	0.009561737
YLR058C	0.010093068
YLR059C	0.011178701
YLR061W	0.010693247
YLR062C	0.010123208
YLR063W	0.009682416
YLR064W	0.010434033
YLR065C	0.010343551
YLR067C	0.010611539
YLR068W	0.010939805
YLR069C	0.011925711
YLR070C	0.010551345
YLR072W	0.010192951
YLR073C	0.009927902
YLR074C	0.012597312
YLR077W	0.010321421
YLR079W	0.008724668
YLR080W	0.011022909
YLR081W	0.009836545
YLR082C	0.010528959
YLR083C	0.010919547
YLR084C	0.010391532
YLR085C	0.008205847
YLR087C	0.005260348
YLR089C	0.011011961
YLR090W	0.010084561
YLR091W	0.004770843
YLR092W	0.010662787
YLR093C	0.010689455
YLR094C	0.010485873
YLR095C	0.009890672999999999
YLR096W	0.010113798
YLR097C	0.010471649
YLR098C	0.010548771
YLR099C	0.010375021
YLR102C	0.00979135
YLR104W	0.011852494
YLR107W	0.012454991
YLR108C	0.011409902
YLR109W	0.011111924
YLR110C	0.01180139
YLR111W	0.010576123
YLR112W	0.011726612
YLR113W	0.01040926
YLR114C	0.0125506
YLR118C	0.01061717
YLR119W	0.011836058
YLR120C	0.011982349
YLR121C	0.012865618
YLR122C	0.013092135
YLR123C	0.012278616
YLR124W	0.012172467
YLR125W	0.012366498
YLR126C	0.011866518
YLR128W	0.011595767
YLR130C	0.013371939
YLR131C	0.010692849
YLR133W	0.01103333
YLR134W	0.012248063
YLR135W	0.00580539
YLR136C	0.012213653
YLR137W	0.012341653
YLR138W	0.011993749
YLR139C	0.009919313
YLR142W	0.01083982
YLR143W	0.012134016
YLR144C	0.011243878
YLR146C	0.0
YLR148W	0.0
YLR149C	0.013036641
YLR150W	0.010937536
YLR151C	0.014658984
YLR152C	0.01341439
YLR154C	0.013349958
YLR164W	0.01231826
YLR165C	0.011145281
YLR168C	0.010910526
YLR169W	0.010551817
YLR170C	0.012822934
YLR171W	0.012196599
YLR172C	0.01249539
YLR173W	0.013484937
YLR174W	0.012012675
YLR176C	0.010294168
YLR177W	0.010360275
YLR178C	0.012154111
YLR179C	0.012032353
YLR180W	0.009457171
YLR181C	0.0137439
YLR182W	0.007675879
YLR183C	0.0128743
YLR184W	0.011490611
YLR185W	0.012037091
YLR187W	0.010616571
YLR188W	0.011562218
YLR189C	0.011675233
YLR190W	0.010280835
YLR191W	0.011086267
YLR192C	0.010376271
YLR193C	0.011858261
YLR194C	0.011882894
YLR199C	0.012703874
YLR200W	0.010199654
YLR201C	0.014073788
YLR202C	0.013095875
YLR203C	0.012136498
YLR204W	0.013344911
YLR205C	0.010529447
YLR206W	0.011781106
YLR207W	0.013205908
YLR209C	0.011828087
YLR210W	0.011316007
YLR211C	0.01297217
YLR213C	0.011926463
YLR214W	0.010819632
YLR216C	0.012111059
YLR217W	0.01106826
YLR218C	0.012220804
YLR219W	0.013816465
YLR220W	0.012866833
YLR221C	0.013194049
YLR224W	0.012358489
YLR225C	0.011993682
YLR226W	0.0
YLR227C	0.01123262
YLR228C	0.013334259
YLR231C	0.011621926
YLR232W	0.011561003
YLR233C	0.004105218
YLR234W	0.003654208
YLR235C	0.002219496
YLR236C	0.011652621
YLR237W	0.011927475
YLR238W	0.012908104
YLR239C	0.012536724
YLR240W	0.0
YLR241W	0.014566218
YLR242C	0.011586954
YLR244C	0.0
YLR246W	0.01081953
YLR247C	0.013125305
YLR248W	0.010967182
YLR250W	0.011794051
YLR251W	0.011121117
YLR252W	0.010588696
YLR253W	0.012129557
YLR254C	0.012030405
YLR255C	0.013696544
YLR257W	0.011874956
YLR258W	0.011985486
YLR260W	0.011879874
YLR261C	0.013339605
YLR262C	0.013807722
YLR262C-A	0.011044708
YLR263W	0.010740383
YLR264W	0.011321842
YLR265C	0.009701062
YLR266C	0.010163569
YLR267W	0.014112077
YLR268W	0.008027596
YLR269C	0.011319077
YLR270W	0.012270223
YLR271W	0.011435324
YLR273C	0.012496789
YLR278C	0.011913855
YLR279W	0.01432129
YLR280C	0.009281798
YLR281C	0.010555801
YLR282C	0.009922772
YLR283W	0.009701962
YLR284C	0.011490196
YLR285W	0.011831184
YLR286C	0.0
YLR287C	0.011012417
YLR287C-A	0.013668594
YLR288C	0.01191803
YLR289W	0.013097708
YLR290C	0.015076146
YLR292C	0.010102
YLR294C	0.009492057
YLR295C	0.0111606
YLR296W	0.010795862
YLR297W	0.010770819
YLR299W	0.01322227
YLR300W	0.012691404
YLR303W	0.011424456
YLR304C	0.013256852
YLR306W	0.012513766
YLR307W	0.013253872
YLR308W	0.011082968
YLR309C	0.009000686
YLR311C	0.01023489
YLR312C	0.010223505
YLR312W-A	0.013119115
YLR313C	0.010878131
YLR315W	0.012153361
YLR318W	0.012390639
YLR319C	0.01172727
YLR320W	0.002937905
YLR322W	0.010315714
YLR324W	0.010522802
YLR325C	0.010213597
YLR326W	0.011164634
YLR327C	0.011189726
YLR328W	0.010268761
YLR329W	0.011102604
YLR330W	0.008855693
YLR331C	0.012643684
YLR332W	0.012858248
YLR333C	0.010036646
YLR334C	0.01166708
YLR335W	0.011093897
YLR337C	0.0
YLR338W	0.0
YLR341W	0.00996002
YLR342W	0.011894704
YLR343W	0.011160046
YLR344W	0.011363388
YLR345W	0.011793599
YLR346C	0.014117708
YLR348C	0.009299482
YLR349W	0.009040352
YLR350W	0.009705371
YLR351C	0.011302762
YLR352W	0.012279509
YLR353W	0.010246023
YLR354C	0.010353834
YLR356W	0.011300208
YLR357W	0.007579857
YLR358C	0.006680372
YLR360W	0.009975469
YLR361C	0.014682606
YLR362W	0.011175881
YLR363C	0.012893997
YLR364W	0.011519785
YLR365W	0.013237473
YLR366W	0.013641716
YLR367W	0.012566206
YLR368W	0.010373153
YLR369W	0.0
YLR370C	0.018185031
YLR371W	0.011653136
YLR372W	0.010499823
YLR373C	0.01200406
YLR374C	0.011271018
YLR375W	0.010837463
YLR376C	0.006814779
YLR377C	0.013357655
YLR380W	0.012585114
YLR381W	0.012061019
YLR382C	0.00957981
YLR384C	0.009786446
YLR385C	0.010839615
YLR386W	0.008541283
YLR387C	0.0096226
YLR388W	0.012079276
YLR389C	0.0
YLR390W	0.010290193
YLR390W-A	0.0057423425
YLR392C	0.012032549
YLR393W	0.010643984
YLR394W	0.007140218
YLR395C	0.011882333
YLR396C	0.0
YLR398C	0.013827841
YLR399C	0.0
YLR400W	0.011589068
YLR401C	0.014021598
YLR402W	0.012359658
YLR403W	0.0
YLR404W	0.014768779
YLR405W	0.010038355
YLR406C	0.011730289
YLR407W	0.011294009
YLR408C	0.013842438
YLR410W	0.010449665
YLR412W	0.010426514
YLR413W	0.010510975
YLR414C	0.010045059
YLR415C	0.011042402
YLR416C	0.013505246
YLR417W	0.010281979
YLR418C	0.007920398
YLR420W	0.010715277
YLR421C	0.01500103
YLR422W	0.013608216
YLR423C	0.010223881
YLR425W	0.011727282
YLR426W	0.01218408
YLR427W	0.012301394
YLR428C	0.007879532
YLR429W	0.011721697
YLR431C	0.012737642
YLR432W	0.012908555
YLR433C	0.012212949
YLR434C	0.011853148
YLR435W	0.011275408
YLR436C	0.011232453
YLR437C	0.012603888
YLR438W	0.010689336
YLR439W	0.012748727
YLR441C	0.011828337
YLR442C	0.013128055
YLR443W	0.010314131
YLR444C	0.010650174
YLR445W	0.012720499
YLR446W	0.011504671
YLR447C	0.002046986
YLR448W	0.009686037
YLR449W	0.009365562
YLR450W	0.012908151
YLR451W	0.012248644
YLR452C	0.007916516
YLR453C	0.010745063
YLR454W	0.010160171
YLR455W	0.018542837
YLR456W	0.011671374
YLR460C	0.011715983
YLR461W	0.012256374
YML001W	0.010261694
YML002W	0.011596541
YML003W	0.011321667
YML004C	0.010596928
YML005W	0.010357423
YML006C	0.010245617
YML007W	0.01047997
YML008C	0.010139163
YML009C	0.0115900055
YML009C-A	0.011941142
YML009W-B	0.008261762
YML011C	0.010462173
YML012C-A	0.010270693
YML012W	0.011180172
YML013W	0.010070727
YML014W	0.009102192
YML016C	0.010319613
YML017W	0.010765125
YML018C	0.010679803
YML019W	0.01274793
YML020W	0.010989409
YML021C	0.011328864
YML022W	0.00796111
YML024W	0.011065851
YML026C	0.011018881
YML027W	0.009491606
YML028W	0.010592649
YML029W	0.011265497
YML030W	0.00958422
YML032C	0.002248938
YML034C-A	0.010502729
YML034W	0.0102899675
YML035C	0.010742785500000001
YML036W	0.009328264
YML037C	0.011467652
YML038C	0.011016445
YML041C	0.008261385
YML042W	0.013284166
YML047C	0.0132522
YML047W-A	0.011528998
YML048W	0.011869159
YML050W	0.010765256
YML051W	0.01079358
YML052W	0.011511083
YML053C	0.011106903
YML054C	0.011348793
YML055W	0.011937974
YML056C	0.012452665
YML057C-A	0.010646215
YML057W	0.009719349
YML058W	0.012797062
YML059C	0.010510382
YML060W	0.013339242
YML061C	0.011196547
YML062C	0.011683541
YML063W	0.011546199
YML066C	0.019969311
YML067C	0.009829779
YML068W	0.014261051
YML070W	0.011183706
YML071C	0.013006633
YML072C	0.016464461
YML073C	0.013422592
YML074C	0.013225536
YML075C	0.02188526
YML076C	0.009294545
YML078W	0.01108687
YML079W	0.011230006
YML080W	0.010658223
YML081C-A	0.012748405
YML081W	0.015021176
YML082W	0.011760141
YML083C	0.010884801
YML084W	0.01161379
YML086C	0.0101050905
YML087C	0.011745046
YML088W	0.013545989
YML089C	0.013495196
YML090W	0.009852205
YML094C-A	0.012848576
YML094W	0.008492996
YML095C	0.009329816
YML096W	0.009615462
YML097C	0.01212504
YML099C	0.011018695
YML100W	0.010082514
YML100W-A	0.010672868
YML101C	0.010971002
YML101C-A	0.008079728
YML102W	0.008132158
YML103C	0.011804857
YML104C	0.006635452
YML106W	0.011441622
YML107C	0.010426043
YML108W	0.011690802
YML109W	0.009886404
YML110C	0.0
YML111W	0.0
YML112W	0.0
YML113W	0.013574436
YML115C	0.0
YML116W	0.011665056
YML116W-A	0.011779631
YML117W	0.011129834
YML118W	0.014268115
YML119W	0.012985751
YML120C	0.01447626
YML121W	0.005241578
YML122C	0.010289074
YML123C	0.010126797
YML124C	0.0117793
YML128C	0.009030054
YML129C	0.0
YML131W	0.012574519
YMR002W	0.010885185
YMR003W	0.006915701
YMR004W	0.0109162
YMR006C	0.010679189
YMR007W	0.011470196
YMR008C	0.011328797
YMR009W	0.013062877
YMR010W	0.012141352
YMR011W	0.01152559
YMR012W	0.010938587
YMR015C	0.010282326
YMR016C	0.009227221
YMR017W	0.010996888
YMR018W	0.011146446
YMR019W	0.011079504
YMR020W	0.0109154
YMR021C	0.010262561
YMR022W	0.012784601
YMR023C	0.0116883
YMR024W	0.011612213
YMR025W	0.012899569
YMR026C	0.010282397
YMR027W	0.012685055
YMR029C	0.012870988
YMR030W	0.012477566
YMR031C	0.012075247
YMR031W-A	0.006699246
YMR032W	0.003963052
YMR034C	0.011261955
YMR035W	0.011455776
YMR036C	0.013798026
YMR037C	0.009539731
YMR038C	0.007293812
YMR039C	0.011367876
YMR040W	0.011864132
YMR041C	0.012999607
YMR042W	0.013764793
YMR044W	0.012399208
YMR048W	0.00661044
YMR052C-A	0.009993988
YMR052W	0.011097901
YMR053C	0.013073206
YMR054W	0.021359995
YMR055C	0.0
YMR056C	0.009536331
YMR057C	0.012140194
YMR058W	0.013412277
YMR060C	0.009344478
YMR062C	0.011893283
YMR063W	0.01125026
YMR064W	0.0
YMR065W	0.01179071
YMR066W	0.0
YMR067C	0.010110091
YMR068W	0.012275246
YMR069W	0.012363255
YMR070W	0.012273256
YMR071C	0.012174304
YMR072W	0.011712217
YMR073C	0.005996091
YMR074C	0.010275277
YMR075C-A	0.009869512
YMR075W	0.011229341
YMR077C	0.008290322
YMR078C	0.010193285
YMR080C	0.013347128
YMR081C	0.012200059
YMR082C	0.011074463
YMR083W	0.011520673
YMR084W	0.014001738
YMR085W	0.013521529
YMR086C-A	0.011148851
YMR086W	0.009014135
YMR087W	0.010193876
YMR088C	0.011408539
YMR089C	0.010697212
YMR090W	0.012670446
YMR091C	0.011180298
YMR092C	0.011447933
YMR095C	0.010759688
YMR096W	0.011677716
YMR097C	0.0
YMR098C	0.0
YMR099C	0.012300306
YMR100W	0.011449139
YMR101C	0.011478695
YMR102C	0.011105797
YMR103C	0.009150934
YMR104C	0.007754089
YMR105C	0.011582077
YMR106C	0.008546903
YMR107W	0.010509478
YMR109W	0.01233772
YMR110C	0.010862878
YMR111C	0.010760295
YMR114C	0.01116265
YMR115W	0.012805047
YMR116C	0.007943262
YMR118C	0.013932341
YMR119W	0.011611153
YMR119W-A	0.010654562
YMR120C	0.004412773
YMR121C	0.011489318
YMR122C	0.010868315
YMR123W	0.009978661
YMR124W	0.008636876
YMR125W	0.00866742
YMR126C	0.005304802
YMR127C	0.010774122
YMR129W	0.010403263
YMR130W	0.011281308
YMR132C	0.010478745
YMR133W	0.01273378
YMR135C	0.008201976
YMR135W-A	0.008178665
YMR136W	0.018977859
YMR137C	0.010560457
YMR138W	0.011041528
YMR139W	0.009773431
YMR140W	0.013332233
YMR141C	0.013358571
YMR142C	0.008766878
YMR143W	0.012713421
YMR144W	0.0115272
YMR145C	0.010788728
YMR147W	0.011189998
YMR148W	0.012905997
YMR150C	0.012596427
YMR151W	0.011424578
YMR152W	0.013909711
YMR153C-A	0.013071015
YMR153W	0.014048
YMR154C	0.011451657
YMR155W	0.012211295
YMR156C	0.011445109
YMR157C	0.010133362
YMR158C-A	0.011546426
YMR158W	0.003091583
YMR158W-B	0.012535562
YMR159C	0.013053669
YMR160W	0.011330333
YMR161W	0.01136746
YMR162C	0.012331259
YMR163C	0.012813803
YMR164C	0.011072597
YMR166C	0.010796835
YMR167W	0.01076698
YMR169C	0.0101993085
YMR170C	0.01195874
YMR171C	0.012157594
YMR172C-A	0.012602422
YMR172W	0.018075716
YMR173W	0.011083734
YMR173W-A	0.011745273
YMR174C	0.011334941
YMR175W	0.0113531035
YMR176W	0.011717131
YMR177W	0.011667527
YMR178W	0.010930424
YMR179W	0.011405324
YMR180C	0.011006693
YMR181C	0.010819414
YMR182C	0.010849612
YMR183C	0.012190226
YMR184W	0.01242291
YMR186W	0.012141109
YMR187C	0.011674823
YMR188C	0.011086115
YMR189W	0.013320665
YMR190C	0.002332874
YMR191W	0.012303182499999999
YMR192W	0.011808208
YMR193C-A	0.01149442
YMR193W	0.012825944
YMR194C-A	0.013328861
YMR194W	0.012280936
YMR195W	0.012139841
YMR196W	0.012014362
YMR198W	0.009264225000000001
YMR199W	0.011748463
YMR201C	0.008919011
YMR202W	0.008179892
YMR204C	0.012008082
YMR205C	0.012452319
YMR206W	0.014262082
YMR207C	0.008650374
YMR209C	0.010106914
YMR210W	0.011091485
YMR214W	0.012597781
YMR215W	0.011232821
YMR216C	0.011192404
