orf	hap a | growth (relative abundance in pooled culture) | ethidium bromide [25 ug/ml] | Dunn CD~Jensen RE, 2006
YEL003W	-0.1243884852176515
YEL004W	-0.9989259297108877
YEL005C	-0.07542008246269093
YEL007W	-0.13474652262774378
YEL008W	-0.06441123627266457
YEL009C	-0.08246597409423861
YEL010W	-0.058897371628603354
YEL011W	-0.08555980921666256
YEL012W	-0.01631948041591223
YEL013W	-0.08970078853436847
YEL014C	-0.13771676276098194
YEL015W	-0.13292337094063778
YEL016C	-0.0974121860990168
YEL017C-A	-0.06593329265878564
YEL020C	0.24960070431015868
YEL023C	-0.06563568386820332
YEL025C	-0.019940719252083818
YEL028W	-0.0874537587804312
YEL030W	-0.0865897721847144
YEL033W	-0.0647225659880075
YEL036C	-0.10989560089869026
YEL037C	-0.10870257698073085
YEL039C	0.06484377859785463
YEL041W	-0.20482093789233305
YEL042W	0.019765099516291833
YEL043W	-0.14009623617860628
YEL045C	-0.08734827204490764
YEL047C	0.03156447018802612
YEL048C	-0.24722870051965484
YEL049W	-0.9249998235312351
YEL050C	-0.12615378445748873
YEL052W	-0.13702860303652248
YEL053C	-0.12386009881018938
YEL054C	-0.12260560490797433
YEL056W	-0.16259420387692672
YEL057C	-0.13294302438586358
YEL059W	-0.13082824221249298
YEL060C	-0.09416882953447803
YEL061C	-0.12419951368998275
YEL062W	-0.10308937502585876
YEL063C	-0.03794293369367787
YEL064C	-0.08495899748529899
YEL065W	-0.09615489301782415
YEL066W	-0.027003773552227574
YEL067C	-0.08038358506953018
YEL068C	-0.24214058966741692
YEL071W	-0.08544133929780214
YER001W	-0.13623715823796567
YER002W	-0.13011420272883953
YER005W	-0.15771512654476086
YER007C-A	-0.12926712895640466
YER007W	19.37054114147479
YER010C	0.7940285654996173
YER014C-A	-0.08681014714409487
YER016W	-0.13956398216572516
YER019C-A	-0.10192786935759467
YER019W	-0.14765913926668095
YER020W	-0.1260545199105678
YER024W	-0.07805095187017869
YER027C	-0.10002735570789754
YER028C	-0.12625596854990734
YER030W	-0.1535742813434987
YER032W	-0.08567745067455193
YER033C	-0.14150516206270375
YER034W	-0.04187498203945264
YER035W	-1.6035636613065718
YER039C	-0.15227062904392896
YER039C-A	0.02831712202024967
YER040W	-0.13272988568298452
YER041W	-0.08446267475069429
YER042W	-0.06952156030482236
YER043C	-0.08970078853436847
YER044C-A	-0.09480588899092957
YER045C	-0.19845283007850006
YER046W	0.5331046135931488
YER047C	-0.06409632805484641
YER048C	-0.16443618708133773
YER050C	-0.1230408482660481
YER051W	-0.23571748042044374
YER052C	-0.04370168166465509
YER053C	-0.1810694934798793
YER054C	-0.032032945876998224
YER055C	-0.2284188793001611
YER056C	-0.21982389400683963
YER056C-A	-0.12425208471647707
YER057C	-0.3971459975516527
YER058W	-0.12825145035468594
YER059W	-0.13778851274775697
YER060W	-0.10104436611135116
YER060W-A	-0.8041306399275033
YER061C	-0.1358817100557408
YER062C	-0.18971228994186654
YER064C	-0.09552883350002861
YER065C	-0.15043964803804816
YER066C-A	-0.29418620107380267
YER066W	-0.1089606558818235
YER067W	-0.09951541969958824
YER069W	-0.20799188869675192
YER071C	-0.3290292318746143
YER072W	-0.13893562673385165
YER073W	-0.09390459273618203
YER074W	-0.13060711543885264
YER075C	-0.13692976752711306
YER078C	-0.10454325511405858
YER079W	-0.09637442038120698
YER080W	-0.10980432967051053
YER081W	-0.20406327708065775
YER083C	-0.33324444547129806
YER084W	-0.10566154409313215
YER085C	-0.09014782607434807
YER086W	-0.09180825122284378
YER088C	-0.11040805953764435
YER090W	-0.37697287995159084
YER091C	-0.10839471912391058
YER091C-A	-0.10308937502585876
YER092W	-0.1292355540731932
YER093C-A	-0.08691922161893975
YER096W	0.16961868661501084
YER097W	-0.09637442038120698
YER098W	-0.19911322644437907
YER101C	-0.08260620039988284
YER103W	-0.12250043979246036
YER110C	-0.0904096048139758
YER111C	-0.10386293780092264
YER113C	-0.3327677435129501
YER114C	0.15014740889896366
YER115C	-0.09910263465821645
YER116C	-0.11297867186616409
YER118C	-0.08054012410623783
YER119C	-0.09474364568179157
YER119C-A	-0.13183893578114253
YER120W	-0.13562471006439752
YER121W	-0.07521923299612977
YER122C	-0.12197664051769432
YER123W	-0.10714368726413907
YER124C	-0.0904096048139758
YER128W	0.0038878690331737215
YER129W	-0.1050413736581593
YER130C	-0.09492943014121864
YER131W	-0.1260545199105678
YER132C	-0.12706506554397606
YER134C	-0.05653235615627317
YER135C	-0.04544407207638666
YER137C	-0.13926584197336342
YER139C	-0.1588290481257615
YER140W	-0.0009690734163926219
YER141W	-0.132864746561289
YER142C	0.7525179367872248
YER143W	-0.09736254354759538
YER145C	-0.21321463119814776
YER147C	-0.09075139307936506
YER149C	-0.0827453603457883
YER150W	-0.0705303665153442
YER151C	-0.12559790299473148
YER152C	0.3032156691821631
YER154W	-0.12417363675984307
YER155C	-0.11182914676335935
YER156C	-0.15127535056286487
YER158C	7.200607888455011
YER161C	-0.14691900961973609
YER162C	-0.16000933099243886
YER163C	-0.09314832260627647
YER166W	-0.21230191891635042
YER167W	-0.19353825247195885
YER169W	-0.12251180246011359
YER170W	-0.26672765436629564
YER173W	-0.102470614807294
YER174C	-0.08038358506953018
YER176W	-0.19023456419200613
YER177W	-0.1260545199105678
YER178W	-0.11342878711726231
YER179W	-0.08866719218396973
YER180C	-0.09862810902160084
YER181C	-0.05693932310443388
YER182W	-0.10948015944628595
YER183C	-0.09875973262811315
YER184C	0.12603655563165023
YER185W	0.006965197413328648
YER186C	-0.033589594453712956
YER187W	0.05021090401359759
YER188W	-0.0789155383051124
YFL008W	-0.08342558246943076
YFL010W-A	0.6241245968163355
YFL012W	-0.10002735570789754
YFL012W-A	-0.09637442038120698
YFL014W	-0.10624721856145175
YFL015C	-0.09831429616743972
YFL018C	-0.12487920418045656
YFL019C	-0.003953400397028707
YFL020C	-0.10702107909225715
YFL021W	-0.1498409058936707
YFL023W	-0.08625352997864938
YFL026W	-0.08579427233134103
YFL027C	-0.09888968305318671
YFL030W	-0.10809407818627594
YFL031W	-0.09133039631092206
YFL032W	-0.10424589763548364
YFL033C	-0.09219412467284631
YFL034C-A	0.05771272704769148
YFL034C-B	-0.09204108704395011
YFL034W	-0.10118091423211563
YFL036W	-0.12543186047988192
YFL040W	0.03773344467088411
YFL041W	-0.06441123627266457
YFL042C	-0.10044018744002355
YFL044C	-0.09858385707073757
YFL046W	-0.10514521451237384
YFL047W	-0.10422252362214374
YFL048C	-0.039297305901666954
YFL049W	-0.1474080756805604
YFL050C	-0.09840492944295201
YFL051C	-0.10314336461094138
YFL052W	-0.09705987302622686
YFL053W	-0.14614053368022167
YFL054C	-0.05352749060752488
YFL055W	-0.1008356201336308
YFR007W	-0.14660228112320223
YFR008W	-0.12687643035907317
YFR009W	-0.01826889530394168
YFR010W	-0.09736254354759538
YFR012W	-0.08232466912470482
YFR014C	-0.0797445450513657
YFR015C	-0.06109038597567315
YFR016C	-0.044291553418626714
YFR017C	-0.09383765973767187
YFR018C	-0.102470614807294
YFR019W	-0.12942803294547794
YFR020W	-0.08567745067455193
YFR023W	-0.007575985235156593
YFR024C-A	0.05206631964948395
YFR025C	-0.10915395041561972
YFR026C	-0.09219412467284631
YFR030W	-0.07714844497757245
YFR031C-A	-0.14826270627169794
YFR032C	-0.07501653238241136
YFR032C-A	-0.12681554810362833
YFR033C	-0.2276776104327823
YFR034C	-0.10047683798442393
YFR035C	-0.10255777444982382
YFR036W	-0.14621640767319968
YFR038W	-0.1857952330658197
YFR041C	-0.033589594453712956
YFR043C	-0.07101956148677815
YFR044C	-0.05352749060752488
YFR045W	-0.04972008332836558
YFR046C	-0.17048310164127287
YFR047C	2.0750636657635275
YFR049W	-0.09349761139403447
YFR053C	-0.031233199819236536
YFR054C	-0.11339377815328802
YFR055W	-0.09995033598715407
YFR056C	0.029923120025464177
YFR057W	-0.17495500589722487
YGL001C	0.05202607726559708
YGL003C	-0.10536838993555875
YGL004C	-0.09066670893325299
YGL005C	-0.3267584097349867
YGL006W	-0.09893263354604048
YGL007W	-0.12595805154806716
YGL008C	-0.0647225659880075
YGL013C	-0.16422383533998416
YGL014W	-0.10226364915436094
YGL016W	-0.13053972862286073
YGL017W	-0.10512456832785014
YGL019W	-0.16763433300414787
YGL021W	-0.09032287089421961
YGL027C	-0.13244967947766764
YGL028C	-0.08260620039988284
YGL029W	-0.12887155168971928
YGL031C	-0.12318408577159674
YGL032C	-0.05441502811516675
YGL033W	-0.10897158929728902
YGL034C	-0.09196391608051525
YGL036W	-0.06533473115862566
YGL037C	-0.2114067587938184
YGL039W	-0.044291553418626714
YGL042C	-0.026108613429695567
YGL043W	-0.13039424544089082
YGL045W	-0.10242013963035763
YGL049C	-0.10724896289052584
YGL050W	-0.0848362510025473
YGL051W	-0.08942590209674124
YGL053W	0.1740349550062652
YGL054C	-0.14341979958858544
YGL056C	-0.08369061716353143
YGL057C	9.625667937650883
YGL059W	-0.09840492944295201
YGL060W	-0.14870974381167754
YGL062W	-0.14691900961973609
YGL063W	-0.1086214303754924
YGL064C	-0.12342947552657486
YGL066W	-0.13209364686195138
YGL067W	-0.10456563986376693
YGL076C	-0.14576746903330756
YGL077C	-0.1032236741187518
YGL079W	-0.1068801309126596
YGL080W	-0.09014782607434807
YGL082W	0.24128177264512457
YGL084C	-0.12792249820262547
YGL086W	-0.09328917094988051
YGL087C	0.017975781503124687
YGL089C	-0.19530808547907638
YGL090W	-0.09480588899092957
YGL096W	-0.09100245666548556
YGL100W	-0.1052475438548822
YGL101W	-0.8625351291623814
YGL107C	-0.12266698286347885
YGL108C	-0.1110095779400634
YGL109W	-0.0904096048139758
YGL110C	-0.10232330273541257
YGL114W	-0.0526152992802263
YGL115W	-0.10915395041561972
YGL117W	-0.0986721714566146
YGL121C	-0.032818282095881335
YGL124C	-0.1280839284253959
YGL125W	-0.024265115355570282
YGL126W	0.0072981010111817955
YGL127C	-0.09032287089421961
YGL129C	-0.12242303638529237
YGL131C	-0.19653555030659334
YGL132W	-0.11171389489758336
YGL133W	-0.1315304014333864
YGL138C	-0.014063213184396644
YGL139W	-0.10888346290869283
YGL140C	-0.07787356258439057
YGL141W	-0.09091926253714476
YGL143C	-0.12279663517398282
YGL144C	-0.10107869673528627
YGL146C	-0.08495899748529899
YGL147C	-0.1273314994209575
YGL148W	-0.10080036169593523
YGL149W	-0.12910098880724666
YGL151W	-0.12555556765154136
YGL152C	-0.08681014714409487
YGL153W	-0.06709137903952993
YGL154C	-0.3281149662288558
YGL156W	-0.08433633805461309
YGL157W	-0.08433633805461309
YGL158W	-0.36762379551402624
YGL159W	-0.08342558246943076
YGL160W	-0.16401346819434415
YGL162W	-0.13330667092679171
YGL163C	-0.11452772703518752
YGL164C	-0.07460547439366148
YGL165C	-0.09669598158954242
YGL166W	0.8208883840782244
YGL167C	-0.12892051970145535
YGL168W	-0.12993116688058756
YGL175C	-0.11114732059944087
YGL176C	0.10641720988727638
YGL177W	-0.09226999866582433
YGL180W	-0.15899346215876045
YGL181W	-0.09403740467023369
YGL194C	-0.04921289221271115
YGL197W	-0.10655492945460251
YGL199C	-0.2220910519301338
YGL202W	-0.07958148422028447
YGL203C	-0.17803321238506425
YGL208W	-0.10626470580519207
YGL209W	-0.06952156030482236
YGL210W	-0.10579413997363457
YGL212W	-0.12444513242032502
YGL213C	-0.12675562462385978
YGL214W	-0.12879422140558572
YGL215W	-0.09576038785379873
YGL217C	-0.13442583003423367
YGL218W	-0.12531288097083365
YGL219C	-0.12311912545162003
YGL221C	-0.10652146295534744
YGL222C	-0.1431776542544298
YGL223C	-0.10173904534868289
YGL226W	-0.0647225659880075
YGL227W	-0.08625352997864938
YGL229C	-0.09449146402724279
YGL231C	-0.1424230754528359
YGL232W	-0.13853783720641558
YGL235W	-0.1498409058936707
YGL236C	-0.10361346904690476
YGL241W	0.01378995203173047
YGL242C	-0.10514521451237384
YGL243W	-0.09499073275746056
YGL248W	-0.07601177413445216
YGL249W	-0.08174840979582486
YGL250W	0.029001151640929475
YGL252C	-0.1320418862969356
YGL253W	-0.1286992812547683
YGL254W	-0.08691922161893975
YGL255W	-0.23557608210218228
YGL256W	-0.2114067587938184
YGL257C	-0.07751415646622854
YGL258W	-0.14341979958858544
YGL259W	-0.04869824240417944
YGL260W	0.44485092397772547
YGL261C	0.05202607726559708
YGL262W	-0.09831429616743972
YGL263W	-0.14109785802818903
YGR001C	-0.035823046759434096
YGR003W	-0.07418669700606184
YGR004W	-0.1001037617256869
YGR007W	-0.10363878040587572
YGR008C	-0.029588862130380714
YGR009C	-0.09517279691847984
YGR010W	-0.10270104029942106
YGR011W	-0.03995770226754593
YGR014W	-0.09897540281318602
YGR016W	-0.023315713847395753
YGR017W	-0.10998511691094345
YGR018C	-0.10958745751448465
YGR019W	-0.10223366399149604
YGR020C	-0.2063775864690478
YGR021W	-0.0808494452427721
YGR022C	-0.14417650375782176
YGR023W	-0.09642865041871725
YGR025W	-0.09711089927771718
YGR026W	-0.10887234027586488
YGR027C	-0.08369061716353143
YGR031W	-0.10714368726413907
YGR034W	-0.12669663744846263
YGR035C	-0.10300770665855893
YGR039W	-0.047107858409393494
YGR041W	-0.09321893762949258
YGR042W	-0.04972008332836558
YGR043C	-0.08866719218396973
YGR044C	-0.09278941153786398
YGR045C	-0.10844325132166192
YGR051C	-0.09293415594682375
YGR052W	-0.10596085286837835
YGR054W	-0.13487349367721047
YGR055W	-0.15296919304824386
YGR056W	-0.11140936760996388
YGR057C	-0.08038358506953018
YGR058W	-0.11245248079797883
YGR059W	-0.09505172654440154
YGR061C	0.4876906346220861
YGR062C	-0.13288423226797694
YGR066C	5.98840953163763
YGR067C	-0.18443625414964018
YGR068C	-0.09858385707073757
YGR069W	-0.09492943014121864
YGR070W	-0.07908411457234214
YGR071C	-0.1048933926915861
YGR072W	-0.0530745404312111
YGR073C	-0.09552883350002861
YGR075C	-0.07639743031336797
YGR076C	-0.12254636555719119
YGR077C	0.0034156447293136206
YGR078C	-0.12881343774873716
YGR080W	-0.20482093789233305
YGR081C	-0.13071661699242604
YGR084C	0.007969206407384497
YGR087C	-0.07769463746063025
YGR088W	-0.06737307572673801
YGR089W	-0.0022667877271361136
YGR096W	0.9557897150559819
YGR097W	-0.08817304859191386
YGR100W	-0.08130425734866441
YGR106C	-0.1493592134452328
YGR107W	-0.10801628690515518
YGR108W	-0.09529265960802867
YGR109C	-0.10456563986376693
YGR111W	-0.12430577427544998
YGR112W	-0.13778851274775697
YGR115C	-0.08960972533178002
YGR121C	-0.1109389254552965
YGR122W	-0.10835803174704707
YGR123C	-0.13623715823796567
YGR124W	-0.07521923299612977
YGR125W	-0.1853359919148349
YGR126W	-0.07639743031336797
YGR127W	-0.1010099052004182
YGR129W	-0.07173519076429664
YGR130C	-0.09979442562127659
YGR131W	-0.03509162378212192
YGR132C	-0.11503615520234355
YGR134W	2.3207324520363213
YGR135W	-0.12555556765154136
YGR136W	-0.004229783768194168
YGR137W	-0.17048310164127287
YGR138C	-0.09711089927771718
YGR139W	-0.019631483903420455
YGR142W	-0.027881883005758955
YGR143W	-0.3682690384473795
YGR144W	-0.09499073275746056
YGR146C	-0.10622968399093541
YGR148C	-0.124947155533839
YGR149W	-0.08786881116464809
YGR151C	-0.09826868269581182
YGR152C	-0.08544133929780214
YGR153W	-0.03654185899575814
YGR154C	-0.1594949940409336
YGR155W	-0.032032945876998224
YGR157W	-0.19716425180361427
YGR161C	-0.10118091423211563
YGR164W	-0.0848362510025473
YGR166W	-0.12784396458073716
YGR168C	-0.06001418449053705
YGR169C	-0.16940922027021005
YGR170W	-0.01784210303811049
YGR171C	-0.12276993354572291
YGR172C	-0.09517279691847984
YGR173W	-0.06847005330232075
YGR174C	-0.4399061100714419
YGR176W	-0.06680660370000265
YGR177C	-0.261898052371873
YGR178C	-0.11114732059944087
YGR181W	-0.16994047904372525
YGR182C	-0.14018766274318212
YGR183C	-0.13048638997603795
YGR184C	-0.11177196754312942
YGR187C	-0.1298952943029703
YGR188C	-0.09480588899092957
YGR192C	-0.10608768035556372
YGR193C	-0.10396050427705682
YGR194C	-0.027881883005758955
YGR196C	2.6362416397358057
YGR197C	-0.0811538565199963
YGR199W	-0.05927429596950597
YGR200C	-0.12630819597492132
YGR201C	-0.24166957310230427
YGR202C	-0.10843115917014354
YGR203W	-0.08807229463872844
YGR204W	-0.07077619934189813
YGR205W	0.0721910458541771
YGR206W	-0.0789155383051124
YGR207C	-0.09609934994998029
YGR208W	-0.0979907634461143
YGR209C	-0.1539478575953517
YGR210C	-0.1132121691526713
YGR212W	-0.08471262145157436
YGR213C	-0.10032937004593102
YGR214W	-0.12564080659756174
YGR217W	-0.09100245666548556
YGR219W	-0.12285125675574647
YGR220C	-0.12342947552657486
YGR221C	-0.17463275306644915
YGR222W	-0.13712854698155144
YGR223C	-0.1090367028299024
YGR224W	-0.26361724256703994
YGR227W	-0.10802932767353264
YGR229C	-0.12663856480291658
YGR231C	-0.1131363071650719
YGR232W	-0.06593329265878564
YGR233C	-0.11015908199136004
YGR234W	-0.07397434526470825
YGR235C	-0.1535742813434987
YGR236C	-0.24896108799389885
YGR237C	-0.10780341690719336
YGR238C	-0.09321893762949258
YGR239C	-0.026108613429695567
YGR241C	-0.04060727246349247
YGR242W	-0.09884655018032083
YGR243W	-0.06533473115862566
YGR244C	0.25102466558615555
YGR247W	-0.10930954353879933
YGR249W	-0.10373920934630892
YGR250C	-0.1064370168620207
YGR252W	-0.122965640774028
YGR254W	-0.026108613429695567
YGR256W	-0.14464016068910449
YGR258C	-0.2932334918093701
YGR259C	-0.0916507971139347
YGR260W	-0.10177080211381805
YGR263C	-0.10741073329164204
YGR266W	-0.09492943014121864
YGR268C	-0.2088216702156653
YGR271W	-0.12860620267553546
YGR273C	-0.09410328912442947
YGR275W	-0.0974121860990168
YGR276C	-0.1588290481257615
YGR279C	-0.023123550415881468
YGR281W	-0.19716425180361427
YGR282C	-0.1349506770639306
YGR283C	-0.14826270627169794
YGR284C	0.01642352070905231
YGR286C	-0.09271643956373371
YGR287C	-0.04600713462674266
YGR288W	-0.03509162378212192
YGR289C	-0.1702103471972928
YGR290W	-0.10534839444966645
YGR291C	-0.2868443436653783
YGR292W	-0.09307732276004554
YGR295C	-0.07714844497757245
YHL002W	0.15793216829410778
YHL005C	-0.22694633620181767
YHL006C	-0.10953898065632671
YHL007C	-0.11182914676335935
YHL008C	-0.11335834225072866
YHL009C	-0.10746847886266471
YHL012W	-0.10846735437843988
YHL014C	-0.09674869654172856
YHL016C	-0.10569969542293466
YHL017W	-0.110643699001092
YHL019C	-0.1064370168620207
YHL020C	-0.11621805270493493
YHL021C	-0.11159498424241765
YHL022C	-0.10583154897279604
YHL023C	-0.11199552539666005
YHL024W	-0.228046982774189
YHL026C	-0.10636864604911038
YHL027W	-0.10552630007806904
YHL028W	-0.11199552539666005
YHL029C	-0.10822135410823179
YHL030W	-0.09939337519665374
YHL031C	-0.1271300225635707
YHL032C	-0.11194090614835427
YHL033C	-0.1276166304121131
YHL034C	-0.1091222427949339
YHL035C	-0.10958745751448465
YHL036W	-0.11079390193393289
YHL037C	-0.10961631094046027
YHL038C	-0.13909936416589172
YHL039W	-0.11015908199136004
YHL040C	-0.09971551976537518
YHL041W	-0.1002921394815778
YHL042W	-0.11032660392065011
YHL043W	-0.11134546680206994
YHL044W	-0.11438669570439851
YHL045W	-0.10852714230602664
YHL046C	-0.10818347854938767
YHL047C	-0.1083087261360199
YHR001W-A	-0.09995033598715407
YHR003C	-0.14391906831880322
YHR004C	-0.09307732276004554
YHR005C	-0.1116549077221862
YHR006W	-0.10705196423061143
YHR008C	-0.2404309960410726
YHR009C	-0.12726321174660513
YHR011W	-0.15023748375413212
YHR012W	-0.13930789768782956
YHR013C	-0.11484665015822175
YHR014W	-0.11240458870312035
YHR015W	-0.10506226435508388
YHR016C	-0.03509162378212192
YHR017W	-0.17951316071744264
YHR018C	0.2553632975989584
YHR021C	-0.12350524609793902
YHR021W-A	-0.07581632846911927
YHR022C	-0.08471262145157436
YHR023W	-0.11159498424241765
YHR025W	-0.11677768256984257
YHR028C	-0.10386293780092264
YHR029C	-0.10888346290869283
YHR030C	-0.11032660392065011
YHR032W	-0.09721224958457639
YHR033W	-0.022833856800533313
YHR034C	-0.12414802660217904
YHR037W	-0.09983363944057304
YHR039C	-0.11114732059944087
YHR043C	-0.10419907645070262
YHR044C	-0.0827453603457883
YHR045W	-0.17495500589722487
YHR046C	-0.10887234027586488
YHR047C	-0.10700557758197628
YHR048W	-0.10667068416967303
YHR049C-A	-0.1048074354934994
YHR049W	-0.07561910602501061
YHR050W	-0.10097531325940566
YHR059W	-0.09356634843889806
YHR061C	-0.018162534533795124
YHR067W	-0.6160423248550294
YHR073W	-0.0040917579789926835
YHR075C	-0.10699003657740169
YHR076W	-0.14591544787932587
YHR077C	-0.27411568996240465
YHR078W	-0.06409632805484641
YHR079C	-0.055702251387839394
YHR079C-A	-0.031233199819236536
YHR080C	-0.16837939557078055
YHR081W	-0.030418643649294065
YHR082C	-0.0937703716569415
YHR086W	-0.10730829938324295
YHR087W	-0.2809077152887519
YHR092C	-0.1011128978096971
YHR093W	-0.08827315251959485
YHR094C	-0.0662276129544444
YHR095W	-1.1118507353824147
YHR096C	-0.07941707018728555
YHR097C	-0.23982105526186231
YHR103W	-0.08433633805461309
YHR104W	-0.10128198536449455
YHR105W	-0.1048074354934994
YHR108W	-0.1283376044897494
YHR109W	-0.007445881178119445
YHR110W	-0.09626518188459542
YHR111W	-0.13091339222010812
YHR112C	-0.1123560124354782
YHR113W	-0.11147223775966596
YHR114W	-0.07501653238241136
YHR115C	-0.1076383720444793
YHR116W	-0.13015156210060602
YHR117W	-0.110643699001092
YHR120W	-0.12386009881018938
YHR121W	-0.11040805953764435
YHR124W	-0.10894969907937302
YHR125W	-0.10361346904690476
YHR126C	-0.5511401865587313
YHR127W	-0.10510386141925429
YHR129C	-0.06441123627266457
YHR130C	-0.08691922161893975
YHR131C	-0.0974121860990168
YHR132C	0.00916093506610316
YHR133C	-0.09342850479516622
YHR134W	-0.2774388508687775
YHR135C	-0.07769463746063025
YHR136C	-0.09609934994998029
YHR137W	0.006304619069944601
YHR138C	0.00916093506610316
YHR139C	-0.0811538565199963
YHR139C-A	-0.11293797517134802
YHR143W	-0.0810022572783508
YHR147C	-0.12505219009531734
YHR150W	-0.8802334592335567
YHR152W	-0.08579427233134103
YHR153C	-0.0789155383051124
YHR154W	-0.11457292065004583
YHR155W	-0.09211782201324129
YHR156C	-0.09576038785379873
YHR157W	-0.0465616659263357
YHR158C	-0.14675973523211128
YHR160C	-0.10295279967715397
YHR161C	-0.17307580118742033
YHR162W	-0.13001581322213543
YHR163W	-0.04370168166465509
YHR164C	-0.04060727246349247
YHR167W	-0.116334321492615
YHR176W	-0.15710627499738158
YHR177W	-0.11272624236723737
YHR178W	-0.11335834225072866
YHR179W	-0.3508225423218811
YHR180W	-0.10211265435027306
YHR181W	-0.09492943014121864
YHR184W	-0.16888897204122366
YHR185C	-0.10278582228164845
YHR189W	-0.01642975456999272
YHR190W	-0.1062121019012578
YHR193C	-0.1002547617608437
YHR194W	-0.11387806882159926
YHR195W	-0.10542803164347885
YHR198C	-0.10856269654753717
YHR199C	-0.10121473102750195
YHR200W	-0.1506444636568352
YHR203C	-0.12238041691228217
YHR204W	-0.05119849147399658
YHR206W	-0.09383765973767187
YHR207C	-0.10051334564171165
YHR209W	-0.006658843255620132
YHR210C	-0.008093386305552258
YIL001W	-0.09926980830906723
YIL002C	-0.41607694519973276
YIL003W	-0.11204932943230456
YIL005W	-0.10748282701341086
YIL006W	-0.11448164290575072
YIL007C	-0.11478639279396184
YIL008W	-0.13031645415977006
YIL009C-A	-0.10601550656839752
YIL009W	-0.11225674788855726
YIL010W	-0.06593329265878564
YIL011W	-0.11476593504683655
YIL012W	-0.11048803414342052
YIL013C	-0.1073377473208414
YIL014C-A	-0.10325026578606339
YIL014W	-0.0634555264488211
YIL015W	-0.06144047561541623
YIL016W	-0.07242987479466824
YIL017C	-0.1814712092416121
YIL020C	-0.15899346215876045
YIL024C	-0.24293372078673559
YIL025C	-0.10198990668906838
YIL027C	-0.5939060202602866
YIL028W	-0.11369437236120533
YIL029C	-0.11378777734106665
YIL031W	-0.13648266298845133
YIL032C	-0.10495719004737258
YIL034C	-0.13182231253165816
YIL037C	-0.09234544759441592
YIL041W	-0.11372586318298716
YIL042C	-0.11426250574386695
YIL043C	-0.09983363944057304
YIL044C	-0.1122060287769918
YIL045W	-0.06144047561541623
YIL047C	-0.11024362576875876
YIL050W	-0.11378777734106665
YIL051C	-0.11356470427151552
YIL052C	-0.12471615998484066
YIL053W	-0.10769391535361995
YIL054W	-0.09423402858822424
YIL055C	-0.08203877302355507
YIL056W	-0.10002735570789754
YIL057C	-0.10286973766780541
YIL059C	-0.7074847282934356
YIL064W	-0.11199552539666005
YIL065C	-0.11372586318298716
YIL066C	-0.11225674788855726
YIL069C	-0.11384830794254103
YIL070C	-0.18313163439010785
YIL071C	1.9563261694466143
YIL073C	-0.11450479792176677
YIL074C	-0.10223366399149604
YIL076W	-0.1037641144297658
YIL077C	-0.11272624236723737
YIL079C	-0.10021723600953246
YIL084C	-0.11128050978247529
YIL085C	0.3440292861246932
YIL086C	-0.09831429616743972
YIL087C	-0.06109038597567315
YIL088C	-0.3137074007077639
YIL089W	-0.00450484473088514
YIL090W	-0.18769780354847102
YIL092W	-0.11366251748368038
YIL093C	-0.10939057299742144
YIL094C	-0.18673311992346472
YIL095W	-0.15171019916476106
YIL097W	-0.11140936760996388
YIL098C	-0.11637666580943518
YIL100W	-0.3848272947758686
YIL101C	-0.08905131890081316
YIL102C	-2.577911736060901
YIL103W	-0.16994047904372525
YIL107C	-0.10594253417777717
YIL108W	-0.09256927941590432
YIL111W	-0.102082131829161
YIL112W	-0.1474080756805604
YIL113W	-0.00924018323078992
YIL114C	-0.05693932310443388
YIL116W	-0.09813063928826976
YIL117C	-0.08130425734866441
YIL119C	-0.10482902144654216
YIL120W	-0.09871604559062402
YIL121W	-0.103562598583198
YIL122W	-0.0762054669238628
YIL123W	-0.10080036169593523
YIL124W	-0.10465449950752569
YIL125W	-0.09517279691847984
YIL130W	-0.09669598158954242
YIL131C	-0.035823046759434096
YIL132C	-0.08734827204490764
YIL133C	-0.2991106176282336
YIL135C	-0.030418643649294065
YIL136W	-0.9116809052277937
YIL137C	-0.0714990212349
YIL138C	-0.10573763241942366
YIL139C	-0.09256927941590432
YIL140W	-0.09108516285172469
YIL141W	-0.026108613429695567
YIL145C	11.255593348966626
YIL146C	-0.09005950558772596
YIL149C	-0.01609822066159586
YIL152W	-0.10121473102750195
YIL153W	-0.12523605562746498
YIL154C	-0.11540012520772032
YIL155C	0.007632766003732619
YIL157C	-0.10229352854945559
YIL159W	-0.10945047956817791
YIL160C	-0.103562598583198
YIL161W	-0.0526152992802263
YIL162W	-0.08315656229120824
YIL163C	-0.09511241382990057
YIL164C	-0.024265115355570282
YIL165C	-0.07714844497757245
YIL166C	-0.10452080180462679
YIL173W	-0.09674869654172856
YIL177C	-0.11107903292508849
YIR002C	-0.1112144701458874
YIR003W	-0.14236699378790882
YIR004W	-0.10752566174846426
YIR007W	-0.10177080211381805
YIR009W	-0.11381821267158326
YIR013C	-0.11204932943230456
YIR014W	-0.08315656229120824
YIR016W	-0.1109389254552965
YIR017C	-0.04921289221271115
YIR018W	-0.28228273611456595
YIR019C	-0.06680660370000265
YIR020C	0.058697428308660184
YIR020W-A	-0.11452772703518752
YIR021W	-0.10148076481893294
YIR023W	-0.09547022846865981
YIR024C	-0.1535742813434987
YIR025W	-0.10599733885544348
YIR027C	-0.09626518188459542
