orf	hom | growth (culture turbidity) | hot-compressed water-treated lignocellulose hydrolysate | CSM | Jayakody LN~Kitagaki H, 2015
YJR112W-A	-0.12370158
YJR113C	0.20946917
YJR114W	0.07565483
YJR115W	0.7476177
YJR120W	-0.57077926
YJR121W	-0.56608206
YJR122W	0.33658302
YJR127C	0.2224082
YJR128W	0.31842217
YJR129C	-2.1209426
YJR130C	0.3914085
YJR135C	-2.0583565
YJR135W-A	0.23872072
YJR137C	2.5966241
YJR143C	0.40654138
YJR144W	0.024653275
YJR146W	0.30062845
YJR147W	-0.32958093
YJR149W	-0.42521155
YJR151C	0.20638265
YJR151W-A	2.923459
YJR152W	0.323441
YJR154W	0.37895685
YKL001C	-0.3642856
YKL002W	-0.03935858
YKL003C	-0.26680663
YKL006W	-0.349363
YKL007W	-0.31796947
YKL008C	-0.13047396
YKL009W	-1.0297124
YKL010C	-0.29995623
YKL011C	-0.6143728
YKL015W	-0.39357913
YKL016C	-0.3787332
YKL017C	0.34313333
YKL018C-A	-0.14830968
YKL020C	0.66787106
YKL023W	0.43066847
YKL025C	0.3292482
YKL026C	-0.36292812
YKL027W	0.17565371
YKL029C	0.7121403
YKL031W	0.1801699
YKL032C	0.037166655
YKL033W-A	0.31574923
YKL034W	0.011019436
YKL037W	-0.27291283
YKL038W	-0.13068011
YKL039W	0.12876177
YKL040C	0.5141283
YKL041W	0.29169595
YKL043W	-0.02740193
YKL044W	0.35392755
YKL046C	-0.10045444
YKL047W	0.40643895
YKL048C	0.060377523
YKL050C	0.08384353
YKL051W	-0.013934791
YKL053C-A	-2.3580828
YKL053W	0.12513253
YKL054C	-0.17243676
YKL055C	0.047601365
YKL056C	0.39980847
YKL057C	0.14934614
YKL061W	-0.11415254
YKL062W	0.39746192
YKL063C	0.38318735
YKL064W	0.31322646
YKL065C	-0.17362148
YKL066W	-0.19296546
YKL067W	0.037501328
YKL068W	-0.2833221
YKL068W-A	0.27399766
YKL069W	-0.15250073
YKL070W	0.29424864
YKL071W	0.46158385
YKL072W	0.75342613
YKL073W	0.9830413
YKL074C	0.8717704
YKL075C	0.0805216
YKL076C	0.38569105
YKL077W	0.35962147
YKL079W	0.6158419
YKL080W	-0.8031313
YKL081W	0.30662522
YKL084W	-0.38333783
YKL085W	-0.12956347
YKL086W	-0.16143705
YKL087C	1.0438921
YKL090W	0.53382385
YKL091C	0.20575403
YKL092C	0.7302267
YKL093W	-0.12140721
YKL094W	0.089057066
YKL096C-B	-0.40424544
YKL096W	0.6025657
YKL096W-A	0.13866393
YKL097C	0.870006
YKL098W	0.35351205
YKL100C	0.42795736
YKL101W	-0.06423264
YKL102C	0.16980328
YKL103C	0.539652
YKL105C	0.17569825
YKL106C-A	0.1790259
YKL106W	0.3064197
YKL107W	0.28923997
YKL109W	0.010155391
YKL110C	0.15968478
YKL113C	-0.0059064277
YKL114C	-0.09918637
YKL115C	-0.520135
YKL116C	0.060528316
YKL117W	-0.09765425
YKL118W	-2.3341384
YKL119C	-1.301033
YKL120W	0.25645527
YKL121W	0.523636
YKL123W	0.30359852
YKL124W	0.18456456
YKL126W	-0.17082384
YKL127W	0.025935344
YKL128C	0.38995528
YKL129C	0.14521298
YKL130C	0.23171546
YKL131W	0.10240777
YKL132C	4.293507
YKL133C	0.112463266
YKL134C	-1.3616036
YKL135C	0.054508634
YKL136W	-0.10674836
YKL137W	-0.030346554
YKL138C	0.1988143
YKL138C-A	0.23267303
YKL139W	-1.1281022
YKL140W	0.097966015
YKL142W	0.61151725
YKL143W	-0.17701213
YKL146W	0.4800679
YKL147C	-0.30962807
YKL148C	0.024828883
YKL149C	-0.044517398
YKL150W	0.029803185
YKL151C	0.06537791
YKL155C	0.1642137
YKL156W	-0.10057024
YKL157W	-1.085187
YKL159C	-0.2653916
YKL160W	-0.4948203
YKL161C	0.15865403
YKL162C	-0.40496156
YKL162C-A	0.19235942
YKL163W	0.27923855
YKL164C	0.24134657
YKL166C	0.028922599
YKL167C	0.20687003
YKL168C	0.10038445
YKL169C	-0.0065185125
YKL170W	-0.07091276
YKL171W	-0.13461666
YKL174C	-0.1702512
YKL175W	0.022472166
YKL176C	0.19975853
YKL179C	-0.5345982
YKL183W	0.11222021
YKL184W	-0.95447755
YKL185W	0.006132301
YKL187C	0.09180127
YKL188C	0.01541283
YKL190W	0.14287663
YKL191W	0.20379306
YKL197C	-0.21107763
YKL198C	-0.22077237
YKL201C	-0.8388349
YKL202W	-0.123086944
YKL204W	0.44370803
YKL205W	0.25646544
YKL206C	-0.40858537
YKL207W	0.256419
YKL208W	-0.044871163
YKL211C	0.042294297
YKL212W	-0.75164616
YKL213C	-0.22858441
YKL214C	-0.19606279
YKL215C	2.0149946
YKL216W	-0.07289917
YKL217W	-0.39064118
YKL218C	-0.44057253
YKL220C	0.524229
YKL221W	0.16864528
YKL222C	0.9502706
YKR001C	-1.399634
YKR003W	0.5788617
YKR004C	-1.2756929
YKR005C	-0.23691945
YKR006C	-0.32392395
YKR007W	-1.8203813
YKR009C	0.09758426
YKR010C	-0.057981357
YKR011C	0.015754502
YKR012C	0.30650306
YKR013W	-0.1478573
YKR014C	0.1363594
YKR015C	-0.029082935
YKR016W	0.4004797
YKR017C	0.31271935
YKR018C	0.09574419
YKR019C	-1.0640894
YKR020W	-0.22730806
YKR021W	0.031477828
YKR023W	-0.4889864
YKR024C	-1.5136068
YKR026C	0.4232592
YKR027W	0.7801893
YKR028W	0.018291919
YKR029C	-0.09303498
YKR030W	0.29900724
YKR031C	0.42911154
YKR032W	0.2623057
YKR033C	-0.059001923
YKR034W	0.6179912
YKR035C	0.14966047
YKR035W-A	0.0733032
YKR036C	-1.3577193
YKR039W	0.07221392
YKR040C	0.22096452
YKR041W	0.038446818
YKR042W	0.18174084
YKR043C	0.15137964
YKR044W	0.090785794
YKR045C	0.2937759
YKR046C	0.25589725
YKR047W	0.17082638
YKR048C	0.14361724
YKR049C	0.19542812
YKR050W	0.07257277
YKR051W	0.17993957
YKR052C	0.16678548
YKR053C	-0.1113568
YKR054C	0.20405647
YKR055W	0.039088804
YKR056W	-0.07526352
YKR057W	0.4266193
YKR058W	-0.36350456
YKR059W	-0.10939903
YKR060W	0.04235856
YKR061W	-0.28655878
YKR064W	-0.018276013
YKR065C	0.2547348
YKR066C	0.25191426
YKR067W	-0.2564661
YKR069W	0.5355755
YKR070W	-0.09266086
YKR072C	0.18694673
YKR073C	0.037554774
YKR074W	0.5416473
YKR075C	-0.09622838
YKR076W	0.40660757
YKR077W	0.22483554
YKR078W	0.52027845
YKR080W	4.1430964
YKR082W	-1.474631
YKR084C	0.014513791
YKR085C	-0.04397403
YKR087C	1.6086823
YKR088C	-0.23423474
YKR089C	0.5048345
YKR090W	0.3130801
YKR091W	-0.13604762
YKR092C	0.8773542
YKR093W	0.4478132
YKR094C	0.3855816
YKR095W	0.29634702
YKR096W	0.08288532
YKR097W	0.26758158
YKR098C	-0.05102255
YKR099W	0.6229662
YKR100C	-0.009689646
YKR101W	0.19932967
YKR102W	0.32888106
YKR103W	0.10355686
YKR104W	0.11207769
YKR105C	-0.0072069485
YKR106W	-0.6563859
YLL001W	-0.054605983
YLL002W	10.943267
YLL005C	-0.39178678
YLL006W	-1.6481835
YLL006W-A	0.09462946
YLL007C	-0.19433248
YLL009C	-0.11230929
YLL010C	-0.1930046
YLL012W	0.18930982
YLL013C	0.24636477
YLL014W	0.14500684
YLL015W	0.3498071
YLL018C-A	-0.13280904
YLL019C	0.01818439
YLL020C	0.45717072
YLL021W	4.3348794
YLL023C	5.2092905
YLL024C	0.36187637
YLL025W	5.076335
YLL026W	0.33772892
YLL027W	0.5027208
YLL028W	0.9445442
YLL029W	0.15967396
YLL030C	5.1240687
YLL032C	0.2029831
YLL033W	-0.05335509
YLL038C	-0.066670164
YLL039C	0.50536954
YLL040C	0.37780267
YLL041C	0.4131076
YLL042C	-1.7891273
YLL043W	-0.33247116
YLL044W	0.48799384
YLL045C	-0.33081752
YLL046C	-0.118159726
YLL047W	-0.27389967
YLL048C	-0.04259334
YLL049W	-0.02283929
YLL051C	-0.18092324
YLL052C	-0.36361974
YLL053C	-0.42331105
YLL054C	-0.16365696
YLL055W	0.10645058
YLL056C	-0.16430786
YLL057C	-0.13624486
YLL058W	-0.5258906
YLL059C	-0.074604355
YLL060C	-0.077071786
YLL061W	-0.19072963
YLL062C	-1.0284351
YLL063C	-0.6632063
YLR001C	-0.688799
YLR003C	-0.53049713
YLR004C	-0.115158476
YLR006C	-0.26370612
YLR011W	-1.0089344
YLR012C	-0.2113945
YLR013W	-0.2887774
YLR014C	-0.04133036
YLR015W	-0.16877125
YLR016C	-0.049578235
YLR017W	-0.6180946
YLR018C	-0.42932054
YLR019W	-0.48247075
YLR020C	-0.17811923
YLR021W	-0.047364675
YLR023C	-0.027390476
YLR024C	-0.1322574
YLR025W	-2.2174647
YLR027C	-1.7672483
YLR028C	-0.12050817
YLR030W	-0.18559437
YLR031W	-0.4134614
YLR032W	0.60774106
YLR034C	0.003125959
YLR035C	-0.34185988
YLR036C	-0.3546739
YLR037C	-0.04086207
YLR038C	-0.25239846
YLR039C	-0.3320872
YLR040C	-0.047730528
YLR041W	-0.24666286
YLR042C	0.097818404
YLR043C	0.0016122899
YLR044C	-0.33115157
YLR046C	-0.14732665
YLR047C	-0.09209586
YLR048W	-1.1476377
YLR049C	0.10901472
YLR050C	-0.078458205
YLR052W	-0.6216472
YLR053C	0.40664256
YLR054C	0.10396089
YLR055C	-1.3122262
YLR056W	-1.6874809
YLR057W	-0.13451041
YLR058C	-0.079446316
YLR059C	-0.19556269
YLR061W	-1.04029
YLR062C	-1.3051163
YLR063W	-0.051653087
YLR064W	-0.28373152
YLR065C	-0.06386233
YLR067C	-1.4057018
YLR068W	-2.8888094
YLR069C	0.37700352
YLR070C	-0.17630078
YLR072W	-0.29362732
YLR073C	-0.064395525
YLR074C	-1.7372233
YLR077W	-0.24792838
YLR079W	-0.90514266
YLR080W	-0.11085416
YLR081W	-0.18742648
YLR082C	0.067811616
YLR083C	-0.07888068
YLR084C	-0.18443795
YLR085C	-1.351895
YLR087C	0.18099259
YLR089C	-1.8402715
YLR090W	-0.027921757
YLR091W	0.022461986
YLR092W	-0.22454605
YLR093C	-0.022151489
YLR094C	-0.3448643
YLR095C	-0.2482303
YLR096W	-0.04036451
YLR097C	-0.21284518
YLR098C	0.02520237
YLR099C	-0.4711914
YLR102C	-0.1429708
YLR104W	-0.46491373
YLR107W	-0.26530632
YLR108C	-0.95201075
YLR109W	-0.5352764
YLR110C	-0.011838942
YLR111W	-0.18805002
YLR112W	-0.23229319
YLR113W	0.112775035
YLR114C	0.0793566
YLR118C	-0.2311651
YLR119W	-0.32056955
YLR120C	-0.023628892
YLR121C	0.15967906
YLR122C	-0.9604031
YLR123C	-2.0514889
YLR124W	-1.8843046
YLR125W	-1.4086667
YLR126C	-2.7760048
YLR128W	-2.0274763
YLR130C	-0.42480022
YLR131C	-2.9815567
YLR133W	-0.22380544
YLR134W	0.15972042
YLR135W	-0.7646807
YLR136C	-1.9160469
YLR137W	-0.9719197
YLR138W	-0.11936926
YLR139C	0.53720367
YLR142W	-0.8227899
YLR143W	-0.5061741
YLR144C	-1.4179667
YLR148W	4.9593525
YLR149C	6.237505
YLR150W	3.6034744
YLR151C	-0.7594312
YLR152C	-0.1864266
YLR154C	-1.0761886
YLR164W	-0.49678192
YLR165C	-0.11604288
YLR168C	-0.13405739
YLR169W	-0.75435287
YLR170C	-0.6599919
YLR171W	-0.46463537
YLR172C	-0.23328511
YLR173W	-0.097514905
YLR174W	-0.41598862
YLR176C	-1.1766074
YLR177W	-0.64979833
YLR178C	-0.48553404
YLR179C	-2.041192
YLR180W	-1.5458355
YLR181C	0.39862245
YLR182W	-0.025750192
YLR183C	-0.32928255
YLR184W	-0.13581412
YLR185W	0.19854072
YLR187W	-0.09979209
YLR188W	-0.28363323
YLR189C	-0.7801361
YLR190W	-0.2149213
YLR191W	-0.50329596
YLR192C	-1.7341056
YLR193C	-0.24515842
YLR194C	-0.36589947
YLR199C	-0.3274867
YLR200W	-0.32531416
YLR201C	5.7642045
YLR202C	3.5137784
YLR203C	-0.011849758
YLR204W	-0.41751215
YLR205C	-0.44046277
YLR206W	-0.4879652
YLR207W	-0.091521315
YLR209C	-0.11921401
YLR210W	-0.035583634
YLR211C	0.0003588522
YLR213C	-0.10038763
YLR214W	0.10506226
YLR216C	-0.1779347
YLR217W	-0.22241712
YLR218C	0.18100405
YLR219W	-0.13734686
YLR220W	-0.023896758
YLR221C	-1.685343
YLR224W	-2.1791005
YLR225C	-2.079956
YLR226W	-1.3758382
YLR227C	-0.34554255
YLR228C	-0.24794048
YLR231C	-0.24734016
YLR232W	-0.20052968
YLR233C	-0.12102354
YLR234W	-1.8081962
YLR235C	-1.9150925
YLR236C	-0.29123563
YLR237W	-0.12927397
YLR238W	0.38194984
YLR239C	0.036238346
YLR240W	2.9288633
YLR241W	-0.62774706
YLR242C	-0.16958758
YLR244C	2.2420826
YLR246W	-0.47686273
YLR247C	2.8050594
YLR248W	7.081784
YLR250W	7.2026544
YLR251W	0.44292736
YLR252W	7.287849
YLR253W	-0.198514
YLR254C	0.2840379
YLR255C	0.31884336
YLR257W	0.5128927
YLR258W	0.80005974
YLR260W	-0.21305451
YLR261C	-1.2111727
YLR262C	-2.4265683
YLR262C-A	0.14245097
YLR263W	0.4838772
YLR264C-A	-0.16508602
YLR264W	-0.31522718
YLR265C	-0.049730938
YLR266C	0.44179288
YLR267W	0.2743998
YLR268W	-0.65307826
YLR269C	0.35468152
YLR270W	-0.5043327
YLR271W	0.05048745
YLR273C	0.090666816
YLR278C	-0.28313217
YLR279W	0.3142152
YLR280C	0.17519242
YLR281C	0.40232232
YLR282C	0.4850524
YLR283W	0.41903123
YLR284C	0.5814424
YLR285C-A	0.6424435
YLR285W	0.50291866
YLR287C	0.607302
YLR287C-A	-0.010559417
YLR288C	-0.012713803
YLR289W	0.19503617
YLR290C	0.26832348
YLR292C	0.0552257
YLR294C	0.10894728
YLR295C	-0.2130195
YLR296W	0.36099005
YLR297W	0.19375475
YLR299W	0.25635538
YLR300W	0.20843014
YLR303W	0.26680854
YLR304C	1.1105394
YLR306W	0.06166977
YLR307C-A	0.10525314
YLR307W	-0.059927046
YLR308W	-0.058374565
YLR309C	0.2622796
YLR311C	-0.10857761
YLR312C	0.6026541
YLR312W-A	-0.039758153
YLR313C	0.0824762
YLR315W	-0.7399593
YLR318W	0.6815539
YLR319C	1.2200491
YLR320W	-2.4885283
YLR322W	-2.3612616
YLR324W	0.6341765
YLR325C	-0.11824372
YLR326W	0.94071645
YLR327C	-0.006851914
YLR328W	0.5956565
YLR329W	0.034847476
YLR330W	-0.22003844
YLR331C	0.8233813
YLR332W	0.29882655
YLR333C	0.57529867
YLR334C	-0.22607467
YLR335W	0.16028287
YLR337C	-3.1705418
YLR338W	-3.1737883
YLR341W	0.20249636
YLR342W	0.17876694
YLR342W-A	0.08328362
YLR344W	0.82875586
YLR345W	1.1938568
YLR346C	0.35488257
YLR348C	0.2584913
YLR349W	-0.40718338
YLR350W	0.053370997
YLR351C	0.63229764
YLR352W	0.9383082
YLR353W	0.17085883
YLR354C	-0.027295038
YLR356W	0.70758086
YLR357W	-1.2007097
YLR358C	-1.2592815
YLR360W	-0.20926365
YLR361C	-0.533939
YLR361C-A	0.18687929
YLR363C	0.12066597
YLR363W-A	-0.18005791
YLR364W	0.38190085
YLR365W	0.7422368
YLR366W	0.17671245
YLR367W	0.20060985
YLR368W	0.6083932
YLR369W	-0.13857867
YLR370C	-1.9645345
YLR371W	-1.3532623
YLR372W	-0.8302469
YLR373C	0.5278449
YLR374C	0.33109272
YLR375W	1.1502104
YLR376C	0.0327389
YLR377C	0.55161756
YLR380W	0.5295068
YLR381W	0.06388524
YLR382C	0.9190587
YLR384C	0.30066025
YLR385C	-0.08509315
YLR386W	-0.069442354
YLR387C	0.16254415
YLR388W	0.06772572
YLR389C	-0.4933534
YLR390W	0.066900484
YLR390W-A	0.4677276
YLR392C	-0.031199146
YLR393W	-0.16265613
YLR394W	-0.19218254
YLR395C	0.1405988
YLR396C	-1.9820282
YLR398C	-0.015874757
YLR399C	-0.014041684
YLR400W	-0.09530835
YLR401C	-0.052125193
YLR402W	-0.5347038
YLR403W	-1.6882706
YLR404W	0.18177328
YLR405W	-0.016453119
YLR406C	0.3946013
YLR406C-A	-0.11009319
YLR407W	-0.2627565
YLR408C	0.08970097
YLR410W	-0.09107975
YLR412C-A	0.049867097
YLR412W	0.027997471
YLR413W	0.11239646
YLR414C	-0.16241562
YLR415C	0.5924994
YLR416C	0.07399736
YLR417W	-0.47176564
YLR418C	0.26794425
YLR419W	-0.22844793
YLR420W	-2.1340592
YLR421C	-0.08072902
YLR422W	0.09900376
YLR423C	0.41031697
YLR425W	0.38469085
YLR426W	0.038940556
YLR427W	0.49013358
YLR428C	0.05252095
YLR429W	0.46504828
YLR431C	0.22126038
YLR432W	0.18243563
YLR433C	0.18573466
YLR434C	0.018163394
YLR435W	-2.2208555
YLR436C	1.8319342
YLR437C	0.14022723
YLR438W	0.26867595
YLR439W	0.8918871
YLR441C	0.33779573
YLR443W	0.4262407
YLR444C	0.39427552
YLR445W	0.09104921
YLR446W	0.4441725
YLR447C	0.15056014
YLR448W	0.83212996
YLR449W	-0.024551472
YLR450W	0.3049302
YLR451W	-1.4398885
YLR452C	0.6810239
YLR453C	-0.29727662
YLR454W	0.10015667
YLR455W	0.26992112
YLR456W	0.1833194
YLR460C	0.60224754
YLR461W	0.28862917
YML001W	0.05980043
YML002W	0.6536442
YML003W	0.29600853
YML004C	-2.9688582
YML005W	-0.23438331
YML006C	0.35568234
YML007C-A	-0.3272767
YML007W	0.5828918
YML008C	-2.7230606
YML009C	0.014192478
YML009C-A	-0.1269077
YML009W-B	0.12975816
YML011C	-0.034054693
YML012C-A	0.2708208
YML012W	-0.3595362
YML013W	0.484719
YML014W	0.665634
YML016C	0.72806597
YML017W	-0.16826542
YML018C	0.24574314
YML019W	0.48003927
YML020W	0.15921459
YML021C	0.1531809
YML022W	-0.5805265
YML024W	0.017416421
YML026C	0.23708361
YML027W	-0.69123876
YML028W	0.10507244
YML029W	-0.51223415
YML030W	0.15341122
YML032C	-2.630234
YML034C-A	0.12428503
YML034W	-0.11776843
YML035C	-0.110951506
YML036W	-0.59136045
YML037C	0.2556784
YML038C	-0.25814357
YML041C	-1.8114952
YML042W	-0.1659997
YML047C	-0.33370298
YML047W-A	0.18968838
YML048W	0.36950898
YML050W	-0.18045112
YML051W	0.013766182
YML052W	0.10395071
YML053C	-0.16726585
YML054C	0.52328414
YML054C-A	-0.07558929
YML055W	0.21691662
YML056C	0.34984273
YML057C-A	0.34861347
YML057W	0.35126477
YML058W	0.38177678
YML058W-A	-0.1792594
YML059C	0.25329813
YML060W	0.31085318
YML061C	-0.1732569
YML062C	0.090524286
YML063W	0.08369401
YML066C	0.520316
YML070W	-0.1534825
YML071C	-0.2919632
YML073C	-0.11283103
YML074C	0.2902637
YML075C	-0.028398318
YML076C	0.13014564
YML078W	-0.510188
YML079W	0.2667748
YML080W	0.32738712
YML081C-A	0.067900054
YML081W	0.31196728
YML082W	0.016463935
YML083C	0.056391336
YML084W	0.20075046
YML086C	-0.07774686
YML087C	0.23074007
YML088W	0.048063926
YML089C	-0.005120007
YML090W	-0.11124864
YML094C-A	-1.0870658
YML094W	-1.1612903
YML095C	-0.3440152
YML096W	0.06754057
YML097C	-0.58864105
YML099C	-0.14635062
YML100W	-0.21113777
YML100W-A	0.49020484
YML101C	-0.17801106
YML101C-A	-0.12641905
YML102W	0.16869871
YML103C	0.17415276
YML104C	-0.5030115
YML106W	0.053639498
YML107C	0.35141557
YML108W	0.4358769
YML109W	0.13129029
YML110C	0.821435
YML111W	-0.10445781
YML112W	-0.072906174
YML113W	-0.18118092
YML115C	0.30180234
YML116W	-0.0023859856
YML116W-A	0.10167416
YML117W	1.2489095
YML118W	0.01900517
YML119W	-0.17165224
YML120C	0.16193843
YML121W	-0.9649549
YML122C	-0.45732662
YML123C	0.11378033
YML124C	-0.62533975
YML128C	0.095608026
YML129C	-0.009918065
YML131W	-0.06042397
YMR001C-A	-0.4683661
YMR002W	-0.06659699
YMR003W	-0.05062743
YMR004W	0.40341035
YMR006C	0.06940164
YMR007W	-0.12660548
YMR008C	-0.17578287
YMR009W	0.21638598
YMR010W	0.4093034
YMR011W	0.10623871
YMR012W	0.031047715
YMR013W-A	0.27782288
YMR014W	-0.707521
YMR015C	-0.104781665
YMR016C	0.42862862
YMR017W	0.090069994
YMR018W	0.8451549
YMR019W	0.14116
YMR020W	0.5306667
YMR021C	-0.75272304
YMR022W	0.41630358
YMR023C	0.29283294
YMR024W	-0.06598873
YMR025W	0.14245479
YMR026C	0.17289487
YMR027W	0.00091176457
YMR029C	-0.050049067
YMR030W	0.8053267
YMR031C	-0.14434321
YMR031W-A	-0.05494002
YMR032W	-0.2996836
YMR034C	0.34053484
YMR035W	0.1556197
YMR036C	-0.16761898
YMR037C	0.3849956
YMR038C	-0.07802045
YMR039C	0.18180382
YMR040W	0.2495798
YMR041C	0.4007202
YMR042W	0.17902209
YMR044W	0.5756422
YMR048W	-0.86215234
YMR052C-A	-0.8364963
YMR052W	-1.0226722
YMR053C	-0.2670395
YMR054W	-0.513926
YMR055C	-0.20477705
YMR056C	-0.055489115
YMR057C	-0.620947
YMR058W	-0.7902823
YMR060C	0.039126344
YMR062C	0.1950171
YMR063W	0.2885789
YMR064W	0.082119256
YMR065W	0.08227641
YMR066W	-0.07404572
YMR067C	4.122962
YMR068W	-0.4498206
YMR069W	0.6448613
YMR070W	-0.08849397
YMR071C	5.4953084
YMR072W	0.5949534
YMR073C	-0.6125073
YMR074C	0.27781144
YMR075C-A	0.5716802
YMR075W	0.14458562
YMR077C	-1.6293793
YMR078C	-0.67623216
YMR080C	0.12684026
YMR081C	0.21309714
YMR082C	0.07853519
YMR083W	0.21874906
YMR084W	0.43015945
YMR085W	-0.27918956
YMR086C-A	0.21112663
YMR086W	1.4225557
YMR087W	0.35789463
YMR088C	0.51885515
YMR089C	0.16981027
YMR090W	0.55099213
YMR091C	-0.34764922
YMR092C	0.39697835
YMR095C	0.04761027
YMR096W	0.14402954
YMR097C	-0.684635
YMR098C	-0.21372895
YMR099C	0.22636385
YMR100W	-0.12908055
YMR101C	-0.27182418
YMR102C	-0.048718005
YMR103C	0.64495987
YMR104C	0.36018074
YMR105C	0.28178108
YMR105W-A	0.045156207
YMR106C	-0.11935209
YMR107W	0.34166357
YMR109W	0.15778999
YMR110C	-0.17184567
YMR111C	-0.23608086
YMR114C	-0.31623948
YMR115W	-0.4892107
YMR116C	-2.3093345
YMR118C	-0.24105039
YMR119W	0.14492984
YMR119W-A	-0.6203521
YMR120C	-0.4875157
YMR121C	-1.2390105
YMR122C	0.115781374
YMR123W	-0.75023276
YMR124W	-0.21826836
YMR125W	-1.3450166
YMR126C	-0.7631899
YMR127C	-0.24489819
YMR129W	-0.3124852
YMR130W	-0.2893933
YMR132C	-0.5009052
YMR133W	-0.42303172
YMR135C	-0.48140725
YMR135W-A	-0.1295991
YMR137C	-0.28466555
YMR138W	1.3383197
YMR139W	-0.22558951
YMR140W	0.19552673
YMR141C	0.17370228
YMR142C	-1.0252173
YMR143W	-0.73465574
YMR144W	0.35070106
YMR145C	0.42950028
YMR147W	-0.09742774
YMR148W	-0.16648833
YMR150C	0.30066535
YMR151W	-0.029623123
YMR152W	0.53875613
YMR153C-A	0.17389126
YMR153W	0.0067895604
YMR154C	0.8200352
YMR155W	-0.0142134745
YMR156C	0.18221739
YMR157C	0.13323662
YMR158C-A	0.21500592
YMR158W	-0.041102577
YMR158W-B	0.14417525
YMR159C	0.31280714
YMR160W	-0.008500471
YMR161W	0.080499336
YMR162C	-0.0028097364
YMR163C	0.35766178
YMR164C	-0.027556542
YMR166C	0.36048424
YMR167W	0.278895
YMR169C	0.36958662
YMR170C	0.2753179
YMR171C	-0.2101016
YMR172C-A	0.19788346
YMR173W	-0.23194006
YMR173W-A	0.37886587
YMR174C	0.31961706
YMR175W	0.20256507
YMR175W-A	-0.25673586
YMR176W	0.09419489
YMR177W	-0.1154238
YMR178W	-0.08859578
YMR179W	0.03913589
YMR180C	0.11644246
YMR181C	-0.37881497
YMR182C	0.04249663
YMR182W-A	-0.18101294
YMR183C	0.11797649
YMR184W	0.2373203
YMR186W	0.25457639
YMR187C	0.17891073
YMR188C	0.1028118
YMR189W	0.36374506
YMR190C	-0.38639987
YMR191W	0.116460904
YMR192W	-0.0916632
YMR193C-A	0.06269225
YMR193W	-0.120094605
YMR194C-A	0.42378157
YMR194C-B	-0.022259654
YMR194W	0.34146887
YMR195W	-2.2675433
YMR196W	0.4825328
YMR198W	1.7169985
YMR199W	0.14559029
YMR201C	0.15207063
YMR202W	-0.09333275
YMR204C	0.7041005
YMR205C	-0.41717684
YMR206W	0.32550758
YMR207C	-0.11979174
YMR209C	-0.17762867
YMR210W	0.17069404
YMR214W	0.21087849
YMR215W	0.08970415
YMR216C	-1.97997
YMR219W	0.29278588
YMR221C	0.2359536
YMR222C	0.93395996
YMR223W	0.037064217
YMR224C	0.47823358
YMR225C	0.30303988
YMR226C	0.13483618
YMR228W	0.1251128
YMR230W	-0.11384714
YMR230W-A	0.14857945
YMR232W	0.20653027
YMR233W	0.6880145
YMR234W	0.13959923
YMR237W	0.02657797
YMR238W	0.20710735
YMR241W	0.28553757
YMR242C	0.6627097
YMR242W-A	-0.16454202
YMR243C	0.34076962
YMR244C-A	-0.1662612
YMR244W	0.36034045
YMR245W	0.05877032
YMR246W	0.18127827
YMR247C	0.4579794
YMR247W-A	0.07778822
YMR250W	0.3322208
YMR251W	0.17680661
YMR251W-A	0.080150664
YMR252C	0.47327834
YMR253C	0.37025213
YMR254C	0.283324
YMR255W	0.09637536
YMR256C	0.010520605
YMR257C	0.15732425
YMR258C	0.1483644
YMR259C	0.49379784
YMR261C	0.17561616
YMR262W	0.26139393
YMR263W	-0.1539896
YMR264W	0.25595644
YMR265C	0.4672434
YMR266W	0.09084051
YMR267W	-0.024559744
YMR269W	-1.2089515
YMR271C	-0.03480739
YMR272C	-0.0062105614
YMR272W-B	0.28576154
YMR273C	-0.11396739
YMR274C	0.016883869
YMR275C	0.05595359
YMR276W	0.20639029
YMR278W	-0.09808436
YMR279C	-0.1374143
YMR280C	-0.05854445
YMR282C	0.08266899
YMR283C	0.05136295
YMR284W	0.094959676
YMR285C	0.22585802
YMR286W	0.30295718
YMR287C	0.19575198
YMR289W	0.10293777
YMR291W	-0.09650325
YMR292W	0.53750336
YMR293C	-0.048156824
YMR294W	0.43657362
YMR294W-A	0.10725291
YMR295C	0.12742308
YMR297W	0.26762232
YMR299C	0.37510872
YMR300C	1.5498713
YMR302C	0.23947532
YMR303C	0.053469617
YMR304C-A	-0.0604666
YMR304W	0.40543047
YMR305C	0.19279145
YMR306C-A	0.1793593
YMR306W	0.05324947
YMR307W	0.16251679
YMR310C	0.16544996
YMR311C	-0.024372047
YMR312W	-0.2855293
YMR313C	0.018380359
YMR315W	-0.10965735
YMR315W-A	-0.030057691
YMR316C-A	0.17326646
YMR316C-B	-0.096928276
YMR316W	-0.030433722
YMR317W	-0.17286433
YMR318C	-0.30530816
YMR319C	0.0864713
YMR320W	-0.001726181
YMR322C	-0.19734931
YMR326C	0.56072056
YNL005C	-1.1208224
YNL011C	-0.035867408
YNL014W	0.17155553
YNL021W	-0.7035536
YNL042W-B	0.06669561
YNL047C	-0.18341611
YNL051W	-0.05492666
YNL052W	0.12303796
YNL053W	-0.24596074
YNL055C	0.2575121
YNL056W	-0.46544215
YNL059C	-2.1130862
