orf	hom | growth (culture turbidity) | hot-compressed water-treated lignocellulose hydrolysate | CSM | Jayakody LN~Kitagaki H, 2015
YKL106C-A	1.0681181
YKL106W	1.0919864
YKL107W	1.0887676
YKL109W	1.0364788
YKL110C	1.0644944
YKL113C	1.0334694
YKL114C	1.0159926
YKL115C	0.9371243
YKL116C	1.0459166
YKL117W	1.0162797
YKL118W	0.59725523
YKL119C	0.79081637
YKL120W	1.0826252
YKL121W	1.1326838
YKL123W	1.0914578
YKL124W	1.0691558
YKL126W	1.0025707
YKL127W	1.0394353
YKL128C	1.1076375
YKL129C	1.061783
YKL130C	1.0779899
YKL131W	1.053763
YKL132C	1.8390014
YKL133C	1.055647
YKL134C	0.77946794
YKL135C	1.0447887
YKL136W	1.0145758
YKL137W	1.0288904
YKL138C	1.0718256
YKL138C-A	1.0781693
YKL139W	0.82321644
YKL140W	1.0529308
YKL142W	1.1491491
YKL143W	1.0014113
YKL146W	1.1245209
YKL147C	0.9765646
YKL148C	1.039228
YKL149C	1.0262353
YKL150W	1.04016
YKL151C	1.0468252
YKL155C	1.0653429
YKL156W	1.0157334
YKL157W	0.831257
YKL159C	0.9848527
YKL160W	0.94186723
YKL161C	1.0643013
YKL162C	0.95870304
YKL162C-A	1.0706162
YKL163W	1.0868938
YKL164C	1.0797944
YKL166C	1.039995
YKL167C	1.0733349
YKL168C	1.053384
YKL169C	1.0333548
YKL170W	1.02129
YKL171W	1.0093545
YKL174C	1.002678
YKL175W	1.0387864
YKL176C	1.0720025
YKL179C	0.9344145
YKL183W	1.0556015
YKL184W	0.8557465
YKL185W	1.035725
YKL187C	1.0517758
YKL188C	1.0374638
YKL190W	1.0613452
YKL191W	1.0727584
YKL197C	0.99502885
YKL198C	0.99321246
YKL201C	0.87741315
YKL202W	1.0115147
YKL204W	1.1177086
YKL205W	1.082627
YKL206C	0.9580241
YKL207W	1.0826184
YKL208W	1.0261691
YKL211C	1.0425003
YKL212W	0.8937487
YKL213C	0.9917488
YKL214C	0.997842
YKL215C	1.4121026
YKL216W	1.0209178
YKL217W	0.9613861
YKL218C	0.952031
YKL220C	1.1327949
YKL221W	1.0661732
YKL222C	1.2126174
YKR001C	0.7723426
YKR003W	1.1430308
YKR004C	0.79556406
YKR005C	0.99018717
YKR006C	0.97388613
YKR007W	0.693512
YKR009C	1.0528593
YKR010C	1.0237128
YKR011C	1.0375278
YKR012C	1.092002
YKR013W	1.0068737
YKR014C	1.0601242
YKR015C	1.0291271
YKR016W	1.1096094
YKR017C	1.0931667
YKR018C	1.0525146
YKR019C	0.8352098
YKR020W	0.99198794
YKR021W	1.0404737
YKR023W	0.94296026
YKR024C	0.75098884
YKR026C	1.1138773
YKR027W	1.1807512
YKR028W	1.0380032
YKR029C	1.0171452
YKR030W	1.0905976
YKR031C	1.1149738
YKR032W	1.0837213
YKR033C	1.0235215
YKR034W	1.150362
YKR035C	1.0626162
YKR035W-A	1.04831
YKR036C	0.7801957
YKR039W	1.048106
YKR040C	1.0759757
YKR041W	1.0417794
YKR042W	1.0686268
YKR043C	1.0629383
YKR044W	1.0515856
YKR045C	1.0896175
YKR046C	1.0825206
YKR047W	1.0665818
YKR048C	1.061484
YKR049C	1.0711912
YKR050W	1.0481732
YKR051W	1.0682893
YKR052C	1.0658247
YKR053C	1.0137124
YKR054C	1.0728078
YKR055W	1.0418997
YKR056W	1.0204748
YKR057W	1.1145068
YKR058W	0.96647036
YKR059W	1.0140792
YKR060W	1.0425123
YKR061W	0.9808868
YKR064W	1.0311519
YKR065C	1.0823028
YKR066C	1.0817744
YKR067W	0.98652494
YKR069W	1.1349207
YKR070W	1.0172153
YKR072C	1.0696021
YKR073C	1.0416123
YKR074W	1.1360583
YKR075C	1.0165468
YKR076W	1.1107575
YKR077W	1.0767009
YKR078W	1.1320547
YKR080W	1.8108207
YKR082W	0.7582913
YKR084C	1.0372953
YKR085C	1.0263371
YKR087C	1.3359765
YKR088C	0.9906902
YKR089C	1.1291611
YKR090W	1.0932343
YKR091W	1.0090864
YKR092C	1.1989559
YKR093W	1.1184777
YKR094C	1.1068181
YKR095W	1.0900992
YKR096W	1.0501053
YKR097W	1.0847098
YKR098C	1.0250165
YKR099W	1.1512941
YKR100C	1.0327606
YKR101W	1.0719222
YKR102W	1.0961947
YKR103W	1.0539783
YKR104W	1.0555748
YKR105C	1.0332258
YKR106W	0.91159654
YLL001W	1.0243452
YLL002W	3.084891
YLL005C	0.96117145
YLL006W	0.72577477
YLL006W-A	1.0523057
YLL007C	0.9981662
YLL009C	1.013534
YLL010C	0.998415
YLL012W	1.0700449
YLL013C	1.0807346
YLL014W	1.0617443
YLL015W	1.1001154
YLL016W	1.0732217
YLL017W	1.0430158
YLL018C-A	1.0096931
YLL019C	1.0379831
YLL020C	1.1202309
YLL021W	1.8467529
YLL023C	2.0105813
YLL024C	1.1023767
YLL025W	1.9856709
YLL026W	1.0978525
YLL027W	1.1287651
YLL028W	1.2115445
YLL029W	1.0644923
YLL030C	1.9946142
YLL032C	1.0726067
YLL033W	1.0245795
YLL038C	1.0220848
YLL039C	1.1292614
YLL040C	1.1053606
YLL041C	1.1119753
YLL042C	0.6993677
YLL043W	0.97228473
YLL044W	1.1260059
YLL045C	0.97259456
YLL046C	1.0124378
YLL047W	0.9832586
YLL048C	1.0265958
YLL049W	1.0302969
YLL051C	1.0006785
YLL052C	0.9664488
YLL053C	0.9552651
YLL054C	1.0039135
YLL055W	1.0545205
YLL056C	1.0037916
YLL057C	1.0090494
YLL058W	0.93604594
YLL059C	1.0205983
YLL060C	1.020136
YLL061W	0.9988412
YLL062C	0.8418899
YLL063C	0.9103187
YLR001C	0.90552366
YLR003C	0.93518287
YLR004C	1.0130001
YLR006C	0.98516846
YLR011W	0.84554356
YLR012C	0.9949695
YLR013W	0.98047113
YLR014C	1.0268325
YLR015W	1.0029553
YLR016C	1.0252872
YLR017W	0.91877073
YLR018C	0.9541392
YLR019W	0.944181
YLR020C	1.0012039
YLR021W	1.0257019
YLR023C	1.0294442
YLR024C	1.0097965
YLR025W	0.61911505
YLR027C	0.70346695
YLR028C	1.0119978
YLR030W	0.99980336
YLR031W	0.9571105
YLR032W	1.1484416
YLR034C	1.0351617
YLR035C	0.9705257
YLR036C	0.96812487
YLR037C	1.0269202
YLR038C	0.98728704
YLR039C	0.9723567
YLR040C	1.0256333
YLR041W	0.98836166
YLR042C	1.0529032
YLR043C	1.0348781
YLR044C	0.972532
YLR046C	1.0069731
YLR047C	1.0173211
YLR048W	0.8195563
YLR049C	1.0550009
YLR050C	1.0198762
YLR052W	0.9181051
YLR053C	1.110764
YLR054C	1.054054
YLR055C	0.78871924
YLR056W	0.71841204
YLR057W	1.0093744
YLR058C	1.0196911
YLR059C	0.9979357
YLR061W	0.8396688
YLR062C	0.79005134
YLR063W	1.0248984
YLR064W	0.9814165
YLR065C	1.0226109
YLR067C	0.7712058
YLR068W	0.49333283
YLR069C	1.1052109
YLR070C	1.0015446
YLR072W	0.97956246
YLR073C	1.022511
YLR074C	0.7090924
YLR077W	0.98812455
YLR079W	0.8649898
YLR080W	1.0138066
YLR081W	0.9994601
YLR082C	1.0472811
YLR083C	1.0197971
YLR084C	1.00002
YLR085C	0.78128695
YLR087C	1.0684866
YLR089C	0.6897854
YLR090W	1.0293447
YLR091W	1.0387845
YLR092W	0.99250543
YLR093C	1.0304258
YLR094C	0.9699628
YLR095C	0.988068
YLR096W	1.0270134
YLR097C	0.9946977
YLR098C	1.0392979
YLR099C	0.9462943
YLR102C	1.0077893
YLR104W	0.9474705
YLR107W	0.98486865
YLR108C	0.8562087
YLR109W	0.9342874
YLR110C	1.0323579
YLR111W	0.9993433
YLR112W	0.99105394
YLR113W	1.0557054
YLR114C	1.0494442
YLR118C	0.9912653
YLR119W	0.9745146
YLR120C	1.030149
YLR121C	1.0644933
YLR122C	0.8546363
YLR123C	0.65021205
YLR124W	0.6815354
YLR125W	0.77065027
YLR126C	0.5144678
YLR128W	0.654711
YLR130C	0.9549861
YLR131C	0.4759558
YLR133W	0.9926442
YLR134W	1.064501
YLR135W	0.8913066
YLR136C	0.67558825
YLR137W	0.85247856
YLR138W	1.0122112
YLR139C	1.1352258
YLR142W	0.8804193
YLR143W	0.93974
YLR144C	0.76890785
YLR148W	1.9637532
YLR149C	2.203226
YLR150W	1.7097179
YLR151C	0.8922901
YLR152C	0.99964744
YLR154C	0.8329429
YLR164W	0.9414997
YLR165C	1.0128344
YLR168C	1.0094593
YLR169W	0.8932416
YLR170C	0.9109209
YLR171W	0.94752264
YLR172C	0.9908681
YLR173W	1.0163058
YLR174W	0.956637
YLR176C	0.8141286
YLR177W	0.91283077
YLR178C	0.9436071
YLR179C	0.6521412
YLR180W	0.74495053
YLR181C	1.1092614
YLR182W	1.0297515
YLR183C	0.97288215
YLR184W	1.0091301
YLR185W	1.0717744
YLR187W	1.0158792
YLR188W	0.98143494
YLR189C	0.88841087
YLR190W	0.9943087
YLR191W	0.94027925
YLR192C	0.7096765
YLR193C	0.9886435
YLR194C	0.96602166
YLR199C	0.9732186
YLR200W	0.97362566
YLR201C	2.1145492
YLR202C	1.6929126
YLR203C	1.0323559
YLR204W	0.9563516
YLR205C	0.9520516
YLR206W	0.9431516
YLR207W	1.0174288
YLR209C	1.0122403
YLR210W	1.0279092
YLR211C	1.0346433
YLR213C	1.0157676
YLR214W	1.0542604
YLR216C	1.0012385
YLR217W	0.9929043
YLR218C	1.0684887
YLR219W	1.008843
YLR220W	1.0300988
YLR221C	0.7188126
YLR224W	0.6263029
YLR225C	0.64487845
YLR226W	0.776801
YLR227C	0.9698357
YLR228C	0.9881223
YLR231C	0.98823476
YLR232W	0.9970051
YLR233C	1.0119013
YLR234W	0.695795
YLR235C	0.67576706
YLR236C	0.98001057
YLR237W	1.0103555
YLR238W	1.1061376
YLR239C	1.0413656
YLR240W	1.5833237
YLR241W	0.91696227
YLR242C	1.0028024
YLR244C	1.4546494
YLR246W	0.94523174
YLR247C	1.560128
YLR248W	2.361409
YLR250W	2.3840551
YLR251W	1.1175623
YLR252W	2.400017
YLR253W	0.99738276
YLR254C	1.087793
YLR255C	1.0943141
YLR257W	1.1306709
YLR258W	1.1844741
YLR260W	0.99465847
YLR261C	0.8076525
YLR262C	0.5799377
YLR262C-A	1.0612655
YLR263W	1.1252346
YLR264C-A	1.0036458
YLR264W	0.97551554
YLR265C	1.0252585
YLR266C	1.1173497
YLR267W	1.0859872
YLR268W	0.91221625
YLR269C	1.1010287
YLR270W	0.940085
YLR271W	1.0440353
YLR273C	1.0515633
YLR278C	0.9815288
YLR279W	1.093447
YLR280C	1.0673999
YLR281C	1.1099546
YLR282C	1.1254548
YLR283W	1.1130852
YLR284C	1.1435143
YLR285C-A	1.1549433
YLR285W	1.1288022
YLR287C	1.1483593
YLR287C-A	1.0325977
YLR288C	1.032194
YLR289W	1.0711178
YLR290C	1.0848488
YLR292C	1.0449231
YLR294C	1.0549883
YLR295C	0.994665
YLR296W	1.1022106
YLR297W	1.0708777
YLR299W	1.0826064
YLR300W	1.0736272
YLR303W	1.0845649
YLR304C	1.2426451
YLR306W	1.0461304
YLR307C-A	1.0542961
YLR307W	1.0233482
YLR308W	1.0236391
YLR309C	1.0837164
YLR311C	1.0142331
YLR312C	1.1474885
YLR312W-A	1.027127
YLR313C	1.0500287
YLR315W	0.89593834
YLR318W	1.162271
YLR319C	1.2631627
YLR320W	0.568329
YLR322W	0.59217346
YLR324W	1.1533945
YLR325C	1.0124221
YLR326W	1.2108274
YLR327C	1.0332923
YLR328W	1.1461774
YLR329W	1.041105
YLR330W	0.99334997
YLR331C	1.1888436
YLR332W	1.0905638
YLR333C	1.1423632
YLR334C	0.99221903
YLR335W	1.0646064
YLR337C	0.44054788
YLR338W	0.43993965
YLR341W	1.0725155
YLR342W	1.0680696
YLR342W-A	1.05018
YLR344W	1.1898506
YLR345W	1.2582554
YLR346C	1.1010664
YLR348C	1.0830066
YLR349W	0.95828676
YLR350W	1.0445756
YLR351C	1.1530424
YLR352W	1.2103761
YLR353W	1.0665879
YLR354C	1.0294621
YLR356W	1.1671474
YLR357W	0.8096128
YLR358C	0.7986389
YLR360W	0.9953687
YLR361C	0.934538
YLR361C-A	1.0695895
YLR363C	1.0571839
YLR363W-A	1.0008407
YLR364W	1.1061285
YLR365W	1.1736405
YLR366W	1.0676847
YLR367W	1.072162
YLR368W	1.1485637
YLR369W	1.0086122
YLR370C	0.66650367
YLR371W	0.7810308
YLR372W	0.8790222
YLR373C	1.1334723
YLR374C	1.0966091
YLR375W	1.2500778
YLR376C	1.04071
YLR377C	1.1379263
YLR380W	1.1337837
YLR381W	1.0465455
YLR382C	1.2067696
YLR384C	1.0909073
YLR385C	1.0186331
YLR386W	1.0215654
YLR387C	1.0650301
YLR388W	1.047265
YLR389C	0.94214207
YLR390W	1.0471104
YLR390W-A	1.1222088
YLR392C	1.0287306
YLR393W	1.004101
YLR394W	0.998569
YLR395C	1.0609185
YLR396C	0.66322607
YLR398C	1.0316018
YLR399C	1.0319452
YLR400W	1.0167192
YLR401C	1.02481
YLR402W	0.9343947
YLR403W	0.7182641
YLR404W	1.0686328
YLR405W	1.0314934
YLR406C	1.108508
YLR406C-A	1.0139492
YLR407W	0.9853464
YLR408C	1.0513823
YLR410W	1.0175115
YLR412C-A	1.0439191
YLR412W	1.0398216
YLR413W	1.0556345
YLR414C	1.0041461
YLR415C	1.1455859
YLR416C	1.0484401
YLR417W	0.9461867
YLR418C	1.0847777
YLR419W	0.9917744
YLR420W	0.6347418
YLR421C	1.0194508
YLR422W	1.0531253
YLR423C	1.1114525
YLR425W	1.1066512
YLR426W	1.0418719
YLR427W	1.1264068
YLR428C	1.0444163
YLR429W	1.1217068
YLR431C	1.0760311
YLR432W	1.0687569
YLR433C	1.069375
YLR434C	1.0379791
YLR435W	0.6184797
YLR436C	1.3778046
YLR437C	1.0608488
YLR438W	1.0849148
YLR439W	1.2016788
YLR441C	1.097865
YLR443W	1.1144359
YLR444C	1.108447
YLR445W	1.0516349
YLR446W	1.1177956
YLR447C	1.0627848
YLR448W	1.1904827
YLR449W	1.0299761
YLR450W	1.0917073
YLR451W	0.7648006
YLR452C	1.1621717
YLR453C	0.97887874
YLR454W	1.0533413
YLR455W	1.0851481
YLR456W	1.0689225
YLR460C	1.1474123
YLR461W	1.0886532
YML001W	1.0457802
YML002W	1.1570419
YML003W	1.0900358
YML004C	0.478335
YML005W	0.99066234
YML006C	1.1012162
YML007C-A	0.97325796
YML007W	1.1437858
YML008C	0.5243873
YML009C	1.0372351
YML010C-B	1.0107988
YML010W-A	1.0588874
YML011C	1.0281956
YML012W	0.96721387
YML013C-A	1.0853167
YML013W	1.1253923
YML014W	1.1592883
YML016C	1.1709855
YML017W	1.0030501
YML018C	1.0806181
YML019W	1.1245155
YML020W	1.0644063
YML021C	1.0632758
YML022W	0.92580944
YML024W	1.0378392
YML026C	1.0789957
YML027W	0.90506655
YML028W	1.0542623
YML029W	0.9386046
YML030W	1.063319
YML032C	0.54177916
YML034W	1.0125111
YML035C	1.0137883
YML035C-A	1.0578619
YML036W	0.9237796
YML037C	1.0824796
YML038C	0.98621064
YML041C	0.6951769
YML042W	1.0034746
YML047C	0.97205395
YML048W	1.1038067
YML048W-A	1.0701158
YML050W	1.000767
YML051W	1.0371553
YML052W	1.0540521
YML053C	1.0032374
YML054C	1.1326178
YML054C-A	1.0204138
YML055W	1.0752172
YML056C	1.1001221
YML057W	1.1003885
YML058C-A	1.0998918
YML058W	1.1061052
YML058W-A	1.0009903
YML059C	1.0820336
YML060W	1.0928171
YML061C	1.0021149
YML062C	1.0515366
YML063W	1.0502568
YML066C	1.1320617
YML070W	1.0058198
YML071C	0.97987425
YML073C	1.0134362
YML074C	1.0889595
YML075C	1.0292554
YML076C	1.05896
YML078W	0.938988
YML079W	1.0845586
YML080W	1.0959148
YML081C-A	1.0472977
YML081W	1.0930258
YML082W	1.0376607
YML083C	1.0451415
YML084W	1.0721884
YML086C	1.0200095
YML087C	1.0778072
YML088W	1.0435812
YML089C	1.0336168
YML090W	1.0137327
YML094W	0.81699836
YML095C	0.97012186
YML095C-A	0.83090496
YML096W	1.0472304
YML097C	0.9242891
YML099C	1.007156
YML100W	0.9950176
YML100W-A	1.1264201
YML101C	1.0012242
YML102C-A	1.0108904
YML102W	1.0661832
YML103C	1.0672051
YML104C	0.94033253
YML106W	1.0446259
YML107C	1.1004168
YML108W	1.1162413
YML109W	1.0591744
YML110C	1.188479
YML111W	1.015005
YML112W	1.0209165
YML113W	1.0006303
YML115C	1.0911213
YML116W	1.034129
YML117W	1.26857
YML117W-A	1.0536256
YML118W	1.0381368
YML119W	1.0024155
YML120C	1.0649166
YML121W	0.8537835
YML122C	0.948892
YML123C	1.0558938
YML124C	0.9174133
YML128C	1.052489
YML129C	1.0327178
YML131W	1.0232551
YMR001C-A	0.94682366
YMR002W	1.0220985
YMR003W	1.0250906
YMR004W	1.1101584
YMR006C	1.047579
YMR007W	1.0108554
YMR008C	1.0016416
YMR009W	1.0751178
YMR010W	1.1112626
YMR011W	1.0544808
YMR012W	1.0403931
YMR013W-A	1.0866286
YMR014W	0.9020159
YMR015C	1.0149443
YMR016C	1.1148833
YMR017W	1.0514514
YMR018W	1.1929231
YMR019W	1.0610236
YMR020W	1.134001
YMR021C	0.89354694
YMR022W	1.1125741
YMR023C	1.0894408
YMR024W	1.0222125
YMR025W	1.0612662
YMR026C	1.0669694
YMR027W	1.0347469
YMR029C	1.0251989
YMR030W	1.1854609
YMR031C	1.0075321
YMR031W-A	1.0242826
YMR032W	0.97842777
YMR034C	1.0983782
YMR035W	1.0637327
YMR036C	1.0031712
YMR037C	1.1067083
YMR038C	1.0199583
YMR039C	1.0686386
YMR040W	1.081337
YMR041C	1.1096544
YMR042W	1.0681174
YMR044W	1.1424276
YMR048W	0.87304443
YMR052C-A	0.8778513
YMR052W	0.84296966
YMR053C	0.9845439
YMR054W	0.9382876
YMR055C	0.9962093
YMR056C	1.0241797
YMR057C	0.9182363
YMR058W	0.8865099
YMR060C	1.0419067
YMR062C	1.0711142
YMR063W	1.0886438
YMR064W	1.0499618
YMR065W	1.0499913
YMR066W	1.020703
YMR067C	1.8070483
YMR068W	0.9502983
YMR069W	1.1553963
YMR070W	1.017996
YMR071C	2.0641692
YMR072W	1.1460457
YMR073C	0.91981757
YMR074C	1.0866264
YMR075C-A	1.1416852
YMR075W	1.0616654
YMR077C	0.7292979
YMR078C	0.90787816
YMR080C	1.0583407
YMR081C	1.0745016
YMR082C	1.0492903
YMR083W	1.0755606
YMR084W	1.1151701
YMR085W	0.9822675
YMR086C-A	1.0741324
YMR086W	1.3011041
YMR087W	1.1016307
YMR088C	1.131788
YMR089C	1.0663915
YMR090W	1.1378092
YMR091C	0.969441
YMR092C	1.1089534
YMR095C	1.0434963
YMR096W	1.0615612
YMR097C	0.9063038
YMR098C	0.9945321
YMR099C	1.0769873
YMR100W	1.0103917
YMR101C	0.98364747
YMR102C	1.0254483
YMR103C	1.1554148
YMR104C	1.102059
YMR105C	1.0873702
YMR105W-A	1.0430365
YMR106C	1.0122144
YMR107W	1.0985897
YMR109W	1.0641394
YMR110C	1.0023793
YMR111C	0.9903443
YMR114C	0.9753259
YMR115W	0.94291824
YMR116C	0.6019024
YMR118C	0.9894132
YMR119W	1.0617299
YMR119W-A	0.9183478
YMR120C	0.9432358
YMR121C	0.8024368
YMR122C	1.0562687
YMR123W	0.8940135
YMR124W	0.9936816
YMR125W	0.78257567
YMR126C	0.8915859
YMR127C	0.9886923
YMR129W	0.9760293
YMR130W	0.98035574
YMR132C	0.9407272
YMR133W	0.95531744
YMR135C	0.9443803
YMR135W-A	1.0102946
YMR137C	0.9812415
YMR138W	1.2853217
YMR139W	0.9923099
YMR140W	1.0712097
YMR141C	1.0671207
YMR142C	0.8424928
YMR143W	0.896932
YMR144W	1.1002829
YMR145C	1.1150466
YMR147W	1.0163221
YMR148W	1.003383
YMR150C	1.0909083
YMR151W	1.0290259
YMR152W	1.1355166
YMR153C-A	1.0671561
YMR153W	1.0358481
YMR154C	1.1882167
YMR155W	1.031913
YMR156C	1.068716
YMR157C	1.0595391
YMR158C-A	1.0748593
YMR158W	1.0268751
YMR158W-A	1.0615885
YMR159C	1.0931832
YMR160W	1.0329834
YMR161W	1.0496583
YMR162C	1.0340496
YMR163C	1.101587
YMR164C	1.0294131
YMR166C	1.1021159
YMR167W	1.0868294
YMR169C	1.1038213
YMR170C	1.0861592
YMR171C	0.9952117
YMR172C-A	1.0716512
YMR173W	0.9911201
YMR173W-A	1.1055598
YMR174C	1.094459
YMR175W	1.0725284
YMR175W-A	0.9864744
YMR176W	1.0522243
YMR177W	1.0129504
YMR178W	1.0179769
YMR179W	1.0419085
YMR180C	1.0563926
YMR181C	0.9636018
YMR182C	1.0425382
YMR182W-A	1.0006617
YMR183C	1.05668
YMR184W	1.07904
YMR186W	1.0822731
YMR187C	1.0680965
YMR188C	1.0538387
YMR189W	1.1027268
YMR190C	0.96218073
YMR191W	1.056396
YMR192W	1.0174022
YMR193C-A	1.046322
YMR193W	1.0120753
YMR194C-A	1.1139752
YMR194C-B	1.0304055
YMR194W	1.0985532
YMR195W	0.6097324
YMR196W	1.1249827
YMR198W	1.3562704
YMR199W	1.0618536
YMR201C	1.0630678
YMR202W	1.0170894
YMR204C	1.1664953
YMR205C	0.9564144
YMR206W	1.0955627
YMR207C	1.012132
YMR209C	1.0012958
YMR210W	1.066557
YMR214W	1.074086
YMR215W	1.0513829
YMR216C	0.6636117
YMR219W	1.089432
YMR221C	1.078784
YMR222C	1.2095615
YMR223W	1.0415204
YMR224C	1.1241772
YMR225C	1.0913532
YMR226C	1.0598388
YMR228W	1.058017
YMR230W	1.0132458
YMR230W-A	1.0624137
YMR232W	1.0732713
YMR233W	1.1634815
YMR234W	1.0607312
YMR237W	1.0395557
YMR238W	1.0733794
YMR241W	1.088074
YMR242C	1.1587404
YMR242W-A	1.0037477
YMR243C	1.0984222
YMR244C-A	1.0034256
YMR244W	1.1020889
YMR245W	1.0455872
YMR246W	1.0685401
YMR247C	1.1203824
YMR247W-A	1.0491503
YMR250W	1.0968205
YMR251W	1.0677023
YMR251W-A	1.049593
YMR252C	1.1232488
YMR253C	1.103946
YMR254C	1.0876592
YMR255W	1.0526328
YMR256C	1.0365472
YMR257C	1.0640521
YMR258C	1.0623734
YMR259C	1.1270933
YMR261C	1.0674793
YMR262W	1.0835505
YMR263W	1.0057248
YMR264W	1.0825317
YMR265C	1.1221181
YMR266W	1.0515958
YMR267W	1.0299746
YMR269W	0.80806863
YMR271C	1.0280546
YMR272C	1.0334125
YMR272W-B	1.0881159
YMR273C	1.0132233
YMR274C	1.0377394
YMR275C	1.0450594
YMR276W	1.073245
YMR278W	1.0161991
YMR279C	1.0088303
YMR280C	1.0236073
YMR282C	1.0500648
YMR283C	1.0441993
YMR284W	1.0523676
YMR285C	1.0768925
YMR286W	1.0913377
YMR287C	1.0712519
YMR289W	1.0538623
YMR291W	1.0164953
YMR292W	1.1352819
YMR293C	1.0255535
YMR294W	1.1163719
YMR294W-A	1.0546708
YMR295C	1.0584499
YMR297W	1.0847174
YMR299C	1.1048559
YMR300C	1.3249577
YMR302C	1.0794438
YMR303C	1.044594
YMR304C-A	1.0232471
YMR304W	1.1105369
YMR305C	1.0706972
YMR306C-A	1.0681806
YMR306W	1.0445528
YMR307W	1.065025
YMR310C	1.0655745
YMR311C	1.0300097
YMR312W	0.9810797
YMR313C	1.0380198
YMR315W	1.0140308
YMR315W-A	1.0289445
YMR316C-A	1.067039
YMR316C-B	1.0164157
YMR316W	1.028874
YMR317W	1.0021884
YMR318C	0.97737396
YMR319C	1.0507772
YMR320W	1.0342526
YMR322C	0.997601
YMR326C	1.1396319
YNL005C	0.8245804
YNL011C	1.027856
YNL014W	1.0667185
YNL021W	0.90275925
YNL042W-B	1.047072
YNL047C	1.0002115
YNL051W	1.0242851
YNL052W	1.0576283
YNL053W	0.9884932
YNL055C	1.0828232
YNL056W	0.9473715
YNL059C	0.6386712
YNL064C	0.97320855
YNL065W	0.98916113
YNL066W	0.9655458
YNL067W	1.0817319
YNL067W-B	0.92668283
YNL068C	1.043075
YNL069C	1.1696478
YNL070W	1.0301085
YNL071W	0.98123866
YNL072W	1.0286041
YNL073W	0.9905143
YNL074C	0.95391953
YNL076W	0.97957927
YNL078W	1.0536011
YNL079C	0.8591976
YNL080C	0.63828176
YNL081C	0.9830179
YNL082W	0.96610636
YNL083W	0.9857165
YNL085W	1.0581186
YNL086W	1.0098622
YNL087W	1.0264955
YNL089C	1.0429156
YNL090W	1.0429734
YNL091W	1.1186619
YNL093W	1.0867306
YNL095C	1.027933
YNL096C	1.0343451
YNL097C	0.9735064
YNL097C-B	1.1044391
YNL099C	0.8990763
YNL100W	1.1438768
YNL104C	1.0077577
YNL105W	0.95049024
YNL106C	0.95106244
YNL107W	0.67622507
YNL109W	1.1698736
YNL111C	1.1145902
YNL115C	0.9811843
YNL119W	1.0135313
YNL120C	1.0770826
YNL121C	1.037479
YNL125C	1.0177717
YNL130C	1.1300964
YNL130C-A	1.0040226
YNL133C	0.9239505
YNL138W	1.0151757
YNL140C	1.0878358
YNL142W	0.99715316
YNL146C-A	1.0253912
YNL147W	0.67371005
YNL148C	1.1216749
YNL154C	1.1451144
YNL155W	1.0927721
YNL157W	1.1299539
YNL159C	1.0957601
YNL160W	1.12002
YNL162W	0.97432566
YNL162W-A	1.0018475
YNL167C	1.0131627
YNL168C	1.1169013
YNL170W	1.0595456
YNL173C	1.1043637
YNL175C	1.082898
YNL176C	1.084708
YNL177C	1.0722922
YNL179C	1.1213943
YNL183C	1.0139964
YNL184C	1.0040953
YNL187W	1.1163163
YNL190W	1.1190444
YNL191W	1.0850279
YNL193W	1.1020086
YNL194C	1.0835781
YNL195C	1.1011422
YNL196C	1.029279
YNL197C	1.0825499
YNL198C	1.1546941
YNL199C	1.1311762
YNL200C	1.1273412
YNL201C	1.0740675
YNL202W	1.0455436
YNL203C	1.1457163
YNL204C	1.1255985
YNL205C	1.0882506
YNL206C	1.0517466
YNL209W	1.0632464
YNL211C	1.0547919
YNL212W	1.0012494
YNL214W	1.1002823
YNL215W	1.1172522
YNL217W	1.095384
YNL219C	1.0959089
YNL220W	0.71607655
YNL224C	1.1093589
YNL225C	0.84477365
YNL226W	1.0330061
YNL227C	0.99060845
YNL228W	1.0392673
YNL229C	1.0615996
YNL230C	1.067692
YNL231C	1.0433425
YNL233W	1.1313578
YNL235C	1.1338998
YNL236W	1.0724654
YNL237W	1.0893825
YNL239W	0.9878529
YNL242W	1.1564573
YNL246W	1.0544405
YNL248C	1.0840822
YNL249C	1.0932777
YNL250W	0.6935878
YNL252C	0.99975055
YNL253W	1.0594709
YNL254C	1.0359931
YNL255C	1.0688455
YNL257C	1.09239
YNL259C	1.1405747
YNL264C	1.0237763
YNL265C	1.0235776
YNL266W	1.0715727
YNL268W	1.1312888
YNL269W	1.1110375
YNL270C	1.098712
YNL271C	1.1771327
YNL273W	1.0892857
YNL274C	1.0390587
YNL275W	1.0732802
YNL277W-A	1.1137339
YNL278W	1.0518273
YNL279W	0.99141794
YNL280C	0.5891963
YNL281W	1.0993311
YNL283C	1.0878085
YNL284C	1.1943092
YNL285W	1.0770282
YNL286W	1.071719
YNL288W	1.1369524
YNL289W	1.1228343
YNL291C	1.1223263
YNL292W	1.0559673
YNL293W	1.1012077
YNL294C	1.0939478
YNL295W	1.098456
YNL296W	0.98362076
YNL297C	0.5890911
YNL299W	1.0683421
YNL300W	0.9944518
YNL301C	1.0599108
YNL303W	1.158519
YNL304W	1.1687766
YNL305C	1.0907127
YNL307C	1.0705018
YNL309W	0.82420313
