COMPOUND	COMPOUND_CONCENTRATION	CONCENTRATION	EXPERIMENT	EXPERIMENT_NUMBER_HIPHOP	EXPERIMENT_TYPE	GENE_NAME	SCORE	SCORE_TYPE	SYSTEMATIC_NAME	VIABILITY	Z_SCORE
7210	7210_200	200	7210_200_0231	0230/31	HOP	RBS1	-0.114243991215651	Adj.	YDL189W	viable	-0.124331064049802
7210	7210_200	200	7210_200_0231	0230/31	HOP	UFD2	0.0280702735110321	Adj.	YDL190C	viable	0.0295479233086652
7210	7210_200	200	7210_200_0231	0230/31	HOP	RPL35A	-0.0801236355526938	Adj.	YDL191W	viable	-0.0481596394020811
7210	7210_200	200	7210_200_0231	0230/31	HOP	ARF1	-0.229767638884227	Adj.	YDL192W	viable	-0.0808493839638036
7210	7210_200	200	7210_200_0231	0230/31	HOP	SNF3	-0.00424967485718326	Adj.	YDL194W	viable	-0.00178919514584637
7210	7210_200	200	7210_200_0231	0230/31	HOP	ASF2	0.0529731660116499	Adj.	YDL197C	viable	0.0921827332884274
7210	7210_200	200	7210_200_0231	0230/31	HOP	GGC1	0.0518490478598541	Adj.	YDL198C	viable	0.0322987889378912
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDL199C	-0.0772273313970372	Adj.	YDL199C	viable	-0.0804760271127565
7210	7210_200	200	7210_200_0231	0230/31	HOP	MGT1	0.0137322240154425	Adj.	YDL200C	viable	0.0114086531514435
7210	7210_200	200	7210_200_0231	0230/31	HOP	TRM8	1.65653820244539	Adj.	YDL201W	viable	1.45866565866565
7210	7210_200	200	7210_200_0231	0230/31	HOP	MRPL11	0.0754142053840417	Adj.	YDL202W	viable	0.0448370628723784
7210	7210_200	200	7210_200_0231	0230/31	HOP	ACK1	-0.0201695485206967	Adj.	YDL203C	viable	-0.0131620880736506
7210	7210_200	200	7210_200_0231	0230/31	HOP	RTN2	-0.0157328477807389	Adj.	YDL204W	viable	-0.0188717574726511
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDL206W	-0.173859466871869	Adj.	YDL206W	viable	-0.342283268726913
7210	7210_200	200	7210_200_0231	0230/31	HOP	UGA4	0.113805300195124	Adj.	YDL210W	viable	0.106760280330461
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDL211C	-0.268905808600894	Adj.	YDL211C	viable	-0.213883586276993
7210	7210_200	200	7210_200_0231	0230/31	HOP	NOP6	-0.338433230426717	Adj.	YDL213C	viable	-0.332196644437244
7210	7210_200	200	7210_200_0231	0230/31	HOP	PRR2	0.100502362021082	Adj.	YDL214C	viable	0.142190388557823
7210	7210_200	200	7210_200_0231	0230/31	HOP	GDH2	0.0531420401191676	Adj.	YDL215C	viable	0.0774770514398213
7210	7210_200	200	7210_200_0231	0230/31	HOP	RRI1	-0.830477237419038	Adj.	YDL216C	viable	-1.01731999085407
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDL218W	-0.173699368774195	Adj.	YDL218W	viable	-0.219542461354991
7210	7210_200	200	7210_200_0231	0230/31	HOP	DTD1	0.0131251759031537	Adj.	YDL219W	viable	0.0147146234331416
7210	7210_200	200	7210_200_0231	0230/31	HOP	FMP45	-0.644579199215952	Adj.	YDL222C	viable	-1.14089018836814
7210	7210_200	200	7210_200_0231	0230/31	HOP	HBT1	0.0097755579870284	Adj.	YDL223C	viable	0.00992616853253166
7210	7210_200	200	7210_200_0231	0230/31	HOP	WHI4	-0.164790258965734	Adj.	YDL224C	viable	-0.207782035439956
7210	7210_200	200	7210_200_0231	0230/31	HOP	SHS1	-0.319293095352196	Adj.	YDL225W	viable	-0.22143762752727
7210	7210_200	200	7210_200_0231	0230/31	HOP	GCS1	-0.00143163873202493	Adj.	YDL226C	viable	-0.000569906274883391
7210	7210_200	200	7210_200_0231	0230/31	HOP	HO	-0.192002745258919	Adj.	YDL227C	viable	-0.346597041695629
7210	7210_200	200	7210_200_0231	0230/31	HOP	SSB1	-0.074744773389642	Adj.	YDL229W	viable	-0.134792647551097
7210	7210_200	200	7210_200_0231	0230/31	HOP	PTP1	-0.0248462733037224	Adj.	YDL230W	viable	-0.0381989653874308
7210	7210_200	200	7210_200_0231	0230/31	HOP	BRE4	-0.0857876909068024	Adj.	YDL231C	viable	-0.0735081898155034
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDL233W	0.0305239086087137	Adj.	YDL233W	viable	0.0308325648161119
7210	7210_200	200	7210_200_0231	0230/31	HOP	GYP7	-0.0167542699919429	Adj.	YDL234C	viable	-0.0176501686513987
7210	7210_200	200	7210_200_0231	0230/31	HOP	PHO13	-0.955346007469733	Adj.	YDL236W	viable	-0.883472731940396
7210	7210_200	200	7210_200_0231	0230/31	HOP	AIM6	-1.02075025394309	Adj.	YDL237W	viable	-0.893863712171712
7210	7210_200	200	7210_200_0231	0230/31	HOP	GUD1	-1.51350467106097	Adj.	YDL238C	viable	-1.84877227359449
7210	7210_200	200	7210_200_0231	0230/31	HOP	ADY3	-0.452618978284987	Adj.	YDL239C	viable	-0.485433126452284
7210	7210_200	200	7210_200_0231	0230/31	HOP	LRG1	-0.418985943953214	Adj.	YDL240W	viable	-0.342542465874119
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDL241W	0.0177223756792935	Adj.	YDL241W	viable	0.015827473429959
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDL242W	-1.86343669821804	Adj.	YDL242W	viable	-2.20325913158055
7210	7210_200	200	7210_200_0231	0230/31	HOP	AAD4	0.0193559560755974	Adj.	YDL243C	viable	0.0247360901318294
7210	7210_200	200	7210_200_0231	0230/31	HOP	NTH1	0.186795315331532	Adj.	YDR001C	viable	0.196444491711531
7210	7210_200	200	7210_200_0231	0230/31	HOP	RCR2	0.0336153058471885	Adj.	YDR003W	viable	0.0333168716625139
7210	7210_200	200	7210_200_0231	0230/31	HOP	RAD57	-0.0171866279039213	Adj.	YDR004W	viable	-0.00928279511883351
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR008C	-0.86720670926215	Adj.	YDR008C	viable	-0.156695598719578
7210	7210_200	200	7210_200_0231	0230/31	HOP	MAF1	0.0678111782969716	Adj.	YDR005C	viable	0.0599947808456266
7210	7210_200	200	7210_200_0231	0230/31	HOP	SOK1	0.184265996005911	Adj.	YDR006C	viable	0.110575357399039
7210	7210_200	200	7210_200_0231	0230/31	HOP	TRP1	0.0234217539040773	Adj.	YDR007W	viable	0.00578513354737924
7210	7210_200	200	7210_200_0231	0230/31	HOP	GAL3	0.0658164521206919	Adj.	YDR009W	viable	0.0650935993815601
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR010C	1.21969991552122	Adj.	YDR010C	viable	0.728091772147949
7210	7210_200	200	7210_200_0231	0230/31	HOP	SNQ2	0.312878501910724	Adj.	YDR011W	viable	0.17882553162659
7210	7210_200	200	7210_200_0231	0230/31	HOP	RAD61	1.05740688036878	Adj.	YDR014W	viable	0.749173817021085
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR015C	0.470684437406438	Adj.	YDR015C	viable	0.445558662537912
7210	7210_200	200	7210_200_0231	0230/31	HOP	KCS1	0.0086183356209052	Adj.	YDR017C	viable	0.00289866225520312
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR018C	0.066256083231708	Adj.	YDR018C	viable	0.0928931463145584
7210	7210_200	200	7210_200_0231	0230/31	HOP	GCV1	0.162592755792171	Adj.	YDR019C	viable	0.260130461478915
7210	7210_200	200	7210_200_0231	0230/31	HOP	DAS2	0.177442629783644	Adj.	YDR020C	viable	0.112652028162017
7210	7210_200	200	7210_200_0231	0230/31	HOP	CIS1	0.439601636960162	Adj.	YDR022C	viable	0.451854913912392
7210	7210_200	200	7210_200_0231	0230/31	HOP	FYV1	-0.152506249729209	Adj.	YDR024W	viable	-0.120293524213628
7210	7210_200	200	7210_200_0231	0230/31	HOP	RPS11A	-0.233566466299236	Adj.	YDR025W	viable	-0.142365895989634
7210	7210_200	200	7210_200_0231	0230/31	HOP	NSI1	0.0107607856153766	Adj.	YDR026C	viable	0.0125611382676837
7210	7210_200	200	7210_200_0231	0230/31	HOP	REG1	0.0636093962361654	Adj.	YDR028C	viable	0.0131980629107083
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR029W	-1.54826959931563	Adj.	YDR029W	viable	-1.69557743713307
7210	7210_200	200	7210_200_0231	0230/31	HOP	RAD28	-0.132193763186734	Adj.	YDR030C	viable	-0.135576096406333
7210	7210_200	200	7210_200_0231	0230/31	HOP	MIC14	0.175559321657785	Adj.	YDR031W	viable	0.154768799356087
7210	7210_200	200	7210_200_0231	0230/31	HOP	PST2	0.078733850376632	Adj.	YDR032C	viable	0.0573688520224312
7210	7210_200	200	7210_200_0231	0230/31	HOP	MRH1	0.196421302374758	Adj.	YDR033W	viable	0.191266844103338
7210	7210_200	200	7210_200_0231	0230/31	HOP	LYS14	0.00185548690633525	Adj.	YDR034C	viable	0.00203850592947129
7210	7210_200	200	7210_200_0231	0230/31	HOP	ARO3	-0.296407287960071	Adj.	YDR035W	viable	-0.250676984760673
7210	7210_200	200	7210_200_0231	0230/31	HOP	EHD3	0.00649181095958546	Adj.	YDR036C	viable	0.0109444471177214
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR042C	-0.275135852826996	Adj.	YDR042C	viable	-0.338575478407663
7210	7210_200	200	7210_200_0231	0230/31	HOP	NRG1	0.0154170364252305	Adj.	YDR043C	viable	0.00922592578772452
7210	7210_200	200	7210_200_0231	0230/31	HOP	BAP3	-0.214902034827376	Adj.	YDR046C	viable	-0.192626332139546
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR048C	0.128343545846827	Adj.	YDR048C	viable	0.113030528966356
7210	7210_200	200	7210_200_0231	0230/31	HOP	VMS1	-0.010926230451821	Adj.	YDR049W	viable	-0.00727699847127786
7210	7210_200	200	7210_200_0231	0230/31	HOP	DET1	-0.0824029997360082	Adj.	YDR051C	viable	-0.122950518870354
7210	7210_200	200	7210_200_0231	0230/31	HOP	PST1	0.0329607099195686	Adj.	YDR055W	viable	0.0340457985920275
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR056C	0.0132938610555733	Adj.	YDR056C	viable	0.0192126667952628
7210	7210_200	200	7210_200_0231	0230/31	HOP	YOS9	0.203483362888673	Adj.	YDR057W	viable	0.167715094127416
7210	7210_200	200	7210_200_0231	0230/31	HOP	TGL2	1.06200575090997	Adj.	YDR058C	viable	1.09159750514597
7210	7210_200	200	7210_200_0231	0230/31	HOP	UBC5	-0.546971507955432	Adj.	YDR059C	viable	-0.879220686320528
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR061W	-0.150664437709167	Adj.	YDR061W	viable	-0.198483740051798
7210	7210_200	200	7210_200_0231	0230/31	HOP	AIM7	-1.13926876671637	Adj.	YDR063W	viable	-1.73073631559563
7210	7210_200	200	7210_200_0231	0230/31	HOP	RRG1	0.653471561803726	Adj.	YDR065W	viable	0.401418109567756
7210	7210_200	200	7210_200_0231	0230/31	HOP	RTR2	0.0209165984488469	Adj.	YDR066C	viable	0.0271051282921032
7210	7210_200	200	7210_200_0231	0230/31	HOP	OCA6	-0.0757677494798806	Adj.	YDR067C	viable	-0.0685521098667133
7210	7210_200	200	7210_200_0231	0230/31	HOP	DOS2	-0.129679356283108	Adj.	YDR068W	viable	-0.177951311188488
7210	7210_200	200	7210_200_0231	0230/31	HOP	DOA4	-3.03026126839624	Adj.	YDR069C	viable	-1.22076601187287
7210	7210_200	200	7210_200_0231	0230/31	HOP	FMP16	-0.0561057569743233	Adj.	YDR070C	viable	-0.0883494701510076
7210	7210_200	200	7210_200_0231	0230/31	HOP	PAA1	0.00874156559847063	Adj.	YDR071C	viable	0.00830035557076815
7210	7210_200	200	7210_200_0231	0230/31	HOP	IPT1	1.65177146813765	Adj.	YDR072C	viable	1.05084850240578
7210	7210_200	200	7210_200_0231	0230/31	HOP	SNF11	-1.29518221054885	Adj.	YDR073W	viable	-1.02735375916565
7210	7210_200	200	7210_200_0231	0230/31	HOP	TPS2	0.306708302275316	Adj.	YDR074W	viable	0.231399739203784
7210	7210_200	200	7210_200_0231	0230/31	HOP	PPH3	-1.2294030204891	Adj.	YDR075W	viable	-1.04631365204777
7210	7210_200	200	7210_200_0231	0230/31	HOP	RAD55	0.0298686125905127	Adj.	YDR076W	viable	0.0185934455629663
7210	7210_200	200	7210_200_0231	0230/31	HOP	SED1	-0.0819053784122443	Adj.	YDR077W	viable	-0.10645572392116
7210	7210_200	200	7210_200_0231	0230/31	HOP	SHU2	-0.0236877969595445	Adj.	YDR078C	viable	-0.0305947871872218
7210	7210_200	200	7210_200_0231	0230/31	HOP	PET100	0.370619747695352	Adj.	YDR079W	viable	0.183807597784579
7210	7210_200	200	7210_200_0231	0230/31	HOP	VPS41	0.267645483319358	Adj.	YDR080W	viable	0.131369472129529
7210	7210_200	200	7210_200_0231	0230/31	HOP	RRP8	-1.42823207934326	Adj.	YDR083W	viable	-0.883960157521497
7210	7210_200	200	7210_200_0231	0230/31	HOP	TVP23	-1.72537304571305	Adj.	YDR084C	viable	-1.80136998264109
7210	7210_200	200	7210_200_0231	0230/31	HOP	AFR1	0.00237371102592406	Adj.	YDR085C	viable	0.00366972658836724
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR089W	-0.0165935097690193	Adj.	YDR089W	viable	-0.0285088421063617
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR090C	0.0184489171408597	Adj.	YDR090C	viable	0.0260643339541547
7210	7210_200	200	7210_200_0231	0230/31	HOP	DNF2	-0.0434762410631298	Adj.	YDR093W	viable	-0.0490262747981755
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR094W	-0.23945132260316	Adj.	YDR094W	viable	-0.298495883091615
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR095C	0.00170635010513863	Adj.	YDR095C	viable	0.00233128752568654
7210	7210_200	200	7210_200_0231	0230/31	HOP	GIS1	0.0407697788357983	Adj.	YDR096W	viable	0.0515063197243648
7210	7210_200	200	7210_200_0231	0230/31	HOP	MSH6	-0.00412989661022267	Adj.	YDR097C	viable	-0.00582918494924855
7210	7210_200	200	7210_200_0231	0230/31	HOP	GRX3	-0.154984722061564	Adj.	YDR098C	viable	-0.23016173857896
7210	7210_200	200	7210_200_0231	0230/31	HOP	BMH2	-0.148767435639869	Adj.	YDR099W	viable	-0.171484618674893
7210	7210_200	200	7210_200_0231	0230/31	HOP	TVP15	0.113943701729473	Adj.	YDR100W	viable	0.160978671714686
7210	7210_200	200	7210_200_0231	0230/31	HOP	ARX1	-0.154315228722344	Adj.	YDR101C	viable	-0.161321935616236
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR102C	0.102683725690982	Adj.	YDR102C	viable	0.166174889502751
7210	7210_200	200	7210_200_0231	0230/31	HOP	TRS85	-0.649107079067911	Adj.	YDR108W	viable	-0.224029450939028
7210	7210_200	200	7210_200_0231	0230/31	HOP	SPO71	1.37093012818521	Adj.	YDR104C	viable	2.18755738762599
7210	7210_200	200	7210_200_0231	0230/31	HOP	TMS1	-0.306215919360082	Adj.	YDR105C	viable	-0.302267717802606
7210	7210_200	200	7210_200_0231	0230/31	HOP	TMN2	0.220315011632906	Adj.	YDR107C	viable	0.274146063405556
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR109C	0.0703991071120648	Adj.	YDR109C	viable	0.101804355104703
7210	7210_200	200	7210_200_0231	0230/31	HOP	FOB1	-0.0506840848330687	Adj.	YDR110W	viable	-0.0685728229437963
7210	7210_200	200	7210_200_0231	0230/31	HOP	ALT2	-0.0144126555719642	Adj.	YDR111C	viable	-0.0201387079370788
7210	7210_200	200	7210_200_0231	0230/31	HOP	IRC2	0.064416931750846	Adj.	YDR112W	viable	0.0772301003906389
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR114C	-1.29655448034601	Adj.	YDR114C	viable	-0.852211576125544
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR115W	-0.694280005549231	Adj.	YDR115W	viable	-0.507686010731348
7210	7210_200	200	7210_200_0231	0230/31	HOP	MRPL1	0.0479027937789448	Adj.	YDR116C	viable	0.0466393681449843
7210	7210_200	200	7210_200_0231	0230/31	HOP	TMA64	-0.045666614514958	Adj.	YDR117C	viable	-0.0659962103214292
7210	7210_200	200	7210_200_0231	0230/31	HOP	VBA4	0.157222073081556	Adj.	YDR119W	viable	0.274030815105315
7210	7210_200	200	7210_200_0231	0230/31	HOP	TRM1	0.398148241901716	Adj.	YDR120C	viable	0.17622902047231
7210	7210_200	200	7210_200_0231	0230/31	HOP	DPB4	0.0525810855660417	Adj.	YDR121W	viable	0.0369184159465034
7210	7210_200	200	7210_200_0231	0230/31	HOP	KIN1	-0.057204686302858	Adj.	YDR122W	viable	-0.0883155161984849
7210	7210_200	200	7210_200_0231	0230/31	HOP	INO2	-0.0765655823545904	Adj.	YDR123C	viable	-0.0957099381837688
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR124W	0.0250976565692579	Adj.	YDR124W	viable	0.0387761619361504
7210	7210_200	200	7210_200_0231	0230/31	HOP	ECM18	-0.0682284688208574	Adj.	YDR125C	viable	-0.056258302261325
7210	7210_200	200	7210_200_0231	0230/31	HOP	SWF1	0.556682449101517	Adj.	YDR126W	viable	0.101572204799266
7210	7210_200	200	7210_200_0231	0230/31	HOP	ARO1	0.0328312054173237	Adj.	YDR127W	viable	0.00464298628491441
7210	7210_200	200	7210_200_0231	0230/31	HOP	MTC5	-0.176693946363625	Adj.	YDR128W	viable	-0.226270213395197
7210	7210_200	200	7210_200_0231	0230/31	HOP	SAC6	0.119804342942731	Adj.	YDR129C	viable	0.0336509410319941
7210	7210_200	200	7210_200_0231	0230/31	HOP	FIN1	-0.624388367390217	Adj.	YDR130C	viable	-1.00320749278615
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR131C	-1.54061896797188	Adj.	YDR131C	viable	-2.75739003486758
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR132C	-0.13058554789751	Adj.	YDR132C	viable	-0.173868897703965
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR133C	-0.00725005678107549	Adj.	YDR133C	viable	-0.0135504323971838
7210	7210_200	200	7210_200_0231	0230/31	HOP	YCF1	0.0137564855431624	Adj.	YDR135C	viable	0.0222417927091744
7210	7210_200	200	7210_200_0231	0230/31	HOP	VPS61	0.799736200021681	Adj.	YDR136C	viable	0.169516978692385
7210	7210_200	200	7210_200_0231	0230/31	HOP	HPR1	-0.245044339129306	Adj.	YDR138W	viable	-0.052918433596383
7210	7210_200	200	7210_200_0231	0230/31	HOP	RUB1	-0.0570894958232422	Adj.	YDR139C	viable	-0.0949658354685016
7210	7210_200	200	7210_200_0231	0230/31	HOP	MTQ2	0.415866967233471	Adj.	YDR140W	viable	0.225088179239381
7210	7210_200	200	7210_200_0231	0230/31	HOP	PEX7	-0.0182993405896939	Adj.	YDR142C	viable	-0.025587393403384
7210	7210_200	200	7210_200_0231	0230/31	HOP	SAN1	-0.19670620487208	Adj.	YDR143C	viable	-0.188030654038743
7210	7210_200	200	7210_200_0231	0230/31	HOP	MKC7	0.00146892128902755	Adj.	YDR144C	viable	0.00119715077601087
7210	7210_200	200	7210_200_0231	0230/31	HOP	SWI5	0.359391036452143	Adj.	YDR146C	viable	0.347759675570275
7210	7210_200	200	7210_200_0231	0230/31	HOP	EKI1	-0.0934867736050354	Adj.	YDR147W	viable	-0.106159500070321
7210	7210_200	200	7210_200_0231	0230/31	HOP	KGD2	0.103192787169748	Adj.	YDR148C	viable	0.0675010251080196
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR149C	-0.43993756858709	Adj.	YDR149C	viable	-0.151418110065845
7210	7210_200	200	7210_200_0231	0230/31	HOP	NUM1	0.0224211614518486	Adj.	YDR150W	viable	0.0161273436877011
7210	7210_200	200	7210_200_0231	0230/31	HOP	CTH1	-0.0275036577717542	Adj.	YDR151C	viable	-0.0242792396763052
7210	7210_200	200	7210_200_0231	0230/31	HOP	GIR2	0.375776102787801	Adj.	YDR152W	viable	0.523875923111879
7210	7210_200	200	7210_200_0231	0230/31	HOP	ENT5	-0.100187635197431	Adj.	YDR153C	viable	-0.100747867827232
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR154C	-0.173407581222029	Adj.	YDR154C	viable	-0.160152241498053
7210	7210_200	200	7210_200_0231	0230/31	HOP	CPR1	0.118527855437264	Adj.	YDR155C	viable	0.124571601598644
7210	7210_200	200	7210_200_0231	0230/31	HOP	RPA14	0.243922652161323	Adj.	YDR156W	viable	0.207254705773979
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR157W	0.055266743824074	Adj.	YDR157W	viable	0.092560240194254
7210	7210_200	200	7210_200_0231	0230/31	HOP	SAC3	0.377481492721246	Adj.	YDR159W	viable	0.117891352786416
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR161W	-0.148914585895581	Adj.	YDR161W	viable	-0.16318837886432
7210	7210_200	200	7210_200_0231	0230/31	HOP	NBP2	1.62677255934348	Adj.	YDR162C	viable	0.381906192102214
7210	7210_200	200	7210_200_0231	0230/31	HOP	CWC15	0.145742587502871	Adj.	YDR163W	viable	0.177468236855599
7210	7210_200	200	7210_200_0231	0230/31	HOP	TRM82	-0.073113847445427	Adj.	YDR165W	viable	-0.068471186139525
7210	7210_200	200	7210_200_0231	0230/31	HOP	STB3	0.000554351578168653	Adj.	YDR169C	viable	0.000596608159493038
7210	7210_200	200	7210_200_0231	0230/31	HOP	HSP42	-0.0210630458725245	Adj.	YDR171W	viable	-0.0259652869066692
7210	7210_200	200	7210_200_0231	0230/31	HOP	ARG82	7.77622750413583	Adj.	YDR173C	viable	3.55327780456176
7210	7210_200	200	7210_200_0231	0230/31	HOP	HMO1	-0.89959923902645	Adj.	YDR174W	viable	-0.403913014131972
7210	7210_200	200	7210_200_0231	0230/31	HOP	RSM24	-0.0457400097688685	Adj.	YDR175C	viable	-0.0236791149984782
7210	7210_200	200	7210_200_0231	0230/31	HOP	NGG1	1.92583298374162	Adj.	YDR176W	viable	0.44834689978774
7210	7210_200	200	7210_200_0231	0230/31	HOP	SDH4	-0.0548009763199176	Adj.	YDR178W	viable	-0.041654955630903
7210	7210_200	200	7210_200_0231	0230/31	HOP	CSN9	0.0193709216045861	Adj.	YDR179C	viable	0.0280253821270358
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR179W-A	0.299903105500016	Adj.	YDR179W-A	viable	0.285887355238104
7210	7210_200	200	7210_200_0231	0230/31	HOP	SAS4	0.127463285784459	Adj.	YDR181C	viable	0.0938797816292395
7210	7210_200	200	7210_200_0231	0230/31	HOP	PLP1	-0.0471072884875437	Adj.	YDR183W	viable	-0.0534273337158047
7210	7210_200	200	7210_200_0231	0230/31	HOP	ATC1	0.239512031085971	Adj.	YDR184C	viable	0.335030518398927
7210	7210_200	200	7210_200_0231	0230/31	HOP	UPS3	0.0640533390246772	Adj.	YDR185C	viable	0.0779525056095773
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR186C	1.12045132677612	Adj.	YDR186C	viable	0.796735554521913
7210	7210_200	200	7210_200_0231	0230/31	HOP	HST4	-1.5397996234674	Adj.	YDR191W	viable	-2.20268869313304
7210	7210_200	200	7210_200_0231	0230/31	HOP	NUP42	-0.0411338632775981	Adj.	YDR192C	viable	-0.0723236036196798
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR193W	0.232005378211223	Adj.	YDR193W	viable	0.19582969695092
7210	7210_200	200	7210_200_0231	0230/31	HOP	RKM2	0.0316071639003034	Adj.	YDR198C	viable	0.0374816795078757
7210	7210_200	200	7210_200_0231	0230/31	HOP	MSS116	0.784892997495062	Adj.	YDR194C	viable	0.42412084596602
7210	7210_200	200	7210_200_0231	0230/31	HOP	REF2	0.143220764137027	Adj.	YDR195W	viable	0.0528304516076132
7210	7210_200	200	7210_200_0231	0230/31	HOP	CBS2	3.31339391448053	Adj.	YDR197W	viable	2.19588890092424
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR199W	-0.122062557913865	Adj.	YDR199W	viable	-0.101599226557174
7210	7210_200	200	7210_200_0231	0230/31	HOP	VPS64	-1.7304658413561	Adj.	YDR200C	viable	-1.00550020690947
7210	7210_200	200	7210_200_0231	0230/31	HOP	RAV2	-1.61450191247728	Adj.	YDR202C	viable	-1.06062199118835
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR203W	-0.260942765988024	Adj.	YDR203W	viable	-0.150379058423626
7210	7210_200	200	7210_200_0231	0230/31	HOP	COQ4	0.985612028083348	Adj.	YDR204W	viable	0.492564087408352
7210	7210_200	200	7210_200_0231	0230/31	HOP	MSC2	0.130523074820693	Adj.	YDR205W	viable	0.185559197874512
7210	7210_200	200	7210_200_0231	0230/31	HOP	EBS1	-0.0315421788476473	Adj.	YDR206W	viable	-0.0357852306263452
7210	7210_200	200	7210_200_0231	0230/31	HOP	UME6	-0.273988293737427	Adj.	YDR207C	viable	-0.076684593697695
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR209C	0.233800219371769	Adj.	YDR209C	viable	0.2670739839728
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR210W	0.162390491670314	Adj.	YDR210W	viable	0.172796019279136
7210	7210_200	200	7210_200_0231	0230/31	HOP	UPC2	-0.0184443919730279	Adj.	YDR213W	viable	-0.0249612412226299
7210	7210_200	200	7210_200_0231	0230/31	HOP	AHA1	-0.413447071083969	Adj.	YDR214W	viable	-0.582001299633567
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR215C	-0.824745928237267	Adj.	YDR215C	viable	-1.08050365557349
7210	7210_200	200	7210_200_0231	0230/31	HOP	ADR1	-0.740499548377658	Adj.	YDR216W	viable	-0.830365264522996
7210	7210_200	200	7210_200_0231	0230/31	HOP	RAD9	-0.49989761421398	Adj.	YDR217C	viable	-0.430063082643872
7210	7210_200	200	7210_200_0231	0230/31	HOP	SPR28	-0.904293867306001	Adj.	YDR218C	viable	-0.90551722726745
7210	7210_200	200	7210_200_0231	0230/31	HOP	MFB1	-0.00247023148768095	Adj.	YDR219C	viable	-0.00231484167191546
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR220C	1.54490486241286	Adj.	YDR220C	viable	1.55059647399937
7210	7210_200	200	7210_200_0231	0230/31	HOP	GTB1	0.0359018408507396	Adj.	YDR221W	viable	0.0334545251335804
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR222W	0.00404598054070349	Adj.	YDR222W	viable	0.00478981832188248
7210	7210_200	200	7210_200_0231	0230/31	HOP	CRF1	0.179995086196982	Adj.	YDR223W	viable	0.191869906718472
7210	7210_200	200	7210_200_0231	0230/31	HOP	HTA1	-0.00436848528385342	Adj.	YDR225W	viable	-0.00259657726870383
7210	7210_200	200	7210_200_0231	0230/31	HOP	ADK1	1.24985672317277	Adj.	YDR226W	viable	0.286849143767549
7210	7210_200	200	7210_200_0231	0230/31	HOP	IVY1	0.423732158440776	Adj.	YDR229W	viable	0.372624413556274
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR230W	-0.029131794011428	Adj.	YDR230W	viable	-0.0151478215919403
7210	7210_200	200	7210_200_0231	0230/31	HOP	COX20	0.468603542661755	Adj.	YDR231C	viable	0.276190433081487
7210	7210_200	200	7210_200_0231	0230/31	HOP	RTN1	-0.00979851403860464	Adj.	YDR233C	viable	-0.00964177185318566
7210	7210_200	200	7210_200_0231	0230/31	HOP	MRPL7	0.691619799269279	Adj.	YDR237W	viable	0.371551793648978
7210	7210_200	200	7210_200_0231	0230/31	HOP	YDR239C	-0.670015116907129	Adj.	YDR239C	viable	-0.479937232757613
