orf	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Leu, Gal [2%] | Armakola M~Gitler AD, 2012	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Ura, Gal [2%] | Armakola M~Gitler AD, 2012
YJL187C	0.004427499190058204	-0.35020431576723016
YJL188C	0.10789064108854413	4.202817281740341
YJL189W	1.496422837127856	7.042192965351661
YJL190C	0.4972143120887541	0.3619232813433449
YJL191W	0.6983461676958059	-0.082611583412604
YJL192C	-1.3936214065397023	-0.4897834964148602
YJL193W	0.3621176818729505	0.17200201400838597
YJL196C	0.10754569765344753	-0.11943220275225734
YJL197W	0.6930222299209637	0.5387099870858706
YJL198W	-0.4024541034164198	0.4038468351746633
YJL199C	0.3276481991514063	0.06903488991868716
YJL200C	0.18288693755586935	12.251322731288646
YJL201W	-0.5173370483355629	0.33765785730346587
YJL204C	0.8491218754560813	0.21840368014582076
YJL205C	0.5268595588765691	0.15365055989940132
YJL206C	0.4570933507089516	0.04335206882261166
YJL207C	0.6841711678322961	-0.2821507453971224
YJL208C	0.6894211447624959	0.26739389480181835
YJL209W		-0.0309053729809616
YJL210W	0.028535005425241396	0.0041088669247519366
YJL211C	-0.040353616921914096	-0.06828656961163405
YJL212C	-0.9243013130625236	-0.33219939469157006
YJL213W	0.5329479658859497	0.039242045381283445
YJL214W	0.6257166182570354	-0.23206352520517978
YJL215C	0.0986952570844827	-0.10427279570163513
YJL216C	-0.6570845104879933	0.08557687370401271
YJL217W	0.07885324057014262	0.0852839754820526
YJL218W	0.25260218110785093	-0.224491959006957
YJR001W	-0.8276121144056914	-0.016481840263598755
YJR003C	0.11147121609681704	-0.13464751858911372
YJR004C	-0.60144668820617	0.004723722626529069
YJR005C-A		
YJR005W		0.36128341737125963
YJR008W	-0.1348146674439332	-0.35439504453335474
YJR009C	-0.11387193953579845	-0.06100113002678415
YJR010C-A	-0.24836880323832597	-0.5391195853617191
YJR010W	-0.6541329134190316	0.0060003247707681355
YJR011C		0.005624898508421861
YJR014W	0.09498354141890276	-0.1693343886884535
YJR015W		-0.08060713137377895
YJR018W	2.336951166825496	0.9099684568409245
YJR019C		0.152071403655662
YJR020W		-0.18410097805652884
YJR021C	0.23868511192103486	0.030462997639526396
YJR024C	0.12847723820693052	0.036328918922060964
YJR025C	0.8961504068136559	0.06669431894565082
YJR030C	-0.016585460444501637	-0.02002155224878768
YJR031C	-0.24320521754682592	0.49734102406433
YJR032W		1.3573825606624104
YJR033C	-0.08042237064667494	-0.32376055614488575
YJR034W	0.9831954842409497	-0.7685321949833042
YJR035W		0.2501827961838704
YJR036C	-0.2085188244489777	0.2658439782836032
YJR037W		-0.044070213120204045
YJR038C		-0.3495302435821052
YJR039W	-0.5614978877840643	0.14540091883645867
YJR040W		-0.39641831735180527
YJR043C	-0.12293680440225574	0.04533958106973775
YJR044C		-0.7736657294462801
YJR047C	-0.4069918187671229	0.21377609061374764
YJR048W	1.2162827753714094	-0.19695807866492568
YJR049C		0.05311375557000657
YJR050W		0.11007706538813553
YJR051W	0.7170663411464536	-0.30252744763253503
YJR052W	-0.23198181475227772	-0.37122131243961315
YJR053W	-0.10442297549296332	0.25171254324846404
YJR054W		0.7596430581915542
YJR055W	-0.002863755617623167	2.1663793832605607
YJR056C	0.9051282589217104	0.3236780667559029
YJR058C	-0.21653083493876188	0.45152144900705415
YJR059W	0.46146947093690677	3.455354670580438
YJR060W	0.23447618049315352	2.1675274059691167
YJR061W	0.2797868313919768	0.07654116561077434
YJR062C	-0.11905417081838472	-0.1327361981410665
YJR063W	1.6380758786893062	11.670997089749358
YJR066W	-0.8321610171110463	0.8205225091928304
YJR069C	-0.46012740272516445	0.400947512922583
YJR070C		-0.6494778174090111
YJR073C		0.04919984673031005
YJR074W	0.5303319894565415	-0.7939716229120094
YJR075W		-0.455422105597539
YJR077C	-0.40046026820959124	-0.6233107160613831
YJR078W	0.4901140710030902	0.08537039304806877
YJR079W	0.5476829550017516	-0.16542212877909218
YJR080C	0.29154784872951345	-0.5837568446940393
YJR082C	0.7288870243754664	0.6540780210138284
YJR083C	0.5056731952449066	-0.5520056546877011
YJR084W	0.5085974454469417	-0.5491140845930673
YJR085C	3.1327934729257043	
YJR086W		
YJR087W	0.40497643754392515	-0.15030098925573745
YJR088C	0.6732025881159274	-0.7696264308448643
YJR090C	-1.4879761771925295	2.985219091620334
YJR091C	0.6532337815822004	0.013214609662097069
YJR092W	0.5146970398109741	-0.1753211695697054
YJR094C	0.8701845566668711	-0.021775291167277368
YJR094W-A	1.941843633470315	0.3920322215990017
YJR095W	0.4500036754582366	0.06682445135814434
YJR096W	-0.07691327040423285	-0.06436754920361425
YJR097W	0.5602811593790631	0.3868474823872165
YJR098C		-0.17413989781700082
YJR099W	0.13732643573648962	-0.12114818912799531
YJR100C	-0.20469274915806848	-0.08016008671249962
YJR101W	0.35929971154010737	
YJR102C		-1.4868297553926817
YJR103W		-0.03242056904968594
YJR104C		-1.4868297553926817
YJR105W		1.2198582003175122
YJR106W	-0.13560772658480397	-0.009885420578211965
YJR107W	0.027268969790481462	-0.031732469164661874
YJR108W	0.48205668957499603	0.07232945021378813
YJR109C		-0.440274138407811
YJR110W	0.33199572947302913	-0.0991069474654287
YJR111C	0.39243727753838675	0.15958613181748624
YJR112W-A	-0.14229217098924332	
YJR113C	3.8625974460361494	-0.5974668663757062
YJR114W		
YJR115W		-0.044926283258573
YJR116W	0.5664746032182298	-0.07955936346049816
YJR117W		-0.7681142497712279
YJR118C	0.406872694157402	3.268143765709994
YJR119C	0.25681670621305813	-0.14014519056651403
YJR120W	1.8742521227430633	-0.6900692987281374
YJR121W	-0.4328476599264984	-0.6873377479500344
YJR122W	2.1783505260060028	-1.4868297553926817
YJR124C	-0.6379727796245334	-0.23449572400271096
YJR125C	0.1922638053131708	0.41587998880857263
YJR126C	-0.097319626808785	-0.27343570857252547
YJR127C	0.5238663199875147	-0.5195061463005676
YJR128W	-0.057557282297542374	
YJR129C	0.2214882832621382	0.06399167878644253
YJR130C		-0.06572128660944333
YJR131W	0.7784010130248451	0.15042753801449898
YJR133W	0.14079948783616486	0.41871265458126905
YJR134C	-0.19554832976964298	0.27394895329729363
YJR135C		0.04856327176753036
YJR135W-A	-0.38225347003351984	
YJR137C		-0.37552476542876295
YJR139C		0.4203099101674084
YJR140C		-0.26837458191064295
YJR142W	0.06287148293037	-0.1694061506882532
YJR143C	-1.0665472844205184	
YJR144W	-0.18102279279371056	-1.4868297553926817
YJR145C	-0.3550184766534609	-0.6821911491449619
YJR146W	0.8707750003846041	-0.12161339449895699
YJR147W	0.10567492334778852	0.009995774947623407
YJR148W	-0.7423986555427753	0.8071255655706066
YJR149W	0.6127256134275058	0.0021131905066571507
YJR150C	-0.6564281856817553	0.2554103998791747
YJR151C	0.4178381662752565	
YJR151W-A		
YJR152W		0.21451678312753023
YJR153W	1.1545217409768445	0.2012502455955808
YJR154W		0.04528941357062685
YKL001C	-0.5957827791538542	0.22341400428983743
YKL002W		0.6229669643852427
YKL003C		-1.4302756835894492
YKL005C	1.3829221520279107	0.19175109282876118
YKL006W	0.5570828189880594	0.05279334079950955
YKL007W	0.007417630480598228	0.09029974668951228
YKL008C	1.232778529805461	0.04356377040733413
YKL009W	2.89069166002472	6.399325698280564
YKL010C	1.5591857612834583	-0.7844318742689812
YKL011C		-0.8683384702611687
YKL015W	-0.7056295499205871	-0.2016841879835337
YKL016C	0.9542121559366984	-1.19531041564217
YKL017C	0.049845051477776306	-0.14170714649591803
YKL018C-A	0.04453478713639741	
YKL020C	0.018301683517375794	-0.18331983138357422
YKL023W	0.5744642389987105	0.10698285357800362
YKL025C	0.27446724425505475	0.5939403866956131
YKL026C	0.417013409629539	-0.5185163839372718
YKL027W	-0.3270040975659946	-0.008424805893454106
YKL029C	0.6434771652864413	-0.11700721079728825
YKL030W	0.41552859905936645	0.1839361240358405
YKL031W	0.4840312576710355	-0.37012064550256957
YKL032C	0.5912135734715358	-0.510861733816063
YKL033W-A	-0.4167540287402079	-0.11050717458857841
YKL034W	-0.28517955068060685	-0.3067709200408145
YKL037W	-0.27331909019060996	-0.9533664951696754
YKL038W	-0.035907264967533874	0.05721001766088874
YKL039W	0.9384243124442234	-0.3024341923346967
YKL040C	0.47034725837279817	-0.36813570859317135
YKL041W		0.1938693402753441
YKL043W	-0.3427478131595654	-0.14376922224084457
YKL044W	0.13051333675355473	-0.10530264711109194
YKL046C	0.035732825104256946	0.36655224605942227
YKL047W	-0.05889976485575614	-0.3058612638466892
YKL048C		-1.4242110035210762
YKL050C	0.0387546538996437	-0.030208227823573672
YKL051W	-0.22991091110229242	-0.23553845527160705
YKL053C-A	-0.7080342096510173	-0.21775804802660442
YKL053W	-0.12033325836690506	0.19065218766392533
YKL054C		
YKL055C	0.18708468162909891	-0.6111932224853671
YKL056C		0.6379283888958067
YKL057C	0.42141874128352935	1.3950804477981087
YKL061W	0.23766768416742565	0.1903780163305667
YKL062W	-0.3632915254184533	-0.43713101733160953
YKL063C	-0.001417893615497576	0.4346326430611163
YKL064W	-0.03126326974763885	0.16858004855444142
YKL065C	0.2993988856162525	0.36526065050556117
YKL066W	0.3633333744117775	-0.004233914992845811
YKL067W	0.0698579859104075	0.055471399696636586
YKL068W	-0.20047200885583252	0.1294090611166426
YKL068W-A	0.10773588268252782	
YKL069W	-0.1864623332332878	0.23240774640341508
YKL070W	-0.6502801127808986	0.1743619100183016
YKL071W	-0.5724136383256886	0.23283174139654236
YKL072W	0.48108214668088534	0.07546786146049739
YKL073W	0.28526055541521234	0.7411182193511784
YKL074C	0.6846261202548019	0.24033602334384638
YKL075C	-2.0831944092829358	0.6122405615366922
YKL076C	-0.536377925952895	0.3796474617065259
YKL077W	0.3863438983713832	1.5162512166974238
YKL079W	-2.0288344315102274	-0.20557688677982053
YKL080W	2.052425662045551	0.5704723575266761
YKL081W	0.5797415627958369	0.3580735514429037
YKL084W	-0.4035802971180324	0.2392297652739388
YKL085W	0.5997109908492667	0.632986367464352
YKL086W	0.6002144218085969	0.19650049531427316
YKL087C	1.6845910347723048	-0.39497754549165476
YKL090W	-0.8857416091763476	-0.12253880081819354
YKL091C	-0.5191966352865702	0.03555932578363313
YKL092C	0.6347410843428056	0.42554954179457943
YKL093W	0.3822269518595276	0.4389704141568996
YKL094W	-0.23027325708906957	-0.033863524342443115
YKL096C-B		
YKL096W	-0.15550567987240294	0.12637211164114004
YKL096W-A	0.47212418320332283	-0.0493482394220772
YKL097C	-0.067619064767414	0.5958169191455153
YKL098W	-0.11071834856340183	-0.19046549032020993
YKL100C	0.32323913837919865	0.0023954468439625373
YKL101W	-0.06618832641139175	0.07182120209414636
YKL102C	0.47445798968762504	0.09138515345466923
YKL103C	0.6296837785204977	0.10501893328770569
YKL105C	-0.08515710774318998	-0.09844755048447473
YKL106C-A		
YKL106W	0.025358418223838334	0.07856311611168444
YKL107W	4.743468619647519	0.07184243843381496
YKL109W		-0.2951679493132298
YKL110C	-0.2067151742712294	0.16185527276097986
YKL113C	-0.8788787886171825	-0.09485416282468723
YKL114C		-0.12822261880802294
YKL115C	-0.4472103587402771	-0.12593924397600345
YKL116C	-0.06024846261099868	-0.11664635190316687
YKL117W	-0.3331925692475383	0.050796029893860555
YKL118W		0.4830422254368975
YKL119C		0.21178081690974526
YKL120W	-1.0403334479122859	-0.15596160478336873
YKL121W	-0.5110143283981978	0.03400753784663043
YKL123W	-0.30408120788449444	-0.10267985579432869
YKL124W	0.489550352632581	-0.11085373773149279
YKL126W	-0.3291427468635934	-0.202957863335548
YKL127W	-0.3661554882093093	-0.17667414888462654
YKL128C	-0.23947299173105113	-0.04881121737330817
YKL129C		-0.06082962910674159
YKL130C	0.14612342561100705	-0.1530657584239881
YKL131W	-0.17809978563108123	0.06009845966941298
YKL132C	-0.5462314993223029	-0.0006622479161369516
YKL133C		-0.08922030590294937
YKL134C	1.0590115651963694	-1.3012465842293002
YKL135C		
YKL136W	-0.6305543204509966	-0.3965880371363618
YKL137W	1.6111162185376218	-1.3462964469245284
YKL138C	0.611055589985876	-0.4035164944774594
YKL139W	1.113801013083766	1.2163709880699616
YKL140W		0.022789652255118607
YKL142W	-0.2504937791024615	0.0826700012222528
YKL143W	0.026837013596982123	6.553069198449247
YKL146W	0.4976885316220491	0.1936417705984547
YKL147C	0.06213373904305531	-0.359991024352998
YKL148C	1.6867607600550474	0.32492154948231033
YKL149C	3.770406185469036	5.283525365759751
YKL150W		-0.16812187785785063
YKL151C	-0.4465969187935377	0.22376551220618754
YKL155C	0.7716133963497281	-1.0382376453502375
YKL156W	1.3127420117381774	-0.1226391687798173
YKL157W	-0.06341655570979571	-0.2450581240518049
YKL159C	-0.0392392320946561	-0.2608523629776738
YKL160W		0.044924142877783596
YKL161C	0.19057824387896907	-0.14577217473572837
YKL162C	0.3398772208252091	-0.06970891154077039
YKL162C-A	-2.102244609695811	0.15341377433858916
YKL163W	0.32619508608608044	-0.17683353933553647
YKL164C	0.4595906168751104	0.1456721686352956
YKL166C	-1.5117381184729133	0.5359878666273006
YKL167C		-0.8225731391434715
YKL168C	-0.28419817106976447	-0.4328571814450679
YKL169C	2.934199282265498	-1.0574218489334013
YKL170W	1.725323571539738	-0.9915696833580857
YKL171W	-1.7534595613157369	-0.3356646445751442
YKL174C	-0.6500482859317256	-0.3664301191885857
YKL175W	-0.11945505102674023	0.47982233457519563
YKL176C	1.3930815130911338	0.16152629977870364
YKL177W		-0.44085597039552576
YKL178C		-0.0819341208509808
YKL179C		-0.11955135097881417
YKL183W		0.35380142541236453
YKL184W	3.757654465725114	2.7913827946706298
YKL185W	1.099902589488036	0.5062278231793034
YKL187C	0.5285134228059242	0.34908614019854606
YKL188C	0.3558142290463746	0.23001218192554904
YKL190W	-0.2321340870794825	0.21758189142121553
YKL191W	0.19457523708816943	0.7702301777839689
YKL194C	1.207531156435202	-1.4131724606234313
YKL197C	0.7155579128275718	0.5815295423534893
YKL198C	-0.3494316360443019	0.2364726547733035
YKL201C	-0.637223226862864	-0.299468859095589
YKL202W		-0.5305645816403295
YKL204W	-0.09674782868213837	-0.49706821619800684
YKL205W	-1.44722064419609	1.1237339370812784
YKL206C	0.6422161018093044	0.4514783485788752
YKL207W	0.20128516380042674	0.26424647047558836
YKL208W	0.2550708573676773	-0.3255949060083365
YKL211C	-0.21090483858832154	0.0834113114014955
YKL212W	0.07491467021301268	-0.07436392937068624
YKL213C	0.7445002208314332	-1.0582203788124755
YKL214C	0.14219852868734043	-0.12102779390732708
YKL215C		-0.5570393829160121
YKL216W	-0.5265510779307108	
YKL217W	0.01282485189562593	-0.15147081779005034
YKL218C	-0.6921748913927113	-0.07688515017185489
YKL220C	0.3917753590548231	-0.6880933421708816
YKL221W	-0.08088913194353538	0.01404276628922105
YKL222C		0.005482141384124237
YKR001C		-0.5459112873546035
YKR003W	0.5443342068426517	-0.034885407025112405
YKR005C	-0.06431444450721834	0.027269131397351508
YKR006C		-1.4868297553926817
YKR007W	-0.7073287847882522	0.2776446389211171
YKR009C	-0.31558429454533726	0.015599500924909379
YKR010C		0.5113837088563447
YKR011C	-0.6496337322899068	-0.10511299514881907
YKR012C	-0.8013305322498454	0.1533742387499874
YKR013W	-0.06435111416968808	-0.17459840788723766
YKR014C	0.938708968468141	-0.4170840633002207
YKR015C	-0.14343514572283367	0.3204799523413971
YKR016W	0.5927449980194242	-0.17199965588679905
YKR017C	0.875596128719819	-0.221443705043933
YKR018C	-0.20050308484097637	-0.13298048439671278
YKR019C	-0.1847450742942394	-0.40610773289015
YKR020W		-0.4099744617636982
YKR021W	0.13368433027763188	-0.22334031063509183
YKR023W		0.293459068647376
YKR024C	0.7456966462594709	1.1292480277887798
YKR026C	-0.09650294991920494	-0.6530518754167817
YKR027W	0.5937574536154103	-0.31837489213071685
YKR028W	0.04371003049067999	-0.3497758204741443
YKR029C		1.2976908337501507
YKR030W	-0.6639386297713179	0.7195905685057584
YKR031C	0.41766476227815386	-0.19118980883979023
YKR032W	-0.6477735238191967	-0.04342601180019171
YKR033C	-0.6801180306766054	-0.18025858695241478
YKR034W		-0.36228675248191505
YKR035C	0.2889977533886102	-0.1397383865047718
YKR035W-A		0.13871527216075635
YKR036C		-0.3162318331765262
YKR039W	0.6950645436646168	-0.5565814656352919
YKR040C	-0.01298002464811364	-0.7819744938833461
YKR041W		-0.6163931783366879
YKR042W		-0.5878761954665542
YKR043C	0.5033735723442626	0.12176135213246096
YKR044W	-0.5573100880260808	-0.03250063884540357
YKR045C	-0.3987069611277759	0.010623910049589302
YKR046C	1.9539514588020572	-0.602193423277163
YKR047W	0.013653959179263474	-0.5040603405377198
YKR048C	-0.38885338775836803	-0.5631100507233814
YKR049C	0.20747239244256474	-0.305762782669755
YKR050W	0.18177006664979986	-0.189589019372521
YKR051W	0.4535115326612729	0.04859366795656965
YKR052C	-0.299519874785082	-0.16430592763782545
YKR053C	-0.8481844165709117	-0.2505421134391557
YKR054C	0.4159701888082604	0.17596366735437172
YKR055W	-0.6528121840504185	-0.39883260490242584
YKR056W	-1.3134341775139506	0.4405916551259009
YKR057W	3.265795581742813	0.5826981974950276
YKR058W	-0.41663842607547297	-0.8428417890802661
YKR059W	0.656397938389546	0.40112600416931116
YKR060W	0.38216542140894283	-0.09681153791963554
YKR061W	0.8196059047664647	-0.09560592052178823
YKR064W	-0.5570378623962208	-0.4480789050178941
YKR065C		-0.95033654264598
YKR066C		-0.3564983367819366
YKR067W	-0.24373288777456834	-0.4132871084878096
YKR069W	-0.19636189906070864	-0.06730842818254942
YKR070W		-0.07089590645381019
YKR072C	-0.35280151587329955	-0.23479672817424613
YKR073C	-0.2407775615873894	-0.3832259234547028
YKR074W	-0.7214577921937492	0.20795072510635731
YKR075C		-0.46945089401273327
YKR076W	-0.09005157540334432	0.08714405090135542
YKR077W	-0.9665093376045862	-0.15216403338605736
YKR078W	-0.037088152402999695	0.3714010101473293
YKR080W	0.08351836745993546	-0.004035951110524498
YKR082W	0.25495401166353654	5.208043999479505
YKR084C	1.12825134617565	-0.017606835279147824
YKR085C		-1.4868297553926817
YKR087C	0.7898717806611383	0.13372745737413305
YKR088C		-0.1331090956926417
YKR089C		-0.19101087021298035
YKR090W	0.8607474014983908	-0.3862687162383333
YKR091W		-0.8836934257858371
YKR092C	0.7697370283667432	-0.4826338845045211
YKR093W	-0.1456023849267649	-0.1235982929443169
YKR094C	1.2253824453412279	0.6127781187077
YKR095W	0.27891048861092066	-0.0645077462192905
YKR096W	1.1701013753688558	0.15641462959104097
YKR097W	-0.15771766849494126	-0.07638004726348782
YKR098C	1.1361427818430763	0.25032755582681215
YKR099W		3.150086370953391
YKR100C	-1.125384690132751	0.8154540298909343
YKR101W		0.5961072917604715
YKR102W	0.7928314574862373	0.3160121065978925
YKR103W		0.08121069810224495
YKR104W		0.027174576624026534
YKR105C		0.05324347159198858
YKR106W	0.32479169459698476	0.22651817162634286
YLL001W	0.7417437809491747	0.25406403243735237
YLL002W	0.7053451010699011	0.25913863614674965
YLL005C	0.1549471408327482	-0.4715383953710683
YLL006W	-1.2401924311678463	0.26401982656584244
YLL006W-A	-0.8372170798939486	
YLL007C	-1.330560774446422	-0.9052413275142064
YLL009C	-0.4977641498525686	-0.42844275841592516
YLL010C	0.28083906424894717	-0.5922812436191143
YLL012W	-0.20332540581173966	-0.2413018346443924
YLL013C	-0.8847925485900547	0.3748089647293254
YLL014W	-0.04139714850304414	0.03601376392825572
YLL015W	0.0560832447355502	0.07262592983508181
YLL018C-A	1.2297803187587837	-0.8942267458910029
YLL019C	0.45363583660184825	0.5024558667182027
YLL020C		0.28902278709433643
YLL021W	0.6262219137754742	-0.4231533631966554
YLL023C	0.17375121944328412	-0.5415974290089125
YLL024C	0.009538255706813695	-0.14034497091460757
YLL025W	-0.14340717733620426	-0.1635161672268677
YLL026W		0.1601698835205972
YLL027W		-1.4868297553926817
YLL028W	0.07174802732685567	0.5149915577183303
YLL029W		-0.2680638838625952
YLL030C		0.12408153659305945
YLL032C	-0.32596740270159613	0.15295056470506696
YLL033W	0.04464355308440086	-1.2214042067274269
YLL038C	-0.32582196709112293	0.32217284286189707
YLL039C	1.088709019639226	0.21755770490575396
YLL040C	-0.2570153853447472	-0.6038538727910411
YLL041C	1.8260507837061604	0.16079517857878892
YLL042C	0.0988313698994127	-0.2810367624405339
YLL043W	0.5043934861766833	1.4887457799929285
YLL044W	0.7446649235526953	0.6215322651595043
YLL045C	0.8970087255233287	-0.2606122555373154
YLL046C	-0.26173644900779897	0.15361545711719213
YLL047W	0.2672837195292054	0.2915653346873879
YLL048C	-0.04042944232566507	0.07055794931669385
YLL049W	0.7835795151892141	0.95642538352781
YLL051C		0.15508105725312626
YLL052C	0.7590673996274582	0.14910770148503683
YLL053C	0.2424950276996693	0.15176287605552488
YLL054C	-0.015142291694421842	0.2406030346612737
YLL055W		-0.29084376957624913
YLL056C	0.5176237760918206	-0.021447083220779768
YLL057C	-0.022538997678357976	-0.03706776099768103
YLL058W		0.35468034365007517
YLL059C	0.3545289263008255	0.32902217929598115
YLL060C	-0.18755185727243073	0.18324621004539174
YLL061W	-1.0095794099745388	0.17244281114816454
YLL062C	-2.0788791979858625	0.0071399923216882615
YLL063C		0.13454084706543623
YLR001C	-0.27850132147319623	-0.2411796946351063
YLR003C	0.04319541217669804	0.20736482698388028
YLR004C	0.6678233350875292	0.4289499377184536
YLR006C		0.23169962889862195
YLR011W	1.26083455071302	0.12579160355489444
YLR012C		-0.1242423887084154
YLR013W	0.14213389063824125	-0.04219380829122955
YLR014C	1.1208248072459759	-0.02354032418314846
YLR015W	1.9918647821972413	-0.9183007957747934
YLR016C	0.08324241271185819	-0.12868627417904857
YLR017W	-0.14890762670666338	0.025640539841548335
YLR018C	-0.6789029596574814	-0.19507161901884368
YLR019W	0.4516525672299686	-0.4550860949152829
YLR020C	0.044205381693872746	0.45999881062050946
YLR021W	1.0153995276455081	-0.11163994209924989
YLR023C	-1.851791436547272	0.5310510952839301
YLR024C	1.2154232136223309	0.3616292471331846
YLR025W		-1.4868297553926817
YLR027C		-1.4868297553926817
YLR028C		-0.526429366233016
YLR030W	0.9609680751069687	-0.09631801778434915
YLR031W	0.3287109978433255	-0.07542433339359474
YLR032W	0.38034499019921686	0.24938247963140353
YLR034C	0.6098510848017008	0.14542909139848567
YLR035C	-0.018922996047021082	-0.018355446058938813
YLR036C	0.05192900704152203	-0.05504359756180873
YLR037C		0.05483469550191245
YLR038C		-1.3145219152448069
YLR039C	1.2309102415786135	0.9804302061612509
YLR040C	0.8444499118495568	-0.0046113411263875494
YLR041W	-0.21449597943154342	0.06519017816087429
YLR042C	-1.3806322662692811	-0.004791383041545227
YLR043C	0.86715526963505	-0.13747299345635858
YLR044C	0.518196817257873	0.32658630309807646
YLR046C		-0.07474783272611515
YLR047C	-0.5948144514567723	-0.007054863852640612
YLR048W	0.48699466361435184	1.2026309336697694
YLR049C	-0.0688670763307905	-0.043435028920144864
YLR050C		-0.15064672249059363
YLR052W		0.3641998022458272
YLR053C	-0.12195666783081915	-0.028150485882108067
YLR054C	0.008218147857903481	0.012565708458498685
YLR055C	1.1372167678896472	-0.5207774720982274
YLR056W		-0.159683472362155
YLR057W	-0.3915924250889459	-0.23032347197766087
YLR058C		-0.09330608593737262
YLR059C	-0.8837042675903176	-0.39700856874851354
YLR061W	0.7376144040432616	2.168825274348868
YLR062C	1.3578562624108916	2.417938298632793
YLR063W	0.9582271732172822	-0.1071153478137465
YLR064W	-0.898395750326918	-0.09422589711078244
YLR065C	-0.07601952507149609	-0.25151699548736584
YLR067C		-1.3924093956682235
YLR068W	0.7518472052391391	0.9710346448865463
YLR069C	1.061493914889659	-1.4019922188917728
YLR070C	-0.5065940802713385	-0.27327108369643893
YLR072W	0.10882043456404773	-0.301623397482274
YLR073C	-1.480813784136578	-0.32615330826250205
YLR074C	0.19813032978862438	2.8718996715004965
YLR077W	0.12920441625929632	0.07365352446685997
YLR079W	0.021193614694861262	0.3757426582841838
YLR080W	-0.9171855339842878	-0.039240591886926156
YLR081W	1.688008150098721	-1.1029129384506313
YLR082C	-0.5033130777598521	0.07462355211227033
YLR083C	-0.1253203324627881	0.05917860175970538
YLR084C	-0.04532763910403667	0.024717178436970466
YLR085C	0.05871413763782746	-0.6598251003946275
YLR087C	-0.16362956390870484	-0.24233719131948583
YLR089C	0.6262355872089376	1.905268433522001
YLR090W	-0.8955914534275382	-0.2856388879735547
YLR091W	0.9891776113811384	-1.3190608249073492
YLR092W	0.09384616036263832	-0.11195508268345512
YLR093C		-0.09673411841222948
YLR094C	-0.44640735528416026	0.31276999346856194
YLR095C	-3.7651361127351124	-0.030786698476233852
YLR096W	-0.8307122546836405	0.1313173042614929
YLR097C	-0.19946576845687505	0.2344002510433904
YLR098C	-0.09966089152952168	0.29526689692777736
YLR099C	-0.17165276175314076	-0.425808694959505
YLR102C	0.13622696738210066	-0.015108901614965586
YLR104W	-0.3908161469800528	0.008051680702403061
YLR107W	-0.10508800157504145	-0.0913355878241815
YLR108C	-0.03130366852832583	-0.12538412556096942
YLR109W	0.4196940241080464	-0.028614457876681484
YLR110C	-0.07382556052034116	0.36239944455492723
YLR111W	0.4543257234720415	0.2247734781299585
YLR112W	0.13394723311194875	0.09131736924344067
YLR113W	0.6843016869699002	0.5036754205096199
YLR114C	-0.3499437682794723	-0.07432949352526304
YLR118C	0.21865415341702027	0.1826850142556846
YLR119W	0.42888070683626756	-0.8589789081432296
YLR120C	0.38210264791895227	-0.17046984091605938
YLR121C	0.12676308686639648	-0.032502548114449956
YLR122C	-1.9757609995224734	-0.10881218157026779
YLR123C	-0.8721471087153245	0.06416826866839317
YLR124W	-0.0032998552758083427	0.05491682563242745
YLR125W	-0.35362751555842276	0.09047066435649309
YLR126C	0.43232392599020475	0.2732451980897287
YLR128W	0.6688799185824196	0.17887547721862376
YLR130C		0.32034697946761614
YLR131C	-0.007226616758583608	0.43624720037035175
YLR133W	-0.3950791506220844	-0.4250644685072459
YLR134W	0.26607548522681296	-0.25619950284734483
YLR135W		0.04398034264661555
YLR136C	0.08649793291552657	0.05782437037794303
YLR137W	0.6723616719579351	-0.0939916649184439
YLR138W	0.5917959374331314	1.6578318430901702
YLR139C		-0.975799100842124
YLR142W		0.18874563427677102
YLR143W		0.6708019582315937
YLR144C	-0.11997215541953371	0.4256187608530915
YLR146C	1.1328599147724814	0.4473815493585293
YLR148W	0.5320921332550884	
YLR149C	-0.17515440375914837	0.009794731604740724
YLR150W	-0.5101790059175315	0.22608286412273887
YLR151C	0.2009097658998892	0.10668026920343039
YLR152C	0.41367087666746793	0.20682555799162092
YLR154C	-0.2507647616929158	0.12711635008344493
YLR164W	0.374630738050968	0.039672278067646075
YLR165C	-0.5228194736346388	-0.01159242714833048
YLR168C	-0.45171637658613345	-0.3903772659937937
YLR169W	0.11938564799324951	-0.34224244585958064
YLR170C	-0.42302889166045154	-0.2007713262145658
YLR171W	0.34881964631019974	-0.3901726212572786
YLR172C	0.36376781668408836	0.09160760858953951
YLR173W	-0.04312310871793288	0.16023951590594956
YLR174W	0.7438731074512304	0.41704181834471843
YLR176C	-0.13626778050925906	0.6851366830942037
YLR177W	0.1737698650343704	-0.13635101792935977
YLR178C		0.06360592859294693
YLR179C	-0.16671416619408216	0.19991207094029412
YLR180W	0.5607690523458214	0.7120444886338207
YLR181C	-1.2418562394124473	-0.12533677600237547
YLR182W	-0.18479790346898392	2.411930792243489
YLR183C	-1.1472460241617377	0.24041267945627848
YLR184W	2.3845608191052605	1.7007561042029002
YLR185W	-0.7662183981555266	2.6125293955256788
YLR187W	1.3176874440139676	0.42527669143272584
YLR188W	0.9264818113534468	0.005398749627779648
