orf	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Leu, Gal [2%] | Armakola M~Gitler AD, 2012	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Ura, Gal [2%] | Armakola M~Gitler AD, 2012
YHR183W	4.997363	2.698774450459512
YHR184W	-0.958089	0.004952393649286874
YHR185C	-0.092564	0.13074255915006722
YHR187W		
YHR189W	0.278327	-0.7125700187810632
YHR191C	-1.7647	0.1483469664507071
YHR192W	-0.818533	
YHR193C		-0.09139382707421292
YHR194W	0.718022	0.16351789272651834
YHR195W	-0.388456	0.049498556037522956
YHR198C	0.745005	-0.19114975544173782
YHR199C	-5.7e-05	-0.02218430176500441
YHR200W	0.702801	-0.25991789959643896
YHR202W	-2.814839	0.10464366392543342
YHR203C	0.243695	0.7904607982662435
YHR204W	-0.62325	0.20782378785120348
YHR205W	1.158513	
YHR206W	-1.752095	-0.4179355059548754
YHR207C		0.09007361946598957
YHR209W	-0.078155	0.04937622601129965
YHR210C	0.034468	0.0698011361027677
YIL001W	-1.020191	-0.09332688228092234
YIL002C	-0.550159	0.43157918414725877
YIL002W-A	0.506326	
YIL005W	1.106834	-0.07303068964014756
YIL006W	-2.427332	0.3821086440831239
YIL007C	0.136865	0.29676392080568537
YIL008W	1.381635	0.31010688684629245
YIL009C-A	-1.664567	0.24961180134073518
YIL009W		0.17523085362695823
YIL010W	-0.047804	0.01334014252893731
YIL011W		-0.15746659202492874
YIL012W		-0.013028470453650492
YIL013C	-0.04922	-0.43282706893983103
YIL014C-A	-0.491514	0.12123869741340781
YIL014W	0.472262	-0.2047843631683869
YIL015W	-0.680362	0.11066638597579587
YIL016W	-0.800779	-0.05071225574689056
YIL017C	-0.217271	-0.2846863515062206
YIL018W	-0.518757	0.13046267258601074
YIL020C		-1.0
YIL023C	-0.476424	-0.027829671228095126
YIL024C	0.496609	-0.15196043905641246
YIL025C	0.225338	0.059195502822858626
YIL027C	1.113784	0.20716631346300385
YIL028W	-0.694873	-0.19656056764261676
YIL029C		-0.2415110991552979
YIL030C	0.470228	0.09366378419484753
YIL032C	-0.668683	-0.23526497310935393
YIL034C		-0.10108741916749264
YIL035C	-1.745721	-0.15192702901451402
YIL036W	-0.982469	-0.237730452678029
YIL037C	0.242882	-0.22243328014016536
YIL038C		-0.23939289770511826
YIL039W	2.909063	-0.36483389103930053
YIL040W		-0.24839310394706315
YIL041W	-2.673387	0.11255181242902851
YIL042C	-0.751144	-0.15241018377455726
YIL043C	0.091017	-0.18510255498216857
YIL044C		-0.0027671438943042137
YIL045W		-0.1724521008587374
YIL046W-A	-0.968472	
YIL047C	1.334536	0.20097186302093722
YIL049W	-0.611891	-0.1814699802559114
YIL050W	-0.680701	-0.12524261527599115
YIL052C	-0.048814	6.217182104717477
YIL053W	-0.894231	0.22450721445033012
YIL054W		0.31083067244248236
YIL055C	-0.215007	-0.16293532782310152
YIL056W	0.889918	-0.15358352435095762
YIL057C	-0.245533	-0.10444959525766923
YIL058W	-0.595285	0.1565641066331505
YIL059C	-2.265832	0.2566853025860728
YIL060W	-2.282578	0.2941757026040061
YIL064W	0.06588	-0.17783490264746168
YIL065C		0.2929193403747688
YIL066C	1.000424	0.2901676742292908
YIL067C		0.12859185796525355
YIL069C		
YIL070C	0.112409	-0.614239612389802
YIL071C		0.07159415954323659
YIL072W	-0.776554	0.006894154573915567
YIL073C	0.320004	-0.07169398572134658
YIL074C	-0.389252	0.2584367534621823
YIL076W	-0.546956	0.06327229610663893
YIL077C	-0.960132	-0.08733120691234875
YIL079C	-0.961098	-0.002174529990134594
YIL084C		0.10330840816659655
YIL085C	-0.897823	0.0670576570183547
YIL086C	-1.50929	0.2811263436868322
YIL087C	-0.509775	0.32148685984560255
YIL088C	-1.702683	0.3741872075993777
YIL089W	-0.423179	-0.09240727583411881
YIL090W		1.8454956724375464
YIL092W	0.17927400000000004	0.054962172375199
YIL093C		0.5738679526298635
YIL094C	-0.440832	2.24196700381245
YIL095W	-0.928684	0.5159435975784407
YIL096C	-0.969434	0.14005644485280633
YIL097W		-0.08117055590918684
YIL098C		-0.18218297140763534
YIL099W	0.144189	-0.030766226646541578
YIL100W		0.0803026878891911
YIL101C	0.671642	-0.02299994623685389
YIL102C	0.720353	0.22820668677326128
YIL103W	-0.366915	0.2586178265587424
YIL105C	0.718219	0.21636467671374615
YIL107C	-0.747613	-0.011139767277624113
YIL108W		-0.02748008783066963
YIL110W		1.647349822235495
YIL111W		0.06005885342184397
YIL112W	0.512587	0.1667202483804559
YIL113W	-0.387221	0.19451588844486134
YIL114C	0.477501	0.10529269311483014
YIL116W		-1.0
YIL117C	0.084394	0.21129750583914497
YIL119C	2.284839	-0.34842194472350074
YIL120W	1.124991	0.11913046747263611
YIL121W		1.1985185730766739
YIL122W		0.3137580698834612
YIL123W	-0.858304	0.1522421317515452
YIL124W		0.11508440079008042
YIL125W		-0.26750583763452557
YIL127C	-0.918098	
YIL128W	3.08445	-0.24349228411768925
YIL130W	0.240756	0.05584046023889269
YIL131C		0.7007233047121761
YIL132C	-0.840115	-0.1030740566331049
YIL133C	2.896468	0.7485955584341362
YIL134C-A	-1.604518	
YIL134W	1.232571	1.1944816978040498
YIL135C		0.8495187471277565
YIL136W	-2.732599	0.23933030347711293
YIL137C	-0.027193	0.33601604358299836
YIL138C		0.17901042816102208
YIL139C	-0.120865	0.022018064071599203
YIL140W	-1.284118	0.10291637991349731
YIL141W		0.026426232397551985
YIL145C	0.947948	-0.0788100994568467
YIL146C	0.410675	-0.0704116738237325
YIL148W	-1.41303	0.17634663477205378
YIL149C	-0.630682	0.5497884791923369
YIL152W		0.13370719241276352
YIL153W		-0.04879808467444546
YIL154C		
YIL155C		0.17434440286857028
YIL156W	0.661293	0.4259817968312114
YIL157C		-0.6385898077519123
YIL158W	0.064829	0.19804993026847537
YIL159W		-0.08307667416928138
YIL160C	-1.191074	-0.18421732571493465
YIL161W		-0.2405565571178613
YIL162W		-0.2957580154638454
YIL163C	1.075033	-0.07262947236736442
YIL164C		0.2301272374527797
YIL165C	0.313261	0.12653443696512257
YIL166C	0.123307	-0.06326991122284578
YIL173W	-1.278796	0.2311759521126119
YIR001C		-0.5323757774387441
YIR002C		-0.04085975752312132
YIR003W		-0.29836593104349096
YIR004W	-0.073385	0.4779567284831351
YIR005W	0.09393	0.14229998064541222
YIR007W	0.52544	0.27823156817237704
YIR009W		
YIR013C	-0.337085	-0.1296210071669482
YIR014W	0.941643	-0.02103908617452796
YIR016W		0.024007438121962682
YIR017C	-0.920548	0.5040969938470179
YIR018C-A	-0.132684	
YIR018W		0.07679986837556946
YIR019C	-0.974617	0.519003584969469
YIR020C	-0.259284	0.22582280786856476
YIR020W-A	-0.238806	0.06976438780459496
YIR021W	-1.240442	0.1694238980006534
YIR021W-A	-0.94511	
YIR023W	-1.671688	0.28383594077376467
YIR024C	-1.7064	-0.018421784609248648
YIR025W	0.977191	0.17832000402678666
YIR026C	0.93109	0.04744447174384464
YIR027C	-0.115983	0.07831472627881664
YIR028W	-0.491216	0.12827618305038774
YIR029W	0.293402	0.2210302993012025
YIR030C	0.687311	0.12388700741576514
YIR031C	1.33498	0.07242546687239712
YIR032C	-1.428079	-0.020718038232650726
YIR033W	-0.624422	0.8639291805493634
YIR034C		-1.0
YIR035C	-0.627597	-0.03532226717307038
YIR036C	1.170243	-0.018550629694191217
YIR037W		0.031051320836067348
YIR038C	0.040614	0.10424178320755306
YIR039C	-2.452822	0.05335526558601403
YIR042C	-0.0174	-0.03685917486760176
YJL003W		-0.9556835771789043
YJL004C		-0.23011711914436953
YJL006C	1.16366	0.13589200166422152
YJL007C	-0.180764	-0.13404033297744125
YJL012C	-0.7912453333333334	-0.2455393696164855
YJL013C	-1.964067	-0.02653316408076914
YJL016W	0.5488493333333334	-0.16400528160516809
YJL020C	-0.30480033333333334	-0.22059125427415394
YJL022W	0.389276	0.04342333868307474
YJL023C		-0.770938360246991
YJL024C		0.3141970981989822
YJL027C	0.178931	0.3487959405350781
YJL028W		0.12093283984910608
YJL029C	0.915385	0.12766199218658886
YJL030W	-0.97569	0.27758596652159473
YJL036W	-0.841946	-0.042814615064513256
YJL037W	-0.528617	0.27050163335845706
YJL038C	-1.522807	0.15022310967818178
YJL042W	1.932941	0.05776621407523774
YJL043W	1.119756	-0.14656157862951155
YJL044C	0.785156	-0.14033710508620786
YJL045W	-0.54052	0.047922770132268255
YJL046W		-0.40110413361741554
YJL047C	-2.218734	0.07465441108854795
YJL047C-A	-0.140235	
YJL048C	0.865501	0.3786489514793465
YJL049W	-0.854835	0.22401361659440666
YJL051W	0.774	0.1181310214795615
YJL052W	-0.793421	0.015232106730127593
YJL053W	0.571597	-0.2647063681204836
YJL055W	-0.722092	0.0016427531244730398
YJL056C	2.805506	-0.24724947497100602
YJL057C	0.444196	0.04888499661871132
YJL058C	0.256383	0.06557167117043974
YJL059W		0.20435763815016014
YJL060W		0.027891737903037922
YJL062W		0.46087200510986853
YJL062W-A	0.804138	
YJL063C		-0.7075125765384536
YJL064W	-0.503488	0.13840876835992158
YJL065C	-1.126481	0.10524798683029565
YJL066C	0.422154	-0.04546729622951573
YJL067W	-0.328319	-0.2094506808466471
YJL068C	-0.548462	-0.04449119935573953
YJL070C	1.003743	0.539963310941392
YJL071W		-1.0
YJL073W	-0.09184	0.06656444283606383
YJL075C	-0.597683	0.053589496940831455
YJL077C	-0.261593	0.04557523143291331
YJL077W-B		
YJL078C	0.114208	0.4791322456853058
YJL079C	-0.931934	0.002373607624651275
YJL080C		
YJL082W	0.718895	0.20943121846961743
YJL083W	0.590277	0.08070028676365756
YJL084C	-0.124605	0.1744012789079289
YJL088W		-1.0
YJL089W	-0.495305	-0.009847842123435702
YJL092W		0.27897390727932214
YJL093C	0.192973	-0.12038619671552689
YJL094C	-0.164853	0.26880978865546357
YJL095W		-0.5870326422284365
YJL096W		-0.7905671955039606
YJL098W	-0.883351	0.17101387025857512
YJL099W	1.987784	-0.06510549989463246
YJL100W	0.105828	0.14533800797425944
YJL101C		-1.0
YJL102W		-0.7850266290141805
YJL103C	-0.232833	
YJL105W	0.011984	0.06435209885863591
YJL106W	-0.155412	0.08182164774062575
YJL107C	0.469154	0.07575892114143923
YJL108C	-0.322533	0.06193524272926754
YJL110C	-0.019825	-0.11686672666296258
YJL112W	0.825213	-0.05300186529461845
YJL115W	0.979434	0.38641184414722923
YJL116C	0.618066	-0.10145314611480602
YJL117W	0.60195	-0.1422616874819748
YJL118W	-0.653576	0.05220974602340178
YJL119C	0.445521	-0.10504616592151642
YJL120W		0.01587047768397115
YJL121C	0.605433	0.03322190947450451
YJL122W	-1.029977	0.07399861315464096
YJL123C	0.504487	-0.009850666997108126
YJL124C	-3.347562	0.7231905127335096
YJL126W	-0.739057	0.044583293096338045
YJL127C	-0.503879	0.28630879223123157
YJL127C-B	3.573893	
YJL128C		0.17550416692723522
YJL129C	0.8836025	1.7080736058531498
YJL130C		-1.0
YJL131C		-0.1574916742993723
YJL132W	-0.763457	-0.09575330033256399
YJL133W	1.230224	-0.31686539722501295
YJL134W	-0.266288	0.49970782934597674
YJL135W	-0.249662	0.3072396696378634
YJL136C		0.5960721658238917
YJL136W-A		
YJL137C	0.338525	-0.08246603331843566
YJL138C		-0.06761917866515488
YJL139C	0.9099905	0.11485253585653002
YJL140W	-0.7465915	
YJL141C	-0.578268	0.2684965875762663
YJL142C	-0.166962	0.04130437410803975
YJL144W	-0.539398	-0.3547145321722802
YJL145W	0.342921	0.04060241484929511
YJL146W	0.669143	-0.0860772717362703
YJL147C	-1.644834	-0.4949560944213187
YJL148W	5.326704	1.0668752071021248
YJL149W		0.2089688166496575
YJL150W	0.202977	-0.1281510032195429
YJL151C	1.8842729999999999	-0.17265949734997116
YJL152W		-0.1314207559708893
YJL153C		1.4086811232585497
YJL154C	-0.669656	-0.2942128617563974
YJL155C	-0.614269	-0.2983777814997707
YJL157C		0.16778047369571084
YJL158C	0.652394	0.8185133910175479
YJL159W	0.983689	-0.031075986862442395
YJL160C	-0.647606	0.03680915867043563
YJL161W	-0.6874395	0.05411797772149374
YJL162C	-0.683393	-0.18458756928594305
YJL163C	0.174568	4.189002941745734e-07
YJL164C		-0.2991596731896485
YJL165C	0.738178	-0.44168705272568604
YJL166W	-0.840845	-0.9580874622313572
YJL168C	-0.742858	0.005769557615558779
YJL169W	-0.935239	0.08626952124628584
YJL170C	-0.748876	0.11230528894712985
YJL171C	-0.471905	0.2868355486157455
YJL172W		0.002796901922729092
YJL175W		0.5824143661422456
YJL176C		-0.6695463735446539
YJL177W		0.34676867627178376
YJL178C		-0.009677068843761849
YJL179W	0.642903	0.7507125833459062
YJL180C		-0.7577159665588742
YJL181W	0.906733	0.08379689538425955
YJL182C	0.703627	0.04821020917827315
YJL183W		-0.6043757627313695
YJL184W		0.3050734312416554
YJL185C		-0.02593003789836687
YJL186W	-0.1682	0.06402110546497747
YJL187C	-0.345633	-0.2256414487075038
YJL188C	-0.179165	2.8762345830406613
YJL189W	2.054927	4.810640381366741
YJL190C	0.447241	0.2595158205294633
YJL191W	0.770854	-0.04333625533543646
YJL192C	-2.595037	-0.32073375295199535
YJL193W	0.229876	0.1301265315816493
YJL196C	-0.17972	-0.0684213541336316
YJL197W	0.762288	0.3799568141708391
YJL198W	-1.000289	0.2880774392281882
YJL199C	0.174416	0.05997723678218733
YJL200C	-0.05849900000000002	8.359508846227783
YJL201W	-1.185131	0.2429843071997857
YJL204C	1.013446	0.1617389922173909
YJL205C	0.494939	0.11762407921473161
YJL206C	0.382688	0.04248008121648496
YJL207C	0.748047	-0.17927800977247177
YJL208C	0.756494	0.19511497547976414
YJL209W		-0.008109922361694888
YJL210W	-0.306845	0.01574452884338362
YJL211C	-0.417684	-0.03357693045368876
YJL212C	-1.83992	-0.21337508186912102
YJL213W	0.504735	0.03968001033398397
YJL214W	0.653996	-0.1451546601500299
YJL215C	-0.19396	-0.058093575014028814
YJL216C	-1.409979	0.07124693579906813
YJL217W	-0.225885	0.07104739051798775
YJL218W	0.05367	-0.13999631437677051
YJR001W	-1.684351	0.0017165213462846662
YJR003C	-0.173404	-0.07878722271103067
YJR004C	-1.32046	0.016163416855109775
YJR005C-A		
YJR005W		0.25907989491916594
YJR008W	-0.569668	-0.2284965023980717
YJR009C	-0.535972	-0.028613516609711787
YJR010C-A	-0.752372	-0.35434537295578183
YJR010W	-1.40523	0.017033138535204856
YJR011C		0.01677736866899157
YJR014W	-0.199932	-0.10241864388337998
YJR015W		-0.04197066512180256
YJR018W	3.407303	0.6328872526179385
YJR019C		0.11654823391113764
YJR020W		-0.11247880473492844
YJR021C	0.031278	0.03369903326446244
YJR024C	-0.146042	0.037695359712897475
YJR025C	1.089113	0.058382655942544215
YJR030C	-0.379442	-0.0006950085643487036
YJR031C	-0.744064	0.35177302630454854
YJR032W		0.9377008923488983
YJR033C	-0.482153	-0.20762588203266907
YJR034W	1.229165	-0.5106392670052949
YJR035W		0.18338942286822113
YJR036C	-0.688255	0.19405905057448936
YJR037W		-0.017078845793129238
YJR038C		-0.22518221777483002
YJR039W	-1.256184	0.11200377556897789
YJR040W		-0.25712605750550255
YJR043C	-0.550557	0.04383413071309644
YJR044C		-0.5141366340104448
YJR047C	-1.00759	0.15858631465000045
YJR048W	1.604193	-0.12123807181962507
YJR049C		0.04913050918013742
YJR050W		0.0879383912931116
YJR051W	0.800974	-0.19316022028179508
YJR052W	-0.726006	-0.23995987809362473
YJR053W	-0.520769	0.18443160675702536
YJR054W		0.5304737803671747
YJR055W	-0.35736433333333334	1.4888530887609104
YJR056C	1.103558	0.23346017552158688
YJR058C	-0.701146	0.32055713184605233
YJR059W	0.389729	2.367004326049563
YJR060W	0.024505999999999972	1.4896352120272534
YJR061W	0.097409	0.06509110153295528
YJR062C	-0.54431	-0.07748508105415092
YJR063W	2.282841	7.964145424476168
YJR066W	-1.69167	0.5719496455355326
YJR069C	-1.093083	0.286102193117569
YJR070C		-0.4295300711968334
YJR073C		0.04646404697250198
YJR074W	0.500526	-0.5279706040225919
YJR075W		-0.29732407383865067
YJR077C	-0.997081	-0.4117029858750846
YJR078W	0.435817	0.07110626495357011
YJR079W	0.528443	-0.09975330505664123
YJR080C	0.116332	-0.38475578105084707
YJR082C	0.819993	0.4585545830606113
YJR083C	0.460851	-0.36312437580689716
YJR084W	0.465556	-0.3611544110749982
YJR085C	4.687781	
YJR086W		
YJR087W	0.298834	-0.08945159678319703
YJR088C	0.730399	-0.5113847464455661
YJR090C	-2.74685	2.04671103228467
YJR091C	0.69827	0.021948076211508932
YJR092W	0.47537	-0.10649730938609783
YJR094C	1.047335	-0.0018897933025069924
YJR094W-A	2.771591	0.2800283962157911
YJR095W	0.371281	0.058471312366113165
YJR096W	-0.476507	-0.030906985844108337
YJR097W	0.548713	0.27649614451272314
YJR098C		-0.10569253425858663
YJR099W	-0.131804	-0.0695904188735445
YJR100C	-0.682099	-0.04166610317535749
YJR101W	0.225342	
YJR102C		-1.0
YJR103W		-0.009142192968877583
YJR104C		-1.0
YJR105W		0.8440084931367227
YJR106W	-0.570944	0.006210520700176164
YJR107W	-0.308882	-0.008673405264911227
YJR108W	0.422853	0.06222175010057729
YJR109C		-0.2870040884510903
YJR110W	0.181411	-0.05457419332774183
YJR111C	0.278659	0.12166785714837988
YJR112W-A	-0.581699	
YJR113C	5.862006	-0.394096124982532
YJR114W		
YJR115W		-0.017662068030677075
YJR116W	0.558678	-0.041256843298769774
YJR117W		-0.5103545298899179
YJR118C	0.301885	2.2394615489589804
YJR119C	0.060451	-0.08253266880038085
YJR120W	2.662839	-0.4571841774426454
YJR121W	-1.049191	-0.4553232304414849
YJR122W	3.152121	-1.0
YJR124C	-1.379229	-0.14681166506268803
YJR125C	-0.043412	0.2962753688984097
YJR126C	-0.50934	-0.17334064196889745
YJR127C	0.490123	-0.34098315728844486
YJR128W	-0.445364	
YJR129C	0.003609	0.056541405126409844
YJR130C		-0.03182925812472323
YJR131W	0.899659	0.11542830348196303
YJR133W	-0.126216	0.29820520337823964
YJR134C	-0.667386	0.19958079634144263
YJR135C		0.04603036209375283
YJR135W-A	-0.967787	
YJR137C		-0.24289172838137787
YJR139C		0.29929337937589656
YJR140C		-0.16989260484675223
YJR142W	-0.251599	-0.1024675337958045
YJR143C	-2.068788	
YJR144W	-0.644015	-1.0
YJR145C	-0.923967	-0.4518169629800661
YJR146W	1.048285	-0.06990735332226675
YJR147W	-0.18273	0.01975515310821188
YJR148W	-1.547246	0.5628225949757009
YJR149W	0.633094	0.014384917272069753
YJR150C	-1.408923	0.18695087722521764
YJR151C	0.319528	
YJR151W-A		
YJR152W		0.1590909325847485
YJR153W	1.504822	0.15005272489929222
YJR154W		0.0437999526711671
YKL001C	-1.311347	0.16515241867293906
YKL002W		0.4373592869672658
YKL003C		-0.9614709229755811
YKL005C	1.872309	0.14358115570984625
YKL006W	0.543567	0.048912217464287255
YKL007W	-0.340822	0.07446452794111544
YKL008C	1.630734	0.04262430896886224
YKL009W	4.298249	4.372668690563671
YKL010C	2.15591	-0.5214713777327561
YKL011C		-0.5786351432541452
YKL015W	-1.488086	-0.12445786880605644
YKL016C	1.182532	-0.8013941218161202
YKL017C	-0.272558	-0.08359679589846389
YKL018C-A	-0.281102	
YKL020C	-0.32331	-0.11194662624857024
YKL023W	0.571533	0.08583037110356223
YKL025C	0.08885	0.417584101699437
YKL026C	0.318201	-0.34030885340341294
YKL027W	-0.878893	0.00720560618027799
YKL029C	0.682572	-0.06676925908835035
YKL030W	0.315812	0.13825698496554523
YKL031W	0.42603	-0.2392100172994607
YKL032C	0.598482	-0.3350939043341194
YKL033W-A	-1.023297	-0.06234092373138003
YKL034W	-0.811599	-0.19605120708533502
YKL037W	-0.792516	-0.6365629142611977
YKL038W	-0.41053	0.05192120474951967
YKL039W	1.15713	-0.19309668744607195
YKL040C	0.404013	-0.2378577223252473
YKL041W		0.14502427229586556
YKL043W	-0.904224	-0.08500164390804468
YKL044W	-0.142766	-0.05879519070700179
YKL046C	-0.295264	0.2626694349802422
YKL047W	-0.447524	-0.1954314778164835
YKL048C		-0.9573391864262519
YKL050C	-0.290402	-0.007634972307529825
YKL051W	-0.722674	-0.1475220555278494
YKL053C-A	-1.491955	-0.13540864515040096
YKL053W	-0.546368	0.14283249517332813
YKL054C		
YKL055C	-0.051745	-0.40344759720992157
YKL056C		0.4475521848255877
YKL057C	0.325289	0.9633836548944973
YKL061W	0.029641	0.1426457081200879
YKL062W	-0.9372780000000001	-0.2848627474268156
YKL063C	-0.355038	0.3090511503244122
YKL064W	-0.403058	0.12779521985915024
YKL065C	0.128964	0.2617894986115179
YKL066W	0.231832	0.01006077032959471
YKL067W	-0.240358	0.05073672159340356
YKL068W	-0.675308	0.101108865649952
YKL068W-A	-0.179414	
YKL069W	-0.652767	0.1712796624165449
YKL070W	-1.399031	0.13173427815473443
YKL071W	-1.273747	0.17156852111808998
YKL072W	0.421285	0.0643598824189624
YKL073W	0.106216	0.5178532046988285
YKL074C	0.748779	0.1766810275732681
YKL075C	-3.704532	0.43005161860017355
YKL076C	-1.215767	0.2715909247374093
YKL077W	0.268855	1.04593470275314
YKL079W	-3.617069	-0.12710988106570112
YKL080W	2.949513	0.40159583640516694
YKL081W	0.580024	0.2568930820576274
YKL084W	-1.002101	0.17592735766011575
YKL085W	0.612154	0.4441852915442101
YKL086W	0.612964	0.1468168218316585
YKL087C	2.357682	-0.2561444905165244
YKL090W	-1.777879	-0.07053781281379201
YKL091C	-1.188123	0.037171052401991256
YKL092C	0.668516	0.30286302810508525
YKL093W	0.262231	0.31200638080269194
YKL094W	-0.723257	-0.010125247483694255
YKL096C-B		
YKL096W	-0.602959	0.09903985706171065
YKL096W-A	0.406872	-0.020674651991298615
YKL097C	-0.461553	0.41886254303877435
YKL098W	-0.530898	-0.11681481053276757
YKL100C	0.167322	0.014577212465217065
YKL101W	-0.459251	0.06187549154969299
YKL102C	0.410627	0.07520399230723676
YKL103C	0.660379	0.08449239430150315
YKL105C	-0.489771	-0.05412496029714345
YKL106C-A		
YKL106W	-0.311956	0.06646861307377194
YKL107W	7.279292	0.061889959412761375
YKL109W		-0.1881463518092975
YKL110C	-0.685353	0.12321377423981963
YKL113C	-1.766837	-0.051676862299809945
YKL114C		-0.07441007619183576
YKL115C	-1.0723	-0.07285446185721114
YKL116C	-0.449694	-0.06652341365789358
YKL117W	-0.88885	0.04755149235163386
YKL118W		0.3420315612586752
YKL119C		0.15722697743916658
YKL120W	-2.026611	-0.09330805282103197
YKL121W	-1.174958	0.03611385253920571
YKL123W	-0.842011	-0.05700833919586493
YKL124W	0.43491	-0.06257702977293317
YKL126W	-0.882334	-0.12532559652533726
YKL127W	-0.941886	-0.10741906519562494
YKL128C	-0.738059	-0.02030879037919714
YKL129C		-0.028496676708580193
YKL130C	-0.11765	-0.09133517476161199
YKL131W	-0.639312	0.05388903838339493
YKL132C	-1.231621	0.012494070559203124
YKL133C		-0.04783863632666638
YKL134C	1.35115	-0.873566162997637
YKL135C		
YKL136W	-1.367293	-0.2572416839572017
YKL137W	2.239464	-0.9042576689207301
YKL138C	0.630407	-0.261961893449532
YKL139W	1.439304	0.8416327301721417
YKL140W		0.028471347513037593
YKL142W	-0.755791	0.06926654587878853
YKL143W	-0.309577	4.477410842121083
YKL146W	0.448004	0.14486923395238782
YKL147C	-0.252786	-0.23230892351335922
YKL148C	2.361173	0.2343073336521452
YKL149C	5.713674	3.6124978384074655
YKL150W		-0.1015925862416282
YKL151C	-1.071313	0.1653918934826551
YKL155C	0.888738	-0.694383809878319
YKL156W	1.759392	-0.07060619135490998
YKL157W	-0.45479133333333327	-0.1540076018375005
YKL159C	-0.415891	-0.1647678783076749
YKL160W		0.04355110157679698
YKL161C	-0.046124	-0.08636621251453039
YKL162C	0.194092	-0.03454594152566645
YKL162C-A	-3.735183	0.11746276228705674
YKL163W	0.172078	-0.10752765449369409
YKL164C	0.386706	0.11218857224336429
YKL166C	-2.785082	0.37810229184426114
YKL167C		-0.5474562040291008
YKL168C	-0.81002	-0.28195107463630087
YKL169C	4.368251	-0.7074535966140922
YKL170W	2.423219	-0.6625899275841446
YKL171W	-3.174002	-0.2157358823458332
YKL174C	-1.398658	-0.23669574081894737
YKL175W	-0.544955	0.3398379186249074
YKL176C	1.888655	0.12298965199770817
YKL177W		-0.28740047811420655
YKL178C		-0.04287471461191869
YKL179C		-0.06850252726674044
YKL183W		0.2539825741553607
YKL184W	5.693157	1.9146545175692011
YKL185W	1.416942	0.3578274120752611
YKL187C	0.4976	0.2507701513995348
YKL188C	0.219734	0.16964761568070957
YKL190W	-0.726251	0.1611791251723039
YKL191W	-0.039693	0.53768655803705
YKL194C	1.590112	-0.9498188637336531
YKL197C	0.798547	0.40912885944456495
YKL198C	-0.9149780000000001	0.17404899736780272
YKL201C	-1.378023	-0.19107646946477144
YKL202W		-0.3485170322755132
YKL204W	-0.50842	-0.32569667641049904
YKL205W	-2.681276	0.7785210927771137
YKL206C	0.680543	0.32052776844808395
YKL207W	-0.028897	0.1929707027434744
YKL208W	0.057642	-0.20887558527993533
YKL211C	-0.692094	0.06977158461577643
YKL212W	-0.232222	-0.037717305404520174
YKL213C	0.845114	-0.7079976179062142
YKL214C	-0.123965	-0.06950839619007376
YKL215C		-0.366553746963467
YKL216W	-1.199956	
YKL217W	-0.332122	-0.09024857589127475
YKL218C	-1.466438	-0.03943495910029246
YKL220C	0.277594	-0.4558380005898752
YKL221W	-0.482904	0.02251228157210189
YKL222C		0.016680111299849615
YKR001C		-0.35897241396038343
YKR003W	0.523055	-0.010821434253896617
YKR005C	-0.456236	0.03152312064620577
YKR006C		-1.0
YKR007W	-1.49082	0.20209858774917278
YKR009C	-0.860519	0.02357285151468183
YKR010C		0.3613400064835114
YKR011C	-1.397991	-0.05866598488982089
YKR012C	-1.642065	0.11743582753788884
YKR013W	-0.456295	-0.10600490734242207
YKR014C	1.157588	-0.2712051873015654
YKR015C	-0.583538	0.2312813687145701
YKR016W	0.600946	-0.10423443330227455
YKR017C	1.056042	-0.13791960428346423
YKR018C	-0.675358	-0.07765150804445764
YKR019C	-0.650004	-0.2637272486433818
YKR020W		-0.266361568151265
YKR021W	-0.137664	-0.1392117210237221
YKR023W		0.21287261977891353
YKR024C	0.847039	0.7822777245953871
YKR026C	-0.508026	-0.4319650003165305
YKR027W	0.602575	-0.20395674456805787
YKR028W	-0.282429	-0.22534952404804962
YKR029C		0.8970341981464913
YKR030W	-1.421007	0.5031868775692128
YKR031C	0.319249	-0.11730827321620121
YKR032W	-1.394998	-0.016639965240649396
YKR033C	-1.447039	-0.10986106602774148
YKR034W		-0.2338729538843981
YKR035C	0.112229	-0.08225552191194377
YKR035W-A		0.10744898777894185
YKR036C		-0.20249672443367803
YKR039W	0.765574	-0.3662417777344243
YKR040C	-0.373641	-0.5197972171438271
YKR041W		-0.40699021568337457
YKR042W		-0.3875622064441775
YKR043C	0.457151	0.09589864542854909
YKR044W	-1.249446	-0.009196742804604141
YKR045C	-0.99426	0.0201830880906759
YKR046C	2.791072	-0.3973162268975654
YKR047W	-0.330788	-0.3304602608644431
YKR048C	-0.978406	-0.3706895628310421
YKR049C	-0.018942	-0.195364384701336
YKR050W	-0.060296	-0.11621768966107038
YKR051W	0.376925	0.04605107036587899
YKR052C	-0.834672	-0.09899286114207675
YKR053C	-1.717451	-0.15774372627150204
YKR054C	0.3165225	0.13282552109813547
YKR055W	-1.403105	-0.2587708598695233
YKR056W	-2.466019	0.31311089752762605
YKR057W	4.901776	0.4099250391452941
YKR058W	-1.023111	-0.5612648008232064
YKR059W	0.703361	0.28622379537845133
YKR060W	0.262132	-0.05301038000055722
