orf	hap a (post-SGA) | growth (colony size) | expression of amyloid-beta 42 | SGA final selection medium | Chen X~Petranovic D, 2020
YDR370C	0.16878113520211993
YDR371W	-0.5125299070910242
YDR372C	-1.3279658750657761
YDR374C	0.40237547949758506
YDR375C	0.8072306172489294
YDR378C	2.516593220042181
YDR379W	0.09172768671168373
YDR380W	0.06027114952711034
YDR382W	-1.2475975519862508
YDR383C	0.37794276749129146
YDR384C	-0.8486535542364291
YDR385W	0.44053130868388407
YDR386W	-0.19641141218606667
YDR387C	-0.10037277286721068
YDR388W	-2.5222711457263554
YDR389W	-3.753967274514213
YDR391C	-0.3718215941136031
YDR392W	1.6598256339391355
YDR393W	0.037461103403587666
YDR395W	0.5013812792877935
YDR399W	-0.6736606292501766
YDR400W	0.8439028661995522
YDR401W	-0.44467929225001734
YDR402C	-0.14443974205503238
YDR403W	-0.16261359994206667
YDR406W	-0.5021912073236552
YDR408C	0.3495924764251652
YDR409W	0.26954868652219405
YDR410C	-0.048911083442190105
YDR411C	0.2973889968823065
YDR414C	-3.1286845670590306
YDR415C	-0.7417662344441902
YDR419W	0.008345841278440912
YDR420W	-0.08769279804041508
YDR421W	-0.4775730477879021
YDR422C	0.1942801705028058
YDR423C	0.5594031750674451
YDR424C	0.8344218612559334
YDR425W	-1.3316052828314193
YDR426C	-0.6334416962986401
YDR428C	-0.315190554804898
YDR430C	-0.03474752837971824
YDR431W	0.40749846749890467
YDR435C	0.17761307379263025
YDR436W	0.4963046531688388
YDR438W	0.01780366528087712
YDR439W	-0.31414741245168815
YDR440W	-0.7022659106693095
YDR441C	0.48462145881288815
YDR444W	-0.7418125963265552
YDR445C	1.1157921253284109
YDR446W	0.486290486578024
YDR447C	1.351009135506647
YDR451C	-0.6245865767669474
YDR452W	0.44604837268530523
YDR453C	-0.3835047884695537
YDR455C	-1.4563882892165032
YDR458C	-0.27515706938282114
YDR459C	-0.4088647381231449
YDR461W	-1.0069793825125057
YDR463W	1.3869627752806142
YDR465C	0.9498397674033108
YDR466W	-0.8682878114179571
YDR467C	-0.4424075600141381
YDR469W	-1.2651223435201766
YDR471W	0.5573400713022078
YDR475C	-0.10580870357449326
YDR476C	0.4407167562133436
YDR477W	-0.12169923875505705
YDR479C	0.7005982878096976
YDR480W	0.43397110232925307
YDR481C	0.941031009753983
YDR482C	0.7179839936965289
YDR483W	-0.34052732351730675
YDR485C	0.5885416181337744
YDR486C	-0.7892639829270133
YDR488C	1.1512821462787293
YDR490C	-0.22860973948847815
YDR491C	0.9681063490550749
YDR492W	0.14418615660754933
YDR493W	0.8804360295030803
YDR494W	-0.15431482299875254
YDR496C	0.02459568104733254
YDR497C	0.7394263642902875
YDR500C	-1.8513451650829449
YDR501W	0.02607926128300881
YDR502C	0.17596722696867687
YDR503C	0.40504128773356585
YDR504C	0.7751018327700653
YDR505C	0.2792615008776371
YDR506C	0.42173156538492385
YDR508C	0.21002002956568375
YDR509W	0.028003279401151483
YDR511W	-0.2739516604413342
YDR512C	1.1314392606265593
YDR513W	0.040845520816224196
YDR514C	-0.7085479457297512
YDR515W	0.5917405880169513
YDR516C	-0.9322208471991313
YDR517W	0.14692150766707743
YDR519W	0.17133103873218855
YDR520C	0.44825056209763714
YDR522C	-0.5127848974440311
YDR524C	-0.21069087195445074
YDR525W	-0.916875064136355
YDR525W-A	0.004405081277425805
YDR528W	0.19972769168067964
YDR530C	-0.6448235384192191
YDR532C	-0.32935410986736985
YDR533C	-0.2660005976157566
YDR534C	-0.5062478720305825
YDR535C	-1.055960711231005
YDR536W	-0.15048996770364964
YDR537C	0.0026896916299251404
YDR538W	0.9225326186903946
YDR539W	0.3670709060767263
YDR540C	-0.1196593159310022
YDR541C	-0.15906691594115308
YEL001C	0.40483265926292383
YEL003W	-0.48559365343702693
YEL004W	0.6026356303726988
YEL005C	0.044090852581765996
YEL006W	0.09585389424215833
YEL007W	1.9703807029603069
YEL008W	0.4402994992720597
YEL010W	-0.06861488344726557
YEL011W	0.4308880371519883
YEL012W	-0.7188171026735729
YEL013W	-1.0817379178258804
YEL014C	-0.17601218394551796
YEL015W	0.18278242367631478
YEL016C	0.40265365079177434
YEL017C-A	0.5900715602518155
YEL017W	0.038295617286155596
YEL020C	-0.6510823925384783
YEL023C	0.6888687315713821
YEL025C	-0.5250476153295427
YEL028W	-0.6498538026558088
YEL030W	-0.2855653119737375
YEL031W	-1.5486252541814387
YEL033W	2.207382645609591
YEL037C	-2.435249892527469
YEL038W	-0.7205556732622561
YEL039C	-0.5900933362874742
YEL040W	-0.13609460322935338
YEL041W	0.45381398798142314
YEL042W	-0.7880122121031615
YEL043W	-0.727208603381617
YEL047C	-0.24251830419794318
YEL048C	-0.0439040001467827
YEL049W	-0.10985377781082935
YEL052W	1.7965004631508117
YEL053C	-0.8824977283627939
YEL056W	1.8610130224615469
YEL057C	1.3144759722031187
YEL059W	-0.6149201242938692
YEL060C	-1.8893619086221491
YEL061C	-2.880532591700992
YEL062W	0.5469781905936563
YEL063C	2.23946506820609
YEL064C	-0.2215163714866511
YEL065W	-0.7801770539834962
YEL066W	-0.5167720193274111
YEL067C	-1.3468351611882836
YEL068C	0.410929246793906
YEL071W	-1.2991287842348185
YER001W	0.1638899566126248
YER002W	0.07684552247255613
YER004W	1.3233774536171765
YER005W	-1.1283547905437705
YER007C-A	0.41888030961948347
YER007W	-0.03998642108695006
YER010C	-0.5601203793385771
YER011W	-0.3513760039906895
YER016W	-0.04937470226583895
YER019C-A	-0.7911648201039735
YER019W	0.4944501778742435
YER020W	-0.9143947034298336
YER024W	0.3440754124237442
YER027C	0.008809460102089694
YER028C	0.8316169673728581
YER030W	0.5512203028300432
YER031C	0.0834289097683696
YER032W	-0.3658640922297155
YER033C	-1.5212717435861576
YER034W	0.3521191990140514
YER035W	-0.1140495281648513
YER038W-A	0.45054547527469885
YER039C	-0.09703471733693908
YER039C-A	-0.30612680680256327
YER041W	0.10329497636172214
YER042W	1.6325880280497662
YER044C-A	0.14870644013812542
YER045C	0.687130160982699
YER046W	0.5358513388260844
YER046W-A	0.2806059954662188
YER047C	-0.0016915062535563484
YER048C	0.5606317649501146
YER049W	0.7612396299429651
YER051W	0.46707348633777984
YER052C	0.21845789215609257
YER053C	-0.34342494116511196
YER054C	0.15654159825779074
YER055C	-0.048911083442190105
YER056C	0.3646137263113875
YER056C-A	0.8916787859765646
YER057C	-0.8454314034120696
YER059W	0.36391829807591425
YER060W	0.2003072152102407
YER060W-A	0.0966420462423614
YER061C	1.396142427988861
YER062C	-0.12751765499184994
YER063W	0.11509407542358499
YER064C	-0.40888791906432737
YER065C	0.5101900369371214
YER066C-A	0.26298848016756304
YER066W	-0.18621179806579233
YER067C-A	-1.4053206757915842
YER067W	0.07494468529559593
YER069W	-0.048911083442190105
YER071C	0.6044205628437469
YER072W	0.19344565662023794
YER073W	-0.3757855350558006
YER074W	1.4695564687136538
YER075C	0.08558473729833668
YER077C	0.732842976994474
YER078C	0.37469743572574965
YER079W	-0.514616191797444
YER080W	-0.5140830301502478
YER081W	0.6201140600242601
YER083C	-3.3298719555814413
YER084W	-0.30897806256800364
YER085C	0.18255061426449032
YER087C-B	0.4399981470366879
YER088C	-0.561163521691787
YER089C	0.3532087032496262
YER090W	0.20452614650544507
YER091C	-0.08613967498119147
YER091C-A	-0.2056606077178609
YER092W	-1.551801043123433
YER093C-A	0.08704513659283052
YER095W	-0.04334765755840409
YER096W	0.9834521321178512
YER097W	0.299776633824098
YER098W	0.241731557103264
YER101C	-1.3477855797767635
YER106W	0.3998719378498813
YER111C	-0.690582716313359
YER113C	0.3816748990216645
YER114C	-0.26815642514572374
YER115C	0.12399555683764256
YER116C	1.8485416761053934
YER117W	-0.9057250314276004
YER118C	0.7626304864139116
YER119C	-0.08850413098180053
YER119C-A	-2.7470799133136747
YER120W	-0.3842002167050269
YER121W	0.31257251335680586
YER123W	0.5493890084766303
YER124C	-0.03970824979276076
YER128W	-0.7818229008074495
YER129W	1.560819834148927
YER130C	0.07728596035502251
YER131W	1.001324637769514
YER132C	0.6591044030931269
YER134C	-0.26771598726325735
YER135C	0.47629950092839163
YER137C	-0.2978280298592491
YER139C	0.3423832037174259
YER140W	0.581911868955596
YER142C	0.7412808395848827
YER143W	0.29224282793980455
YER144C	0.6016852117842189
YER145C	0.3756246733730473
YER149C	-0.5232626828584946
YER150W	-0.17422725147446996
YER151C	-3.2194611327294718
YER152C	0.2537856465181337
YER153C	0.3950039402015686
YER155C	-0.697513817726909
YER156C	0.37796594843247394
YER158C	-1.0391313479325524
YER161C	0.36303742231098146
YER162C	0.608106332491755
YER163C	-0.4173953244782834
YER164W	-3.496612465506745
YER166W	-0.03952280226330122
YER167W	-1.0275408773413317
YER170W	0.029973659401659018
YER173W	-0.3849651877640475
YER174C	1.6075757925139118
YER175C	-0.520967769681433
YER176W	0.8615203814982079
YER177W	-3.807352982057376
YER178W	1.2629215590133684
YER179W	-0.05846163120935608
YER180C	-0.027746884142620824
YER181C	-0.2515588712590955
YER182W	-0.6516619160680394
YER183C	-0.4940315160274357
YER184C	-1.5171918979380477
YER185W	-0.11073465357576213
YER186C	-0.0823843625096359
YER187W	0.05635357046727768
YER188W	1.0750400307296784
YFL001W	0.3591430241923313
YFL003C	1.0816234180254918
YFL004W	0.17450682767418305
YFL007W	0.14758216449077705
YFL010C	0.752778586411374
YFL010W-A	-0.3333875936331147
YFL011W	0.8990503252725811
YFL012W	0.028675526695442287
YFL012W-A	-0.9049600603685799
YFL013C	-2.6936942057705116
YFL014W	1.563810175561462
YFL015C	0.5076401334070528
YFL018C	0.44697561033260286
YFL019C	0.8888970730346716
YFL020C	0.007418603631143249
YFL021W	1.4316556298803618
YFL023W	-0.1338460519346565
YFL025C	0.5254199152939856
YFL026W	-0.048911083442190105
YFL027C	-0.3212871423358801
YFL028C	0.0888764309462434
YFL030W	0.6903291308658758
YFL031W	-4.475033630935244
YFL032W	-4.139929945201867
YFL033C	0.4840419352833272
YFL034C-A	-0.33118540422078274
YFL034W	-0.530471955566234
YFL036W	-2.505557687133815
YFL040W	-0.6212021593543109
YFL041W	-0.2073759973653616
YFL042C	0.27198268534635045
YFL044C	-0.17941978229933692
YFL046W	0.27933104370118444
YFL047W	0.07355382882464946
YFL048C	0.39822609102592793
YFL049W	0.7465892751156619
YFL050C	-0.5866161951101079
YFL051C	0.030251830695848324
YFL052W	0.02199941563489909
YFL053W	0.834445042197116
YFL054C	-1.0854236874738885
YFL055W	-0.5290579181541051
YFL063W	-0.6484397652436799
YFR006W	0.3909009136122764
YFR007W	-0.8435769281174742
YFR008W	-1.1130321884221765
YFR009W	0.28459311734959875
YFR010W	-0.9600843385004263
YFR011C	0.6718539207434698
YFR012W	1.1582596095746442
YFR013W	0.15742247402272352
YFR014C	-1.3325557014198994
YFR015C	-0.15431482299875254
YFR016C	-0.25095616678835203
YFR017C	-0.051808701089995315
YFR018C	0.19859182556274
YFR019W	0.5255358199998978
YFR020W	0.3450953738357716
YFR021W	2.0373272610951987
YFR022W	0.5530052353010912
YFR023W	0.18688545026560693
YFR024C-A	-0.3103805095095413
YFR025C	-0.048911083442190105
YFR026C	0.3826021366689622
YFR030W	0.6035628680199966
YFR031C-A	1.130372937332167
YFR032C	0.005795937748372348
YFR032C-A	-1.2214494503324562
YFR033C	0.8915860622118349
YFR034C	-0.010407540138154429
YFR035C	1.6747309791194454
YFR038W	-1.5154996892317296
YFR039C	-0.24604180725767438
YFR040W	-3.3049988056926822
YFR041C	0.09237675306479211
YFR043C	-0.01814997449308998
YFR044C	-0.5688132322819927
YFR045W	0.33440895995066594
YFR046C	0.6219685353188553
YFR047C	-0.4786625520234769
YFR048W	0.4770412910462298
YFR049W	0.6953825760436482
YFR053C	0.7477251412336016
YFR054C	0.43026215174006244
YFR055W	0.5756761957775193
YFR056C	-0.13273336675789932
YFR057W	0.4926884263443779
YGL002W	-1.0785157670015209
YGL004C	0.3431481747764465
YGL005C	-2.071656830080871
YGL006W	0.14849781166748344
YGL007W	0.21769292109707197
YGL009C	0.015114676103713903
YGL010W	1.184848149110905
YGL013C	-0.8131867142272932
YGL014W	0.10769935518638608
YGL015C	0.36338513642871806
YGL016W	0.5540947395366661
YGL017W	0.3948416736132915
YGL019W	2.009000150970255
YGL020C	-0.5718731165180749
YGL021W	-0.5677700899287829
YGL023C	1.1632666928700517
YGL024W	3.2177471479874953
YGL026C	-0.048911083442190105
YGL027C	-3.8784952905462897
YGL028C	-0.32156531363006946
YGL029W	-0.6161950760589037
YGL031C	1.0079775678888747
YGL032C	0.36153066113412274
YGL034C	-0.6006406645254851
YGL035C	-0.8323109907028075
YGL036W	0.31639736865190876
YGL037C	0.5628107734212641
YGL039W	-0.474629068257732
YGL041C	-0.031038577790527558
YGL042C	0.32302711783008703
YGL043W	-1.377920803313938
YGL045W	-1.2594314224598873
YGL049C	0.4680702668086248
YGL050W	0.31591056888707747
YGL051W	-0.07577779427264004
YGL053W	-0.5202723414459597
YGL054C	-0.9971738443923329
YGL056C	0.36561050678223256
YGL057C	0.3428468225410747
YGL058W	0.7939942998337552
YGL059W	-0.3070772253910434
YGL060W	0.1283999356623065
YGL062W	-1.4411815918008213
YGL063W	-0.6081281085274138
YGL066W	-0.0025028391949418476
YGL067W	0.5448919058872367
YGL071W	-0.8602208438864672
YGL077C	1.071655613317042
YGL078C	-1.1731867307906128
YGL079W	-0.372238851054887
YGL080W	-0.5887024798165277
YGL081W	-2.0959736373812525
YGL082W	0.7866691224201037
YGL083W	0.4129923505591433
YGL084C	-2.321014214380397
YGL085W	-1.0689884001755374
YGL086W	0.6506433595615357
YGL087C	-0.57980099840247
YGL089C	-0.6729188391323383
YGL090W	0.5944527581352971
YGL094C	1.6205339386348967
YGL096W	0.10148686294949168
YGL101W	0.5214791552929705
YGL104C	-0.6541654577157431
YGL105W	-0.048911083442190105
YGL108C	-0.0778640789790598
YGL109W	-0.5462118146291121
YGL110C	-1.602891837489535
YGL114W	0.8999312010375139
YGL115W	4.02694744278417
YGL117W	-0.33032770939703243
YGL118C	0.5396298322388225
YGL121C	-0.02790915073089792
YGL124C	0.561605364479777
YGL125W	-0.08616285592237392
YGL126W	-0.12188468628451661
YGL127C	-1.054384407230599
YGL131C	-0.21470117477901318
YGL132W	0.9090644918633959
YGL133W	-1.1072137721853839
YGL136C	-1.5177714214676086
YGL138C	0.4243278307973573
YGL139W	0.7831224384191902
YGL140C	0.6863651899236785
YGL141W	0.33728339665728874
YGL144C	0.43955770915422154
YGL146C	0.11266007659942862
YGL147C	-0.048911083442190105
YGL148W	-0.960965214265359
YGL149W	-0.9985878818044619
YGL151W	0.12700907919136004
YGL152C	-0.1391776684066181
YGL153W	-0.005794532842848532
YGL154C	-0.048911083442190105
YGL156W	-0.4961409816750379
YGL157W	-0.5434532826284014
YGL158W	0.30777405853204043
YGL159W	-0.13268700487553442
YGL160W	-0.5474867663941463
YGL161C	-0.3164191446875674
YGL162W	0.09541345635969195
YGL163C	0.22620032651102806
YGL164C	-0.32390658868949607
YGL165C	0.9587644297585508
YGL166W	0.18324604249996357
YGL167C	-2.3944977979287367
YGL168W	-2.200658767761159
YGL170C	-0.5491789751004645
YGL173C	2.485020778151695
YGL174W	-0.2865620924445825
YGL175C	0.8972190309191681
YGL176C	0.921929914219651
YGL177W	0.9715371283500762
YGL179C	1.6242660701652698
YGL180W	-0.19506691759748507
YGL181W	0.12485325166139292
YGL194C	
YGL195W	-0.11903343051907626
YGL196W	-0.24982030067041236
YGL197W	0.274532588876419
YGL198W	-0.0915871961590653
YGL199C	-0.058113917091619456
YGL202W	-0.2764552020890379
YGL203C	-1.3689961409586977
YGL205W	-0.589722441228555
YGL208W	0.5275757428239527
YGL209W	-1.041263994521337
YGL210W	0.09782427424266589
YGL211W	0.835441822667961
YGL212W	-0.28783704420961675
YGL213C	0.21057637215406244
YGL214W	0.19305158062013641
YGL215W	-1.4034198386146237
YGL216W	-0.1338460519346565
YGL217C	0.1002582730668222
YGL218W	3.4686344744050617
YGL219C	-0.4024204364744261
YGL221C	-0.6246793005316772
YGL222C	0.9794881911756537
YGL224C	0.5224295738814506
YGL226C-A	-1.708805557752111
YGL226W	0.01567101869209249
YGL227W	-0.6131120108816388
YGL228W	-0.7895189732800202
YGL229C	0.1002119111844574
YGL230C	-0.45849513319475266
YGL231C	0.31431108394548896
YGL232W	0.13948042554751364
YGL234W	0.9660200643486553
YGL235W	0.6451958383836618
YGL236C	-0.7659207751562944
YGL237C	1.8083922859774044
YGL241W	-0.23642171666696105
YGL242C	-0.5367771715678583
YGL243W	0.4608841750420679
YGL244W	0.2111095338012585
YGL248W	-0.06736311262341373
YGL249W	-0.6835588911350792
YGL250W	-0.2645633792624453
YGL251C	-1.0899439710044647
YGL252C	0.6115834736691215
YGL253W	1.181510093580633
YGL254W	-0.01043072107933686
YGL255W	0.2020457857989238
YGL256W	0.1373245980175466
YGL257C	0.13982813966525032
YGL258W	0.1735332281445205
YGL259W	0.7079466461645316
YGL260W	0.86571613185223
YGL261C	-0.4212201797733863
YGL262W	0.43443472115290194
YGL263W	-0.41266641247706537
YGR001C	0.1597869300233326
YGR003W	-1.1281461620731286
YGR004W	-0.3351957070453452
YGR007W	0.1352846751934917
YGR008C	0.24175473804444644
YGR010W	-0.6784359031337595
YGR011W	-0.547254956982322
YGR012W	0.7010155447509816
YGR014W	0.02677468951848205
YGR015C	-0.8013180723418829
YGR016W	-0.6828402819584234
YGR017W	0.20035357709260557
YGR018C	-0.6369883802995536
YGR019W	0.14687514578471253
YGR021W	0.00477597633634489
YGR022C	-0.09963098274937254
YGR023W	-0.9215344333140256
YGR025W	0.8117509007795057
YGR026W	-0.4836464543777018
YGR027C	0.575351662600965
YGR028W	-0.6876619177243714
YGR031W	-0.4864745292019597
YGR032W	-0.13994263946563867
YGR033C	0.08094854906184833
YGR034W	-0.725168680557562
YGR035C	0.7476092365276893
YGR037C	0.09386033330046835
YGR038W	-1.277431423288053
YGR039W	0.31252615147444096
YGR040W	-0.5058769769716635
YGR041W	-0.6410450450064811
YGR042W	0.0324540201081803
YGR043C	0.5756530148363368
YGR044C	-0.18382416112400082
YGR045C	1.3560393997432367
YGR049W	0.19701552156233396
YGR050C	0.18593503167712686
YGR051C	0.8068597221900103
YGR052W	1.4459350896487457
YGR053C	0.569208713187618
YGR054W	0.7063239802817606
YGR055W	-0.9820366898001985
YGR058W	1.518468254608606
YGR059W	-0.5147552774445386
YGR061C	1.1415229700409213
YGR066C	-0.416375363066256
YGR067C	-0.2157211361910406
YGR068C	-0.16488533217794596
YGR069W	-0.5821886353442615
YGR070W	0.6858783901588471
YGR071C	0.9095049297458622
YGR072W	-0.24896260584666205
YGR077C	0.009226717043373708
YGR078C	-2.054132038546945
YGR079W	1.3153568479680515
YGR080W	-0.8096400302263796
YGR081C	0.18982942979577702
YGR084C	0.4600728421006824
YGR085C	-1.310951064237864
YGR086C	-1.2519323879873674
YGR087C	0.6965879849851352
YGR088W	-0.2151184317202971
YGR089W	0.29759762535294854
YGR092W	-0.13871404958296926
YGR093W	-0.09480934698342468
YGR096W	1.2427773211258268
YGR097W	-0.2736039463235975
YGR100W	-0.5087282327371038
YGR101W	0.535990424473179
YGR105W	-2.005266614534358
YGR106C	-0.5023071120295673
YGR107W	-0.761748205743455
YGR108W	-0.15454663241057695
YGR109C	-0.04179453449918049
YGR110W	-0.2992652482125605
YGR111W	-0.5596567605149282
YGR117C	-0.34991560469619565
YGR118W	0.9577444683465234
YGR121C	-1.006098506747573
YGR122C-A	-0.19525236512694458
YGR122W	-1.1972021858556225
YGR123C	-0.24613453102240418
YGR124W	0.3193645291232613
YGR125W	0.3851520401990308
YGR126W	0.44347528821405413
YGR127W	0.3516555801904026
YGR129W	-0.19423240371491715
YGR130C	0.015369666456720759
YGR131W	0.07666007494309668
YGR132C	0.3916427037301145
YGR133W	-0.35902571458089527
YGR134W	0.48063433692950824
YGR135W	-2.3038139560230246
YGR136W	0.4510786369218951
YGR137W	0.6651082668593792
YGR138C	0.0679208601173161
YGR139W	0.24525506016299517
YGR141W	0.7127682819304795
YGR142W	-0.09527296580707352
YGR143W	0.3047837171195054
YGR144W	0.45033684680405695
YGR146C	-0.067641283917603
YGR148C	-0.10990013969319423
YGR149W	0.0760110085899883
YGR151C	-1.3732382531950849
YGR152C	0.09036001118191968
YGR153W	0.12680045072071805
YGR154C	0.15656477919897321
YGR157W	0.3683458578417606
YGR161C	-0.15888146841169354
YGR163W	-1.7295061382280315
YGR164W	0.8842377038570007
YGR166W	-2.2979723588450494
YGR168C	-1.631728928320492
YGR169C	-1.1720740456138559
YGR170W	0.8501617203188115
YGR173W	-0.08885184509953716
YGR174C	0.9782596012929844
YGR176W	0.23619131216066044
YGR177C	-0.9168055213128076
YGR178C	-1.5426677522975512
YGR181W	1.5910941433331958
YGR182C	-1.1611326413757432
YGR183C	2.008582894028971
YGR184C	0.19404836109098142
YGR187C	0.8280934643131269
YGR188C	-2.1831571571684156
YGR189C	0.9247579890439089
YGR192C	-1.7310360803460725
YGR193C	-0.9742015316805331
YGR194C	0.2771520352300349
YGR196C	-1.7087360149285635
YGR197C	0.0267746895184821
YGR199W	0.8465454934943506
YGR200C	0.3910863611417359
YGR201C	-0.3454880449303493
YGR202C	0.03725247493294572
YGR203W	0.8434160664347208
YGR205W	0.06217198670407053
YGR206W	0.8419556671402271
YGR207C	0.9114753097463698
YGR208W	-0.514616191797444
YGR209C	-0.15211263358642058
YGR210C	1.7770748344399254
YGR212W	1.3670503468048967
YGR213C	1.3154727526739638
YGR214W	0.6340921675572724
YGR217W	-2.5971919476280068
YGR221C	0.12350875707281131
YGR223C	-0.5775060852254084
YGR224W	-0.20563742677667848
YGR225W	0.41744309126617213
YGR226C	-1.0474301248758666
YGR227W	1.5156633607255303
YGR228W	1.55164018144068
YGR229C	-0.039545983204483645
YGR230W	-0.21722789736789935
YGR231C	1.43524867576364
YGR232W	0.15192859096248482
YGR233C	0.0786304549436042
YGR234W	-0.5804037028732136
YGR235C	-0.13882995428888154
YGR236C	-0.08975590180565238
YGR237C	-1.2459053432799325
YGR238C	1.0797921236720789
YGR239C	0.19590283638557673
YGR241C	0.4498500470392257
YGR242W	0.6703935214489761
YGR243W	0.12654546036771117
YGR244C	-1.7581114196471646
YGR247W	-0.6796413120752465
YGR248W	0.29011018135101985
YGR249W	1.121680084388751
YGR250C	-0.2084886825421188
YGR254W	0.4380509479773628
YGR255C	0.522870011763917
YGR256W	-0.3784049814094165
YGR259C	-0.011636130020823846
YGR260W	-0.06198513426908717
YGR261C	-1.2149356058601906
YGR263C	1.6033104993363425
YGR266W	1.1865635387584055
YGR268C	1.9530877208382054
YGR269W	0.48473736351880037
YGR270W	2.6669216236103153
YGR271C-A	-0.007556284372714094
YGR271W	1.0827824650846138
YGR273C	0.028049641283516363
YGR275W	-0.30292783691938635
YGR276C	0.709221597929566
YGR279C	1.3184630940864988
YGR281W	0.11177920083449581
YGR282C	-0.45198128872248644
YGR283C	0.5012190126995165
YGR284C	-0.8236413187005743
YGR286C	-0.8511802768253152
YGR287C	0.4778526239876153
YGR288W	1.6998359384200297
YGR289C	-1.294631681645425
YGR290W	0.13043985848636136
YGR291C	-0.3600224950517402
YGR292W	-0.9601075194416087
YGR295C	0.5159157294091845
YHL002W	0.7206266209913273
YHL003C	-1.0631699839387445
YHL005C	1.2996169889051739
YHL006C	-0.41818347647848647
YHL007C	-0.7578306266836224
YHL008C	-1.3878654270812056
YHL009C	0.7703033779452999
YHL010C	0.4294739997398594
YHL012W	0.44502841127327775
YHL013C	0.47217329339791697
YHL014C	1.0731855554350833
YHL016C	0.5068983432892147
YHL017W	0.3715448277249376
YHL019C	0.10565943236233123
YHL020C	0.774406404534592
YHL021C	-0.16820020676703512
YHL022C	-2.165076023046111
YHL023C	0.9929099561202874
YHL024W	-1.7212537231670821
YHL025W	2.9768971691019255
YHL026C	0.1489614304911323
YHL027W	-1.9265441382787858
YHL028W	0.6429009252066002
YHL029C	-1.940707693341258
YHL030W	-0.5850630720508843
YHL031C	-0.9116361714291231
YHL032C	1.2664218811319172
YHL033C	-0.25814225855490897
YHL034C	-0.0651377422698993
YHL035C	-0.06013065897449188
YHL036W	0.6725261680377607
YHL037C	0.006769537278034843
YHL039W	0.5897238461340788
YHL040C	0.10684166036263569
YHL041W	0.42843085738664954
YHL042W	-0.6463534805372603
YHL043W	-0.2872111587976908
YHL044W	-0.32940047174973475
YHL045W	0.33862789124587034
YHL046C	0.4129923505591434
YHL047C	-0.3419877228118006
YHR001W-A	1.145811444159673
YHR003C	-0.16303085688335064
YHR004C	0.3855924780814972
YHR005C	-0.048911083442190105
YHR006W	0.9550322982281777
YHR008C	0.4128996267944136
YHR009C	-0.17290593782707078
YHR012W	-0.9652305074429284
YHR014W	1.6031482327480653
YHR015W	0.08820418365195261
YHR016C	-0.48733222402571014
YHR017W	0.2996839100593683
YHR018C	2.9721914380418903
YHR021C	1.3544862766840133
YHR021W-A	-0.5381216661564399
YHR022C	1.2453967674794426
YHR025W	-0.013073348374135221
YHR028C	0.8416543149048554
YHR029C	-0.19659685971552618
YHR030C	-3.7137715225038592
YHR031C	0.04244500575781266
YHR032W	-1.1907115223245388
YHR033W	0.4614173366892641
YHR034C	-0.3673244915242093
YHR035W	-0.07452602344878813
YHR037W	0.8754753080900378
YHR039C	0.8037998379539281
YHR041C	-0.590348326640481
YHR043C	0.40112370867373315
YHR044C	-0.4178589433019323
YHR045W	0.5295461228244602
YHR046C	0.5203896510573957
YHR047C	0.3317663326558676
YHR048W	1.3524231729187761
YHR049C-A	0.6356916524988607
YHR049W	-0.4250682160096717
YHR050W	0.7057444567521997
YHR057C	0.8995603059785947
YHR059W	-0.048911083442190105
YHR061C	0.3030219655896399
YHR066W	-0.3765041442324563
YHR067W	0.5997611936660762
YHR073W	-0.7731068669228515
YHR075C	0.0018783586885396818
YHR076W	0.9610129810532477
YHR077C	-0.16011005829436295
YHR078W	0.08883006906387851
YHR079C	-4.813127658081156
YHR079C-A	-0.10723433145721344
YHR080C	-0.5393038941567444
YHR081W	1.3179067514981202
YHR082C	-0.5096091085020366
YHR086W	-0.7966355222230298
YHR087W	1.2211958648849734
YHR092C	0.4516349795102737
YHR093W	0.17761307379263025
YHR094C	1.220801788884872
YHR095W	-0.5807282360497676
YHR096C	-0.9825930323885772
YHR097C	-2.0716104681985064
YHR103W	-0.30774947268533415
YHR104W	0.7655281040617168
YHR105W	0.17930528249894845
YHR106W	0.40128597526201026
YHR108W	0.36785905807692937
YHR109W	-0.03799286014526006
YHR110W	0.4100947329113381
YHR111W	-0.21989370560388016
YHR112C	1.2434032065377527
YHR113W	-1.1392034710171532
YHR114W	2.1073800653485373
YHR115C	0.6422750397946743
YHR116W	1.3163536284388964
YHR117W	0.5189060708217195
YHR121W	-1.2414546025729039
YHR123W	-0.5940804581708542
YHR124W	-2.1728184574010463
YHR125W	0.7870400174790229
YHR126C	0.8002299730118321
YHR127W	0.6336053677924411
YHR129C	1.331166249854477
YHR130C	-1.657691582444827
YHR131C	0.09105543941739293
YHR132C	1.0149318502436073
YHR132W-A	1.4572010270634124
YHR133C	-0.8821963761274222
YHR134W	0.9939994603558622
YHR135C	-2.2671880689547663
YHR136C	1.0737882599058266
YHR137W	-0.034562080850258685
YHR138C	-0.35325366022646726
YHR139C	1.4746794567149735
YHR139C-A	1.0739737074352862
YHR140W	0.8827309426801422
YHR142W	0.325229307242419
YHR143W	0.25830593004870983
YHR146W	1.153739326044068
YHR150W	-0.6147114958232273
YHR151C	0.3137779222982928
YHR152W	-0.9497224577918749
YHR153C	0.5605622221265673
YHR154W	0.0983342549486796
YHR155W	1.4148958094054565
YHR156C	-0.4518190221342094
