orf	hap a (post-SGA) | growth (colony size) | expression of amyloid-beta 42 | SGA final selection medium | Chen X~Petranovic D, 2020
YJL210W	-0.01804
YJL211C	0.10347500000000001
YJL212C	-0.027585000000000002
YJL213W	0.0878
YJL214W	0.27601
YJL215C	0.138365
YJL216C	0.2814
YJL217W	0.1322
YJL218W	-0.140895
YJR001W	0.000905000000000003
YJR003C	0.16888
YJR005W	-0.061985
YJR008W	-0.030350000000000002
YJR009C	0.12459
YJR010C-A	-0.684395
YJR010W	0.10463
YJR011C	0.398615
YJR014W	-0.00072
YJR015W	-0.13276000000000002
YJR019C	-0.015845000000000005
YJR020W	0.078485
YJR021C	0.18484
YJR024C	-0.24597000000000002
YJR025C	0.10150500000000001
YJR026W	-0.07024
YJR030C	-0.10258999999999999
YJR031C	0.056635
YJR032W	0.53905
YJR033C	0.0965
YJR034W	0.115985
YJR035W	-0.08429499999999998
YJR036C	-0.10983499999999999
YJR037W	0.05436500000000001
YJR038C	-0.106605
YJR039W	-0.0092
YJR040W	-0.06929
YJR043C	0.14965
YJR044C	-0.05062
YJR047C	-0.005570000000000002
YJR048W	-0.03638
YJR049C	-0.215135
YJR050W	0.03161
YJR051W	-0.31951500000000005
YJR052W	0.34014500000000003
YJR053W	-0.089465
YJR054W	0.017005000000000006
YJR058C	0.052395000000000004
YJR059W	0.087235
YJR060W	-0.501515
YJR061W	0.005969999999999989
YJR062C	0.256595
YJR066W	-0.17756499999999997
YJR069C	-0.07984999999999999
YJR070C	-0.2892
YJR073C	-0.08338000000000001
YJR074W	0.49571
YJR075W	-0.80928
YJR077C	0.18846
YJR078W	-0.176695
YJR079W	0.010474999999999998
YJR080C	-0.115745
YJR082C	-0.110905
YJR083C	0.15158
YJR084W	-0.04364499999999999
YJR087W	0.18242
YJR088C	-0.158195
YJR090C	-0.00122
YJR091C	0.080115
YJR092W	0.208365
YJR094C	-0.06895000000000001
YJR094W-A	-0.047485
YJR095W	0.07052
YJR096W	0.080885
YJR097W	0.003550000000000001
YJR098C	0.224
YJR099W	0.118945
YJR100C	0.12381000000000002
YJR103W	-0.057205000000000006
YJR106W	-0.07296
YJR107W	-0.066275
YJR108W	-0.057405000000000005
YJR109C	0.0
YJR110W	0.14827500000000002
YJR111C	0.05225
YJR115W	0.081985
YJR116W	0.040205000000000005
YJR117W	-1.121375
YJR118C	0.355325
YJR119C	-0.04771
YJR120W	0.045575
YJR121W	0.29533499999999996
YJR124C	0.07369
YJR125C	0.036419999999999994
YJR126C	0.029115
YJR127C	-0.11764
YJR128W	0.078315
YJR129C	-0.05184
YJR130C	0.12155
YJR131W	-0.072075
YJR133W	0.253845
YJR134C	-0.04574
YJR135C	0.04939500000000001
YJR137C	-0.11624000000000001
YJR139C	0.099785
YJR140C	0.07565
YJR142W	0.108105
YJR145C	0.567115
YJR146W	-0.064255
YJR147W	0.066445
YJR148W	-0.056915
YJR149W	0.11233499999999999
YJR150C	0.059919999999999994
YJR152W	-0.07611499999999999
YJR153W	-0.017465
YJR154W	-0.01534
YKL001C	0.096675
YKL005C	0.277505
YKL006W	0.335005
YKL007W	-0.02994
YKL008C	0.006325000000000004
YKL009W	-0.40458
YKL010C	0.06239
YKL015W	0.10581499999999999
YKL017C	-0.052045
YKL020C	0.079365
YKL023W	-0.29891
YKL025C	0.14519
YKL026C	0.11896999999999999
YKL027W	0.06684999999999999
YKL029C	0.09332
YKL030W	0.039275000000000004
YKL031W	0.017089999999999998
YKL032C	-0.033125
YKL033W-A	0.023379999999999998
YKL034W	-0.11551
YKL037W	-0.04077
YKL038W	-0.062625
YKL039W	0.19789500000000002
YKL040C	0.015755000000000005
YKL041W	-0.784865
YKL043W	0.153905
YKL044W	0.07218
YKL046C	0.02165
YKL047W	0.23257
YKL048C	-0.8529
YKL050C	0.07251
YKL051W	0.01591
YKL053C-A	0.31213
YKL053W	0.01424
YKL055C	0.173905
YKL056C	0.02418
YKL061W	0.15053999999999998
YKL062W	0.06998499999999999
YKL063C	-0.05098
YKL064W	-0.10511000000000001
YKL065C	0.09933
YKL066W	-0.005129999999999996
YKL067W	0.125715
YKL068W	-0.10682
YKL069W	0.130025
YKL070W	-0.054485000000000006
YKL071W	0.17939500000000003
YKL072W	0.11604
YKL073W	0.115765
YKL074C	0.07707
YKL075C	-0.053965
YKL076C	-0.23863499999999999
YKL077W	-0.339985
YKL079W	-0.17237
YKL081W	-0.07341500000000001
YKL084W	0.054675
YKL085W	0.019894999999999996
YKL086W	0.129315
YKL087C	0.28595499999999996
YKL090W	-0.006170000000000002
YKL091C	-0.11160500000000001
YKL092C	0.12649
YKL093W	-0.339825
YKL094W	0.21722999999999998
YKL096W	-0.038525000000000004
YKL096W-A	-0.009300000000000003
YKL097C	-0.12970500000000001
YKL098W	0.13802
YKL100C	0.020770000000000004
YKL101W	-0.529085
YKL102C	0.086035
YKL103C	0.06725
YKL105C	0.17989
YKL106W	-0.032799999999999996
YKL107W	-0.24112
YKL109W	-0.042675000000000005
YKL110C	-0.28426
YKL113C	-0.069485
YKL114C	-0.091145
YKL115C	-0.112485
YKL116C	0.04921
YKL117W	-0.01477
YKL120W	-0.023679999999999996
YKL121W	0.442465
YKL123W	-0.25328500000000004
YKL124W	-0.18457999999999997
YKL127W	-0.404275
YKL128C	0.011650000000000021
YKL129C	0.22329
YKL130C	-0.136175
YKL131W	-0.319635
YKL132C	0.23005
YKL133C	0.013505000000000001
YKL136W	0.18912500000000002
YKL137W	-0.05671000000000001
YKL139W	0.26192
YKL140W	0.026035
YKL142W	-0.029095000000000003
YKL146W	-0.026590000000000003
YKL147C	0.30235
YKL148C	-0.27279
YKL149C	0.16268
YKL150W	-0.10374499999999999
YKL151C	-0.034455
YKL156W	0.33786499999999997
YKL157W	-0.44535
YKL159C	-0.53642
YKL160W	0.028434999999999988
YKL161C	-0.07590000000000001
YKL162C	0.03834500000000002
YKL163W	0.05528
YKL164C	0.17754
YKL166C	0.15787
YKL167C	-0.11285
YKL168C	-0.043935
YKL171W	-0.1948
YKL174C	0.22487
YKL175W	0.45718000000000003
YKL176C	-0.40383
YKL177W	0.246505
YKL178C	0.59146
YKL179C	-0.5117349999999999
YKL183W	-0.26168
YKL184W	0.0
YKL185W	0.0
YKL187C	-0.17895
YKL188C	0.11651
YKL190W	-0.5269250000000001
YKL191W	-0.33089
YKL197C	-0.17061
YKL198C	-0.0694675
YKL201C	-0.07888500000000001
YKL202W	-0.411125
YKL204W	-0.02333
YKL205W	-0.10447999999999999
YKL206C	-0.23208499999999999
YKL207W	-0.144005
YKL208W	0.24493499999999999
YKL211C	-0.032505
YKL212W	-0.551105
YKL213C	-0.57162
YKL214C	0.07237999999999999
YKL215C	-0.06193
YKL216W	-0.08667
YKL217W	0.014234999999999998
YKL218C	-0.011974999999999996
YKL220C	-0.15411
YKL221W	-0.260975
YKL222C	-0.101395
YKR001C	-0.42876000000000003
YKR003W	0.075965
YKR005C	-0.05399
YKR007W	0.07847
YKR009C	-0.020205
YKR010C	-0.109095
YKR011C	0.029585
YKR012C	0.05903
YKR013W	0.18393500000000002
YKR014C	0.154345
YKR015C	-0.166935
YKR016W	0.09339
YKR017C	0.041870000000000004
YKR018C	-0.091965
YKR019C	-0.5205
YKR020W	-0.47121
YKR021W	-0.062605
YKR023W	0.04079
YKR024C	-0.312445
YKR026C	-0.094105
YKR027W	-0.04342000000000001
YKR028W	0.42768
YKR029C	0.3004
YKR030W	-0.09931499999999999
YKR031C	0.135025
YKR032W	-0.06698
YKR033C	0.09017
YKR034W	0.33243
YKR035C	-0.44977
YKR035W-A	-0.30138
YKR036C	-0.190975
YKR039W	-0.036865
YKR040C	-0.092875
YKR041W	0.015345
YKR042W	0.042385000000000006
YKR043C	-0.03492
YKR044W	-0.09298999999999999
YKR045C	-0.14696
YKR046C	-0.047
YKR047W	0.34862000000000004
YKR048C	
YKR049C	0.10964000000000002
YKR050W	-0.24787499999999998
YKR051W	-0.033715
YKR052C	-0.06394
YKR053C	0.046689999999999995
YKR054C	0.1929
YKR055W	-0.131405
YKR056W	0.0061200000000000004
YKR057W	0.49119
YKR058W	-0.16638999999999998
YKR059W	-0.011035000000000003
YKR060W	0.32763000000000003
YKR061W	0.10766
YKR064W	0.07633999999999999
YKR065C	0.27680499999999997
YKR066C	0.054045
YKR067W	0.06542999999999999
YKR069W	0.20039
YKR070W	-0.0605
YKR072C	-0.15989
YKR074W	-0.23960499999999998
YKR076W	0.152885
YKR077W	-0.09784
YKR078W	0.14257
YKR080W	0.17778
YKR082W	0.06656500000000001
YKR084C	0.03884
YKR087C	0.216115
YKR088C	-0.03798
YKR089C	-0.088105
YKR090W	0.008154999999999996
YKR091W	-0.0021650000000000003
YKR092C	0.039545000000000004
YKR093W	0.434585
YKR094C	0.25783
YKR095W	0.12371
YKR096W	-0.07881
YKR097W	0.18589
YKR098C	0.02562500000000001
YKR099W	0.135475
YKR100C	-0.045645
YKR101W	-0.19811499999999999
YKR102W	-0.15745
YKR103W	-0.032395
YKR104W	0.06499
YKR105C	0.195735
YKR106W	0.17416500000000001
YLL001W	-0.146375
YLL002W	0.18189
YLL005C	0.10042999999999999
YLL006W	0.319285
YLL007C	0.041600000000000005
YLL009C	0.40137
YLL010C	-0.03017
YLL012W	0.040245
YLL013C	-0.22682999999999998
YLL014W	0.06362
YLL015W	-0.08197
YLL016W	0.018604999999999997
YLL017W	0.00037999999999999146
YLL019C	-0.20152
YLL020C	0.221335
YLL021W	-0.08392999999999999
YLL023C	0.11572
YLL024C	-0.232875
YLL025W	0.03175
YLL026W	-0.08669
YLL028W	
YLL029W	0.238935
YLL032C	0.08413999999999999
YLL038C	-0.023265
YLL039C	-0.30901
YLL040C	-0.09075
YLL041C	-0.07699
YLL042C	0.10388499999999999
YLL043W	-0.015314999999999999
YLL044W	0.26507000000000003
YLL045C	0.28694
YLL046C	-0.074475
YLL047W	0.17285
YLL048C	-0.133895
YLL049W	0.049305
YLL051C	0.216475
YLL052C	0.106755
YLL053C	0.31367
YLL054C	1.4999999999994185e-05
YLL055W	-0.219715
YLL056C	0.0
YLL057C	0.21924500000000002
YLL058W	0.185735
YLL059C	-0.014110000000000001
YLL060C	0.00771
YLL061W	-0.07591
YLL062C	0.069465
YLL063C	0.0
YLR001C	0.11415
YLR003C	-0.07432
YLR004C	0.06601499999999999
YLR006C	0.10791500000000001
YLR011W	-0.071585
YLR012C	0.122805
YLR013W	0.14155500000000001
YLR014C	0.06838000000000001
YLR015W	-0.26342
YLR016C	-0.01065
YLR017W	-0.03381
YLR018C	0.386305
YLR019W	0.15446
YLR020C	-0.081885
YLR021W	-0.152285
YLR023C	0.0609
YLR024C	-0.16007500000000002
YLR028C	0.0
YLR030W	0.2793
YLR031W	0.12064
YLR032W	-0.07488500000000001
YLR034C	-0.05958000000000001
YLR035C	-0.09345
YLR036C	0.004135
YLR037C	-0.021179999999999997
YLR038C	0.07935
YLR039C	-0.5024850000000001
YLR040C	-0.083265
YLR041W	-0.131695
YLR042C	-0.16648000000000002
YLR043C	0.23944500000000002
YLR044C	0.12118999999999999
YLR046C	-0.07271000000000001
YLR047C	0.038639999999999994
YLR048W	0.19866
YLR049C	-0.164
YLR050C	0.04228
YLR053C	0.09609
YLR054C	0.12392500000000001
YLR055C	0.297975
YLR056W	0.0
YLR057W	0.058510000000000006
YLR058C	-0.07121499999999999
YLR059C	0.30288499999999996
YLR061W	-0.30572499999999997
YLR062C	-0.41894
YLR063W	-0.04126
YLR064W	0.14582
YLR065C	-0.230595
YLR070C	0.0
YLR072W	-0.060739999999999995
YLR073C	-0.010505
YLR077W	-0.05573
YLR079W	0.0
YLR080W	0.119915
YLR081W	0.116375
YLR082C	0.22957
YLR083C	0.1502
YLR084C	0.11512
YLR085C	-0.010535000000000017
YLR087C	0.19109500000000001
YLR089C	-0.026415
YLR090W	-0.627345
YLR091W	0.100035
YLR092W	0.117325
YLR093C	0.02963
YLR094C	0.107215
YLR095C	-0.042015
YLR096W	-0.039854999999999995
YLR097C	0.11164
YLR098C	-0.017610000000000004
YLR099C	0.004184999999999994
YLR102C	0.012425
YLR104W	0.05562500000000001
YLR107W	0.04276
YLR108C	0.053345000000000004
YLR109W	0.295695
YLR110C	-0.176205
YLR111W	-0.322095
YLR112W	0.05255
YLR113W	0.009619999999999997
YLR114C	0.04809
YLR118C	0.011400000000000007
YLR119W	-0.30046
YLR120C	0.0011549999999999998
YLR121C	0.08714
YLR122C	0.03777
YLR123C	0.264885
YLR124W	0.024480000000000002
YLR125W	0.39283999999999997
YLR126C	0.131865
YLR128W	-0.246295
YLR130C	-0.07392
YLR131C	-0.177525
YLR133W	0.31211500000000003
YLR134W	0.07278
YLR135W	0.26228
YLR136C	-0.066895
YLR137W	0.163395
YLR138W	0.27917
YLR142W	0.044599999999999994
YLR143W	0.11820499999999999
YLR144C	0.0129
YLR146C	-0.03443
YLR149C	0.0031599999999999996
YLR150W	-0.19214
YLR151C	-0.17163
YLR152C	0.07789499999999999
YLR154C	-0.27041
YLR164W	0.37798
YLR165C	0.056155000000000004
YLR168C	0.214315
YLR169W	-0.16957
YLR170C	0.07252
YLR171W	0.02204
YLR172C	0.20495
YLR173W	-0.38208
YLR174W	-0.02553
YLR176C	0.164335
YLR177W	0.075565
YLR178C	-0.123385
YLR179C	0.13047999999999998
YLR180W	0.331545
YLR181C	0.17089
YLR182W	0.04945000000000001
YLR183C	0.096865
YLR184W	-0.18655000000000002
YLR185W	-0.14313
YLR187W	0.22227000000000002
YLR188W	0.11226
YLR189C	0.008775
YLR190W	-0.032075
YLR191W	-0.09143
YLR192C	-0.314995
YLR193C	0.70716
YLR194C	0.061155
YLR199C	0.288455
YLR200W	0.15843000000000002
YLR205C	0.26162
YLR206W	0.13644
YLR207W	-0.211415
YLR209C	0.216035
YLR210W	-0.00958500000000001
YLR211C	-0.10813
YLR213C	0.11159000000000001
YLR214W	0.214205
YLR216C	0.32909
YLR217W	0.11778
YLR218C	0.295705
YLR219W	0.01156
YLR220W	0.030799999999999998
YLR221C	-0.07214000000000001
YLR224W	-0.138775
YLR225C	0.05680500000000001
YLR227C	0.056830000000000006
YLR228C	0.06845000000000001
YLR231C	0.26322500000000004
YLR232W	0.19366
YLR233C	0.103715
YLR234W	0.054709999999999995
YLR235C	0.1317
YLR236C	0.328175
YLR237W	0.29868
YLR238W	0.034135
YLR239C	0.594165
YLR241W	0.62796
YLR242C	
YLR246W	0.346615
YLR247C	0.511565
YLR248W	0.32704
YLR250W	0.290165
YLR251W	0.36958
YLR252W	0.3201
YLR253W	0.554055
YLR254C	0.679825
YLR255C	0.455515
YLR257W	0.560435
YLR258W	0.45460500000000004
YLR261C	-0.62112
YLR262C	-0.81498
YLR262C-A	0.641665
YLR263W	0.571315
YLR264W	0.302055
YLR265C	0.046299999999999994
YLR266C	-0.036455
YLR267W	0.23162500000000003
YLR268W	-0.23739
YLR269C	-0.21869499999999997
YLR271W	0.24059
YLR273C	0.200635
YLR278C	-0.01137500000000001
YLR279W	0.107865
YLR280C	-0.134495
YLR281C	0.19703500000000002
YLR282C	0.102605
YLR283W	0.247535
YLR284C	-0.140895
YLR285W	0.16924
YLR286C	0.26256999999999997
YLR287C	0.02994
YLR287C-A	0.117575
YLR289W	-0.23243
YLR290C	0.036745
YLR292C	-0.027299999999999998
YLR294C	-0.04674
YLR296W	0.16544999999999999
YLR297W	0.15248
YLR299W	0.074395
YLR300W	0.15421
YLR303W	-0.168245
YLR306W	0.19593500000000003
YLR307W	0.01477
YLR308W	-0.007100000000000009
YLR309C	-0.09235
YLR311C	-0.16763
YLR312C	-0.042205
YLR313C	0.15297
YLR315W	0.15902
YLR318W	-0.10616500000000001
YLR319C	0.06714999999999999
YLR320W	-0.07219
YLR324W	0.17254999999999998
YLR325C	-0.056435000000000006
YLR326W	-0.131205
YLR327C	0.09122000000000001
YLR328W	-0.21644
YLR329W	-0.11732999999999999
YLR330W	-0.28707499999999997
YLR332W	-0.16855
YLR333C	0.34569
YLR334C	-0.01183
YLR335W	0.033030000000000004
YLR337C	-0.248455
YLR338W	-0.246825
YLR341W	-0.0031100000000000017
YLR342W	0.9114
YLR343W	-0.23737999999999998
YLR344W	-0.3465
YLR345W	-0.20502
YLR346C	0.25271499999999997
YLR348C	0.32435
YLR349W	-0.040924999999999996
YLR350W	-0.05002999999999999
YLR351C	0.028119999999999992
YLR352W	0.056685
YLR353W	0.2357
YLR354C	-0.016064999999999996
YLR356W	-0.07394
YLR357W	-0.01688
YLR360W	0.10300000000000001
YLR361C	0.40657499999999996
YLR362W	0.0
YLR363C	-0.191465
YLR364W	-0.13207
YLR365W	-0.10964
YLR366W	-0.03809
YLR367W	0.011874999999999997
YLR368W	0.2975
YLR370C	-0.29983000000000004
YLR371W	0.549495
YLR372W	-0.251645
YLR373C	-0.059320000000000005
YLR374C	-0.077735
YLR375W	0.27649999999999997
YLR376C	-0.309135
YLR377C	0.066785
YLR380W	-0.31079
YLR381W	-0.11028
YLR384C	-0.229325
YLR385C	0.004530000000000006
YLR386W	0.456305
YLR387C	0.05629000000000001
YLR388W	0.19653
YLR389C	0.09225
YLR390W	-0.08823500000000001
YLR390W-A	-0.013762499999999993
YLR392C	-0.23745
YLR393W	0.27077
YLR394W	0.17889
YLR395C	0.142955
YLR398C	-0.17182
YLR400W	-0.140035
YLR401C	-0.14516
YLR402W	0.31969
YLR404W	-0.161875
YLR405W	-0.25981
YLR406C	-0.33831500000000003
YLR407W	-0.03173
YLR408C	0.06072
YLR410W	-0.167105
YLR412W	-0.03090000000000001
YLR413W	-0.1263
YLR414C	0.255475
YLR415C	-0.046095
YLR416C	0.08181999999999998
YLR418C	0.286805
YLR420W	-0.264605
YLR421C	0.10849500000000001
YLR422W	0.02462499999999998
YLR423C	-0.01404
YLR425W	0.25478
YLR426W	0.5709599999999999
YLR427W	-0.28002
YLR428C	0.18402
YLR429W	0.068525
YLR431C	0.229945
YLR432W	-0.046065
YLR433C	0.043800000000000006
YLR434C	0.23862
YLR435W	0.19818999999999998
YLR436C	0.180665
YLR437C	-0.072215
YLR438W	-0.20755
YLR441C	0.24717499999999998
YLR442C	0.0
YLR443W	-0.192975
YLR444C	0.138745
YLR445W	-0.04537
YLR446W	0.05789499999999999
YLR448W	-0.032095
YLR449W	0.156105
YLR450W	0.041565
YLR451W	0.14048
YLR452C	-0.35247
YLR453C	-0.055264999999999995
YLR454W	-0.05782000000000001
YLR455W	0.17417749999999999
YLR456W	0.31676
YLR460C	0.33186
YLR461W	0.20092
YML001W	0.286475
YML002W	0.020595000000000002
YML003W	0.053369999999999994
YML004C	-0.07291500000000001
YML005W	-0.09416500000000001
YML006C	-0.06437999999999999
YML007W	0.42085
YML008C	-0.354585
YML009C	0.336765
YML010C-B	0.133005
YML011C	0.37213999999999997
YML012C-A	-0.37904499999999997
YML012W	0.18420999999999998
YML013W	-0.355225
YML016C	0.061585
YML017W	0.21912500000000001
YML018C	-0.04618
YML019W	0.21092
YML020W	-0.03371
YML021C	0.45158999999999994
YML022W	-0.0035449999999999926
YML026C	0.37327
YML027W	0.208575
YML028W	-0.06888
YML029W	-0.103565
YML030W	0.50761
YML032C	-0.200415
YML034W	-0.7371725
YML035C	0.05949
YML035C-A	-0.66717
YML036W	0.269245
YML037C	0.168765
YML038C	0.014920000000000003
YML041C	0.048494999999999996
YML042W	0.246485
YML047C	0.09078
YML048W	0.35807
YML048W-A	-0.109445
YML050W	-0.079815
YML051W	0.19419
YML052W	-0.082285
YML053C	0.02298
YML054C	0.18973
YML055W	-0.432025
YML056C	0.032554999999999994
YML057W	-0.016804999999999997
YML058C-A	-0.038955000000000004
YML058W	-0.05864
YML059C	0.045270000000000005
YML060W	0.11481
YML062C	-0.119835
YML063W	0.091425
YML066C	0.003724999999999999
YML067C	0.261985
YML068W	0.32295
YML070W	0.142205
YML071C	-0.5299849999999999
YML072C	0.291425
YML074C	0.154505
YML075C	0.016610000000000014
YML076C	0.169665
YML081C-A	0.02165
YML090W	0.19637499999999997
YML094W	-0.052665000000000003
YML095C	0.004805
YML096W	0.12704
YML097C	-0.45640000000000003
YML099C	0.15979
YML100W	0.11371500000000001
YML100W-A	0.033594999999999986
YML101C	0.363665
YML102C-A	-0.215885
YML102W	0.349415
YML103C	0.11141000000000001
YML104C	-0.050499999999999996
YML106W	0.20812
YML107C	-0.005539999999999996
YML108W	-0.036199999999999996
YML109W	-0.00631000000000001
YML111W	0.004114999999999994
YML112W	-0.021904999999999997
YML113W	0.30560499999999996
YML116W	-0.26047000000000003
YML117W	-0.536295
YML117W-A	-0.111375
YML118W	0.010355
YML119W	0.025735000000000008
YML120C	0.049205
YML121W	-0.20346
YML122C	0.30206999999999995
YML123C	-0.21600500000000003
YML124C	0.23664000000000002
YML128C	-0.013809999999999989
YML129C	0.05459
YML131W	0.417315
YMR002W	-0.007529999999999995
YMR003W	-0.17452
YMR004W	0.33448999999999995
YMR006C	0.27326500000000004
YMR007W	0.09018
YMR008C	-0.05308500000000001
YMR009W	0.156395
YMR010W	0.08568999999999999
YMR011W	0.20236500000000002
YMR012W	0.147705
YMR015C	-0.15188
YMR016C	0.11217499999999998
YMR017W	0.31222500000000003
YMR018W	0.2223
YMR019W	-0.022169999999999995
YMR020W	0.0018549999999999955
YMR021C	0.042465
YMR022W	-0.5465599999999999
YMR023C	0.11232
YMR025W	0.111245
YMR026C	0.223535
YMR027W	0.20778999999999997
YMR029C	-0.20718
YMR030W	-0.20870500000000003
YMR031C	-0.11722500000000001
YMR031W-A	0.075255
YMR034C	0.363115
YMR035W	-0.07044
YMR036C	0.4071
YMR037C	-0.21447
YMR038C	0.0
YMR039C	0.34862000000000004
YMR040W	0.024934999999999992
YMR041C	0.23715000000000003
YMR042W	0.0426
YMR044W	0.07368
YMR048W	0.20735
YMR052C-A	-0.47475500000000004
YMR052W	-0.37177
YMR053C	-0.15105000000000002
YMR054W	0.36914
YMR055C	0.091635
YMR056C	0.26911
YMR057C	0.004130000000000002
YMR058W	-0.0052400000000000085
YMR060C	
YMR063W	-0.25157
YMR065W	-0.125085
YMR067C	-0.26826
YMR068W	0.083325
YMR070W	0.43196
YMR073C	-0.367405
YMR074C	0.09228
YMR075C-A	0.10561
YMR075W	0.259425
YMR078C	-0.017460000000000003
YMR080C	0.12486000000000001
YMR085W	0.20398
YMR086C-A	-0.322155
YMR086W	0.29079
YMR087W	0.189955
YMR088C	-0.13242
YMR092C	-0.07826000000000001
YMR095C	0.040975
YMR096W	0.518835
YMR099C	-0.13643
YMR100W	-0.35352
YMR101C	-0.13149
YMR102C	-0.29513500000000004
YMR103C	-0.10582
YMR104C	0.2268
YMR105C	-0.48789499999999997
YMR106C	0.01941
YMR107W	0.34812000000000004
YMR109W	0.35741
YMR110C	0.21262
YMR111C	0.14319
YMR114C	0.15583
YMR115W	0.30925
YMR116C	0.675585
YMR118C	-0.10385
YMR119W	0.176215
YMR119W-A	-0.07778499999999999
YMR120C	0.109375
YMR121C	0.26365
YMR122C	0.030494999999999998
YMR123W	-0.07341500000000001
YMR124W	0.02899
YMR126C	0.37200500000000003
YMR127C	-0.06304000000000001
YMR129W	-0.143665
YMR130W	0.025140000000000023
YMR132C	0.377945
YMR133W	0.10048499999999999
YMR135C	-0.2306
YMR135W-A	-0.11644499999999999
YMR136W	-0.12653
YMR137C	0.07199
YMR138W	0.278495
YMR139W	-0.85154
YMR140W	-0.067175
YMR141C	0.24453
YMR143W	0.547655
YMR144W	0.11293500000000001
YMR145C	-0.15690000000000004
YMR147W	-0.125725
YMR148W	0.16349000000000002
YMR152W	-0.306645
YMR153C-A	-0.234255
YMR153W	0.244055
YMR154C	-0.32503499999999996
YMR155W	0.264255
YMR156C	0.14716500000000002
YMR157C	-0.030580000000000003
YMR158C-A	-0.04507
YMR158W-A	0.21296500000000002
YMR159C	0.114525
YMR160W	-0.16955
YMR161W	0.69089
YMR162C	0.047455
YMR163C	0.055264999999999995
YMR164C	0.08455
YMR165C	-0.17454999999999998
YMR166C	-0.016685
YMR167W	-0.16234
YMR169C	0.17743
YMR170C	-0.048990000000000006
YMR171C	0.02184
YMR172C-A	0.15911999999999998
YMR172W	-0.0898
YMR173W	-0.12152
YMR173W-A	-0.208235
YMR174C	0.43372
YMR175W	-0.02089
YMR176W	-0.13501000000000002
YMR177W	0.06204
YMR178W	0.018690000000000012
YMR179W	0.56552
YMR180C	-0.009170000000000011
YMR181C	-0.024685
YMR182C	-0.067625
YMR183C	0.197265
YMR186W	0.367755
YMR187C	-0.007885000000000003
YMR188C	-0.25647
YMR189W	0.11397499999999999
YMR190C	0.29198
YMR191W	0.35700499999999996
YMR192W	0.078385
YMR193C-A	0.078275
YMR194C-A	0.16354
YMR194W	-0.05974
YMR195W	0.04061999999999999
YMR196W	-0.307755
YMR198W	-0.34186000000000005
YMR199W	-0.28831
YMR201C	0.45263
YMR202W	-0.402745
YMR204C	0.39908
YMR205C	-0.45755
YMR206W	-0.064875
YMR207C	0.181945
YMR209C	-0.06985999999999999
YMR210W	0.06320500000000001
YMR214W	-0.53125
YMR215W	0.25127
YMR216C	0.27733
YMR219W	0.4829
YMR221C	0.0534
YMR222C	0.122775
YMR223W	-0.355695
YMR224C	-0.43856
YMR225C	-0.11011
YMR226C	0.037469999999999996
YMR230W	0.276325
YMR232W	0.21019
YMR233W	0.16282000000000002
YMR234W	-0.20347500000000002
YMR237W	-0.11076499999999999
YMR238W	-0.286375
YMR241W	0.267575
YMR243C	0.042649999999999993
YMR244C-A	0.08678999999999999
YMR244W	-0.05452
YMR245W	0.004850000000000007
YMR246W	0.246
YMR247C	0.5048900000000001
YMR250W	-0.075515
YMR251W	0.016924999999999996
YMR251W-A	0.174275
YMR252C	-0.010754999999999999
YMR253C	0.138315
YMR254C	0.10443999999999999
YMR255W	-0.09556
YMR256C	0.26950999999999997
YMR258C	-0.0035400000000000015
YMR259C	0.19638
YMR261C	-0.1447
YMR262W	0.071435
YMR263W	0.241635
YMR264W	-0.694365
YMR265C	-0.030904999999999995
YMR266W	0.25079
YMR269W	-0.031885
YMR271C	0.037565
YMR272C	-0.33555999999999997
YMR273C	0.542025
YMR274C	0.12985999999999998
YMR275C	0.15497
YMR276W	-0.148705
YMR278W	0.212625
YMR279C	0.22902499999999998
YMR280C	-0.11958
YMR282C	0.00338
YMR283C	-0.02511
YMR284W	0.004435
YMR285C	0.20079
YMR289W	0.017829999999999985
YMR291W	0.06265
YMR292W	0.12013000000000001
YMR294W	0.04128
YMR294W-A	-0.039939999999999996
YMR295C	0.2091
YMR297W	-0.10185
YMR299C	0.14795999999999998
YMR300C	0.0067399999999999995
YMR302C	-0.054535
YMR303C	0.053715
YMR304C-A	0.059664999999999996
YMR304W	0.093835
YMR305C	0.08894
YMR306C-A	-0.004004999999999995
YMR306W	-0.01962
YMR307W	-0.70879
YMR310C	0.004574999999999996
YMR311C	-0.087505
YMR312W	0.173685
YMR313C	0.07915
YMR315W	-0.16064
YMR316C-A	0.03539
YMR316C-B	-0.176295
YMR316W	-0.06851
YMR317W	0.07491500000000001
YMR318C	0.16003
YMR319C	0.22366
YMR320W	0.055940000000000004
YMR322C	0.19327999999999998
YMR326C	0.149115
YNL001W	0.031775000000000005
YNL003C	0.315935
YNL004W	-0.257625
YNL008C	-0.22808
YNL009W	0.144015
YNL010W	-0.104945
YNL011C	-0.012324999999999996
YNL012W	0.17074
YNL013C	0.10507
YNL014W	-0.18961
YNL015W	0.014755000000000004
YNL016W	-0.035239999999999994
YNL020C	0.00933
YNL021W	-0.30110000000000003
YNL022C	-0.0024550000000000127
YNL023C	-0.1007
YNL024C	0.23552
YNL027W	-0.458545
YNL028W	0.175635
YNL029C	-0.05451
YNL030W	0.08612
YNL031C	0.128305
YNL032W	-0.7780050000000001
YNL034W	0.10851
