orf	hom | growth (pooled culture, barseq) | hypoculoside [2.7 uM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Alfatah M~Arumugam P, 2019
YER046W	-0.484317987149467
YER046W-A	0.0842296105829079
YER048C	-0.20360336619730898
YER049W	-0.3938307499753664
YER053C	-0.23508054449029717
YER055C	0.20098007063307577
YER056C	-0.9136244144305515
YER056C-A	1.7982357631698467
YER057C	0.024929368232393154
YER058W	-0.5622901864767206
YER059W	0.3960407133820279
YER060W	-0.26674622260390873
YER060W-A	-0.6724235976046666
YER061C	-0.07978845255111533
YER062C	0.8098351826171282
YER063W	-0.2097913152148825
YER064C	-0.12337235190045788
YER065C	-0.5988969383629478
YER066W	-0.6853800713409528
YER067C-A	-0.3268749242094262
YER067W	-0.2645547809013266
YER068C-A	0.3145395333912186
YER069W	-0.09023591482646087
YER071C	-0.14869323628379236
YER072W	-1.129508245563875
YER073W	-0.309284508301053
YER075C	0.37117465122266674
YER078C	0.309442612587068
YER079W	0.0775381095866919
YER080W	-0.1840772145537122
YER081W	-0.01622653114756247
YER084W	0.5950261825726872
YER085C	-0.00705588981753618
YER086W	-0.7030177125407981
YER087C-B	-0.32193188851090254
YER088C	-0.17225226383307374
YER089C	0.14352903311461804
YER090W	0.012120372668941243
YER091C	-0.11867498104639326
YER092W	0.2945982775193616
YER093C-A	0.7062675491042802
YER095W	-0.2071646420474952
YER096W	-0.1966212771271825
YER097W	-0.17381050375221893
YER098W	-0.4314175903307283
YER103W	0.16446561614295013
YER106W	-0.6063716040003243
YER110C	0.2356068938704127
YER111C	-4.492858590410957
YER113C	-0.22100067459321604
YER114C	-1.2902031134250818
YER115C	0.3062241143166403
YER118C	0.06736659178995207
YER119C-A	-2.164319161315668
YER120W	-1.3324372998661533
YER121W	-0.6221284377016846
YER123W	-0.3552629516350299
YER124C	-0.6484254395890644
YER128W	-0.34321540838547093
YER129W	0.04599784437610481
YER130C	-0.1788453790904323
YER131W	-1.1400971983358263
YER132C	0.5433589908160659
YER134C	0.4170212168255434
YER135C	-0.3339564880258879
YER140W	0.6095457045676169
YER141W	-0.06846838713496367
YER142C	0.6883076498091935
YER143W	0.10744775111546662
YER144C	0.5069978739884684
YER145C	0.8149791767308915
YER149C	-0.05796805363855896
YER150W	0.7897743879398486
YER151C	1.4093556406739034
YER152C	-0.5555218364151148
YER153C	-0.6627603892438495
YER156C	0.526565097759451
YER158C	1.1169964420627627
YER161C	-1.8004993023674782
YER162C	0.5254098494365147
YER163C	0.4773007378369401
YER164W	0.5156581016524208
YER167W	-1.2442224291767994
YER173W	-0.4872076425274819
YER174C	0.10628112644117899
YER175C	-0.8781383037130623
YER176W	0.11518239486834672
YER177W	-0.5204250624458463
YER179W	0.029812672717222648
YER180C	-0.2766885377781066
YER181C	0.06253819408994378
YER182W	0.4901040629499463
YER183C	0.6383364583042941
YER184C	-0.46937838231915013
YER185W	-0.3649397734771596
YER186C	0.35122878585669776
YER187W	0.15847135497520048
YER188W	-0.3957596828915629
YFL003C	0.2627991359603177
YFL004W	0.192410653814987
YFL007W	-0.051064346760698126
YFL010C	0.7665589408805663
YFL010W-A	-0.15426562782597047
YFL011W	0.572183265376005
YFL012W	-0.7580478741276564
YFL012W-A	0.6696409826381536
YFL013C	0.6348613203170336
YFL014W	0.6160986375797807
YFL015C	0.18595905195541274
YFL018C	0.5810251389652593
YFL019C	0.360144581970581
YFL021W	0.005412246595904788
YFL028C	-0.18507534714526527
YFL030W	-0.005393232541219084
YFL031W	-0.08041181757194714
YFL032W	0.5576812399540086
YFL033C	-0.07090204606989574
YFL034C-A	-0.31730083042271345
YFL034W	1.1177007153975556
YFL040W	-0.38051013231087444
YFL041W	-0.11534451450540768
YFL042C	0.4673608027637279
YFL046W	-0.41244639667398997
YFL047W	0.1856176320191665
YFL048C	-0.5066082571714854
YFL049W	0.17920613972409777
YFL050C	-0.8008751498308706
YFL051C	0.2715844487501514
YFL052W	-0.008853784214796859
YFL053W	-0.29399354351540935
YFL054C	0.07293962198653157
YFL055W	-0.5129770433337085
YFL063W	0.16438123627561985
YFR001W	0.6818878620273019
YFR006W	-0.3435643672236372
YFR007W	0.2769758033056645
YFR008W	-0.9786068691257586
YFR009W	-0.0022110386963284
YFR010W	0.8657048083266011
YFR011C	-0.370831368682151
YFR012W	1.0470788583496689
YFR013W	0.4922194800508049
YFR014C	0.4809902067145397
YFR015C	0.5027004385020988
YFR016C	-0.007530062005078879
YFR017C	0.527473854850303
YFR018C	-0.13865253655036783
YFR020W	-0.026408398761719
YFR021W	1.5234201112043768
YFR022W	-0.00470986852266222
YFR023W	0.8201750113398975
YFR024C-A	0.3660203439505466
YFR025C	0.8085052252555361
YFR026C	0.5392091995133023
YFR030W	-0.13902740668753616
YFR031C-A	1.1327658389223114
YFR032C	-0.5114936921831108
YFR032C-A	-1.9202821266429728
YFR033C	-0.13833343602212453
YFR034C	1.0572123682822012
YFR035C	-0.2606967904514971
YFR036W	0.6097658384529724
YFR040W	-1.9687135386270662
YFR041C	-0.47003004562183
YFR044C	0.3627264151111223
YFR045W	-0.009807006399416255
YFR046C	0.3647117652339507
YFR047C	0.1591931325690677
YFR053C	-0.20311066580993448
YFR054C	-0.9817855565509547
YFR055W	0.07472051660384084
YFR056C	-0.41779589372481285
YGL002W	1.2759888108448274
YGL003C	0.438852249676983
YGL004C	0.0783325912779288
YGL005C	-2.6755397463130604
YGL006W	-0.5078059474381212
YGL007W	0.04410414047640931
YGL009C	-0.33315589562290093
YGL010W	0.2823021040130678
YGL013C	-1.3192533732297846
YGL014W	-0.4928426680281814
YGL015C	0.09006597300733578
YGL016W	-0.6521090298123561
YGL017W	-0.01613369308813587
YGL020C	1.0750962270002027
YGL021W	0.05243164291721743
YGL023C	-1.3221801215797255
YGL025C	-1.1096406553258313
YGL026C	-0.27887516657585887
YGL027C	-0.4405726539825168
YGL028C	0.27994164934557575
YGL031C	1.0307971225796333
YGL034C	-1.6047349750711477
YGL035C	-4.150235363841651
YGL037C	0.05431722170429984
YGL039W	0.08054835589181136
YGL042C	-0.5369076622384641
YGL043W	-0.11746910366822774
YGL045W	-2.1503754585251067
YGL049C	-0.5358215686410602
YGL050W	0.06436730595759148
YGL051W	-0.11923521501659443
YGL053W	-0.2540180891221498
YGL054C	0.11368151404833884
YGL056C	-0.29368955615896924
YGL057C	0.13523296762511705
YGL058W	-0.5159972648033565
YGL059W	-0.11454792052604917
YGL062W	0.09493873899364857
YGL063W	0.5097792237967776
YGL064C	1.438309861669908
YGL067W	-0.19845873389924393
YGL070C	-3.2390379209172813
YGL077C	-0.30136990068903896
YGL078C	0.054978594774601326
YGL079W	-1.4150949863369147
YGL081W	0.20441970291669717
YGL083W	0.3128524025827805
YGL084C	0.1302037299466716
YGL085W	-0.23652940387500332
YGL086W	-0.3219726452314332
YGL089C	0.23288614158836288
YGL090W	0.24669048827513843
YGL094C	-0.932787743904285
YGL096W	-0.48175484394010826
YGL108C	-0.006599410613068046
YGL114W	0.7397549554292125
YGL121C	-0.8014699962881414
YGL124C	0.9641338346430375
YGL125W	0.07500613390434872
YGL127C	-5.371234745586291
YGL131C	0.1733806824192258
YGL133W	0.2944717575812699
YGL135W	1.3483174075236926
YGL140C	0.8963493049640909
YGL144C	-0.4153582439212947
YGL146C	-0.05804865530451489
YGL147C	0.09768583026315199
YGL148W	-2.949784086919271
YGL149W	1.3174188077421383
YGL151W	0.5567147159381612
YGL152C	-0.1292792844377948
YGL153W	-0.606068397410138
YGL156W	0.34427928780093414
YGL157W	0.34428901140908297
YGL159W	-0.522561955577298
YGL160W	0.7046624643698766
YGL161C	0.24658174177320039
YGL164C	-0.07014998943871899
YGL165C	0.21974063433305085
YGL166W	-0.043900123576976854
YGL175C	-1.1636973127486696
YGL176C	0.2633149393278621
YGL177W	-0.19680526493130643
YGL179C	0.3715248006021455
YGL181W	0.11777430600664882
YGL194C	0.06046800632026268
YGL196W	0.1280250561255597
YGL197W	-0.254466827932549
YGL198W	-0.06061397182353184
YGL199C	0.18986130472020435
YGL200C	-0.0413693986576617
YGL202W	-0.3917906786669135
YGL203C	1.6871953981107781
YGL205W	0.8140358869837583
YGL208W	0.33398281342127234
YGL209W	0.2988417142603499
YGL211W	-2.9863530197802217
YGL213C	-0.026966036667195815
YGL214W	-1.111156014823132
YGL216W	-0.3780436183058706
YGL217C	-0.20940488710268573
YGL219C	0.21227203136730616
YGL220W	0.29061016024441555
YGL221C	0.004575697911903363
YGL222C	-0.25300687298552316
YGL226C-A	-0.08803231117097131
YGL227W	-0.22205148398573485
YGL228W	0.8532672709823521
YGL229C	-0.02479309760749412
YGL230C	-0.47654926191198266
YGL235W	-0.42561601069010985
YGL236C	0.6781208628267107
YGL241W	0.013315693895191971
YGL242C	0.4052337071795633
YGL243W	-0.10117667311727846
YGL244W	0.6314566596828066
YGL246C	-0.742764498589101
YGL248W	0.08064924627496739
YGL249W	0.19931492852876662
YGL251C	2.2630821628666964
YGL252C	-0.4983879209662484
YGL253W	-0.10070571642786798
YGL254W	0.2032977153309797
YGL255W	-0.7183790053438013
YGL256W	0.6146654619087477
YGL257C	0.09056360241252344
YGL258W	0.04563740423849647
YGL259W	-0.1584472233394919
YGL260W	0.8167960363628407
YGL261C	0.00924991160168457
YGL262W	0.1650352418084229
YGL263W	-0.3216728119438034
YGR001C	-1.2386317573492587
YGR003W	-0.34674272038733794
YGR004W	0.36067231689115825
YGR007W	0.24234471156364643
YGR008C	-0.7112354764262128
YGR010W	-0.5252837621282646
YGR011W	-0.4065089881044338
YGR012W	-2.4074014937823294
YGR014W	0.6951690997708461
YGR015C	-0.17157538788576718
YGR017W	0.007212678602389347
YGR018C	-0.7776927025673548
YGR019W	0.4770084195784123
YGR021W	0.3047167259354436
YGR022C	0.0280651519739845
YGR023W	0.03977454950999043
YGR025W	-0.4971290017224623
YGR027C	0.6383263936695505
YGR028W	-0.16988634905037128
YGR031W	-0.4120538195249113
YGR032W	-0.18380933305627356
YGR033C	-0.04712964546354204
YGR034W	0.17287432424830848
YGR035C	0.03775398832963187
YGR036C	0.36200779890030543
YGR037C	0.4842255418438767
YGR038W	-0.6577529620862544
YGR039W	-0.7272126636865602
YGR040W	-0.11221441218152503
YGR042W	-0.43642746870670057
YGR043C	-0.0769411917731388
YGR044C	0.18596644289564426
YGR045C	0.25628587234211897
YGR049W	0.06290778244408705
YGR050C	0.30187819653261055
YGR051C	0.040989174437930626
YGR052W	-0.1268931610574192
YGR053C	0.23188355432760518
YGR055W	-0.4013842989571191
YGR056W	-2.304987266023623
YGR057C	-1.1100467809878918
YGR058W	-0.04868054841518832
YGR063C	0.9403812667964812
YGR064W	-0.43618219273664627
YGR066C	0.024818442248976294
YGR067C	0.2854064512278898
YGR068C	-1.0336051473411536
YGR069W	-0.5754534259965587
YGR071C	-0.5390022587207862
YGR076C	0.3349595250084501
YGR077C	-0.1632410867358829
YGR079W	-0.3916646547314841
YGR080W	-0.4998448421293552
YGR084C	-0.17410008667370472
YGR086C	-1.0159849446939826
YGR087C	-1.191364401500583
YGR088W	-0.5623388695497833
YGR089W	-0.3904137258067499
YGR092W	0.3464950606100113
YGR093W	-0.048061204875437996
YGR097W	0.6169519068055248
YGR100W	-0.5081996766048975
YGR102C	0.8923455285890348
YGR104C	0.8467511662972518
YGR107W	0.17757781182197682
YGR108W	-1.117098572280502
YGR109C	-0.016506248624615538
YGR110W	-2.193266241630084
YGR111W	-0.11882505301324765
YGR112W	-0.45789689988579463
YGR117C	-0.5942714713119946
YGR118W	0.6804030878926858
YGR121C	-0.2871079715598349
YGR122C-A	-0.8203515417863556
YGR122W	-1.1709411334281346
YGR123C	0.23029831193807015
YGR124W	0.10302082046735932
YGR125W	-0.7912805729274379
YGR126W	-0.29458719107141057
YGR127W	-0.4054619344822849
YGR129W	0.4394945452340189
YGR130C	-0.07361893816908971
YGR131W	0.2314208493436876
YGR132C	0.30429488995955145
YGR133W	-0.8613202301455732
YGR134W	0.2144897728615317
YGR135W	0.7906465596868623
YGR136W	-0.003778933879424875
YGR137W	-1.1594364585565877
YGR139W	0.3932067055784693
YGR141W	-0.5460525415564313
YGR142W	-0.7477149947933767
YGR144W	-0.6622948487048056
YGR146C	-0.3568705786806689
YGR148C	0.5141758321295733
YGR149W	-1.8961714481274827
YGR150C	0.8120505320868322
YGR151C	-0.7966952449609279
YGR152C	-0.6903496154051707
YGR154C	-0.0363094621294502
YGR155W	0.6226642982919681
YGR157W	0.29128620118967574
YGR159C	0.5129496169431522
YGR160W	1.0666263274343126
YGR161C	-0.8916842345323382
YGR163W	-2.017861213127465
YGR164W	0.6425209377974366
YGR167W	0.8493137579461028
YGR168C	-0.06356670582452205
YGR169C	0.8030647095177287
YGR170W	-0.4320519609546248
YGR173W	0.053522415827644595
YGR174C	-0.30343634492368166
YGR176W	0.1723531792141346
YGR177C	-0.40910516029014793
YGR178C	-3.1513241760693047
YGR181W	0.2615802139290634
YGR182C	0.6055336938003405
YGR183C	0.13999507439536568
YGR184C	-0.07184231009188302
YGR187C	-2.252585961171459
YGR189C	-0.024201115512863993
YGR192C	0.6801973751805748
YGR193C	-1.243767352116254
YGR194C	0.08881011259140935
YGR196C	-0.7608122446554081
YGR199W	-0.2636098805171956
YGR201C	-0.516220784463106
YGR202C	0.43016084271322647
YGR203W	-0.3424267080617644
YGR205W	-0.37401376323228763
YGR206W	-0.7641907012153726
YGR207C	-0.431388679715184
YGR208W	-0.18870594067898241
YGR209C	-0.05159369768127426
YGR210C	-0.144936885687328
YGR212W	0.05001191683395009
YGR217W	-0.015945348857199986
YGR220C	0.23144694541076252
YGR221C	0.34350983168057825
YGR222W	0.07208043945334375
YGR223C	0.19050276194421176
YGR224W	0.24006921357946215
YGR225W	0.398968509318467
YGR226C	-1.0366678634950093
YGR227W	-0.9517750156387903
YGR228W	-0.7344997342712533
YGR229C	-4.19489177873642
YGR230W	-0.678497910015634
YGR232W	-0.07674332323098018
YGR234W	-0.8625668112119903
YGR235C	0.037344852760980485
YGR236C	-0.1338663127495762
YGR237C	-0.06678505393524069
YGR238C	0.015959036698166965
YGR239C	-0.18522046845968043
YGR241C	-5.5015990209595085
YGR242W	-4.624946478990597
YGR243W	0.5634347033637414
YGR247W	-0.4541217227121126
YGR248W	0.8670548984837243
YGR249W	0.6955496331578868
YGR250C	-0.14609262110061996
YGR254W	0.6247428439640912
YGR255C	-0.2812028681065841
YGR256W	-0.8236917627036467
YGR258C	-0.7385395206766462
YGR259C	0.897032358247357
YGR260W	0.013370329131286622
YGR261C	-1.622091308984204
YGR263C	-0.18285107601691025
YGR268C	0.9385975035917421
YGR270W	-0.5083511287947131
YGR271C-A	-0.7498523641715441
YGR271W	0.5550776380747895
YGR273C	0.30022047291022713
YGR275W	-0.037190477240140636
YGR276C	-0.6119953279232963
YGR279C	0.022622890614059248
YGR281W	0.32722413405174744
YGR282C	-2.529935206244538
YGR283C	-0.579333304649519
YGR284C	1.1642149522217582
YGR285C	0.4772686262475874
YGR286C	0.1417998347198676
YGR287C	-0.5012385090765091
YGR288W	0.18021161706733596
YGR291C	0.6508607754088251
YGR292W	-0.26743540972059193
YGR295C	0.35512291447504296
YHL002W	-2.036484256619433
YHL003C	-0.4340913494492798
YHL005C	-0.3654666405117873
YHL007C	-1.0501534909934511
YHL008C	-0.0713809537733672
YHL009C	-1.9375468239504232
YHL010C	0.48299920001725116
YHL012W	0.8758819894651441
YHL013C	-0.32551736138444687
YHL014C	-0.7329366945218582
YHL017W	-0.7799914721826717
YHL021C	0.016115480520037515
YHL022C	0.17850981419403644
YHL024W	0.46829015808996877
YHL027W	-2.5811826847810315
YHL028W	0.19087704506472028
YHL029C	-0.6751688261178629
YHL030W	-0.029277418318157448
YHL036W	-0.8058968014671843
YHL037C	0.5794207551464595
YHL038C	0.17772106050339428
YHL041W	0.7578399279816175
YHL043W	0.4074105228027273
YHR001W-A	-0.11659310136222541
YHR003C	-0.9976797119733787
YHR004C	-1.0535386249696788
YHR005C	1.1550242421299104
YHR008C	1.0857806153363894
YHR009C	0.5900432153347045
YHR013C	-2.0128097604826394
YHR014W	-0.8348792317823657
YHR015W	0.15974222425087095
YHR016C	-0.5733610726992491
YHR017W	0.22022144405070757
YHR021W-A	0.3237967640047529
YHR022C	-1.060519748474955
YHR025W	0.7328761962219564
YHR026W	1.7022573759341277
YHR028C	0.20248852049409816
YHR031C	-1.0366578803921824
YHR032W	-0.6638742940604339
YHR034C	-0.5578971391677351
YHR035W	-0.12720424539233913
YHR037W	-0.15152158546056252
YHR039C	0.08758242220457559
YHR039C-A	1.1354744784922637
YHR041C	-0.34039018886569145
YHR043C	-0.4219505918345352
YHR045W	-0.18819196110516406
YHR046C	-0.5598848725940789
YHR047C	0.6609232893033201
YHR048W	-1.0277518102765968
YHR049C-A	-0.46459745612594866
YHR049W	0.4510328041354659
YHR050W	-0.5691720908842651
YHR051W	0.7249569750443037
YHR057C	-0.8982541671168555
YHR061C	0.07222921725611557
YHR067W	0.048727018077977635
YHR073W	-0.007975274195768193
YHR075C	-0.19578132691058917
YHR076W	-0.11465622748275475
YHR077C	-1.638243648692508
YHR078W	1.1528009960051564
YHR079C	-1.9310627834150087
YHR079C-A	0.7522558630009539
YHR080C	-0.4367027186007239
YHR082C	0.0687020666819182
YHR086W	-0.6695930007014277
YHR087W	0.28897945473609715
YHR092C	0.804190165032118
YHR093W	-0.22966570184026597
YHR094C	-0.0046510204655872515
YHR095W	0.19712736110295112
YHR096C	-1.0391243217305475
YHR097C	0.5393415589325447
YHR103W	-0.35945760980577135
YHR104W	0.46560456511525744
YHR105W	-1.5060402410183251
YHR106W	-0.004604174657650166
YHR108W	0.9496790084616086
YHR109W	-0.0538576941129749
YHR110W	-0.20848721113395824
YHR112C	1.273904866046099
YHR113W	-0.22097489289796074
YHR114W	-0.2329452339309779
YHR115C	0.1838784790286843
YHR116W	0.12770039517427031
YHR117W	-0.5151155090546079
YHR120W	0.29058595843030366
YHR121W	-0.6502771621280884
YHR123W	-0.7653134023376579
YHR124W	-0.46120356788315897
YHR125W	0.17140694099348833
YHR126C	-0.5532200041196774
YHR127W	-0.02436203685961652
YHR129C	-0.5784959867838346
YHR130C	-1.0650660909741523
YHR131C	-0.00391777205802939
YHR132C	0.13155040054707254
YHR132W-A	-0.28421389925230106
YHR133C	0.2342140670333303
YHR134W	1.7830200537125265
YHR135C	-0.6287031394298076
YHR136C	-0.7772765620929418
YHR137W	-0.08460217945822361
YHR138C	0.12631148896394515
YHR139C	0.5827918873679993
YHR139C-A	0.3853685064953132
YHR140W	-0.1783397257839037
YHR142W	1.4608224368002596
YHR143W	0.45265034763876155
YHR146W	0.4521671496461694
YHR150W	-0.27051612586494334
YHR151C	0.5187557735574898
YHR152W	0.9197210721277275
YHR153C	0.7567636121876672
YHR154W	-1.3896766353065382
YHR155W	-0.06961417490408164
YHR156C	-1.1303272999911975
YHR157W	0.45504488359586104
YHR158C	0.11723365752318851
YHR159W	0.5542750333778177
YHR160C	0.5576797922200195
YHR161C	0.0005546907876942461
YHR162W	0.4507603558782951
YHR163W	0.3536553978059574
YHR167W	-1.4280173962893916
YHR171W	-0.14383416112269967
YHR176W	-0.190286495358061
YHR177W	0.6533192867658476
YHR179W	0.5994801153514863
YHR180W	-0.25154286082794425
YHR183W	1.3109964652471575
YHR184W	-0.8750130553196739
YHR185C	-0.44203304231308455
YHR189W	-0.06790833684802224
YHR193C	-0.24360439139601756
YHR195W	-0.3225924007290717
YHR198C	-0.3447958573155744
YHR199C	0.10115161655618908
YHR200W	0.48772575620721875
YHR202W	-0.6050046509891346
YHR203C	-2.1961584810856083
YHR204W	-0.7358971131726897
YHR206W	-3.7001632935532367
YHR207C	-0.0014447026517783468
YHR209W	-0.13458344765723002
YHR210C	-0.5769924020558729
YIL001W	0.4645144295250846
YIL002C	-0.6519785283925087
YIL005W	-1.9660983427590828
YIL006W	-0.46849683773468564
YIL007C	-0.32357571102323146
YIL009C-A	1.1134548258676107
YIL009W	0.30594356383440346
YIL010W	-0.35535834375160363
YIL011W	-0.24472847761696284
YIL012W	0.053469787579850735
YIL013C	0.08632671397454574
YIL014W	-0.15068738105322688
YIL016W	-0.7780686958042017
YIL020C	-0.7358374470277503
YIL023C	1.0167861156057219
YIL024C	-0.8594313860043098
YIL027C	0.896096041844928
YIL029C	-1.4231163961769118
YIL030C	0.13140575208693173
YIL032C	-0.3878226311861811
YIL035C	-1.5197800694832995
YIL036W	0.30801384241246876
YIL038C	0.45192668946235165
YIL039W	0.8473833146301252
YIL042C	-0.26653732663255164
YIL043C	-0.34096063763553563
YIL044C	0.27201535146512507
YIL045W	-0.014557187199170901
YIL050W	-0.4876215807393014
YIL052C	-2.611187845200994
YIL054W	0.06726519292379496
YIL055C	-0.29625084529494583
YIL056W	0.41380355017222936
YIL057C	-0.6436717508395002
YIL058W	-0.8530381246296456
YIL059C	-0.40512797446363286
YIL060W	0.940079848650551
YIL064W	0.739681029719361
YIL065C	-1.246249786248596
YIL066C	0.10784615224690206
YIL067C	0.7464695817091035
YIL069C	-0.6725869665565534
YIL070C	-0.30711156160593
YIL071C	-0.6518585161948556
YIL072W	0.12416281487505745
YIL074C	-0.20486433661609726
YIL085C	0.2844112653831382
YIL086C	0.19500065516066506
YIL087C	-0.606696786448397
YIL088C	0.06408662064758125
YIL089W	-0.0012937880942988497
YIL090W	0.5642474201016241
YIL092W	0.10731093945279639
YIL093C	1.882266578460826
YIL094C	0.24394948986991077
YIL095W	-0.17724667566922847
YIL097W	-0.2889706516264295
YIL098C	-0.35888730504069927
YIL099W	0.49506952095606754
YIL100W	-0.8442361071041853
YIL101C	0.6190906090743643
YIL102C	0.5303893839884833
YIL105C	-0.36215105374809764
YIL107C	-0.5116820189177291
YIL108W	-0.29302840063110175
YIL110W	-0.09511946031615989
YIL111W	-0.3171074637547821
YIL112W	0.54542192985906
YIL113W	0.26966927893599885
YIL114C	0.3851811837055711
YIL117C	0.5997953530298873
YIL119C	0.6966948996488722
YIL120W	-0.009741126235123495
YIL121W	-0.468499870498936
YIL123W	-0.5170063371503495
YIL124W	0.6647699001471452
YIL125W	0.7107440973692257
YIL130W	0.6022852592690748
YIL132C	0.0807223143550319
YIL133C	-0.2691028621878013
YIL134W	0.35026298632932124
YIL135C	0.15527904844279158
YIL137C	-0.037787585944052855
YIL138C	-0.26845861373905755
YIL139C	0.16802741373706565
YIL140W	0.14645376587029862
YIL141W	-0.04694298333893798
YIL145C	-0.3879000684034624
YIL148W	-2.030941800007837
YIL152W	-0.32971506034720516
YIL155C	-0.15907536832993224
YIL156W	-0.2730620729214236
YIL157C	0.34817064185664964
YIL158W	-0.10438569117792634
YIL159W	-0.07448331443152412
YIL160C	-0.08302749601966969
YIL161W	-0.051620405643980655
YIL162W	0.11663992523551901
YIL163C	0.3217102058167269
YIL164C	0.037719175833273555
YIL165C	0.04887662889263261
YIL173W	-0.14703468277891513
YIR001C	0.3024116937802281
YIR002C	-0.5467507586760164
YIR003W	-1.081737479060335
YIR004W	0.5110493801630647
YIR005W	1.7793478836224446
YIR009W	1.275159926067035
YIR013C	0.24597207643977104
YIR014W	0.05725987757187134
YIR016W	-0.3672913433609914
YIR017C	-0.14526483138775953
YIR018W	-0.015096590407527474
YIR019C	0.4822807957481722
YIR020C	0.22970726614836795
YIR020W-A	0.45082216193795
YIR021W	0.4715085150159051
YIR023W	-2.49285947181879
YIR024C	0.15017299075524632
YIR027C	-0.6555814492657857
YIR028W	0.32342851164839304
YIR029W	0.24231114588940592
YIR030C	-0.9567822456400508
YIR031C	-0.03289778268007371
YIR032C	-0.16829209401447867
YIR033W	-0.7574841084607069
YIR034C	0.14634569737321515
YIR035C	0.04358158685317859
YIR036C	0.30547554145667466
YIR037W	-0.14098382307683383
YIR038C	0.28047583057397274
YIR039C	-0.5575782364119655
YIR042C	-0.8952792330318068
YJL004C	-1.3469574992551652
YJL007C	0.05461908244863531
YJL012C	-0.8584517238109723
YJL013C	-0.13623901646285305
YJL016W	-0.2732034265604467
YJL020C	-1.1837111877069013
YJL022W	0.471828074909193
YJL023C	0.148849513190432
YJL024C	-3.8541944428155688
YJL027C	0.40608256897502487
YJL030W	-0.049310642154097896
YJL036W	-0.6307544240812156
YJL037W	0.12261808883906562
YJL038C	-0.49195602268411837
YJL042W	0.5289837072886824
YJL043W	-0.07968131675675956
YJL044C	-0.25683902385959184
YJL045W	0.32434633411901675
YJL046W	0.5056817375089385
YJL047C	-0.9054504873292712
YJL048C	-0.1389748902501902
YJL049W	-0.5099425488095894
YJL051W	0.25847879742341395
YJL052W	-2.5599197092093986
YJL053W	-5.826424780558364
YJL057C	0.23654798540203925
YJL058C	-0.1351652982459322
YJL060W	-0.31582266665496755
YJL062W	-9.313381897940745
YJL063C	0.9673500440334022
YJL064W	-0.1157304371900441
YJL065C	-0.4061992423448333
YJL066C	0.018888496095734335
YJL067W	0.12474839026864402
YJL068C	-0.32895242241847295
YJL070C	-0.24192507819040646
YJL071W	-0.3914271963892847
YJL073W	-0.4919950495786677
YJL075C	-1.4299954412891032
YJL077C	-0.6311581050148631
YJL079C	-0.38724208181741926
YJL080C	-0.49973431649317385
YJL082W	-0.12757491911215055
YJL083W	-0.2560484980966564
YJL084C	-0.025100627609620983
YJL089W	-0.005984933784851945
YJL092W	-0.2047105400659716
YJL093C	-0.42188681841262876
YJL094C	-3.8915167182889903
YJL095W	-0.6206372859387144
YJL096W	1.509269169456198
YJL098W	0.2576858470294859
YJL099W	-0.19750447572439628
YJL100W	-0.2481529376456634
YJL101C	0.6235656147460413
YJL103C	0.08119566315150537
YJL106W	-0.5355041149390123
YJL107C	0.11090021641053151
YJL108C	0.2978249289054438
YJL110C	0.3015472887617968
YJL112W	-0.2105981515283445
YJL116C	0.16120440214536955
YJL117W	0.05119702508659
YJL118W	0.1764781332933657
YJL119C	-0.1832022803699665
YJL120W	0.4120638779066558
YJL121C	0.9735122312783255
YJL122W	0.13387400860649162
YJL123C	-0.22784650904712472
YJL124C	-2.866115952554571
YJL126W	0.27868764133989826
YJL127C	1.1584508040902004
YJL128C	-0.681599371182399
YJL129C	-1.8603254747499118
YJL130C	0.1370019031725788
YJL132W	-0.3115217421424622
YJL133W	0.2389785085773163
YJL134W	0.5206091331282577
YJL135W	0.4550259390187779
YJL137C	-0.5794243491114759
YJL138C	-0.7304173056189874
YJL139C	-0.2918694715055012
YJL141C	-0.5685947404463203
YJL142C	0.12595155702986083
YJL144W	0.2555472464274685
YJL145W	0.3678645927342651
YJL146W	0.4745195059347981
YJL147C	-0.2954833650809728
YJL148W	-0.5347912832988552
YJL150W	0.1809129089093018
YJL151C	0.11984294429281094
YJL152W	0.7584203380058083
YJL153C	0.10354005846568735
YJL154C	-5.234087052454258
YJL155C	-2.046723516456903
YJL157C	0.23494255268385963
YJL158C	0.3614430979616986
YJL159W	0.46668988626615365
YJL160C	0.6338579763555174
YJL161W	-0.7453661855659808
YJL162C	0.5529282028734722
YJL163C	0.42130789435887794
YJL164C	-0.3507850897455091
YJL165C	-1.0160939070257977
YJL168C	-1.4887996848637741
YJL169W	-1.809316478519094
YJL170C	-0.2072035725769977
YJL171C	-0.5318955090476756
YJL172W	0.14106368231969457
YJL175W	-1.0061825163925437
YJL177W	-0.34406753619725705
YJL178C	0.3090032385972887
YJL179W	-10.390816373381865
YJL180C	1.4850407302048063
YJL181W	-0.09474301788445036
YJL182C	0.02420317295782384
YJL183W	-1.2117216294614204
YJL185C	-0.4660408460888444
YJL187C	-0.6672527053601034
YJL190C	-1.0063538863861097
YJL191W	-1.6090457041911896
YJL192C	-0.5863800566790123
YJL193W	0.2629484310607949
YJL196C	-0.2884183266584753
YJL197W	0.24621555453232857
YJL198W	0.044237861775823756
YJL199C	-0.0377780184888979
