orf	hom | growth (relative abundance in pooled culture) | time [5 generations], Chitosan oligosaccharide [91.1 ug/ml] | Jaime MD~Nislow C, 2012	het | growth (relative abundance in pooled culture) | time [20 generations], Chitosan oligosaccharide [91.1 ug/ml] | Jaime MD~Nislow C, 2012
YDR241W	-0.7842273279850402	
YDR242W	0.34863252842491665	
YDR244W	1.8728226049432923	
YDR247W	0.13357718223920903	
YDR248C	0.7446634118379409	
YDR249C	0.6283219950489516	
YDR250C	0.19468580519908224	
YDR251W	0.14297850884842028	
YDR252W	0.15120466963148016	
YDR253C	-1.9300140084826627	
YDR254W	0.6518253115719798	
YDR255C	-0.6819879011098678	
YDR256C	-0.04504802333580492	
YDR257C	-0.29653351013220614	
YDR258C	-0.061500344901924624	
YDR259C	-0.23777521882463576	
YDR260C	-1.2284400102702724	
YDR261C	0.0348632528424908	
YDR262W	0.05484107188706472	
YDR263C	-0.17196593256015694	
YDR264C	-1.5257569642865787	
YDR265W	1.0161267176789162	
YDR266C	0.254619262332804	
YDR268W	-2.8748473327083945	
YDR269C	-0.5609458210162729	
YDR270W	0.36743518164333916	
YDR271C	-0.4598815599672518	
YDR272W	0.5425348897398988	
YDR273W	0.014885433797916868	
YDR275W	0.35215802590337086	
YDR276C	1.4497629075287854	
YDR277C	0.5613375429583214	
YDR278C	0.36626001581718776	
YDR281C	0.7587654017517579	
YDR282C	0.566038206262927	
YDR283C	0.17940864945911392	
YDR284C	0.09009604667160696	
YDR285W	0.1758831519806597	
YDR287W	0.22641528250517023	
YDR289C	2.855261235605869	
YDR291W	0.2193642875482618	
YDR293C	1.061958184898821	
YDR294C	0.7587654017517579	
YDR295C	0.4344196337339694	
YDR296W	0.5061047491292052	
YDR297W	-0.6244047756284488	
YDR298C	-0.45870639414110037	
YDR300C	-5.094735578308404	
YDR304C	0.24756826737589557	
YDR305C	-0.025070204291230993	
YDR306C	0.12652618728230058	
YDR307W	-0.8500366142495192	
YDR309C	-0.035646696726593666	
YDR310C	0.5531113821752616	
YDR312W	-0.18254242499551962	
YDR313C	-0.3482408064828681	
YDR314C	-0.00979304855126269	
YDR315C	-2.4811667809476727	
YDR316W	1.0948628280310604	
YDR317W	0.6835547888780679	
YDR318W	0.21701395589595895	
YDR319C	-0.3705689571797448	
YDR320C	-4.154602917387278	
YDR321W	0.6870802863565221	
YDR323C	-2.7620314133978594	
YDR329C	0.2663709205943181	
YDR330W	-0.06737617403268166	
YDR332W	-0.10028081716492107	
YDR333C	0.29457490042195184	
YDR334W	-0.3223871583075371	
YDR335W	-2.705623453742592	
YDR337W	0.7517144067948495	
YDR338C	0.05249074023476191	
YDR340W	0.3744861766002476	
YDR344C	0.1888099760683252	
YDR345C	1.004375059417402	
YDR346C	-3.3590156530827744	
YDR347W	0.6917809496611277	
YDR348C	0.6741534622688565	
YDR349C	0.19821130267753645	
YDR351W	0.018410931276371088	
YDR352W	0.23346627746207868	
YDR357C	1.575505650926986	
YDR358W	0.7517144067948495	
YDR359C	-0.5186398512748222	
YDR360W	0.7857942157532403	
YDR363W	-0.394072273702773	
YDR368W	-0.18019209334321679	
YDR369C	0.08304505171469852	
YDR370C	-0.2718550277830266	
YDR371W	-0.5021875297087025	
YDR372C	-3.5352905270054857	
YDR374C	0.12535102145614918	
YDR377W	-0.7783514988542832	
YDR378C	-1.0298369856506846	
YDR379W	0.36390968416488495	
YDR380W	-0.3458904748305653	
YDR383C	0.23699177494053292	
YDR384C	0.7270359244456698	
YDR385W	-1.455247014717494	
YDR386W	0.15355500128378297	
YDR387C	-0.1649149376032485	
YDR388W	0.6353729900058601	
YDR389W	-4.988970653954777	
YDR391C	-0.5480189969286073	
YDR392W	0.23346627746207868	
YDR393W	0.22641528250517023	
YDR395W	-2.013450782139413	
YDR399W	0.13475234806536043	
YDR400W	0.14415367467457169	
YDR401W	0.9244637832391064	
YDR402C	-0.10733181212182953	
YDR403W	-0.8053803128557656	
YDR405W	-0.036821862552745076	
YDR406W	0.33805603598955397	
YDR408C	-0.30005900761066034	
YDR409W	0.7775680549701804	
YDR411C	-0.012143380203565507	
YDR414C	0.2898742371173462	
YDR415C	0.04073908197324783	
YDR417C	-1.691455345773927	
YDR418W	-1.1837837088765188	
YDR419W	1.21120424482005	
YDR420W	-0.489260705621037	
YDR421W	-0.45165539918419195	
YDR422C	0.7329117535764269	
YDR423C	0.05249074023476191	
YDR424C	0.254619262332804	
YDR425W	-0.8136064736388254	
YDR426C	-0.5632961526685757	
YDR428C	-0.018019209334322543	
YDR430C	-0.2248483947369703	
YDR431W	1.133643300294057	
YDR432W	-2.0522312544024093	
YDR433W	-1.9958232947471415	
YDR435C	-1.723184823080015	
YDR436W	-0.2695046961307238	
YDR438W	0.5672133720890784	
YDR439W	0.006659273014857014	
YDR440W	-0.43402791179192085	
YDR441C	-0.061500344901924624	
YDR442W	-2.8924748201006656	
YDR443C	-0.8512117800756706	
YDR445C	-0.1167331387310408	
YDR446W	-0.19194375160473087	
YDR447C	-3.1721642867247004	
YDR448W	-1.3271539396669907	
YDR451C	0.7951955423624515	
YDR452W	0.8739316527145958	
YDR453C	-0.812431307812674	
YDR455C	-4.161653912344185	
YDR457W	-2.361299866680229	
YDR458C	0.3075017245096173	
YDR459C	0.7799183866224833	
YDR461W	-0.11438280707873798	
YDR462W	0.7940203765363001	
YDR463W	0.42384314129860673	
YDR466W	0.8010713714932086	
YDR467C	0.46262361356160314	
YDR469W	-3.008816236889655	
YDR470C	0.286348739638892	
YDR471W	0.11594969484693793	
YDR475C	0.2687212522466209	
YDR476C	-0.028595701769685213	
YDR477W	1.6507162638006763	
YDR479C	-0.7618991772881636	
YDR480W	0.018410931276371088	
YDR481C	-0.26362886699996674	
YDR482C	0.6330226583535573	
YDR483W	-1.0827194478274977	
YDR484W	-2.1485948521468248	
YDR485C	-0.25540270621690686	
YDR486C	0.8257498538423882	
YDR488C	-0.5174646854486707	
YDR490C	-1.7584397978645572	
YDR491C	-1.653850039337082	
YDR492W	-1.1508790657442793	
YDR493W	0.4367699653862722	
YDR494W	-0.6385067655422657	
YDR495C	-2.5787055445182396	
YDR496C	0.6718031306165537	
YDR497C	1.214729742298504	
YDR500C	1.184763013731643	
YDR501W	0.42501830712475813	
YDR502C	0.013710267971765458	
YDR503C	-0.6561342529345369	
YDR504C	0.46027328190930034	
YDR505C	0.07011822762703303	
YDR506C	0.06835547888780591	
YDR507C	0.6424239849627685	
YDR508C	-0.8241829660741882	
YDR509W	-0.8241829660741882	
YDR511W	0.09127121249775837	
YDR512C	-1.167918970223475	
YDR513W	-0.3787951179628047	
YDR514C	0.1288765189346034	
YDR515W	0.09832220745466681	
YDR516C	0.9667697529805571	
YDR517W	1.3463483148274618	
YDR518W	0.19351063937293084	
YDR519W	-0.673761740326808	
YDR520C	0.7211600953149128	
YDR521W	0.09832220745466681	
YDR522C	0.1888099760683252	
YDR523C	-0.3494159723090195	
YDR524C	-1.4423201906298284	
YDR525W	-1.9723199782241134	
YDR525W-A	0.16530665954529702	
YDR528W	-0.679637569457565	
YDR529C	0.025461926233279537	
YDR530C	0.09832220745466681	
YDR532C	-1.2108125228780013	
YDR533C	1.4850178823133278	
YDR534C	0.05601623771321613	
YDR535C	0.5531113821752616	
YDR536W	-0.21074640482315338	
YDR537C	0.40269015642788136	
YDR538W	-0.2119215706493048	
YDR539W	0.29575006624810324	
YDR540C	1.163022445947842	
YDR541C	0.2675460864204695	
YEL001C	-0.47985937901182574	
YEL003W	-0.915845900513998	
YEL004W	1.5907828066669545	
YEL005C	1.1477452902078737	
YEL006W	-0.0062675510728084725	
YEL007W	1.1230668078586943	
YEL008W	0.522557070695325	
YEL009C	-0.9193713979924522	
YEL010W	0.4308941362555152	
YEL011W	0.41326664886324405	
YEL012W	0.07481889093163865	
YEL014C	0.3451070309464624	
YEL015W	1.0784105064649407	
YEL016C	-0.15081294768943163	
YEL017C-A	0.0007834438840999715	
YEL017W	-0.0426976916835021	
YEL018W	0.2910494029434976	
YEL020C	0.21348845841750475	
YEL023C	0.3556835233818251	
YEL025C	-0.2448262137815442	
YEL027W	1.8622461125079295	
YEL029C	-0.774826001375829	
YEL030W	-0.15786394264634007	
YEL031W	0.39681432729712435	
YEL037C	0.4861269300846313	
YEL038W	0.4355947995601208	
YEL039C	-0.035646696726593666	
YEL041W	0.40974115138478984	
YEL042W	-0.9181962321663008	
YEL043W	0.6847299547042193	
YEL046C	-1.483450994545128	
YEL047C	0.3897633323402159	
YEL048C	1.3569248072628244	
YEL049W	0.36508484999103635	
YEL050C	-2.7244261069610145	
YEL052W	0.09479670997621258	
YEL053C	-1.3318546029715963	
YEL054C	-0.3611676305705336	
YEL056W	-0.43167758013961804	
YEL057C	0.07246855927933583	
YEL059W	-0.5809236400608468	
YEL060C	-0.9311230562539662	
YEL061C	-0.24130071630309	
YEL062W	1.0690091798557295	
YEL063C	0.004308941362554198	
YEL064C	-0.012143380203565507	
YEL065W	0.09832220745466681	
YEL066W	-0.025070204291230993	
YEL067C	-0.00039172194205142904	
YEL068C	-0.07677750064189294	
YEL071W	-0.008617882725111282	
YEL072W	0.41561698051554685	
YER001W	-1.6632513659462933	
YER002W	-0.17666659586476258	
YER004W	0.19468580519908224	
YER005W	0.8433773412346592	
YER007C-A	-3.2414990704676336	
YER007W	0.07834438841009288	
YER010C	-0.5938504641485123	
YER011W	0.09244637832390977	
YER016W	0.33688087016340257	
YER017C	0.9538429288928916	
YER019C-A	-0.7325200316343784	
YER019W	1.1089648179448774	
YER020W	-0.10145598299107249	
YER024W	0.19586097102523364	
YER027C	-0.3094603342198716	
YER028C	-0.3082851683937202	
YER030W	-1.6420983810755678	
YER031C	3.454595806943087	
YER032W	0.2640205889420153	
YER033C	0.05836656936551895	
YER034W	-0.3376643140475054	
YER037W	0.06189206684397317	
YER038W-A	-0.7995044837250086	
YER039C	0.3192533827711314	
YER039C-A	0.39916465894942715	
YER040W	0.7693418941871205	
YER041W	0.2898742371173462	
YER042W	-0.1966444149093365	
YER044C	0.2651957547681667	
YER044C-A	0.0007834438840999715	
YER045C	-0.12025863620949502	
YER046W	0.4379451312124236	
YER046W-A	0.004308941362554198	
YER047C	0.6964816129657333	
YER048C	-2.0757345709254373	
YER049W	-0.08617882725110419	
YER050C	0.2029119659821421	
YER051W	0.14767917215302592	
YER052C	-0.28948251517529766	
YER055C	0.45204712112624046	
YER056C-A	0.24404276989744134	
YER057C	-0.17196593256015694	
YER058W	0.5072799149553566	
YER059W	1.0031998935912505	
YER060W	0.1888099760683252	
YER060W-A	-0.24717654543384704	
YER061C	0.14767917215302592	
YER062C	-0.7301696999820756	
YER063W	-0.3952474395289244	
YER064C	0.02311159458097672	
YER065C	0.09949737328081822	
YER066C-A	0.1582556645883886	
YER067C-A	-0.8159568052911282	
YER067W	-0.17196593256015694	
YER068C-A	0.0007834438840999715	
YER069W	0.15355500128378297	
YER071C	0.3169030511188286	
YER072W	-1.334204934623899	
YER073W	0.18293414693756815	
YER074W	-0.008617882725111282	
YER075C	0.4943530908676912	
YER077C	0.07129339345318443	
YER078C	0.5072799149553566	
YER079W	0.4567477844308461	
YER080W	0.9726455821113141	
YER081W	0.13827784554381467	
YER083C	1.802312655374208	
YER084W	0.903310798368381	
YER085C	0.4978785883461454	
YER086W	-0.8300587952049452	
YER087C-B	-2.425933987118557	
YER087W	-0.3212119924813857	
YER088C	0.6565259748765855	
YER089C	0.7646412308825149	
YER090W	-1.9676193149195078	
YER091C	0.191160307720628	
YER091C-A	-0.13083512864485766	
YER092W	-0.6608349162391425	
YER093C-A	-0.751322684852801	
YER095W	-1.0838946136536491	
YER096W	0.617745502613589	
YER097W	-0.6843382327621707	
YER098W	-0.26480403282611814	
YER101C	-0.13083512864485766	
YER103W	-0.08147816394649855	
YER106W	-0.23660005299848436	
YER107C	0.6095193418305291	
YER110C	0.17353282032835687	
YER111C	-1.5563112757665152	
YER113C	-2.074559405099286	
YER114C	0.7693418941871205	
YER115C	0.024286760407128127	
YER116C	0.19586097102523364	
YER118C	-0.24835171125999844	
YER119C	0.3556835233818251	
YER119C-A	-1.5798145922895432	
YER120W	-2.0710339076208317	
YER121W	0.09597187580236399	
YER122C	1.4885433797917822	
YER123W	0.08539538336700132	
YER124C	-0.2589282036953611	
YER128W	-0.003917219420505655	
YER129W	0.7810935524486347	
YER130C	2.2618024933994083	
YER131W	-1.3600585827992302	
YER132C	-0.09910565133876967	
YER134C	0.2698964180727723	
YER137C	0.5907166886121067	
YER139C	0.4367699653862722	
YER140W	0.45322228695239186	
YER142C	-0.368218625527442	
YER143W	0.40269015642788136	
YER144C	0.5319583973045362	
YER145C	0.10184770493312102	
YER149C	-0.18489275664782243	
YER150W	0.34863252842491665	
YER151C	-1.0439389755645014	
YER152C	-0.088529158903407	
YER154W	-0.20722090734469917	
YER156C	-0.07677750064189294	
YER158C	0.5695637037413813	
YER161C	-0.42697691683501243	
YER162C	-0.42815208266116384	
YER163C	-0.1378861236017661	
YER164W	-1.6127192354217825	
YER166W	-0.3094603342198716	
YER167W	-1.3753357385391982	
YER169W	-0.5621209868424243	
YER170W	-0.053274184118864774	
YER173W	0.8574793311484761	
YER174C	0.7352620852287297	
YER175C	0.011359936319462645	
YER176W	-0.15786394264634007	
YER177W	-2.593982700258208	
YER178W	-0.10850697794798093	
YER179W	-0.4481299017057377	
YER180C	-0.060325179075773214	
YER181C	0.07834438841009288	
YER182W	-0.2871321835229949	
YER183C	-0.9040942422524839	
YER184C	0.21818912172211039	
YER185W	-0.02036954098662536	
YER186C	-0.08030299812034715	
YER187W	-0.028595701769685213	
YER188W	-0.35411663561362516	
YFL003C	0.46027328190930034	
YFL004W	0.7070581054010959	
YFL007W	0.2881114883781191	
YFL010C	-0.2930080126537519	
YFL010W-A	-0.3294381532644456	
YFL011W	0.127701353108452	
YFL012W	0.3392312018157054	
YFL013C	-1.9817213048333246	
YFL015C	-0.15316327934173443	
YFL016C	2.000915679993796	
YFL018C	0.5707388695675327	
YFL019C	0.04896524275630768	
YFL020C	-0.05092385246656196	
YFL021W	-0.028595701769685213	
YFL023W	-1.123850251742797	
YFL025C	2.1818912172211125	
YFL027C	0.3721358449479448	
YFL030W	0.1758831519806597	
YFL031W	-0.17079076673400553	
YFL032W	0.1606059962406914	
YFL033C	-0.4434292384011321	
YFL034C-A	0.05660382062629184	
YFL034W	-0.336489148221354	
YFL036W	-0.1978195807354879	
YFL040W	0.17235765450220547	
YFL042C	0.3063265586834659	
YFL044C	-0.23895038465078716	
YFL046W	0.04073908197324783	
YFL047W	0.3921136639925187	
YFL049W	-0.2930080126537519	
YFL050C	-0.23307455552003015	
YFL051C	0.8645303261053845	
YFL052W	0.04779007693015628	
YFL053W	-0.12613446534025202	
YFL054C	-0.14258678690637175	
YFL055W	0.09597187580236399	
YFL063W	-0.21662223395391042	
YFR001W	-2.134492862233008	
YFR006W	-0.6291054389330545	
YFR007W	0.6330226583535573	
YFR009W	1.7435543640666373	
YFR010W	-0.3259126557859913	
YFR011C	-0.3447153090044139	
YFR012W	-0.055624515771167594	
YFR013W	0.5472355530445046	
YFR014C	0.274597081377378	
YFR015C	0.03721358449479361	
YFR016C	-0.8829412573817585	
YFR020W	-0.04622318916195633	
YFR021W	-0.20839607317085057	
YFR022W	0.3204285485972828	
YFR023W	0.09127121249775837	
YFR024C-A	0.9080114616729866	
YFR025C	0.6588763065288883	
YFR030W	0.5014040858245996	
YFR031C-A	-0.4434292384011321	
YFR032C	0.7611157334040607	
YFR032C-A	0.11947519232539215	
YFR033C	0.3216037144234342	
YFR034C	0.47790076930157144	
YFR035C	-0.30123417343681175	
YFR036W	-0.036821862552745076	
YFR038W	0.12535102145614918	
YFR039C	-0.14376195273252315	
YFR040W	-0.616178614845389	
YFR041C	-1.011034332432262	
YFR043C	-0.26245370117381533	
YFR044C	-0.1496377818632802	
YFR045W	0.2076126292867477	
YFR046C	0.3733110107740962	
YFR047C	0.5472355530445046	
YFR048W	0.8586544969746275	
YFR049W	-1.19318503548573	
YFR053C	-0.1954692490831851	
YFR054C	0.3039762270311631	
YFR055W	0.010184770493311237	
YFR056C	-0.39994810283353	
YFR057W	-0.16138944012479425	
YGL002W	-0.8112561419865226	
YGL003C	0.05014040858245909	
YGL004C	0.45322228695239186	
YGL005C	-1.1473535682658254	
YGL006W	0.2898742371173462	
YGL007W	4.207877101506139	
YGL009C	0.02898742371173376	
YGL010W	0.7258607586195184	
YGL012W	-2.9806122570620213	
YGL013C	0.3192533827711314	
YGL014W	-3.0922530105464046	
YGL015C	0.044264579451702056	
YGL017W	0.15473016710993437	
YGL019W	-0.5773981425823926	
YGL021W	-0.18606792247397383	
YGL022W	-1.9911226314425359	
YGL023C	-0.5679968159731813	
YGL025C	0.5472355530445046	
YGL026C	-0.1472874502109774	
YGL027C	0.19821130267753645	
YGL028C	0.46497394521390595	
YGL031C	0.3216037144234342	
YGL032C	0.20056163432983928	
YGL033W	-0.20369540986624493	
YGL034C	0.6765037939211594	
YGL035C	-0.7066663834590474	
YGL037C	-0.0720768373372873	
YGL039W	0.4426457945170293	
YGL041C	0.9526677630667402	
YGL042C	-0.23542488717233295	
YGL043W	-0.8100809761603712	
YGL045W	-4.308549640613112	
YGL049C	0.07599405675779006	
YGL050W	0.6330226583535573	
YGL051W	-0.6032517907577236	
YGL053W	-0.5433183336240017	
YGL054C	0.9738207479374655	
YGL056C	0.08657054919315274	
YGL057C	0.10419803658542383	
YGL059W	-0.21662223395391042	
YGL060W	-0.3764447863105018	
YGL062W	-0.1637397717770971	
YGL063W	0.5143309099122652	
YGL066W	0.45909811608314893	
YGL067W	-0.23307455552003015	
YGL071W	0.08774571501930414	
YGL072C	-2.8924748201006656	
YGL077C	-0.9511008752985401	
YGL078C	-0.6126531173669348	
YGL079W	0.6835547888780679	
YGL080W	1.0889869989003034	
YGL081W	-0.088529158903407	
YGL082W	0.15002950380532873	
YGL083W	0.4567477844308461	
YGL084C	-2.73735293104868	
YGL085W	0.2792977446819836	
YGL086W	0.254619262332804	
YGL087C	0.22876561415747304	
YGL089C	0.3063265586834659	
YGL090W	-0.10850697794798093	
YGL094C	-0.08147816394649855	
YGL096W	-0.6819879011098678	
YGL105W	0.1770583178068111	
YGL108C	0.12652618728230058	
YGL109W	0.8786323160192014	
YGL110C	-0.953451206950843	
YGL114W	-0.03094603342198803	
YGL115W	2.656658210986281	
YGL118C	0.09009604667160696	
YGL121C	-0.4963117005779455	
YGL124C	1.5649291584916236	
YGL125W	0.13945301136996607	
YGL126W	1.9010265847709262	
YGL127C	2.223022021136412	
YGL129C	0.13710267971766327	
YGL131C	0.3039762270311631	
YGL132W	0.07011822762703303	
YGL133W	0.7000071104441876	
YGL136C	-0.6761120719791108	
YGL138C	-0.35646696726592797	
YGL139W	-1.3389055979285047	
YGL140C	-0.13906128942791754	
YGL141W	-0.3176864950029315	
YGL143C	1.7153503842390037	
YGL144C	-0.2260235605631217	
YGL146C	0.2205394533744132	
YGL147C	0.24521793572359274	
YGL148W	-1.855978561435124	
YGL149W	1.0913373305526062	
YGL152C	1.0572575215942155	
YGL153W	1.4744413898779651	
YGL154C	-0.17901692751706538	
YGL156W	0.08422021754084992	
YGL157W	0.032512921190187984	
YGL159W	-0.04974868664041055	
YGL160W	0.9832220745466768	
YGL161C	0.41796731216784966	
YGL163C	0.2640205889420153	
YGL164C	0.020761262928673908	
YGL165C	-0.273030193609178	
YGL166W	0.12300068980384637	
YGL167C	1.7541308565020002	
YGL170C	0.39563916147097294	
YGL176C	0.13240201641305763	
YGL177W	0.3239540460757371	
YGL179C	-0.23424972134618152	
YGL180W	-0.673761740326808	
YGL181W	1.0396300342019442	
YGL194C	0.02311159458097672	
YGL196W	-0.060325179075773214	
YGL198W	0.7282110902718213	
YGL199C	0.2029119659821421	
YGL202W	-0.023895038465079586	
YGL203C	1.5802063142315916	
YGL205W	-0.033296365074290846	
YGL206C	-2.9594592721912956	
YGL208W	-0.08617882725110419	
YGL209W	-0.757198513983558	
YGL210W	-0.22954905804157594	
YGL211W	-2.1380183597114617	
YGL212W	0.12065035815154355	
YGL213C	-0.5174646854486707	
YGL214W	-0.35646696726592797	
YGL215W	0.22524011667901883	
YGL216W	-0.032121199248139436	
YGL217C	-0.7489723532004982	
YGL218W	-0.07912783229419573	
YGL219C	-4.007707189118352	
YGL220W	-0.054449349945016184	
YGL221C	-0.6573094187606883	
YGL224C	0.6635769698334939	
YGL226C-A	-1.4481960197605857	
YGL226W	-0.1355357919494633	
YGL227W	1.1818250991662647	
YGL228W	1.4262595910057574	
YGL229C	0.6847299547042193	
YGL230C	-0.17666659586476258	
YGL231C	0.929164446543712	
YGL232W	0.19351063937293084	
YGL235W	-0.21074640482315338	
YGL236C	1.2464592196045918	
YGL241W	1.442711912571877	
YGL242C	0.7846190499270889	
YGL243W	0.05836656936551895	
YGL244W	-3.140434809418613	
YGL248W	0.8751068185407472	
YGL249W	-0.05209901829271337	
YGL250W	0.439120297038575	
YGL252C	-1.0039833374753535	
YGL253W	0.5531113821752616	
YGL254W	-0.13201029447100907	
YGL255W	-0.056799681597319004	
YGL256W	-0.40347360031198426	
YGL257C	-0.025070204291230993	
YGL258W	0.490827593389237	
YGL259W	-0.2930080126537519	
YGL260W	0.36508484999103635	
YGL261C	0.25931992563740963	
YGL262W	-0.6549590871083855	
YGL263W	-0.5867994691916039	
YGR001C	0.13122685058690622	
YGR003W	0.6165703367874376	
YGR004W	2.030294825647581	
YGR007W	1.0455058633327012	
YGR008C	0.2781225788558322	
YGR011W	-0.5762229767562412	
YGR012W	0.08657054919315274	
YGR014W	1.1301178028156027	
YGR015C	0.7023574420964904	
YGR017W	0.04191424779939924	
YGR018C	-0.2283738922154245	
YGR019W	0.35098286007721946	
YGR020C	0.9115369591514408	
YGR021W	-0.2130967364754562	
YGR022C	-0.6620100820652939	
YGR023W	0.3451070309464624	
YGR025W	0.17353282032835687	
YGR026W	-0.07677750064189294	
YGR027C	-0.10733181212182953	
YGR028W	0.33688087016340257	
YGR031W	0.12535102145614918	
YGR032W	0.8939094717591697	
YGR033C	-0.19076858577857947	
YGR034W	0.312202387814223	
YGR035C	0.286348739638892	
YGR036C	-0.48103454483797714	
YGR037C	1.3122685058690708	
YGR038W	0.3133775536403744	
YGR039W	0.35920902086027934	
YGR040W	0.5578120454798672	
YGR041W	0.4191424779940011	
YGR042W	0.381537171557156	
YGR043C	0.06071690101782176	
YGR044C	-0.3423649773521111	
YGR045C	-0.18841825412627666	
YGR049W	-0.24130071630309	
YGR050C	-0.09675531968646685	
YGR051C	-0.28948251517529766	
YGR052W	0.1570804987622372	
YGR053C	-0.3588172989182308	
YGR054W	-0.8288836293787938	
YGR055W	-2.4729406201646134	
YGR056W	-4.329702625483837	
YGR057C	-1.8477524006520643	
YGR058W	0.2698964180727723	
YGR059W	-0.20839607317085057	
YGR061C	0.18410931276371956	
YGR063C	0.9961488986343423	
YGR064W	1.1289426369894513	
YGR066C	-0.13906128942791754	
YGR067C	-0.05092385246656196	
YGR068C	-0.5515444944070617	
YGR069W	-0.5409680019716989	
YGR070W	0.3897633323402159	
YGR071C	0.12300068980384637	
YGR072W	-0.3505911381351709	
YGR077C	0.19821130267753645	
YGR078C	0.05719140353936754	
YGR079W	-0.3834957812674103	
YGR080W	0.33805603598955397	
YGR081C	-3.375467974648894	
YGR084C	0.33805603598955397	
YGR085C	0.9080114616729866	
YGR086C	-0.7524978506789524	
YGR087C	0.4720249401708144	
YGR088W	-0.4422540725749807	
YGR089W	0.470849774344663	
YGR092W	2.4557048547143903	
YGR093W	0.5719140353936841	
YGR096W	-0.07560233481574152	
YGR097W	0.3086768903357687	
YGR100W	-1.0509899705214099	
YGR101W	0.5143309099122652	
YGR102C	-0.1966444149093365	
YGR104C	0.9467919339359832	
YGR106C	-0.2460013796076956	
YGR107W	0.2217146192005646	
YGR108W	-0.3576421330920794	
YGR109C	-0.2930080126537519	
YGR111W	0.7540647384471523	
YGR118W	-3.382518969605803	
YGR121C	-0.0062675510728084725	
YGR122W	-4.3285274596576855	
YGR123C	-0.9652028652123571	
YGR124W	0.8198740247116311	
YGR125W	-0.3270878216121427	
YGR126W	0.510805412433811	
YGR127W	-1.3236284421885363	
YGR129W	0.2734219155512265	
YGR130C	1.3146188375213737	
YGR131W	-0.5198150171009736	
YGR132C	0.5096302466076595	
YGR133W	0.5777898645244411	
YGR134W	0.07364372510548724	
YGR135W	-1.2613446534025117	
YGR136W	-0.1179083045571922	
YGR137W	0.16765699119759983	
YGR138C	0.3286547093803427	
YGR139W	0.1770583178068111	
YGR141W	-0.2248483947369703	
YGR142W	-0.3776199521366533	
YGR144W	-1.66912719507705	
YGR146C	-0.14493711855867458	
YGR148C	0.39681432729712435	
YGR149W	-0.15081294768943163	
YGR150C	0.13475234806536043	
YGR151C	0.5390093922614446	
YGR152C	0.2217146192005646	
YGR153W	0.06894306180088161	
YGR154C	-0.18371759082167102	
YGR155W	-0.5809236400608468	
YGR157W	-0.054449349945016184	
YGR159C	-2.5222975848629723	
YGR160W	-3.109880497938676	
YGR161C	-0.1484626160371288	
YGR162W	-0.22132289725851606	
YGR163W	-2.6116101876504794	
YGR164W	0.822224356363934	
YGR165W	0.3204285485972828	
YGR168C	-0.4986620322302483	
YGR169C	0.10184770493312102	
YGR170W	0.1923354735467794	
YGR171C	1.7658825147635142	
YGR173W	-0.3458904748305653	
YGR174C	0.1418033430222689	
YGR176W	1.1700734409047504	
YGR177C	0.3932888298186701	
YGR178C	-0.47750904735952293	
YGR181W	0.00783443884100842	
YGR182C	-0.25422754039075546	
YGR184C	0.9514925972405888	
YGR187C	-0.5609458210162729	
YGR189C	0.04308941362555065	
YGR192C	0.7446634118379409	
YGR194C	0.33805603598955397	
YGR196C	1.5437761736208981	
YGR199W	-0.6808127352837164	
YGR200C	-1.5034288135897016	
YGR201C	0.6506501457458284	
YGR202C	-2.7314771019179225	
YGR203W	-0.7536730165051038	
YGR205W	-0.5903249666700581	
YGR206W	0.7152842661841557	
YGR207C	-0.330613319090597	
YGR208W	0.6247964975704974	
YGR209C	-0.15786394264634007	
YGR210C	0.05601623771321613	
YGR212W	0.0806947200623957	
YGR213C	-0.09322982220801264	
YGR214W	0.8104726981024198	
YGR215W	-0.003917219420505655	
YGR217W	0.3251292119018885	
YGR219W	0.020761262928673908	
YGR221C	-0.41875075605195256	
YGR222W	-0.22132289725851606	
YGR223C	-0.06972650568498448	
YGR224W	-0.028595701769685213	
YGR225W	0.07599405675779006	
YGR226C	-0.027420535943533803	
YGR227W	-1.498728150285096	
YGR228W	-0.14493711855867458	
YGR229C	0.6200958342658918	
YGR230W	0.4873020959107827	
YGR231C	-0.15551361099403724	
YGR232W	-0.3329636507428998	
YGR233C	-2.1720981686698524	
YGR235C	-0.18841825412627666	
YGR236C	0.01253510214561405	
YGR237C	-1.0122094982584133	
YGR238C	0.34745736259876525	
YGR239C	0.4837765984323285	
YGR240C	1.8081884845049647	
YGR241C	-0.8547372775541248	
YGR242W	0.0818698858885471	
YGR243W	0.13475234806536043	
YGR244C	-0.3317884849167484	
YGR247W	0.19938646850368788	
YGR248W	-0.18606792247397383	
YGR249W	-0.05209901829271337	
YGR250C	0.4438209603431807	
YGR252W	-2.1192157064930393	
YGR254W	0.14532884050072312	
YGR256W	-0.18254242499551962	
YGR258C	-1.0216108248676248	
YGR259C	1.012601220200462	
YGR260W	0.29575006624810324	
YGR261C	1.6401397713653136	
YGR263C	0.6365481558320115	
YGR266W	0.22641528250517023	
YGR268C	0.591891854438258	
YGR269W	0.30985205616192013	
YGR270W	-0.731344865808227	
YGR271W	0.5554617138275644	
YGR273C	0.4226679754724553	
YGR275W	-0.22249806308466746	
YGR276C	-1.68557951664317	
YGR279C	0.25931992563740963	
