orf	hap a | growth (CFU) | temperature [30ºC - 62ºC], time [20 min] | YPD | Teng X~Hardwick JM, 2011
YKR104W	151.5
YKR105C	75.875
YKR106W	180.375
YLL001W	202.25
YLL002W	200.5
YLL005C	213.0
YLL006W	215.0
YLL007C	5.0
YLL009C	191.5
YLL010C	137.25
YLL012W	201.85714285714286
YLL013C	172.75
YLL014W	243.0
YLL015W	207.5
YLL016W	206.25
YLL017W	241.5
YLL018C-A	16.625
YLL019C	301.25
YLL020C	242.0
YLL021W	242.875
YLL023C	263.0
YLL024C	301.0
YLL025W	171.5
YLL026W	34.5
YLL028W	47.75
YLL029W	77.75
YLL030C	47.125
YLL032C	234.5
YLL033W	190.25
YLL038C	277.25
YLL039C	255.25
YLL040C	29.125
YLL041C	97.75
YLL042C	127.75
YLL043W	0.5
YLL044W	130.375
YLL045C	260.375
YLL046C	160.0
YLL047W	137.375
YLL048C	94.875
YLL049W	65.125
YLL051C	75.125
YLL052C	142.625
YLL053C	157.125
YLL054C	119.625
YLL055W	129.25
YLL056C	117.625
YLL057C	89.875
YLL058W	82.75
YLL059C	39.125
YLL060C	79.625
YLL061W	116.5
YLL062C	56.25
YLL063C	127.375
YLR001C	104.125
YLR003C	48.375
YLR004C	77.0
YLR006C	43.75
YLR011W	147.75
YLR012C	148.75
YLR013W	112.75
YLR014C	119.875
YLR015W	5.0
YLR016C	132.0
YLR017W	166.375
YLR018C	123.75
YLR019W	166.0
YLR020C	183.875
YLR021W	27.75
YLR023C	132.375
YLR024C	26.875
YLR025W	53.75
YLR027C	88.125
YLR028C	134.25
YLR030W	37.125
YLR031W	68.875
YLR032W	57.0
YLR034C	87.5
YLR035C	77.625
YLR036C	71.875
YLR037C	94.375
YLR038C	6.5
YLR039C	44.875
YLR040C	53.375
YLR041W	11.75
YLR042C	84.0
YLR043C	22.125
YLR044C	123.0
YLR046C	41.75
YLR047C	15.75
YLR048W	109.25
YLR049C	111.875
YLR050C	117.375
YLR052W	76.0
YLR053C	101.375
YLR054C	142.625
YLR055C	4.25
YLR056W	97.5
YLR057W	135.5
YLR058C	270.875
YLR059C	68.875
YLR061W	59.0
YLR062C	17.875
YLR063W	128.0
YLR064W	110.0
YLR065C	85.25
YLR067C	214.5
YLR068W	640.0
YLR069C	171.75
YLR070C	46.0
YLR072W	96.875
YLR073C	156.125
YLR074C	205.75
YLR077W	52.25
YLR079W	3.75
YLR080W	62.5
YLR081W	101.375
YLR082C	103.625
YLR083C	142.5
YLR084C	126.75
YLR085C	65.625
YLR087C	23.75
YLR089C	112.625
YLR090W	78.375
YLR091W	5.0
YLR092W	82.25
YLR093C	123.5
YLR094C	92.125
YLR095C	19.125
YLR096W	128.0
YLR097C	163.75
YLR098C	209.75
YLR099C	102.5
YLR102C	79.75
YLR104W	61.875
YLR107W	145.375
YLR108C	139.375
YLR109W	136.125
YLR110C	221.625
YLR111W	118.25
YLR112W	92.25
YLR113W	84.625
YLR114C	80.875
YLR118C	296.25
YLR119W	84.75
YLR120C	123.0
YLR121C	97.625
YLR122C	184.0
YLR123C	176.5
YLR124W	123.125
YLR125W	175.625
YLR126C	275.875
YLR128W	309.875
YLR130C	275.0
YLR131C	227.75
YLR133W	165.5
YLR134W	413.75
YLR135W	309.5
YLR136C	322.0
YLR137W	282.875
YLR138W	20.0
YLR139C	5.0
YLR142W	297.125
YLR143W	268.75
YLR144C	240.75
YLR146C	221.25
YLR149C	99.375
YLR150W	221.0
YLR151C	47.625
YLR152C	39.75
YLR154C	83.875
YLR164W	60.75
YLR165C	34.5
YLR168C	103.625
YLR169W	110.25
YLR170C	85.375
YLR171W	93.0
YLR172C	116.0
YLR173W	108.875
YLR174W	71.375
YLR176C	28.75
YLR177W	6.25
YLR178C	38.125
YLR179C	145.5
YLR180W	200.75
YLR181C	52.75
YLR182W	27.0
YLR183C	69.75
YLR184W	356.75
YLR185W	131.125
YLR187W	58.75
YLR188W	64.125
YLR189C	42.0
YLR190W	58.75
YLR191W	63.75
YLR192C	243.125
YLR193C	280.375
YLR194C	75.125
YLR199C	52.125
YLR200W	139.75
YLR201C	2.75
YLR202C	7.25
YLR203C	2.125
YLR204W	53.0
YLR205C	146.0
YLR206W	114.25
YLR207W	107.875
YLR209C	42.5
YLR210W	97.625
YLR211C	33.25
YLR213C	43.5
YLR214W	48.625
YLR216C	47.0
YLR217W	91.625
YLR218C	5.25
YLR219W	46.5
YLR220W	145.75
YLR221C	93.0
YLR224W	74.875
YLR225C	82.625
YLR227C	144.875
YLR228C	89.0
YLR231C	32.25
YLR232W	95.375
YLR233C	27.75
YLR234W	123.125
YLR235C	122.5
YLR236C	146.25
YLR237W	217.875
YLR238W	156.625
YLR239C	159.25
YLR240W	211.25
YLR241W	186.375
YLR242C	4.375
YLR244C	50.5
YLR246W	96.25
YLR247C	184.25
YLR248W	85.75
YLR250W	74.0
YLR251W	58.25
YLR252W	65.0
YLR253W	53.375
YLR254C	117.75
YLR255C	124.25
YLR257W	126.625
YLR258W	207.875
YLR260W	3.25
YLR261C	45.5
YLR262C	38.0
YLR262C-A	76.125
YLR263W	97.375
YLR264W	116.0
YLR265C	91.25
YLR266C	126.125
YLR267W	134.25
YLR268W	4.25
YLR269C	77.125
YLR270W	3.625
YLR271W	202.25
YLR273C	108.25
YLR278C	86.625
YLR279W	176.625
YLR280C	78.125
YLR281C	95.875
YLR282C	76.5
YLR283W	69.375
YLR284C	133.625
YLR285W	129.375
YLR286C	58.0
YLR287C	159.25
YLR287C-A	238.625
YLR288C	1.5
YLR289W	37.625
YLR290C	90.25
YLR292C	69.875
YLR294C	55.625
YLR295C	64.0
YLR296W	29.875
YLR297W	31.25
YLR299W	29.25
YLR300W	13.875
YLR303W	43.625
YLR304C	64.375
YLR306W	17.25
YLR307W	71.875
YLR308W	74.0
YLR309C	43.625
YLR311C	31.25
YLR312C	18.0
YLR312W-A	45.875
YLR313C	31.25
YLR315W	40.25
YLR318W	123.75
YLR319C	88.375
YLR320W	17.75
YLR322W	1.75
YLR324W	87.25
YLR325C	53.25
YLR326W	79.0
YLR327C	73.625
YLR328W	69.125
YLR329W	86.25
YLR330W	207.0
YLR331C	66.375
YLR332W	86.5
YLR333C	71.625
YLR334C	106.25
YLR335W	151.125
YLR337C	6.5
YLR338W	2.0
YLR341W	36.125
YLR342W	59.375
YLR343W	149.375
YLR344W	63.125
YLR345W	38.75
YLR346C	59.125
YLR348C	40.0
YLR349W	55.875
YLR350W	30.0
YLR351C	76.875
YLR352W	75.125
YLR353W	71.75
YLR354C	53.875
YLR356W	93.375
YLR357W	79.625
YLR358C	4.5
YLR360W	141.25
YLR361C	194.625
YLR362W	36.75
YLR363C	90.375
YLR364W	138.75
YLR365W	101.75
YLR366W	197.5
YLR367W	297.375
YLR368W	96.75
YLR369W	154.375
YLR370C	144.0
YLR371W	60.125
YLR372W	77.875
YLR373C	10.5
YLR374C	2.5
YLR375W	134.5
YLR376C	40.75
YLR377C	34.875
YLR380W	78.0
YLR381W	111.0
YLR382C	53.125
YLR384C	38.625
YLR385C	204.125
YLR386W	72.25
YLR387C	32.25
YLR388W	205.875
YLR389C	37.875
YLR390W	120.0
YLR390W-A	109.1875
YLR392C	92.25
YLR393W	64.75
YLR394W	121.5
YLR395C	141.875
YLR396C	2.25
YLR398C	141.375
YLR399C	8.875
YLR400W	164.875
YLR401C	124.5
YLR402W	66.25
YLR403W	40.0
YLR404W	185.25
YLR405W	44.625
YLR406C	216.5
YLR407W	24.75
YLR408C	35.0
YLR410W	152.5
YLR412W	83.0
YLR413W	88.75
YLR414C	0.5
YLR415C	142.125
YLR416C	166.625
YLR417W	49.875
YLR418C	67.125
YLR420W	272.75
YLR421C	351.0
YLR422W	71.875
YLR423C	12.5
YLR425W	143.625
YLR426W	51.0
YLR427W	36.375
YLR428C	37.375
YLR429W	11.25
YLR431C	62.375
YLR432W	34.5
YLR433C	104.5
YLR434C	224.375
YLR435W	125.875
YLR436C	129.25
YLR437C	55.0
YLR438W	5.75
YLR439W	127.625
YLR441C	30.625
YLR442C	237.25
YLR443W	39.125
YLR444C	31.75
YLR445W	73.75
YLR446W	29.75
YLR447C	4.0
YLR448W	35.75
YLR449W	60.75
YLR450W	30.0
YLR451W	248.625
YLR452C	34.0
YLR453C	48.5
YLR454W	46.625
YLR455W	253.375
YLR456W	26.625
YLR460C	22.0
YLR461W	57.0
YML001W	60.285714285714285
YML002W	211.375
YML003W	219.0
YML004C	205.6
YML005W	173.25
YML006C	212.42857142857142
YML007W	155.25
YML008C	112.5
YML009C	127.5625
YML010C-B	134.75
YML010W-A	174.75
YML011C	69.25
YML012W	138.125
YML013C-A	215.5
YML013W	181.375
YML014W	10.75
YML016C	105.375
YML017W	137.0
YML018C	172.375
YML019W	158.0
YML020W	78.875
YML021C	13.375
YML022W	5.0
YML024W	145.125
YML026C	375.25
YML027W	34.5
YML028W	75.25
YML029W	173.75
YML030W	59.25
YML032C	199.5
YML034W	230.0625
YML035C	130.4375
YML035C-A	214.375
YML036W	376.25
YML037C	209.5
YML038C	147.375
YML041C	152.375
YML042W	67.375
YML047C	184.0
YML048W	213.25
YML048W-A	71.375
YML050W	191.625
YML051W	175.125
YML052W	123.375
YML053C	107.125
YML054C	133.25
YML055W	87.125
YML056C	149.75
YML057W	177.5
YML058C-A	225.4
YML058W	139.25
YML059C	200.0
YML060W	86.125
YML061C	192.75
YML062C	82.0
YML063W	124.75
YML066C	268.625
YML067C	253.375
YML068W	137.375
YML070W	182.375
YML071C	46.375
YML072C	134.125
YML073C	16.375
YML074C	126.75
YML075C	145.0
YML076C	100.625
YML078W	127.0
YML079W	31.5
YML080W	169.625
YML081C-A	64.875
YML081W	138.25
YML082W	52.25
YML083C	83.375
YML084W	181.5
YML086C	88.5625
YML087C	76.75
YML088W	204.375
YML089C	128.375
YML090W	55.5
YML094W	7.75
YML095C	112.5
YML095C-A	67.25
YML096W	92.5
YML097C	31.75
YML099C	152.5
YML100W	34.375
YML100W-A	131.625
YML101C	89.625
YML102C-A	161.125
YML102W	161.625
YML103C	2.25
YML104C	84.75
YML106W	157.125
YML107C	88.0
YML108W	96.75
YML109W	81.0
YML110C	4.75
YML111W	37.375
YML112W	194.0
YML113W	53.0
YML115C	88.625
YML116W	137.0
YML117W	35.25
YML117W-A	70.25
YML118W	150.0
YML119W	107.5
YML120C	124.875
YML121W	366.25
YML122C	187.875
YML123C	352.5
YML124C	119.25
YML128C	111.875
YML129C	185.25
YML131W	105.875
YMR002W	228.625
YMR003W	227.625
YMR004W	163.375
YMR006C	198.875
YMR007W	213.375
YMR008C	159.75
YMR009W	255.0
YMR010W	170.125
YMR011W	200.25
YMR012W	156.5
YMR014W	210.75
YMR015C	159.42857142857142
YMR016C	50.125
YMR017W	117.5
YMR018W	84.25
YMR019W	194.875
YMR020W	229.875
YMR021C	199.625
YMR022W	214.5
YMR023C	27.5
YMR024W	188.875
YMR025W	212.875
YMR026C	192.5
YMR027W	211.875
YMR029C	192.75
YMR030W	166.125
YMR031C	118.625
YMR031W-A	47.125
YMR032W	206.0
YMR034C	194.25
YMR035W	148.125
YMR036C	56.5
YMR037C	112.5
YMR038C	118.5
YMR039C	78.25
YMR040W	155.375
YMR041C	158.75
YMR042W	114.125
YMR044W	99.125
YMR048W	151.25
YMR052C-A	153.75
YMR052W	184.25
YMR053C	163.625
YMR054W	114.5
YMR055C	202.375
YMR056C	182.375
YMR057C	151.25
YMR058W	134.75
YMR060C	7.25
YMR062C	158.75
YMR063W	93.5
YMR064W	10.25
YMR065W	198.0
YMR066W	5.0
YMR067C	21.375
YMR068W	51.5
YMR069W	172.625
YMR070W	50.125
YMR071C	106.25
YMR072W	1.0
YMR073C	89.5
YMR074C	251.625
YMR075C-A	61.25
YMR075W	32.0
YMR077C	102.0
YMR078C	39.0
YMR080C	70.5
YMR081C	37.5
YMR082C	14.75
YMR083W	93.125
YMR084W	98.0
YMR085W	83.375
YMR086C-A	81.25
YMR086W	83.125
YMR087W	57.625
YMR088C	85.5
YMR089C	213.875
YMR090W	12.0
YMR091C	3.25
YMR092C	23.0
YMR095C	141.0
YMR096W	135.125
YMR097C	5.25
YMR098C	142.0
YMR099C	37.625
YMR100W	18.5
YMR101C	90.25
YMR102C	118.875
YMR103C	76.5
YMR104C	114.0
YMR105C	2.0
YMR106C	80.25
YMR107W	107.875
YMR109W	109.875
YMR110C	125.125
YMR111C	159.875
YMR114C	135.125
YMR115W	99.375
YMR116C	138.375
YMR118C	222.5
YMR119W	161.625
YMR119W-A	145.25
YMR120C	160.0
YMR121C	71.625
YMR122C	97.625
YMR123W	13.0
YMR124W	15.5
YMR125W	35.0
YMR126C	125.5
YMR127C	87.75
YMR129W	131.25
YMR130W	97.875
YMR132C	102.0
YMR133W	124.625
YMR135C	17.75
YMR135W-A	64.0
YMR136W	201.375
YMR137C	63.25
YMR138W	130.5
YMR139W	76.625
YMR140W	510.0
YMR141C	94.25
YMR142C	2.75
YMR143W	472.5
YMR144W	28.25
YMR145C	5.0
YMR147W	50.375
YMR148W	112.625
YMR150C	183.125
YMR151W	179.875
YMR152W	55.25
YMR153C-A	15.375
YMR153W	62.75
YMR154C	124.5
YMR155W	69.25
YMR156C	26.625
YMR157C	111.5
YMR158C-A	54.375
YMR158W	42.875
YMR158W-A	188.75
YMR159C	76.625
YMR160W	84.625
YMR161W	74.0
YMR162C	49.75
YMR163C	66.125
YMR164C	38.375
YMR166C	39.75
YMR167W	23.375
YMR169C	95.5625
YMR170C	82.0
YMR171C	31.75
YMR172C-A	92.625
YMR172W	82.0
YMR173W	76.75
YMR173W-A	37.875
YMR174C	46.625
YMR175W	68.875
YMR176W	43.5
YMR177W	70.625
YMR178W	133.75
YMR179W	133.25
YMR180C	109.125
YMR181C	106.75
YMR182C	86.75
YMR183C	34.75
YMR184W	145.0
YMR186W	27.375
YMR187C	37.875
YMR188C	164.875
YMR189W	6.0
YMR190C	95.25
YMR191W	117.0625
YMR192W	37.125
YMR193C-A	169.0
YMR193W	161.5
YMR194C-A	80.875
YMR194W	160.0
YMR195W	72.0
YMR196W	33.625
YMR198W	66.6875
YMR199W	14.5
YMR201C	62.75
YMR202W	90.625
YMR204C	14.5
YMR205C	107.75
YMR206W	64.25
YMR207C	131.375
YMR209C	97.5
YMR210W	84.25
YMR214W	49.875
YMR215W	19.25
YMR216C	289.875
YMR219W	134.625
YMR221C	142.125
YMR222C	179.875
YMR223W	93.875
YMR224C	1.25
YMR225C	37.25
YMR226C	58.125
YMR228W	102.5
YMR230W	210.5
YMR231W	61.875
YMR232W	63.25
YMR233W	76.25
YMR234W	97.375
YMR237W	74.75
YMR238W	142.0
YMR241W	165.25
YMR242C	302.75
YMR243C	70.375
YMR244C-A	60.25
YMR244W	99.25
YMR245W	69.25
YMR246W	109.375
YMR247C	96.0
YMR250W	131.5
YMR251W	116.875
YMR251W-A	148.0
YMR252C	277.875
YMR253C	234.0
YMR254C	262.125
YMR255W	224.0
YMR256C	163.5
YMR257C	325.0
YMR258C	313.75
YMR259C	256.25
YMR261C	270.0
YMR262W	470.0
YMR264W	265.0
YMR265C	250.5
YMR266W	227.125
YMR267W	190.875
YMR269W	153.375
YMR271C	49.125
YMR272C	156.875
YMR273C	147.625
YMR274C	165.0
YMR275C	274.0
YMR276W	182.125
YMR278W	271.125
YMR279C	77.75
YMR280C	195.375
YMR282C	210.625
YMR283C	266.625
YMR284W	252.25
YMR285C	241.125
YMR286W	217.625
YMR287C	182.125
YMR289W	146.5
YMR291W	220.625
YMR292W	156.625
YMR293C	113.375
YMR294W	168.375
YMR294W-A	161.5
YMR295C	159.25
YMR297W	293.5
YMR299C	209.375
YMR300C	13.75
YMR302C	44.75
YMR303C	173.875
YMR304C-A	212.125
YMR304W	298.625
YMR305C	58.625
YMR306C-A	147.75
YMR306W	107.5
YMR307W	1.25
YMR310C	242.25
YMR311C	30.875
YMR312W	22.25
YMR313C	140.875
YMR315W	160.0
YMR316C-A	96.625
YMR316C-B	94.125
YMR316W	256.125
YMR317W	148.625
YMR318C	131.5
YMR319C	111.75
YMR320W	112.5
YMR322C	184.5
YMR326C	74.875
YNL001W	28.75
YNL003C	204.125
YNL004W	168.375
YNL005C	63.75
YNL008C	179.25
YNL009W	177.75
YNL010W	126.75
YNL011C	146.125
YNL012W	110.75
YNL013C	169.875
YNL014W	174.5
YNL015W	40.125
YNL016W	114.875
YNL020C	126.75
YNL021W	54.375
YNL022C	118.0
YNL023C	32.625
YNL024C	90.875
YNL025C	53.75
YNL027W	52.5
YNL028W	119.75
YNL029C	25.0
YNL030W	171.5
YNL031C	124.375
YNL032W	497.5
YNL034W	104.875
YNL035C	90.375
YNL037C	70.625
YNL040W	11.25
YNL041C	17.75
YNL043C	154.5
YNL044W	185.25
YNL045W	79.25
YNL046W	132.75
YNL047C	269.5
YNL049C	141.125
YNL050C	161.875
YNL051W	111.5
YNL052W	47.25
YNL053W	310.0
YNL054W	128.5
YNL056W	50.625
YNL057W	65.125
YNL058C	99.0
YNL063W	97.375
YNL064C	45.25
YNL065W	22.125
YNL066W	57.0
YNL067W	239.625
YNL068C	80.0
YNL069C	175.75
YNL070W	64.625
YNL071W	67.5
YNL072W	141.0
YNL073W	5.5
YNL074C	57.125
YNL076W	261.75
YNL077W	82.625
YNL078W	4.5
YNL079C	76.625
YNL080C	245.75
YNL081C	63.375
YNL082W	27.25
YNL083W	84.0
YNL084C	155.25
YNL085W	70.5
YNL086W	34.5
YNL087W	99.25
YNL089C	52.0
YNL090W	54.75
YNL091W	51.0
YNL092W	158.75
YNL093W	140.0
YNL094W	159.5
YNL095C	54.0
YNL096C	70.5625
YNL097C	3.25
YNL098C	189.5
YNL099C	19.75
YNL100W	17.75
YNL101W	127.875
YNL104C	36.875
YNL105W	182.75
YNL106C	59.0
YNL107W	46.25
YNL108C	120.5
YNL109W	60.0
YNL111C	29.125
YNL115C	74.5
YNL116W	61.0
YNL117W	37.625
YNL119W	18.75
YNL120C	10.875
YNL121C	153.875
YNL122C	75.25
YNL123W	141.125
YNL125C	29.5
YNL127W	131.25
YNL128W	99.625
YNL129W	142.875
YNL130C	218.625
YNL133C	89.5
YNL134C	168.75
YNL135C	57.0
YNL136W	127.625
YNL138W	65.875
YNL139C	141.25
YNL140C	106.375
YNL141W	105.125
YNL142W	89.875
YNL143C	34.625
YNL144C	122.25
YNL145W	37.5
YNL146W	116.75
YNL148C	14.375
YNL153C	2.625
YNL154C	73.375
YNL155W	5.125
YNL156C	47.875
YNL157W	20.125
YNL159C	57.0
YNL160W	32.375
YNL162W	21.125
YNL164C	91.125
YNL165W	59.75
YNL166C	48.875
YNL167C	17.0
YNL168C	10.0
YNL169C	71.875
YNL170W	35.875
YNL171C	14.75
YNL173C	6.0
YNL175C	35.875
YNL176C	26.25
YNL177C	10.75
YNL179C	79.0
YNL183C	7.5
YNL184C	101.75
YNL187W	72.5
YNL190W	54.125
YNL191W	20.0
YNL192W	232.625
YNL193W	74.875
YNL194C	71.625
YNL195C	91.875
YNL196C	63.125
YNL197C	83.25
YNL198C	248.5
YNL199C	197.0
YNL200C	75.75
YNL201C	15.0
YNL202W	65.0
YNL203C	30.0
YNL204C	29.125
YNL205C	26.25
YNL206C	82.0
YNL208W	50.625
YNL211C	145.0
YNL212W	234.875
YNL213C	97.5
YNL214W	30.125
YNL215W	162.5
YNL217W	108.875
YNL218W	110.0
YNL219C	20.0
YNL223W	114.625
YNL224C	192.625
YNL225C	91.5
YNL226W	132.75
YNL227C	236.875
YNL228W	83.75
YNL229C	122.25
YNL230C	40.0
YNL231C	51.25
YNL233W	179.875
YNL234W	91.625
YNL235C	184.5
YNL236W	164.5
YNL237W	219.0
YNL238W	13.75
YNL239W	202.25
YNL241C	179.375
YNL242W	105.125
YNL246W	40.0
YNL248C	261.5
YNL249C	218.875
YNL250W	128.75
YNL252C	7.25
YNL253W	194.875
YNL254C	275.5
YNL255C	53.75
YNL257C	57.875
YNL259C	215.5
YNL264C	201.875
YNL265C	337.5
YNL266W	274.75
YNL268W	255.75
YNL269W	293.375
YNL270C	259.875
YNL271C	309.0
YNL273W	233.875
YNL274C	175.75
YNL275W	227.375
YNL276C	12.5
YNL278W	203.25
YNL279W	168.25
YNL280C	213.75
YNL281W	119.625
YNL283C	143.25
YNL285W	205.75
YNL286W	102.75
YNL288W	192.625
YNL289W	237.0
YNL291C	62.25
YNL293W	161.625
YNL294C	74.0
YNL295W	109.25
YNL297C	57.0
YNL298W	141.625
YNL299W	62.75
YNL300W	131.0
YNL301C	82.5
YNL302C	134.125
YNL303W	159.625
YNL304W	103.75
YNL305C	73.125
YNL309W	134.375
YNL311C	166.875
YNL314W	63.0
YNL315C	60.5
YNL316C	153.875
YNL318C	150.25
YNL319W	19.625
YNL320W	71.5
YNL321W	143.625
YNL322C	170.75
YNL323W	37.0
YNL324W	123.625
YNL325C	70.75
YNL326C	148.875
YNL327W	179.5
YNL328C	129.375
YNL329C	71.375
YNL330C	120.0
YNL332W	137.375
YNL333W	165.625
YNL334C	162.875
YNL335W	147.0
YNL336W	246.25
YNL338W	254.25
YNL339C	208.5
YNR001C	126.0
YNR002C	220.0
YNR004W	87.0
YNR005C	81.5
YNR006W	103.75
YNR007C	159.625
YNR008W	142.875
YNR009W	98.5
YNR010W	12.125
YNR012W	143.0
YNR013C	42.75
YNR014W	113.75
YNR015W	113.0
YNR018W	17.25
YNR019W	106.75
YNR020C	77.25
YNR021W	146.25
YNR022C	60.375
YNR024W	169.25
YNR025C	93.125
YNR027W	89.75
YNR028W	172.375
YNR029C	172.625
YNR030W	78.75
YNR031C	78.625
YNR032C-A	28.625
YNR032W	111.75
YNR033W	74.625
YNR034W	92.75
YNR036C	36.25
YNR037C	23.75
YNR039C	119.25
YNR040W	136.625
YNR041C	206.0
YNR042W	226.375
YNR045W	74.75
YNR047W	35.0
YNR048W	83.625
YNR049C	100.5
YNR050C	68.625
YNR051C	21.5
YNR052C	121.875
YNR055C	164.75
YNR056C	51.375
YNR057C	123.625
YNR058W	67.375
YNR059W	13.25
YNR060W	89.5
YNR061C	71.0
YNR062C	80.0
YNR063W	81.25
YNR064C	72.0
YNR065C	102.0
YNR066C	127.5
YNR067C	50.375
YNR068C	109.75
YNR069C	206.125
YNR070W	39.5
YNR071C	26.0
YNR072W	105.25
YNR073C	80.875
YNR074C	125.0
YNR075W	34.25
YOL001W	132.5
YOL002C	136.25
YOL003C	341.875
YOL004W	203.75
YOL006C	132.5
YOL007C	356.75
YOL008W	204.625
YOL009C	310.125
YOL011W	319.125
YOL012C	187.5
YOL013C	305.75
YOL013W-A	47.125
YOL014W	356.25
YOL015W	360.0
YOL016C	59.75
YOL017W	372.0
YOL018C	376.875
YOL019W	153.375
YOL020W	83.0
YOL023W	105.25
YOL024W	84.5
YOL025W	15.25
YOL027C	76.25
YOL028C	106.375
YOL029C	89.875
YOL030W	74.875
YOL031C	212.875
YOL032W	154.0
YOL033W	92.0
YOL035C	370.0
YOL036W	406.5
YOL037C	209.0
YOL039W	11.0
YOL041C	155.375
YOL042W	21.125
YOL043C	180.625
YOL044W	71.5
YOL045W	186.125
YOL046C	172.125
YOL047C	130.25
YOL048C	119.0
YOL049W	193.0
YOL050C	92.75
YOL051W	147.0
YOL052C	176.375
YOL052C-A	232.25
YOL053W	181.125
YOL054W	206.875
YOL055C	159.25
YOL056W	121.875
YOL057W	73.125
YOL058W	205.875
YOL059W	150.0
YOL060C	176.25
YOL061W	210.5
YOL062C	148.0
YOL063C	131.5
YOL064C	273.25
YOL065C	166.625
YOL067C	275.75
YOL068C	126.0
YOL070C	185.375
YOL071W	228.375
YOL072W	86.625
YOL075C	131.625
YOL076W	132.5
YOL079W	180.875
YOL080C	285.125
YOL081W	4.0
YOL082W	207.125
YOL083W	188.5
YOL084W	250.375
YOL085C	222.125
YOL086C	60.0
YOL087C	20.0
YOL088C	30.375
YOL089C	60.875
YOL090W	15.0
YOL091W	50.625
YOL092W	229.875
YOL093W	77.0
YOL095C	182.5
YOL096C	110.625
YOL098C	41.625
YOL099C	116.875
YOL100W	0.75
YOL101C	15.125
YOL103W	72.5
YOL104C	30.5
YOL105C	21.625
YOL106W	9.5
YOL107W	101.125
YOL108C	111.125
YOL109W	7.0
YOL110W	12.75
YOL111C	60.125
YOL112W	51.0
YOL113W	32.125
YOL114C	57.875
YOL115W	70.75
YOL116W	37.875
YOL117W	6.0
YOL118C	17.375
YOL119C	36.5
YOL121C	486.25
YOL122C	123.875
YOL124C	72.875
YOL125W	217.25
YOL126C	111.125
YOL128C	58.625
YOL129W	117.0
YOL131W	38.375
YOL132W	48.625
YOL136C	63.625
YOL137W	82.0
YOL138C	98.25
YOL141W	81.0
YOL143C	155.25
YOL147C	211.0
YOL148C	5.75
YOL150C	39.75
YOL151W	112.25
YOL152W	92.9375
YOL153C	226.625
YOL155C	130.375
YOL158C	67.75
YOL159C	90.0
YOL160W	181.75
YOL162W	151.25
YOL163W	184.5
YOR001W	286.25
YOR002W	62.0
YOR003W	329.0
YOR005C	391.0
YOR006C	388.5
YOR007C	253.375
YOR008C	178.75
YOR008C-A	148.625
YOR009W	246.375
YOR010C	201.25
YOR011W	213.0
YOR012W	267.875
YOR013W	237.5
YOR014W	126.25
YOR015W	208.25
YOR016C	319.5
YOR017W	357.875
YOR018W	422.875
YOR019W	210.875
YOR021C	314.625
YOR022C	127.875
YOR023C	231.75
YOR024W	295.875
YOR025W	332.625
YOR026W	168.75
YOR027W	316.5
YOR028C	309.75
YOR029W	321.125
YOR030W	232.625
YOR031W	302.375
YOR032C	231.25
YOR033C	402.375
YOR034C	288.0
YOR035C	186.25
YOR036W	197.25
YOR037W	279.625
YOR038C	56.25
YOR039W	192.25
YOR040W	165.0
YOR041C	347.25
YOR042W	225.75
YOR043W	83.25
YOR044W	170.375
YOR045W	304.25
YOR047C	123.125
YOR049C	282.75
YOR050C	315.75
YOR051C	93.75
YOR052C	223.625
YOR053W	279.375
YOR054C	213.0
YOR055W	291.5
YOR058C	209.875
YOR059C	208.25
YOR061W	87.5
YOR062C	106.25
YOR064C	154.25
YOR065W	213.75
YOR066W	123.75
YOR067C	35.0
YOR068C	328.75
YOR069W	351.0
YOR070C	83.75
YOR071C	214.5
YOR072W	164.0
YOR073W	61.25
YOR076C	212.75
YOR078W	101.25
YOR079C	223.75
YOR080W	118.75
YOR081C	83.75
YOR082C	145.0
YOR083W	224.875
YOR084W	164.0
YOR085W	55.0
YOR086C	174.25
YOR087W	301.125
YOR089C	211.25
YOR090C	363.5
YOR091W	405.5
YOR092W	311.125
YOR093C	263.0
YOR094W	424.0
YOR096W	42.5
YOR097C	85.5
YOR099W	136.375
YOR100C	116.375
YOR101W	70.375
YOR104W	120.875
YOR105W	140.0
YOR106W	127.125
YOR107W	153.625
YOR108W	104.125
YOR109W	115.5
YOR111W	77.0
YOR112W	74.25
YOR113W	10.0
YOR114W	146.25
YOR115C	85.75
YOR118W	137.375
YOR120W	172.75
YOR121C	92.625
YOR123C	97.375
YOR124C	109.875
YOR125C	4.75
YOR126C	67.5
YOR127W	150.75
YOR129C	167.25
YOR130C	181.625
YOR131C	140.625
YOR132W	97.5
YOR133W	140.75
YOR134W	190.5
YOR135C	42.5
YOR136W	104.375
YOR137C	148.375
YOR138C	146.625
YOR139C	150.625
YOR140W	197.0
YOR141C	23.75
YOR142W	149.75
YOR144C	156.75
YOR150W	3.5
YOR152C	159.5
YOR153W	166.125
YOR154W	144.125
YOR155C	178.375
YOR156C	241.875
YOR158W	3.875
YOR161C	245.375
YOR162C	191.25
YOR163W	185.5
YOR164C	140.375
YOR165W	165.375
YOR166C	199.75
YOR167C	180.25
YOR170W	165.125
YOR171C	133.25
YOR172W	200.75
YOR173W	205.25
YOR175C	200.75
YOR177C	186.625
