orf	hom | growth (lagVstall) | UVC [15 J/m2] | SC | Silva E~Ideker T, 2020	hom | growth (colony size) | UVC [15 J/m2] | SC | Silva E~Ideker T, 2020
YEL009C	0.2421994332678979	-0.28934091587803473
YEL010W	-0.12316568391520084	0.3913762238749825
YEL011W	-0.018926068349993927	-0.5286758592816435
YEL012W	-0.4864249502788005	0.14770550251116366
YEL014C	0.023190948039988588	-0.08295788497202436
YEL015W	-0.36849730438684924	-0.7749480474215886
YEL016C	-0.37481485684534666	0.3072621314469028
YEL017C-A	0.15849186319280764	0.017632163704854632
YEL017W	-0.2905808240653815	0.2422254620437483
YEL018W	-0.20108216423666853	0.3705644896659732
YEL020C	-0.12685092284932428	-0.018788371160912705
YEL023C	-0.110530578998206	0.09567616698864007
YEL024W	-1.9699968526159375	0.8761161998264944
YEL025C	-0.4142995597109553	0.5518000084027638
YEL027W	2.4649249732492273	3.8530613473068867
YEL028W	0.47436948611767693	-1.4600009651348158
YEL030W	-0.06841356260822348	0.7061537037862505
YEL031W	0.6754782393798431	-2.4606985183513537
YEL033W	1.5457210905378582	-1.5822699036127466
YEL036C	1.2703810958883468	-5.599801761543613
YEL037C	-0.9760352658123478	-2.427746605853755
YEL038W	0.02529679885948778	-0.03266286063358489
YEL039C	0.15217431073431026	-0.03092854944950079
YEL040W	-0.46431351667405957	0.6792718804329467
YEL041W	-0.1531740580930635	0.32633955447182783
YEL043W	0.3248540779332388	-0.7974940928146822
YEL044W	2.7165741461793735	-2.7208451959639723
YEL045C	5.402586866450512	-0.7428632905160307
YEL046C	4.580778584140978	1.380800754394975
YEL047C	0.05267285951297641	-0.03526432740971104
YEL048C	0.2827370615432562	-0.3899309645549136
YEL049W	0.13743335499781634	-0.5000597247442555
YEL050C	-3.2219251648081673	1.6357444984553395
YEL052W	0.12900995171981983	-0.13845584286271617
YEL053C	0.4538374406275604	-0.022256993529080178
YEL054C	-0.11842751957132762	-0.04827166129034182
YEL056W	-0.18634120850017463	-0.6257972855903541
YEL057C	-0.08104866752521823	-0.17227491095235659
YEL059W	-0.3011100781628771	-0.26592771489289907
YEL060C	-0.9581355338466052	0.43213253670095947
YEL061C	-0.44536085929856745	-0.7021069776900555
YEL062W	-0.9855115945000936	0.6610616130000636
YEL063C	-0.29110728677025627	0.11128496764539714
YEL064C	-0.23319638923403022	0.2058049271779817
YEL065W	0.312218973016244	-0.5278087036896015
YEL066W	0.24588467220202143	0.06532572126716794
YEL067C	0.11795423491744939	-0.25725615897247844
YEL068C	0.23324956728502663	-0.639671775063027
YEL071W	-0.09578962326171214	0.16678292553608895
YEL072W	0.023190948039988647	0.2734430633572625
YER001W	-0.4011379920890858	-0.5399488819781901
YER002W	-0.1700208646490563	0.2014691492177714
YER004W	0.04214360541548076	-0.22430424647488023
YER005W	-0.13106262448832265	-0.28240367114169823
YER007C-A	0.4785811877566752	-0.4168127879082177
YER007W	0.32959224227711154	-0.7341917345956116
YER010C	0.19587071523891716	0.06706003245125214
YER011W	-0.26215183800214326	0.3115979094071132
YER014C-A	4.731346917735165	5.509328528107224
YER014W	5.849553702889201	0.8154153083835491
YER016W	1.498865909804003	-1.0151501464172392
YER017C	-2.0373840788399082	1.7207257464754606
YER019C-A	-0.12685092284932428	-0.063013306355057
YER020W	-0.3453329453723587	-1.6091517269660505
YER024W	-0.10105425031045992	-0.8209072937998177
YER027C	-0.7986173342695464	0.8717804218662841
YER028C	-3.058721726296985	4.134019759128516
YER030W	-0.19476461177817114	-0.494856791192003
YER031C	0.16902111729030328	-0.5156685254010125
YER032W	0.0005530517303729391	-0.18788371160911357
YER033C	0.3443331980136057	0.10781634527722879
YER034W	0.08531354721521292	0.17632163704855167
YER037W	0.19481778982916761	-0.30148109416662355
YER038W-A	-0.07999574211546867	-0.023124149121122144
YER039C	-0.29637191381900413	-0.010983970832533866
YER039C-A	0.06688735254459553	-0.17661068891256687
YER040W	1.0992807168040428	2.6442464520002553
YER041W	0.0542522476276007	-0.42201572146046995
YER042W	-0.014187904006120855	-0.4315544329729322
YER044C-A	-0.2200348216121607	0.17111870349629935
YER045C	-0.11948044498107731	0.18065741500876192
YER046W	0.43330539513744376	-0.5928453730927565
YER046W-A	-0.04419627818398347	0.4321325367009596
YER047C	-0.41377309700608045	0.05145123179449502
YER048C	-0.5390712207662787	0.42259382518849686
YER050C	-1.197676064564631	2.533250536218872
YER051W	-0.06156954744485134	0.04884976501836883
YER052C	-2.569637873468313	3.8573971252670978
YER053C	-0.015240829415870245	-0.7281216454513172
YER055C	0.007923529598619953	-0.6093213293415549
YER056C	-0.2600459871826438	-1.30998304771154
YER056C-A	0.008976455008369518	-0.4254843438286381
YER057C	0.09426341319808418	-0.19742242312157632
YER058W	-6.567069191582533	0.7815962402939091
YER059W	-0.3290126015212406	0.12515945711807003
YER060W	-0.07894281670571922	0.2569671071084633
YER060W-A	-0.0821015929349678	0.05578700975470551
YER061C	-2.8360280021349533	2.450003599382833
YER062C	-0.0073438888427487335	0.08960607784434575
YER063W	-0.5074834584737917	-0.5451518155304423
YER064C	0.07794306934696597	0.1745873258644676
YER065C	-0.2079261794000407	0.2942547975662719
YER066C-A	-0.08736621998371556	0.005491985416265801
YER066W	0.11742777221257449	-0.0396001053699214
YER067C-A	-0.22108774702191028	0.34801844427287965
YER067W	0.14638322098068765	-0.16533766621602008
YER068C-A	-1.4114199227437918	1.3747306652506792
YER068W	-5.243015488822457	-2.509259231505713
YER069W	-0.7459710637820677	1.5975896524054884
YER070W	-4.69075611140881	0.672334635696613
YER071C	0.193764864419418	-0.026592771489290436
YER072W	0.10163389106633115	0.15464274724750024
YER073W	0.21482337261440929	-0.3387687846244322
YER074W	-0.07841635400084392	-1.0064785904968185
YER075C	0.11690130950769985	-0.0933637520765291
YER077C	-2.2858744755408065	2.4638780888555063
YER078C	-0.2974248392287536	0.3549556890092161
YER079W	0.20376765581203887	-0.3292300731119695
YER081W	0.2748401209701344	-0.30408256094274977
YER083C	0.7891941836327965	-0.38039225304245133
YER084W	-0.33533015397973787	-0.1826807780568614
YER085C	-0.09894839949096082	-0.6119227961176813
YER087C-B	0.09847511483708248	-0.21996846851466992
YER087W	-1.8157432800876243	2.5505936480597113
YER089C	-0.006290963432999146	0.08093452192392507
YER090W	0.19955595417304067	0.04798260942632677
YER091C	-0.5954027301878805	0.0818016775159671
YER091C-A	-0.670686896984974	0.46335013801447367
YER092W	-0.0899985335080895	-0.5165356809930545
YER093C-A	-1.083960120311678	0.6914120587215357
YER095W	1.1640356295036414	-4.83323621817843
YER096W	0.07004612877384424	-0.03266286063358484
YER097W	0.32327468981861446	0.22748381697903342
YER098W	0.08268123369083898	-0.16707197740010418
YER101C	0.07057259147871901	0.4650844491985578
YER103W	-0.15475344620768772	0.12082367915785981
YER106W	-0.11000411629333125	-0.35697905205731517
YER110C	0.524909905785656	0.25783426270050536
YER111C	1.3572474421926868	-0.8321803164963645
YER113C	-0.08262805563984264	-0.6986383553218872
YER114C	0.01529400746686685	-1.0194859243774494
YER115C	0.15006845991481113	-0.10203530799694968
YER116C	4.759775903798403	-4.156854856385624
YER117W	-0.443781471183943	-0.05434175043463637
YER118C	-0.6506813141997323	0.7651202840451107
YER119C	0.1895531627804198	-0.39253243133104
YER119C-A	0.27115488203601096	-1.0489692145068794
YER120W	-0.180550118746552	-0.1575332658876416
YER121W	-0.0004998736793765674	0.04884976501836881
YER122C	-1.5398768227332387	0.585619076492405
YER123W	0.040037754595981745	1.0764291415882101
YER124C	-0.014714366710995637	-0.0031795705041547375
YER128W	-0.20424094046591723	-0.3691192303459042
YER129W	0.05109347139835206	1.2836793280862626
YER130C	0.5607093697171411	-0.11244117510145442
YER131W	0.4964809197224177	-0.7281216454513173
YER132C	-0.1615974613710599	-0.7974940928146821
YER134C	0.22798494023627894	0.2014691492177714
YER135C	-0.09684254867146165	-0.33356585107217984
YER137C	-0.11316289252257991	-0.16707197740010418
YER139C	-0.0836809810495921	0.060122787714915533
YER140W	0.1853414611414215	0.008960607784434046
YER141W	-1.1266035994065355	2.53671915858704
YER142C	-0.1584386851418112	-0.35524474087323127
YER144C	-0.3463858707821083	-0.14279162082292676
YER145C	0.2690490312165119	-0.05867752839484665
YER149C	0.7333891369160696	0.5483313860345956
YER150W	0.1363804295880667	-0.36131483001752573
YER151C	0.21324398449978496	-0.03699863859379512
YER152C	0.02108509722048947	-0.10810539714124413
YER153C	-1.9926347489255518	1.7788251711422787
YER154W	-1.926826910816203	0.9827763376476679
YER156C	0.31853652547474137	-0.4124770099480073
YER158C	-0.5048511449494177	0.3731659564420994
YER161C	-0.1716002527636807	-0.6310002191426063
YER162C	-1.2708543805422257	-3.7328157718770565
YER163C	0.18902670007554498	0.12429230152602808
YER164W	-0.007870351547623522	-0.49659110237608733
YER166W	0.035299590252108604	0.07399727718758858
YER167W	0.025296798859487952	-0.3855951865947035
YER169W	0.17007404270005283	0.38443897913864616
YER170W	-0.20266155235129288	0.22921812816311735
YER173W	2.746056057652362	-2.64019972590406
YER174C	-0.25320197201927197	0.33067533243203845
YER175C	-0.9102274277030001	1.3747306652506788
YER176W	-0.10631887735920778	-0.5512219046747369
YER177W	0.8686900520688887	-2.765070131158117
YER179W	0.20429411851691368	0.0818016775159671
YER180C	0.5017455467711656	-0.23991304713163722
YER181C	-0.058937233920477373	-0.026592771489290387
YER182W	-0.04103750195473482	-0.250318914236142
YER183C	-0.20002923882691886	-0.3118869612711284
YER184C	-0.4185112613499536	0.6966149922737879
YER185W	-0.8033554986134193	0.3506199110490057
YER186C	0.0742578304128425	-0.00491388168823892
YER187W	-0.011555590481747001	0.02803803080935939
YFL001W	0.6654754479872228	-1.1963856651540297
YFL003C	-0.07999574211546862	0.01589785252077052
YFL004W	-0.02155838187436784	-0.16967344417623037
YFL007W	0.10689851811507899	-0.3418038291965794
YFL010C	-0.02945532244748958	0.05925563212287352
YFL010W-A	-0.1047394892445834	-0.2624590925247308
YFL011W	-0.022611307284117435	-0.04827166129034201
YFL012W	0.13532750417831732	-0.19221948956932397
YFL012W-A	0.5975617590583759	-0.4567019451421524
YFL013C	0.4791076504615499	-0.5937125286847977
YFL014W	-0.16791501382955723	0.2899190196060614
YFL015C	-0.07631050318134525	-0.6604835092720364
YFL018C	-3.2229780902179175	2.7396335671248826
YFL019C	-0.2316170011194059	0.05838847653083146
YFL020C	-0.12737738555419903	0.08180167751596716
YFL021W	0.3148512865406179	0.09567616698864014
YFL023W	-0.0020792617940009733	0.026303719625275244
YFL025C	0.47173717259330283	-0.728988801043359
YFL028C	-0.8312580219717827	0.3749002676261838
YFL030W	-0.42693466462795	0.08613745547617736
YFL031W	-0.3895558125818406	0.39224337946702464
YFL032W	0.275893046379884	-0.10810539714124413
YFL033C	-0.29900422734337795	-0.07948926260385611
YFL034C-A	0.013714619352242547	-0.335733740052285
YFL034W	0.9434477561611077	-0.08902797411631898
YFL036W	-2.6396574132166593	2.6945414763386952
YFL040W	-0.07788989129596954	-0.7602064023568735
YFL041W	-0.05946369662535218	0.09914478935680827
YFL042C	0.0034485966071843162	-0.13151859812637967
YFL044C	-0.3537563486503552	0.3636272449296367
YFL046W	-0.08947207080321476	0.2985905755264822
YFL047W	-0.02787593433286523	-0.5217386145453068
YFL048C	0.1458567582758128	-0.5182699921771388
YFL049W	0.07109905418359379	0.0965433225806821
YFL050C	-0.10895119088358166	-0.2520532254202261
YFL051C	-0.03314056138161305	0.09914478935680827
YFL052W	-0.07104587613259743	-0.4246171882365961
YFL053W	-0.03629933761086178	-0.0274599270813325
YFL054C	-0.06314893555947566	-0.17054059976827246
YFL055W	-0.16738855112468246	-0.06648192872322539
YFL063W	0.33906857096485776	0.28731755282993543
YFR001W	1.2387933335958614	-0.859929295441711
YFR006W	-0.6196200146121204	0.24742839559600072
YFR007W	0.2032411931071641	-0.2138983793703756
YFR008W	0.004764753369371251	-0.019655526752953994
YFR009W	0.07846953205184075	-0.11244117510145442
YFR010W	-0.23740809087302836	-2.805826443984094
YFR011C	-0.16633562571493288	-0.44022598889335346
YFR012W	0.5017455467711655	-0.21476553496241774
YFR013W	0.44278172382519	-0.3274957619278854
YFR014C	-0.2911072867702562	-0.3561118964652734
YFR015C	-0.08789268268859038	0.26390435184479977
YFR016C	0.06320211361047202	0.19106328211326667
YFR017C	-0.04209042736448445	-0.9284345872130332
YFR018C	0.14585675827581285	0.17545448145650955
YFR019W	1.5172921044746197	0.6480542791194326
YFR020W	0.22377323859728063	0.10868350086927098
YFR021W	-0.25688721095339545	-0.26332624811677297
YFR022W	0.06267565090559728	-0.16793913299214625
YFR023W	-0.19634399989279555	-0.46017056751032054
YFR024C-A	-0.017873142940244332	0.03584243113773792
YFR025C	0.367497557028096	0.5101765399847449
YFR026C	-0.19213229825379718	0.26824012980501
YFR030W	-0.2632047634118928	-0.10203530799694968
YFR031C-A	-0.0036586499086251455	-0.48011514612728806
YFR033C	0.08531354721521286	0.23355390612332766
YFR034C	-0.1389595650614443	0.1008791005408925
YFR036W	-0.5222244142102855	-0.28587229350986654
YFR039C	0.14059213122706504	-0.1401901540468005
YFR040W	-1.565147032567228	2.3199302605765233
YFR041C	-0.3590209756991031	0.0028905186401394977
YFR045W	-0.15685929702718684	0.18239172619284616
YFR047C	0.12321886196619738	0.7208953488509656
YFR048W	-0.39376751422083883	0.4694202271587682
YFR049W	0.34117442178435703	0.44947564854180067
YFR053C	-0.241093329807152	-0.48011514612728806
YFR054C	-0.081575130230093	-0.35524474087323143
YFR057W	0.05688456115197466	0.044513987058158476
YGL002W	-0.22108774702191025	-0.09076228530040288
YGL003C	0.38223851276459	-0.42721865501272205
YGL004C	0.6112497893851202	-0.21476553496241754
YGL005C	0.5317539209490281	-0.04913881688238417
YGL006W	-0.15370052079793814	-0.35958051883344166
YGL007W	0.825520110269157	0.4720216939348943
YGL009C	-0.2637312261167676	0.2014691492177714
YGL010W	0.18165622220729807	-1.704538842090677
YGL012W	0.2558874635946423	-1.2674924237014789
YGL013C	-0.019452531054868716	0.12429230152602808
YGL015C	-0.23161700111940592	-0.39773536488329236
YGL016W	0.20166180499253977	-1.5276391013140966
YGL017W	0.024770336154612972	-0.5035283471124236
YGL019W	-0.31532457119449625	-1.0177516131933655
YGL020C	1.1808824360596346	-2.6714173272175747
YGL021W	0.49753384513216725	0.10781634527722879
YGL023C	0.06004333738122337	0.2474283955960009
YGL025C	1.0819074475431754	-0.12197988661391701
YGL026C	0.8070939155985393	-1.039430502994417
YGL027C	0.2679961058067623	-0.093363752076529
YGL028C	0.19587071523891703	-0.7636750247250418
YGL031C	1.2861749770345907	0.3237380876957015
YGL032C	0.20955874556566137	0.2136093275063603
YGL033W	-0.2305640757096563	-0.3006139385745815
YGL034C	0.1216394738515729	0.39224337946702464
YGL035C	-0.15054174456868946	0.2881847084219775
YGL037C	0.14322444475143895	0.01156207456056018
YGL039W	-0.5559180273222716	-0.010983970832533383
YGL041C	-0.12579799743957476	0.2014691492177714
YGL042C	0.03951129189110687	-0.22430424647488012
YGL043W	0.6438904770873567	-1.3412006490250539
YGL045W	-0.24872703902783622	0.7503786389803958
YGL049C	0.189026700075545	-0.07081770668343541
YGL050W	-0.32901260152124057	-0.12284704220595913
YGL051W	-0.25214904660952236	-0.08555935174815045
YGL053W	0.08110184557621467	-0.35351042968914714
YGL054C	0.49121629267366995	-0.2624590925247314
YGL056C	0.2427258959727727	-0.21649984614650167
YGL057C	-0.6659487326411012	0.7165595708907552
YGL059W	-0.3537563486503554	-0.27720073758944597
YGL060W	0.06109626279097293	-0.7844867589340511
YGL062W	-0.053146144166854765	0.024569408441191216
YGL063W	-0.5485475494540246	0.3688301784818891
YGL064C	-2.1495206349782374	0.955027358702322
YGL066W	0.10005450295170677	-0.6552805757197842
YGL067W	0.043722993530105135	-0.018788371160911935
YGL071W	0.18744731196092063	-0.39773536488329225
YGL072C	0.2142969099095347	-1.4339862973735544
YGL076C	0.5675533848805141	-2.000238898977021
YGL077C	0.15849186319280753	-0.6674207540083725
YGL078C	1.0429492073824416	-1.2726953572537316
YGL079W	0.07057259147871896	0.03410811995365389
YGL080W	-0.7164891523090798	0.17372017027242545
YGL081W	0.2853693750676301	-0.1601347326637678
YGL082W	0.003711827959621693	0.08787176666026152
YGL083W	-0.14159187858581807	-0.19655526752953437
YGL085W	-0.024717158103616535	-0.04480303892217358
YGL086W	-0.29900422734337795	-0.10637108595715998
YGL087C	-0.2853161970166337	-1.5111631450652976
YGL088W	1.749462157324399	-1.114005883910034
YGL089C	-0.26952231587039005	-0.15233033233538915
YGL090W	-0.16107099866618513	0.45207711531792677
YGL095C	0.33064516768686136	0.3905090682829405
YGL096W	0.3711827959622196	0.24916270678008476
YGL101W	0.2679961058067623	-0.026592771489290484
YGL104C	0.05951687467634852	-0.5902439063166295
YGL105W	0.9487123832098552	-1.7609039555734114
YGL107C	-1.590943705106093	1.621870008982667
YGL108C	0.06636088983972077	0.0783330551477993
YGL109W	-0.26267830070701803	-0.18875086720115572
YGL114W	-0.32690675070174147	0.03584243113773792
YGL115W	-2.1347796792417433	2.5384534697711243
YGL117W	-0.34743879619185797	0.3263395544718282
YGL118C	0.06583442713484604	-0.4436946112615215
YGL121C	0.46384023202018104	-0.2763335819974039
YGL124C	-1.1239712858821613	-0.9397076099095799
YGL126W	0.10795144352482858	-0.2182341573305858
YGL127C	-0.32795967611149096	-3.2133895722438623
YGL129C	-1.1087038674407925	1.4501732017583382
YGL131C	-0.02787593433286523	-0.0239913047131643
YGL132W	0.08689293532983726	0.04538114265020078
YGL133W	0.10268681647608069	-0.6093213293415547
YGL135W	-4.819213011398258	0.08006736633188284
YGL136C	2.627075486350661	-0.32229282837563233
YGL138C	-0.008923276957373029	-0.09856668562878144
YGL139W	0.25430807548001794	0.10608203409314479
YGL140C	0.3090601967869952	-0.6084541737495129
YGL141W	0.10584559270532942	0.21794510546657056
YGL143C	-2.8233928972179587	1.4232913784050347
YGL144C	-0.01945253105486874	-0.7359260457796958
YGL146C	-0.07683696588621998	0.2734430633572624
YGL147C	0.10163389106633113	-0.8373832500486168
YGL148W	-0.9734029522879735	-1.3299276263285067
YGL149W	0.42804076808869607	-1.3412006490250539
YGL151W	0.18639438655117108	-0.6023840846052185
YGL152C	0.40803518530345445	-1.1911827316017773
YGL153W	0.15217431073431048	-0.5286758592816434
YGL154C	-0.9028569498347518	2.580076938189142
YGL156W	0.1421715193416894	-0.2251714020669223
YGL157W	0.18112975950242327	0.02543656403323323
YGL158W	-0.13790663965169475	-0.06821623990730932
YGL159W	-0.6659487326411011	-0.17921215568869275
YGL160W	0.437517096776442	-0.37952509745040897
YGL162W	0.045302381644729516	0.2257495057949491
YGL163C	2.8044934178934624	-3.870693511011744
YGL164C	-0.20002923882691898	0.1364324798146169
YGL165C	-0.21529665726828767	0.09567616698864007
YGL166W	-0.1742325662880547	0.325472398879786
YGL167C	0.38013266194509093	-1.3342634042887174
YGL170C	-0.002079261794000915	0.21360932750636025
YGL175C	-0.2105584929244146	-1.3940971401396196
YGL176C	-0.10947765358845643	-0.04913881688238397
YGL177W	0.1974501033535415	0.34281551072062727
YGL179C	0.13953920581731546	-0.10030099681286588
YGL180W	-0.3542828113552301	-0.39166527573899784
YGL181W	-0.2616253752972685	0.09654332258068214
YGL194C	-0.41956418675970303	0.07573158837167243
YGL195W	-0.11421581793232949	-0.6622178204561205
YGL196W	-0.09842193678608611	-0.3405030958085163
YGL197W	0.07952245746159031	-0.6570148869038684
YGL198W	-0.044196278183983514	0.04624829824224255
YGL199C	0.3311716303917362	0.04277967587407438
YGL200C	0.18850023737067018	-0.839117561232701
YGL202W	-0.20371447776104246	0.17979025941671992
YGL203C	0.2558874635946423	-0.6301330635505643
YGL205W	-0.1837088949758007	-0.09683237444469733
YGL208W	-0.12474507202982513	-0.033530016225626916
YGL209W	-0.24372564333152585	0.21100786073023425
YGL211W	1.4830720286577592	0.5821504541242363
YGL212W	-0.09315730973733821	-1.7929887124789667
YGL213C	-0.4090349326622075	-0.40207114284350276
YGL214W	-0.5359124445370299	-0.9908697898400611
YGL215W	0.13006287712956938	-0.03613148300175316
YGL216W	-0.11053057899820602	0.04191252028203244
YGL217C	-0.020505456464618283	-0.5694321721076202
YGL218W	-2.1168799472760007	0.8821862889707892
YGL219C	-0.7812440650086783	1.1882922129616362
YGL220W	0.31906298817961615	0.39050906828294063
YGL221C	-0.35112403512598145	0.29772341993444007
YGL222C	-0.13948602776631905	0.06445856567512584
YGL223C	0.8992248889516257	-0.2650605593008569
YGL224C	-0.3405947810284858	-0.30841833890296005
YGL226C-A	-0.1089511908835816	-0.5512219046747369
YGL226W	-0.34954464701135696	0.32980817683999625
YGL227W	0.3353833320307344	-0.6197271964460598
YGL228W	-0.32743321340661624	-0.10116815240490765
YGL229C	0.012135231237618213	-0.23731158035551114
YGL230C	-0.6938512559994645	0.24482692881987464
YGL231C	0.012135231237618154	-0.3413702514005582
YGL232W	0.18586792384629627	0.2994577311185242
YGL234W	2.928212153539036	0.7894006406222894
YGL235W	0.5238569803759064	0.3228709321036598
YGL236C	1.1134952098356625	0.2795131525015569
YGL237C	-0.44167562036444397	1.5004682260967768
YGL241W	-0.08683975727884082	-0.11504264187758062
YGL242C	-0.06999295072284781	-0.29974678298253943
YGL244W	-0.47010460642768237	-2.689627594650458
YGL246C	-1.0239433719559534	0.6983493034578696
YGL248W	-0.00997620236712264	-0.1107068639173703
YGL249W	0.1205865484418233	-0.27113064844515145
YGL250W	0.3517036758818524	-0.3326986954801377
YGL251C	0.890275022968755	-0.7073099112423078
YGL252C	-0.20266155235129288	-0.43502305534110086
YGL253W	0.18112975950242327	-0.40900838757983893
YGL254W	-0.14685650563456606	-0.43328874415701674
YGL255W	-0.23372285193890457	0.2769116857254306
YGL256W	0.20534704392666323	-0.47838083494320394
YGL257C	-0.13474786342244593	-0.07862210701181406
YGL258W	0.008449992303494561	-0.2988796273904974
YGL259W	0.30063679350899875	-0.2589904701565628
YGL260W	-0.09315730973733821	0.028038030809359366
YGL261C	-0.17633841710755377	0.16418145875996287
YGL262W	0.36433878079884746	0.20407061599389759
YGL263W	-0.034719949496237405	-0.13151859812637973
YGR001C	-0.20897910480979026	0.036709586729779975
YGR003W	-0.10842472817870687	0.19279759329735088
YGR004W	-0.13422140071757122	-0.23904589153959527
YGR007W	-0.22056128431703545	0.2717087521731784
YGR008C	-0.04946090523273131	-0.22343709088283817
YGR010W	0.25694038900439187	-0.2719978040371935
YGR011W	0.10216035377120594	0.04017820909794818
YGR012W	-0.2932131375897554	0.060122787714915533
YGR014W	0.030561425908235573	-0.10290246358899167
YGR015C	-0.06894002531309824	0.1884618153371405
YGR017W	-0.02945532244748958	0.17545448145650955
YGR018C	-0.4537842625765639	-0.5425503487543163
YGR019W	-0.32427443717736754	-0.08729366293223466
YGR020C	-1.4888099403603854	-1.2926399358706988
YGR021W	0.009502917713244293	-0.051740283658510446
YGR022C	-0.28689558513125796	-0.06041183957893078
YGR023W	0.053199322217851196	-0.3092854944950021
YGR025W	-0.09263084703246342	-0.03786579418583718
YGR026W	0.07320490500309293	0.21707794987452855
YGR027C	0.14638322098068765	-1.226736110875502
YGR031W	-0.08841914539346514	-0.2451159806838898
YGR032W	-0.2874220478361329	0.16938439231221533
YGR033C	-0.047355054413232185	-0.11590979746962278
YGR034W	-0.0968425486714617	-0.9171615645164862
YGR035C	-0.3595474384039779	-0.18788371160911393
YGR036C	-0.22898468759503202	0.7807290847018679
YGR037C	-0.028928859742614766	0.0930747002125139
YGR038W	-0.18055011874655202	-0.2381787359475529
YGR039W	-0.038405188430360865	-0.09162944089244494
YGR040W	-0.17002086464905636	0.37143164525801525
YGR041W	0.8249936475642818	-1.0394305029944173
YGR042W	-0.18634120850017463	-0.1627361994398935
YGR043C	-0.15159466997843904	-0.020522682344996056
YGR044C	-0.12737738555419903	-0.33356585107217984
YGR049W	-0.10158071301533472	0.05491985416266326
YGR050C	0.4343583205471935	0.30726213144690284
YGR051C	0.5528124291440194	-0.5963139954609239
YGR052W	-0.06946648801797302	0.1477055025111637
YGR053C	0.1748122070439259	0.04191252028203215
YGR054W	-0.4016644547939605	0.07746589955575685
YGR055W	0.7486565553574384	-0.2667948704849412
YGR057C	0.0763636812323418	-1.1330833069349593
YGR058W	-0.2231935978414093	0.060989943306957305
YGR059W	-0.19423814907329637	-0.20435966785791276
YGR061C	0.9318655766538624	2.4942285345769792
YGR062C	-0.3553357367649789	1.0304698952099811
YGR063C	-0.08578683186909127	0.02456940844119111
YGR064W	-0.9112803531127496	-2.555218477883938
YGR066C	-0.22687883677553294	-0.551221904674737
YGR067C	-0.05999015933022694	-0.17921215568869295
YGR068C	-0.08420744375446687	-0.6847638658492143
YGR069W	0.13743335499781634	0.24049115085966405
YGR070W	0.03108788861311062	-0.31188696127112836
YGR071C	-0.39376751422083883	0.48849765018369334
YGR072W	0.4385700221861917	-0.3422374069926004
YGR076C	-1.8331165493484924	2.468213866815717
YGR077C	0.17323281892930142	-0.9587850329345055
YGR078C	0.5844001914365062	-1.5389121240106438
YGR079W	0.4080351853034544	-0.4974582579681291
YGR080W	0.27694597178963365	0.5145123179449551
YGR081C	1.3151304258027037	-0.10116815240490706
YGR084C	0.1837620730267972	0.237022528491496
YGR085C	0.4464669627593134	-0.2997467829825394
YGR086C	-0.21845543349753632	-0.15059602115130502
YGR087C	-0.12685092284932425	-0.006648192872322982
YGR088W	-0.22845822489015716	0.3150665317752813
YGR089W	-0.09105145891783904	-0.8295788497202382
YGR092W	1.8984511028039621	-2.55608563347598
YGR093W	0.19534425253404236	0.003757674232181679
YGR096W	-0.044722740888858414	0.19539906007347696
YGR097W	0.10058096565658156	-0.056076061618720655
YGR100W	-0.33269784045536405	-0.07081770668343551
YGR101W	-3.1524320877646965	-0.09336375207652861
YGR102C	-3.393552006597347	3.5114020440423155
YGR104C	1.7205067085562862	-2.06354125719609
YGR105W	5.282026907034187	-0.5304101704657281
YGR108W	0.13374811606369286	-0.049138816882383786
YGR109C	-0.15791222243693642	-0.09856668562878136
YGR110W	0.13164226524419367	-0.9795967671435145
YGR111W	-0.15106820727356426	-0.2980124717984553
YGR112W	-2.233228205053326	2.8844485509959066
YGR117C	0.09584280131270857	-0.20089104548974457
YGR118W	0.4138262750570771	0.16765008112813093
YGR121C	0.3975059312059587	-0.04827166129034192
YGR122C-A	0.043196530825230325	0.15724421402362637
YGR122W	-0.08052220482034346	0.9845106488317519
YGR123C	-0.25372843472414675	0.27864599690951475
YGR124W	-0.11842751957132774	0.25176417355621084
YGR125W	0.34801843694772916	0.165915769944047
YGR126W	0.09057817426396074	-0.6509447977595739
YGR127W	-0.00734388884274874	-0.28934091587803473
YGR129W	-0.2926866748848806	-0.3326986954801377
YGR130C	-0.24741088226564933	-0.09596521885265527
YGR131W	-0.05841077121560258	-0.21563269055445972
YGR132C	-1.460907417002022	0.695747836681746
YGR133W	0.2816841361335066	-1.0940613052930666
YGR134W	-0.0284023970377401	-0.26852918166902523
YGR135W	0.08215477098596423	-1.5805355924286626
YGR136W	0.15533308696355894	0.06879434363533614
YGR137W	-0.19581753718792072	0.16765008112813168
YGR138C	0.28431644965788055	0.25089701796416897
YGR139W	-0.20950556751466506	-0.0898951297083609
YGR141W	0.02266448533511384	0.33761257716837495
YGR142W	-0.06999295072284781	0.16244714757587894
YGR143W	0.09531633860783377	-0.15840042147968328
YGR144W	-0.31743042201399535	0.080934521923925
YGR146C	0.4485728135788125	-0.13065144253433772
YGR148C	-0.13369493801269602	-0.20349251226587048
YGR149W	0.005817678779120823	0.1789231038246779
YGR150C	-1.785734905909762	1.0981080313892628
YGR151C	-0.052619681461979984	-0.334433006664222
YGR152C	0.0379319037764825	-0.39600105369920746
YGR153W	-0.007870351547623522	0.6454528123433062
