orf	hom | growth (lagVstall) | UVC [15 J/m2] | SC | Silva E~Ideker T, 2020	hom | growth (colony size) | UVC [15 J/m2] | SC | Silva E~Ideker T, 2020
YDR006C	0.29500000000000004	-0.20999999999999996
YDR007W	0.934	0.847
YDR008C	0.1180000000000001	-0.15200000000000002
YDR009W	1.5020000000000004	-0.34499999999999975
YDR010C	0.64	0.28800000000000003
YDR011W	-0.137	-0.264
YDR014W	-0.3450000000000002	-0.5259999999999999
YDR015C	-0.38	0.22699999999999998
YDR017C	-1.0119999999999996	2.629000000000001
YDR018C	-0.40500000000000014	0.317
YDR019C	-0.43199999999999994	0.07900000000000001
YDR020C	0.018000000000000016	0.3719999999999999
YDR022C	-0.09199999999999997	0.31600000000000006
YDR024W	0.5600000000000005	0.7730000000000001
YDR025W	0.7469999999999999	0.528
YDR026C	-1.0350000000000001	0.471
YDR027C	0.30900000000000016	-1.235
YDR028C	1.0370000000000004	-0.8670000000000002
YDR029W	-0.32099999999999995	0.0040000000000000036
YDR030C	-0.33699999999999997	-0.695
YDR031W	-0.607	-0.42600000000000016
YDR032C	-0.19900000000000007	0.19200000000000003
YDR033W	-0.07599999999999985	0.40400000000000036
YDR034C	0.9479999999999995	0.7429999999999999
YDR035W	-0.47900000000000004	0.4790000000000001
YDR036C	0.8589999999999999	-0.5449999999999999
YDR043C	1.863	-0.38600000000000007
YDR046C	-0.11100000000000004	0.46599999999999997
YDR048C	-0.397	-1.5300000000000002
YDR049W	0.44799999999999995	-0.18200000000000005
YDR051C	-0.543	0.09000000000000002
YDR055W	-0.19000000000000003	0.15900000000000003
YDR056C	0.21000000000000008	0.05700000000000001
YDR057W	0.4129999999999998	-0.03299999999999992
YDR058C	-0.1269999999999999	0.3790000000000001
YDR059C	-0.8109999999999999	0.363
YDR061W	0.44200000000000017	-0.13800000000000012
YDR063W	-0.04400000000000004	0.07899999999999999
YDR065W	-10.874	4.366000000000001
YDR066C	-0.349	-0.057999999999999996
YDR067C	-0.854	-0.516
YDR068W	-0.346	0.16600000000000015
YDR069C	0.9559999999999997	-2.0730000000000004
YDR070C	0.0040000000000000036	-0.21099999999999997
YDR071C	-0.661	0.306
YDR072C	-0.087	-0.21700000000000008
YDR073W	-0.438	0.31400000000000006
YDR074W	0.04300000000000015	-0.059
YDR075W	-0.15500000000000003	-0.849
YDR076W	1.4999999999999996	-4.870000000000001
YDR077W	-0.41300000000000003	-0.07300000000000006
YDR078C	-0.5910000000000001	-0.784
YDR079W	-7.074000000000002	5.628
YDR080W	1.339	-0.7640000000000002
YDR084C	-0.21799999999999997	-0.12300000000000022
YDR085C	0.05200000000000027	-0.32900000000000007
YDR089W	-0.335	0.18399999999999972
YDR090C	-0.6719999999999999	0.23000000000000004
YDR092W	-0.692	-2.6390000000000002
YDR093W	-1.149	0.07499999999999996
YDR094W	0.09800000000000003	-0.28100000000000014
YDR095C	-0.137	-0.43199999999999994
YDR096W	-0.2290000000000001	-0.28799999999999937
YDR098C	-0.9739999999999999	1.128
YDR099W	1.179	-0.2669999999999999
YDR100W	-0.9019999999999999	0.253
YDR101C	3.09	-1.8040000000000003
YDR104C	-0.24999999999999997	0.089
YDR105C	0.161	-0.12199999999999994
YDR107C	-0.645	-0.43099999999999994
YDR108W	-0.8640000000000001	0.373
YDR109C	0.11699999999999999	0.24100000000000002
YDR110W	0.507	0.16500000000000004
YDR111C	0.08499999999999996	-0.006000000000000005
YDR112W	0.224	0.19300000000000006
YDR114C	-6.718999999999998	5.988
YDR116C	-3.2879999999999994	3.577
YDR117C	0.02599999999999998	-0.14500000000000002
YDR119W	0.787	-0.015
YDR120C	-0.42000000000000015	0.6759999999999999
YDR121W	0.5720000000000001	-1.3430000000000002
YDR122W	-0.503	0.122
YDR123C	1.2870000000000004	0.007000000000000561
YDR124W	-1.104	-0.039
YDR125C	-0.7239999999999999	-0.528
YDR127W	0.16799999999999926	-1.4500000000000002
YDR128W	0.8830000000000002	-0.9829999999999997
YDR130C	0.0040000000000000036	-0.16399999999999992
YDR131C	0.376	-0.040000000000000036
YDR132C	0.8580000000000001	-0.325
YDR133C	0.022999999999999965	0.29200000000000004
YDR135C	0.30500000000000005	-0.31399999999999983
YDR136C	0.593	-0.137
YDR137W	0.296	-2.202
YDR139C	0.1259999999999999	0.8639999999999999
YDR140W	11.625	0.20700000000000074
YDR142C	0.3470000000000002	0.42100000000000004
YDR143C	-0.07900000000000007	-0.20999999999999994
YDR144C	0.13599999999999995	-0.23399999999999993
YDR146C	-0.4139999999999999	-0.614
YDR147W	-0.872	0.4810000000000002
YDR148C	-3.506999999999999	1.7519999999999993
YDR149C	-1.544	-0.3689999999999998
YDR150W	-1.5660000000000003	0.39000000000000057
YDR151C	0.24399999999999997	0.33199999999999985
YDR152W	0.17000000000000004	0.008999999999999453
YDR153C	0.18099999999999994	0.020999999999999908
YDR154C	-0.709	0.06099999999999994
YDR155C	0.7890000000000001	-0.2340000000000001
YDR156W	0.01200000000000001	-1.049
YDR157W	-0.375	0.358
YDR159W	4.313000000000001	-4.504000000000001
YDR161W	6.036999999999999	-0.9129999999999994
YDR162C	2.5689999999999995	-1.809
YDR163W	-0.28	-0.118
YDR165W	0.2899999999999998	-0.1339999999999999
YDR169C	-1.412	0.7310000000000001
YDR171W	0.897	0.137
YDR173C	2.225	2.2200000000000024
YDR174W	6.669999999999996	-1.7029999999999994
YDR175C	-2.981	2.661999999999999
YDR176W	-0.4720000000000013	-3.8720000000000017
YDR178W	-2.1449999999999996	1.432
YDR179C	0.3360000000000001	-0.0010000000000000009
YDR179W-A	-0.352	-0.22399999999999975
YDR181C	-0.17699999999999996	0.46399999999999997
YDR183W	-0.14400000000000007	0.467
YDR184C	-0.06900000000000017	-0.37299999999999994
YDR185C	-0.8239999999999998	0.412
YDR186C	0.10199999999999998	-0.29600000000000004
YDR191W	-0.7900000000000003	-0.11999999999999988
YDR192C	-0.546	0.2609999999999997
YDR193W	0.9629999999999999	0.6699999999999997
YDR194C	-4.014000000000001	3.6060000000000008
YDR195W	1.8790000000000004	1.637
YDR197W	-0.9239999999999995	0.7200000000000001
YDR198C	-0.02099999999999999	-0.08700000000000019
YDR199W	-0.763	-0.2020000000000004
YDR200C	-0.010000000000000009	-0.9789999999999999
YDR202C	0.42200000000000004	1.802
YDR203W	-1.42	0.612
YDR204W	-3.5729999999999986	3.186
YDR206W	0.52	0.112
YDR207C	1.2630000000000008	-0.6640000000000006
YDR209C	0.09899999999999998	0.015000000000000013
YDR210W	-0.67	0.45899999999999996
YDR213W	-0.274	0.08499999999999998
YDR214W	-0.416	0.15499999999999997
YDR215C	-0.482	0.19900000000000007
YDR216W	-0.7100000000000001	0.08599999999999997
YDR217C	5.263	-2.78
YDR218C	0.801	0.022999999999999965
YDR219C	0.135	-0.06000000000000005
YDR220C	-0.6900000000000002	-0.5009999999999999
YDR221W	0.5080000000000001	-0.254
YDR222W	0.191	-0.14300000000000002
YDR223W	0.15399999999999997	0.15499999999999997
YDR225W	-1.012	-0.8809999999999998
YDR226W	1.3810000000000002	0.5459999999999976
YDR229W	-0.09900000000000003	-0.01599999999999996
YDR230W	-1.202	1.12
YDR231C	-1.4450000000000003	1.8789999999999996
YDR233C	0.1280000000000001	0.2969999999999997
YDR234W	-0.7439999999999998	1.4609999999999999
YDR237W	-2.106	1.6079999999999997
YDR239C	0.427	-0.26700000000000007
YDR242W	-0.6499999999999999	-0.064
YDR244W	0.348	-0.32799999999999985
YDR245W	-0.8219999999999992	-3.4040000000000017
YDR247W	0.6800000000000002	0.08099999999999996
YDR249C	0.33299999999999996	0.15599999999999992
YDR250C	1.5290000000000001	-0.41200000000000003
YDR251W	1.468	-0.22099999999999964
YDR252W	-0.22499999999999998	0.546
YDR253C	1.2570000000000001	0.5710000000000002
YDR254W	0.694	-0.775
YDR255C	0.611	-0.542
YDR256C	-1.775	0.33699999999999974
YDR257C	0.602	0.25799999999999995
YDR258C	0.524	-0.17799999999999994
YDR259C	-0.597	0.3440000000000001
YDR260C	-0.15999999999999992	-0.2769999999999999
YDR262W	-0.835	1.222
YDR263C	-0.77	0.714
YDR265W	0.15899999999999997	-0.06999999999999995
YDR266C	-0.7969999999999998	-0.114
YDR268W	1.236	-0.21399999999999997
YDR269C	0.367	0.049000000000000155
YDR270W	-0.6459999999999999	-0.20900000000000019
YDR271C	0.374	0.239
YDR272W	-0.17300000000000004	-0.3739999999999999
YDR273W	0.125	0.06
YDR274C	-0.7229999999999999	-0.07200000000000006
YDR275W	-0.522	0.1379999999999999
YDR276C	0.392	-0.284
YDR277C	-0.5630000000000001	0.9859999999999999
YDR278C	-0.1399999999999999	0.20500000000000002
YDR279W	-0.12100000000000005	-0.023
YDR281C	0.8780000000000001	-1.3639999999999999
YDR282C	0.548	-0.515
YDR283C	0.20099999999999996	0.006999999999999673
YDR284C	-0.335	-0.18500000000000003
YDR285W	0.47	0.11699999999999999
YDR286C	0.2959999999999999	0.146
YDR287W	-0.16300000000000003	0.59
YDR289C	0.8360000000000001	2.1180000000000003
YDR290W	-0.6	2.659
YDR291W	-0.816	-0.17500000000000027
YDR293C	1.197	-3.8229999999999995
YDR294C	-0.08299999999999996	0.6479999999999999
YDR295C	1.2580000000000002	-0.07599999999999985
YDR296W	-10.084999999999999	4.487000000000002
YDR297W	-0.7150000000000001	0.9790000000000001
YDR298C	-4.8050000000000015	4.059
YDR300C	-0.20800000000000018	0.9689999999999999
YDR304C	-0.22099999999999997	-0.01100000000000001
YDR305C	0.128	-0.365
YDR306C	-0.531	0.23600000000000002
YDR307W	-0.16499999999999998	0.5479999999999998
YDR309C	-0.23100000000000004	-0.09800000000000009
YDR310C	-0.7280000000000002	-0.1080000000000001
YDR312W	-0.625	0.08799999999999997
YDR313C	-0.7329999999999998	0.31400000000000006
YDR314C	0.41000000000000003	-0.417
YDR315C	2.1729999999999996	-0.17300000000000004
YDR316W	0.35699999999999976	-0.44399999999999995
YDR317W	-0.8180000000000001	0.594
YDR318W	0.274	-1.67
YDR319C	-0.2769999999999999	0.002000000000000113
YDR320C	-0.08599999999999985	0.7469999999999999
YDR321W	1.0410000000000001	0.41600000000000015
YDR322W	-4.242000000000001	2.782
YDR323C	1.592	2.135
YDR326C	0.633	-0.15200000000000002
YDR329C	1.718	-0.6629999999999999
YDR330W	0.026000000000000245	-0.403
YDR332W	-2.8119999999999994	2.043
YDR333C	1.05	0.311
YDR334W	-1.6709999999999998	-0.09100000000000019
YDR335W	1.8550000000000002	-0.6320000000000001
YDR336W	0.42900000000000027	0.9259999999999997
YDR337W	-2.9789999999999974	2.689
YDR338C	-1.8550000000000002	0.7679999999999999
YDR340W	-0.442	-0.10199999999999987
YDR344C	1.4969999999999999	0.498
YDR345C	0.617	-0.20900000000000002
YDR346C	0.24700000000000003	-0.162
YDR347W	0.9219999999999999	0.32600000000000007
YDR348C	-0.661	0.04300000000000015
YDR349C	2.31	-0.5510000000000002
YDR350C	-0.2339999999999982	1.9989999999999997
YDR351W	0.9430000000000002	-0.17099999999999982
YDR352W	0.254	0.7410000000000001
YDR354W	-1.1139999999999999	0.5349999999999999
YDR357C	-0.0819999999999999	0.16299999999999998
YDR360W	0.429	-0.3810000000000002
YDR363W	3.627	-0.9580000000000002
YDR363W-A	0.321	-0.258
YDR368W	-0.22399999999999998	-0.271
YDR369C	9.462000000000002	-7.004999999999999
YDR370C	-0.16700000000000004	0.067
YDR371W	0.028999999999999915	-0.34899999999999975
YDR372C	0.24400000000000022	-0.885
YDR374C	0.339	0.24700000000000005
YDR375C	-5.119	2.7449999999999997
YDR377W	-2.3139999999999983	0.12799999999999923
YDR379W	-0.47000000000000003	-0.281
YDR380W	0.019000000000000017	0.10199999999999987
YDR383C	0.1429999999999999	-0.5510000000000002
YDR384C	0.31000000000000005	-0.4680000000000001
YDR385W	0.7510000000000001	-0.06799999999999995
YDR386W	-5.181999999999999	-3.2219999999999995
YDR387C	-0.05999999999999994	0.183
YDR388W	1.5120000000000005	1.8240000000000016
YDR389W	2.3239999999999994	-2.8129999999999997
YDR391C	0.0970000000000002	0.14000000000000007
YDR392W	2.0889999999999995	-0.8180000000000001
YDR395W	-0.398	0.8220000000000001
YDR399W	0.6549999999999999	0.177
YDR400W	0.019000000000000017	0.601
YDR401W	-0.19699999999999995	0.226
YDR402C	-0.4980000000000002	-0.55
YDR403W	-0.26000000000000006	0.477
YDR405W	-5.2700000000000005	3.099000000000001
YDR406W	-0.10600000000000001	0.347
YDR408C	-2.0890000000000004	2.0599999999999996
YDR409W	-0.698	-1.0870000000000002
YDR411C	0.264	0.8450000000000001
YDR414C	1.092	0.016999999999999904
YDR415C	0.07300000000000001	-0.21199999999999974
YDR417C	0.42700000000000005	-0.35
YDR418W	2.199	0.19999999999999973
YDR419W	-0.191	-1.3940000000000001
YDR420W	-0.0059999999999999915	-0.16
YDR421W	-0.286	0.7980000000000003
YDR422C	-0.9659999999999999	0.233
YDR423C	-0.16200000000000003	-0.03300000000000014
YDR424C	-0.06899999999999999	-0.388
YDR425W	-0.30899999999999994	-0.558
YDR426C	0.42000000000000004	-0.589
YDR428C	0.266	-0.123
YDR430C	-1.159	0.41500000000000004
YDR431W	-1.049	-0.20799999999999985
YDR432W	11.440000000000001	-1.8559999999999999
YDR433W	8.994	-3.878999999999998
YDR435C	-0.03799999999999981	-0.14899999999999958
YDR436W	-1.551	-1.3639999999999999
YDR438W	0.7609999999999999	-1.1039999999999996
YDR439W	1.052	-0.45599999999999996
YDR440W	0.19000000000000006	-0.6890000000000001
YDR441C	-0.148	-0.06599999999999995
YDR442W	0.3669999999999999	-0.030000000000000027
YDR443C	-0.2739999999999999	0.16000000000000014
YDR444W	0.399	1.428
YDR445C	0.668	0.1329999999999999
YDR446W	0.181	0.27999999999999997
YDR447C	-0.562	0.8500000000000001
YDR448W	-0.8230000000000001	1.505
YDR450W	-0.726	0.125
YDR451C	-1.2129999999999999	-0.0239999999999998
YDR452W	0.40499999999999997	-0.6739999999999999
YDR453C	-1.3419999999999999	-0.014000000000000234
YDR455C	-1.14	-0.29599999999999993
YDR456W	-0.22200000000000003	0.03700000000000003
YDR457W	-0.4899999999999999	-0.425
YDR458C	-0.193	0.4219999999999997
YDR459C	-0.26600000000000024	0.29600000000000026
YDR461W	-0.032	0.762
YDR462W	0.46799999999999997	-0.18299999999999994
YDR463W	-0.33999999999999997	-0.7000000000000002
YDR465C	-1.143	0.04400000000000004
YDR466W	-0.502	-0.605
YDR467C	-0.3849999999999999	-0.19999999999999996
YDR469W	-0.19500000000000003	0.11299999999999993
YDR471W	-0.382	-0.08100000000000007
YDR475C	0.3599999999999999	0.04099999999999998
YDR479C	0.5890000000000001	0.203
YDR480W	0.04899999999999993	-0.27700000000000014
YDR481C	-0.035	0.5239999999999996
YDR482C	0.18999999999999995	0.04400000000000001
YDR485C	0.17999999999999972	-0.6400000000000001
YDR488C	-1.508	-0.658
YDR490C	-0.773	-0.2020000000000004
YDR491C	-0.503	-0.07
YDR492W	0.08400000000000002	0.009000000000000119
YDR493W	0.137	0.737
YDR494W	0.2360000000000001	0.2270000000000001
YDR495C	0.843	-0.6550000000000002
YDR496C	4.3420000000000005	-2.0629999999999997
YDR497C	-0.5680000000000003	-0.08400000000000007
YDR500C	-0.5029999999999999	0.33299999999999996
YDR501W	0.203	0.251
YDR502C	0.024999999999999994	0.03599999999999992
YDR503C	0.005000000000000001	0.29000000000000004
YDR504C	0.11899999999999977	-0.46699999999999986
YDR505C	-0.353	0.12499999999999994
YDR506C	0.04799999999999999	0.11099999999999997
YDR507C	-1.1740000000000004	-0.1160000000000001
YDR508C	-0.32199999999999995	-0.1389999999999999
YDR509W	-0.23199999999999998	-0.22499999999999987
YDR511W	-1.197	-0.09799999999999986
YDR512C	1.859	-0.373
YDR513W	0.6029999999999999	-1.3449999999999998
YDR514C	0.371	-0.1080000000000001
YDR515W	0.375	-0.659
YDR516C	0.371	-0.259
YDR517W	-0.10699999999999998	0.08099999999999999
YDR518W	0.7330000000000001	0.852
YDR519W	-0.84	-0.5250000000000004
YDR520C	-0.20999999999999974	-0.688
YDR522C	-0.28100000000000014	0.218
YDR524C	0.77	-0.2919999999999999
YDR525W	0.034	-0.565
YDR525W-A	0.522	-0.026000000000000023
YDR528W	-0.495	0.15799999999999992
YDR529C	2.2010000000000005	3.9830000000000005
YDR530C	-0.5920000000000001	-0.06699999999999995
YDR532C	2.292	-0.863
YDR533C	0.3410000000000002	0.9390000000000002
YDR534C	0.07400000000000001	-0.02300000000000002
YDR535C	-0.275	-0.10999999999999999
YDR536W	0.857	0.182
YDR537C	-0.5419999999999999	0.06399999999999999
YDR541C	-0.4959999999999999	0.29600000000000004
YEL001C	1.249	-0.8159999999999998
YEL003W	1.1460000000000001	-0.964
YEL004W	0.173	-0.21899999999999997
YEL005C	0.22599999999999998	0.06
YEL006W	-0.5859999999999999	0.268
YEL007W	-2.64	-0.367
YEL008W	-0.15900000000000003	0.18399999999999994
YEL009C	0.45299999999999985	-0.243
YEL010W	-0.2410000000000001	0.5419999999999998
YEL011W	-0.04299999999999998	-0.5190000000000001
YEL012W	-0.9310000000000002	0.26099999999999995
YEL014C	0.03699999999999992	-0.0050000000000000044
YEL015W	-0.7070000000000001	-0.8030000000000002
YEL016C	-0.7190000000000001	0.445
YEL017C-A	0.29400000000000004	0.11099999999999999
YEL017W	-0.559	0.37000000000000005
YEL018W	-0.389	0.518
YEL020C	-0.24800000000000003	0.06899999999999906
YEL023C	-0.21699999999999997	0.20099999999999998
YEL024W	-3.7490000000000023	1.101
YEL025C	-0.794	0.727
YEL027W	4.674999999999999	4.533999999999999
YEL028W	0.8940000000000001	-1.5929999999999995
YEL030W	-0.13700000000000007	0.9049999999999999
YEL031W	1.275999999999999	-2.747
YEL033W	2.929	-1.734
YEL036C	2.405999999999999	-6.367000000000001
YEL037C	-1.8610000000000002	-2.7089999999999996
YEL038W	0.041000000000000036	0.052999999999999964
YEL039C	0.28200000000000003	0.05499999999999994
YEL040W	-0.889	0.8740000000000001
YEL041W	-0.29800000000000026	0.46699999999999964
YEL043W	0.6100000000000001	-0.8290000000000002
YEL044W	5.153	-3.0470000000000006
YEL045C	10.254999999999999	-0.7659999999999982
YEL046C	8.694	1.6830000000000016
YEL047C	0.09299999999999997	0.049999999999999996
YEL048C	0.53	-0.3589999999999999
YEL049W	0.254	-0.4860000000000002
YEL050C	-6.126999999999999	1.9770000000000003
YEL052W	0.238	-0.06899999999999995
YEL053C	0.855	0.06499999999999995
YEL054C	-0.23199999999999976	0.03500000000000014
YEL056W	-0.361	-0.631
YEL057C	-0.16100000000000003	-0.10800000000000001
YEL059W	-0.579	-0.216
YEL060C	-1.8270000000000002	0.589
YEL061C	-0.8530000000000001	-0.7190000000000001
YEL062W	-1.8789999999999996	0.8530000000000002
YEL063C	-0.56	0.21899999999999997
YEL064C	-0.44999999999999996	0.32799999999999996
YEL065W	0.5860000000000001	-0.5180000000000002
YEL066W	0.45999999999999996	0.16599999999999998
YEL067C	0.21699999999999997	-0.20599999999999996
YEL068C	0.43599999999999994	-0.6469999999999998
YEL071W	-0.18900000000000006	0.2829999999999999
YEL072W	0.03700000000000003	0.406
YER001W	-0.7690000000000001	-0.532
YER002W	-0.32999999999999985	0.32299999999999995
YER004W	0.07299999999999995	-0.168
YER005W	-0.2560000000000002	-0.235
YER007C-A	0.9020000000000001	-0.3900000000000001
YER007W	0.6189999999999996	-0.7559999999999999
YER010C	0.36500000000000005	0.16800000000000007
YER011W	-0.505	0.45000000000000007
YER014C-A	8.98	6.444000000000001
YER014W	11.104	1.0309999999999988
YER016W	2.8400000000000003	-1.08
YER017C	-3.877	2.0749999999999993
YER019C-A	-0.24800000000000003	0.01799999999999996
YER020W	-0.6629999999999998	-1.765
YER024W	-0.19899999999999995	-0.8560000000000001
YER027C	-1.5240000000000005	1.096
YER028C	-5.816999999999999	4.8580000000000005
YER030W	-0.377	-0.48
YER031C	0.31400000000000006	-0.504
YER032W	-0.006000000000000116	-0.1259999999999999
YER033C	0.647	0.21499999999999986
YER034W	0.15500000000000003	0.294
YER037W	0.36300000000000004	-0.257
YER038W-A	-0.15900000000000003	0.06400000000000006
YER039C	-0.5700000000000001	0.0779999999999994
YER039C-A	0.12	-0.113
YER040W	2.0809999999999995	3.1399999999999997
YER041W	0.09599999999999986	-0.396
YER042W	-0.03399999999999992	-0.4069999999999996
YER044C-A	-0.42500000000000004	0.28800000000000003
YER045C	-0.23399999999999999	0.29899999999999993
YER046W	0.8159999999999998	-0.5930000000000009
YER046W-A	-0.091	0.5890000000000001
YER047C	-0.7929999999999999	0.15000000000000002
YER048C	-1.0310000000000001	0.5780000000000001
YER050C	-2.282	3.0120000000000005
YER051W	-0.12400000000000011	0.14700000000000002
YER052C	-4.888	4.539
YER053C	-0.03599999999999959	-0.7489999999999999
YER055C	0.008000000000000007	-0.612
YER056C	-0.5009999999999994	-1.4200000000000002
YER056C-A	0.010000000000000009	-0.3999999999999999
YER057C	0.17199999999999993	-0.137
YER058W	-12.481	0.9919999999999991
YER059W	-0.6320000000000001	0.23499999999999988
YER060W	-0.15700000000000025	0.387
YER060W-A	-0.16300000000000003	0.15500000000000025
YER061C	-5.394000000000001	2.9159999999999986
YER062C	-0.021000000000000005	0.19400000000000012
YER063W	-0.971	-0.5379999999999998
YER064C	0.14100000000000001	0.29200000000000004
YER065C	-0.402	0.43
YER066C-A	-0.17299999999999993	0.097
YER066W	0.21599999999999975	0.04499999999999993
YER067C-A	-0.42700000000000005	0.49200000000000005
YER067W	0.271	-0.1
YER068C-A	-2.687999999999999	1.6760000000000002
YER068W	-9.966000000000001	-2.8030000000000044
YER069W	-1.4239999999999995	1.9329999999999998
YER070W	-8.917	0.8660000000000032
YER071C	0.361	0.06
YER072W	0.186	0.2690000000000001
YER073W	0.40099999999999997	-0.30000000000000004
YER074W	-0.15599999999999925	-1.0699999999999998
YER075C	0.21500000000000002	-0.017000000000000015
YER077C	-4.349000000000002	2.9319999999999995
YER078C	-0.572	0.5
YER079W	0.38	-0.28900000000000003
YER081W	0.5149999999999999	-0.26
YER083C	1.492	-0.3480000000000003
YER084W	-0.6439999999999998	-0.1200000000000001
YER085C	-0.195	-0.6150000000000002
YER087C-B	0.18000000000000002	-0.163
YER087W	-3.4559999999999986	3.0319999999999983
YER089C	-0.01899999999999996	0.18400000000000002
YER090W	0.3720000000000001	0.14600000000000002
YER091C	-1.1380000000000003	0.185
YER091C-A	-1.2809999999999997	0.625
YER092W	-0.178	-0.5049999999999999
YER093C-A	-2.066	0.8880000000000001
YER095W	2.204	-5.483
YER096W	0.126	0.05300000000000002
YER097W	0.6070000000000001	0.3530000000000002
YER098W	0.14999999999999994	-0.10199999999999998
YER101C	0.127	0.627
YER103W	-0.301	0.22999999999999998
YER106W	-0.21600000000000003	-0.32099999999999973
YER110C	0.9900000000000001	0.388
YER111C	2.5710000000000006	-0.869
YER113C	-0.16400000000000015	-0.7150000000000001
YER114C	0.02199999999999991	-1.085
YER115C	0.278	-0.026999999999999996
YER116C	9.033999999999999	-4.703
YER117W	-0.8499999999999999	0.027999999999999997
YER118C	-1.2429999999999999	0.9730000000000001
YER119C	0.3530000000000001	-0.3620000000000001
YER119C-A	0.508	-1.1189999999999998
YER120W	-0.3499999999999999	-0.09100000000000008
YER121W	-0.008000000000000007	0.147
YER122C	-2.9319999999999986	0.7660000000000009
YER123W	0.06900000000000017	1.3319999999999999
YER124C	-0.03499999999999992	0.08700000000000008
YER128W	-0.395	-0.33499999999999996
YER129W	0.08999999999999997	1.571
YER130C	1.058	-0.03900000000000001
YER131W	0.9359999999999999	-0.7490000000000001
YER132C	-0.31400000000000006	-0.829
YER134C	0.42600000000000016	0.32299999999999995
YER135C	-0.19099999999999995	-0.29400000000000004
YER137C	-0.22199999999999998	-0.10199999999999998
YER139C	-0.16599999999999993	0.15999999999999992
YER140W	0.345	0.101
YER141W	-2.1470000000000002	3.016
YER142C	-0.30800000000000005	-0.31899999999999995
YER144C	-0.6649999999999998	-0.07400000000000029
YER145C	0.5040000000000001	0.02300000000000002
YER149C	1.386	0.7230000000000001
YER150W	0.2519999999999999	-0.326
YER151C	0.398	0.04800000000000004
YER152C	0.032999999999999946	-0.03400000000000003
YER153C	-3.792	2.1419999999999995
YER154W	-3.666999999999998	1.2240000000000002
YER156C	0.598	-0.385
YER158C	-0.966	0.521
YER161C	-0.33299999999999996	-0.6369999999999998
YER162C	-2.421	-4.214
YER163C	0.352	0.234
YER164W	-0.02200000000000002	-0.4820000000000002
YER166W	0.05999999999999997	0.17600000000000002
YER167W	0.04100000000000037	-0.3540000000000001
YER169W	0.316	0.534
YER170W	-0.392	0.355
YER173W	5.2090000000000005	-2.9539999999999997
YER174C	-0.488	0.47200000000000003
YER175C	-1.7360000000000002	1.6759999999999997
YER176W	-0.20900000000000005	-0.5449999999999999
YER177W	1.6430000000000002	-3.098
YER179W	0.381	0.185
YER180C	0.9460000000000001	-0.18599999999999994
YER181C	-0.119	0.06000000000000005
YER182W	-0.08500000000000008	-0.198
YER183C	-0.3869999999999998	-0.26900000000000013
YER184C	-0.8020000000000002	0.894
YER185W	-1.5330000000000001	0.4949999999999999
YER186C	0.134	0.085
YER187W	-0.029000000000000026	0.12300000000000003
YFL001W	1.2570000000000001	-1.289
YFL003C	-0.15899999999999992	0.109
YFL004W	-0.04799999999999999	-0.10499999999999998
YFL007W	0.196	-0.30350000000000005
YFL010C	-0.063	0.15899999999999997
YFL010W-A	-0.206	-0.212
YFL011W	-0.050000000000000044	0.03499999999999992
YFL012W	0.2500000000000002	-0.131
YFL012W-A	1.1280000000000001	-0.43600000000000005
YFL013C	0.903	-0.5939999999999999
YFL014W	-0.32599999999999996	0.4249999999999998
YFL015C	-0.15200000000000014	-0.6709999999999998
YFL018C	-6.129	3.250000000000001
YFL019C	-0.447	0.15799999999999997
YFL020C	-0.249	0.18500000000000005
YFL021W	0.591	0.20100000000000007
YFL023W	-0.01100000000000012	0.121
YFL025C	0.8889999999999998	-0.7499999999999996
YFL028C	-1.586	0.5230000000000004
YFL030W	-0.818	0.18999999999999995
YFL031W	-0.7470000000000001	0.5429999999999999
YFL032W	0.5169999999999999	-0.03400000000000003
YFL033C	-0.575	-0.0010000000000000009
YFL034C-A	0.01899999999999999	-0.2965000000000001
YFL034W	1.785	-0.012000000000000233
YFL036W	-5.021000000000001	3.1980000000000004
YFL040W	-0.15500000000000003	-0.786
YFL041W	-0.12000000000000005	0.20499999999999996
YFL042C	-0.0004999999999999727	-0.06099999999999994
YFL044C	-0.6789999999999998	0.51
YFL046W	-0.17700000000000005	0.43500000000000005
YFL047W	-0.06	-0.5109999999999999
YFL048C	0.2699999999999999	-0.5070000000000001
YFL049W	0.12799999999999997	0.20199999999999996
YFL050C	-0.21399999999999997	-0.2
YFL051C	-0.07	0.20499999999999996
YFL052W	-0.14200000000000013	-0.39899999999999997
YFL053W	-0.07600000000000007	0.059
YFL054C	-0.12700000000000006	-0.10600000000000001
YFL055W	-0.32499999999999996	0.01399999999999979
YFL063W	0.6369999999999998	0.42200000000000004
YFR001W	2.346000000000002	-0.9010000000000007
YFR006W	-1.1840000000000002	0.3760000000000001
YFR007W	0.379	-0.15600000000000014
YFR008W	0.001999999999999988	0.06799999999999995
YFR009W	0.14200000000000002	-0.03900000000000001
YFR010W	-0.45799999999999974	-3.1450000000000005
YFR011C	-0.32299999999999995	-0.41700000000000026
YFR012W	0.946	-0.15700000000000025
YFR013W	0.8340000000000001	-0.28700000000000003
YFR014C	-0.5599999999999999	-0.32000000000000006
YFR015C	-0.174	0.395
YFR016C	0.11299999999999993	0.31099999999999994
YFR017C	-0.08700000000000019	-0.9799999999999999
YFR018C	0.27	0.2929999999999999
