orf	hom | growth (pooled culture, microarray) | standard | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | hydrogen peroxide [0.4 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | dithiothreitol [2.5 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | dithiothreitol [2.5 mM], hydrogen peroxide [1-1.2 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | hydrogen peroxide [1-1.2 mM], sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | hydrogen peroxide [1-1.2 mM], temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | standard | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [0.4 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | dithiothreitol [2.5 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | tunicamycin [20 uM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | dithiothreitol [2.5 mM], hydrogen peroxide [1-1.2 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [1-1.2 mM], sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [1-1.2 mM], temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [1-1.2 mM], tunicamycin [20 uM] | YPD | Berry DB~Gasch AP, 2011
YJR092W	-0.02903515681611079	0.04293498993625346	-0.0505	0.017199584613218535	0.024999999999999967	0.073	-0.014082438604315725	0.10625000000000001	0.7086737946455832	0.25732728684171985	0.3408742679025311	-0.11358547903487173	0.13990769618691473	0.1648302529907324	0.14165836017841388	0.18982967329663125	0.4052984223808973	0.1465537988038817
YJR102C	-0.29869258308731506	-0.5918428571428569	-0.429	-0.22924999999999998	0.06166666666666667	-0.26325000000000004	-0.845741632715865	-0.97	-1.6371769918053436	-0.5995974880471009	0.429915971627719	0.1975538377268077	-0.5536308647849628		-0.269319380381991	-1.9980212449486685	-0.08657365846444176	
YJR103W	-0.057342907154002865	0.046563605659528134	0.0535	0.01707847612722055	-0.10533333333333304	-0.002249999999999995	0.03328724060859385	0.22649999999999998	-0.12641054087012096	0.2269325218176626	-0.48953292507366697	-0.009606964225120251	0.04041925364233715	0.6464461029089907	0.09407896978011726	0.24624357043030545	0.04304798657604039	0.5488164242991959
YJR105W	-0.2485998350372217	0.13213333333333335	0.026999999999999996	-0.2189		-1.22075	0.4804	-0.659499999999999	-2.1034252871810715	0.5993850044212086	-0.25342261352573775	-0.2425546309407201	0.06169669151573981	-1.860448907596218	-0.8021305137015542	0.49768532905297175	0.03908074677518247	-0.34758005428868116
YJR108W	-0.003940968405182377	0.057335972942110576	-0.0905	-0.040398816875459535	-0.018	0.012750000000000001	0.005578379409501649	0.03325	0.4575766340873922	0.2088379076996775	-0.15920455142138845	0.057946537367256065	-0.690369800095983	-1.051977138449014	0.6549802355117142	-0.15675700629138092	0.04275621643413702	0.10652690204758068
YJR110W	0.03871328964516125	0.08041223620376854	-0.015	0.03017114781241332	0.0685	0.032749999999999994	-0.0684665371340175	-0.07799999999999994	0.4898812180742893	0.2321953955716286		0.10174331135833528			0.2622621082334249	0.12720530407544114		
YJR111C	0.017430078873114856	-0.23471174732528133	0.005500000000000005	-0.272223450831405	0.002999999999999999	-0.09824999999999999	-0.08128395283871401	-0.4044999999999995	0.6047019098334379	-0.5397129776646861	-0.49862081108540784	-0.050626847964703646	-0.17610332774098172	-1.4900839448856673	0.09644209158136283	-0.4249939981839128	-0.38388967830554416	0.04267904750279465
YJR115W	-0.02004624916309871	-0.012122797324447475	-0.0895	-0.004906440173661333	-0.03933333333333337	-0.005750000000000005	-0.004723044405098346	-0.021749999999999974	0.12659482925456547	0.325567739876474	-0.026427748855878168	0.06453529149576295	0.0693880916443783	0.34901312145165964	0.1888947234821554	0.03764823665319307	0.05579512093469161	0.13841739348431004
YJR127C	-0.02897239855997288	0.07110730642349627	0.14950000000000002	0.08093837236230647	-0.08966666666666663	-0.0755	-0.1524935765556598	-0.011250000000000003	0.2707041223852364	0.2864866361586908	-0.01920786692351177	-0.13176420155408394	0.020791390374789696	0.7528388203136787	0.1200299744849379	-0.058192159325937895	0.1430888118852686	-0.2344068317831242
YJR128W	0.05512042149099854	-0.02553907642792351	0.0825	0.026180661438635597	-0.10466666666666663	-0.01525	-0.03317039185510636	0.009000000000000025	0.4776849483420086	0.12626201701807405	0.34129940755928023	-0.29167036749313124	-0.08204652242789591	-1.3374399577958054	-0.03615841824563144	-0.05609281138381584	0.17742526077108647	0.4941130325614068
YJR129C	-0.08198581042400438	-0.35197648343705046	-0.243	-0.03601889421362799	0.12433333333333334	-0.26175	-0.21205111986523528	-0.10775	-0.7086784046075509	-0.4843726405700087	-0.5024668327146651	-0.19112043840722098	0.12310791850001523	0.8711920697110311	0.5388613431278995	-0.42347004456305837	-0.09445492091625673	-0.2393995768919882
YJR130C	0.22213572925439537	0.0220213914783305	-0.22999999999999998	0.09253327921858674	0.08899999999999997	0.232	-0.027943816016112528	0.010999999999999748	0.4384242565994534	0.2801560950779799	0.6870832120281078	0.012539286425972018	-0.06052072517168494	-1.6758980744655316	0.2160422700603998	0.0005364573984556857	-0.2693106315366168	1.4283555426255994
YJR135C	0.03265238676845386	-0.024299294589696988	-0.3695	0.0027117292883934545	-0.11299999999999996	0.134	-0.0296507901405183	-0.28	0.5093459338795375	-0.006269559976861776	-0.05056765800087942	-0.041072771341115144	-0.3567088865436493	-0.17149536090181608	0.06299003902066075	0.19518122069212496	0.04818858654621751	0.13722538518628843
YJR137C	0.07511271386083673	0.054173353877266434	-0.11049999999999999	-0.02186903768759024	0.10099999999999999	0.07475000000000001	0.061601759319019546	-0.12525	0.508726582863993	0.21575664265154343	0.191171364016129	-0.056254217171209	0.05945203125906507	-0.41381008626210675	0.1826525214064344	-0.2418034654044328	0.1520957238769872	0.0010666153202198297
YJR146W	-0.009151773306758077	0.05625717056820237	-0.0065	-0.0342417261960935	-0.029000000000000036	0.0875	0.03717412026329745	-0.09674999999999975	0.1643112675501362	0.3459936871125455	-0.18389767228721576	-0.1999802489018898	0.20449111252427468	-0.24293547356737347	0.2924303070930596	0.5399623806467724	-0.011160294475207305	1.2364592177182823
YJR147W	-0.02629978370328887	-0.002258452193091451	-0.1825	-0.0325407673348561	-0.008333333333333333	0.1095	0.16643793276521784	-0.03849999999999972	0.38360306418557905	0.039741609197606026	-0.3463130986358189	-0.06090537195201466	-0.02396379328710258	-0.025196299345168496	0.23816019356384133	0.2033402334212156	-0.046540482715070025	0.4623720784225933
YJR149W	0.007745024851142628	0.034899521980890386	-0.07	-0.018500312931120564	0.027333333333332998	-0.008	0.06595628738945822	0.019000000000000003	0.5545193967831717	0.22067703114685208	0.04338662313934842	0.15144515156623686	0.1698438980834435	-0.0034619979631566877	0.07588985520337262	0.061275652801996316	0.005144066434512347	0.24189794996750397
YJR152W	0.02191128462665311	0.05784323185601669	0.16699999999999998	0.10245857741780401	-0.05300000000000005	-0.028	-0.056114743861022706	-0.14350000000000002	0.3596627178032357	0.0468969584964458	0.2943900694991315	-0.20289373538258984	-0.09180563730516224	-0.15521921050646328	0.11702835297677544	-0.03333173491039794	0.3672717930088275	-0.18587154645934698
YJR154W	0.3603536379398593	0.0031887176026997935		-0.0327019952205685	-0.027500000000000004		0.12563633247049139	0.024	0.3238263563537695	0.18683696655909826	-0.35365090117861775	-0.2703111988595389	-0.09423185905423814	-0.8159271804422988	0.29914874969943844	0.10646859303566276	0.33495218204717336	0.7306055091161167
YEL012W	0.0969064986832261	-0.41450009116771164	-0.563	0.020372733790976667	-0.2213333333333333	-0.35925	-0.16114322477033566	-0.01725000000000001	0.8297343323009139	0.023637399644815413	-0.2398582233190533	0.23406819721068617	-0.028149541940723704	-0.44957033469187124	-0.294177685529044	-1.2419203977544906	-0.16413487422107617	-0.2277112366951118
YER031C	-0.18217909208303082	0.02614434919868949	0.392	-0.1383062028459085	-0.05	-0.07675	0.0928121243977555	-0.12449999999999944	0.41771195048638465	0.24856586213511742	0.22833126866064496	-0.3102786575374402	0.1829505445497889	-1.3869956380208408	-0.3472297081987685	0.06053491371070447	0.04124405599473967	-0.6433720520892118
YER046W	-0.10802784035051587	0.01911853560366791	0.1785	-0.005345710678511796	-0.22766666666666666	-0.08725	-0.07640436483490795	0.3305	0.05178295163298968	0.30296941170054087	-0.10050583346140093	0.0298234279418491	0.07697817589669219	0.47271071222592775	0.2560383067628241	0.15256751041930353	0.1561305513747243	-0.6092589696449247
YER063W	0.1936397933496644	-0.05823590767658527	0.05600000000000001	-0.03698698143083396	-0.14933333333333332	-0.076	-0.0948388182081466	0.003249999999999996	-0.23103287186548477	0.20505013285037432	0.18455025904977512	0.10541560762455661	0.11861023623189866	0.8563555718219618	0.018128642209413834	-0.30130870366958024	0.152061180387961	-0.24088586863013345
YER066W	0.0952613705338495	-0.009581499819712097	-0.129	-0.0649143671004189	-0.17333333333333337	-0.094	0.03942596549888673	-0.25125	0.4128465006323701	0.20849229056327895	0.2891330545574991	-0.20197961761225727	0.22789718299476738	0.25597565676763673	0.27283866029880677	0.40987446859251486	-0.01407581713109066	0.2911883198466035
YGR188C	0.682	-0.04093594519209432		-0.009037630700875751	-0.006499999999999999		0.22198138914890947	-0.022000000000000054										
YGR201C	0.08608675086611321	-0.013920528729553249	-0.14200000000000002	0.09232312331873001	-0.01933333333333333	-0.05075	-0.07865248110661124	0.01625000000000003	0.7897785971395881	0.3687102415019758	0.13543525839195603	-0.5418683950380073	-0.30447913429551177	0.13445865771380455	-0.03321519616785901	0.6177249055888303	-0.12134869177441764	1.1512437386980696
YGR204W	0.0004999999999999987	0.12166666666666666	0.4	0.198	-0.258	0.4235	0.36	0.1745	0.10677618368012629	0.20550265876416288	0.2744440608717467	0.12137393598900707	-0.23546575029772593	0.11977063002115815	0.12476641482956319	0.2923754939565357	0.11882382174942183	0.17804796977501122
YHL002W	-0.014738699807601369	0.10886196342084038	0.012999999999999998	0.0404078689806609	0.24966666666666668	0.1385	0.08151885456596475	-0.38599999999999973	0.37234531013808925	0.3508392629205257	-0.16630959704780454	0.035437883765691215	0.20613779039863253	-6.624860112948041	0.8374875249388795	0.18491405668522654	-0.43306389669792816	1.548559330204073
YHL011C	-0.8025								-2.6607348366328547	0.6503244195529373	0.1346166514505503	-0.31661096156262475	0.060110709550850995		-0.682058049456956	1.6746876567088755	1.0378433712100368	
YHL039W	-0.05181814175742676	0.05841077585166627	-0.2355	-0.0005569414375400332	-0.18699999999999997	0.15633333333333332	0.04995882401943475	0.0014999999999999493	0.13042034016750595	0.3720137362123338	-0.1447118859863295	0.10069618273496009	-0.6034739320291905	0.07089538812698884	0.4073755299349454	0.19714741044102707	0.4083282119658685	-0.008627783692156388
YHR003C	-0.12557420618983706	0.12526314830970572	-0.22449999999999998	0.043596701092658896	0.07066666666666663	0.272	0.058242333463505006	-0.037500000000000006	-0.3423354359072381	0.6105805058170289	-0.21769100935056815	0.00954377641353165	0.32172681900588446	0.8469786762938241	0.5504590438666118	0.08860632647834886	0.01014202579399053	0.22426793313567786
YHR004C	-0.3108988943929764	-0.6779334652440149	0.035	-0.13668372044420798	-0.30933333333332996	-0.09066666666666667	-0.6009673997464865	-0.42525	-1.5268482017987575	-0.7931363594985259	-1.5466771016451304	-0.24703510794003575	-0.12326778439502932	0.17378115848436823	-0.4171179939901588	-0.827647684094972	-0.36554236457448097	-0.5259814770507285
YHR005C																		
YHR006W	-0.05314609443522901	0.02591650746455979	-0.1455	-0.011757630783914333	0.06166666666666667	0.02975	-0.12284107704935976	-0.40274999999999955	-0.23532360586660023	0.03374249549317429	-0.7306539796319411	0.2694102249099405	0.06156940129773477	-1.8796968074691538	0.41318895090343094	0.09638497087916092	-0.399426380318377	2.0984584558579082
YHR008C	-1.0142																-0.7189785673991373	-3.251448704214728
YHR009C	-0.05742664213340862	-0.2873645196648795	-0.09200000000000001	0.0224224069484583	-0.08033333333333337	-0.38175000000000003	-0.0641537157691412	-0.38299999999999973	-0.1870662668384897	-0.08459214495741246	-0.17884575653705054	0.35953953912615894	-0.8622261893533758	0.26846697200788194	0.09837985402007887	-0.20064023244064635	0.23864780489406057	0.12623121592664865
YHR025W	0.003500000000000003	-0.42799999999999994	-0.065			0.038			0.01028472959857503	-0.31987798688889607	0.007703398702192311	-0.08745740106161538	0.049663064191500586	-0.5134797813529203	0.16654870502220648	-0.011625388888178295	0.28819663972435444	0.8509003675924274
YHR026W																		
YHR041C	-0.6884413353612814	-0.895		0.307	-0.45				-3.089593262491545	-1.0125168487927736	0.1496977943330351	-0.6807242833726361		-1.1669257906147543			-0.134016066677981	-1.7972318382036294
YHR059W	-1.1829999999999998	-1.484	-1.44						-3.728225453047413					-0.3325426511925155			-1.134016066677981	
YHR067W	-0.8513642723607013	0.38718920461983597	-0.39649999999999996	0.04625996181254901	-0.148	0.51775	-0.15443333333333334	0.13374999999999998	-3.0923990112331676	0.465575557236942	-0.8124703141913698	0.39654780270858625	0.022080417421291215	3.4013605831449345	0.5677806961801473	-0.23074760495197372	-0.39377183594239634	-0.5413794253522058
YHR127W	0.014446588191002186	0.035653945767017664	-0.057	0.026036375107879203	-0.033	0.07425	-0.006388708758970176	0.138	0.7215617223302264	0.31134736255033746	-0.08357055422723343	0.30747894572868545	0.015626769473595814	0.8227088530748752	-0.1280677834994631	0.06572805457056258	0.31647440098678603	-0.39204818168611355
YHR131C	0.07936435785482956	0.004800085457587312	-0.33499999999999996	0.0296470793564476	-0.04366666666666663	0.08525	0.03951856887137802	0.06724999999999998	0.20901057279051305	0.238108042412214	-0.012189230060868373	-0.011854979388804126	0.07895352391260656	1.8222253503625472	0.27254727935993034	0.04857814918962259	0.030383852707142847	-0.5024457164356676
YHR180W	0.019600788003007234	0.04117036522558307	0.028000000000000004	0.06120302810718877	-0.004666666666666731	-0.0305	-0.025008258862679277	0.047000000000000056	0.46436319483441246	0.09865996243449594	0.06926518944066755	0.10798978515308381	0.06965537029453653	0.22700858861460374	0.22733401560458685	-0.04454250951990812	-0.002186152673897164	0.27203440401071793
YHR185C	0.1400139114016373	-0.03000072765601372	0.06949999999999999	-0.0442727513140533	-0.07300000000000005	0.0275	0.026101470305044148	-0.1274999999999995	0.49078014356545296	0.1437745901444404	0.2744999934788237	0.21353660799115204	-0.9202491142439023	-0.7815523108963519	0.4219131803057294	-0.1622772105201536	0.27894233428524684	0.43199305279562805
YHR194W	-1.4867777061784024								-3.351044582386844	-0.2939513983480709	-0.2886280880160999	-1.806592356591744		-0.6554729606439397		1.484933484221407	-1.134016066677981	
YLL007C	0.17537406311785925	0.39828916403188497	0.052000000000000005	-0.06626707635979534	-0.1123333333333333	0.4585	0.483634516831263	0.6979999999999998	0.7758025811399534	1.069298276951079	0.2870415676315995	0.05530989576352617	0.36295843149366674	-0.47611188137604665	0.9329380442232391	0.5918892979078878	1.4174786468559415	1.1206832485071232
YMR154C	-0.31649604905625733	-0.20286594563689492		0.251342914194153	0.0615	-0.8480000000000001	-0.40810020051041895	-0.0634999999999999	-3.3906868551226705	0.051058123573850714	0.4232979187874211	0.5225197995669272	0.36492108996221456	3.26195492174299	-0.6609770498692158	-0.9060796671910399	0.2299710427882515	-0.7867034790857755
YNL274C	0.009281812157020376	-0.05753705752934367	-0.048999999999999995	-0.011159863370650233	-0.23600000000000002	-0.11875	0.03200574101022838	-0.0445	0.48882331789360756	0.3222958080933606	0.08809240446193856	0.14402116864340953	0.07348641748215501	-0.11509765108767271	0.2926220205914858	0.130561881343439	0.23265238827203294	0.46780055671963194
YOL141W	0.1359513937815442	0.05471964095385763	0.013999999999999999	0.051156483195889724	-0.026333333333333302	-0.009749999999999997	0.06919689445140939	0.08850000000000002	0.4938987889443834	0.3164959551360251	-0.31023820723650336	0.19876671451300706	0.0693738875945178	-0.18180757706635026	0.06315811031107606	0.09511951730631478	0.22672941015408163	0.7870574117809591
YOL143C																		
YOL150C	0.1566648580608694	-0.00043745370200631454	-0.15949999999999998	0.03581416783965815	-0.07300000000000005	0.20500000000000002	0.0309808444445177	-0.0854999999999995	0.8726281737036042	0.18829624956943236	-0.12411627880755521	0.24493448862671643	-0.5626187975863096	-0.23047061828932192	0.34870953579822833	-0.10836196812753354	-0.09384137777045534	1.2481972163695512
YOL158C	0.06045025092976774	0.04404557472415094	0.0545	-0.0038691618167232406	-0.0026666666666666644	-0.014250000000000002	0.05226240429113692	0.021249999999999974	0.5094963720497476	0.25627892452275547	0.36210839436695885	0.028874668630739158	-0.2678422020679399	0.010742752585409687	0.4279396451888098	-0.11414402115752964	0.2981392505424002	0.18542004508870397
YOL159C	-0.04256565164360337	7.181213248277571e-05	-0.175	0.0859535003619849	0.019999999999999966	-0.030000000000000006	-0.26928744834441976	-0.25674999999999976	0.28209687008521267	0.009280990086343255	-0.27096811535951515	0.24257606571776313	0.0253569633722036	0.5848866272628084	0.4552045786742557	-0.5987042731571657	-0.18074418899484304	-0.41545349656618535
YOL160W	-0.05298046343671312	-0.04804169949555136	0.097	0.013495628118819667	-0.17766666666666664	0.09575	0.07427524678166965	0.21225000000000027	0.5847082002389998	0.030968529617857374	-0.08605746283650473	0.22999619900619078	0.04615162009896371	0.25178722671061343	0.16213542808743134	0.05080404111217067	0.10867015419983414	-0.24677527786664039
YOL162W	-0.026411631760566365	-0.00311644989783349	0.14150000000000001	0.03931006355819954	-0.101666666666667	-0.173	-0.03787609479465775	0.15075	0.5626750753774012	0.03938336522424411	0.14677374879181002	-0.06480504854600942	-0.3065155395871129	-0.4533571154586366	0.07766929174953116	0.027605438148701124	0.0758373626068761	-0.26286650413234913
YOL163W	0.028855863756418562	0.19042261442864286	0.2245	0.0530285423089658	0.04900000000000005	0.26225	0.017339760075562802	-0.0805	0.2919916048599883	0.39582474870190015	0.29306581205588134	0.032352349960427865	1.3556600398427854	1.4882083035889282	-0.45147725455091114	-0.18584489714477087	0.29272073577983393	-0.1339546121163151
YOR008C-A	0.017255689200629653	0.033319247397355624	0.0605	-0.04868047205752301	0.07266666666666634	0.20675	-0.4044553245506872	-0.16299999999999976	-0.05941725468179748	0.17912221232824804	0.06555331388407488	-0.27777621073162917	0.13323237972420998	0.05448849233887785	0.5560701414613783	-0.4751039423228167	-0.04205716557545469	0.052840671901853736
YCR090C	-0.04213028668860175	-0.017584175336961078	0.011000000000000001	-0.09389147794711866	-0.0566666666666667	-0.005	0.09537642154394249	0.006999999999999999	0.5014047596080258	0.14721972917191817	-0.2431279028853447	-0.2729598963106702	-0.107326831978437	-0.4892018677963912	0.3427218732292261	0.3970210043224143	-0.27137389475381457	1.2091814152321656
YCR091W	0.02871500340320278	0.022735053995388173	-0.134	0.057580525959685054	0.06466666666666664	0.12724999999999997	0.0209435943938865	-0.025249999999999974	0.47091947142717766	0.1018296581886131	0.08514358928270468	0.06420418990132361	-0.29130393249213116	0.07958347015309856	0.1051353810270852	0.14534719327105283	0.1457879775055163	1.2552977616490892
YCR092C	0.14575530404248294	-0.010839841577621365	-0.053	-0.0497893008127221	-0.03233333333333333	0.03375	0.05654469780864024	0.0325	-0.09952939190848195	0.172741209745702	-0.28138615710387344	0.03450516028542694	-0.6156936911641759	0.662323155063096	0.3172794565801723	0.2891705171177031	0.2909906850477699	-0.044544688864206775
YCR094W	-0.22293323228303796	-0.7909760853042518	0.38	-0.19986992999371864	-0.4306666666666666	-0.8170000000000001	-0.31347885043926527	-0.39549999999999996	-0.27889754188160853	-0.9293849081221265	-0.3276005826352729	-0.3103617916800448	0.20551830145506395	0.5808080272501301	-1.6942653533134575	-0.27428023159879894	-1.2236430124734332	-0.4142668579224778
YCR098C	-0.012047869542404582	-0.48074275998686555	-0.0020000000000000018	-0.01024085406411566	0.18499999999999964	-0.50425	-0.20951303164604027	-1.227749999999995	-0.9080358882961208	-0.9759014422781568	0.016121463481816797	0.03727979862951977	-1.2539133171822336	1.22491746525173	-1.6925528096421707	0.3343249859411837	0.0654748004730624	-0.8643839983966369
YCR099C	0.020254593040211145	-0.1208445234288395	0.026	-0.0959781345800636	-0.15566666666666598	-0.03275	0.10999800675951336	-0.04575000000000025	0.7186008182171678	-0.05204131592760561	0.07210247949839949	0.3855587346204346	-0.9661997946034108	-1.362125024259813	0.6459418990545099	-0.3442900936941039	0.476815022617171	0.557925500525712
YCR100C	0.058020892095106996	-0.028322185480260158	-0.06599999999999999	0.001546783175815437	-0.181333333333333	0.013250000000000001	0.019865629203670652	0.10400000000000001	0.4066098590875479	0.20735659187498637	0.06342954709376072	-0.06101677377195221	0.0446925068043543	0.08536689953076343	0.17007798750065964	0.1225248549859285	-0.014123099254362267	0.13042704047531942
YCR101C	0.19245598973046027	0.05583653110216394	-0.1105	-0.026761758261240765	-0.011666666666666345	0.16899999999999998	0.05276809756409248	-0.06625	0.5242653314078106	-0.051606411322714485	-0.856961378174387	-0.15103077913591695	0.33104918353892293	-0.17703363925738072	0.22156367046080394	0.0639650719815645	0.06040707658356915	0.6139645985346719
YCR102C	-0.08937375543997587	0.014298281193530746	-0.052000000000000005	-0.06777678725304902	-0.004000000000000337	-0.191	0.08041921129227943	0.10449999999999997	-0.3930716443707382	0.033352652633533	-0.6119325612764743	-0.4480825868100304	-0.5937992232124594	0.3265055537490925	0.26064190105635326	0.25539460462280406	-0.5092607957487706	1.02169597138651
YCR105W	0.06036313746120429	-0.06287297184683491	-0.0265	0.02851725792023493	-0.10699999999999966	-0.01675	-0.03365010777864565	-0.0032500000000000237	0.4481275419051459	0.06696227146085357	-0.06015123008229256	-0.008675430561887819	0.03390921250102697	0.2157270638250641	0.10531798080419066	0.1547245178847998	-0.07326363930433977	0.1964468747801353
YCR106W	0.04124444712934467	-0.005254722547152525	0.015	-0.0309081910945715	0.006000000000000036	-0.0355	0.0270544357092413	0.07424999999999997	0.7521239991289832	0.12517389916302335	-0.11247796955765718	-0.033485077003395675	0.1109424142711426	-0.12675440168163257	0.21499473406877698	0.06546403187744952	0.1624168589925897	0.3360894824255054
YDL130W-A	0.021253403072584894	-0.07342292316657645	-0.1065	-0.04946437560166591	-0.09133333333333299	0.03	-0.03008403165712325	-0.0017500000000002514	0.036942148694345735	0.1723286486627777	-0.33375084801282295	-0.0071602122963311254	-0.720335217771031	-0.31577921850346113	0.4178373184865307	0.032691699401900864	0.04770338507603329	1.193067783631811
YDR363W-A	0.1056221384019355	0.42133632428627277	0.03	-0.16794240506287295	0.031	0.0705	0.2613606066726845		-0.5124800156614508	0.6389542285966917	-0.03370238165003005	-0.2163069005003263	-0.12345777518447472	1.6362190004472188	-0.3255787566515516	0.53879503320697	0.9461825436993002	-2.008439679209163
YDR525W-A	0.03153737410943701	0.004736546940981514	-0.104	-0.013875354929301566	0.04466666666666667	0.029750000000000006	-0.046527046481736875	0.06299999999999975	0.5044858259876801	0.20234760656495024	-0.08330624775153836	-0.13767932688168036	0.08467160893969289	0.02730487835697438	0.2835607086887679	0.1287381787454231	-0.0019536065209066478	0.2889464719042318
YDR535C	0.05998989124550175	0.06014894204514698	-0.1865	-0.08021427332692527	-0.003000000000000035	0.12175	0.0634042529465422	-0.015500000000000014	0.4894979657430601	0.13934839497623422	0.025922435346992123	-0.1294577220591024	0.050679952590299095	0.18790042235766696	0.24962131046824992	-0.0013641742718954186	0.3176373448379469	0.09087917681655686
YDR536W	0.11075705820937785	-0.04181391508954184	-0.101	-0.029609381298099664	-0.119333333333333	-0.0012499999999999942	-0.009834345099184648	0.08950000000000002	0.5546836095613628	0.06140312706906785	0.10573904078676524	-0.05466383831696972	-0.16540763968513716	-0.25747317064704933	0.30118771473096595	0.11390517529861958	0.19667007980837656	0.5754815547271074
YDR538W	0.008448869241296666	-0.028995865468256048	0.0085	0.021621269725999263	-0.03533333333333337	-0.04325	-0.05877707321456903	-0.036750000000000005	0.757385019935472	0.08037459349511222	-0.03049639216094008	-0.0570979934762086	-0.11912742163145207	0.13082142641827255	0.38684890072838474	0.09820469919276702	0.2222423966754999	0.03138141002649832
YDR539W	0.15639952843530566	0.10913063497834256	0.0205	-0.0005113309643213493	-0.066	0.03925000000000001	-0.00247598325373899	0.383	0.8517536787042179	0.259323030443273	-0.050525065240356236	-0.16612706155237592	0.014142848312863285	0.09972742586607368	0.05967865393585035	0.2647339038111695	-0.11378703341790825	0.1811607728401486
YDR540C	-0.086348066108422	-0.5991480938263896	-0.3385	-0.018429284591567664	-0.25800000000000006	-0.382	-0.1534438124639425	-0.9632499999999975	0.2207424012509945	-0.8281118592615404	-0.26447824265387676	0.21647477626896838	-0.24607054694088354	1.2351889249948267	-0.25542300245555394	-0.5413163684003326	-1.587513695888926	-2.06700261169944
YDR541C	0.12989077580983432	0.002832499069630478	0.010499999999999999	0.10222322109047506	-0.00733333333333334	-0.0024999999999999953	-0.03626556366794323	0.042250000000000246	0.5398423588846616	0.18598393664042245	-0.15936407768323504	0.048846516258566765	-0.11355280716753548	0.1839193061347058	0.20738397937014663	0.12178240376212299	0.3205519790678945	0.017443531894240614
YER039C-A	-0.018081420243698368	-0.039539670409520195	-0.133	0.0765519089349912	-0.12233333333333334	0.03475	-0.13406414921581383	0.00775	0.12142351105636912	0.24158095582027206	0.09013474177530371	0.12320877238942196	-0.1863020467712261	0.497439198455796	0.1242957331451523	-0.025153190741243434	0.20688518410511253	0.3007610454209548
YER091C-A	-0.02992946244582787	0.0046503787410191524	-0.027000000000000003	0.033876917727051	0.047666666666666635	-0.02325	-0.03556183901432935	-0.028499999999999998	0.500936892875519	0.21948653076580815	-0.04734465672526445	-0.04668113362646489	-0.0020667523965761936	-0.14568983051148143	0.1440933070835288	0.03825160641085684	0.11691467037069468	0.1757875655633629
YER144C	0.1929033871796814	-0.026530843060692727	-0.1215	-0.10341777691173563	-0.04833333333333333	-0.006	0.023370280118810653	-0.06375	0.38800915338716735	0.15617372332448123	0.08886747420780187	-0.24698908107032236	0.03148537510707437	0.3506872189883217	0.3269438820347165	0.09617716492367176	0.07741715772920463	0.27060287876957856
YER188W	0.02405147872636551	0.05846147120242	-0.0085	0.08759272677087933	-0.0003333333333333001	0.1065	0.06211270174556245	0.11224999999999974	-0.011531979455837588	0.11603141049492519	0.25454214306336903	-0.23437147660454588	0.08792140110434299	0.2382702741727974	0.1745569012104229	0.02993456935317519	0.04577345439035823	0.30366208420196183
YFL034C-A	0.05981921151277021	0.043526220416179345	-0.006499999999999999	0.04444399431516061	0.012833333333333138	0.068125	0.0175173617121233	-0.05687499999999978	0.5919329742117856	0.24527132853710176	0.04162831934171034	-0.0031851180506178856	0.13339446688905887	-0.062214269257497914	0.3489863582925953	0.052509872541212	0.07680714616642678	0.13627559880605147
YFR032C	0.058535106518164084	0.16854316950418083	-0.04999999999999999	-0.08838430169242036	0.15433333333333335	0.07050000000000001	0.07554463954022231	-0.07875000000000003	0.4418058655640307	0.1241725945872233	0.036536454426159895	-0.016937251908890484	-0.3378094094348429	-0.24479524049075763	0.5733204583845505	-0.13394955963319066	0.17553067865727331	-0.11759375968496931
