orf	hom | growth (pooled culture, microarray) | standard | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | hydrogen peroxide [0.4 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | dithiothreitol [2.5 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | dithiothreitol [2.5 mM], hydrogen peroxide [1-1.2 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | hydrogen peroxide [1-1.2 mM], sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, microarray) | hydrogen peroxide [1-1.2 mM], temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | standard | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [0.4 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | dithiothreitol [2.5 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | tunicamycin [20 uM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | dithiothreitol [2.5 mM], hydrogen peroxide [1-1.2 mM] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [1-1.2 mM], sodium chloride [0.7 M] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [1-1.2 mM], temperature [40 C] | YPD | Berry DB~Gasch AP, 2011	hom | growth (pooled culture, barseq) | hydrogen peroxide [1-1.2 mM], tunicamycin [20 uM] | YPD | Berry DB~Gasch AP, 2011
YHL036W	0.2494403421122299	0.26026855631889784	0.43105340559284566	0.229537162164237	-1.108352591195803	0.0014064299699288543	-0.09868514020817523	1.2063311779558479	0.30958272797094144	0.280313805828504	0.1898513095993311	0.34551773940435376	0.12260111880984571	0.010508842518870038	0.3075453683059442	0.17053516399134916	-0.28046249856063826	-0.10846354100688593
YHL035C	-0.038599658140379904	0.20621330606304417	-0.01008650053744536	0.1513639137582307	0.6631322985732214	-0.09276322888621781	-0.001017825505900684	0.07360506897741646	0.15348883780452946	-0.13589990876376745	0.45914349204839583	-0.16987753477660492	-0.10356567814601886	0.021177436533991807	-0.29296128823626977	0.10203623926670277	-0.16914306272180563	0.0029969480441799858
YHL034C	0.27775201886223333	0.7061039929715711	0.1486500347228267	-0.26790355902139834	-0.4153973146803696	0.3801029866557187	1.4349251507155647	2.47462105321547	0.2216556244889225	0.9527661352802803	0.4489633637672157	-0.18646355338674087	-0.42671680949734214	-1.7238686010527382	0.7090854060663596	0.8519954469993398	2.610063457624354	1.0145865756394365
YHL033C	-2.0522734925940505	-1.6130958818072991	-0.03039001086143367	0.6236522751096473	0.07398549733344788	-0.5104729299552684	-1.2235048254823933	0.27345680689711505	-1.3790390417687914	-2.894113110037424	-0.041948655673328804	0.5806906259764443	-0.16266486982025757	0.31932439521436146	-0.747144900844885	-0.832482419018924	-0.8609883689089783	-1.4191563632859647
YHL032C	0.19550624654650053	0.20592194944761066	-0.33863421305289226	0.9893176052062403	0.4164186495414621	-0.09209058846581676	-0.226963993248454	0.2762519360987892	-0.11302103768523632	0.132679932620505	0.03669171039561287	0.8601264374398985	0.30003562410427076	0.06299142854839773	0.027143414080988176	0.16601616877616857	0.12279099810459138	0.03676149511282406
YHL031C	-1.01295380841174	0.590743443233601	-0.13744488347882644			-0.7748206151728801			-0.5030403149386189	0.032908659609207025	-0.2799938551276528	-0.06495944293363076	-3.329801115386542	-3.5496758408816667	-0.7163008815724685	-0.07087734198311632	-0.6508588120662925	-1.6596806979437084
YHL030W	0.007842302896134613	0.6421643046758381	-0.13559910981300932	0.04519965565336262	0.32474363241490817	0.6915355013014036	0.5595365157177723	0.13230278221257263	-0.1836245495445921	0.595935055023959	0.2678338257731138	0.26974695659773124	-0.37079335036681016	0.050558939969844736	-0.1477861004503621	0.24782001375054885	0.6884804015932902	0.06325912614548398
YHL029C	-0.4644657236217723	0.16019477149216582	-1.0621774900532022	0.8253819769457987	-0.8683797522468775	1.4522918167749885	1.1519366131864772	0.5564636385666183	-0.7871697050153547	0.4930368654822553	-1.2881903901362937	1.4641823594617425	0.18239852962782774	-1.2855400488418536	1.4767676122156772	0.6615205532125216	0.38247297612929176	0.5576742229647259
YHL028W	0.13799378058167186	0.0753522325868344	-0.33863421305289226	-0.43787245013541554	0.14543808421149848	0.4406406244918129	0.26012927035446576	0.1665431149330807	0.013665812274282724	0.018696559022512483	0.7135676209986243	0.183358145468898	-1.062655503621515	-0.5415070645660798	0.950455447389728	0.07677619265551686	-0.8474157438827177	0.43650746845263844
YHL027W	-0.7590109301404975	-0.06733696881454543	-2.1677959158776554	1.6094119348884053	0.025451664737036167	0.7379476903090758	-3.603424139117626	-0.17935412377408994	-2.4216400482464255	0.38165458460978796	-1.5115509824745244	1.0782753995194423	0.9705984082413252	1.1652632430814622	-0.6687082106450154	-3.2123598929699337	-1.0680583449401013	0.34656889511121813
YHL026C	0.052086673633685944	-0.12313450270203392	-0.010086500537445387	-0.08651029004039291	-0.4841535775252863	-0.3450033865366106	0.5247848109377604	-0.3421703997716066	0.2754839948828585	-0.284886250546157	2.000586958101746	0.2216574526743368	-2.802949117259585	-1.3355009428080848	1.9058330916493278	-0.0560341831840732	0.3930888581422237	0.35821876316286977
YHL023C	-0.016615416700922234	-0.8461701571245498	-0.3570919497110634	0.0028611397520444874	-1.3092287316642834	-1.6485805212738411	-1.4882703437652256	-1.694314151081455	-0.826323334013474	-1.1204641161263387	-1.3184422710359318	0.4136947329145749	-2.1776569531427916	-2.3374579935241178	-0.5177524756223303	-0.7951018080489277	-0.572334322127084	
YHL022C	0.429943330935395	-0.38923172045155	-0.6708734728999732	-0.25537983895813876	-0.9883661717213409	-0.5010559640696537	0.10417477936536051	0.04285864775900146	0.0220132874611893	-0.42748677890934295	-0.2697950522341724	0.014280893253829599	-0.9536422364147323	-0.5694634847501013	0.3268299526610418	-0.056770211786318976	-0.1394461587927697	-0.30491502799030235
YHL021C	-0.1022456795725663	0.021538677530972317	-0.2537286244253048	0.4404354085572535	-0.19429874396338306	0.3693407399293019	0.15077502856750272	0.07360506897741656	0.003328842338609577	-0.22130032380105	0.19083926640662394	-0.29172341283120595	0.0886853589199611	-0.13146478772288028	-0.2512457052938779	0.0474307967980132	0.2946907268717512	-0.025691504202435253
YHL020C	-1.4260875723162123	2.226400124722843	-1.1895358729945833	4.053463638179531	-0.6904223660600359		0.17393589272073245	4.1153618945981725	-3.661822824767579	3.0156124441020618	-0.09513542779967518	1.81799947544959	2.167239078031423	3.5896938758067645	1.0716815008974712	-0.7480064890232886	2.331544491882899	-2.1404670042695586
YHL019C	0.3304599501496076	0.20091167495880255	0.5934814881847519	0.7516216810311382	0.4231594596242983	-0.31204400593695936	0.15175264559113952	-0.005357330969876989	0.07313569476295816	0.004788132535286797		0.5198763740843295			-0.3648306688767429	-0.16404481164034274		
YHL017W	-0.019671559522572553	0.2921840244678746	0.03605784110798259	-0.3877578393594383	0.3746256270278868	-0.14657446251830164	0.28417415605462615	0.10854418399834292	0.10033370881962847	0.19986825340019546	0.055813535836316	-0.24383154274776314	0.2934528285881499	0.05110838177513299	-0.1311274754462302	0.06548293887476471	0.12234004940651837	-0.20722059530357886
YHL016C	-0.01850074751202542	0.14540267187259273	0.08958527741667897	-0.10359677629925029	0.5391013930490596	0.24422962173470708	0.3186297998890857	-0.18494438217743814	-0.10341438199893595	0.10146953323324069	0.6400623659442931	0.38353836056947177	-1.3289415792244503	-0.8540895556788884	0.4289649832795428	0.24085529171473335	-0.6029287914938473	0.21222553316147563
YHL014C	0.30974524312193474	-0.08585449245572749	0.21694366035806006	-0.5048668604140344	-0.23204728042725908	-0.06787553333137902	0.5796083058337096	0.9659500666118748	0.8788969462293993	0.08092105694728138	-0.04934928963560248	0.17450252191779692	-0.04225096769455936	-0.6983515296575588	0.04569309737674996	0.3005849521817182	0.5020439705463998	0.09881493173347268
YHL013C	-0.033240074399834556	-0.49559016074118367	-0.5398235426269581	-0.31179897327982237	1.0446621492616803	-0.47347770683321067	-0.07933789501418055	-1.7739753333291672	-0.562440727466397	-0.4341129430010021	-0.8677418516971924	1.0441440070485526	-0.6438882276574025	-0.17921255907872247	-0.21747096787340262	-0.8568201589637389	-0.7130229243001919	0.15595091292912827
YHL012W	-0.1226950022501306	-0.6039955031693879	-0.023006916198165167	-0.37325603288817916	-0.174076313714877	-0.4048683839523039	0.1035105884669651	-0.8690522542871755	0.2863135983567154	-0.3758662013329398	-0.20212797562124588	-0.45591789089476353	0.135606908946647	-0.05163010006725215	0.3130235159246906	-0.012019412773854293	-0.20215258779939513	0.41305603029317833
YHL010C	0.11181349921989293	-0.2485723742955322	-0.349708855047795	0.48633456746953885	-0.0513935702072823	-0.21182058329720324	-0.047284576603174394	0.13789304061592095	-0.24087353488429208	0.22156201184650962	0.3088949359163161	-0.43402205893339624	-0.0177983096640455	-0.3457878828233869	0.04677594101705016	0.34063304358262486	0.17626093877310653	0.2563222014310725
YHL009C	-0.21300714561410086	-2.795012735882866	-0.12083292048647236	-1.2151247862492025	0.05780755313464396	-1.3492555341953747	0.0974451158030867	-1.2547800841182013	0.43100794730774766	-4.129431633046498	0.3409165669365382	-1.1110508406555526	-0.4643962972725944	-1.9913855812339711	-1.8203984951561802	-0.5883308922545737	-0.9838956446148768	-0.25098388756163365
YHL008C	-0.5673013381966686	-0.02055444581176844	0.6543920191567167	-0.29966660889608276	-1.0625150826325254	-0.21921962792161476	0.4273362149233432	-0.14231866185190886	-0.0013400314004581324	-0.21717511408566836	-0.032436943041995084	-0.5601031125006837	-0.1084495934161184	-0.1499084139686173	0.11419344424232432	-0.02432956943675603	-0.29100631395969806	-0.0829953449943211
YHL007C	-0.574597829531332	1.1608523768769927	-1.3353519925941357	-0.9572404395100071	0.21958699512268284	0.34041720185205676	-0.017488324368505205	-0.9857488984570694	-0.6262839635939351	0.505250631961027	-1.842384519702303	-1.9213740973389006	0.4994568136439579	-1.3773176936927771	-0.6574492618535236	-0.5958429532329945	-0.30326870845039117	-2.5064351317159312
YHL006C	0.20964131206394993	-0.20925023171664153	-0.18912654612170576	0.030706184100160034	0.5647164713638338	-0.39141557554428297	-0.11771236775357549	-0.9333402259256792	0.1586281043769216	-0.10771550114512228	-0.44174852286667565	0.3596036753772454	-0.05187396322655036	-0.43644196183777545	0.36933796968757054	-0.2695065585624643	-1.0289147644511862	0.5642010293020241
YHL005C	-0.6692612745749525	1.2721445434430418		2.624158208624344	0.30452120216640327		0.5082862465559513	1.4851453158228385	-1.8484405035690343	0.6206251989331705	-0.8489481099234624	2.2809925290727797	0.11586261841640383	1.4466957694556426	1.4864843693687844	0.09376018683434159	1.0279324778382424	-1.0078968782896012
YHL003C	-0.10668388456544466	0.11976230673986452	-0.8148438188337085	-0.13675534817468815	0.2950840680504342	0.1904183881026232	0.27040503183238657	0.23013230427116635	-0.02304887697291251	0.6341675886066266	0.6350162238154684	0.3096664928664368	0.7627814103036772	-0.2479186849196637	-0.10580354057925839	-0.3816735092017143	-0.20733840377689172	0.12622321196028577
YHR001W-A	0.12157125581527968	-0.9287096481028145	0.7651384391057439	-0.9006847150770669	0.23172045327178575	-1.1077776232713985	-0.22456112519090268	-1.4064158433090193	0.015756193450327322	-1.0735857854292774		-0.06727796972500628			-1.4544365421087113	-0.10800981277470559		
YHR010W	-5.977816581977596								-2.7010377246806	2.28020881397407	-1.6250159806418505	0.5446141271677958	0.5298707830337129		1.0653331223805935			
YHR011W																		
YHR012W	-0.09905419515453079	-0.43068395110545643	-0.021161142532348073	-0.7451374415758455	-0.07566048650548814	0.2792069235955615	-0.28333311651008464	-0.29255685644188983		1.0283445572974736	3.9001719300056217	0.8590595319621153	1.3676762858572584		-0.6120011023184408	-3.0896189130137888	-2.4883267329301804	
YHR013C	0.799589140810495								-3.102086900139734	0.782869493805662	-1.6454117728430837	0.39322201891057695	0.49094370725998926	-0.6338285142529688	-0.5343782554876535	-0.5739649492034777	-1.5805950716534076	-0.7397028651556644
YHR014W	-0.02836048532890984	0.12403032764904762	0.0526698041003366	0.5441174354568513	0.10499322371448727	0.09355816756487237	0.6423841968244745	0.07570141587867284	-0.0018654201833481659	-0.6611308291809674	0.560956657279568	-0.1260108135896476	-1.755903366726443	-1.577468670164801	1.8243800996273352	0.591567953375996	0.43642033940708636	0.08031037296307536
YHR015W	0.5360658061842368	0.08656389178696862	-0.554589731953495	0.41041356640365434	0.3247436324149081	0.7695617900679252	0.3590212632995727	0.312588615720551	-0.17634430397312545	-0.03380772324685936	-0.010488291676572888	0.4569848175949442	0.14804296354285013	0.13269222479582307	0.011970922236006024	0.044487636099031884	0.09018887621008632	0.07344464554638518
YHR018C	-0.054405273579832804	0.014022676236499833	-0.6579530572392535	0.6058550420319334	-0.3574263479679893	0.46418303920584963	0.11896405005376097	0.37967171656073107	-0.12458750459526614	0.274750985169213	-0.7373819944366234	1.135922972122769	-0.5807929901197403	-1.5725111210417575	-0.09847366640300137	-0.2763416906697456	-0.011640309119307378	0.21348599054400386
YHR021C	-1.844554577516763	1.9865100585748932	0.7374518341184871			-4.130623672553707			-2.3888653469177306	-1.1568519547440246		1.410205706127815	-3.6119691772424036	0.09621838157105705		-2.208546288755194	0.04779126501662189	
YHR022C	-0.6212292683797456	0.3088608057716004	0.44028227392193126	1.2827080499419348	0.05511122910150862	-0.1317763732694786	0.01915328497661931	0.3021068812142753	-0.5716931142795627	0.39819943786542306	-0.3710788249416695	0.7635270691219627	0.015479859609041796	0.15236580739233954	0.49040480081157367	-0.08798808884415102	0.43587586701264786	0.5225512557582868
YHR028C	0.055046661575421395	0.30442880515940035	-0.3700123653717832	0.12079744257502323	0.20340905092387881	0.3955737163249427	0.16057120462630498	-0.07313921411047399	-0.06630696403132616	0.13602663453506342	-0.2980892669277045	0.11170538109452641	-0.24855181992947278	0.34141289712281514	0.41025076295153895	0.3958028861406383	0.4591378147146758	0.13955949954440935
YHR029C	0.7106895994160847	-1.3108652147349569	0.6636208874858024	-0.6918595738982062	0.17711989160082245	-1.4467883951535265	-0.18371321563531118	-1.4413549583299488	0.23783767700416247	-1.7761413104999308	-0.44434823317099065	-0.5183305306745207	-0.4299820461360755	-0.0999513620453016	-1.3380814419537383	-0.12649770908437138	-1.780205227215278	-0.6333991037650151
YHR030C	8.236661016553162									-1.2573788447380678								
YHR031C	-0.3606891086452745	-0.010407533431026902	-0.6081171682621913	-0.824791713826529	0.06994101128374686	-0.3456760269570117	-0.31828548185889444	-0.21778715029710893	-0.8348761003279913	-0.29565023593977496	-0.21675305650019652	-0.6112001717779227	-0.6164507684389501	0.04645264492463949	-1.1296121765767086	-0.6709677064133234	0.4927338548829612	-1.17964598682132
YHR033W	-0.3361166197075866	0.241455157863508	0.07666486175595914	0.227774377956919	0.33687709056400966	0.2798795640159626	0.25893278127934627	0.3391423431364566	-0.18983609372413449	0.20182950158697244	-0.12321435656031263	0.22743552806307535	0.0012934596826957043	-0.011188604360659025	0.18480905919598292	-0.20987064885536502	-0.0037029975559650604	0.18141071417223978
YHR034C	-1.3360206539435027	1.120750558129227	1.3631691068304899	1.8206041948279188	-0.4679756333264825	1.262607218221893	-0.7153910954287344	1.1301639072102283	-2.276650662600965	0.44461452896589965	0.038316699085603916	-0.7062635568494235	-0.04512988851073743	0.23588743897757808	1.151684165297273	-1.8004080693433058	2.840522138390694	-0.06333093422122357
YHR035W	-0.10719836582301437	-0.14981129285640246	-0.8277642344944284	0.48206529360760275	-0.6580664776624283	-0.10419811603303565	-0.20735912754724373	0.552270944764107	0.01864835247334685	0.11089935577993122	-0.2170867514710926	-0.010344394335206378	0.1453158440159235	0.23198462465178704	0.11790487400175005	0.08890442069097564	-0.22672480332442263	-0.2305869726551745
YHR037W	-0.41093701219271783	-0.11042121028320201	-2.0256713436097376	-0.37171468308779665	-0.7416525226895815	-0.12437732864506708	0.4956220680601918	0.8660241976520257	0.2621613253913978	-0.07869024059984993	0.5921654210530128	0.08586798792553356	0.8607075905017285	-0.8485548476472565	-1.0183467153703878	-0.39187829575526867	-1.510853723347407	-0.01613573051024304
YHR038W																		
YHR039C	-0.2603649644323995	-0.22892728250995686	-0.4992165219789814	0.9961072285711848	0.22093515713924985	-0.39276085638508507	0.12404699010011094	-0.21848593259752744	-1.3033927720702856	-0.12374005320203811	-0.8161636203374216	-0.9635522309215473	0.31471023731255343	0.18854004049664688	0.9540457650770643	-0.604770354945424	-0.07987297288363068	1.6958163512457491
YHR043C	-0.27022716084129633	-0.0745790365266323	0.3590682326259781	-0.13890119701743509	0.25194288352029065	0.1440061990949509	0.6937161453398746	0.2860348883046484	0.06694770110047338	-0.11914722352778294	0.10637771473540672	0.22548717944640462	0.6676373036999461	0.0754366194517995	-0.0637113930480637	-0.052562197310090895	-0.19157794567223502	0.10663481398056292
YHR044C	-0.1402604348879323	0.11130721275087128	-0.3054102870681841	0.10408555746847964	0.5741536054798013	-0.04567839945814448	0.21617081920124312	0.17353093793726662	0.1045517212386863	-0.23804267485340347	-0.09917238004372789	0.10278513139456369	-1.1615820007864108	-0.2533246808418345	0.16441115735997883	-0.04643275900595625	0.11081472248560982	0.02186783081478558
YHR046C	0.13792998716299074	-0.15288560478907612	0.40890412160304024	0.3032623440469204	-0.7052521482422728	-0.18087912395875505	0.15399796988447334	0.13020643531131718	0.0948911888321834	-0.19340406819607706	0.06853382568113232	0.3733176132205783	0.062099476039723246	-0.16978507445421676	-0.08218184703405201	0.09248648528978708	-0.23941843559713646	0.3207700875908151
YHR047C	-0.363172386064051	0.5241469014304069	1.2228903082283888	-0.12239305421206895	-0.05746029928183377	0.4863801730790841	0.275163579941621	0.5515721624636885	-0.11753484923461771	0.3815708014207867	-0.11519029981890241	0.5703883757994924	-0.34122346960886357	0.5765926735063981	0.48734215905136447	-0.20952183438338065	0.22104675324441667	0.05130021706483224
YHR048W	-0.18509637793684883	0.08378555072338985	0.8149743280828061	0.18193771077649903	-0.09723107877056135	0.0955760888260755	0.24321409166949423	0.10714661939750579	0.2386320589023546	0.038816728385531026	-0.007796661985840533	0.7514159522167044	0.846022725621883	-0.2229941693651742	-0.41631304543089415	0.015657537200926892	-0.20692404975295545	0.20242371040887672
YHR049W	-0.2907352771098469	0.054797265756817926	-0.03039001086143364	0.9553823465874431	-1.181153340090419	0.22943153248588394	-0.08543739005873581	0.9058547887758812	-0.2500775865870084	0.5796129775752614	0.057645748680658165	0.3095093012167909	0.2752598602074927	0.2698701453221015	-0.1498292830949606	0.1065662689000674	0.05542993533907008	-0.2553268016515087
YHR049C-A	0.1979945857705725	-0.09394517626581311	0.3775259692841493	0.21028718313216707	0.5107899907011529	-0.19567721320757808	-0.3222741544282477	-0.05706722120084719	0.13151651009119544	-0.16253778692221701	-0.24138100151116676	-0.18518382171394734	0.16420564604033241	0.009581447794584325	-0.419707653384022	-0.27269706002246996	0.32732212315341064	0.2667854341746437
YHR050W	0.5155421506705502	0.026205277800662685	-0.7576248351933779	1.4867567202208174	-0.12217207607704728	-1.4407346313699172	-1.2554280190534652	-1.7215666607977704	-0.03377555761593264	0.25795459198328824		0.21167241129541825	-0.19254267672526332			-0.9579877598801644	-0.1640494631399556	-0.08059993789597265
YHR051W	-0.3168330916378936	0.021380168067999382	1.1878206085778638	0.15053323338287894	-1.3321474859459221	-1.563827828303309	1.0483765655084216	0.09736366719164713	-0.6298839920705819	0.27977743250712084	0.595631713679584	0.856037721349572	-0.11110262634769907	0.4726453937831627	-1.1111250615611106	0.06949109783111652	0.1713933147591551	-0.6278493193634284
YHR057C	-0.23342026688730644	0.3366862527842261		0.09841229541994574	0.619991114043077		0.05811826111766561	-0.20311272198831834	-0.031037623845995368	0.08371426214285764	0.25175272706500856	-0.10111124596568478	0.18439042781442064	0.3013302824815898	-0.12374948906949083	-0.12161541900529513	-0.25806429236320017	-0.1865541405057606
YHR060W																		
YHR061C	-0.2624668519095175	-0.12649076590656563	-0.02300691619816519	-0.21621321592241066	-0.5070723318069253	-0.3254968143449803	0.006210977405215875	0.43836942979588717	-0.15208294444943754	0.055172346310036764	-0.2248780128455731	0.46987398727939444	-0.2571850672444243	0.02976998456478158	0.17051835331397405	-0.18260565655728186	0.6231518154895411	0.5080335730315196
YHR066W	0.8198559780806804	-1.9708326693524727	-0.29618141873909853	-0.44431682001797285	-6.704573121965383	-0.32482417392457924	0.4111949539220264		-1.2544566025613146	-0.45316488419554024	-1.4736339158549767	-0.276003575810714	2.7981793298797784	0.03578126114331939	0.6230281121266931	1.2008259935010477	0.6584370715830549	-0.8109160922875149
YHR073W	-0.1543217712573504	0.12929454740854093	-0.09130054183339852	-0.25420122236682646	0.3382252525805779	0.3027493383095982	0.2792703799152431	0.41041813777914626	0.7073959138269003	0.4456851717571953	2.8260373137090045	-0.2873421096852449	-1.921271238694707	-3.292719364943983	0.5131888632804007	-0.49068533229197325	-0.4553545312920683	3.3548528560362736
YHR075C	-0.2829385951293147	-0.17489959512648556	0.03605784110798253	0.32647915569670743	-1.125878697411174	0.33436343806844737	-0.4473273410671344	0.11133931320001697	0.2282874251985587	0.09770946133368655	0.38499891268546815	0.17325521535379984	0.525700463047207	0.18062502356504842	-0.16405875311979595	-0.047598603667724004	-0.07361068849842921	0.1593228295309218
YHR076W	0.005752938572889838	0.6194911624108121	-1.359347050249758	-0.3256302051570621	-0.41135282863066874	1.1650743572637412	0.35275831085294845	1.4949282680286962	-0.4365336733666807	0.6753983164086336	-0.2308405555084351	0.26350281456034363	-0.3136161199490194	0.3266223190554745	0.1808865919689643	0.02651980853594825	0.16536304189947168	-0.12688416765584717
