orf	hom | viral RNA replication (luciferase expression) | standard [standard] | Kushner DB~Ahlquist P, 2003
YDR471W	114.57695484667582
YDR475C	150.72918257649278
YDR476C	107.6258685291193
YDR477W	30.448508303570748
YDR479C	94.7680208063424
YDR480W	115.05482344857009
YDR481C	92.68132960318971
YDR482C	126.76833778848544
YDR483W	74.27525396964276
YDR484W	
YDR485C	168.5527126558914
YDR486C	64.99156585294638
YDR488C	87.90513888468361
YDR490C	142.0510923893577
YDR491C	88.53952093325216
YDR492W	81.70161908453616
YDR493W	113.35857948635703
YDR494W	117.34452654863757
YDR495C	
YDR496C	83.28462608510691
YDR497C	154.30797810368244
YDR500C	120.77357152977686
YDR501W	65.10804029923933
YDR502C	74.79027224031549
YDR503C	92.34877570189144
YDR504C	96.18081074109105
YDR505C	78.27430699961441
YDR506C	96.60771277044253
YDR507C	
YDR508C	76.6102203042146
YDR509W	96.74631491521015
YDR511W	94.11292511823598
YDR512C	121.713508353636
YDR513W	86.17161375947468
YDR514C	93.63359606429347
YDR515W	90.05834813507033
YDR516C	131.0912477512444
YDR517W	107.31144559994338
YDR518W	
YDR519W	93.9591456480999
YDR520C	85.18694447186638
YDR521W	81.4732978935748
YDR522C	89.82704874349852
YDR523C	97.7001074136912
YDR524C	126.43500082557978
YDR525W	101.86015637422008
YDR525W-A	101.9875674120925
YDR528W	82.4859453204756
YDR529C	
YDR530C	47.1801551498817
YDR532C	
YDR533C	
YDR534C	121.8100356129893
YDR535C	83.3509070836393
YDR536W	86.14876672074851
YDR537C	54.038730267143606
YDR538W	112.12667185930906
YDR539W	67.81962077322223
YDR540C	129.04547711394883
YDR541C	79.91591734556081
YEL001C	104.3184949748497
YEL003W	529.1048830274218
YEL004W	90.26564866298412
YEL005C	92.5689411395324
YEL006W	95.46365676432211
YEL007W	63.001893157906665
YEL008W	85.49967730508615
YEL009C	92.4081487322233
YEL010W	88.79891695411905
YEL011W	61.529930238947266
YEL012W	81.11415823173603
YEL013W	57.29008377841607
YEL014C	118.71860978147083
YEL015W	140.27793129171235
YEL016C	93.90168014419883
YEL017C-A	102.1183779651032
YEL017W	95.33042993492705
YEL018W	85.16978993451276
YEL020C	87.7889741018152
YEL023C	83.4430941298215
YEL024W	
YEL025C	70.11925699078574
YEL027W	
YEL028W	103.288640688866
YEL029C	
YEL030W	82.33151069491115
YEL031W	74.68824674897118
YEL033W	
YEL036C	
YEL037C	77.0203967953503
YEL038W	91.80343154509005
YEL039C	85.2849572562487
YEL040W	92.5356176986657
YEL041W	98.32404041444536
YEL042W	74.61533582306565
YEL043W	86.49525891409178
YEL044W	
YEL045C	
YEL046C	
YEL047C	99.18406540003485
YEL048C	106.878515435769
YEL049W	98.19537346164053
YEL050C	
YEL051W	
YEL052W	104.07245077588374
YEL053C	105.38672036949295
YEL054C	97.83925150480414
YEL056W	100.16991598441703
YEL057C	86.25616741907962
YEL059W	122.29372658459039
YEL060C	123.73890808038496
YEL061C	129.27685263287557
YEL062W	72.23627832015985
YEL063C	80.46703799837533
YEL064C	109.12042729152736
YEL065W	100.50249030472835
YEL066W	100.28271724296076
YEL067C	78.7287121522543
YEL068C	79.15721653258085
YEL071W	110.83488664050694
YEL072W	
YER001W	104.40197001477918
YER002W	119.74796955062337
YER004W	82.8825383916128
YER005W	132.25109566864555
YER007C-A	84.70242324632363
YER007W	126.1514324016431
YER010C	
YER011W	83.88661741460496
YER014C-A	
YER014W	
YER016W	
YER017C	
YER019C-A	113.5900684558977
YER019W	122.59440043960235
YER020W	118.67727600362355
YER024W	99.50095102213984
YER027C	100.07815986239792
YER028C	102.30215308206043
YER030W	75.63938377619134
YER031C	85.76234195255083
YER032W	
YER033C	99.72714759740103
YER034W	98.56396790986352
YER037W	100.31664114243242
YER038W-A	96.48066578111974
YER039C	114.65750999658616
YER039C-A	89.41585323544084
YER040W	113.42451947898184
YER041W	56.28153624457313
YER042W	108.85581542946508
YER044C	
YER044C-A	84.1149718365966
YER045C	93.61972558048294
YER046W	59.16466803226437
YER046W-A	119.83593285218149
YER047C	120.55314829994546
YER048C	97.87216869603324
YER049W	124.39875440820255
YER050C	
YER051W	112.4004975357031
YER052C	
YER053C	96.67997510855571
YER054C	
YER055C	105.13462904391906
YER056C	120.17490106321526
YER056C-A	171.45308841008554
YER057C	96.6037609547983
YER058W	
YER059W	39.8587387221963
YER060W	88.07911050845614
YER060W-A	92.84627614303331
YER061C	
YER062C	104.91897456551598
YER063W	101.24986807590547
YER064C	83.89329007680155
YER065C	81.80020424138661
YER066C-A	103.16435518390325
YER066W	89.07021857066084
YER067C-A	116.41368863965928
YER067W	116.01890731386247
YER068C-A	
YER068W	
YER069W	
YER070W	
YER071C	131.248144208669
YER072W	119.88961590368027
YER073W	106.3260722393301
YER074W	
YER075C	80.59096428059729
YER077C	
YER078C	108.43200219582772
YER079W	88.79611762731412
YER080W	93.52395725185062
YER081W	108.28818931182039
YER083C	
YER084W	79.37919433407991
YER085C	72.91832597836381
YER086W	
YER087C-B	118.8167495384296
YER087W	
YER088C	137.2785977315566
YER089C	62.860236412972355
YER090W	
YER091C	
YER091C-A	64.92303647002288
YER092W	94.21801805602279
YER093C-A	57.09851149651725
YER095W	149.71217565681496
YER096W	85.698138111057
YER097W	68.6312924527518
YER098W	90.48453828092697
YER101C	80.0074946589931
YER103W	90.90443842483259
YER106W	96.33240544757341
YER110C	121.28316084705182
YER111C	
YER113C	75.92731545660709
YER114C	115.59167367554127
YER115C	149.39333120098522
YER116C	
YER117W	119.36388895957569
YER118C	112.8964366322
YER119C	96.20553395399476
YER119C-A	23.78377505330064
YER120W	28.354686609016788
YER121W	96.7820841139299
YER122C	
YER123W	137.9962903606056
YER124C	107.99947637813052
YER128W	90.50325912172761
YER129W	83.33848176122275
YER130C	129.88942134461993
YER131W	206.62463583017905
YER132C	80.15546959814651
YER134C	102.04133252456884
YER135C	80.27209810084096
YER137C	108.44065024590626
YER139C	70.4282201833224
YER140W	71.82576738628025
YER141W	
YER142C	94.49692339998717
YER143W	73.58827352078144
YER144C	119.0798308376283
YER145C	109.47433485232892
YER149C	118.41179799410187
YER150W	112.72907630853933
YER151C	64.15280974306151
YER152C	97.85566500894726
YER153C	
YER154W	
YER155C	116.65384745072492
YER156C	
YER158C	108.96615985423567
YER161C	74.50131419121377
YER162C	119.87839486092437
YER163C	
YER164W	72.75153674015843
YER166W	94.76438744978084
YER167W	235.22500858204413
YER169W	95.26561816685509
YER170W	101.20582748607634
YER173W	106.01133476810863
YER174C	75.32410490120445
YER175C	95.3675271652587
YER176W	91.32676418562315
YER177W	31.60728291196432
YER178W	114.37473474076805
YER179W	102.48410159460522
YER180C	68.07140383204444
YER181C	102.38155959463205
YER182W	117.84339286147456
YER183C	104.01247279007256
YER184C	105.03431408091976
YER185W	110.75625597521528
YER186C	90.35227820966556
YER187W	82.07591474871738
YER188W	128.28478136164395
YFL001W	106.52112976346854
YFL003C	88.26969534355452
YFL004W	90.28809239134611
YFL007W	83.54103972815278
YFL010C	95.84773190602239
YFL010W-A	98.80205203030124
YFL011W	89.38733776317605
YFL012W	112.07016591241154
YFL012W-A	94.17906495888948
YFL013C	69.69116419963554
YFL014W	96.72198750079485
YFL015C	82.11452355836153
YFL016C	
YFL018C	
YFL019C	124.56573958912367
YFL020C	93.24857003184391
YFL021W	86.90042174335167
YFL023W	211.52181651762345
YFL025C	135.08473488922442
YFL027C	87.54098371231704
YFL028C	80.1669873569739
YFL030W	82.83168617959998
YFL031W	
YFL032W	
YFL033C	96.39430759541997
YFL034C-A	103.01617313196482
YFL034W	88.94397574716768
YFL036W	
YFL040W	84.87080365925911
YFL041W	90.98021959089405
YFL042C	93.91470992766399
YFL044C	90.56825006736825
YFL046W	90.19756014455557
YFL047W	95.86009350920799
YFL048C	110.99619096720829
YFL049W	91.41846090323918
YFL050C	69.77846336108317
YFL051C	84.00345965883784
YFL052W	87.13815255547057
YFL053W	105.78114977417613
YFL054C	82.16005914600076
YFL055W	99.49113822600262
YFL063W	101.65803475626812
YFR001W	
YFR006W	71.3841826858044
YFR007W	51.721912668351436
YFR008W	46.39235275678202
YFR009W	77.38550561911113
YFR010W	22.106917947089613
YFR011C	110.6627349356886
YFR012W	114.879482643112
YFR013W	75.32993656798308
YFR014C	49.082944951019655
YFR015C	90.44878960529647
YFR016C	105.85482839028595
YFR017C	82.17957467427664
YFR018C	87.93824781053101
YFR019W	
YFR020W	110.34006477540947
YFR021W	95.76602585873317
YFR022W	116.22921452542812
YFR023W	88.14588028942032
YFR024C-A	92.81252105809783
YFR025C	81.79356874180553
YFR026C	96.80602993737503
YFR030W	57.67616980416197
YFR031C-A	93.2021991831947
YFR032C	93.69031121826708
YFR032C-A	147.9568281423232
YFR033C	111.74450382187291
YFR034C	107.24046735510885
YFR035C	104.58450003785039
YFR036W	150.45114815285598
YFR038W	71.48982364562164
YFR039C	143.5311649943732
YFR040W	82.51438383750111
YFR041C	65.65079329787844
YFR043C	78.88520588690662
YFR044C	80.02165520341647
YFR045W	70.34559294075169
YFR046C	90.07542030894322
YFR047C	103.56554108106236
YFR048W	84.03577138508152
YFR049W	84.30796758923013
YFR053C	115.63905125485982
YFR054C	79.75376618256956
YFR055W	123.03932956281493
YFR056C	75.93160344366942
YFR057W	84.75113775959151
YGL002W	69.40893604018495
YGL003C	146.36412394725426
YGL004C	65.00584267870234
YGL005C	114.38916236089166
YGL006W	105.32159206368682
YGL007W	78.61098746066419
YGL010W	83.92212127016194
YGL012W	
YGL013C	68.02217683656626
YGL014W	101.55754582781947
YGL015C	85.72494011860431
YGL016W	64.07483526623113
YGL017W	60.82989265891061
YGL019W	237.8914211023178
YGL020C	
YGL021W	74.62862427704205
YGL023C	60.05443770599031
YGL025C	7.580408799124616
YGL026C	
YGL027C	122.65456252957279
YGL028C	112.2276767861914
YGL031C	123.58692649117981
YGL032C	100.04737241142433
YGL033W	67.56758771231311
YGL034C	97.81005877502538
YGL035C	122.35993528042918
YGL036W	60.153852009458916
YGL037C	53.83357954023481
YGL038C	
YGL039W	44.059876633563384
YGL041C	99.01429248970096
YGL042C	20.987332269765993
YGL043W	24.462670529350202
YGL045W	91.39478036350238
YGL049C	88.88596029745734
YGL050W	110.66795019250146
YGL051W	74.92881552232014
YGL053W	92.69691000536207
YGL054C	50.069761078477356
YGL056C	94.23769740097043
YGL057C	46.90607511927294
YGL058W	
YGL059W	99.22136987899643
YGL060W	102.25072433963109
YGL062W	92.94201903674475
YGL063W	74.6363588298352
YGL064C	
YGL066W	105.4155489916296
YGL067W	117.33217142288629
YGL070C	
YGL071W	
YGL072C	64.20104334377389
YGL076C	
YGL077C	102.32784722480771
YGL078C	122.75739352586919
YGL079W	76.25323220141719
YGL080W	
YGL081W	
YGL082W	100.41602778639805
YGL083W	75.21917507066986
YGL084C	
YGL085W	111.5528083744248
YGL086W	60.25797188103729
YGL087C	51.76028720449037
YGL088W	
YGL089C	113.7410648403407
YGL090W	81.28880459921102
YGL094C	41.179069864084276
YGL095C	
YGL096W	103.95121820834522
YGL101W	102.74379426489746
YGL104C	112.79973867617393
YGL105W	127.20510020433555
YGL107C	
YGL108C	104.38400697536703
YGL109W	113.35902454184725
YGL110C	109.26436361959075
YGL114W	83.83019051975928
YGL115W	47.57375862027641
YGL117W	101.0708035244973
YGL118C	90.44689345137166
YGL121C	101.69396312515067
YGL124C	90.30208952730102
YGL125W	20.36670815532917
YGL126W	111.50918103145634
YGL127C	27.882549966289147
YGL129C	
YGL131C	99.82816641745237
YGL132W	140.0890748925068
YGL133W	91.47718511914755
YGL135W	
YGL136C	93.42066178909775
YGL138C	115.03142920024578
YGL139W	78.94047718499208
YGL140C	56.00972556335344
YGL141W	119.85672050242823
YGL143C	
YGL144C	115.82029205116045
YGL146C	94.798063255983
YGL147C	388.26889311088826
YGL148W	
YGL149W	93.660176003558
YGL151W	34.68115163175909
YGL152C	110.82271853815439
YGL153W	91.30920442115556
YGL154C	124.70492733582478
YGL156W	94.20970765219272
YGL157W	78.07939797634147
YGL158W	79.93705816256214
YGL159W	89.72525930254852
YGL160W	90.9260093212109
YGL161C	58.65106117699337
YGL162W	109.30863599645106
YGL163C	
YGL164C	108.76049448396995
YGL165C	117.03299308064393
YGL166W	172.49205820162075
YGL167C	
YGL168W	
YGL170C	110.39408623505292
YGL175C	143.47723295306386
YGL176C	98.41210921412639
YGL177W	81.51694238216278
YGL179C	90.30914478544594
YGL180W	138.23635478345764
YGL181W	71.71752322847075
YGL194C	23.09960258202657
YGL195W	40.84196828934896
YGL196W	61.481703813432034
YGL197W	111.2502969727601
YGL198W	91.07287932438295
YGL199C	114.50871435941492
YGL200C	46.100047089469136
YGL202W	106.4281229175478
YGL203C	204.3100140851374
YGL206C	
YGL208W	107.5555225800615
YGL209W	101.45256682964336
YGL210W	169.59191325204478
YGL211W	335.8668760020595
YGL212W	67.62377365466244
YGL213C	439.6817908182945
YGL214W	555.173299253809
YGL215W	80.69221357880377
YGL216W	148.93249910272124
YGL217C	175.07949270254943
YGL218W	
YGL219C	
YGL220W	79.66931662448033
YGL221C	77.6832923141742
YGL222C	88.07360672797633
YGL223C	
YGL224C	88.73368001183519
YGL226C-A	89.74403727662153
YGL226W	75.13172891547319
YGL227W	73.42464920734712
YGL228W	37.77943004443834
YGL229C	66.96088772442518
YGL230C	103.7037980855417
YGL231C	110.97922768584147
YGL232W	114.95124649437099
YGL234W	
YGL235W	119.3233334717225
YGL236C	
YGL237C	167.94518473538216
YGL240W	
YGL241W	33.115920034396495
YGL242C	107.87818393328652
YGL243W	74.68500183283149
YGL244W	38.06123293218116
YGL246C	
YGL248W	89.8112430123003
YGL249W	81.25479591418973
YGL250W	101.02992223381109
YGL251C	
YGL252C	87.00200137883687
YGL253W	81.33913172726598
YGL254W	81.97481246531657
YGL255W	69.72453593506575
YGL256W	77.84721258150583
YGL257C	82.6986416874845
YGL258W	48.445913449919175
YGL259W	84.36945845141528
YGL260W	84.53980985980222
YGL261C	84.40250645494572
YGL262W	89.17938380826827
YGL263W	83.62361574788599
YGR001C	26.711187133678578
YGR003W	80.75494992618357
YGR004W	43.98618451970299
YGR006W	
YGR007W	87.46494132384908
YGR008C	93.49011275689149
YGR010W	58.50547944283507
YGR011W	116.08012437894917
YGR012W	95.9424326256337
YGR014W	72.77261981084446
YGR015C	94.29057106754304
YGR016W	67.24803992648746
YGR017W	60.26577360348713
YGR018C	105.7368138419012
YGR019W	85.74088927556761
YGR020C	
YGR021W	67.5628308233274
YGR022C	137.29176343239368
YGR023W	108.53109896148902
YGR025W	119.9255848163032
YGR026W	92.61216018574098
YGR027C	219.16291573375213
YGR028W	62.52558461020893
YGR031W	105.33859323740072
YGR032W	108.43592835996937
YGR033C	79.24195443451234
YGR034W	133.70938859790704
YGR035C	84.02232403624902
YGR036C	
YGR037C	8.58786300958658
YGR038W	115.97765606919955
YGR039W	95.21857186063667
YGR040W	124.63830898984189
YGR041W	95.49503916376261
YGR042W	105.66790007275542
YGR043C	98.07444041878907
YGR044C	107.79723925849589
YGR045C	102.2259326577585
YGR049W	77.2341658699668
YGR050C	101.90348472107242
YGR051C	87.15909177485827
YGR052W	97.31261043518167
YGR053C	94.37419325746231
YGR054W	236.93847197470583
YGR055W	68.99606193843745
YGR056W	161.2523868695414
YGR057C	176.63914176993472
YGR058W	124.16497620347778
YGR059W	78.98795575648717
YGR061C	
YGR062C	
YGR063C	0.3833241747515222
YGR064W	
YGR066C	105.1904405753852
YGR067C	119.04606299339233
YGR068C	65.59330391208451
YGR069W	70.83872687858636
YGR070W	79.79804966291078
YGR071C	103.79578613739505
YGR072W	261.4220003151029
YGR076C	
YGR077C	115.87350172602584
YGR078C	
YGR079W	94.49805289958886
YGR080W	104.51970033973727
YGR081C	127.08476058977266
YGR084C	76.2641704445834
YGR085C	63.786791018829334
YGR086C	79.93568575064559
YGR087C	57.688457461311074
YGR088W	109.46439074887672
YGR089W	68.91672856598744
YGR092W	84.03746628941508
YGR093W	74.45194437777677
YGR096W	127.66201459157034
YGR097W	136.61650262481962
YGR100W	65.42022235266269
YGR101W	
YGR102C	
YGR104C	
YGR105W	
YGR106C	85.76143886064463
YGR107W	53.46291564624308
YGR108W	65.48311789456179
YGR109C	88.01121587709913
YGR110W	81.40259675652689
YGR111W	65.26383120489149
YGR112W	138.7901565009446
YGR117C	116.468235001372
YGR118W	177.01582581568425
YGR121C	91.54487885449868
YGR122C-A	118.63847506402934
YGR122W	69.69982059754014
YGR123C	82.44986413100008
YGR124W	137.6752995485399
YGR125W	109.10632516861513
YGR126W	95.16998761088212
YGR127W	99.99078298718824
YGR129W	110.249184979523
YGR130C	105.12005088333841
YGR131W	89.48711790640564
YGR132C	97.73359514617592
YGR133W	87.62266479370507
YGR134W	92.17799048884558
YGR135W	19.380856252763454
YGR136W	94.33851673160063
YGR137W	96.98283635577242
YGR138C	99.96018272806782
YGR139W	104.58234760316319
YGR141W	129.01338099140912
YGR142W	109.59388279977864
YGR143W	78.27689130407393
YGR144W	75.61379340242317
YGR146C	129.82299468671476
YGR148C	136.64838014481842
YGR149W	90.33092377121724
YGR150C	
YGR151C	223.94827082006356
YGR152C	86.05213110903108
YGR153W	63.19474894866387
YGR154C	59.31778334040787
YGR155W	
YGR157W	40.268564762454886
YGR159C	
YGR160W	
YGR161C	99.77680123349259
YGR162W	53.81603109993226
YGR163W	94.51872633321182
YGR164W	84.88059131599324
YGR165W	
YGR166W	110.85863323926024
YGR167W	
YGR168C	79.90551843691166
YGR169C	90.12084994124257
YGR170W	124.74733440744477
YGR171C	
YGR173W	78.55432180296964
YGR174C	114.35162398563412
YGR176W	77.1858853628722
YGR177C	90.11324343711945
YGR178C	83.42019305080026
YGR180C	
YGR181W	81.5625996417688
YGR182C	113.45571145226216
YGR183C	139.39445993182426
YGR184C	19.330076106922412
YGR187C	101.82528189598622
YGR188C	10.995135980280025
YGR189C	113.65445771681969
YGR192C	86.63577388508665
YGR193C	78.06829615503028
YGR194C	71.40061810766551
YGR196C	111.30510060232012
YGR197C	83.92154678167259
YGR199W	69.42495859109084
YGR200C	444.1869623479266
YGR201C	66.92326381848306
YGR202C	80.41028078993011
YGR203W	76.80597555714854
YGR204W	
YGR205W	91.58927854856938
YGR206W	82.8133917551426
YGR207C	111.16219660488264
YGR208W	82.69329582901858
YGR209C	83.44688872204532
YGR210C	80.51246214902852
YGR212W	80.31038291089794
YGR213C	87.52858150598715
YGR214W	106.99373988073336
YGR215W	
YGR217W	118.3594471355503
YGR219W	
YGR220C	
YGR221C	142.93060125517115
YGR222W	
YGR223C	86.47234392010571
YGR224W	86.98147721094074
YGR225W	95.07154729351804
YGR226C	108.66789329147343
YGR227W	93.39534554625452
YGR228W	233.19766372826018
YGR229C	
YGR230W	81.85980899531026
YGR231C	93.32312735510595
YGR232W	81.92095302456138
YGR233C	164.52832106611802
YGR234W	73.48248166420159
YGR235C	97.62109784448276
YGR236C	114.16932230981419
YGR237C	63.444556134766785
YGR238C	126.82547386549894
YGR239C	97.56455861811313
YGR240C	
YGR241C	88.03076975945967
YGR242W	99.64007780377591
YGR243W	100.02872633084216
YGR244C	117.7466840548228
YGR247W	96.96447892911254
YGR248W	87.47116251602198
YGR249W	117.1737164289708
YGR250C	78.1647779655929
YGR252W	
YGR254W	106.73236973068437
YGR255C	
YGR256W	106.80789314348812
YGR257C	
YGR258C	87.44824395821966
YGR259C	151.50384826077988
YGR260W	130.0932938859072
YGR261C	130.2658173855191
YGR262C	
YGR263C	94.32462450619755
YGR266W	86.01853358827705
YGR268C	100.24394498745042
YGR269W	108.14031040263968
YGR270W	84.1903205074522
YGR271C-A	
YGR271W	97.37664129116709
YGR273C	108.63031839812587
YGR275W	103.8877538269048
YGR276C	103.03978326559628
YGR279C	123.54018356220362
YGR281W	92.88377608259628
YGR282C	99.79547542401193
YGR283C	115.64759084927346
YGR284C	73.95927539519403
YGR285C	
YGR286C	105.2159200404425
YGR287C	87.66205195226922
YGR288W	99.91929586812896
YGR289C	74.0007590701654
YGR290W	106.59891552399827
YGR291C	77.57473987810779
YGR292W	104.78558636591706
YGR295C	97.66385617059072
YHL002W	60.03075269818294
YHL003C	85.16802352687102
YHL005C	116.81405269231486
YHL006C	90.20931032137298
YHL007C	
YHL008C	100.11440684411542
YHL009C	82.69473020835005
YHL010C	89.87618400143974
YHL011C	18.872274289888463
YHL012W	84.26191811431721
YHL013C	71.09264714308101
YHL014C	126.72132310533249
YHL016C	85.40838753570958
YHL017W	102.89621180967927
YHL019C	100.02465729291389
YHL020C	85.34072329533298
YHL021C	93.28772108717195
YHL022C	111.01806951346012
YHL023C	60.88379938710111
YHL024W	98.45441822497727
YHL025W	49.11427022843802
YHL026C	89.9597231034789
YHL027W	64.05287526624831
YHL028W	72.20417531340303
YHL029C	22.00815051607509
YHL030W	85.61530098355553
YHL031C	
YHL032C	102.67782955082797
YHL033C	99.25247667542781
YHL034C	231.23605998496487
YHL035C	87.4892020490512
YHL036W	84.36706129513362
YHL037C	71.26069876959205
YHL038C	
YHL039W	91.0305012184087
YHL040C	76.93819958496249
YHL041W	56.17112049588969
YHL042W	87.76643911126652
YHL043W	92.10694721814238
YHL044W	135.68129106943977
YHL045W	97.30136456754565
YHL046C	116.0791916458929
YHL047C	99.60949290406681
YHR001W-A	128.52679291062367
YHR003C	91.2080559670544
YHR004C	406.94014118336065
YHR006W	79.60966112080138
YHR008C	
YHR009C	94.93917908000509
YHR010W	
YHR011W	
YHR012W	102.00495440863975
YHR013C	39.455720338034325
YHR014W	84.50615182324039
YHR015W	71.11693694144103
YHR016C	90.71192427009552
YHR017W	86.68917075085776
YHR018C	93.24735577992045
YHR021C	96.99590235906301
YHR021W-A	107.33954218223646
YHR022C	111.85120894567038
YHR025W	
YHR026W	
YHR028C	83.40819886162535
YHR029C	92.1530000218117
YHR030C	
YHR031C	124.89101999387816
YHR032W	88.82388364682821
YHR033W	79.08451181154484
YHR034C	113.74748704023344
YHR035W	87.42914152749216
YHR037W	79.95944325723676
YHR038W	
YHR039C	97.10311071098309
YHR039C-A	
YHR041C	
YHR043C	92.52538349729181
YHR044C	77.3857792124491
YHR045W	107.79760480555663
YHR046C	91.49925249600702
YHR047C	78.92816007348746
YHR048W	102.95288109624944
YHR049C-A	85.56445953718635
YHR049W	87.53946512700765
YHR050W	107.40366441932994
YHR051W	
YHR057C	66.86278181135651
YHR059W	
YHR060W	
YHR061C	91.42532318366983
YHR064C	49.37112704513967
YHR066W	87.41849449517196
YHR067W	
YHR073W	84.38930540019928
YHR075C	105.76038839728524
YHR076W	61.51485633037023
YHR077C	237.5546081081235
YHR078W	138.62050101006864
YHR079C	
YHR079C-A	95.23537617353593
YHR080C	104.84047870256231
YHR081W	141.22565225193364
YHR082C	108.53096562644322
YHR086W	129.49438831331287
YHR087W	129.93171568504903
YHR091C	
YHR092C	124.33768772074893
YHR093W	78.56015538669052
YHR094C	81.20148788139673
YHR095W	94.56662459535326
YHR096C	88.15653060161137
YHR097C	72.23914688329819
YHR100C	204.73171198504343
YHR103W	229.97195839789208
YHR104W	108.27063995118601
YHR105W	89.73667923030933
YHR106W	73.2283176215494
YHR108W	89.15694837850668
YHR109W	76.28404994824623
YHR110W	83.6540271696781
YHR111W	374.2673502673407
YHR112C	88.71067884790472
YHR113W	98.39993861460925
YHR114W	89.69773413679331
YHR115C	86.83928982113798
YHR116W	
YHR117W	96.00285644526305
YHR120W	
YHR121W	75.91527366473032
YHR123W	87.35368551523717
YHR124W	80.84415865305411
YHR125W	83.92849073522471
YHR126C	69.8468023865661
YHR127W	106.18540098970304
YHR129C	116.50981539434319
YHR130C	79.60752676621762
YHR131C	72.69892024879161
YHR132C	116.14720771631626
YHR132W-A	81.95251946439096
YHR133C	97.30455839095855
YHR134W	108.29955297493356
YHR135C	88.7422062028867
YHR136C	102.37051642808257
YHR137W	75.41592595464505
YHR138C	72.69553640292534
YHR139C	84.20444666982546
YHR139C-A	87.38760717457649
YHR140W	81.4385336044895
YHR142W	157.13730643198642
YHR143W	76.54574617241494
YHR146W	71.80911257868975
YHR147C	
YHR150W	81.10347456662709
YHR151C	112.45686517597042
YHR152W	109.97161407421598
YHR153C	88.96287822347176
YHR154W	99.39368419034892
YHR155W	67.15286802111177
YHR156C	81.20231544503872
YHR157W	80.88446863540459
YHR158C	63.44823979655462
YHR159W	72.82486975633313
YHR160C	77.21659668128021
YHR161C	96.3277616621546
YHR162W	75.60392552517324
YHR163W	52.630045874696314
YHR167W	12.590422666085
YHR168W	
YHR171W	83.32424518204354
YHR176W	61.62250363000692
YHR177W	79.33335022757063
YHR178W	
YHR179W	30.456257563031883
YHR180W	133.39930013888585
YHR181W	78.65641224878857
YHR182W	79.54057881634482
YHR183W	
YHR184W	104.44992743110058
YHR185C	74.79734936241738
YHR189W	127.57111994587537
YHR191C	
YHR193C	73.4454527970104
YHR194W	180.93755188978673
YHR195W	99.39473014902681
YHR198C	103.90093464659134
YHR199C	73.16688970474351
YHR200W	157.8422234004771
YHR202W	139.57804244209666
YHR203C	197.31318433079065
YHR204W	224.80682077517935
YHR206W	132.4037700269236
YHR207C	367.2588385360144
YHR209W	114.43835317224297
YHR210C	100.34330791141548
YIL001W	85.34541532091313
YIL002C	90.9303477768143
YIL005W	140.81666554906084
YIL006W	78.29848161760779
YIL007C	76.62766410877389
YIL008W	59.77915684080752
YIL009C-A	118.6283971927877
YIL009W	76.98041529283532
YIL010W	101.08819977963887
YIL011W	72.38818429219506
YIL012W	103.51027357209063
YIL013C	108.96879433980851
YIL014C-A	
YIL014W	81.99990042369247
YIL015W	94.21078692474265
YIL016W	85.45137019025151
YIL017C	123.82357122556601
YIL018W	
YIL020C	60.55317949514688
YIL023C	87.14464736854532
YIL024C	95.77064248147244
YIL025C	81.9954149357111
YIL027C	99.23117522847086
YIL028W	96.49930185589695
YIL029C	66.07453291922502
YIL030C	36.587235756879195
YIL032C	103.9212475418351
YIL034C	58.27394546093515
YIL035C	58.962263959487466
YIL036W	
YIL037C	110.13268760840216
YIL038C	106.6645947755496
YIL039W	
YIL040W	102.07341903930384
YIL041W	57.74766828478022
YIL042C	76.35808525395227
YIL043C	59.90843941275885
YIL044C	37.16369381660674
YIL045W	73.21429377899278
YIL047C	
YIL049W	117.24321941372068
YIL050W	92.60870088700412
YIL052C	59.67820424709174
YIL053W	103.05498488221679
YIL054W	80.36960486144761
YIL055C	45.66021718070699
YIL056W	75.00955006229036
YIL057C	32.72891001599306
YIL058W	115.01566668971628
YIL059C	81.17296185213729
YIL060W	
YIL064W	111.43974492313494
YIL065C	90.98446827646524
YIL066C	52.71358406389777
YIL067C	125.16186018000676
YIL069C	60.19501766110251
YIL070C	90.02641723148207
YIL071C	93.80320706643624
YIL072W	95.96317493640188
YIL073C	82.09993135024908
YIL074C	70.54958120236981
YIL076W	74.66789911950842
YIL077C	68.06534082248749
YIL079C	75.72842994035074
YIL084C	80.20917535086778
YIL085C	86.60579703530925
YIL086C	79.02013952172771
YIL087C	128.17027014428018
YIL088C	99.72619446809642
YIL089W	82.95524775681523
YIL090W	
YIL092W	75.55058261675833
YIL093C	
YIL094C	
YIL095W	79.1114967875024
YIL096C	56.94824245177078
YIL097W	
YIL098C	130.63340284376338
YIL099W	82.86604306858055
YIL100W	61.09884720254594
YIL101C	61.438485953997215
YIL102C	83.17569667318557
YIL103W	
YIL105C	73.56501524243502
YIL107C	31.22288385212303
YIL108W	82.62809810957106
YIL110W	73.2358918879016
YIL111W	66.08869544481738
YIL112W	49.77735989597238
YIL113W	120.11704087013304
YIL114C	84.04328118841046
YIL116W	81.79135491296717
YIL117C	110.66753545528128
YIL119C	116.89022209683236
YIL120W	110.55558078432014
YIL121W	121.83825445752298
YIL122W	127.48165589479099
YIL123W	127.677836573749
