orf	hom | viral RNA replication (luciferase expression) | standard [standard] | Kushner DB~Ahlquist P, 2003
YHR060W	
YHR061C	-0.12596575536574087
YHR064C	-0.9640515091240229
YHR066W	-0.20581667037356297
YHR067W	
YHR073W	-0.2661844923519877
YHR075C	0.15971355937259812
YHR076W	-0.7220426860823589
YHR077C	2.786201950768659
YHR078W	0.8145731162393803
YHR079C	
YHR079C-A	-0.050036325604382335
YHR080C	0.14138094858265934
YHR081W	0.8664904120783173
YHR082C	0.21492758124560193
YHR086W	0.6327014900846708
YHR087W	0.6414168591473272
YHR091C	
YHR092C	0.5299351147915018
YHR093W	-0.38235191514016537
YHR094C	-0.32971357371378085
YHR095W	-0.06336367987438238
YHR096C	-0.1911085650389946
YHR097C	-0.50832144166797
YHR100C	2.1320840704214445
YHR103W	2.635089546266842
YHR104W	0.20973962713391517
YHR105W	-0.15961824597142532
YHR106W	-0.4886085478337361
YHR108W	-0.17117153226679233
YHR109W	-0.4277117535669469
YHR110W	-0.2808376367853872
YHR111W	5.510710135004132
YHR112C	-0.1800651069936014
YHR113W	0.01302931212664448
YHR114W	-0.16039437132992804
YHR115C	-0.21735947062633815
YHR116W	
YHR117W	-0.03474143612638034
YHR120W	
YHR121W	-0.4350609880766382
YHR123W	-0.20710822954687413
YHR124W	-0.3368346832146949
YHR125W	-0.2753679328002582
YHR126C	-0.555997774231517
YHR127W	0.16818351080621702
YHR129C	0.3739357406175494
YHR130C	-0.3614791577776347
YHR131C	-0.4991587529719782
YHR132C	0.36670943843936293
YHR132W-A	-0.31474648533438104
YHR133C	-0.008800199424739663
YHR134W	0.2103158263132093
YHR135C	-0.17943680757308586
YHR136C	0.09215779406692486
YHR137W	-0.4450123422914644
YHR138C	-0.499226188644844
YHR139C	-0.26986848782948525
YHR139C-A	-0.20643221473630752
YHR140W	-0.3249895589481919
YHR142W	1.183589106417948
YHR143W	-0.4224964861875479
YHR146W	-0.5168914693325692
YHR147C	
YHR150W	-0.331666852347772
YHR151C	0.29316568315358915
YHR152W	0.24363784207843522
YHR153C	-0.17503909952758728
YHR154W	0.03283337655684488
YHR155W	-0.6096844029286845
YHR156C	-0.32969708144042015
YHR157W	-0.3360313573864969
YHR158C	-0.6835128534296695
YHR159W	-0.49664874213701404
YHR160C	-0.4091273029429213
YHR161C	-0.028266495250050677
YHR162W	-0.44126575393073725
YHR163W	-0.8991054705715548
YHR167W	-1.6970433906413653
YHR168W	
YHR171W	-0.28740976539705243
YHR176W	-0.7198974145865283
YHR177W	-0.36694314168777453
YHR178W	
YHR179W	-1.3410004013328536
YHR180W	0.7105213337909817
YHR181W	-0.380433640336859
YHR182W	-0.36281334385616276
YHR183W	
YHR184W	0.1335977667178567
YHR185C	-0.45733977396669206
YHR189W	0.5943732382713749
YHR191C	
YHR193C	-0.48428132453848566
YHR194W	1.657897225123314
YHR195W	0.03285422116089042
YHR198C	0.12265705035990603
YHR199C	-0.4898327267905392
YHR200W	1.1976371901556193
YHR202W	0.8336556788966828
YHR203C	1.9842424062885584
YHR204W	2.5321550318717283
YHR206W	0.6906817058612371
YHR207C	5.371039558072313
YHR209W	0.3326541768926852
YHR210C	0.05175814947213636
YIL001W	-0.2471304578642594
YIL002C	-0.1358299752305039
YIL005W	0.8583398359021575
YIL006W	-0.387566735018735
YIL007C	-0.42086396763426115
YIL008W	-0.7566329326826325
YIL009C-A	0.41615633657423157
YIL009W	-0.41383409263654625
YIL010W	0.06660288127468877
YIL011W	-0.5053513188112148
YIL012W	0.11487168026250977
YIL013C	0.22365294139870162
YIL014C-A	
YIL014W	-0.31380224407818896
YIL015W	-0.07045506455825352
YIL016W	-0.2450189143159937
YIL017C	0.5196894377854403
YIL018W	
YIL020C	-0.741207661978346
YIL023C	-0.21127408952806076
YIL024C	-0.03936916017645076
YIL025C	-0.3138916340540063
YIL027C	0.029594783067638537
YIL028W	-0.02484792098700165
YIL029C	-0.6311742272423341
YIL030C	-1.2188179331686744
YIL032C	0.12306186009792369
YIL034C	-0.7866298492735572
YIL035C	-0.7729125515802491
YIL036W	
YIL037C	0.24684782934972346
YIL038C	0.17773322336960967
YIL039W	
YIL040W	0.08623702724988645
YIL041W	-0.7971178729278598
YIL042C	-0.4262363256504799
YIL043C	-0.7540564981835701
YIL044C	-1.207329869387706
YIL045W	-0.48888802488332533
YIL047C	
YIL049W	0.38855153444617496
YIL050W	-0.10238256782334493
YIL052C	-0.7586447873455878
YIL053W	0.10579836535301512
YIL054W	-0.3462919266923081
YIL055C	-1.0380051445856853
YIL056W	-0.45311088838972724
YIL057C	-1.2957093764421053
YIL058W	0.34415928884043623
YIL059C	-0.3302820605933035
YIL060W	
YIL064W	0.2728957916318859
YIL065C	-0.1347514236492463
YIL066C	-0.8974406624740732
YIL067C	0.5463598062650612
YIL069C	-0.7483453642343524
YIL070C	-0.15384414223382484
YIL071C	-0.07857760414122882
YIL072W	-0.035532237290540634
YIL073C	-0.3118087570500175
YIL074C	-0.5419923011123061
YIL076W	-0.4599195499311445
YIL077C	-0.591499999807393
YIL079C	-0.4387845419181109
YIL084C	-0.34948907940583207
YIL085C	-0.22201267994613544
YIL086C	-0.37318502607968723
YIL087C	0.606313527035674
YIL088C	0.03945987646283337
YIL089W	-0.29476340697513986
YIL090W	
YIL092W	-0.4423288091240716
YIL093C	
YIL094C	
YIL095W	-0.37136439389601966
YIL096C	-0.81304939613721
YIL097W	
YIL098C	0.6554005769522391
YIL099W	-0.29654114107167706
YIL100W	-0.7303332101079391
YIL101C	-0.7235646489380165
YIL102C	-0.29037014510817094
YIL103W	
YIL105C	-0.48189859959316045
YIL107C	-1.3257225306246032
YIL108W	-0.3012830764463911
YIL110W	-0.48845760249872017
YIL111W	-0.630891986419157
YIL112W	-0.9559558136583431
YIL113W	0.44582308027551953
YIL114C	-0.27308030749015766
YIL116W	-0.31795828646153124
YIL117C	0.25750665538984346
YIL119C	0.3815167543394653
YIL120W	0.25527554355286647
YIL121W	0.4801246415754881
YIL122W	0.5925903354085944
YIL123W	0.596499962682309
YIL124W	-1.0111963846301708
YIL125W	-0.8155549847447815
YIL128W	0.0963236098936835
YIL130W	-0.39338273021403114
YIL131C	-0.27921141653552256
YIL132C	-0.30035431172404237
YIL133C	0.44790816771120323
YIL134W	0.045564115690836945
YIL135C	-0.8682652711975887
YIL136W	0.2650677502519264
YIL137C	-0.149713942254637
YIL138C	0.2169341388624583
YIL139C	0.12041631832822552
YIL140W	-0.32024553410800966
YIL141W	-0.0404592369679605
YIL145C	0.049897505619306275
YIL146C	0.16120523281830268
YIL148W	
YIL149C	0.057808056291184025
YIL152W	0.12905592735507573
YIL153W	-0.6877846718423325
YIL154C	
YIL155C	0.6511980922558628
YIL156W	0.06394404631957791
YIL157C	-0.16269843296266417
YIL158W	-0.04743976074919192
YIL159W	0.04953912477294397
YIL160C	-0.8704176414085796
YIL161W	-0.24677353415732556
YIL162W	0.2554146025843705
YIL163C	-0.1272511629119863
YIL164C	0.028712175080136917
YIL165C	-0.32353775939595614
YIL166C	0.041790521433343934
YIL173W	-0.22898070419204858
YIR001C	-0.4519496050604374
YIR002C	-0.10508796985235722
YIR003W	-0.2773686088456414
YIR004W	
YIR005W	2.914200227566757
YIR007W	-0.060935248324576585
YIR009W	-0.11492065165727858
YIR013C	0.1804522700874111
YIR014W	-0.33904158033099013
YIR016W	0.3665061329803546
YIR017C	0.2694787384251114
YIR018W	0.05147661095490919
YIR019C	-0.018558899300613038
YIR020C	0.17520028034585972
YIR020W-A	0.9733233728960387
YIR021W	
YIR023W	0.042399666682496576
YIR024C	2.1817505321109723
YIR025W	0.2873490067598662
YIR026C	
YIR027C	-0.10422099015582334
YIR028W	-0.5210504922344834
YIR029W	-0.24211132969007648
YIR030C	-0.09448676679313657
YIR031C	-0.42775492203641874
YIR032C	0.1700352819543514
YIR033W	-0.7613221491105693
YIR034C	
YIR035C	-0.20534787089785467
YIR036C	4.2538564028536
YIR037W	3.764113567803891
YIR038C	2.9734633671342685
YIR039C	0.1225519760618827
YIR042C	0.022827807406143586
YJL003W	
YJL004C	-0.03265434797386407
YJL006C	-0.0004579119463234976
YJL007C	-0.3374252238044124
YJL012C	-0.5584587756174954
YJL013C	-0.9564377851947636
YJL016W	0.02302210490127408
YJL020C	0.847168380457964
YJL022W	
YJL023C	
YJL024C	0.3879585520911571
YJL027C	-0.4808462099744458
YJL028W	-0.4304554343759307
YJL029C	
YJL030W	-1.2061867544266192
YJL036W	-0.284422316268498
YJL037W	-0.5033308610345895
YJL038C	-0.15553390250060128
YJL042W	-0.17201793190556025
YJL043W	-0.19507035529368214
YJL044C	0.01084754490358368
YJL045W	-0.2118166055183341
YJL046W	
YJL047C	1.0214545966572093
YJL048C	-0.17490818099204253
YJL049W	1.4065261490459302
YJL051W	-0.4308538551627717
YJL052W	0.10465712086700392
YJL053W	
YJL055W	-0.382178320614021
YJL056C	
YJL057C	-0.6108745024210056
YJL058C	0.19928430893189264
YJL059W	-0.12959917553971373
YJL060W	0.18890939177476335
YJL062W	3.9920811321651444
YJL063C	
YJL064W	-0.032209023524293785
YJL065C	-0.38632944257748
YJL066C	-0.11335175828311829
YJL067W	-0.19825346236131877
YJL068C	-0.5194569790256023
YJL070C	0.14640179687842816
YJL071W	-0.4734963912922777
YJL073W	-0.3550104639672283
YJL075C	
YJL077C	0.2066624993332489
YJL078C	0.04770852906096435
YJL079C	-0.2253429073394892
YJL080C	-1.1579564354663126
YJL082W	-0.061929680143798585
YJL083W	-0.8369374260603324
YJL084C	-0.46857936870450057
YJL088W	
YJL089W	-0.2850380441910411
YJL092W	2.2706516552663296
YJL093C	-0.5075843360567482
YJL094C	0.07669041472464799
YJL095W	
YJL096W	
YJL098W	-0.4895832541577153
YJL099W	1.1529580491814153
YJL100W	-0.8185069304014858
YJL101C	-1.7405810892103681
YJL102W	
YJL103C	-0.19212689106021302
YJL105W	0.06639120249648472
YJL106W	-0.3643018309724384
YJL107C	-0.11836428118497277
YJL108C	-0.18085220121618167
YJL110C	-0.48941460345857846
YJL112W	-0.2226728195972269
YJL115W	3.1516710739153884
YJL116C	-0.5172382830114746
YJL117W	-0.01058722150484882
YJL118W	1.8302286091388786
YJL119C	-0.543662011943283
YJL120W	
YJL121C	
YJL122W	0.23082723826065116
YJL123C	0.37456735796150503
YJL124C	-1.4226655882398467
YJL126W	-0.2682266053741296
YJL127C	1.3977413014745717
YJL128C	3.851890129623229
YJL129C	
YJL130C	
YJL131C	-0.7233126703194652
YJL132W	0.14327240420584939
YJL133W	0.06286123867635474
YJL134W	-0.5126339811993076
YJL135W	-0.3638409081031626
YJL136C	1.0497648647372917
YJL137C	-0.38354991073325195
YJL138C	
YJL139C	0.5178003298307007
YJL140W	-0.34854078977048664
YJL141C	-0.6649691292802311
YJL142C	-0.004931030800315316
YJL144W	-0.3630644888140502
YJL145W	-0.3299560427383437
YJL146W	-0.33856227794653937
YJL147C	-0.06783311235028046
YJL148W	-1.6351388047087982
YJL149W	-0.020706078748939847
YJL150W	-0.5568866809725461
YJL151C	0.30407726353571873
YJL152W	0.3096620526390177
YJL153C	-0.22271703229799547
YJL154C	-0.23861148769139437
YJL155C	-0.8679060703942671
YJL157C	-0.06597911362998571
YJL158C	-0.16339902512110271
YJL159W	1.8762983702943234
YJL160C	-0.43910515205482326
YJL161W	-0.0626577734236073
YJL162C	-0.5543419648649497
YJL163C	0.10803580963313172
YJL164C	-0.5790377054197594
YJL165C	1.5941179024511825
YJL166W	
YJL168C	-0.4786606829230837
YJL169W	-0.7865617172187064
YJL170C	-0.176645714904772
YJL171C	-0.14487060941363933
YJL172W	0.6251516631604097
YJL175W	-0.7201863860715977
YJL176C	
YJL177W	-0.09171625504119736
YJL178C	0.3665733745166489
YJL179W	-0.5034313285585313
YJL180C	
YJL181W	-0.13733067618922185
YJL182C	-0.9098026137336557
YJL183W	6.29458350782626
YJL184W	0.09734146817996925
YJL185C	
YJL186W	-0.03004210941882996
YJL187C	0.3949062692361904
YJL188C	
YJL189W	
YJL190C	-0.22547066337105462
YJL191W	0.42383390209671046
YJL192C	-0.15513829674891366
YJL193W	-1.1288940287816416
YJL196C	0.3205880003482181
YJL197W	-1.0123004889838576
YJL198W	-0.6058740974754804
YJL199C	-0.17272602840044507
YJL200C	0.06216727774955309
YJL201W	
YJL204C	5.47708859766079
YJL205C	0.06013166648510032
YJL206C	0.24904714037778364
YJL207C	-0.2178991324802253
YJL208C	0.9510653262007626
YJL209W	
YJL210W	0.30472041150606205
YJL211C	-0.07749470726718884
YJL212C	0.31129137648180244
YJL213W	-0.03144313340488951
YJL214W	0.13391499971082613
YJL215C	-0.40940470666133644
YJL216C	-0.13489916091872495
YJL217W	-0.530236502802838
YJL218W	0.0834163125960773
YJR001W	-0.6224884939809445
YJR003C	0.02669514463633729
YJR004C	-0.12328591451023088
YJR005W	0.03914557595334445
YJR008W	-0.3546662287749478
YJR009C	0.09899014641259371
YJR010C-A	0.260889096885353
YJR010W	-0.29660007775663433
YJR011C	0.28038453111714684
YJR014W	-0.5548178506711605
YJR015W	0.05183038290554634
YJR018W	-0.5982134622757413
YJR019C	-0.6398685722594428
YJR020W	-0.34679109514678336
YJR021C	-0.09233749377537427
YJR024C	-0.6189513871880213
YJR025C	-0.18549965664131832
YJR030C	0.18226152711915844
YJR031C	0.03321851506311106
YJR032W	1.0598104279039477
YJR033C	0.39930473239474507
YJR034W	
YJR035W	-0.21965502908489037
YJR036C	-0.12561308202479077
YJR037W	-0.29864308203778556
YJR038C	-0.2726996868570584
YJR039W	0.14210702372138526
YJR040W	1.4763878457074138
YJR043C	-0.06804498453337111
YJR044C	0.21903319045985356
YJR047C	-0.36744877481034954
YJR048W	0.4595478055186629
YJR049C	1.1016882057262762
YJR050W	1.1945469094620689
YJR051W	-0.3897730091486883
YJR052W	-0.0832473003222133
YJR053W	-0.7436921638609538
YJR054W	0.5974789649549586
YJR055W	
YJR056C	1.1825547180188887
YJR058C	0.31750121440857854
YJR059W	-0.3519330791740332
YJR060W	0.61350578744875
YJR061W	-0.03434751186934341
YJR062C	-0.4990054274576267
YJR063W	-0.5427974451191915
YJR066W	0.09658388483999193
YJR069C	-0.30777971521788544
YJR070C	2.647212849375675
YJR073C	
YJR074W	6.462379718525024
YJR075W	1.5467926142814115
YJR077C	
YJR078W	0.016068410265527754
YJR079W	0.2951558387614185
YJR080C	0.0958156252464156
YJR082C	0.06755834681603003
YJR083C	0.9407203866932529
YJR084W	1.0340482547299032
YJR087W	0.24357668940073032
YJR088C	0.4131377089428565
YJR090C	
YJR091C	0.5914532561854888
YJR092W	-0.41628409744960654
YJR094C	-0.5607918790080588
YJR094W-A	0.23070960532929016
YJR095W	-0.12860298252275734
YJR096W	0.20158577785960205
YJR097W	-0.6108863578712501
YJR098C	0.10924099188115557
YJR099W	-0.5679822671859088
YJR100C	-0.20000071599963679
YJR102C	-1.3692603676773332
YJR103W	-0.07681655606278989
YJR104C	
YJR105W	
YJR106W	0.047893666724859445
YJR107W	-0.18681272972195812
YJR108W	-0.5322158345366891
YJR109C	-0.4356962313977722
YJR110W	-0.13275291132312653
YJR111C	0.16398580379483474
YJR113C	
YJR115W	-0.14175301344549454
YJR116W	-0.30130533449465713
YJR117W	-0.9106117237700017
YJR118C	
YJR119C	0.18691501947195524
YJR120W	
YJR121W	
YJR122W	
YJR124C	-0.5821790389054352
YJR125C	-0.30696465088127456
YJR126C	-0.08212350803808673
YJR127C	0.060946167495994595
YJR128W	-0.2911356058880344
YJR129C	-0.855817177451316
YJR130C	0.8381982465417713
YJR131W	0.4763934250271557
YJR133W	0.2158487132891541
YJR134C	0.08200789097506472
YJR135C	-0.5206543576980991
YJR137C	-0.9050005231868584
YJR139C	
YJR140C	0.5789135420982924
YJR142W	-0.8765228564951174
YJR144W	
YJR145C	1.7388520958439795
YJR146W	-0.1898447213945894
YJR147W	-0.46863031499814733
YJR148W	-0.27620262077457597
YJR149W	-0.24888100233062418
YJR150C	0.38122727747027496
YJR152W	0.31826433057667225
YJR153W	-0.2778044716522416
YJR154W	-0.1565567153289886
YKL001C	0.019532790843905235
YKL002W	
YKL003C	
YKL005C	-0.6914324352766161
YKL006W	2.1256161975073695
YKL007W	0.40839812692246186
YKL008C	-0.02675491621027184
YKL009W	
YKL010C	-1.3309728875044555
YKL011C	0.12344649975551797
YKL015W	0.2857220944414307
YKL016C	
YKL017C	0.18398389605684587
YKL020C	-1.0755840840426263
YKL023W	2.4501781770797333
YKL025C	-0.4938054453703997
YKL026C	-0.1642952205687904
YKL027W	0.5094403442550197
YKL029C	0.14260930073948822
YKL030W	-0.21569475675662275
YKL031W	0.006636302938007753
YKL032C	-0.9399393310008035
YKL033W-A	0.39107828432863806
YKL034W	0.03216276304611456
YKL037W	
YKL038W	-0.9050270739748714
YKL039W	-0.26354872145010044
YKL040C	-0.25813354999233656
YKL041W	
YKL043W	-0.021619522879397685
YKL044W	0.010300593443836291
YKL046C	-0.09104951774089572
YKL047W	-0.14914246355769165
YKL048C	
YKL050C	-0.09249389821238585
YKL051W	0.01373301237146558
YKL053C-A	1.0142345943728355
YKL053W	-0.9364182075592273
YKL054C	
YKL055C	
YKL056C	0.24428966312976597
YKL057C	
YKL061W	-0.349705480815963
YKL062W	-0.20595032589491832
YKL063C	0.03947968787041262
YKL064W	-0.16676852154671856
YKL065C	-0.1602260028792999
YKL066W	-0.2912557136053245
YKL067W	-0.20607841881371655
YKL068W	-0.0869639374863764
YKL069W	-0.3644770655418239
YKL070W	-0.3957736539674905
YKL071W	0.5924438512593683
YKL072W	0.1607839988463271
YKL073W	-0.21466248906980673
YKL074C	-0.48367668249494067
YKL075C	-0.26083437513405233
YKL076C	-0.11827131487828774
YKL077W	0.42865282568099367
YKL079W	0.6396517467717576
YKL080W	
YKL081W	-0.9042097503745404
YKL084W	-0.5346620084641723
YKL085W	-0.6862473131472241
YKL086W	-0.11442156140173045
YKL087C	1.2731185018721638
YKL090W	-0.27360456713505527
YKL091C	0.1838735620761466
YKL092C	2.375992046387381
YKL093W	-0.1978532494153682
YKL094W	-0.08185333350115047
YKL096W	-0.36756451377310356
YKL096W-A	0.14290508084204046
YKL097C	-0.2535819658473737
YKL098W	0.2737517304164745
YKL100C	-0.42732815626418325
YKL101W	0.7097132467601356
YKL102C	-0.13104178512322542
YKL103C	-0.7224440571609615
YKL105C	-0.4807215051322838
YKL106W	-0.3106440785478272
YKL107W	-0.15148697800908684
YKL109W	0.8736987675131148
YKL110C	5.370529773766944
YKL113C	1.7146241798270374
YKL114C	-1.0200544476945694
YKL115C	0.4603793244773455
YKL116C	-0.5930914912986277
YKL117W	-0.4571772355878768
YKL118W	
YKL119C	
YKL120W	0.027128539615789593
YKL121W	0.4391769278050049
YKL123W	-0.07191501395761282
YKL124W	-0.22374875201555489
YKL126W	-0.19537846480122928
YKL127W	-0.20740111124753088
YKL128C	-0.058123759425835815
YKL129C	-0.3384373302561775
YKL130C	-0.2456774466985484
YKL131W	0.0931477036481051
YKL132C	-0.2256101644015719
YKL133C	-0.18660689423164506
YKL134C	
YKL135C	-0.31822760409137096
YKL136W	-0.5222347294462664
YKL137W	-0.23949409035510758
YKL138C	
YKL139W	
YKL140W	-0.021110635139716553
YKL142W	-0.38360627472448194
YKL143W	-0.1566157926632915
YKL146W	0.07108162265622886
YKL147C	0.177451821928458
YKL148C	-0.308000777343761
YKL149C	7.871223013969087
YKL150W	-0.106909160112688
YKL151C	-0.10813441265861605
YKL155C	
YKL156W	-0.27735772751830495
YKL157W	-0.3788339365443822
YKL159C	-0.34187524783201717
YKL160W	-1.4607732877979722
YKL161C	0.11335514900414112
YKL162C	-0.23174824423020238
YKL162C-A	-0.21837982855336033
YKL163W	-0.5316673713563147
YKL164C	0.008104811474706684
YKL166C	-0.11329128037312054
YKL167C	1.0280597083247123
YKL168C	-0.2263252775137531
YKL169C	
YKL170W	
YKL171W	0.009716112996553573
YKL174C	-0.0022962536840788784
YKL175W	-0.09597225651753678
YKL176C	-0.1413594469005119
YKL179C	-0.11360398555276477
YKL183W	-0.06862256931717695
YKL184W	0.10473089955390016
YKL185W	-0.08954848978196908
YKL187C	-0.14609899014882877
YKL188C	0.012707102827664647
YKL190W	-0.2708322063800287
YKL191W	-0.009544418207068623
YKL197C	0.18235614909767076
YKL198C	-0.06628556549343977
YKL201C	0.5599058468632913
YKL202W	0.15798007178680604
YKL204W	
YKL205W	0.8352642562111576
YKL206C	-0.5705212354072556
YKL207W	0.26740232824364096
YKL208W	0.10044233538627372
YKL211C	
YKL212W	
YKL213C	-1.6701097210602052
YKL214C	-0.03827588677533665
YKL215C	-0.29790141581724094
YKL216W	
YKL217W	-0.08997965736998764
YKL218C	0.04798958849295443
YKL220C	-0.10462236679210254
YKL221W	-0.023546778938241485
YKL222C	-0.14194086121087887
YKR001C	
YKR003W	0.5559210794455383
YKR005C	0.20155281927992058
YKR006C	
YKR007W	-0.22174525495881658
YKR009C	-0.40087772803758825
YKR010C	0.1319804864437571
YKR011C	-0.22512913940776177
YKR012C	-0.5382609420227902
YKR013W	-0.023887591204699694
YKR014C	-0.2506393827405347
YKR015C	0.21618674053793793
YKR016W	1.017428841226013
YKR017C	0.18868364119763814
YKR018C	0.29661143527521594
YKR019C	0.030682012466330722
YKR020W	
YKR021W	0.37375433067761293
YKR023W	0.11715812748214077
YKR024C	
YKR026C	0.09228989856875937
YKR027W	1.7454843238705908
YKR028W	-0.44085381982373184
YKR029C	-1.0676166267384404
YKR030W	0.341273228152084
YKR031C	-0.3590953761360521
YKR032W	-0.4010061676724636
YKR033C	-0.1626411320780514
YKR034W	0.34201072796392695
YKR035C	-0.5179459544127333
YKR035W-A	-0.35432455733800605
YKR036C	-0.022417980770034818
YKR039W	-0.04327621817741956
YKR040C	0.5478814662998025
YKR041W	0.5818469044552665
YKR042W	1.8454041923754998
YKR043C	0.12466039796242498
YKR044W	-0.33490099236098586
YKR045C	0.5204704833740301
YKR046C	0.24715967015129378
YKR047W	0.5070465322987392
YKR048C	0.5170167736038832
YKR049C	-0.0941100987412289
YKR050W	0.026352640998388046
YKR051W	-0.17267829796121026
YKR052C	-0.5242414359049076
YKR053C	0.2254650126155113
YKR054C	0.7706104960580755
YKR055W	0.2648297938287086
YKR056W	-0.12534922786574781
YKR057W	1.3007701300015324
YKR058W	0.12384207503421393
YKR059W	1.7708981543766509
YKR060W	0.4601036078502562
YKR061W	0.16610490235001493
YKR064W	0.33810462844355227
YKR065C	-0.9763942871412633
YKR066C	-0.15710504723299654
YKR067W	0.5311528889497183
YKR069W	-0.09964440505214647
YKR070W	-0.2757140989698763
YKR072C	1.7680130999690797
YKR073C	0.92700673688412
YKR074W	-0.893356297247283
YKR075C	0.07652347064396878
YKR076W	-0.027717524405563444
YKR077W	0.2232401144062111
YKR078W	0.20918351762177695
YKR080W	-0.04489930629622642
YKR082W	
YKR084C	-0.23574015249907462
YKR085C	
YKR087C	0.12387434127539865
YKR088C	0.1696596622494445
YKR089C	-0.9951216373212672
YKR090W	0.7717859071619919
YKR091W	0.08996032149721117
YKR092C	0.4297380170263018
YKR093W	-0.06595446257920103
YKR094C	0.9271311481255124
YKR095W	0.3197440889663084
YKR096W	-0.30082814488433396
YKR097W	0.060625831532389686
YKR098C	0.009496045801838467
YKR099W	-0.07122289855599874
YKR100C	-0.8362132384183668
YKR101W	-0.07616007501825509
YKR102W	0.3212236544657831
YKR103W	0.11769166440059244
YKR104W	-0.15849680269206604
YKR105C	0.25109827561818937
YKR106W	-0.08445330417683201
YLL001W	0.09592014674823872
YLL002W	
YLL005C	-0.4119430546087711
YLL006W	
YLL007C	-0.1611849605059543
YLL009C	
YLL010C	-0.3512507082799835
YLL012W	-0.4141933460238118
YLL013C	0.07622148081025777
YLL014W	-0.1884778099681468
YLL015W	-0.5088351166472039
YLL018C-A	
YLL019C	-0.4602906242285624
YLL020C	-0.4688950791227753
YLL021W	1.2091395879618343
YLL023C	-0.3535835680146412
YLL024C	0.13300283367213425
YLL025W	-0.45906864270479375
YLL026W	
YLL027W	
YLL028W	0.06084031924002127
YLL029W	-0.30999799743596934
YLL030C	-0.23828321154285412
YLL032C	-0.8624329329526753
YLL033W	
YLL038C	-0.2601940879743258
YLL039C	-0.823822296196364
YLL040C	-0.9380675983251696
YLL041C	-1.2601361295839095
YLL042C	-0.3504857445057068
YLL043W	-0.33674254812992094
YLL044W	-0.20166424904372265
YLL045C	0.23130340395367335
YLL046C	-0.45708051042738335
YLL047W	-0.4642732573048602
YLL048C	-0.2989468371455711
YLL049W	1.5745486518471532
YLL051C	-0.12319623006361663
YLL052C	-0.4701408840511898
YLL053C	-0.3499960623018277
YLL054C	-0.33850112944928007
YLL055W	-0.19477657865963244
YLL056C	0.04569445299224818
YLL057C	-0.3438755459064233
YLL058W	-0.047067184303907
YLL059C	-0.006464230734847226
YLL060C	-0.7400067526757795
YLL061W	-0.3500886053436663
YLL062C	-0.36737313455091836
YLL063C	-0.5756198851461485
YLR001C	-0.014359962629839806
YLR003C	-0.5043644613988849
YLR004C	-0.1354208684040963
YLR006C	0.6023921203105719
YLR011W	0.013220287786494676
YLR012C	-0.2411669368277828
YLR013W	-0.22664112840911554
YLR014C	0.019914621022903815
YLR015W	-0.28765783056210303
YLR016C	0.1185369757271316
YLR017W	0.23144932162664805
YLR018C	-0.13810387863343088
YLR019W	0.2344370721024892
YLR020C	0.6728108987096334
YLR021W	-1.2409915049836808
YLR023C	0.37217026448446017
YLR024C	-0.6466633429966805
YLR025W	
YLR027C	
YLR028C	-0.40073864602256465
YLR030W	-0.14606991652650614
YLR031W	-0.1498971099800394
YLR032W	0.17173805520852256
YLR034C	-0.19299489080146964
YLR035C	-0.49819710540133094
YLR036C	-0.13025712665206635
YLR037C	-0.02405420113347583
YLR038C	
YLR039C	
YLR040C	-0.4866584206084977
YLR041W	-0.27726753994111825
YLR042C	-0.6284375885506323
YLR043C	-0.4646082873119505
YLR044C	-0.5919025127485409
YLR046C	-0.850008486186889
YLR047C	0.19174299578561996
YLR048W	0.5172711267000842
YLR049C	0.0913553442844072
YLR050C	0.026842664194613255
YLR052W	-0.34909721776994374
YLR053C	-0.2988457338484673
YLR054C	0.0700886312556994
YLR055C	-1.3559916950292328
YLR056W	
YLR057W	0.11229615316833391
YLR058C	0.1791498542036033
YLR059C	-0.22656050567426397
YLR061W	
YLR062C	
YLR063W	-0.2640432079915548
YLR064W	-0.1850668013793573
YLR065C	0.20123334806081644
YLR067C	
YLR068W	0.6636457390185971
YLR069C	
YLR070C	0.12163274417749459
YLR072W	0.028760128768862605
YLR073C	0.1118145015253691
YLR074C	1.08012330934168
YLR077W	0.34818928587600095
YLR079W	-0.4210955617752531
YLR080W	1.8116433230575395
YLR081W	
YLR082C	-0.2316579690890895
YLR083C	0.318547206121467
YLR084C	-0.36647373299686326
YLR085C	1.7514665883527354
YLR087C	2.5091409686068538
YLR089C	-1.0781752411811343
YLR090W	0.12704826705353747
YLR091W	
YLR092W	0.25793370639869584
YLR093C	-0.1944000360673694
YLR094C	0.20697987864039508
YLR095C	-0.11924611642610464
YLR096W	0.2325871253143468
YLR097C	0.3670711258681982
YLR098C	0.8714382720944903
YLR099C	0.48432282563968265
YLR102C	1.4108403967217729
YLR104W	0.19774441703156606
YLR107W	0.17929857434530105
YLR108C	0.19207581107862512
YLR109W	0.3478788700571117
YLR110C	0.7427373279765781
YLR111W	0.76487985498065
YLR112W	-0.1811423791767938
YLR113W	0.8344495058227127
YLR114C	0.8880783971450897
YLR118C	0.31095532547959853
YLR119W	-0.0730045614756088
YLR120C	0.5544988638866575
YLR121C	0.2012437294430166
YLR122C	-0.6286768377647051
YLR123C	0.15022557348786578
YLR124W	-0.1400028104795378
YLR125W	0.11069328066233192
