orf	hom | growth (pooled culture, barseq) | mono(2-ethylhexyl) phthalate [2.3 mM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Alfatah M~Arumugam P, 2019
YDR197W	-0.06476127338884206
YDR198C	-0.9370318061708
YDR199W	-0.05742156617296971
YDR200C	-1.9113872143258746
YDR202C	-1.3466389232588267
YDR203W	-1.322639437780094
YDR204W	-0.4177542921902396
YDR205W	-0.15912592246006158
YDR206W	-1.0220351335670987
YDR207C	2.1606572671231716
YDR209C	-0.014671382113644223
YDR210W	-0.3000574212920839
YDR213W	0.5138222802607455
YDR214W	0.3456441727204212
YDR215C	-0.4454014983591593
YDR216W	-0.032424796283623124
YDR217C	-0.572697595515586
YDR218C	-0.2726600592495158
YDR219C	0.2255958972606051
YDR220C	0.08483712476714256
YDR221W	-0.2215096335069631
YDR222W	-0.6226068290203906
YDR223W	-0.38793608556505244
YDR225W	-0.05738069696122287
YDR226W	-0.051372733989001704
YDR227W	-0.051372733989001704
YDR229W	-0.11097217727253333
YDR230W	-0.35122879189665135
YDR231C	-0.8240844056158829
YDR233C	-0.1091650851675936
YDR234W	0.7041058159318393
YDR237W	-0.03732031960191041
YDR239C	-0.13505339374526582
YDR241W	0.5854749689023916
YDR242W	0.15538711533180488
YDR244W	-0.23049008443127475
YDR245W	-0.7825178277291363
YDR247W	-0.23051223433037096
YDR248C	-0.13313258591446128
YDR249C	-0.5901936691233618
YDR250C	0.3051225928674795
YDR251W	0.9325181952741177
YDR252W	-0.2804820962163619
YDR253C	-0.02108981046110181
YDR254W	0.09309281824881453
YDR255C	-1.4476057376935145
YDR256C	-0.4552447971011784
YDR257C	0.6702539792630019
YDR258C	0.05055298272333529
YDR259C	0.14242285792701187
YDR260C	-0.25095694144626307
YDR261C	-0.0665946595579526
YDR262W	-0.7771709353912803
YDR263C	0.6249064787469972
YDR264C	-2.199580446150368
YDR265W	0.02476075629173762
YDR266C	0.8328954202079782
YDR268W	-0.5164196340338456
YDR269C	-0.35773491831688425
YDR270W	-1.3050339461095912
YDR271C	-1.1796368420226953
YDR272W	-0.3881973919948302
YDR273W	-0.18515369041873667
YDR274C	-0.44441327706149836
YDR275W	-0.32713299916592625
YDR276C	0.8373715243576886
YDR277C	-0.14489765102471114
YDR278C	-0.08881872701547913
YDR279W	0.19862286092559656
YDR281C	0.6183249145382552
YDR282C	-0.17024490951233612
YDR283C	-4.18202499242313
YDR284C	0.7956318059115932
YDR285W	-0.0410481619290771
YDR286C	-0.3991792980931081
YDR287W	1.0508242502751723
YDR289C	-1.2615009073960703
YDR290W	0.1347387210923026
YDR291W	-0.25853038064710976
YDR293C	0.2737985506606437
YDR294C	0.4776122442883975
YDR295C	-0.709431807855188
YDR296W	0.9102674110640001
YDR297W	0.2407962128719058
YDR298C	0.6020367971412098
YDR300C	-0.04407350419703408
YDR304C	-0.7061268745141059
YDR305C	-0.2248752224591002
YDR306C	0.4702960063385519
YDR307W	-0.17712628007222905
YDR309C	-0.5679180609669775
YDR310C	-0.3115580243513844
YDR312W	1.2079282192671812
YDR313C	0.003467217384675625
YDR314C	-3.4871658582256764
YDR315C	0.23950995605740402
YDR316W	-0.43252160045442545
YDR317W	0.33727189929961005
YDR318W	-0.04403052193265701
YDR319C	-0.22921865853578668
YDR320C	-0.12968099857976598
YDR321W	0.15341095806137156
YDR322W	0.7219586840844342
YDR323C	-0.9289524723383734
YDR326C	0.015767086869569957
YDR329C	-0.8036564561703009
YDR330W	0.3481719591232747
YDR332W	1.584841321675017
YDR333C	-0.2543238144173827
YDR334W	-0.2738112964940491
YDR335W	0.33862273433505735
YDR336W	-0.6461977058050489
YDR337W	-0.7454443854656141
YDR338C	-0.20519293766177624
YDR340W	0.4744699522033952
YDR344C	0.22995281305266602
YDR345C	-1.2457316178142475
YDR346C	1.1554114725096365
YDR347W	1.4195938914435993
YDR348C	-0.051372733989001704
YDR349C	-0.6182041375462478
YDR350C	0.6725829287251133
YDR351W	0.6611339285942616
YDR352W	-0.6750571743371369
YDR354W	-3.3726119021782273
YDR357C	-0.06130898682270081
YDR358W	0.036959977310594874
YDR359C	-0.05963406161014589
YDR360W	-0.5966239935696165
YDR363W	0.04559456360021099
YDR363W-A	0.7485660018773352
YDR364C	-0.051372733989001704
YDR368W	0.1685604049646532
YDR369C	3.126272428600652
YDR370C	-0.03434968013342343
YDR371W	0.7426086856992345
YDR372C	-0.12970645484630308
YDR374C	-0.4505148022325354
YDR375C	-0.8348763954124592
YDR377W	-0.20455650470025255
YDR378C	-0.4139029912208755
YDR379W	-0.5141618570524653
YDR380W	-0.4258990202241093
YDR382W	-0.06816461717984393
YDR383C	0.12658973361252768
YDR384C	0.21471292945584378
YDR385W	2.155892716713492
YDR386W	-0.284287694727375
YDR387C	-1.0186480576790158
YDR388W	-0.9088519286636302
YDR389W	-0.4504287353679959
YDR391C	-0.08005917156986754
YDR392W	-1.9517189290311
YDR393W	1.2800076894378
YDR395W	-0.6212608121601666
YDR399W	0.31123573734776655
YDR400W	-0.37675236047418165
YDR401W	-0.03861871940167096
YDR402C	-0.18106762275216656
YDR403W	-0.1285160081673884
YDR405W	0.395365035989204
YDR406W	0.7610947089632241
YDR408C	-0.2418379587022719
YDR409W	0.6144016848063021
YDR410C	1.7531024147418357
YDR411C	-0.5024804045026642
YDR414C	-0.4823536141925551
YDR415C	-0.4472920390926613
YDR417C	-0.4102365153900566
YDR418W	1.2271232225580244
YDR419W	-0.2580072441114222
YDR420W	-0.18735623200880566
YDR421W	0.16175164606673073
YDR422C	0.005429914647592673
YDR423C	0.0383275948559505
YDR424C	-0.3953173915377622
YDR425W	0.5072288338718196
YDR426C	-0.32429994113263566
YDR428C	-0.0007477764291122094
YDR430C	0.4696496882802741
YDR431W	-0.5369159635094695
YDR432W	-0.908354902251049
YDR433W	-1.7339787169469865
YDR435C	-0.13108851986424214
YDR436W	-0.4604805029629584
YDR438W	-2.5249521544102587
YDR439W	1.9937512110859084
YDR440W	-0.5923964419392429
YDR441C	-1.0594022639961724
YDR442W	0.045030777738530876
YDR443C	-0.35820509364112135
YDR444W	-0.2915819539840172
YDR445C	-0.26617490930460275
YDR446W	-0.051372733989001704
YDR447C	-0.7690144250901875
YDR448W	0.45319525753289547
YDR450W	0.8525435275885787
YDR451C	0.02349656134144508
YDR452W	0.22323180372087717
YDR453C	-0.051372733989001704
YDR455C	1.099945610821484
YDR456W	-0.7681638721508428
YDR457W	0.03420921327633463
YDR458C	-1.0337492062755276
YDR459C	-0.7367018087057731
YDR461W	-0.0015023604228907202
YDR462W	-0.051372733989001704
YDR463W	1.0864898895673107
YDR465C	-0.6503952697302072
YDR466W	-0.39183933280652583
YDR467C	-0.051372733989001704
YDR469W	0.06375291818317355
YDR470C	-0.051372733989001704
YDR471W	-0.051372733989001704
YDR475C	-0.051372733989001704
YDR476C	0.1686462662278141
YDR477W	-0.6410734835003873
YDR479C	-0.3006436404093518
YDR480W	-0.2524341549105573
YDR481C	-2.817701415741897
YDR482C	-0.21352317947000354
YDR483W	-0.4760076732587084
YDR484W	0.5265996985013888
YDR485C	-1.2967152632141754
YDR486C	-0.051372733989001704
YDR488C	1.665211356086623
YDR490C	1.309468734084992
YDR491C	0.13681075828483052
YDR492W	-0.3075484494395177
YDR493W	-0.1891149767495808
YDR494W	-1.8267796477343903
YDR495C	-2.5348563649568723
YDR496C	-1.8155325541454983
YDR497C	0.292161869105767
YDR500C	0.834737239378848
YDR501W	-0.585631205000969
YDR502C	-0.6042701840339585
YDR503C	-0.01895583361093032
YDR504C	-1.7559989594291456
YDR505C	0.04608114452381454
YDR506C	-0.0020504964655739186
YDR507C	1.8798015244826136
YDR508C	-0.014124466916067417
YDR509W	-0.051372733989001704
YDR511W	0.41443789670672426
YDR512C	-0.45811505509011025
YDR513W	-0.56352459521549
YDR514C	-0.6699724671974103
YDR515W	0.21952631157154057
YDR516C	4.046527973798671
YDR517W	0.09387706069471116
YDR518W	-0.5630216168401748
YDR519W	0.20864866039899063
YDR520C	2.1705338971569694
YDR521W	0.222305283633252
YDR522C	-0.2055713113841324
YDR523C	0.14152063866588796
YDR524C	-0.40468451678440076
YDR525W	-1.1613710499515058
YDR525W-A	-0.10581081553260593
YDR528W	-0.6252320703332821
YDR529C	1.547844630743605
YDR530C	-0.1910499687553017
YDR532C	-0.0556659111976911
YDR533C	1.5593801725573526
YDR534C	0.06913334917311664
YDR535C	-0.5915303529829238
YDR536W	0.3934819107784914
YDR537C	0.009931797032281293
YDR538W	0.3802489813018898
YDR539W	0.5117406702876153
YDR540C	-0.5576114265537239
YDR541C	0.7048257628069052
YEL001C	0.09501488373142852
YEL003W	-4.498998406673585
YEL004W	-0.7772739848287983
YEL005C	-1.1901177460258854
YEL006W	0.27906299584502847
YEL007W	-4.44397718080715
YEL008W	-0.4963251056280089
YEL009C	-1.5097531576118224
YEL010W	-0.5386239339282556
YEL011W	0.0870919436612832
YEL012W	-0.23636651131887162
YEL013W	-0.39034071358777134
YEL014C	0.4705126295720608
YEL015W	-0.8403487584100512
YEL016C	-0.22448166469462882
YEL017C-A	-0.43634375188482327
YEL017W	0.016304410663393724
YEL018W	0.18884507979723292
YEL020C	-0.33285685635777656
YEL023C	0.027159273455393384
YEL024W	0.889407884340818
YEL025C	-0.0020357043940599263
YEL027W	-1.1105297801064882
YEL028W	0.13763955461464847
YEL029C	-0.06851636664718307
YEL030W	1.9665847226573252
YEL031W	-0.8067771197024562
YEL033W	-0.9119877561837472
YEL036C	-1.1259922854157942
YEL037C	0.0169884162203648
YEL038W	0.38375670443820187
YEL039C	-0.07415361104233607
YEL040W	-4.3962710133947045
YEL041W	-0.5590249031626224
YEL042W	-0.057808057398084145
YEL043W	-0.8759545651358626
YEL044W	0.06134886970271427
YEL045C	-1.0805252255222608
YEL046C	-1.8567564616806356
YEL047C	-0.12200538295633219
YEL048C	-0.21535118641538842
YEL049W	-0.35734632093721574
YEL050C	1.347646809811302
YEL051W	-0.1727706820074688
YEL052W	-0.14999016276545968
YEL053C	-0.397531327493833
YEL054C	1.652514313190096
YEL056W	-0.2218220345923586
YEL057C	-0.04974412171585359
YEL059W	0.6914848989173739
YEL060C	-0.19045545944686354
YEL061C	-0.023830441842114587
YEL062W	-0.6187503856298336
YEL063C	-0.10707229459771239
YEL064C	-0.3906616344167149
YEL065W	-0.4412857217413417
YEL066W	-0.10193345672725498
YEL067C	-0.267922012898315
YEL068C	0.029544719693303814
YEL071W	-0.05972385448899329
YEL072W	-0.309404822915372
YER001W	-0.1093652843696256
YER002W	-1.24370386435307
YER004W	-0.3433167564053733
YER005W	-0.7467441779766405
YER007C-A	-0.08761419997570118
YER007W	-0.042108597912067246
YER010C	-0.013785751408389465
YER011W	-0.6050939422962806
YER014C-A	-0.051372733989001704
YER014W	2.175319834996908
YER016W	0.5101730283060302
YER017C	-0.3801866574781228
YER019C-A	-0.035951594550693515
YER019W	2.1782037395600393
YER020W	0.09400578229523311
YER024W	0.09796205004775067
YER027C	-0.5015033799692469
YER028C	0.03205119950834504
YER030W	0.03904416882458724
YER031C	-0.5505703254308729
YER032W	0.7237231222092749
YER033C	0.4444221253957741
YER034W	0.378888221965642
YER035W	-0.051372733989001704
YER037W	0.18861091419838863
YER038W-A	0.18520099912121699
YER039C	-1.6722567222289835
YER039C-A	-0.2503860814585877
YER040W	0.16391318333552848
YER041W	0.38952360067639297
YER042W	0.208089226324356
YER044C	-0.04661020762273173
YER044C-A	0.0023920647989925797
YER045C	-0.3541136977195635
YER046W	-0.022833491705197703
YER046W-A	-0.6482213726283218
YER047C	0.7080749965978388
YER048C	0.8899532821234986
YER049W	0.17703391484313633
YER050C	1.5489079341835688
YER051W	-1.7774217110125035
YER052C	-0.8815245269594252
YER053C	-0.7560820510186878
YER054C	-0.051372733989001704
YER055C	-0.5379449745965993
YER056C	0.315872810627405
YER056C-A	0.016772191389219135
YER057C	-0.5674193479246167
YER058W	-1.2671983547182941
YER059W	-0.32480859082616376
YER060W	-0.031216637493703417
YER060W-A	-0.06149827895204463
YER061C	1.1392153954439284
YER062C	-0.6863265508224496
YER063W	-0.16842655768872475
YER064C	0.22718350670307746
YER065C	0.007564572447662954
YER066C-A	-0.551901170589422
YER066W	0.1844549844406727
YER067C-A	-0.3872247591925702
YER067W	0.3269051386453145
YER068C-A	0.7424358105143664
YER068W	-3.299156392369505
YER069W	0.5020437078042007
YER070W	-0.051372733989001704
YER071C	0.040240332695304235
YER072W	-0.06823842554664249
YER073W	-0.07141900818610916
YER074W	0.8818851899856903
YER075C	-0.23895405891907176
YER077C	-0.05326462561985394
YER078C	-0.22468785344917955
YER079W	-0.09957357120575842
YER080W	-0.03372754594399678
YER081W	0.16571455437321087
YER083C	-2.2157364921583396
YER084W	-0.2807977531292377
YER085C	-0.578324626967376
YER086W	0.004664247025893709
YER087C-B	0.8815546995111225
YER087W	1.422213816341945
YER088C	0.8396829135096562
YER089C	0.31155789433050574
YER090W	-1.4604908005134405
YER091C	0.08039118331774128
YER091C-A	1.5606209467542802
YER092W	-0.06439879513401188
YER093C-A	0.4710168988154855
YER095W	0.6641210691910365
YER096W	-0.07939019745804038
YER097W	-0.024522300968693074
YER098W	-0.530932289802712
YER101C	1.29920373432581
YER103W	-0.4919350053313435
YER106W	-0.48862174220223703
YER107C	-0.051372733989001704
YER110C	1.0131745652756379
YER111C	0.9968424158148408
YER113C	-0.7481522037945779
YER114C	0.33890245632193877
YER115C	-0.1840312805840502
YER116C	-0.6698402225717434
YER117W	0.868485573471641
YER118C	0.20407449208056527
YER119C	-0.044546629885818666
YER119C-A	0.8525808558841804
YER120W	0.5073643526145881
YER121W	-1.3152302145593935
YER122C	-0.051372733989001704
YER123W	0.22060907009361638
YER124C	0.48100238132796835
YER128W	-0.26870630717819877
YER129W	-0.3072176103910594
YER130C	-0.7702571623175983
YER131W	1.0615307855660987
YER132C	-0.779145550721919
YER134C	0.20922038220131425
YER135C	-0.08092495624191312
YER137C	-0.057514094883441516
YER139C	1.3036761923932034
YER140W	-0.6653114469660373
YER141W	0.6178410822022271
YER142C	0.1883326847117014
YER143W	-0.11295310538030928
YER144C	-0.2788018437586088
YER145C	-0.2766553560070753
YER149C	0.4773243687672999
YER150W	0.21206840387958573
YER151C	0.3747883009948324
YER152C	-0.00995011640449691
YER153C	-2.147731176070492
YER154W	0.565003820991068
YER155C	2.804595116914489
YER156C	-0.5418418890822925
YER158C	0.37148739582903695
YER161C	-0.2091602567501897
YER162C	-0.13577371024141724
YER163C	-0.10087087569024314
YER164W	-0.01572711189007188
YER166W	-2.308932268401735
YER167W	0.06775677326433678
YER169W	-1.8655640119465868
YER170W	-1.4451095330305224
YER173W	-0.10009352935949486
YER174C	-0.08214702918567554
YER175C	-0.11695022243445392
YER176W	-0.6788499441503826
YER177W	0.20970466464705184
YER178W	-4.633181685954291
YER179W	0.516472361428611
YER180C	-0.43681878900528526
YER181C	0.3247438503315467
YER182W	0.3086296128007364
YER183C	-0.716356452727454
YER184C	0.45112739827934834
YER185W	-0.4991257556508996
YER186C	-0.33997367888115115
YER187W	-0.07085504199410028
YER188W	-0.2728613260468415
YFL001W	1.4913494510367233
YFL003C	0.4793094682768054
YFL004W	0.08859254888480222
YFL007W	0.16663920006492336
YFL010C	0.2448059627336187
YFL010W-A	0.6383715805663489
YFL011W	0.4173485556713679
YFL012W	0.22766999790540204
YFL012W-A	0.5879858551096854
YFL013C	0.9567564255008193
YFL014W	0.16188698580067143
YFL015C	0.40700806319108307
YFL016C	-0.05737457148146079
YFL018C	0.936115645427543
YFL019C	0.5983891664534704
YFL020C	0.27474802377626806
YFL021W	0.05327181735347856
YFL023W	0.742879392349792
YFL025C	-0.48548574214302326
YFL026W	-0.051372733989001704
YFL027C	-0.15290455408469322
YFL028C	0.3400038248473871
YFL030W	0.20771199981984093
YFL031W	0.09687938312622409
YFL032W	-0.6582370438643784
YFL033C	-0.17037369442299286
YFL034C-A	0.19414783881844458
YFL034W	-0.39922986878527045
YFL036W	-0.051372733989001704
YFL040W	0.14098940657230039
YFL041W	-0.21835546203942535
YFL042C	0.9231901597293037
YFL044C	-3.0085900715220446
YFL046W	-0.09562769632186258
YFL047W	0.8771541611563101
YFL048C	-0.2640203358173218
YFL049W	0.3405999611911967
YFL050C	0.08583039167306382
YFL051C	-0.14323718769737367
YFL052W	0.008652373719100784
YFL053W	-0.25100624001593314
YFL054C	-0.35613581739875116
YFL055W	-0.16919816025553172
YFL060C	-0.051372733989001704
YFL063W	-0.06488982420454784
YFR001W	1.2472783005567807
YFR006W	-0.5045236457186416
YFR007W	0.032928842993590654
YFR008W	-0.06888236985207946
YFR009W	-0.9853256602132174
YFR010W	-0.04595208373347473
YFR011C	0.2729719415838931
YFR012W	-0.012260537085532482
YFR013W	0.4558497460768704
YFR014C	0.08133749350994554
YFR015C	0.16665209869469838
YFR016C	-0.22811554444893248
YFR017C	0.08559020120366581
YFR018C	0.016896194889386592
YFR019W	3.7920587685242286
YFR020W	0.02551055982206947
YFR021W	0.044438983658555906
YFR022W	0.36677050057522936
YFR023W	0.3235687276235737
YFR024C-A	-0.15188553794789506
YFR025C	0.05422011647063587
YFR026C	0.32698020771630326
YFR030W	-1.0553651718321402
YFR031C-A	0.3144789537656097
YFR032C	0.10756338028421479
YFR032C-A	-0.03271241467586065
YFR033C	-0.0946040016983551
YFR034C	0.47828167287742634
YFR035C	0.0840668359156774
YFR036W	0.6516848407866657
YFR038W	-0.1560066402741384
YFR039C	-0.29042884989943735
YFR040W	-0.0590993474640051
YFR041C	0.3629839187789724
YFR043C	1.4118789351493457
YFR044C	-0.021932619507817747
YFR045W	0.2392514995122537
YFR046C	-0.5598688107810088
YFR047C	1.0609084463541518
YFR048W	-1.1483683839836194
YFR049W	-1.381900606866742
YFR053C	0.09479577522729463
YFR054C	-0.16237827898223045
YFR055W	-0.456228597152245
YFR056C	-0.21745442512102925
YFR057W	-2.67119421571544
YGL002W	-1.2730924600556408
YGL003C	-0.5370903096164963
YGL004C	-0.3355064866566611
YGL005C	-1.0362939155908073
YGL006W	-0.06556636623150637
YGL007W	-1.5602367742672911
YGL009C	0.6313921226477947
YGL010W	-0.2152997412443323
YGL012W	-4.40008324022979
YGL013C	0.07355802377310945
YGL014W	0.19707549799948773
YGL015C	0.2638809021541128
YGL016W	0.5726039321075845
YGL017W	-0.11739514109403554
YGL019W	-0.46235006528266387
YGL020C	-1.6429329609339158
YGL021W	-0.8398930712185212
YGL023C	-1.0488097611937361
YGL024W	-0.044498013140084974
YGL025C	-2.0765776303569328
YGL026C	-1.599821006796449
YGL027C	-0.6588430269902507
YGL028C	-0.007471772394054842
YGL029W	-0.051372733989001704
YGL031C	0.3372442992301813
YGL032C	1.1443797272559437
YGL033W	-0.051372733989001704
YGL034C	-0.91551861746805
YGL035C	-0.4940972921130723
YGL036W	-0.051372733989001704
YGL037C	-0.1164597448989549
YGL038C	-0.051372733989001704
YGL039W	-0.0021433944497185184
YGL041C	-0.6879422531884006
YGL042C	0.3968316298384984
YGL043W	0.15253246838533696
YGL045W	0.4304982280297319
YGL049C	-0.23204313493268855
YGL050W	-0.4511885961703607
YGL051W	0.14751024295468693
YGL053W	0.2519964289796534
YGL054C	-0.7834409191700423
YGL056C	-0.4497379136575611
YGL057C	-0.3298707276682492
YGL058W	0.04223260965242033
YGL059W	0.39385654121058644
YGL060W	1.1710357133298617
YGL062W	0.33530349541373466
YGL063W	-0.0015093131142108669
YGL064C	2.11181489579444
YGL066W	-0.12283499646965433
YGL067W	0.5188118936232362
YGL070C	0.41057913352649905
YGL071W	-1.3104706314922991
YGL072C	1.101222749269666
YGL076C	-3.126399112914874
YGL077C	0.19688078487614016
YGL078C	0.23791726193207602
YGL079W	-0.8101181001244666
YGL080W	-1.241913014868289
YGL081W	-0.2220371300547435
YGL082W	-0.051372733989001704
YGL083W	-0.23840378331282067
YGL084C	-3.5870560663652347
YGL085W	0.12673792036932569
YGL086W	0.6485687450820764
YGL087C	-0.39958583904484135
YGL088W	-0.5662256237685902
YGL089C	0.15837108234187078
YGL090W	-0.7421963288447136
YGL094C	0.367812290308032
YGL095C	-7.284686259410207
YGL096W	-0.2736206275098369
YGL101W	-0.051372733989001704
YGL104C	-0.051372733989001704
YGL105W	-0.6751426999809632
YGL107C	-2.514991263664169
YGL108C	-0.7202198170633292
YGL109W	-0.7769918709291707
YGL110C	-0.051372733989001704
YGL114W	-0.4392502717555691
YGL115W	-0.04953175961730963
YGL117W	-2.6062818487209283
YGL118C	-0.051372733989001704
YGL121C	0.1887961959914803
YGL124C	0.20376286745605582
YGL125W	0.5937758903019661
YGL126W	1.1552990797179359
YGL127C	-1.2130467360349637
YGL129C	-0.051372733989001704
YGL131C	0.2766038556931417
YGL132W	-0.051372733989001704
YGL133W	0.31646017922880787
YGL135W	0.8775421002642129
YGL136C	-0.05728380750990176
YGL138C	-0.6486100142649086
YGL139W	0.6528928678275234
YGL140C	0.18614126373819864
YGL141W	-0.051372733989001704
YGL143C	-0.051372733989001704
YGL144C	0.6947830107348374
YGL146C	0.03394780701546013
YGL147C	0.955163754130297
YGL148W	-4.1268659320340415
YGL149W	-0.04487828204862109
YGL151W	-0.20605337755791814
YGL152C	-0.5542545437270127
YGL153W	0.26898374838825645
YGL154C	-0.06350093082425239
YGL156W	-0.5153713077198981
YGL157W	-0.10789956556126348
YGL158W	-0.5915855873419512
YGL159W	-0.3515135258891642
YGL160W	-0.15458492217272402
YGL161C	-0.5846339877464557
YGL162W	-0.051372733989001704
YGL163C	-1.042471588211436
YGL164C	0.082815847047079
YGL165C	0.14376732547070362
YGL166W	0.015090895304763768
YGL167C	-4.6083838304266775
YGL168W	-0.2526122458144325
YGL170C	-0.044214697189685154
YGL173C	-1.7681187448431346
YGL174W	-0.051372733989001704
YGL175C	0.06003327039665715
YGL176C	-0.02702575837105029
YGL177W	-0.1968747808657344
YGL179C	0.0162871516097291
YGL180W	-1.662229240269592
YGL181W	-0.5379839841784513
YGL194C	0.2125088353339789
YGL195W	-0.051372733989001704
YGL196W	0.4715899180591208
YGL197W	0.35545766634176423
YGL198W	-0.4976591144330292
YGL199C	0.09876234305635373
YGL200C	-0.0594704602871578
YGL202W	0.1563087083985508
YGL203C	-0.5799167717466669
YGL205W	0.18111516773448988
YGL206C	-3.9442090527241422
YGL208W	0.2321248131534209
YGL209W	0.006984540273892816
YGL210W	-0.051372733989001704
YGL211W	-0.6459558880128735
YGL212W	-0.05267565928035035
YGL213C	0.48917995929759994
YGL214W	0.19066637192174607
YGL215W	4.044845423766106
YGL216W	0.5612980269991942
YGL217C	0.38164302506540226
YGL218W	1.5719382693608157
YGL219C	1.1395486996303228
YGL220W	-0.40181477109277536
YGL221C	-0.09059686114473145
YGL222C	0.1095875146693871
YGL223C	-0.051372733989001704
YGL224C	-0.03162849535313819
YGL226C-A	-0.3272110591871262
YGL226W	-4.816429876570108
YGL227W	-0.050963202063967
YGL228W	0.3637149347640071
YGL229C	-0.5980398682410617
YGL230C	-0.008326183312941538
YGL231C	-0.051372733989001704
YGL232W	-0.5094985039591273
YGL234W	-0.9108536038144917
YGL235W	-0.20228294239286054
YGL236C	0.41261280149446855
YGL237C	-3.531702375253901
YGL240W	4.3824636541764335
YGL241W	-0.4318829779521291
YGL242C	-0.19098908507089757
YGL243W	-0.19923111873103716
YGL244W	0.6700953311310256
YGL246C	0.39431760807204225
YGL248W	-0.2545670787901545
YGL249W	-0.47853554000248383
YGL250W	-1.4107100772352499
YGL251C	0.25916791108631465
YGL252C	-0.6607840832698959
YGL253W	-0.4324729820218034
YGL254W	-0.1536081844432716
YGL255W	-0.3121852544240269
YGL256W	-0.17460040268055124
YGL257C	-0.4428328237971583
YGL258W	-0.7881834385361011
YGL259W	-0.22152102622982375
YGL260W	-0.35354713363736895
YGL261C	-0.06426250277119087
YGL262W	-0.2812373057877338
YGL263W	-0.2950056507849715
YGR001C	-0.48297967662440294
YGR003W	-0.262046642063462
YGR004W	0.37109413624437465
YGR006W	-0.051372733989001704
YGR007W	0.06121019856286574
YGR008C	-0.10340986937649023
YGR010W	-0.014472592998669593
YGR011W	-0.21134759358702215
YGR012W	0.03812436568257391
YGR014W	0.12923490096503398
YGR015C	-0.08856331506247572
YGR016W	-1.9147554900965416
YGR017W	0.3649864287070172
YGR018C	-0.35026066470587397
YGR019W	0.4472457124670746
YGR020C	-5.199034798018134
YGR021W	0.4207202130823929
YGR022C	0.08539151679688683
YGR023W	-0.4286392735658356
YGR025W	-0.08144761176161554
YGR026W	-0.5715817694915442
YGR027C	0.20189035143743417
YGR028W	-0.3407912339176036
YGR031W	0.2410689318439108
YGR032W	-0.42727621242339947
YGR033C	-0.0698941894493818
YGR034W	0.5318159474046091
YGR035C	0.14548791315085985
YGR036C	-1.014398156043366
YGR037C	-0.21770742272075194
YGR038W	-0.4214891119936922
YGR039W	-0.3139293820133927
YGR040W	-0.25776382287130517
YGR041W	-0.5828386457258324
YGR042W	0.04204964406913309
YGR043C	-0.11354439116928651
YGR044C	-0.2222408713901532
YGR045C	-0.26414110494657245
YGR049W	-0.032700626603853436
YGR050C	0.11043785340947909
YGR051C	-0.8573753524987328
YGR052W	-0.023330005344419966
YGR053C	-0.04260534749015185
YGR054W	-1.6816580120617108
YGR055W	0.000877929688635319
YGR056W	-1.073590338034707
YGR057C	0.04138520064471142
YGR058W	-0.48560463561844835
YGR059W	0.5602394003640636
YGR061C	-0.051372733989001704
YGR062C	-1.6506716856915713
YGR063C	-1.1632946596165197
YGR064W	-0.1468308187269417
YGR066C	0.42635266406580874
YGR067C	-0.3420476893192965
YGR068C	-0.393522796205788
YGR069W	-0.3659563924938525
YGR070W	-1.093433174188375
YGR071C	-0.03143954744878935
YGR072W	3.12568272434311
YGR076C	-0.671620745268946
YGR077C	-0.13095049249336305
YGR078C	-1.1178166413651665
YGR079W	0.20213408592452414
YGR080W	-0.04496822556471399
YGR081C	0.1853266594584389
YGR084C	-0.4230462417691998
YGR085C	0.1724419273015573
YGR086C	-0.7519452700379766
YGR087C	-0.21921974098980246
YGR088W	-0.2569608803026431
YGR089W	-0.7960524314310088
YGR092W	-0.24083525344248055
YGR093W	-0.014022289074744813
YGR096W	-1.025693699846362
YGR097W	-0.02616430693918691
YGR100W	-0.5130419805199832
YGR101W	1.0686606992655394
YGR102C	1.3947845310598583
YGR104C	0.6643026441957173
YGR105W	0.49463398411707826
YGR106C	-0.41346509949820404
YGR107W	-0.362002815195409
YGR108W	0.22028336150591596
YGR109C	-0.40169806283930615
YGR110W	-0.5934267038434055
YGR111W	-0.5597231694996542
YGR112W	0.3394165254472472
YGR117C	0.052414676649215786
YGR118W	0.5598423539447513
YGR121C	-0.23932051617396502
YGR122C-A	-0.27581262916472077
YGR122W	-0.3005208417784605
YGR123C	-0.542542820689602
YGR124W	0.11690057224793134
YGR125W	-0.6847895421054571
YGR126W	-0.49964039429236334
YGR127W	0.4926487472570191
YGR129W	-0.07187552926886548
YGR130C	0.3821697896710296
YGR131W	-0.004700063022743191
YGR132C	0.03506262172979239
YGR133W	-0.034708030402988685
YGR134W	-0.5427291607194565
YGR135W	-0.043736213884964195
YGR136W	-0.9878461262338946
YGR137W	-0.30677034592818214
YGR138C	-3.7880267507360417
YGR139W	0.14031399244180945
YGR141W	-0.520191215261748
YGR142W	-0.10855672964836424
YGR143W	-0.41982549101260735
YGR144W	0.021593982608340605
YGR146C	-0.6057562936403899
YGR148C	0.9792528194241761
YGR149W	-1.2898292446986348
YGR150C	0.6256870396949692
YGR151C	0.366950396794888
YGR152C	0.5464822755480335
YGR153W	-1.8308615798639396
YGR154C	-0.46435811716582437
YGR155W	-1.0618918906083334
YGR157W	-0.3799451279243355
YGR159C	1.4943536906686439
YGR160W	0.7781493367429195
